game,2018,3,20180923,201809230det,nwe,"New England Patriots",10,det,"Detroit Lions",26
player,201809230det,nwe,MichSo00,pass_cmp,0,,,,,
player,201809230det,nwe,MichSo00,pass_att,0,,,,,
player,201809230det,nwe,MichSo00,pass_yds,0,,,,,
player,201809230det,nwe,MichSo00,pass_td,0,,,,,
player,201809230det,nwe,MichSo00,pass_int,0,,,,,
player,201809230det,nwe,MichSo00,pass_sacked,0,,,,,
player,201809230det,nwe,MichSo00,pass_sacked_yds,0,,,,,
player,201809230det,nwe,MichSo00,pass_long,0,,,,,
player,201809230det,nwe,MichSo00,pass_rating,,,,,,
player,201809230det,nwe,MichSo00,rush_att,14,,,,,
player,201809230det,nwe,MichSo00,rush_yds,50,,,,,
player,201809230det,nwe,MichSo00,rush_td,0,,,,,
player,201809230det,nwe,MichSo00,rush_long,12,,,,,
player,201809230det,nwe,MichSo00,targets,3,,,,,
player,201809230det,nwe,MichSo00,rec,1,,,,,
player,201809230det,nwe,MichSo00,rec_yds,-1,,,,,
player,201809230det,nwe,MichSo00,rec_td,0,,,,,
player,201809230det,nwe,MichSo00,rec_long,-1,,,,,
player,201809230det,nwe,MichSo00,fumbles,0,,,,,
player,201809230det,nwe,MichSo00,fumbles_lost,0,,,,,
player,201809230det,nwe,WhitJa02,pass_cmp,0,,,,,
player,201809230det,nwe,WhitJa02,pass_att,0,,,,,
player,201809230det,nwe,WhitJa02,pass_yds,0,,,,,
player,201809230det,nwe,WhitJa02,pass_td,0,,,,,
player,201809230det,nwe,WhitJa02,pass_int,0,,,,,
player,201809230det,nwe,WhitJa02,pass_sacked,0,,,,,
player,201809230det,nwe,WhitJa02,pass_sacked_yds,0,,,,,
player,201809230det,nwe,WhitJa02,pass_long,0,,,,,
player,201809230det,nwe,WhitJa02,pass_rating,,,,,,
player,201809230det,nwe,WhitJa02,rush_att,4,,,,,
player,201809230det,nwe,WhitJa02,rush_yds,37,,,,,
player,201809230det,nwe,WhitJa02,rush_td,0,,,,,
player,201809230det,nwe,WhitJa02,rush_long,15,,,,,
player,201809230det,nwe,WhitJa02,targets,3,,,,,
player,201809230det,nwe,WhitJa02,rec,3,,,,,
player,201809230det,nwe,WhitJa02,rec_yds,14,,,,,
player,201809230det,nwe,WhitJa02,rec_td,1,,,,,
player,201809230det,nwe,WhitJa02,rec_long,10,,,,,
player,201809230det,nwe,WhitJa02,fumbles,0,,,,,
player,201809230det,nwe,WhitJa02,fumbles_lost,0,,,,,
player,201809230det,nwe,GronRo00,pass_cmp,0,,,,,
player,201809230det,nwe,GronRo00,pass_att,0,,,,,
player,201809230det,nwe,GronRo00,pass_yds,0,,,,,
player,201809230det,nwe,GronRo00,pass_td,0,,,,,
player,201809230det,nwe,GronRo00,pass_int,0,,,,,
player,201809230det,nwe,GronRo00,pass_sacked,0,,,,,
player,201809230det,nwe,GronRo00,pass_sacked_yds,0,,,,,
player,201809230det,nwe,GronRo00,pass_long,0,,,,,
player,201809230det,nwe,GronRo00,pass_rating,,,,,,
player,201809230det,nwe,GronRo00,rush_att,0,,,,,
player,201809230det,nwe,GronRo00,rush_yds,0,,,,,
player,201809230det,nwe,GronRo00,rush_td,0,,,,,
player,201809230det,nwe,GronRo00,rush_long,0,,,,,
player,201809230det,nwe,GronRo00,targets,5,,,,,
player,201809230det,nwe,GronRo00,rec,4,,,,,
player,201809230det,nwe,GronRo00,rec_yds,51,,,,,
player,201809230det,nwe,GronRo00,rec_td,0,,,,,
player,201809230det,nwe,GronRo00,rec_long,19,,,,,
player,201809230det,nwe,GronRo00,fumbles,0,,,,,
player,201809230det,nwe,GronRo00,fumbles_lost,0,,,,,
player,201809230det,nwe,HogaCh00,pass_cmp,0,,,,,
player,201809230det,nwe,HogaCh00,pass_att,0,,,,,
player,201809230det,nwe,HogaCh00,pass_yds,0,,,,,
player,201809230det,nwe,HogaCh00,pass_td,0,,,,,
player,201809230det,nwe,HogaCh00,pass_int,0,,,,,
player,201809230det,nwe,HogaCh00,pass_sacked,0,,,,,
player,201809230det,nwe,HogaCh00,pass_sacked_yds,0,,,,,
player,201809230det,nwe,HogaCh00,pass_long,0,,,,,
player,201809230det,nwe,HogaCh00,pass_rating,,,,,,
player,201809230det,nwe,HogaCh00,rush_att,0,,,,,
player,201809230det,nwe,HogaCh00,rush_yds,0,,,,,
player,201809230det,nwe,HogaCh00,rush_td,0,,,,,
player,201809230det,nwe,HogaCh00,rush_long,0,,,,,
player,201809230det,nwe,HogaCh00,targets,4,,,,,
player,201809230det,nwe,HogaCh00,rec,3,,,,,
player,201809230det,nwe,HogaCh00,rec_yds,31,,,,,
player,201809230det,nwe,HogaCh00,rec_td,0,,,,,
player,201809230det,nwe,HogaCh00,rec_long,16,,,,,
player,201809230det,nwe,HogaCh00,fumbles,0,,,,,
player,201809230det,nwe,HogaCh00,fumbles_lost,0,,,,,
player,201809230det,nwe,BurkRe00,pass_cmp,0,,,,,
player,201809230det,nwe,BurkRe00,pass_att,0,,,,,
player,201809230det,nwe,BurkRe00,pass_yds,0,,,,,
player,201809230det,nwe,BurkRe00,pass_td,0,,,,,
player,201809230det,nwe,BurkRe00,pass_int,0,,,,,
player,201809230det,nwe,BurkRe00,pass_sacked,0,,,,,
player,201809230det,nwe,BurkRe00,pass_sacked_yds,0,,,,,
player,201809230det,nwe,BurkRe00,pass_long,0,,,,,
player,201809230det,nwe,BurkRe00,pass_rating,,,,,,
player,201809230det,nwe,BurkRe00,rush_att,0,,,,,
player,201809230det,nwe,BurkRe00,rush_yds,0,,,,,
player,201809230det,nwe,BurkRe00,rush_td,0,,,,,
player,201809230det,nwe,BurkRe00,rush_long,0,,,,,
player,201809230det,nwe,BurkRe00,targets,3,,,,,
player,201809230det,nwe,BurkRe00,rec,2,,,,,
player,201809230det,nwe,BurkRe00,rec_yds,26,,,,,
player,201809230det,nwe,BurkRe00,rec_td,0,,,,,
player,201809230det,nwe,BurkRe00,rec_long,19,,,,,
player,201809230det,nwe,BurkRe00,fumbles,0,,,,,
player,201809230det,nwe,BurkRe00,fumbles_lost,0,,,,,
player,201809230det,nwe,PattCo00,pass_cmp,0,,,,,
player,201809230det,nwe,PattCo00,pass_att,0,,,,,
player,201809230det,nwe,PattCo00,pass_yds,0,,,,,
player,201809230det,nwe,PattCo00,pass_td,0,,,,,
player,201809230det,nwe,PattCo00,pass_int,0,,,,,
player,201809230det,nwe,PattCo00,pass_sacked,0,,,,,
player,201809230det,nwe,PattCo00,pass_sacked_yds,0,,,,,
player,201809230det,nwe,PattCo00,pass_long,0,,,,,
player,201809230det,nwe,PattCo00,pass_rating,,,,,,
player,201809230det,nwe,PattCo00,rush_att,0,,,,,
player,201809230det,nwe,PattCo00,rush_yds,0,,,,,
player,201809230det,nwe,PattCo00,rush_td,0,,,,,
player,201809230det,nwe,PattCo00,rush_long,0,,,,,
player,201809230det,nwe,PattCo00,targets,1,,,,,
player,201809230det,nwe,PattCo00,rec,1,,,,,
player,201809230det,nwe,PattCo00,rec_yds,12,,,,,
player,201809230det,nwe,PattCo00,rec_td,0,,,,,
player,201809230det,nwe,PattCo00,rec_long,12,,,,,
player,201809230det,nwe,PattCo00,fumbles,0,,,,,
player,201809230det,nwe,PattCo00,fumbles_lost,0,,,,,
player,201809230det,nwe,DorsPh00,pass_cmp,0,,,,,
player,201809230det,nwe,DorsPh00,pass_att,0,,,,,
player,201809230det,nwe,DorsPh00,pass_yds,0,,,,,
player,201809230det,nwe,DorsPh00,pass_td,0,,,,,
player,201809230det,nwe,DorsPh00,pass_int,0,,,,,
player,201809230det,nwe,DorsPh00,pass_sacked,0,,,,,
player,201809230det,nwe,DorsPh00,pass_sacked_yds,0,,,,,
player,201809230det,nwe,DorsPh00,pass_long,0,,,,,
player,201809230det,nwe,DorsPh00,pass_rating,,,,,,
player,201809230det,nwe,DorsPh00,rush_att,0,,,,,
player,201809230det,nwe,DorsPh00,rush_yds,0,,,,,
player,201809230det,nwe,DorsPh00,rush_td,0,,,,,
player,201809230det,nwe,DorsPh00,rush_long,0,,,,,
player,201809230det,nwe,DorsPh00,targets,5,,,,,
player,201809230det,nwe,DorsPh00,rec,0,,,,,
player,201809230det,nwe,DorsPh00,rec_yds,0,,,,,
player,201809230det,nwe,DorsPh00,rec_td,0,,,,,
player,201809230det,nwe,DorsPh00,rec_long,0,,,,,
player,201809230det,nwe,DorsPh00,fumbles,0,,,,,
player,201809230det,nwe,DorsPh00,fumbles_lost,0,,,,,
player,201809230det,det,StafMa00,pass_cmp,27,,,,,
player,201809230det,det,StafMa00,pass_att,36,,,,,
player,201809230det,det,StafMa00,pass_yds,262,,,,,
player,201809230det,det,StafMa00,pass_td,2,,,,,
player,201809230det,det,StafMa00,pass_int,1,,,,,
player,201809230det,det,StafMa00,pass_sacked,1,,,,,
player,201809230det,det,StafMa00,pass_sacked_yds,7,,,,,
player,201809230det,det,StafMa00,pass_long,33,,,,,
player,201809230det,det,StafMa00,pass_rating,101.9,,,,,
player,201809230det,det,StafMa00,rush_att,1,,,,,
player,201809230det,det,StafMa00,rush_yds,10,,,,,
player,201809230det,det,StafMa00,rush_td,0,,,,,
player,201809230det,det,StafMa00,rush_long,10,,,,,
player,201809230det,det,StafMa00,targets,0,,,,,
player,201809230det,det,StafMa00,rec,0,,,,,
player,201809230det,det,StafMa00,rec_yds,0,,,,,
player,201809230det,det,StafMa00,rec_td,0,,,,,
player,201809230det,det,StafMa00,rec_long,0,,,,,
player,201809230det,det,StafMa00,fumbles,0,,,,,
player,201809230det,det,StafMa00,fumbles_lost,0,,,,,
player,201809230det,det,JohnKe06,pass_cmp,0,,,,,
player,201809230det,det,JohnKe06,pass_att,0,,,,,
player,201809230det,det,JohnKe06,pass_yds,0,,,,,
player,201809230det,det,JohnKe06,pass_td,0,,,,,
player,201809230det,det,JohnKe06,pass_int,0,,,,,
player,201809230det,det,JohnKe06,pass_sacked,0,,,,,
player,201809230det,det,JohnKe06,pass_sacked_yds,0,,,,,
player,201809230det,det,JohnKe06,pass_long,0,,,,,
player,201809230det,det,JohnKe06,pass_rating,,,,,,
player,201809230det,det,JohnKe06,rush_att,16,,,,,
player,201809230det,det,JohnKe06,rush_yds,101,,,,,
player,201809230det,det,JohnKe06,rush_td,0,,,,,
player,201809230det,det,JohnKe06,rush_long,15,,,,,
player,201809230det,det,JohnKe06,targets,3,,,,,
player,201809230det,det,JohnKe06,rec,2,,,,,
player,201809230det,det,JohnKe06,rec_yds,9,,,,,
player,201809230det,det,JohnKe06,rec_td,0,,,,,
player,201809230det,det,JohnKe06,rec_long,5,,,,,
player,201809230det,det,JohnKe06,fumbles,0,,,,,
player,201809230det,det,JohnKe06,fumbles_lost,0,,,,,
player,201809230det,det,BlouLe00,pass_cmp,0,,,,,
player,201809230det,det,BlouLe00,pass_att,0,,,,,
player,201809230det,det,BlouLe00,pass_yds,0,,,,,
player,201809230det,det,BlouLe00,pass_td,0,,,,,
player,201809230det,det,BlouLe00,pass_int,0,,,,,
player,201809230det,det,BlouLe00,pass_sacked,0,,,,,
player,201809230det,det,BlouLe00,pass_sacked_yds,0,,,,,
player,201809230det,det,BlouLe00,pass_long,0,,,,,
player,201809230det,det,BlouLe00,pass_rating,,,,,,
player,201809230det,det,BlouLe00,rush_att,16,,,,,
player,201809230det,det,BlouLe00,rush_yds,48,,,,,
player,201809230det,det,BlouLe00,rush_td,0,,,,,
player,201809230det,det,BlouLe00,rush_long,13,,,,,
player,201809230det,det,BlouLe00,targets,2,,,,,
player,201809230det,det,BlouLe00,rec,2,,,,,
player,201809230det,det,BlouLe00,rec_yds,17,,,,,
player,201809230det,det,BlouLe00,rec_td,0,,,,,
player,201809230det,det,BlouLe00,rec_long,9,,,,,
player,201809230det,det,BlouLe00,fumbles,1,,,,,
player,201809230det,det,BlouLe00,fumbles_lost,0,,,,,
player,201809230det,det,TateGo00,pass_cmp,0,,,,,
player,201809230det,det,TateGo00,pass_att,0,,,,,
player,201809230det,det,TateGo00,pass_yds,0,,,,,
player,201809230det,det,TateGo00,pass_td,0,,,,,
player,201809230det,det,TateGo00,pass_int,0,,,,,
player,201809230det,det,TateGo00,pass_sacked,0,,,,,
player,201809230det,det,TateGo00,pass_sacked_yds,0,,,,,
player,201809230det,det,TateGo00,pass_long,0,,,,,
player,201809230det,det,TateGo00,pass_rating,,,,,,
player,201809230det,det,TateGo00,rush_att,0,,,,,
player,201809230det,det,TateGo00,rush_yds,0,,,,,
player,201809230det,det,TateGo00,rush_td,0,,,,,
player,201809230det,det,TateGo00,rush_long,0,,,,,
player,201809230det,det,TateGo00,targets,8,,,,,
player,201809230det,det,TateGo00,rec,6,,,,,
player,201809230det,det,TateGo00,rec_yds,69,,,,,
player,201809230det,det,TateGo00,rec_td,0,,,,,
player,201809230det,det,TateGo00,rec_long,25,,,,,
player,201809230det,det,TateGo00,fumbles,0,,,,,
player,201809230det,det,TateGo00,fumbles_lost,0,,,,,
player,201809230det,det,JoneMa02,pass_cmp,0,,,,,
player,201809230det,det,JoneMa02,pass_att,0,,,,,
player,201809230det,det,JoneMa02,pass_yds,0,,,,,
player,201809230det,det,JoneMa02,pass_td,0,,,,,
player,201809230det,det,JoneMa02,pass_int,0,,,,,
player,201809230det,det,JoneMa02,pass_sacked,0,,,,,
player,201809230det,det,JoneMa02,pass_sacked_yds,0,,,,,
player,201809230det,det,JoneMa02,pass_long,0,,,,,
player,201809230det,det,JoneMa02,pass_rating,,,,,,
player,201809230det,det,JoneMa02,rush_att,0,,,,,
player,201809230det,det,JoneMa02,rush_yds,0,,,,,
player,201809230det,det,JoneMa02,rush_td,0,,,,,
player,201809230det,det,JoneMa02,rush_long,0,,,,,
player,201809230det,det,JoneMa02,targets,6,,,,,
player,201809230det,det,JoneMa02,rec,4,,,,,
player,201809230det,det,JoneMa02,rec_yds,69,,,,,
player,201809230det,det,JoneMa02,rec_td,1,,,,,
player,201809230det,det,JoneMa02,rec_long,33,,,,,
player,201809230det,det,JoneMa02,fumbles,0,,,,,
player,201809230det,det,JoneMa02,fumbles_lost,0,,,,,
player,201809230det,det,GollKe00,pass_cmp,0,,,,,
player,201809230det,det,GollKe00,pass_att,0,,,,,
player,201809230det,det,GollKe00,pass_yds,0,,,,,
player,201809230det,det,GollKe00,pass_td,0,,,,,
player,201809230det,det,GollKe00,pass_int,0,,,,,
player,201809230det,det,GollKe00,pass_sacked,0,,,,,
player,201809230det,det,GollKe00,pass_sacked_yds,0,,,,,
player,201809230det,det,GollKe00,pass_long,0,,,,,
player,201809230det,det,GollKe00,pass_rating,,,,,,
player,201809230det,det,GollKe00,rush_att,0,,,,,
player,201809230det,det,GollKe00,rush_yds,0,,,,,
player,201809230det,det,GollKe00,rush_td,0,,,,,
player,201809230det,det,GollKe00,rush_long,0,,,,,
player,201809230det,det,GollKe00,targets,7,,,,,
player,201809230det,det,GollKe00,rec,6,,,,,
player,201809230det,det,GollKe00,rec_yds,53,,,,,
player,201809230det,det,GollKe00,rec_td,1,,,,,
player,201809230det,det,GollKe00,rec_long,16,,,,,
player,201809230det,det,GollKe00,fumbles,0,,,,,
player,201809230det,det,GollKe00,fumbles_lost,0,,,,,
player,201809230det,det,RiddTh00,pass_cmp,0,,,,,
player,201809230det,det,RiddTh00,pass_att,0,,,,,
player,201809230det,det,RiddTh00,pass_yds,0,,,,,
player,201809230det,det,RiddTh00,pass_td,0,,,,,
player,201809230det,det,RiddTh00,pass_int,0,,,,,
player,201809230det,det,RiddTh00,pass_sacked,0,,,,,
player,201809230det,det,RiddTh00,pass_sacked_yds,0,,,,,
player,201809230det,det,RiddTh00,pass_long,0,,,,,
player,201809230det,det,RiddTh00,pass_rating,,,,,,
player,201809230det,det,RiddTh00,rush_att,0,,,,,
player,201809230det,det,RiddTh00,rush_yds,0,,,,,
player,201809230det,det,RiddTh00,rush_td,0,,,,,
player,201809230det,det,RiddTh00,rush_long,0,,,,,
player,201809230det,det,RiddTh00,targets,3,,,,,
player,201809230det,det,RiddTh00,rec,3,,,,,
player,201809230det,det,RiddTh00,rec_yds,36,,,,,
player,201809230det,det,RiddTh00,rec_td,0,,,,,
player,201809230det,det,RiddTh00,rec_long,20,,,,,
player,201809230det,det,RiddTh00,fumbles,0,,,,,
player,201809230det,det,RiddTh00,fumbles_lost,0,,,,,
player,201809230det,det,WillLu00,pass_cmp,0,,,,,
player,201809230det,det,WillLu00,pass_att,0,,,,,
player,201809230det,det,WillLu00,pass_yds,0,,,,,
player,201809230det,det,WillLu00,pass_td,0,,,,,
player,201809230det,det,WillLu00,pass_int,0,,,,,
player,201809230det,det,WillLu00,pass_sacked,0,,,,,
player,201809230det,det,WillLu00,pass_sacked_yds,0,,,,,
player,201809230det,det,WillLu00,pass_long,0,,,,,
player,201809230det,det,WillLu00,pass_rating,,,,,,
player,201809230det,det,WillLu00,rush_att,0,,,,,
player,201809230det,det,WillLu00,rush_yds,0,,,,,
player,201809230det,det,WillLu00,rush_td,0,,,,,
player,201809230det,det,WillLu00,rush_long,0,,,,,
player,201809230det,det,WillLu00,targets,3,,,,,
player,201809230det,det,WillLu00,rec,2,,,,,
player,201809230det,det,WillLu00,rec_yds,10,,,,,
player,201809230det,det,WillLu00,rec_td,0,,,,,
player,201809230det,det,WillLu00,rec_long,12,,,,,
player,201809230det,det,WillLu00,fumbles,0,,,,,
player,201809230det,det,WillLu00,fumbles_lost,0,,,,,
player,201809230det,det,JoneT.00,pass_cmp,0,,,,,
player,201809230det,det,JoneT.00,pass_att,0,,,,,
player,201809230det,det,JoneT.00,pass_yds,0,,,,,
player,201809230det,det,JoneT.00,pass_td,0,,,,,
player,201809230det,det,JoneT.00,pass_int,0,,,,,
player,201809230det,det,JoneT.00,pass_sacked,0,,,,,
player,201809230det,det,JoneT.00,pass_sacked_yds,0,,,,,
player,201809230det,det,JoneT.00,pass_long,0,,,,,
player,201809230det,det,JoneT.00,pass_rating,,,,,,
player,201809230det,det,JoneT.00,rush_att,0,,,,,
player,201809230det,det,JoneT.00,rush_yds,0,,,,,
player,201809230det,det,JoneT.00,rush_td,0,,,,,
player,201809230det,det,JoneT.00,rush_long,0,,,,,
player,201809230det,det,JoneT.00,targets,2,,,,,
player,201809230det,det,JoneT.00,rec,1,,,,,
player,201809230det,det,JoneT.00,rec_yds,4,,,,,
player,201809230det,det,JoneT.00,rec_td,0,,,,,
player,201809230det,det,JoneT.00,rec_long,4,,,,,
player,201809230det,det,JoneT.00,fumbles,0,,,,,
player,201809230det,det,JoneT.00,fumbles_lost,0,,,,,
player,201809230det,det,BellNi01,pass_cmp,0,,,,,
player,201809230det,det,BellNi01,pass_att,0,,,,,
player,201809230det,det,BellNi01,pass_yds,0,,,,,
player,201809230det,det,BellNi01,pass_td,0,,,,,
player,201809230det,det,BellNi01,pass_int,0,,,,,
player,201809230det,det,BellNi01,pass_sacked,0,,,,,
player,201809230det,det,BellNi01,pass_sacked_yds,0,,,,,
player,201809230det,det,BellNi01,pass_long,0,,,,,
player,201809230det,det,BellNi01,pass_rating,,,,,,
player,201809230det,det,BellNi01,rush_att,0,,,,,
player,201809230det,det,BellNi01,rush_yds,0,,,,,
player,201809230det,det,BellNi01,rush_td,0,,,,,
player,201809230det,det,BellNi01,rush_long,0,,,,,
player,201809230det,det,BellNi01,targets,1,,,,,
player,201809230det,det,BellNi01,rec,1,,,,,
player,201809230det,det,BellNi01,rec_yds,-5,,,,,
player,201809230det,det,BellNi01,rec_td,0,,,,,
player,201809230det,det,BellNi01,rec_long,-5,,,,,
player,201809230det,det,BellNi01,fumbles,0,,,,,
player,201809230det,det,BellNi01,fumbles_lost,0,,,,,
player,201809230det,nwe,BentJa00,def_int,1,,,,,
player,201809230det,nwe,BentJa00,def_int_yds,0,,,,,
player,201809230det,nwe,BentJa00,def_int_td,0,,,,,
player,201809230det,nwe,BentJa00,def_int_long,0,,,,,
player,201809230det,nwe,BentJa00,pass_defended,1,,,,,
player,201809230det,nwe,BentJa00,sacks,0.0,,,,,
player,201809230det,nwe,BentJa00,tackles_combined,5,,,,,
player,201809230det,nwe,BentJa00,tackles_solo,3,,,,,
player,201809230det,nwe,BentJa00,tackles_assists,2,,,,,
player,201809230det,nwe,BentJa00,tackles_loss,0,,,,,
player,201809230det,nwe,BentJa00,qb_hits,0,,,,,
player,201809230det,nwe,BentJa00,fumbles_rec,0,,,,,
player,201809230det,nwe,BentJa00,fumbles_rec_yds,0,,,,,
player,201809230det,nwe,BentJa00,fumbles_rec_td,0,,,,,
player,201809230det,nwe,BentJa00,fumbles_forced,0,,,,,
player,201809230det,nwe,WiseDe00,def_int,0,,,,,
player,201809230det,nwe,WiseDe00,def_int_yds,0,,,,,
player,201809230det,nwe,WiseDe00,def_int_td,0,,,,,
player,201809230det,nwe,WiseDe00,def_int_long,0,,,,,
player,201809230det,nwe,WiseDe00,pass_defended,0,,,,,
player,201809230det,nwe,WiseDe00,sacks,1.0,,,,,
player,201809230det,nwe,WiseDe00,tackles_combined,4,,,,,
player,201809230det,nwe,WiseDe00,tackles_solo,3,,,,,
player,201809230det,nwe,WiseDe00,tackles_assists,1,,,,,
player,201809230det,nwe,WiseDe00,tackles_loss,1,,,,,
player,201809230det,nwe,WiseDe00,qb_hits,1,,,,,
player,201809230det,nwe,WiseDe00,fumbles_rec,0,,,,,
player,201809230det,nwe,WiseDe00,fumbles_rec_yds,0,,,,,
player,201809230det,nwe,WiseDe00,fumbles_rec_td,0,,,,,
player,201809230det,nwe,WiseDe00,fumbles_forced,0,,,,,
player,201809230det,nwe,HarmDu00,def_int,0,,,,,
player,201809230det,nwe,HarmDu00,def_int_yds,0,,,,,
player,201809230det,nwe,HarmDu00,def_int_td,0,,,,,
player,201809230det,nwe,HarmDu00,def_int_long,0,,,,,
player,201809230det,nwe,HarmDu00,pass_defended,0,,,,,
player,201809230det,nwe,HarmDu00,sacks,0.0,,,,,
player,201809230det,nwe,HarmDu00,tackles_combined,8,,,,,
player,201809230det,nwe,HarmDu00,tackles_solo,7,,,,,
player,201809230det,nwe,HarmDu00,tackles_assists,1,,,,,
player,201809230det,nwe,HarmDu00,tackles_loss,0,,,,,
player,201809230det,nwe,HarmDu00,qb_hits,0,,,,,
player,201809230det,nwe,HarmDu00,fumbles_rec,0,,,,,
player,201809230det,nwe,HarmDu00,fumbles_rec_yds,0,,,,,
player,201809230det,nwe,HarmDu00,fumbles_rec_td,0,,,,,
player,201809230det,nwe,HarmDu00,fumbles_forced,0,,,,,
player,201809230det,nwe,RobeEl00,def_int,0,,,,,
player,201809230det,nwe,RobeEl00,def_int_yds,0,,,,,
player,201809230det,nwe,RobeEl00,def_int_td,0,,,,,
player,201809230det,nwe,RobeEl00,def_int_long,0,,,,,
player,201809230det,nwe,RobeEl00,pass_defended,0,,,,,
player,201809230det,nwe,RobeEl00,sacks,0.0,,,,,
player,201809230det,nwe,RobeEl00,tackles_combined,7,,,,,
player,201809230det,nwe,RobeEl00,tackles_solo,4,,,,,
player,201809230det,nwe,RobeEl00,tackles_assists,3,,,,,
player,201809230det,nwe,RobeEl00,tackles_loss,2,,,,,
player,201809230det,nwe,RobeEl00,qb_hits,0,,,,,
player,201809230det,nwe,RobeEl00,fumbles_rec,0,,,,,
player,201809230det,nwe,RobeEl00,fumbles_rec_yds,0,,,,,
player,201809230det,nwe,RobeEl00,fumbles_rec_td,0,,,,,
player,201809230det,nwe,RobeEl00,fumbles_forced,0,,,,,
player,201809230det,nwe,VanNKy00,def_int,0,,,,,
player,201809230det,nwe,VanNKy00,def_int_yds,0,,,,,
player,201809230det,nwe,VanNKy00,def_int_td,0,,,,,
player,201809230det,nwe,VanNKy00,def_int_long,0,,,,,
player,201809230det,nwe,VanNKy00,pass_defended,0,,,,,
player,201809230det,nwe,VanNKy00,sacks,0.0,,,,,
player,201809230det,nwe,VanNKy00,tackles_combined,7,,,,,
player,201809230det,nwe,VanNKy00,tackles_solo,3,,,,,
player,201809230det,nwe,VanNKy00,tackles_assists,4,,,,,
player,201809230det,nwe,VanNKy00,tackles_loss,0,,,,,
player,201809230det,nwe,VanNKy00,qb_hits,0,,,,,
player,201809230det,nwe,VanNKy00,fumbles_rec,0,,,,,
player,201809230det,nwe,VanNKy00,fumbles_rec_yds,0,,,,,
player,201809230det,nwe,VanNKy00,fumbles_rec_td,0,,,,,
player,201809230det,nwe,VanNKy00,fumbles_forced,0,,,,,
player,201809230det,nwe,GuyxLa00,def_int,0,,,,,
player,201809230det,nwe,GuyxLa00,def_int_yds,0,,,,,
player,201809230det,nwe,GuyxLa00,def_int_td,0,,,,,
player,201809230det,nwe,GuyxLa00,def_int_long,0,,,,,
player,201809230det,nwe,GuyxLa00,pass_defended,0,,,,,
player,201809230det,nwe,GuyxLa00,sacks,0.0,,,,,
player,201809230det,nwe,GuyxLa00,tackles_combined,6,,,,,
player,201809230det,nwe,GuyxLa00,tackles_solo,4,,,,,
player,201809230det,nwe,GuyxLa00,tackles_assists,2,,,,,
player,201809230det,nwe,GuyxLa00,tackles_loss,0,,,,,
player,201809230det,nwe,GuyxLa00,qb_hits,0,,,,,
player,201809230det,nwe,GuyxLa00,fumbles_rec,0,,,,,
