game,2018,6,20181014,201810140cle,sdg,"Los Angeles Chargers",38,cle,"Cleveland Browns",14
player,201810140cle,sdg,JenkRa00,pass_defended,0,,,,,
player,201810140cle,sdg,JenkRa00,sacks,0.5,,,,,
player,201810140cle,sdg,JenkRa00,tackles_combined,8,,,,,
player,201810140cle,sdg,JenkRa00,tackles_solo,4,,,,,
player,201810140cle,sdg,JenkRa00,tackles_assists,4,,,,,
player,201810140cle,sdg,JenkRa00,tackles_loss,0,,,,,
player,201810140cle,sdg,JenkRa00,qb_hits,1,,,,,
player,201810140cle,sdg,JenkRa00,fumbles_rec,0,,,,,
player,201810140cle,sdg,JenkRa00,fumbles_rec_yds,0,,,,,
player,201810140cle,sdg,JenkRa00,fumbles_rec_td,0,,,,,
player,201810140cle,sdg,JenkRa00,fumbles_forced,0,,,,,
player,201810140cle,sdg,JameDe00,def_int,0,,,,,
player,201810140cle,sdg,JameDe00,def_int_yds,0,,,,,
player,201810140cle,sdg,JameDe00,def_int_td,0,,,,,
player,201810140cle,sdg,JameDe00,def_int_long,0,,,,,
player,201810140cle,sdg,JameDe00,pass_defended,0,,,,,
player,201810140cle,sdg,JameDe00,sacks,0.5,,,,,
player,201810140cle,sdg,JameDe00,tackles_combined,5,,,,,
player,201810140cle,sdg,JameDe00,tackles_solo,4,,,,,
player,201810140cle,sdg,JameDe00,tackles_assists,1,,,,,
player,201810140cle,sdg,JameDe00,tackles_loss,0,,,,,
player,201810140cle,sdg,JameDe00,qb_hits,1,,,,,
player,201810140cle,sdg,JameDe00,fumbles_rec,0,,,,,
player,201810140cle,sdg,JameDe00,fumbles_rec_yds,0,,,,,
player,201810140cle,sdg,JameDe00,fumbles_rec_td,0,,,,,
player,201810140cle,sdg,JameDe00,fumbles_forced,0,,,,,
player,201810140cle,sdg,AddaJa00,def_int,0,,,,,
player,201810140cle,sdg,AddaJa00,def_int_yds,0,,,,,
player,201810140cle,sdg,AddaJa00,def_int_td,0,,,,,
player,201810140cle,sdg,AddaJa00,def_int_long,0,,,,,
player,201810140cle,sdg,AddaJa00,pass_defended,0,,,,,
player,201810140cle,sdg,AddaJa00,sacks,0.0,,,,,
player,201810140cle,sdg,AddaJa00,tackles_combined,9,,,,,
player,201810140cle,sdg,AddaJa00,tackles_solo,7,,,,,
player,201810140cle,sdg,AddaJa00,tackles_assists,2,,,,,
player,201810140cle,sdg,AddaJa00,tackles_loss,0,,,,,
player,201810140cle,sdg,AddaJa00,qb_hits,0,,,,,
player,201810140cle,sdg,AddaJa00,fumbles_rec,0,,,,,
player,201810140cle,sdg,AddaJa00,fumbles_rec_yds,0,,,,,
player,201810140cle,sdg,AddaJa00,fumbles_rec_td,0,,,,,
player,201810140cle,sdg,AddaJa00,fumbles_forced,0,,,,,
player,201810140cle,sdg,PerrDe00,def_int,0,,,,,
player,201810140cle,sdg,PerrDe00,def_int_yds,0,,,,,
player,201810140cle,sdg,PerrDe00,def_int_td,0,,,,,
player,201810140cle,sdg,PerrDe00,def_int_long,0,,,,,
player,201810140cle,sdg,PerrDe00,pass_defended,0,,,,,
player,201810140cle,sdg,PerrDe00,sacks,0.0,,,,,
player,201810140cle,sdg,PerrDe00,tackles_combined,8,,,,,
player,201810140cle,sdg,PerrDe00,tackles_solo,2,,,,,
player,201810140cle,sdg,PerrDe00,tackles_assists,6,,,,,
player,201810140cle,sdg,PerrDe00,tackles_loss,0,,,,,
player,201810140cle,sdg,PerrDe00,qb_hits,0,,,,,
player,201810140cle,sdg,PerrDe00,fumbles_rec,0,,,,,
player,201810140cle,sdg,PerrDe00,fumbles_rec_yds,0,,,,,
player,201810140cle,sdg,PerrDe00,fumbles_rec_td,0,,,,,
player,201810140cle,sdg,PerrDe00,fumbles_forced,0,,,,,
player,201810140cle,sdg,DaviMi03,def_int,0,,,,,
player,201810140cle,sdg,DaviMi03,def_int_yds,0,,,,,
player,201810140cle,sdg,DaviMi03,def_int_td,0,,,,,
player,201810140cle,sdg,DaviMi03,def_int_long,0,,,,,
player,201810140cle,sdg,DaviMi03,pass_defended,0,,,,,
player,201810140cle,sdg,DaviMi03,sacks,0.0,,,,,
player,201810140cle,sdg,DaviMi03,tackles_combined,4,,,,,
player,201810140cle,sdg,DaviMi03,tackles_solo,3,,,,,
player,201810140cle,sdg,DaviMi03,tackles_assists,1,,,,,
player,201810140cle,sdg,DaviMi03,tackles_loss,0,,,,,
player,201810140cle,sdg,DaviMi03,qb_hits,0,,,,,
player,201810140cle,sdg,DaviMi03,fumbles_rec,0,,,,,
player,201810140cle,sdg,DaviMi03,fumbles_rec_yds,0,,,,,
player,201810140cle,sdg,DaviMi03,fumbles_rec_td,0,,,,,
player,201810140cle,sdg,DaviMi03,fumbles_forced,0,,,,,
player,201810140cle,sdg,MebaBr99,def_int,0,,,,,
player,201810140cle,sdg,MebaBr99,def_int_yds,0,,,,,
player,201810140cle,sdg,MebaBr99,def_int_td,0,,,,,
player,201810140cle,sdg,MebaBr99,def_int_long,0,,,,,
player,201810140cle,sdg,MebaBr99,pass_defended,0,,,,,
player,201810140cle,sdg,MebaBr99,sacks,0.0,,,,,
player,201810140cle,sdg,MebaBr99,tackles_combined,4,,,,,
player,201810140cle,sdg,MebaBr99,tackles_solo,0,,,,,
player,201810140cle,sdg,MebaBr99,tackles_assists,4,,,,,
player,201810140cle,sdg,MebaBr99,tackles_loss,0,,,,,
player,201810140cle,sdg,MebaBr99,qb_hits,0,,,,,
player,201810140cle,sdg,MebaBr99,fumbles_rec,0,,,,,
player,201810140cle,sdg,MebaBr99,fumbles_rec_yds,0,,,,,
player,201810140cle,sdg,MebaBr99,fumbles_rec_td,0,,,,,
player,201810140cle,sdg,MebaBr99,fumbles_forced,0,,,,,
player,201810140cle,sdg,WillTr05,def_int,0,,,,,
player,201810140cle,sdg,WillTr05,def_int_yds,0,,,,,
player,201810140cle,sdg,WillTr05,def_int_td,0,,,,,
player,201810140cle,sdg,WillTr05,def_int_long,0,,,,,
player,201810140cle,sdg,WillTr05,pass_defended,0,,,,,
player,201810140cle,sdg,WillTr05,sacks,0.0,,,,,
player,201810140cle,sdg,WillTr05,tackles_combined,4,,,,,
player,201810140cle,sdg,WillTr05,tackles_solo,4,,,,,
player,201810140cle,sdg,WillTr05,tackles_assists,0,,,,,
player,201810140cle,sdg,WillTr05,tackles_loss,0,,,,,
player,201810140cle,sdg,WillTr05,qb_hits,0,,,,,
player,201810140cle,sdg,WillTr05,fumbles_rec,0,,,,,
player,201810140cle,sdg,WillTr05,fumbles_rec_yds,0,,,,,
player,201810140cle,sdg,WillTr05,fumbles_rec_td,0,,,,,
player,201810140cle,sdg,WillTr05,fumbles_forced,0,,,,,
player,201810140cle,sdg,HaywCa00,def_int,0,,,,,
player,201810140cle,sdg,HaywCa00,def_int_yds,0,,,,,
player,201810140cle,sdg,HaywCa00,def_int_td,0,,,,,
player,201810140cle,sdg,HaywCa00,def_int_long,0,,,,,
player,201810140cle,sdg,HaywCa00,pass_defended,0,,,,,
player,201810140cle,sdg,HaywCa00,sacks,0.0,,,,,
player,201810140cle,sdg,HaywCa00,tackles_combined,3,,,,,
player,201810140cle,sdg,HaywCa00,tackles_solo,2,,,,,
player,201810140cle,sdg,HaywCa00,tackles_assists,1,,,,,
player,201810140cle,sdg,HaywCa00,tackles_loss,0,,,,,
player,201810140cle,sdg,HaywCa00,qb_hits,0,,,,,
player,201810140cle,sdg,HaywCa00,fumbles_rec,0,,,,,
player,201810140cle,sdg,HaywCa00,fumbles_rec_yds,0,,,,,
player,201810140cle,sdg,HaywCa00,fumbles_rec_td,0,,,,,
player,201810140cle,sdg,HaywCa00,fumbles_forced,0,,,,,
player,201810140cle,sdg,DaviGe00,def_int,0,,,,,
player,201810140cle,sdg,DaviGe00,def_int_yds,0,,,,,
player,201810140cle,sdg,DaviGe00,def_int_td,0,,,,,
player,201810140cle,sdg,DaviGe00,def_int_long,0,,,,,
player,201810140cle,sdg,DaviGe00,pass_defended,0,,,,,
player,201810140cle,sdg,DaviGe00,sacks,0.0,,,,,
player,201810140cle,sdg,DaviGe00,tackles_combined,2,,,,,
player,201810140cle,sdg,DaviGe00,tackles_solo,1,,,,,
player,201810140cle,sdg,DaviGe00,tackles_assists,1,,,,,
player,201810140cle,sdg,DaviGe00,tackles_loss,0,,,,,
player,201810140cle,sdg,DaviGe00,qb_hits,0,,,,,
player,201810140cle,sdg,DaviGe00,fumbles_rec,0,,,,,
player,201810140cle,sdg,DaviGe00,fumbles_rec_yds,0,,,,,
player,201810140cle,sdg,DaviGe00,fumbles_rec_td,0,,,,,
player,201810140cle,sdg,DaviGe00,fumbles_forced,0,,,,,
player,201810140cle,sdg,DzubNi00,def_int,0,,,,,
player,201810140cle,sdg,DzubNi00,def_int_yds,0,,,,,
player,201810140cle,sdg,DzubNi00,def_int_td,0,,,,,
player,201810140cle,sdg,DzubNi00,def_int_long,0,,,,,
player,201810140cle,sdg,DzubNi00,pass_defended,0,,,,,
player,201810140cle,sdg,DzubNi00,sacks,0.0,,,,,
player,201810140cle,sdg,DzubNi00,tackles_combined,2,,,,,
player,201810140cle,sdg,DzubNi00,tackles_solo,2,,,,,
player,201810140cle,sdg,DzubNi00,tackles_assists,0,,,,,
player,201810140cle,sdg,DzubNi00,tackles_loss,0,,,,,
player,201810140cle,sdg,DzubNi00,qb_hits,0,,,,,
player,201810140cle,sdg,DzubNi00,fumbles_rec,0,,,,,
player,201810140cle,sdg,DzubNi00,fumbles_rec_yds,0,,,,,
player,201810140cle,sdg,DzubNi00,fumbles_rec_td,0,,,,,
player,201810140cle,sdg,DzubNi00,fumbles_forced,0,,,,,
player,201810140cle,sdg,NwosUc00,def_int,0,,,,,
player,201810140cle,sdg,NwosUc00,def_int_yds,0,,,,,
player,201810140cle,sdg,NwosUc00,def_int_td,0,,,,,
player,201810140cle,sdg,NwosUc00,def_int_long,0,,,,,
player,201810140cle,sdg,NwosUc00,pass_defended,0,,,,,
player,201810140cle,sdg,NwosUc00,sacks,0.0,,,,,
player,201810140cle,sdg,NwosUc00,tackles_combined,2,,,,,
player,201810140cle,sdg,NwosUc00,tackles_solo,1,,,,,
player,201810140cle,sdg,NwosUc00,tackles_assists,1,,,,,
player,201810140cle,sdg,NwosUc00,tackles_loss,0,,,,,
player,201810140cle,sdg,NwosUc00,qb_hits,0,,,,,
player,201810140cle,sdg,NwosUc00,fumbles_rec,0,,,,,
player,201810140cle,sdg,NwosUc00,fumbles_rec_yds,0,,,,,
player,201810140cle,sdg,NwosUc00,fumbles_rec_td,0,,,,,
player,201810140cle,sdg,NwosUc00,fumbles_forced,0,,,,,
player,201810140cle,sdg,PhilAd00,def_int,0,,,,,
player,201810140cle,sdg,PhilAd00,def_int_yds,0,,,,,
player,201810140cle,sdg,PhilAd00,def_int_td,0,,,,,
player,201810140cle,sdg,PhilAd00,def_int_long,0,,,,,
player,201810140cle,sdg,PhilAd00,pass_defended,2,,,,,
player,201810140cle,sdg,PhilAd00,sacks,0.0,,,,,
player,201810140cle,sdg,PhilAd00,tackles_combined,2,,,,,
player,201810140cle,sdg,PhilAd00,tackles_solo,2,,,,,
player,201810140cle,sdg,PhilAd00,tackles_assists,0,,,,,
player,201810140cle,sdg,PhilAd00,tackles_loss,0,,,,,
player,201810140cle,sdg,PhilAd00,qb_hits,0,,,,,
player,201810140cle,sdg,PhilAd00,fumbles_rec,0,,,,,
player,201810140cle,sdg,PhilAd00,fumbles_rec_yds,0,,,,,
player,201810140cle,sdg,PhilAd00,fumbles_rec_td,0,,,,,
player,201810140cle,sdg,PhilAd00,fumbles_forced,0,,,,,
player,201810140cle,sdg,EkelAu00,def_int,0,,,,,
player,201810140cle,sdg,EkelAu00,def_int_yds,0,,,,,
player,201810140cle,sdg,EkelAu00,def_int_td,0,,,,,
player,201810140cle,sdg,EkelAu00,def_int_long,0,,,,,
player,201810140cle,sdg,EkelAu00,pass_defended,0,,,,,
player,201810140cle,sdg,EkelAu00,sacks,0.0,,,,,
player,201810140cle,sdg,EkelAu00,tackles_combined,1,,,,,
player,201810140cle,sdg,EkelAu00,tackles_solo,1,,,,,
player,201810140cle,sdg,EkelAu00,tackles_assists,0,,,,,
player,201810140cle,sdg,EkelAu00,tackles_loss,0,,,,,
player,201810140cle,sdg,EkelAu00,qb_hits,0,,,,,
player,201810140cle,sdg,EkelAu00,fumbles_rec,0,,,,,
player,201810140cle,sdg,EkelAu00,fumbles_rec_yds,0,,,,,
player,201810140cle,sdg,EkelAu00,fumbles_rec_td,0,,,,,
player,201810140cle,sdg,EkelAu00,fumbles_forced,0,,,,,
player,201810140cle,sdg,EmanKy00,def_int,0,,,,,
player,201810140cle,sdg,EmanKy00,def_int_yds,0,,,,,
player,201810140cle,sdg,EmanKy00,def_int_td,0,,,,,
player,201810140cle,sdg,EmanKy00,def_int_long,0,,,,,
player,201810140cle,sdg,EmanKy00,pass_defended,0,,,,,
player,201810140cle,sdg,EmanKy00,sacks,0.0,,,,,
player,201810140cle,sdg,EmanKy00,tackles_combined,1,,,,,
player,201810140cle,sdg,EmanKy00,tackles_solo,1,,,,,
player,201810140cle,sdg,EmanKy00,tackles_assists,0,,,,,
player,201810140cle,sdg,EmanKy00,tackles_loss,0,,,,,
player,201810140cle,sdg,EmanKy00,qb_hits,0,,,,,
player,201810140cle,sdg,EmanKy00,fumbles_rec,0,,,,,
player,201810140cle,sdg,EmanKy00,fumbles_rec_yds,0,,,,,
player,201810140cle,sdg,EmanKy00,fumbles_rec_td,0,,,,,
player,201810140cle,sdg,EmanKy00,fumbles_forced,0,,,,,
player,201810140cle,sdg,IngrMe00,def_int,0,,,,,
player,201810140cle,sdg,IngrMe00,def_int_yds,0,,,,,
player,201810140cle,sdg,IngrMe00,def_int_td,0,,,,,
player,201810140cle,sdg,IngrMe00,def_int_long,0,,,,,
player,201810140cle,sdg,IngrMe00,pass_defended,0,,,,,
player,201810140cle,sdg,IngrMe00,sacks,0.0,,,,,
player,201810140cle,sdg,IngrMe00,tackles_combined,1,,,,,
player,201810140cle,sdg,IngrMe00,tackles_solo,0,,,,,
player,201810140cle,sdg,IngrMe00,tackles_assists,1,,,,,
player,201810140cle,sdg,IngrMe00,tackles_loss,0,,,,,
player,201810140cle,sdg,IngrMe00,qb_hits,1,,,,,
player,201810140cle,sdg,IngrMe00,fumbles_rec,0,,,,,
player,201810140cle,sdg,IngrMe00,fumbles_rec_yds,0,,,,,
player,201810140cle,sdg,IngrMe00,fumbles_rec_td,0,,,,,
player,201810140cle,sdg,IngrMe00,fumbles_forced,0,,,,,
player,201810140cle,sdg,JackJu01,def_int,0,,,,,
player,201810140cle,sdg,JackJu01,def_int_yds,0,,,,,
player,201810140cle,sdg,JackJu01,def_int_td,0,,,,,
player,201810140cle,sdg,JackJu01,def_int_long,0,,,,,
player,201810140cle,sdg,JackJu01,pass_defended,0,,,,,
player,201810140cle,sdg,JackJu01,sacks,0.0,,,,,
player,201810140cle,sdg,JackJu01,tackles_combined,1,,,,,
player,201810140cle,sdg,JackJu01,tackles_solo,0,,,,,
player,201810140cle,sdg,JackJu01,tackles_assists,1,,,,,
player,201810140cle,sdg,JackJu01,tackles_loss,0,,,,,
player,201810140cle,sdg,JackJu01,qb_hits,0,,,,,
player,201810140cle,sdg,JackJu01,fumbles_rec,0,,,,,
player,201810140cle,sdg,JackJu01,fumbles_rec_yds,0,,,,,
player,201810140cle,sdg,JackJu01,fumbles_rec_td,0,,,,,
player,201810140cle,sdg,JackJu01,fumbles_forced,0,,,,,
player,201810140cle,sdg,PhilDa01,def_int,0,,,,,
player,201810140cle,sdg,PhilDa01,def_int_yds,0,,,,,
player,201810140cle,sdg,PhilDa01,def_int_td,0,,,,,
player,201810140cle,sdg,PhilDa01,def_int_long,0,,,,,
player,201810140cle,sdg,PhilDa01,pass_defended,0,,,,,
player,201810140cle,sdg,PhilDa01,sacks,0.0,,,,,
player,201810140cle,sdg,PhilDa01,tackles_combined,1,,,,,
player,201810140cle,sdg,PhilDa01,tackles_solo,1,,,,,
player,201810140cle,sdg,PhilDa01,tackles_assists,0,,,,,
player,201810140cle,sdg,PhilDa01,tackles_loss,0,,,,,
player,201810140cle,sdg,PhilDa01,qb_hits,0,,,,,
player,201810140cle,sdg,PhilDa01,fumbles_rec,0,,,,,
player,201810140cle,sdg,PhilDa01,fumbles_rec_yds,0,,,,,
player,201810140cle,sdg,PhilDa01,fumbles_rec_td,0,,,,,
player,201810140cle,sdg,PhilDa01,fumbles_forced,0,,,,,
player,201810140cle,sdg,AlleKe00,def_int,0,,,,,
player,201810140cle,sdg,AlleKe00,def_int_yds,0,,,,,
player,201810140cle,sdg,AlleKe00,def_int_td,0,,,,,
player,201810140cle,sdg,AlleKe00,def_int_long,0,,,,,
player,201810140cle,sdg,AlleKe00,pass_defended,0,,,,,
player,201810140cle,sdg,AlleKe00,sacks,0.0,,,,,
player,201810140cle,sdg,AlleKe00,tackles_combined,0,,,,,
player,201810140cle,sdg,AlleKe00,tackles_solo,0,,,,,
player,201810140cle,sdg,AlleKe00,tackles_assists,0,,,,,
player,201810140cle,sdg,AlleKe00,tackles_loss,0,,,,,
player,201810140cle,sdg,AlleKe00,qb_hits,0,,,,,
player,201810140cle,sdg,AlleKe00,fumbles_rec,1,,,,,
player,201810140cle,sdg,AlleKe00,fumbles_rec_yds,-19,,,,,
player,201810140cle,sdg,AlleKe00,fumbles_rec_td,0,,,,,
player,201810140cle,sdg,AlleKe00,fumbles_forced,0,,,,,
player,201810140cle,cle,KirkCh00,def_int,1,,,,,
player,201810140cle,cle,KirkCh00,def_int_yds,4,,,,,
player,201810140cle,cle,KirkCh00,def_int_td,0,,,,,
player,201810140cle,cle,KirkCh00,def_int_long,4,,,,,
player,201810140cle,cle,KirkCh00,pass_defended,2,,,,,
player,201810140cle,cle,KirkCh00,sacks,0.0,,,,,
player,201810140cle,cle,KirkCh00,tackles_combined,1,,,,,
player,201810140cle,cle,KirkCh00,tackles_solo,0,,,,,
player,201810140cle,cle,KirkCh00,tackles_assists,1,,,,,
player,201810140cle,cle,KirkCh00,tackles_loss,0,,,,,
player,201810140cle,cle,KirkCh00,qb_hits,0,,,,,
player,201810140cle,cle,KirkCh00,fumbles_rec,0,,,,,
player,201810140cle,cle,KirkCh00,fumbles_rec_yds,0,,,,,
player,201810140cle,cle,KirkCh00,fumbles_rec_td,0,,,,,
player,201810140cle,cle,KirkCh00,fumbles_forced,0,,,,,
player,201810140cle,cle,OgunLa00,def_int,0,,,,,
player,201810140cle,cle,OgunLa00,def_int_yds,0,,,,,
player,201810140cle,cle,OgunLa00,def_int_td,0,,,,,
player,201810140cle,cle,OgunLa00,def_int_long,0,,,,,
player,201810140cle,cle,OgunLa00,pass_defended,0,,,,,
player,201810140cle,cle,OgunLa00,sacks,0.5,,,,,
player,201810140cle,cle,OgunLa00,tackles_combined,4,,,,,
player,201810140cle,cle,OgunLa00,tackles_solo,3,,,,,
player,201810140cle,cle,OgunLa00,tackles_assists,1,,,,,
player,201810140cle,cle,OgunLa00,tackles_loss,0,,,,,
player,201810140cle,cle,OgunLa00,qb_hits,1,,,,,
player,201810140cle,cle,OgunLa00,fumbles_rec,0,,,,,
player,201810140cle,cle,OgunLa00,fumbles_rec_yds,0,,,,,
player,201810140cle,cle,OgunLa00,fumbles_rec_td,0,,,,,
player,201810140cle,cle,OgunLa00,fumbles_forced,0,,,,,
player,201810140cle,cle,SchoJo00,def_int,0,,,,,
player,201810140cle,cle,SchoJo00,def_int_yds,0,,,,,
player,201810140cle,cle,SchoJo00,def_int_td,0,,,,,
player,201810140cle,cle,SchoJo00,def_int_long,0,,,,,
player,201810140cle,cle,SchoJo00,pass_defended,1,,,,,
player,201810140cle,cle,SchoJo00,sacks,0.5,,,,,
player,201810140cle,cle,SchoJo00,tackles_combined,3,,,,,
player,201810140cle,cle,SchoJo00,tackles_solo,2,,,,,
player,201810140cle,cle,SchoJo00,tackles_assists,1,,,,,
player,201810140cle,cle,SchoJo00,tackles_loss,0,,,,,
player,201810140cle,cle,SchoJo00,qb_hits,1,,,,,
player,201810140cle,cle,SchoJo00,fumbles_rec,0,,,,,
player,201810140cle,cle,SchoJo00,fumbles_rec_yds,0,,,,,
player,201810140cle,cle,SchoJo00,fumbles_rec_td,0,,,,,
player,201810140cle,cle,SchoJo00,fumbles_forced,0,,,,,
player,201810140cle,cle,RandDa00,def_int,0,,,,,
player,201810140cle,cle,RandDa00,def_int_yds,0,,,,,
player,201810140cle,cle,RandDa00,def_int_td,0,,,,,
player,201810140cle,cle,RandDa00,def_int_long,0,,,,,
player,201810140cle,cle,RandDa00,pass_defended,0,,,,,
player,201810140cle,cle,RandDa00,sacks,0.0,,,,,
player,201810140cle,cle,RandDa00,tackles_combined,8,,,,,
player,201810140cle,cle,RandDa00,tackles_solo,8,,,,,
player,201810140cle,cle,RandDa00,tackles_assists,0,,,,,
player,201810140cle,cle,RandDa00,tackles_loss,0,,,,,
player,201810140cle,cle,RandDa00,qb_hits,0,,,,,
player,201810140cle,cle,RandDa00,fumbles_rec,0,,,,,
player,201810140cle,cle,RandDa00,fumbles_rec_yds,0,,,,,
player,201810140cle,cle,RandDa00,fumbles_rec_td,0,,,,,
player,201810140cle,cle,RandDa00,fumbles_forced,0,,,,,
player,201810140cle,cle,CollJa00,def_int,0,,,,,
player,201810140cle,cle,CollJa00,def_int_yds,0,,,,,
player,201810140cle,cle,CollJa00,def_int_td,0,,,,,
player,201810140cle,cle,CollJa00,def_int_long,0,,,,,
player,201810140cle,cle,CollJa00,pass_defended,0,,,,,
player,201810140cle,cle,CollJa00,sacks,0.0,,,,,
player,201810140cle,cle,CollJa00,tackles_combined,6,,,,,
player,201810140cle,cle,CollJa00,tackles_solo,5,,,,,
player,201810140cle,cle,CollJa00,tackles_assists,1,,,,,
player,201810140cle,cle,CollJa00,tackles_loss,1,,,,,
player,201810140cle,cle,CollJa00,qb_hits,0,,,,,
player,201810140cle,cle,CollJa00,fumbles_rec,0,,,,,
player,201810140cle,cle,CollJa00,fumbles_rec_yds,0,,,,,
player,201810140cle,cle,CollJa00,fumbles_rec_td,0,,,,,
player,201810140cle,cle,CollJa00,fumbles_forced,0,,,,,
player,201810140cle,cle,PeppJa00,def_int,0,,,,,
player,201810140cle,cle,PeppJa00,def_int_yds,0,,,,,
player,201810140cle,cle,PeppJa00,def_int_td,0,,,,,
player,201810140cle,cle,PeppJa00,def_int_long,0,,,,,
player,201810140cle,cle,PeppJa00,pass_defended,0,,,,,
player,201810140cle,cle,PeppJa00,sacks,0.0,,,,,
player,201810140cle,cle,PeppJa00,tackles_combined,4,,,,,
player,201810140cle,cle,PeppJa00,tackles_solo,3,,,,,
player,201810140cle,cle,PeppJa00,tackles_assists,1,,,,,
player,201810140cle,cle,PeppJa00,tackles_loss,0,,,,,
player,201810140cle,cle,PeppJa00,qb_hits,0,,,,,
player,201810140cle,cle,PeppJa00,fumbles_rec,1,,,,,
player,201810140cle,cle,PeppJa00,fumbles_rec_yds,0,,,,,
player,201810140cle,cle,PeppJa00,fumbles_rec_td,0,,,,,
player,201810140cle,cle,PeppJa00,fumbles_forced,0,,,,,
player,201810140cle,cle,KindDe00,def_int,0,,,,,
player,201810140cle,cle,KindDe00,def_int_yds,0,,,,,
player,201810140cle,cle,KindDe00,def_int_td,0,,,,,
player,201810140cle,cle,KindDe00,def_int_long,0,,,,,
player,201810140cle,cle,KindDe00,pass_defended,0,,,,,
player,201810140cle,cle,KindDe00,sacks,0.0,,,,,
player,201810140cle,cle,KindDe00,tackles_combined,3,,,,,
player,201810140cle,cle,KindDe00,tackles_solo,1,,,,,
player,201810140cle,cle,KindDe00,tackles_assists,2,,,,,
player,201810140cle,cle,KindDe00,tackles_loss,0,,,,,
player,201810140cle,cle,KindDe00,qb_hits,0,,,,,
player,201810140cle,cle,KindDe00,fumbles_rec,0,,,,,
player,201810140cle,cle,KindDe00,fumbles_rec_yds,0,,,,,
player,201810140cle,cle,KindDe00,fumbles_rec_td,0,,,,,
player,201810140cle,cle,KindDe00,fumbles_forced,0,,,,,
player,201810140cle,cle,OgbaEm00,def_int,0,,,,,
player,201810140cle,cle,OgbaEm00,def_int_yds,0,,,,,
player,201810140cle,cle,OgbaEm00,def_int_td,0,,,,,
player,201810140cle,cle,OgbaEm00,def_int_long,0,,,,,
player,201810140cle,cle,OgbaEm00,pass_defended,0,,,,,
player,201810140cle,cle,OgbaEm00,sacks,0.0,,,,,
player,201810140cle,cle,OgbaEm00,tackles_combined,3,,,,,
player,201810140cle,cle,OgbaEm00,tackles_solo,3,,,,,
player,201810140cle,cle,OgbaEm00,tackles_assists,0,,,,,
player,201810140cle,cle,OgbaEm00,tackles_loss,0,,,,,
player,201810140cle,cle,OgbaEm00,qb_hits,1,,,,,
player,201810140cle,cle,OgbaEm00,fumbles_rec,0,,,,,
player,201810140cle,cle,OgbaEm00,fumbles_rec_yds,0,,,,,
player,201810140cle,cle,OgbaEm00,fumbles_rec_td,0,,,,,
player,201810140cle,cle,OgbaEm00,fumbles_forced,0,,,,,
player,201810140cle,cle,WardDe02,def_int,0,,,,,
player,201810140cle,cle,WardDe02,def_int_yds,0,,,,,
player,201810140cle,cle,WardDe02,def_int_td,0,,,,,
player,201810140cle,cle,WardDe02,def_int_long,0,,,,,
player,201810140cle,cle,WardDe02,pass_defended,0,,,,,
player,201810140cle,cle,WardDe02,sacks,0.0,,,,,
player,201810140cle,cle,WardDe02,tackles_combined,3,,,,,
player,201810140cle,cle,WardDe02,tackles_solo,3,,,,,
player,201810140cle,cle,WardDe02,tackles_assists,0,,,,,
player,201810140cle,cle,WardDe02,tackles_loss,0,,,,,
player,201810140cle,cle,WardDe02,qb_hits,0,,,,,
player,201810140cle,cle,WardDe02,fumbles_rec,0,,,,,
player,201810140cle,cle,WardDe02,fumbles_rec_yds,0,,,,,
player,201810140cle,cle,WardDe02,fumbles_rec_td,0,,,,,
player,201810140cle,cle,WardDe02,fumbles_forced,0,,,,,
player,201810140cle,cle,BurgJa01,def_int,0,,,,,
player,201810140cle,cle,BurgJa01,def_int_yds,0,,,,,
player,201810140cle,cle,BurgJa01,def_int_td,0,,,,,
player,201810140cle,cle,BurgJa01,def_int_long,0,,,,,
player,201810140cle,cle,BurgJa01,pass_defended,0,,,,,
player,201810140cle,cle,BurgJa01,sacks,0.0,,,,,
player,201810140cle,cle,BurgJa01,tackles_combined,2,,,,,
player,201810140cle,cle,BurgJa01,tackles_solo,2,,,,,
player,201810140cle,cle,BurgJa01,tackles_assists,0,,,,,
player,201810140cle,cle,BurgJa01,tackles_loss,0,,,,,
player,201810140cle,cle,BurgJa01,qb_hits,0,,,,,
player,201810140cle,cle,BurgJa01,fumbles_rec,0,,,,,
player,201810140cle,cle,BurgJa01,fumbles_rec_yds,0,,,,,
player,201810140cle,cle,BurgJa01,fumbles_rec_td,0,,,,,
player,201810140cle,cle,BurgJa01,fumbles_forced,0,,,,,
player,201810140cle,cle,CarrTr00,def_int,0,,,,,
player,201810140cle,cle,CarrTr00,def_int_yds,0,,,,,
player,201810140cle,cle,CarrTr00,def_int_td,0,,,,,
player,201810140cle,cle,CarrTr00,def_int_long,0,,,,,
player,201810140cle,cle,CarrTr00,pass_defended,0,,,,,
player,201810140cle,cle,CarrTr00,sacks,0.0,,,,,
player,201810140cle,cle,CarrTr00,tackles_combined,2,,,,,
player,201810140cle,cle,CarrTr00,tackles_solo,2,,,,,
player,201810140cle,cle,CarrTr00,tackles_assists,0,,,,,
player,201810140cle,cle,CarrTr00,tackles_loss,1,,,,,
player,201810140cle,cle,CarrTr00,qb_hits,0,,,,,
player,201810140cle,cle,CarrTr00,fumbles_rec,0,,,,,
player,201810140cle,cle,CarrTr00,fumbles_rec_yds,0,,,,,
