game,2018,1,20180909,201809090gnb,chi,"Chicago Bears",23,gnb,"Green Bay Packers",24
player,201809090gnb,chi,CoheTa00,pass_td,0,,,,,
player,201809090gnb,chi,CoheTa00,pass_int,0,,,,,
player,201809090gnb,chi,CoheTa00,pass_sacked,0,,,,,
player,201809090gnb,chi,CoheTa00,pass_sacked_yds,0,,,,,
player,201809090gnb,chi,CoheTa00,pass_long,0,,,,,
player,201809090gnb,chi,CoheTa00,pass_rating,,,,,,
player,201809090gnb,chi,CoheTa00,rush_att,5,,,,,
player,201809090gnb,chi,CoheTa00,rush_yds,25,,,,,
player,201809090gnb,chi,CoheTa00,rush_td,0,,,,,
player,201809090gnb,chi,CoheTa00,rush_long,11,,,,,
player,201809090gnb,chi,CoheTa00,targets,4,,,,,
player,201809090gnb,chi,CoheTa00,rec,3,,,,,
player,201809090gnb,chi,CoheTa00,rec_yds,16,,,,,
player,201809090gnb,chi,CoheTa00,rec_td,0,,,,,
player,201809090gnb,chi,CoheTa00,rec_long,9,,,,,
player,201809090gnb,chi,CoheTa00,fumbles,0,,,,,
player,201809090gnb,chi,CoheTa00,fumbles_lost,0,,,,,
player,201809090gnb,chi,RobiAl02,pass_cmp,0,,,,,
player,201809090gnb,chi,RobiAl02,pass_att,0,,,,,
player,201809090gnb,chi,RobiAl02,pass_yds,0,,,,,
player,201809090gnb,chi,RobiAl02,pass_td,0,,,,,
player,201809090gnb,chi,RobiAl02,pass_int,0,,,,,
player,201809090gnb,chi,RobiAl02,pass_sacked,0,,,,,
player,201809090gnb,chi,RobiAl02,pass_sacked_yds,0,,,,,
player,201809090gnb,chi,RobiAl02,pass_long,0,,,,,
player,201809090gnb,chi,RobiAl02,pass_rating,,,,,,
player,201809090gnb,chi,RobiAl02,rush_att,0,,,,,
player,201809090gnb,chi,RobiAl02,rush_yds,0,,,,,
player,201809090gnb,chi,RobiAl02,rush_td,0,,,,,
player,201809090gnb,chi,RobiAl02,rush_long,0,,,,,
player,201809090gnb,chi,RobiAl02,targets,7,,,,,
player,201809090gnb,chi,RobiAl02,rec,4,,,,,
player,201809090gnb,chi,RobiAl02,rec_yds,61,,,,,
player,201809090gnb,chi,RobiAl02,rec_td,0,,,,,
player,201809090gnb,chi,RobiAl02,rec_long,33,,,,,
player,201809090gnb,chi,RobiAl02,fumbles,0,,,,,
player,201809090gnb,chi,RobiAl02,fumbles_lost,0,,,,,
player,201809090gnb,chi,GabrTa00,pass_cmp,0,,,,,
player,201809090gnb,chi,GabrTa00,pass_att,0,,,,,
player,201809090gnb,chi,GabrTa00,pass_yds,0,,,,,
player,201809090gnb,chi,GabrTa00,pass_td,0,,,,,
player,201809090gnb,chi,GabrTa00,pass_int,0,,,,,
player,201809090gnb,chi,GabrTa00,pass_sacked,0,,,,,
player,201809090gnb,chi,GabrTa00,pass_sacked_yds,0,,,,,
player,201809090gnb,chi,GabrTa00,pass_long,0,,,,,
player,201809090gnb,chi,GabrTa00,pass_rating,,,,,,
player,201809090gnb,chi,GabrTa00,rush_att,0,,,,,
player,201809090gnb,chi,GabrTa00,rush_yds,0,,,,,
player,201809090gnb,chi,GabrTa00,rush_td,0,,,,,
player,201809090gnb,chi,GabrTa00,rush_long,0,,,,,
player,201809090gnb,chi,GabrTa00,targets,5,,,,,
player,201809090gnb,chi,GabrTa00,rec,5,,,,,
player,201809090gnb,chi,GabrTa00,rec_yds,25,,,,,
player,201809090gnb,chi,GabrTa00,rec_td,0,,,,,
player,201809090gnb,chi,GabrTa00,rec_long,31,,,,,
player,201809090gnb,chi,GabrTa00,fumbles,0,,,,,
player,201809090gnb,chi,GabrTa00,fumbles_lost,0,,,,,
player,201809090gnb,chi,BurtTr01,pass_cmp,0,,,,,
player,201809090gnb,chi,BurtTr01,pass_att,0,,,,,
player,201809090gnb,chi,BurtTr01,pass_yds,0,,,,,
player,201809090gnb,chi,BurtTr01,pass_td,0,,,,,
player,201809090gnb,chi,BurtTr01,pass_int,0,,,,,
player,201809090gnb,chi,BurtTr01,pass_sacked,0,,,,,
player,201809090gnb,chi,BurtTr01,pass_sacked_yds,0,,,,,
player,201809090gnb,chi,BurtTr01,pass_long,0,,,,,
player,201809090gnb,chi,BurtTr01,pass_rating,,,,,,
player,201809090gnb,chi,BurtTr01,rush_att,0,,,,,
player,201809090gnb,chi,BurtTr01,rush_yds,0,,,,,
player,201809090gnb,chi,BurtTr01,rush_td,0,,,,,
player,201809090gnb,chi,BurtTr01,rush_long,0,,,,,
player,201809090gnb,chi,BurtTr01,targets,5,,,,,
player,201809090gnb,chi,BurtTr01,rec,1,,,,,
player,201809090gnb,chi,BurtTr01,rec_yds,15,,,,,
player,201809090gnb,chi,BurtTr01,rec_td,0,,,,,
player,201809090gnb,chi,BurtTr01,rec_long,15,,,,,
player,201809090gnb,chi,BurtTr01,fumbles,0,,,,,
player,201809090gnb,chi,BurtTr01,fumbles_lost,0,,,,,
player,201809090gnb,chi,MillAn02,pass_cmp,0,,,,,
player,201809090gnb,chi,MillAn02,pass_att,0,,,,,
player,201809090gnb,chi,MillAn02,pass_yds,0,,,,,
player,201809090gnb,chi,MillAn02,pass_td,0,,,,,
player,201809090gnb,chi,MillAn02,pass_int,0,,,,,
player,201809090gnb,chi,MillAn02,pass_sacked,0,,,,,
player,201809090gnb,chi,MillAn02,pass_sacked_yds,0,,,,,
player,201809090gnb,chi,MillAn02,pass_long,0,,,,,
player,201809090gnb,chi,MillAn02,pass_rating,,,,,,
player,201809090gnb,chi,MillAn02,rush_att,0,,,,,
player,201809090gnb,chi,MillAn02,rush_yds,0,,,,,
player,201809090gnb,chi,MillAn02,rush_td,0,,,,,
player,201809090gnb,chi,MillAn02,rush_long,0,,,,,
player,201809090gnb,chi,MillAn02,targets,3,,,,,
player,201809090gnb,chi,MillAn02,rec,2,,,,,
player,201809090gnb,chi,MillAn02,rec_yds,14,,,,,
player,201809090gnb,chi,MillAn02,rec_td,0,,,,,
player,201809090gnb,chi,MillAn02,rec_long,11,,,,,
player,201809090gnb,chi,MillAn02,fumbles,0,,,,,
player,201809090gnb,chi,MillAn02,fumbles_lost,0,,,,,
player,201809090gnb,chi,SimsDi00,pass_cmp,0,,,,,
player,201809090gnb,chi,SimsDi00,pass_att,0,,,,,
player,201809090gnb,chi,SimsDi00,pass_yds,0,,,,,
player,201809090gnb,chi,SimsDi00,pass_td,0,,,,,
player,201809090gnb,chi,SimsDi00,pass_int,0,,,,,
player,201809090gnb,chi,SimsDi00,pass_sacked,0,,,,,
player,201809090gnb,chi,SimsDi00,pass_sacked_yds,0,,,,,
player,201809090gnb,chi,SimsDi00,pass_long,0,,,,,
player,201809090gnb,chi,SimsDi00,pass_rating,,,,,,
player,201809090gnb,chi,SimsDi00,rush_att,0,,,,,
player,201809090gnb,chi,SimsDi00,rush_yds,0,,,,,
player,201809090gnb,chi,SimsDi00,rush_td,0,,,,,
player,201809090gnb,chi,SimsDi00,rush_long,0,,,,,
player,201809090gnb,chi,SimsDi00,targets,3,,,,,
player,201809090gnb,chi,SimsDi00,rec,2,,,,,
player,201809090gnb,chi,SimsDi00,rec_yds,9,,,,,
player,201809090gnb,chi,SimsDi00,rec_td,0,,,,,
player,201809090gnb,chi,SimsDi00,rec_long,9,,,,,
player,201809090gnb,chi,SimsDi00,fumbles,0,,,,,
player,201809090gnb,chi,SimsDi00,fumbles_lost,0,,,,,
player,201809090gnb,chi,BurtMi00,pass_cmp,0,,,,,
player,201809090gnb,chi,BurtMi00,pass_att,0,,,,,
player,201809090gnb,chi,BurtMi00,pass_yds,0,,,,,
player,201809090gnb,chi,BurtMi00,pass_td,0,,,,,
player,201809090gnb,chi,BurtMi00,pass_int,0,,,,,
player,201809090gnb,chi,BurtMi00,pass_sacked,0,,,,,
player,201809090gnb,chi,BurtMi00,pass_sacked_yds,0,,,,,
player,201809090gnb,chi,BurtMi00,pass_long,0,,,,,
player,201809090gnb,chi,BurtMi00,pass_rating,,,,,,
player,201809090gnb,chi,BurtMi00,rush_att,0,,,,,
player,201809090gnb,chi,BurtMi00,rush_yds,0,,,,,
player,201809090gnb,chi,BurtMi00,rush_td,0,,,,,
player,201809090gnb,chi,BurtMi00,rush_long,0,,,,,
player,201809090gnb,chi,BurtMi00,targets,1,,,,,
player,201809090gnb,chi,BurtMi00,rec,1,,,,,
player,201809090gnb,chi,BurtMi00,rec_yds,6,,,,,
player,201809090gnb,chi,BurtMi00,rec_td,0,,,,,
player,201809090gnb,chi,BurtMi00,rec_long,6,,,,,
player,201809090gnb,chi,BurtMi00,fumbles,0,,,,,
player,201809090gnb,chi,BurtMi00,fumbles_lost,0,,,,,
player,201809090gnb,gnb,RodgAa00,pass_cmp,20,,,,,
player,201809090gnb,gnb,RodgAa00,pass_att,30,,,,,
player,201809090gnb,gnb,RodgAa00,pass_yds,286,,,,,
player,201809090gnb,gnb,RodgAa00,pass_td,3,,,,,
player,201809090gnb,gnb,RodgAa00,pass_int,0,,,,,
player,201809090gnb,gnb,RodgAa00,pass_sacked,2,,,,,
player,201809090gnb,gnb,RodgAa00,pass_sacked_yds,19,,,,,
player,201809090gnb,gnb,RodgAa00,pass_long,75,,,,,
player,201809090gnb,gnb,RodgAa00,pass_rating,130.7,,,,,
player,201809090gnb,gnb,RodgAa00,rush_att,1,,,,,
player,201809090gnb,gnb,RodgAa00,rush_yds,15,,,,,
player,201809090gnb,gnb,RodgAa00,rush_td,0,,,,,
player,201809090gnb,gnb,RodgAa00,rush_long,15,,,,,
player,201809090gnb,gnb,RodgAa00,targets,0,,,,,
player,201809090gnb,gnb,RodgAa00,rec,0,,,,,
player,201809090gnb,gnb,RodgAa00,rec_yds,0,,,,,
player,201809090gnb,gnb,RodgAa00,rec_td,0,,,,,
player,201809090gnb,gnb,RodgAa00,rec_long,0,,,,,
player,201809090gnb,gnb,RodgAa00,fumbles,1,,,,,
player,201809090gnb,gnb,RodgAa00,fumbles_lost,0,,,,,
player,201809090gnb,gnb,KizeDe00,pass_cmp,4,,,,,
player,201809090gnb,gnb,KizeDe00,pass_att,7,,,,,
player,201809090gnb,gnb,KizeDe00,pass_yds,55,,,,,
player,201809090gnb,gnb,KizeDe00,pass_td,0,,,,,
player,201809090gnb,gnb,KizeDe00,pass_int,1,,,,,
player,201809090gnb,gnb,KizeDe00,pass_sacked,2,,,,,
player,201809090gnb,gnb,KizeDe00,pass_sacked_yds,21,,,,,
player,201809090gnb,gnb,KizeDe00,pass_long,29,,,,,
player,201809090gnb,gnb,KizeDe00,pass_rating,42.9,,,,,
player,201809090gnb,gnb,KizeDe00,rush_att,0,,,,,
player,201809090gnb,gnb,KizeDe00,rush_yds,0,,,,,
player,201809090gnb,gnb,KizeDe00,rush_td,0,,,,,
player,201809090gnb,gnb,KizeDe00,rush_long,0,,,,,
player,201809090gnb,gnb,KizeDe00,targets,0,,,,,
player,201809090gnb,gnb,KizeDe00,rec,0,,,,,
player,201809090gnb,gnb,KizeDe00,rec_yds,0,,,,,
player,201809090gnb,gnb,KizeDe00,rec_td,0,,,,,
player,201809090gnb,gnb,KizeDe00,rec_long,0,,,,,
player,201809090gnb,gnb,KizeDe00,fumbles,1,,,,,
player,201809090gnb,gnb,KizeDe00,fumbles_lost,1,,,,,
player,201809090gnb,gnb,WillJa06,pass_cmp,0,,,,,
player,201809090gnb,gnb,WillJa06,pass_att,0,,,,,
player,201809090gnb,gnb,WillJa06,pass_yds,0,,,,,
player,201809090gnb,gnb,WillJa06,pass_td,0,,,,,
player,201809090gnb,gnb,WillJa06,pass_int,0,,,,,
player,201809090gnb,gnb,WillJa06,pass_sacked,0,,,,,
player,201809090gnb,gnb,WillJa06,pass_sacked_yds,0,,,,,
player,201809090gnb,gnb,WillJa06,pass_long,0,,,,,
player,201809090gnb,gnb,WillJa06,pass_rating,,,,,,
player,201809090gnb,gnb,WillJa06,rush_att,15,,,,,
player,201809090gnb,gnb,WillJa06,rush_yds,47,,,,,
player,201809090gnb,gnb,WillJa06,rush_td,0,,,,,
player,201809090gnb,gnb,WillJa06,rush_long,11,,,,,
player,201809090gnb,gnb,WillJa06,targets,2,,,,,
player,201809090gnb,gnb,WillJa06,rec,0,,,,,
player,201809090gnb,gnb,WillJa06,rec_yds,0,,,,,
player,201809090gnb,gnb,WillJa06,rec_td,0,,,,,
player,201809090gnb,gnb,WillJa06,rec_long,0,,,,,
player,201809090gnb,gnb,WillJa06,fumbles,0,,,,,
player,201809090gnb,gnb,WillJa06,fumbles_lost,0,,,,,
player,201809090gnb,gnb,MontTy01,pass_cmp,0,,,,,
player,201809090gnb,gnb,MontTy01,pass_att,0,,,,,
player,201809090gnb,gnb,MontTy01,pass_yds,0,,,,,
player,201809090gnb,gnb,MontTy01,pass_td,0,,,,,
player,201809090gnb,gnb,MontTy01,pass_int,0,,,,,
player,201809090gnb,gnb,MontTy01,pass_sacked,0,,,,,
player,201809090gnb,gnb,MontTy01,pass_sacked_yds,0,,,,,
player,201809090gnb,gnb,MontTy01,pass_long,0,,,,,
player,201809090gnb,gnb,MontTy01,pass_rating,,,,,,
player,201809090gnb,gnb,MontTy01,rush_att,2,,,,,
player,201809090gnb,gnb,MontTy01,rush_yds,7,,,,,
player,201809090gnb,gnb,MontTy01,rush_td,0,,,,,
player,201809090gnb,gnb,MontTy01,rush_long,6,,,,,
player,201809090gnb,gnb,MontTy01,targets,3,,,,,
player,201809090gnb,gnb,MontTy01,rec,2,,,,,
player,201809090gnb,gnb,MontTy01,rec_yds,21,,,,,
player,201809090gnb,gnb,MontTy01,rec_td,0,,,,,
player,201809090gnb,gnb,MontTy01,rec_long,13,,,,,
player,201809090gnb,gnb,MontTy01,fumbles,0,,,,,
player,201809090gnb,gnb,MontTy01,fumbles_lost,0,,,,,
player,201809090gnb,gnb,CobbRa00,pass_cmp,0,,,,,
player,201809090gnb,gnb,CobbRa00,pass_att,0,,,,,
player,201809090gnb,gnb,CobbRa00,pass_yds,0,,,,,
player,201809090gnb,gnb,CobbRa00,pass_td,0,,,,,
player,201809090gnb,gnb,CobbRa00,pass_int,0,,,,,
player,201809090gnb,gnb,CobbRa00,pass_sacked,0,,,,,
player,201809090gnb,gnb,CobbRa00,pass_sacked_yds,0,,,,,
player,201809090gnb,gnb,CobbRa00,pass_long,0,,,,,
player,201809090gnb,gnb,CobbRa00,pass_rating,,,,,,
player,201809090gnb,gnb,CobbRa00,rush_att,0,,,,,
player,201809090gnb,gnb,CobbRa00,rush_yds,0,,,,,
player,201809090gnb,gnb,CobbRa00,rush_td,0,,,,,
player,201809090gnb,gnb,CobbRa00,rush_long,0,,,,,
player,201809090gnb,gnb,CobbRa00,targets,10,,,,,
player,201809090gnb,gnb,CobbRa00,rec,9,,,,,
player,201809090gnb,gnb,CobbRa00,rec_yds,142,,,,,
player,201809090gnb,gnb,CobbRa00,rec_td,1,,,,,
player,201809090gnb,gnb,CobbRa00,rec_long,75,,,,,
player,201809090gnb,gnb,CobbRa00,fumbles,0,,,,,
player,201809090gnb,gnb,CobbRa00,fumbles_lost,0,,,,,
player,201809090gnb,gnb,AdamDa01,pass_cmp,0,,,,,
player,201809090gnb,gnb,AdamDa01,pass_att,0,,,,,
player,201809090gnb,gnb,AdamDa01,pass_yds,0,,,,,
player,201809090gnb,gnb,AdamDa01,pass_td,0,,,,,
player,201809090gnb,gnb,AdamDa01,pass_int,0,,,,,
player,201809090gnb,gnb,AdamDa01,pass_sacked,0,,,,,
player,201809090gnb,gnb,AdamDa01,pass_sacked_yds,0,,,,,
player,201809090gnb,gnb,AdamDa01,pass_long,0,,,,,
player,201809090gnb,gnb,AdamDa01,pass_rating,,,,,,
player,201809090gnb,gnb,AdamDa01,rush_att,0,,,,,
player,201809090gnb,gnb,AdamDa01,rush_yds,0,,,,,
player,201809090gnb,gnb,AdamDa01,rush_td,0,,,,,
player,201809090gnb,gnb,AdamDa01,rush_long,0,,,,,
player,201809090gnb,gnb,AdamDa01,targets,8,,,,,
player,201809090gnb,gnb,AdamDa01,rec,5,,,,,
player,201809090gnb,gnb,AdamDa01,rec_yds,88,,,,,
player,201809090gnb,gnb,AdamDa01,rec_td,1,,,,,
player,201809090gnb,gnb,AdamDa01,rec_long,51,,,,,
player,201809090gnb,gnb,AdamDa01,fumbles,0,,,,,
player,201809090gnb,gnb,AdamDa01,fumbles_lost,0,,,,,
player,201809090gnb,gnb,AlliGe01,pass_cmp,0,,,,,
player,201809090gnb,gnb,AlliGe01,pass_att,0,,,,,
player,201809090gnb,gnb,AlliGe01,pass_yds,0,,,,,
player,201809090gnb,gnb,AlliGe01,pass_td,0,,,,,
player,201809090gnb,gnb,AlliGe01,pass_int,0,,,,,
player,201809090gnb,gnb,AlliGe01,pass_sacked,0,,,,,
player,201809090gnb,gnb,AlliGe01,pass_sacked_yds,0,,,,,
player,201809090gnb,gnb,AlliGe01,pass_long,0,,,,,
player,201809090gnb,gnb,AlliGe01,pass_rating,,,,,,
player,201809090gnb,gnb,AlliGe01,rush_att,0,,,,,
player,201809090gnb,gnb,AlliGe01,rush_yds,0,,,,,
player,201809090gnb,gnb,AlliGe01,rush_td,0,,,,,
player,201809090gnb,gnb,AlliGe01,rush_long,0,,,,,
player,201809090gnb,gnb,AlliGe01,targets,8,,,,,
player,201809090gnb,gnb,AlliGe01,rec,5,,,,,
player,201809090gnb,gnb,AlliGe01,rec_yds,69,,,,,
player,201809090gnb,gnb,AlliGe01,rec_td,1,,,,,
player,201809090gnb,gnb,AlliGe01,rec_long,39,,,,,
player,201809090gnb,gnb,AlliGe01,fumbles,0,,,,,
player,201809090gnb,gnb,AlliGe01,fumbles_lost,0,,,,,
player,201809090gnb,gnb,KendLa00,pass_cmp,0,,,,,
player,201809090gnb,gnb,KendLa00,pass_att,0,,,,,
player,201809090gnb,gnb,KendLa00,pass_yds,0,,,,,
player,201809090gnb,gnb,KendLa00,pass_td,0,,,,,
player,201809090gnb,gnb,KendLa00,pass_int,0,,,,,
player,201809090gnb,gnb,KendLa00,pass_sacked,0,,,,,
player,201809090gnb,gnb,KendLa00,pass_sacked_yds,0,,,,,
player,201809090gnb,gnb,KendLa00,pass_long,0,,,,,
player,201809090gnb,gnb,KendLa00,pass_rating,,,,,,
player,201809090gnb,gnb,KendLa00,rush_att,0,,,,,
player,201809090gnb,gnb,KendLa00,rush_yds,0,,,,,
player,201809090gnb,gnb,KendLa00,rush_td,0,,,,,
player,201809090gnb,gnb,KendLa00,rush_long,0,,,,,
player,201809090gnb,gnb,KendLa00,targets,1,,,,,
player,201809090gnb,gnb,KendLa00,rec,1,,,,,
player,201809090gnb,gnb,KendLa00,rec_yds,13,,,,,
player,201809090gnb,gnb,KendLa00,rec_td,0,,,,,
player,201809090gnb,gnb,KendLa00,rec_long,13,,,,,
player,201809090gnb,gnb,KendLa00,fumbles,0,,,,,
player,201809090gnb,gnb,KendLa00,fumbles_lost,0,,,,,
player,201809090gnb,gnb,GrahJi00,pass_cmp,0,,,,,
player,201809090gnb,gnb,GrahJi00,pass_att,0,,,,,
player,201809090gnb,gnb,GrahJi00,pass_yds,0,,,,,
player,201809090gnb,gnb,GrahJi00,pass_td,0,,,,,
player,201809090gnb,gnb,GrahJi00,pass_int,0,,,,,
player,201809090gnb,gnb,GrahJi00,pass_sacked,0,,,,,
player,201809090gnb,gnb,GrahJi00,pass_sacked_yds,0,,,,,
player,201809090gnb,gnb,GrahJi00,pass_long,0,,,,,
player,201809090gnb,gnb,GrahJi00,pass_rating,,,,,,
player,201809090gnb,gnb,GrahJi00,rush_att,0,,,,,
player,201809090gnb,gnb,GrahJi00,rush_yds,0,,,,,
player,201809090gnb,gnb,GrahJi00,rush_td,0,,,,,
player,201809090gnb,gnb,GrahJi00,rush_long,0,,,,,
player,201809090gnb,gnb,GrahJi00,targets,4,,,,,
player,201809090gnb,gnb,GrahJi00,rec,2,,,,,
player,201809090gnb,gnb,GrahJi00,rec_yds,8,,,,,
player,201809090gnb,gnb,GrahJi00,rec_td,0,,,,,
player,201809090gnb,gnb,GrahJi00,rec_long,7,,,,,
player,201809090gnb,gnb,GrahJi00,fumbles,0,,,,,
player,201809090gnb,gnb,GrahJi00,fumbles_lost,0,,,,,
player,201809090gnb,chi,MackKh00,def_int,1,,,,,
player,201809090gnb,chi,MackKh00,def_int_yds,27,,,,,
player,201809090gnb,chi,MackKh00,def_int_td,1,,,,,
player,201809090gnb,chi,MackKh00,def_int_long,27,,,,,
player,201809090gnb,chi,MackKh00,pass_defended,1,,,,,
player,201809090gnb,chi,MackKh00,sacks,1.0,,,,,
player,201809090gnb,chi,MackKh00,tackles_combined,3,,,,,
player,201809090gnb,chi,MackKh00,tackles_solo,2,,,,,
player,201809090gnb,chi,MackKh00,tackles_assists,1,,,,,
player,201809090gnb,chi,MackKh00,tackles_loss,0,,,,,
player,201809090gnb,chi,MackKh00,qb_hits,0,,,,,
player,201809090gnb,chi,MackKh00,fumbles_rec,1,,,,,
player,201809090gnb,chi,MackKh00,fumbles_rec_yds,0,,,,,
player,201809090gnb,chi,MackKh00,fumbles_rec_td,0,,,,,
player,201809090gnb,chi,MackKh00,fumbles_forced,1,,,,,
player,201809090gnb,chi,HickAk00,def_int,0,,,,,
player,201809090gnb,chi,HickAk00,def_int_yds,0,,,,,
player,201809090gnb,chi,HickAk00,def_int_td,0,,,,,
player,201809090gnb,chi,HickAk00,def_int_long,0,,,,,
player,201809090gnb,chi,HickAk00,pass_defended,0,,,,,
player,201809090gnb,chi,HickAk00,sacks,1.0,,,,,
player,201809090gnb,chi,HickAk00,tackles_combined,3,,,,,
player,201809090gnb,chi,HickAk00,tackles_solo,3,,,,,
player,201809090gnb,chi,HickAk00,tackles_assists,0,,,,,
player,201809090gnb,chi,HickAk00,tackles_loss,1,,,,,
player,201809090gnb,chi,HickAk00,qb_hits,1,,,,,
player,201809090gnb,chi,HickAk00,fumbles_rec,0,,,,,
player,201809090gnb,chi,HickAk00,fumbles_rec_yds,0,,,,,
player,201809090gnb,chi,HickAk00,fumbles_rec_td,0,,,,,
player,201809090gnb,chi,HickAk00,fumbles_forced,1,,,,,
player,201809090gnb,chi,SmitRo07,def_int,0,,,,,
player,201809090gnb,chi,SmitRo07,def_int_yds,0,,,,,
player,201809090gnb,chi,SmitRo07,def_int_td,0,,,,,
player,201809090gnb,chi,SmitRo07,def_int_long,0,,,,,
player,201809090gnb,chi,SmitRo07,pass_defended,0,,,,,
player,201809090gnb,chi,SmitRo07,sacks,1.0,,,,,
player,201809090gnb,chi,SmitRo07,tackles_combined,3,,,,,
player,201809090gnb,chi,SmitRo07,tackles_solo,1,,,,,
player,201809090gnb,chi,SmitRo07,tackles_assists,2,,,,,
player,201809090gnb,chi,SmitRo07,tackles_loss,1,,,,,
player,201809090gnb,chi,SmitRo07,qb_hits,1,,,,,
player,201809090gnb,chi,SmitRo07,fumbles_rec,0,,,,,
player,201809090gnb,chi,SmitRo07,fumbles_rec_yds,0,,,,,
player,201809090gnb,chi,SmitRo07,fumbles_rec_td,0,,,,,
player,201809090gnb,chi,SmitRo07,fumbles_forced,0,,,,,
player,201809090gnb,chi,RobeRo00,def_int,0,,,,,
player,201809090gnb,chi,RobeRo00,def_int_yds,0,,,,,
player,201809090gnb,chi,RobeRo00,def_int_td,0,,,,,
player,201809090gnb,chi,RobeRo00,def_int_long,0,,,,,
player,201809090gnb,chi,RobeRo00,pass_defended,0,,,,,
player,201809090gnb,chi,RobeRo00,sacks,1.0,,,,,
