game,2018,2,20180916,201809160dal,nyg,"New York Giants",13,dal,"Dallas Cowboys",20
player,201809160dal,nyg,BarkSa00,pass_int,0,,,,,
player,201809160dal,nyg,BarkSa00,pass_sacked,0,,,,,
player,201809160dal,nyg,BarkSa00,pass_sacked_yds,0,,,,,
player,201809160dal,nyg,BarkSa00,pass_long,0,,,,,
player,201809160dal,nyg,BarkSa00,pass_rating,,,,,,
player,201809160dal,nyg,BarkSa00,rush_att,11,,,,,
player,201809160dal,nyg,BarkSa00,rush_yds,28,,,,,
player,201809160dal,nyg,BarkSa00,rush_td,0,,,,,
player,201809160dal,nyg,BarkSa00,rush_long,10,,,,,
player,201809160dal,nyg,BarkSa00,targets,16,,,,,
player,201809160dal,nyg,BarkSa00,rec,14,,,,,
player,201809160dal,nyg,BarkSa00,rec_yds,80,,,,,
player,201809160dal,nyg,BarkSa00,rec_td,0,,,,,
player,201809160dal,nyg,BarkSa00,rec_long,18,,,,,
player,201809160dal,nyg,BarkSa00,fumbles,0,,,,,
player,201809160dal,nyg,BarkSa00,fumbles_lost,0,,,,,
player,201809160dal,nyg,GallWa00,pass_cmp,0,,,,,
player,201809160dal,nyg,GallWa00,pass_att,0,,,,,
player,201809160dal,nyg,GallWa00,pass_yds,0,,,,,
player,201809160dal,nyg,GallWa00,pass_td,0,,,,,
player,201809160dal,nyg,GallWa00,pass_int,0,,,,,
player,201809160dal,nyg,GallWa00,pass_sacked,0,,,,,
player,201809160dal,nyg,GallWa00,pass_sacked_yds,0,,,,,
player,201809160dal,nyg,GallWa00,pass_long,0,,,,,
player,201809160dal,nyg,GallWa00,pass_rating,,,,,,
player,201809160dal,nyg,GallWa00,rush_att,1,,,,,
player,201809160dal,nyg,GallWa00,rush_yds,2,,,,,
player,201809160dal,nyg,GallWa00,rush_td,0,,,,,
player,201809160dal,nyg,GallWa00,rush_long,2,,,,,
player,201809160dal,nyg,GallWa00,targets,1,,,,,
player,201809160dal,nyg,GallWa00,rec,1,,,,,
player,201809160dal,nyg,GallWa00,rec_yds,11,,,,,
player,201809160dal,nyg,GallWa00,rec_td,0,,,,,
player,201809160dal,nyg,GallWa00,rec_long,11,,,,,
player,201809160dal,nyg,GallWa00,fumbles,0,,,,,
player,201809160dal,nyg,GallWa00,fumbles_lost,0,,,,,
player,201809160dal,nyg,StewJo00,pass_cmp,0,,,,,
player,201809160dal,nyg,StewJo00,pass_att,0,,,,,
player,201809160dal,nyg,StewJo00,pass_yds,0,,,,,
player,201809160dal,nyg,StewJo00,pass_td,0,,,,,
player,201809160dal,nyg,StewJo00,pass_int,0,,,,,
player,201809160dal,nyg,StewJo00,pass_sacked,0,,,,,
player,201809160dal,nyg,StewJo00,pass_sacked_yds,0,,,,,
player,201809160dal,nyg,StewJo00,pass_long,0,,,,,
player,201809160dal,nyg,StewJo00,pass_rating,,,,,,
player,201809160dal,nyg,StewJo00,rush_att,2,,,,,
player,201809160dal,nyg,StewJo00,rush_yds,1,,,,,
player,201809160dal,nyg,StewJo00,rush_td,0,,,,,
player,201809160dal,nyg,StewJo00,rush_long,2,,,,,
player,201809160dal,nyg,StewJo00,targets,0,,,,,
player,201809160dal,nyg,StewJo00,rec,0,,,,,
player,201809160dal,nyg,StewJo00,rec_yds,0,,,,,
player,201809160dal,nyg,StewJo00,rec_td,0,,,,,
player,201809160dal,nyg,StewJo00,rec_long,0,,,,,
player,201809160dal,nyg,StewJo00,fumbles,0,,,,,
player,201809160dal,nyg,StewJo00,fumbles_lost,0,,,,,
player,201809160dal,nyg,EngrEv00,pass_cmp,0,,,,,
player,201809160dal,nyg,EngrEv00,pass_att,0,,,,,
player,201809160dal,nyg,EngrEv00,pass_yds,0,,,,,
player,201809160dal,nyg,EngrEv00,pass_td,0,,,,,
player,201809160dal,nyg,EngrEv00,pass_int,0,,,,,
player,201809160dal,nyg,EngrEv00,pass_sacked,0,,,,,
player,201809160dal,nyg,EngrEv00,pass_sacked_yds,0,,,,,
player,201809160dal,nyg,EngrEv00,pass_long,0,,,,,
player,201809160dal,nyg,EngrEv00,pass_rating,,,,,,
player,201809160dal,nyg,EngrEv00,rush_att,0,,,,,
player,201809160dal,nyg,EngrEv00,rush_yds,0,,,,,
player,201809160dal,nyg,EngrEv00,rush_td,0,,,,,
player,201809160dal,nyg,EngrEv00,rush_long,0,,,,,
player,201809160dal,nyg,EngrEv00,targets,7,,,,,
player,201809160dal,nyg,EngrEv00,rec,7,,,,,
player,201809160dal,nyg,EngrEv00,rec_yds,67,,,,,
player,201809160dal,nyg,EngrEv00,rec_td,1,,,,,
player,201809160dal,nyg,EngrEv00,rec_long,18,,,,,
player,201809160dal,nyg,EngrEv00,fumbles,0,,,,,
player,201809160dal,nyg,EngrEv00,fumbles_lost,0,,,,,
player,201809160dal,nyg,BeckOd00,pass_cmp,0,,,,,
player,201809160dal,nyg,BeckOd00,pass_att,0,,,,,
player,201809160dal,nyg,BeckOd00,pass_yds,0,,,,,
player,201809160dal,nyg,BeckOd00,pass_td,0,,,,,
player,201809160dal,nyg,BeckOd00,pass_int,0,,,,,
player,201809160dal,nyg,BeckOd00,pass_sacked,0,,,,,
player,201809160dal,nyg,BeckOd00,pass_sacked_yds,0,,,,,
player,201809160dal,nyg,BeckOd00,pass_long,0,,,,,
player,201809160dal,nyg,BeckOd00,pass_rating,,,,,,
player,201809160dal,nyg,BeckOd00,rush_att,0,,,,,
player,201809160dal,nyg,BeckOd00,rush_yds,0,,,,,
player,201809160dal,nyg,BeckOd00,rush_td,0,,,,,
player,201809160dal,nyg,BeckOd00,rush_long,0,,,,,
player,201809160dal,nyg,BeckOd00,targets,9,,,,,
player,201809160dal,nyg,BeckOd00,rec,4,,,,,
player,201809160dal,nyg,BeckOd00,rec_yds,51,,,,,
player,201809160dal,nyg,BeckOd00,rec_td,0,,,,,
player,201809160dal,nyg,BeckOd00,rec_long,17,,,,,
player,201809160dal,nyg,BeckOd00,fumbles,0,,,,,
player,201809160dal,nyg,BeckOd00,fumbles_lost,0,,,,,
player,201809160dal,nyg,LatiCo00,pass_cmp,0,,,,,
player,201809160dal,nyg,LatiCo00,pass_att,0,,,,,
player,201809160dal,nyg,LatiCo00,pass_yds,0,,,,,
player,201809160dal,nyg,LatiCo00,pass_td,0,,,,,
player,201809160dal,nyg,LatiCo00,pass_int,0,,,,,
player,201809160dal,nyg,LatiCo00,pass_sacked,0,,,,,
player,201809160dal,nyg,LatiCo00,pass_sacked_yds,0,,,,,
player,201809160dal,nyg,LatiCo00,pass_long,0,,,,,
player,201809160dal,nyg,LatiCo00,pass_rating,,,,,,
player,201809160dal,nyg,LatiCo00,rush_att,0,,,,,
player,201809160dal,nyg,LatiCo00,rush_yds,0,,,,,
player,201809160dal,nyg,LatiCo00,rush_td,0,,,,,
player,201809160dal,nyg,LatiCo00,rush_long,0,,,,,
player,201809160dal,nyg,LatiCo00,targets,3,,,,,
player,201809160dal,nyg,LatiCo00,rec,2,,,,,
player,201809160dal,nyg,LatiCo00,rec_yds,41,,,,,
player,201809160dal,nyg,LatiCo00,rec_td,0,,,,,
player,201809160dal,nyg,LatiCo00,rec_long,37,,,,,
player,201809160dal,nyg,LatiCo00,fumbles,0,,,,,
player,201809160dal,nyg,LatiCo00,fumbles_lost,0,,,,,
player,201809160dal,nyg,ShepSt00,pass_cmp,0,,,,,
player,201809160dal,nyg,ShepSt00,pass_att,0,,,,,
player,201809160dal,nyg,ShepSt00,pass_yds,0,,,,,
player,201809160dal,nyg,ShepSt00,pass_td,0,,,,,
player,201809160dal,nyg,ShepSt00,pass_int,0,,,,,
player,201809160dal,nyg,ShepSt00,pass_sacked,0,,,,,
player,201809160dal,nyg,ShepSt00,pass_sacked_yds,0,,,,,
player,201809160dal,nyg,ShepSt00,pass_long,0,,,,,
player,201809160dal,nyg,ShepSt00,pass_rating,,,,,,
player,201809160dal,nyg,ShepSt00,rush_att,0,,,,,
player,201809160dal,nyg,ShepSt00,rush_yds,0,,,,,
player,201809160dal,nyg,ShepSt00,rush_td,0,,,,,
player,201809160dal,nyg,ShepSt00,rush_long,0,,,,,
player,201809160dal,nyg,ShepSt00,targets,5,,,,,
player,201809160dal,nyg,ShepSt00,rec,3,,,,,
player,201809160dal,nyg,ShepSt00,rec_yds,24,,,,,
player,201809160dal,nyg,ShepSt00,rec_td,0,,,,,
player,201809160dal,nyg,ShepSt00,rec_long,14,,,,,
player,201809160dal,nyg,ShepSt00,fumbles,0,,,,,
player,201809160dal,nyg,ShepSt00,fumbles_lost,0,,,,,
player,201809160dal,nyg,ElliRh00,pass_cmp,0,,,,,
player,201809160dal,nyg,ElliRh00,pass_att,0,,,,,
player,201809160dal,nyg,ElliRh00,pass_yds,0,,,,,
player,201809160dal,nyg,ElliRh00,pass_td,0,,,,,
player,201809160dal,nyg,ElliRh00,pass_int,0,,,,,
player,201809160dal,nyg,ElliRh00,pass_sacked,0,,,,,
player,201809160dal,nyg,ElliRh00,pass_sacked_yds,0,,,,,
player,201809160dal,nyg,ElliRh00,pass_long,0,,,,,
player,201809160dal,nyg,ElliRh00,pass_rating,,,,,,
player,201809160dal,nyg,ElliRh00,rush_att,0,,,,,
player,201809160dal,nyg,ElliRh00,rush_yds,0,,,,,
player,201809160dal,nyg,ElliRh00,rush_td,0,,,,,
player,201809160dal,nyg,ElliRh00,rush_long,0,,,,,
player,201809160dal,nyg,ElliRh00,targets,2,,,,,
player,201809160dal,nyg,ElliRh00,rec,2,,,,,
player,201809160dal,nyg,ElliRh00,rec_yds,5,,,,,
player,201809160dal,nyg,ElliRh00,rec_td,0,,,,,
player,201809160dal,nyg,ElliRh00,rec_long,3,,,,,
player,201809160dal,nyg,ElliRh00,fumbles,0,,,,,
player,201809160dal,nyg,ElliRh00,fumbles_lost,0,,,,,
player,201809160dal,nyg,ShepRu00,pass_cmp,0,,,,,
player,201809160dal,nyg,ShepRu00,pass_att,0,,,,,
player,201809160dal,nyg,ShepRu00,pass_yds,0,,,,,
player,201809160dal,nyg,ShepRu00,pass_td,0,,,,,
player,201809160dal,nyg,ShepRu00,pass_int,0,,,,,
player,201809160dal,nyg,ShepRu00,pass_sacked,0,,,,,
player,201809160dal,nyg,ShepRu00,pass_sacked_yds,0,,,,,
player,201809160dal,nyg,ShepRu00,pass_long,0,,,,,
player,201809160dal,nyg,ShepRu00,pass_rating,,,,,,
player,201809160dal,nyg,ShepRu00,rush_att,0,,,,,
player,201809160dal,nyg,ShepRu00,rush_yds,0,,,,,
player,201809160dal,nyg,ShepRu00,rush_td,0,,,,,
player,201809160dal,nyg,ShepRu00,rush_long,0,,,,,
player,201809160dal,nyg,ShepRu00,targets,1,,,,,
player,201809160dal,nyg,ShepRu00,rec,0,,,,,
player,201809160dal,nyg,ShepRu00,rec_yds,0,,,,,
player,201809160dal,nyg,ShepRu00,rec_td,0,,,,,
player,201809160dal,nyg,ShepRu00,rec_long,0,,,,,
player,201809160dal,nyg,ShepRu00,fumbles,0,,,,,
player,201809160dal,nyg,ShepRu00,fumbles_lost,0,,,,,
player,201809160dal,dal,PresDa01,pass_cmp,16,,,,,
player,201809160dal,dal,PresDa01,pass_att,25,,,,,
player,201809160dal,dal,PresDa01,pass_yds,160,,,,,
player,201809160dal,dal,PresDa01,pass_td,1,,,,,
player,201809160dal,dal,PresDa01,pass_int,0,,,,,
player,201809160dal,dal,PresDa01,pass_sacked,0,,,,,
player,201809160dal,dal,PresDa01,pass_sacked_yds,0,,,,,
player,201809160dal,dal,PresDa01,pass_long,64,,,,,
player,201809160dal,dal,PresDa01,pass_rating,95.4,,,,,
player,201809160dal,dal,PresDa01,rush_att,7,,,,,
player,201809160dal,dal,PresDa01,rush_yds,45,,,,,
player,201809160dal,dal,PresDa01,rush_td,0,,,,,
player,201809160dal,dal,PresDa01,rush_long,15,,,,,
player,201809160dal,dal,PresDa01,targets,0,,,,,
player,201809160dal,dal,PresDa01,rec,0,,,,,
player,201809160dal,dal,PresDa01,rec_yds,0,,,,,
player,201809160dal,dal,PresDa01,rec_td,0,,,,,
player,201809160dal,dal,PresDa01,rec_long,0,,,,,
player,201809160dal,dal,PresDa01,fumbles,0,,,,,
player,201809160dal,dal,PresDa01,fumbles_lost,0,,,,,
player,201809160dal,dal,ElliEz00,pass_cmp,0,,,,,
player,201809160dal,dal,ElliEz00,pass_att,0,,,,,
player,201809160dal,dal,ElliEz00,pass_yds,0,,,,,
player,201809160dal,dal,ElliEz00,pass_td,0,,,,,
player,201809160dal,dal,ElliEz00,pass_int,0,,,,,
player,201809160dal,dal,ElliEz00,pass_sacked,0,,,,,
player,201809160dal,dal,ElliEz00,pass_sacked_yds,0,,,,,
player,201809160dal,dal,ElliEz00,pass_long,0,,,,,
player,201809160dal,dal,ElliEz00,pass_rating,,,,,,
player,201809160dal,dal,ElliEz00,rush_att,17,,,,,
player,201809160dal,dal,ElliEz00,rush_yds,78,,,,,
player,201809160dal,dal,ElliEz00,rush_td,1,,,,,
player,201809160dal,dal,ElliEz00,rush_long,19,,,,,
player,201809160dal,dal,ElliEz00,targets,6,,,,,
player,201809160dal,dal,ElliEz00,rec,5,,,,,
player,201809160dal,dal,ElliEz00,rec_yds,9,,,,,
player,201809160dal,dal,ElliEz00,rec_td,0,,,,,
player,201809160dal,dal,ElliEz00,rec_long,5,,,,,
player,201809160dal,dal,ElliEz00,fumbles,0,,,,,
player,201809160dal,dal,ElliEz00,fumbles_lost,0,,,,,
player,201809160dal,dal,AustTa00,pass_cmp,0,,,,,
player,201809160dal,dal,AustTa00,pass_att,0,,,,,
player,201809160dal,dal,AustTa00,pass_yds,0,,,,,
player,201809160dal,dal,AustTa00,pass_td,0,,,,,
player,201809160dal,dal,AustTa00,pass_int,0,,,,,
player,201809160dal,dal,AustTa00,pass_sacked,0,,,,,
player,201809160dal,dal,AustTa00,pass_sacked_yds,0,,,,,
player,201809160dal,dal,AustTa00,pass_long,0,,,,,
player,201809160dal,dal,AustTa00,pass_rating,,,,,,
player,201809160dal,dal,AustTa00,rush_att,1,,,,,
player,201809160dal,dal,AustTa00,rush_yds,15,,,,,
player,201809160dal,dal,AustTa00,rush_td,0,,,,,
player,201809160dal,dal,AustTa00,rush_long,15,,,,,
player,201809160dal,dal,AustTa00,targets,2,,,,,
player,201809160dal,dal,AustTa00,rec,2,,,,,
player,201809160dal,dal,AustTa00,rec_yds,79,,,,,
player,201809160dal,dal,AustTa00,rec_td,1,,,,,
player,201809160dal,dal,AustTa00,rec_long,64,,,,,
player,201809160dal,dal,AustTa00,fumbles,0,,,,,
player,201809160dal,dal,AustTa00,fumbles_lost,0,,,,,
player,201809160dal,dal,ThomDe04,pass_cmp,0,,,,,
player,201809160dal,dal,ThomDe04,pass_att,0,,,,,
player,201809160dal,dal,ThomDe04,pass_yds,0,,,,,
player,201809160dal,dal,ThomDe04,pass_td,0,,,,,
player,201809160dal,dal,ThomDe04,pass_int,0,,,,,
player,201809160dal,dal,ThomDe04,pass_sacked,0,,,,,
player,201809160dal,dal,ThomDe04,pass_sacked_yds,0,,,,,
player,201809160dal,dal,ThomDe04,pass_long,0,,,,,
player,201809160dal,dal,ThomDe04,pass_rating,,,,,,
player,201809160dal,dal,ThomDe04,rush_att,0,,,,,
player,201809160dal,dal,ThomDe04,rush_yds,0,,,,,
player,201809160dal,dal,ThomDe04,rush_td,0,,,,,
player,201809160dal,dal,ThomDe04,rush_long,0,,,,,
player,201809160dal,dal,ThomDe04,targets,5,,,,,
player,201809160dal,dal,ThomDe04,rec,4,,,,,
player,201809160dal,dal,ThomDe04,rec_yds,33,,,,,
player,201809160dal,dal,ThomDe04,rec_td,0,,,,,
player,201809160dal,dal,ThomDe04,rec_long,12,,,,,
player,201809160dal,dal,ThomDe04,fumbles,0,,,,,
player,201809160dal,dal,ThomDe04,fumbles_lost,0,,,,,
player,201809160dal,dal,BeasCo00,pass_cmp,0,,,,,
player,201809160dal,dal,BeasCo00,pass_att,0,,,,,
player,201809160dal,dal,BeasCo00,pass_yds,0,,,,,
player,201809160dal,dal,BeasCo00,pass_td,0,,,,,
player,201809160dal,dal,BeasCo00,pass_int,0,,,,,
player,201809160dal,dal,BeasCo00,pass_sacked,0,,,,,
player,201809160dal,dal,BeasCo00,pass_sacked_yds,0,,,,,
player,201809160dal,dal,BeasCo00,pass_long,0,,,,,
player,201809160dal,dal,BeasCo00,pass_rating,,,,,,
player,201809160dal,dal,BeasCo00,rush_att,0,,,,,
player,201809160dal,dal,BeasCo00,rush_yds,0,,,,,
player,201809160dal,dal,BeasCo00,rush_td,0,,,,,
player,201809160dal,dal,BeasCo00,rush_long,0,,,,,
player,201809160dal,dal,BeasCo00,targets,3,,,,,
player,201809160dal,dal,BeasCo00,rec,2,,,,,
player,201809160dal,dal,BeasCo00,rec_yds,13,,,,,
player,201809160dal,dal,BeasCo00,rec_td,0,,,,,
player,201809160dal,dal,BeasCo00,rec_long,10,,,,,
player,201809160dal,dal,BeasCo00,fumbles,0,,,,,
player,201809160dal,dal,BeasCo00,fumbles_lost,0,,,,,
player,201809160dal,dal,WillTe01,pass_cmp,0,,,,,
player,201809160dal,dal,WillTe01,pass_att,0,,,,,
player,201809160dal,dal,WillTe01,pass_yds,0,,,,,
player,201809160dal,dal,WillTe01,pass_td,0,,,,,
player,201809160dal,dal,WillTe01,pass_int,0,,,,,
player,201809160dal,dal,WillTe01,pass_sacked,0,,,,,
player,201809160dal,dal,WillTe01,pass_sacked_yds,0,,,,,
player,201809160dal,dal,WillTe01,pass_long,0,,,,,
player,201809160dal,dal,WillTe01,pass_rating,,,,,,
player,201809160dal,dal,WillTe01,rush_att,0,,,,,
player,201809160dal,dal,WillTe01,rush_yds,0,,,,,
player,201809160dal,dal,WillTe01,rush_td,0,,,,,
player,201809160dal,dal,WillTe01,rush_long,0,,,,,
player,201809160dal,dal,WillTe01,targets,1,,,,,
player,201809160dal,dal,WillTe01,rec,1,,,,,
player,201809160dal,dal,WillTe01,rec_yds,12,,,,,
player,201809160dal,dal,WillTe01,rec_td,0,,,,,
player,201809160dal,dal,WillTe01,rec_long,12,,,,,
player,201809160dal,dal,WillTe01,fumbles,0,,,,,
player,201809160dal,dal,WillTe01,fumbles_lost,0,,,,,
player,201809160dal,dal,HurnAl01,pass_cmp,0,,,,,
player,201809160dal,dal,HurnAl01,pass_att,0,,,,,
player,201809160dal,dal,HurnAl01,pass_yds,0,,,,,
player,201809160dal,dal,HurnAl01,pass_td,0,,,,,
player,201809160dal,dal,HurnAl01,pass_int,0,,,,,
player,201809160dal,dal,HurnAl01,pass_sacked,0,,,,,
player,201809160dal,dal,HurnAl01,pass_sacked_yds,0,,,,,
player,201809160dal,dal,HurnAl01,pass_long,0,,,,,
player,201809160dal,dal,HurnAl01,pass_rating,,,,,,
player,201809160dal,dal,HurnAl01,rush_att,0,,,,,
player,201809160dal,dal,HurnAl01,rush_yds,0,,,,,
player,201809160dal,dal,HurnAl01,rush_td,0,,,,,
player,201809160dal,dal,HurnAl01,rush_long,0,,,,,
player,201809160dal,dal,HurnAl01,targets,2,,,,,
player,201809160dal,dal,HurnAl01,rec,1,,,,,
player,201809160dal,dal,HurnAl01,rec_yds,9,,,,,
player,201809160dal,dal,HurnAl01,rec_td,0,,,,,
player,201809160dal,dal,HurnAl01,rec_long,9,,,,,
player,201809160dal,dal,HurnAl01,fumbles,0,,,,,
player,201809160dal,dal,HurnAl01,fumbles_lost,0,,,,,
player,201809160dal,dal,GallMi00,pass_cmp,0,,,,,
player,201809160dal,dal,GallMi00,pass_att,0,,,,,
player,201809160dal,dal,GallMi00,pass_yds,0,,,,,
player,201809160dal,dal,GallMi00,pass_td,0,,,,,
player,201809160dal,dal,GallMi00,pass_int,0,,,,,
player,201809160dal,dal,GallMi00,pass_sacked,0,,,,,
player,201809160dal,dal,GallMi00,pass_sacked_yds,0,,,,,
player,201809160dal,dal,GallMi00,pass_long,0,,,,,
player,201809160dal,dal,GallMi00,pass_rating,,,,,,
player,201809160dal,dal,GallMi00,rush_att,0,,,,,
player,201809160dal,dal,GallMi00,rush_yds,0,,,,,
player,201809160dal,dal,GallMi00,rush_td,0,,,,,
player,201809160dal,dal,GallMi00,rush_long,0,,,,,
player,201809160dal,dal,GallMi00,targets,2,,,,,
player,201809160dal,dal,GallMi00,rec,1,,,,,
player,201809160dal,dal,GallMi00,rec_yds,5,,,,,
player,201809160dal,dal,GallMi00,rec_td,0,,,,,
player,201809160dal,dal,GallMi00,rec_long,5,,,,,
player,201809160dal,dal,GallMi00,fumbles,0,,,,,
player,201809160dal,dal,GallMi00,fumbles_lost,0,,,,,
player,201809160dal,dal,GathRi00,pass_cmp,0,,,,,
player,201809160dal,dal,GathRi00,pass_att,0,,,,,
player,201809160dal,dal,GathRi00,pass_yds,0,,,,,
player,201809160dal,dal,GathRi00,pass_td,0,,,,,
player,201809160dal,dal,GathRi00,pass_int,0,,,,,
player,201809160dal,dal,GathRi00,pass_sacked,0,,,,,
player,201809160dal,dal,GathRi00,pass_sacked_yds,0,,,,,
player,201809160dal,dal,GathRi00,pass_long,0,,,,,
player,201809160dal,dal,GathRi00,pass_rating,,,,,,
player,201809160dal,dal,GathRi00,rush_att,0,,,,,
player,201809160dal,dal,GathRi00,rush_yds,0,,,,,
player,201809160dal,dal,GathRi00,rush_td,0,,,,,
player,201809160dal,dal,GathRi00,rush_long,0,,,,,
player,201809160dal,dal,GathRi00,targets,2,,,,,
player,201809160dal,dal,GathRi00,rec,0,,,,,
player,201809160dal,dal,GathRi00,rec_yds,0,,,,,
player,201809160dal,dal,GathRi00,rec_td,0,,,,,
player,201809160dal,dal,GathRi00,rec_long,0,,,,,
player,201809160dal,dal,GathRi00,fumbles,0,,,,,
player,201809160dal,dal,GathRi00,fumbles_lost,0,,,,,
player,201809160dal,nyg,CollLa00,def_int,0,,,,,
player,201809160dal,nyg,CollLa00,def_int_yds,0,,,,,
player,201809160dal,nyg,CollLa00,def_int_td,0,,,,,
player,201809160dal,nyg,CollLa00,def_int_long,0,,,,,
player,201809160dal,nyg,CollLa00,pass_defended,0,,,,,
player,201809160dal,nyg,CollLa00,sacks,0.0,,,,,
player,201809160dal,nyg,CollLa00,tackles_combined,6,,,,,
player,201809160dal,nyg,CollLa00,tackles_solo,5,,,,,
player,201809160dal,nyg,CollLa00,tackles_assists,1,,,,,
player,201809160dal,nyg,CollLa00,tackles_loss,0,,,,,
player,201809160dal,nyg,CollLa00,qb_hits,0,,,,,
player,201809160dal,nyg,CollLa00,fumbles_rec,0,,,,,
player,201809160dal,nyg,CollLa00,fumbles_rec_yds,0,,,,,
player,201809160dal,nyg,CollLa00,fumbles_rec_td,0,,,,,
player,201809160dal,nyg,CollLa00,fumbles_forced,0,,,,,
player,201809160dal,nyg,JenkJa03,def_int,0,,,,,
player,201809160dal,nyg,JenkJa03,def_int_yds,0,,,,,
player,201809160dal,nyg,JenkJa03,def_int_td,0,,,,,
player,201809160dal,nyg,JenkJa03,def_int_long,0,,,,,
player,201809160dal,nyg,JenkJa03,pass_defended,0,,,,,
player,201809160dal,nyg,JenkJa03,sacks,0.0,,,,,
player,201809160dal,nyg,JenkJa03,tackles_combined,6,,,,,
player,201809160dal,nyg,JenkJa03,tackles_solo,5,,,,,
player,201809160dal,nyg,JenkJa03,tackles_assists,1,,,,,
player,201809160dal,nyg,JenkJa03,tackles_loss,0,,,,,
player,201809160dal,nyg,JenkJa03,qb_hits,0,,,,,
player,201809160dal,nyg,JenkJa03,fumbles_rec,0,,,,,
player,201809160dal,nyg,JenkJa03,fumbles_rec_yds,0,,,,,
player,201809160dal,nyg,JenkJa03,fumbles_rec_td,0,,,,,
player,201809160dal,nyg,JenkJa03,fumbles_forced,0,,,,,
player,201809160dal,nyg,OgleAl00,def_int,0,,,,,
player,201809160dal,nyg,OgleAl00,def_int_yds,0,,,,,
player,201809160dal,nyg,OgleAl00,def_int_td,0,,,,,
player,201809160dal,nyg,OgleAl00,def_int_long,0,,,,,
player,201809160dal,nyg,OgleAl00,pass_defended,0,,,,,
player,201809160dal,nyg,OgleAl00,sacks,0.0,,,,,
player,201809160dal,nyg,OgleAl00,tackles_combined,6,,,,,
player,201809160dal,nyg,OgleAl00,tackles_solo,6,,,,,
player,201809160dal,nyg,OgleAl00,tackles_assists,0,,,,,
player,201809160dal,nyg,OgleAl00,tackles_loss,0,,,,,
player,201809160dal,nyg,OgleAl00,qb_hits,0,,,,,
player,201809160dal,nyg,OgleAl00,fumbles_rec,0,,,,,
player,201809160dal,nyg,OgleAl00,fumbles_rec_yds,0,,,,,
player,201809160dal,nyg,OgleAl00,fumbles_rec_td,0,,,,,
player,201809160dal,nyg,OgleAl00,fumbles_forced,0,,,,,
player,201809160dal,nyg,RileCu00,def_int,0,,,,,
