game,2018,3,20180923,201809230was,gnb,"Green Bay Packers",17,was,"Washington Redskins",31
player,201809230was,gnb,MontTy01,rec_yds,49,,,,,
player,201809230was,gnb,MontTy01,rec_td,0,,,,,
player,201809230was,gnb,MontTy01,rec_long,16,,,,,
player,201809230was,gnb,MontTy01,fumbles,0,,,,,
player,201809230was,gnb,MontTy01,fumbles_lost,0,,,,,
player,201809230was,gnb,AlliGe01,pass_cmp,0,,,,,
player,201809230was,gnb,AlliGe01,pass_att,0,,,,,
player,201809230was,gnb,AlliGe01,pass_yds,0,,,,,
player,201809230was,gnb,AlliGe01,pass_td,0,,,,,
player,201809230was,gnb,AlliGe01,pass_int,0,,,,,
player,201809230was,gnb,AlliGe01,pass_sacked,0,,,,,
player,201809230was,gnb,AlliGe01,pass_sacked_yds,0,,,,,
player,201809230was,gnb,AlliGe01,pass_long,0,,,,,
player,201809230was,gnb,AlliGe01,pass_rating,,,,,,
player,201809230was,gnb,AlliGe01,rush_att,0,,,,,
player,201809230was,gnb,AlliGe01,rush_yds,0,,,,,
player,201809230was,gnb,AlliGe01,rush_td,0,,,,,
player,201809230was,gnb,AlliGe01,rush_long,0,,,,,
player,201809230was,gnb,AlliGe01,targets,4,,,,,
player,201809230was,gnb,AlliGe01,rec,2,,,,,
player,201809230was,gnb,AlliGe01,rec_yds,76,,,,,
player,201809230was,gnb,AlliGe01,rec_td,1,,,,,
player,201809230was,gnb,AlliGe01,rec_long,64,,,,,
player,201809230was,gnb,AlliGe01,fumbles,0,,,,,
player,201809230was,gnb,AlliGe01,fumbles_lost,0,,,,,
player,201809230was,gnb,AdamDa01,pass_cmp,0,,,,,
player,201809230was,gnb,AdamDa01,pass_att,0,,,,,
player,201809230was,gnb,AdamDa01,pass_yds,0,,,,,
player,201809230was,gnb,AdamDa01,pass_td,0,,,,,
player,201809230was,gnb,AdamDa01,pass_int,0,,,,,
player,201809230was,gnb,AdamDa01,pass_sacked,0,,,,,
player,201809230was,gnb,AdamDa01,pass_sacked_yds,0,,,,,
player,201809230was,gnb,AdamDa01,pass_long,0,,,,,
player,201809230was,gnb,AdamDa01,pass_rating,,,,,,
player,201809230was,gnb,AdamDa01,rush_att,0,,,,,
player,201809230was,gnb,AdamDa01,rush_yds,0,,,,,
player,201809230was,gnb,AdamDa01,rush_td,0,,,,,
player,201809230was,gnb,AdamDa01,rush_long,0,,,,,
player,201809230was,gnb,AdamDa01,targets,9,,,,,
player,201809230was,gnb,AdamDa01,rec,7,,,,,
player,201809230was,gnb,AdamDa01,rec_yds,52,,,,,
player,201809230was,gnb,AdamDa01,rec_td,1,,,,,
player,201809230was,gnb,AdamDa01,rec_long,16,,,,,
player,201809230was,gnb,AdamDa01,fumbles,0,,,,,
player,201809230was,gnb,AdamDa01,fumbles_lost,0,,,,,
player,201809230was,gnb,GrahJi00,pass_cmp,0,,,,,
player,201809230was,gnb,GrahJi00,pass_att,0,,,,,
player,201809230was,gnb,GrahJi00,pass_yds,0,,,,,
player,201809230was,gnb,GrahJi00,pass_td,0,,,,,
player,201809230was,gnb,GrahJi00,pass_int,0,,,,,
player,201809230was,gnb,GrahJi00,pass_sacked,0,,,,,
player,201809230was,gnb,GrahJi00,pass_sacked_yds,0,,,,,
player,201809230was,gnb,GrahJi00,pass_long,0,,,,,
player,201809230was,gnb,GrahJi00,pass_rating,,,,,,
player,201809230was,gnb,GrahJi00,rush_att,0,,,,,
player,201809230was,gnb,GrahJi00,rush_yds,0,,,,,
player,201809230was,gnb,GrahJi00,rush_td,0,,,,,
player,201809230was,gnb,GrahJi00,rush_long,0,,,,,
player,201809230was,gnb,GrahJi00,targets,7,,,,,
player,201809230was,gnb,GrahJi00,rec,5,,,,,
player,201809230was,gnb,GrahJi00,rec_yds,45,,,,,
player,201809230was,gnb,GrahJi00,rec_td,0,,,,,
player,201809230was,gnb,GrahJi00,rec_long,18,,,,,
player,201809230was,gnb,GrahJi00,fumbles,0,,,,,
player,201809230was,gnb,GrahJi00,fumbles_lost,0,,,,,
player,201809230was,gnb,CobbRa00,pass_cmp,0,,,,,
player,201809230was,gnb,CobbRa00,pass_att,0,,,,,
player,201809230was,gnb,CobbRa00,pass_yds,0,,,,,
player,201809230was,gnb,CobbRa00,pass_td,0,,,,,
player,201809230was,gnb,CobbRa00,pass_int,0,,,,,
player,201809230was,gnb,CobbRa00,pass_sacked,0,,,,,
player,201809230was,gnb,CobbRa00,pass_sacked_yds,0,,,,,
player,201809230was,gnb,CobbRa00,pass_long,0,,,,,
player,201809230was,gnb,CobbRa00,pass_rating,,,,,,
player,201809230was,gnb,CobbRa00,rush_att,0,,,,,
player,201809230was,gnb,CobbRa00,rush_yds,0,,,,,
player,201809230was,gnb,CobbRa00,rush_td,0,,,,,
player,201809230was,gnb,CobbRa00,rush_long,0,,,,,
player,201809230was,gnb,CobbRa00,targets,11,,,,,
player,201809230was,gnb,CobbRa00,rec,4,,,,,
player,201809230was,gnb,CobbRa00,rec_yds,22,,,,,
player,201809230was,gnb,CobbRa00,rec_td,0,,,,,
player,201809230was,gnb,CobbRa00,rec_long,11,,,,,
player,201809230was,gnb,CobbRa00,fumbles,1,,,,,
player,201809230was,gnb,CobbRa00,fumbles_lost,1,,,,,
player,201809230was,gnb,KendLa00,pass_cmp,0,,,,,
player,201809230was,gnb,KendLa00,pass_att,0,,,,,
player,201809230was,gnb,KendLa00,pass_yds,0,,,,,
player,201809230was,gnb,KendLa00,pass_td,0,,,,,
player,201809230was,gnb,KendLa00,pass_int,0,,,,,
player,201809230was,gnb,KendLa00,pass_sacked,0,,,,,
player,201809230was,gnb,KendLa00,pass_sacked_yds,0,,,,,
player,201809230was,gnb,KendLa00,pass_long,0,,,,,
player,201809230was,gnb,KendLa00,pass_rating,,,,,,
player,201809230was,gnb,KendLa00,rush_att,0,,,,,
player,201809230was,gnb,KendLa00,rush_yds,0,,,,,
player,201809230was,gnb,KendLa00,rush_td,0,,,,,
player,201809230was,gnb,KendLa00,rush_long,0,,,,,
player,201809230was,gnb,KendLa00,targets,1,,,,,
player,201809230was,gnb,KendLa00,rec,0,,,,,
player,201809230was,gnb,KendLa00,rec_yds,0,,,,,
player,201809230was,gnb,KendLa00,rec_td,0,,,,,
player,201809230was,gnb,KendLa00,rec_long,0,,,,,
player,201809230was,gnb,KendLa00,fumbles,0,,,,,
player,201809230was,gnb,KendLa00,fumbles_lost,0,,,,,
player,201809230was,gnb,CrosMa20,pass_cmp,0,,,,,
player,201809230was,gnb,CrosMa20,pass_att,0,,,,,
player,201809230was,gnb,CrosMa20,pass_yds,0,,,,,
player,201809230was,gnb,CrosMa20,pass_td,0,,,,,
player,201809230was,gnb,CrosMa20,pass_int,0,,,,,
player,201809230was,gnb,CrosMa20,pass_sacked,0,,,,,
player,201809230was,gnb,CrosMa20,pass_sacked_yds,0,,,,,
player,201809230was,gnb,CrosMa20,pass_long,0,,,,,
player,201809230was,gnb,CrosMa20,pass_rating,,,,,,
player,201809230was,gnb,CrosMa20,rush_att,0,,,,,
player,201809230was,gnb,CrosMa20,rush_yds,0,,,,,
player,201809230was,gnb,CrosMa20,rush_td,0,,,,,
player,201809230was,gnb,CrosMa20,rush_long,0,,,,,
player,201809230was,gnb,CrosMa20,targets,1,,,,,
player,201809230was,gnb,CrosMa20,rec,0,,,,,
player,201809230was,gnb,CrosMa20,rec_yds,0,,,,,
player,201809230was,gnb,CrosMa20,rec_td,0,,,,,
player,201809230was,gnb,CrosMa20,rec_long,0,,,,,
player,201809230was,gnb,CrosMa20,fumbles,0,,,,,
player,201809230was,gnb,CrosMa20,fumbles_lost,0,,,,,
player,201809230was,gnb,ValdMa00,pass_cmp,0,,,,,
player,201809230was,gnb,ValdMa00,pass_att,0,,,,,
player,201809230was,gnb,ValdMa00,pass_yds,0,,,,,
player,201809230was,gnb,ValdMa00,pass_td,0,,,,,
player,201809230was,gnb,ValdMa00,pass_int,0,,,,,
player,201809230was,gnb,ValdMa00,pass_sacked,0,,,,,
player,201809230was,gnb,ValdMa00,pass_sacked_yds,0,,,,,
player,201809230was,gnb,ValdMa00,pass_long,0,,,,,
player,201809230was,gnb,ValdMa00,pass_rating,,,,,,
player,201809230was,gnb,ValdMa00,rush_att,0,,,,,
player,201809230was,gnb,ValdMa00,rush_yds,0,,,,,
player,201809230was,gnb,ValdMa00,rush_td,0,,,,,
player,201809230was,gnb,ValdMa00,rush_long,0,,,,,
player,201809230was,gnb,ValdMa00,targets,1,,,,,
player,201809230was,gnb,ValdMa00,rec,0,,,,,
player,201809230was,gnb,ValdMa00,rec_yds,0,,,,,
player,201809230was,gnb,ValdMa00,rec_td,0,,,,,
player,201809230was,gnb,ValdMa00,rec_long,0,,,,,
player,201809230was,gnb,ValdMa00,fumbles,0,,,,,
player,201809230was,gnb,ValdMa00,fumbles_lost,0,,,,,
player,201809230was,was,SmitAl03,pass_cmp,12,,,,,
player,201809230was,was,SmitAl03,pass_att,20,,,,,
player,201809230was,was,SmitAl03,pass_yds,220,,,,,
player,201809230was,was,SmitAl03,pass_td,2,,,,,
player,201809230was,was,SmitAl03,pass_int,1,,,,,
player,201809230was,was,SmitAl03,pass_sacked,0,,,,,
player,201809230was,was,SmitAl03,pass_sacked_yds,0,,,,,
player,201809230was,was,SmitAl03,pass_long,50,,,,,
player,201809230was,was,SmitAl03,pass_rating,110.4,,,,,
player,201809230was,was,SmitAl03,rush_att,7,,,,,
player,201809230was,was,SmitAl03,rush_yds,20,,,,,
player,201809230was,was,SmitAl03,rush_td,0,,,,,
player,201809230was,was,SmitAl03,rush_long,7,,,,,
player,201809230was,was,SmitAl03,targets,0,,,,,
player,201809230was,was,SmitAl03,rec,0,,,,,
player,201809230was,was,SmitAl03,rec_yds,0,,,,,
player,201809230was,was,SmitAl03,rec_td,0,,,,,
player,201809230was,was,SmitAl03,rec_long,0,,,,,
player,201809230was,was,SmitAl03,fumbles,0,,,,,
player,201809230was,was,SmitAl03,fumbles_lost,0,,,,,
player,201809230was,was,PeteAd01,pass_cmp,0,,,,,
player,201809230was,was,PeteAd01,pass_att,0,,,,,
player,201809230was,was,PeteAd01,pass_yds,0,,,,,
player,201809230was,was,PeteAd01,pass_td,0,,,,,
player,201809230was,was,PeteAd01,pass_int,0,,,,,
player,201809230was,was,PeteAd01,pass_sacked,0,,,,,
player,201809230was,was,PeteAd01,pass_sacked_yds,0,,,,,
player,201809230was,was,PeteAd01,pass_long,0,,,,,
player,201809230was,was,PeteAd01,pass_rating,,,,,,
player,201809230was,was,PeteAd01,rush_att,19,,,,,
player,201809230was,was,PeteAd01,rush_yds,120,,,,,
player,201809230was,was,PeteAd01,rush_td,2,,,,,
player,201809230was,was,PeteAd01,rush_long,41,,,,,
player,201809230was,was,PeteAd01,targets,0,,,,,
player,201809230was,was,PeteAd01,rec,0,,,,,
player,201809230was,was,PeteAd01,rec_yds,0,,,,,
player,201809230was,was,PeteAd01,rec_td,0,,,,,
player,201809230was,was,PeteAd01,rec_long,0,,,,,
player,201809230was,was,PeteAd01,fumbles,0,,,,,
player,201809230was,was,PeteAd01,fumbles_lost,0,,,,,
player,201809230was,was,ThomCh03,pass_cmp,0,,,,,
player,201809230was,was,ThomCh03,pass_att,0,,,,,
player,201809230was,was,ThomCh03,pass_yds,0,,,,,
player,201809230was,was,ThomCh03,pass_td,0,,,,,
player,201809230was,was,ThomCh03,pass_int,0,,,,,
player,201809230was,was,ThomCh03,pass_sacked,0,,,,,
player,201809230was,was,ThomCh03,pass_sacked_yds,0,,,,,
player,201809230was,was,ThomCh03,pass_long,0,,,,,
player,201809230was,was,ThomCh03,pass_rating,,,,,,
player,201809230was,was,ThomCh03,rush_att,6,,,,,
player,201809230was,was,ThomCh03,rush_yds,17,,,,,
player,201809230was,was,ThomCh03,rush_td,0,,,,,
player,201809230was,was,ThomCh03,rush_long,5,,,,,
player,201809230was,was,ThomCh03,targets,2,,,,,
player,201809230was,was,ThomCh03,rec,1,,,,,
player,201809230was,was,ThomCh03,rec_yds,0,,,,,
player,201809230was,was,ThomCh03,rec_td,0,,,,,
player,201809230was,was,ThomCh03,rec_long,0,,,,,
player,201809230was,was,ThomCh03,fumbles,0,,,,,
player,201809230was,was,ThomCh03,fumbles_lost,0,,,,,
player,201809230was,was,CrowJa00,pass_cmp,0,,,,,
player,201809230was,was,CrowJa00,pass_att,0,,,,,
player,201809230was,was,CrowJa00,pass_yds,0,,,,,
player,201809230was,was,CrowJa00,pass_td,0,,,,,
player,201809230was,was,CrowJa00,pass_int,0,,,,,
player,201809230was,was,CrowJa00,pass_sacked,0,,,,,
player,201809230was,was,CrowJa00,pass_sacked_yds,0,,,,,
player,201809230was,was,CrowJa00,pass_long,0,,,,,
player,201809230was,was,CrowJa00,pass_rating,,,,,,
player,201809230was,was,CrowJa00,rush_att,1,,,,,
player,201809230was,was,CrowJa00,rush_yds,6,,,,,
player,201809230was,was,CrowJa00,rush_td,0,,,,,
player,201809230was,was,CrowJa00,rush_long,6,,,,,
player,201809230was,was,CrowJa00,targets,4,,,,,
player,201809230was,was,CrowJa00,rec,4,,,,,
player,201809230was,was,CrowJa00,rec_yds,39,,,,,
player,201809230was,was,CrowJa00,rec_td,1,,,,,
player,201809230was,was,CrowJa00,rec_long,18,,,,,
player,201809230was,was,CrowJa00,fumbles,0,,,,,
player,201809230was,was,CrowJa00,fumbles_lost,0,,,,,
player,201809230was,was,BibbKa00,pass_cmp,0,,,,,
player,201809230was,was,BibbKa00,pass_att,0,,,,,
player,201809230was,was,BibbKa00,pass_yds,0,,,,,
player,201809230was,was,BibbKa00,pass_td,0,,,,,
player,201809230was,was,BibbKa00,pass_int,0,,,,,
player,201809230was,was,BibbKa00,pass_sacked,0,,,,,
player,201809230was,was,BibbKa00,pass_sacked_yds,0,,,,,
player,201809230was,was,BibbKa00,pass_long,0,,,,,
player,201809230was,was,BibbKa00,pass_rating,,,,,,
player,201809230was,was,BibbKa00,rush_att,2,,,,,
player,201809230was,was,BibbKa00,rush_yds,3,,,,,
player,201809230was,was,BibbKa00,rush_td,0,,,,,
player,201809230was,was,BibbKa00,rush_long,2,,,,,
player,201809230was,was,BibbKa00,targets,0,,,,,
player,201809230was,was,BibbKa00,rec,0,,,,,
player,201809230was,was,BibbKa00,rec_yds,0,,,,,
player,201809230was,was,BibbKa00,rec_td,0,,,,,
player,201809230was,was,BibbKa00,rec_long,0,,,,,
player,201809230was,was,BibbKa00,fumbles,0,,,,,
player,201809230was,was,BibbKa00,fumbles_lost,0,,,,,
player,201809230was,was,DaviVe00,pass_cmp,0,,,,,
player,201809230was,was,DaviVe00,pass_att,0,,,,,
player,201809230was,was,DaviVe00,pass_yds,0,,,,,
player,201809230was,was,DaviVe00,pass_td,0,,,,,
player,201809230was,was,DaviVe00,pass_int,0,,,,,
player,201809230was,was,DaviVe00,pass_sacked,0,,,,,
player,201809230was,was,DaviVe00,pass_sacked_yds,0,,,,,
player,201809230was,was,DaviVe00,pass_long,0,,,,,
player,201809230was,was,DaviVe00,pass_rating,,,,,,
player,201809230was,was,DaviVe00,rush_att,0,,,,,
player,201809230was,was,DaviVe00,rush_yds,0,,,,,
player,201809230was,was,DaviVe00,rush_td,0,,,,,
player,201809230was,was,DaviVe00,rush_long,0,,,,,
player,201809230was,was,DaviVe00,targets,2,,,,,
player,201809230was,was,DaviVe00,rec,2,,,,,
player,201809230was,was,DaviVe00,rec_yds,70,,,,,
player,201809230was,was,DaviVe00,rec_td,0,,,,,
player,201809230was,was,DaviVe00,rec_long,50,,,,,
player,201809230was,was,DaviVe00,fumbles,0,,,,,
player,201809230was,was,DaviVe00,fumbles_lost,0,,,,,
player,201809230was,was,ReedJo02,pass_cmp,0,,,,,
player,201809230was,was,ReedJo02,pass_att,0,,,,,
player,201809230was,was,ReedJo02,pass_yds,0,,,,,
player,201809230was,was,ReedJo02,pass_td,0,,,,,
player,201809230was,was,ReedJo02,pass_int,0,,,,,
player,201809230was,was,ReedJo02,pass_sacked,0,,,,,
player,201809230was,was,ReedJo02,pass_sacked_yds,0,,,,,
player,201809230was,was,ReedJo02,pass_long,0,,,,,
player,201809230was,was,ReedJo02,pass_rating,,,,,,
player,201809230was,was,ReedJo02,rush_att,0,,,,,
player,201809230was,was,ReedJo02,rush_yds,0,,,,,
player,201809230was,was,ReedJo02,rush_td,0,,,,,
player,201809230was,was,ReedJo02,rush_long,0,,,,,
player,201809230was,was,ReedJo02,targets,7,,,,,
player,201809230was,was,ReedJo02,rec,4,,,,,
player,201809230was,was,ReedJo02,rec_yds,65,,,,,
player,201809230was,was,ReedJo02,rec_td,0,,,,,
player,201809230was,was,ReedJo02,rec_long,34,,,,,
player,201809230was,was,ReedJo02,fumbles,0,,,,,
player,201809230was,was,ReedJo02,fumbles_lost,0,,,,,
player,201809230was,was,RichPa01,pass_cmp,0,,,,,
player,201809230was,was,RichPa01,pass_att,0,,,,,
player,201809230was,was,RichPa01,pass_yds,0,,,,,
player,201809230was,was,RichPa01,pass_td,0,,,,,
player,201809230was,was,RichPa01,pass_int,0,,,,,
player,201809230was,was,RichPa01,pass_sacked,0,,,,,
player,201809230was,was,RichPa01,pass_sacked_yds,0,,,,,
player,201809230was,was,RichPa01,pass_long,0,,,,,
player,201809230was,was,RichPa01,pass_rating,,,,,,
player,201809230was,was,RichPa01,rush_att,0,,,,,
player,201809230was,was,RichPa01,rush_yds,0,,,,,
player,201809230was,was,RichPa01,rush_td,0,,,,,
player,201809230was,was,RichPa01,rush_long,0,,,,,
player,201809230was,was,RichPa01,targets,2,,,,,
player,201809230was,was,RichPa01,rec,1,,,,,
player,201809230was,was,RichPa01,rec_yds,46,,,,,
player,201809230was,was,RichPa01,rec_td,1,,,,,
player,201809230was,was,RichPa01,rec_long,46,,,,,
player,201809230was,was,RichPa01,fumbles,0,,,,,
player,201809230was,was,RichPa01,fumbles_lost,0,,,,,
player,201809230was,was,DoctJo00,pass_cmp,0,,,,,
player,201809230was,was,DoctJo00,pass_att,0,,,,,
player,201809230was,was,DoctJo00,pass_yds,0,,,,,
player,201809230was,was,DoctJo00,pass_td,0,,,,,
player,201809230was,was,DoctJo00,pass_int,0,,,,,
player,201809230was,was,DoctJo00,pass_sacked,0,,,,,
player,201809230was,was,DoctJo00,pass_sacked_yds,0,,,,,
player,201809230was,was,DoctJo00,pass_long,0,,,,,
player,201809230was,was,DoctJo00,pass_rating,,,,,,
player,201809230was,was,DoctJo00,rush_att,0,,,,,
player,201809230was,was,DoctJo00,rush_yds,0,,,,,
player,201809230was,was,DoctJo00,rush_td,0,,,,,
player,201809230was,was,DoctJo00,rush_long,0,,,,,
player,201809230was,was,DoctJo00,targets,3,,,,,
player,201809230was,was,DoctJo00,rec,0,,,,,
player,201809230was,was,DoctJo00,rec_yds,0,,,,,
player,201809230was,was,DoctJo00,rec_td,0,,,,,
player,201809230was,was,DoctJo00,rec_long,0,,,,,
player,201809230was,was,DoctJo00,fumbles,0,,,,,
player,201809230was,was,DoctJo00,fumbles_lost,0,,,,,
player,201809230was,gnb,ClinHa00,def_int,1,,,,,
player,201809230was,gnb,ClinHa00,def_int_yds,1,,,,,
player,201809230was,gnb,ClinHa00,def_int_td,0,,,,,
player,201809230was,gnb,ClinHa00,def_int_long,1,,,,,
player,201809230was,gnb,ClinHa00,pass_defended,1,,,,,
player,201809230was,gnb,ClinHa00,sacks,0.0,,,,,
player,201809230was,gnb,ClinHa00,tackles_combined,5,,,,,
player,201809230was,gnb,ClinHa00,tackles_solo,2,,,,,
player,201809230was,gnb,ClinHa00,tackles_assists,3,,,,,
player,201809230was,gnb,ClinHa00,tackles_loss,0,,,,,
player,201809230was,gnb,ClinHa00,qb_hits,0,,,,,
player,201809230was,gnb,ClinHa00,fumbles_rec,0,,,,,
player,201809230was,gnb,ClinHa00,fumbles_rec_yds,0,,,,,
player,201809230was,gnb,ClinHa00,fumbles_rec_td,0,,,,,
player,201809230was,gnb,ClinHa00,fumbles_forced,0,,,,,
player,201809230was,gnb,ClarKe01,def_int,0,,,,,
player,201809230was,gnb,ClarKe01,def_int_yds,0,,,,,
player,201809230was,gnb,ClarKe01,def_int_td,0,,,,,
player,201809230was,gnb,ClarKe01,def_int_long,0,,,,,
player,201809230was,gnb,ClarKe01,pass_defended,1,,,,,
player,201809230was,gnb,ClarKe01,sacks,0.0,,,,,
player,201809230was,gnb,ClarKe01,tackles_combined,9,,,,,
player,201809230was,gnb,ClarKe01,tackles_solo,6,,,,,
player,201809230was,gnb,ClarKe01,tackles_assists,3,,,,,
player,201809230was,gnb,ClarKe01,tackles_loss,0,,,,,
