game,2018,15,20181216,201812160ram,phi,"Philadelphia Eagles",30,ram,"Los Angeles Rams",23
player,201812160ram,phi,TateGo00,pass_sacked_yds,0,,,,,
player,201812160ram,phi,TateGo00,pass_long,0,,,,,
player,201812160ram,phi,TateGo00,pass_rating,,,,,,
player,201812160ram,phi,TateGo00,rush_att,0,,,,,
player,201812160ram,phi,TateGo00,rush_yds,0,,,,,
player,201812160ram,phi,TateGo00,rush_td,0,,,,,
player,201812160ram,phi,TateGo00,rush_long,0,,,,,
player,201812160ram,phi,TateGo00,targets,5,,,,,
player,201812160ram,phi,TateGo00,rec,5,,,,,
player,201812160ram,phi,TateGo00,rec_yds,43,,,,,
player,201812160ram,phi,TateGo00,rec_td,0,,,,,
player,201812160ram,phi,TateGo00,rec_long,11,,,,,
player,201812160ram,phi,TateGo00,fumbles,0,,,,,
player,201812160ram,phi,TateGo00,fumbles_lost,0,,,,,
player,201812160ram,phi,ErtzZa00,pass_cmp,0,,,,,
player,201812160ram,phi,ErtzZa00,pass_att,0,,,,,
player,201812160ram,phi,ErtzZa00,pass_yds,0,,,,,
player,201812160ram,phi,ErtzZa00,pass_td,0,,,,,
player,201812160ram,phi,ErtzZa00,pass_int,0,,,,,
player,201812160ram,phi,ErtzZa00,pass_sacked,0,,,,,
player,201812160ram,phi,ErtzZa00,pass_sacked_yds,0,,,,,
player,201812160ram,phi,ErtzZa00,pass_long,0,,,,,
player,201812160ram,phi,ErtzZa00,pass_rating,,,,,,
player,201812160ram,phi,ErtzZa00,rush_att,0,,,,,
player,201812160ram,phi,ErtzZa00,rush_yds,0,,,,,
player,201812160ram,phi,ErtzZa00,rush_td,0,,,,,
player,201812160ram,phi,ErtzZa00,rush_long,0,,,,,
player,201812160ram,phi,ErtzZa00,targets,7,,,,,
player,201812160ram,phi,ErtzZa00,rec,3,,,,,
player,201812160ram,phi,ErtzZa00,rec_yds,22,,,,,
player,201812160ram,phi,ErtzZa00,rec_td,0,,,,,
player,201812160ram,phi,ErtzZa00,rec_long,11,,,,,
player,201812160ram,phi,ErtzZa00,fumbles,0,,,,,
player,201812160ram,phi,ErtzZa00,fumbles_lost,0,,,,,
player,201812160ram,phi,GoedDa00,pass_cmp,0,,,,,
player,201812160ram,phi,GoedDa00,pass_att,0,,,,,
player,201812160ram,phi,GoedDa00,pass_yds,0,,,,,
player,201812160ram,phi,GoedDa00,pass_td,0,,,,,
player,201812160ram,phi,GoedDa00,pass_int,0,,,,,
player,201812160ram,phi,GoedDa00,pass_sacked,0,,,,,
player,201812160ram,phi,GoedDa00,pass_sacked_yds,0,,,,,
player,201812160ram,phi,GoedDa00,pass_long,0,,,,,
player,201812160ram,phi,GoedDa00,pass_rating,,,,,,
player,201812160ram,phi,GoedDa00,rush_att,0,,,,,
player,201812160ram,phi,GoedDa00,rush_yds,0,,,,,
player,201812160ram,phi,GoedDa00,rush_td,0,,,,,
player,201812160ram,phi,GoedDa00,rush_long,0,,,,,
player,201812160ram,phi,GoedDa00,targets,2,,,,,
player,201812160ram,phi,GoedDa00,rec,2,,,,,
player,201812160ram,phi,GoedDa00,rec_yds,12,,,,,
player,201812160ram,phi,GoedDa00,rec_td,0,,,,,
player,201812160ram,phi,GoedDa00,rec_long,10,,,,,
player,201812160ram,phi,GoedDa00,fumbles,0,,,,,
player,201812160ram,phi,GoedDa00,fumbles_lost,0,,,,,
player,201812160ram,phi,AghoNe00,pass_cmp,0,,,,,
player,201812160ram,phi,AghoNe00,pass_att,0,,,,,
player,201812160ram,phi,AghoNe00,pass_yds,0,,,,,
player,201812160ram,phi,AghoNe00,pass_td,0,,,,,
player,201812160ram,phi,AghoNe00,pass_int,0,,,,,
player,201812160ram,phi,AghoNe00,pass_sacked,0,,,,,
player,201812160ram,phi,AghoNe00,pass_sacked_yds,0,,,,,
player,201812160ram,phi,AghoNe00,pass_long,0,,,,,
player,201812160ram,phi,AghoNe00,pass_rating,,,,,,
player,201812160ram,phi,AghoNe00,rush_att,0,,,,,
player,201812160ram,phi,AghoNe00,rush_yds,0,,,,,
player,201812160ram,phi,AghoNe00,rush_td,0,,,,,
player,201812160ram,phi,AghoNe00,rush_long,0,,,,,
player,201812160ram,phi,AghoNe00,targets,2,,,,,
player,201812160ram,phi,AghoNe00,rec,1,,,,,
player,201812160ram,phi,AghoNe00,rec_yds,8,,,,,
player,201812160ram,phi,AghoNe00,rec_td,0,,,,,
player,201812160ram,phi,AghoNe00,rec_long,8,,,,,
player,201812160ram,phi,AghoNe00,fumbles,0,,,,,
player,201812160ram,phi,AghoNe00,fumbles_lost,0,,,,,
player,201812160ram,ram,GoffJa00,pass_cmp,35,,,,,
player,201812160ram,ram,GoffJa00,pass_att,53,,,,,
player,201812160ram,ram,GoffJa00,pass_yds,339,,,,,
player,201812160ram,ram,GoffJa00,pass_td,0,,,,,
player,201812160ram,ram,GoffJa00,pass_int,1,,,,,
player,201812160ram,ram,GoffJa00,pass_sacked,2,,,,,
player,201812160ram,ram,GoffJa00,pass_sacked_yds,14,,,,,
player,201812160ram,ram,GoffJa00,pass_long,33,,,,,
player,201812160ram,ram,GoffJa00,pass_rating,75.9,,,,,
player,201812160ram,ram,GoffJa00,rush_att,2,,,,,
player,201812160ram,ram,GoffJa00,rush_yds,11,,,,,
player,201812160ram,ram,GoffJa00,rush_td,0,,,,,
player,201812160ram,ram,GoffJa00,rush_long,7,,,,,
player,201812160ram,ram,GoffJa00,targets,0,,,,,
player,201812160ram,ram,GoffJa00,rec,0,,,,,
player,201812160ram,ram,GoffJa00,rec_yds,0,,,,,
player,201812160ram,ram,GoffJa00,rec_td,0,,,,,
player,201812160ram,ram,GoffJa00,rec_long,0,,,,,
player,201812160ram,ram,GoffJa00,fumbles,2,,,,,
player,201812160ram,ram,GoffJa00,fumbles_lost,1,,,,,
player,201812160ram,ram,HekkJo00,pass_cmp,0,,,,,
player,201812160ram,ram,HekkJo00,pass_att,1,,,,,
player,201812160ram,ram,HekkJo00,pass_yds,0,,,,,
player,201812160ram,ram,HekkJo00,pass_td,0,,,,,
player,201812160ram,ram,HekkJo00,pass_int,0,,,,,
player,201812160ram,ram,HekkJo00,pass_sacked,0,,,,,
player,201812160ram,ram,HekkJo00,pass_sacked_yds,0,,,,,
player,201812160ram,ram,HekkJo00,pass_long,0,,,,,
player,201812160ram,ram,HekkJo00,pass_rating,39.6,,,,,
player,201812160ram,ram,HekkJo00,rush_att,0,,,,,
player,201812160ram,ram,HekkJo00,rush_yds,0,,,,,
player,201812160ram,ram,HekkJo00,rush_td,0,,,,,
player,201812160ram,ram,HekkJo00,rush_long,0,,,,,
player,201812160ram,ram,HekkJo00,targets,0,,,,,
player,201812160ram,ram,HekkJo00,rec,0,,,,,
player,201812160ram,ram,HekkJo00,rec_yds,0,,,,,
player,201812160ram,ram,HekkJo00,rec_td,0,,,,,
player,201812160ram,ram,HekkJo00,rec_long,0,,,,,
player,201812160ram,ram,HekkJo00,fumbles,0,,,,,
player,201812160ram,ram,HekkJo00,fumbles_lost,0,,,,,
player,201812160ram,ram,GurlTo01,pass_cmp,0,,,,,
player,201812160ram,ram,GurlTo01,pass_att,0,,,,,
player,201812160ram,ram,GurlTo01,pass_yds,0,,,,,
player,201812160ram,ram,GurlTo01,pass_td,0,,,,,
player,201812160ram,ram,GurlTo01,pass_int,0,,,,,
player,201812160ram,ram,GurlTo01,pass_sacked,0,,,,,
player,201812160ram,ram,GurlTo01,pass_sacked_yds,0,,,,,
player,201812160ram,ram,GurlTo01,pass_long,0,,,,,
player,201812160ram,ram,GurlTo01,pass_rating,,,,,,
player,201812160ram,ram,GurlTo01,rush_att,12,,,,,
player,201812160ram,ram,GurlTo01,rush_yds,48,,,,,
player,201812160ram,ram,GurlTo01,rush_td,2,,,,,
player,201812160ram,ram,GurlTo01,rush_long,21,,,,,
player,201812160ram,ram,GurlTo01,targets,13,,,,,
player,201812160ram,ram,GurlTo01,rec,10,,,,,
player,201812160ram,ram,GurlTo01,rec_yds,76,,,,,
player,201812160ram,ram,GurlTo01,rec_td,0,,,,,
player,201812160ram,ram,GurlTo01,rec_long,11,,,,,
player,201812160ram,ram,GurlTo01,fumbles,0,,,,,
player,201812160ram,ram,GurlTo01,fumbles_lost,0,,,,,
player,201812160ram,ram,WoodRo02,pass_cmp,0,,,,,
player,201812160ram,ram,WoodRo02,pass_att,0,,,,,
player,201812160ram,ram,WoodRo02,pass_yds,0,,,,,
player,201812160ram,ram,WoodRo02,pass_td,0,,,,,
player,201812160ram,ram,WoodRo02,pass_int,0,,,,,
player,201812160ram,ram,WoodRo02,pass_sacked,0,,,,,
player,201812160ram,ram,WoodRo02,pass_sacked_yds,0,,,,,
player,201812160ram,ram,WoodRo02,pass_long,0,,,,,
player,201812160ram,ram,WoodRo02,pass_rating,,,,,,
player,201812160ram,ram,WoodRo02,rush_att,1,,,,,
player,201812160ram,ram,WoodRo02,rush_yds,19,,,,,
player,201812160ram,ram,WoodRo02,rush_td,0,,,,,
player,201812160ram,ram,WoodRo02,rush_long,19,,,,,
player,201812160ram,ram,WoodRo02,targets,9,,,,,
player,201812160ram,ram,WoodRo02,rec,7,,,,,
player,201812160ram,ram,WoodRo02,rec_yds,74,,,,,
player,201812160ram,ram,WoodRo02,rec_td,0,,,,,
player,201812160ram,ram,WoodRo02,rec_long,20,,,,,
player,201812160ram,ram,WoodRo02,fumbles,0,,,,,
player,201812160ram,ram,WoodRo02,fumbles_lost,0,,,,,
player,201812160ram,ram,KellJo00,pass_cmp,0,,,,,
player,201812160ram,ram,KellJo00,pass_att,0,,,,,
player,201812160ram,ram,KellJo00,pass_yds,0,,,,,
player,201812160ram,ram,KellJo00,pass_td,0,,,,,
player,201812160ram,ram,KellJo00,pass_int,0,,,,,
player,201812160ram,ram,KellJo00,pass_sacked,0,,,,,
player,201812160ram,ram,KellJo00,pass_sacked_yds,0,,,,,
player,201812160ram,ram,KellJo00,pass_long,0,,,,,
player,201812160ram,ram,KellJo00,pass_rating,,,,,,
player,201812160ram,ram,KellJo00,rush_att,2,,,,,
player,201812160ram,ram,KellJo00,rush_yds,4,,,,,
player,201812160ram,ram,KellJo00,rush_td,0,,,,,
player,201812160ram,ram,KellJo00,rush_long,5,,,,,
player,201812160ram,ram,KellJo00,targets,0,,,,,
player,201812160ram,ram,KellJo00,rec,0,,,,,
player,201812160ram,ram,KellJo00,rec_yds,0,,,,,
player,201812160ram,ram,KellJo00,rec_td,0,,,,,
player,201812160ram,ram,KellJo00,rec_long,0,,,,,
player,201812160ram,ram,KellJo00,fumbles,0,,,,,
player,201812160ram,ram,KellJo00,fumbles_lost,0,,,,,
player,201812160ram,ram,ReynJo00,pass_cmp,0,,,,,
player,201812160ram,ram,ReynJo00,pass_att,0,,,,,
player,201812160ram,ram,ReynJo00,pass_yds,0,,,,,
player,201812160ram,ram,ReynJo00,pass_td,0,,,,,
player,201812160ram,ram,ReynJo00,pass_int,0,,,,,
player,201812160ram,ram,ReynJo00,pass_sacked,0,,,,,
player,201812160ram,ram,ReynJo00,pass_sacked_yds,0,,,,,
player,201812160ram,ram,ReynJo00,pass_long,0,,,,,
player,201812160ram,ram,ReynJo00,pass_rating,,,,,,
player,201812160ram,ram,ReynJo00,rush_att,0,,,,,
player,201812160ram,ram,ReynJo00,rush_yds,0,,,,,
player,201812160ram,ram,ReynJo00,rush_td,0,,,,,
player,201812160ram,ram,ReynJo00,rush_long,0,,,,,
player,201812160ram,ram,ReynJo00,targets,12,,,,,
player,201812160ram,ram,ReynJo00,rec,5,,,,,
player,201812160ram,ram,ReynJo00,rec_yds,70,,,,,
player,201812160ram,ram,ReynJo00,rec_td,0,,,,,
player,201812160ram,ram,ReynJo00,rec_long,33,,,,,
player,201812160ram,ram,ReynJo00,fumbles,0,,,,,
player,201812160ram,ram,ReynJo00,fumbles_lost,0,,,,,
player,201812160ram,ram,CookBr00,pass_cmp,0,,,,,
player,201812160ram,ram,CookBr00,pass_att,0,,,,,
player,201812160ram,ram,CookBr00,pass_yds,0,,,,,
player,201812160ram,ram,CookBr00,pass_td,0,,,,,
player,201812160ram,ram,CookBr00,pass_int,0,,,,,
player,201812160ram,ram,CookBr00,pass_sacked,0,,,,,
player,201812160ram,ram,CookBr00,pass_sacked_yds,0,,,,,
player,201812160ram,ram,CookBr00,pass_long,0,,,,,
player,201812160ram,ram,CookBr00,pass_rating,,,,,,
player,201812160ram,ram,CookBr00,rush_att,0,,,,,
player,201812160ram,ram,CookBr00,rush_yds,0,,,,,
player,201812160ram,ram,CookBr00,rush_td,0,,,,,
player,201812160ram,ram,CookBr00,rush_long,0,,,,,
player,201812160ram,ram,CookBr00,targets,7,,,,,
player,201812160ram,ram,CookBr00,rec,6,,,,,
player,201812160ram,ram,CookBr00,rec_yds,59,,,,,
player,201812160ram,ram,CookBr00,rec_td,0,,,,,
player,201812160ram,ram,CookBr00,rec_long,20,,,,,
player,201812160ram,ram,CookBr00,fumbles,0,,,,,
player,201812160ram,ram,CookBr00,fumbles_lost,0,,,,,
player,201812160ram,ram,EverGe00,pass_cmp,0,,,,,
player,201812160ram,ram,EverGe00,pass_att,0,,,,,
player,201812160ram,ram,EverGe00,pass_yds,0,,,,,
player,201812160ram,ram,EverGe00,pass_td,0,,,,,
player,201812160ram,ram,EverGe00,pass_int,0,,,,,
player,201812160ram,ram,EverGe00,pass_sacked,0,,,,,
player,201812160ram,ram,EverGe00,pass_sacked_yds,0,,,,,
player,201812160ram,ram,EverGe00,pass_long,0,,,,,
player,201812160ram,ram,EverGe00,pass_rating,,,,,,
player,201812160ram,ram,EverGe00,rush_att,0,,,,,
player,201812160ram,ram,EverGe00,rush_yds,0,,,,,
player,201812160ram,ram,EverGe00,rush_td,0,,,,,
player,201812160ram,ram,EverGe00,rush_long,0,,,,,
player,201812160ram,ram,EverGe00,targets,7,,,,,
player,201812160ram,ram,EverGe00,rec,5,,,,,
player,201812160ram,ram,EverGe00,rec_yds,46,,,,,
player,201812160ram,ram,EverGe00,rec_td,0,,,,,
player,201812160ram,ram,EverGe00,rec_long,20,,,,,
player,201812160ram,ram,EverGe00,fumbles,0,,,,,
player,201812160ram,ram,EverGe00,fumbles_lost,0,,,,,
player,201812160ram,ram,HigbTy00,pass_cmp,0,,,,,
player,201812160ram,ram,HigbTy00,pass_att,0,,,,,
player,201812160ram,ram,HigbTy00,pass_yds,0,,,,,
player,201812160ram,ram,HigbTy00,pass_td,0,,,,,
player,201812160ram,ram,HigbTy00,pass_int,0,,,,,
player,201812160ram,ram,HigbTy00,pass_sacked,0,,,,,
player,201812160ram,ram,HigbTy00,pass_sacked_yds,0,,,,,
player,201812160ram,ram,HigbTy00,pass_long,0,,,,,
player,201812160ram,ram,HigbTy00,pass_rating,,,,,,
player,201812160ram,ram,HigbTy00,rush_att,0,,,,,
player,201812160ram,ram,HigbTy00,rush_yds,0,,,,,
player,201812160ram,ram,HigbTy00,rush_td,0,,,,,
player,201812160ram,ram,HigbTy00,rush_long,0,,,,,
player,201812160ram,ram,HigbTy00,targets,2,,,,,
player,201812160ram,ram,HigbTy00,rec,2,,,,,
player,201812160ram,ram,HigbTy00,rec_yds,14,,,,,
player,201812160ram,ram,HigbTy00,rec_td,0,,,,,
player,201812160ram,ram,HigbTy00,rec_long,11,,,,,
player,201812160ram,ram,HigbTy00,fumbles,0,,,,,
player,201812160ram,ram,HigbTy00,fumbles_lost,0,,,,,
player,201812160ram,ram,HodgKh00,pass_cmp,0,,,,,
player,201812160ram,ram,HodgKh00,pass_att,0,,,,,
player,201812160ram,ram,HodgKh00,pass_yds,0,,,,,
player,201812160ram,ram,HodgKh00,pass_td,0,,,,,
player,201812160ram,ram,HodgKh00,pass_int,0,,,,,
player,201812160ram,ram,HodgKh00,pass_sacked,0,,,,,
player,201812160ram,ram,HodgKh00,pass_sacked_yds,0,,,,,
player,201812160ram,ram,HodgKh00,pass_long,0,,,,,
player,201812160ram,ram,HodgKh00,pass_rating,,,,,,
player,201812160ram,ram,HodgKh00,rush_att,0,,,,,
player,201812160ram,ram,HodgKh00,rush_yds,0,,,,,
player,201812160ram,ram,HodgKh00,rush_td,0,,,,,
player,201812160ram,ram,HodgKh00,rush_long,0,,,,,
player,201812160ram,ram,HodgKh00,targets,1,,,,,
player,201812160ram,ram,HodgKh00,rec,0,,,,,
player,201812160ram,ram,HodgKh00,rec_yds,0,,,,,
player,201812160ram,ram,HodgKh00,rec_td,0,,,,,
player,201812160ram,ram,HodgKh00,rec_long,0,,,,,
player,201812160ram,ram,HodgKh00,fumbles,0,,,,,
player,201812160ram,ram,HodgKh00,fumbles_lost,0,,,,,
player,201812160ram,ram,DaviJu00,pass_cmp,0,,,,,
player,201812160ram,ram,DaviJu00,pass_att,0,,,,,
player,201812160ram,ram,DaviJu00,pass_yds,0,,,,,
player,201812160ram,ram,DaviJu00,pass_td,0,,,,,
player,201812160ram,ram,DaviJu00,pass_int,0,,,,,
player,201812160ram,ram,DaviJu00,pass_sacked,0,,,,,
player,201812160ram,ram,DaviJu00,pass_sacked_yds,0,,,,,
player,201812160ram,ram,DaviJu00,pass_long,0,,,,,
player,201812160ram,ram,DaviJu00,pass_rating,,,,,,
player,201812160ram,ram,DaviJu00,rush_att,1,,,,,
player,201812160ram,ram,DaviJu00,rush_yds,0,,,,,
player,201812160ram,ram,DaviJu00,rush_td,0,,,,,
player,201812160ram,ram,DaviJu00,rush_long,0,,,,,
player,201812160ram,ram,DaviJu00,targets,0,,,,,
player,201812160ram,ram,DaviJu00,rec,0,,,,,
player,201812160ram,ram,DaviJu00,rec_yds,0,,,,,
player,201812160ram,ram,DaviJu00,rec_td,0,,,,,
player,201812160ram,ram,DaviJu00,rec_long,0,,,,,
player,201812160ram,ram,DaviJu00,fumbles,0,,,,,
player,201812160ram,ram,DaviJu00,fumbles_lost,0,,,,,
player,201812160ram,phi,MaddAv00,def_int,1,,,,,
player,201812160ram,phi,MaddAv00,def_int_yds,0,,,,,
player,201812160ram,phi,MaddAv00,def_int_td,0,,,,,
player,201812160ram,phi,MaddAv00,def_int_long,0,,,,,
player,201812160ram,phi,MaddAv00,pass_defended,2,,,,,
player,201812160ram,phi,MaddAv00,sacks,0.0,,,,,
player,201812160ram,phi,MaddAv00,tackles_combined,3,,,,,
player,201812160ram,phi,MaddAv00,tackles_solo,3,,,,,
player,201812160ram,phi,MaddAv00,tackles_assists,0,,,,,
player,201812160ram,phi,MaddAv00,tackles_loss,0,,,,,
player,201812160ram,phi,MaddAv00,qb_hits,0,,,,,
player,201812160ram,phi,MaddAv00,fumbles_rec,0,,,,,
player,201812160ram,phi,MaddAv00,fumbles_rec_yds,0,,,,,
player,201812160ram,phi,MaddAv00,fumbles_rec_td,0,,,,,
player,201812160ram,phi,MaddAv00,fumbles_forced,0,,,,,
player,201812160ram,phi,GrugKa00,def_int,0,,,,,
player,201812160ram,phi,GrugKa00,def_int_yds,0,,,,,
player,201812160ram,phi,GrugKa00,def_int_td,0,,,,,
player,201812160ram,phi,GrugKa00,def_int_long,0,,,,,
player,201812160ram,phi,GrugKa00,pass_defended,0,,,,,
player,201812160ram,phi,GrugKa00,sacks,1.0,,,,,
player,201812160ram,phi,GrugKa00,tackles_combined,4,,,,,
player,201812160ram,phi,GrugKa00,tackles_solo,3,,,,,
player,201812160ram,phi,GrugKa00,tackles_assists,1,,,,,
player,201812160ram,phi,GrugKa00,tackles_loss,0,,,,,
player,201812160ram,phi,GrugKa00,qb_hits,1,,,,,
player,201812160ram,phi,GrugKa00,fumbles_rec,0,,,,,
player,201812160ram,phi,GrugKa00,fumbles_rec_yds,0,,,,,
player,201812160ram,phi,GrugKa00,fumbles_rec_td,0,,,,,
player,201812160ram,phi,GrugKa00,fumbles_forced,1,,,,,
player,201812160ram,phi,CoxxFl00,def_int,0,,,,,
player,201812160ram,phi,CoxxFl00,def_int_yds,0,,,,,
