game,2018,9,20181101,201811010sfo,rai,"Oakland Raiders",3,sfo,"San Francisco 49ers",34
player,201811010sfo,sfo,GarcPi00,rush_td,0,,,,,
player,201811010sfo,sfo,GarcPi00,rush_long,0,,,,,
player,201811010sfo,sfo,GarcPi00,targets,5,,,,,
player,201811010sfo,sfo,GarcPi00,rec,3,,,,,
player,201811010sfo,sfo,GarcPi00,rec_yds,56,,,,,
player,201811010sfo,sfo,GarcPi00,rec_td,1,,,,,
player,201811010sfo,sfo,GarcPi00,rec_long,25,,,,,
player,201811010sfo,sfo,GarcPi00,fumbles,0,,,,,
player,201811010sfo,sfo,GarcPi00,fumbles_lost,0,,,,,
player,201811010sfo,sfo,DwelRo00,pass_cmp,0,,,,,
player,201811010sfo,sfo,DwelRo00,pass_att,0,,,,,
player,201811010sfo,sfo,DwelRo00,pass_yds,0,,,,,
player,201811010sfo,sfo,DwelRo00,pass_td,0,,,,,
player,201811010sfo,sfo,DwelRo00,pass_int,0,,,,,
player,201811010sfo,sfo,DwelRo00,pass_sacked,0,,,,,
player,201811010sfo,sfo,DwelRo00,pass_sacked_yds,0,,,,,
player,201811010sfo,sfo,DwelRo00,pass_long,0,,,,,
player,201811010sfo,sfo,DwelRo00,pass_rating,,,,,,
player,201811010sfo,sfo,DwelRo00,rush_att,0,,,,,
player,201811010sfo,sfo,DwelRo00,rush_yds,0,,,,,
player,201811010sfo,sfo,DwelRo00,rush_td,0,,,,,
player,201811010sfo,sfo,DwelRo00,rush_long,0,,,,,
player,201811010sfo,sfo,DwelRo00,targets,1,,,,,
player,201811010sfo,sfo,DwelRo00,rec,1,,,,,
player,201811010sfo,sfo,DwelRo00,rec_yds,8,,,,,
player,201811010sfo,sfo,DwelRo00,rec_td,0,,,,,
player,201811010sfo,sfo,DwelRo00,rec_long,8,,,,,
player,201811010sfo,sfo,DwelRo00,fumbles,0,,,,,
player,201811010sfo,sfo,DwelRo00,fumbles_lost,0,,,,,
player,201811010sfo,sfo,BourKe00,pass_cmp,0,,,,,
player,201811010sfo,sfo,BourKe00,pass_att,0,,,,,
player,201811010sfo,sfo,BourKe00,pass_yds,0,,,,,
player,201811010sfo,sfo,BourKe00,pass_td,0,,,,,
player,201811010sfo,sfo,BourKe00,pass_int,0,,,,,
player,201811010sfo,sfo,BourKe00,pass_sacked,0,,,,,
player,201811010sfo,sfo,BourKe00,pass_sacked_yds,0,,,,,
player,201811010sfo,sfo,BourKe00,pass_long,0,,,,,
player,201811010sfo,sfo,BourKe00,pass_rating,,,,,,
player,201811010sfo,sfo,BourKe00,rush_att,0,,,,,
player,201811010sfo,sfo,BourKe00,rush_yds,0,,,,,
player,201811010sfo,sfo,BourKe00,rush_td,0,,,,,
player,201811010sfo,sfo,BourKe00,rush_long,0,,,,,
player,201811010sfo,sfo,BourKe00,targets,2,,,,,
player,201811010sfo,sfo,BourKe00,rec,2,,,,,
player,201811010sfo,sfo,BourKe00,rec_yds,6,,,,,
player,201811010sfo,sfo,BourKe00,rec_td,1,,,,,
player,201811010sfo,sfo,BourKe00,rec_long,4,,,,,
player,201811010sfo,sfo,BourKe00,fumbles,0,,,,,
player,201811010sfo,sfo,BourKe00,fumbles_lost,0,,,,,
player,201811010sfo,rai,WhitTa00,def_int,0,,,,,
player,201811010sfo,rai,WhitTa00,def_int_yds,0,,,,,
player,201811010sfo,rai,WhitTa00,def_int_td,0,,,,,
player,201811010sfo,rai,WhitTa00,def_int_long,0,,,,,
player,201811010sfo,rai,WhitTa00,pass_defended,0,,,,,
player,201811010sfo,rai,WhitTa00,sacks,0.0,,,,,
player,201811010sfo,rai,WhitTa00,tackles_combined,7,,,,,
player,201811010sfo,rai,WhitTa00,tackles_solo,6,,,,,
player,201811010sfo,rai,WhitTa00,tackles_assists,1,,,,,
player,201811010sfo,rai,WhitTa00,tackles_loss,4,,,,,
player,201811010sfo,rai,WhitTa00,qb_hits,0,,,,,
player,201811010sfo,rai,WhitTa00,fumbles_rec,0,,,,,
player,201811010sfo,rai,WhitTa00,fumbles_rec_yds,0,,,,,
player,201811010sfo,rai,WhitTa00,fumbles_rec_td,0,,,,,
player,201811010sfo,rai,WhitTa00,fumbles_forced,0,,,,,
player,201811010sfo,rai,CabiJa00,def_int,0,,,,,
player,201811010sfo,rai,CabiJa00,def_int_yds,0,,,,,
player,201811010sfo,rai,CabiJa00,def_int_td,0,,,,,
player,201811010sfo,rai,CabiJa00,def_int_long,0,,,,,
player,201811010sfo,rai,CabiJa00,pass_defended,0,,,,,
player,201811010sfo,rai,CabiJa00,sacks,0.0,,,,,
player,201811010sfo,rai,CabiJa00,tackles_combined,4,,,,,
player,201811010sfo,rai,CabiJa00,tackles_solo,2,,,,,
player,201811010sfo,rai,CabiJa00,tackles_assists,2,,,,,
player,201811010sfo,rai,CabiJa00,tackles_loss,0,,,,,
player,201811010sfo,rai,CabiJa00,qb_hits,0,,,,,
player,201811010sfo,rai,CabiJa00,fumbles_rec,0,,,,,
player,201811010sfo,rai,CabiJa00,fumbles_rec_yds,0,,,,,
player,201811010sfo,rai,CabiJa00,fumbles_rec_td,0,,,,,
player,201811010sfo,rai,CabiJa00,fumbles_forced,0,,,,,
player,201811010sfo,rai,HankJo00,def_int,0,,,,,
player,201811010sfo,rai,HankJo00,def_int_yds,0,,,,,
player,201811010sfo,rai,HankJo00,def_int_td,0,,,,,
player,201811010sfo,rai,HankJo00,def_int_long,0,,,,,
player,201811010sfo,rai,HankJo00,pass_defended,0,,,,,
player,201811010sfo,rai,HankJo00,sacks,0.0,,,,,
player,201811010sfo,rai,HankJo00,tackles_combined,4,,,,,
player,201811010sfo,rai,HankJo00,tackles_solo,2,,,,,
player,201811010sfo,rai,HankJo00,tackles_assists,2,,,,,
player,201811010sfo,rai,HankJo00,tackles_loss,2,,,,,
player,201811010sfo,rai,HankJo00,qb_hits,0,,,,,
player,201811010sfo,rai,HankJo00,fumbles_rec,0,,,,,
player,201811010sfo,rai,HankJo00,fumbles_rec_yds,0,,,,,
player,201811010sfo,rai,HankJo00,fumbles_rec_td,0,,,,,
player,201811010sfo,rai,HankJo00,fumbles_forced,0,,,,,
player,201811010sfo,rai,NelsRe99,def_int,0,,,,,
player,201811010sfo,rai,NelsRe99,def_int_yds,0,,,,,
player,201811010sfo,rai,NelsRe99,def_int_td,0,,,,,
player,201811010sfo,rai,NelsRe99,def_int_long,0,,,,,
player,201811010sfo,rai,NelsRe99,pass_defended,0,,,,,
player,201811010sfo,rai,NelsRe99,sacks,0.0,,,,,
player,201811010sfo,rai,NelsRe99,tackles_combined,4,,,,,
player,201811010sfo,rai,NelsRe99,tackles_solo,4,,,,,
player,201811010sfo,rai,NelsRe99,tackles_assists,0,,,,,
player,201811010sfo,rai,NelsRe99,tackles_loss,0,,,,,
player,201811010sfo,rai,NelsRe99,qb_hits,0,,,,,
player,201811010sfo,rai,NelsRe99,fumbles_rec,0,,,,,
player,201811010sfo,rai,NelsRe99,fumbles_rec_yds,0,,,,,
player,201811010sfo,rai,NelsRe99,fumbles_rec_td,0,,,,,
player,201811010sfo,rai,NelsRe99,fumbles_forced,0,,,,,
player,201811010sfo,rai,GilcMa00,def_int,0,,,,,
player,201811010sfo,rai,GilcMa00,def_int_yds,0,,,,,
player,201811010sfo,rai,GilcMa00,def_int_td,0,,,,,
player,201811010sfo,rai,GilcMa00,def_int_long,0,,,,,
player,201811010sfo,rai,GilcMa00,pass_defended,0,,,,,
player,201811010sfo,rai,GilcMa00,sacks,0.0,,,,,
player,201811010sfo,rai,GilcMa00,tackles_combined,3,,,,,
player,201811010sfo,rai,GilcMa00,tackles_solo,2,,,,,
player,201811010sfo,rai,GilcMa00,tackles_assists,1,,,,,
player,201811010sfo,rai,GilcMa00,tackles_loss,0,,,,,
player,201811010sfo,rai,GilcMa00,qb_hits,0,,,,,
player,201811010sfo,rai,GilcMa00,fumbles_rec,0,,,,,
player,201811010sfo,rai,GilcMa00,fumbles_rec_yds,0,,,,,
player,201811010sfo,rai,GilcMa00,fumbles_rec_td,0,,,,,
player,201811010sfo,rai,GilcMa00,fumbles_forced,0,,,,,
player,201811010sfo,rai,HallP.00,def_int,0,,,,,
player,201811010sfo,rai,HallP.00,def_int_yds,0,,,,,
player,201811010sfo,rai,HallP.00,def_int_td,0,,,,,
player,201811010sfo,rai,HallP.00,def_int_long,0,,,,,
player,201811010sfo,rai,HallP.00,pass_defended,0,,,,,
player,201811010sfo,rai,HallP.00,sacks,0.0,,,,,
player,201811010sfo,rai,HallP.00,tackles_combined,3,,,,,
player,201811010sfo,rai,HallP.00,tackles_solo,3,,,,,
player,201811010sfo,rai,HallP.00,tackles_assists,0,,,,,
player,201811010sfo,rai,HallP.00,tackles_loss,1,,,,,
player,201811010sfo,rai,HallP.00,qb_hits,0,,,,,
player,201811010sfo,rai,HallP.00,fumbles_rec,0,,,,,
player,201811010sfo,rai,HallP.00,fumbles_rec_yds,0,,,,,
player,201811010sfo,rai,HallP.00,fumbles_rec_td,0,,,,,
player,201811010sfo,rai,HallP.00,fumbles_forced,0,,,,,
player,201811010sfo,rai,HarrEr00,def_int,0,,,,,
player,201811010sfo,rai,HarrEr00,def_int_yds,0,,,,,
player,201811010sfo,rai,HarrEr00,def_int_td,0,,,,,
player,201811010sfo,rai,HarrEr00,def_int_long,0,,,,,
player,201811010sfo,rai,HarrEr00,pass_defended,0,,,,,
player,201811010sfo,rai,HarrEr00,sacks,0.0,,,,,
player,201811010sfo,rai,HarrEr00,tackles_combined,3,,,,,
player,201811010sfo,rai,HarrEr00,tackles_solo,3,,,,,
player,201811010sfo,rai,HarrEr00,tackles_assists,0,,,,,
player,201811010sfo,rai,HarrEr00,tackles_loss,0,,,,,
player,201811010sfo,rai,HarrEr00,qb_hits,0,,,,,
player,201811010sfo,rai,HarrEr00,fumbles_rec,0,,,,,
player,201811010sfo,rai,HarrEr00,fumbles_rec_yds,0,,,,,
player,201811010sfo,rai,HarrEr00,fumbles_rec_td,0,,,,,
player,201811010sfo,rai,HarrEr00,fumbles_forced,0,,,,,
player,201811010sfo,rai,HursMa00,def_int,0,,,,,
player,201811010sfo,rai,HursMa00,def_int_yds,0,,,,,
player,201811010sfo,rai,HursMa00,def_int_td,0,,,,,
player,201811010sfo,rai,HursMa00,def_int_long,0,,,,,
player,201811010sfo,rai,HursMa00,pass_defended,0,,,,,
player,201811010sfo,rai,HursMa00,sacks,0.0,,,,,
player,201811010sfo,rai,HursMa00,tackles_combined,3,,,,,
player,201811010sfo,rai,HursMa00,tackles_solo,3,,,,,
player,201811010sfo,rai,HursMa00,tackles_assists,0,,,,,
player,201811010sfo,rai,HursMa00,tackles_loss,0,,,,,
player,201811010sfo,rai,HursMa00,qb_hits,0,,,,,
player,201811010sfo,rai,HursMa00,fumbles_rec,0,,,,,
player,201811010sfo,rai,HursMa00,fumbles_rec_yds,0,,,,,
player,201811010sfo,rai,HursMa00,fumbles_rec_td,0,,,,,
player,201811010sfo,rai,HursMa00,fumbles_forced,0,,,,,
player,201811010sfo,rai,LeexMa01,def_int,0,,,,,
player,201811010sfo,rai,LeexMa01,def_int_yds,0,,,,,
player,201811010sfo,rai,LeexMa01,def_int_td,0,,,,,
player,201811010sfo,rai,LeexMa01,def_int_long,0,,,,,
player,201811010sfo,rai,LeexMa01,pass_defended,0,,,,,
player,201811010sfo,rai,LeexMa01,sacks,0.0,,,,,
player,201811010sfo,rai,LeexMa01,tackles_combined,3,,,,,
player,201811010sfo,rai,LeexMa01,tackles_solo,2,,,,,
player,201811010sfo,rai,LeexMa01,tackles_assists,1,,,,,
player,201811010sfo,rai,LeexMa01,tackles_loss,0,,,,,
player,201811010sfo,rai,LeexMa01,qb_hits,1,,,,,
player,201811010sfo,rai,LeexMa01,fumbles_rec,0,,,,,
player,201811010sfo,rai,LeexMa01,fumbles_rec_yds,0,,,,,
player,201811010sfo,rai,LeexMa01,fumbles_rec_td,0,,,,,
player,201811010sfo,rai,LeexMa01,fumbles_forced,0,,,,,
player,201811010sfo,rai,McDoCl99,def_int,0,,,,,
player,201811010sfo,rai,McDoCl99,def_int_yds,0,,,,,
player,201811010sfo,rai,McDoCl99,def_int_td,0,,,,,
player,201811010sfo,rai,McDoCl99,def_int_long,0,,,,,
player,201811010sfo,rai,McDoCl99,pass_defended,0,,,,,
player,201811010sfo,rai,McDoCl99,sacks,0.0,,,,,
player,201811010sfo,rai,McDoCl99,tackles_combined,3,,,,,
player,201811010sfo,rai,McDoCl99,tackles_solo,3,,,,,
player,201811010sfo,rai,McDoCl99,tackles_assists,0,,,,,
player,201811010sfo,rai,McDoCl99,tackles_loss,0,,,,,
player,201811010sfo,rai,McDoCl99,qb_hits,0,,,,,
player,201811010sfo,rai,McDoCl99,fumbles_rec,0,,,,,
player,201811010sfo,rai,McDoCl99,fumbles_rec_yds,0,,,,,
player,201811010sfo,rai,McDoCl99,fumbles_rec_td,0,,,,,
player,201811010sfo,rai,McDoCl99,fumbles_forced,0,,,,,
player,201811010sfo,rai,WorlDa00,def_int,0,,,,,
player,201811010sfo,rai,WorlDa00,def_int_yds,0,,,,,
player,201811010sfo,rai,WorlDa00,def_int_td,0,,,,,
player,201811010sfo,rai,WorlDa00,def_int_long,0,,,,,
player,201811010sfo,rai,WorlDa00,pass_defended,2,,,,,
player,201811010sfo,rai,WorlDa00,sacks,0.0,,,,,
player,201811010sfo,rai,WorlDa00,tackles_combined,3,,,,,
player,201811010sfo,rai,WorlDa00,tackles_solo,3,,,,,
player,201811010sfo,rai,WorlDa00,tackles_assists,0,,,,,
player,201811010sfo,rai,WorlDa00,tackles_loss,0,,,,,
player,201811010sfo,rai,WorlDa00,qb_hits,0,,,,,
player,201811010sfo,rai,WorlDa00,fumbles_rec,0,,,,,
player,201811010sfo,rai,WorlDa00,fumbles_rec_yds,0,,,,,
player,201811010sfo,rai,WorlDa00,fumbles_rec_td,0,,,,,
player,201811010sfo,rai,WorlDa00,fumbles_forced,0,,,,,
player,201811010sfo,rai,ConlGa00,def_int,0,,,,,
player,201811010sfo,rai,ConlGa00,def_int_yds,0,,,,,
player,201811010sfo,rai,ConlGa00,def_int_td,0,,,,,
player,201811010sfo,rai,ConlGa00,def_int_long,0,,,,,
player,201811010sfo,rai,ConlGa00,pass_defended,0,,,,,
player,201811010sfo,rai,ConlGa00,sacks,0.0,,,,,
player,201811010sfo,rai,ConlGa00,tackles_combined,2,,,,,
player,201811010sfo,rai,ConlGa00,tackles_solo,2,,,,,
player,201811010sfo,rai,ConlGa00,tackles_assists,0,,,,,
player,201811010sfo,rai,ConlGa00,tackles_loss,0,,,,,
player,201811010sfo,rai,ConlGa00,qb_hits,0,,,,,
player,201811010sfo,rai,ConlGa00,fumbles_rec,0,,,,,
player,201811010sfo,rai,ConlGa00,fumbles_rec_yds,0,,,,,
player,201811010sfo,rai,ConlGa00,fumbles_rec_td,0,,,,,
player,201811010sfo,rai,ConlGa00,fumbles_forced,0,,,,,
player,201811010sfo,rai,LamuEm00,def_int,0,,,,,
player,201811010sfo,rai,LamuEm00,def_int_yds,0,,,,,
player,201811010sfo,rai,LamuEm00,def_int_td,0,,,,,
player,201811010sfo,rai,LamuEm00,def_int_long,0,,,,,
player,201811010sfo,rai,LamuEm00,pass_defended,0,,,,,
player,201811010sfo,rai,LamuEm00,sacks,0.0,,,,,
player,201811010sfo,rai,LamuEm00,tackles_combined,2,,,,,
player,201811010sfo,rai,LamuEm00,tackles_solo,2,,,,,
player,201811010sfo,rai,LamuEm00,tackles_assists,0,,,,,
player,201811010sfo,rai,LamuEm00,tackles_loss,0,,,,,
player,201811010sfo,rai,LamuEm00,qb_hits,0,,,,,
player,201811010sfo,rai,LamuEm00,fumbles_rec,0,,,,,
player,201811010sfo,rai,LamuEm00,fumbles_rec_yds,0,,,,,
player,201811010sfo,rai,LamuEm00,fumbles_rec_td,0,,,,,
player,201811010sfo,rai,LamuEm00,fumbles_forced,0,,,,,
player,201811010sfo,rai,RuckFr99,def_int,0,,,,,
player,201811010sfo,rai,RuckFr99,def_int_yds,0,,,,,
player,201811010sfo,rai,RuckFr99,def_int_td,0,,,,,
player,201811010sfo,rai,RuckFr99,def_int_long,0,,,,,
player,201811010sfo,rai,RuckFr99,pass_defended,0,,,,,
player,201811010sfo,rai,RuckFr99,sacks,0.0,,,,,
player,201811010sfo,rai,RuckFr99,tackles_combined,2,,,,,
player,201811010sfo,rai,RuckFr99,tackles_solo,2,,,,,
player,201811010sfo,rai,RuckFr99,tackles_assists,0,,,,,
player,201811010sfo,rai,RuckFr99,tackles_loss,0,,,,,
player,201811010sfo,rai,RuckFr99,qb_hits,0,,,,,
player,201811010sfo,rai,RuckFr99,fumbles_rec,0,,,,,
player,201811010sfo,rai,RuckFr99,fumbles_rec_yds,0,,,,,
player,201811010sfo,rai,RuckFr99,fumbles_rec_td,0,,,,,
player,201811010sfo,rai,RuckFr99,fumbles_forced,0,,,,,
player,201811010sfo,rai,BrowFa00,def_int,0,,,,,
player,201811010sfo,rai,BrowFa00,def_int_yds,0,,,,,
player,201811010sfo,rai,BrowFa00,def_int_td,0,,,,,
player,201811010sfo,rai,BrowFa00,def_int_long,0,,,,,
player,201811010sfo,rai,BrowFa00,pass_defended,0,,,,,
player,201811010sfo,rai,BrowFa00,sacks,0.0,,,,,
player,201811010sfo,rai,BrowFa00,tackles_combined,1,,,,,
player,201811010sfo,rai,BrowFa00,tackles_solo,1,,,,,
player,201811010sfo,rai,BrowFa00,tackles_assists,0,,,,,
player,201811010sfo,rai,BrowFa00,tackles_loss,0,,,,,
player,201811010sfo,rai,BrowFa00,qb_hits,1,,,,,
player,201811010sfo,rai,BrowFa00,fumbles_rec,0,,,,,
player,201811010sfo,rai,BrowFa00,fumbles_rec_yds,0,,,,,
player,201811010sfo,rai,BrowFa00,fumbles_rec_td,0,,,,,
player,201811010sfo,rai,BrowFa00,fumbles_forced,0,,,,,
player,201811010sfo,rai,JoseKa00,def_int,0,,,,,
player,201811010sfo,rai,JoseKa00,def_int_yds,0,,,,,
player,201811010sfo,rai,JoseKa00,def_int_td,0,,,,,
player,201811010sfo,rai,JoseKa00,def_int_long,0,,,,,
player,201811010sfo,rai,JoseKa00,pass_defended,0,,,,,
player,201811010sfo,rai,JoseKa00,sacks,0.0,,,,,
player,201811010sfo,rai,JoseKa00,tackles_combined,1,,,,,
player,201811010sfo,rai,JoseKa00,tackles_solo,0,,,,,
player,201811010sfo,rai,JoseKa00,tackles_assists,1,,,,,
player,201811010sfo,rai,JoseKa00,tackles_loss,0,,,,,
player,201811010sfo,rai,JoseKa00,qb_hits,0,,,,,
player,201811010sfo,rai,JoseKa00,fumbles_rec,0,,,,,
player,201811010sfo,rai,JoseKa00,fumbles_rec_yds,0,,,,,
player,201811010sfo,rai,JoseKa00,fumbles_rec_td,0,,,,,
player,201811010sfo,rai,JoseKa00,fumbles_forced,0,,,,,
player,201811010sfo,rai,MorrNi00,def_int,0,,,,,
player,201811010sfo,rai,MorrNi00,def_int_yds,0,,,,,
player,201811010sfo,rai,MorrNi00,def_int_td,0,,,,,
player,201811010sfo,rai,MorrNi00,def_int_long,0,,,,,
player,201811010sfo,rai,MorrNi00,pass_defended,0,,,,,
player,201811010sfo,rai,MorrNi00,sacks,0.0,,,,,
player,201811010sfo,rai,MorrNi00,tackles_combined,1,,,,,
player,201811010sfo,rai,MorrNi00,tackles_solo,1,,,,,
player,201811010sfo,rai,MorrNi00,tackles_assists,0,,,,,
player,201811010sfo,rai,MorrNi00,tackles_loss,0,,,,,
player,201811010sfo,rai,MorrNi00,qb_hits,0,,,,,
player,201811010sfo,rai,MorrNi00,fumbles_rec,0,,,,,
player,201811010sfo,rai,MorrNi00,fumbles_rec_yds,0,,,,,
player,201811010sfo,rai,MorrNi00,fumbles_rec_td,0,,,,,
player,201811010sfo,rai,MorrNi00,fumbles_forced,0,,,,,
player,201811010sfo,rai,WilbKy00,def_int,0,,,,,
player,201811010sfo,rai,WilbKy00,def_int_yds,0,,,,,
player,201811010sfo,rai,WilbKy00,def_int_td,0,,,,,
player,201811010sfo,rai,WilbKy00,def_int_long,0,,,,,
player,201811010sfo,rai,WilbKy00,pass_defended,0,,,,,
player,201811010sfo,rai,WilbKy00,sacks,0.0,,,,,
player,201811010sfo,rai,WilbKy00,tackles_combined,1,,,,,
player,201811010sfo,rai,WilbKy00,tackles_solo,1,,,,,
player,201811010sfo,rai,WilbKy00,tackles_assists,0,,,,,
player,201811010sfo,rai,WilbKy00,tackles_loss,0,,,,,
player,201811010sfo,rai,WilbKy00,qb_hits,0,,,,,
player,201811010sfo,rai,WilbKy00,fumbles_rec,0,,,,,
player,201811010sfo,rai,WilbKy00,fumbles_rec_yds,0,,,,,
player,201811010sfo,rai,WilbKy00,fumbles_rec_td,0,,,,,
player,201811010sfo,rai,WilbKy00,fumbles_forced,0,,,,,
player,201811010sfo,rai,McCaA.00,def_int,0,,,,,
player,201811010sfo,rai,McCaA.00,def_int_yds,0,,,,,
player,201811010sfo,rai,McCaA.00,def_int_td,0,,,,,
player,201811010sfo,rai,McCaA.00,def_int_long,0,,,,,
player,201811010sfo,rai,McCaA.00,pass_defended,0,,,,,
player,201811010sfo,rai,McCaA.00,sacks,0.0,,,,,
player,201811010sfo,rai,McCaA.00,tackles_combined,0,,,,,
player,201811010sfo,rai,McCaA.00,tackles_solo,0,,,,,
player,201811010sfo,rai,McCaA.00,tackles_assists,0,,,,,
player,201811010sfo,rai,McCaA.00,tackles_loss,,,,,,
player,201811010sfo,rai,McCaA.00,qb_hits,,,,,,
player,201811010sfo,rai,McCaA.00,fumbles_rec,1,,,,,
player,201811010sfo,rai,McCaA.00,fumbles_rec_yds,0,,,,,
player,201811010sfo,rai,McCaA.00,fumbles_rec_td,0,,,,,
player,201811010sfo,rai,McCaA.00,fumbles_forced,0,,,,,
player,201811010sfo,sfo,MarsCa00,def_int,0,,,,,
player,201811010sfo,sfo,MarsCa00,def_int_yds,0,,,,,
player,201811010sfo,sfo,MarsCa00,def_int_td,0,,,,,
player,201811010sfo,sfo,MarsCa00,def_int_long,0,,,,,
player,201811010sfo,sfo,MarsCa00,pass_defended,0,,,,,
player,201811010sfo,sfo,MarsCa00,sacks,2.5,,,,,
player,201811010sfo,sfo,MarsCa00,tackles_combined,4,,,,,
player,201811010sfo,sfo,MarsCa00,tackles_solo,3,,,,,
player,201811010sfo,sfo,MarsCa00,tackles_assists,1,,,,,
player,201811010sfo,sfo,MarsCa00,tackles_loss,2,,,,,
player,201811010sfo,sfo,MarsCa00,qb_hits,3,,,,,
player,201811010sfo,sfo,MarsCa00,fumbles_rec,0,,,,,
player,201811010sfo,sfo,MarsCa00,fumbles_rec_yds,0,,,,,
player,201811010sfo,sfo,MarsCa00,fumbles_rec_td,0,,,,,
player,201811010sfo,sfo,MarsCa00,fumbles_forced,0,,,,,
player,201811010sfo,sfo,WatsDe99,def_int,0,,,,,
player,201811010sfo,sfo,WatsDe99,def_int_yds,0,,,,,
player,201811010sfo,sfo,WatsDe99,def_int_td,0,,,,,
player,201811010sfo,sfo,WatsDe99,def_int_long,0,,,,,
player,201811010sfo,sfo,WatsDe99,pass_defended,0,,,,,
player,201811010sfo,sfo,WatsDe99,sacks,1.5,,,,,
player,201811010sfo,sfo,WatsDe99,tackles_combined,4,,,,,
player,201811010sfo,sfo,WatsDe99,tackles_solo,3,,,,,
player,201811010sfo,sfo,WatsDe99,tackles_assists,1,,,,,
player,201811010sfo,sfo,WatsDe99,tackles_loss,1,,,,,
player,201811010sfo,sfo,WatsDe99,qb_hits,3,,,,,
player,201811010sfo,sfo,WatsDe99,fumbles_rec,0,,,,,
player,201811010sfo,sfo,WatsDe99,fumbles_rec_yds,0,,,,,
player,201811010sfo,sfo,WatsDe99,fumbles_rec_td,0,,,,,
player,201811010sfo,sfo,WatsDe99,fumbles_forced,1,,,,,
player,201811010sfo,sfo,ThomSo00,def_int,0,,,,,
player,201811010sfo,sfo,ThomSo00,def_int_yds,0,,,,,
player,201811010sfo,sfo,ThomSo00,def_int_td,0,,,,,
player,201811010sfo,sfo,ThomSo00,def_int_long,0,,,,,
player,201811010sfo,sfo,ThomSo00,pass_defended,0,,,,,
player,201811010sfo,sfo,ThomSo00,sacks,1.0,,,,,
player,201811010sfo,sfo,ThomSo00,tackles_combined,3,,,,,
player,201811010sfo,sfo,ThomSo00,tackles_solo,3,,,,,
player,201811010sfo,sfo,ThomSo00,tackles_assists,0,,,,,
player,201811010sfo,sfo,ThomSo00,tackles_loss,1,,,,,
player,201811010sfo,sfo,ThomSo00,qb_hits,0,,,,,
player,201811010sfo,sfo,ThomSo00,fumbles_rec,0,,,,,
player,201811010sfo,sfo,ThomSo00,fumbles_rec_yds,0,,,,,
player,201811010sfo,sfo,ThomSo00,fumbles_rec_td,0,,,,,
player,201811010sfo,sfo,ThomSo00,fumbles_forced,0,,,,,
player,201811010sfo,sfo,BuckDe00,def_int,0,,,,,
player,201811010sfo,sfo,BuckDe00,def_int_yds,0,,,,,
player,201811010sfo,sfo,BuckDe00,def_int_td,0,,,,,
player,201811010sfo,sfo,BuckDe00,def_int_long,0,,,,,
player,201811010sfo,sfo,BuckDe00,pass_defended,0,,,,,
player,201811010sfo,sfo,BuckDe00,sacks,1.0,,,,,
player,201811010sfo,sfo,BuckDe00,tackles_combined,2,,,,,
player,201811010sfo,sfo,BuckDe00,tackles_solo,2,,,,,
player,201811010sfo,sfo,BuckDe00,tackles_assists,0,,,,,
player,201811010sfo,sfo,BuckDe00,tackles_loss,1,,,,,
player,201811010sfo,sfo,BuckDe00,qb_hits,1,,,,,
player,201811010sfo,sfo,BuckDe00,fumbles_rec,0,,,,,
player,201811010sfo,sfo,BuckDe00,fumbles_rec_yds,0,,,,,
player,201811010sfo,sfo,BuckDe00,fumbles_rec_td,0,,,,,
player,201811010sfo,sfo,BuckDe00,fumbles_forced,0,,,,,
player,201811010sfo,sfo,BlaiRo00,def_int,0,,,,,
player,201811010sfo,sfo,BlaiRo00,def_int_yds,0,,,,,
player,201811010sfo,sfo,BlaiRo00,def_int_td,0,,,,,
player,201811010sfo,sfo,BlaiRo00,def_int_long,0,,,,,
player,201811010sfo,sfo,BlaiRo00,pass_defended,0,,,,,
player,201811010sfo,sfo,BlaiRo00,sacks,1.0,,,,,
player,201811010sfo,sfo,BlaiRo00,tackles_combined,1,,,,,
player,201811010sfo,sfo,BlaiRo00,tackles_solo,1,,,,,
player,201811010sfo,sfo,BlaiRo00,tackles_assists,0,,,,,
player,201811010sfo,sfo,BlaiRo00,tackles_loss,1,,,,,
player,201811010sfo,sfo,BlaiRo00,qb_hits,2,,,,,
player,201811010sfo,sfo,BlaiRo00,fumbles_rec,0,,,,,
player,201811010sfo,sfo,BlaiRo00,fumbles_rec_yds,0,,,,,
player,201811010sfo,sfo,BlaiRo00,fumbles_rec_td,0,,,,,
player,201811010sfo,sfo,BlaiRo00,fumbles_forced,0,,,,,
player,201811010sfo,sfo,WarnFr00,def_int,0,,,,,
player,201811010sfo,sfo,WarnFr00,def_int_yds,0,,,,,
player,201811010sfo,sfo,WarnFr00,def_int_td,0,,,,,
player,201811010sfo,sfo,WarnFr00,def_int_long,0,,,,,
player,201811010sfo,sfo,WarnFr00,pass_defended,1,,,,,
player,201811010sfo,sfo,WarnFr00,sacks,0.0,,,,,
player,201811010sfo,sfo,WarnFr00,tackles_combined,7,,,,,
player,201811010sfo,sfo,WarnFr00,tackles_solo,7,,,,,
player,201811010sfo,sfo,WarnFr00,tackles_assists,0,,,,,
player,201811010sfo,sfo,WarnFr00,tackles_loss,0,,,,,
player,201811010sfo,sfo,WarnFr00,qb_hits,0,,,,,
player,201811010sfo,sfo,WarnFr00,fumbles_rec,0,,,,,
