game,2018,16,20181223,201812230crd,ram,"Los Angeles Rams",31,crd,"Arizona Cardinals",9
player,201812230crd,ram,JohnJo10,def_int_long,0,,,,,
player,201812230crd,ram,JohnJo10,pass_defended,0,,,,,
player,201812230crd,ram,JohnJo10,sacks,0.0,,,,,
player,201812230crd,ram,JohnJo10,tackles_combined,5,,,,,
player,201812230crd,ram,JohnJo10,tackles_solo,3,,,,,
player,201812230crd,ram,JohnJo10,tackles_assists,2,,,,,
player,201812230crd,ram,JohnJo10,tackles_loss,0,,,,,
player,201812230crd,ram,JohnJo10,qb_hits,0,,,,,
player,201812230crd,ram,JohnJo10,fumbles_rec,0,,,,,
player,201812230crd,ram,JohnJo10,fumbles_rec_yds,0,,,,,
player,201812230crd,ram,JohnJo10,fumbles_rec_td,0,,,,,
player,201812230crd,ram,JohnJo10,fumbles_forced,0,,,,,
player,201812230crd,ram,BarrMa00,def_int,0,,,,,
player,201812230crd,ram,BarrMa00,def_int_yds,0,,,,,
player,201812230crd,ram,BarrMa00,def_int_td,0,,,,,
player,201812230crd,ram,BarrMa00,def_int_long,0,,,,,
player,201812230crd,ram,BarrMa00,pass_defended,1,,,,,
player,201812230crd,ram,BarrMa00,sacks,0.0,,,,,
player,201812230crd,ram,BarrMa00,tackles_combined,3,,,,,
player,201812230crd,ram,BarrMa00,tackles_solo,3,,,,,
player,201812230crd,ram,BarrMa00,tackles_assists,0,,,,,
player,201812230crd,ram,BarrMa00,tackles_loss,0,,,,,
player,201812230crd,ram,BarrMa00,qb_hits,0,,,,,
player,201812230crd,ram,BarrMa00,fumbles_rec,0,,,,,
player,201812230crd,ram,BarrMa00,fumbles_rec_yds,0,,,,,
player,201812230crd,ram,BarrMa00,fumbles_rec_td,0,,,,,
player,201812230crd,ram,BarrMa00,fumbles_forced,0,,,,,
player,201812230crd,ram,HillTr01,def_int,0,,,,,
player,201812230crd,ram,HillTr01,def_int_yds,0,,,,,
player,201812230crd,ram,HillTr01,def_int_td,0,,,,,
player,201812230crd,ram,HillTr01,def_int_long,0,,,,,
player,201812230crd,ram,HillTr01,pass_defended,0,,,,,
player,201812230crd,ram,HillTr01,sacks,0.0,,,,,
player,201812230crd,ram,HillTr01,tackles_combined,3,,,,,
player,201812230crd,ram,HillTr01,tackles_solo,3,,,,,
player,201812230crd,ram,HillTr01,tackles_assists,0,,,,,
player,201812230crd,ram,HillTr01,tackles_loss,0,,,,,
player,201812230crd,ram,HillTr01,qb_hits,0,,,,,
player,201812230crd,ram,HillTr01,fumbles_rec,0,,,,,
player,201812230crd,ram,HillTr01,fumbles_rec_yds,0,,,,,
player,201812230crd,ram,HillTr01,fumbles_rec_td,0,,,,,
player,201812230crd,ram,HillTr01,fumbles_forced,0,,,,,
player,201812230crd,ram,JoynLa00,def_int,0,,,,,
player,201812230crd,ram,JoynLa00,def_int_yds,0,,,,,
player,201812230crd,ram,JoynLa00,def_int_td,0,,,,,
player,201812230crd,ram,JoynLa00,def_int_long,0,,,,,
player,201812230crd,ram,JoynLa00,pass_defended,0,,,,,
player,201812230crd,ram,JoynLa00,sacks,0.0,,,,,
player,201812230crd,ram,JoynLa00,tackles_combined,3,,,,,
player,201812230crd,ram,JoynLa00,tackles_solo,3,,,,,
player,201812230crd,ram,JoynLa00,tackles_assists,0,,,,,
player,201812230crd,ram,JoynLa00,tackles_loss,1,,,,,
player,201812230crd,ram,JoynLa00,qb_hits,0,,,,,
player,201812230crd,ram,JoynLa00,fumbles_rec,0,,,,,
player,201812230crd,ram,JoynLa00,fumbles_rec_yds,0,,,,,
player,201812230crd,ram,JoynLa00,fumbles_rec_td,0,,,,,
player,201812230crd,ram,JoynLa00,fumbles_forced,0,,,,,
player,201812230crd,ram,WilsRa00,def_int,0,,,,,
player,201812230crd,ram,WilsRa00,def_int_yds,0,,,,,
player,201812230crd,ram,WilsRa00,def_int_td,0,,,,,
player,201812230crd,ram,WilsRa00,def_int_long,0,,,,,
player,201812230crd,ram,WilsRa00,pass_defended,0,,,,,
player,201812230crd,ram,WilsRa00,sacks,0.0,,,,,
player,201812230crd,ram,WilsRa00,tackles_combined,3,,,,,
player,201812230crd,ram,WilsRa00,tackles_solo,3,,,,,
player,201812230crd,ram,WilsRa00,tackles_assists,0,,,,,
player,201812230crd,ram,WilsRa00,tackles_loss,0,,,,,
player,201812230crd,ram,WilsRa00,qb_hits,0,,,,,
player,201812230crd,ram,WilsRa00,fumbles_rec,0,,,,,
player,201812230crd,ram,WilsRa00,fumbles_rec_yds,0,,,,,
player,201812230crd,ram,WilsRa00,fumbles_rec_td,0,,,,,
player,201812230crd,ram,WilsRa00,fumbles_forced,0,,,,,
player,201812230crd,ram,ShieSa00,def_int,0,,,,,
player,201812230crd,ram,ShieSa00,def_int_yds,0,,,,,
player,201812230crd,ram,ShieSa00,def_int_td,0,,,,,
player,201812230crd,ram,ShieSa00,def_int_long,0,,,,,
player,201812230crd,ram,ShieSa00,pass_defended,0,,,,,
player,201812230crd,ram,ShieSa00,sacks,0.0,,,,,
player,201812230crd,ram,ShieSa00,tackles_combined,2,,,,,
player,201812230crd,ram,ShieSa00,tackles_solo,1,,,,,
player,201812230crd,ram,ShieSa00,tackles_assists,1,,,,,
player,201812230crd,ram,ShieSa00,tackles_loss,0,,,,,
player,201812230crd,ram,ShieSa00,qb_hits,0,,,,,
player,201812230crd,ram,ShieSa00,fumbles_rec,0,,,,,
player,201812230crd,ram,ShieSa00,fumbles_rec_yds,0,,,,,
player,201812230crd,ram,ShieSa00,fumbles_rec_td,0,,,,,
player,201812230crd,ram,ShieSa00,fumbles_forced,0,,,,,
player,201812230crd,ram,TaliAq99,def_int,0,,,,,
player,201812230crd,ram,TaliAq99,def_int_yds,0,,,,,
player,201812230crd,ram,TaliAq99,def_int_td,0,,,,,
player,201812230crd,ram,TaliAq99,def_int_long,0,,,,,
player,201812230crd,ram,TaliAq99,pass_defended,2,,,,,
player,201812230crd,ram,TaliAq99,sacks,0.0,,,,,
player,201812230crd,ram,TaliAq99,tackles_combined,2,,,,,
player,201812230crd,ram,TaliAq99,tackles_solo,2,,,,,
player,201812230crd,ram,TaliAq99,tackles_assists,0,,,,,
player,201812230crd,ram,TaliAq99,tackles_loss,0,,,,,
player,201812230crd,ram,TaliAq99,qb_hits,0,,,,,
player,201812230crd,ram,TaliAq99,fumbles_rec,0,,,,,
player,201812230crd,ram,TaliAq99,fumbles_rec_yds,0,,,,,
player,201812230crd,ram,TaliAq99,fumbles_rec_td,0,,,,,
player,201812230crd,ram,TaliAq99,fumbles_forced,0,,,,,
player,201812230crd,ram,BrocMi00,def_int,0,,,,,
player,201812230crd,ram,BrocMi00,def_int_yds,0,,,,,
player,201812230crd,ram,BrocMi00,def_int_td,0,,,,,
player,201812230crd,ram,BrocMi00,def_int_long,0,,,,,
player,201812230crd,ram,BrocMi00,pass_defended,0,,,,,
player,201812230crd,ram,BrocMi00,sacks,0.0,,,,,
player,201812230crd,ram,BrocMi00,tackles_combined,1,,,,,
player,201812230crd,ram,BrocMi00,tackles_solo,1,,,,,
player,201812230crd,ram,BrocMi00,tackles_assists,0,,,,,
player,201812230crd,ram,BrocMi00,tackles_loss,0,,,,,
player,201812230crd,ram,BrocMi00,qb_hits,0,,,,,
player,201812230crd,ram,BrocMi00,fumbles_rec,0,,,,,
player,201812230crd,ram,BrocMi00,fumbles_rec_yds,0,,,,,
player,201812230crd,ram,BrocMi00,fumbles_rec_td,0,,,,,
player,201812230crd,ram,BrocMi00,fumbles_forced,0,,,,,
player,201812230crd,ram,CounBl00,def_int,0,,,,,
player,201812230crd,ram,CounBl00,def_int_yds,0,,,,,
player,201812230crd,ram,CounBl00,def_int_td,0,,,,,
player,201812230crd,ram,CounBl00,def_int_long,0,,,,,
player,201812230crd,ram,CounBl00,pass_defended,0,,,,,
player,201812230crd,ram,CounBl00,sacks,0.0,,,,,
player,201812230crd,ram,CounBl00,tackles_combined,1,,,,,
player,201812230crd,ram,CounBl00,tackles_solo,0,,,,,
player,201812230crd,ram,CounBl00,tackles_assists,1,,,,,
player,201812230crd,ram,CounBl00,tackles_loss,0,,,,,
player,201812230crd,ram,CounBl00,qb_hits,0,,,,,
player,201812230crd,ram,CounBl00,fumbles_rec,0,,,,,
player,201812230crd,ram,CounBl00,fumbles_rec_yds,0,,,,,
player,201812230crd,ram,CounBl00,fumbles_rec_td,0,,,,,
player,201812230crd,ram,CounBl00,fumbles_forced,0,,,,,
player,201812230crd,ram,HageBr00,def_int,0,,,,,
player,201812230crd,ram,HageBr00,def_int_yds,0,,,,,
player,201812230crd,ram,HageBr00,def_int_td,0,,,,,
player,201812230crd,ram,HageBr00,def_int_long,0,,,,,
player,201812230crd,ram,HageBr00,pass_defended,0,,,,,
player,201812230crd,ram,HageBr00,sacks,0.0,,,,,
player,201812230crd,ram,HageBr00,tackles_combined,1,,,,,
player,201812230crd,ram,HageBr00,tackles_solo,1,,,,,
player,201812230crd,ram,HageBr00,tackles_assists,0,,,,,
player,201812230crd,ram,HageBr00,tackles_loss,0,,,,,
player,201812230crd,ram,HageBr00,qb_hits,0,,,,,
player,201812230crd,ram,HageBr00,fumbles_rec,0,,,,,
player,201812230crd,ram,HageBr00,fumbles_rec_yds,0,,,,,
player,201812230crd,ram,HageBr00,fumbles_rec_td,0,,,,,
player,201812230crd,ram,HageBr00,fumbles_forced,0,,,,,
player,201812230crd,ram,HodgKh00,def_int,0,,,,,
player,201812230crd,ram,HodgKh00,def_int_yds,0,,,,,
player,201812230crd,ram,HodgKh00,def_int_td,0,,,,,
player,201812230crd,ram,HodgKh00,def_int_long,0,,,,,
player,201812230crd,ram,HodgKh00,pass_defended,0,,,,,
player,201812230crd,ram,HodgKh00,sacks,0.0,,,,,
player,201812230crd,ram,HodgKh00,tackles_combined,1,,,,,
player,201812230crd,ram,HodgKh00,tackles_solo,1,,,,,
player,201812230crd,ram,HodgKh00,tackles_assists,0,,,,,
player,201812230crd,ram,HodgKh00,tackles_loss,0,,,,,
player,201812230crd,ram,HodgKh00,qb_hits,0,,,,,
player,201812230crd,ram,HodgKh00,fumbles_rec,0,,,,,
player,201812230crd,ram,HodgKh00,fumbles_rec_yds,0,,,,,
player,201812230crd,ram,HodgKh00,fumbles_rec_td,0,,,,,
player,201812230crd,ram,HodgKh00,fumbles_forced,0,,,,,
player,201812230crd,ram,LongMa00,def_int,0,,,,,
player,201812230crd,ram,LongMa00,def_int_yds,0,,,,,
player,201812230crd,ram,LongMa00,def_int_td,0,,,,,
player,201812230crd,ram,LongMa00,def_int_long,0,,,,,
player,201812230crd,ram,LongMa00,pass_defended,0,,,,,
player,201812230crd,ram,LongMa00,sacks,0.0,,,,,
player,201812230crd,ram,LongMa00,tackles_combined,1,,,,,
player,201812230crd,ram,LongMa00,tackles_solo,0,,,,,
player,201812230crd,ram,LongMa00,tackles_assists,1,,,,,
player,201812230crd,ram,LongMa00,tackles_loss,0,,,,,
player,201812230crd,ram,LongMa00,qb_hits,0,,,,,
player,201812230crd,ram,LongMa00,fumbles_rec,0,,,,,
player,201812230crd,ram,LongMa00,fumbles_rec_yds,0,,,,,
player,201812230crd,ram,LongMa00,fumbles_rec_td,0,,,,,
player,201812230crd,ram,LongMa00,fumbles_forced,0,,,,,
player,201812230crd,ram,PeteMa00,def_int,0,,,,,
player,201812230crd,ram,PeteMa00,def_int_yds,0,,,,,
player,201812230crd,ram,PeteMa00,def_int_td,0,,,,,
player,201812230crd,ram,PeteMa00,def_int_long,0,,,,,
player,201812230crd,ram,PeteMa00,pass_defended,0,,,,,
player,201812230crd,ram,PeteMa00,sacks,0.0,,,,,
player,201812230crd,ram,PeteMa00,tackles_combined,1,,,,,
player,201812230crd,ram,PeteMa00,tackles_solo,1,,,,,
player,201812230crd,ram,PeteMa00,tackles_assists,0,,,,,
player,201812230crd,ram,PeteMa00,tackles_loss,0,,,,,
player,201812230crd,ram,PeteMa00,qb_hits,0,,,,,
player,201812230crd,ram,PeteMa00,fumbles_rec,0,,,,,
player,201812230crd,ram,PeteMa00,fumbles_rec_yds,0,,,,,
player,201812230crd,ram,PeteMa00,fumbles_rec_td,0,,,,,
player,201812230crd,ram,PeteMa00,fumbles_forced,0,,,,,
player,201812230crd,ram,RobeNi00,def_int,0,,,,,
player,201812230crd,ram,RobeNi00,def_int_yds,0,,,,,
player,201812230crd,ram,RobeNi00,def_int_td,0,,,,,
player,201812230crd,ram,RobeNi00,def_int_long,0,,,,,
player,201812230crd,ram,RobeNi00,pass_defended,0,,,,,
player,201812230crd,ram,RobeNi00,sacks,0.0,,,,,
player,201812230crd,ram,RobeNi00,tackles_combined,1,,,,,
player,201812230crd,ram,RobeNi00,tackles_solo,1,,,,,
player,201812230crd,ram,RobeNi00,tackles_assists,0,,,,,
player,201812230crd,ram,RobeNi00,tackles_loss,0,,,,,
player,201812230crd,ram,RobeNi00,qb_hits,0,,,,,
player,201812230crd,ram,RobeNi00,fumbles_rec,0,,,,,
player,201812230crd,ram,RobeNi00,fumbles_rec_yds,0,,,,,
player,201812230crd,ram,RobeNi00,fumbles_rec_td,0,,,,,
player,201812230crd,ram,RobeNi00,fumbles_forced,0,,,,,
player,201812230crd,ram,FowlDa00,def_int,0,,,,,
player,201812230crd,ram,FowlDa00,def_int_yds,0,,,,,
player,201812230crd,ram,FowlDa00,def_int_td,0,,,,,
player,201812230crd,ram,FowlDa00,def_int_long,0,,,,,
player,201812230crd,ram,FowlDa00,pass_defended,0,,,,,
player,201812230crd,ram,FowlDa00,sacks,0.0,,,,,
player,201812230crd,ram,FowlDa00,tackles_combined,0,,,,,
player,201812230crd,ram,FowlDa00,tackles_solo,0,,,,,
player,201812230crd,ram,FowlDa00,tackles_assists,0,,,,,
player,201812230crd,ram,FowlDa00,tackles_loss,0,,,,,
player,201812230crd,ram,FowlDa00,qb_hits,2,,,,,
player,201812230crd,ram,FowlDa00,fumbles_rec,0,,,,,
player,201812230crd,ram,FowlDa00,fumbles_rec_yds,0,,,,,
player,201812230crd,ram,FowlDa00,fumbles_rec_td,0,,,,,
player,201812230crd,ram,FowlDa00,fumbles_forced,0,,,,,
player,201812230crd,crd,ReddHa00,def_int,0,,,,,
player,201812230crd,crd,ReddHa00,def_int_yds,0,,,,,
player,201812230crd,crd,ReddHa00,def_int_td,0,,,,,
player,201812230crd,crd,ReddHa00,def_int_long,0,,,,,
player,201812230crd,crd,ReddHa00,pass_defended,0,,,,,
player,201812230crd,crd,ReddHa00,sacks,1.0,,,,,
player,201812230crd,crd,ReddHa00,tackles_combined,9,,,,,
player,201812230crd,crd,ReddHa00,tackles_solo,6,,,,,
player,201812230crd,crd,ReddHa00,tackles_assists,3,,,,,
player,201812230crd,crd,ReddHa00,tackles_loss,1,,,,,
player,201812230crd,crd,ReddHa00,qb_hits,1,,,,,
player,201812230crd,crd,ReddHa00,fumbles_rec,0,,,,,
player,201812230crd,crd,ReddHa00,fumbles_rec_yds,0,,,,,
player,201812230crd,crd,ReddHa00,fumbles_rec_td,0,,,,,
player,201812230crd,crd,ReddHa00,fumbles_forced,0,,,,,
player,201812230crd,crd,MayoBe00,def_int,0,,,,,
player,201812230crd,crd,MayoBe00,def_int_yds,0,,,,,
player,201812230crd,crd,MayoBe00,def_int_td,0,,,,,
player,201812230crd,crd,MayoBe00,def_int_long,0,,,,,
player,201812230crd,crd,MayoBe00,pass_defended,1,,,,,
player,201812230crd,crd,MayoBe00,sacks,1.0,,,,,
player,201812230crd,crd,MayoBe00,tackles_combined,3,,,,,
player,201812230crd,crd,MayoBe00,tackles_solo,3,,,,,
player,201812230crd,crd,MayoBe00,tackles_assists,0,,,,,
player,201812230crd,crd,MayoBe00,tackles_loss,1,,,,,
player,201812230crd,crd,MayoBe00,qb_hits,2,,,,,
player,201812230crd,crd,MayoBe00,fumbles_rec,0,,,,,
player,201812230crd,crd,MayoBe00,fumbles_rec_yds,0,,,,,
player,201812230crd,crd,MayoBe00,fumbles_rec_td,0,,,,,
player,201812230crd,crd,MayoBe00,fumbles_forced,1,,,,,
player,201812230crd,crd,BostTr00,def_int,0,,,,,
player,201812230crd,crd,BostTr00,def_int_yds,0,,,,,
player,201812230crd,crd,BostTr00,def_int_td,0,,,,,
player,201812230crd,crd,BostTr00,def_int_long,0,,,,,
player,201812230crd,crd,BostTr00,pass_defended,0,,,,,
player,201812230crd,crd,BostTr00,sacks,0.0,,,,,
player,201812230crd,crd,BostTr00,tackles_combined,8,,,,,
player,201812230crd,crd,BostTr00,tackles_solo,8,,,,,
player,201812230crd,crd,BostTr00,tackles_assists,0,,,,,
player,201812230crd,crd,BostTr00,tackles_loss,0,,,,,
player,201812230crd,crd,BostTr00,qb_hits,0,,,,,
player,201812230crd,crd,BostTr00,fumbles_rec,0,,,,,
player,201812230crd,crd,BostTr00,fumbles_rec_yds,0,,,,,
player,201812230crd,crd,BostTr00,fumbles_rec_td,0,,,,,
player,201812230crd,crd,BostTr00,fumbles_forced,0,,,,,
player,201812230crd,crd,BethAn20,def_int,0,,,,,
player,201812230crd,crd,BethAn20,def_int_yds,0,,,,,
player,201812230crd,crd,BethAn20,def_int_td,0,,,,,
player,201812230crd,crd,BethAn20,def_int_long,0,,,,,
player,201812230crd,crd,BethAn20,pass_defended,1,,,,,
player,201812230crd,crd,BethAn20,sacks,0.0,,,,,
player,201812230crd,crd,BethAn20,tackles_combined,7,,,,,
player,201812230crd,crd,BethAn20,tackles_solo,7,,,,,
player,201812230crd,crd,BethAn20,tackles_assists,0,,,,,
player,201812230crd,crd,BethAn20,tackles_loss,0,,,,,
player,201812230crd,crd,BethAn20,qb_hits,0,,,,,
player,201812230crd,crd,BethAn20,fumbles_rec,0,,,,,
player,201812230crd,crd,BethAn20,fumbles_rec_yds,0,,,,,
player,201812230crd,crd,BethAn20,fumbles_rec_td,0,,,,,
player,201812230crd,crd,BethAn20,fumbles_forced,0,,,,,
player,201812230crd,crd,BucaDe00,def_int,0,,,,,
player,201812230crd,crd,BucaDe00,def_int_yds,0,,,,,
player,201812230crd,crd,BucaDe00,def_int_td,0,,,,,
player,201812230crd,crd,BucaDe00,def_int_long,0,,,,,
player,201812230crd,crd,BucaDe00,pass_defended,0,,,,,
player,201812230crd,crd,BucaDe00,sacks,0.0,,,,,
player,201812230crd,crd,BucaDe00,tackles_combined,7,,,,,
player,201812230crd,crd,BucaDe00,tackles_solo,7,,,,,
player,201812230crd,crd,BucaDe00,tackles_assists,0,,,,,
player,201812230crd,crd,BucaDe00,tackles_loss,0,,,,,
player,201812230crd,crd,BucaDe00,qb_hits,0,,,,,
player,201812230crd,crd,BucaDe00,fumbles_rec,1,,,,,
player,201812230crd,crd,BucaDe00,fumbles_rec_yds,4,,,,,
player,201812230crd,crd,BucaDe00,fumbles_rec_td,0,,,,,
player,201812230crd,crd,BucaDe00,fumbles_forced,0,,,,,
player,201812230crd,crd,GuntRo00,def_int,0,,,,,
player,201812230crd,crd,GuntRo00,def_int_yds,0,,,,,
player,201812230crd,crd,GuntRo00,def_int_td,0,,,,,
player,201812230crd,crd,GuntRo00,def_int_long,0,,,,,
player,201812230crd,crd,GuntRo00,pass_defended,0,,,,,
player,201812230crd,crd,GuntRo00,sacks,0.0,,,,,
player,201812230crd,crd,GuntRo00,tackles_combined,5,,,,,
player,201812230crd,crd,GuntRo00,tackles_solo,2,,,,,
player,201812230crd,crd,GuntRo00,tackles_assists,3,,,,,
player,201812230crd,crd,GuntRo00,tackles_loss,0,,,,,
player,201812230crd,crd,GuntRo00,qb_hits,0,,,,,
player,201812230crd,crd,GuntRo00,fumbles_rec,0,,,,,
player,201812230crd,crd,GuntRo00,fumbles_rec_yds,0,,,,,
player,201812230crd,crd,GuntRo00,fumbles_rec_td,0,,,,,
player,201812230crd,crd,GuntRo00,fumbles_forced,0,,,,,
player,201812230crd,crd,AmerDa00,def_int,0,,,,,
player,201812230crd,crd,AmerDa00,def_int_yds,0,,,,,
player,201812230crd,crd,AmerDa00,def_int_td,0,,,,,
player,201812230crd,crd,AmerDa00,def_int_long,0,,,,,
player,201812230crd,crd,AmerDa00,pass_defended,0,,,,,
player,201812230crd,crd,AmerDa00,sacks,0.0,,,,,
player,201812230crd,crd,AmerDa00,tackles_combined,4,,,,,
player,201812230crd,crd,AmerDa00,tackles_solo,3,,,,,
player,201812230crd,crd,AmerDa00,tackles_assists,1,,,,,
player,201812230crd,crd,AmerDa00,tackles_loss,0,,,,,
player,201812230crd,crd,AmerDa00,qb_hits,0,,,,,
player,201812230crd,crd,AmerDa00,fumbles_rec,0,,,,,
player,201812230crd,crd,AmerDa00,fumbles_rec_yds,0,,,,,
player,201812230crd,crd,AmerDa00,fumbles_rec_td,0,,,,,
player,201812230crd,crd,AmerDa00,fumbles_forced,0,,,,,
player,201812230crd,crd,BakeBu00,def_int,0,,,,,
player,201812230crd,crd,BakeBu00,def_int_yds,0,,,,,
player,201812230crd,crd,BakeBu00,def_int_td,0,,,,,
player,201812230crd,crd,BakeBu00,def_int_long,0,,,,,
player,201812230crd,crd,BakeBu00,pass_defended,0,,,,,
player,201812230crd,crd,BakeBu00,sacks,0.0,,,,,
player,201812230crd,crd,BakeBu00,tackles_combined,3,,,,,
player,201812230crd,crd,BakeBu00,tackles_solo,3,,,,,
player,201812230crd,crd,BakeBu00,tackles_assists,0,,,,,
player,201812230crd,crd,BakeBu00,tackles_loss,0,,,,,
player,201812230crd,crd,BakeBu00,qb_hits,0,,,,,
player,201812230crd,crd,BakeBu00,fumbles_rec,0,,,,,
player,201812230crd,crd,BakeBu00,fumbles_rec_yds,0,,,,,
player,201812230crd,crd,BakeBu00,fumbles_rec_td,0,,,,,
player,201812230crd,crd,BakeBu00,fumbles_forced,0,,,,,
player,201812230crd,crd,JoneCh03,def_int,0,,,,,
player,201812230crd,crd,JoneCh03,def_int_yds,0,,,,,
player,201812230crd,crd,JoneCh03,def_int_td,0,,,,,
player,201812230crd,crd,JoneCh03,def_int_long,0,,,,,
player,201812230crd,crd,JoneCh03,pass_defended,0,,,,,
player,201812230crd,crd,JoneCh03,sacks,0.0,,,,,
player,201812230crd,crd,JoneCh03,tackles_combined,3,,,,,
player,201812230crd,crd,JoneCh03,tackles_solo,2,,,,,
player,201812230crd,crd,JoneCh03,tackles_assists,1,,,,,
player,201812230crd,crd,JoneCh03,tackles_loss,0,,,,,
player,201812230crd,crd,JoneCh03,qb_hits,0,,,,,
player,201812230crd,crd,JoneCh03,fumbles_rec,0,,,,,
player,201812230crd,crd,JoneCh03,fumbles_rec_yds,0,,,,,
player,201812230crd,crd,JoneCh03,fumbles_rec_td,0,,,,,
player,201812230crd,crd,JoneCh03,fumbles_forced,0,,,,,
player,201812230crd,crd,PetePa00,def_int,0,,,,,
player,201812230crd,crd,PetePa00,def_int_yds,0,,,,,
player,201812230crd,crd,PetePa00,def_int_td,0,,,,,
player,201812230crd,crd,PetePa00,def_int_long,0,,,,,
player,201812230crd,crd,PetePa00,pass_defended,0,,,,,
player,201812230crd,crd,PetePa00,sacks,0.0,,,,,
player,201812230crd,crd,PetePa00,tackles_combined,3,,,,,
player,201812230crd,crd,PetePa00,tackles_solo,3,,,,,
player,201812230crd,crd,PetePa00,tackles_assists,0,,,,,
player,201812230crd,crd,PetePa00,tackles_loss,0,,,,,
player,201812230crd,crd,PetePa00,qb_hits,0,,,,,
player,201812230crd,crd,PetePa00,fumbles_rec,0,,,,,
player,201812230crd,crd,PetePa00,fumbles_rec_yds,0,,,,,
player,201812230crd,crd,PetePa00,fumbles_rec_td,0,,,,,
player,201812230crd,crd,PetePa00,fumbles_forced,0,,,,,
player,201812230crd,crd,DoraVo00,def_int,0,,,,,
player,201812230crd,crd,DoraVo00,def_int_yds,0,,,,,
player,201812230crd,crd,DoraVo00,def_int_td,0,,,,,
player,201812230crd,crd,DoraVo00,def_int_long,0,,,,,
player,201812230crd,crd,DoraVo00,pass_defended,0,,,,,
player,201812230crd,crd,DoraVo00,sacks,0.0,,,,,
player,201812230crd,crd,DoraVo00,tackles_combined,2,,,,,
player,201812230crd,crd,DoraVo00,tackles_solo,2,,,,,
player,201812230crd,crd,DoraVo00,tackles_assists,0,,,,,
player,201812230crd,crd,DoraVo00,tackles_loss,0,,,,,
player,201812230crd,crd,DoraVo00,qb_hits,1,,,,,
player,201812230crd,crd,DoraVo00,fumbles_rec,0,,,,,
player,201812230crd,crd,DoraVo00,fumbles_rec_yds,0,,,,,
player,201812230crd,crd,DoraVo00,fumbles_rec_td,0,,,,,
player,201812230crd,crd,DoraVo00,fumbles_forced,0,,,,,
player,201812230crd,crd,HodgGe00,def_int,0,,,,,
player,201812230crd,crd,HodgGe00,def_int_yds,0,,,,,
player,201812230crd,crd,HodgGe00,def_int_td,0,,,,,
player,201812230crd,crd,HodgGe00,def_int_long,0,,,,,
player,201812230crd,crd,HodgGe00,pass_defended,0,,,,,
player,201812230crd,crd,HodgGe00,sacks,0.0,,,,,
player,201812230crd,crd,HodgGe00,tackles_combined,2,,,,,
player,201812230crd,crd,HodgGe00,tackles_solo,1,,,,,
player,201812230crd,crd,HodgGe00,tackles_assists,1,,,,,
player,201812230crd,crd,HodgGe00,tackles_loss,0,,,,,
player,201812230crd,crd,HodgGe00,qb_hits,0,,,,,
player,201812230crd,crd,HodgGe00,fumbles_rec,0,,,,,
player,201812230crd,crd,HodgGe00,fumbles_rec_yds,0,,,,,
player,201812230crd,crd,HodgGe00,fumbles_rec_td,0,,,,,
player,201812230crd,crd,HodgGe00,fumbles_forced,0,,,,,
player,201812230crd,crd,PeteCo00,def_int,0,,,,,
player,201812230crd,crd,PeteCo00,def_int_yds,0,,,,,
player,201812230crd,crd,PeteCo00,def_int_td,0,,,,,
player,201812230crd,crd,PeteCo00,def_int_long,0,,,,,
player,201812230crd,crd,PeteCo00,pass_defended,0,,,,,
player,201812230crd,crd,PeteCo00,sacks,0.0,,,,,
player,201812230crd,crd,PeteCo00,tackles_combined,2,,,,,
player,201812230crd,crd,PeteCo00,tackles_solo,1,,,,,
player,201812230crd,crd,PeteCo00,tackles_assists,1,,,,,
player,201812230crd,crd,PeteCo00,tackles_loss,0,,,,,
player,201812230crd,crd,PeteCo00,qb_hits,0,,,,,
player,201812230crd,crd,PeteCo00,fumbles_rec,0,,,,,
player,201812230crd,crd,PeteCo00,fumbles_rec_yds,0,,,,,
player,201812230crd,crd,PeteCo00,fumbles_rec_td,0,,,,,
player,201812230crd,crd,PeteCo00,fumbles_forced,0,,,,,
player,201812230crd,crd,WillBr07,def_int,0,,,,,
player,201812230crd,crd,WillBr07,def_int_yds,0,,,,,
player,201812230crd,crd,WillBr07,def_int_td,0,,,,,
player,201812230crd,crd,WillBr07,def_int_long,0,,,,,
player,201812230crd,crd,WillBr07,pass_defended,0,,,,,
player,201812230crd,crd,WillBr07,sacks,0.0,,,,,
player,201812230crd,crd,WillBr07,tackles_combined,2,,,,,
player,201812230crd,crd,WillBr07,tackles_solo,2,,,,,
player,201812230crd,crd,WillBr07,tackles_assists,0,,,,,
player,201812230crd,crd,WillBr07,tackles_loss,0,,,,,
player,201812230crd,crd,WillBr07,qb_hits,0,,,,,
player,201812230crd,crd,WillBr07,fumbles_rec,0,,,,,
player,201812230crd,crd,WillBr07,fumbles_rec_yds,0,,,,,
player,201812230crd,crd,WillBr07,fumbles_rec_td,0,,,,,
player,201812230crd,crd,WillBr07,fumbles_forced,0,,,,,
player,201812230crd,crd,BrewAa00,def_int,0,,,,,
player,201812230crd,crd,BrewAa00,def_int_yds,0,,,,,
player,201812230crd,crd,BrewAa00,def_int_td,0,,,,,
player,201812230crd,crd,BrewAa00,def_int_long,0,,,,,
player,201812230crd,crd,BrewAa00,pass_defended,0,,,,,
player,201812230crd,crd,BrewAa00,sacks,0.0,,,,,
