game,2018,11,20181118,201811180nor,phi,"Philadelphia Eagles",7,nor,"New Orleans Saints",48
player,201811180nor,phi,AdamJo03,pass_long,0,,,,,
player,201811180nor,phi,AdamJo03,pass_rating,,,,,,
player,201811180nor,phi,AdamJo03,rush_att,7,,,,,
player,201811180nor,phi,AdamJo03,rush_yds,53,,,,,
player,201811180nor,phi,AdamJo03,rush_td,1,,,,,
player,201811180nor,phi,AdamJo03,rush_long,28,,,,,
player,201811180nor,phi,AdamJo03,targets,6,,,,,
player,201811180nor,phi,AdamJo03,rec,3,,,,,
player,201811180nor,phi,AdamJo03,rec_yds,19,,,,,
player,201811180nor,phi,AdamJo03,rec_td,0,,,,,
player,201811180nor,phi,AdamJo03,rec_long,10,,,,,
player,201811180nor,phi,AdamJo03,fumbles,0,,,,,
player,201811180nor,phi,AdamJo03,fumbles_lost,0,,,,,
player,201811180nor,phi,ClemCo00,pass_cmp,0,,,,,
player,201811180nor,phi,ClemCo00,pass_att,0,,,,,
player,201811180nor,phi,ClemCo00,pass_yds,0,,,,,
player,201811180nor,phi,ClemCo00,pass_td,0,,,,,
player,201811180nor,phi,ClemCo00,pass_int,0,,,,,
player,201811180nor,phi,ClemCo00,pass_sacked,0,,,,,
player,201811180nor,phi,ClemCo00,pass_sacked_yds,0,,,,,
player,201811180nor,phi,ClemCo00,pass_long,0,,,,,
player,201811180nor,phi,ClemCo00,pass_rating,,,,,,
player,201811180nor,phi,ClemCo00,rush_att,2,,,,,
player,201811180nor,phi,ClemCo00,rush_yds,11,,,,,
player,201811180nor,phi,ClemCo00,rush_td,0,,,,,
player,201811180nor,phi,ClemCo00,rush_long,8,,,,,
player,201811180nor,phi,ClemCo00,targets,2,,,,,
player,201811180nor,phi,ClemCo00,rec,2,,,,,
player,201811180nor,phi,ClemCo00,rec_yds,4,,,,,
player,201811180nor,phi,ClemCo00,rec_td,0,,,,,
player,201811180nor,phi,ClemCo00,rec_long,4,,,,,
player,201811180nor,phi,ClemCo00,fumbles,0,,,,,
player,201811180nor,phi,ClemCo00,fumbles_lost,0,,,,,
player,201811180nor,phi,MattJo00,pass_cmp,0,,,,,
player,201811180nor,phi,MattJo00,pass_att,0,,,,,
player,201811180nor,phi,MattJo00,pass_yds,0,,,,,
player,201811180nor,phi,MattJo00,pass_td,0,,,,,
player,201811180nor,phi,MattJo00,pass_int,0,,,,,
player,201811180nor,phi,MattJo00,pass_sacked,0,,,,,
player,201811180nor,phi,MattJo00,pass_sacked_yds,0,,,,,
player,201811180nor,phi,MattJo00,pass_long,0,,,,,
player,201811180nor,phi,MattJo00,pass_rating,,,,,,
player,201811180nor,phi,MattJo00,rush_att,0,,,,,
player,201811180nor,phi,MattJo00,rush_yds,0,,,,,
player,201811180nor,phi,MattJo00,rush_td,0,,,,,
player,201811180nor,phi,MattJo00,rush_long,0,,,,,
player,201811180nor,phi,MattJo00,targets,4,,,,,
player,201811180nor,phi,MattJo00,rec,3,,,,,
player,201811180nor,phi,MattJo00,rec_yds,37,,,,,
player,201811180nor,phi,MattJo00,rec_td,0,,,,,
player,201811180nor,phi,MattJo00,rec_long,19,,,,,
player,201811180nor,phi,MattJo00,fumbles,0,,,,,
player,201811180nor,phi,MattJo00,fumbles_lost,0,,,,,
player,201811180nor,phi,JeffAl00,pass_cmp,0,,,,,
player,201811180nor,phi,JeffAl00,pass_att,0,,,,,
player,201811180nor,phi,JeffAl00,pass_yds,0,,,,,
player,201811180nor,phi,JeffAl00,pass_td,0,,,,,
player,201811180nor,phi,JeffAl00,pass_int,0,,,,,
player,201811180nor,phi,JeffAl00,pass_sacked,0,,,,,
player,201811180nor,phi,JeffAl00,pass_sacked_yds,0,,,,,
player,201811180nor,phi,JeffAl00,pass_long,0,,,,,
player,201811180nor,phi,JeffAl00,pass_rating,,,,,,
player,201811180nor,phi,JeffAl00,rush_att,0,,,,,
player,201811180nor,phi,JeffAl00,rush_yds,0,,,,,
player,201811180nor,phi,JeffAl00,rush_td,0,,,,,
player,201811180nor,phi,JeffAl00,rush_long,0,,,,,
player,201811180nor,phi,JeffAl00,targets,5,,,,,
player,201811180nor,phi,JeffAl00,rec,4,,,,,
player,201811180nor,phi,JeffAl00,rec_yds,33,,,,,
player,201811180nor,phi,JeffAl00,rec_td,0,,,,,
player,201811180nor,phi,JeffAl00,rec_long,12,,,,,
player,201811180nor,phi,JeffAl00,fumbles,0,,,,,
player,201811180nor,phi,JeffAl00,fumbles_lost,0,,,,,
player,201811180nor,phi,ErtzZa00,pass_cmp,0,,,,,
player,201811180nor,phi,ErtzZa00,pass_att,0,,,,,
player,201811180nor,phi,ErtzZa00,pass_yds,0,,,,,
player,201811180nor,phi,ErtzZa00,pass_td,0,,,,,
player,201811180nor,phi,ErtzZa00,pass_int,0,,,,,
player,201811180nor,phi,ErtzZa00,pass_sacked,0,,,,,
player,201811180nor,phi,ErtzZa00,pass_sacked_yds,0,,,,,
player,201811180nor,phi,ErtzZa00,pass_long,0,,,,,
player,201811180nor,phi,ErtzZa00,pass_rating,,,,,,
player,201811180nor,phi,ErtzZa00,rush_att,0,,,,,
player,201811180nor,phi,ErtzZa00,rush_yds,0,,,,,
player,201811180nor,phi,ErtzZa00,rush_td,0,,,,,
player,201811180nor,phi,ErtzZa00,rush_long,0,,,,,
player,201811180nor,phi,ErtzZa00,targets,3,,,,,
player,201811180nor,phi,ErtzZa00,rec,2,,,,,
player,201811180nor,phi,ErtzZa00,rec_yds,15,,,,,
player,201811180nor,phi,ErtzZa00,rec_td,0,,,,,
player,201811180nor,phi,ErtzZa00,rec_long,8,,,,,
player,201811180nor,phi,ErtzZa00,fumbles,0,,,,,
player,201811180nor,phi,ErtzZa00,fumbles_lost,0,,,,,
player,201811180nor,phi,GoedDa00,pass_cmp,0,,,,,
player,201811180nor,phi,GoedDa00,pass_att,0,,,,,
player,201811180nor,phi,GoedDa00,pass_yds,0,,,,,
player,201811180nor,phi,GoedDa00,pass_td,0,,,,,
player,201811180nor,phi,GoedDa00,pass_int,0,,,,,
player,201811180nor,phi,GoedDa00,pass_sacked,0,,,,,
player,201811180nor,phi,GoedDa00,pass_sacked_yds,0,,,,,
player,201811180nor,phi,GoedDa00,pass_long,0,,,,,
player,201811180nor,phi,GoedDa00,pass_rating,,,,,,
player,201811180nor,phi,GoedDa00,rush_att,0,,,,,
player,201811180nor,phi,GoedDa00,rush_yds,0,,,,,
player,201811180nor,phi,GoedDa00,rush_td,0,,,,,
player,201811180nor,phi,GoedDa00,rush_long,0,,,,,
player,201811180nor,phi,GoedDa00,targets,3,,,,,
player,201811180nor,phi,GoedDa00,rec,0,,,,,
player,201811180nor,phi,GoedDa00,rec_yds,0,,,,,
player,201811180nor,phi,GoedDa00,rec_td,0,,,,,
player,201811180nor,phi,GoedDa00,rec_long,0,,,,,
player,201811180nor,phi,GoedDa00,fumbles,0,,,,,
player,201811180nor,phi,GoedDa00,fumbles_lost,0,,,,,
player,201811180nor,phi,AghoNe00,pass_cmp,0,,,,,
player,201811180nor,phi,AghoNe00,pass_att,0,,,,,
player,201811180nor,phi,AghoNe00,pass_yds,0,,,,,
player,201811180nor,phi,AghoNe00,pass_td,0,,,,,
player,201811180nor,phi,AghoNe00,pass_int,0,,,,,
player,201811180nor,phi,AghoNe00,pass_sacked,0,,,,,
player,201811180nor,phi,AghoNe00,pass_sacked_yds,0,,,,,
player,201811180nor,phi,AghoNe00,pass_long,0,,,,,
player,201811180nor,phi,AghoNe00,pass_rating,,,,,,
player,201811180nor,phi,AghoNe00,rush_att,0,,,,,
player,201811180nor,phi,AghoNe00,rush_yds,0,,,,,
player,201811180nor,phi,AghoNe00,rush_td,0,,,,,
player,201811180nor,phi,AghoNe00,rush_long,0,,,,,
player,201811180nor,phi,AghoNe00,targets,2,,,,,
player,201811180nor,phi,AghoNe00,rec,0,,,,,
player,201811180nor,phi,AghoNe00,rec_yds,0,,,,,
player,201811180nor,phi,AghoNe00,rec_td,0,,,,,
player,201811180nor,phi,AghoNe00,rec_long,0,,,,,
player,201811180nor,phi,AghoNe00,fumbles,0,,,,,
player,201811180nor,phi,AghoNe00,fumbles_lost,0,,,,,
player,201811180nor,phi,SmalWe00,pass_cmp,0,,,,,
player,201811180nor,phi,SmalWe00,pass_att,0,,,,,
player,201811180nor,phi,SmalWe00,pass_yds,0,,,,,
player,201811180nor,phi,SmalWe00,pass_td,0,,,,,
player,201811180nor,phi,SmalWe00,pass_int,0,,,,,
player,201811180nor,phi,SmalWe00,pass_sacked,0,,,,,
player,201811180nor,phi,SmalWe00,pass_sacked_yds,0,,,,,
player,201811180nor,phi,SmalWe00,pass_long,0,,,,,
player,201811180nor,phi,SmalWe00,pass_rating,,,,,,
player,201811180nor,phi,SmalWe00,rush_att,1,,,,,
player,201811180nor,phi,SmalWe00,rush_yds,-4,,,,,
player,201811180nor,phi,SmalWe00,rush_td,0,,,,,
player,201811180nor,phi,SmalWe00,rush_long,-4,,,,,
player,201811180nor,phi,SmalWe00,targets,0,,,,,
player,201811180nor,phi,SmalWe00,rec,0,,,,,
player,201811180nor,phi,SmalWe00,rec_yds,0,,,,,
player,201811180nor,phi,SmalWe00,rec_td,0,,,,,
player,201811180nor,phi,SmalWe00,rec_long,0,,,,,
player,201811180nor,phi,SmalWe00,fumbles,0,,,,,
player,201811180nor,phi,SmalWe00,fumbles_lost,0,,,,,
player,201811180nor,phi,TateGo00,pass_cmp,0,,,,,
player,201811180nor,phi,TateGo00,pass_att,0,,,,,
player,201811180nor,phi,TateGo00,pass_yds,0,,,,,
player,201811180nor,phi,TateGo00,pass_td,0,,,,,
player,201811180nor,phi,TateGo00,pass_int,0,,,,,
player,201811180nor,phi,TateGo00,pass_sacked,0,,,,,
player,201811180nor,phi,TateGo00,pass_sacked_yds,0,,,,,
player,201811180nor,phi,TateGo00,pass_long,0,,,,,
player,201811180nor,phi,TateGo00,pass_rating,,,,,,
player,201811180nor,phi,TateGo00,rush_att,1,,,,,
player,201811180nor,phi,TateGo00,rush_yds,-8,,,,,
player,201811180nor,phi,TateGo00,rush_td,0,,,,,
player,201811180nor,phi,TateGo00,rush_long,-8,,,,,
player,201811180nor,phi,TateGo00,targets,8,,,,,
player,201811180nor,phi,TateGo00,rec,5,,,,,
player,201811180nor,phi,TateGo00,rec_yds,48,,,,,
player,201811180nor,phi,TateGo00,rec_td,0,,,,,
player,201811180nor,phi,TateGo00,rec_long,15,,,,,
player,201811180nor,phi,TateGo00,fumbles,0,,,,,
player,201811180nor,phi,TateGo00,fumbles_lost,0,,,,,
player,201811180nor,nor,BreeDr00,pass_cmp,22,,,,,
player,201811180nor,nor,BreeDr00,pass_att,30,,,,,
player,201811180nor,nor,BreeDr00,pass_yds,363,,,,,
player,201811180nor,nor,BreeDr00,pass_td,4,,,,,
player,201811180nor,nor,BreeDr00,pass_int,0,,,,,
player,201811180nor,nor,BreeDr00,pass_sacked,0,,,,,
player,201811180nor,nor,BreeDr00,pass_sacked_yds,0,,,,,
player,201811180nor,nor,BreeDr00,pass_long,38,,,,,
player,201811180nor,nor,BreeDr00,pass_rating,153.2,,,,,
player,201811180nor,nor,BreeDr00,rush_att,0,,,,,
player,201811180nor,nor,BreeDr00,rush_yds,0,,,,,
player,201811180nor,nor,BreeDr00,rush_td,0,,,,,
player,201811180nor,nor,BreeDr00,rush_long,0,,,,,
player,201811180nor,nor,BreeDr00,targets,0,,,,,
player,201811180nor,nor,BreeDr00,rec,0,,,,,
player,201811180nor,nor,BreeDr00,rec_yds,0,,,,,
player,201811180nor,nor,BreeDr00,rec_td,0,,,,,
player,201811180nor,nor,BreeDr00,rec_long,0,,,,,
player,201811180nor,nor,BreeDr00,fumbles,0,,,,,
player,201811180nor,nor,BreeDr00,fumbles_lost,0,,,,,
player,201811180nor,nor,HillTa00,pass_cmp,1,,,,,
player,201811180nor,nor,HillTa00,pass_att,2,,,,,
player,201811180nor,nor,HillTa00,pass_yds,10,,,,,
player,201811180nor,nor,HillTa00,pass_td,0,,,,,
player,201811180nor,nor,HillTa00,pass_int,0,,,,,
player,201811180nor,nor,HillTa00,pass_sacked,0,,,,,
player,201811180nor,nor,HillTa00,pass_sacked_yds,0,,,,,
player,201811180nor,nor,HillTa00,pass_long,10,,,,,
player,201811180nor,nor,HillTa00,pass_rating,64.6,,,,,
player,201811180nor,nor,HillTa00,rush_att,3,,,,,
player,201811180nor,nor,HillTa00,rush_yds,4,,,,,
player,201811180nor,nor,HillTa00,rush_td,0,,,,,
player,201811180nor,nor,HillTa00,rush_long,2,,,,,
player,201811180nor,nor,HillTa00,targets,1,,,,,
player,201811180nor,nor,HillTa00,rec,0,,,,,
player,201811180nor,nor,HillTa00,rec_yds,0,,,,,
player,201811180nor,nor,HillTa00,rec_td,0,,,,,
player,201811180nor,nor,HillTa00,rec_long,0,,,,,
player,201811180nor,nor,HillTa00,fumbles,0,,,,,
player,201811180nor,nor,HillTa00,fumbles_lost,0,,,,,
player,201811180nor,nor,IngrMa01,pass_cmp,0,,,,,
player,201811180nor,nor,IngrMa01,pass_att,0,,,,,
player,201811180nor,nor,IngrMa01,pass_yds,0,,,,,
player,201811180nor,nor,IngrMa01,pass_td,0,,,,,
player,201811180nor,nor,IngrMa01,pass_int,0,,,,,
player,201811180nor,nor,IngrMa01,pass_sacked,0,,,,,
player,201811180nor,nor,IngrMa01,pass_sacked_yds,0,,,,,
player,201811180nor,nor,IngrMa01,pass_long,0,,,,,
player,201811180nor,nor,IngrMa01,pass_rating,,,,,,
player,201811180nor,nor,IngrMa01,rush_att,16,,,,,
player,201811180nor,nor,IngrMa01,rush_yds,103,,,,,
player,201811180nor,nor,IngrMa01,rush_td,2,,,,,
player,201811180nor,nor,IngrMa01,rush_long,38,,,,,
player,201811180nor,nor,IngrMa01,targets,0,,,,,
player,201811180nor,nor,IngrMa01,rec,0,,,,,
player,201811180nor,nor,IngrMa01,rec_yds,0,,,,,
player,201811180nor,nor,IngrMa01,rec_td,0,,,,,
player,201811180nor,nor,IngrMa01,rec_long,0,,,,,
player,201811180nor,nor,IngrMa01,fumbles,0,,,,,
player,201811180nor,nor,IngrMa01,fumbles_lost,0,,,,,
player,201811180nor,nor,KamaAl00,pass_cmp,0,,,,,
player,201811180nor,nor,KamaAl00,pass_att,0,,,,,
player,201811180nor,nor,KamaAl00,pass_yds,0,,,,,
player,201811180nor,nor,KamaAl00,pass_td,0,,,,,
player,201811180nor,nor,KamaAl00,pass_int,0,,,,,
player,201811180nor,nor,KamaAl00,pass_sacked,0,,,,,
player,201811180nor,nor,KamaAl00,pass_sacked_yds,0,,,,,
player,201811180nor,nor,KamaAl00,pass_long,0,,,,,
player,201811180nor,nor,KamaAl00,pass_rating,,,,,,
player,201811180nor,nor,KamaAl00,rush_att,13,,,,,
player,201811180nor,nor,KamaAl00,rush_yds,71,,,,,
player,201811180nor,nor,KamaAl00,rush_td,0,,,,,
player,201811180nor,nor,KamaAl00,rush_long,16,,,,,
player,201811180nor,nor,KamaAl00,targets,1,,,,,
player,201811180nor,nor,KamaAl00,rec,1,,,,,
player,201811180nor,nor,KamaAl00,rec_yds,37,,,,,
player,201811180nor,nor,KamaAl00,rec_td,1,,,,,
player,201811180nor,nor,KamaAl00,rec_long,37,,,,,
player,201811180nor,nor,KamaAl00,fumbles,0,,,,,
player,201811180nor,nor,KamaAl00,fumbles_lost,0,,,,,
player,201811180nor,nor,SmitTr03,pass_cmp,0,,,,,
player,201811180nor,nor,SmitTr03,pass_att,0,,,,,
player,201811180nor,nor,SmitTr03,pass_yds,0,,,,,
player,201811180nor,nor,SmitTr03,pass_td,0,,,,,
player,201811180nor,nor,SmitTr03,pass_int,0,,,,,
player,201811180nor,nor,SmitTr03,pass_sacked,0,,,,,
player,201811180nor,nor,SmitTr03,pass_sacked_yds,0,,,,,
player,201811180nor,nor,SmitTr03,pass_long,0,,,,,
player,201811180nor,nor,SmitTr03,pass_rating,,,,,,
player,201811180nor,nor,SmitTr03,rush_att,0,,,,,
player,201811180nor,nor,SmitTr03,rush_yds,0,,,,,
player,201811180nor,nor,SmitTr03,rush_td,0,,,,,
player,201811180nor,nor,SmitTr03,rush_long,0,,,,,
player,201811180nor,nor,SmitTr03,targets,13,,,,,
player,201811180nor,nor,SmitTr03,rec,10,,,,,
player,201811180nor,nor,SmitTr03,rec_yds,157,,,,,
player,201811180nor,nor,SmitTr03,rec_td,1,,,,,
player,201811180nor,nor,SmitTr03,rec_long,38,,,,,
player,201811180nor,nor,SmitTr03,fumbles,0,,,,,
player,201811180nor,nor,SmitTr03,fumbles_lost,0,,,,,
player,201811180nor,nor,ThomMi05,pass_cmp,0,,,,,
player,201811180nor,nor,ThomMi05,pass_att,0,,,,,
player,201811180nor,nor,ThomMi05,pass_yds,0,,,,,
player,201811180nor,nor,ThomMi05,pass_td,0,,,,,
player,201811180nor,nor,ThomMi05,pass_int,0,,,,,
player,201811180nor,nor,ThomMi05,pass_sacked,0,,,,,
player,201811180nor,nor,ThomMi05,pass_sacked_yds,0,,,,,
player,201811180nor,nor,ThomMi05,pass_long,0,,,,,
player,201811180nor,nor,ThomMi05,pass_rating,,,,,,
player,201811180nor,nor,ThomMi05,rush_att,0,,,,,
player,201811180nor,nor,ThomMi05,rush_yds,0,,,,,
player,201811180nor,nor,ThomMi05,rush_td,0,,,,,
player,201811180nor,nor,ThomMi05,rush_long,0,,,,,
player,201811180nor,nor,ThomMi05,targets,4,,,,,
player,201811180nor,nor,ThomMi05,rec,4,,,,,
player,201811180nor,nor,ThomMi05,rec_yds,92,,,,,
player,201811180nor,nor,ThomMi05,rec_td,1,,,,,
player,201811180nor,nor,ThomMi05,rec_long,30,,,,,
player,201811180nor,nor,ThomMi05,fumbles,0,,,,,
player,201811180nor,nor,ThomMi05,fumbles_lost,0,,,,,
player,201811180nor,nor,KirkKe00,pass_cmp,0,,,,,
player,201811180nor,nor,KirkKe00,pass_att,0,,,,,
player,201811180nor,nor,KirkKe00,pass_yds,0,,,,,
player,201811180nor,nor,KirkKe00,pass_td,0,,,,,
player,201811180nor,nor,KirkKe00,pass_int,0,,,,,
player,201811180nor,nor,KirkKe00,pass_sacked,0,,,,,
player,201811180nor,nor,KirkKe00,pass_sacked_yds,0,,,,,
player,201811180nor,nor,KirkKe00,pass_long,0,,,,,
player,201811180nor,nor,KirkKe00,pass_rating,,,,,,
player,201811180nor,nor,KirkKe00,rush_att,0,,,,,
player,201811180nor,nor,KirkKe00,rush_yds,0,,,,,
player,201811180nor,nor,KirkKe00,rush_td,0,,,,,
player,201811180nor,nor,KirkKe00,rush_long,0,,,,,
player,201811180nor,nor,KirkKe00,targets,5,,,,,
player,201811180nor,nor,KirkKe00,rec,3,,,,,
player,201811180nor,nor,KirkKe00,rec_yds,33,,,,,
player,201811180nor,nor,KirkKe00,rec_td,0,,,,,
player,201811180nor,nor,KirkKe00,rec_long,19,,,,,
player,201811180nor,nor,KirkKe00,fumbles,0,,,,,
player,201811180nor,nor,KirkKe00,fumbles_lost,0,,,,,
player,201811180nor,nor,HillJo02,pass_cmp,0,,,,,
player,201811180nor,nor,HillJo02,pass_att,0,,,,,
player,201811180nor,nor,HillJo02,pass_yds,0,,,,,
player,201811180nor,nor,HillJo02,pass_td,0,,,,,
player,201811180nor,nor,HillJo02,pass_int,0,,,,,
player,201811180nor,nor,HillJo02,pass_sacked,0,,,,,
player,201811180nor,nor,HillJo02,pass_sacked_yds,0,,,,,
player,201811180nor,nor,HillJo02,pass_long,0,,,,,
player,201811180nor,nor,HillJo02,pass_rating,,,,,,
player,201811180nor,nor,HillJo02,rush_att,0,,,,,
player,201811180nor,nor,HillJo02,rush_yds,0,,,,,
player,201811180nor,nor,HillJo02,rush_td,0,,,,,
player,201811180nor,nor,HillJo02,rush_long,0,,,,,
player,201811180nor,nor,HillJo02,targets,4,,,,,
player,201811180nor,nor,HillJo02,rec,2,,,,,
player,201811180nor,nor,HillJo02,rec_yds,26,,,,,
player,201811180nor,nor,HillJo02,rec_td,0,,,,,
player,201811180nor,nor,HillJo02,rec_long,16,,,,,
player,201811180nor,nor,HillJo02,fumbles,0,,,,,
player,201811180nor,nor,HillJo02,fumbles_lost,0,,,,,
player,201811180nor,nor,ArnoDa00,pass_cmp,0,,,,,
player,201811180nor,nor,ArnoDa00,pass_att,0,,,,,
player,201811180nor,nor,ArnoDa00,pass_yds,0,,,,,
player,201811180nor,nor,ArnoDa00,pass_td,0,,,,,
player,201811180nor,nor,ArnoDa00,pass_int,0,,,,,
player,201811180nor,nor,ArnoDa00,pass_sacked,0,,,,,
player,201811180nor,nor,ArnoDa00,pass_sacked_yds,0,,,,,
player,201811180nor,nor,ArnoDa00,pass_long,0,,,,,
player,201811180nor,nor,ArnoDa00,pass_rating,,,,,,
player,201811180nor,nor,ArnoDa00,rush_att,0,,,,,
player,201811180nor,nor,ArnoDa00,rush_yds,0,,,,,
player,201811180nor,nor,ArnoDa00,rush_td,0,,,,,
player,201811180nor,nor,ArnoDa00,rush_long,0,,,,,
player,201811180nor,nor,ArnoDa00,targets,2,,,,,
player,201811180nor,nor,ArnoDa00,rec,2,,,,,
player,201811180nor,nor,ArnoDa00,rec_yds,25,,,,,
player,201811180nor,nor,ArnoDa00,rec_td,0,,,,,
player,201811180nor,nor,ArnoDa00,rec_long,23,,,,,
player,201811180nor,nor,ArnoDa00,fumbles,0,,,,,
player,201811180nor,nor,ArnoDa00,fumbles_lost,0,,,,,
player,201811180nor,nor,CarrAu00,pass_cmp,0,,,,,
player,201811180nor,nor,CarrAu00,pass_att,0,,,,,
player,201811180nor,nor,CarrAu00,pass_yds,0,,,,,
player,201811180nor,nor,CarrAu00,pass_td,0,,,,,
player,201811180nor,nor,CarrAu00,pass_int,0,,,,,
player,201811180nor,nor,CarrAu00,pass_sacked,0,,,,,
player,201811180nor,nor,CarrAu00,pass_sacked_yds,0,,,,,
player,201811180nor,nor,CarrAu00,pass_long,0,,,,,
player,201811180nor,nor,CarrAu00,pass_rating,,,,,,
player,201811180nor,nor,CarrAu00,rush_att,0,,,,,
player,201811180nor,nor,CarrAu00,rush_yds,0,,,,,
player,201811180nor,nor,CarrAu00,rush_td,0,,,,,
player,201811180nor,nor,CarrAu00,rush_long,0,,,,,
player,201811180nor,nor,CarrAu00,targets,2,,,,,
player,201811180nor,nor,CarrAu00,rec,1,,,,,
player,201811180nor,nor,CarrAu00,rec_yds,3,,,,,
player,201811180nor,nor,CarrAu00,rec_td,1,,,,,
player,201811180nor,nor,CarrAu00,rec_long,3,,,,,
player,201811180nor,nor,CarrAu00,fumbles,0,,,,,
player,201811180nor,nor,CarrAu00,fumbles_lost,0,,,,,
player,201811180nor,nor,LineZa01,pass_cmp,0,,,,,
player,201811180nor,nor,LineZa01,pass_att,0,,,,,
player,201811180nor,nor,LineZa01,pass_yds,0,,,,,
player,201811180nor,nor,LineZa01,pass_td,0,,,,,
player,201811180nor,nor,LineZa01,pass_int,0,,,,,
player,201811180nor,nor,LineZa01,pass_sacked,0,,,,,
player,201811180nor,nor,LineZa01,pass_sacked_yds,0,,,,,
player,201811180nor,nor,LineZa01,pass_long,0,,,,,
player,201811180nor,nor,LineZa01,pass_rating,,,,,,
player,201811180nor,nor,LineZa01,rush_att,1,,,,,
player,201811180nor,nor,LineZa01,rush_yds,-1,,,,,
player,201811180nor,nor,LineZa01,rush_td,0,,,,,
player,201811180nor,nor,LineZa01,rush_long,-1,,,,,
player,201811180nor,nor,LineZa01,targets,0,,,,,
player,201811180nor,nor,LineZa01,rec,0,,,,,
player,201811180nor,nor,LineZa01,rec_yds,0,,,,,
player,201811180nor,nor,LineZa01,rec_td,0,,,,,
player,201811180nor,nor,LineZa01,rec_long,0,,,,,
player,201811180nor,nor,LineZa01,fumbles,0,,,,,
player,201811180nor,nor,LineZa01,fumbles_lost,0,,,,,
player,201811180nor,nor,BridTe00,pass_cmp,0,,,,,
player,201811180nor,nor,BridTe00,pass_att,0,,,,,
player,201811180nor,nor,BridTe00,pass_yds,0,,,,,
player,201811180nor,nor,BridTe00,pass_td,0,,,,,
player,201811180nor,nor,BridTe00,pass_int,0,,,,,
player,201811180nor,nor,BridTe00,pass_sacked,0,,,,,
player,201811180nor,nor,BridTe00,pass_sacked_yds,0,,,,,
player,201811180nor,nor,BridTe00,pass_long,0,,,,,
player,201811180nor,nor,BridTe00,pass_rating,,,,,,
player,201811180nor,nor,BridTe00,rush_att,1,,,,,
player,201811180nor,nor,BridTe00,rush_yds,-1,,,,,
player,201811180nor,nor,BridTe00,rush_td,0,,,,,
player,201811180nor,nor,BridTe00,rush_long,-1,,,,,
