game,2018,17,20181230,201812300kan,rai,"Oakland Raiders",3,kan,"Kansas City Chiefs",35
player,201812300kan,rai,WashDe00,pass_att,0,,,,,
player,201812300kan,rai,WashDe00,pass_yds,0,,,,,
player,201812300kan,rai,WashDe00,pass_td,0,,,,,
player,201812300kan,rai,WashDe00,pass_int,0,,,,,
player,201812300kan,rai,WashDe00,pass_sacked,0,,,,,
player,201812300kan,rai,WashDe00,pass_sacked_yds,0,,,,,
player,201812300kan,rai,WashDe00,pass_long,0,,,,,
player,201812300kan,rai,WashDe00,pass_rating,,,,,,
player,201812300kan,rai,WashDe00,rush_att,4,,,,,
player,201812300kan,rai,WashDe00,rush_yds,30,,,,,
player,201812300kan,rai,WashDe00,rush_td,0,,,,,
player,201812300kan,rai,WashDe00,rush_long,11,,,,,
player,201812300kan,rai,WashDe00,targets,0,,,,,
player,201812300kan,rai,WashDe00,rec,0,,,,,
player,201812300kan,rai,WashDe00,rec_yds,0,,,,,
player,201812300kan,rai,WashDe00,rec_td,0,,,,,
player,201812300kan,rai,WashDe00,rec_long,0,,,,,
player,201812300kan,rai,WashDe00,fumbles,0,,,,,
player,201812300kan,rai,WashDe00,fumbles_lost,0,,,,,
player,201812300kan,rai,RichJa01,pass_cmp,0,,,,,
player,201812300kan,rai,RichJa01,pass_att,0,,,,,
player,201812300kan,rai,RichJa01,pass_yds,0,,,,,
player,201812300kan,rai,RichJa01,pass_td,0,,,,,
player,201812300kan,rai,RichJa01,pass_int,0,,,,,
player,201812300kan,rai,RichJa01,pass_sacked,0,,,,,
player,201812300kan,rai,RichJa01,pass_sacked_yds,0,,,,,
player,201812300kan,rai,RichJa01,pass_long,0,,,,,
player,201812300kan,rai,RichJa01,pass_rating,,,,,,
player,201812300kan,rai,RichJa01,rush_att,3,,,,,
player,201812300kan,rai,RichJa01,rush_yds,1,,,,,
player,201812300kan,rai,RichJa01,rush_td,0,,,,,
player,201812300kan,rai,RichJa01,rush_long,2,,,,,
player,201812300kan,rai,RichJa01,targets,2,,,,,
player,201812300kan,rai,RichJa01,rec,2,,,,,
player,201812300kan,rai,RichJa01,rec_yds,17,,,,,
player,201812300kan,rai,RichJa01,rec_td,0,,,,,
player,201812300kan,rai,RichJa01,rec_long,9,,,,,
player,201812300kan,rai,RichJa01,fumbles,0,,,,,
player,201812300kan,rai,RichJa01,fumbles_lost,0,,,,,
player,201812300kan,rai,NelsJo00,pass_cmp,0,,,,,
player,201812300kan,rai,NelsJo00,pass_att,0,,,,,
player,201812300kan,rai,NelsJo00,pass_yds,0,,,,,
player,201812300kan,rai,NelsJo00,pass_td,0,,,,,
player,201812300kan,rai,NelsJo00,pass_int,0,,,,,
player,201812300kan,rai,NelsJo00,pass_sacked,0,,,,,
player,201812300kan,rai,NelsJo00,pass_sacked_yds,0,,,,,
player,201812300kan,rai,NelsJo00,pass_long,0,,,,,
player,201812300kan,rai,NelsJo00,pass_rating,,,,,,
player,201812300kan,rai,NelsJo00,rush_att,0,,,,,
player,201812300kan,rai,NelsJo00,rush_yds,0,,,,,
player,201812300kan,rai,NelsJo00,rush_td,0,,,,,
player,201812300kan,rai,NelsJo00,rush_long,0,,,,,
player,201812300kan,rai,NelsJo00,targets,12,,,,,
player,201812300kan,rai,NelsJo00,rec,9,,,,,
player,201812300kan,rai,NelsJo00,rec_yds,78,,,,,
player,201812300kan,rai,NelsJo00,rec_td,0,,,,,
player,201812300kan,rai,NelsJo00,rec_long,12,,,,,
player,201812300kan,rai,NelsJo00,fumbles,0,,,,,
player,201812300kan,rai,NelsJo00,fumbles_lost,0,,,,,
player,201812300kan,rai,CookJa02,pass_cmp,0,,,,,
player,201812300kan,rai,CookJa02,pass_att,0,,,,,
player,201812300kan,rai,CookJa02,pass_yds,0,,,,,
player,201812300kan,rai,CookJa02,pass_td,0,,,,,
player,201812300kan,rai,CookJa02,pass_int,0,,,,,
player,201812300kan,rai,CookJa02,pass_sacked,0,,,,,
player,201812300kan,rai,CookJa02,pass_sacked_yds,0,,,,,
player,201812300kan,rai,CookJa02,pass_long,0,,,,,
player,201812300kan,rai,CookJa02,pass_rating,,,,,,
player,201812300kan,rai,CookJa02,rush_att,0,,,,,
player,201812300kan,rai,CookJa02,rush_yds,0,,,,,
player,201812300kan,rai,CookJa02,rush_td,0,,,,,
player,201812300kan,rai,CookJa02,rush_long,0,,,,,
player,201812300kan,rai,CookJa02,targets,5,,,,,
player,201812300kan,rai,CookJa02,rec,3,,,,,
player,201812300kan,rai,CookJa02,rec_yds,28,,,,,
player,201812300kan,rai,CookJa02,rec_td,0,,,,,
player,201812300kan,rai,CookJa02,rec_long,13,,,,,
player,201812300kan,rai,CookJa02,fumbles,0,,,,,
player,201812300kan,rai,CookJa02,fumbles_lost,0,,,,,
player,201812300kan,rai,WallDa01,pass_cmp,0,,,,,
player,201812300kan,rai,WallDa01,pass_att,0,,,,,
player,201812300kan,rai,WallDa01,pass_yds,0,,,,,
player,201812300kan,rai,WallDa01,pass_td,0,,,,,
player,201812300kan,rai,WallDa01,pass_int,0,,,,,
player,201812300kan,rai,WallDa01,pass_sacked,0,,,,,
player,201812300kan,rai,WallDa01,pass_sacked_yds,0,,,,,
player,201812300kan,rai,WallDa01,pass_long,0,,,,,
player,201812300kan,rai,WallDa01,pass_rating,,,,,,
player,201812300kan,rai,WallDa01,rush_att,0,,,,,
player,201812300kan,rai,WallDa01,rush_yds,0,,,,,
player,201812300kan,rai,WallDa01,rush_td,0,,,,,
player,201812300kan,rai,WallDa01,rush_long,0,,,,,
player,201812300kan,rai,WallDa01,targets,3,,,,,
player,201812300kan,rai,WallDa01,rec,3,,,,,
player,201812300kan,rai,WallDa01,rec_yds,23,,,,,
player,201812300kan,rai,WallDa01,rec_td,0,,,,,
player,201812300kan,rai,WallDa01,rec_long,11,,,,,
player,201812300kan,rai,WallDa01,fumbles,0,,,,,
player,201812300kan,rai,WallDa01,fumbles_lost,0,,,,,
player,201812300kan,rai,AtemMa00,pass_cmp,0,,,,,
player,201812300kan,rai,AtemMa00,pass_att,0,,,,,
player,201812300kan,rai,AtemMa00,pass_yds,0,,,,,
player,201812300kan,rai,AtemMa00,pass_td,0,,,,,
player,201812300kan,rai,AtemMa00,pass_int,0,,,,,
player,201812300kan,rai,AtemMa00,pass_sacked,0,,,,,
player,201812300kan,rai,AtemMa00,pass_sacked_yds,0,,,,,
player,201812300kan,rai,AtemMa00,pass_long,0,,,,,
player,201812300kan,rai,AtemMa00,pass_rating,,,,,,
player,201812300kan,rai,AtemMa00,rush_att,0,,,,,
player,201812300kan,rai,AtemMa00,rush_yds,0,,,,,
player,201812300kan,rai,AtemMa00,rush_td,0,,,,,
player,201812300kan,rai,AtemMa00,rush_long,0,,,,,
player,201812300kan,rai,AtemMa00,targets,3,,,,,
player,201812300kan,rai,AtemMa00,rec,1,,,,,
player,201812300kan,rai,AtemMa00,rec_yds,7,,,,,
player,201812300kan,rai,AtemMa00,rec_td,0,,,,,
player,201812300kan,rai,AtemMa00,rec_long,7,,,,,
player,201812300kan,rai,AtemMa00,fumbles,0,,,,,
player,201812300kan,rai,AtemMa00,fumbles_lost,0,,,,,
player,201812300kan,rai,RobeSe00,pass_cmp,0,,,,,
player,201812300kan,rai,RobeSe00,pass_att,0,,,,,
player,201812300kan,rai,RobeSe00,pass_yds,0,,,,,
player,201812300kan,rai,RobeSe00,pass_td,0,,,,,
player,201812300kan,rai,RobeSe00,pass_int,0,,,,,
player,201812300kan,rai,RobeSe00,pass_sacked,0,,,,,
player,201812300kan,rai,RobeSe00,pass_sacked_yds,0,,,,,
player,201812300kan,rai,RobeSe00,pass_long,0,,,,,
player,201812300kan,rai,RobeSe00,pass_rating,,,,,,
player,201812300kan,rai,RobeSe00,rush_att,1,,,,,
player,201812300kan,rai,RobeSe00,rush_yds,-4,,,,,
player,201812300kan,rai,RobeSe00,rush_td,0,,,,,
player,201812300kan,rai,RobeSe00,rush_long,-4,,,,,
player,201812300kan,rai,RobeSe00,targets,5,,,,,
player,201812300kan,rai,RobeSe00,rec,5,,,,,
player,201812300kan,rai,RobeSe00,rec_yds,31,,,,,
player,201812300kan,rai,RobeSe00,rec_td,0,,,,,
player,201812300kan,rai,RobeSe00,rec_long,10,,,,,
player,201812300kan,rai,RobeSe00,fumbles,0,,,,,
player,201812300kan,rai,RobeSe00,fumbles_lost,0,,,,,
player,201812300kan,kan,MahoPa00,pass_cmp,14,,,,,
player,201812300kan,kan,MahoPa00,pass_att,24,,,,,
player,201812300kan,kan,MahoPa00,pass_yds,281,,,,,
player,201812300kan,kan,MahoPa00,pass_td,2,,,,,
player,201812300kan,kan,MahoPa00,pass_int,1,,,,,
player,201812300kan,kan,MahoPa00,pass_sacked,0,,,,,
player,201812300kan,kan,MahoPa00,pass_sacked_yds,0,,,,,
player,201812300kan,kan,MahoPa00,pass_long,89,,,,,
player,201812300kan,kan,MahoPa00,pass_rating,109.9,,,,,
player,201812300kan,kan,MahoPa00,rush_att,2,,,,,
player,201812300kan,kan,MahoPa00,rush_yds,1,,,,,
player,201812300kan,kan,MahoPa00,rush_td,0,,,,,
player,201812300kan,kan,MahoPa00,rush_long,2,,,,,
player,201812300kan,kan,MahoPa00,targets,0,,,,,
player,201812300kan,kan,MahoPa00,rec,0,,,,,
player,201812300kan,kan,MahoPa00,rec_yds,0,,,,,
player,201812300kan,kan,MahoPa00,rec_td,0,,,,,
player,201812300kan,kan,MahoPa00,rec_long,0,,,,,
player,201812300kan,kan,MahoPa00,fumbles,0,,,,,
player,201812300kan,kan,MahoPa00,fumbles_lost,0,,,,,
player,201812300kan,kan,HennCh01,pass_cmp,2,,,,,
player,201812300kan,kan,HennCh01,pass_att,3,,,,,
player,201812300kan,kan,HennCh01,pass_yds,29,,,,,
player,201812300kan,kan,HennCh01,pass_td,0,,,,,
player,201812300kan,kan,HennCh01,pass_int,0,,,,,
player,201812300kan,kan,HennCh01,pass_sacked,0,,,,,
player,201812300kan,kan,HennCh01,pass_sacked_yds,0,,,,,
player,201812300kan,kan,HennCh01,pass_long,22,,,,,
player,201812300kan,kan,HennCh01,pass_rating,97.9,,,,,
player,201812300kan,kan,HennCh01,rush_att,1,,,,,
player,201812300kan,kan,HennCh01,rush_yds,3,,,,,
player,201812300kan,kan,HennCh01,rush_td,0,,,,,
player,201812300kan,kan,HennCh01,rush_long,3,,,,,
player,201812300kan,kan,HennCh01,targets,0,,,,,
player,201812300kan,kan,HennCh01,rec,0,,,,,
player,201812300kan,kan,HennCh01,rec_yds,0,,,,,
player,201812300kan,kan,HennCh01,rec_td,0,,,,,
player,201812300kan,kan,HennCh01,rec_long,0,,,,,
player,201812300kan,kan,HennCh01,fumbles,0,,,,,
player,201812300kan,kan,HennCh01,fumbles_lost,0,,,,,
player,201812300kan,kan,WillDa05,pass_cmp,0,,,,,
player,201812300kan,kan,WillDa05,pass_att,0,,,,,
player,201812300kan,kan,WillDa05,pass_yds,0,,,,,
player,201812300kan,kan,WillDa05,pass_td,0,,,,,
player,201812300kan,kan,WillDa05,pass_int,0,,,,,
player,201812300kan,kan,WillDa05,pass_sacked,0,,,,,
player,201812300kan,kan,WillDa05,pass_sacked_yds,0,,,,,
player,201812300kan,kan,WillDa05,pass_long,0,,,,,
player,201812300kan,kan,WillDa05,pass_rating,,,,,,
player,201812300kan,kan,WillDa05,rush_att,11,,,,,
player,201812300kan,kan,WillDa05,rush_yds,51,,,,,
player,201812300kan,kan,WillDa05,rush_td,1,,,,,
player,201812300kan,kan,WillDa05,rush_long,15,,,,,
player,201812300kan,kan,WillDa05,targets,1,,,,,
player,201812300kan,kan,WillDa05,rec,1,,,,,
player,201812300kan,kan,WillDa05,rec_yds,8,,,,,
player,201812300kan,kan,WillDa05,rec_td,0,,,,,
player,201812300kan,kan,WillDa05,rec_long,8,,,,,
player,201812300kan,kan,WillDa05,fumbles,0,,,,,
player,201812300kan,kan,WillDa05,fumbles_lost,0,,,,,
player,201812300kan,kan,WillDa10,pass_cmp,0,,,,,
player,201812300kan,kan,WillDa10,pass_att,0,,,,,
player,201812300kan,kan,WillDa10,pass_yds,0,,,,,
player,201812300kan,kan,WillDa10,pass_td,0,,,,,
player,201812300kan,kan,WillDa10,pass_int,0,,,,,
player,201812300kan,kan,WillDa10,pass_sacked,0,,,,,
player,201812300kan,kan,WillDa10,pass_sacked_yds,0,,,,,
player,201812300kan,kan,WillDa10,pass_long,0,,,,,
player,201812300kan,kan,WillDa10,pass_rating,,,,,,
player,201812300kan,kan,WillDa10,rush_att,11,,,,,
player,201812300kan,kan,WillDa10,rush_yds,31,,,,,
player,201812300kan,kan,WillDa10,rush_td,0,,,,,
player,201812300kan,kan,WillDa10,rush_long,6,,,,,
player,201812300kan,kan,WillDa10,targets,0,,,,,
player,201812300kan,kan,WillDa10,rec,0,,,,,
player,201812300kan,kan,WillDa10,rec_yds,0,,,,,
player,201812300kan,kan,WillDa10,rec_td,0,,,,,
player,201812300kan,kan,WillDa10,rec_long,0,,,,,
player,201812300kan,kan,WillDa10,fumbles,0,,,,,
player,201812300kan,kan,WillDa10,fumbles_lost,0,,,,,
player,201812300kan,kan,HillTy00,pass_cmp,0,,,,,
player,201812300kan,kan,HillTy00,pass_att,0,,,,,
player,201812300kan,kan,HillTy00,pass_yds,0,,,,,
player,201812300kan,kan,HillTy00,pass_td,0,,,,,
player,201812300kan,kan,HillTy00,pass_int,0,,,,,
player,201812300kan,kan,HillTy00,pass_sacked,0,,,,,
player,201812300kan,kan,HillTy00,pass_sacked_yds,0,,,,,
player,201812300kan,kan,HillTy00,pass_long,0,,,,,
player,201812300kan,kan,HillTy00,pass_rating,,,,,,
player,201812300kan,kan,HillTy00,rush_att,1,,,,,
player,201812300kan,kan,HillTy00,rush_yds,15,,,,,
player,201812300kan,kan,HillTy00,rush_td,1,,,,,
player,201812300kan,kan,HillTy00,rush_long,15,,,,,
player,201812300kan,kan,HillTy00,targets,7,,,,,
player,201812300kan,kan,HillTy00,rec,5,,,,,
player,201812300kan,kan,HillTy00,rec_yds,101,,,,,
player,201812300kan,kan,HillTy00,rec_td,1,,,,,
player,201812300kan,kan,HillTy00,rec_long,67,,,,,
player,201812300kan,kan,HillTy00,fumbles,0,,,,,
player,201812300kan,kan,HillTy00,fumbles_lost,0,,,,,
player,201812300kan,kan,RobiDe01,pass_cmp,0,,,,,
player,201812300kan,kan,RobiDe01,pass_att,0,,,,,
player,201812300kan,kan,RobiDe01,pass_yds,0,,,,,
player,201812300kan,kan,RobiDe01,pass_td,0,,,,,
player,201812300kan,kan,RobiDe01,pass_int,0,,,,,
player,201812300kan,kan,RobiDe01,pass_sacked,0,,,,,
player,201812300kan,kan,RobiDe01,pass_sacked_yds,0,,,,,
player,201812300kan,kan,RobiDe01,pass_long,0,,,,,
player,201812300kan,kan,RobiDe01,pass_rating,,,,,,
player,201812300kan,kan,RobiDe01,rush_att,0,,,,,
player,201812300kan,kan,RobiDe01,rush_yds,0,,,,,
player,201812300kan,kan,RobiDe01,rush_td,0,,,,,
player,201812300kan,kan,RobiDe01,rush_long,0,,,,,
player,201812300kan,kan,RobiDe01,targets,2,,,,,
player,201812300kan,kan,RobiDe01,rec,1,,,,,
player,201812300kan,kan,RobiDe01,rec_yds,89,,,,,
player,201812300kan,kan,RobiDe01,rec_td,1,,,,,
player,201812300kan,kan,RobiDe01,rec_long,89,,,,,
player,201812300kan,kan,RobiDe01,fumbles,0,,,,,
player,201812300kan,kan,RobiDe01,fumbles_lost,0,,,,,
player,201812300kan,kan,KelcTr00,pass_cmp,0,,,,,
player,201812300kan,kan,KelcTr00,pass_att,0,,,,,
player,201812300kan,kan,KelcTr00,pass_yds,0,,,,,
player,201812300kan,kan,KelcTr00,pass_td,0,,,,,
player,201812300kan,kan,KelcTr00,pass_int,0,,,,,
player,201812300kan,kan,KelcTr00,pass_sacked,0,,,,,
player,201812300kan,kan,KelcTr00,pass_sacked_yds,0,,,,,
player,201812300kan,kan,KelcTr00,pass_long,0,,,,,
player,201812300kan,kan,KelcTr00,pass_rating,,,,,,
player,201812300kan,kan,KelcTr00,rush_att,0,,,,,
player,201812300kan,kan,KelcTr00,rush_yds,0,,,,,
player,201812300kan,kan,KelcTr00,rush_td,0,,,,,
player,201812300kan,kan,KelcTr00,rush_long,0,,,,,
player,201812300kan,kan,KelcTr00,targets,9,,,,,
player,201812300kan,kan,KelcTr00,rec,5,,,,,
player,201812300kan,kan,KelcTr00,rec_yds,62,,,,,
player,201812300kan,kan,KelcTr00,rec_td,0,,,,,
player,201812300kan,kan,KelcTr00,rec_long,25,,,,,
player,201812300kan,kan,KelcTr00,fumbles,0,,,,,
player,201812300kan,kan,KelcTr00,fumbles_lost,0,,,,,
player,201812300kan,kan,DietGe00,pass_cmp,0,,,,,
player,201812300kan,kan,DietGe00,pass_att,0,,,,,
player,201812300kan,kan,DietGe00,pass_yds,0,,,,,
player,201812300kan,kan,DietGe00,pass_td,0,,,,,
player,201812300kan,kan,DietGe00,pass_int,0,,,,,
player,201812300kan,kan,DietGe00,pass_sacked,0,,,,,
player,201812300kan,kan,DietGe00,pass_sacked_yds,0,,,,,
player,201812300kan,kan,DietGe00,pass_long,0,,,,,
player,201812300kan,kan,DietGe00,pass_rating,,,,,,
player,201812300kan,kan,DietGe00,rush_att,0,,,,,
player,201812300kan,kan,DietGe00,rush_yds,0,,,,,
player,201812300kan,kan,DietGe00,rush_td,0,,,,,
player,201812300kan,kan,DietGe00,rush_long,0,,,,,
player,201812300kan,kan,DietGe00,targets,2,,,,,
player,201812300kan,kan,DietGe00,rec,1,,,,,
player,201812300kan,kan,DietGe00,rec_yds,22,,,,,
player,201812300kan,kan,DietGe00,rec_td,0,,,,,
player,201812300kan,kan,DietGe00,rec_long,22,,,,,
player,201812300kan,kan,DietGe00,fumbles,0,,,,,
player,201812300kan,kan,DietGe00,fumbles_lost,0,,,,,
player,201812300kan,kan,SherAn00,pass_cmp,0,,,,,
player,201812300kan,kan,SherAn00,pass_att,0,,,,,
player,201812300kan,kan,SherAn00,pass_yds,0,,,,,
player,201812300kan,kan,SherAn00,pass_td,0,,,,,
player,201812300kan,kan,SherAn00,pass_int,0,,,,,
player,201812300kan,kan,SherAn00,pass_sacked,0,,,,,
player,201812300kan,kan,SherAn00,pass_sacked_yds,0,,,,,
player,201812300kan,kan,SherAn00,pass_long,0,,,,,
player,201812300kan,kan,SherAn00,pass_rating,,,,,,
player,201812300kan,kan,SherAn00,rush_att,0,,,,,
player,201812300kan,kan,SherAn00,rush_yds,0,,,,,
player,201812300kan,kan,SherAn00,rush_td,0,,,,,
player,201812300kan,kan,SherAn00,rush_long,0,,,,,
player,201812300kan,kan,SherAn00,targets,2,,,,,
player,201812300kan,kan,SherAn00,rec,2,,,,,
player,201812300kan,kan,SherAn00,rec_yds,19,,,,,
player,201812300kan,kan,SherAn00,rec_td,0,,,,,
player,201812300kan,kan,SherAn00,rec_long,12,,,,,
player,201812300kan,kan,SherAn00,fumbles,0,,,,,
player,201812300kan,kan,SherAn00,fumbles_lost,0,,,,,
player,201812300kan,kan,BenjKe00,pass_cmp,0,,,,,
player,201812300kan,kan,BenjKe00,pass_att,0,,,,,
player,201812300kan,kan,BenjKe00,pass_yds,0,,,,,
player,201812300kan,kan,BenjKe00,pass_td,0,,,,,
player,201812300kan,kan,BenjKe00,pass_int,0,,,,,
player,201812300kan,kan,BenjKe00,pass_sacked,0,,,,,
player,201812300kan,kan,BenjKe00,pass_sacked_yds,0,,,,,
player,201812300kan,kan,BenjKe00,pass_long,0,,,,,
player,201812300kan,kan,BenjKe00,pass_rating,,,,,,
player,201812300kan,kan,BenjKe00,rush_att,0,,,,,
player,201812300kan,kan,BenjKe00,rush_yds,0,,,,,
player,201812300kan,kan,BenjKe00,rush_td,0,,,,,
player,201812300kan,kan,BenjKe00,rush_long,0,,,,,
player,201812300kan,kan,BenjKe00,targets,1,,,,,
player,201812300kan,kan,BenjKe00,rec,1,,,,,
player,201812300kan,kan,BenjKe00,rec_yds,9,,,,,
player,201812300kan,kan,BenjKe00,rec_td,0,,,,,
player,201812300kan,kan,BenjKe00,rec_long,9,,,,,
player,201812300kan,kan,BenjKe00,fumbles,0,,,,,
player,201812300kan,kan,BenjKe00,fumbles_lost,0,,,,,
player,201812300kan,kan,ConlCh00,pass_cmp,0,,,,,
player,201812300kan,kan,ConlCh00,pass_att,0,,,,,
player,201812300kan,kan,ConlCh00,pass_yds,0,,,,,
player,201812300kan,kan,ConlCh00,pass_td,0,,,,,
player,201812300kan,kan,ConlCh00,pass_int,0,,,,,
player,201812300kan,kan,ConlCh00,pass_sacked,0,,,,,
player,201812300kan,kan,ConlCh00,pass_sacked_yds,0,,,,,
player,201812300kan,kan,ConlCh00,pass_long,0,,,,,
player,201812300kan,kan,ConlCh00,pass_rating,,,,,,
player,201812300kan,kan,ConlCh00,rush_att,0,,,,,
player,201812300kan,kan,ConlCh00,rush_yds,0,,,,,
player,201812300kan,kan,ConlCh00,rush_td,0,,,,,
player,201812300kan,kan,ConlCh00,rush_long,0,,,,,
player,201812300kan,kan,ConlCh00,targets,3,,,,,
player,201812300kan,kan,ConlCh00,rec,0,,,,,
player,201812300kan,kan,ConlCh00,rec_yds,0,,,,,
player,201812300kan,kan,ConlCh00,rec_td,0,,,,,
player,201812300kan,kan,ConlCh00,rec_long,0,,,,,
player,201812300kan,kan,ConlCh00,fumbles,0,,,,,
player,201812300kan,kan,ConlCh00,fumbles_lost,0,,,,,
player,201812300kan,kan,WestCh01,pass_cmp,0,,,,,
player,201812300kan,kan,WestCh01,pass_att,0,,,,,
player,201812300kan,kan,WestCh01,pass_yds,0,,,,,
player,201812300kan,kan,WestCh01,pass_td,0,,,,,
player,201812300kan,kan,WestCh01,pass_int,0,,,,,
player,201812300kan,kan,WestCh01,pass_sacked,0,,,,,
player,201812300kan,kan,WestCh01,pass_sacked_yds,0,,,,,
player,201812300kan,kan,WestCh01,pass_long,0,,,,,
player,201812300kan,kan,WestCh01,pass_rating,,,,,,
player,201812300kan,kan,WestCh01,rush_att,1,,,,,
player,201812300kan,kan,WestCh01,rush_yds,-2,,,,,
player,201812300kan,kan,WestCh01,rush_td,0,,,,,
player,201812300kan,kan,WestCh01,rush_long,-2,,,,,
player,201812300kan,kan,WestCh01,targets,0,,,,,
player,201812300kan,kan,WestCh01,rec,0,,,,,
player,201812300kan,kan,WestCh01,rec_yds,0,,,,,
player,201812300kan,kan,WestCh01,rec_td,0,,,,,
player,201812300kan,kan,WestCh01,rec_long,0,,,,,
player,201812300kan,kan,WestCh01,fumbles,0,,,,,
player,201812300kan,kan,WestCh01,fumbles_lost,0,,,,,
player,201812300kan,rai,ConlGa00,def_int,1,,,,,
player,201812300kan,rai,ConlGa00,def_int_yds,0,,,,,
player,201812300kan,rai,ConlGa00,def_int_td,0,,,,,
player,201812300kan,rai,ConlGa00,def_int_long,0,,,,,
player,201812300kan,rai,ConlGa00,pass_defended,2,,,,,
player,201812300kan,rai,ConlGa00,sacks,0.0,,,,,
player,201812300kan,rai,ConlGa00,tackles_combined,3,,,,,
player,201812300kan,rai,ConlGa00,tackles_solo,2,,,,,
player,201812300kan,rai,ConlGa00,tackles_assists,1,,,,,
player,201812300kan,rai,ConlGa00,tackles_loss,0,,,,,
player,201812300kan,rai,ConlGa00,qb_hits,0,,,,,
player,201812300kan,rai,ConlGa00,fumbles_rec,0,,,,,
player,201812300kan,rai,ConlGa00,fumbles_rec_yds,0,,,,,
player,201812300kan,rai,ConlGa00,fumbles_rec_td,0,,,,,
player,201812300kan,rai,ConlGa00,fumbles_forced,0,,,,,
player,201812300kan,rai,WhitTa00,def_int,0,,,,,
player,201812300kan,rai,WhitTa00,def_int_yds,0,,,,,
