game,2018,16,20181223,201812230sea,kan,"Kansas City Chiefs",31,sea,"Seattle Seahawks",38
player,201812230sea,kan,MahoPa00,fumbles,0,,,,,
player,201812230sea,kan,MahoPa00,fumbles_lost,0,,,,,
player,201812230sea,kan,WillDa05,pass_cmp,0,,,,,
player,201812230sea,kan,WillDa05,pass_att,0,,,,,
player,201812230sea,kan,WillDa05,pass_yds,0,,,,,
player,201812230sea,kan,WillDa05,pass_td,0,,,,,
player,201812230sea,kan,WillDa05,pass_int,0,,,,,
player,201812230sea,kan,WillDa05,pass_sacked,0,,,,,
player,201812230sea,kan,WillDa05,pass_sacked_yds,0,,,,,
player,201812230sea,kan,WillDa05,pass_long,0,,,,,
player,201812230sea,kan,WillDa05,pass_rating,,,,,,
player,201812230sea,kan,WillDa05,rush_att,13,,,,,
player,201812230sea,kan,WillDa05,rush_yds,103,,,,,
player,201812230sea,kan,WillDa05,rush_td,0,,,,,
player,201812230sea,kan,WillDa05,rush_long,25,,,,,
player,201812230sea,kan,WillDa05,targets,7,,,,,
player,201812230sea,kan,WillDa05,rec,7,,,,,
player,201812230sea,kan,WillDa05,rec_yds,37,,,,,
player,201812230sea,kan,WillDa05,rec_td,1,,,,,
player,201812230sea,kan,WillDa05,rec_long,12,,,,,
player,201812230sea,kan,WillDa05,fumbles,1,,,,,
player,201812230sea,kan,WillDa05,fumbles_lost,1,,,,,
player,201812230sea,kan,HillTy00,pass_cmp,0,,,,,
player,201812230sea,kan,HillTy00,pass_att,0,,,,,
player,201812230sea,kan,HillTy00,pass_yds,0,,,,,
player,201812230sea,kan,HillTy00,pass_td,0,,,,,
player,201812230sea,kan,HillTy00,pass_int,0,,,,,
player,201812230sea,kan,HillTy00,pass_sacked,0,,,,,
player,201812230sea,kan,HillTy00,pass_sacked_yds,0,,,,,
player,201812230sea,kan,HillTy00,pass_long,0,,,,,
player,201812230sea,kan,HillTy00,pass_rating,,,,,,
player,201812230sea,kan,HillTy00,rush_att,2,,,,,
player,201812230sea,kan,HillTy00,rush_yds,17,,,,,
player,201812230sea,kan,HillTy00,rush_td,0,,,,,
player,201812230sea,kan,HillTy00,rush_long,9,,,,,
player,201812230sea,kan,HillTy00,targets,9,,,,,
player,201812230sea,kan,HillTy00,rec,4,,,,,
player,201812230sea,kan,HillTy00,rec_yds,74,,,,,
player,201812230sea,kan,HillTy00,rec_td,0,,,,,
player,201812230sea,kan,HillTy00,rec_long,32,,,,,
player,201812230sea,kan,HillTy00,fumbles,0,,,,,
player,201812230sea,kan,HillTy00,fumbles_lost,0,,,,,
player,201812230sea,kan,WestCh01,pass_cmp,0,,,,,
player,201812230sea,kan,WestCh01,pass_att,0,,,,,
player,201812230sea,kan,WestCh01,pass_yds,0,,,,,
player,201812230sea,kan,WestCh01,pass_td,0,,,,,
player,201812230sea,kan,WestCh01,pass_int,0,,,,,
player,201812230sea,kan,WestCh01,pass_sacked,0,,,,,
player,201812230sea,kan,WestCh01,pass_sacked_yds,0,,,,,
player,201812230sea,kan,WestCh01,pass_long,0,,,,,
player,201812230sea,kan,WestCh01,pass_rating,,,,,,
player,201812230sea,kan,WestCh01,rush_att,1,,,,,
player,201812230sea,kan,WestCh01,rush_yds,1,,,,,
player,201812230sea,kan,WestCh01,rush_td,0,,,,,
player,201812230sea,kan,WestCh01,rush_long,1,,,,,
player,201812230sea,kan,WestCh01,targets,3,,,,,
player,201812230sea,kan,WestCh01,rec,2,,,,,
player,201812230sea,kan,WestCh01,rec_yds,37,,,,,
player,201812230sea,kan,WestCh01,rec_td,1,,,,,
player,201812230sea,kan,WestCh01,rec_long,25,,,,,
player,201812230sea,kan,WestCh01,fumbles,0,,,,,
player,201812230sea,kan,WestCh01,fumbles_lost,0,,,,,
player,201812230sea,kan,KelcTr00,pass_cmp,0,,,,,
player,201812230sea,kan,KelcTr00,pass_att,0,,,,,
player,201812230sea,kan,KelcTr00,pass_yds,0,,,,,
player,201812230sea,kan,KelcTr00,pass_td,0,,,,,
player,201812230sea,kan,KelcTr00,pass_int,0,,,,,
player,201812230sea,kan,KelcTr00,pass_sacked,0,,,,,
player,201812230sea,kan,KelcTr00,pass_sacked_yds,0,,,,,
player,201812230sea,kan,KelcTr00,pass_long,0,,,,,
player,201812230sea,kan,KelcTr00,pass_rating,,,,,,
player,201812230sea,kan,KelcTr00,rush_att,0,,,,,
player,201812230sea,kan,KelcTr00,rush_yds,0,,,,,
player,201812230sea,kan,KelcTr00,rush_td,0,,,,,
player,201812230sea,kan,KelcTr00,rush_long,0,,,,,
player,201812230sea,kan,KelcTr00,targets,9,,,,,
player,201812230sea,kan,KelcTr00,rec,5,,,,,
player,201812230sea,kan,KelcTr00,rec_yds,54,,,,,
player,201812230sea,kan,KelcTr00,rec_td,0,,,,,
player,201812230sea,kan,KelcTr00,rec_long,23,,,,,
player,201812230sea,kan,KelcTr00,fumbles,0,,,,,
player,201812230sea,kan,KelcTr00,fumbles_lost,0,,,,,
player,201812230sea,kan,ConlCh00,pass_cmp,0,,,,,
player,201812230sea,kan,ConlCh00,pass_att,0,,,,,
player,201812230sea,kan,ConlCh00,pass_yds,0,,,,,
player,201812230sea,kan,ConlCh00,pass_td,0,,,,,
player,201812230sea,kan,ConlCh00,pass_int,0,,,,,
player,201812230sea,kan,ConlCh00,pass_sacked,0,,,,,
player,201812230sea,kan,ConlCh00,pass_sacked_yds,0,,,,,
player,201812230sea,kan,ConlCh00,pass_long,0,,,,,
player,201812230sea,kan,ConlCh00,pass_rating,,,,,,
player,201812230sea,kan,ConlCh00,rush_att,0,,,,,
player,201812230sea,kan,ConlCh00,rush_yds,0,,,,,
player,201812230sea,kan,ConlCh00,rush_td,0,,,,,
player,201812230sea,kan,ConlCh00,rush_long,0,,,,,
player,201812230sea,kan,ConlCh00,targets,5,,,,,
player,201812230sea,kan,ConlCh00,rec,3,,,,,
player,201812230sea,kan,ConlCh00,rec_yds,54,,,,,
player,201812230sea,kan,ConlCh00,rec_td,0,,,,,
player,201812230sea,kan,ConlCh00,rec_long,23,,,,,
player,201812230sea,kan,ConlCh00,fumbles,1,,,,,
player,201812230sea,kan,ConlCh00,fumbles_lost,1,,,,,
player,201812230sea,kan,RobiDe01,pass_cmp,0,,,,,
player,201812230sea,kan,RobiDe01,pass_att,0,,,,,
player,201812230sea,kan,RobiDe01,pass_yds,0,,,,,
player,201812230sea,kan,RobiDe01,pass_td,0,,,,,
player,201812230sea,kan,RobiDe01,pass_int,0,,,,,
player,201812230sea,kan,RobiDe01,pass_sacked,0,,,,,
player,201812230sea,kan,RobiDe01,pass_sacked_yds,0,,,,,
player,201812230sea,kan,RobiDe01,pass_long,0,,,,,
player,201812230sea,kan,RobiDe01,pass_rating,,,,,,
player,201812230sea,kan,RobiDe01,rush_att,0,,,,,
player,201812230sea,kan,RobiDe01,rush_yds,0,,,,,
player,201812230sea,kan,RobiDe01,rush_td,0,,,,,
player,201812230sea,kan,RobiDe01,rush_long,0,,,,,
player,201812230sea,kan,RobiDe01,targets,3,,,,,
player,201812230sea,kan,RobiDe01,rec,2,,,,,
player,201812230sea,kan,RobiDe01,rec_yds,17,,,,,
player,201812230sea,kan,RobiDe01,rec_td,1,,,,,
player,201812230sea,kan,RobiDe01,rec_long,11,,,,,
player,201812230sea,kan,RobiDe01,fumbles,0,,,,,
player,201812230sea,kan,RobiDe01,fumbles_lost,0,,,,,
player,201812230sea,kan,BenjKe00,pass_cmp,0,,,,,
player,201812230sea,kan,BenjKe00,pass_att,0,,,,,
player,201812230sea,kan,BenjKe00,pass_yds,0,,,,,
player,201812230sea,kan,BenjKe00,pass_td,0,,,,,
player,201812230sea,kan,BenjKe00,pass_int,0,,,,,
player,201812230sea,kan,BenjKe00,pass_sacked,0,,,,,
player,201812230sea,kan,BenjKe00,pass_sacked_yds,0,,,,,
player,201812230sea,kan,BenjKe00,pass_long,0,,,,,
player,201812230sea,kan,BenjKe00,pass_rating,,,,,,
player,201812230sea,kan,BenjKe00,rush_att,0,,,,,
player,201812230sea,kan,BenjKe00,rush_yds,0,,,,,
player,201812230sea,kan,BenjKe00,rush_td,0,,,,,
player,201812230sea,kan,BenjKe00,rush_long,0,,,,,
player,201812230sea,kan,BenjKe00,targets,2,,,,,
player,201812230sea,kan,BenjKe00,rec,0,,,,,
player,201812230sea,kan,BenjKe00,rec_yds,0,,,,,
player,201812230sea,kan,BenjKe00,rec_td,0,,,,,
player,201812230sea,kan,BenjKe00,rec_long,0,,,,,
player,201812230sea,kan,BenjKe00,fumbles,0,,,,,
player,201812230sea,kan,BenjKe00,fumbles_lost,0,,,,,
player,201812230sea,kan,HarrDe03,pass_cmp,0,,,,,
player,201812230sea,kan,HarrDe03,pass_att,0,,,,,
player,201812230sea,kan,HarrDe03,pass_yds,0,,,,,
player,201812230sea,kan,HarrDe03,pass_td,0,,,,,
player,201812230sea,kan,HarrDe03,pass_int,0,,,,,
player,201812230sea,kan,HarrDe03,pass_sacked,0,,,,,
player,201812230sea,kan,HarrDe03,pass_sacked_yds,0,,,,,
player,201812230sea,kan,HarrDe03,pass_long,0,,,,,
player,201812230sea,kan,HarrDe03,pass_rating,,,,,,
player,201812230sea,kan,HarrDe03,rush_att,0,,,,,
player,201812230sea,kan,HarrDe03,rush_yds,0,,,,,
player,201812230sea,kan,HarrDe03,rush_td,0,,,,,
player,201812230sea,kan,HarrDe03,rush_long,0,,,,,
player,201812230sea,kan,HarrDe03,targets,1,,,,,
player,201812230sea,kan,HarrDe03,rec,0,,,,,
player,201812230sea,kan,HarrDe03,rec_yds,0,,,,,
player,201812230sea,kan,HarrDe03,rec_td,0,,,,,
player,201812230sea,kan,HarrDe03,rec_long,0,,,,,
player,201812230sea,kan,HarrDe03,fumbles,0,,,,,
player,201812230sea,kan,HarrDe03,fumbles_lost,0,,,,,
player,201812230sea,sea,WilsRu00,pass_cmp,18,,,,,
player,201812230sea,sea,WilsRu00,pass_att,29,,,,,
player,201812230sea,sea,WilsRu00,pass_yds,271,,,,,
player,201812230sea,sea,WilsRu00,pass_td,3,,,,,
player,201812230sea,sea,WilsRu00,pass_int,0,,,,,
player,201812230sea,sea,WilsRu00,pass_sacked,3,,,,,
player,201812230sea,sea,WilsRu00,pass_sacked_yds,17,,,,,
player,201812230sea,sea,WilsRu00,pass_long,45,,,,,
player,201812230sea,sea,WilsRu00,pass_rating,127.2,,,,,
player,201812230sea,sea,WilsRu00,rush_att,8,,,,,
player,201812230sea,sea,WilsRu00,rush_yds,57,,,,,
player,201812230sea,sea,WilsRu00,rush_td,0,,,,,
player,201812230sea,sea,WilsRu00,rush_long,26,,,,,
player,201812230sea,sea,WilsRu00,targets,0,,,,,
player,201812230sea,sea,WilsRu00,rec,0,,,,,
player,201812230sea,sea,WilsRu00,rec_yds,0,,,,,
player,201812230sea,sea,WilsRu00,rec_td,0,,,,,
player,201812230sea,sea,WilsRu00,rec_long,0,,,,,
player,201812230sea,sea,WilsRu00,fumbles,0,,,,,
player,201812230sea,sea,WilsRu00,fumbles_lost,0,,,,,
player,201812230sea,sea,CarsCh00,pass_cmp,0,,,,,
player,201812230sea,sea,CarsCh00,pass_att,0,,,,,
player,201812230sea,sea,CarsCh00,pass_yds,0,,,,,
player,201812230sea,sea,CarsCh00,pass_td,0,,,,,
player,201812230sea,sea,CarsCh00,pass_int,0,,,,,
player,201812230sea,sea,CarsCh00,pass_sacked,0,,,,,
player,201812230sea,sea,CarsCh00,pass_sacked_yds,0,,,,,
player,201812230sea,sea,CarsCh00,pass_long,0,,,,,
player,201812230sea,sea,CarsCh00,pass_rating,,,,,,
player,201812230sea,sea,CarsCh00,rush_att,27,,,,,
player,201812230sea,sea,CarsCh00,rush_yds,116,,,,,
player,201812230sea,sea,CarsCh00,rush_td,2,,,,,
player,201812230sea,sea,CarsCh00,rush_long,17,,,,,
player,201812230sea,sea,CarsCh00,targets,0,,,,,
player,201812230sea,sea,CarsCh00,rec,0,,,,,
player,201812230sea,sea,CarsCh00,rec_yds,0,,,,,
player,201812230sea,sea,CarsCh00,rec_td,0,,,,,
player,201812230sea,sea,CarsCh00,rec_long,0,,,,,
player,201812230sea,sea,CarsCh00,fumbles,0,,,,,
player,201812230sea,sea,CarsCh00,fumbles_lost,0,,,,,
player,201812230sea,sea,DaviMi01,pass_cmp,0,,,,,
player,201812230sea,sea,DaviMi01,pass_att,0,,,,,
player,201812230sea,sea,DaviMi01,pass_yds,0,,,,,
player,201812230sea,sea,DaviMi01,pass_td,0,,,,,
player,201812230sea,sea,DaviMi01,pass_int,0,,,,,
player,201812230sea,sea,DaviMi01,pass_sacked,0,,,,,
player,201812230sea,sea,DaviMi01,pass_sacked_yds,0,,,,,
player,201812230sea,sea,DaviMi01,pass_long,0,,,,,
player,201812230sea,sea,DaviMi01,pass_rating,,,,,,
player,201812230sea,sea,DaviMi01,rush_att,7,,,,,
player,201812230sea,sea,DaviMi01,rush_yds,31,,,,,
player,201812230sea,sea,DaviMi01,rush_td,0,,,,,
player,201812230sea,sea,DaviMi01,rush_long,10,,,,,
player,201812230sea,sea,DaviMi01,targets,1,,,,,
player,201812230sea,sea,DaviMi01,rec,0,,,,,
player,201812230sea,sea,DaviMi01,rec_yds,0,,,,,
player,201812230sea,sea,DaviMi01,rec_td,0,,,,,
player,201812230sea,sea,DaviMi01,rec_long,0,,,,,
player,201812230sea,sea,DaviMi01,fumbles,0,,,,,
player,201812230sea,sea,DaviMi01,fumbles_lost,0,,,,,
player,201812230sea,sea,McKiJ.00,pass_cmp,0,,,,,
player,201812230sea,sea,McKiJ.00,pass_att,0,,,,,
player,201812230sea,sea,McKiJ.00,pass_yds,0,,,,,
player,201812230sea,sea,McKiJ.00,pass_td,0,,,,,
player,201812230sea,sea,McKiJ.00,pass_int,0,,,,,
player,201812230sea,sea,McKiJ.00,pass_sacked,0,,,,,
player,201812230sea,sea,McKiJ.00,pass_sacked_yds,0,,,,,
player,201812230sea,sea,McKiJ.00,pass_long,0,,,,,
player,201812230sea,sea,McKiJ.00,pass_rating,,,,,,
player,201812230sea,sea,McKiJ.00,rush_att,1,,,,,
player,201812230sea,sea,McKiJ.00,rush_yds,6,,,,,
player,201812230sea,sea,McKiJ.00,rush_td,0,,,,,
player,201812230sea,sea,McKiJ.00,rush_long,6,,,,,
player,201812230sea,sea,McKiJ.00,targets,0,,,,,
player,201812230sea,sea,McKiJ.00,rec,0,,,,,
player,201812230sea,sea,McKiJ.00,rec_yds,0,,,,,
player,201812230sea,sea,McKiJ.00,rec_td,0,,,,,
player,201812230sea,sea,McKiJ.00,rec_long,0,,,,,
player,201812230sea,sea,McKiJ.00,fumbles,0,,,,,
player,201812230sea,sea,McKiJ.00,fumbles_lost,0,,,,,
player,201812230sea,sea,BaldDo00,pass_cmp,0,,,,,
player,201812230sea,sea,BaldDo00,pass_att,0,,,,,
player,201812230sea,sea,BaldDo00,pass_yds,0,,,,,
player,201812230sea,sea,BaldDo00,pass_td,0,,,,,
player,201812230sea,sea,BaldDo00,pass_int,0,,,,,
player,201812230sea,sea,BaldDo00,pass_sacked,0,,,,,
player,201812230sea,sea,BaldDo00,pass_sacked_yds,0,,,,,
player,201812230sea,sea,BaldDo00,pass_long,0,,,,,
player,201812230sea,sea,BaldDo00,pass_rating,,,,,,
player,201812230sea,sea,BaldDo00,rush_att,0,,,,,
player,201812230sea,sea,BaldDo00,rush_yds,0,,,,,
player,201812230sea,sea,BaldDo00,rush_td,0,,,,,
player,201812230sea,sea,BaldDo00,rush_long,0,,,,,
player,201812230sea,sea,BaldDo00,targets,12,,,,,
player,201812230sea,sea,BaldDo00,rec,7,,,,,
player,201812230sea,sea,BaldDo00,rec_yds,126,,,,,
player,201812230sea,sea,BaldDo00,rec_td,1,,,,,
player,201812230sea,sea,BaldDo00,rec_long,29,,,,,
player,201812230sea,sea,BaldDo00,fumbles,0,,,,,
player,201812230sea,sea,BaldDo00,fumbles_lost,0,,,,,
player,201812230sea,sea,LockTy00,pass_cmp,0,,,,,
player,201812230sea,sea,LockTy00,pass_att,0,,,,,
player,201812230sea,sea,LockTy00,pass_yds,0,,,,,
player,201812230sea,sea,LockTy00,pass_td,0,,,,,
player,201812230sea,sea,LockTy00,pass_int,0,,,,,
player,201812230sea,sea,LockTy00,pass_sacked,0,,,,,
player,201812230sea,sea,LockTy00,pass_sacked_yds,0,,,,,
player,201812230sea,sea,LockTy00,pass_long,0,,,,,
player,201812230sea,sea,LockTy00,pass_rating,,,,,,
player,201812230sea,sea,LockTy00,rush_att,0,,,,,
player,201812230sea,sea,LockTy00,rush_yds,0,,,,,
player,201812230sea,sea,LockTy00,rush_td,0,,,,,
player,201812230sea,sea,LockTy00,rush_long,0,,,,,
player,201812230sea,sea,LockTy00,targets,5,,,,,
player,201812230sea,sea,LockTy00,rec,4,,,,,
player,201812230sea,sea,LockTy00,rec_yds,99,,,,,
player,201812230sea,sea,LockTy00,rec_td,0,,,,,
player,201812230sea,sea,LockTy00,rec_long,45,,,,,
player,201812230sea,sea,LockTy00,fumbles,1,,,,,
player,201812230sea,sea,LockTy00,fumbles_lost,0,,,,,
player,201812230sea,sea,DickEd00,pass_cmp,0,,,,,
player,201812230sea,sea,DickEd00,pass_att,0,,,,,
player,201812230sea,sea,DickEd00,pass_yds,0,,,,,
player,201812230sea,sea,DickEd00,pass_td,0,,,,,
player,201812230sea,sea,DickEd00,pass_int,0,,,,,
player,201812230sea,sea,DickEd00,pass_sacked,0,,,,,
player,201812230sea,sea,DickEd00,pass_sacked_yds,0,,,,,
player,201812230sea,sea,DickEd00,pass_long,0,,,,,
player,201812230sea,sea,DickEd00,pass_rating,,,,,,
player,201812230sea,sea,DickEd00,rush_att,0,,,,,
player,201812230sea,sea,DickEd00,rush_yds,0,,,,,
player,201812230sea,sea,DickEd00,rush_td,0,,,,,
player,201812230sea,sea,DickEd00,rush_long,0,,,,,
player,201812230sea,sea,DickEd00,targets,3,,,,,
player,201812230sea,sea,DickEd00,rec,3,,,,,
player,201812230sea,sea,DickEd00,rec_yds,19,,,,,
player,201812230sea,sea,DickEd00,rec_td,1,,,,,
player,201812230sea,sea,DickEd00,rec_long,18,,,,,
player,201812230sea,sea,DickEd00,fumbles,0,,,,,
player,201812230sea,sea,DickEd00,fumbles_lost,0,,,,,
player,201812230sea,sea,VannNi00,pass_cmp,0,,,,,
player,201812230sea,sea,VannNi00,pass_att,0,,,,,
player,201812230sea,sea,VannNi00,pass_yds,0,,,,,
player,201812230sea,sea,VannNi00,pass_td,0,,,,,
player,201812230sea,sea,VannNi00,pass_int,0,,,,,
player,201812230sea,sea,VannNi00,pass_sacked,0,,,,,
player,201812230sea,sea,VannNi00,pass_sacked_yds,0,,,,,
player,201812230sea,sea,VannNi00,pass_long,0,,,,,
player,201812230sea,sea,VannNi00,pass_rating,,,,,,
player,201812230sea,sea,VannNi00,rush_att,0,,,,,
player,201812230sea,sea,VannNi00,rush_yds,0,,,,,
player,201812230sea,sea,VannNi00,rush_td,0,,,,,
player,201812230sea,sea,VannNi00,rush_long,0,,,,,
player,201812230sea,sea,VannNi00,targets,2,,,,,
player,201812230sea,sea,VannNi00,rec,2,,,,,
player,201812230sea,sea,VannNi00,rec_yds,11,,,,,
player,201812230sea,sea,VannNi00,rec_td,1,,,,,
player,201812230sea,sea,VannNi00,rec_long,10,,,,,
player,201812230sea,sea,VannNi00,fumbles,0,,,,,
player,201812230sea,sea,VannNi00,fumbles_lost,0,,,,,
player,201812230sea,sea,BrowJa03,pass_cmp,0,,,,,
player,201812230sea,sea,BrowJa03,pass_att,0,,,,,
player,201812230sea,sea,BrowJa03,pass_yds,0,,,,,
player,201812230sea,sea,BrowJa03,pass_td,0,,,,,
player,201812230sea,sea,BrowJa03,pass_int,0,,,,,
player,201812230sea,sea,BrowJa03,pass_sacked,0,,,,,
player,201812230sea,sea,BrowJa03,pass_sacked_yds,0,,,,,
player,201812230sea,sea,BrowJa03,pass_long,0,,,,,
player,201812230sea,sea,BrowJa03,pass_rating,,,,,,
player,201812230sea,sea,BrowJa03,rush_att,0,,,,,
player,201812230sea,sea,BrowJa03,rush_yds,0,,,,,
player,201812230sea,sea,BrowJa03,rush_td,0,,,,,
player,201812230sea,sea,BrowJa03,rush_long,0,,,,,
player,201812230sea,sea,BrowJa03,targets,1,,,,,
player,201812230sea,sea,BrowJa03,rec,1,,,,,
player,201812230sea,sea,BrowJa03,rec_yds,9,,,,,
player,201812230sea,sea,BrowJa03,rec_td,0,,,,,
player,201812230sea,sea,BrowJa03,rec_long,9,,,,,
player,201812230sea,sea,BrowJa03,fumbles,0,,,,,
player,201812230sea,sea,BrowJa03,fumbles_lost,0,,,,,
player,201812230sea,sea,MoorDa03,pass_cmp,0,,,,,
player,201812230sea,sea,MoorDa03,pass_att,0,,,,,
player,201812230sea,sea,MoorDa03,pass_yds,0,,,,,
player,201812230sea,sea,MoorDa03,pass_td,0,,,,,
player,201812230sea,sea,MoorDa03,pass_int,0,,,,,
player,201812230sea,sea,MoorDa03,pass_sacked,0,,,,,
player,201812230sea,sea,MoorDa03,pass_sacked_yds,0,,,,,
player,201812230sea,sea,MoorDa03,pass_long,0,,,,,
player,201812230sea,sea,MoorDa03,pass_rating,,,,,,
player,201812230sea,sea,MoorDa03,rush_att,0,,,,,
player,201812230sea,sea,MoorDa03,rush_yds,0,,,,,
player,201812230sea,sea,MoorDa03,rush_td,0,,,,,
player,201812230sea,sea,MoorDa03,rush_long,0,,,,,
player,201812230sea,sea,MoorDa03,targets,3,,,,,
player,201812230sea,sea,MoorDa03,rec,1,,,,,
player,201812230sea,sea,MoorDa03,rec_yds,7,,,,,
player,201812230sea,sea,MoorDa03,rec_td,0,,,,,
player,201812230sea,sea,MoorDa03,rec_long,7,,,,,
player,201812230sea,sea,MoorDa03,fumbles,0,,,,,
player,201812230sea,sea,MoorDa03,fumbles_lost,0,,,,,
player,201812230sea,kan,JoneCh09,def_int,0,,,,,
player,201812230sea,kan,JoneCh09,def_int_yds,0,,,,,
player,201812230sea,kan,JoneCh09,def_int_td,0,,,,,
player,201812230sea,kan,JoneCh09,def_int_long,0,,,,,
player,201812230sea,kan,JoneCh09,pass_defended,0,,,,,
player,201812230sea,kan,JoneCh09,sacks,1.5,,,,,
player,201812230sea,kan,JoneCh09,tackles_combined,3,,,,,
player,201812230sea,kan,JoneCh09,tackles_solo,2,,,,,
player,201812230sea,kan,JoneCh09,tackles_assists,1,,,,,
player,201812230sea,kan,JoneCh09,tackles_loss,2,,,,,
player,201812230sea,kan,JoneCh09,qb_hits,3,,,,,
player,201812230sea,kan,JoneCh09,fumbles_rec,0,,,,,
player,201812230sea,kan,JoneCh09,fumbles_rec_yds,0,,,,,
player,201812230sea,kan,JoneCh09,fumbles_rec_td,0,,,,,
player,201812230sea,kan,JoneCh09,fumbles_forced,0,,,,,
player,201812230sea,kan,HousJu00,def_int,0,,,,,
player,201812230sea,kan,HousJu00,def_int_yds,0,,,,,
player,201812230sea,kan,HousJu00,def_int_td,0,,,,,
player,201812230sea,kan,HousJu00,def_int_long,0,,,,,
player,201812230sea,kan,HousJu00,pass_defended,0,,,,,
player,201812230sea,kan,HousJu00,sacks,1.0,,,,,
player,201812230sea,kan,HousJu00,tackles_combined,3,,,,,
player,201812230sea,kan,HousJu00,tackles_solo,3,,,,,
player,201812230sea,kan,HousJu00,tackles_assists,0,,,,,
player,201812230sea,kan,HousJu00,tackles_loss,2,,,,,
player,201812230sea,kan,HousJu00,qb_hits,2,,,,,
player,201812230sea,kan,HousJu00,fumbles_rec,0,,,,,
player,201812230sea,kan,HousJu00,fumbles_rec_yds,0,,,,,
player,201812230sea,kan,HousJu00,fumbles_rec_td,0,,,,,
player,201812230sea,kan,HousJu00,fumbles_forced,0,,,,,
player,201812230sea,kan,FordDe00,def_int,0,,,,,
player,201812230sea,kan,FordDe00,def_int_yds,0,,,,,
player,201812230sea,kan,FordDe00,def_int_td,0,,,,,
player,201812230sea,kan,FordDe00,def_int_long,0,,,,,
player,201812230sea,kan,FordDe00,pass_defended,0,,,,,
player,201812230sea,kan,FordDe00,sacks,0.5,,,,,
player,201812230sea,kan,FordDe00,tackles_combined,7,,,,,
player,201812230sea,kan,FordDe00,tackles_solo,3,,,,,
player,201812230sea,kan,FordDe00,tackles_assists,4,,,,,
player,201812230sea,kan,FordDe00,tackles_loss,2,,,,,
player,201812230sea,kan,FordDe00,qb_hits,2,,,,,
player,201812230sea,kan,FordDe00,fumbles_rec,0,,,,,
player,201812230sea,kan,FordDe00,fumbles_rec_yds,0,,,,,
player,201812230sea,kan,FordDe00,fumbles_rec_td,0,,,,,
player,201812230sea,kan,FordDe00,fumbles_forced,0,,,,,
player,201812230sea,kan,HitcAn00,def_int,0,,,,,
player,201812230sea,kan,HitcAn00,def_int_yds,0,,,,,
player,201812230sea,kan,HitcAn00,def_int_td,0,,,,,
player,201812230sea,kan,HitcAn00,def_int_long,0,,,,,
player,201812230sea,kan,HitcAn00,pass_defended,0,,,,,
player,201812230sea,kan,HitcAn00,sacks,0.0,,,,,
player,201812230sea,kan,HitcAn00,tackles_combined,12,,,,,
