game,2018,5,20181007,201810070phi,min,"Minnesota Vikings",23,phi,"Philadelphia Eagles",21
player,201810070phi,min,HuntDa01,pass_defended,0,,,,,
player,201810070phi,min,HuntDa01,sacks,1.0,,,,,
player,201810070phi,min,HuntDa01,tackles_combined,2,,,,,
player,201810070phi,min,HuntDa01,tackles_solo,2,,,,,
player,201810070phi,min,HuntDa01,tackles_assists,0,,,,,
player,201810070phi,min,HuntDa01,tackles_loss,1,,,,,
player,201810070phi,min,HuntDa01,qb_hits,2,,,,,
player,201810070phi,min,HuntDa01,fumbles_rec,0,,,,,
player,201810070phi,min,HuntDa01,fumbles_rec_yds,0,,,,,
player,201810070phi,min,HuntDa01,fumbles_rec_td,0,,,,,
player,201810070phi,min,HuntDa01,fumbles_forced,0,,,,,
player,201810070phi,min,WeatSt00,def_int,0,,,,,
player,201810070phi,min,WeatSt00,def_int_yds,0,,,,,
player,201810070phi,min,WeatSt00,def_int_td,0,,,,,
player,201810070phi,min,WeatSt00,def_int_long,0,,,,,
player,201810070phi,min,WeatSt00,pass_defended,0,,,,,
player,201810070phi,min,WeatSt00,sacks,1.0,,,,,
player,201810070phi,min,WeatSt00,tackles_combined,2,,,,,
player,201810070phi,min,WeatSt00,tackles_solo,2,,,,,
player,201810070phi,min,WeatSt00,tackles_assists,0,,,,,
player,201810070phi,min,WeatSt00,tackles_loss,0,,,,,
player,201810070phi,min,WeatSt00,qb_hits,1,,,,,
player,201810070phi,min,WeatSt00,fumbles_rec,0,,,,,
player,201810070phi,min,WeatSt00,fumbles_rec_yds,0,,,,,
player,201810070phi,min,WeatSt00,fumbles_rec_td,0,,,,,
player,201810070phi,min,WeatSt00,fumbles_forced,1,,,,,
player,201810070phi,min,BarrAn00,def_int,0,,,,,
player,201810070phi,min,BarrAn00,def_int_yds,0,,,,,
player,201810070phi,min,BarrAn00,def_int_td,0,,,,,
player,201810070phi,min,BarrAn00,def_int_long,0,,,,,
player,201810070phi,min,BarrAn00,pass_defended,0,,,,,
player,201810070phi,min,BarrAn00,sacks,0.0,,,,,
player,201810070phi,min,BarrAn00,tackles_combined,6,,,,,
player,201810070phi,min,BarrAn00,tackles_solo,5,,,,,
player,201810070phi,min,BarrAn00,tackles_assists,1,,,,,
player,201810070phi,min,BarrAn00,tackles_loss,1,,,,,
player,201810070phi,min,BarrAn00,qb_hits,1,,,,,
player,201810070phi,min,BarrAn00,fumbles_rec,0,,,,,
player,201810070phi,min,BarrAn00,fumbles_rec_yds,0,,,,,
player,201810070phi,min,BarrAn00,fumbles_rec_td,0,,,,,
player,201810070phi,min,BarrAn00,fumbles_forced,0,,,,,
player,201810070phi,min,KendEr00,def_int,0,,,,,
player,201810070phi,min,KendEr00,def_int_yds,0,,,,,
player,201810070phi,min,KendEr00,def_int_td,0,,,,,
player,201810070phi,min,KendEr00,def_int_long,0,,,,,
player,201810070phi,min,KendEr00,pass_defended,0,,,,,
player,201810070phi,min,KendEr00,sacks,0.0,,,,,
player,201810070phi,min,KendEr00,tackles_combined,6,,,,,
player,201810070phi,min,KendEr00,tackles_solo,4,,,,,
player,201810070phi,min,KendEr00,tackles_assists,2,,,,,
player,201810070phi,min,KendEr00,tackles_loss,0,,,,,
player,201810070phi,min,KendEr00,qb_hits,0,,,,,
player,201810070phi,min,KendEr00,fumbles_rec,1,,,,,
player,201810070phi,min,KendEr00,fumbles_rec_yds,0,,,,,
player,201810070phi,min,KendEr00,fumbles_rec_td,0,,,,,
player,201810070phi,min,KendEr00,fumbles_forced,0,,,,,
player,201810070phi,min,HughMi00,def_int,0,,,,,
player,201810070phi,min,HughMi00,def_int_yds,0,,,,,
player,201810070phi,min,HughMi00,def_int_td,0,,,,,
player,201810070phi,min,HughMi00,def_int_long,0,,,,,
player,201810070phi,min,HughMi00,pass_defended,0,,,,,
player,201810070phi,min,HughMi00,sacks,0.0,,,,,
player,201810070phi,min,HughMi00,tackles_combined,5,,,,,
player,201810070phi,min,HughMi00,tackles_solo,5,,,,,
player,201810070phi,min,HughMi00,tackles_assists,0,,,,,
player,201810070phi,min,HughMi00,tackles_loss,1,,,,,
player,201810070phi,min,HughMi00,qb_hits,0,,,,,
player,201810070phi,min,HughMi00,fumbles_rec,0,,,,,
player,201810070phi,min,HughMi00,fumbles_rec_yds,0,,,,,
player,201810070phi,min,HughMi00,fumbles_rec_td,0,,,,,
player,201810070phi,min,HughMi00,fumbles_forced,0,,,,,
player,201810070phi,min,SendAn00,def_int,0,,,,,
player,201810070phi,min,SendAn00,def_int_yds,0,,,,,
player,201810070phi,min,SendAn00,def_int_td,0,,,,,
player,201810070phi,min,SendAn00,def_int_long,0,,,,,
player,201810070phi,min,SendAn00,pass_defended,0,,,,,
player,201810070phi,min,SendAn00,sacks,0.0,,,,,
player,201810070phi,min,SendAn00,tackles_combined,5,,,,,
player,201810070phi,min,SendAn00,tackles_solo,5,,,,,
player,201810070phi,min,SendAn00,tackles_assists,0,,,,,
player,201810070phi,min,SendAn00,tackles_loss,0,,,,,
player,201810070phi,min,SendAn00,qb_hits,0,,,,,
player,201810070phi,min,SendAn00,fumbles_rec,0,,,,,
player,201810070phi,min,SendAn00,fumbles_rec_yds,0,,,,,
player,201810070phi,min,SendAn00,fumbles_rec_td,0,,,,,
player,201810070phi,min,SendAn00,fumbles_forced,0,,,,,
player,201810070phi,min,SmitHa00,def_int,0,,,,,
player,201810070phi,min,SmitHa00,def_int_yds,0,,,,,
player,201810070phi,min,SmitHa00,def_int_td,0,,,,,
player,201810070phi,min,SmitHa00,def_int_long,0,,,,,
player,201810070phi,min,SmitHa00,pass_defended,1,,,,,
player,201810070phi,min,SmitHa00,sacks,0.0,,,,,
player,201810070phi,min,SmitHa00,tackles_combined,4,,,,,
player,201810070phi,min,SmitHa00,tackles_solo,4,,,,,
player,201810070phi,min,SmitHa00,tackles_assists,0,,,,,
player,201810070phi,min,SmitHa00,tackles_loss,0,,,,,
player,201810070phi,min,SmitHa00,qb_hits,1,,,,,
player,201810070phi,min,SmitHa00,fumbles_rec,0,,,,,
player,201810070phi,min,SmitHa00,fumbles_rec_yds,0,,,,,
player,201810070phi,min,SmitHa00,fumbles_rec_td,0,,,,,
player,201810070phi,min,SmitHa00,fumbles_forced,0,,,,,
player,201810070phi,min,RhodXa00,def_int,0,,,,,
player,201810070phi,min,RhodXa00,def_int_yds,0,,,,,
player,201810070phi,min,RhodXa00,def_int_td,0,,,,,
player,201810070phi,min,RhodXa00,def_int_long,0,,,,,
player,201810070phi,min,RhodXa00,pass_defended,1,,,,,
player,201810070phi,min,RhodXa00,sacks,0.0,,,,,
player,201810070phi,min,RhodXa00,tackles_combined,3,,,,,
player,201810070phi,min,RhodXa00,tackles_solo,3,,,,,
player,201810070phi,min,RhodXa00,tackles_assists,0,,,,,
player,201810070phi,min,RhodXa00,tackles_loss,0,,,,,
player,201810070phi,min,RhodXa00,qb_hits,0,,,,,
player,201810070phi,min,RhodXa00,fumbles_rec,0,,,,,
player,201810070phi,min,RhodXa00,fumbles_rec_yds,0,,,,,
player,201810070phi,min,RhodXa00,fumbles_rec_td,0,,,,,
player,201810070phi,min,RhodXa00,fumbles_forced,0,,,,,
player,201810070phi,min,IlokGe00,def_int,0,,,,,
player,201810070phi,min,IlokGe00,def_int_yds,0,,,,,
player,201810070phi,min,IlokGe00,def_int_td,0,,,,,
player,201810070phi,min,IlokGe00,def_int_long,0,,,,,
player,201810070phi,min,IlokGe00,pass_defended,0,,,,,
player,201810070phi,min,IlokGe00,sacks,0.0,,,,,
player,201810070phi,min,IlokGe00,tackles_combined,2,,,,,
player,201810070phi,min,IlokGe00,tackles_solo,2,,,,,
player,201810070phi,min,IlokGe00,tackles_assists,0,,,,,
player,201810070phi,min,IlokGe00,tackles_loss,0,,,,,
player,201810070phi,min,IlokGe00,qb_hits,0,,,,,
player,201810070phi,min,IlokGe00,fumbles_rec,0,,,,,
player,201810070phi,min,IlokGe00,fumbles_rec_yds,0,,,,,
player,201810070phi,min,IlokGe00,fumbles_rec_td,0,,,,,
player,201810070phi,min,IlokGe00,fumbles_forced,0,,,,,
player,201810070phi,min,KearJa00,def_int,0,,,,,
player,201810070phi,min,KearJa00,def_int_yds,0,,,,,
player,201810070phi,min,KearJa00,def_int_td,0,,,,,
player,201810070phi,min,KearJa00,def_int_long,0,,,,,
player,201810070phi,min,KearJa00,pass_defended,0,,,,,
player,201810070phi,min,KearJa00,sacks,0.0,,,,,
player,201810070phi,min,KearJa00,tackles_combined,2,,,,,
player,201810070phi,min,KearJa00,tackles_solo,2,,,,,
player,201810070phi,min,KearJa00,tackles_assists,0,,,,,
player,201810070phi,min,KearJa00,tackles_loss,0,,,,,
player,201810070phi,min,KearJa00,qb_hits,0,,,,,
player,201810070phi,min,KearJa00,fumbles_rec,0,,,,,
player,201810070phi,min,KearJa00,fumbles_rec_yds,0,,,,,
player,201810070phi,min,KearJa00,fumbles_rec_td,0,,,,,
player,201810070phi,min,KearJa00,fumbles_forced,0,,,,,
player,201810070phi,min,WilsEr00,def_int,0,,,,,
player,201810070phi,min,WilsEr00,def_int_yds,0,,,,,
player,201810070phi,min,WilsEr00,def_int_td,0,,,,,
player,201810070phi,min,WilsEr00,def_int_long,0,,,,,
player,201810070phi,min,WilsEr00,pass_defended,0,,,,,
player,201810070phi,min,WilsEr00,sacks,0.0,,,,,
player,201810070phi,min,WilsEr00,tackles_combined,2,,,,,
player,201810070phi,min,WilsEr00,tackles_solo,2,,,,,
player,201810070phi,min,WilsEr00,tackles_assists,0,,,,,
player,201810070phi,min,WilsEr00,tackles_loss,0,,,,,
player,201810070phi,min,WilsEr00,qb_hits,0,,,,,
player,201810070phi,min,WilsEr00,fumbles_rec,0,,,,,
player,201810070phi,min,WilsEr00,fumbles_rec_yds,0,,,,,
player,201810070phi,min,WilsEr00,fumbles_rec_td,0,,,,,
player,201810070phi,min,WilsEr00,fumbles_forced,0,,,,,
player,201810070phi,min,AlexMa01,def_int,0,,,,,
player,201810070phi,min,AlexMa01,def_int_yds,0,,,,,
player,201810070phi,min,AlexMa01,def_int_td,0,,,,,
player,201810070phi,min,AlexMa01,def_int_long,0,,,,,
player,201810070phi,min,AlexMa01,pass_defended,0,,,,,
player,201810070phi,min,AlexMa01,sacks,0.0,,,,,
player,201810070phi,min,AlexMa01,tackles_combined,1,,,,,
player,201810070phi,min,AlexMa01,tackles_solo,1,,,,,
player,201810070phi,min,AlexMa01,tackles_assists,0,,,,,
player,201810070phi,min,AlexMa01,tackles_loss,0,,,,,
player,201810070phi,min,AlexMa01,qb_hits,1,,,,,
player,201810070phi,min,AlexMa01,fumbles_rec,0,,,,,
player,201810070phi,min,AlexMa01,fumbles_rec_yds,0,,,,,
player,201810070phi,min,AlexMa01,fumbles_rec_td,0,,,,,
player,201810070phi,min,AlexMa01,fumbles_forced,0,,,,,
player,201810070phi,min,HolmJa01,def_int,0,,,,,
player,201810070phi,min,HolmJa01,def_int_yds,0,,,,,
player,201810070phi,min,HolmJa01,def_int_td,0,,,,,
player,201810070phi,min,HolmJa01,def_int_long,0,,,,,
player,201810070phi,min,HolmJa01,pass_defended,0,,,,,
player,201810070phi,min,HolmJa01,sacks,0.0,,,,,
player,201810070phi,min,HolmJa01,tackles_combined,1,,,,,
player,201810070phi,min,HolmJa01,tackles_solo,1,,,,,
player,201810070phi,min,HolmJa01,tackles_assists,0,,,,,
player,201810070phi,min,HolmJa01,tackles_loss,0,,,,,
player,201810070phi,min,HolmJa01,qb_hits,0,,,,,
player,201810070phi,min,HolmJa01,fumbles_rec,0,,,,,
player,201810070phi,min,HolmJa01,fumbles_rec_yds,0,,,,,
player,201810070phi,min,HolmJa01,fumbles_rec_td,0,,,,,
player,201810070phi,min,HolmJa01,fumbles_forced,0,,,,,
player,201810070phi,min,RichSh00,def_int,0,,,,,
player,201810070phi,min,RichSh00,def_int_yds,0,,,,,
player,201810070phi,min,RichSh00,def_int_td,0,,,,,
player,201810070phi,min,RichSh00,def_int_long,0,,,,,
player,201810070phi,min,RichSh00,pass_defended,0,,,,,
player,201810070phi,min,RichSh00,sacks,0.0,,,,,
player,201810070phi,min,RichSh00,tackles_combined,1,,,,,
player,201810070phi,min,RichSh00,tackles_solo,0,,,,,
player,201810070phi,min,RichSh00,tackles_assists,1,,,,,
player,201810070phi,min,RichSh00,tackles_loss,0,,,,,
player,201810070phi,min,RichSh00,qb_hits,1,,,,,
player,201810070phi,min,RichSh00,fumbles_rec,0,,,,,
player,201810070phi,min,RichSh00,fumbles_rec_yds,0,,,,,
player,201810070phi,min,RichSh00,fumbles_rec_td,0,,,,,
player,201810070phi,min,RichSh00,fumbles_forced,0,,,,,
player,201810070phi,min,CousKi00,def_int,0,,,,,
player,201810070phi,min,CousKi00,def_int_yds,0,,,,,
player,201810070phi,min,CousKi00,def_int_td,0,,,,,
player,201810070phi,min,CousKi00,def_int_long,0,,,,,
player,201810070phi,min,CousKi00,pass_defended,0,,,,,
player,201810070phi,min,CousKi00,sacks,0.0,,,,,
player,201810070phi,min,CousKi00,tackles_combined,0,,,,,
player,201810070phi,min,CousKi00,tackles_solo,0,,,,,
player,201810070phi,min,CousKi00,tackles_assists,0,,,,,
player,201810070phi,min,CousKi00,tackles_loss,,,,,,
player,201810070phi,min,CousKi00,qb_hits,,,,,,
player,201810070phi,min,CousKi00,fumbles_rec,1,,,,,
player,201810070phi,min,CousKi00,fumbles_rec_yds,-12,,,,,
player,201810070phi,min,CousKi00,fumbles_rec_td,0,,,,,
player,201810070phi,min,CousKi00,fumbles_forced,0,,,,,
player,201810070phi,phi,GrahBr99,def_int,0,,,,,
player,201810070phi,phi,GrahBr99,def_int_yds,0,,,,,
player,201810070phi,phi,GrahBr99,def_int_td,0,,,,,
player,201810070phi,phi,GrahBr99,def_int_long,0,,,,,
player,201810070phi,phi,GrahBr99,pass_defended,1,,,,,
player,201810070phi,phi,GrahBr99,sacks,1.0,,,,,
player,201810070phi,phi,GrahBr99,tackles_combined,3,,,,,
player,201810070phi,phi,GrahBr99,tackles_solo,3,,,,,
player,201810070phi,phi,GrahBr99,tackles_assists,0,,,,,
player,201810070phi,phi,GrahBr99,tackles_loss,2,,,,,
player,201810070phi,phi,GrahBr99,qb_hits,2,,,,,
player,201810070phi,phi,GrahBr99,fumbles_rec,0,,,,,
player,201810070phi,phi,GrahBr99,fumbles_rec_yds,0,,,,,
player,201810070phi,phi,GrahBr99,fumbles_rec_td,0,,,,,
player,201810070phi,phi,GrahBr99,fumbles_forced,0,,,,,
player,201810070phi,phi,HickJo00,def_int,0,,,,,
player,201810070phi,phi,HickJo00,def_int_yds,0,,,,,
player,201810070phi,phi,HickJo00,def_int_td,0,,,,,
player,201810070phi,phi,HickJo00,def_int_long,0,,,,,
player,201810070phi,phi,HickJo00,pass_defended,0,,,,,
player,201810070phi,phi,HickJo00,sacks,0.0,,,,,
player,201810070phi,phi,HickJo00,tackles_combined,9,,,,,
player,201810070phi,phi,HickJo00,tackles_solo,7,,,,,
player,201810070phi,phi,HickJo00,tackles_assists,2,,,,,
player,201810070phi,phi,HickJo00,tackles_loss,1,,,,,
player,201810070phi,phi,HickJo00,qb_hits,2,,,,,
player,201810070phi,phi,HickJo00,fumbles_rec,0,,,,,
player,201810070phi,phi,HickJo00,fumbles_rec_yds,0,,,,,
player,201810070phi,phi,HickJo00,fumbles_rec_td,0,,,,,
player,201810070phi,phi,HickJo00,fumbles_forced,0,,,,,
player,201810070phi,phi,BradNi00,def_int,0,,,,,
player,201810070phi,phi,BradNi00,def_int_yds,0,,,,,
player,201810070phi,phi,BradNi00,def_int_td,0,,,,,
player,201810070phi,phi,BradNi00,def_int_long,0,,,,,
player,201810070phi,phi,BradNi00,pass_defended,0,,,,,
player,201810070phi,phi,BradNi00,sacks,0.0,,,,,
player,201810070phi,phi,BradNi00,tackles_combined,7,,,,,
player,201810070phi,phi,BradNi00,tackles_solo,5,,,,,
player,201810070phi,phi,BradNi00,tackles_assists,2,,,,,
player,201810070phi,phi,BradNi00,tackles_loss,0,,,,,
player,201810070phi,phi,BradNi00,qb_hits,0,,,,,
player,201810070phi,phi,BradNi00,fumbles_rec,1,,,,,
player,201810070phi,phi,BradNi00,fumbles_rec_yds,0,,,,,
player,201810070phi,phi,BradNi00,fumbles_rec_td,0,,,,,
player,201810070phi,phi,BradNi00,fumbles_forced,0,,,,,
player,201810070phi,phi,JoneSi00,def_int,0,,,,,
player,201810070phi,phi,JoneSi00,def_int_yds,0,,,,,
player,201810070phi,phi,JoneSi00,def_int_td,0,,,,,
player,201810070phi,phi,JoneSi00,def_int_long,0,,,,,
player,201810070phi,phi,JoneSi00,pass_defended,0,,,,,
player,201810070phi,phi,JoneSi00,sacks,0.0,,,,,
player,201810070phi,phi,JoneSi00,tackles_combined,7,,,,,
player,201810070phi,phi,JoneSi00,tackles_solo,7,,,,,
player,201810070phi,phi,JoneSi00,tackles_assists,0,,,,,
player,201810070phi,phi,JoneSi00,tackles_loss,1,,,,,
player,201810070phi,phi,JoneSi00,qb_hits,0,,,,,
player,201810070phi,phi,JoneSi00,fumbles_rec,0,,,,,
player,201810070phi,phi,JoneSi00,fumbles_rec_yds,0,,,,,
player,201810070phi,phi,JoneSi00,fumbles_rec_td,0,,,,,
player,201810070phi,phi,JoneSi00,fumbles_forced,0,,,,,
player,201810070phi,phi,JenkMa99,def_int,0,,,,,
player,201810070phi,phi,JenkMa99,def_int_yds,0,,,,,
player,201810070phi,phi,JenkMa99,def_int_td,0,,,,,
player,201810070phi,phi,JenkMa99,def_int_long,0,,,,,
player,201810070phi,phi,JenkMa99,pass_defended,0,,,,,
player,201810070phi,phi,JenkMa99,sacks,0.0,,,,,
player,201810070phi,phi,JenkMa99,tackles_combined,6,,,,,
player,201810070phi,phi,JenkMa99,tackles_solo,5,,,,,
player,201810070phi,phi,JenkMa99,tackles_assists,1,,,,,
player,201810070phi,phi,JenkMa99,tackles_loss,0,,,,,
player,201810070phi,phi,JenkMa99,qb_hits,0,,,,,
player,201810070phi,phi,JenkMa99,fumbles_rec,0,,,,,
player,201810070phi,phi,JenkMa99,fumbles_rec_yds,0,,,,,
player,201810070phi,phi,JenkMa99,fumbles_rec_td,0,,,,,
player,201810070phi,phi,JenkMa99,fumbles_forced,0,,,,,
player,201810070phi,phi,DarbRo00,def_int,0,,,,,
player,201810070phi,phi,DarbRo00,def_int_yds,0,,,,,
player,201810070phi,phi,DarbRo00,def_int_td,0,,,,,
player,201810070phi,phi,DarbRo00,def_int_long,0,,,,,
player,201810070phi,phi,DarbRo00,pass_defended,0,,,,,
player,201810070phi,phi,DarbRo00,sacks,0.0,,,,,
player,201810070phi,phi,DarbRo00,tackles_combined,4,,,,,
player,201810070phi,phi,DarbRo00,tackles_solo,4,,,,,
player,201810070phi,phi,DarbRo00,tackles_assists,0,,,,,
player,201810070phi,phi,DarbRo00,tackles_loss,0,,,,,
player,201810070phi,phi,DarbRo00,qb_hits,0,,,,,
player,201810070phi,phi,DarbRo00,fumbles_rec,0,,,,,
player,201810070phi,phi,DarbRo00,fumbles_rec_yds,0,,,,,
player,201810070phi,phi,DarbRo00,fumbles_rec_td,0,,,,,
player,201810070phi,phi,DarbRo00,fumbles_forced,0,,,,,
player,201810070phi,phi,MaddAv00,def_int,0,,,,,
player,201810070phi,phi,MaddAv00,def_int_yds,0,,,,,
player,201810070phi,phi,MaddAv00,def_int_td,0,,,,,
player,201810070phi,phi,MaddAv00,def_int_long,0,,,,,
player,201810070phi,phi,MaddAv00,pass_defended,0,,,,,
player,201810070phi,phi,MaddAv00,sacks,0.0,,,,,
player,201810070phi,phi,MaddAv00,tackles_combined,4,,,,,
player,201810070phi,phi,MaddAv00,tackles_solo,4,,,,,
player,201810070phi,phi,MaddAv00,tackles_assists,0,,,,,
player,201810070phi,phi,MaddAv00,tackles_loss,0,,,,,
player,201810070phi,phi,MaddAv00,qb_hits,0,,,,,
player,201810070phi,phi,MaddAv00,fumbles_rec,0,,,,,
player,201810070phi,phi,MaddAv00,fumbles_rec_yds,0,,,,,
player,201810070phi,phi,MaddAv00,fumbles_rec_td,0,,,,,
player,201810070phi,phi,MaddAv00,fumbles_forced,0,,,,,
player,201810070phi,phi,MillJa02,def_int,0,,,,,
player,201810070phi,phi,MillJa02,def_int_yds,0,,,,,
player,201810070phi,phi,MillJa02,def_int_td,0,,,,,
player,201810070phi,phi,MillJa02,def_int_long,0,,,,,
player,201810070phi,phi,MillJa02,pass_defended,3,,,,,
player,201810070phi,phi,MillJa02,sacks,0.0,,,,,
player,201810070phi,phi,MillJa02,tackles_combined,4,,,,,
player,201810070phi,phi,MillJa02,tackles_solo,4,,,,,
player,201810070phi,phi,MillJa02,tackles_assists,0,,,,,
player,201810070phi,phi,MillJa02,tackles_loss,0,,,,,
player,201810070phi,phi,MillJa02,qb_hits,0,,,,,
player,201810070phi,phi,MillJa02,fumbles_rec,0,,,,,
player,201810070phi,phi,MillJa02,fumbles_rec_yds,0,,,,,
player,201810070phi,phi,MillJa02,fumbles_rec_td,0,,,,,
player,201810070phi,phi,MillJa02,fumbles_forced,0,,,,,
player,201810070phi,phi,LongCh99,def_int,0,,,,,
player,201810070phi,phi,LongCh99,def_int_yds,0,,,,,
player,201810070phi,phi,LongCh99,def_int_td,0,,,,,
player,201810070phi,phi,LongCh99,def_int_long,0,,,,,
player,201810070phi,phi,LongCh99,pass_defended,0,,,,,
player,201810070phi,phi,LongCh99,sacks,0.0,,,,,
player,201810070phi,phi,LongCh99,tackles_combined,2,,,,,
player,201810070phi,phi,LongCh99,tackles_solo,2,,,,,
player,201810070phi,phi,LongCh99,tackles_assists,0,,,,,
player,201810070phi,phi,LongCh99,tackles_loss,0,,,,,
player,201810070phi,phi,LongCh99,qb_hits,1,,,,,
player,201810070phi,phi,LongCh99,fumbles_rec,0,,,,,
player,201810070phi,phi,LongCh99,fumbles_rec_yds,0,,,,,
player,201810070phi,phi,LongCh99,fumbles_rec_td,0,,,,,
player,201810070phi,phi,LongCh99,fumbles_forced,0,,,,,
player,201810070phi,phi,BennMi99,def_int,0,,,,,
player,201810070phi,phi,BennMi99,def_int_yds,0,,,,,
player,201810070phi,phi,BennMi99,def_int_td,0,,,,,
player,201810070phi,phi,BennMi99,def_int_long,0,,,,,
player,201810070phi,phi,BennMi99,pass_defended,0,,,,,
player,201810070phi,phi,BennMi99,sacks,0.0,,,,,
player,201810070phi,phi,BennMi99,tackles_combined,1,,,,,
player,201810070phi,phi,BennMi99,tackles_solo,1,,,,,
player,201810070phi,phi,BennMi99,tackles_assists,0,,,,,
player,201810070phi,phi,BennMi99,tackles_loss,0,,,,,
player,201810070phi,phi,BennMi99,qb_hits,2,,,,,
player,201810070phi,phi,BennMi99,fumbles_rec,0,,,,,
player,201810070phi,phi,BennMi99,fumbles_rec_yds,0,,,,,
player,201810070phi,phi,BennMi99,fumbles_rec_td,0,,,,,
player,201810070phi,phi,BennMi99,fumbles_forced,0,,,,,
player,201810070phi,phi,CoxxFl00,def_int,0,,,,,
player,201810070phi,phi,CoxxFl00,def_int_yds,0,,,,,
player,201810070phi,phi,CoxxFl00,def_int_td,0,,,,,
player,201810070phi,phi,CoxxFl00,def_int_long,0,,,,,
player,201810070phi,phi,CoxxFl00,pass_defended,0,,,,,
player,201810070phi,phi,CoxxFl00,sacks,0.0,,,,,
player,201810070phi,phi,CoxxFl00,tackles_combined,1,,,,,
player,201810070phi,phi,CoxxFl00,tackles_solo,1,,,,,
player,201810070phi,phi,CoxxFl00,tackles_assists,0,,,,,
player,201810070phi,phi,CoxxFl00,tackles_loss,0,,,,,
player,201810070phi,phi,CoxxFl00,qb_hits,4,,,,,
player,201810070phi,phi,CoxxFl00,fumbles_rec,0,,,,,
player,201810070phi,phi,CoxxFl00,fumbles_rec_yds,0,,,,,
player,201810070phi,phi,CoxxFl00,fumbles_rec_td,0,,,,,
player,201810070phi,phi,CoxxFl00,fumbles_forced,0,,,,,
player,201810070phi,phi,GrugKa00,def_int,0,,,,,
player,201810070phi,phi,GrugKa00,def_int_yds,0,,,,,
player,201810070phi,phi,GrugKa00,def_int_td,0,,,,,
player,201810070phi,phi,GrugKa00,def_int_long,0,,,,,
player,201810070phi,phi,GrugKa00,pass_defended,0,,,,,
player,201810070phi,phi,GrugKa00,sacks,0.0,,,,,
player,201810070phi,phi,GrugKa00,tackles_combined,1,,,,,
player,201810070phi,phi,GrugKa00,tackles_solo,1,,,,,
player,201810070phi,phi,GrugKa00,tackles_assists,0,,,,,
player,201810070phi,phi,GrugKa00,tackles_loss,0,,,,,
player,201810070phi,phi,GrugKa00,qb_hits,0,,,,,
player,201810070phi,phi,GrugKa00,fumbles_rec,0,,,,,
player,201810070phi,phi,GrugKa00,fumbles_rec_yds,0,,,,,
player,201810070phi,phi,GrugKa00,fumbles_rec_td,0,,,,,
player,201810070phi,phi,GrugKa00,fumbles_forced,0,,,,,
player,201810070phi,phi,HestTr00,def_int,0,,,,,
player,201810070phi,phi,HestTr00,def_int_yds,0,,,,,
player,201810070phi,phi,HestTr00,def_int_td,0,,,,,
player,201810070phi,phi,HestTr00,def_int_long,0,,,,,
player,201810070phi,phi,HestTr00,pass_defended,0,,,,,
player,201810070phi,phi,HestTr00,sacks,0.0,,,,,
player,201810070phi,phi,HestTr00,tackles_combined,1,,,,,
player,201810070phi,phi,HestTr00,tackles_solo,1,,,,,
player,201810070phi,phi,HestTr00,tackles_assists,0,,,,,
player,201810070phi,phi,HestTr00,tackles_loss,0,,,,,
player,201810070phi,phi,HestTr00,qb_hits,0,,,,,
player,201810070phi,phi,HestTr00,fumbles_rec,0,,,,,
player,201810070phi,phi,HestTr00,fumbles_rec_yds,0,,,,,
player,201810070phi,phi,HestTr00,fumbles_rec_td,0,,,,,
player,201810070phi,phi,HestTr00,fumbles_forced,0,,,,,
player,201810070phi,phi,LovaRi00,def_int,0,,,,,
player,201810070phi,phi,LovaRi00,def_int_yds,0,,,,,
player,201810070phi,phi,LovaRi00,def_int_td,0,,,,,
player,201810070phi,phi,LovaRi00,def_int_long,0,,,,,
player,201810070phi,phi,LovaRi00,pass_defended,0,,,,,
player,201810070phi,phi,LovaRi00,sacks,0.0,,,,,
player,201810070phi,phi,LovaRi00,tackles_combined,1,,,,,
player,201810070phi,phi,LovaRi00,tackles_solo,1,,,,,
player,201810070phi,phi,LovaRi00,tackles_assists,0,,,,,
player,201810070phi,phi,LovaRi00,tackles_loss,0,,,,,
player,201810070phi,phi,LovaRi00,qb_hits,0,,,,,
player,201810070phi,phi,LovaRi00,fumbles_rec,0,,,,,
player,201810070phi,phi,LovaRi00,fumbles_rec_yds,0,,,,,
player,201810070phi,phi,LovaRi00,fumbles_rec_td,0,,,,,
player,201810070phi,phi,LovaRi00,fumbles_forced,0,,,,,
player,201810070phi,phi,PerkJo02,def_int,0,,,,,
player,201810070phi,phi,PerkJo02,def_int_yds,0,,,,,
player,201810070phi,phi,PerkJo02,def_int_td,0,,,,,
player,201810070phi,phi,PerkJo02,def_int_long,0,,,,,
player,201810070phi,phi,PerkJo02,pass_defended,0,,,,,
player,201810070phi,phi,PerkJo02,sacks,0.0,,,,,
player,201810070phi,phi,PerkJo02,tackles_combined,1,,,,,
player,201810070phi,phi,PerkJo02,tackles_solo,1,,,,,
player,201810070phi,phi,PerkJo02,tackles_assists,0,,,,,
player,201810070phi,phi,PerkJo02,tackles_loss,0,,,,,
player,201810070phi,phi,PerkJo02,qb_hits,0,,,,,
player,201810070phi,phi,PerkJo02,fumbles_rec,0,,,,,
player,201810070phi,phi,PerkJo02,fumbles_rec_yds,0,,,,,
player,201810070phi,phi,PerkJo02,fumbles_rec_td,0,,,,,
player,201810070phi,phi,PerkJo02,fumbles_forced,0,,,,,
player,201810070phi,min,HughMi00,kick_ret,0,,,,,
