game,2018,12,20181125,201811250tam,sfo,"San Francisco 49ers",9,tam,"Tampa Bay Buccaneers",27
player,201811250tam,sfo,KittGe00,rec_long,12,,,,,
player,201811250tam,sfo,KittGe00,fumbles,0,,,,,
player,201811250tam,sfo,KittGe00,fumbles_lost,0,,,,,
player,201811250tam,sfo,PettDa00,pass_cmp,0,,,,,
player,201811250tam,sfo,PettDa00,pass_att,0,,,,,
player,201811250tam,sfo,PettDa00,pass_yds,0,,,,,
player,201811250tam,sfo,PettDa00,pass_td,0,,,,,
player,201811250tam,sfo,PettDa00,pass_int,0,,,,,
player,201811250tam,sfo,PettDa00,pass_sacked,0,,,,,
player,201811250tam,sfo,PettDa00,pass_sacked_yds,0,,,,,
player,201811250tam,sfo,PettDa00,pass_long,0,,,,,
player,201811250tam,sfo,PettDa00,pass_rating,,,,,,
player,201811250tam,sfo,PettDa00,rush_att,0,,,,,
player,201811250tam,sfo,PettDa00,rush_yds,0,,,,,
player,201811250tam,sfo,PettDa00,rush_td,0,,,,,
player,201811250tam,sfo,PettDa00,rush_long,0,,,,,
player,201811250tam,sfo,PettDa00,targets,7,,,,,
player,201811250tam,sfo,PettDa00,rec,4,,,,,
player,201811250tam,sfo,PettDa00,rec_yds,77,,,,,
player,201811250tam,sfo,PettDa00,rec_td,1,,,,,
player,201811250tam,sfo,PettDa00,rec_long,25,,,,,
player,201811250tam,sfo,PettDa00,fumbles,0,,,,,
player,201811250tam,sfo,PettDa00,fumbles_lost,0,,,,,
player,201811250tam,sfo,JameRi00,pass_cmp,0,,,,,
player,201811250tam,sfo,JameRi00,pass_att,0,,,,,
player,201811250tam,sfo,JameRi00,pass_yds,0,,,,,
player,201811250tam,sfo,JameRi00,pass_td,0,,,,,
player,201811250tam,sfo,JameRi00,pass_int,0,,,,,
player,201811250tam,sfo,JameRi00,pass_sacked,0,,,,,
player,201811250tam,sfo,JameRi00,pass_sacked_yds,0,,,,,
player,201811250tam,sfo,JameRi00,pass_long,0,,,,,
player,201811250tam,sfo,JameRi00,pass_rating,,,,,,
player,201811250tam,sfo,JameRi00,rush_att,0,,,,,
player,201811250tam,sfo,JameRi00,rush_yds,0,,,,,
player,201811250tam,sfo,JameRi00,rush_td,0,,,,,
player,201811250tam,sfo,JameRi00,rush_long,0,,,,,
player,201811250tam,sfo,JameRi00,targets,2,,,,,
player,201811250tam,sfo,JameRi00,rec,2,,,,,
player,201811250tam,sfo,JameRi00,rec_yds,27,,,,,
player,201811250tam,sfo,JameRi00,rec_td,0,,,,,
player,201811250tam,sfo,JameRi00,rec_long,19,,,,,
player,201811250tam,sfo,JameRi00,fumbles,0,,,,,
player,201811250tam,sfo,JameRi00,fumbles_lost,0,,,,,
player,201811250tam,sfo,BourKe00,pass_cmp,0,,,,,
player,201811250tam,sfo,BourKe00,pass_att,0,,,,,
player,201811250tam,sfo,BourKe00,pass_yds,0,,,,,
player,201811250tam,sfo,BourKe00,pass_td,0,,,,,
player,201811250tam,sfo,BourKe00,pass_int,0,,,,,
player,201811250tam,sfo,BourKe00,pass_sacked,0,,,,,
player,201811250tam,sfo,BourKe00,pass_sacked_yds,0,,,,,
player,201811250tam,sfo,BourKe00,pass_long,0,,,,,
player,201811250tam,sfo,BourKe00,pass_rating,,,,,,
player,201811250tam,sfo,BourKe00,rush_att,0,,,,,
player,201811250tam,sfo,BourKe00,rush_yds,0,,,,,
player,201811250tam,sfo,BourKe00,rush_td,0,,,,,
player,201811250tam,sfo,BourKe00,rush_long,0,,,,,
player,201811250tam,sfo,BourKe00,targets,3,,,,,
player,201811250tam,sfo,BourKe00,rec,2,,,,,
player,201811250tam,sfo,BourKe00,rec_yds,27,,,,,
player,201811250tam,sfo,BourKe00,rec_td,0,,,,,
player,201811250tam,sfo,BourKe00,rec_long,17,,,,,
player,201811250tam,sfo,BourKe00,fumbles,0,,,,,
player,201811250tam,sfo,BourKe00,fumbles_lost,0,,,,,
player,201811250tam,sfo,JuszKy00,pass_cmp,0,,,,,
player,201811250tam,sfo,JuszKy00,pass_att,0,,,,,
player,201811250tam,sfo,JuszKy00,pass_yds,0,,,,,
player,201811250tam,sfo,JuszKy00,pass_td,0,,,,,
player,201811250tam,sfo,JuszKy00,pass_int,0,,,,,
player,201811250tam,sfo,JuszKy00,pass_sacked,0,,,,,
player,201811250tam,sfo,JuszKy00,pass_sacked_yds,0,,,,,
player,201811250tam,sfo,JuszKy00,pass_long,0,,,,,
player,201811250tam,sfo,JuszKy00,pass_rating,,,,,,
player,201811250tam,sfo,JuszKy00,rush_att,0,,,,,
player,201811250tam,sfo,JuszKy00,rush_yds,0,,,,,
player,201811250tam,sfo,JuszKy00,rush_td,0,,,,,
player,201811250tam,sfo,JuszKy00,rush_long,0,,,,,
player,201811250tam,sfo,JuszKy00,targets,1,,,,,
player,201811250tam,sfo,JuszKy00,rec,0,,,,,
player,201811250tam,sfo,JuszKy00,rec_yds,0,,,,,
player,201811250tam,sfo,JuszKy00,rec_td,0,,,,,
player,201811250tam,sfo,JuszKy00,rec_long,0,,,,,
player,201811250tam,sfo,JuszKy00,fumbles,0,,,,,
player,201811250tam,sfo,JuszKy00,fumbles_lost,0,,,,,
player,201811250tam,tam,WinsJa00,pass_cmp,29,,,,,
player,201811250tam,tam,WinsJa00,pass_att,38,,,,,
player,201811250tam,tam,WinsJa00,pass_yds,312,,,,,
player,201811250tam,tam,WinsJa00,pass_td,2,,,,,
player,201811250tam,tam,WinsJa00,pass_int,0,,,,,
player,201811250tam,tam,WinsJa00,pass_sacked,1,,,,,
player,201811250tam,tam,WinsJa00,pass_sacked_yds,8,,,,,
player,201811250tam,tam,WinsJa00,pass_long,42,,,,,
player,201811250tam,tam,WinsJa00,pass_rating,117.4,,,,,
player,201811250tam,tam,WinsJa00,rush_att,7,,,,,
player,201811250tam,tam,WinsJa00,rush_yds,24,,,,,
player,201811250tam,tam,WinsJa00,rush_td,0,,,,,
player,201811250tam,tam,WinsJa00,rush_long,15,,,,,
player,201811250tam,tam,WinsJa00,targets,0,,,,,
player,201811250tam,tam,WinsJa00,rec,0,,,,,
player,201811250tam,tam,WinsJa00,rec_yds,0,,,,,
player,201811250tam,tam,WinsJa00,rec_td,0,,,,,
player,201811250tam,tam,WinsJa00,rec_long,0,,,,,
player,201811250tam,tam,WinsJa00,fumbles,0,,,,,
player,201811250tam,tam,WinsJa00,fumbles_lost,0,,,,,
player,201811250tam,tam,BarbPe01,pass_cmp,0,,,,,
player,201811250tam,tam,BarbPe01,pass_att,0,,,,,
player,201811250tam,tam,BarbPe01,pass_yds,0,,,,,
player,201811250tam,tam,BarbPe01,pass_td,0,,,,,
player,201811250tam,tam,BarbPe01,pass_int,0,,,,,
player,201811250tam,tam,BarbPe01,pass_sacked,0,,,,,
player,201811250tam,tam,BarbPe01,pass_sacked_yds,0,,,,,
player,201811250tam,tam,BarbPe01,pass_long,0,,,,,
player,201811250tam,tam,BarbPe01,pass_rating,,,,,,
player,201811250tam,tam,BarbPe01,rush_att,18,,,,,
player,201811250tam,tam,BarbPe01,rush_yds,47,,,,,
player,201811250tam,tam,BarbPe01,rush_td,1,,,,,
player,201811250tam,tam,BarbPe01,rush_long,14,,,,,
player,201811250tam,tam,BarbPe01,targets,2,,,,,
player,201811250tam,tam,BarbPe01,rec,2,,,,,
player,201811250tam,tam,BarbPe01,rec_yds,16,,,,,
player,201811250tam,tam,BarbPe01,rec_td,0,,,,,
player,201811250tam,tam,BarbPe01,rec_long,9,,,,,
player,201811250tam,tam,BarbPe01,fumbles,0,,,,,
player,201811250tam,tam,BarbPe01,fumbles_lost,0,,,,,
player,201811250tam,tam,RodgJa00,pass_cmp,0,,,,,
player,201811250tam,tam,RodgJa00,pass_att,0,,,,,
player,201811250tam,tam,RodgJa00,pass_yds,0,,,,,
player,201811250tam,tam,RodgJa00,pass_td,0,,,,,
player,201811250tam,tam,RodgJa00,pass_int,0,,,,,
player,201811250tam,tam,RodgJa00,pass_sacked,0,,,,,
player,201811250tam,tam,RodgJa00,pass_sacked_yds,0,,,,,
player,201811250tam,tam,RodgJa00,pass_long,0,,,,,
player,201811250tam,tam,RodgJa00,pass_rating,,,,,,
player,201811250tam,tam,RodgJa00,rush_att,5,,,,,
player,201811250tam,tam,RodgJa00,rush_yds,31,,,,,
player,201811250tam,tam,RodgJa00,rush_td,0,,,,,
player,201811250tam,tam,RodgJa00,rush_long,20,,,,,
player,201811250tam,tam,RodgJa00,targets,5,,,,,
player,201811250tam,tam,RodgJa00,rec,4,,,,,
player,201811250tam,tam,RodgJa00,rec_yds,31,,,,,
player,201811250tam,tam,RodgJa00,rec_td,0,,,,,
player,201811250tam,tam,RodgJa00,rec_long,9,,,,,
player,201811250tam,tam,RodgJa00,fumbles,0,,,,,
player,201811250tam,tam,RodgJa00,fumbles_lost,0,,,,,
player,201811250tam,tam,JackDe00,pass_cmp,0,,,,,
player,201811250tam,tam,JackDe00,pass_att,0,,,,,
player,201811250tam,tam,JackDe00,pass_yds,0,,,,,
player,201811250tam,tam,JackDe00,pass_td,0,,,,,
player,201811250tam,tam,JackDe00,pass_int,0,,,,,
player,201811250tam,tam,JackDe00,pass_sacked,0,,,,,
player,201811250tam,tam,JackDe00,pass_sacked_yds,0,,,,,
player,201811250tam,tam,JackDe00,pass_long,0,,,,,
player,201811250tam,tam,JackDe00,pass_rating,,,,,,
player,201811250tam,tam,JackDe00,rush_att,1,,,,,
player,201811250tam,tam,JackDe00,rush_yds,6,,,,,
player,201811250tam,tam,JackDe00,rush_td,0,,,,,
player,201811250tam,tam,JackDe00,rush_long,6,,,,,
player,201811250tam,tam,JackDe00,targets,8,,,,,
player,201811250tam,tam,JackDe00,rec,3,,,,,
player,201811250tam,tam,JackDe00,rec_yds,19,,,,,
player,201811250tam,tam,JackDe00,rec_td,0,,,,,
player,201811250tam,tam,JackDe00,rec_long,14,,,,,
player,201811250tam,tam,JackDe00,fumbles,0,,,,,
player,201811250tam,tam,JackDe00,fumbles_lost,0,,,,,
player,201811250tam,tam,EvanMi00,pass_cmp,0,,,,,
player,201811250tam,tam,EvanMi00,pass_att,0,,,,,
player,201811250tam,tam,EvanMi00,pass_yds,0,,,,,
player,201811250tam,tam,EvanMi00,pass_td,0,,,,,
player,201811250tam,tam,EvanMi00,pass_int,0,,,,,
player,201811250tam,tam,EvanMi00,pass_sacked,0,,,,,
player,201811250tam,tam,EvanMi00,pass_sacked_yds,0,,,,,
player,201811250tam,tam,EvanMi00,pass_long,0,,,,,
player,201811250tam,tam,EvanMi00,pass_rating,,,,,,
player,201811250tam,tam,EvanMi00,rush_att,0,,,,,
player,201811250tam,tam,EvanMi00,rush_yds,0,,,,,
player,201811250tam,tam,EvanMi00,rush_td,0,,,,,
player,201811250tam,tam,EvanMi00,rush_long,0,,,,,
player,201811250tam,tam,EvanMi00,targets,8,,,,,
player,201811250tam,tam,EvanMi00,rec,6,,,,,
player,201811250tam,tam,EvanMi00,rec_yds,116,,,,,
player,201811250tam,tam,EvanMi00,rec_td,0,,,,,
player,201811250tam,tam,EvanMi00,rec_long,42,,,,,
player,201811250tam,tam,EvanMi00,fumbles,0,,,,,
player,201811250tam,tam,EvanMi00,fumbles_lost,0,,,,,
player,201811250tam,tam,HumpAd00,pass_cmp,0,,,,,
player,201811250tam,tam,HumpAd00,pass_att,0,,,,,
player,201811250tam,tam,HumpAd00,pass_yds,0,,,,,
player,201811250tam,tam,HumpAd00,pass_td,0,,,,,
player,201811250tam,tam,HumpAd00,pass_int,0,,,,,
player,201811250tam,tam,HumpAd00,pass_sacked,0,,,,,
player,201811250tam,tam,HumpAd00,pass_sacked_yds,0,,,,,
player,201811250tam,tam,HumpAd00,pass_long,0,,,,,
player,201811250tam,tam,HumpAd00,pass_rating,,,,,,
player,201811250tam,tam,HumpAd00,rush_att,0,,,,,
player,201811250tam,tam,HumpAd00,rush_yds,0,,,,,
player,201811250tam,tam,HumpAd00,rush_td,0,,,,,
player,201811250tam,tam,HumpAd00,rush_long,0,,,,,
player,201811250tam,tam,HumpAd00,targets,6,,,,,
player,201811250tam,tam,HumpAd00,rec,6,,,,,
player,201811250tam,tam,HumpAd00,rec_yds,54,,,,,
player,201811250tam,tam,HumpAd00,rec_td,1,,,,,
player,201811250tam,tam,HumpAd00,rec_long,28,,,,,
player,201811250tam,tam,HumpAd00,fumbles,0,,,,,
player,201811250tam,tam,HumpAd00,fumbles_lost,0,,,,,
player,201811250tam,tam,GodwCh00,pass_cmp,0,,,,,
player,201811250tam,tam,GodwCh00,pass_att,0,,,,,
player,201811250tam,tam,GodwCh00,pass_yds,0,,,,,
player,201811250tam,tam,GodwCh00,pass_td,0,,,,,
player,201811250tam,tam,GodwCh00,pass_int,0,,,,,
player,201811250tam,tam,GodwCh00,pass_sacked,0,,,,,
player,201811250tam,tam,GodwCh00,pass_sacked_yds,0,,,,,
player,201811250tam,tam,GodwCh00,pass_long,0,,,,,
player,201811250tam,tam,GodwCh00,pass_rating,,,,,,
player,201811250tam,tam,GodwCh00,rush_att,0,,,,,
player,201811250tam,tam,GodwCh00,rush_yds,0,,,,,
player,201811250tam,tam,GodwCh00,rush_td,0,,,,,
player,201811250tam,tam,GodwCh00,rush_long,0,,,,,
player,201811250tam,tam,GodwCh00,targets,4,,,,,
player,201811250tam,tam,GodwCh00,rec,4,,,,,
player,201811250tam,tam,GodwCh00,rec_yds,42,,,,,
player,201811250tam,tam,GodwCh00,rec_td,0,,,,,
player,201811250tam,tam,GodwCh00,rec_long,15,,,,,
player,201811250tam,tam,GodwCh00,fumbles,0,,,,,
player,201811250tam,tam,GodwCh00,fumbles_lost,0,,,,,
player,201811250tam,tam,BratCa00,pass_cmp,0,,,,,
player,201811250tam,tam,BratCa00,pass_att,0,,,,,
player,201811250tam,tam,BratCa00,pass_yds,0,,,,,
player,201811250tam,tam,BratCa00,pass_td,0,,,,,
player,201811250tam,tam,BratCa00,pass_int,0,,,,,
player,201811250tam,tam,BratCa00,pass_sacked,0,,,,,
player,201811250tam,tam,BratCa00,pass_sacked_yds,0,,,,,
player,201811250tam,tam,BratCa00,pass_long,0,,,,,
player,201811250tam,tam,BratCa00,pass_rating,,,,,,
player,201811250tam,tam,BratCa00,rush_att,0,,,,,
player,201811250tam,tam,BratCa00,rush_yds,0,,,,,
player,201811250tam,tam,BratCa00,rush_td,0,,,,,
player,201811250tam,tam,BratCa00,rush_long,0,,,,,
player,201811250tam,tam,BratCa00,targets,4,,,,,
player,201811250tam,tam,BratCa00,rec,3,,,,,
player,201811250tam,tam,BratCa00,rec_yds,26,,,,,
player,201811250tam,tam,BratCa00,rec_td,1,,,,,
player,201811250tam,tam,BratCa00,rec_long,11,,,,,
player,201811250tam,tam,BratCa00,fumbles,0,,,,,
player,201811250tam,tam,BratCa00,fumbles_lost,0,,,,,
player,201811250tam,tam,AuclAn00,pass_cmp,0,,,,,
player,201811250tam,tam,AuclAn00,pass_att,0,,,,,
player,201811250tam,tam,AuclAn00,pass_yds,0,,,,,
player,201811250tam,tam,AuclAn00,pass_td,0,,,,,
player,201811250tam,tam,AuclAn00,pass_int,0,,,,,
player,201811250tam,tam,AuclAn00,pass_sacked,0,,,,,
player,201811250tam,tam,AuclAn00,pass_sacked_yds,0,,,,,
player,201811250tam,tam,AuclAn00,pass_long,0,,,,,
player,201811250tam,tam,AuclAn00,pass_rating,,,,,,
player,201811250tam,tam,AuclAn00,rush_att,0,,,,,
player,201811250tam,tam,AuclAn00,rush_yds,0,,,,,
player,201811250tam,tam,AuclAn00,rush_td,0,,,,,
player,201811250tam,tam,AuclAn00,rush_long,0,,,,,
player,201811250tam,tam,AuclAn00,targets,1,,,,,
player,201811250tam,tam,AuclAn00,rec,1,,,,,
player,201811250tam,tam,AuclAn00,rec_yds,8,,,,,
player,201811250tam,tam,AuclAn00,rec_td,0,,,,,
player,201811250tam,tam,AuclAn00,rec_long,8,,,,,
player,201811250tam,tam,AuclAn00,fumbles,0,,,,,
player,201811250tam,tam,AuclAn00,fumbles_lost,0,,,,,
player,201811250tam,sfo,BuckDe00,def_int,0,,,,,
player,201811250tam,sfo,BuckDe00,def_int_yds,0,,,,,
player,201811250tam,sfo,BuckDe00,def_int_td,0,,,,,
player,201811250tam,sfo,BuckDe00,def_int_long,0,,,,,
player,201811250tam,sfo,BuckDe00,pass_defended,0,,,,,
player,201811250tam,sfo,BuckDe00,sacks,1.0,,,,,
player,201811250tam,sfo,BuckDe00,tackles_combined,5,,,,,
player,201811250tam,sfo,BuckDe00,tackles_solo,5,,,,,
player,201811250tam,sfo,BuckDe00,tackles_assists,0,,,,,
player,201811250tam,sfo,BuckDe00,tackles_loss,2,,,,,
player,201811250tam,sfo,BuckDe00,qb_hits,2,,,,,
player,201811250tam,sfo,BuckDe00,fumbles_rec,0,,,,,
player,201811250tam,sfo,BuckDe00,fumbles_rec_yds,0,,,,,
player,201811250tam,sfo,BuckDe00,fumbles_rec_td,0,,,,,
player,201811250tam,sfo,BuckDe00,fumbles_forced,0,,,,,
player,201811250tam,sfo,LeexEl00,def_int,0,,,,,
player,201811250tam,sfo,LeexEl00,def_int_yds,0,,,,,
player,201811250tam,sfo,LeexEl00,def_int_td,0,,,,,
player,201811250tam,sfo,LeexEl00,def_int_long,0,,,,,
player,201811250tam,sfo,LeexEl00,pass_defended,1,,,,,
player,201811250tam,sfo,LeexEl00,sacks,0.0,,,,,
player,201811250tam,sfo,LeexEl00,tackles_combined,7,,,,,
player,201811250tam,sfo,LeexEl00,tackles_solo,6,,,,,
player,201811250tam,sfo,LeexEl00,tackles_assists,1,,,,,
player,201811250tam,sfo,LeexEl00,tackles_loss,1,,,,,
player,201811250tam,sfo,LeexEl00,qb_hits,0,,,,,
player,201811250tam,sfo,LeexEl00,fumbles_rec,0,,,,,
player,201811250tam,sfo,LeexEl00,fumbles_rec_yds,0,,,,,
player,201811250tam,sfo,LeexEl00,fumbles_rec_td,0,,,,,
player,201811250tam,sfo,LeexEl00,fumbles_forced,0,,,,,
player,201811250tam,sfo,WarnFr00,def_int,0,,,,,
player,201811250tam,sfo,WarnFr00,def_int_yds,0,,,,,
player,201811250tam,sfo,WarnFr00,def_int_td,0,,,,,
player,201811250tam,sfo,WarnFr00,def_int_long,0,,,,,
player,201811250tam,sfo,WarnFr00,pass_defended,1,,,,,
player,201811250tam,sfo,WarnFr00,sacks,0.0,,,,,
player,201811250tam,sfo,WarnFr00,tackles_combined,7,,,,,
player,201811250tam,sfo,WarnFr00,tackles_solo,6,,,,,
player,201811250tam,sfo,WarnFr00,tackles_assists,1,,,,,
player,201811250tam,sfo,WarnFr00,tackles_loss,0,,,,,
player,201811250tam,sfo,WarnFr00,qb_hits,0,,,,,
player,201811250tam,sfo,WarnFr00,fumbles_rec,0,,,,,
player,201811250tam,sfo,WarnFr00,fumbles_rec_yds,0,,,,,
player,201811250tam,sfo,WarnFr00,fumbles_rec_td,0,,,,,
player,201811250tam,sfo,WarnFr00,fumbles_forced,0,,,,,
player,201811250tam,sfo,TartJa00,def_int,0,,,,,
player,201811250tam,sfo,TartJa00,def_int_yds,0,,,,,
player,201811250tam,sfo,TartJa00,def_int_td,0,,,,,
player,201811250tam,sfo,TartJa00,def_int_long,0,,,,,
player,201811250tam,sfo,TartJa00,pass_defended,0,,,,,
player,201811250tam,sfo,TartJa00,sacks,0.0,,,,,
player,201811250tam,sfo,TartJa00,tackles_combined,6,,,,,
player,201811250tam,sfo,TartJa00,tackles_solo,3,,,,,
player,201811250tam,sfo,TartJa00,tackles_assists,3,,,,,
player,201811250tam,sfo,TartJa00,tackles_loss,1,,,,,
player,201811250tam,sfo,TartJa00,qb_hits,0,,,,,
player,201811250tam,sfo,TartJa00,fumbles_rec,0,,,,,
player,201811250tam,sfo,TartJa00,fumbles_rec_yds,0,,,,,
player,201811250tam,sfo,TartJa00,fumbles_rec_td,0,,,,,
player,201811250tam,sfo,TartJa00,fumbles_forced,0,,,,,
player,201811250tam,sfo,ExumAn00,def_int,0,,,,,
player,201811250tam,sfo,ExumAn00,def_int_yds,0,,,,,
player,201811250tam,sfo,ExumAn00,def_int_td,0,,,,,
player,201811250tam,sfo,ExumAn00,def_int_long,0,,,,,
player,201811250tam,sfo,ExumAn00,pass_defended,1,,,,,
player,201811250tam,sfo,ExumAn00,sacks,0.0,,,,,
player,201811250tam,sfo,ExumAn00,tackles_combined,4,,,,,
player,201811250tam,sfo,ExumAn00,tackles_solo,4,,,,,
player,201811250tam,sfo,ExumAn00,tackles_assists,0,,,,,
player,201811250tam,sfo,ExumAn00,tackles_loss,0,,,,,
player,201811250tam,sfo,ExumAn00,qb_hits,1,,,,,
player,201811250tam,sfo,ExumAn00,fumbles_rec,0,,,,,
player,201811250tam,sfo,ExumAn00,fumbles_rec_yds,0,,,,,
player,201811250tam,sfo,ExumAn00,fumbles_rec_td,0,,,,,
player,201811250tam,sfo,ExumAn00,fumbles_forced,0,,,,,
player,201811250tam,sfo,WithAh00,def_int,0,,,,,
player,201811250tam,sfo,WithAh00,def_int_yds,0,,,,,
player,201811250tam,sfo,WithAh00,def_int_td,0,,,,,
player,201811250tam,sfo,WithAh00,def_int_long,0,,,,,
player,201811250tam,sfo,WithAh00,pass_defended,0,,,,,
player,201811250tam,sfo,WithAh00,sacks,0.0,,,,,
player,201811250tam,sfo,WithAh00,tackles_combined,4,,,,,
player,201811250tam,sfo,WithAh00,tackles_solo,4,,,,,
