game,2018,5,20181007,201810070sdg,rai,"Oakland Raiders",10,sdg,"Los Angeles Chargers",26
player,201810070sdg,rai,WorlDa00,pass_defended,0,,,,,
player,201810070sdg,rai,WorlDa00,sacks,0.0,,,,,
player,201810070sdg,rai,WorlDa00,tackles_combined,8,,,,,
player,201810070sdg,rai,WorlDa00,tackles_solo,7,,,,,
player,201810070sdg,rai,WorlDa00,tackles_assists,1,,,,,
player,201810070sdg,rai,WorlDa00,tackles_loss,1,,,,,
player,201810070sdg,rai,WorlDa00,qb_hits,0,,,,,
player,201810070sdg,rai,WorlDa00,fumbles_rec,0,,,,,
player,201810070sdg,rai,WorlDa00,fumbles_rec_yds,0,,,,,
player,201810070sdg,rai,WorlDa00,fumbles_rec_td,0,,,,,
player,201810070sdg,rai,WorlDa00,fumbles_forced,0,,,,,
player,201810070sdg,rai,HarrEr00,def_int,0,,,,,
player,201810070sdg,rai,HarrEr00,def_int_yds,0,,,,,
player,201810070sdg,rai,HarrEr00,def_int_td,0,,,,,
player,201810070sdg,rai,HarrEr00,def_int_long,0,,,,,
player,201810070sdg,rai,HarrEr00,pass_defended,0,,,,,
player,201810070sdg,rai,HarrEr00,sacks,0.0,,,,,
player,201810070sdg,rai,HarrEr00,tackles_combined,6,,,,,
player,201810070sdg,rai,HarrEr00,tackles_solo,4,,,,,
player,201810070sdg,rai,HarrEr00,tackles_assists,2,,,,,
player,201810070sdg,rai,HarrEr00,tackles_loss,1,,,,,
player,201810070sdg,rai,HarrEr00,qb_hits,0,,,,,
player,201810070sdg,rai,HarrEr00,fumbles_rec,0,,,,,
player,201810070sdg,rai,HarrEr00,fumbles_rec_yds,0,,,,,
player,201810070sdg,rai,HarrEr00,fumbles_rec_td,0,,,,,
player,201810070sdg,rai,HarrEr00,fumbles_forced,0,,,,,
player,201810070sdg,rai,GilcMa00,def_int,0,,,,,
player,201810070sdg,rai,GilcMa00,def_int_yds,0,,,,,
player,201810070sdg,rai,GilcMa00,def_int_td,0,,,,,
player,201810070sdg,rai,GilcMa00,def_int_long,0,,,,,
player,201810070sdg,rai,GilcMa00,pass_defended,1,,,,,
player,201810070sdg,rai,GilcMa00,sacks,0.0,,,,,
player,201810070sdg,rai,GilcMa00,tackles_combined,5,,,,,
player,201810070sdg,rai,GilcMa00,tackles_solo,2,,,,,
player,201810070sdg,rai,GilcMa00,tackles_assists,3,,,,,
player,201810070sdg,rai,GilcMa00,tackles_loss,0,,,,,
player,201810070sdg,rai,GilcMa00,qb_hits,0,,,,,
player,201810070sdg,rai,GilcMa00,fumbles_rec,0,,,,,
player,201810070sdg,rai,GilcMa00,fumbles_rec_yds,0,,,,,
player,201810070sdg,rai,GilcMa00,fumbles_rec_td,0,,,,,
player,201810070sdg,rai,GilcMa00,fumbles_forced,0,,,,,
player,201810070sdg,rai,LeexMa01,def_int,0,,,,,
player,201810070sdg,rai,LeexMa01,def_int_yds,0,,,,,
player,201810070sdg,rai,LeexMa01,def_int_td,0,,,,,
player,201810070sdg,rai,LeexMa01,def_int_long,0,,,,,
player,201810070sdg,rai,LeexMa01,pass_defended,0,,,,,
player,201810070sdg,rai,LeexMa01,sacks,0.0,,,,,
player,201810070sdg,rai,LeexMa01,tackles_combined,4,,,,,
player,201810070sdg,rai,LeexMa01,tackles_solo,3,,,,,
player,201810070sdg,rai,LeexMa01,tackles_assists,1,,,,,
player,201810070sdg,rai,LeexMa01,tackles_loss,0,,,,,
player,201810070sdg,rai,LeexMa01,qb_hits,1,,,,,
player,201810070sdg,rai,LeexMa01,fumbles_rec,0,,,,,
player,201810070sdg,rai,LeexMa01,fumbles_rec_yds,0,,,,,
player,201810070sdg,rai,LeexMa01,fumbles_rec_td,0,,,,,
player,201810070sdg,rai,LeexMa01,fumbles_forced,0,,,,,
player,201810070sdg,rai,NelsRe99,def_int,0,,,,,
player,201810070sdg,rai,NelsRe99,def_int_yds,0,,,,,
player,201810070sdg,rai,NelsRe99,def_int_td,0,,,,,
player,201810070sdg,rai,NelsRe99,def_int_long,0,,,,,
player,201810070sdg,rai,NelsRe99,pass_defended,0,,,,,
player,201810070sdg,rai,NelsRe99,sacks,0.0,,,,,
player,201810070sdg,rai,NelsRe99,tackles_combined,4,,,,,
player,201810070sdg,rai,NelsRe99,tackles_solo,4,,,,,
player,201810070sdg,rai,NelsRe99,tackles_assists,0,,,,,
player,201810070sdg,rai,NelsRe99,tackles_loss,0,,,,,
player,201810070sdg,rai,NelsRe99,qb_hits,0,,,,,
player,201810070sdg,rai,NelsRe99,fumbles_rec,0,,,,,
player,201810070sdg,rai,NelsRe99,fumbles_rec_yds,0,,,,,
player,201810070sdg,rai,NelsRe99,fumbles_rec_td,0,,,,,
player,201810070sdg,rai,NelsRe99,fumbles_forced,0,,,,,
player,201810070sdg,rai,BrowFa00,def_int,0,,,,,
player,201810070sdg,rai,BrowFa00,def_int_yds,0,,,,,
player,201810070sdg,rai,BrowFa00,def_int_td,0,,,,,
player,201810070sdg,rai,BrowFa00,def_int_long,0,,,,,
player,201810070sdg,rai,BrowFa00,pass_defended,0,,,,,
player,201810070sdg,rai,BrowFa00,sacks,0.0,,,,,
player,201810070sdg,rai,BrowFa00,tackles_combined,3,,,,,
player,201810070sdg,rai,BrowFa00,tackles_solo,2,,,,,
player,201810070sdg,rai,BrowFa00,tackles_assists,1,,,,,
player,201810070sdg,rai,BrowFa00,tackles_loss,0,,,,,
player,201810070sdg,rai,BrowFa00,qb_hits,0,,,,,
player,201810070sdg,rai,BrowFa00,fumbles_rec,0,,,,,
player,201810070sdg,rai,BrowFa00,fumbles_rec_yds,0,,,,,
player,201810070sdg,rai,BrowFa00,fumbles_rec_td,0,,,,,
player,201810070sdg,rai,BrowFa00,fumbles_forced,0,,,,,
player,201810070sdg,rai,RuckFr99,def_int,0,,,,,
player,201810070sdg,rai,RuckFr99,def_int_yds,0,,,,,
player,201810070sdg,rai,RuckFr99,def_int_td,0,,,,,
player,201810070sdg,rai,RuckFr99,def_int_long,0,,,,,
player,201810070sdg,rai,RuckFr99,pass_defended,0,,,,,
player,201810070sdg,rai,RuckFr99,sacks,0.0,,,,,
player,201810070sdg,rai,RuckFr99,tackles_combined,3,,,,,
player,201810070sdg,rai,RuckFr99,tackles_solo,3,,,,,
player,201810070sdg,rai,RuckFr99,tackles_assists,0,,,,,
player,201810070sdg,rai,RuckFr99,tackles_loss,1,,,,,
player,201810070sdg,rai,RuckFr99,qb_hits,0,,,,,
player,201810070sdg,rai,RuckFr99,fumbles_rec,0,,,,,
player,201810070sdg,rai,RuckFr99,fumbles_rec_yds,0,,,,,
player,201810070sdg,rai,RuckFr99,fumbles_rec_td,0,,,,,
player,201810070sdg,rai,RuckFr99,fumbles_forced,0,,,,,
player,201810070sdg,rai,CarrDe00,def_int,0,,,,,
player,201810070sdg,rai,CarrDe00,def_int_yds,0,,,,,
player,201810070sdg,rai,CarrDe00,def_int_td,0,,,,,
player,201810070sdg,rai,CarrDe00,def_int_long,0,,,,,
player,201810070sdg,rai,CarrDe00,pass_defended,0,,,,,
player,201810070sdg,rai,CarrDe00,sacks,0.0,,,,,
player,201810070sdg,rai,CarrDe00,tackles_combined,2,,,,,
player,201810070sdg,rai,CarrDe00,tackles_solo,1,,,,,
player,201810070sdg,rai,CarrDe00,tackles_assists,1,,,,,
player,201810070sdg,rai,CarrDe00,tackles_loss,0,,,,,
player,201810070sdg,rai,CarrDe00,qb_hits,0,,,,,
player,201810070sdg,rai,CarrDe00,fumbles_rec,0,,,,,
player,201810070sdg,rai,CarrDe00,fumbles_rec_yds,0,,,,,
player,201810070sdg,rai,CarrDe00,fumbles_rec_td,0,,,,,
player,201810070sdg,rai,CarrDe00,fumbles_forced,0,,,,,
player,201810070sdg,rai,HankJo00,def_int,0,,,,,
player,201810070sdg,rai,HankJo00,def_int_yds,0,,,,,
player,201810070sdg,rai,HankJo00,def_int_td,0,,,,,
player,201810070sdg,rai,HankJo00,def_int_long,0,,,,,
player,201810070sdg,rai,HankJo00,pass_defended,0,,,,,
player,201810070sdg,rai,HankJo00,sacks,0.0,,,,,
player,201810070sdg,rai,HankJo00,tackles_combined,2,,,,,
player,201810070sdg,rai,HankJo00,tackles_solo,0,,,,,
player,201810070sdg,rai,HankJo00,tackles_assists,2,,,,,
player,201810070sdg,rai,HankJo00,tackles_loss,0,,,,,
player,201810070sdg,rai,HankJo00,qb_hits,0,,,,,
player,201810070sdg,rai,HankJo00,fumbles_rec,0,,,,,
player,201810070sdg,rai,HankJo00,fumbles_rec_yds,0,,,,,
player,201810070sdg,rai,HankJo00,fumbles_rec_td,0,,,,,
player,201810070sdg,rai,HankJo00,fumbles_forced,0,,,,,
player,201810070sdg,rai,HarrDw00,def_int,0,,,,,
player,201810070sdg,rai,HarrDw00,def_int_yds,0,,,,,
player,201810070sdg,rai,HarrDw00,def_int_td,0,,,,,
player,201810070sdg,rai,HarrDw00,def_int_long,0,,,,,
player,201810070sdg,rai,HarrDw00,pass_defended,0,,,,,
player,201810070sdg,rai,HarrDw00,sacks,0.0,,,,,
player,201810070sdg,rai,HarrDw00,tackles_combined,2,,,,,
player,201810070sdg,rai,HarrDw00,tackles_solo,1,,,,,
player,201810070sdg,rai,HarrDw00,tackles_assists,1,,,,,
player,201810070sdg,rai,HarrDw00,tackles_loss,0,,,,,
player,201810070sdg,rai,HarrDw00,qb_hits,0,,,,,
player,201810070sdg,rai,HarrDw00,fumbles_rec,0,,,,,
player,201810070sdg,rai,HarrDw00,fumbles_rec_yds,0,,,,,
player,201810070sdg,rai,HarrDw00,fumbles_rec_td,0,,,,,
player,201810070sdg,rai,HarrDw00,fumbles_forced,0,,,,,
player,201810070sdg,rai,HursMa00,def_int,0,,,,,
player,201810070sdg,rai,HursMa00,def_int_yds,0,,,,,
player,201810070sdg,rai,HursMa00,def_int_td,0,,,,,
player,201810070sdg,rai,HursMa00,def_int_long,0,,,,,
player,201810070sdg,rai,HursMa00,pass_defended,1,,,,,
player,201810070sdg,rai,HursMa00,sacks,0.0,,,,,
player,201810070sdg,rai,HursMa00,tackles_combined,2,,,,,
player,201810070sdg,rai,HursMa00,tackles_solo,2,,,,,
player,201810070sdg,rai,HursMa00,tackles_assists,0,,,,,
player,201810070sdg,rai,HursMa00,tackles_loss,0,,,,,
player,201810070sdg,rai,HursMa00,qb_hits,0,,,,,
player,201810070sdg,rai,HursMa00,fumbles_rec,0,,,,,
player,201810070sdg,rai,HursMa00,fumbles_rec_yds,0,,,,,
player,201810070sdg,rai,HursMa00,fumbles_rec_td,0,,,,,
player,201810070sdg,rai,HursMa00,fumbles_forced,0,,,,,
player,201810070sdg,rai,McDoCl99,def_int,0,,,,,
player,201810070sdg,rai,McDoCl99,def_int_yds,0,,,,,
player,201810070sdg,rai,McDoCl99,def_int_td,0,,,,,
player,201810070sdg,rai,McDoCl99,def_int_long,0,,,,,
player,201810070sdg,rai,McDoCl99,pass_defended,0,,,,,
player,201810070sdg,rai,McDoCl99,sacks,0.0,,,,,
player,201810070sdg,rai,McDoCl99,tackles_combined,2,,,,,
player,201810070sdg,rai,McDoCl99,tackles_solo,1,,,,,
player,201810070sdg,rai,McDoCl99,tackles_assists,1,,,,,
player,201810070sdg,rai,McDoCl99,tackles_loss,0,,,,,
player,201810070sdg,rai,McDoCl99,qb_hits,0,,,,,
player,201810070sdg,rai,McDoCl99,fumbles_rec,0,,,,,
player,201810070sdg,rai,McDoCl99,fumbles_rec_yds,0,,,,,
player,201810070sdg,rai,McDoCl99,fumbles_rec_td,0,,,,,
player,201810070sdg,rai,McDoCl99,fumbles_forced,0,,,,,
player,201810070sdg,rai,MelvRa00,def_int,0,,,,,
player,201810070sdg,rai,MelvRa00,def_int_yds,0,,,,,
player,201810070sdg,rai,MelvRa00,def_int_td,0,,,,,
player,201810070sdg,rai,MelvRa00,def_int_long,0,,,,,
player,201810070sdg,rai,MelvRa00,pass_defended,0,,,,,
player,201810070sdg,rai,MelvRa00,sacks,0.0,,,,,
player,201810070sdg,rai,MelvRa00,tackles_combined,2,,,,,
player,201810070sdg,rai,MelvRa00,tackles_solo,2,,,,,
player,201810070sdg,rai,MelvRa00,tackles_assists,0,,,,,
player,201810070sdg,rai,MelvRa00,tackles_loss,0,,,,,
player,201810070sdg,rai,MelvRa00,qb_hits,0,,,,,
player,201810070sdg,rai,MelvRa00,fumbles_rec,0,,,,,
player,201810070sdg,rai,MelvRa00,fumbles_rec_yds,0,,,,,
player,201810070sdg,rai,MelvRa00,fumbles_rec_td,0,,,,,
player,201810070sdg,rai,MelvRa00,fumbles_forced,0,,,,,
player,201810070sdg,rai,ConlGa00,def_int,0,,,,,
player,201810070sdg,rai,ConlGa00,def_int_yds,0,,,,,
player,201810070sdg,rai,ConlGa00,def_int_td,0,,,,,
player,201810070sdg,rai,ConlGa00,def_int_long,0,,,,,
player,201810070sdg,rai,ConlGa00,pass_defended,0,,,,,
player,201810070sdg,rai,ConlGa00,sacks,0.0,,,,,
player,201810070sdg,rai,ConlGa00,tackles_combined,1,,,,,
player,201810070sdg,rai,ConlGa00,tackles_solo,1,,,,,
player,201810070sdg,rai,ConlGa00,tackles_assists,0,,,,,
player,201810070sdg,rai,ConlGa00,tackles_loss,0,,,,,
player,201810070sdg,rai,ConlGa00,qb_hits,0,,,,,
player,201810070sdg,rai,ConlGa00,fumbles_rec,0,,,,,
player,201810070sdg,rai,ConlGa00,fumbles_rec_yds,0,,,,,
player,201810070sdg,rai,ConlGa00,fumbles_rec_td,0,,,,,
player,201810070sdg,rai,ConlGa00,fumbles_forced,0,,,,,
player,201810070sdg,rai,HallLe98,def_int,0,,,,,
player,201810070sdg,rai,HallLe98,def_int_yds,0,,,,,
player,201810070sdg,rai,HallLe98,def_int_td,0,,,,,
player,201810070sdg,rai,HallLe98,def_int_long,0,,,,,
player,201810070sdg,rai,HallLe98,pass_defended,0,,,,,
player,201810070sdg,rai,HallLe98,sacks,0.0,,,,,
player,201810070sdg,rai,HallLe98,tackles_combined,1,,,,,
player,201810070sdg,rai,HallLe98,tackles_solo,1,,,,,
player,201810070sdg,rai,HallLe98,tackles_assists,0,,,,,
player,201810070sdg,rai,HallLe98,tackles_loss,0,,,,,
player,201810070sdg,rai,HallLe98,qb_hits,0,,,,,
player,201810070sdg,rai,HallLe98,fumbles_rec,0,,,,,
player,201810070sdg,rai,HallLe98,fumbles_rec_yds,0,,,,,
player,201810070sdg,rai,HallLe98,fumbles_rec_td,0,,,,,
player,201810070sdg,rai,HallLe98,fumbles_forced,0,,,,,
player,201810070sdg,rai,HallP.00,def_int,0,,,,,
player,201810070sdg,rai,HallP.00,def_int_yds,0,,,,,
player,201810070sdg,rai,HallP.00,def_int_td,0,,,,,
player,201810070sdg,rai,HallP.00,def_int_long,0,,,,,
player,201810070sdg,rai,HallP.00,pass_defended,1,,,,,
player,201810070sdg,rai,HallP.00,sacks,0.0,,,,,
player,201810070sdg,rai,HallP.00,tackles_combined,1,,,,,
player,201810070sdg,rai,HallP.00,tackles_solo,1,,,,,
player,201810070sdg,rai,HallP.00,tackles_assists,0,,,,,
player,201810070sdg,rai,HallP.00,tackles_loss,1,,,,,
player,201810070sdg,rai,HallP.00,qb_hits,0,,,,,
player,201810070sdg,rai,HallP.00,fumbles_rec,0,,,,,
player,201810070sdg,rai,HallP.00,fumbles_rec_yds,0,,,,,
player,201810070sdg,rai,HallP.00,fumbles_rec_td,0,,,,,
player,201810070sdg,rai,HallP.00,fumbles_forced,0,,,,,
player,201810070sdg,rai,KeyxAr00,def_int,0,,,,,
player,201810070sdg,rai,KeyxAr00,def_int_yds,0,,,,,
player,201810070sdg,rai,KeyxAr00,def_int_td,0,,,,,
player,201810070sdg,rai,KeyxAr00,def_int_long,0,,,,,
player,201810070sdg,rai,KeyxAr00,pass_defended,0,,,,,
player,201810070sdg,rai,KeyxAr00,sacks,0.0,,,,,
player,201810070sdg,rai,KeyxAr00,tackles_combined,1,,,,,
player,201810070sdg,rai,KeyxAr00,tackles_solo,1,,,,,
player,201810070sdg,rai,KeyxAr00,tackles_assists,0,,,,,
player,201810070sdg,rai,KeyxAr00,tackles_loss,0,,,,,
player,201810070sdg,rai,KeyxAr00,qb_hits,0,,,,,
player,201810070sdg,rai,KeyxAr00,fumbles_rec,0,,,,,
player,201810070sdg,rai,KeyxAr00,fumbles_rec_yds,0,,,,,
player,201810070sdg,rai,KeyxAr00,fumbles_rec_td,0,,,,,
player,201810070sdg,rai,KeyxAr00,fumbles_forced,0,,,,,
player,201810070sdg,rai,RichJa01,def_int,0,,,,,
player,201810070sdg,rai,RichJa01,def_int_yds,0,,,,,
player,201810070sdg,rai,RichJa01,def_int_td,0,,,,,
player,201810070sdg,rai,RichJa01,def_int_long,0,,,,,
player,201810070sdg,rai,RichJa01,pass_defended,0,,,,,
player,201810070sdg,rai,RichJa01,sacks,0.0,,,,,
player,201810070sdg,rai,RichJa01,tackles_combined,1,,,,,
player,201810070sdg,rai,RichJa01,tackles_solo,1,,,,,
player,201810070sdg,rai,RichJa01,tackles_assists,0,,,,,
player,201810070sdg,rai,RichJa01,tackles_loss,0,,,,,
player,201810070sdg,rai,RichJa01,qb_hits,0,,,,,
player,201810070sdg,rai,RichJa01,fumbles_rec,0,,,,,
player,201810070sdg,rai,RichJa01,fumbles_rec_yds,0,,,,,
player,201810070sdg,rai,RichJa01,fumbles_rec_td,0,,,,,
player,201810070sdg,rai,RichJa01,fumbles_forced,0,,,,,
player,201810070sdg,rai,RodgDo99,def_int,0,,,,,
player,201810070sdg,rai,RodgDo99,def_int_yds,0,,,,,
player,201810070sdg,rai,RodgDo99,def_int_td,0,,,,,
player,201810070sdg,rai,RodgDo99,def_int_long,0,,,,,
player,201810070sdg,rai,RodgDo99,pass_defended,0,,,,,
player,201810070sdg,rai,RodgDo99,sacks,0.0,,,,,
player,201810070sdg,rai,RodgDo99,tackles_combined,1,,,,,
player,201810070sdg,rai,RodgDo99,tackles_solo,1,,,,,
player,201810070sdg,rai,RodgDo99,tackles_assists,0,,,,,
player,201810070sdg,rai,RodgDo99,tackles_loss,0,,,,,
player,201810070sdg,rai,RodgDo99,qb_hits,0,,,,,
player,201810070sdg,rai,RodgDo99,fumbles_rec,0,,,,,
player,201810070sdg,rai,RodgDo99,fumbles_rec_yds,0,,,,,
player,201810070sdg,rai,RodgDo99,fumbles_rec_td,0,,,,,
player,201810070sdg,rai,RodgDo99,fumbles_forced,0,,,,,
player,201810070sdg,sdg,IngrMe00,def_int,1,,,,,
player,201810070sdg,sdg,IngrMe00,def_int_yds,8,,,,,
player,201810070sdg,sdg,IngrMe00,def_int_td,0,,,,,
player,201810070sdg,sdg,IngrMe00,def_int_long,8,,,,,
player,201810070sdg,sdg,IngrMe00,pass_defended,1,,,,,
player,201810070sdg,sdg,IngrMe00,sacks,1.0,,,,,
player,201810070sdg,sdg,IngrMe00,tackles_combined,7,,,,,
player,201810070sdg,sdg,IngrMe00,tackles_solo,5,,,,,
player,201810070sdg,sdg,IngrMe00,tackles_assists,2,,,,,
player,201810070sdg,sdg,IngrMe00,tackles_loss,2,,,,,
player,201810070sdg,sdg,IngrMe00,qb_hits,1,,,,,
player,201810070sdg,sdg,IngrMe00,fumbles_rec,0,,,,,
player,201810070sdg,sdg,IngrMe00,fumbles_rec_yds,0,,,,,
player,201810070sdg,sdg,IngrMe00,fumbles_rec_td,0,,,,,
player,201810070sdg,sdg,IngrMe00,fumbles_forced,0,,,,,
player,201810070sdg,sdg,PhilDa01,def_int,0,,,,,
player,201810070sdg,sdg,PhilDa01,def_int_yds,0,,,,,
player,201810070sdg,sdg,PhilDa01,def_int_td,0,,,,,
player,201810070sdg,sdg,PhilDa01,def_int_long,0,,,,,
player,201810070sdg,sdg,PhilDa01,pass_defended,0,,,,,
player,201810070sdg,sdg,PhilDa01,sacks,1.0,,,,,
player,201810070sdg,sdg,PhilDa01,tackles_combined,2,,,,,
player,201810070sdg,sdg,PhilDa01,tackles_solo,1,,,,,
player,201810070sdg,sdg,PhilDa01,tackles_assists,1,,,,,
player,201810070sdg,sdg,PhilDa01,tackles_loss,1,,,,,
player,201810070sdg,sdg,PhilDa01,qb_hits,2,,,,,
player,201810070sdg,sdg,PhilDa01,fumbles_rec,0,,,,,
player,201810070sdg,sdg,PhilDa01,fumbles_rec_yds,0,,,,,
player,201810070sdg,sdg,PhilDa01,fumbles_rec_td,0,,,,,
player,201810070sdg,sdg,PhilDa01,fumbles_forced,0,,,,,
player,201810070sdg,sdg,RochIs00,def_int,0,,,,,
player,201810070sdg,sdg,RochIs00,def_int_yds,0,,,,,
player,201810070sdg,sdg,RochIs00,def_int_td,0,,,,,
player,201810070sdg,sdg,RochIs00,def_int_long,0,,,,,
player,201810070sdg,sdg,RochIs00,pass_defended,0,,,,,
player,201810070sdg,sdg,RochIs00,sacks,1.0,,,,,
player,201810070sdg,sdg,RochIs00,tackles_combined,2,,,,,
player,201810070sdg,sdg,RochIs00,tackles_solo,1,,,,,
player,201810070sdg,sdg,RochIs00,tackles_assists,1,,,,,
player,201810070sdg,sdg,RochIs00,tackles_loss,1,,,,,
player,201810070sdg,sdg,RochIs00,qb_hits,1,,,,,
player,201810070sdg,sdg,RochIs00,fumbles_rec,0,,,,,
player,201810070sdg,sdg,RochIs00,fumbles_rec_yds,0,,,,,
player,201810070sdg,sdg,RochIs00,fumbles_rec_td,0,,,,,
player,201810070sdg,sdg,RochIs00,fumbles_forced,0,,,,,
player,201810070sdg,sdg,PerrDe00,def_int,0,,,,,
player,201810070sdg,sdg,PerrDe00,def_int_yds,0,,,,,
player,201810070sdg,sdg,PerrDe00,def_int_td,0,,,,,
player,201810070sdg,sdg,PerrDe00,def_int_long,0,,,,,
player,201810070sdg,sdg,PerrDe00,pass_defended,0,,,,,
player,201810070sdg,sdg,PerrDe00,sacks,0.0,,,,,
player,201810070sdg,sdg,PerrDe00,tackles_combined,7,,,,,
player,201810070sdg,sdg,PerrDe00,tackles_solo,4,,,,,
player,201810070sdg,sdg,PerrDe00,tackles_assists,3,,,,,
player,201810070sdg,sdg,PerrDe00,tackles_loss,0,,,,,
player,201810070sdg,sdg,PerrDe00,qb_hits,0,,,,,
player,201810070sdg,sdg,PerrDe00,fumbles_rec,0,,,,,
player,201810070sdg,sdg,PerrDe00,fumbles_rec_yds,0,,,,,
player,201810070sdg,sdg,PerrDe00,fumbles_rec_td,0,,,,,
player,201810070sdg,sdg,PerrDe00,fumbles_forced,0,,,,,
player,201810070sdg,sdg,PhilAd00,def_int,0,,,,,
player,201810070sdg,sdg,PhilAd00,def_int_yds,0,,,,,
player,201810070sdg,sdg,PhilAd00,def_int_td,0,,,,,
player,201810070sdg,sdg,PhilAd00,def_int_long,0,,,,,
player,201810070sdg,sdg,PhilAd00,pass_defended,1,,,,,
player,201810070sdg,sdg,PhilAd00,sacks,0.0,,,,,
player,201810070sdg,sdg,PhilAd00,tackles_combined,6,,,,,
player,201810070sdg,sdg,PhilAd00,tackles_solo,4,,,,,
player,201810070sdg,sdg,PhilAd00,tackles_assists,2,,,,,
player,201810070sdg,sdg,PhilAd00,tackles_loss,0,,,,,
player,201810070sdg,sdg,PhilAd00,qb_hits,0,,,,,
player,201810070sdg,sdg,PhilAd00,fumbles_rec,0,,,,,
player,201810070sdg,sdg,PhilAd00,fumbles_rec_yds,0,,,,,
player,201810070sdg,sdg,PhilAd00,fumbles_rec_td,0,,,,,
player,201810070sdg,sdg,PhilAd00,fumbles_forced,0,,,,,
player,201810070sdg,sdg,JameDe00,def_int,0,,,,,
player,201810070sdg,sdg,JameDe00,def_int_yds,0,,,,,
player,201810070sdg,sdg,JameDe00,def_int_td,0,,,,,
player,201810070sdg,sdg,JameDe00,def_int_long,0,,,,,
player,201810070sdg,sdg,JameDe00,pass_defended,0,,,,,
player,201810070sdg,sdg,JameDe00,sacks,0.0,,,,,
player,201810070sdg,sdg,JameDe00,tackles_combined,5,,,,,
player,201810070sdg,sdg,JameDe00,tackles_solo,4,,,,,
player,201810070sdg,sdg,JameDe00,tackles_assists,1,,,,,
player,201810070sdg,sdg,JameDe00,tackles_loss,1,,,,,
player,201810070sdg,sdg,JameDe00,qb_hits,0,,,,,
player,201810070sdg,sdg,JameDe00,fumbles_rec,0,,,,,
player,201810070sdg,sdg,JameDe00,fumbles_rec_yds,0,,,,,
player,201810070sdg,sdg,JameDe00,fumbles_rec_td,0,,,,,
player,201810070sdg,sdg,JameDe00,fumbles_forced,0,,,,,
player,201810070sdg,sdg,AddaJa00,def_int,0,,,,,
player,201810070sdg,sdg,AddaJa00,def_int_yds,0,,,,,
player,201810070sdg,sdg,AddaJa00,def_int_td,0,,,,,
player,201810070sdg,sdg,AddaJa00,def_int_long,0,,,,,
player,201810070sdg,sdg,AddaJa00,pass_defended,0,,,,,
player,201810070sdg,sdg,AddaJa00,sacks,0.0,,,,,
player,201810070sdg,sdg,AddaJa00,tackles_combined,4,,,,,
player,201810070sdg,sdg,AddaJa00,tackles_solo,4,,,,,
player,201810070sdg,sdg,AddaJa00,tackles_assists,0,,,,,
player,201810070sdg,sdg,AddaJa00,tackles_loss,0,,,,,
player,201810070sdg,sdg,AddaJa00,qb_hits,0,,,,,
player,201810070sdg,sdg,AddaJa00,fumbles_rec,1,,,,,
player,201810070sdg,sdg,AddaJa00,fumbles_rec_yds,0,,,,,
player,201810070sdg,sdg,AddaJa00,fumbles_rec_td,0,,,,,
player,201810070sdg,sdg,AddaJa00,fumbles_forced,0,,,,,
player,201810070sdg,sdg,WillTr05,def_int,0,,,,,
player,201810070sdg,sdg,WillTr05,def_int_yds,0,,,,,
player,201810070sdg,sdg,WillTr05,def_int_td,0,,,,,
player,201810070sdg,sdg,WillTr05,def_int_long,0,,,,,
player,201810070sdg,sdg,WillTr05,pass_defended,2,,,,,
player,201810070sdg,sdg,WillTr05,sacks,0.0,,,,,
player,201810070sdg,sdg,WillTr05,tackles_combined,4,,,,,
player,201810070sdg,sdg,WillTr05,tackles_solo,2,,,,,
player,201810070sdg,sdg,WillTr05,tackles_assists,2,,,,,
player,201810070sdg,sdg,WillTr05,tackles_loss,0,,,,,
player,201810070sdg,sdg,WillTr05,qb_hits,0,,,,,
player,201810070sdg,sdg,WillTr05,fumbles_rec,0,,,,,
player,201810070sdg,sdg,WillTr05,fumbles_rec_yds,0,,,,,
player,201810070sdg,sdg,WillTr05,fumbles_rec_td,0,,,,,
player,201810070sdg,sdg,WillTr05,fumbles_forced,0,,,,,
player,201810070sdg,sdg,BrowJa05,def_int,0,,,,,
player,201810070sdg,sdg,BrowJa05,def_int_yds,0,,,,,
player,201810070sdg,sdg,BrowJa05,def_int_td,0,,,,,
player,201810070sdg,sdg,BrowJa05,def_int_long,0,,,,,
player,201810070sdg,sdg,BrowJa05,pass_defended,0,,,,,
player,201810070sdg,sdg,BrowJa05,sacks,0.0,,,,,
player,201810070sdg,sdg,BrowJa05,tackles_combined,2,,,,,
player,201810070sdg,sdg,BrowJa05,tackles_solo,2,,,,,
player,201810070sdg,sdg,BrowJa05,tackles_assists,0,,,,,
player,201810070sdg,sdg,BrowJa05,tackles_loss,1,,,,,
player,201810070sdg,sdg,BrowJa05,qb_hits,0,,,,,
player,201810070sdg,sdg,BrowJa05,fumbles_rec,0,,,,,
player,201810070sdg,sdg,BrowJa05,fumbles_rec_yds,0,,,,,
player,201810070sdg,sdg,BrowJa05,fumbles_rec_td,0,,,,,
player,201810070sdg,sdg,BrowJa05,fumbles_forced,1,,,,,
player,201810070sdg,sdg,EkelAu00,def_int,0,,,,,
player,201810070sdg,sdg,EkelAu00,def_int_yds,0,,,,,
player,201810070sdg,sdg,EkelAu00,def_int_td,0,,,,,
player,201810070sdg,sdg,EkelAu00,def_int_long,0,,,,,
