game,2018,16,20181224,201812240rai,den,"Denver Broncos",14,rai,"Oakland Raiders",27
team,201812240rai,den,First Downs,19,,,,,,
team,201812240rai,rai,First Downs,16,,,,,,
team,201812240rai,den,Rush-Yds-TDs,24-100-0,,,,,,
team,201812240rai,rai,Rush-Yds-TDs,30-114-2,,,,,,
team,201812240rai,den,Cmp-Att-Yd-TD-INT,23-37-202-2-2,,,,,,
team,201812240rai,rai,Cmp-Att-Yd-TD-INT,19-26-167-0-0,,,,,,
team,201812240rai,den,Sacked-Yards,1-2,,,,,,
team,201812240rai,rai,Sacked-Yards,1-8,,,,,,
team,201812240rai,den,Net Pass Yards,200,,,,,,
team,201812240rai,rai,Net Pass Yards,159,,,,,,
team,201812240rai,den,Total Yards,300,,,,,,
team,201812240rai,rai,Total Yards,273,,,,,,
team,201812240rai,den,Fumbles-Lost,1-0,,,,,,
team,201812240rai,rai,Fumbles-Lost,1-0,,,,,,
team,201812240rai,den,Turnovers,2,,,,,,
team,201812240rai,rai,Turnovers,0,,,,,,
team,201812240rai,den,Penalties-Yards,11-91,,,,,,
team,201812240rai,rai,Penalties-Yards,6-50,,,,,,
team,201812240rai,den,Third Down Conv.,6-14,,,,,,
team,201812240rai,rai,Third Down Conv.,5-13,,,,,,
team,201812240rai,den,Fourth Down Conv.,1-2,,,,,,
team,201812240rai,rai,Fourth Down Conv.,0-0,,,,,,
team,201812240rai,den,Time of Possession,29:52,,,,,,
team,201812240rai,rai,Time of Possession,30:08,,,,,,
player,201812240rai,den,KeenCa00,pass_cmp,23,,,,,
player,201812240rai,den,KeenCa00,pass_att,37,,,,,
player,201812240rai,den,KeenCa00,pass_yds,202,,,,,
player,201812240rai,den,KeenCa00,pass_td,2,,,,,
player,201812240rai,den,KeenCa00,pass_int,2,,,,,
player,201812240rai,den,KeenCa00,pass_sacked,1,,,,,
player,201812240rai,den,KeenCa00,pass_sacked_yds,2,,,,,
player,201812240rai,den,KeenCa00,pass_long,26,,,,,
player,201812240rai,den,KeenCa00,pass_rating,72.1,,,,,
player,201812240rai,den,KeenCa00,rush_att,3,,,,,
player,201812240rai,den,KeenCa00,rush_yds,19,,,,,
player,201812240rai,den,KeenCa00,rush_td,0,,,,,
player,201812240rai,den,KeenCa00,rush_long,17,,,,,
player,201812240rai,den,KeenCa00,targets,0,,,,,
player,201812240rai,den,KeenCa00,rec,0,,,,,
player,201812240rai,den,KeenCa00,rec_yds,0,,,,,
player,201812240rai,den,KeenCa00,rec_td,0,,,,,
player,201812240rai,den,KeenCa00,rec_long,0,,,,,
player,201812240rai,den,KeenCa00,fumbles,1,,,,,
player,201812240rai,den,KeenCa00,fumbles_lost,0,,,,,
player,201812240rai,den,LindPh00,pass_cmp,0,,,,,
player,201812240rai,den,LindPh00,pass_att,0,,,,,
player,201812240rai,den,LindPh00,pass_yds,0,,,,,
player,201812240rai,den,LindPh00,pass_td,0,,,,,
player,201812240rai,den,LindPh00,pass_int,0,,,,,
player,201812240rai,den,LindPh00,pass_sacked,0,,,,,
player,201812240rai,den,LindPh00,pass_sacked_yds,0,,,,,
player,201812240rai,den,LindPh00,pass_long,0,,,,,
player,201812240rai,den,LindPh00,pass_rating,,,,,,
player,201812240rai,den,LindPh00,rush_att,10,,,,,
player,201812240rai,den,LindPh00,rush_yds,46,,,,,
player,201812240rai,den,LindPh00,rush_td,0,,,,,
player,201812240rai,den,LindPh00,rush_long,11,,,,,
player,201812240rai,den,LindPh00,targets,2,,,,,
player,201812240rai,den,LindPh00,rec,2,,,,,
player,201812240rai,den,LindPh00,rec_yds,11,,,,,
player,201812240rai,den,LindPh00,rec_td,0,,,,,
player,201812240rai,den,LindPh00,rec_long,10,,,,,
player,201812240rai,den,LindPh00,fumbles,0,,,,,
