game,2018,1,20180909,201809090min,sfo,"San Francisco 49ers",16,min,"Minnesota Vikings",24
player,201809090min,sfo,CoylBr00,def_int,0,,,,,
player,201809090min,sfo,CoylBr00,def_int_yds,0,,,,,
player,201809090min,sfo,CoylBr00,def_int_td,0,,,,,
player,201809090min,sfo,CoylBr00,def_int_long,0,,,,,
player,201809090min,sfo,CoylBr00,pass_defended,0,,,,,
player,201809090min,sfo,CoylBr00,sacks,0.0,,,,,
player,201809090min,sfo,CoylBr00,tackles_combined,6,,,,,
player,201809090min,sfo,CoylBr00,tackles_solo,4,,,,,
player,201809090min,sfo,CoylBr00,tackles_assists,2,,,,,
player,201809090min,sfo,CoylBr00,tackles_loss,0,,,,,
player,201809090min,sfo,CoylBr00,qb_hits,0,,,,,
player,201809090min,sfo,CoylBr00,fumbles_rec,0,,,,,
player,201809090min,sfo,CoylBr00,fumbles_rec_yds,0,,,,,
player,201809090min,sfo,CoylBr00,fumbles_rec_td,0,,,,,
player,201809090min,sfo,CoylBr00,fumbles_forced,0,,,,,
player,201809090min,sfo,TartJa00,def_int,0,,,,,
player,201809090min,sfo,TartJa00,def_int_yds,0,,,,,
player,201809090min,sfo,TartJa00,def_int_td,0,,,,,
player,201809090min,sfo,TartJa00,def_int_long,0,,,,,
player,201809090min,sfo,TartJa00,pass_defended,1,,,,,
player,201809090min,sfo,TartJa00,sacks,0.0,,,,,
player,201809090min,sfo,TartJa00,tackles_combined,6,,,,,
player,201809090min,sfo,TartJa00,tackles_solo,5,,,,,
player,201809090min,sfo,TartJa00,tackles_assists,1,,,,,
player,201809090min,sfo,TartJa00,tackles_loss,1,,,,,
player,201809090min,sfo,TartJa00,qb_hits,0,,,,,
player,201809090min,sfo,TartJa00,fumbles_rec,0,,,,,
player,201809090min,sfo,TartJa00,fumbles_rec_yds,0,,,,,
player,201809090min,sfo,TartJa00,fumbles_rec_td,0,,,,,
player,201809090min,sfo,TartJa00,fumbles_forced,0,,,,,
player,201809090min,sfo,ArmsAr01,def_int,0,,,,,
player,201809090min,sfo,ArmsAr01,def_int_yds,0,,,,,
player,201809090min,sfo,ArmsAr01,def_int_td,0,,,,,
player,201809090min,sfo,ArmsAr01,def_int_long,0,,,,,
player,201809090min,sfo,ArmsAr01,pass_defended,0,,,,,
player,201809090min,sfo,ArmsAr01,sacks,0.0,,,,,
player,201809090min,sfo,ArmsAr01,tackles_combined,5,,,,,
player,201809090min,sfo,ArmsAr01,tackles_solo,3,,,,,
player,201809090min,sfo,ArmsAr01,tackles_assists,2,,,,,
player,201809090min,sfo,ArmsAr01,tackles_loss,1,,,,,
player,201809090min,sfo,ArmsAr01,qb_hits,1,,,,,
player,201809090min,sfo,ArmsAr01,fumbles_rec,0,,,,,
player,201809090min,sfo,ArmsAr01,fumbles_rec_yds,0,,,,,
player,201809090min,sfo,ArmsAr01,fumbles_rec_td,0,,,,,
player,201809090min,sfo,ArmsAr01,fumbles_forced,0,,,,,
player,201809090min,sfo,ColbAd00,def_int,0,,,,,
player,201809090min,sfo,ColbAd00,def_int_yds,0,,,,,
player,201809090min,sfo,ColbAd00,def_int_td,0,,,,,
player,201809090min,sfo,ColbAd00,def_int_long,0,,,,,
player,201809090min,sfo,ColbAd00,pass_defended,0,,,,,
player,201809090min,sfo,ColbAd00,sacks,0.0,,,,,
player,201809090min,sfo,ColbAd00,tackles_combined,5,,,,,
player,201809090min,sfo,ColbAd00,tackles_solo,4,,,,,
player,201809090min,sfo,ColbAd00,tackles_assists,1,,,,,
player,201809090min,sfo,ColbAd00,tackles_loss,0,,,,,
player,201809090min,sfo,ColbAd00,qb_hits,0,,,,,
player,201809090min,sfo,ColbAd00,fumbles_rec,0,,,,,
player,201809090min,sfo,ColbAd00,fumbles_rec_yds,0,,,,,
player,201809090min,sfo,ColbAd00,fumbles_rec_td,0,,,,,
player,201809090min,sfo,ColbAd00,fumbles_forced,0,,,,,
player,201809090min,sfo,MitcEa99,def_int,0,,,,,
player,201809090min,sfo,MitcEa99,def_int_yds,0,,,,,
player,201809090min,sfo,MitcEa99,def_int_td,0,,,,,
player,201809090min,sfo,MitcEa99,def_int_long,0,,,,,
player,201809090min,sfo,MitcEa99,pass_defended,0,,,,,
player,201809090min,sfo,MitcEa99,sacks,0.0,,,,,
player,201809090min,sfo,MitcEa99,tackles_combined,4,,,,,
player,201809090min,sfo,MitcEa99,tackles_solo,1,,,,,
player,201809090min,sfo,MitcEa99,tackles_assists,3,,,,,
player,201809090min,sfo,MitcEa99,tackles_loss,0,,,,,
player,201809090min,sfo,MitcEa99,qb_hits,0,,,,,
player,201809090min,sfo,MitcEa99,fumbles_rec,0,,,,,
player,201809090min,sfo,MitcEa99,fumbles_rec_yds,0,,,,,
player,201809090min,sfo,MitcEa99,fumbles_rec_td,0,,,,,
player,201809090min,sfo,MitcEa99,fumbles_forced,0,,,,,
player,201809090min,sfo,LeexEl00,def_int,0,,,,,
player,201809090min,sfo,LeexEl00,def_int_yds,0,,,,,
player,201809090min,sfo,LeexEl00,def_int_td,0,,,,,
player,201809090min,sfo,LeexEl00,def_int_long,0,,,,,
player,201809090min,sfo,LeexEl00,pass_defended,0,,,,,
player,201809090min,sfo,LeexEl00,sacks,0.0,,,,,
player,201809090min,sfo,LeexEl00,tackles_combined,3,,,,,
player,201809090min,sfo,LeexEl00,tackles_solo,3,,,,,
player,201809090min,sfo,LeexEl00,tackles_assists,0,,,,,
player,201809090min,sfo,LeexEl00,tackles_loss,0,,,,,
player,201809090min,sfo,LeexEl00,qb_hits,0,,,,,
player,201809090min,sfo,LeexEl00,fumbles_rec,0,,,,,
player,201809090min,sfo,LeexEl00,fumbles_rec_yds,0,,,,,
player,201809090min,sfo,LeexEl00,fumbles_rec_td,0,,,,,
player,201809090min,sfo,LeexEl00,fumbles_forced,0,,,,,
player,201809090min,sfo,WillKW00,def_int,0,,,,,
player,201809090min,sfo,WillKW00,def_int_yds,0,,,,,
player,201809090min,sfo,WillKW00,def_int_td,0,,,,,
player,201809090min,sfo,WillKW00,def_int_long,0,,,,,
player,201809090min,sfo,WillKW00,pass_defended,1,,,,,
player,201809090min,sfo,WillKW00,sacks,0.0,,,,,
player,201809090min,sfo,WillKW00,tackles_combined,3,,,,,
player,201809090min,sfo,WillKW00,tackles_solo,3,,,,,
player,201809090min,sfo,WillKW00,tackles_assists,0,,,,,
player,201809090min,sfo,WillKW00,tackles_loss,0,,,,,
player,201809090min,sfo,WillKW00,qb_hits,0,,,,,
player,201809090min,sfo,WillKW00,fumbles_rec,0,,,,,
player,201809090min,sfo,WillKW00,fumbles_rec_yds,0,,,,,
player,201809090min,sfo,WillKW00,fumbles_rec_td,0,,,,,
player,201809090min,sfo,WillKW00,fumbles_forced,0,,,,,
player,201809090min,sfo,JoneD.01,def_int,0,,,,,
player,201809090min,sfo,JoneD.01,def_int_yds,0,,,,,
player,201809090min,sfo,JoneD.01,def_int_td,0,,,,,
player,201809090min,sfo,JoneD.01,def_int_long,0,,,,,
player,201809090min,sfo,JoneD.01,pass_defended,0,,,,,
player,201809090min,sfo,JoneD.01,sacks,0.0,,,,,
player,201809090min,sfo,JoneD.01,tackles_combined,2,,,,,
player,201809090min,sfo,JoneD.01,tackles_solo,2,,,,,
player,201809090min,sfo,JoneD.01,tackles_assists,0,,,,,
player,201809090min,sfo,JoneD.01,tackles_loss,0,,,,,
player,201809090min,sfo,JoneD.01,qb_hits,0,,,,,
player,201809090min,sfo,JoneD.01,fumbles_rec,0,,,,,
player,201809090min,sfo,JoneD.01,fumbles_rec_yds,0,,,,,
player,201809090min,sfo,JoneD.01,fumbles_rec_td,0,,,,,
player,201809090min,sfo,JoneD.01,fumbles_forced,0,,,,,
player,201809090min,sfo,MarsCa00,def_int,0,,,,,
player,201809090min,sfo,MarsCa00,def_int_yds,0,,,,,
player,201809090min,sfo,MarsCa00,def_int_td,0,,,,,
player,201809090min,sfo,MarsCa00,def_int_long,0,,,,,
player,201809090min,sfo,MarsCa00,pass_defended,0,,,,,
player,201809090min,sfo,MarsCa00,sacks,0.0,,,,,
player,201809090min,sfo,MarsCa00,tackles_combined,2,,,,,
player,201809090min,sfo,MarsCa00,tackles_solo,2,,,,,
player,201809090min,sfo,MarsCa00,tackles_assists,0,,,,,
player,201809090min,sfo,MarsCa00,tackles_loss,0,,,,,
player,201809090min,sfo,MarsCa00,qb_hits,0,,,,,
player,201809090min,sfo,MarsCa00,fumbles_rec,0,,,,,
player,201809090min,sfo,MarsCa00,fumbles_rec_yds,0,,,,,
player,201809090min,sfo,MarsCa00,fumbles_rec_td,0,,,,,
player,201809090min,sfo,MarsCa00,fumbles_forced,0,,,,,
player,201809090min,sfo,MostRa00,def_int,0,,,,,
player,201809090min,sfo,MostRa00,def_int_yds,0,,,,,
player,201809090min,sfo,MostRa00,def_int_td,0,,,,,
player,201809090min,sfo,MostRa00,def_int_long,0,,,,,
player,201809090min,sfo,MostRa00,pass_defended,0,,,,,
player,201809090min,sfo,MostRa00,sacks,0.0,,,,,
player,201809090min,sfo,MostRa00,tackles_combined,2,,,,,
player,201809090min,sfo,MostRa00,tackles_solo,2,,,,,
player,201809090min,sfo,MostRa00,tackles_assists,0,,,,,
player,201809090min,sfo,MostRa00,tackles_loss,0,,,,,
player,201809090min,sfo,MostRa00,qb_hits,0,,,,,
player,201809090min,sfo,MostRa00,fumbles_rec,0,,,,,
player,201809090min,sfo,MostRa00,fumbles_rec_yds,0,,,,,
player,201809090min,sfo,MostRa00,fumbles_rec_td,0,,,,,
player,201809090min,sfo,MostRa00,fumbles_forced,0,,,,,
player,201809090min,sfo,SherRi00,def_int,0,,,,,
player,201809090min,sfo,SherRi00,def_int_yds,0,,,,,
player,201809090min,sfo,SherRi00,def_int_td,0,,,,,
player,201809090min,sfo,SherRi00,def_int_long,0,,,,,
player,201809090min,sfo,SherRi00,pass_defended,1,,,,,
player,201809090min,sfo,SherRi00,sacks,0.0,,,,,
player,201809090min,sfo,SherRi00,tackles_combined,2,,,,,
player,201809090min,sfo,SherRi00,tackles_solo,0,,,,,
player,201809090min,sfo,SherRi00,tackles_assists,2,,,,,
player,201809090min,sfo,SherRi00,tackles_loss,0,,,,,
player,201809090min,sfo,SherRi00,qb_hits,0,,,,,
player,201809090min,sfo,SherRi00,fumbles_rec,1,,,,,
player,201809090min,sfo,SherRi00,fumbles_rec_yds,0,,,,,
player,201809090min,sfo,SherRi00,fumbles_rec_td,0,,,,,
player,201809090min,sfo,SherRi00,fumbles_forced,0,,,,,
player,201809090min,sfo,CeleGa00,def_int,0,,,,,
player,201809090min,sfo,CeleGa00,def_int_yds,0,,,,,
player,201809090min,sfo,CeleGa00,def_int_td,0,,,,,
player,201809090min,sfo,CeleGa00,def_int_long,0,,,,,
player,201809090min,sfo,CeleGa00,pass_defended,0,,,,,
player,201809090min,sfo,CeleGa00,sacks,0.0,,,,,
player,201809090min,sfo,CeleGa00,tackles_combined,1,,,,,
player,201809090min,sfo,CeleGa00,tackles_solo,1,,,,,
player,201809090min,sfo,CeleGa00,tackles_assists,0,,,,,
player,201809090min,sfo,CeleGa00,tackles_loss,0,,,,,
player,201809090min,sfo,CeleGa00,qb_hits,0,,,,,
player,201809090min,sfo,CeleGa00,fumbles_rec,0,,,,,
player,201809090min,sfo,CeleGa00,fumbles_rec_yds,0,,,,,
player,201809090min,sfo,CeleGa00,fumbles_rec_td,0,,,,,
player,201809090min,sfo,CeleGa00,fumbles_forced,0,,,,,
player,201809090min,sfo,DayxSh00,def_int,0,,,,,
player,201809090min,sfo,DayxSh00,def_int_yds,0,,,,,
player,201809090min,sfo,DayxSh00,def_int_td,0,,,,,
player,201809090min,sfo,DayxSh00,def_int_long,0,,,,,
player,201809090min,sfo,DayxSh00,pass_defended,0,,,,,
player,201809090min,sfo,DayxSh00,sacks,0.0,,,,,
player,201809090min,sfo,DayxSh00,tackles_combined,1,,,,,
player,201809090min,sfo,DayxSh00,tackles_solo,1,,,,,
player,201809090min,sfo,DayxSh00,tackles_assists,0,,,,,
player,201809090min,sfo,DayxSh00,tackles_loss,0,,,,,
player,201809090min,sfo,DayxSh00,qb_hits,0,,,,,
player,201809090min,sfo,DayxSh00,fumbles_rec,0,,,,,
player,201809090min,sfo,DayxSh00,fumbles_rec_yds,0,,,,,
player,201809090min,sfo,DayxSh00,fumbles_rec_td,0,,,,,
player,201809090min,sfo,DayxSh00,fumbles_forced,0,,,,,
player,201809090min,sfo,ThomSo00,def_int,0,,,,,
player,201809090min,sfo,ThomSo00,def_int_yds,0,,,,,
player,201809090min,sfo,ThomSo00,def_int_td,0,,,,,
player,201809090min,sfo,ThomSo00,def_int_long,0,,,,,
player,201809090min,sfo,ThomSo00,pass_defended,0,,,,,
player,201809090min,sfo,ThomSo00,sacks,0.0,,,,,
player,201809090min,sfo,ThomSo00,tackles_combined,1,,,,,
player,201809090min,sfo,ThomSo00,tackles_solo,0,,,,,
player,201809090min,sfo,ThomSo00,tackles_assists,1,,,,,
player,201809090min,sfo,ThomSo00,tackles_loss,0,,,,,
player,201809090min,sfo,ThomSo00,qb_hits,0,,,,,
player,201809090min,sfo,ThomSo00,fumbles_rec,0,,,,,
player,201809090min,sfo,ThomSo00,fumbles_rec_yds,0,,,,,
player,201809090min,sfo,ThomSo00,fumbles_rec_td,0,,,,,
player,201809090min,sfo,ThomSo00,fumbles_forced,0,,,,,
player,201809090min,sfo,WardJi01,def_int,0,,,,,
player,201809090min,sfo,WardJi01,def_int_yds,0,,,,,
player,201809090min,sfo,WardJi01,def_int_td,0,,,,,
player,201809090min,sfo,WardJi01,def_int_long,0,,,,,
player,201809090min,sfo,WardJi01,pass_defended,0,,,,,
player,201809090min,sfo,WardJi01,sacks,0.0,,,,,
player,201809090min,sfo,WardJi01,tackles_combined,1,,,,,
player,201809090min,sfo,WardJi01,tackles_solo,1,,,,,
player,201809090min,sfo,WardJi01,tackles_assists,0,,,,,
player,201809090min,sfo,WardJi01,tackles_loss,0,,,,,
player,201809090min,sfo,WardJi01,qb_hits,0,,,,,
player,201809090min,sfo,WardJi01,fumbles_rec,0,,,,,
player,201809090min,sfo,WardJi01,fumbles_rec_yds,0,,,,,
player,201809090min,sfo,WardJi01,fumbles_rec_td,0,,,,,
player,201809090min,sfo,WardJi01,fumbles_forced,0,,,,,
player,201809090min,sfo,WithAh00,def_int,0,,,,,
player,201809090min,sfo,WithAh00,def_int_yds,0,,,,,
player,201809090min,sfo,WithAh00,def_int_td,0,,,,,
player,201809090min,sfo,WithAh00,def_int_long,0,,,,,
player,201809090min,sfo,WithAh00,pass_defended,1,,,,,
player,201809090min,sfo,WithAh00,sacks,0.0,,,,,
player,201809090min,sfo,WithAh00,tackles_combined,1,,,,,
player,201809090min,sfo,WithAh00,tackles_solo,0,,,,,
player,201809090min,sfo,WithAh00,tackles_assists,1,,,,,
player,201809090min,sfo,WithAh00,tackles_loss,0,,,,,
player,201809090min,sfo,WithAh00,qb_hits,0,,,,,
player,201809090min,sfo,WithAh00,fumbles_rec,1,,,,,
player,201809090min,sfo,WithAh00,fumbles_rec_yds,0,,,,,
player,201809090min,sfo,WithAh00,fumbles_rec_td,0,,,,,
player,201809090min,sfo,WithAh00,fumbles_forced,0,,,,,
player,201809090min,sfo,NzeoMa00,def_int,0,,,,,
player,201809090min,sfo,NzeoMa00,def_int_yds,0,,,,,
player,201809090min,sfo,NzeoMa00,def_int_td,0,,,,,
player,201809090min,sfo,NzeoMa00,def_int_long,0,,,,,
player,201809090min,sfo,NzeoMa00,pass_defended,1,,,,,
player,201809090min,sfo,NzeoMa00,sacks,0.0,,,,,
player,201809090min,sfo,NzeoMa00,tackles_combined,0,,,,,
player,201809090min,sfo,NzeoMa00,tackles_solo,0,,,,,
player,201809090min,sfo,NzeoMa00,tackles_assists,0,,,,,
player,201809090min,sfo,NzeoMa00,tackles_loss,0,,,,,
player,201809090min,sfo,NzeoMa00,qb_hits,0,,,,,
player,201809090min,sfo,NzeoMa00,fumbles_rec,0,,,,,
player,201809090min,sfo,NzeoMa00,fumbles_rec_yds,0,,,,,
player,201809090min,sfo,NzeoMa00,fumbles_rec_td,0,,,,,
player,201809090min,sfo,NzeoMa00,fumbles_forced,0,,,,,
player,201809090min,min,SmitHa00,def_int,1,,,,,
player,201809090min,min,SmitHa00,def_int_yds,14,,,,,
player,201809090min,min,SmitHa00,def_int_td,0,,,,,
player,201809090min,min,SmitHa00,def_int_long,14,,,,,
player,201809090min,min,SmitHa00,pass_defended,1,,,,,
player,201809090min,min,SmitHa00,sacks,1.0,,,,,
player,201809090min,min,SmitHa00,tackles_combined,7,,,,,
player,201809090min,min,SmitHa00,tackles_solo,6,,,,,
player,201809090min,min,SmitHa00,tackles_assists,1,,,,,
player,201809090min,min,SmitHa00,tackles_loss,2,,,,,
player,201809090min,min,SmitHa00,qb_hits,1,,,,,
player,201809090min,min,SmitHa00,fumbles_rec,1,,,,,
player,201809090min,min,SmitHa00,fumbles_rec_yds,0,,,,,
player,201809090min,min,SmitHa00,fumbles_rec_td,0,,,,,
player,201809090min,min,SmitHa00,fumbles_forced,0,,,,,
player,201809090min,min,HughMi00,def_int,1,,,,,
player,201809090min,min,HughMi00,def_int_yds,28,,,,,
player,201809090min,min,HughMi00,def_int_td,1,,,,,
player,201809090min,min,HughMi00,def_int_long,28,,,,,
player,201809090min,min,HughMi00,pass_defended,3,,,,,
player,201809090min,min,HughMi00,sacks,0.0,,,,,
player,201809090min,min,HughMi00,tackles_combined,3,,,,,
player,201809090min,min,HughMi00,tackles_solo,3,,,,,
player,201809090min,min,HughMi00,tackles_assists,0,,,,,
player,201809090min,min,HughMi00,tackles_loss,0,,,,,
player,201809090min,min,HughMi00,qb_hits,0,,,,,
player,201809090min,min,HughMi00,fumbles_rec,0,,,,,
player,201809090min,min,HughMi00,fumbles_rec_yds,0,,,,,
player,201809090min,min,HughMi00,fumbles_rec_td,0,,,,,
player,201809090min,min,HughMi00,fumbles_forced,0,,,,,
player,201809090min,min,RhodXa00,def_int,1,,,,,
player,201809090min,min,RhodXa00,def_int_yds,3,,,,,
player,201809090min,min,RhodXa00,def_int_td,0,,,,,
player,201809090min,min,RhodXa00,def_int_long,3,,,,,
player,201809090min,min,RhodXa00,pass_defended,1,,,,,
player,201809090min,min,RhodXa00,sacks,0.0,,,,,
player,201809090min,min,RhodXa00,tackles_combined,2,,,,,
player,201809090min,min,RhodXa00,tackles_solo,2,,,,,
player,201809090min,min,RhodXa00,tackles_assists,0,,,,,
player,201809090min,min,RhodXa00,tackles_loss,0,,,,,
player,201809090min,min,RhodXa00,qb_hits,0,,,,,
player,201809090min,min,RhodXa00,fumbles_rec,0,,,,,
player,201809090min,min,RhodXa00,fumbles_rec_yds,0,,,,,
player,201809090min,min,RhodXa00,fumbles_rec_td,0,,,,,
player,201809090min,min,RhodXa00,fumbles_forced,0,,,,,
player,201809090min,min,HuntDa01,def_int,0,,,,,
player,201809090min,min,HuntDa01,def_int_yds,0,,,,,
player,201809090min,min,HuntDa01,def_int_td,0,,,,,
player,201809090min,min,HuntDa01,def_int_long,0,,,,,
player,201809090min,min,HuntDa01,pass_defended,0,,,,,
player,201809090min,min,HuntDa01,sacks,1.0,,,,,
player,201809090min,min,HuntDa01,tackles_combined,4,,,,,
player,201809090min,min,HuntDa01,tackles_solo,4,,,,,
player,201809090min,min,HuntDa01,tackles_assists,0,,,,,
player,201809090min,min,HuntDa01,tackles_loss,2,,,,,
player,201809090min,min,HuntDa01,qb_hits,1,,,,,
player,201809090min,min,HuntDa01,fumbles_rec,0,,,,,
player,201809090min,min,HuntDa01,fumbles_rec_yds,0,,,,,
player,201809090min,min,HuntDa01,fumbles_rec_td,0,,,,,
player,201809090min,min,HuntDa01,fumbles_forced,0,,,,,
player,201809090min,min,RichSh00,def_int,0,,,,,
player,201809090min,min,RichSh00,def_int_yds,0,,,,,
player,201809090min,min,RichSh00,def_int_td,0,,,,,
player,201809090min,min,RichSh00,def_int_long,0,,,,,
player,201809090min,min,RichSh00,pass_defended,0,,,,,
player,201809090min,min,RichSh00,sacks,0.5,,,,,
player,201809090min,min,RichSh00,tackles_combined,6,,,,,
player,201809090min,min,RichSh00,tackles_solo,4,,,,,
player,201809090min,min,RichSh00,tackles_assists,2,,,,,
player,201809090min,min,RichSh00,tackles_loss,0,,,,,
player,201809090min,min,RichSh00,qb_hits,3,,,,,
player,201809090min,min,RichSh00,fumbles_rec,0,,,,,
player,201809090min,min,RichSh00,fumbles_rec_yds,0,,,,,
player,201809090min,min,RichSh00,fumbles_rec_td,0,,,,,
player,201809090min,min,RichSh00,fumbles_forced,0,,,,,
player,201809090min,min,GrifEv99,def_int,0,,,,,
player,201809090min,min,GrifEv99,def_int_yds,0,,,,,
player,201809090min,min,GrifEv99,def_int_td,0,,,,,
player,201809090min,min,GrifEv99,def_int_long,0,,,,,
player,201809090min,min,GrifEv99,pass_defended,1,,,,,
player,201809090min,min,GrifEv99,sacks,0.5,,,,,
player,201809090min,min,GrifEv99,tackles_combined,4,,,,,
player,201809090min,min,GrifEv99,tackles_solo,3,,,,,
player,201809090min,min,GrifEv99,tackles_assists,1,,,,,
player,201809090min,min,GrifEv99,tackles_loss,0,,,,,
player,201809090min,min,GrifEv99,qb_hits,3,,,,,
player,201809090min,min,GrifEv99,fumbles_rec,0,,,,,
player,201809090min,min,GrifEv99,fumbles_rec_yds,0,,,,,
player,201809090min,min,GrifEv99,fumbles_rec_td,0,,,,,
player,201809090min,min,GrifEv99,fumbles_forced,0,,,,,
player,201809090min,min,GedeBe00,def_int,0,,,,,
player,201809090min,min,GedeBe00,def_int_yds,0,,,,,
player,201809090min,min,GedeBe00,def_int_td,0,,,,,
player,201809090min,min,GedeBe00,def_int_long,0,,,,,
player,201809090min,min,GedeBe00,pass_defended,0,,,,,
player,201809090min,min,GedeBe00,sacks,0.0,,,,,
player,201809090min,min,GedeBe00,tackles_combined,5,,,,,
player,201809090min,min,GedeBe00,tackles_solo,4,,,,,
player,201809090min,min,GedeBe00,tackles_assists,1,,,,,
player,201809090min,min,GedeBe00,tackles_loss,0,,,,,
player,201809090min,min,GedeBe00,qb_hits,0,,,,,
player,201809090min,min,GedeBe00,fumbles_rec,0,,,,,
player,201809090min,min,GedeBe00,fumbles_rec_yds,0,,,,,
player,201809090min,min,GedeBe00,fumbles_rec_td,0,,,,,
player,201809090min,min,GedeBe00,fumbles_forced,0,,,,,
player,201809090min,min,JoseLi99,def_int,0,,,,,
player,201809090min,min,JoseLi99,def_int_yds,0,,,,,
player,201809090min,min,JoseLi99,def_int_td,0,,,,,
player,201809090min,min,JoseLi99,def_int_long,0,,,,,
player,201809090min,min,JoseLi99,pass_defended,0,,,,,
player,201809090min,min,JoseLi99,sacks,0.0,,,,,
player,201809090min,min,JoseLi99,tackles_combined,4,,,,,
player,201809090min,min,JoseLi99,tackles_solo,4,,,,,
player,201809090min,min,JoseLi99,tackles_assists,0,,,,,
player,201809090min,min,JoseLi99,tackles_loss,0,,,,,
player,201809090min,min,JoseLi99,qb_hits,1,,,,,
player,201809090min,min,JoseLi99,fumbles_rec,0,,,,,
player,201809090min,min,JoseLi99,fumbles_rec_yds,0,,,,,
player,201809090min,min,JoseLi99,fumbles_rec_td,0,,,,,
player,201809090min,min,JoseLi99,fumbles_forced,1,,,,,
player,201809090min,min,KendEr00,def_int,0,,,,,
player,201809090min,min,KendEr00,def_int_yds,0,,,,,
player,201809090min,min,KendEr00,def_int_td,0,,,,,
player,201809090min,min,KendEr00,def_int_long,0,,,,,
player,201809090min,min,KendEr00,pass_defended,1,,,,,
player,201809090min,min,KendEr00,sacks,0.0,,,,,
player,201809090min,min,KendEr00,tackles_combined,4,,,,,
player,201809090min,min,KendEr00,tackles_solo,4,,,,,
player,201809090min,min,KendEr00,tackles_assists,0,,,,,
player,201809090min,min,KendEr00,tackles_loss,0,,,,,
player,201809090min,min,KendEr00,qb_hits,0,,,,,
player,201809090min,min,KendEr00,fumbles_rec,0,,,,,
player,201809090min,min,KendEr00,fumbles_rec_yds,0,,,,,
player,201809090min,min,KendEr00,fumbles_rec_td,0,,,,,
player,201809090min,min,KendEr00,fumbles_forced,1,,,,,
player,201809090min,min,SendAn00,def_int,0,,,,,
player,201809090min,min,SendAn00,def_int_yds,0,,,,,
player,201809090min,min,SendAn00,def_int_td,0,,,,,
player,201809090min,min,SendAn00,def_int_long,0,,,,,
player,201809090min,min,SendAn00,pass_defended,0,,,,,
player,201809090min,min,SendAn00,sacks,0.0,,,,,
player,201809090min,min,SendAn00,tackles_combined,3,,,,,
player,201809090min,min,SendAn00,tackles_solo,2,,,,,
player,201809090min,min,SendAn00,tackles_assists,1,,,,,
player,201809090min,min,SendAn00,tackles_loss,0,,,,,
player,201809090min,min,SendAn00,qb_hits,0,,,,,
player,201809090min,min,SendAn00,fumbles_rec,0,,,,,
player,201809090min,min,SendAn00,fumbles_rec_yds,0,,,,,
player,201809090min,min,SendAn00,fumbles_rec_td,0,,,,,
player,201809090min,min,SendAn00,fumbles_forced,0,,,,,
player,201809090min,min,BarrAn00,def_int,0,,,,,
player,201809090min,min,BarrAn00,def_int_yds,0,,,,,
player,201809090min,min,BarrAn00,def_int_td,0,,,,,
player,201809090min,min,BarrAn00,def_int_long,0,,,,,
player,201809090min,min,BarrAn00,pass_defended,1,,,,,
player,201809090min,min,BarrAn00,sacks,0.0,,,,,
player,201809090min,min,BarrAn00,tackles_combined,2,,,,,
player,201809090min,min,BarrAn00,tackles_solo,1,,,,,
player,201809090min,min,BarrAn00,tackles_assists,1,,,,,
player,201809090min,min,BarrAn00,tackles_loss,1,,,,,
player,201809090min,min,BarrAn00,qb_hits,0,,,,,
player,201809090min,min,BarrAn00,fumbles_rec,0,,,,,
player,201809090min,min,BarrAn00,fumbles_rec_yds,0,,,,,
player,201809090min,min,BarrAn00,fumbles_rec_td,0,,,,,
player,201809090min,min,BarrAn00,fumbles_forced,0,,,,,
player,201809090min,min,HillHo00,def_int,0,,,,,
player,201809090min,min,HillHo00,def_int_yds,0,,,,,
player,201809090min,min,HillHo00,def_int_td,0,,,,,
player,201809090min,min,HillHo00,def_int_long,0,,,,,
player,201809090min,min,HillHo00,pass_defended,0,,,,,
player,201809090min,min,HillHo00,sacks,0.0,,,,,
player,201809090min,min,HillHo00,tackles_combined,2,,,,,
player,201809090min,min,HillHo00,tackles_solo,2,,,,,
player,201809090min,min,HillHo00,tackles_assists,0,,,,,
player,201809090min,min,HillHo00,tackles_loss,0,,,,,
player,201809090min,min,HillHo00,qb_hits,0,,,,,
player,201809090min,min,HillHo00,fumbles_rec,0,,,,,
player,201809090min,min,HillHo00,fumbles_rec_yds,0,,,,,
player,201809090min,min,HillHo00,fumbles_rec_td,0,,,,,
player,201809090min,min,HillHo00,fumbles_forced,0,,,,,
player,201809090min,min,WaynTr00,def_int,0,,,,,
player,201809090min,min,WaynTr00,def_int_yds,0,,,,,
player,201809090min,min,WaynTr00,def_int_td,0,,,,,
player,201809090min,min,WaynTr00,def_int_long,0,,,,,
player,201809090min,min,WaynTr00,pass_defended,1,,,,,
player,201809090min,min,WaynTr00,sacks,0.0,,,,,
player,201809090min,min,WaynTr00,tackles_combined,2,,,,,
player,201809090min,min,WaynTr00,tackles_solo,2,,,,,
player,201809090min,min,WaynTr00,tackles_assists,0,,,,,
player,201809090min,min,WaynTr00,tackles_loss,0,,,,,
player,201809090min,min,WaynTr00,qb_hits,0,,,,,
player,201809090min,min,WaynTr00,fumbles_rec,0,,,,,
player,201809090min,min,WaynTr00,fumbles_rec_yds,0,,,,,
player,201809090min,min,WaynTr00,fumbles_rec_td,0,,,,,
player,201809090min,min,WaynTr00,fumbles_forced,0,,,,,
player,201809090min,sfo,PettDa00,kick_ret,0,,,,,
