game,2018,1,20180909,201809090car,dal,"Dallas Cowboys",8,car,"Carolina Panthers",16
player,201809090car,dal,SmitJa05,fumbles_rec_yds,0,,,,,
player,201809090car,dal,SmitJa05,fumbles_rec_td,0,,,,,
player,201809090car,dal,SmitJa05,fumbles_forced,0,,,,,
player,201809090car,dal,CollMa00,def_int,0,,,,,
player,201809090car,dal,CollMa00,def_int_yds,0,,,,,
player,201809090car,dal,CollMa00,def_int_td,0,,,,,
player,201809090car,dal,CollMa00,def_int_long,0,,,,,
player,201809090car,dal,CollMa00,pass_defended,0,,,,,
player,201809090car,dal,CollMa00,sacks,1.0,,,,,
player,201809090car,dal,CollMa00,tackles_combined,1,,,,,
player,201809090car,dal,CollMa00,tackles_solo,1,,,,,
player,201809090car,dal,CollMa00,tackles_assists,0,,,,,
player,201809090car,dal,CollMa00,tackles_loss,1,,,,,
player,201809090car,dal,CollMa00,qb_hits,1,,,,,
player,201809090car,dal,CollMa00,fumbles_rec,0,,,,,
player,201809090car,dal,CollMa00,fumbles_rec_yds,0,,,,,
player,201809090car,dal,CollMa00,fumbles_rec_td,0,,,,,
player,201809090car,dal,CollMa00,fumbles_forced,0,,,,,
player,201809090car,dal,FrazKa00,def_int,0,,,,,
player,201809090car,dal,FrazKa00,def_int_yds,0,,,,,
player,201809090car,dal,FrazKa00,def_int_td,0,,,,,
player,201809090car,dal,FrazKa00,def_int_long,0,,,,,
player,201809090car,dal,FrazKa00,pass_defended,1,,,,,
player,201809090car,dal,FrazKa00,sacks,0.0,,,,,
player,201809090car,dal,FrazKa00,tackles_combined,8,,,,,
player,201809090car,dal,FrazKa00,tackles_solo,4,,,,,
player,201809090car,dal,FrazKa00,tackles_assists,4,,,,,
player,201809090car,dal,FrazKa00,tackles_loss,1,,,,,
player,201809090car,dal,FrazKa00,qb_hits,0,,,,,
player,201809090car,dal,FrazKa00,fumbles_rec,0,,,,,
player,201809090car,dal,FrazKa00,fumbles_rec_yds,0,,,,,
player,201809090car,dal,FrazKa00,fumbles_rec_td,0,,,,,
player,201809090car,dal,FrazKa00,fumbles_forced,0,,,,,
player,201809090car,dal,HeatJe00,def_int,0,,,,,
player,201809090car,dal,HeatJe00,def_int_yds,0,,,,,
player,201809090car,dal,HeatJe00,def_int_td,0,,,,,
player,201809090car,dal,HeatJe00,def_int_long,0,,,,,
player,201809090car,dal,HeatJe00,pass_defended,0,,,,,
player,201809090car,dal,HeatJe00,sacks,0.0,,,,,
player,201809090car,dal,HeatJe00,tackles_combined,6,,,,,
player,201809090car,dal,HeatJe00,tackles_solo,5,,,,,
player,201809090car,dal,HeatJe00,tackles_assists,1,,,,,
player,201809090car,dal,HeatJe00,tackles_loss,0,,,,,
player,201809090car,dal,HeatJe00,qb_hits,0,,,,,
player,201809090car,dal,HeatJe00,fumbles_rec,0,,,,,
player,201809090car,dal,HeatJe00,fumbles_rec_yds,0,,,,,
player,201809090car,dal,HeatJe00,fumbles_rec_td,0,,,,,
player,201809090car,dal,HeatJe00,fumbles_forced,0,,,,,
player,201809090car,dal,JoneBy00,def_int,0,,,,,
player,201809090car,dal,JoneBy00,def_int_yds,0,,,,,
player,201809090car,dal,JoneBy00,def_int_td,0,,,,,
player,201809090car,dal,JoneBy00,def_int_long,0,,,,,
player,201809090car,dal,JoneBy00,pass_defended,0,,,,,
player,201809090car,dal,JoneBy00,sacks,0.0,,,,,
player,201809090car,dal,JoneBy00,tackles_combined,5,,,,,
player,201809090car,dal,JoneBy00,tackles_solo,5,,,,,
player,201809090car,dal,JoneBy00,tackles_assists,0,,,,,
player,201809090car,dal,JoneBy00,tackles_loss,0,,,,,
player,201809090car,dal,JoneBy00,qb_hits,0,,,,,
player,201809090car,dal,JoneBy00,fumbles_rec,0,,,,,
player,201809090car,dal,JoneBy00,fumbles_rec_yds,0,,,,,
player,201809090car,dal,JoneBy00,fumbles_rec_td,0,,,,,
player,201809090car,dal,JoneBy00,fumbles_forced,0,,,,,
player,201809090car,dal,AwuzCh00,def_int,0,,,,,
player,201809090car,dal,AwuzCh00,def_int_yds,0,,,,,
player,201809090car,dal,AwuzCh00,def_int_td,0,,,,,
player,201809090car,dal,AwuzCh00,def_int_long,0,,,,,
player,201809090car,dal,AwuzCh00,pass_defended,0,,,,,
player,201809090car,dal,AwuzCh00,sacks,0.0,,,,,
player,201809090car,dal,AwuzCh00,tackles_combined,4,,,,,
player,201809090car,dal,AwuzCh00,tackles_solo,4,,,,,
player,201809090car,dal,AwuzCh00,tackles_assists,0,,,,,
player,201809090car,dal,AwuzCh00,tackles_loss,0,,,,,
player,201809090car,dal,AwuzCh00,qb_hits,0,,,,,
player,201809090car,dal,AwuzCh00,fumbles_rec,0,,,,,
player,201809090car,dal,AwuzCh00,fumbles_rec_yds,0,,,,,
player,201809090car,dal,AwuzCh00,fumbles_rec_td,0,,,,,
player,201809090car,dal,AwuzCh00,fumbles_forced,1,,,,,
player,201809090car,dal,LeexSe99,def_int,0,,,,,
player,201809090car,dal,LeexSe99,def_int_yds,0,,,,,
player,201809090car,dal,LeexSe99,def_int_td,0,,,,,
player,201809090car,dal,LeexSe99,def_int_long,0,,,,,
player,201809090car,dal,LeexSe99,pass_defended,1,,,,,
player,201809090car,dal,LeexSe99,sacks,0.0,,,,,
player,201809090car,dal,LeexSe99,tackles_combined,4,,,,,
player,201809090car,dal,LeexSe99,tackles_solo,1,,,,,
player,201809090car,dal,LeexSe99,tackles_assists,3,,,,,
player,201809090car,dal,LeexSe99,tackles_loss,0,,,,,
player,201809090car,dal,LeexSe99,qb_hits,1,,,,,
player,201809090car,dal,LeexSe99,fumbles_rec,0,,,,,
player,201809090car,dal,LeexSe99,fumbles_rec_yds,0,,,,,
player,201809090car,dal,LeexSe99,fumbles_rec_td,0,,,,,
player,201809090car,dal,LeexSe99,fumbles_forced,0,,,,,
player,201809090car,dal,BrowAn02,def_int,0,,,,,
player,201809090car,dal,BrowAn02,def_int_yds,0,,,,,
player,201809090car,dal,BrowAn02,def_int_td,0,,,,,
player,201809090car,dal,BrowAn02,def_int_long,0,,,,,
player,201809090car,dal,BrowAn02,pass_defended,1,,,,,
player,201809090car,dal,BrowAn02,sacks,0.0,,,,,
player,201809090car,dal,BrowAn02,tackles_combined,3,,,,,
player,201809090car,dal,BrowAn02,tackles_solo,2,,,,,
player,201809090car,dal,BrowAn02,tackles_assists,1,,,,,
player,201809090car,dal,BrowAn02,tackles_loss,0,,,,,
player,201809090car,dal,BrowAn02,qb_hits,0,,,,,
player,201809090car,dal,BrowAn02,fumbles_rec,0,,,,,
player,201809090car,dal,BrowAn02,fumbles_rec_yds,0,,,,,
player,201809090car,dal,BrowAn02,fumbles_rec_td,0,,,,,
player,201809090car,dal,BrowAn02,fumbles_forced,0,,,,,
player,201809090car,dal,CharTa00,def_int,0,,,,,
player,201809090car,dal,CharTa00,def_int_yds,0,,,,,
player,201809090car,dal,CharTa00,def_int_td,0,,,,,
player,201809090car,dal,CharTa00,def_int_long,0,,,,,
player,201809090car,dal,CharTa00,pass_defended,1,,,,,
player,201809090car,dal,CharTa00,sacks,0.0,,,,,
player,201809090car,dal,CharTa00,tackles_combined,3,,,,,
player,201809090car,dal,CharTa00,tackles_solo,1,,,,,
player,201809090car,dal,CharTa00,tackles_assists,2,,,,,
player,201809090car,dal,CharTa00,tackles_loss,0,,,,,
player,201809090car,dal,CharTa00,qb_hits,0,,,,,
player,201809090car,dal,CharTa00,fumbles_rec,0,,,,,
player,201809090car,dal,CharTa00,fumbles_rec_yds,0,,,,,
player,201809090car,dal,CharTa00,fumbles_rec_td,0,,,,,
player,201809090car,dal,CharTa00,fumbles_forced,0,,,,,
player,201809090car,dal,CrawTy00,def_int,0,,,,,
player,201809090car,dal,CrawTy00,def_int_yds,0,,,,,
player,201809090car,dal,CrawTy00,def_int_td,0,,,,,
player,201809090car,dal,CrawTy00,def_int_long,0,,,,,
player,201809090car,dal,CrawTy00,pass_defended,0,,,,,
player,201809090car,dal,CrawTy00,sacks,0.0,,,,,
player,201809090car,dal,CrawTy00,tackles_combined,3,,,,,
player,201809090car,dal,CrawTy00,tackles_solo,2,,,,,
player,201809090car,dal,CrawTy00,tackles_assists,1,,,,,
player,201809090car,dal,CrawTy00,tackles_loss,0,,,,,
player,201809090car,dal,CrawTy00,qb_hits,0,,,,,
player,201809090car,dal,CrawTy00,fumbles_rec,0,,,,,
player,201809090car,dal,CrawTy00,fumbles_rec_yds,0,,,,,
player,201809090car,dal,CrawTy00,fumbles_rec_td,0,,,,,
player,201809090car,dal,CrawTy00,fumbles_forced,0,,,,,
player,201809090car,dal,ThomJo04,def_int,0,,,,,
player,201809090car,dal,ThomJo04,def_int_yds,0,,,,,
player,201809090car,dal,ThomJo04,def_int_td,0,,,,,
player,201809090car,dal,ThomJo04,def_int_long,0,,,,,
player,201809090car,dal,ThomJo04,pass_defended,0,,,,,
player,201809090car,dal,ThomJo04,sacks,0.0,,,,,
player,201809090car,dal,ThomJo04,tackles_combined,3,,,,,
player,201809090car,dal,ThomJo04,tackles_solo,1,,,,,
player,201809090car,dal,ThomJo04,tackles_assists,2,,,,,
player,201809090car,dal,ThomJo04,tackles_loss,0,,,,,
player,201809090car,dal,ThomJo04,qb_hits,0,,,,,
player,201809090car,dal,ThomJo04,fumbles_rec,0,,,,,
player,201809090car,dal,ThomJo04,fumbles_rec_yds,0,,,,,
player,201809090car,dal,ThomJo04,fumbles_rec_td,0,,,,,
player,201809090car,dal,ThomJo04,fumbles_forced,0,,,,,
player,201809090car,dal,VandLe00,def_int,0,,,,,
player,201809090car,dal,VandLe00,def_int_yds,0,,,,,
player,201809090car,dal,VandLe00,def_int_td,0,,,,,
player,201809090car,dal,VandLe00,def_int_long,0,,,,,
player,201809090car,dal,VandLe00,pass_defended,0,,,,,
player,201809090car,dal,VandLe00,sacks,0.0,,,,,
player,201809090car,dal,VandLe00,tackles_combined,3,,,,,
player,201809090car,dal,VandLe00,tackles_solo,2,,,,,
player,201809090car,dal,VandLe00,tackles_assists,1,,,,,
player,201809090car,dal,VandLe00,tackles_loss,0,,,,,
player,201809090car,dal,VandLe00,qb_hits,0,,,,,
player,201809090car,dal,VandLe00,fumbles_rec,0,,,,,
player,201809090car,dal,VandLe00,fumbles_rec_yds,0,,,,,
player,201809090car,dal,VandLe00,fumbles_rec_td,0,,,,,
player,201809090car,dal,VandLe00,fumbles_forced,0,,,,,
player,201809090car,dal,ArmsDo00,def_int,0,,,,,
player,201809090car,dal,ArmsDo00,def_int_yds,0,,,,,
player,201809090car,dal,ArmsDo00,def_int_td,0,,,,,
player,201809090car,dal,ArmsDo00,def_int_long,0,,,,,
player,201809090car,dal,ArmsDo00,pass_defended,0,,,,,
player,201809090car,dal,ArmsDo00,sacks,0.0,,,,,
player,201809090car,dal,ArmsDo00,tackles_combined,2,,,,,
player,201809090car,dal,ArmsDo00,tackles_solo,0,,,,,
player,201809090car,dal,ArmsDo00,tackles_assists,2,,,,,
player,201809090car,dal,ArmsDo00,tackles_loss,0,,,,,
player,201809090car,dal,ArmsDo00,qb_hits,0,,,,,
player,201809090car,dal,ArmsDo00,fumbles_rec,0,,,,,
player,201809090car,dal,ArmsDo00,fumbles_rec_yds,0,,,,,
player,201809090car,dal,ArmsDo00,fumbles_rec_td,0,,,,,
player,201809090car,dal,ArmsDo00,fumbles_forced,0,,,,,
player,201809090car,dal,RossDa02,def_int,0,,,,,
player,201809090car,dal,RossDa02,def_int_yds,0,,,,,
player,201809090car,dal,RossDa02,def_int_td,0,,,,,
player,201809090car,dal,RossDa02,def_int_long,0,,,,,
player,201809090car,dal,RossDa02,pass_defended,0,,,,,
player,201809090car,dal,RossDa02,sacks,0.0,,,,,
player,201809090car,dal,RossDa02,tackles_combined,2,,,,,
player,201809090car,dal,RossDa02,tackles_solo,1,,,,,
player,201809090car,dal,RossDa02,tackles_assists,1,,,,,
player,201809090car,dal,RossDa02,tackles_loss,0,,,,,
player,201809090car,dal,RossDa02,qb_hits,0,,,,,
player,201809090car,dal,RossDa02,fumbles_rec,0,,,,,
player,201809090car,dal,RossDa02,fumbles_rec_yds,0,,,,,
player,201809090car,dal,RossDa02,fumbles_rec_td,0,,,,,
player,201809090car,dal,RossDa02,fumbles_forced,1,,,,,
player,201809090car,dal,WoodAn02,def_int,0,,,,,
player,201809090car,dal,WoodAn02,def_int_yds,0,,,,,
player,201809090car,dal,WoodAn02,def_int_td,0,,,,,
player,201809090car,dal,WoodAn02,def_int_long,0,,,,,
player,201809090car,dal,WoodAn02,pass_defended,0,,,,,
player,201809090car,dal,WoodAn02,sacks,0.0,,,,,
player,201809090car,dal,WoodAn02,tackles_combined,2,,,,,
player,201809090car,dal,WoodAn02,tackles_solo,1,,,,,
player,201809090car,dal,WoodAn02,tackles_assists,1,,,,,
player,201809090car,dal,WoodAn02,tackles_loss,0,,,,,
player,201809090car,dal,WoodAn02,qb_hits,0,,,,,
player,201809090car,dal,WoodAn02,fumbles_rec,0,,,,,
player,201809090car,dal,WoodAn02,fumbles_rec_yds,0,,,,,
player,201809090car,dal,WoodAn02,fumbles_rec_td,0,,,,,
player,201809090car,dal,WoodAn02,fumbles_forced,0,,,,,
player,201809090car,dal,LadoL.20,def_int,0,,,,,
player,201809090car,dal,LadoL.20,def_int_yds,0,,,,,
player,201809090car,dal,LadoL.20,def_int_td,0,,,,,
player,201809090car,dal,LadoL.20,def_int_long,0,,,,,
player,201809090car,dal,LadoL.20,pass_defended,0,,,,,
player,201809090car,dal,LadoL.20,sacks,0.0,,,,,
player,201809090car,dal,LadoL.20,tackles_combined,1,,,,,
player,201809090car,dal,LadoL.20,tackles_solo,0,,,,,
player,201809090car,dal,LadoL.20,tackles_assists,1,,,,,
player,201809090car,dal,LadoL.20,tackles_loss,0,,,,,
player,201809090car,dal,LadoL.20,qb_hits,0,,,,,
player,201809090car,dal,LadoL.20,fumbles_rec,0,,,,,
player,201809090car,dal,LadoL.20,fumbles_rec_yds,0,,,,,
player,201809090car,dal,LadoL.20,fumbles_rec_td,0,,,,,
player,201809090car,dal,LadoL.20,fumbles_forced,0,,,,,
player,201809090car,dal,MarcJu00,def_int,0,,,,,
player,201809090car,dal,MarcJu00,def_int_yds,0,,,,,
player,201809090car,dal,MarcJu00,def_int_td,0,,,,,
player,201809090car,dal,MarcJu00,def_int_long,0,,,,,
player,201809090car,dal,MarcJu00,pass_defended,0,,,,,
player,201809090car,dal,MarcJu00,sacks,0.0,,,,,
player,201809090car,dal,MarcJu00,tackles_combined,1,,,,,
player,201809090car,dal,MarcJu00,tackles_solo,0,,,,,
player,201809090car,dal,MarcJu00,tackles_assists,1,,,,,
player,201809090car,dal,MarcJu00,tackles_loss,0,,,,,
player,201809090car,dal,MarcJu00,qb_hits,0,,,,,
player,201809090car,dal,MarcJu00,fumbles_rec,0,,,,,
player,201809090car,dal,MarcJu00,fumbles_rec_yds,0,,,,,
player,201809090car,dal,MarcJu00,fumbles_rec_td,0,,,,,
player,201809090car,dal,MarcJu00,fumbles_forced,0,,,,,
player,201809090car,dal,OlawJa00,def_int,0,,,,,
player,201809090car,dal,OlawJa00,def_int_yds,0,,,,,
player,201809090car,dal,OlawJa00,def_int_td,0,,,,,
player,201809090car,dal,OlawJa00,def_int_long,0,,,,,
player,201809090car,dal,OlawJa00,pass_defended,0,,,,,
player,201809090car,dal,OlawJa00,sacks,0.0,,,,,
player,201809090car,dal,OlawJa00,tackles_combined,1,,,,,
player,201809090car,dal,OlawJa00,tackles_solo,0,,,,,
player,201809090car,dal,OlawJa00,tackles_assists,1,,,,,
player,201809090car,dal,OlawJa00,tackles_loss,0,,,,,
player,201809090car,dal,OlawJa00,qb_hits,0,,,,,
player,201809090car,dal,OlawJa00,fumbles_rec,0,,,,,
player,201809090car,dal,OlawJa00,fumbles_rec_yds,0,,,,,
player,201809090car,dal,OlawJa00,fumbles_rec_td,0,,,,,
player,201809090car,dal,OlawJa00,fumbles_forced,0,,,,,
player,201809090car,dal,SmitRo06,def_int,0,,,,,
player,201809090car,dal,SmitRo06,def_int_yds,0,,,,,
player,201809090car,dal,SmitRo06,def_int_td,0,,,,,
player,201809090car,dal,SmitRo06,def_int_long,0,,,,,
player,201809090car,dal,SmitRo06,pass_defended,0,,,,,
player,201809090car,dal,SmitRo06,sacks,0.0,,,,,
player,201809090car,dal,SmitRo06,tackles_combined,1,,,,,
player,201809090car,dal,SmitRo06,tackles_solo,1,,,,,
player,201809090car,dal,SmitRo06,tackles_assists,0,,,,,
player,201809090car,dal,SmitRo06,tackles_loss,0,,,,,
player,201809090car,dal,SmitRo06,qb_hits,0,,,,,
player,201809090car,dal,SmitRo06,fumbles_rec,0,,,,,
player,201809090car,dal,SmitRo06,fumbles_rec_yds,0,,,,,
player,201809090car,dal,SmitRo06,fumbles_rec_td,0,,,,,
player,201809090car,dal,SmitRo06,fumbles_forced,0,,,,,
player,201809090car,dal,WilsDa02,def_int,0,,,,,
player,201809090car,dal,WilsDa02,def_int_yds,0,,,,,
player,201809090car,dal,WilsDa02,def_int_td,0,,,,,
player,201809090car,dal,WilsDa02,def_int_long,0,,,,,
player,201809090car,dal,WilsDa02,pass_defended,0,,,,,
player,201809090car,dal,WilsDa02,sacks,0.0,,,,,
player,201809090car,dal,WilsDa02,tackles_combined,1,,,,,
player,201809090car,dal,WilsDa02,tackles_solo,1,,,,,
player,201809090car,dal,WilsDa02,tackles_assists,0,,,,,
player,201809090car,dal,WilsDa02,tackles_loss,0,,,,,
player,201809090car,dal,WilsDa02,qb_hits,0,,,,,
player,201809090car,dal,WilsDa02,fumbles_rec,0,,,,,
player,201809090car,dal,WilsDa02,fumbles_rec_yds,0,,,,,
player,201809090car,dal,WilsDa02,fumbles_rec_td,0,,,,,
player,201809090car,dal,WilsDa02,fumbles_forced,0,,,,,
player,201809090car,car,ShorKa00,def_int,0,,,,,
player,201809090car,car,ShorKa00,def_int_yds,0,,,,,
player,201809090car,car,ShorKa00,def_int_td,0,,,,,
player,201809090car,car,ShorKa00,def_int_long,0,,,,,
player,201809090car,car,ShorKa00,pass_defended,0,,,,,
player,201809090car,car,ShorKa00,sacks,2.0,,,,,
player,201809090car,car,ShorKa00,tackles_combined,2,,,,,
player,201809090car,car,ShorKa00,tackles_solo,2,,,,,
player,201809090car,car,ShorKa00,tackles_assists,0,,,,,
player,201809090car,car,ShorKa00,tackles_loss,2,,,,,
player,201809090car,car,ShorKa00,qb_hits,4,,,,,
player,201809090car,car,ShorKa00,fumbles_rec,0,,,,,
player,201809090car,car,ShorKa00,fumbles_rec_yds,0,,,,,
player,201809090car,car,ShorKa00,fumbles_rec_td,0,,,,,
player,201809090car,car,ShorKa00,fumbles_forced,0,,,,,
player,201809090car,car,AddiMa00,def_int,0,,,,,
player,201809090car,car,AddiMa00,def_int_yds,0,,,,,
player,201809090car,car,AddiMa00,def_int_td,0,,,,,
player,201809090car,car,AddiMa00,def_int_long,0,,,,,
player,201809090car,car,AddiMa00,pass_defended,0,,,,,
player,201809090car,car,AddiMa00,sacks,1.5,,,,,
player,201809090car,car,AddiMa00,tackles_combined,3,,,,,
player,201809090car,car,AddiMa00,tackles_solo,1,,,,,
player,201809090car,car,AddiMa00,tackles_assists,2,,,,,
player,201809090car,car,AddiMa00,tackles_loss,0,,,,,
player,201809090car,car,AddiMa00,qb_hits,2,,,,,
player,201809090car,car,AddiMa00,fumbles_rec,0,,,,,
player,201809090car,car,AddiMa00,fumbles_rec_yds,0,,,,,
player,201809090car,car,AddiMa00,fumbles_rec_td,0,,,,,
player,201809090car,car,AddiMa00,fumbles_forced,1,,,,,
player,201809090car,car,HortWe00,def_int,0,,,,,
player,201809090car,car,HortWe00,def_int_yds,0,,,,,
player,201809090car,car,HortWe00,def_int_td,0,,,,,
player,201809090car,car,HortWe00,def_int_long,0,,,,,
player,201809090car,car,HortWe00,pass_defended,0,,,,,
player,201809090car,car,HortWe00,sacks,1.5,,,,,
player,201809090car,car,HortWe00,tackles_combined,3,,,,,
player,201809090car,car,HortWe00,tackles_solo,1,,,,,
player,201809090car,car,HortWe00,tackles_assists,2,,,,,
player,201809090car,car,HortWe00,tackles_loss,1,,,,,
player,201809090car,car,HortWe00,qb_hits,2,,,,,
player,201809090car,car,HortWe00,fumbles_rec,0,,,,,
player,201809090car,car,HortWe00,fumbles_rec_yds,0,,,,,
player,201809090car,car,HortWe00,fumbles_rec_td,0,,,,,
player,201809090car,car,HortWe00,fumbles_forced,0,,,,,
player,201809090car,car,ThomSh01,def_int,0,,,,,
player,201809090car,car,ThomSh01,def_int_yds,0,,,,,
player,201809090car,car,ThomSh01,def_int_td,0,,,,,
player,201809090car,car,ThomSh01,def_int_long,0,,,,,
player,201809090car,car,ThomSh01,pass_defended,0,,,,,
player,201809090car,car,ThomSh01,sacks,1.0,,,,,
player,201809090car,car,ThomSh01,tackles_combined,9,,,,,
player,201809090car,car,ThomSh01,tackles_solo,5,,,,,
player,201809090car,car,ThomSh01,tackles_assists,4,,,,,
player,201809090car,car,ThomSh01,tackles_loss,1,,,,,
player,201809090car,car,ThomSh01,qb_hits,1,,,,,
player,201809090car,car,ThomSh01,fumbles_rec,0,,,,,
player,201809090car,car,ThomSh01,fumbles_rec_yds,0,,,,,
player,201809090car,car,ThomSh01,fumbles_rec_td,0,,,,,
player,201809090car,car,ThomSh01,fumbles_forced,0,,,,,
player,201809090car,car,KuecLu00,def_int,0,,,,,
player,201809090car,car,KuecLu00,def_int_yds,0,,,,,
player,201809090car,car,KuecLu00,def_int_td,0,,,,,
player,201809090car,car,KuecLu00,def_int_long,0,,,,,
player,201809090car,car,KuecLu00,pass_defended,0,,,,,
player,201809090car,car,KuecLu00,sacks,0.0,,,,,
player,201809090car,car,KuecLu00,tackles_combined,13,,,,,
player,201809090car,car,KuecLu00,tackles_solo,11,,,,,
player,201809090car,car,KuecLu00,tackles_assists,2,,,,,
player,201809090car,car,KuecLu00,tackles_loss,0,,,,,
player,201809090car,car,KuecLu00,qb_hits,0,,,,,
player,201809090car,car,KuecLu00,fumbles_rec,0,,,,,
player,201809090car,car,KuecLu00,fumbles_rec_yds,0,,,,,
player,201809090car,car,KuecLu00,fumbles_rec_td,0,,,,,
player,201809090car,car,KuecLu00,fumbles_forced,0,,,,,
player,201809090car,car,AdamMi21,def_int,0,,,,,
player,201809090car,car,AdamMi21,def_int_yds,0,,,,,
player,201809090car,car,AdamMi21,def_int_td,0,,,,,
player,201809090car,car,AdamMi21,def_int_long,0,,,,,
player,201809090car,car,AdamMi21,pass_defended,0,,,,,
player,201809090car,car,AdamMi21,sacks,0.0,,,,,
player,201809090car,car,AdamMi21,tackles_combined,5,,,,,
player,201809090car,car,AdamMi21,tackles_solo,2,,,,,
player,201809090car,car,AdamMi21,tackles_assists,3,,,,,
player,201809090car,car,AdamMi21,tackles_loss,0,,,,,
player,201809090car,car,AdamMi21,qb_hits,0,,,,,
player,201809090car,car,AdamMi21,fumbles_rec,0,,,,,
player,201809090car,car,AdamMi21,fumbles_rec_yds,0,,,,,
player,201809090car,car,AdamMi21,fumbles_rec_td,0,,,,,
player,201809090car,car,AdamMi21,fumbles_forced,0,,,,,
player,201809090car,car,JackDo02,def_int,0,,,,,
player,201809090car,car,JackDo02,def_int_yds,0,,,,,
player,201809090car,car,JackDo02,def_int_td,0,,,,,
player,201809090car,car,JackDo02,def_int_long,0,,,,,
player,201809090car,car,JackDo02,pass_defended,0,,,,,
player,201809090car,car,JackDo02,sacks,0.0,,,,,
player,201809090car,car,JackDo02,tackles_combined,5,,,,,
player,201809090car,car,JackDo02,tackles_solo,4,,,,,
player,201809090car,car,JackDo02,tackles_assists,1,,,,,
player,201809090car,car,JackDo02,tackles_loss,0,,,,,
player,201809090car,car,JackDo02,qb_hits,0,,,,,
player,201809090car,car,JackDo02,fumbles_rec,0,,,,,
player,201809090car,car,JackDo02,fumbles_rec_yds,0,,,,,
player,201809090car,car,JackDo02,fumbles_rec_td,0,,,,,
player,201809090car,car,JackDo02,fumbles_forced,0,,,,,
player,201809090car,car,ButlVe00,def_int,0,,,,,
player,201809090car,car,ButlVe00,def_int_yds,0,,,,,
player,201809090car,car,ButlVe00,def_int_td,0,,,,,
player,201809090car,car,ButlVe00,def_int_long,0,,,,,
player,201809090car,car,ButlVe00,pass_defended,0,,,,,
player,201809090car,car,ButlVe00,sacks,0.0,,,,,
player,201809090car,car,ButlVe00,tackles_combined,3,,,,,
player,201809090car,car,ButlVe00,tackles_solo,0,,,,,
player,201809090car,car,ButlVe00,tackles_assists,3,,,,,
player,201809090car,car,ButlVe00,tackles_loss,0,,,,,
player,201809090car,car,ButlVe00,qb_hits,0,,,,,
player,201809090car,car,ButlVe00,fumbles_rec,0,,,,,
player,201809090car,car,ButlVe00,fumbles_rec_yds,0,,,,,
player,201809090car,car,ButlVe00,fumbles_rec_td,0,,,,,
player,201809090car,car,ButlVe00,fumbles_forced,0,,,,,
player,201809090car,car,SearDa00,def_int,0,,,,,
player,201809090car,car,SearDa00,def_int_yds,0,,,,,
player,201809090car,car,SearDa00,def_int_td,0,,,,,
player,201809090car,car,SearDa00,def_int_long,0,,,,,
player,201809090car,car,SearDa00,pass_defended,0,,,,,
player,201809090car,car,SearDa00,sacks,0.0,,,,,
player,201809090car,car,SearDa00,tackles_combined,3,,,,,
player,201809090car,car,SearDa00,tackles_solo,2,,,,,
player,201809090car,car,SearDa00,tackles_assists,1,,,,,
player,201809090car,car,SearDa00,tackles_loss,0,,,,,
player,201809090car,car,SearDa00,qb_hits,0,,,,,
player,201809090car,car,SearDa00,fumbles_rec,0,,,,,
player,201809090car,car,SearDa00,fumbles_rec_yds,0,,,,,
player,201809090car,car,SearDa00,fumbles_rec_td,0,,,,,
player,201809090car,car,SearDa00,fumbles_forced,0,,,,,
player,201809090car,car,CoxxBr01,def_int,0,,,,,
player,201809090car,car,CoxxBr01,def_int_yds,0,,,,,
player,201809090car,car,CoxxBr01,def_int_td,0,,,,,
player,201809090car,car,CoxxBr01,def_int_long,0,,,,,
player,201809090car,car,CoxxBr01,pass_defended,0,,,,,
player,201809090car,car,CoxxBr01,sacks,0.0,,,,,
player,201809090car,car,CoxxBr01,tackles_combined,2,,,,,
player,201809090car,car,CoxxBr01,tackles_solo,1,,,,,
player,201809090car,car,CoxxBr01,tackles_assists,1,,,,,
player,201809090car,car,CoxxBr01,tackles_loss,0,,,,,
player,201809090car,car,CoxxBr01,qb_hits,0,,,,,
player,201809090car,car,CoxxBr01,fumbles_rec,0,,,,,
player,201809090car,car,CoxxBr01,fumbles_rec_yds,0,,,,,
player,201809090car,car,CoxxBr01,fumbles_rec_td,0,,,,,
player,201809090car,car,CoxxBr01,fumbles_forced,0,,,,,
player,201809090car,car,JoneCo01,def_int,0,,,,,
player,201809090car,car,JoneCo01,def_int_yds,0,,,,,
player,201809090car,car,JoneCo01,def_int_td,0,,,,,
player,201809090car,car,JoneCo01,def_int_long,0,,,,,
player,201809090car,car,JoneCo01,pass_defended,0,,,,,
player,201809090car,car,JoneCo01,sacks,0.0,,,,,
player,201809090car,car,JoneCo01,tackles_combined,2,,,,,
player,201809090car,car,JoneCo01,tackles_solo,1,,,,,
player,201809090car,car,JoneCo01,tackles_assists,1,,,,,
player,201809090car,car,JoneCo01,tackles_loss,0,,,,,
player,201809090car,car,JoneCo01,qb_hits,0,,,,,
player,201809090car,car,JoneCo01,fumbles_rec,0,,,,,
player,201809090car,car,JoneCo01,fumbles_rec_yds,0,,,,,
player,201809090car,car,JoneCo01,fumbles_rec_td,0,,,,,
player,201809090car,car,JoneCo01,fumbles_forced,0,,,,,
player,201809090car,car,LoveKy00,def_int,0,,,,,
player,201809090car,car,LoveKy00,def_int_yds,0,,,,,
player,201809090car,car,LoveKy00,def_int_td,0,,,,,
