game,2018,7,20181018,201810180crd,den,"Denver Broncos",45,crd,"Arizona Cardinals",10
player,201810180crd,den,LindPh00,pass_long,0,,,,,
player,201810180crd,den,LindPh00,pass_rating,,,,,,
player,201810180crd,den,LindPh00,rush_att,14,,,,,
player,201810180crd,den,LindPh00,rush_yds,90,,,,,
player,201810180crd,den,LindPh00,rush_td,1,,,,,
player,201810180crd,den,LindPh00,rush_long,28,,,,,
player,201810180crd,den,LindPh00,targets,1,,,,,
player,201810180crd,den,LindPh00,rec,1,,,,,
player,201810180crd,den,LindPh00,rec_yds,6,,,,,
player,201810180crd,den,LindPh00,rec_td,0,,,,,
player,201810180crd,den,LindPh00,rec_long,6,,,,,
player,201810180crd,den,LindPh00,fumbles,0,,,,,
player,201810180crd,den,LindPh00,fumbles_lost,0,,,,,
player,201810180crd,den,FreeRo00,pass_cmp,0,,,,,
player,201810180crd,den,FreeRo00,pass_att,0,,,,,
player,201810180crd,den,FreeRo00,pass_yds,0,,,,,
player,201810180crd,den,FreeRo00,pass_td,0,,,,,
player,201810180crd,den,FreeRo00,pass_int,0,,,,,
player,201810180crd,den,FreeRo00,pass_sacked,0,,,,,
player,201810180crd,den,FreeRo00,pass_sacked_yds,0,,,,,
player,201810180crd,den,FreeRo00,pass_long,0,,,,,
player,201810180crd,den,FreeRo00,pass_rating,,,,,,
player,201810180crd,den,FreeRo00,rush_att,13,,,,,
player,201810180crd,den,FreeRo00,rush_yds,37,,,,,
player,201810180crd,den,FreeRo00,rush_td,1,,,,,
player,201810180crd,den,FreeRo00,rush_long,9,,,,,
player,201810180crd,den,FreeRo00,targets,0,,,,,
player,201810180crd,den,FreeRo00,rec,0,,,,,
player,201810180crd,den,FreeRo00,rec_yds,0,,,,,
player,201810180crd,den,FreeRo00,rec_td,0,,,,,
player,201810180crd,den,FreeRo00,rec_long,0,,,,,
player,201810180crd,den,FreeRo00,fumbles,0,,,,,
player,201810180crd,den,FreeRo00,fumbles_lost,0,,,,,
player,201810180crd,den,ThomDe03,pass_cmp,0,,,,,
player,201810180crd,den,ThomDe03,pass_att,0,,,,,
player,201810180crd,den,ThomDe03,pass_yds,0,,,,,
player,201810180crd,den,ThomDe03,pass_td,0,,,,,
player,201810180crd,den,ThomDe03,pass_int,0,,,,,
player,201810180crd,den,ThomDe03,pass_sacked,0,,,,,
player,201810180crd,den,ThomDe03,pass_sacked_yds,0,,,,,
player,201810180crd,den,ThomDe03,pass_long,0,,,,,
player,201810180crd,den,ThomDe03,pass_rating,,,,,,
player,201810180crd,den,ThomDe03,rush_att,0,,,,,
player,201810180crd,den,ThomDe03,rush_yds,0,,,,,
player,201810180crd,den,ThomDe03,rush_td,0,,,,,
player,201810180crd,den,ThomDe03,rush_long,0,,,,,
player,201810180crd,den,ThomDe03,targets,6,,,,,
player,201810180crd,den,ThomDe03,rec,5,,,,,
player,201810180crd,den,ThomDe03,rec_yds,42,,,,,
player,201810180crd,den,ThomDe03,rec_td,0,,,,,
player,201810180crd,den,ThomDe03,rec_long,12,,,,,
player,201810180crd,den,ThomDe03,fumbles,0,,,,,
player,201810180crd,den,ThomDe03,fumbles_lost,0,,,,,
player,201810180crd,den,SuttCo00,pass_cmp,0,,,,,
player,201810180crd,den,SuttCo00,pass_att,0,,,,,
player,201810180crd,den,SuttCo00,pass_yds,0,,,,,
player,201810180crd,den,SuttCo00,pass_td,0,,,,,
player,201810180crd,den,SuttCo00,pass_int,0,,,,,
player,201810180crd,den,SuttCo00,pass_sacked,0,,,,,
player,201810180crd,den,SuttCo00,pass_sacked_yds,0,,,,,
player,201810180crd,den,SuttCo00,pass_long,0,,,,,
player,201810180crd,den,SuttCo00,pass_rating,,,,,,
player,201810180crd,den,SuttCo00,rush_att,0,,,,,
player,201810180crd,den,SuttCo00,rush_yds,0,,,,,
player,201810180crd,den,SuttCo00,rush_td,0,,,,,
player,201810180crd,den,SuttCo00,rush_long,0,,,,,
player,201810180crd,den,SuttCo00,targets,3,,,,,
player,201810180crd,den,SuttCo00,rec,1,,,,,
player,201810180crd,den,SuttCo00,rec_yds,28,,,,,
player,201810180crd,den,SuttCo00,rec_td,1,,,,,
player,201810180crd,den,SuttCo00,rec_long,28,,,,,
player,201810180crd,den,SuttCo00,fumbles,0,,,,,
player,201810180crd,den,SuttCo00,fumbles_lost,0,,,,,
player,201810180crd,den,LaCoMa00,pass_cmp,0,,,,,
player,201810180crd,den,LaCoMa00,pass_att,0,,,,,
player,201810180crd,den,LaCoMa00,pass_yds,0,,,,,
player,201810180crd,den,LaCoMa00,pass_td,0,,,,,
player,201810180crd,den,LaCoMa00,pass_int,0,,,,,
player,201810180crd,den,LaCoMa00,pass_sacked,0,,,,,
player,201810180crd,den,LaCoMa00,pass_sacked_yds,0,,,,,
player,201810180crd,den,LaCoMa00,pass_long,0,,,,,
player,201810180crd,den,LaCoMa00,pass_rating,,,,,,
player,201810180crd,den,LaCoMa00,rush_att,0,,,,,
player,201810180crd,den,LaCoMa00,rush_yds,0,,,,,
player,201810180crd,den,LaCoMa00,rush_td,0,,,,,
player,201810180crd,den,LaCoMa00,rush_long,0,,,,,
player,201810180crd,den,LaCoMa00,targets,1,,,,,
player,201810180crd,den,LaCoMa00,rec,1,,,,,
player,201810180crd,den,LaCoMa00,rec_yds,12,,,,,
player,201810180crd,den,LaCoMa00,rec_td,0,,,,,
player,201810180crd,den,LaCoMa00,rec_long,12,,,,,
player,201810180crd,den,LaCoMa00,fumbles,0,,,,,
player,201810180crd,den,LaCoMa00,fumbles_lost,0,,,,,
player,201810180crd,den,BookDe00,pass_cmp,0,,,,,
player,201810180crd,den,BookDe00,pass_att,0,,,,,
player,201810180crd,den,BookDe00,pass_yds,0,,,,,
player,201810180crd,den,BookDe00,pass_td,0,,,,,
player,201810180crd,den,BookDe00,pass_int,0,,,,,
player,201810180crd,den,BookDe00,pass_sacked,0,,,,,
player,201810180crd,den,BookDe00,pass_sacked_yds,0,,,,,
player,201810180crd,den,BookDe00,pass_long,0,,,,,
player,201810180crd,den,BookDe00,pass_rating,,,,,,
player,201810180crd,den,BookDe00,rush_att,0,,,,,
player,201810180crd,den,BookDe00,rush_yds,0,,,,,
player,201810180crd,den,BookDe00,rush_td,0,,,,,
player,201810180crd,den,BookDe00,rush_long,0,,,,,
player,201810180crd,den,BookDe00,targets,1,,,,,
player,201810180crd,den,BookDe00,rec,1,,,,,
player,201810180crd,den,BookDe00,rec_yds,-1,,,,,
player,201810180crd,den,BookDe00,rec_td,0,,,,,
player,201810180crd,den,BookDe00,rec_long,-1,,,,,
player,201810180crd,den,BookDe00,fumbles,0,,,,,
player,201810180crd,den,BookDe00,fumbles_lost,0,,,,,
player,201810180crd,crd,RoseJo01,pass_cmp,21,,,,,
player,201810180crd,crd,RoseJo01,pass_att,39,,,,,
player,201810180crd,crd,RoseJo01,pass_yds,194,,,,,
player,201810180crd,crd,RoseJo01,pass_td,1,,,,,
player,201810180crd,crd,RoseJo01,pass_int,3,,,,,
player,201810180crd,crd,RoseJo01,pass_sacked,6,,,,,
player,201810180crd,crd,RoseJo01,pass_sacked_yds,40,,,,,
player,201810180crd,crd,RoseJo01,pass_long,27,,,,,
player,201810180crd,crd,RoseJo01,pass_rating,44.2,,,,,
player,201810180crd,crd,RoseJo01,rush_att,1,,,,,
player,201810180crd,crd,RoseJo01,rush_yds,14,,,,,
player,201810180crd,crd,RoseJo01,rush_td,0,,,,,
player,201810180crd,crd,RoseJo01,rush_long,14,,,,,
player,201810180crd,crd,RoseJo01,targets,0,,,,,
player,201810180crd,crd,RoseJo01,rec,0,,,,,
player,201810180crd,crd,RoseJo01,rec_yds,0,,,,,
player,201810180crd,crd,RoseJo01,rec_td,0,,,,,
player,201810180crd,crd,RoseJo01,rec_long,0,,,,,
player,201810180crd,crd,RoseJo01,fumbles,3,,,,,
player,201810180crd,crd,RoseJo01,fumbles_lost,2,,,,,
player,201810180crd,crd,JohnDa08,pass_cmp,0,,,,,
player,201810180crd,crd,JohnDa08,pass_att,0,,,,,
player,201810180crd,crd,JohnDa08,pass_yds,0,,,,,
player,201810180crd,crd,JohnDa08,pass_td,0,,,,,
player,201810180crd,crd,JohnDa08,pass_int,0,,,,,
player,201810180crd,crd,JohnDa08,pass_sacked,0,,,,,
player,201810180crd,crd,JohnDa08,pass_sacked_yds,0,,,,,
player,201810180crd,crd,JohnDa08,pass_long,0,,,,,
player,201810180crd,crd,JohnDa08,pass_rating,,,,,,
player,201810180crd,crd,JohnDa08,rush_att,14,,,,,
player,201810180crd,crd,JohnDa08,rush_yds,39,,,,,
player,201810180crd,crd,JohnDa08,rush_td,0,,,,,
player,201810180crd,crd,JohnDa08,rush_long,10,,,,,
player,201810180crd,crd,JohnDa08,targets,3,,,,,
player,201810180crd,crd,JohnDa08,rec,3,,,,,
player,201810180crd,crd,JohnDa08,rec_yds,31,,,,,
player,201810180crd,crd,JohnDa08,rec_td,0,,,,,
player,201810180crd,crd,JohnDa08,rec_long,17,,,,,
player,201810180crd,crd,JohnDa08,fumbles,0,,,,,
player,201810180crd,crd,JohnDa08,fumbles_lost,0,,,,,
player,201810180crd,crd,EdmoCh00,pass_cmp,0,,,,,
player,201810180crd,crd,EdmoCh00,pass_att,0,,,,,
player,201810180crd,crd,EdmoCh00,pass_yds,0,,,,,
player,201810180crd,crd,EdmoCh00,pass_td,0,,,,,
player,201810180crd,crd,EdmoCh00,pass_int,0,,,,,
player,201810180crd,crd,EdmoCh00,pass_sacked,0,,,,,
player,201810180crd,crd,EdmoCh00,pass_sacked_yds,0,,,,,
player,201810180crd,crd,EdmoCh00,pass_long,0,,,,,
player,201810180crd,crd,EdmoCh00,pass_rating,,,,,,
player,201810180crd,crd,EdmoCh00,rush_att,5,,,,,
player,201810180crd,crd,EdmoCh00,rush_yds,9,,,,,
player,201810180crd,crd,EdmoCh00,rush_td,0,,,,,
player,201810180crd,crd,EdmoCh00,rush_long,6,,,,,
player,201810180crd,crd,EdmoCh00,targets,3,,,,,
player,201810180crd,crd,EdmoCh00,rec,3,,,,,
player,201810180crd,crd,EdmoCh00,rec_yds,12,,,,,
player,201810180crd,crd,EdmoCh00,rec_td,0,,,,,
player,201810180crd,crd,EdmoCh00,rec_long,6,,,,,
player,201810180crd,crd,EdmoCh00,fumbles,0,,,,,
player,201810180crd,crd,EdmoCh00,fumbles_lost,0,,,,,
player,201810180crd,crd,NelsJJ00,pass_cmp,0,,,,,
player,201810180crd,crd,NelsJJ00,pass_att,0,,,,,
player,201810180crd,crd,NelsJJ00,pass_yds,0,,,,,
player,201810180crd,crd,NelsJJ00,pass_td,0,,,,,
player,201810180crd,crd,NelsJJ00,pass_int,0,,,,,
player,201810180crd,crd,NelsJJ00,pass_sacked,0,,,,,
player,201810180crd,crd,NelsJJ00,pass_sacked_yds,0,,,,,
player,201810180crd,crd,NelsJJ00,pass_long,0,,,,,
player,201810180crd,crd,NelsJJ00,pass_rating,,,,,,
player,201810180crd,crd,NelsJJ00,rush_att,1,,,,,
player,201810180crd,crd,NelsJJ00,rush_yds,7,,,,,
player,201810180crd,crd,NelsJJ00,rush_td,0,,,,,
player,201810180crd,crd,NelsJJ00,rush_long,7,,,,,
player,201810180crd,crd,NelsJJ00,targets,4,,,,,
player,201810180crd,crd,NelsJJ00,rec,2,,,,,
player,201810180crd,crd,NelsJJ00,rec_yds,8,,,,,
player,201810180crd,crd,NelsJJ00,rec_td,0,,,,,
player,201810180crd,crd,NelsJJ00,rec_long,5,,,,,
player,201810180crd,crd,NelsJJ00,fumbles,0,,,,,
player,201810180crd,crd,NelsJJ00,fumbles_lost,0,,,,,
player,201810180crd,crd,KirkCh01,pass_cmp,0,,,,,
player,201810180crd,crd,KirkCh01,pass_att,0,,,,,
player,201810180crd,crd,KirkCh01,pass_yds,0,,,,,
player,201810180crd,crd,KirkCh01,pass_td,0,,,,,
player,201810180crd,crd,KirkCh01,pass_int,0,,,,,
player,201810180crd,crd,KirkCh01,pass_sacked,0,,,,,
player,201810180crd,crd,KirkCh01,pass_sacked_yds,0,,,,,
player,201810180crd,crd,KirkCh01,pass_long,0,,,,,
player,201810180crd,crd,KirkCh01,pass_rating,,,,,,
player,201810180crd,crd,KirkCh01,rush_att,0,,,,,
player,201810180crd,crd,KirkCh01,rush_yds,0,,,,,
player,201810180crd,crd,KirkCh01,rush_td,0,,,,,
player,201810180crd,crd,KirkCh01,rush_long,0,,,,,
player,201810180crd,crd,KirkCh01,targets,6,,,,,
player,201810180crd,crd,KirkCh01,rec,3,,,,,
player,201810180crd,crd,KirkCh01,rec_yds,57,,,,,
player,201810180crd,crd,KirkCh01,rec_td,0,,,,,
player,201810180crd,crd,KirkCh01,rec_long,27,,,,,
player,201810180crd,crd,KirkCh01,fumbles,0,,,,,
player,201810180crd,crd,KirkCh01,fumbles_lost,0,,,,,
player,201810180crd,crd,FitzLa00,pass_cmp,0,,,,,
player,201810180crd,crd,FitzLa00,pass_att,0,,,,,
player,201810180crd,crd,FitzLa00,pass_yds,0,,,,,
player,201810180crd,crd,FitzLa00,pass_td,0,,,,,
player,201810180crd,crd,FitzLa00,pass_int,0,,,,,
player,201810180crd,crd,FitzLa00,pass_sacked,0,,,,,
player,201810180crd,crd,FitzLa00,pass_sacked_yds,0,,,,,
player,201810180crd,crd,FitzLa00,pass_long,0,,,,,
player,201810180crd,crd,FitzLa00,pass_rating,,,,,,
player,201810180crd,crd,FitzLa00,rush_att,0,,,,,
player,201810180crd,crd,FitzLa00,rush_yds,0,,,,,
player,201810180crd,crd,FitzLa00,rush_td,0,,,,,
player,201810180crd,crd,FitzLa00,rush_long,0,,,,,
player,201810180crd,crd,FitzLa00,targets,8,,,,,
player,201810180crd,crd,FitzLa00,rec,4,,,,,
player,201810180crd,crd,FitzLa00,rec_yds,40,,,,,
player,201810180crd,crd,FitzLa00,rec_td,1,,,,,
player,201810180crd,crd,FitzLa00,rec_long,18,,,,,
player,201810180crd,crd,FitzLa00,fumbles,0,,,,,
player,201810180crd,crd,FitzLa00,fumbles_lost,0,,,,,
player,201810180crd,crd,WillCh05,pass_cmp,0,,,,,
player,201810180crd,crd,WillCh05,pass_att,0,,,,,
player,201810180crd,crd,WillCh05,pass_yds,0,,,,,
player,201810180crd,crd,WillCh05,pass_td,0,,,,,
player,201810180crd,crd,WillCh05,pass_int,0,,,,,
player,201810180crd,crd,WillCh05,pass_sacked,0,,,,,
player,201810180crd,crd,WillCh05,pass_sacked_yds,0,,,,,
player,201810180crd,crd,WillCh05,pass_long,0,,,,,
player,201810180crd,crd,WillCh05,pass_rating,,,,,,
player,201810180crd,crd,WillCh05,rush_att,0,,,,,
player,201810180crd,crd,WillCh05,rush_yds,0,,,,,
player,201810180crd,crd,WillCh05,rush_td,0,,,,,
player,201810180crd,crd,WillCh05,rush_long,0,,,,,
player,201810180crd,crd,WillCh05,targets,8,,,,,
player,201810180crd,crd,WillCh05,rec,4,,,,,
player,201810180crd,crd,WillCh05,rec_yds,34,,,,,
player,201810180crd,crd,WillCh05,rec_td,0,,,,,
player,201810180crd,crd,WillCh05,rec_long,16,,,,,
player,201810180crd,crd,WillCh05,fumbles,0,,,,,
player,201810180crd,crd,WillCh05,fumbles_lost,0,,,,,
player,201810180crd,crd,SealRi00,pass_cmp,0,,,,,
player,201810180crd,crd,SealRi00,pass_att,0,,,,,
player,201810180crd,crd,SealRi00,pass_yds,0,,,,,
player,201810180crd,crd,SealRi00,pass_td,0,,,,,
player,201810180crd,crd,SealRi00,pass_int,0,,,,,
player,201810180crd,crd,SealRi00,pass_sacked,0,,,,,
player,201810180crd,crd,SealRi00,pass_sacked_yds,0,,,,,
player,201810180crd,crd,SealRi00,pass_long,0,,,,,
player,201810180crd,crd,SealRi00,pass_rating,,,,,,
player,201810180crd,crd,SealRi00,rush_att,0,,,,,
player,201810180crd,crd,SealRi00,rush_yds,0,,,,,
player,201810180crd,crd,SealRi00,rush_td,0,,,,,
player,201810180crd,crd,SealRi00,rush_long,0,,,,,
player,201810180crd,crd,SealRi00,targets,4,,,,,
player,201810180crd,crd,SealRi00,rec,2,,,,,
player,201810180crd,crd,SealRi00,rec_yds,12,,,,,
player,201810180crd,crd,SealRi00,rec_td,0,,,,,
player,201810180crd,crd,SealRi00,rec_long,7,,,,,
player,201810180crd,crd,SealRi00,fumbles,0,,,,,
player,201810180crd,crd,SealRi00,fumbles_lost,0,,,,,
player,201810180crd,den,DaviTo01,def_int,1,,,,,
player,201810180crd,den,DaviTo01,def_int_yds,20,,,,,
player,201810180crd,den,DaviTo01,def_int_td,1,,,,,
player,201810180crd,den,DaviTo01,def_int_long,20,,,,,
player,201810180crd,den,DaviTo01,pass_defended,2,,,,,
player,201810180crd,den,DaviTo01,sacks,0.0,,,,,
player,201810180crd,den,DaviTo01,tackles_combined,10,,,,,
player,201810180crd,den,DaviTo01,tackles_solo,6,,,,,
player,201810180crd,den,DaviTo01,tackles_assists,4,,,,,
player,201810180crd,den,DaviTo01,tackles_loss,1,,,,,
player,201810180crd,den,DaviTo01,qb_hits,0,,,,,
player,201810180crd,den,DaviTo01,fumbles_rec,0,,,,,
player,201810180crd,den,DaviTo01,fumbles_rec_yds,0,,,,,
player,201810180crd,den,DaviTo01,fumbles_rec_td,0,,,,,
player,201810180crd,den,DaviTo01,fumbles_forced,0,,,,,
player,201810180crd,den,HarrCh01,def_int,1,,,,,
player,201810180crd,den,HarrCh01,def_int_yds,53,,,,,
player,201810180crd,den,HarrCh01,def_int_td,1,,,,,
player,201810180crd,den,HarrCh01,def_int_long,53,,,,,
player,201810180crd,den,HarrCh01,pass_defended,1,,,,,
player,201810180crd,den,HarrCh01,sacks,0.0,,,,,
player,201810180crd,den,HarrCh01,tackles_combined,6,,,,,
player,201810180crd,den,HarrCh01,tackles_solo,5,,,,,
player,201810180crd,den,HarrCh01,tackles_assists,1,,,,,
player,201810180crd,den,HarrCh01,tackles_loss,0,,,,,
player,201810180crd,den,HarrCh01,qb_hits,0,,,,,
player,201810180crd,den,HarrCh01,fumbles_rec,0,,,,,
player,201810180crd,den,HarrCh01,fumbles_rec_yds,0,,,,,
player,201810180crd,den,HarrCh01,fumbles_rec_td,0,,,,,
player,201810180crd,den,HarrCh01,fumbles_forced,0,,,,,
player,201810180crd,den,RobyBr00,def_int,1,,,,,
player,201810180crd,den,RobyBr00,def_int_yds,0,,,,,
player,201810180crd,den,RobyBr00,def_int_td,0,,,,,
player,201810180crd,den,RobyBr00,def_int_long,0,,,,,
player,201810180crd,den,RobyBr00,pass_defended,4,,,,,
player,201810180crd,den,RobyBr00,sacks,0.0,,,,,
player,201810180crd,den,RobyBr00,tackles_combined,2,,,,,
player,201810180crd,den,RobyBr00,tackles_solo,2,,,,,
player,201810180crd,den,RobyBr00,tackles_assists,0,,,,,
player,201810180crd,den,RobyBr00,tackles_loss,0,,,,,
player,201810180crd,den,RobyBr00,qb_hits,0,,,,,
player,201810180crd,den,RobyBr00,fumbles_rec,0,,,,,
player,201810180crd,den,RobyBr00,fumbles_rec_yds,0,,,,,
player,201810180crd,den,RobyBr00,fumbles_rec_td,0,,,,,
player,201810180crd,den,RobyBr00,fumbles_forced,0,,,,,
player,201810180crd,den,MillVo00,def_int,0,,,,,
player,201810180crd,den,MillVo00,def_int_yds,0,,,,,
player,201810180crd,den,MillVo00,def_int_td,0,,,,,
player,201810180crd,den,MillVo00,def_int_long,0,,,,,
player,201810180crd,den,MillVo00,pass_defended,0,,,,,
player,201810180crd,den,MillVo00,sacks,2.0,,,,,
player,201810180crd,den,MillVo00,tackles_combined,4,,,,,
player,201810180crd,den,MillVo00,tackles_solo,2,,,,,
player,201810180crd,den,MillVo00,tackles_assists,2,,,,,
player,201810180crd,den,MillVo00,tackles_loss,0,,,,,
player,201810180crd,den,MillVo00,qb_hits,4,,,,,
player,201810180crd,den,MillVo00,fumbles_rec,1,,,,,
player,201810180crd,den,MillVo00,fumbles_rec_yds,3,,,,,
player,201810180crd,den,MillVo00,fumbles_rec_td,0,,,,,
player,201810180crd,den,MillVo00,fumbles_forced,2,,,,,
player,201810180crd,den,ChubBr00,def_int,0,,,,,
player,201810180crd,den,ChubBr00,def_int_yds,0,,,,,
player,201810180crd,den,ChubBr00,def_int_td,0,,,,,
player,201810180crd,den,ChubBr00,def_int_long,0,,,,,
player,201810180crd,den,ChubBr00,pass_defended,0,,,,,
player,201810180crd,den,ChubBr00,sacks,2.0,,,,,
player,201810180crd,den,ChubBr00,tackles_combined,3,,,,,
player,201810180crd,den,ChubBr00,tackles_solo,3,,,,,
player,201810180crd,den,ChubBr00,tackles_assists,0,,,,,
player,201810180crd,den,ChubBr00,tackles_loss,1,,,,,
player,201810180crd,den,ChubBr00,qb_hits,2,,,,,
player,201810180crd,den,ChubBr00,fumbles_rec,0,,,,,
player,201810180crd,den,ChubBr00,fumbles_rec_yds,0,,,,,
player,201810180crd,den,ChubBr00,fumbles_rec_td,0,,,,,
player,201810180crd,den,ChubBr00,fumbles_forced,1,,,,,
player,201810180crd,den,BarrSh00,def_int,0,,,,,
player,201810180crd,den,BarrSh00,def_int_yds,0,,,,,
player,201810180crd,den,BarrSh00,def_int_td,0,,,,,
player,201810180crd,den,BarrSh00,def_int_long,0,,,,,
player,201810180crd,den,BarrSh00,pass_defended,0,,,,,
player,201810180crd,den,BarrSh00,sacks,1.0,,,,,
player,201810180crd,den,BarrSh00,tackles_combined,1,,,,,
player,201810180crd,den,BarrSh00,tackles_solo,1,,,,,
player,201810180crd,den,BarrSh00,tackles_assists,0,,,,,
player,201810180crd,den,BarrSh00,tackles_loss,1,,,,,
player,201810180crd,den,BarrSh00,qb_hits,1,,,,,
player,201810180crd,den,BarrSh00,fumbles_rec,0,,,,,
player,201810180crd,den,BarrSh00,fumbles_rec_yds,0,,,,,
player,201810180crd,den,BarrSh00,fumbles_rec_td,0,,,,,
player,201810180crd,den,BarrSh00,fumbles_forced,0,,,,,
player,201810180crd,den,KerrZa00,def_int,0,,,,,
player,201810180crd,den,KerrZa00,def_int_yds,0,,,,,
player,201810180crd,den,KerrZa00,def_int_td,0,,,,,
player,201810180crd,den,KerrZa00,def_int_long,0,,,,,
player,201810180crd,den,KerrZa00,pass_defended,0,,,,,
player,201810180crd,den,KerrZa00,sacks,1.0,,,,,
player,201810180crd,den,KerrZa00,tackles_combined,1,,,,,
player,201810180crd,den,KerrZa00,tackles_solo,1,,,,,
player,201810180crd,den,KerrZa00,tackles_assists,0,,,,,
player,201810180crd,den,KerrZa00,tackles_loss,1,,,,,
player,201810180crd,den,KerrZa00,qb_hits,1,,,,,
player,201810180crd,den,KerrZa00,fumbles_rec,0,,,,,
player,201810180crd,den,KerrZa00,fumbles_rec_yds,0,,,,,
player,201810180crd,den,KerrZa00,fumbles_rec_td,0,,,,,
player,201810180crd,den,KerrZa00,fumbles_forced,0,,,,,
player,201810180crd,den,SimmJu00,def_int,0,,,,,
player,201810180crd,den,SimmJu00,def_int_yds,0,,,,,
player,201810180crd,den,SimmJu00,def_int_td,0,,,,,
player,201810180crd,den,SimmJu00,def_int_long,0,,,,,
player,201810180crd,den,SimmJu00,pass_defended,0,,,,,
player,201810180crd,den,SimmJu00,sacks,0.0,,,,,
player,201810180crd,den,SimmJu00,tackles_combined,7,,,,,
player,201810180crd,den,SimmJu00,tackles_solo,6,,,,,
player,201810180crd,den,SimmJu00,tackles_assists,1,,,,,
player,201810180crd,den,SimmJu00,tackles_loss,0,,,,,
player,201810180crd,den,SimmJu00,qb_hits,0,,,,,
