game,2018,6,20181014,201810140mia,chi,"Chicago Bears",28,mia,"Miami Dolphins",31
player,201810140mia,chi,HowaJo00,pass_td,0,,,,,
player,201810140mia,chi,HowaJo00,pass_int,0,,,,,
player,201810140mia,chi,HowaJo00,pass_sacked,0,,,,,
player,201810140mia,chi,HowaJo00,pass_sacked_yds,0,,,,,
player,201810140mia,chi,HowaJo00,pass_long,0,,,,,
player,201810140mia,chi,HowaJo00,pass_rating,,,,,,
player,201810140mia,chi,HowaJo00,rush_att,14,,,,,
player,201810140mia,chi,HowaJo00,rush_yds,69,,,,,
player,201810140mia,chi,HowaJo00,rush_td,0,,,,,
player,201810140mia,chi,HowaJo00,rush_long,19,,,,,
player,201810140mia,chi,HowaJo00,targets,1,,,,,
player,201810140mia,chi,HowaJo00,rec,0,,,,,
player,201810140mia,chi,HowaJo00,rec_yds,0,,,,,
player,201810140mia,chi,HowaJo00,rec_td,0,,,,,
player,201810140mia,chi,HowaJo00,rec_long,0,,,,,
player,201810140mia,chi,HowaJo00,fumbles,1,,,,,
player,201810140mia,chi,HowaJo00,fumbles_lost,1,,,,,
player,201810140mia,chi,CoheTa00,pass_cmp,0,,,,,
player,201810140mia,chi,CoheTa00,pass_att,0,,,,,
player,201810140mia,chi,CoheTa00,pass_yds,0,,,,,
player,201810140mia,chi,CoheTa00,pass_td,0,,,,,
player,201810140mia,chi,CoheTa00,pass_int,0,,,,,
player,201810140mia,chi,CoheTa00,pass_sacked,0,,,,,
player,201810140mia,chi,CoheTa00,pass_sacked_yds,0,,,,,
player,201810140mia,chi,CoheTa00,pass_long,0,,,,,
player,201810140mia,chi,CoheTa00,pass_rating,,,,,,
player,201810140mia,chi,CoheTa00,rush_att,5,,,,,
player,201810140mia,chi,CoheTa00,rush_yds,31,,,,,
player,201810140mia,chi,CoheTa00,rush_td,1,,,,,
player,201810140mia,chi,CoheTa00,rush_long,21,,,,,
player,201810140mia,chi,CoheTa00,targets,9,,,,,
player,201810140mia,chi,CoheTa00,rec,7,,,,,
player,201810140mia,chi,CoheTa00,rec_yds,90,,,,,
player,201810140mia,chi,CoheTa00,rec_td,0,,,,,
player,201810140mia,chi,CoheTa00,rec_long,50,,,,,
player,201810140mia,chi,CoheTa00,fumbles,1,,,,,
player,201810140mia,chi,CoheTa00,fumbles_lost,1,,,,,
player,201810140mia,chi,GabrTa00,pass_cmp,0,,,,,
player,201810140mia,chi,GabrTa00,pass_att,0,,,,,
player,201810140mia,chi,GabrTa00,pass_yds,0,,,,,
player,201810140mia,chi,GabrTa00,pass_td,0,,,,,
player,201810140mia,chi,GabrTa00,pass_int,0,,,,,
player,201810140mia,chi,GabrTa00,pass_sacked,0,,,,,
player,201810140mia,chi,GabrTa00,pass_sacked_yds,0,,,,,
player,201810140mia,chi,GabrTa00,pass_long,0,,,,,
player,201810140mia,chi,GabrTa00,pass_rating,,,,,,
player,201810140mia,chi,GabrTa00,rush_att,1,,,,,
player,201810140mia,chi,GabrTa00,rush_yds,9,,,,,
player,201810140mia,chi,GabrTa00,rush_td,0,,,,,
player,201810140mia,chi,GabrTa00,rush_long,9,,,,,
player,201810140mia,chi,GabrTa00,targets,5,,,,,
player,201810140mia,chi,GabrTa00,rec,5,,,,,
player,201810140mia,chi,GabrTa00,rec_yds,110,,,,,
player,201810140mia,chi,GabrTa00,rec_td,0,,,,,
player,201810140mia,chi,GabrTa00,rec_long,54,,,,,
player,201810140mia,chi,GabrTa00,fumbles,0,,,,,
player,201810140mia,chi,GabrTa00,fumbles_lost,0,,,,,
player,201810140mia,chi,CunnBe01,pass_cmp,0,,,,,
player,201810140mia,chi,CunnBe01,pass_att,0,,,,,
player,201810140mia,chi,CunnBe01,pass_yds,0,,,,,
player,201810140mia,chi,CunnBe01,pass_td,0,,,,,
player,201810140mia,chi,CunnBe01,pass_int,0,,,,,
player,201810140mia,chi,CunnBe01,pass_sacked,0,,,,,
player,201810140mia,chi,CunnBe01,pass_sacked_yds,0,,,,,
player,201810140mia,chi,CunnBe01,pass_long,0,,,,,
player,201810140mia,chi,CunnBe01,pass_rating,,,,,,
player,201810140mia,chi,CunnBe01,rush_att,3,,,,,
player,201810140mia,chi,CunnBe01,rush_yds,8,,,,,
player,201810140mia,chi,CunnBe01,rush_td,0,,,,,
player,201810140mia,chi,CunnBe01,rush_long,4,,,,,
player,201810140mia,chi,CunnBe01,targets,0,,,,,
player,201810140mia,chi,CunnBe01,rec,0,,,,,
player,201810140mia,chi,CunnBe01,rec_yds,0,,,,,
player,201810140mia,chi,CunnBe01,rec_td,0,,,,,
player,201810140mia,chi,CunnBe01,rec_long,0,,,,,
player,201810140mia,chi,CunnBe01,fumbles,0,,,,,
player,201810140mia,chi,CunnBe01,fumbles_lost,0,,,,,
player,201810140mia,chi,RobiAl02,pass_cmp,0,,,,,
player,201810140mia,chi,RobiAl02,pass_att,0,,,,,
player,201810140mia,chi,RobiAl02,pass_yds,0,,,,,
player,201810140mia,chi,RobiAl02,pass_td,0,,,,,
player,201810140mia,chi,RobiAl02,pass_int,0,,,,,
player,201810140mia,chi,RobiAl02,pass_sacked,0,,,,,
player,201810140mia,chi,RobiAl02,pass_sacked_yds,0,,,,,
player,201810140mia,chi,RobiAl02,pass_long,0,,,,,
player,201810140mia,chi,RobiAl02,pass_rating,,,,,,
player,201810140mia,chi,RobiAl02,rush_att,0,,,,,
player,201810140mia,chi,RobiAl02,rush_yds,0,,,,,
player,201810140mia,chi,RobiAl02,rush_td,0,,,,,
player,201810140mia,chi,RobiAl02,rush_long,0,,,,,
player,201810140mia,chi,RobiAl02,targets,6,,,,,
player,201810140mia,chi,RobiAl02,rec,5,,,,,
player,201810140mia,chi,RobiAl02,rec_yds,64,,,,,
player,201810140mia,chi,RobiAl02,rec_td,1,,,,,
player,201810140mia,chi,RobiAl02,rec_long,21,,,,,
player,201810140mia,chi,RobiAl02,fumbles,0,,,,,
player,201810140mia,chi,RobiAl02,fumbles_lost,0,,,,,
player,201810140mia,chi,MillAn02,pass_cmp,0,,,,,
player,201810140mia,chi,MillAn02,pass_att,0,,,,,
player,201810140mia,chi,MillAn02,pass_yds,0,,,,,
player,201810140mia,chi,MillAn02,pass_td,0,,,,,
player,201810140mia,chi,MillAn02,pass_int,0,,,,,
player,201810140mia,chi,MillAn02,pass_sacked,0,,,,,
player,201810140mia,chi,MillAn02,pass_sacked_yds,0,,,,,
player,201810140mia,chi,MillAn02,pass_long,0,,,,,
player,201810140mia,chi,MillAn02,pass_rating,,,,,,
player,201810140mia,chi,MillAn02,rush_att,0,,,,,
player,201810140mia,chi,MillAn02,rush_yds,0,,,,,
player,201810140mia,chi,MillAn02,rush_td,0,,,,,
player,201810140mia,chi,MillAn02,rush_long,0,,,,,
player,201810140mia,chi,MillAn02,targets,4,,,,,
player,201810140mia,chi,MillAn02,rec,1,,,,,
player,201810140mia,chi,MillAn02,rec_yds,29,,,,,
player,201810140mia,chi,MillAn02,rec_td,1,,,,,
player,201810140mia,chi,MillAn02,rec_long,29,,,,,
player,201810140mia,chi,MillAn02,fumbles,0,,,,,
player,201810140mia,chi,MillAn02,fumbles_lost,0,,,,,
player,201810140mia,chi,BurtTr01,pass_cmp,0,,,,,
player,201810140mia,chi,BurtTr01,pass_att,0,,,,,
player,201810140mia,chi,BurtTr01,pass_yds,0,,,,,
player,201810140mia,chi,BurtTr01,pass_td,0,,,,,
player,201810140mia,chi,BurtTr01,pass_int,0,,,,,
player,201810140mia,chi,BurtTr01,pass_sacked,0,,,,,
player,201810140mia,chi,BurtTr01,pass_sacked_yds,0,,,,,
player,201810140mia,chi,BurtTr01,pass_long,0,,,,,
player,201810140mia,chi,BurtTr01,pass_rating,,,,,,
player,201810140mia,chi,BurtTr01,rush_att,0,,,,,
player,201810140mia,chi,BurtTr01,rush_yds,0,,,,,
player,201810140mia,chi,BurtTr01,rush_td,0,,,,,
player,201810140mia,chi,BurtTr01,rush_long,0,,,,,
player,201810140mia,chi,BurtTr01,targets,4,,,,,
player,201810140mia,chi,BurtTr01,rec,4,,,,,
player,201810140mia,chi,BurtTr01,rec_yds,23,,,,,
player,201810140mia,chi,BurtTr01,rec_td,1,,,,,
player,201810140mia,chi,BurtTr01,rec_long,9,,,,,
player,201810140mia,chi,BurtTr01,fumbles,0,,,,,
player,201810140mia,chi,BurtTr01,fumbles_lost,0,,,,,
player,201810140mia,chi,BrauBe00,pass_cmp,0,,,,,
player,201810140mia,chi,BrauBe00,pass_att,0,,,,,
player,201810140mia,chi,BrauBe00,pass_yds,0,,,,,
player,201810140mia,chi,BrauBe00,pass_td,0,,,,,
player,201810140mia,chi,BrauBe00,pass_int,0,,,,,
player,201810140mia,chi,BrauBe00,pass_sacked,0,,,,,
player,201810140mia,chi,BrauBe00,pass_sacked_yds,0,,,,,
player,201810140mia,chi,BrauBe00,pass_long,0,,,,,
player,201810140mia,chi,BrauBe00,pass_rating,,,,,,
player,201810140mia,chi,BrauBe00,rush_att,0,,,,,
player,201810140mia,chi,BrauBe00,rush_yds,0,,,,,
player,201810140mia,chi,BrauBe00,rush_td,0,,,,,
player,201810140mia,chi,BrauBe00,rush_long,0,,,,,
player,201810140mia,chi,BrauBe00,targets,1,,,,,
player,201810140mia,chi,BrauBe00,rec,0,,,,,
player,201810140mia,chi,BrauBe00,rec_yds,0,,,,,
player,201810140mia,chi,BrauBe00,rec_td,0,,,,,
player,201810140mia,chi,BrauBe00,rec_long,0,,,,,
player,201810140mia,chi,BrauBe00,fumbles,0,,,,,
player,201810140mia,chi,BrauBe00,fumbles_lost,0,,,,,
player,201810140mia,mia,OsweBr00,pass_cmp,28,,,,,
player,201810140mia,mia,OsweBr00,pass_att,44,,,,,
player,201810140mia,mia,OsweBr00,pass_yds,380,,,,,
player,201810140mia,mia,OsweBr00,pass_td,3,,,,,
player,201810140mia,mia,OsweBr00,pass_int,2,,,,,
player,201810140mia,mia,OsweBr00,pass_sacked,0,,,,,
player,201810140mia,mia,OsweBr00,pass_sacked_yds,0,,,,,
player,201810140mia,mia,OsweBr00,pass_long,75,,,,,
player,201810140mia,mia,OsweBr00,pass_rating,94.9,,,,,
player,201810140mia,mia,OsweBr00,rush_att,2,,,,,
player,201810140mia,mia,OsweBr00,rush_yds,8,,,,,
player,201810140mia,mia,OsweBr00,rush_td,0,,,,,
player,201810140mia,mia,OsweBr00,rush_long,6,,,,,
player,201810140mia,mia,OsweBr00,targets,0,,,,,
player,201810140mia,mia,OsweBr00,rec,0,,,,,
player,201810140mia,mia,OsweBr00,rec_yds,0,,,,,
player,201810140mia,mia,OsweBr00,rec_td,0,,,,,
player,201810140mia,mia,OsweBr00,rec_long,0,,,,,
player,201810140mia,mia,OsweBr00,fumbles,0,,,,,
player,201810140mia,mia,OsweBr00,fumbles_lost,0,,,,,
player,201810140mia,mia,GoreFr00,pass_cmp,0,,,,,
player,201810140mia,mia,GoreFr00,pass_att,0,,,,,
player,201810140mia,mia,GoreFr00,pass_yds,0,,,,,
player,201810140mia,mia,GoreFr00,pass_td,0,,,,,
player,201810140mia,mia,GoreFr00,pass_int,0,,,,,
player,201810140mia,mia,GoreFr00,pass_sacked,0,,,,,
player,201810140mia,mia,GoreFr00,pass_sacked_yds,0,,,,,
player,201810140mia,mia,GoreFr00,pass_long,0,,,,,
player,201810140mia,mia,GoreFr00,pass_rating,,,,,,
player,201810140mia,mia,GoreFr00,rush_att,15,,,,,
player,201810140mia,mia,GoreFr00,rush_yds,101,,,,,
player,201810140mia,mia,GoreFr00,rush_td,0,,,,,
player,201810140mia,mia,GoreFr00,rush_long,32,,,,,
player,201810140mia,mia,GoreFr00,targets,1,,,,,
player,201810140mia,mia,GoreFr00,rec,1,,,,,
player,201810140mia,mia,GoreFr00,rec_yds,18,,,,,
player,201810140mia,mia,GoreFr00,rec_td,0,,,,,
player,201810140mia,mia,GoreFr00,rec_long,18,,,,,
player,201810140mia,mia,GoreFr00,fumbles,0,,,,,
player,201810140mia,mia,GoreFr00,fumbles_lost,0,,,,,
player,201810140mia,mia,DrakKe00,pass_cmp,0,,,,,
player,201810140mia,mia,DrakKe00,pass_att,0,,,,,
player,201810140mia,mia,DrakKe00,pass_yds,0,,,,,
player,201810140mia,mia,DrakKe00,pass_td,0,,,,,
player,201810140mia,mia,DrakKe00,pass_int,0,,,,,
player,201810140mia,mia,DrakKe00,pass_sacked,0,,,,,
player,201810140mia,mia,DrakKe00,pass_sacked_yds,0,,,,,
player,201810140mia,mia,DrakKe00,pass_long,0,,,,,
player,201810140mia,mia,DrakKe00,pass_rating,,,,,,
player,201810140mia,mia,DrakKe00,rush_att,13,,,,,
player,201810140mia,mia,DrakKe00,rush_yds,57,,,,,
player,201810140mia,mia,DrakKe00,rush_td,0,,,,,
player,201810140mia,mia,DrakKe00,rush_long,12,,,,,
player,201810140mia,mia,DrakKe00,targets,6,,,,,
player,201810140mia,mia,DrakKe00,rec,4,,,,,
player,201810140mia,mia,DrakKe00,rec_yds,21,,,,,
player,201810140mia,mia,DrakKe00,rec_td,0,,,,,
player,201810140mia,mia,DrakKe00,rec_long,15,,,,,
player,201810140mia,mia,DrakKe00,fumbles,1,,,,,
player,201810140mia,mia,DrakKe00,fumbles_lost,1,,,,,
player,201810140mia,mia,AmenDa00,pass_cmp,0,,,,,
player,201810140mia,mia,AmenDa00,pass_att,0,,,,,
player,201810140mia,mia,AmenDa00,pass_yds,0,,,,,
player,201810140mia,mia,AmenDa00,pass_td,0,,,,,
player,201810140mia,mia,AmenDa00,pass_int,0,,,,,
player,201810140mia,mia,AmenDa00,pass_sacked,0,,,,,
player,201810140mia,mia,AmenDa00,pass_sacked_yds,0,,,,,
player,201810140mia,mia,AmenDa00,pass_long,0,,,,,
player,201810140mia,mia,AmenDa00,pass_rating,,,,,,
player,201810140mia,mia,AmenDa00,rush_att,0,,,,,
player,201810140mia,mia,AmenDa00,rush_yds,0,,,,,
player,201810140mia,mia,AmenDa00,rush_td,0,,,,,
player,201810140mia,mia,AmenDa00,rush_long,0,,,,,
player,201810140mia,mia,AmenDa00,targets,11,,,,,
player,201810140mia,mia,AmenDa00,rec,8,,,,,
player,201810140mia,mia,AmenDa00,rec_yds,59,,,,,
player,201810140mia,mia,AmenDa00,rec_td,0,,,,,
player,201810140mia,mia,AmenDa00,rec_long,13,,,,,
player,201810140mia,mia,AmenDa00,fumbles,0,,,,,
player,201810140mia,mia,AmenDa00,fumbles_lost,0,,,,,
player,201810140mia,mia,OLeaNi00,pass_cmp,0,,,,,
player,201810140mia,mia,OLeaNi00,pass_att,0,,,,,
player,201810140mia,mia,OLeaNi00,pass_yds,0,,,,,
player,201810140mia,mia,OLeaNi00,pass_td,0,,,,,
player,201810140mia,mia,OLeaNi00,pass_int,0,,,,,
player,201810140mia,mia,OLeaNi00,pass_sacked,0,,,,,
player,201810140mia,mia,OLeaNi00,pass_sacked_yds,0,,,,,
player,201810140mia,mia,OLeaNi00,pass_long,0,,,,,
player,201810140mia,mia,OLeaNi00,pass_rating,,,,,,
player,201810140mia,mia,OLeaNi00,rush_att,0,,,,,
player,201810140mia,mia,OLeaNi00,rush_yds,0,,,,,
player,201810140mia,mia,OLeaNi00,rush_td,0,,,,,
player,201810140mia,mia,OLeaNi00,rush_long,0,,,,,
player,201810140mia,mia,OLeaNi00,targets,4,,,,,
player,201810140mia,mia,OLeaNi00,rec,4,,,,,
player,201810140mia,mia,OLeaNi00,rec_yds,49,,,,,
player,201810140mia,mia,OLeaNi00,rec_td,1,,,,,
player,201810140mia,mia,OLeaNi00,rec_long,19,,,,,
player,201810140mia,mia,OLeaNi00,fumbles,0,,,,,
player,201810140mia,mia,OLeaNi00,fumbles_lost,0,,,,,
player,201810140mia,mia,StilKe00,pass_cmp,0,,,,,
player,201810140mia,mia,StilKe00,pass_att,0,,,,,
player,201810140mia,mia,StilKe00,pass_yds,0,,,,,
player,201810140mia,mia,StilKe00,pass_td,0,,,,,
player,201810140mia,mia,StilKe00,pass_int,0,,,,,
player,201810140mia,mia,StilKe00,pass_sacked,0,,,,,
player,201810140mia,mia,StilKe00,pass_sacked_yds,0,,,,,
player,201810140mia,mia,StilKe00,pass_long,0,,,,,
player,201810140mia,mia,StilKe00,pass_rating,,,,,,
player,201810140mia,mia,StilKe00,rush_att,0,,,,,
player,201810140mia,mia,StilKe00,rush_yds,0,,,,,
player,201810140mia,mia,StilKe00,rush_td,0,,,,,
player,201810140mia,mia,StilKe00,rush_long,0,,,,,
player,201810140mia,mia,StilKe00,targets,2,,,,,
player,201810140mia,mia,StilKe00,rec,1,,,,,
player,201810140mia,mia,StilKe00,rec_yds,35,,,,,
player,201810140mia,mia,StilKe00,rec_td,0,,,,,
player,201810140mia,mia,StilKe00,rec_long,35,,,,,
player,201810140mia,mia,StilKe00,fumbles,0,,,,,
player,201810140mia,mia,StilKe00,fumbles_lost,0,,,,,
player,201810140mia,mia,GranJa00,pass_cmp,0,,,,,
player,201810140mia,mia,GranJa00,pass_att,0,,,,,
player,201810140mia,mia,GranJa00,pass_yds,0,,,,,
player,201810140mia,mia,GranJa00,pass_td,0,,,,,
player,201810140mia,mia,GranJa00,pass_int,0,,,,,
player,201810140mia,mia,GranJa00,pass_sacked,0,,,,,
player,201810140mia,mia,GranJa00,pass_sacked_yds,0,,,,,
player,201810140mia,mia,GranJa00,pass_long,0,,,,,
player,201810140mia,mia,GranJa00,pass_rating,,,,,,
player,201810140mia,mia,GranJa00,rush_att,0,,,,,
player,201810140mia,mia,GranJa00,rush_yds,0,,,,,
player,201810140mia,mia,GranJa00,rush_td,0,,,,,
player,201810140mia,mia,GranJa00,rush_long,0,,,,,
player,201810140mia,mia,GranJa00,targets,4,,,,,
player,201810140mia,mia,GranJa00,rec,3,,,,,
player,201810140mia,mia,GranJa00,rec_yds,32,,,,,
player,201810140mia,mia,GranJa00,rec_td,0,,,,,
player,201810140mia,mia,GranJa00,rec_long,25,,,,,
player,201810140mia,mia,GranJa00,fumbles,0,,,,,
player,201810140mia,mia,GranJa00,fumbles_lost,0,,,,,
player,201810140mia,mia,GesiMi00,pass_cmp,0,,,,,
player,201810140mia,mia,GesiMi00,pass_att,0,,,,,
player,201810140mia,mia,GesiMi00,pass_yds,0,,,,,
player,201810140mia,mia,GesiMi00,pass_td,0,,,,,
player,201810140mia,mia,GesiMi00,pass_int,0,,,,,
player,201810140mia,mia,GesiMi00,pass_sacked,0,,,,,
player,201810140mia,mia,GesiMi00,pass_sacked_yds,0,,,,,
player,201810140mia,mia,GesiMi00,pass_long,0,,,,,
player,201810140mia,mia,GesiMi00,pass_rating,,,,,,
player,201810140mia,mia,GesiMi00,rush_att,0,,,,,
player,201810140mia,mia,GesiMi00,rush_yds,0,,,,,
player,201810140mia,mia,GesiMi00,rush_td,0,,,,,
player,201810140mia,mia,GesiMi00,rush_long,0,,,,,
player,201810140mia,mia,GesiMi00,targets,2,,,,,
player,201810140mia,mia,GesiMi00,rec,1,,,,,
player,201810140mia,mia,GesiMi00,rec_yds,11,,,,,
player,201810140mia,mia,GesiMi00,rec_td,0,,,,,
player,201810140mia,mia,GesiMi00,rec_long,11,,,,,
player,201810140mia,mia,GesiMi00,fumbles,0,,,,,
player,201810140mia,mia,GesiMi00,fumbles_lost,0,,,,,
player,201810140mia,mia,ParkDe01,pass_cmp,0,,,,,
player,201810140mia,mia,ParkDe01,pass_att,0,,,,,
player,201810140mia,mia,ParkDe01,pass_yds,0,,,,,
player,201810140mia,mia,ParkDe01,pass_td,0,,,,,
player,201810140mia,mia,ParkDe01,pass_int,0,,,,,
player,201810140mia,mia,ParkDe01,pass_sacked,0,,,,,
player,201810140mia,mia,ParkDe01,pass_sacked_yds,0,,,,,
player,201810140mia,mia,ParkDe01,pass_long,0,,,,,
player,201810140mia,mia,ParkDe01,pass_rating,,,,,,
player,201810140mia,mia,ParkDe01,rush_att,0,,,,,
player,201810140mia,mia,ParkDe01,rush_yds,0,,,,,
player,201810140mia,mia,ParkDe01,rush_td,0,,,,,
player,201810140mia,mia,ParkDe01,rush_long,0,,,,,
player,201810140mia,mia,ParkDe01,targets,1,,,,,
player,201810140mia,mia,ParkDe01,rec,0,,,,,
player,201810140mia,mia,ParkDe01,rec_yds,0,,,,,
player,201810140mia,mia,ParkDe01,rec_td,0,,,,,
player,201810140mia,mia,ParkDe01,rec_long,0,,,,,
player,201810140mia,mia,ParkDe01,fumbles,0,,,,,
player,201810140mia,mia,ParkDe01,fumbles_lost,0,,,,,
player,201810140mia,mia,WilsAl02,pass_cmp,0,,,,,
player,201810140mia,mia,WilsAl02,pass_att,0,,,,,
player,201810140mia,mia,WilsAl02,pass_yds,0,,,,,
player,201810140mia,mia,WilsAl02,pass_td,0,,,,,
player,201810140mia,mia,WilsAl02,pass_int,0,,,,,
player,201810140mia,mia,WilsAl02,pass_sacked,0,,,,,
player,201810140mia,mia,WilsAl02,pass_sacked_yds,0,,,,,
player,201810140mia,mia,WilsAl02,pass_long,0,,,,,
player,201810140mia,mia,WilsAl02,pass_rating,,,,,,
player,201810140mia,mia,WilsAl02,rush_att,1,,,,,
player,201810140mia,mia,WilsAl02,rush_yds,-5,,,,,
player,201810140mia,mia,WilsAl02,rush_td,0,,,,,
player,201810140mia,mia,WilsAl02,rush_long,-5,,,,,
player,201810140mia,mia,WilsAl02,targets,9,,,,,
player,201810140mia,mia,WilsAl02,rec,6,,,,,
player,201810140mia,mia,WilsAl02,rec_yds,155,,,,,
player,201810140mia,mia,WilsAl02,rec_td,2,,,,,
player,201810140mia,mia,WilsAl02,rec_long,75,,,,,
player,201810140mia,mia,WilsAl02,fumbles,0,,,,,
player,201810140mia,mia,WilsAl02,fumbles_lost,0,,,,,
player,201810140mia,chi,FullKy00,def_int,2,,,,,
player,201810140mia,chi,FullKy00,def_int_yds,35,,,,,
player,201810140mia,chi,FullKy00,def_int_td,0,,,,,
player,201810140mia,chi,FullKy00,def_int_long,35,,,,,
player,201810140mia,chi,FullKy00,pass_defended,2,,,,,
player,201810140mia,chi,FullKy00,sacks,0.0,,,,,
player,201810140mia,chi,FullKy00,tackles_combined,7,,,,,
player,201810140mia,chi,FullKy00,tackles_solo,6,,,,,
player,201810140mia,chi,FullKy00,tackles_assists,1,,,,,
player,201810140mia,chi,FullKy00,tackles_loss,0,,,,,
player,201810140mia,chi,FullKy00,qb_hits,0,,,,,
player,201810140mia,chi,FullKy00,fumbles_rec,0,,,,,
player,201810140mia,chi,FullKy00,fumbles_rec_yds,0,,,,,
player,201810140mia,chi,FullKy00,fumbles_rec_td,0,,,,,
player,201810140mia,chi,FullKy00,fumbles_forced,0,,,,,
player,201810140mia,chi,SmitRo07,def_int,0,,,,,
player,201810140mia,chi,SmitRo07,def_int_yds,0,,,,,
player,201810140mia,chi,SmitRo07,def_int_td,0,,,,,
player,201810140mia,chi,SmitRo07,def_int_long,0,,,,,
player,201810140mia,chi,SmitRo07,pass_defended,0,,,,,
player,201810140mia,chi,SmitRo07,sacks,0.0,,,,,
player,201810140mia,chi,SmitRo07,tackles_combined,13,,,,,
player,201810140mia,chi,SmitRo07,tackles_solo,6,,,,,
player,201810140mia,chi,SmitRo07,tackles_assists,7,,,,,
player,201810140mia,chi,SmitRo07,tackles_loss,0,,,,,
player,201810140mia,chi,SmitRo07,qb_hits,0,,,,,
player,201810140mia,chi,SmitRo07,fumbles_rec,0,,,,,
player,201810140mia,chi,SmitRo07,fumbles_rec_yds,0,,,,,
player,201810140mia,chi,SmitRo07,fumbles_rec_td,0,,,,,
player,201810140mia,chi,SmitRo07,fumbles_forced,0,,,,,
player,201810140mia,chi,AmosAd00,def_int,0,,,,,
player,201810140mia,chi,AmosAd00,def_int_yds,0,,,,,
player,201810140mia,chi,AmosAd00,def_int_td,0,,,,,
player,201810140mia,chi,AmosAd00,def_int_long,0,,,,,
player,201810140mia,chi,AmosAd00,pass_defended,1,,,,,
player,201810140mia,chi,AmosAd00,sacks,0.0,,,,,
player,201810140mia,chi,AmosAd00,tackles_combined,9,,,,,
player,201810140mia,chi,AmosAd00,tackles_solo,7,,,,,
player,201810140mia,chi,AmosAd00,tackles_assists,2,,,,,
player,201810140mia,chi,AmosAd00,tackles_loss,0,,,,,
player,201810140mia,chi,AmosAd00,qb_hits,0,,,,,
player,201810140mia,chi,AmosAd00,fumbles_rec,0,,,,,
player,201810140mia,chi,AmosAd00,fumbles_rec_yds,0,,,,,
player,201810140mia,chi,AmosAd00,fumbles_rec_td,0,,,,,
player,201810140mia,chi,AmosAd00,fumbles_forced,0,,,,,
player,201810140mia,chi,HickAk00,def_int,0,,,,,
player,201810140mia,chi,HickAk00,def_int_yds,0,,,,,
player,201810140mia,chi,HickAk00,def_int_td,0,,,,,
player,201810140mia,chi,HickAk00,def_int_long,0,,,,,
player,201810140mia,chi,HickAk00,pass_defended,0,,,,,
