game,2018,17,20181230,201812300nyg,dal,"Dallas Cowboys",36,nyg,"New York Giants",35
team,201812300nyg,dal,First Downs,23,,,,,,
team,201812300nyg,nyg,First Downs,20,,,,,,
team,201812300nyg,dal,Rush-Yds-TDs,22-51-1,,,,,,
team,201812300nyg,nyg,Rush-Yds-TDs,25-143-2,,,,,,
team,201812300nyg,dal,Cmp-Att-Yd-TD-INT,27-44-387-4-0,,,,,,
team,201812300nyg,nyg,Cmp-Att-Yd-TD-INT,24-41-301-2-1,,,,,,
team,201812300nyg,dal,Sacked-Yards,4-19,,,,,,
team,201812300nyg,nyg,Sacked-Yards,1-3,,,,,,
team,201812300nyg,dal,Net Pass Yards,368,,,,,,
team,201812300nyg,nyg,Net Pass Yards,298,,,,,,
team,201812300nyg,dal,Total Yards,419,,,,,,
team,201812300nyg,nyg,Total Yards,441,,,,,,
team,201812300nyg,dal,Fumbles-Lost,1-1,,,,,,
team,201812300nyg,nyg,Fumbles-Lost,1-1,,,,,,
team,201812300nyg,dal,Turnovers,1,,,,,,
team,201812300nyg,nyg,Turnovers,2,,,,,,
team,201812300nyg,dal,Penalties-Yards,6-46,,,,,,
team,201812300nyg,nyg,Penalties-Yards,11-78,,,,,,
team,201812300nyg,dal,Third Down Conv.,11-17,,,,,,
team,201812300nyg,nyg,Third Down Conv.,7-15,,,,,,
team,201812300nyg,dal,Fourth Down Conv.,2-2,,,,,,
team,201812300nyg,nyg,Fourth Down Conv.,2-3,,,,,,
team,201812300nyg,dal,Time of Possession,30:52,,,,,,
team,201812300nyg,nyg,Time of Possession,29:08,,,,,,
player,201812300nyg,dal,PresDa01,pass_cmp,27,,,,,
player,201812300nyg,dal,PresDa01,pass_att,44,,,,,
player,201812300nyg,dal,PresDa01,pass_yds,387,,,,,
player,201812300nyg,dal,PresDa01,pass_td,4,,,,,
player,201812300nyg,dal,PresDa01,pass_int,0,,,,,
player,201812300nyg,dal,PresDa01,pass_sacked,4,,,,,
player,201812300nyg,dal,PresDa01,pass_sacked_yds,19,,,,,
player,201812300nyg,dal,PresDa01,pass_long,49,,,,,
player,201812300nyg,dal,PresDa01,pass_rating,120.2,,,,,
player,201812300nyg,dal,PresDa01,rush_att,4,,,,,
player,201812300nyg,dal,PresDa01,rush_yds,0,,,,,
player,201812300nyg,dal,PresDa01,rush_td,0,,,,,
player,201812300nyg,dal,PresDa01,rush_long,3,,,,,
player,201812300nyg,dal,PresDa01,targets,0,,,,,
player,201812300nyg,dal,PresDa01,rec,0,,,,,
player,201812300nyg,dal,PresDa01,rec_yds,0,,,,,
player,201812300nyg,dal,PresDa01,rec_td,0,,,,,
player,201812300nyg,dal,PresDa01,rec_long,0,,,,,
player,201812300nyg,dal,PresDa01,fumbles,0,,,,,
player,201812300nyg,dal,PresDa01,fumbles_lost,0,,,,,
player,201812300nyg,dal,SmitRo06,pass_cmp,0,,,,,
player,201812300nyg,dal,SmitRo06,pass_att,0,,,,,
player,201812300nyg,dal,SmitRo06,pass_yds,0,,,,,
player,201812300nyg,dal,SmitRo06,pass_td,0,,,,,
player,201812300nyg,dal,SmitRo06,pass_int,0,,,,,
player,201812300nyg,dal,SmitRo06,pass_sacked,0,,,,,
player,201812300nyg,dal,SmitRo06,pass_sacked_yds,0,,,,,
player,201812300nyg,dal,SmitRo06,pass_long,0,,,,,
player,201812300nyg,dal,SmitRo06,pass_rating,,,,,,
player,201812300nyg,dal,SmitRo06,rush_att,12,,,,,
player,201812300nyg,dal,SmitRo06,rush_yds,35,,,,,
player,201812300nyg,dal,SmitRo06,rush_td,1,,,,,
player,201812300nyg,dal,SmitRo06,rush_long,13,,,,,
player,201812300nyg,dal,SmitRo06,targets,3,,,,,
player,201812300nyg,dal,SmitRo06,rec,2,,,,,
player,201812300nyg,dal,SmitRo06,rec_yds,14,,,,,
player,201812300nyg,dal,SmitRo06,rec_td,0,,,,,
player,201812300nyg,dal,SmitRo06,rec_long,8,,,,,
player,201812300nyg,dal,SmitRo06,fumbles,0,,,,,
player,201812300nyg,dal,SmitRo06,fumbles_lost,0,,,,,
player,201812300nyg,dal,JackDa01,pass_cmp,0,,,,,
player,201812300nyg,dal,JackDa01,pass_att,0,,,,,
player,201812300nyg,dal,JackDa01,pass_yds,0,,,,,
player,201812300nyg,dal,JackDa01,pass_td,0,,,,,
player,201812300nyg,dal,JackDa01,pass_int,0,,,,,
player,201812300nyg,dal,JackDa01,pass_sacked,0,,,,,
player,201812300nyg,dal,JackDa01,pass_sacked_yds,0,,,,,
player,201812300nyg,dal,JackDa01,pass_long,0,,,,,
player,201812300nyg,dal,JackDa01,pass_rating,,,,,,
player,201812300nyg,dal,JackDa01,rush_att,6,,,,,
player,201812300nyg,dal,JackDa01,rush_yds,16,,,,,
player,201812300nyg,dal,JackDa01,rush_td,0,,,,,
player,201812300nyg,dal,JackDa01,rush_long,4,,,,,
player,201812300nyg,dal,JackDa01,targets,1,,,,,
player,201812300nyg,dal,JackDa01,rec,0,,,,,
player,201812300nyg,dal,JackDa01,rec_yds,0,,,,,
player,201812300nyg,dal,JackDa01,rec_td,0,,,,,
player,201812300nyg,dal,JackDa01,rec_long,0,,,,,
player,201812300nyg,dal,JackDa01,fumbles,0,,,,,
player,201812300nyg,dal,JackDa01,fumbles_lost,0,,,,,
player,201812300nyg,dal,JarwBl00,pass_cmp,0,,,,,
player,201812300nyg,dal,JarwBl00,pass_att,0,,,,,
player,201812300nyg,dal,JarwBl00,pass_yds,0,,,,,
player,201812300nyg,dal,JarwBl00,pass_td,0,,,,,
player,201812300nyg,dal,JarwBl00,pass_int,0,,,,,
player,201812300nyg,dal,JarwBl00,pass_sacked,0,,,,,
player,201812300nyg,dal,JarwBl00,pass_sacked_yds,0,,,,,
player,201812300nyg,dal,JarwBl00,pass_long,0,,,,,
player,201812300nyg,dal,JarwBl00,pass_rating,,,,,,
player,201812300nyg,dal,JarwBl00,rush_att,0,,,,,
player,201812300nyg,dal,JarwBl00,rush_yds,0,,,,,
player,201812300nyg,dal,JarwBl00,rush_td,0,,,,,
player,201812300nyg,dal,JarwBl00,rush_long,0,,,,,
player,201812300nyg,dal,JarwBl00,targets,8,,,,,
player,201812300nyg,dal,JarwBl00,rec,7,,,,,
player,201812300nyg,dal,JarwBl00,rec_yds,119,,,,,
player,201812300nyg,dal,JarwBl00,rec_td,3,,,,,
player,201812300nyg,dal,JarwBl00,rec_long,39,,,,,
player,201812300nyg,dal,JarwBl00,fumbles,0,,,,,
player,201812300nyg,dal,JarwBl00,fumbles_lost,0,,,,,
player,201812300nyg,dal,BeasCo00,pass_cmp,0,,,,,
player,201812300nyg,dal,BeasCo00,pass_att,0,,,,,
player,201812300nyg,dal,BeasCo00,pass_yds,0,,,,,
player,201812300nyg,dal,BeasCo00,pass_td,0,,,,,
player,201812300nyg,dal,BeasCo00,pass_int,0,,,,,
player,201812300nyg,dal,BeasCo00,pass_sacked,0,,,,,
player,201812300nyg,dal,BeasCo00,pass_sacked_yds,0,,,,,
player,201812300nyg,dal,BeasCo00,pass_long,0,,,,,
player,201812300nyg,dal,BeasCo00,pass_rating,,,,,,
player,201812300nyg,dal,BeasCo00,rush_att,0,,,,,
player,201812300nyg,dal,BeasCo00,rush_yds,0,,,,,
player,201812300nyg,dal,BeasCo00,rush_td,0,,,,,
player,201812300nyg,dal,BeasCo00,rush_long,0,,,,,
player,201812300nyg,dal,BeasCo00,targets,6,,,,,
player,201812300nyg,dal,BeasCo00,rec,6,,,,,
player,201812300nyg,dal,BeasCo00,rec_yds,94,,,,,
player,201812300nyg,dal,BeasCo00,rec_td,1,,,,,
player,201812300nyg,dal,BeasCo00,rec_long,32,,,,,
player,201812300nyg,dal,BeasCo00,fumbles,0,,,,,
player,201812300nyg,dal,BeasCo00,fumbles_lost,0,,,,,
player,201812300nyg,dal,GallMi00,pass_cmp,0,,,,,
player,201812300nyg,dal,GallMi00,pass_att,0,,,,,
player,201812300nyg,dal,GallMi00,pass_yds,0,,,,,
player,201812300nyg,dal,GallMi00,pass_td,0,,,,,
player,201812300nyg,dal,GallMi00,pass_int,0,,,,,
player,201812300nyg,dal,GallMi00,pass_sacked,0,,,,,
player,201812300nyg,dal,GallMi00,pass_sacked_yds,0,,,,,
player,201812300nyg,dal,GallMi00,pass_long,0,,,,,
player,201812300nyg,dal,GallMi00,pass_rating,,,,,,
player,201812300nyg,dal,GallMi00,rush_att,0,,,,,
player,201812300nyg,dal,GallMi00,rush_yds,0,,,,,
player,201812300nyg,dal,GallMi00,rush_td,0,,,,,
player,201812300nyg,dal,GallMi00,rush_long,0,,,,,
player,201812300nyg,dal,GallMi00,targets,6,,,,,
player,201812300nyg,dal,GallMi00,rec,3,,,,,
player,201812300nyg,dal,GallMi00,rec_yds,50,,,,,
player,201812300nyg,dal,GallMi00,rec_td,0,,,,,
player,201812300nyg,dal,GallMi00,rec_long,24,,,,,
player,201812300nyg,dal,GallMi00,fumbles,0,,,,,
player,201812300nyg,dal,GallMi00,fumbles_lost,0,,,,,
player,201812300nyg,dal,HurnAl01,pass_cmp,0,,,,,
player,201812300nyg,dal,HurnAl01,pass_att,0,,,,,
player,201812300nyg,dal,HurnAl01,pass_yds,0,,,,,
player,201812300nyg,dal,HurnAl01,pass_td,0,,,,,
player,201812300nyg,dal,HurnAl01,pass_int,0,,,,,
player,201812300nyg,dal,HurnAl01,pass_sacked,0,,,,,
player,201812300nyg,dal,HurnAl01,pass_sacked_yds,0,,,,,
player,201812300nyg,dal,HurnAl01,pass_long,0,,,,,
player,201812300nyg,dal,HurnAl01,pass_rating,,,,,,
player,201812300nyg,dal,HurnAl01,rush_att,0,,,,,
player,201812300nyg,dal,HurnAl01,rush_yds,0,,,,,
player,201812300nyg,dal,HurnAl01,rush_td,0,,,,,
player,201812300nyg,dal,HurnAl01,rush_long,0,,,,,
player,201812300nyg,dal,HurnAl01,targets,1,,,,,
player,201812300nyg,dal,HurnAl01,rec,1,,,,,
player,201812300nyg,dal,HurnAl01,rec_yds,49,,,,,
player,201812300nyg,dal,HurnAl01,rec_td,0,,,,,
player,201812300nyg,dal,HurnAl01,rec_long,49,,,,,
player,201812300nyg,dal,HurnAl01,fumbles,0,,,,,
player,201812300nyg,dal,HurnAl01,fumbles_lost,0,,,,,
player,201812300nyg,dal,CoopAm00,pass_cmp,0,,,,,
player,201812300nyg,dal,CoopAm00,pass_att,0,,,,,
player,201812300nyg,dal,CoopAm00,pass_yds,0,,,,,
player,201812300nyg,dal,CoopAm00,pass_td,0,,,,,
player,201812300nyg,dal,CoopAm00,pass_int,0,,,,,
player,201812300nyg,dal,CoopAm00,pass_sacked,0,,,,,
player,201812300nyg,dal,CoopAm00,pass_sacked_yds,0,,,,,
player,201812300nyg,dal,CoopAm00,pass_long,0,,,,,
player,201812300nyg,dal,CoopAm00,pass_rating,,,,,,
player,201812300nyg,dal,CoopAm00,rush_att,0,,,,,
player,201812300nyg,dal,CoopAm00,rush_yds,0,,,,,
player,201812300nyg,dal,CoopAm00,rush_td,0,,,,,
player,201812300nyg,dal,CoopAm00,rush_long,0,,,,,
player,201812300nyg,dal,CoopAm00,targets,11,,,,,
player,201812300nyg,dal,CoopAm00,rec,5,,,,,
player,201812300nyg,dal,CoopAm00,rec_yds,31,,,,,
player,201812300nyg,dal,CoopAm00,rec_td,0,,,,,
player,201812300nyg,dal,CoopAm00,rec_long,11,,,,,
player,201812300nyg,dal,CoopAm00,fumbles,1,,,,,
player,201812300nyg,dal,CoopAm00,fumbles_lost,1,,,,,
player,201812300nyg,dal,SchuDa00,pass_cmp,0,,,,,
player,201812300nyg,dal,SchuDa00,pass_att,0,,,,,
player,201812300nyg,dal,SchuDa00,pass_yds,0,,,,,
player,201812300nyg,dal,SchuDa00,pass_td,0,,,,,
player,201812300nyg,dal,SchuDa00,pass_int,0,,,,,
player,201812300nyg,dal,SchuDa00,pass_sacked,0,,,,,
player,201812300nyg,dal,SchuDa00,pass_sacked_yds,0,,,,,
player,201812300nyg,dal,SchuDa00,pass_long,0,,,,,
player,201812300nyg,dal,SchuDa00,pass_rating,,,,,,
player,201812300nyg,dal,SchuDa00,rush_att,0,,,,,
player,201812300nyg,dal,SchuDa00,rush_yds,0,,,,,
player,201812300nyg,dal,SchuDa00,rush_td,0,,,,,
player,201812300nyg,dal,SchuDa00,rush_long,0,,,,,
player,201812300nyg,dal,SchuDa00,targets,2,,,,,
player,201812300nyg,dal,SchuDa00,rec,1,,,,,
player,201812300nyg,dal,SchuDa00,rec_yds,17,,,,,
player,201812300nyg,dal,SchuDa00,rec_td,0,,,,,
player,201812300nyg,dal,SchuDa00,rec_long,17,,,,,
player,201812300nyg,dal,SchuDa00,fumbles,0,,,,,
player,201812300nyg,dal,SchuDa00,fumbles_lost,0,,,,,
player,201812300nyg,dal,AustTa00,pass_cmp,0,,,,,
player,201812300nyg,dal,AustTa00,pass_att,0,,,,,
player,201812300nyg,dal,AustTa00,pass_yds,0,,,,,
player,201812300nyg,dal,AustTa00,pass_td,0,,,,,
player,201812300nyg,dal,AustTa00,pass_int,0,,,,,
player,201812300nyg,dal,AustTa00,pass_sacked,0,,,,,
player,201812300nyg,dal,AustTa00,pass_sacked_yds,0,,,,,
player,201812300nyg,dal,AustTa00,pass_long,0,,,,,
player,201812300nyg,dal,AustTa00,pass_rating,,,,,,
player,201812300nyg,dal,AustTa00,rush_att,0,,,,,
player,201812300nyg,dal,AustTa00,rush_yds,0,,,,,
player,201812300nyg,dal,AustTa00,rush_td,0,,,,,
player,201812300nyg,dal,AustTa00,rush_long,0,,,,,
player,201812300nyg,dal,AustTa00,targets,3,,,,,
player,201812300nyg,dal,AustTa00,rec,1,,,,,
player,201812300nyg,dal,AustTa00,rec_yds,10,,,,,
player,201812300nyg,dal,AustTa00,rec_td,0,,,,,
player,201812300nyg,dal,AustTa00,rec_long,10,,,,,
player,201812300nyg,dal,AustTa00,fumbles,0,,,,,
player,201812300nyg,dal,AustTa00,fumbles_lost,0,,,,,
player,201812300nyg,dal,BrowNo00,pass_cmp,0,,,,,
player,201812300nyg,dal,BrowNo00,pass_att,0,,,,,
player,201812300nyg,dal,BrowNo00,pass_yds,0,,,,,
player,201812300nyg,dal,BrowNo00,pass_td,0,,,,,
player,201812300nyg,dal,BrowNo00,pass_int,0,,,,,
player,201812300nyg,dal,BrowNo00,pass_sacked,0,,,,,
player,201812300nyg,dal,BrowNo00,pass_sacked_yds,0,,,,,
player,201812300nyg,dal,BrowNo00,pass_long,0,,,,,
player,201812300nyg,dal,BrowNo00,pass_rating,,,,,,
player,201812300nyg,dal,BrowNo00,rush_att,0,,,,,
player,201812300nyg,dal,BrowNo00,rush_yds,0,,,,,
player,201812300nyg,dal,BrowNo00,rush_td,0,,,,,
player,201812300nyg,dal,BrowNo00,rush_long,0,,,,,
player,201812300nyg,dal,BrowNo00,targets,1,,,,,
player,201812300nyg,dal,BrowNo00,rec,1,,,,,
player,201812300nyg,dal,BrowNo00,rec_yds,3,,,,,
player,201812300nyg,dal,BrowNo00,rec_td,0,,,,,
player,201812300nyg,dal,BrowNo00,rec_long,3,,,,,
player,201812300nyg,dal,BrowNo00,fumbles,0,,,,,
player,201812300nyg,dal,BrowNo00,fumbles_lost,0,,,,,
player,201812300nyg,dal,OlawJa00,pass_cmp,0,,,,,
player,201812300nyg,dal,OlawJa00,pass_att,0,,,,,
player,201812300nyg,dal,OlawJa00,pass_yds,0,,,,,
player,201812300nyg,dal,OlawJa00,pass_td,0,,,,,
player,201812300nyg,dal,OlawJa00,pass_int,0,,,,,
player,201812300nyg,dal,OlawJa00,pass_sacked,0,,,,,
player,201812300nyg,dal,OlawJa00,pass_sacked_yds,0,,,,,
player,201812300nyg,dal,OlawJa00,pass_long,0,,,,,
player,201812300nyg,dal,OlawJa00,pass_rating,,,,,,
player,201812300nyg,dal,OlawJa00,rush_att,0,,,,,
player,201812300nyg,dal,OlawJa00,rush_yds,0,,,,,
player,201812300nyg,dal,OlawJa00,rush_td,0,,,,,
player,201812300nyg,dal,OlawJa00,rush_long,0,,,,,
player,201812300nyg,dal,OlawJa00,targets,1,,,,,
player,201812300nyg,dal,OlawJa00,rec,0,,,,,
player,201812300nyg,dal,OlawJa00,rec_yds,0,,,,,
player,201812300nyg,dal,OlawJa00,rec_td,0,,,,,
player,201812300nyg,dal,OlawJa00,rec_long,0,,,,,
player,201812300nyg,dal,OlawJa00,fumbles,0,,,,,
player,201812300nyg,dal,OlawJa00,fumbles_lost,0,,,,,
player,201812300nyg,nyg,MannEl00,pass_cmp,24,,,,,
player,201812300nyg,nyg,MannEl00,pass_att,41,,,,,
player,201812300nyg,nyg,MannEl00,pass_yds,301,,,,,
player,201812300nyg,nyg,MannEl00,pass_td,2,,,,,
player,201812300nyg,nyg,MannEl00,pass_int,1,,,,,
player,201812300nyg,nyg,MannEl00,pass_sacked,1,,,,,
player,201812300nyg,nyg,MannEl00,pass_sacked_yds,3,,,,,
player,201812300nyg,nyg,MannEl00,pass_long,51,,,,,
player,201812300nyg,nyg,MannEl00,pass_rating,87.6,,,,,
player,201812300nyg,nyg,MannEl00,rush_att,1,,,,,
player,201812300nyg,nyg,MannEl00,rush_yds,2,,,,,
player,201812300nyg,nyg,MannEl00,rush_td,0,,,,,
player,201812300nyg,nyg,MannEl00,rush_long,2,,,,,
player,201812300nyg,nyg,MannEl00,targets,0,,,,,
player,201812300nyg,nyg,MannEl00,rec,0,,,,,
player,201812300nyg,nyg,MannEl00,rec_yds,0,,,,,
player,201812300nyg,nyg,MannEl00,rec_td,0,,,,,
player,201812300nyg,nyg,MannEl00,rec_long,0,,,,,
player,201812300nyg,nyg,MannEl00,fumbles,1,,,,,
player,201812300nyg,nyg,MannEl00,fumbles_lost,1,,,,,
player,201812300nyg,nyg,BarkSa00,pass_cmp,0,,,,,
player,201812300nyg,nyg,BarkSa00,pass_att,0,,,,,
player,201812300nyg,nyg,BarkSa00,pass_yds,0,,,,,
player,201812300nyg,nyg,BarkSa00,pass_td,0,,,,,
player,201812300nyg,nyg,BarkSa00,pass_int,0,,,,,
player,201812300nyg,nyg,BarkSa00,pass_sacked,0,,,,,
player,201812300nyg,nyg,BarkSa00,pass_sacked_yds,0,,,,,
player,201812300nyg,nyg,BarkSa00,pass_long,0,,,,,
player,201812300nyg,nyg,BarkSa00,pass_rating,,,,,,
player,201812300nyg,nyg,BarkSa00,rush_att,17,,,,,
player,201812300nyg,nyg,BarkSa00,rush_yds,109,,,,,
player,201812300nyg,nyg,BarkSa00,rush_td,1,,,,,
player,201812300nyg,nyg,BarkSa00,rush_long,68,,,,,
player,201812300nyg,nyg,BarkSa00,targets,8,,,,,
player,201812300nyg,nyg,BarkSa00,rec,4,,,,,
player,201812300nyg,nyg,BarkSa00,rec_yds,33,,,,,
player,201812300nyg,nyg,BarkSa00,rec_td,0,,,,,
player,201812300nyg,nyg,BarkSa00,rec_long,17,,,,,
player,201812300nyg,nyg,BarkSa00,fumbles,0,,,,,
player,201812300nyg,nyg,BarkSa00,fumbles_lost,0,,,,,
player,201812300nyg,nyg,GallWa00,pass_cmp,0,,,,,
player,201812300nyg,nyg,GallWa00,pass_att,0,,,,,
player,201812300nyg,nyg,GallWa00,pass_yds,0,,,,,
player,201812300nyg,nyg,GallWa00,pass_td,0,,,,,
player,201812300nyg,nyg,GallWa00,pass_int,0,,,,,
player,201812300nyg,nyg,GallWa00,pass_sacked,0,,,,,
player,201812300nyg,nyg,GallWa00,pass_sacked_yds,0,,,,,
player,201812300nyg,nyg,GallWa00,pass_long,0,,,,,
player,201812300nyg,nyg,GallWa00,pass_rating,,,,,,
player,201812300nyg,nyg,GallWa00,rush_att,6,,,,,
player,201812300nyg,nyg,GallWa00,rush_yds,23,,,,,
player,201812300nyg,nyg,GallWa00,rush_td,1,,,,,
player,201812300nyg,nyg,GallWa00,rush_long,9,,,,,
player,201812300nyg,nyg,GallWa00,targets,1,,,,,
player,201812300nyg,nyg,GallWa00,rec,1,,,,,
player,201812300nyg,nyg,GallWa00,rec_yds,7,,,,,
player,201812300nyg,nyg,GallWa00,rec_td,0,,,,,
player,201812300nyg,nyg,GallWa00,rec_long,7,,,,,
player,201812300nyg,nyg,GallWa00,fumbles,0,,,,,
player,201812300nyg,nyg,GallWa00,fumbles_lost,0,,,,,
player,201812300nyg,nyg,ShepSt00,pass_cmp,0,,,,,
player,201812300nyg,nyg,ShepSt00,pass_att,0,,,,,
player,201812300nyg,nyg,ShepSt00,pass_yds,0,,,,,
player,201812300nyg,nyg,ShepSt00,pass_td,0,,,,,
player,201812300nyg,nyg,ShepSt00,pass_int,0,,,,,
player,201812300nyg,nyg,ShepSt00,pass_sacked,0,,,,,
player,201812300nyg,nyg,ShepSt00,pass_sacked_yds,0,,,,,
player,201812300nyg,nyg,ShepSt00,pass_long,0,,,,,
player,201812300nyg,nyg,ShepSt00,pass_rating,,,,,,
player,201812300nyg,nyg,ShepSt00,rush_att,1,,,,,
player,201812300nyg,nyg,ShepSt00,rush_yds,9,,,,,
player,201812300nyg,nyg,ShepSt00,rush_td,0,,,,,
player,201812300nyg,nyg,ShepSt00,rush_long,9,,,,,
player,201812300nyg,nyg,ShepSt00,targets,9,,,,,
player,201812300nyg,nyg,ShepSt00,rec,4,,,,,
player,201812300nyg,nyg,ShepSt00,rec_yds,67,,,,,
player,201812300nyg,nyg,ShepSt00,rec_td,0,,,,,
player,201812300nyg,nyg,ShepSt00,rec_long,24,,,,,
player,201812300nyg,nyg,ShepSt00,fumbles,0,,,,,
player,201812300nyg,nyg,ShepSt00,fumbles_lost,0,,,,,
player,201812300nyg,nyg,EngrEv00,pass_cmp,0,,,,,
player,201812300nyg,nyg,EngrEv00,pass_att,0,,,,,
player,201812300nyg,nyg,EngrEv00,pass_yds,0,,,,,
player,201812300nyg,nyg,EngrEv00,pass_td,0,,,,,
player,201812300nyg,nyg,EngrEv00,pass_int,0,,,,,
player,201812300nyg,nyg,EngrEv00,pass_sacked,0,,,,,
player,201812300nyg,nyg,EngrEv00,pass_sacked_yds,0,,,,,
player,201812300nyg,nyg,EngrEv00,pass_long,0,,,,,
player,201812300nyg,nyg,EngrEv00,pass_rating,,,,,,
player,201812300nyg,nyg,EngrEv00,rush_att,0,,,,,
player,201812300nyg,nyg,EngrEv00,rush_yds,0,,,,,
player,201812300nyg,nyg,EngrEv00,rush_td,0,,,,,
player,201812300nyg,nyg,EngrEv00,rush_long,0,,,,,
player,201812300nyg,nyg,EngrEv00,targets,8,,,,,
