game,2018,8,20181028,201810280crd,sfo,"San Francisco 49ers",15,crd,"Arizona Cardinals",18
player,201810280crd,sfo,MorrAl00,pass_sacked_yds,0,,,,,
player,201810280crd,sfo,MorrAl00,pass_long,0,,,,,
player,201810280crd,sfo,MorrAl00,pass_rating,,,,,,
player,201810280crd,sfo,MorrAl00,rush_att,6,,,,,
player,201810280crd,sfo,MorrAl00,rush_yds,28,,,,,
player,201810280crd,sfo,MorrAl00,rush_td,0,,,,,
player,201810280crd,sfo,MorrAl00,rush_long,26,,,,,
player,201810280crd,sfo,MorrAl00,targets,0,,,,,
player,201810280crd,sfo,MorrAl00,rec,0,,,,,
player,201810280crd,sfo,MorrAl00,rec_yds,0,,,,,
player,201810280crd,sfo,MorrAl00,rec_td,0,,,,,
player,201810280crd,sfo,MorrAl00,rec_long,0,,,,,
player,201810280crd,sfo,MorrAl00,fumbles,0,,,,,
player,201810280crd,sfo,MorrAl00,fumbles_lost,0,,,,,
player,201810280crd,sfo,MostRa00,pass_cmp,0,,,,,
player,201810280crd,sfo,MostRa00,pass_att,0,,,,,
player,201810280crd,sfo,MostRa00,pass_yds,0,,,,,
player,201810280crd,sfo,MostRa00,pass_td,0,,,,,
player,201810280crd,sfo,MostRa00,pass_int,0,,,,,
player,201810280crd,sfo,MostRa00,pass_sacked,0,,,,,
player,201810280crd,sfo,MostRa00,pass_sacked_yds,0,,,,,
player,201810280crd,sfo,MostRa00,pass_long,0,,,,,
player,201810280crd,sfo,MostRa00,pass_rating,,,,,,
player,201810280crd,sfo,MostRa00,rush_att,2,,,,,
player,201810280crd,sfo,MostRa00,rush_yds,18,,,,,
player,201810280crd,sfo,MostRa00,rush_td,0,,,,,
player,201810280crd,sfo,MostRa00,rush_long,14,,,,,
player,201810280crd,sfo,MostRa00,targets,1,,,,,
player,201810280crd,sfo,MostRa00,rec,0,,,,,
player,201810280crd,sfo,MostRa00,rec_yds,0,,,,,
player,201810280crd,sfo,MostRa00,rec_td,0,,,,,
player,201810280crd,sfo,MostRa00,rec_long,0,,,,,
player,201810280crd,sfo,MostRa00,fumbles,0,,,,,
player,201810280crd,sfo,MostRa00,fumbles_lost,0,,,,,
player,201810280crd,sfo,JuszKy00,pass_cmp,0,,,,,
player,201810280crd,sfo,JuszKy00,pass_att,0,,,,,
player,201810280crd,sfo,JuszKy00,pass_yds,0,,,,,
player,201810280crd,sfo,JuszKy00,pass_td,0,,,,,
player,201810280crd,sfo,JuszKy00,pass_int,0,,,,,
player,201810280crd,sfo,JuszKy00,pass_sacked,0,,,,,
player,201810280crd,sfo,JuszKy00,pass_sacked_yds,0,,,,,
player,201810280crd,sfo,JuszKy00,pass_long,0,,,,,
player,201810280crd,sfo,JuszKy00,pass_rating,,,,,,
player,201810280crd,sfo,JuszKy00,rush_att,2,,,,,
player,201810280crd,sfo,JuszKy00,rush_yds,10,,,,,
player,201810280crd,sfo,JuszKy00,rush_td,0,,,,,
player,201810280crd,sfo,JuszKy00,rush_long,6,,,,,
player,201810280crd,sfo,JuszKy00,targets,1,,,,,
player,201810280crd,sfo,JuszKy00,rec,0,,,,,
player,201810280crd,sfo,JuszKy00,rec_yds,0,,,,,
player,201810280crd,sfo,JuszKy00,rec_td,0,,,,,
player,201810280crd,sfo,JuszKy00,rec_long,0,,,,,
player,201810280crd,sfo,JuszKy00,fumbles,0,,,,,
player,201810280crd,sfo,JuszKy00,fumbles_lost,0,,,,,
player,201810280crd,sfo,BourKe00,pass_cmp,0,,,,,
player,201810280crd,sfo,BourKe00,pass_att,0,,,,,
player,201810280crd,sfo,BourKe00,pass_yds,0,,,,,
player,201810280crd,sfo,BourKe00,pass_td,0,,,,,
player,201810280crd,sfo,BourKe00,pass_int,0,,,,,
player,201810280crd,sfo,BourKe00,pass_sacked,0,,,,,
player,201810280crd,sfo,BourKe00,pass_sacked_yds,0,,,,,
player,201810280crd,sfo,BourKe00,pass_long,0,,,,,
player,201810280crd,sfo,BourKe00,pass_rating,,,,,,
player,201810280crd,sfo,BourKe00,rush_att,0,,,,,
player,201810280crd,sfo,BourKe00,rush_yds,0,,,,,
player,201810280crd,sfo,BourKe00,rush_td,0,,,,,
player,201810280crd,sfo,BourKe00,rush_long,0,,,,,
player,201810280crd,sfo,BourKe00,targets,10,,,,,
player,201810280crd,sfo,BourKe00,rec,7,,,,,
player,201810280crd,sfo,BourKe00,rec_yds,71,,,,,
player,201810280crd,sfo,BourKe00,rec_td,0,,,,,
player,201810280crd,sfo,BourKe00,rec_long,19,,,,,
player,201810280crd,sfo,BourKe00,fumbles,0,,,,,
player,201810280crd,sfo,BourKe00,fumbles_lost,0,,,,,
player,201810280crd,sfo,KittGe00,pass_cmp,0,,,,,
player,201810280crd,sfo,KittGe00,pass_att,0,,,,,
player,201810280crd,sfo,KittGe00,pass_yds,0,,,,,
player,201810280crd,sfo,KittGe00,pass_td,0,,,,,
player,201810280crd,sfo,KittGe00,pass_int,0,,,,,
player,201810280crd,sfo,KittGe00,pass_sacked,0,,,,,
player,201810280crd,sfo,KittGe00,pass_sacked_yds,0,,,,,
player,201810280crd,sfo,KittGe00,pass_long,0,,,,,
player,201810280crd,sfo,KittGe00,pass_rating,,,,,,
player,201810280crd,sfo,KittGe00,rush_att,0,,,,,
player,201810280crd,sfo,KittGe00,rush_yds,0,,,,,
player,201810280crd,sfo,KittGe00,rush_td,0,,,,,
player,201810280crd,sfo,KittGe00,rush_long,0,,,,,
player,201810280crd,sfo,KittGe00,targets,8,,,,,
player,201810280crd,sfo,KittGe00,rec,5,,,,,
player,201810280crd,sfo,KittGe00,rec_yds,57,,,,,
player,201810280crd,sfo,KittGe00,rec_td,0,,,,,
player,201810280crd,sfo,KittGe00,rec_long,20,,,,,
player,201810280crd,sfo,KittGe00,fumbles,0,,,,,
player,201810280crd,sfo,KittGe00,fumbles_lost,0,,,,,
player,201810280crd,sfo,GoodMa00,pass_cmp,0,,,,,
player,201810280crd,sfo,GoodMa00,pass_att,0,,,,,
player,201810280crd,sfo,GoodMa00,pass_yds,0,,,,,
player,201810280crd,sfo,GoodMa00,pass_td,0,,,,,
player,201810280crd,sfo,GoodMa00,pass_int,0,,,,,
player,201810280crd,sfo,GoodMa00,pass_sacked,0,,,,,
player,201810280crd,sfo,GoodMa00,pass_sacked_yds,0,,,,,
player,201810280crd,sfo,GoodMa00,pass_long,0,,,,,
player,201810280crd,sfo,GoodMa00,pass_rating,,,,,,
player,201810280crd,sfo,GoodMa00,rush_att,0,,,,,
player,201810280crd,sfo,GoodMa00,rush_yds,0,,,,,
player,201810280crd,sfo,GoodMa00,rush_td,0,,,,,
player,201810280crd,sfo,GoodMa00,rush_long,0,,,,,
player,201810280crd,sfo,GoodMa00,targets,4,,,,,
player,201810280crd,sfo,GoodMa00,rec,1,,,,,
player,201810280crd,sfo,GoodMa00,rec_yds,55,,,,,
player,201810280crd,sfo,GoodMa00,rec_td,1,,,,,
player,201810280crd,sfo,GoodMa00,rec_long,55,,,,,
player,201810280crd,sfo,GoodMa00,fumbles,0,,,,,
player,201810280crd,sfo,GoodMa00,fumbles_lost,0,,,,,
player,201810280crd,sfo,TaylTr02,pass_cmp,0,,,,,
player,201810280crd,sfo,TaylTr02,pass_att,0,,,,,
player,201810280crd,sfo,TaylTr02,pass_yds,0,,,,,
player,201810280crd,sfo,TaylTr02,pass_td,0,,,,,
player,201810280crd,sfo,TaylTr02,pass_int,0,,,,,
player,201810280crd,sfo,TaylTr02,pass_sacked,0,,,,,
player,201810280crd,sfo,TaylTr02,pass_sacked_yds,0,,,,,
player,201810280crd,sfo,TaylTr02,pass_long,0,,,,,
player,201810280crd,sfo,TaylTr02,pass_rating,,,,,,
player,201810280crd,sfo,TaylTr02,rush_att,0,,,,,
player,201810280crd,sfo,TaylTr02,rush_yds,0,,,,,
player,201810280crd,sfo,TaylTr02,rush_td,0,,,,,
player,201810280crd,sfo,TaylTr02,rush_long,0,,,,,
player,201810280crd,sfo,TaylTr02,targets,2,,,,,
player,201810280crd,sfo,TaylTr02,rec,1,,,,,
player,201810280crd,sfo,TaylTr02,rec_yds,7,,,,,
player,201810280crd,sfo,TaylTr02,rec_td,0,,,,,
player,201810280crd,sfo,TaylTr02,rec_long,7,,,,,
player,201810280crd,sfo,TaylTr02,fumbles,0,,,,,
player,201810280crd,sfo,TaylTr02,fumbles_lost,0,,,,,
player,201810280crd,sfo,PettDa00,pass_cmp,0,,,,,
player,201810280crd,sfo,PettDa00,pass_att,0,,,,,
player,201810280crd,sfo,PettDa00,pass_yds,0,,,,,
player,201810280crd,sfo,PettDa00,pass_td,0,,,,,
player,201810280crd,sfo,PettDa00,pass_int,0,,,,,
player,201810280crd,sfo,PettDa00,pass_sacked,0,,,,,
player,201810280crd,sfo,PettDa00,pass_sacked_yds,0,,,,,
player,201810280crd,sfo,PettDa00,pass_long,0,,,,,
player,201810280crd,sfo,PettDa00,pass_rating,,,,,,
player,201810280crd,sfo,PettDa00,rush_att,0,,,,,
player,201810280crd,sfo,PettDa00,rush_yds,0,,,,,
player,201810280crd,sfo,PettDa00,rush_td,0,,,,,
player,201810280crd,sfo,PettDa00,rush_long,0,,,,,
player,201810280crd,sfo,PettDa00,targets,1,,,,,
player,201810280crd,sfo,PettDa00,rec,0,,,,,
player,201810280crd,sfo,PettDa00,rec_yds,0,,,,,
player,201810280crd,sfo,PettDa00,rec_td,0,,,,,
player,201810280crd,sfo,PettDa00,rec_long,0,,,,,
player,201810280crd,sfo,PettDa00,fumbles,1,,,,,
player,201810280crd,sfo,PettDa00,fumbles_lost,0,,,,,
player,201810280crd,crd,RoseJo01,pass_cmp,23,,,,,
player,201810280crd,crd,RoseJo01,pass_att,40,,,,,
player,201810280crd,crd,RoseJo01,pass_yds,252,,,,,
player,201810280crd,crd,RoseJo01,pass_td,2,,,,,
player,201810280crd,crd,RoseJo01,pass_int,1,,,,,
player,201810280crd,crd,RoseJo01,pass_sacked,3,,,,,
player,201810280crd,crd,RoseJo01,pass_sacked_yds,19,,,,,
player,201810280crd,crd,RoseJo01,pass_long,37,,,,,
player,201810280crd,crd,RoseJo01,pass_rating,82.5,,,,,
player,201810280crd,crd,RoseJo01,rush_att,2,,,,,
player,201810280crd,crd,RoseJo01,rush_yds,12,,,,,
player,201810280crd,crd,RoseJo01,rush_td,0,,,,,
player,201810280crd,crd,RoseJo01,rush_long,9,,,,,
player,201810280crd,crd,RoseJo01,targets,0,,,,,
player,201810280crd,crd,RoseJo01,rec,0,,,,,
player,201810280crd,crd,RoseJo01,rec_yds,0,,,,,
player,201810280crd,crd,RoseJo01,rec_td,0,,,,,
player,201810280crd,crd,RoseJo01,rec_long,0,,,,,
player,201810280crd,crd,RoseJo01,fumbles,0,,,,,
player,201810280crd,crd,RoseJo01,fumbles_lost,0,,,,,
player,201810280crd,crd,JohnDa08,pass_cmp,0,,,,,
player,201810280crd,crd,JohnDa08,pass_att,0,,,,,
player,201810280crd,crd,JohnDa08,pass_yds,0,,,,,
player,201810280crd,crd,JohnDa08,pass_td,0,,,,,
player,201810280crd,crd,JohnDa08,pass_int,0,,,,,
player,201810280crd,crd,JohnDa08,pass_sacked,0,,,,,
player,201810280crd,crd,JohnDa08,pass_sacked_yds,0,,,,,
player,201810280crd,crd,JohnDa08,pass_long,0,,,,,
player,201810280crd,crd,JohnDa08,pass_rating,,,,,,
player,201810280crd,crd,JohnDa08,rush_att,16,,,,,
player,201810280crd,crd,JohnDa08,rush_yds,59,,,,,
player,201810280crd,crd,JohnDa08,rush_td,0,,,,,
player,201810280crd,crd,JohnDa08,rush_long,13,,,,,
player,201810280crd,crd,JohnDa08,targets,4,,,,,
player,201810280crd,crd,JohnDa08,rec,4,,,,,
player,201810280crd,crd,JohnDa08,rec_yds,41,,,,,
player,201810280crd,crd,JohnDa08,rec_td,0,,,,,
player,201810280crd,crd,JohnDa08,rec_long,15,,,,,
player,201810280crd,crd,JohnDa08,fumbles,0,,,,,
player,201810280crd,crd,JohnDa08,fumbles_lost,0,,,,,
player,201810280crd,crd,EdmoCh00,pass_cmp,0,,,,,
player,201810280crd,crd,EdmoCh00,pass_att,0,,,,,
player,201810280crd,crd,EdmoCh00,pass_yds,0,,,,,
player,201810280crd,crd,EdmoCh00,pass_td,0,,,,,
player,201810280crd,crd,EdmoCh00,pass_int,0,,,,,
player,201810280crd,crd,EdmoCh00,pass_sacked,0,,,,,
player,201810280crd,crd,EdmoCh00,pass_sacked_yds,0,,,,,
player,201810280crd,crd,EdmoCh00,pass_long,0,,,,,
player,201810280crd,crd,EdmoCh00,pass_rating,,,,,,
player,201810280crd,crd,EdmoCh00,rush_att,2,,,,,
player,201810280crd,crd,EdmoCh00,rush_yds,9,,,,,
player,201810280crd,crd,EdmoCh00,rush_td,0,,,,,
player,201810280crd,crd,EdmoCh00,rush_long,5,,,,,
player,201810280crd,crd,EdmoCh00,targets,2,,,,,
player,201810280crd,crd,EdmoCh00,rec,1,,,,,
player,201810280crd,crd,EdmoCh00,rec_yds,12,,,,,
player,201810280crd,crd,EdmoCh00,rec_td,0,,,,,
player,201810280crd,crd,EdmoCh00,rec_long,12,,,,,
player,201810280crd,crd,EdmoCh00,fumbles,0,,,,,
player,201810280crd,crd,EdmoCh00,fumbles_lost,0,,,,,
player,201810280crd,crd,NelsJJ00,pass_cmp,0,,,,,
player,201810280crd,crd,NelsJJ00,pass_att,0,,,,,
player,201810280crd,crd,NelsJJ00,pass_yds,0,,,,,
player,201810280crd,crd,NelsJJ00,pass_td,0,,,,,
player,201810280crd,crd,NelsJJ00,pass_int,0,,,,,
player,201810280crd,crd,NelsJJ00,pass_sacked,0,,,,,
player,201810280crd,crd,NelsJJ00,pass_sacked_yds,0,,,,,
player,201810280crd,crd,NelsJJ00,pass_long,0,,,,,
player,201810280crd,crd,NelsJJ00,pass_rating,,,,,,
player,201810280crd,crd,NelsJJ00,rush_att,1,,,,,
player,201810280crd,crd,NelsJJ00,rush_yds,8,,,,,
player,201810280crd,crd,NelsJJ00,rush_td,0,,,,,
player,201810280crd,crd,NelsJJ00,rush_long,8,,,,,
player,201810280crd,crd,NelsJJ00,targets,1,,,,,
player,201810280crd,crd,NelsJJ00,rec,0,,,,,
player,201810280crd,crd,NelsJJ00,rec_yds,0,,,,,
player,201810280crd,crd,NelsJJ00,rec_td,0,,,,,
player,201810280crd,crd,NelsJJ00,rec_long,0,,,,,
player,201810280crd,crd,NelsJJ00,fumbles,0,,,,,
player,201810280crd,crd,NelsJJ00,fumbles_lost,0,,,,,
player,201810280crd,crd,FitzLa00,pass_cmp,0,,,,,
player,201810280crd,crd,FitzLa00,pass_att,0,,,,,
player,201810280crd,crd,FitzLa00,pass_yds,0,,,,,
player,201810280crd,crd,FitzLa00,pass_td,0,,,,,
player,201810280crd,crd,FitzLa00,pass_int,0,,,,,
player,201810280crd,crd,FitzLa00,pass_sacked,0,,,,,
player,201810280crd,crd,FitzLa00,pass_sacked_yds,0,,,,,
player,201810280crd,crd,FitzLa00,pass_long,0,,,,,
player,201810280crd,crd,FitzLa00,pass_rating,,,,,,
player,201810280crd,crd,FitzLa00,rush_att,0,,,,,
player,201810280crd,crd,FitzLa00,rush_yds,0,,,,,
player,201810280crd,crd,FitzLa00,rush_td,0,,,,,
player,201810280crd,crd,FitzLa00,rush_long,0,,,,,
player,201810280crd,crd,FitzLa00,targets,12,,,,,
player,201810280crd,crd,FitzLa00,rec,8,,,,,
player,201810280crd,crd,FitzLa00,rec_yds,102,,,,,
player,201810280crd,crd,FitzLa00,rec_td,1,,,,,
player,201810280crd,crd,FitzLa00,rec_long,37,,,,,
player,201810280crd,crd,FitzLa00,fumbles,0,,,,,
player,201810280crd,crd,FitzLa00,fumbles_lost,0,,,,,
player,201810280crd,crd,KirkCh01,pass_cmp,0,,,,,
player,201810280crd,crd,KirkCh01,pass_att,0,,,,,
player,201810280crd,crd,KirkCh01,pass_yds,0,,,,,
player,201810280crd,crd,KirkCh01,pass_td,0,,,,,
player,201810280crd,crd,KirkCh01,pass_int,0,,,,,
player,201810280crd,crd,KirkCh01,pass_sacked,0,,,,,
player,201810280crd,crd,KirkCh01,pass_sacked_yds,0,,,,,
player,201810280crd,crd,KirkCh01,pass_long,0,,,,,
player,201810280crd,crd,KirkCh01,pass_rating,,,,,,
player,201810280crd,crd,KirkCh01,rush_att,0,,,,,
player,201810280crd,crd,KirkCh01,rush_yds,0,,,,,
player,201810280crd,crd,KirkCh01,rush_td,0,,,,,
player,201810280crd,crd,KirkCh01,rush_long,0,,,,,
player,201810280crd,crd,KirkCh01,targets,7,,,,,
player,201810280crd,crd,KirkCh01,rec,3,,,,,
player,201810280crd,crd,KirkCh01,rec_yds,42,,,,,
player,201810280crd,crd,KirkCh01,rec_td,1,,,,,
player,201810280crd,crd,KirkCh01,rec_long,19,,,,,
player,201810280crd,crd,KirkCh01,fumbles,0,,,,,
player,201810280crd,crd,KirkCh01,fumbles_lost,0,,,,,
player,201810280crd,crd,GresJe00,pass_cmp,0,,,,,
player,201810280crd,crd,GresJe00,pass_att,0,,,,,
player,201810280crd,crd,GresJe00,pass_yds,0,,,,,
player,201810280crd,crd,GresJe00,pass_td,0,,,,,
player,201810280crd,crd,GresJe00,pass_int,0,,,,,
player,201810280crd,crd,GresJe00,pass_sacked,0,,,,,
player,201810280crd,crd,GresJe00,pass_sacked_yds,0,,,,,
player,201810280crd,crd,GresJe00,pass_long,0,,,,,
player,201810280crd,crd,GresJe00,pass_rating,,,,,,
player,201810280crd,crd,GresJe00,rush_att,0,,,,,
player,201810280crd,crd,GresJe00,rush_yds,0,,,,,
player,201810280crd,crd,GresJe00,rush_td,0,,,,,
player,201810280crd,crd,GresJe00,rush_long,0,,,,,
player,201810280crd,crd,GresJe00,targets,3,,,,,
player,201810280crd,crd,GresJe00,rec,3,,,,,
player,201810280crd,crd,GresJe00,rec_yds,22,,,,,
player,201810280crd,crd,GresJe00,rec_td,0,,,,,
player,201810280crd,crd,GresJe00,rec_long,13,,,,,
player,201810280crd,crd,GresJe00,fumbles,1,,,,,
player,201810280crd,crd,GresJe00,fumbles_lost,1,,,,,
player,201810280crd,crd,WillCh05,pass_cmp,0,,,,,
player,201810280crd,crd,WillCh05,pass_att,0,,,,,
player,201810280crd,crd,WillCh05,pass_yds,0,,,,,
player,201810280crd,crd,WillCh05,pass_td,0,,,,,
player,201810280crd,crd,WillCh05,pass_int,0,,,,,
player,201810280crd,crd,WillCh05,pass_sacked,0,,,,,
player,201810280crd,crd,WillCh05,pass_sacked_yds,0,,,,,
player,201810280crd,crd,WillCh05,pass_long,0,,,,,
player,201810280crd,crd,WillCh05,pass_rating,,,,,,
player,201810280crd,crd,WillCh05,rush_att,0,,,,,
player,201810280crd,crd,WillCh05,rush_yds,0,,,,,
player,201810280crd,crd,WillCh05,rush_td,0,,,,,
player,201810280crd,crd,WillCh05,rush_long,0,,,,,
player,201810280crd,crd,WillCh05,targets,2,,,,,
player,201810280crd,crd,WillCh05,rec,2,,,,,
player,201810280crd,crd,WillCh05,rec_yds,21,,,,,
player,201810280crd,crd,WillCh05,rec_td,0,,,,,
player,201810280crd,crd,WillCh05,rec_long,14,,,,,
player,201810280crd,crd,WillCh05,fumbles,0,,,,,
player,201810280crd,crd,WillCh05,fumbles_lost,0,,,,,
player,201810280crd,crd,SealRi00,pass_cmp,0,,,,,
player,201810280crd,crd,SealRi00,pass_att,0,,,,,
player,201810280crd,crd,SealRi00,pass_yds,0,,,,,
player,201810280crd,crd,SealRi00,pass_td,0,,,,,
player,201810280crd,crd,SealRi00,pass_int,0,,,,,
player,201810280crd,crd,SealRi00,pass_sacked,0,,,,,
player,201810280crd,crd,SealRi00,pass_sacked_yds,0,,,,,
player,201810280crd,crd,SealRi00,pass_long,0,,,,,
player,201810280crd,crd,SealRi00,pass_rating,,,,,,
player,201810280crd,crd,SealRi00,rush_att,0,,,,,
player,201810280crd,crd,SealRi00,rush_yds,0,,,,,
player,201810280crd,crd,SealRi00,rush_td,0,,,,,
player,201810280crd,crd,SealRi00,rush_long,0,,,,,
player,201810280crd,crd,SealRi00,targets,4,,,,,
player,201810280crd,crd,SealRi00,rec,2,,,,,
player,201810280crd,crd,SealRi00,rec_yds,12,,,,,
player,201810280crd,crd,SealRi00,rec_td,0,,,,,
player,201810280crd,crd,SealRi00,rec_long,13,,,,,
player,201810280crd,crd,SealRi00,fumbles,0,,,,,
player,201810280crd,crd,SealRi00,fumbles_lost,0,,,,,
player,201810280crd,sfo,TartJa00,def_int,1,,,,,
player,201810280crd,sfo,TartJa00,def_int_yds,23,,,,,
player,201810280crd,sfo,TartJa00,def_int_td,0,,,,,
player,201810280crd,sfo,TartJa00,def_int_long,23,,,,,
player,201810280crd,sfo,TartJa00,pass_defended,1,,,,,
player,201810280crd,sfo,TartJa00,sacks,0.0,,,,,
player,201810280crd,sfo,TartJa00,tackles_combined,1,,,,,
player,201810280crd,sfo,TartJa00,tackles_solo,1,,,,,
player,201810280crd,sfo,TartJa00,tackles_assists,0,,,,,
player,201810280crd,sfo,TartJa00,tackles_loss,0,,,,,
player,201810280crd,sfo,TartJa00,qb_hits,0,,,,,
player,201810280crd,sfo,TartJa00,fumbles_rec,0,,,,,
player,201810280crd,sfo,TartJa00,fumbles_rec_yds,0,,,,,
player,201810280crd,sfo,TartJa00,fumbles_rec_td,0,,,,,
player,201810280crd,sfo,TartJa00,fumbles_forced,0,,,,,
player,201810280crd,sfo,SherRi00,def_int,0,,,,,
player,201810280crd,sfo,SherRi00,def_int_yds,0,,,,,
player,201810280crd,sfo,SherRi00,def_int_td,0,,,,,
player,201810280crd,sfo,SherRi00,def_int_long,0,,,,,
player,201810280crd,sfo,SherRi00,pass_defended,1,,,,,
player,201810280crd,sfo,SherRi00,sacks,1.0,,,,,
player,201810280crd,sfo,SherRi00,tackles_combined,7,,,,,
player,201810280crd,sfo,SherRi00,tackles_solo,7,,,,,
player,201810280crd,sfo,SherRi00,tackles_assists,0,,,,,
player,201810280crd,sfo,SherRi00,tackles_loss,1,,,,,
player,201810280crd,sfo,SherRi00,qb_hits,1,,,,,
player,201810280crd,sfo,SherRi00,fumbles_rec,0,,,,,
player,201810280crd,sfo,SherRi00,fumbles_rec_yds,0,,,,,
player,201810280crd,sfo,SherRi00,fumbles_rec_td,0,,,,,
player,201810280crd,sfo,SherRi00,fumbles_forced,0,,,,,
player,201810280crd,sfo,ArmsAr01,def_int,0,,,,,
player,201810280crd,sfo,ArmsAr01,def_int_yds,0,,,,,
player,201810280crd,sfo,ArmsAr01,def_int_td,0,,,,,
player,201810280crd,sfo,ArmsAr01,def_int_long,0,,,,,
player,201810280crd,sfo,ArmsAr01,pass_defended,0,,,,,
player,201810280crd,sfo,ArmsAr01,sacks,1.0,,,,,
player,201810280crd,sfo,ArmsAr01,tackles_combined,3,,,,,
player,201810280crd,sfo,ArmsAr01,tackles_solo,2,,,,,
player,201810280crd,sfo,ArmsAr01,tackles_assists,1,,,,,
player,201810280crd,sfo,ArmsAr01,tackles_loss,1,,,,,
player,201810280crd,sfo,ArmsAr01,qb_hits,2,,,,,
player,201810280crd,sfo,ArmsAr01,fumbles_rec,0,,,,,
player,201810280crd,sfo,ArmsAr01,fumbles_rec_yds,0,,,,,
player,201810280crd,sfo,ArmsAr01,fumbles_rec_td,0,,,,,
