game,2018,14,20181209,201812090kan,rav,"Baltimore Ravens",24,kan,"Kansas City Chiefs",27
player,201812090kan,rav,SneaWi00,rush_yds,0,,,,,
player,201812090kan,rav,SneaWi00,rush_td,0,,,,,
player,201812090kan,rav,SneaWi00,rush_long,0,,,,,
player,201812090kan,rav,SneaWi00,targets,7,,,,,
player,201812090kan,rav,SneaWi00,rec,5,,,,,
player,201812090kan,rav,SneaWi00,rec_yds,61,,,,,
player,201812090kan,rav,SneaWi00,rec_td,0,,,,,
player,201812090kan,rav,SneaWi00,rec_long,16,,,,,
player,201812090kan,rav,SneaWi00,fumbles,0,,,,,
player,201812090kan,rav,SneaWi00,fumbles_lost,0,,,,,
player,201812090kan,rav,CrabMi00,pass_cmp,0,,,,,
player,201812090kan,rav,CrabMi00,pass_att,0,,,,,
player,201812090kan,rav,CrabMi00,pass_yds,0,,,,,
player,201812090kan,rav,CrabMi00,pass_td,0,,,,,
player,201812090kan,rav,CrabMi00,pass_int,0,,,,,
player,201812090kan,rav,CrabMi00,pass_sacked,0,,,,,
player,201812090kan,rav,CrabMi00,pass_sacked_yds,0,,,,,
player,201812090kan,rav,CrabMi00,pass_long,0,,,,,
player,201812090kan,rav,CrabMi00,pass_rating,,,,,,
player,201812090kan,rav,CrabMi00,rush_att,0,,,,,
player,201812090kan,rav,CrabMi00,rush_yds,0,,,,,
player,201812090kan,rav,CrabMi00,rush_td,0,,,,,
player,201812090kan,rav,CrabMi00,rush_long,0,,,,,
player,201812090kan,rav,CrabMi00,targets,4,,,,,
player,201812090kan,rav,CrabMi00,rec,3,,,,,
player,201812090kan,rav,CrabMi00,rec_yds,31,,,,,
player,201812090kan,rav,CrabMi00,rec_td,0,,,,,
player,201812090kan,rav,CrabMi00,rec_long,12,,,,,
player,201812090kan,rav,CrabMi00,fumbles,0,,,,,
player,201812090kan,rav,CrabMi00,fumbles_lost,0,,,,,
player,201812090kan,rav,BrowJo02,pass_cmp,0,,,,,
player,201812090kan,rav,BrowJo02,pass_att,0,,,,,
player,201812090kan,rav,BrowJo02,pass_yds,0,,,,,
player,201812090kan,rav,BrowJo02,pass_td,0,,,,,
player,201812090kan,rav,BrowJo02,pass_int,0,,,,,
player,201812090kan,rav,BrowJo02,pass_sacked,0,,,,,
player,201812090kan,rav,BrowJo02,pass_sacked_yds,0,,,,,
player,201812090kan,rav,BrowJo02,pass_long,0,,,,,
player,201812090kan,rav,BrowJo02,pass_rating,,,,,,
player,201812090kan,rav,BrowJo02,rush_att,0,,,,,
player,201812090kan,rav,BrowJo02,rush_yds,0,,,,,
player,201812090kan,rav,BrowJo02,rush_td,0,,,,,
player,201812090kan,rav,BrowJo02,rush_long,0,,,,,
player,201812090kan,rav,BrowJo02,targets,6,,,,,
player,201812090kan,rav,BrowJo02,rec,2,,,,,
player,201812090kan,rav,BrowJo02,rec_yds,23,,,,,
player,201812090kan,rav,BrowJo02,rec_td,1,,,,,
player,201812090kan,rav,BrowJo02,rec_long,14,,,,,
player,201812090kan,rav,BrowJo02,fumbles,0,,,,,
player,201812090kan,rav,BrowJo02,fumbles_lost,0,,,,,
player,201812090kan,rav,WillMa04,pass_cmp,0,,,,,
player,201812090kan,rav,WillMa04,pass_att,0,,,,,
player,201812090kan,rav,WillMa04,pass_yds,0,,,,,
player,201812090kan,rav,WillMa04,pass_td,0,,,,,
player,201812090kan,rav,WillMa04,pass_int,0,,,,,
player,201812090kan,rav,WillMa04,pass_sacked,0,,,,,
player,201812090kan,rav,WillMa04,pass_sacked_yds,0,,,,,
player,201812090kan,rav,WillMa04,pass_long,0,,,,,
player,201812090kan,rav,WillMa04,pass_rating,,,,,,
player,201812090kan,rav,WillMa04,rush_att,0,,,,,
player,201812090kan,rav,WillMa04,rush_yds,0,,,,,
player,201812090kan,rav,WillMa04,rush_td,0,,,,,
player,201812090kan,rav,WillMa04,rush_long,0,,,,,
player,201812090kan,rav,WillMa04,targets,1,,,,,
player,201812090kan,rav,WillMa04,rec,1,,,,,
player,201812090kan,rav,WillMa04,rec_yds,10,,,,,
player,201812090kan,rav,WillMa04,rec_td,1,,,,,
player,201812090kan,rav,WillMa04,rec_long,10,,,,,
player,201812090kan,rav,WillMa04,fumbles,0,,,,,
player,201812090kan,rav,WillMa04,fumbles_lost,0,,,,,
player,201812090kan,rav,MoorCh00,pass_cmp,0,,,,,
player,201812090kan,rav,MoorCh00,pass_att,0,,,,,
player,201812090kan,rav,MoorCh00,pass_yds,0,,,,,
player,201812090kan,rav,MoorCh00,pass_td,0,,,,,
player,201812090kan,rav,MoorCh00,pass_int,0,,,,,
player,201812090kan,rav,MoorCh00,pass_sacked,0,,,,,
player,201812090kan,rav,MoorCh00,pass_sacked_yds,0,,,,,
player,201812090kan,rav,MoorCh00,pass_long,0,,,,,
player,201812090kan,rav,MoorCh00,pass_rating,,,,,,
player,201812090kan,rav,MoorCh00,rush_att,0,,,,,
player,201812090kan,rav,MoorCh00,rush_yds,0,,,,,
player,201812090kan,rav,MoorCh00,rush_td,0,,,,,
player,201812090kan,rav,MoorCh00,rush_long,0,,,,,
player,201812090kan,rav,MoorCh00,targets,2,,,,,
player,201812090kan,rav,MoorCh00,rec,0,,,,,
player,201812090kan,rav,MoorCh00,rec_yds,0,,,,,
player,201812090kan,rav,MoorCh00,rec_td,0,,,,,
player,201812090kan,rav,MoorCh00,rec_long,0,,,,,
player,201812090kan,rav,MoorCh00,fumbles,0,,,,,
player,201812090kan,rav,MoorCh00,fumbles_lost,0,,,,,
player,201812090kan,rav,AndrMa00,pass_cmp,0,,,,,
player,201812090kan,rav,AndrMa00,pass_att,0,,,,,
player,201812090kan,rav,AndrMa00,pass_yds,0,,,,,
player,201812090kan,rav,AndrMa00,pass_td,0,,,,,
player,201812090kan,rav,AndrMa00,pass_int,0,,,,,
player,201812090kan,rav,AndrMa00,pass_sacked,0,,,,,
player,201812090kan,rav,AndrMa00,pass_sacked_yds,0,,,,,
player,201812090kan,rav,AndrMa00,pass_long,0,,,,,
player,201812090kan,rav,AndrMa00,pass_rating,,,,,,
player,201812090kan,rav,AndrMa00,rush_att,0,,,,,
player,201812090kan,rav,AndrMa00,rush_yds,0,,,,,
player,201812090kan,rav,AndrMa00,rush_td,0,,,,,
player,201812090kan,rav,AndrMa00,rush_long,0,,,,,
player,201812090kan,rav,AndrMa00,targets,2,,,,,
player,201812090kan,rav,AndrMa00,rec,0,,,,,
player,201812090kan,rav,AndrMa00,rec_yds,0,,,,,
player,201812090kan,rav,AndrMa00,rec_td,0,,,,,
player,201812090kan,rav,AndrMa00,rec_long,0,,,,,
player,201812090kan,rav,AndrMa00,fumbles,0,,,,,
player,201812090kan,rav,AndrMa00,fumbles_lost,0,,,,,
player,201812090kan,kan,MahoPa00,pass_cmp,35,,,,,
player,201812090kan,kan,MahoPa00,pass_att,53,,,,,
player,201812090kan,kan,MahoPa00,pass_yds,377,,,,,
player,201812090kan,kan,MahoPa00,pass_td,2,,,,,
player,201812090kan,kan,MahoPa00,pass_int,1,,,,,
player,201812090kan,kan,MahoPa00,pass_sacked,3,,,,,
player,201812090kan,kan,MahoPa00,pass_sacked_yds,29,,,,,
player,201812090kan,kan,MahoPa00,pass_long,48,,,,,
player,201812090kan,kan,MahoPa00,pass_rating,91.5,,,,,
player,201812090kan,kan,MahoPa00,rush_att,2,,,,,
player,201812090kan,kan,MahoPa00,rush_yds,-3,,,,,
player,201812090kan,kan,MahoPa00,rush_td,0,,,,,
player,201812090kan,kan,MahoPa00,rush_long,2,,,,,
player,201812090kan,kan,MahoPa00,targets,0,,,,,
player,201812090kan,kan,MahoPa00,rec,0,,,,,
player,201812090kan,kan,MahoPa00,rec_yds,0,,,,,
player,201812090kan,kan,MahoPa00,rec_td,0,,,,,
player,201812090kan,kan,MahoPa00,rec_long,0,,,,,
player,201812090kan,kan,MahoPa00,fumbles,1,,,,,
player,201812090kan,kan,MahoPa00,fumbles_lost,0,,,,,
player,201812090kan,kan,WareSp00,pass_cmp,0,,,,,
player,201812090kan,kan,WareSp00,pass_att,0,,,,,
player,201812090kan,kan,WareSp00,pass_yds,0,,,,,
player,201812090kan,kan,WareSp00,pass_td,0,,,,,
player,201812090kan,kan,WareSp00,pass_int,0,,,,,
player,201812090kan,kan,WareSp00,pass_sacked,0,,,,,
player,201812090kan,kan,WareSp00,pass_sacked_yds,0,,,,,
player,201812090kan,kan,WareSp00,pass_long,0,,,,,
player,201812090kan,kan,WareSp00,pass_rating,,,,,,
player,201812090kan,kan,WareSp00,rush_att,15,,,,,
player,201812090kan,kan,WareSp00,rush_yds,75,,,,,
player,201812090kan,kan,WareSp00,rush_td,0,,,,,
player,201812090kan,kan,WareSp00,rush_long,13,,,,,
player,201812090kan,kan,WareSp00,targets,5,,,,,
player,201812090kan,kan,WareSp00,rec,5,,,,,
player,201812090kan,kan,WareSp00,rec_yds,54,,,,,
player,201812090kan,kan,WareSp00,rec_td,0,,,,,
player,201812090kan,kan,WareSp00,rec_long,31,,,,,
player,201812090kan,kan,WareSp00,fumbles,0,,,,,
player,201812090kan,kan,WareSp00,fumbles_lost,0,,,,,
player,201812090kan,kan,WillDa05,pass_cmp,0,,,,,
player,201812090kan,kan,WillDa05,pass_att,0,,,,,
player,201812090kan,kan,WillDa05,pass_yds,0,,,,,
player,201812090kan,kan,WillDa05,pass_td,0,,,,,
player,201812090kan,kan,WillDa05,pass_int,0,,,,,
player,201812090kan,kan,WillDa05,pass_sacked,0,,,,,
player,201812090kan,kan,WillDa05,pass_sacked_yds,0,,,,,
player,201812090kan,kan,WillDa05,pass_long,0,,,,,
player,201812090kan,kan,WillDa05,pass_rating,,,,,,
player,201812090kan,kan,WillDa05,rush_att,8,,,,,
player,201812090kan,kan,WillDa05,rush_yds,14,,,,,
player,201812090kan,kan,WillDa05,rush_td,1,,,,,
player,201812090kan,kan,WillDa05,rush_long,5,,,,,
player,201812090kan,kan,WillDa05,targets,5,,,,,
player,201812090kan,kan,WillDa05,rec,4,,,,,
player,201812090kan,kan,WillDa05,rec_yds,16,,,,,
player,201812090kan,kan,WillDa05,rec_td,1,,,,,
player,201812090kan,kan,WillDa05,rec_long,6,,,,,
player,201812090kan,kan,WillDa05,fumbles,0,,,,,
player,201812090kan,kan,WillDa05,fumbles_lost,0,,,,,
player,201812090kan,kan,HillTy00,pass_cmp,0,,,,,
player,201812090kan,kan,HillTy00,pass_att,0,,,,,
player,201812090kan,kan,HillTy00,pass_yds,0,,,,,
player,201812090kan,kan,HillTy00,pass_td,0,,,,,
player,201812090kan,kan,HillTy00,pass_int,0,,,,,
player,201812090kan,kan,HillTy00,pass_sacked,0,,,,,
player,201812090kan,kan,HillTy00,pass_sacked_yds,0,,,,,
player,201812090kan,kan,HillTy00,pass_long,0,,,,,
player,201812090kan,kan,HillTy00,pass_rating,,,,,,
player,201812090kan,kan,HillTy00,rush_att,1,,,,,
player,201812090kan,kan,HillTy00,rush_yds,6,,,,,
player,201812090kan,kan,HillTy00,rush_td,0,,,,,
player,201812090kan,kan,HillTy00,rush_long,6,,,,,
player,201812090kan,kan,HillTy00,targets,14,,,,,
player,201812090kan,kan,HillTy00,rec,8,,,,,
player,201812090kan,kan,HillTy00,rec_yds,139,,,,,
player,201812090kan,kan,HillTy00,rec_td,0,,,,,
player,201812090kan,kan,HillTy00,rec_long,48,,,,,
player,201812090kan,kan,HillTy00,fumbles,0,,,,,
player,201812090kan,kan,HillTy00,fumbles_lost,0,,,,,
player,201812090kan,kan,SherAn00,pass_cmp,0,,,,,
player,201812090kan,kan,SherAn00,pass_att,0,,,,,
player,201812090kan,kan,SherAn00,pass_yds,0,,,,,
player,201812090kan,kan,SherAn00,pass_td,0,,,,,
player,201812090kan,kan,SherAn00,pass_int,0,,,,,
player,201812090kan,kan,SherAn00,pass_sacked,0,,,,,
player,201812090kan,kan,SherAn00,pass_sacked_yds,0,,,,,
player,201812090kan,kan,SherAn00,pass_long,0,,,,,
player,201812090kan,kan,SherAn00,pass_rating,,,,,,
player,201812090kan,kan,SherAn00,rush_att,1,,,,,
player,201812090kan,kan,SherAn00,rush_yds,2,,,,,
player,201812090kan,kan,SherAn00,rush_td,0,,,,,
player,201812090kan,kan,SherAn00,rush_long,2,,,,,
player,201812090kan,kan,SherAn00,targets,1,,,,,
player,201812090kan,kan,SherAn00,rec,0,,,,,
player,201812090kan,kan,SherAn00,rec_yds,0,,,,,
player,201812090kan,kan,SherAn00,rec_td,0,,,,,
player,201812090kan,kan,SherAn00,rec_long,0,,,,,
player,201812090kan,kan,SherAn00,fumbles,0,,,,,
player,201812090kan,kan,SherAn00,fumbles_lost,0,,,,,
player,201812090kan,kan,KelcTr00,pass_cmp,0,,,,,
player,201812090kan,kan,KelcTr00,pass_att,0,,,,,
player,201812090kan,kan,KelcTr00,pass_yds,0,,,,,
player,201812090kan,kan,KelcTr00,pass_td,0,,,,,
player,201812090kan,kan,KelcTr00,pass_int,0,,,,,
player,201812090kan,kan,KelcTr00,pass_sacked,0,,,,,
player,201812090kan,kan,KelcTr00,pass_sacked_yds,0,,,,,
player,201812090kan,kan,KelcTr00,pass_long,0,,,,,
player,201812090kan,kan,KelcTr00,pass_rating,,,,,,
player,201812090kan,kan,KelcTr00,rush_att,0,,,,,
player,201812090kan,kan,KelcTr00,rush_yds,0,,,,,
player,201812090kan,kan,KelcTr00,rush_td,0,,,,,
player,201812090kan,kan,KelcTr00,rush_long,0,,,,,
player,201812090kan,kan,KelcTr00,targets,9,,,,,
player,201812090kan,kan,KelcTr00,rec,7,,,,,
player,201812090kan,kan,KelcTr00,rec_yds,77,,,,,
player,201812090kan,kan,KelcTr00,rec_td,1,,,,,
player,201812090kan,kan,KelcTr00,rec_long,17,,,,,
player,201812090kan,kan,KelcTr00,fumbles,0,,,,,
player,201812090kan,kan,KelcTr00,fumbles_lost,0,,,,,
player,201812090kan,kan,RobiDe01,pass_cmp,0,,,,,
player,201812090kan,kan,RobiDe01,pass_att,0,,,,,
player,201812090kan,kan,RobiDe01,pass_yds,0,,,,,
player,201812090kan,kan,RobiDe01,pass_td,0,,,,,
player,201812090kan,kan,RobiDe01,pass_int,0,,,,,
player,201812090kan,kan,RobiDe01,pass_sacked,0,,,,,
player,201812090kan,kan,RobiDe01,pass_sacked_yds,0,,,,,
player,201812090kan,kan,RobiDe01,pass_long,0,,,,,
player,201812090kan,kan,RobiDe01,pass_rating,,,,,,
player,201812090kan,kan,RobiDe01,rush_att,0,,,,,
player,201812090kan,kan,RobiDe01,rush_yds,0,,,,,
player,201812090kan,kan,RobiDe01,rush_td,0,,,,,
player,201812090kan,kan,RobiDe01,rush_long,0,,,,,
player,201812090kan,kan,RobiDe01,targets,7,,,,,
player,201812090kan,kan,RobiDe01,rec,5,,,,,
player,201812090kan,kan,RobiDe01,rec_yds,42,,,,,
player,201812090kan,kan,RobiDe01,rec_td,0,,,,,
player,201812090kan,kan,RobiDe01,rec_long,17,,,,,
player,201812090kan,kan,RobiDe01,fumbles,0,,,,,
player,201812090kan,kan,RobiDe01,fumbles_lost,0,,,,,
player,201812090kan,kan,HarrDe03,pass_cmp,0,,,,,
player,201812090kan,kan,HarrDe03,pass_att,0,,,,,
player,201812090kan,kan,HarrDe03,pass_yds,0,,,,,
player,201812090kan,kan,HarrDe03,pass_td,0,,,,,
player,201812090kan,kan,HarrDe03,pass_int,0,,,,,
player,201812090kan,kan,HarrDe03,pass_sacked,0,,,,,
player,201812090kan,kan,HarrDe03,pass_sacked_yds,0,,,,,
player,201812090kan,kan,HarrDe03,pass_long,0,,,,,
player,201812090kan,kan,HarrDe03,pass_rating,,,,,,
player,201812090kan,kan,HarrDe03,rush_att,0,,,,,
player,201812090kan,kan,HarrDe03,rush_yds,0,,,,,
player,201812090kan,kan,HarrDe03,rush_td,0,,,,,
player,201812090kan,kan,HarrDe03,rush_long,0,,,,,
player,201812090kan,kan,HarrDe03,targets,3,,,,,
player,201812090kan,kan,HarrDe03,rec,3,,,,,
player,201812090kan,kan,HarrDe03,rec_yds,28,,,,,
player,201812090kan,kan,HarrDe03,rec_td,0,,,,,
player,201812090kan,kan,HarrDe03,rec_long,15,,,,,
player,201812090kan,kan,HarrDe03,fumbles,0,,,,,
player,201812090kan,kan,HarrDe03,fumbles_lost,0,,,,,
player,201812090kan,kan,ConlCh00,pass_cmp,0,,,,,
player,201812090kan,kan,ConlCh00,pass_att,0,,,,,
player,201812090kan,kan,ConlCh00,pass_yds,0,,,,,
player,201812090kan,kan,ConlCh00,pass_td,0,,,,,
player,201812090kan,kan,ConlCh00,pass_int,0,,,,,
player,201812090kan,kan,ConlCh00,pass_sacked,0,,,,,
player,201812090kan,kan,ConlCh00,pass_sacked_yds,0,,,,,
player,201812090kan,kan,ConlCh00,pass_long,0,,,,,
player,201812090kan,kan,ConlCh00,pass_rating,,,,,,
player,201812090kan,kan,ConlCh00,rush_att,0,,,,,
player,201812090kan,kan,ConlCh00,rush_yds,0,,,,,
player,201812090kan,kan,ConlCh00,rush_td,0,,,,,
player,201812090kan,kan,ConlCh00,rush_long,0,,,,,
player,201812090kan,kan,ConlCh00,targets,3,,,,,
player,201812090kan,kan,ConlCh00,rec,2,,,,,
player,201812090kan,kan,ConlCh00,rec_yds,13,,,,,
player,201812090kan,kan,ConlCh00,rec_td,0,,,,,
player,201812090kan,kan,ConlCh00,rec_long,7,,,,,
player,201812090kan,kan,ConlCh00,fumbles,0,,,,,
player,201812090kan,kan,ConlCh00,fumbles_lost,0,,,,,
player,201812090kan,kan,WillDa10,pass_cmp,0,,,,,
player,201812090kan,kan,WillDa10,pass_att,0,,,,,
player,201812090kan,kan,WillDa10,pass_yds,0,,,,,
player,201812090kan,kan,WillDa10,pass_td,0,,,,,
player,201812090kan,kan,WillDa10,pass_int,0,,,,,
player,201812090kan,kan,WillDa10,pass_sacked,0,,,,,
player,201812090kan,kan,WillDa10,pass_sacked_yds,0,,,,,
player,201812090kan,kan,WillDa10,pass_long,0,,,,,
player,201812090kan,kan,WillDa10,pass_rating,,,,,,
player,201812090kan,kan,WillDa10,rush_att,0,,,,,
player,201812090kan,kan,WillDa10,rush_yds,0,,,,,
player,201812090kan,kan,WillDa10,rush_td,0,,,,,
player,201812090kan,kan,WillDa10,rush_long,0,,,,,
player,201812090kan,kan,WillDa10,targets,1,,,,,
player,201812090kan,kan,WillDa10,rec,1,,,,,
player,201812090kan,kan,WillDa10,rec_yds,8,,,,,
player,201812090kan,kan,WillDa10,rec_td,0,,,,,
player,201812090kan,kan,WillDa10,rec_long,8,,,,,
player,201812090kan,kan,WillDa10,fumbles,0,,,,,
player,201812090kan,kan,WillDa10,fumbles_lost,0,,,,,
player,201812090kan,rav,ClarCh00,def_int,1,,,,,
player,201812090kan,rav,ClarCh00,def_int_yds,5,,,,,
player,201812090kan,rav,ClarCh00,def_int_td,0,,,,,
player,201812090kan,rav,ClarCh00,def_int_long,5,,,,,
player,201812090kan,rav,ClarCh00,pass_defended,1,,,,,
player,201812090kan,rav,ClarCh00,sacks,0.0,,,,,
player,201812090kan,rav,ClarCh00,tackles_combined,4,,,,,
player,201812090kan,rav,ClarCh00,tackles_solo,3,,,,,
player,201812090kan,rav,ClarCh00,tackles_assists,1,,,,,
player,201812090kan,rav,ClarCh00,tackles_loss,0,,,,,
player,201812090kan,rav,ClarCh00,qb_hits,0,,,,,
player,201812090kan,rav,ClarCh00,fumbles_rec,0,,,,,
player,201812090kan,rav,ClarCh00,fumbles_rec_yds,0,,,,,
player,201812090kan,rav,ClarCh00,fumbles_rec_td,0,,,,,
