game,2018,17,20181230,201812300gnb,det,"Detroit Lions",31,gnb,"Green Bay Packers",0
player,201812300gnb,det,StafMa00,rec,0,,,,,
player,201812300gnb,det,StafMa00,rec_yds,0,,,,,
player,201812300gnb,det,StafMa00,rec_td,0,,,,,
player,201812300gnb,det,StafMa00,rec_long,0,,,,,
player,201812300gnb,det,StafMa00,fumbles,0,,,,,
player,201812300gnb,det,StafMa00,fumbles_lost,0,,,,,
player,201812300gnb,det,PratMa20,pass_cmp,1,,,,,
player,201812300gnb,det,PratMa20,pass_att,1,,,,,
player,201812300gnb,det,PratMa20,pass_yds,8,,,,,
player,201812300gnb,det,PratMa20,pass_td,1,,,,,
player,201812300gnb,det,PratMa20,pass_int,0,,,,,
player,201812300gnb,det,PratMa20,pass_sacked,0,,,,,
player,201812300gnb,det,PratMa20,pass_sacked_yds,0,,,,,
player,201812300gnb,det,PratMa20,pass_long,8,,,,,
player,201812300gnb,det,PratMa20,pass_rating,139.6,,,,,
player,201812300gnb,det,PratMa20,rush_att,0,,,,,
player,201812300gnb,det,PratMa20,rush_yds,0,,,,,
player,201812300gnb,det,PratMa20,rush_td,0,,,,,
player,201812300gnb,det,PratMa20,rush_long,0,,,,,
player,201812300gnb,det,PratMa20,targets,0,,,,,
player,201812300gnb,det,PratMa20,rec,0,,,,,
player,201812300gnb,det,PratMa20,rec_yds,0,,,,,
player,201812300gnb,det,PratMa20,rec_td,0,,,,,
player,201812300gnb,det,PratMa20,rec_long,0,,,,,
player,201812300gnb,det,PratMa20,fumbles,0,,,,,
player,201812300gnb,det,PratMa20,fumbles_lost,0,,,,,
player,201812300gnb,det,ZennZa00,pass_cmp,0,,,,,
player,201812300gnb,det,ZennZa00,pass_att,0,,,,,
player,201812300gnb,det,ZennZa00,pass_yds,0,,,,,
player,201812300gnb,det,ZennZa00,pass_td,0,,,,,
player,201812300gnb,det,ZennZa00,pass_int,0,,,,,
player,201812300gnb,det,ZennZa00,pass_sacked,0,,,,,
player,201812300gnb,det,ZennZa00,pass_sacked_yds,0,,,,,
player,201812300gnb,det,ZennZa00,pass_long,0,,,,,
player,201812300gnb,det,ZennZa00,pass_rating,,,,,,
player,201812300gnb,det,ZennZa00,rush_att,21,,,,,
player,201812300gnb,det,ZennZa00,rush_yds,93,,,,,
player,201812300gnb,det,ZennZa00,rush_td,1,,,,,
player,201812300gnb,det,ZennZa00,rush_long,13,,,,,
player,201812300gnb,det,ZennZa00,targets,2,,,,,
player,201812300gnb,det,ZennZa00,rec,1,,,,,
player,201812300gnb,det,ZennZa00,rec_yds,30,,,,,
player,201812300gnb,det,ZennZa00,rec_td,0,,,,,
player,201812300gnb,det,ZennZa00,rec_long,30,,,,,
player,201812300gnb,det,ZennZa00,fumbles,0,,,,,
player,201812300gnb,det,ZennZa00,fumbles_lost,0,,,,,
player,201812300gnb,det,RiddTh00,pass_cmp,0,,,,,
player,201812300gnb,det,RiddTh00,pass_att,0,,,,,
player,201812300gnb,det,RiddTh00,pass_yds,0,,,,,
player,201812300gnb,det,RiddTh00,pass_td,0,,,,,
player,201812300gnb,det,RiddTh00,pass_int,0,,,,,
player,201812300gnb,det,RiddTh00,pass_sacked,0,,,,,
player,201812300gnb,det,RiddTh00,pass_sacked_yds,0,,,,,
player,201812300gnb,det,RiddTh00,pass_long,0,,,,,
player,201812300gnb,det,RiddTh00,pass_rating,,,,,,
player,201812300gnb,det,RiddTh00,rush_att,4,,,,,
player,201812300gnb,det,RiddTh00,rush_yds,24,,,,,
player,201812300gnb,det,RiddTh00,rush_td,0,,,,,
player,201812300gnb,det,RiddTh00,rush_long,8,,,,,
player,201812300gnb,det,RiddTh00,targets,0,,,,,
player,201812300gnb,det,RiddTh00,rec,0,,,,,
player,201812300gnb,det,RiddTh00,rec_yds,0,,,,,
player,201812300gnb,det,RiddTh00,rec_td,0,,,,,
player,201812300gnb,det,RiddTh00,rec_long,0,,,,,
player,201812300gnb,det,RiddTh00,fumbles,0,,,,,
player,201812300gnb,det,RiddTh00,fumbles_lost,0,,,,,
player,201812300gnb,det,BlouLe00,pass_cmp,0,,,,,
player,201812300gnb,det,BlouLe00,pass_att,0,,,,,
player,201812300gnb,det,BlouLe00,pass_yds,0,,,,,
player,201812300gnb,det,BlouLe00,pass_td,0,,,,,
player,201812300gnb,det,BlouLe00,pass_int,0,,,,,
player,201812300gnb,det,BlouLe00,pass_sacked,0,,,,,
player,201812300gnb,det,BlouLe00,pass_sacked_yds,0,,,,,
player,201812300gnb,det,BlouLe00,pass_long,0,,,,,
player,201812300gnb,det,BlouLe00,pass_rating,,,,,,
player,201812300gnb,det,BlouLe00,rush_att,11,,,,,
player,201812300gnb,det,BlouLe00,rush_yds,15,,,,,
player,201812300gnb,det,BlouLe00,rush_td,0,,,,,
player,201812300gnb,det,BlouLe00,rush_long,6,,,,,
player,201812300gnb,det,BlouLe00,targets,0,,,,,
player,201812300gnb,det,BlouLe00,rec,0,,,,,
player,201812300gnb,det,BlouLe00,rec_yds,0,,,,,
player,201812300gnb,det,BlouLe00,rec_td,0,,,,,
player,201812300gnb,det,BlouLe00,rec_long,0,,,,,
player,201812300gnb,det,BlouLe00,fumbles,0,,,,,
player,201812300gnb,det,BlouLe00,fumbles_lost,0,,,,,
player,201812300gnb,det,PoweBr00,pass_cmp,0,,,,,
player,201812300gnb,det,PoweBr00,pass_att,0,,,,,
player,201812300gnb,det,PoweBr00,pass_yds,0,,,,,
player,201812300gnb,det,PoweBr00,pass_td,0,,,,,
player,201812300gnb,det,PoweBr00,pass_int,0,,,,,
player,201812300gnb,det,PoweBr00,pass_sacked,0,,,,,
player,201812300gnb,det,PoweBr00,pass_sacked_yds,0,,,,,
player,201812300gnb,det,PoweBr00,pass_long,0,,,,,
player,201812300gnb,det,PoweBr00,pass_rating,,,,,,
player,201812300gnb,det,PoweBr00,rush_att,0,,,,,
player,201812300gnb,det,PoweBr00,rush_yds,0,,,,,
player,201812300gnb,det,PoweBr00,rush_td,0,,,,,
player,201812300gnb,det,PoweBr00,rush_long,0,,,,,
player,201812300gnb,det,PoweBr00,targets,9,,,,,
player,201812300gnb,det,PoweBr00,rec,6,,,,,
player,201812300gnb,det,PoweBr00,rec_yds,103,,,,,
player,201812300gnb,det,PoweBr00,rec_td,0,,,,,
player,201812300gnb,det,PoweBr00,rec_long,41,,,,,
player,201812300gnb,det,PoweBr00,fumbles,0,,,,,
player,201812300gnb,det,PoweBr00,fumbles_lost,0,,,,,
player,201812300gnb,det,JoneAn01,pass_cmp,0,,,,,
player,201812300gnb,det,JoneAn01,pass_att,0,,,,,
player,201812300gnb,det,JoneAn01,pass_yds,0,,,,,
player,201812300gnb,det,JoneAn01,pass_td,0,,,,,
player,201812300gnb,det,JoneAn01,pass_int,0,,,,,
player,201812300gnb,det,JoneAn01,pass_sacked,0,,,,,
player,201812300gnb,det,JoneAn01,pass_sacked_yds,0,,,,,
player,201812300gnb,det,JoneAn01,pass_long,0,,,,,
player,201812300gnb,det,JoneAn01,pass_rating,,,,,,
player,201812300gnb,det,JoneAn01,rush_att,0,,,,,
player,201812300gnb,det,JoneAn01,rush_yds,0,,,,,
player,201812300gnb,det,JoneAn01,rush_td,0,,,,,
player,201812300gnb,det,JoneAn01,rush_long,0,,,,,
player,201812300gnb,det,JoneAn01,targets,12,,,,,
player,201812300gnb,det,JoneAn01,rec,6,,,,,
player,201812300gnb,det,JoneAn01,rec_yds,50,,,,,
player,201812300gnb,det,JoneAn01,rec_td,0,,,,,
player,201812300gnb,det,JoneAn01,rec_long,15,,,,,
player,201812300gnb,det,JoneAn01,fumbles,0,,,,,
player,201812300gnb,det,JoneAn01,fumbles_lost,0,,,,,
player,201812300gnb,det,ToilLe00,pass_cmp,0,,,,,
player,201812300gnb,det,ToilLe00,pass_att,0,,,,,
player,201812300gnb,det,ToilLe00,pass_yds,0,,,,,
player,201812300gnb,det,ToilLe00,pass_td,0,,,,,
player,201812300gnb,det,ToilLe00,pass_int,0,,,,,
player,201812300gnb,det,ToilLe00,pass_sacked,0,,,,,
player,201812300gnb,det,ToilLe00,pass_sacked_yds,0,,,,,
player,201812300gnb,det,ToilLe00,pass_long,0,,,,,
player,201812300gnb,det,ToilLe00,pass_rating,,,,,,
player,201812300gnb,det,ToilLe00,rush_att,0,,,,,
player,201812300gnb,det,ToilLe00,rush_yds,0,,,,,
player,201812300gnb,det,ToilLe00,rush_td,0,,,,,
player,201812300gnb,det,ToilLe00,rush_long,0,,,,,
player,201812300gnb,det,ToilLe00,targets,4,,,,,
player,201812300gnb,det,ToilLe00,rec,4,,,,,
player,201812300gnb,det,ToilLe00,rec_yds,43,,,,,
player,201812300gnb,det,ToilLe00,rec_td,1,,,,,
player,201812300gnb,det,ToilLe00,rec_long,16,,,,,
player,201812300gnb,det,ToilLe00,fumbles,0,,,,,
player,201812300gnb,det,ToilLe00,fumbles_lost,0,,,,,
player,201812300gnb,det,JoneT.00,pass_cmp,0,,,,,
player,201812300gnb,det,JoneT.00,pass_att,0,,,,,
player,201812300gnb,det,JoneT.00,pass_yds,0,,,,,
player,201812300gnb,det,JoneT.00,pass_td,0,,,,,
player,201812300gnb,det,JoneT.00,pass_int,0,,,,,
player,201812300gnb,det,JoneT.00,pass_sacked,0,,,,,
player,201812300gnb,det,JoneT.00,pass_sacked_yds,0,,,,,
player,201812300gnb,det,JoneT.00,pass_long,0,,,,,
player,201812300gnb,det,JoneT.00,pass_rating,,,,,,
player,201812300gnb,det,JoneT.00,rush_att,0,,,,,
player,201812300gnb,det,JoneT.00,rush_yds,0,,,,,
player,201812300gnb,det,JoneT.00,rush_td,0,,,,,
player,201812300gnb,det,JoneT.00,rush_long,0,,,,,
player,201812300gnb,det,JoneT.00,targets,3,,,,,
player,201812300gnb,det,JoneT.00,rec,3,,,,,
player,201812300gnb,det,JoneT.00,rec_yds,40,,,,,
player,201812300gnb,det,JoneT.00,rec_td,2,,,,,
player,201812300gnb,det,JoneT.00,rec_long,23,,,,,
player,201812300gnb,det,JoneT.00,fumbles,0,,,,,
player,201812300gnb,det,JoneT.00,fumbles_lost,0,,,,,
player,201812300gnb,det,BellNi01,pass_cmp,0,,,,,
player,201812300gnb,det,BellNi01,pass_att,0,,,,,
player,201812300gnb,det,BellNi01,pass_yds,0,,,,,
player,201812300gnb,det,BellNi01,pass_td,0,,,,,
player,201812300gnb,det,BellNi01,pass_int,0,,,,,
player,201812300gnb,det,BellNi01,pass_sacked,0,,,,,
player,201812300gnb,det,BellNi01,pass_sacked_yds,0,,,,,
player,201812300gnb,det,BellNi01,pass_long,0,,,,,
player,201812300gnb,det,BellNi01,pass_rating,,,,,,
player,201812300gnb,det,BellNi01,rush_att,0,,,,,
player,201812300gnb,det,BellNi01,rush_yds,0,,,,,
player,201812300gnb,det,BellNi01,rush_td,0,,,,,
player,201812300gnb,det,BellNi01,rush_long,0,,,,,
player,201812300gnb,det,BellNi01,targets,1,,,,,
player,201812300gnb,det,BellNi01,rec,1,,,,,
player,201812300gnb,det,BellNi01,rec_yds,8,,,,,
player,201812300gnb,det,BellNi01,rec_td,0,,,,,
player,201812300gnb,det,BellNi01,rec_long,8,,,,,
player,201812300gnb,det,BellNi01,fumbles,0,,,,,
player,201812300gnb,det,BellNi01,fumbles_lost,0,,,,,
player,201812300gnb,det,LacyCh00,pass_cmp,0,,,,,
player,201812300gnb,det,LacyCh00,pass_att,0,,,,,
player,201812300gnb,det,LacyCh00,pass_yds,0,,,,,
player,201812300gnb,det,LacyCh00,pass_td,0,,,,,
player,201812300gnb,det,LacyCh00,pass_int,0,,,,,
player,201812300gnb,det,LacyCh00,pass_sacked,0,,,,,
player,201812300gnb,det,LacyCh00,pass_sacked_yds,0,,,,,
player,201812300gnb,det,LacyCh00,pass_long,0,,,,,
player,201812300gnb,det,LacyCh00,pass_rating,,,,,,
player,201812300gnb,det,LacyCh00,rush_att,0,,,,,
player,201812300gnb,det,LacyCh00,rush_yds,0,,,,,
player,201812300gnb,det,LacyCh00,rush_td,0,,,,,
player,201812300gnb,det,LacyCh00,rush_long,0,,,,,
player,201812300gnb,det,LacyCh00,targets,1,,,,,
player,201812300gnb,det,LacyCh00,rec,0,,,,,
player,201812300gnb,det,LacyCh00,rec_yds,0,,,,,
player,201812300gnb,det,LacyCh00,rec_td,0,,,,,
player,201812300gnb,det,LacyCh00,rec_long,0,,,,,
player,201812300gnb,det,LacyCh00,fumbles,0,,,,,
player,201812300gnb,det,LacyCh00,fumbles_lost,0,,,,,
player,201812300gnb,gnb,KizeDe00,pass_cmp,16,,,,,
player,201812300gnb,gnb,KizeDe00,pass_att,35,,,,,
player,201812300gnb,gnb,KizeDe00,pass_yds,132,,,,,
player,201812300gnb,gnb,KizeDe00,pass_td,0,,,,,
player,201812300gnb,gnb,KizeDe00,pass_int,1,,,,,
player,201812300gnb,gnb,KizeDe00,pass_sacked,2,,,,,
player,201812300gnb,gnb,KizeDe00,pass_sacked_yds,17,,,,,
player,201812300gnb,gnb,KizeDe00,pass_long,27,,,,,
player,201812300gnb,gnb,KizeDe00,pass_rating,44.0,,,,,
player,201812300gnb,gnb,KizeDe00,rush_att,4,,,,,
player,201812300gnb,gnb,KizeDe00,rush_yds,40,,,,,
player,201812300gnb,gnb,KizeDe00,rush_td,0,,,,,
player,201812300gnb,gnb,KizeDe00,rush_long,12,,,,,
player,201812300gnb,gnb,KizeDe00,targets,0,,,,,
player,201812300gnb,gnb,KizeDe00,rec,0,,,,,
player,201812300gnb,gnb,KizeDe00,rec_yds,0,,,,,
player,201812300gnb,gnb,KizeDe00,rec_td,0,,,,,
player,201812300gnb,gnb,KizeDe00,rec_long,0,,,,,
player,201812300gnb,gnb,KizeDe00,fumbles,0,,,,,
player,201812300gnb,gnb,KizeDe00,fumbles_lost,0,,,,,
player,201812300gnb,gnb,RodgAa00,pass_cmp,3,,,,,
player,201812300gnb,gnb,RodgAa00,pass_att,5,,,,,
player,201812300gnb,gnb,RodgAa00,pass_yds,26,,,,,
player,201812300gnb,gnb,RodgAa00,pass_td,0,,,,,
player,201812300gnb,gnb,RodgAa00,pass_int,0,,,,,
player,201812300gnb,gnb,RodgAa00,pass_sacked,1,,,,,
player,201812300gnb,gnb,RodgAa00,pass_sacked_yds,12,,,,,
player,201812300gnb,gnb,RodgAa00,pass_long,16,,,,,
player,201812300gnb,gnb,RodgAa00,pass_rating,73.7,,,,,
player,201812300gnb,gnb,RodgAa00,rush_att,0,,,,,
player,201812300gnb,gnb,RodgAa00,rush_yds,0,,,,,
player,201812300gnb,gnb,RodgAa00,rush_td,0,,,,,
player,201812300gnb,gnb,RodgAa00,rush_long,0,,,,,
player,201812300gnb,gnb,RodgAa00,targets,0,,,,,
player,201812300gnb,gnb,RodgAa00,rec,0,,,,,
player,201812300gnb,gnb,RodgAa00,rec_yds,0,,,,,
player,201812300gnb,gnb,RodgAa00,rec_td,0,,,,,
player,201812300gnb,gnb,RodgAa00,rec_long,0,,,,,
player,201812300gnb,gnb,RodgAa00,fumbles,0,,,,,
player,201812300gnb,gnb,RodgAa00,fumbles_lost,0,,,,,
player,201812300gnb,gnb,WillJa06,pass_cmp,0,,,,,
player,201812300gnb,gnb,WillJa06,pass_att,0,,,,,
player,201812300gnb,gnb,WillJa06,pass_yds,0,,,,,
player,201812300gnb,gnb,WillJa06,pass_td,0,,,,,
player,201812300gnb,gnb,WillJa06,pass_int,0,,,,,
player,201812300gnb,gnb,WillJa06,pass_sacked,0,,,,,
player,201812300gnb,gnb,WillJa06,pass_sacked_yds,0,,,,,
player,201812300gnb,gnb,WillJa06,pass_long,0,,,,,
player,201812300gnb,gnb,WillJa06,pass_rating,,,,,,
player,201812300gnb,gnb,WillJa06,rush_att,8,,,,,
player,201812300gnb,gnb,WillJa06,rush_yds,4,,,,,
player,201812300gnb,gnb,WillJa06,rush_td,0,,,,,
player,201812300gnb,gnb,WillJa06,rush_long,5,,,,,
player,201812300gnb,gnb,WillJa06,targets,3,,,,,
player,201812300gnb,gnb,WillJa06,rec,3,,,,,
player,201812300gnb,gnb,WillJa06,rec_yds,16,,,,,
player,201812300gnb,gnb,WillJa06,rec_td,0,,,,,
player,201812300gnb,gnb,WillJa06,rec_long,9,,,,,
player,201812300gnb,gnb,WillJa06,fumbles,0,,,,,
player,201812300gnb,gnb,WillJa06,fumbles_lost,0,,,,,
player,201812300gnb,gnb,BibbKa00,pass_cmp,0,,,,,
player,201812300gnb,gnb,BibbKa00,pass_att,0,,,,,
player,201812300gnb,gnb,BibbKa00,pass_yds,0,,,,,
player,201812300gnb,gnb,BibbKa00,pass_td,0,,,,,
player,201812300gnb,gnb,BibbKa00,pass_int,0,,,,,
player,201812300gnb,gnb,BibbKa00,pass_sacked,0,,,,,
player,201812300gnb,gnb,BibbKa00,pass_sacked_yds,0,,,,,
player,201812300gnb,gnb,BibbKa00,pass_long,0,,,,,
player,201812300gnb,gnb,BibbKa00,pass_rating,,,,,,
player,201812300gnb,gnb,BibbKa00,rush_att,1,,,,,
player,201812300gnb,gnb,BibbKa00,rush_yds,2,,,,,
player,201812300gnb,gnb,BibbKa00,rush_td,0,,,,,
player,201812300gnb,gnb,BibbKa00,rush_long,2,,,,,
player,201812300gnb,gnb,BibbKa00,targets,5,,,,,
player,201812300gnb,gnb,BibbKa00,rec,3,,,,,
player,201812300gnb,gnb,BibbKa00,rec_yds,13,,,,,
player,201812300gnb,gnb,BibbKa00,rec_td,0,,,,,
player,201812300gnb,gnb,BibbKa00,rec_long,5,,,,,
player,201812300gnb,gnb,BibbKa00,fumbles,0,,,,,
player,201812300gnb,gnb,BibbKa00,fumbles_lost,0,,,,,
player,201812300gnb,gnb,ValdMa00,pass_cmp,0,,,,,
player,201812300gnb,gnb,ValdMa00,pass_att,0,,,,,
player,201812300gnb,gnb,ValdMa00,pass_yds,0,,,,,
player,201812300gnb,gnb,ValdMa00,pass_td,0,,,,,
player,201812300gnb,gnb,ValdMa00,pass_int,0,,,,,
player,201812300gnb,gnb,ValdMa00,pass_sacked,0,,,,,
player,201812300gnb,gnb,ValdMa00,pass_sacked_yds,0,,,,,
player,201812300gnb,gnb,ValdMa00,pass_long,0,,,,,
player,201812300gnb,gnb,ValdMa00,pass_rating,,,,,,
player,201812300gnb,gnb,ValdMa00,rush_att,0,,,,,
player,201812300gnb,gnb,ValdMa00,rush_yds,0,,,,,
player,201812300gnb,gnb,ValdMa00,rush_td,0,,,,,
player,201812300gnb,gnb,ValdMa00,rush_long,0,,,,,
player,201812300gnb,gnb,ValdMa00,targets,8,,,,,
player,201812300gnb,gnb,ValdMa00,rec,3,,,,,
player,201812300gnb,gnb,ValdMa00,rec_yds,43,,,,,
player,201812300gnb,gnb,ValdMa00,rec_td,0,,,,,
player,201812300gnb,gnb,ValdMa00,rec_long,19,,,,,
player,201812300gnb,gnb,ValdMa00,fumbles,0,,,,,
player,201812300gnb,gnb,ValdMa00,fumbles_lost,0,,,,,
player,201812300gnb,gnb,CobbRa00,pass_cmp,0,,,,,
player,201812300gnb,gnb,CobbRa00,pass_att,0,,,,,
player,201812300gnb,gnb,CobbRa00,pass_yds,0,,,,,
player,201812300gnb,gnb,CobbRa00,pass_td,0,,,,,
player,201812300gnb,gnb,CobbRa00,pass_int,0,,,,,
player,201812300gnb,gnb,CobbRa00,pass_sacked,0,,,,,
player,201812300gnb,gnb,CobbRa00,pass_sacked_yds,0,,,,,
player,201812300gnb,gnb,CobbRa00,pass_long,0,,,,,
player,201812300gnb,gnb,CobbRa00,pass_rating,,,,,,
player,201812300gnb,gnb,CobbRa00,rush_att,0,,,,,
player,201812300gnb,gnb,CobbRa00,rush_yds,0,,,,,
player,201812300gnb,gnb,CobbRa00,rush_td,0,,,,,
player,201812300gnb,gnb,CobbRa00,rush_long,0,,,,,
player,201812300gnb,gnb,CobbRa00,targets,5,,,,,
player,201812300gnb,gnb,CobbRa00,rec,1,,,,,
player,201812300gnb,gnb,CobbRa00,rec_yds,27,,,,,
player,201812300gnb,gnb,CobbRa00,rec_td,0,,,,,
player,201812300gnb,gnb,CobbRa00,rec_long,27,,,,,
player,201812300gnb,gnb,CobbRa00,fumbles,0,,,,,
player,201812300gnb,gnb,CobbRa00,fumbles_lost,0,,,,,
player,201812300gnb,gnb,GrahJi00,pass_cmp,0,,,,,
player,201812300gnb,gnb,GrahJi00,pass_att,0,,,,,
player,201812300gnb,gnb,GrahJi00,pass_yds,0,,,,,
player,201812300gnb,gnb,GrahJi00,pass_td,0,,,,,
player,201812300gnb,gnb,GrahJi00,pass_int,0,,,,,
player,201812300gnb,gnb,GrahJi00,pass_sacked,0,,,,,
player,201812300gnb,gnb,GrahJi00,pass_sacked_yds,0,,,,,
player,201812300gnb,gnb,GrahJi00,pass_long,0,,,,,
player,201812300gnb,gnb,GrahJi00,pass_rating,,,,,,
player,201812300gnb,gnb,GrahJi00,rush_att,0,,,,,
player,201812300gnb,gnb,GrahJi00,rush_yds,0,,,,,
player,201812300gnb,gnb,GrahJi00,rush_td,0,,,,,
player,201812300gnb,gnb,GrahJi00,rush_long,0,,,,,
player,201812300gnb,gnb,GrahJi00,targets,5,,,,,
player,201812300gnb,gnb,GrahJi00,rec,3,,,,,
player,201812300gnb,gnb,GrahJi00,rec_yds,21,,,,,
player,201812300gnb,gnb,GrahJi00,rec_td,0,,,,,
player,201812300gnb,gnb,GrahJi00,rec_long,16,,,,,
player,201812300gnb,gnb,GrahJi00,fumbles,0,,,,,
player,201812300gnb,gnb,GrahJi00,fumbles_lost,0,,,,,
player,201812300gnb,gnb,KumeJa00,pass_cmp,0,,,,,
player,201812300gnb,gnb,KumeJa00,pass_att,0,,,,,
player,201812300gnb,gnb,KumeJa00,pass_yds,0,,,,,
player,201812300gnb,gnb,KumeJa00,pass_td,0,,,,,
player,201812300gnb,gnb,KumeJa00,pass_int,0,,,,,
player,201812300gnb,gnb,KumeJa00,pass_sacked,0,,,,,
player,201812300gnb,gnb,KumeJa00,pass_sacked_yds,0,,,,,
player,201812300gnb,gnb,KumeJa00,pass_long,0,,,,,
player,201812300gnb,gnb,KumeJa00,pass_rating,,,,,,
player,201812300gnb,gnb,KumeJa00,rush_att,0,,,,,
player,201812300gnb,gnb,KumeJa00,rush_yds,0,,,,,
player,201812300gnb,gnb,KumeJa00,rush_td,0,,,,,
player,201812300gnb,gnb,KumeJa00,rush_long,0,,,,,
player,201812300gnb,gnb,KumeJa00,targets,4,,,,,
player,201812300gnb,gnb,KumeJa00,rec,3,,,,,
player,201812300gnb,gnb,KumeJa00,rec_yds,19,,,,,
player,201812300gnb,gnb,KumeJa00,rec_td,0,,,,,
player,201812300gnb,gnb,KumeJa00,rec_long,7,,,,,
player,201812300gnb,gnb,KumeJa00,fumbles,0,,,,,
player,201812300gnb,gnb,KumeJa00,fumbles_lost,0,,,,,
player,201812300gnb,gnb,TonyRo00,pass_cmp,0,,,,,
player,201812300gnb,gnb,TonyRo00,pass_att,0,,,,,
player,201812300gnb,gnb,TonyRo00,pass_yds,0,,,,,
player,201812300gnb,gnb,TonyRo00,pass_td,0,,,,,
player,201812300gnb,gnb,TonyRo00,pass_int,0,,,,,
player,201812300gnb,gnb,TonyRo00,pass_sacked,0,,,,,
player,201812300gnb,gnb,TonyRo00,pass_sacked_yds,0,,,,,
player,201812300gnb,gnb,TonyRo00,pass_long,0,,,,,
player,201812300gnb,gnb,TonyRo00,pass_rating,,,,,,
player,201812300gnb,gnb,TonyRo00,rush_att,0,,,,,
player,201812300gnb,gnb,TonyRo00,rush_yds,0,,,,,
player,201812300gnb,gnb,TonyRo00,rush_td,0,,,,,
player,201812300gnb,gnb,TonyRo00,rush_long,0,,,,,
player,201812300gnb,gnb,TonyRo00,targets,2,,,,,
player,201812300gnb,gnb,TonyRo00,rec,1,,,,,
player,201812300gnb,gnb,TonyRo00,rec_yds,7,,,,,
player,201812300gnb,gnb,TonyRo00,rec_td,0,,,,,
player,201812300gnb,gnb,TonyRo00,rec_long,7,,,,,
player,201812300gnb,gnb,TonyRo00,fumbles,0,,,,,
player,201812300gnb,gnb,TonyRo00,fumbles_lost,0,,,,,
player,201812300gnb,gnb,LazaAl00,pass_cmp,0,,,,,
player,201812300gnb,gnb,LazaAl00,pass_att,0,,,,,
player,201812300gnb,gnb,LazaAl00,pass_yds,0,,,,,
player,201812300gnb,gnb,LazaAl00,pass_td,0,,,,,
player,201812300gnb,gnb,LazaAl00,pass_int,0,,,,,
player,201812300gnb,gnb,LazaAl00,pass_sacked,0,,,,,
player,201812300gnb,gnb,LazaAl00,pass_sacked_yds,0,,,,,
player,201812300gnb,gnb,LazaAl00,pass_long,0,,,,,
player,201812300gnb,gnb,LazaAl00,pass_rating,,,,,,
player,201812300gnb,gnb,LazaAl00,rush_att,0,,,,,
player,201812300gnb,gnb,LazaAl00,rush_yds,0,,,,,
player,201812300gnb,gnb,LazaAl00,rush_td,0,,,,,
player,201812300gnb,gnb,LazaAl00,rush_long,0,,,,,
player,201812300gnb,gnb,LazaAl00,targets,1,,,,,
player,201812300gnb,gnb,LazaAl00,rec,1,,,,,
player,201812300gnb,gnb,LazaAl00,rec_yds,7,,,,,
player,201812300gnb,gnb,LazaAl00,rec_td,0,,,,,
player,201812300gnb,gnb,LazaAl00,rec_long,7,,,,,
player,201812300gnb,gnb,LazaAl00,fumbles,0,,,,,
