game,2018,5,20181007,201810070cle,rav,"Baltimore Ravens",9,cle,"Cleveland Browns",12
player,201810070cle,rav,BrowJo02,pass_cmp,0,,,,,
player,201810070cle,rav,BrowJo02,pass_att,0,,,,,
player,201810070cle,rav,BrowJo02,pass_yds,0,,,,,
player,201810070cle,rav,BrowJo02,pass_td,0,,,,,
player,201810070cle,rav,BrowJo02,pass_int,0,,,,,
player,201810070cle,rav,BrowJo02,pass_sacked,0,,,,,
player,201810070cle,rav,BrowJo02,pass_sacked_yds,0,,,,,
player,201810070cle,rav,BrowJo02,pass_long,0,,,,,
player,201810070cle,rav,BrowJo02,pass_rating,,,,,,
player,201810070cle,rav,BrowJo02,rush_att,0,,,,,
player,201810070cle,rav,BrowJo02,rush_yds,0,,,,,
player,201810070cle,rav,BrowJo02,rush_td,0,,,,,
player,201810070cle,rav,BrowJo02,rush_long,0,,,,,
player,201810070cle,rav,BrowJo02,targets,14,,,,,
player,201810070cle,rav,BrowJo02,rec,4,,,,,
player,201810070cle,rav,BrowJo02,rec_yds,58,,,,,
player,201810070cle,rav,BrowJo02,rec_td,0,,,,,
player,201810070cle,rav,BrowJo02,rec_long,28,,,,,
player,201810070cle,rav,BrowJo02,fumbles,0,,,,,
player,201810070cle,rav,BrowJo02,fumbles_lost,0,,,,,
player,201810070cle,rav,SneaWi00,pass_cmp,0,,,,,
player,201810070cle,rav,SneaWi00,pass_att,0,,,,,
player,201810070cle,rav,SneaWi00,pass_yds,0,,,,,
player,201810070cle,rav,SneaWi00,pass_td,0,,,,,
player,201810070cle,rav,SneaWi00,pass_int,0,,,,,
player,201810070cle,rav,SneaWi00,pass_sacked,0,,,,,
player,201810070cle,rav,SneaWi00,pass_sacked_yds,0,,,,,
player,201810070cle,rav,SneaWi00,pass_long,0,,,,,
player,201810070cle,rav,SneaWi00,pass_rating,,,,,,
player,201810070cle,rav,SneaWi00,rush_att,0,,,,,
player,201810070cle,rav,SneaWi00,rush_yds,0,,,,,
player,201810070cle,rav,SneaWi00,rush_td,0,,,,,
player,201810070cle,rav,SneaWi00,rush_long,0,,,,,
player,201810070cle,rav,SneaWi00,targets,7,,,,,
player,201810070cle,rav,SneaWi00,rec,5,,,,,
player,201810070cle,rav,SneaWi00,rec_yds,55,,,,,
player,201810070cle,rav,SneaWi00,rec_td,0,,,,,
player,201810070cle,rav,SneaWi00,rec_long,17,,,,,
player,201810070cle,rav,SneaWi00,fumbles,0,,,,,
player,201810070cle,rav,SneaWi00,fumbles_lost,0,,,,,
player,201810070cle,rav,MoorCh00,pass_cmp,0,,,,,
player,201810070cle,rav,MoorCh00,pass_att,0,,,,,
player,201810070cle,rav,MoorCh00,pass_yds,0,,,,,
player,201810070cle,rav,MoorCh00,pass_td,0,,,,,
player,201810070cle,rav,MoorCh00,pass_int,0,,,,,
player,201810070cle,rav,MoorCh00,pass_sacked,0,,,,,
player,201810070cle,rav,MoorCh00,pass_sacked_yds,0,,,,,
player,201810070cle,rav,MoorCh00,pass_long,0,,,,,
player,201810070cle,rav,MoorCh00,pass_rating,,,,,,
player,201810070cle,rav,MoorCh00,rush_att,0,,,,,
player,201810070cle,rav,MoorCh00,rush_yds,0,,,,,
player,201810070cle,rav,MoorCh00,rush_td,0,,,,,
player,201810070cle,rav,MoorCh00,rush_long,0,,,,,
player,201810070cle,rav,MoorCh00,targets,2,,,,,
player,201810070cle,rav,MoorCh00,rec,1,,,,,
player,201810070cle,rav,MoorCh00,rec_yds,20,,,,,
player,201810070cle,rav,MoorCh00,rec_td,0,,,,,
player,201810070cle,rav,MoorCh00,rec_long,20,,,,,
player,201810070cle,rav,MoorCh00,fumbles,0,,,,,
player,201810070cle,rav,MoorCh00,fumbles_lost,0,,,,,
player,201810070cle,rav,AndrMa00,pass_cmp,0,,,,,
player,201810070cle,rav,AndrMa00,pass_att,0,,,,,
player,201810070cle,rav,AndrMa00,pass_yds,0,,,,,
player,201810070cle,rav,AndrMa00,pass_td,0,,,,,
player,201810070cle,rav,AndrMa00,pass_int,0,,,,,
player,201810070cle,rav,AndrMa00,pass_sacked,0,,,,,
player,201810070cle,rav,AndrMa00,pass_sacked_yds,0,,,,,
player,201810070cle,rav,AndrMa00,pass_long,0,,,,,
player,201810070cle,rav,AndrMa00,pass_rating,,,,,,
player,201810070cle,rav,AndrMa00,rush_att,0,,,,,
player,201810070cle,rav,AndrMa00,rush_yds,0,,,,,
player,201810070cle,rav,AndrMa00,rush_td,0,,,,,
player,201810070cle,rav,AndrMa00,rush_long,0,,,,,
player,201810070cle,rav,AndrMa00,targets,3,,,,,
player,201810070cle,rav,AndrMa00,rec,1,,,,,
player,201810070cle,rav,AndrMa00,rec_yds,16,,,,,
player,201810070cle,rav,AndrMa00,rec_td,0,,,,,
player,201810070cle,rav,AndrMa00,rec_long,16,,,,,
player,201810070cle,rav,AndrMa00,fumbles,0,,,,,
player,201810070cle,rav,AndrMa00,fumbles_lost,0,,,,,
player,201810070cle,rav,BoylNi00,pass_cmp,0,,,,,
player,201810070cle,rav,BoylNi00,pass_att,0,,,,,
player,201810070cle,rav,BoylNi00,pass_yds,0,,,,,
player,201810070cle,rav,BoylNi00,pass_td,0,,,,,
player,201810070cle,rav,BoylNi00,pass_int,0,,,,,
player,201810070cle,rav,BoylNi00,pass_sacked,0,,,,,
player,201810070cle,rav,BoylNi00,pass_sacked_yds,0,,,,,
player,201810070cle,rav,BoylNi00,pass_long,0,,,,,
player,201810070cle,rav,BoylNi00,pass_rating,,,,,,
player,201810070cle,rav,BoylNi00,rush_att,0,,,,,
player,201810070cle,rav,BoylNi00,rush_yds,0,,,,,
player,201810070cle,rav,BoylNi00,rush_td,0,,,,,
player,201810070cle,rav,BoylNi00,rush_long,0,,,,,
player,201810070cle,rav,BoylNi00,targets,2,,,,,
player,201810070cle,rav,BoylNi00,rec,1,,,,,
player,201810070cle,rav,BoylNi00,rec_yds,10,,,,,
player,201810070cle,rav,BoylNi00,rec_td,0,,,,,
player,201810070cle,rav,BoylNi00,rec_long,10,,,,,
player,201810070cle,rav,BoylNi00,fumbles,0,,,,,
player,201810070cle,rav,BoylNi00,fumbles_lost,0,,,,,
player,201810070cle,rav,WillMa04,pass_cmp,0,,,,,
player,201810070cle,rav,WillMa04,pass_att,0,,,,,
player,201810070cle,rav,WillMa04,pass_yds,0,,,,,
player,201810070cle,rav,WillMa04,pass_td,0,,,,,
player,201810070cle,rav,WillMa04,pass_int,0,,,,,
player,201810070cle,rav,WillMa04,pass_sacked,0,,,,,
player,201810070cle,rav,WillMa04,pass_sacked_yds,0,,,,,
player,201810070cle,rav,WillMa04,pass_long,0,,,,,
player,201810070cle,rav,WillMa04,pass_rating,,,,,,
player,201810070cle,rav,WillMa04,rush_att,0,,,,,
player,201810070cle,rav,WillMa04,rush_yds,0,,,,,
player,201810070cle,rav,WillMa04,rush_td,0,,,,,
player,201810070cle,rav,WillMa04,rush_long,0,,,,,
player,201810070cle,rav,WillMa04,targets,2,,,,,
player,201810070cle,rav,WillMa04,rec,2,,,,,
player,201810070cle,rav,WillMa04,rec_yds,8,,,,,
player,201810070cle,rav,WillMa04,rec_td,0,,,,,
player,201810070cle,rav,WillMa04,rec_long,7,,,,,
player,201810070cle,rav,WillMa04,fumbles,0,,,,,
player,201810070cle,rav,WillMa04,fumbles_lost,0,,,,,
player,201810070cle,rav,HursHa00,pass_cmp,0,,,,,
player,201810070cle,rav,HursHa00,pass_att,0,,,,,
player,201810070cle,rav,HursHa00,pass_yds,0,,,,,
player,201810070cle,rav,HursHa00,pass_td,0,,,,,
player,201810070cle,rav,HursHa00,pass_int,0,,,,,
player,201810070cle,rav,HursHa00,pass_sacked,0,,,,,
player,201810070cle,rav,HursHa00,pass_sacked_yds,0,,,,,
player,201810070cle,rav,HursHa00,pass_long,0,,,,,
player,201810070cle,rav,HursHa00,pass_rating,,,,,,
player,201810070cle,rav,HursHa00,rush_att,0,,,,,
player,201810070cle,rav,HursHa00,rush_yds,0,,,,,
player,201810070cle,rav,HursHa00,rush_td,0,,,,,
player,201810070cle,rav,HursHa00,rush_long,0,,,,,
player,201810070cle,rav,HursHa00,targets,2,,,,,
player,201810070cle,rav,HursHa00,rec,1,,,,,
player,201810070cle,rav,HursHa00,rec_yds,7,,,,,
player,201810070cle,rav,HursHa00,rec_td,0,,,,,
player,201810070cle,rav,HursHa00,rec_long,7,,,,,
player,201810070cle,rav,HursHa00,fumbles,0,,,,,
player,201810070cle,rav,HursHa00,fumbles_lost,0,,,,,
player,201810070cle,rav,TurnDe01,pass_cmp,0,,,,,
player,201810070cle,rav,TurnDe01,pass_att,0,,,,,
player,201810070cle,rav,TurnDe01,pass_yds,0,,,,,
player,201810070cle,rav,TurnDe01,pass_td,0,,,,,
player,201810070cle,rav,TurnDe01,pass_int,0,,,,,
player,201810070cle,rav,TurnDe01,pass_sacked,0,,,,,
player,201810070cle,rav,TurnDe01,pass_sacked_yds,0,,,,,
player,201810070cle,rav,TurnDe01,pass_long,0,,,,,
player,201810070cle,rav,TurnDe01,pass_rating,,,,,,
player,201810070cle,rav,TurnDe01,rush_att,0,,,,,
player,201810070cle,rav,TurnDe01,rush_yds,0,,,,,
player,201810070cle,rav,TurnDe01,rush_td,0,,,,,
player,201810070cle,rav,TurnDe01,rush_long,0,,,,,
player,201810070cle,rav,TurnDe01,targets,1,,,,,
player,201810070cle,rav,TurnDe01,rec,1,,,,,
player,201810070cle,rav,TurnDe01,rec_yds,7,,,,,
player,201810070cle,rav,TurnDe01,rec_td,0,,,,,
player,201810070cle,rav,TurnDe01,rec_long,7,,,,,
player,201810070cle,rav,TurnDe01,fumbles,0,,,,,
player,201810070cle,rav,TurnDe01,fumbles_lost,0,,,,,
player,201810070cle,cle,MayfBa00,pass_cmp,25,,,,,
player,201810070cle,cle,MayfBa00,pass_att,43,,,,,
player,201810070cle,cle,MayfBa00,pass_yds,342,,,,,
player,201810070cle,cle,MayfBa00,pass_td,1,,,,,
player,201810070cle,cle,MayfBa00,pass_int,1,,,,,
player,201810070cle,cle,MayfBa00,pass_sacked,5,,,,,
player,201810070cle,cle,MayfBa00,pass_sacked_yds,38,,,,,
player,201810070cle,cle,MayfBa00,pass_long,39,,,,,
player,201810070cle,cle,MayfBa00,pass_rating,81.7,,,,,
player,201810070cle,cle,MayfBa00,rush_att,2,,,,,
player,201810070cle,cle,MayfBa00,rush_yds,23,,,,,
player,201810070cle,cle,MayfBa00,rush_td,0,,,,,
player,201810070cle,cle,MayfBa00,rush_long,13,,,,,
player,201810070cle,cle,MayfBa00,targets,0,,,,,
player,201810070cle,cle,MayfBa00,rec,0,,,,,
player,201810070cle,cle,MayfBa00,rec_yds,0,,,,,
player,201810070cle,cle,MayfBa00,rec_td,0,,,,,
player,201810070cle,cle,MayfBa00,rec_long,0,,,,,
player,201810070cle,cle,MayfBa00,fumbles,0,,,,,
player,201810070cle,cle,MayfBa00,fumbles_lost,0,,,,,
player,201810070cle,cle,HydeCa00,pass_cmp,0,,,,,
player,201810070cle,cle,HydeCa00,pass_att,0,,,,,
player,201810070cle,cle,HydeCa00,pass_yds,0,,,,,
player,201810070cle,cle,HydeCa00,pass_td,0,,,,,
player,201810070cle,cle,HydeCa00,pass_int,0,,,,,
player,201810070cle,cle,HydeCa00,pass_sacked,0,,,,,
player,201810070cle,cle,HydeCa00,pass_sacked_yds,0,,,,,
player,201810070cle,cle,HydeCa00,pass_long,0,,,,,
player,201810070cle,cle,HydeCa00,pass_rating,,,,,,
player,201810070cle,cle,HydeCa00,rush_att,17,,,,,
player,201810070cle,cle,HydeCa00,rush_yds,63,,,,,
player,201810070cle,cle,HydeCa00,rush_td,0,,,,,
player,201810070cle,cle,HydeCa00,rush_long,17,,,,,
player,201810070cle,cle,HydeCa00,targets,3,,,,,
player,201810070cle,cle,HydeCa00,rec,2,,,,,
player,201810070cle,cle,HydeCa00,rec_yds,14,,,,,
player,201810070cle,cle,HydeCa00,rec_td,0,,,,,
player,201810070cle,cle,HydeCa00,rec_long,9,,,,,
player,201810070cle,cle,HydeCa00,fumbles,0,,,,,
player,201810070cle,cle,HydeCa00,fumbles_lost,0,,,,,
player,201810070cle,cle,JohnDu00,pass_cmp,0,,,,,
player,201810070cle,cle,JohnDu00,pass_att,0,,,,,
player,201810070cle,cle,JohnDu00,pass_yds,0,,,,,
player,201810070cle,cle,JohnDu00,pass_td,0,,,,,
player,201810070cle,cle,JohnDu00,pass_int,0,,,,,
player,201810070cle,cle,JohnDu00,pass_sacked,0,,,,,
player,201810070cle,cle,JohnDu00,pass_sacked_yds,0,,,,,
player,201810070cle,cle,JohnDu00,pass_long,0,,,,,
player,201810070cle,cle,JohnDu00,pass_rating,,,,,,
player,201810070cle,cle,JohnDu00,rush_att,5,,,,,
player,201810070cle,cle,JohnDu00,rush_yds,35,,,,,
player,201810070cle,cle,JohnDu00,rush_td,0,,,,,
player,201810070cle,cle,JohnDu00,rush_long,15,,,,,
player,201810070cle,cle,JohnDu00,targets,1,,,,,
player,201810070cle,cle,JohnDu00,rec,1,,,,,
player,201810070cle,cle,JohnDu00,rec_yds,7,,,,,
player,201810070cle,cle,JohnDu00,rec_td,0,,,,,
player,201810070cle,cle,JohnDu00,rec_long,7,,,,,
player,201810070cle,cle,JohnDu00,fumbles,0,,,,,
player,201810070cle,cle,JohnDu00,fumbles_lost,0,,,,,
player,201810070cle,cle,ChubNi00,pass_cmp,0,,,,,
player,201810070cle,cle,ChubNi00,pass_att,0,,,,,
player,201810070cle,cle,ChubNi00,pass_yds,0,,,,,
player,201810070cle,cle,ChubNi00,pass_td,0,,,,,
player,201810070cle,cle,ChubNi00,pass_int,0,,,,,
player,201810070cle,cle,ChubNi00,pass_sacked,0,,,,,
player,201810070cle,cle,ChubNi00,pass_sacked_yds,0,,,,,
player,201810070cle,cle,ChubNi00,pass_long,0,,,,,
player,201810070cle,cle,ChubNi00,pass_rating,,,,,,
player,201810070cle,cle,ChubNi00,rush_att,3,,,,,
player,201810070cle,cle,ChubNi00,rush_yds,2,,,,,
player,201810070cle,cle,ChubNi00,rush_td,0,,,,,
player,201810070cle,cle,ChubNi00,rush_long,2,,,,,
player,201810070cle,cle,ChubNi00,targets,1,,,,,
player,201810070cle,cle,ChubNi00,rec,0,,,,,
player,201810070cle,cle,ChubNi00,rec_yds,0,,,,,
player,201810070cle,cle,ChubNi00,rec_td,0,,,,,
player,201810070cle,cle,ChubNi00,rec_long,0,,,,,
player,201810070cle,cle,ChubNi00,fumbles,0,,,,,
player,201810070cle,cle,ChubNi00,fumbles_lost,0,,,,,
player,201810070cle,cle,LandJa00,pass_cmp,0,,,,,
player,201810070cle,cle,LandJa00,pass_att,0,,,,,
player,201810070cle,cle,LandJa00,pass_yds,0,,,,,
player,201810070cle,cle,LandJa00,pass_td,0,,,,,
player,201810070cle,cle,LandJa00,pass_int,0,,,,,
player,201810070cle,cle,LandJa00,pass_sacked,0,,,,,
player,201810070cle,cle,LandJa00,pass_sacked_yds,0,,,,,
player,201810070cle,cle,LandJa00,pass_long,0,,,,,
player,201810070cle,cle,LandJa00,pass_rating,,,,,,
player,201810070cle,cle,LandJa00,rush_att,0,,,,,
player,201810070cle,cle,LandJa00,rush_yds,0,,,,,
player,201810070cle,cle,LandJa00,rush_td,0,,,,,
player,201810070cle,cle,LandJa00,rush_long,0,,,,,
player,201810070cle,cle,LandJa00,targets,11,,,,,
player,201810070cle,cle,LandJa00,rec,5,,,,,
player,201810070cle,cle,LandJa00,rec_yds,69,,,,,
player,201810070cle,cle,LandJa00,rec_td,0,,,,,
player,201810070cle,cle,LandJa00,rec_long,27,,,,,
player,201810070cle,cle,LandJa00,fumbles,0,,,,,
player,201810070cle,cle,LandJa00,fumbles_lost,0,,,,,
player,201810070cle,cle,NjokDa00,pass_cmp,0,,,,,
player,201810070cle,cle,NjokDa00,pass_att,0,,,,,
player,201810070cle,cle,NjokDa00,pass_yds,0,,,,,
player,201810070cle,cle,NjokDa00,pass_td,0,,,,,
player,201810070cle,cle,NjokDa00,pass_int,0,,,,,
player,201810070cle,cle,NjokDa00,pass_sacked,0,,,,,
player,201810070cle,cle,NjokDa00,pass_sacked_yds,0,,,,,
player,201810070cle,cle,NjokDa00,pass_long,0,,,,,
player,201810070cle,cle,NjokDa00,pass_rating,,,,,,
player,201810070cle,cle,NjokDa00,rush_att,0,,,,,
player,201810070cle,cle,NjokDa00,rush_yds,0,,,,,
player,201810070cle,cle,NjokDa00,rush_td,0,,,,,
player,201810070cle,cle,NjokDa00,rush_long,0,,,,,
player,201810070cle,cle,NjokDa00,targets,10,,,,,
player,201810070cle,cle,NjokDa00,rec,6,,,,,
player,201810070cle,cle,NjokDa00,rec_yds,69,,,,,
player,201810070cle,cle,NjokDa00,rec_td,0,,,,,
player,201810070cle,cle,NjokDa00,rec_long,24,,,,,
player,201810070cle,cle,NjokDa00,fumbles,0,,,,,
player,201810070cle,cle,NjokDa00,fumbles_lost,0,,,,,
player,201810070cle,cle,HiggRa00,pass_cmp,0,,,,,
player,201810070cle,cle,HiggRa00,pass_att,0,,,,,
player,201810070cle,cle,HiggRa00,pass_yds,0,,,,,
player,201810070cle,cle,HiggRa00,pass_td,0,,,,,
player,201810070cle,cle,HiggRa00,pass_int,0,,,,,
player,201810070cle,cle,HiggRa00,pass_sacked,0,,,,,
player,201810070cle,cle,HiggRa00,pass_sacked_yds,0,,,,,
player,201810070cle,cle,HiggRa00,pass_long,0,,,,,
player,201810070cle,cle,HiggRa00,pass_rating,,,,,,
player,201810070cle,cle,HiggRa00,rush_att,0,,,,,
player,201810070cle,cle,HiggRa00,rush_yds,0,,,,,
player,201810070cle,cle,HiggRa00,rush_td,0,,,,,
player,201810070cle,cle,HiggRa00,rush_long,0,,,,,
player,201810070cle,cle,HiggRa00,targets,4,,,,,
player,201810070cle,cle,HiggRa00,rec,3,,,,,
player,201810070cle,cle,HiggRa00,rec_yds,66,,,,,
player,201810070cle,cle,HiggRa00,rec_td,1,,,,,
player,201810070cle,cle,HiggRa00,rec_long,26,,,,,
player,201810070cle,cle,HiggRa00,fumbles,0,,,,,
player,201810070cle,cle,HiggRa00,fumbles_lost,0,,,,,
player,201810070cle,cle,WillDe06,pass_cmp,0,,,,,
player,201810070cle,cle,WillDe06,pass_att,0,,,,,
player,201810070cle,cle,WillDe06,pass_yds,0,,,,,
player,201810070cle,cle,WillDe06,pass_td,0,,,,,
player,201810070cle,cle,WillDe06,pass_int,0,,,,,
player,201810070cle,cle,WillDe06,pass_sacked,0,,,,,
player,201810070cle,cle,WillDe06,pass_sacked_yds,0,,,,,
player,201810070cle,cle,WillDe06,pass_long,0,,,,,
player,201810070cle,cle,WillDe06,pass_rating,,,,,,
player,201810070cle,cle,WillDe06,rush_att,0,,,,,
player,201810070cle,cle,WillDe06,rush_yds,0,,,,,
player,201810070cle,cle,WillDe06,rush_td,0,,,,,
player,201810070cle,cle,WillDe06,rush_long,0,,,,,
player,201810070cle,cle,WillDe06,targets,5,,,,,
player,201810070cle,cle,WillDe06,rec,3,,,,,
player,201810070cle,cle,WillDe06,rec_yds,61,,,,,
player,201810070cle,cle,WillDe06,rec_td,0,,,,,
player,201810070cle,cle,WillDe06,rec_long,39,,,,,
player,201810070cle,cle,WillDe06,fumbles,1,,,,,
player,201810070cle,cle,WillDe06,fumbles_lost,0,,,,,
player,201810070cle,cle,DevaSe00,pass_cmp,0,,,,,
player,201810070cle,cle,DevaSe00,pass_att,0,,,,,
player,201810070cle,cle,DevaSe00,pass_yds,0,,,,,
player,201810070cle,cle,DevaSe00,pass_td,0,,,,,
player,201810070cle,cle,DevaSe00,pass_int,0,,,,,
player,201810070cle,cle,DevaSe00,pass_sacked,0,,,,,
player,201810070cle,cle,DevaSe00,pass_sacked_yds,0,,,,,
player,201810070cle,cle,DevaSe00,pass_long,0,,,,,
player,201810070cle,cle,DevaSe00,pass_rating,,,,,,
player,201810070cle,cle,DevaSe00,rush_att,0,,,,,
player,201810070cle,cle,DevaSe00,rush_yds,0,,,,,
player,201810070cle,cle,DevaSe00,rush_td,0,,,,,
player,201810070cle,cle,DevaSe00,rush_long,0,,,,,
player,201810070cle,cle,DevaSe00,targets,1,,,,,
player,201810070cle,cle,DevaSe00,rec,1,,,,,
