game,2018,17,20181230,201812300ram,sfo,"San Francisco 49ers",32,ram,"Los Angeles Rams",48
player,201812300ram,sfo,MorrAl00,pass_sacked_yds,0,,,,,
player,201812300ram,sfo,MorrAl00,pass_long,0,,,,,
player,201812300ram,sfo,MorrAl00,pass_rating,,,,,,
player,201812300ram,sfo,MorrAl00,rush_att,16,,,,,
player,201812300ram,sfo,MorrAl00,rush_yds,111,,,,,
player,201812300ram,sfo,MorrAl00,rush_td,1,,,,,
player,201812300ram,sfo,MorrAl00,rush_long,51,,,,,
player,201812300ram,sfo,MorrAl00,targets,1,,,,,
player,201812300ram,sfo,MorrAl00,rec,1,,,,,
player,201812300ram,sfo,MorrAl00,rec_yds,4,,,,,
player,201812300ram,sfo,MorrAl00,rec_td,0,,,,,
player,201812300ram,sfo,MorrAl00,rec_long,4,,,,,
player,201812300ram,sfo,MorrAl00,fumbles,0,,,,,
player,201812300ram,sfo,MorrAl00,fumbles_lost,0,,,,,
player,201812300ram,sfo,JuszKy00,pass_cmp,0,,,,,
player,201812300ram,sfo,JuszKy00,pass_att,0,,,,,
player,201812300ram,sfo,JuszKy00,pass_yds,0,,,,,
player,201812300ram,sfo,JuszKy00,pass_td,0,,,,,
player,201812300ram,sfo,JuszKy00,pass_int,0,,,,,
player,201812300ram,sfo,JuszKy00,pass_sacked,0,,,,,
player,201812300ram,sfo,JuszKy00,pass_sacked_yds,0,,,,,
player,201812300ram,sfo,JuszKy00,pass_long,0,,,,,
player,201812300ram,sfo,JuszKy00,pass_rating,,,,,,
player,201812300ram,sfo,JuszKy00,rush_att,2,,,,,
player,201812300ram,sfo,JuszKy00,rush_yds,9,,,,,
player,201812300ram,sfo,JuszKy00,rush_td,0,,,,,
player,201812300ram,sfo,JuszKy00,rush_long,9,,,,,
player,201812300ram,sfo,JuszKy00,targets,2,,,,,
player,201812300ram,sfo,JuszKy00,rec,1,,,,,
player,201812300ram,sfo,JuszKy00,rec_yds,15,,,,,
player,201812300ram,sfo,JuszKy00,rec_td,0,,,,,
player,201812300ram,sfo,JuszKy00,rec_long,15,,,,,
player,201812300ram,sfo,JuszKy00,fumbles,1,,,,,
player,201812300ram,sfo,JuszKy00,fumbles_lost,1,,,,,
player,201812300ram,sfo,WilsJe01,pass_cmp,0,,,,,
player,201812300ram,sfo,WilsJe01,pass_att,0,,,,,
player,201812300ram,sfo,WilsJe01,pass_yds,0,,,,,
player,201812300ram,sfo,WilsJe01,pass_td,0,,,,,
player,201812300ram,sfo,WilsJe01,pass_int,0,,,,,
player,201812300ram,sfo,WilsJe01,pass_sacked,0,,,,,
player,201812300ram,sfo,WilsJe01,pass_sacked_yds,0,,,,,
player,201812300ram,sfo,WilsJe01,pass_long,0,,,,,
player,201812300ram,sfo,WilsJe01,pass_rating,,,,,,
player,201812300ram,sfo,WilsJe01,rush_att,3,,,,,
player,201812300ram,sfo,WilsJe01,rush_yds,9,,,,,
player,201812300ram,sfo,WilsJe01,rush_td,0,,,,,
player,201812300ram,sfo,WilsJe01,rush_long,7,,,,,
player,201812300ram,sfo,WilsJe01,targets,0,,,,,
player,201812300ram,sfo,WilsJe01,rec,0,,,,,
player,201812300ram,sfo,WilsJe01,rec_yds,0,,,,,
player,201812300ram,sfo,WilsJe01,rec_td,0,,,,,
player,201812300ram,sfo,WilsJe01,rec_long,0,,,,,
player,201812300ram,sfo,WilsJe01,fumbles,0,,,,,
player,201812300ram,sfo,WilsJe01,fumbles_lost,0,,,,,
player,201812300ram,sfo,KittGe00,pass_cmp,0,,,,,
player,201812300ram,sfo,KittGe00,pass_att,0,,,,,
player,201812300ram,sfo,KittGe00,pass_yds,0,,,,,
player,201812300ram,sfo,KittGe00,pass_td,0,,,,,
player,201812300ram,sfo,KittGe00,pass_int,0,,,,,
player,201812300ram,sfo,KittGe00,pass_sacked,0,,,,,
player,201812300ram,sfo,KittGe00,pass_sacked_yds,0,,,,,
player,201812300ram,sfo,KittGe00,pass_long,0,,,,,
player,201812300ram,sfo,KittGe00,pass_rating,,,,,,
player,201812300ram,sfo,KittGe00,rush_att,0,,,,,
player,201812300ram,sfo,KittGe00,rush_yds,0,,,,,
player,201812300ram,sfo,KittGe00,rush_td,0,,,,,
player,201812300ram,sfo,KittGe00,rush_long,0,,,,,
player,201812300ram,sfo,KittGe00,targets,14,,,,,
player,201812300ram,sfo,KittGe00,rec,9,,,,,
player,201812300ram,sfo,KittGe00,rec_yds,149,,,,,
player,201812300ram,sfo,KittGe00,rec_td,1,,,,,
player,201812300ram,sfo,KittGe00,rec_long,43,,,,,
player,201812300ram,sfo,KittGe00,fumbles,0,,,,,
player,201812300ram,sfo,KittGe00,fumbles_lost,0,,,,,
player,201812300ram,sfo,BourKe00,pass_cmp,0,,,,,
player,201812300ram,sfo,BourKe00,pass_att,0,,,,,
player,201812300ram,sfo,BourKe00,pass_yds,0,,,,,
player,201812300ram,sfo,BourKe00,pass_td,0,,,,,
player,201812300ram,sfo,BourKe00,pass_int,0,,,,,
player,201812300ram,sfo,BourKe00,pass_sacked,0,,,,,
player,201812300ram,sfo,BourKe00,pass_sacked_yds,0,,,,,
player,201812300ram,sfo,BourKe00,pass_long,0,,,,,
player,201812300ram,sfo,BourKe00,pass_rating,,,,,,
player,201812300ram,sfo,BourKe00,rush_att,0,,,,,
player,201812300ram,sfo,BourKe00,rush_yds,0,,,,,
player,201812300ram,sfo,BourKe00,rush_td,0,,,,,
player,201812300ram,sfo,BourKe00,rush_long,0,,,,,
player,201812300ram,sfo,BourKe00,targets,6,,,,,
player,201812300ram,sfo,BourKe00,rec,5,,,,,
player,201812300ram,sfo,BourKe00,rec_yds,59,,,,,
player,201812300ram,sfo,BourKe00,rec_td,1,,,,,
player,201812300ram,sfo,BourKe00,rec_long,20,,,,,
player,201812300ram,sfo,BourKe00,fumbles,0,,,,,
player,201812300ram,sfo,BourKe00,fumbles_lost,0,,,,,
player,201812300ram,sfo,JameRi00,pass_cmp,0,,,,,
player,201812300ram,sfo,JameRi00,pass_att,0,,,,,
player,201812300ram,sfo,JameRi00,pass_yds,0,,,,,
player,201812300ram,sfo,JameRi00,pass_td,0,,,,,
player,201812300ram,sfo,JameRi00,pass_int,0,,,,,
player,201812300ram,sfo,JameRi00,pass_sacked,0,,,,,
player,201812300ram,sfo,JameRi00,pass_sacked_yds,0,,,,,
player,201812300ram,sfo,JameRi00,pass_long,0,,,,,
player,201812300ram,sfo,JameRi00,pass_rating,,,,,,
player,201812300ram,sfo,JameRi00,rush_att,0,,,,,
player,201812300ram,sfo,JameRi00,rush_yds,0,,,,,
player,201812300ram,sfo,JameRi00,rush_td,0,,,,,
player,201812300ram,sfo,JameRi00,rush_long,0,,,,,
player,201812300ram,sfo,JameRi00,targets,5,,,,,
player,201812300ram,sfo,JameRi00,rec,3,,,,,
player,201812300ram,sfo,JameRi00,rec_yds,32,,,,,
player,201812300ram,sfo,JameRi00,rec_td,1,,,,,
player,201812300ram,sfo,JameRi00,rec_long,22,,,,,
player,201812300ram,sfo,JameRi00,fumbles,0,,,,,
player,201812300ram,sfo,JameRi00,fumbles_lost,0,,,,,
player,201812300ram,sfo,TaylTr02,pass_cmp,0,,,,,
player,201812300ram,sfo,TaylTr02,pass_att,0,,,,,
player,201812300ram,sfo,TaylTr02,pass_yds,0,,,,,
player,201812300ram,sfo,TaylTr02,pass_td,0,,,,,
player,201812300ram,sfo,TaylTr02,pass_int,0,,,,,
player,201812300ram,sfo,TaylTr02,pass_sacked,0,,,,,
player,201812300ram,sfo,TaylTr02,pass_sacked_yds,0,,,,,
player,201812300ram,sfo,TaylTr02,pass_long,0,,,,,
player,201812300ram,sfo,TaylTr02,pass_rating,,,,,,
player,201812300ram,sfo,TaylTr02,rush_att,0,,,,,
player,201812300ram,sfo,TaylTr02,rush_yds,0,,,,,
player,201812300ram,sfo,TaylTr02,rush_td,0,,,,,
player,201812300ram,sfo,TaylTr02,rush_long,0,,,,,
player,201812300ram,sfo,TaylTr02,targets,4,,,,,
player,201812300ram,sfo,TaylTr02,rec,3,,,,,
player,201812300ram,sfo,TaylTr02,rec_yds,17,,,,,
player,201812300ram,sfo,TaylTr02,rec_td,0,,,,,
player,201812300ram,sfo,TaylTr02,rec_long,9,,,,,
player,201812300ram,sfo,TaylTr02,fumbles,0,,,,,
player,201812300ram,sfo,TaylTr02,fumbles_lost,0,,,,,
player,201812300ram,sfo,DwelRo00,pass_cmp,0,,,,,
player,201812300ram,sfo,DwelRo00,pass_att,0,,,,,
player,201812300ram,sfo,DwelRo00,pass_yds,0,,,,,
player,201812300ram,sfo,DwelRo00,pass_td,0,,,,,
player,201812300ram,sfo,DwelRo00,pass_int,0,,,,,
player,201812300ram,sfo,DwelRo00,pass_sacked,0,,,,,
player,201812300ram,sfo,DwelRo00,pass_sacked_yds,0,,,,,
player,201812300ram,sfo,DwelRo00,pass_long,0,,,,,
player,201812300ram,sfo,DwelRo00,pass_rating,,,,,,
player,201812300ram,sfo,DwelRo00,rush_att,0,,,,,
player,201812300ram,sfo,DwelRo00,rush_yds,0,,,,,
player,201812300ram,sfo,DwelRo00,rush_td,0,,,,,
player,201812300ram,sfo,DwelRo00,rush_long,0,,,,,
player,201812300ram,sfo,DwelRo00,targets,1,,,,,
player,201812300ram,sfo,DwelRo00,rec,1,,,,,
player,201812300ram,sfo,DwelRo00,rec_yds,6,,,,,
player,201812300ram,sfo,DwelRo00,rec_td,0,,,,,
player,201812300ram,sfo,DwelRo00,rec_long,6,,,,,
player,201812300ram,sfo,DwelRo00,fumbles,0,,,,,
player,201812300ram,sfo,DwelRo00,fumbles_lost,0,,,,,
player,201812300ram,ram,GoffJa00,pass_cmp,15,,,,,
player,201812300ram,ram,GoffJa00,pass_att,26,,,,,
player,201812300ram,ram,GoffJa00,pass_yds,199,,,,,
player,201812300ram,ram,GoffJa00,pass_td,4,,,,,
player,201812300ram,ram,GoffJa00,pass_int,0,,,,,
player,201812300ram,ram,GoffJa00,pass_sacked,0,,,,,
player,201812300ram,ram,GoffJa00,pass_sacked_yds,0,,,,,
player,201812300ram,ram,GoffJa00,pass_long,36,,,,,
player,201812300ram,ram,GoffJa00,pass_rating,121.6,,,,,
player,201812300ram,ram,GoffJa00,rush_att,1,,,,,
player,201812300ram,ram,GoffJa00,rush_yds,0,,,,,
player,201812300ram,ram,GoffJa00,rush_td,0,,,,,
player,201812300ram,ram,GoffJa00,rush_long,0,,,,,
player,201812300ram,ram,GoffJa00,targets,0,,,,,
player,201812300ram,ram,GoffJa00,rec,0,,,,,
player,201812300ram,ram,GoffJa00,rec_yds,0,,,,,
player,201812300ram,ram,GoffJa00,rec_td,0,,,,,
player,201812300ram,ram,GoffJa00,rec_long,0,,,,,
player,201812300ram,ram,GoffJa00,fumbles,1,,,,,
player,201812300ram,ram,GoffJa00,fumbles_lost,0,,,,,
player,201812300ram,ram,MannSe00,pass_cmp,2,,,,,
player,201812300ram,ram,MannSe00,pass_att,3,,,,,
player,201812300ram,ram,MannSe00,pass_yds,23,,,,,
player,201812300ram,ram,MannSe00,pass_td,0,,,,,
player,201812300ram,ram,MannSe00,pass_int,0,,,,,
player,201812300ram,ram,MannSe00,pass_sacked,0,,,,,
player,201812300ram,ram,MannSe00,pass_sacked_yds,0,,,,,
player,201812300ram,ram,MannSe00,pass_long,18,,,,,
player,201812300ram,ram,MannSe00,pass_rating,89.6,,,,,
player,201812300ram,ram,MannSe00,rush_att,2,,,,,
player,201812300ram,ram,MannSe00,rush_yds,-8,,,,,
player,201812300ram,ram,MannSe00,rush_td,0,,,,,
player,201812300ram,ram,MannSe00,rush_long,-4,,,,,
player,201812300ram,ram,MannSe00,targets,0,,,,,
player,201812300ram,ram,MannSe00,rec,0,,,,,
player,201812300ram,ram,MannSe00,rec_yds,0,,,,,
player,201812300ram,ram,MannSe00,rec_td,0,,,,,
player,201812300ram,ram,MannSe00,rec_long,0,,,,,
player,201812300ram,ram,MannSe00,fumbles,0,,,,,
player,201812300ram,ram,MannSe00,fumbles_lost,0,,,,,
player,201812300ram,ram,AndeC.00,pass_cmp,0,,,,,
player,201812300ram,ram,AndeC.00,pass_att,0,,,,,
player,201812300ram,ram,AndeC.00,pass_yds,0,,,,,
player,201812300ram,ram,AndeC.00,pass_td,0,,,,,
player,201812300ram,ram,AndeC.00,pass_int,0,,,,,
player,201812300ram,ram,AndeC.00,pass_sacked,0,,,,,
player,201812300ram,ram,AndeC.00,pass_sacked_yds,0,,,,,
player,201812300ram,ram,AndeC.00,pass_long,0,,,,,
player,201812300ram,ram,AndeC.00,pass_rating,,,,,,
player,201812300ram,ram,AndeC.00,rush_att,23,,,,,
player,201812300ram,ram,AndeC.00,rush_yds,132,,,,,
player,201812300ram,ram,AndeC.00,rush_td,1,,,,,
player,201812300ram,ram,AndeC.00,rush_long,13,,,,,
player,201812300ram,ram,AndeC.00,targets,3,,,,,
player,201812300ram,ram,AndeC.00,rec,3,,,,,
player,201812300ram,ram,AndeC.00,rec_yds,22,,,,,
player,201812300ram,ram,AndeC.00,rec_td,0,,,,,
player,201812300ram,ram,AndeC.00,rec_long,13,,,,,
player,201812300ram,ram,AndeC.00,fumbles,0,,,,,
player,201812300ram,ram,AndeC.00,fumbles_lost,0,,,,,
player,201812300ram,ram,KellJo00,pass_cmp,0,,,,,
player,201812300ram,ram,KellJo00,pass_att,0,,,,,
player,201812300ram,ram,KellJo00,pass_yds,0,,,,,
player,201812300ram,ram,KellJo00,pass_td,0,,,,,
player,201812300ram,ram,KellJo00,pass_int,0,,,,,
player,201812300ram,ram,KellJo00,pass_sacked,0,,,,,
player,201812300ram,ram,KellJo00,pass_sacked_yds,0,,,,,
player,201812300ram,ram,KellJo00,pass_long,0,,,,,
player,201812300ram,ram,KellJo00,pass_rating,,,,,,
player,201812300ram,ram,KellJo00,rush_att,15,,,,,
player,201812300ram,ram,KellJo00,rush_yds,30,,,,,
player,201812300ram,ram,KellJo00,rush_td,0,,,,,
player,201812300ram,ram,KellJo00,rush_long,7,,,,,
player,201812300ram,ram,KellJo00,targets,2,,,,,
player,201812300ram,ram,KellJo00,rec,1,,,,,
player,201812300ram,ram,KellJo00,rec_yds,18,,,,,
player,201812300ram,ram,KellJo00,rec_td,0,,,,,
player,201812300ram,ram,KellJo00,rec_long,18,,,,,
player,201812300ram,ram,KellJo00,fumbles,0,,,,,
player,201812300ram,ram,KellJo00,fumbles_lost,0,,,,,
player,201812300ram,ram,WoodRo02,pass_cmp,0,,,,,
player,201812300ram,ram,WoodRo02,pass_att,0,,,,,
player,201812300ram,ram,WoodRo02,pass_yds,0,,,,,
player,201812300ram,ram,WoodRo02,pass_td,0,,,,,
player,201812300ram,ram,WoodRo02,pass_int,0,,,,,
player,201812300ram,ram,WoodRo02,pass_sacked,0,,,,,
player,201812300ram,ram,WoodRo02,pass_sacked_yds,0,,,,,
player,201812300ram,ram,WoodRo02,pass_long,0,,,,,
player,201812300ram,ram,WoodRo02,pass_rating,,,,,,
player,201812300ram,ram,WoodRo02,rush_att,1,,,,,
player,201812300ram,ram,WoodRo02,rush_yds,1,,,,,
player,201812300ram,ram,WoodRo02,rush_td,0,,,,,
player,201812300ram,ram,WoodRo02,rush_long,1,,,,,
player,201812300ram,ram,WoodRo02,targets,3,,,,,
player,201812300ram,ram,WoodRo02,rec,2,,,,,
player,201812300ram,ram,WoodRo02,rec_yds,24,,,,,
player,201812300ram,ram,WoodRo02,rec_td,0,,,,,
player,201812300ram,ram,WoodRo02,rec_long,18,,,,,
player,201812300ram,ram,WoodRo02,fumbles,0,,,,,
player,201812300ram,ram,WoodRo02,fumbles_lost,0,,,,,
player,201812300ram,ram,CookBr00,pass_cmp,0,,,,,
player,201812300ram,ram,CookBr00,pass_att,0,,,,,
player,201812300ram,ram,CookBr00,pass_yds,0,,,,,
player,201812300ram,ram,CookBr00,pass_td,0,,,,,
player,201812300ram,ram,CookBr00,pass_int,0,,,,,
player,201812300ram,ram,CookBr00,pass_sacked,0,,,,,
player,201812300ram,ram,CookBr00,pass_sacked_yds,0,,,,,
player,201812300ram,ram,CookBr00,pass_long,0,,,,,
player,201812300ram,ram,CookBr00,pass_rating,,,,,,
player,201812300ram,ram,CookBr00,rush_att,0,,,,,
player,201812300ram,ram,CookBr00,rush_yds,0,,,,,
player,201812300ram,ram,CookBr00,rush_td,0,,,,,
player,201812300ram,ram,CookBr00,rush_long,0,,,,,
player,201812300ram,ram,CookBr00,targets,9,,,,,
player,201812300ram,ram,CookBr00,rec,5,,,,,
player,201812300ram,ram,CookBr00,rec_yds,62,,,,,
player,201812300ram,ram,CookBr00,rec_td,2,,,,,
player,201812300ram,ram,CookBr00,rec_long,21,,,,,
player,201812300ram,ram,CookBr00,fumbles,0,,,,,
player,201812300ram,ram,CookBr00,fumbles_lost,0,,,,,
player,201812300ram,ram,ReynJo00,pass_cmp,0,,,,,
player,201812300ram,ram,ReynJo00,pass_att,0,,,,,
player,201812300ram,ram,ReynJo00,pass_yds,0,,,,,
player,201812300ram,ram,ReynJo00,pass_td,0,,,,,
player,201812300ram,ram,ReynJo00,pass_int,0,,,,,
player,201812300ram,ram,ReynJo00,pass_sacked,0,,,,,
player,201812300ram,ram,ReynJo00,pass_sacked_yds,0,,,,,
player,201812300ram,ram,ReynJo00,pass_long,0,,,,,
player,201812300ram,ram,ReynJo00,pass_rating,,,,,,
player,201812300ram,ram,ReynJo00,rush_att,0,,,,,
player,201812300ram,ram,ReynJo00,rush_yds,0,,,,,
player,201812300ram,ram,ReynJo00,rush_td,0,,,,,
player,201812300ram,ram,ReynJo00,rush_long,0,,,,,
player,201812300ram,ram,ReynJo00,targets,7,,,,,
player,201812300ram,ram,ReynJo00,rec,4,,,,,
player,201812300ram,ram,ReynJo00,rec_yds,55,,,,,
player,201812300ram,ram,ReynJo00,rec_td,2,,,,,
player,201812300ram,ram,ReynJo00,rec_long,29,,,,,
player,201812300ram,ram,ReynJo00,fumbles,0,,,,,
player,201812300ram,ram,ReynJo00,fumbles_lost,0,,,,,
player,201812300ram,ram,HigbTy00,pass_cmp,0,,,,,
player,201812300ram,ram,HigbTy00,pass_att,0,,,,,
player,201812300ram,ram,HigbTy00,pass_yds,0,,,,,
player,201812300ram,ram,HigbTy00,pass_td,0,,,,,
player,201812300ram,ram,HigbTy00,pass_int,0,,,,,
player,201812300ram,ram,HigbTy00,pass_sacked,0,,,,,
player,201812300ram,ram,HigbTy00,pass_sacked_yds,0,,,,,
player,201812300ram,ram,HigbTy00,pass_long,0,,,,,
player,201812300ram,ram,HigbTy00,pass_rating,,,,,,
player,201812300ram,ram,HigbTy00,rush_att,0,,,,,
player,201812300ram,ram,HigbTy00,rush_yds,0,,,,,
player,201812300ram,ram,HigbTy00,rush_td,0,,,,,
player,201812300ram,ram,HigbTy00,rush_long,0,,,,,
player,201812300ram,ram,HigbTy00,targets,1,,,,,
player,201812300ram,ram,HigbTy00,rec,1,,,,,
player,201812300ram,ram,HigbTy00,rec_yds,36,,,,,
player,201812300ram,ram,HigbTy00,rec_td,0,,,,,
player,201812300ram,ram,HigbTy00,rec_long,36,,,,,
player,201812300ram,ram,HigbTy00,fumbles,0,,,,,
player,201812300ram,ram,HigbTy00,fumbles_lost,0,,,,,
player,201812300ram,ram,MundJo00,pass_cmp,0,,,,,
player,201812300ram,ram,MundJo00,pass_att,0,,,,,
player,201812300ram,ram,MundJo00,pass_yds,0,,,,,
player,201812300ram,ram,MundJo00,pass_td,0,,,,,
player,201812300ram,ram,MundJo00,pass_int,0,,,,,
player,201812300ram,ram,MundJo00,pass_sacked,0,,,,,
player,201812300ram,ram,MundJo00,pass_sacked_yds,0,,,,,
player,201812300ram,ram,MundJo00,pass_long,0,,,,,
player,201812300ram,ram,MundJo00,pass_rating,,,,,,
player,201812300ram,ram,MundJo00,rush_att,0,,,,,
player,201812300ram,ram,MundJo00,rush_yds,0,,,,,
player,201812300ram,ram,MundJo00,rush_td,0,,,,,
player,201812300ram,ram,MundJo00,rush_long,0,,,,,
player,201812300ram,ram,MundJo00,targets,1,,,,,
player,201812300ram,ram,MundJo00,rec,1,,,,,
player,201812300ram,ram,MundJo00,rec_yds,5,,,,,
player,201812300ram,ram,MundJo00,rec_td,0,,,,,
player,201812300ram,ram,MundJo00,rec_long,5,,,,,
player,201812300ram,ram,MundJo00,fumbles,0,,,,,
player,201812300ram,ram,MundJo00,fumbles_lost,0,,,,,
player,201812300ram,ram,EverGe00,pass_cmp,0,,,,,
player,201812300ram,ram,EverGe00,pass_att,0,,,,,
player,201812300ram,ram,EverGe00,pass_yds,0,,,,,
player,201812300ram,ram,EverGe00,pass_td,0,,,,,
player,201812300ram,ram,EverGe00,pass_int,0,,,,,
player,201812300ram,ram,EverGe00,pass_sacked,0,,,,,
player,201812300ram,ram,EverGe00,pass_sacked_yds,0,,,,,
player,201812300ram,ram,EverGe00,pass_long,0,,,,,
player,201812300ram,ram,EverGe00,pass_rating,,,,,,
player,201812300ram,ram,EverGe00,rush_att,0,,,,,
player,201812300ram,ram,EverGe00,rush_yds,0,,,,,
player,201812300ram,ram,EverGe00,rush_td,0,,,,,
player,201812300ram,ram,EverGe00,rush_long,0,,,,,
player,201812300ram,ram,EverGe00,targets,1,,,,,
player,201812300ram,ram,EverGe00,rec,0,,,,,
player,201812300ram,ram,EverGe00,rec_yds,0,,,,,
player,201812300ram,ram,EverGe00,rec_td,0,,,,,
player,201812300ram,ram,EverGe00,rec_long,0,,,,,
player,201812300ram,ram,EverGe00,fumbles,0,,,,,
player,201812300ram,ram,EverGe00,fumbles_lost,0,,,,,
player,201812300ram,sfo,WarnFr00,def_int,0,,,,,
player,201812300ram,sfo,WarnFr00,def_int_yds,0,,,,,
player,201812300ram,sfo,WarnFr00,def_int_td,0,,,,,
player,201812300ram,sfo,WarnFr00,def_int_long,0,,,,,
player,201812300ram,sfo,WarnFr00,pass_defended,0,,,,,
player,201812300ram,sfo,WarnFr00,sacks,0.0,,,,,
player,201812300ram,sfo,WarnFr00,tackles_combined,14,,,,,
player,201812300ram,sfo,WarnFr00,tackles_solo,9,,,,,
player,201812300ram,sfo,WarnFr00,tackles_assists,5,,,,,
player,201812300ram,sfo,WarnFr00,tackles_loss,0,,,,,
player,201812300ram,sfo,WarnFr00,qb_hits,0,,,,,
player,201812300ram,sfo,WarnFr00,fumbles_rec,0,,,,,
player,201812300ram,sfo,WarnFr00,fumbles_rec_yds,0,,,,,
player,201812300ram,sfo,WarnFr00,fumbles_rec_td,0,,,,,
player,201812300ram,sfo,WarnFr00,fumbles_forced,0,,,,,
player,201812300ram,sfo,LeexEl00,def_int,0,,,,,
player,201812300ram,sfo,LeexEl00,def_int_yds,0,,,,,
player,201812300ram,sfo,LeexEl00,def_int_td,0,,,,,
player,201812300ram,sfo,LeexEl00,def_int_long,0,,,,,
player,201812300ram,sfo,LeexEl00,pass_defended,0,,,,,
player,201812300ram,sfo,LeexEl00,sacks,0.0,,,,,
player,201812300ram,sfo,LeexEl00,tackles_combined,10,,,,,
player,201812300ram,sfo,LeexEl00,tackles_solo,7,,,,,
player,201812300ram,sfo,LeexEl00,tackles_assists,3,,,,,
player,201812300ram,sfo,LeexEl00,tackles_loss,1,,,,,
player,201812300ram,sfo,LeexEl00,qb_hits,0,,,,,
player,201812300ram,sfo,LeexEl00,fumbles_rec,0,,,,,
player,201812300ram,sfo,LeexEl00,fumbles_rec_yds,0,,,,,
player,201812300ram,sfo,LeexEl00,fumbles_rec_td,0,,,,,
player,201812300ram,sfo,LeexEl00,fumbles_forced,0,,,,,
player,201812300ram,sfo,MarsCa00,def_int,0,,,,,
player,201812300ram,sfo,MarsCa00,def_int_yds,0,,,,,
player,201812300ram,sfo,MarsCa00,def_int_td,0,,,,,
player,201812300ram,sfo,MarsCa00,def_int_long,0,,,,,
player,201812300ram,sfo,MarsCa00,pass_defended,0,,,,,
player,201812300ram,sfo,MarsCa00,sacks,0.0,,,,,
player,201812300ram,sfo,MarsCa00,tackles_combined,7,,,,,
player,201812300ram,sfo,MarsCa00,tackles_solo,5,,,,,
player,201812300ram,sfo,MarsCa00,tackles_assists,2,,,,,
player,201812300ram,sfo,MarsCa00,tackles_loss,0,,,,,
player,201812300ram,sfo,MarsCa00,qb_hits,0,,,,,
player,201812300ram,sfo,MarsCa00,fumbles_rec,0,,,,,
player,201812300ram,sfo,MarsCa00,fumbles_rec_yds,0,,,,,
player,201812300ram,sfo,MarsCa00,fumbles_rec_td,0,,,,,
player,201812300ram,sfo,MarsCa00,fumbles_forced,0,,,,,
player,201812300ram,sfo,BlaiRo00,def_int,0,,,,,
