game,2018,4,20180930,201809300nwe,mia,"Miami Dolphins",7,nwe,"New England Patriots",38
player,201809300nwe,mia,TannRy00,fumbles,1,,,,,
player,201809300nwe,mia,TannRy00,fumbles_lost,1,,,,,
player,201809300nwe,mia,OsweBr00,pass_cmp,4,,,,,
player,201809300nwe,mia,OsweBr00,pass_att,5,,,,,
player,201809300nwe,mia,OsweBr00,pass_yds,35,,,,,
player,201809300nwe,mia,OsweBr00,pass_td,1,,,,,
player,201809300nwe,mia,OsweBr00,pass_int,0,,,,,
player,201809300nwe,mia,OsweBr00,pass_sacked,0,,,,,
player,201809300nwe,mia,OsweBr00,pass_sacked_yds,0,,,,,
player,201809300nwe,mia,OsweBr00,pass_long,11,,,,,
player,201809300nwe,mia,OsweBr00,pass_rating,135.4,,,,,
player,201809300nwe,mia,OsweBr00,rush_att,1,,,,,
player,201809300nwe,mia,OsweBr00,rush_yds,7,,,,,
player,201809300nwe,mia,OsweBr00,rush_td,0,,,,,
player,201809300nwe,mia,OsweBr00,rush_long,7,,,,,
player,201809300nwe,mia,OsweBr00,targets,0,,,,,
player,201809300nwe,mia,OsweBr00,rec,0,,,,,
player,201809300nwe,mia,OsweBr00,rec_yds,0,,,,,
player,201809300nwe,mia,OsweBr00,rec_td,0,,,,,
player,201809300nwe,mia,OsweBr00,rec_long,0,,,,,
player,201809300nwe,mia,OsweBr00,fumbles,0,,,,,
player,201809300nwe,mia,OsweBr00,fumbles_lost,0,,,,,
player,201809300nwe,mia,GoreFr00,pass_cmp,0,,,,,
player,201809300nwe,mia,GoreFr00,pass_att,0,,,,,
player,201809300nwe,mia,GoreFr00,pass_yds,0,,,,,
player,201809300nwe,mia,GoreFr00,pass_td,0,,,,,
player,201809300nwe,mia,GoreFr00,pass_int,0,,,,,
player,201809300nwe,mia,GoreFr00,pass_sacked,0,,,,,
player,201809300nwe,mia,GoreFr00,pass_sacked_yds,0,,,,,
player,201809300nwe,mia,GoreFr00,pass_long,0,,,,,
player,201809300nwe,mia,GoreFr00,pass_rating,,,,,,
player,201809300nwe,mia,GoreFr00,rush_att,11,,,,,
player,201809300nwe,mia,GoreFr00,rush_yds,41,,,,,
player,201809300nwe,mia,GoreFr00,rush_td,0,,,,,
player,201809300nwe,mia,GoreFr00,rush_long,14,,,,,
player,201809300nwe,mia,GoreFr00,targets,3,,,,,
player,201809300nwe,mia,GoreFr00,rec,2,,,,,
player,201809300nwe,mia,GoreFr00,rec_yds,16,,,,,
player,201809300nwe,mia,GoreFr00,rec_td,1,,,,,
player,201809300nwe,mia,GoreFr00,rec_long,10,,,,,
player,201809300nwe,mia,GoreFr00,fumbles,0,,,,,
player,201809300nwe,mia,GoreFr00,fumbles_lost,0,,,,,
player,201809300nwe,mia,DrakKe00,pass_cmp,0,,,,,
player,201809300nwe,mia,DrakKe00,pass_att,0,,,,,
player,201809300nwe,mia,DrakKe00,pass_yds,0,,,,,
player,201809300nwe,mia,DrakKe00,pass_td,0,,,,,
player,201809300nwe,mia,DrakKe00,pass_int,0,,,,,
player,201809300nwe,mia,DrakKe00,pass_sacked,0,,,,,
player,201809300nwe,mia,DrakKe00,pass_sacked_yds,0,,,,,
player,201809300nwe,mia,DrakKe00,pass_long,0,,,,,
player,201809300nwe,mia,DrakKe00,pass_rating,,,,,,
player,201809300nwe,mia,DrakKe00,rush_att,3,,,,,
player,201809300nwe,mia,DrakKe00,rush_yds,3,,,,,
player,201809300nwe,mia,DrakKe00,rush_td,0,,,,,
player,201809300nwe,mia,DrakKe00,rush_long,5,,,,,
player,201809300nwe,mia,DrakKe00,targets,2,,,,,
player,201809300nwe,mia,DrakKe00,rec,1,,,,,
player,201809300nwe,mia,DrakKe00,rec_yds,13,,,,,
player,201809300nwe,mia,DrakKe00,rec_td,0,,,,,
player,201809300nwe,mia,DrakKe00,rec_long,13,,,,,
player,201809300nwe,mia,DrakKe00,fumbles,0,,,,,
player,201809300nwe,mia,DrakKe00,fumbles_lost,0,,,,,
player,201809300nwe,mia,BallKa00,pass_cmp,0,,,,,
player,201809300nwe,mia,BallKa00,pass_att,0,,,,,
player,201809300nwe,mia,BallKa00,pass_yds,0,,,,,
player,201809300nwe,mia,BallKa00,pass_td,0,,,,,
player,201809300nwe,mia,BallKa00,pass_int,0,,,,,
player,201809300nwe,mia,BallKa00,pass_sacked,0,,,,,
player,201809300nwe,mia,BallKa00,pass_sacked_yds,0,,,,,
player,201809300nwe,mia,BallKa00,pass_long,0,,,,,
player,201809300nwe,mia,BallKa00,pass_rating,,,,,,
player,201809300nwe,mia,BallKa00,rush_att,1,,,,,
player,201809300nwe,mia,BallKa00,rush_yds,3,,,,,
player,201809300nwe,mia,BallKa00,rush_td,0,,,,,
player,201809300nwe,mia,BallKa00,rush_long,3,,,,,
player,201809300nwe,mia,BallKa00,targets,0,,,,,
player,201809300nwe,mia,BallKa00,rec,0,,,,,
player,201809300nwe,mia,BallKa00,rec_yds,0,,,,,
player,201809300nwe,mia,BallKa00,rec_td,0,,,,,
player,201809300nwe,mia,BallKa00,rec_long,0,,,,,
player,201809300nwe,mia,BallKa00,fumbles,0,,,,,
player,201809300nwe,mia,BallKa00,fumbles_lost,0,,,,,
player,201809300nwe,mia,WilsAl02,pass_cmp,0,,,,,
player,201809300nwe,mia,WilsAl02,pass_att,0,,,,,
player,201809300nwe,mia,WilsAl02,pass_yds,0,,,,,
player,201809300nwe,mia,WilsAl02,pass_td,0,,,,,
player,201809300nwe,mia,WilsAl02,pass_int,0,,,,,
player,201809300nwe,mia,WilsAl02,pass_sacked,0,,,,,
player,201809300nwe,mia,WilsAl02,pass_sacked_yds,0,,,,,
player,201809300nwe,mia,WilsAl02,pass_long,0,,,,,
player,201809300nwe,mia,WilsAl02,pass_rating,,,,,,
player,201809300nwe,mia,WilsAl02,rush_att,1,,,,,
player,201809300nwe,mia,WilsAl02,rush_yds,2,,,,,
player,201809300nwe,mia,WilsAl02,rush_td,0,,,,,
player,201809300nwe,mia,WilsAl02,rush_long,2,,,,,
player,201809300nwe,mia,WilsAl02,targets,6,,,,,
player,201809300nwe,mia,WilsAl02,rec,4,,,,,
player,201809300nwe,mia,WilsAl02,rec_yds,19,,,,,
player,201809300nwe,mia,WilsAl02,rec_td,0,,,,,
player,201809300nwe,mia,WilsAl02,rec_long,13,,,,,
player,201809300nwe,mia,WilsAl02,fumbles,0,,,,,
player,201809300nwe,mia,WilsAl02,fumbles_lost,0,,,,,
player,201809300nwe,mia,StilKe00,pass_cmp,0,,,,,
player,201809300nwe,mia,StilKe00,pass_att,0,,,,,
player,201809300nwe,mia,StilKe00,pass_yds,0,,,,,
player,201809300nwe,mia,StilKe00,pass_td,0,,,,,
player,201809300nwe,mia,StilKe00,pass_int,0,,,,,
player,201809300nwe,mia,StilKe00,pass_sacked,0,,,,,
player,201809300nwe,mia,StilKe00,pass_sacked_yds,0,,,,,
player,201809300nwe,mia,StilKe00,pass_long,0,,,,,
player,201809300nwe,mia,StilKe00,pass_rating,,,,,,
player,201809300nwe,mia,StilKe00,rush_att,0,,,,,
player,201809300nwe,mia,StilKe00,rush_yds,0,,,,,
player,201809300nwe,mia,StilKe00,rush_td,0,,,,,
player,201809300nwe,mia,StilKe00,rush_long,0,,,,,
player,201809300nwe,mia,StilKe00,targets,6,,,,,
player,201809300nwe,mia,StilKe00,rec,3,,,,,
player,201809300nwe,mia,StilKe00,rec_yds,40,,,,,
player,201809300nwe,mia,StilKe00,rec_td,0,,,,,
player,201809300nwe,mia,StilKe00,rec_long,22,,,,,
player,201809300nwe,mia,StilKe00,fumbles,0,,,,,
player,201809300nwe,mia,StilKe00,fumbles_lost,0,,,,,
player,201809300nwe,mia,AmenDa00,pass_cmp,0,,,,,
player,201809300nwe,mia,AmenDa00,pass_att,0,,,,,
player,201809300nwe,mia,AmenDa00,pass_yds,0,,,,,
player,201809300nwe,mia,AmenDa00,pass_td,0,,,,,
player,201809300nwe,mia,AmenDa00,pass_int,0,,,,,
player,201809300nwe,mia,AmenDa00,pass_sacked,0,,,,,
player,201809300nwe,mia,AmenDa00,pass_sacked_yds,0,,,,,
player,201809300nwe,mia,AmenDa00,pass_long,0,,,,,
player,201809300nwe,mia,AmenDa00,pass_rating,,,,,,
player,201809300nwe,mia,AmenDa00,rush_att,0,,,,,
player,201809300nwe,mia,AmenDa00,rush_yds,0,,,,,
player,201809300nwe,mia,AmenDa00,rush_td,0,,,,,
player,201809300nwe,mia,AmenDa00,rush_long,0,,,,,
player,201809300nwe,mia,AmenDa00,targets,3,,,,,
player,201809300nwe,mia,AmenDa00,rec,2,,,,,
player,201809300nwe,mia,AmenDa00,rec_yds,21,,,,,
player,201809300nwe,mia,AmenDa00,rec_td,0,,,,,
player,201809300nwe,mia,AmenDa00,rec_long,18,,,,,
player,201809300nwe,mia,AmenDa00,fumbles,0,,,,,
player,201809300nwe,mia,AmenDa00,fumbles_lost,0,,,,,
player,201809300nwe,mia,GranJa00,pass_cmp,0,,,,,
player,201809300nwe,mia,GranJa00,pass_att,0,,,,,
player,201809300nwe,mia,GranJa00,pass_yds,0,,,,,
player,201809300nwe,mia,GranJa00,pass_td,0,,,,,
player,201809300nwe,mia,GranJa00,pass_int,0,,,,,
player,201809300nwe,mia,GranJa00,pass_sacked,0,,,,,
player,201809300nwe,mia,GranJa00,pass_sacked_yds,0,,,,,
player,201809300nwe,mia,GranJa00,pass_long,0,,,,,
player,201809300nwe,mia,GranJa00,pass_rating,,,,,,
player,201809300nwe,mia,GranJa00,rush_att,0,,,,,
player,201809300nwe,mia,GranJa00,rush_yds,0,,,,,
player,201809300nwe,mia,GranJa00,rush_td,0,,,,,
player,201809300nwe,mia,GranJa00,rush_long,0,,,,,
player,201809300nwe,mia,GranJa00,targets,2,,,,,
player,201809300nwe,mia,GranJa00,rec,2,,,,,
player,201809300nwe,mia,GranJa00,rec_yds,17,,,,,
player,201809300nwe,mia,GranJa00,rec_td,0,,,,,
player,201809300nwe,mia,GranJa00,rec_long,9,,,,,
player,201809300nwe,mia,GranJa00,fumbles,0,,,,,
player,201809300nwe,mia,GranJa00,fumbles_lost,0,,,,,
player,201809300nwe,mia,GesiMi00,pass_cmp,0,,,,,
player,201809300nwe,mia,GesiMi00,pass_att,0,,,,,
player,201809300nwe,mia,GesiMi00,pass_yds,0,,,,,
player,201809300nwe,mia,GesiMi00,pass_td,0,,,,,
player,201809300nwe,mia,GesiMi00,pass_int,0,,,,,
player,201809300nwe,mia,GesiMi00,pass_sacked,0,,,,,
player,201809300nwe,mia,GesiMi00,pass_sacked_yds,0,,,,,
player,201809300nwe,mia,GesiMi00,pass_long,0,,,,,
player,201809300nwe,mia,GesiMi00,pass_rating,,,,,,
player,201809300nwe,mia,GesiMi00,rush_att,0,,,,,
player,201809300nwe,mia,GesiMi00,rush_yds,0,,,,,
player,201809300nwe,mia,GesiMi00,rush_td,0,,,,,
player,201809300nwe,mia,GesiMi00,rush_long,0,,,,,
player,201809300nwe,mia,GesiMi00,targets,2,,,,,
player,201809300nwe,mia,GesiMi00,rec,1,,,,,
player,201809300nwe,mia,GesiMi00,rec_yds,9,,,,,
player,201809300nwe,mia,GesiMi00,rec_td,0,,,,,
player,201809300nwe,mia,GesiMi00,rec_long,9,,,,,
player,201809300nwe,mia,GesiMi00,fumbles,0,,,,,
player,201809300nwe,mia,GesiMi00,fumbles_lost,0,,,,,
player,201809300nwe,mia,SmytDu00,pass_cmp,0,,,,,
player,201809300nwe,mia,SmytDu00,pass_att,0,,,,,
player,201809300nwe,mia,SmytDu00,pass_yds,0,,,,,
player,201809300nwe,mia,SmytDu00,pass_td,0,,,,,
player,201809300nwe,mia,SmytDu00,pass_int,0,,,,,
player,201809300nwe,mia,SmytDu00,pass_sacked,0,,,,,
player,201809300nwe,mia,SmytDu00,pass_sacked_yds,0,,,,,
player,201809300nwe,mia,SmytDu00,pass_long,0,,,,,
player,201809300nwe,mia,SmytDu00,pass_rating,,,,,,
player,201809300nwe,mia,SmytDu00,rush_att,0,,,,,
player,201809300nwe,mia,SmytDu00,rush_yds,0,,,,,
player,201809300nwe,mia,SmytDu00,rush_td,0,,,,,
player,201809300nwe,mia,SmytDu00,rush_long,0,,,,,
player,201809300nwe,mia,SmytDu00,targets,1,,,,,
player,201809300nwe,mia,SmytDu00,rec,0,,,,,
player,201809300nwe,mia,SmytDu00,rec_yds,0,,,,,
player,201809300nwe,mia,SmytDu00,rec_td,0,,,,,
player,201809300nwe,mia,SmytDu00,rec_long,0,,,,,
player,201809300nwe,mia,SmytDu00,fumbles,0,,,,,
player,201809300nwe,mia,SmytDu00,fumbles_lost,0,,,,,
player,201809300nwe,nwe,BradTo00,pass_cmp,23,,,,,
player,201809300nwe,nwe,BradTo00,pass_att,35,,,,,
player,201809300nwe,nwe,BradTo00,pass_yds,274,,,,,
player,201809300nwe,nwe,BradTo00,pass_td,3,,,,,
player,201809300nwe,nwe,BradTo00,pass_int,2,,,,,
player,201809300nwe,nwe,BradTo00,pass_sacked,0,,,,,
player,201809300nwe,nwe,BradTo00,pass_sacked_yds,0,,,,,
player,201809300nwe,nwe,BradTo00,pass_long,55,,,,,
player,201809300nwe,nwe,BradTo00,pass_rating,94.2,,,,,
player,201809300nwe,nwe,BradTo00,rush_att,0,,,,,
player,201809300nwe,nwe,BradTo00,rush_yds,0,,,,,
player,201809300nwe,nwe,BradTo00,rush_td,0,,,,,
player,201809300nwe,nwe,BradTo00,rush_long,0,,,,,
player,201809300nwe,nwe,BradTo00,targets,0,,,,,
player,201809300nwe,nwe,BradTo00,rec,0,,,,,
player,201809300nwe,nwe,BradTo00,rec_yds,0,,,,,
player,201809300nwe,nwe,BradTo00,rec_td,0,,,,,
player,201809300nwe,nwe,BradTo00,rec_long,0,,,,,
player,201809300nwe,nwe,BradTo00,fumbles,0,,,,,
player,201809300nwe,nwe,BradTo00,fumbles_lost,0,,,,,
player,201809300nwe,nwe,MichSo00,pass_cmp,0,,,,,
player,201809300nwe,nwe,MichSo00,pass_att,0,,,,,
player,201809300nwe,nwe,MichSo00,pass_yds,0,,,,,
player,201809300nwe,nwe,MichSo00,pass_td,0,,,,,
player,201809300nwe,nwe,MichSo00,pass_int,0,,,,,
player,201809300nwe,nwe,MichSo00,pass_sacked,0,,,,,
player,201809300nwe,nwe,MichSo00,pass_sacked_yds,0,,,,,
player,201809300nwe,nwe,MichSo00,pass_long,0,,,,,
player,201809300nwe,nwe,MichSo00,pass_rating,,,,,,
player,201809300nwe,nwe,MichSo00,rush_att,25,,,,,
player,201809300nwe,nwe,MichSo00,rush_yds,112,,,,,
player,201809300nwe,nwe,MichSo00,rush_td,1,,,,,
player,201809300nwe,nwe,MichSo00,rush_long,23,,,,,
player,201809300nwe,nwe,MichSo00,targets,0,,,,,
player,201809300nwe,nwe,MichSo00,rec,0,,,,,
player,201809300nwe,nwe,MichSo00,rec_yds,0,,,,,
player,201809300nwe,nwe,MichSo00,rec_td,0,,,,,
player,201809300nwe,nwe,MichSo00,rec_long,0,,,,,
player,201809300nwe,nwe,MichSo00,fumbles,0,,,,,
player,201809300nwe,nwe,MichSo00,fumbles_lost,0,,,,,
player,201809300nwe,nwe,WhitJa02,pass_cmp,0,,,,,
player,201809300nwe,nwe,WhitJa02,pass_att,0,,,,,
player,201809300nwe,nwe,WhitJa02,pass_yds,0,,,,,
player,201809300nwe,nwe,WhitJa02,pass_td,0,,,,,
player,201809300nwe,nwe,WhitJa02,pass_int,0,,,,,
player,201809300nwe,nwe,WhitJa02,pass_sacked,0,,,,,
player,201809300nwe,nwe,WhitJa02,pass_sacked_yds,0,,,,,
player,201809300nwe,nwe,WhitJa02,pass_long,0,,,,,
player,201809300nwe,nwe,WhitJa02,pass_rating,,,,,,
player,201809300nwe,nwe,WhitJa02,rush_att,8,,,,,
player,201809300nwe,nwe,WhitJa02,rush_yds,44,,,,,
player,201809300nwe,nwe,WhitJa02,rush_td,1,,,,,
player,201809300nwe,nwe,WhitJa02,rush_long,22,,,,,
player,201809300nwe,nwe,WhitJa02,targets,10,,,,,
player,201809300nwe,nwe,WhitJa02,rec,8,,,,,
player,201809300nwe,nwe,WhitJa02,rec_yds,68,,,,,
player,201809300nwe,nwe,WhitJa02,rec_td,1,,,,,
player,201809300nwe,nwe,WhitJa02,rec_long,16,,,,,
player,201809300nwe,nwe,WhitJa02,fumbles,0,,,,,
player,201809300nwe,nwe,WhitJa02,fumbles_lost,0,,,,,
player,201809300nwe,nwe,PattCo00,pass_cmp,0,,,,,
player,201809300nwe,nwe,PattCo00,pass_att,0,,,,,
player,201809300nwe,nwe,PattCo00,pass_yds,0,,,,,
player,201809300nwe,nwe,PattCo00,pass_td,0,,,,,
player,201809300nwe,nwe,PattCo00,pass_int,0,,,,,
player,201809300nwe,nwe,PattCo00,pass_sacked,0,,,,,
player,201809300nwe,nwe,PattCo00,pass_sacked_yds,0,,,,,
player,201809300nwe,nwe,PattCo00,pass_long,0,,,,,
player,201809300nwe,nwe,PattCo00,pass_rating,,,,,,
player,201809300nwe,nwe,PattCo00,rush_att,1,,,,,
player,201809300nwe,nwe,PattCo00,rush_yds,11,,,,,
player,201809300nwe,nwe,PattCo00,rush_td,0,,,,,
player,201809300nwe,nwe,PattCo00,rush_long,11,,,,,
player,201809300nwe,nwe,PattCo00,targets,5,,,,,
player,201809300nwe,nwe,PattCo00,rec,3,,,,,
player,201809300nwe,nwe,PattCo00,rec_yds,54,,,,,
player,201809300nwe,nwe,PattCo00,rec_td,1,,,,,
player,201809300nwe,nwe,PattCo00,rec_long,55,,,,,
player,201809300nwe,nwe,PattCo00,fumbles,0,,,,,
player,201809300nwe,nwe,PattCo00,fumbles_lost,0,,,,,
player,201809300nwe,nwe,BarnKe00,pass_cmp,0,,,,,
player,201809300nwe,nwe,BarnKe00,pass_att,0,,,,,
player,201809300nwe,nwe,BarnKe00,pass_yds,0,,,,,
player,201809300nwe,nwe,BarnKe00,pass_td,0,,,,,
player,201809300nwe,nwe,BarnKe00,pass_int,0,,,,,
player,201809300nwe,nwe,BarnKe00,pass_sacked,0,,,,,
player,201809300nwe,nwe,BarnKe00,pass_sacked_yds,0,,,,,
player,201809300nwe,nwe,BarnKe00,pass_long,0,,,,,
player,201809300nwe,nwe,BarnKe00,pass_rating,,,,,,
player,201809300nwe,nwe,BarnKe00,rush_att,3,,,,,
player,201809300nwe,nwe,BarnKe00,rush_yds,11,,,,,
player,201809300nwe,nwe,BarnKe00,rush_td,0,,,,,
player,201809300nwe,nwe,BarnKe00,rush_long,11,,,,,
player,201809300nwe,nwe,BarnKe00,targets,0,,,,,
player,201809300nwe,nwe,BarnKe00,rec,0,,,,,
player,201809300nwe,nwe,BarnKe00,rec_yds,0,,,,,
player,201809300nwe,nwe,BarnKe00,rec_td,0,,,,,
player,201809300nwe,nwe,BarnKe00,rec_long,0,,,,,
player,201809300nwe,nwe,BarnKe00,fumbles,0,,,,,
player,201809300nwe,nwe,BarnKe00,fumbles_lost,0,,,,,
player,201809300nwe,nwe,DorsPh00,pass_cmp,0,,,,,
player,201809300nwe,nwe,DorsPh00,pass_att,0,,,,,
player,201809300nwe,nwe,DorsPh00,pass_yds,0,,,,,
player,201809300nwe,nwe,DorsPh00,pass_td,0,,,,,
player,201809300nwe,nwe,DorsPh00,pass_int,0,,,,,
player,201809300nwe,nwe,DorsPh00,pass_sacked,0,,,,,
player,201809300nwe,nwe,DorsPh00,pass_sacked_yds,0,,,,,
player,201809300nwe,nwe,DorsPh00,pass_long,0,,,,,
player,201809300nwe,nwe,DorsPh00,pass_rating,,,,,,
player,201809300nwe,nwe,DorsPh00,rush_att,0,,,,,
player,201809300nwe,nwe,DorsPh00,rush_yds,0,,,,,
player,201809300nwe,nwe,DorsPh00,rush_td,0,,,,,
player,201809300nwe,nwe,DorsPh00,rush_long,0,,,,,
player,201809300nwe,nwe,DorsPh00,targets,7,,,,,
player,201809300nwe,nwe,DorsPh00,rec,4,,,,,
player,201809300nwe,nwe,DorsPh00,rec_yds,55,,,,,
player,201809300nwe,nwe,DorsPh00,rec_td,1,,,,,
player,201809300nwe,nwe,DorsPh00,rec_long,20,,,,,
player,201809300nwe,nwe,DorsPh00,fumbles,0,,,,,
player,201809300nwe,nwe,DorsPh00,fumbles_lost,0,,,,,
player,201809300nwe,nwe,GronRo00,pass_cmp,0,,,,,
player,201809300nwe,nwe,GronRo00,pass_att,0,,,,,
player,201809300nwe,nwe,GronRo00,pass_yds,0,,,,,
player,201809300nwe,nwe,GronRo00,pass_td,0,,,,,
player,201809300nwe,nwe,GronRo00,pass_int,0,,,,,
player,201809300nwe,nwe,GronRo00,pass_sacked,0,,,,,
player,201809300nwe,nwe,GronRo00,pass_sacked_yds,0,,,,,
player,201809300nwe,nwe,GronRo00,pass_long,0,,,,,
player,201809300nwe,nwe,GronRo00,pass_rating,,,,,,
player,201809300nwe,nwe,GronRo00,rush_att,0,,,,,
player,201809300nwe,nwe,GronRo00,rush_yds,0,,,,,
player,201809300nwe,nwe,GronRo00,rush_td,0,,,,,
player,201809300nwe,nwe,GronRo00,rush_long,0,,,,,
player,201809300nwe,nwe,GronRo00,targets,7,,,,,
player,201809300nwe,nwe,GronRo00,rec,4,,,,,
player,201809300nwe,nwe,GronRo00,rec_yds,44,,,,,
player,201809300nwe,nwe,GronRo00,rec_td,0,,,,,
player,201809300nwe,nwe,GronRo00,rec_long,14,,,,,
player,201809300nwe,nwe,GronRo00,fumbles,0,,,,,
player,201809300nwe,nwe,GronRo00,fumbles_lost,0,,,,,
player,201809300nwe,nwe,GordJo02,pass_cmp,0,,,,,
player,201809300nwe,nwe,GordJo02,pass_att,0,,,,,
player,201809300nwe,nwe,GordJo02,pass_yds,0,,,,,
player,201809300nwe,nwe,GordJo02,pass_td,0,,,,,
player,201809300nwe,nwe,GordJo02,pass_int,0,,,,,
player,201809300nwe,nwe,GordJo02,pass_sacked,0,,,,,
player,201809300nwe,nwe,GordJo02,pass_sacked_yds,0,,,,,
player,201809300nwe,nwe,GordJo02,pass_long,0,,,,,
player,201809300nwe,nwe,GordJo02,pass_rating,,,,,,
player,201809300nwe,nwe,GordJo02,rush_att,0,,,,,
player,201809300nwe,nwe,GordJo02,rush_yds,0,,,,,
player,201809300nwe,nwe,GordJo02,rush_td,0,,,,,
player,201809300nwe,nwe,GordJo02,rush_long,0,,,,,
player,201809300nwe,nwe,GordJo02,targets,2,,,,,
player,201809300nwe,nwe,GordJo02,rec,2,,,,,
player,201809300nwe,nwe,GordJo02,rec_yds,32,,,,,
player,201809300nwe,nwe,GordJo02,rec_td,0,,,,,
player,201809300nwe,nwe,GordJo02,rec_long,19,,,,,
player,201809300nwe,nwe,GordJo02,fumbles,0,,,,,
player,201809300nwe,nwe,GordJo02,fumbles_lost,0,,,,,
player,201809300nwe,nwe,HogaCh00,pass_cmp,0,,,,,
player,201809300nwe,nwe,HogaCh00,pass_att,0,,,,,
player,201809300nwe,nwe,HogaCh00,pass_yds,0,,,,,
player,201809300nwe,nwe,HogaCh00,pass_td,0,,,,,
player,201809300nwe,nwe,HogaCh00,pass_int,0,,,,,
player,201809300nwe,nwe,HogaCh00,pass_sacked,0,,,,,
player,201809300nwe,nwe,HogaCh00,pass_sacked_yds,0,,,,,
player,201809300nwe,nwe,HogaCh00,pass_long,0,,,,,
player,201809300nwe,nwe,HogaCh00,pass_rating,,,,,,
player,201809300nwe,nwe,HogaCh00,rush_att,0,,,,,
player,201809300nwe,nwe,HogaCh00,rush_yds,0,,,,,
player,201809300nwe,nwe,HogaCh00,rush_td,0,,,,,
player,201809300nwe,nwe,HogaCh00,rush_long,0,,,,,
player,201809300nwe,nwe,HogaCh00,targets,1,,,,,
player,201809300nwe,nwe,HogaCh00,rec,1,,,,,
player,201809300nwe,nwe,HogaCh00,rec_yds,25,,,,,
player,201809300nwe,nwe,HogaCh00,rec_td,0,,,,,
player,201809300nwe,nwe,HogaCh00,rec_long,25,,,,,
player,201809300nwe,nwe,HogaCh00,fumbles,0,,,,,
player,201809300nwe,nwe,HogaCh00,fumbles_lost,0,,,,,
player,201809300nwe,nwe,DeveJa00,pass_cmp,0,,,,,
player,201809300nwe,nwe,DeveJa00,pass_att,0,,,,,
player,201809300nwe,nwe,DeveJa00,pass_yds,0,,,,,
player,201809300nwe,nwe,DeveJa00,pass_td,0,,,,,
player,201809300nwe,nwe,DeveJa00,pass_int,0,,,,,
player,201809300nwe,nwe,DeveJa00,pass_sacked,0,,,,,
player,201809300nwe,nwe,DeveJa00,pass_sacked_yds,0,,,,,
player,201809300nwe,nwe,DeveJa00,pass_long,0,,,,,
player,201809300nwe,nwe,DeveJa00,pass_rating,,,,,,
player,201809300nwe,nwe,DeveJa00,rush_att,0,,,,,
player,201809300nwe,nwe,DeveJa00,rush_yds,0,,,,,
player,201809300nwe,nwe,DeveJa00,rush_td,0,,,,,
player,201809300nwe,nwe,DeveJa00,rush_long,0,,,,,
player,201809300nwe,nwe,DeveJa00,targets,1,,,,,
player,201809300nwe,nwe,DeveJa00,rec,0,,,,,
