game,2018,13,20181202,201812020sea,sfo,"San Francisco 49ers",16,sea,"Seattle Seahawks",43
player,201812020sea,sfo,MullNi00,rush_long,1,,,,,
player,201812020sea,sfo,MullNi00,targets,0,,,,,
player,201812020sea,sfo,MullNi00,rec,0,,,,,
player,201812020sea,sfo,MullNi00,rec_yds,0,,,,,
player,201812020sea,sfo,MullNi00,rec_td,0,,,,,
player,201812020sea,sfo,MullNi00,rec_long,0,,,,,
player,201812020sea,sfo,MullNi00,fumbles,0,,,,,
player,201812020sea,sfo,MullNi00,fumbles_lost,0,,,,,
player,201812020sea,sfo,WilsJe01,pass_cmp,0,,,,,
player,201812020sea,sfo,WilsJe01,pass_att,0,,,,,
player,201812020sea,sfo,WilsJe01,pass_yds,0,,,,,
player,201812020sea,sfo,WilsJe01,pass_td,0,,,,,
player,201812020sea,sfo,WilsJe01,pass_int,0,,,,,
player,201812020sea,sfo,WilsJe01,pass_sacked,0,,,,,
player,201812020sea,sfo,WilsJe01,pass_sacked_yds,0,,,,,
player,201812020sea,sfo,WilsJe01,pass_long,0,,,,,
player,201812020sea,sfo,WilsJe01,pass_rating,,,,,,
player,201812020sea,sfo,WilsJe01,rush_att,15,,,,,
player,201812020sea,sfo,WilsJe01,rush_yds,61,,,,,
player,201812020sea,sfo,WilsJe01,rush_td,0,,,,,
player,201812020sea,sfo,WilsJe01,rush_long,11,,,,,
player,201812020sea,sfo,WilsJe01,targets,9,,,,,
player,201812020sea,sfo,WilsJe01,rec,8,,,,,
player,201812020sea,sfo,WilsJe01,rec_yds,73,,,,,
player,201812020sea,sfo,WilsJe01,rec_td,0,,,,,
player,201812020sea,sfo,WilsJe01,rec_long,24,,,,,
player,201812020sea,sfo,WilsJe01,fumbles,1,,,,,
player,201812020sea,sfo,WilsJe01,fumbles_lost,1,,,,,
player,201812020sea,sfo,BreiMa00,pass_cmp,0,,,,,
player,201812020sea,sfo,BreiMa00,pass_att,0,,,,,
player,201812020sea,sfo,BreiMa00,pass_yds,0,,,,,
player,201812020sea,sfo,BreiMa00,pass_td,0,,,,,
player,201812020sea,sfo,BreiMa00,pass_int,0,,,,,
player,201812020sea,sfo,BreiMa00,pass_sacked,0,,,,,
player,201812020sea,sfo,BreiMa00,pass_sacked_yds,0,,,,,
player,201812020sea,sfo,BreiMa00,pass_long,0,,,,,
player,201812020sea,sfo,BreiMa00,pass_rating,,,,,,
player,201812020sea,sfo,BreiMa00,rush_att,5,,,,,
player,201812020sea,sfo,BreiMa00,rush_yds,6,,,,,
player,201812020sea,sfo,BreiMa00,rush_td,0,,,,,
player,201812020sea,sfo,BreiMa00,rush_long,3,,,,,
player,201812020sea,sfo,BreiMa00,targets,3,,,,,
player,201812020sea,sfo,BreiMa00,rec,3,,,,,
player,201812020sea,sfo,BreiMa00,rec_yds,51,,,,,
player,201812020sea,sfo,BreiMa00,rec_td,0,,,,,
player,201812020sea,sfo,BreiMa00,rec_long,26,,,,,
player,201812020sea,sfo,BreiMa00,fumbles,0,,,,,
player,201812020sea,sfo,BreiMa00,fumbles_lost,0,,,,,
player,201812020sea,sfo,KittGe00,pass_cmp,0,,,,,
player,201812020sea,sfo,KittGe00,pass_att,0,,,,,
player,201812020sea,sfo,KittGe00,pass_yds,0,,,,,
player,201812020sea,sfo,KittGe00,pass_td,0,,,,,
player,201812020sea,sfo,KittGe00,pass_int,0,,,,,
player,201812020sea,sfo,KittGe00,pass_sacked,0,,,,,
player,201812020sea,sfo,KittGe00,pass_sacked_yds,0,,,,,
player,201812020sea,sfo,KittGe00,pass_long,0,,,,,
player,201812020sea,sfo,KittGe00,pass_rating,,,,,,
player,201812020sea,sfo,KittGe00,rush_att,0,,,,,
player,201812020sea,sfo,KittGe00,rush_yds,0,,,,,
player,201812020sea,sfo,KittGe00,rush_td,0,,,,,
player,201812020sea,sfo,KittGe00,rush_long,0,,,,,
player,201812020sea,sfo,KittGe00,targets,9,,,,,
player,201812020sea,sfo,KittGe00,rec,6,,,,,
player,201812020sea,sfo,KittGe00,rec_yds,70,,,,,
player,201812020sea,sfo,KittGe00,rec_td,0,,,,,
player,201812020sea,sfo,KittGe00,rec_long,28,,,,,
player,201812020sea,sfo,KittGe00,fumbles,0,,,,,
player,201812020sea,sfo,KittGe00,fumbles_lost,0,,,,,
player,201812020sea,sfo,BourKe00,pass_cmp,0,,,,,
player,201812020sea,sfo,BourKe00,pass_att,0,,,,,
player,201812020sea,sfo,BourKe00,pass_yds,0,,,,,
player,201812020sea,sfo,BourKe00,pass_td,0,,,,,
player,201812020sea,sfo,BourKe00,pass_int,0,,,,,
player,201812020sea,sfo,BourKe00,pass_sacked,0,,,,,
player,201812020sea,sfo,BourKe00,pass_sacked_yds,0,,,,,
player,201812020sea,sfo,BourKe00,pass_long,0,,,,,
player,201812020sea,sfo,BourKe00,pass_rating,,,,,,
player,201812020sea,sfo,BourKe00,rush_att,0,,,,,
player,201812020sea,sfo,BourKe00,rush_yds,0,,,,,
player,201812020sea,sfo,BourKe00,rush_td,0,,,,,
player,201812020sea,sfo,BourKe00,rush_long,0,,,,,
player,201812020sea,sfo,BourKe00,targets,7,,,,,
player,201812020sea,sfo,BourKe00,rec,4,,,,,
player,201812020sea,sfo,BourKe00,rec_yds,60,,,,,
player,201812020sea,sfo,BourKe00,rec_td,0,,,,,
player,201812020sea,sfo,BourKe00,rec_long,33,,,,,
player,201812020sea,sfo,BourKe00,fumbles,0,,,,,
player,201812020sea,sfo,BourKe00,fumbles_lost,0,,,,,
player,201812020sea,sfo,JuszKy00,pass_cmp,0,,,,,
player,201812020sea,sfo,JuszKy00,pass_att,0,,,,,
player,201812020sea,sfo,JuszKy00,pass_yds,0,,,,,
player,201812020sea,sfo,JuszKy00,pass_td,0,,,,,
player,201812020sea,sfo,JuszKy00,pass_int,0,,,,,
player,201812020sea,sfo,JuszKy00,pass_sacked,0,,,,,
player,201812020sea,sfo,JuszKy00,pass_sacked_yds,0,,,,,
player,201812020sea,sfo,JuszKy00,pass_long,0,,,,,
player,201812020sea,sfo,JuszKy00,pass_rating,,,,,,
player,201812020sea,sfo,JuszKy00,rush_att,0,,,,,
player,201812020sea,sfo,JuszKy00,rush_yds,0,,,,,
player,201812020sea,sfo,JuszKy00,rush_td,0,,,,,
player,201812020sea,sfo,JuszKy00,rush_long,0,,,,,
player,201812020sea,sfo,JuszKy00,targets,3,,,,,
player,201812020sea,sfo,JuszKy00,rec,3,,,,,
player,201812020sea,sfo,JuszKy00,rec_yds,20,,,,,
player,201812020sea,sfo,JuszKy00,rec_td,0,,,,,
player,201812020sea,sfo,JuszKy00,rec_long,7,,,,,
player,201812020sea,sfo,JuszKy00,fumbles,0,,,,,
player,201812020sea,sfo,JuszKy00,fumbles_lost,0,,,,,
player,201812020sea,sfo,TaylTr02,pass_cmp,0,,,,,
player,201812020sea,sfo,TaylTr02,pass_att,0,,,,,
player,201812020sea,sfo,TaylTr02,pass_yds,0,,,,,
player,201812020sea,sfo,TaylTr02,pass_td,0,,,,,
player,201812020sea,sfo,TaylTr02,pass_int,0,,,,,
player,201812020sea,sfo,TaylTr02,pass_sacked,0,,,,,
player,201812020sea,sfo,TaylTr02,pass_sacked_yds,0,,,,,
player,201812020sea,sfo,TaylTr02,pass_long,0,,,,,
player,201812020sea,sfo,TaylTr02,pass_rating,,,,,,
player,201812020sea,sfo,TaylTr02,rush_att,0,,,,,
player,201812020sea,sfo,TaylTr02,rush_yds,0,,,,,
player,201812020sea,sfo,TaylTr02,rush_td,0,,,,,
player,201812020sea,sfo,TaylTr02,rush_long,0,,,,,
player,201812020sea,sfo,TaylTr02,targets,2,,,,,
player,201812020sea,sfo,TaylTr02,rec,1,,,,,
player,201812020sea,sfo,TaylTr02,rec_yds,11,,,,,
player,201812020sea,sfo,TaylTr02,rec_td,0,,,,,
player,201812020sea,sfo,TaylTr02,rec_long,11,,,,,
player,201812020sea,sfo,TaylTr02,fumbles,0,,,,,
player,201812020sea,sfo,TaylTr02,fumbles_lost,0,,,,,
player,201812020sea,sfo,JameRi00,pass_cmp,0,,,,,
player,201812020sea,sfo,JameRi00,pass_att,0,,,,,
player,201812020sea,sfo,JameRi00,pass_yds,0,,,,,
player,201812020sea,sfo,JameRi00,pass_td,0,,,,,
player,201812020sea,sfo,JameRi00,pass_int,0,,,,,
player,201812020sea,sfo,JameRi00,pass_sacked,0,,,,,
player,201812020sea,sfo,JameRi00,pass_sacked_yds,0,,,,,
player,201812020sea,sfo,JameRi00,pass_long,0,,,,,
player,201812020sea,sfo,JameRi00,pass_rating,,,,,,
player,201812020sea,sfo,JameRi00,rush_att,0,,,,,
player,201812020sea,sfo,JameRi00,rush_yds,0,,,,,
player,201812020sea,sfo,JameRi00,rush_td,0,,,,,
player,201812020sea,sfo,JameRi00,rush_long,0,,,,,
player,201812020sea,sfo,JameRi00,targets,2,,,,,
player,201812020sea,sfo,JameRi00,rec,0,,,,,
player,201812020sea,sfo,JameRi00,rec_yds,0,,,,,
player,201812020sea,sfo,JameRi00,rec_td,0,,,,,
player,201812020sea,sfo,JameRi00,rec_long,0,,,,,
player,201812020sea,sfo,JameRi00,fumbles,1,,,,,
player,201812020sea,sfo,JameRi00,fumbles_lost,1,,,,,
player,201812020sea,sfo,PettDa00,pass_cmp,0,,,,,
player,201812020sea,sfo,PettDa00,pass_att,0,,,,,
player,201812020sea,sfo,PettDa00,pass_yds,0,,,,,
player,201812020sea,sfo,PettDa00,pass_td,0,,,,,
player,201812020sea,sfo,PettDa00,pass_int,0,,,,,
player,201812020sea,sfo,PettDa00,pass_sacked,0,,,,,
player,201812020sea,sfo,PettDa00,pass_sacked_yds,0,,,,,
player,201812020sea,sfo,PettDa00,pass_long,0,,,,,
player,201812020sea,sfo,PettDa00,pass_rating,,,,,,
player,201812020sea,sfo,PettDa00,rush_att,1,,,,,
player,201812020sea,sfo,PettDa00,rush_yds,-2,,,,,
player,201812020sea,sfo,PettDa00,rush_td,0,,,,,
player,201812020sea,sfo,PettDa00,rush_long,-2,,,,,
player,201812020sea,sfo,PettDa00,targets,7,,,,,
player,201812020sea,sfo,PettDa00,rec,5,,,,,
player,201812020sea,sfo,PettDa00,rec_yds,129,,,,,
player,201812020sea,sfo,PettDa00,rec_td,2,,,,,
player,201812020sea,sfo,PettDa00,rec_long,75,,,,,
player,201812020sea,sfo,PettDa00,fumbles,0,,,,,
player,201812020sea,sfo,PettDa00,fumbles_lost,0,,,,,
player,201812020sea,sea,WilsRu00,pass_cmp,11,,,,,
player,201812020sea,sea,WilsRu00,pass_att,17,,,,,
player,201812020sea,sea,WilsRu00,pass_yds,185,,,,,
player,201812020sea,sea,WilsRu00,pass_td,4,,,,,
player,201812020sea,sea,WilsRu00,pass_int,0,,,,,
player,201812020sea,sea,WilsRu00,pass_sacked,3,,,,,
player,201812020sea,sea,WilsRu00,pass_sacked_yds,22,,,,,
player,201812020sea,sea,WilsRu00,pass_long,52,,,,,
player,201812020sea,sea,WilsRu00,pass_rating,140.9,,,,,
player,201812020sea,sea,WilsRu00,rush_att,4,,,,,
player,201812020sea,sea,WilsRu00,rush_yds,14,,,,,
player,201812020sea,sea,WilsRu00,rush_td,0,,,,,
player,201812020sea,sea,WilsRu00,rush_long,7,,,,,
player,201812020sea,sea,WilsRu00,targets,0,,,,,
player,201812020sea,sea,WilsRu00,rec,0,,,,,
player,201812020sea,sea,WilsRu00,rec_yds,0,,,,,
player,201812020sea,sea,WilsRu00,rec_td,0,,,,,
player,201812020sea,sea,WilsRu00,rec_long,0,,,,,
player,201812020sea,sea,WilsRu00,fumbles,0,,,,,
player,201812020sea,sea,WilsRu00,fumbles_lost,0,,,,,
player,201812020sea,sea,CarsCh00,pass_cmp,0,,,,,
player,201812020sea,sea,CarsCh00,pass_att,0,,,,,
player,201812020sea,sea,CarsCh00,pass_yds,0,,,,,
player,201812020sea,sea,CarsCh00,pass_td,0,,,,,
player,201812020sea,sea,CarsCh00,pass_int,0,,,,,
player,201812020sea,sea,CarsCh00,pass_sacked,0,,,,,
player,201812020sea,sea,CarsCh00,pass_sacked_yds,0,,,,,
player,201812020sea,sea,CarsCh00,pass_long,0,,,,,
player,201812020sea,sea,CarsCh00,pass_rating,,,,,,
player,201812020sea,sea,CarsCh00,rush_att,13,,,,,
player,201812020sea,sea,CarsCh00,rush_yds,69,,,,,
player,201812020sea,sea,CarsCh00,rush_td,0,,,,,
player,201812020sea,sea,CarsCh00,rush_long,23,,,,,
player,201812020sea,sea,CarsCh00,targets,4,,,,,
player,201812020sea,sea,CarsCh00,rec,3,,,,,
player,201812020sea,sea,CarsCh00,rec_yds,39,,,,,
player,201812020sea,sea,CarsCh00,rec_td,0,,,,,
player,201812020sea,sea,CarsCh00,rec_long,27,,,,,
player,201812020sea,sea,CarsCh00,fumbles,0,,,,,
player,201812020sea,sea,CarsCh00,fumbles_lost,0,,,,,
player,201812020sea,sea,PennRa00,pass_cmp,0,,,,,
player,201812020sea,sea,PennRa00,pass_att,0,,,,,
player,201812020sea,sea,PennRa00,pass_yds,0,,,,,
player,201812020sea,sea,PennRa00,pass_td,0,,,,,
player,201812020sea,sea,PennRa00,pass_int,0,,,,,
player,201812020sea,sea,PennRa00,pass_sacked,0,,,,,
player,201812020sea,sea,PennRa00,pass_sacked_yds,0,,,,,
player,201812020sea,sea,PennRa00,pass_long,0,,,,,
player,201812020sea,sea,PennRa00,pass_rating,,,,,,
player,201812020sea,sea,PennRa00,rush_att,7,,,,,
player,201812020sea,sea,PennRa00,rush_yds,65,,,,,
player,201812020sea,sea,PennRa00,rush_td,1,,,,,
player,201812020sea,sea,PennRa00,rush_long,20,,,,,
player,201812020sea,sea,PennRa00,targets,0,,,,,
player,201812020sea,sea,PennRa00,rec,0,,,,,
player,201812020sea,sea,PennRa00,rec_yds,0,,,,,
player,201812020sea,sea,PennRa00,rec_td,0,,,,,
player,201812020sea,sea,PennRa00,rec_long,0,,,,,
player,201812020sea,sea,PennRa00,fumbles,0,,,,,
player,201812020sea,sea,PennRa00,fumbles_lost,0,,,,,
player,201812020sea,sea,LockTy00,pass_cmp,0,,,,,
player,201812020sea,sea,LockTy00,pass_att,0,,,,,
player,201812020sea,sea,LockTy00,pass_yds,0,,,,,
player,201812020sea,sea,LockTy00,pass_td,0,,,,,
player,201812020sea,sea,LockTy00,pass_int,0,,,,,
player,201812020sea,sea,LockTy00,pass_sacked,0,,,,,
player,201812020sea,sea,LockTy00,pass_sacked_yds,0,,,,,
player,201812020sea,sea,LockTy00,pass_long,0,,,,,
player,201812020sea,sea,LockTy00,pass_rating,,,,,,
player,201812020sea,sea,LockTy00,rush_att,1,,,,,
player,201812020sea,sea,LockTy00,rush_yds,10,,,,,
player,201812020sea,sea,LockTy00,rush_td,0,,,,,
player,201812020sea,sea,LockTy00,rush_long,10,,,,,
player,201812020sea,sea,LockTy00,targets,2,,,,,
player,201812020sea,sea,LockTy00,rec,1,,,,,
player,201812020sea,sea,LockTy00,rec_yds,52,,,,,
player,201812020sea,sea,LockTy00,rec_td,1,,,,,
player,201812020sea,sea,LockTy00,rec_long,52,,,,,
player,201812020sea,sea,LockTy00,fumbles,0,,,,,
player,201812020sea,sea,LockTy00,fumbles_lost,0,,,,,
player,201812020sea,sea,DaviMi01,pass_cmp,0,,,,,
player,201812020sea,sea,DaviMi01,pass_att,0,,,,,
player,201812020sea,sea,DaviMi01,pass_yds,0,,,,,
player,201812020sea,sea,DaviMi01,pass_td,0,,,,,
player,201812020sea,sea,DaviMi01,pass_int,0,,,,,
player,201812020sea,sea,DaviMi01,pass_sacked,0,,,,,
player,201812020sea,sea,DaviMi01,pass_sacked_yds,0,,,,,
player,201812020sea,sea,DaviMi01,pass_long,0,,,,,
player,201812020sea,sea,DaviMi01,pass_rating,,,,,,
player,201812020sea,sea,DaviMi01,rush_att,4,,,,,
player,201812020sea,sea,DaviMi01,rush_yds,10,,,,,
player,201812020sea,sea,DaviMi01,rush_td,0,,,,,
player,201812020sea,sea,DaviMi01,rush_long,7,,,,,
player,201812020sea,sea,DaviMi01,targets,0,,,,,
player,201812020sea,sea,DaviMi01,rec,0,,,,,
player,201812020sea,sea,DaviMi01,rec_yds,0,,,,,
player,201812020sea,sea,DaviMi01,rec_td,0,,,,,
player,201812020sea,sea,DaviMi01,rec_long,0,,,,,
player,201812020sea,sea,DaviMi01,fumbles,0,,,,,
player,201812020sea,sea,DaviMi01,fumbles_lost,0,,,,,
player,201812020sea,sea,BrowJa03,pass_cmp,0,,,,,
player,201812020sea,sea,BrowJa03,pass_att,0,,,,,
player,201812020sea,sea,BrowJa03,pass_yds,0,,,,,
player,201812020sea,sea,BrowJa03,pass_td,0,,,,,
player,201812020sea,sea,BrowJa03,pass_int,0,,,,,
player,201812020sea,sea,BrowJa03,pass_sacked,0,,,,,
player,201812020sea,sea,BrowJa03,pass_sacked_yds,0,,,,,
player,201812020sea,sea,BrowJa03,pass_long,0,,,,,
player,201812020sea,sea,BrowJa03,pass_rating,,,,,,
player,201812020sea,sea,BrowJa03,rush_att,0,,,,,
player,201812020sea,sea,BrowJa03,rush_yds,0,,,,,
player,201812020sea,sea,BrowJa03,rush_td,0,,,,,
player,201812020sea,sea,BrowJa03,rush_long,0,,,,,
player,201812020sea,sea,BrowJa03,targets,3,,,,,
player,201812020sea,sea,BrowJa03,rec,3,,,,,
player,201812020sea,sea,BrowJa03,rec_yds,67,,,,,
player,201812020sea,sea,BrowJa03,rec_td,2,,,,,
player,201812020sea,sea,BrowJa03,rec_long,45,,,,,
player,201812020sea,sea,BrowJa03,fumbles,0,,,,,
player,201812020sea,sea,BrowJa03,fumbles_lost,0,,,,,
player,201812020sea,sea,BaldDo00,pass_cmp,0,,,,,
player,201812020sea,sea,BaldDo00,pass_att,0,,,,,
player,201812020sea,sea,BaldDo00,pass_yds,0,,,,,
player,201812020sea,sea,BaldDo00,pass_td,0,,,,,
player,201812020sea,sea,BaldDo00,pass_int,0,,,,,
player,201812020sea,sea,BaldDo00,pass_sacked,0,,,,,
player,201812020sea,sea,BaldDo00,pass_sacked_yds,0,,,,,
player,201812020sea,sea,BaldDo00,pass_long,0,,,,,
player,201812020sea,sea,BaldDo00,pass_rating,,,,,,
player,201812020sea,sea,BaldDo00,rush_att,0,,,,,
player,201812020sea,sea,BaldDo00,rush_yds,0,,,,,
player,201812020sea,sea,BaldDo00,rush_td,0,,,,,
player,201812020sea,sea,BaldDo00,rush_long,0,,,,,
player,201812020sea,sea,BaldDo00,targets,4,,,,,
player,201812020sea,sea,BaldDo00,rec,2,,,,,
player,201812020sea,sea,BaldDo00,rec_yds,22,,,,,
player,201812020sea,sea,BaldDo00,rec_td,1,,,,,
player,201812020sea,sea,BaldDo00,rec_long,21,,,,,
player,201812020sea,sea,BaldDo00,fumbles,0,,,,,
player,201812020sea,sea,BaldDo00,fumbles_lost,0,,,,,
player,201812020sea,sea,VannNi00,pass_cmp,0,,,,,
player,201812020sea,sea,VannNi00,pass_att,0,,,,,
player,201812020sea,sea,VannNi00,pass_yds,0,,,,,
player,201812020sea,sea,VannNi00,pass_td,0,,,,,
player,201812020sea,sea,VannNi00,pass_int,0,,,,,
player,201812020sea,sea,VannNi00,pass_sacked,0,,,,,
player,201812020sea,sea,VannNi00,pass_sacked_yds,0,,,,,
player,201812020sea,sea,VannNi00,pass_long,0,,,,,
player,201812020sea,sea,VannNi00,pass_rating,,,,,,
player,201812020sea,sea,VannNi00,rush_att,0,,,,,
player,201812020sea,sea,VannNi00,rush_yds,0,,,,,
player,201812020sea,sea,VannNi00,rush_td,0,,,,,
player,201812020sea,sea,VannNi00,rush_long,0,,,,,
player,201812020sea,sea,VannNi00,targets,1,,,,,
player,201812020sea,sea,VannNi00,rec,1,,,,,
player,201812020sea,sea,VannNi00,rec_yds,4,,,,,
player,201812020sea,sea,VannNi00,rec_td,0,,,,,
player,201812020sea,sea,VannNi00,rec_long,4,,,,,
player,201812020sea,sea,VannNi00,fumbles,0,,,,,
player,201812020sea,sea,VannNi00,fumbles_lost,0,,,,,
player,201812020sea,sea,TurnMa00,pass_cmp,0,,,,,
player,201812020sea,sea,TurnMa00,pass_att,0,,,,,
player,201812020sea,sea,TurnMa00,pass_yds,0,,,,,
player,201812020sea,sea,TurnMa00,pass_td,0,,,,,
player,201812020sea,sea,TurnMa00,pass_int,0,,,,,
player,201812020sea,sea,TurnMa00,pass_sacked,0,,,,,
player,201812020sea,sea,TurnMa00,pass_sacked_yds,0,,,,,
player,201812020sea,sea,TurnMa00,pass_long,0,,,,,
player,201812020sea,sea,TurnMa00,pass_rating,,,,,,
player,201812020sea,sea,TurnMa00,rush_att,0,,,,,
player,201812020sea,sea,TurnMa00,rush_yds,0,,,,,
player,201812020sea,sea,TurnMa00,rush_td,0,,,,,
player,201812020sea,sea,TurnMa00,rush_long,0,,,,,
player,201812020sea,sea,TurnMa00,targets,1,,,,,
player,201812020sea,sea,TurnMa00,rec,1,,,,,
player,201812020sea,sea,TurnMa00,rec_yds,1,,,,,
player,201812020sea,sea,TurnMa00,rec_td,0,,,,,
player,201812020sea,sea,TurnMa00,rec_long,1,,,,,
player,201812020sea,sea,TurnMa00,fumbles,0,,,,,
player,201812020sea,sea,TurnMa00,fumbles_lost,0,,,,,
player,201812020sea,sea,MoorDa03,pass_cmp,0,,,,,
player,201812020sea,sea,MoorDa03,pass_att,0,,,,,
player,201812020sea,sea,MoorDa03,pass_yds,0,,,,,
player,201812020sea,sea,MoorDa03,pass_td,0,,,,,
player,201812020sea,sea,MoorDa03,pass_int,0,,,,,
player,201812020sea,sea,MoorDa03,pass_sacked,0,,,,,
player,201812020sea,sea,MoorDa03,pass_sacked_yds,0,,,,,
player,201812020sea,sea,MoorDa03,pass_long,0,,,,,
player,201812020sea,sea,MoorDa03,pass_rating,,,,,,
player,201812020sea,sea,MoorDa03,rush_att,0,,,,,
player,201812020sea,sea,MoorDa03,rush_yds,0,,,,,
player,201812020sea,sea,MoorDa03,rush_td,0,,,,,
player,201812020sea,sea,MoorDa03,rush_long,0,,,,,
player,201812020sea,sea,MoorDa03,targets,1,,,,,
player,201812020sea,sea,MoorDa03,rec,0,,,,,
player,201812020sea,sea,MoorDa03,rec_yds,0,,,,,
player,201812020sea,sea,MoorDa03,rec_td,0,,,,,
player,201812020sea,sea,MoorDa03,rec_long,0,,,,,
player,201812020sea,sea,MoorDa03,fumbles,0,,,,,
player,201812020sea,sea,MoorDa03,fumbles_lost,0,,,,,
player,201812020sea,sea,McKiJ.00,pass_cmp,0,,,,,
player,201812020sea,sea,McKiJ.00,pass_att,0,,,,,
player,201812020sea,sea,McKiJ.00,pass_yds,0,,,,,
player,201812020sea,sea,McKiJ.00,pass_td,0,,,,,
player,201812020sea,sea,McKiJ.00,pass_int,0,,,,,
player,201812020sea,sea,McKiJ.00,pass_sacked,0,,,,,
player,201812020sea,sea,McKiJ.00,pass_sacked_yds,0,,,,,
player,201812020sea,sea,McKiJ.00,pass_long,0,,,,,
player,201812020sea,sea,McKiJ.00,pass_rating,,,,,,
player,201812020sea,sea,McKiJ.00,rush_att,0,,,,,
player,201812020sea,sea,McKiJ.00,rush_yds,0,,,,,
player,201812020sea,sea,McKiJ.00,rush_td,0,,,,,
player,201812020sea,sea,McKiJ.00,rush_long,0,,,,,
player,201812020sea,sea,McKiJ.00,targets,1,,,,,
player,201812020sea,sea,McKiJ.00,rec,0,,,,,
player,201812020sea,sea,McKiJ.00,rec_yds,0,,,,,
player,201812020sea,sea,McKiJ.00,rec_td,0,,,,,
player,201812020sea,sea,McKiJ.00,rec_long,0,,,,,
player,201812020sea,sea,McKiJ.00,fumbles,0,,,,,
player,201812020sea,sea,McKiJ.00,fumbles_lost,0,,,,,
player,201812020sea,sfo,BuckDe00,def_int,0,,,,,
player,201812020sea,sfo,BuckDe00,def_int_yds,0,,,,,
player,201812020sea,sfo,BuckDe00,def_int_td,0,,,,,
player,201812020sea,sfo,BuckDe00,def_int_long,0,,,,,
player,201812020sea,sfo,BuckDe00,pass_defended,0,,,,,
player,201812020sea,sfo,BuckDe00,sacks,2.0,,,,,
player,201812020sea,sfo,BuckDe00,tackles_combined,7,,,,,
player,201812020sea,sfo,BuckDe00,tackles_solo,3,,,,,
player,201812020sea,sfo,BuckDe00,tackles_assists,4,,,,,
player,201812020sea,sfo,BuckDe00,tackles_loss,2,,,,,
player,201812020sea,sfo,BuckDe00,qb_hits,2,,,,,
player,201812020sea,sfo,BuckDe00,fumbles_rec,0,,,,,
player,201812020sea,sfo,BuckDe00,fumbles_rec_yds,0,,,,,
player,201812020sea,sfo,BuckDe00,fumbles_rec_td,0,,,,,
player,201812020sea,sfo,BuckDe00,fumbles_forced,0,,,,,
player,201812020sea,sfo,BlaiRo00,def_int,0,,,,,
player,201812020sea,sfo,BlaiRo00,def_int_yds,0,,,,,
player,201812020sea,sfo,BlaiRo00,def_int_td,0,,,,,
player,201812020sea,sfo,BlaiRo00,def_int_long,0,,,,,
player,201812020sea,sfo,BlaiRo00,pass_defended,0,,,,,
player,201812020sea,sfo,BlaiRo00,sacks,1.0,,,,,
player,201812020sea,sfo,BlaiRo00,tackles_combined,2,,,,,
player,201812020sea,sfo,BlaiRo00,tackles_solo,1,,,,,
player,201812020sea,sfo,BlaiRo00,tackles_assists,1,,,,,
player,201812020sea,sfo,BlaiRo00,tackles_loss,1,,,,,
player,201812020sea,sfo,BlaiRo00,qb_hits,1,,,,,
