game,2018,14,20181209,201812090cle,car,"Carolina Panthers",20,cle,"Cleveland Browns",26
player,201812090cle,car,HeinTa00,pass_blitzed,1,,,,,
player,201812090cle,car,HeinTa00,pass_hurried,0,,,,,
player,201812090cle,car,HeinTa00,pass_hits,1,,,,,
player,201812090cle,car,HeinTa00,rush_scrambles,0,,,,,
player,201812090cle,car,HeinTa00,rush_scrambles_yds_per_att,,,,,,
player,201812090cle,cle,MayfBa00,pass_cmp,18,,,,,
player,201812090cle,cle,MayfBa00,pass_att,22,,,,,
player,201812090cle,cle,MayfBa00,pass_yds,238,,,,,
player,201812090cle,cle,MayfBa00,pass_first_down,5,,,,,
player,201812090cle,cle,MayfBa00,pass_air_yds,165,,,,,
player,201812090cle,cle,MayfBa00,pass_air_yds_per_cmp,9.2,,,,,
player,201812090cle,cle,MayfBa00,pass_air_yds_per_att,7.5,,,,,
player,201812090cle,cle,MayfBa00,pass_tgt_yds_per_att,11.0,,,,,
player,201812090cle,cle,MayfBa00,pass_yac,73,,,,,
player,201812090cle,cle,MayfBa00,pass_yac_per_cmp,4.1,,,,,
player,201812090cle,cle,MayfBa00,pass_drops,3,,,,,
player,201812090cle,cle,MayfBa00,pass_drop_pct,13.6,,,,,
player,201812090cle,cle,MayfBa00,pass_poor_throws,1,,,,,
player,201812090cle,cle,MayfBa00,pass_poor_throw_pct,4.5,,,,,
player,201812090cle,cle,MayfBa00,pass_blitzed,7,,,,,
player,201812090cle,cle,MayfBa00,pass_hurried,5,,,,,
player,201812090cle,cle,MayfBa00,pass_hits,0,,,,,
player,201812090cle,cle,MayfBa00,rush_scrambles,1,,,,,
player,201812090cle,cle,MayfBa00,rush_scrambles_yds_per_att,1.0,,,,,
player,201812090cle,cle,LandJa00,pass_cmp,0,,,,,
player,201812090cle,cle,LandJa00,pass_att,1,,,,,
player,201812090cle,cle,LandJa00,pass_yds,0,,,,,
player,201812090cle,cle,LandJa00,pass_first_down,0,,,,,
player,201812090cle,cle,LandJa00,pass_air_yds,0,,,,,
player,201812090cle,cle,LandJa00,pass_air_yds_per_cmp,,,,,,
player,201812090cle,cle,LandJa00,pass_air_yds_per_att,0.0,,,,,
player,201812090cle,cle,LandJa00,pass_tgt_yds_per_att,31.0,,,,,
player,201812090cle,cle,LandJa00,pass_yac,0,,,,,
player,201812090cle,cle,LandJa00,pass_yac_per_cmp,,,,,,
player,201812090cle,cle,LandJa00,pass_drops,0,,,,,
player,201812090cle,cle,LandJa00,pass_drop_pct,0.0,,,,,
player,201812090cle,cle,LandJa00,pass_poor_throws,0,,,,,
player,201812090cle,cle,LandJa00,pass_poor_throw_pct,0.0,,,,,
player,201812090cle,cle,LandJa00,pass_blitzed,0,,,,,
player,201812090cle,cle,LandJa00,pass_hurried,0,,,,,
player,201812090cle,cle,LandJa00,pass_hits,0,,,,,
player,201812090cle,cle,LandJa00,rush_scrambles,0,,,,,
player,201812090cle,cle,LandJa00,rush_scrambles_yds_per_att,,,,,,
player,201812090cle,car,McCaCh01,rush_att,16,,,,,
player,201812090cle,car,McCaCh01,rush_yds,63,,,,,
player,201812090cle,car,McCaCh01,rush_first_down,3,,,,,
player,201812090cle,car,McCaCh01,rush_yds_before_contact,9,,,,,
player,201812090cle,car,McCaCh01,rush_yds_bc_per_rush,0.6,,,,,
player,201812090cle,car,McCaCh01,rush_yac,54,,,,,
player,201812090cle,car,McCaCh01,rush_yac_per_rush,3.4,,,,,
player,201812090cle,car,McCaCh01,rush_broken_tackles,1,,,,,
player,201812090cle,car,McCaCh01,rush_broken_tackles_per_rush,16.0,,,,,
player,201812090cle,car,NewtCa00,rush_att,5,,,,,
player,201812090cle,car,NewtCa00,rush_yds,23,,,,,
player,201812090cle,car,NewtCa00,rush_first_down,2,,,,,
player,201812090cle,car,NewtCa00,rush_yds_before_contact,12,,,,,
player,201812090cle,car,NewtCa00,rush_yds_bc_per_rush,2.4,,,,,
player,201812090cle,car,NewtCa00,rush_yac,11,,,,,
player,201812090cle,car,NewtCa00,rush_yac_per_rush,2.2,,,,,
player,201812090cle,car,NewtCa00,rush_broken_tackles,0,,,,,
player,201812090cle,car,NewtCa00,rush_broken_tackles_per_rush,,,,,,
player,201812090cle,car,ArmaAl00,rush_att,1,,,,,
player,201812090cle,car,ArmaAl00,rush_yds,0,,,,,
player,201812090cle,car,ArmaAl00,rush_first_down,,,,,,
player,201812090cle,car,ArmaAl00,rush_yds_before_contact,0,,,,,
player,201812090cle,car,ArmaAl00,rush_yds_bc_per_rush,0.0,,,,,
player,201812090cle,car,ArmaAl00,rush_yac,0,,,,,
player,201812090cle,car,ArmaAl00,rush_yac_per_rush,0.0,,,,,
player,201812090cle,car,ArmaAl00,rush_broken_tackles,0,,,,,
player,201812090cle,car,ArmaAl00,rush_broken_tackles_per_rush,,,,,,
player,201812090cle,car,MoorD.00,rush_att,1,,,,,
player,201812090cle,car,MoorD.00,rush_yds,0,,,,,
player,201812090cle,car,MoorD.00,rush_first_down,0,,,,,
player,201812090cle,car,MoorD.00,rush_yds_before_contact,0,,,,,
player,201812090cle,car,MoorD.00,rush_yds_bc_per_rush,0.0,,,,,
player,201812090cle,car,MoorD.00,rush_yac,0,,,,,
player,201812090cle,car,MoorD.00,rush_yac_per_rush,0.0,,,,,
player,201812090cle,car,MoorD.00,rush_broken_tackles,0,,,,,
player,201812090cle,car,MoorD.00,rush_broken_tackles_per_rush,,,,,,
player,201812090cle,car,WrigJa02,rush_att,1,,,,,
player,201812090cle,car,WrigJa02,rush_yds,5,,,,,
player,201812090cle,car,WrigJa02,rush_first_down,0,,,,,
player,201812090cle,car,WrigJa02,rush_yds_before_contact,2,,,,,
player,201812090cle,car,WrigJa02,rush_yds_bc_per_rush,2.0,,,,,
player,201812090cle,car,WrigJa02,rush_yac,3,,,,,
player,201812090cle,car,WrigJa02,rush_yac_per_rush,3.0,,,,,
player,201812090cle,car,WrigJa02,rush_broken_tackles,0,,,,,
player,201812090cle,car,WrigJa02,rush_broken_tackles_per_rush,,,,,,
player,201812090cle,car,ArtiCa00,rush_att,1,,,,,
player,201812090cle,car,ArtiCa00,rush_yds,5,,,,,
player,201812090cle,car,ArtiCa00,rush_first_down,1,,,,,
player,201812090cle,car,ArtiCa00,rush_yds_before_contact,1,,,,,
player,201812090cle,car,ArtiCa00,rush_yds_bc_per_rush,1.0,,,,,
player,201812090cle,car,ArtiCa00,rush_yac,4,,,,,
player,201812090cle,car,ArtiCa00,rush_yac_per_rush,4.0,,,,,
player,201812090cle,car,ArtiCa00,rush_broken_tackles,0,,,,,
player,201812090cle,car,ArtiCa00,rush_broken_tackles_per_rush,,,,,,
player,201812090cle,cle,ChubNi00,rush_att,13,,,,,
player,201812090cle,cle,ChubNi00,rush_yds,66,,,,,
player,201812090cle,cle,ChubNi00,rush_first_down,4,,,,,
player,201812090cle,cle,ChubNi00,rush_yds_before_contact,23,,,,,
player,201812090cle,cle,ChubNi00,rush_yds_bc_per_rush,1.8,,,,,
player,201812090cle,cle,ChubNi00,rush_yac,43,,,,,
player,201812090cle,cle,ChubNi00,rush_yac_per_rush,3.3,,,,,
player,201812090cle,cle,ChubNi00,rush_broken_tackles,1,,,,,
player,201812090cle,cle,ChubNi00,rush_broken_tackles_per_rush,13.0,,,,,
player,201812090cle,cle,MayfBa00,rush_att,4,,,,,
player,201812090cle,cle,MayfBa00,rush_yds,2,,,,,
player,201812090cle,cle,MayfBa00,rush_first_down,0,,,,,
player,201812090cle,cle,MayfBa00,rush_yds_before_contact,2,,,,,
player,201812090cle,cle,MayfBa00,rush_yds_bc_per_rush,0.5,,,,,
player,201812090cle,cle,MayfBa00,rush_yac,0,,,,,
player,201812090cle,cle,MayfBa00,rush_yac_per_rush,0.0,,,,,
player,201812090cle,cle,MayfBa00,rush_broken_tackles,0,,,,,
player,201812090cle,cle,MayfBa00,rush_broken_tackles_per_rush,,,,,,
player,201812090cle,cle,LandJa00,rush_att,2,,,,,
player,201812090cle,cle,LandJa00,rush_yds,54,,,,,
player,201812090cle,cle,LandJa00,rush_first_down,2,,,,,
player,201812090cle,cle,LandJa00,rush_yds_before_contact,32,,,,,
player,201812090cle,cle,LandJa00,rush_yds_bc_per_rush,16.0,,,,,
player,201812090cle,cle,LandJa00,rush_yac,22,,,,,
player,201812090cle,cle,LandJa00,rush_yac_per_rush,11.0,,,,,
player,201812090cle,cle,LandJa00,rush_broken_tackles,0,,,,,
player,201812090cle,cle,LandJa00,rush_broken_tackles_per_rush,,,,,,
player,201812090cle,cle,JohnDu00,rush_att,2,,,,,
player,201812090cle,cle,JohnDu00,rush_yds,-6,,,,,
player,201812090cle,cle,JohnDu00,rush_first_down,,,,,,
player,201812090cle,cle,JohnDu00,rush_yds_before_contact,-7,,,,,
player,201812090cle,cle,JohnDu00,rush_yds_bc_per_rush,-3.5,,,,,
player,201812090cle,cle,JohnDu00,rush_yac,1,,,,,
player,201812090cle,cle,JohnDu00,rush_yac_per_rush,0.5,,,,,
player,201812090cle,cle,JohnDu00,rush_broken_tackles,2,,,,,
player,201812090cle,cle,JohnDu00,rush_broken_tackles_per_rush,1.0,,,,,
player,201812090cle,car,ThomIa00,targets,11,,,,,
player,201812090cle,car,ThomIa00,rec,9,,,,,
player,201812090cle,car,ThomIa00,rec_yds,77,,,,,
player,201812090cle,car,ThomIa00,rec_first_down,6,,,,,
player,201812090cle,car,ThomIa00,rec_air_yds,36,,,,,
player,201812090cle,car,ThomIa00,rec_air_yds_per_rec,4.0,,,,,
player,201812090cle,car,ThomIa00,rec_yac,41,,,,,
player,201812090cle,car,ThomIa00,rec_yac_per_rec,4.6,,,,,
player,201812090cle,car,ThomIa00,rec_broken_tackles,0,,,,,
player,201812090cle,car,ThomIa00,rec_broken_tackles_per_rec,,,,,,
player,201812090cle,car,ThomIa00,rec_drops,0,,,,,
player,201812090cle,car,ThomIa00,rec_drop_pct,0.0,,,,,
player,201812090cle,car,McCaCh01,targets,7,,,,,
player,201812090cle,car,McCaCh01,rec,6,,,,,
player,201812090cle,car,McCaCh01,rec_yds,38,,,,,
player,201812090cle,car,McCaCh01,rec_first_down,2,,,,,
player,201812090cle,car,McCaCh01,rec_air_yds,-12,,,,,
player,201812090cle,car,McCaCh01,rec_air_yds_per_rec,-2.0,,,,,
player,201812090cle,car,McCaCh01,rec_yac,50,,,,,
player,201812090cle,car,McCaCh01,rec_yac_per_rec,8.3,,,,,
player,201812090cle,car,McCaCh01,rec_broken_tackles,0,,,,,
player,201812090cle,car,McCaCh01,rec_broken_tackles_per_rec,,,,,,
player,201812090cle,car,McCaCh01,rec_drops,0,,,,,
player,201812090cle,car,McCaCh01,rec_drop_pct,0.0,,,,,
player,201812090cle,car,MoorD.00,targets,8,,,,,
player,201812090cle,car,MoorD.00,rec,5,,,,,
player,201812090cle,car,MoorD.00,rec_yds,67,,,,,
player,201812090cle,car,MoorD.00,rec_first_down,2,,,,,
player,201812090cle,car,MoorD.00,rec_air_yds,20,,,,,
player,201812090cle,car,MoorD.00,rec_air_yds_per_rec,4.0,,,,,
player,201812090cle,car,MoorD.00,rec_yac,47,,,,,
player,201812090cle,car,MoorD.00,rec_yac_per_rec,9.4,,,,,
player,201812090cle,car,MoorD.00,rec_broken_tackles,2,,,,,
player,201812090cle,car,MoorD.00,rec_broken_tackles_per_rec,2.5,,,,,
player,201812090cle,car,MoorD.00,rec_drops,1,,,,,
player,201812090cle,car,MoorD.00,rec_drop_pct,12.5,,,,,
player,201812090cle,car,SamuCu00,targets,8,,,,,
player,201812090cle,car,SamuCu00,rec,4,,,,,
player,201812090cle,car,SamuCu00,rec_yds,80,,,,,
player,201812090cle,car,SamuCu00,rec_first_down,3,,,,,
player,201812090cle,car,SamuCu00,rec_air_yds,74,,,,,
player,201812090cle,car,SamuCu00,rec_air_yds_per_rec,18.5,,,,,
player,201812090cle,car,SamuCu00,rec_yac,6,,,,,
player,201812090cle,car,SamuCu00,rec_yac_per_rec,1.5,,,,,
player,201812090cle,car,SamuCu00,rec_broken_tackles,0,,,,,
player,201812090cle,car,SamuCu00,rec_broken_tackles_per_rec,,,,,,
player,201812090cle,car,SamuCu00,rec_drops,0,,,,,
player,201812090cle,car,SamuCu00,rec_drop_pct,0.0,,,,,
player,201812090cle,car,WrigJa02,targets,5,,,,,
player,201812090cle,car,WrigJa02,rec,3,,,,,
player,201812090cle,car,WrigJa02,rec_yds,36,,,,,
player,201812090cle,car,WrigJa02,rec_first_down,1,,,,,
player,201812090cle,car,WrigJa02,rec_air_yds,29,,,,,
player,201812090cle,car,WrigJa02,rec_air_yds_per_rec,9.7,,,,,
player,201812090cle,car,WrigJa02,rec_yac,7,,,,,
player,201812090cle,car,WrigJa02,rec_yac_per_rec,2.3,,,,,
player,201812090cle,car,WrigJa02,rec_broken_tackles,0,,,,,
player,201812090cle,car,WrigJa02,rec_broken_tackles_per_rec,,,,,,
player,201812090cle,car,WrigJa02,rec_drops,0,,,,,
player,201812090cle,car,WrigJa02,rec_drop_pct,0.0,,,,,
player,201812090cle,car,FuncDe00,targets,3,,,,,
player,201812090cle,car,FuncDe00,rec,0,,,,,
player,201812090cle,car,FuncDe00,rec_yds,0,,,,,
player,201812090cle,car,FuncDe00,rec_first_down,,,,,,
player,201812090cle,car,FuncDe00,rec_air_yds,0,,,,,
player,201812090cle,car,FuncDe00,rec_air_yds_per_rec,,,,,,
player,201812090cle,car,FuncDe00,rec_yac,0,,,,,
player,201812090cle,car,FuncDe00,rec_yac_per_rec,,,,,,
player,201812090cle,car,FuncDe00,rec_broken_tackles,0,,,,,
player,201812090cle,car,FuncDe00,rec_broken_tackles_per_rec,,,,,,
player,201812090cle,car,FuncDe00,rec_drops,0,,,,,
player,201812090cle,car,FuncDe00,rec_drop_pct,0.0,,,,,
player,201812090cle,cle,ChubNi00,targets,6,,,,,
player,201812090cle,cle,ChubNi00,rec,4,,,,,
player,201812090cle,cle,ChubNi00,rec_yds,17,,,,,
player,201812090cle,cle,ChubNi00,rec_first_down,0,,,,,
player,201812090cle,cle,ChubNi00,rec_air_yds,-7,,,,,
player,201812090cle,cle,ChubNi00,rec_air_yds_per_rec,-1.8,,,,,
player,201812090cle,cle,ChubNi00,rec_yac,24,,,,,
player,201812090cle,cle,ChubNi00,rec_yac_per_rec,6.0,,,,,
player,201812090cle,cle,ChubNi00,rec_broken_tackles,0,,,,,
player,201812090cle,cle,ChubNi00,rec_broken_tackles_per_rec,,,,,,
player,201812090cle,cle,ChubNi00,rec_drops,1,,,,,
player,201812090cle,cle,ChubNi00,rec_drop_pct,16.7,,,,,
player,201812090cle,cle,LandJa00,targets,4,,,,,
player,201812090cle,cle,LandJa00,rec,3,,,,,
player,201812090cle,cle,LandJa00,rec_yds,57,,,,,
player,201812090cle,cle,LandJa00,rec_first_down,1,,,,,
player,201812090cle,cle,LandJa00,rec_air_yds,53,,,,,
player,201812090cle,cle,LandJa00,rec_air_yds_per_rec,17.7,,,,,
player,201812090cle,cle,LandJa00,rec_yac,4,,,,,
player,201812090cle,cle,LandJa00,rec_yac_per_rec,1.3,,,,,
player,201812090cle,cle,LandJa00,rec_broken_tackles,0,,,,,
player,201812090cle,cle,LandJa00,rec_broken_tackles_per_rec,,,,,,
player,201812090cle,cle,LandJa00,rec_drops,0,,,,,
player,201812090cle,cle,LandJa00,rec_drop_pct,0.0,,,,,
player,201812090cle,cle,NjokDa00,targets,4,,,,,
player,201812090cle,cle,NjokDa00,rec,3,,,,,
player,201812090cle,cle,NjokDa00,rec_yds,35,,,,,
player,201812090cle,cle,NjokDa00,rec_first_down,1,,,,,
player,201812090cle,cle,NjokDa00,rec_air_yds,27,,,,,
player,201812090cle,cle,NjokDa00,rec_air_yds_per_rec,9.0,,,,,
player,201812090cle,cle,NjokDa00,rec_yac,8,,,,,
player,201812090cle,cle,NjokDa00,rec_yac_per_rec,2.7,,,,,
player,201812090cle,cle,NjokDa00,rec_broken_tackles,0,,,,,
player,201812090cle,cle,NjokDa00,rec_broken_tackles_per_rec,,,,,,
player,201812090cle,cle,NjokDa00,rec_drops,1,,,,,
player,201812090cle,cle,NjokDa00,rec_drop_pct,25.0,,,,,
player,201812090cle,cle,HillDo00,targets,2,,,,,
player,201812090cle,cle,HillDo00,rec,2,,,,,
player,201812090cle,cle,HillDo00,rec_yds,20,,,,,
player,201812090cle,cle,HillDo00,rec_first_down,,,,,,
player,201812090cle,cle,HillDo00,rec_air_yds,12,,,,,
player,201812090cle,cle,HillDo00,rec_air_yds_per_rec,6.0,,,,,
player,201812090cle,cle,HillDo00,rec_yac,8,,,,,
player,201812090cle,cle,HillDo00,rec_yac_per_rec,4.0,,,,,
player,201812090cle,cle,HillDo00,rec_broken_tackles,0,,,,,
player,201812090cle,cle,HillDo00,rec_broken_tackles_per_rec,,,,,,
player,201812090cle,cle,HillDo00,rec_drops,0,,,,,
player,201812090cle,cle,HillDo00,rec_drop_pct,0.0,,,,,
player,201812090cle,cle,HiggRa00,targets,3,,,,,
player,201812090cle,cle,HiggRa00,rec,2,,,,,
player,201812090cle,cle,HiggRa00,rec_yds,19,,,,,
player,201812090cle,cle,HiggRa00,rec_first_down,1,,,,,
player,201812090cle,cle,HiggRa00,rec_air_yds,13,,,,,
player,201812090cle,cle,HiggRa00,rec_air_yds_per_rec,6.5,,,,,
player,201812090cle,cle,HiggRa00,rec_yac,6,,,,,
player,201812090cle,cle,HiggRa00,rec_yac_per_rec,3.0,,,,,
player,201812090cle,cle,HiggRa00,rec_broken_tackles,0,,,,,
player,201812090cle,cle,HiggRa00,rec_broken_tackles_per_rec,,,,,,
player,201812090cle,cle,HiggRa00,rec_drops,1,,,,,
player,201812090cle,cle,HiggRa00,rec_drop_pct,33.3,,,,,
player,201812090cle,cle,PerrBr02,targets,2,,,,,
player,201812090cle,cle,PerrBr02,rec,2,,,,,
player,201812090cle,cle,PerrBr02,rec_yds,81,,,,,
player,201812090cle,cle,PerrBr02,rec_first_down,2,,,,,
player,201812090cle,cle,PerrBr02,rec_air_yds,68,,,,,
player,201812090cle,cle,PerrBr02,rec_air_yds_per_rec,34.0,,,,,
player,201812090cle,cle,PerrBr02,rec_yac,13,,,,,
player,201812090cle,cle,PerrBr02,rec_yac_per_rec,6.5,,,,,
player,201812090cle,cle,PerrBr02,rec_broken_tackles,0,,,,,
player,201812090cle,cle,PerrBr02,rec_broken_tackles_per_rec,,,,,,
player,201812090cle,cle,PerrBr02,rec_drops,0,,,,,
player,201812090cle,cle,PerrBr02,rec_drop_pct,0.0,,,,,
player,201812090cle,cle,CharOr00,targets,1,,,,,
player,201812090cle,cle,CharOr00,rec,1,,,,,
player,201812090cle,cle,CharOr00,rec_yds,9,,,,,
player,201812090cle,cle,CharOr00,rec_first_down,,,,,,
player,201812090cle,cle,CharOr00,rec_air_yds,-1,,,,,
player,201812090cle,cle,CharOr00,rec_air_yds_per_rec,-1.0,,,,,
player,201812090cle,cle,CharOr00,rec_yac,10,,,,,
player,201812090cle,cle,CharOr00,rec_yac_per_rec,10.0,,,,,
player,201812090cle,cle,CharOr00,rec_broken_tackles,0,,,,,
player,201812090cle,cle,CharOr00,rec_broken_tackles_per_rec,,,,,,
player,201812090cle,cle,CharOr00,rec_drops,0,,,,,
player,201812090cle,cle,CharOr00,rec_drop_pct,0.0,,,,,
player,201812090cle,cle,CallAn00,targets,1,,,,,
player,201812090cle,cle,CallAn00,rec,1,,,,,
player,201812090cle,cle,CallAn00,rec_yds,0,,,,,
player,201812090cle,cle,CallAn00,rec_first_down,,,,,,
player,201812090cle,cle,CallAn00,rec_air_yds,-2,,,,,
player,201812090cle,cle,CallAn00,rec_air_yds_per_rec,-2.0,,,,,
player,201812090cle,cle,CallAn00,rec_yac,2,,,,,
player,201812090cle,cle,CallAn00,rec_yac_per_rec,2.0,,,,,
player,201812090cle,cle,CallAn00,rec_broken_tackles,0,,,,,
player,201812090cle,cle,CallAn00,rec_broken_tackles_per_rec,,,,,,
player,201812090cle,cle,CallAn00,rec_drops,0,,,,,
player,201812090cle,cle,CallAn00,rec_drop_pct,0.0,,,,,
player,201812090cle,cle,ZeitKe00,pos,G,,,,,
player,201812090cle,cle,ZeitKe00,offense,52,,,,,
player,201812090cle,cle,ZeitKe00,off_pct,100%,,,,,
player,201812090cle,cle,ZeitKe00,defense,0,,,,,
player,201812090cle,cle,ZeitKe00,def_pct,0%,,,,,
player,201812090cle,cle,ZeitKe00,special_teams,6,,,,,
player,201812090cle,cle,ZeitKe00,st_pct,21%,,,,,
player,201812090cle,cle,BitoJo00,pos,G,,,,,
player,201812090cle,cle,BitoJo00,offense,52,,,,,
player,201812090cle,cle,BitoJo00,off_pct,100%,,,,,
player,201812090cle,cle,BitoJo00,defense,0,,,,,
player,201812090cle,cle,BitoJo00,def_pct,0%,,,,,
player,201812090cle,cle,BitoJo00,special_teams,6,,,,,
player,201812090cle,cle,BitoJo00,st_pct,21%,,,,,
player,201812090cle,cle,HubbCh00,pos,G,,,,,
player,201812090cle,cle,HubbCh00,offense,52,,,,,
player,201812090cle,cle,HubbCh00,off_pct,100%,,,,,
player,201812090cle,cle,HubbCh00,defense,0,,,,,
player,201812090cle,cle,HubbCh00,def_pct,0%,,,,,
player,201812090cle,cle,HubbCh00,special_teams,6,,,,,
player,201812090cle,cle,HubbCh00,st_pct,21%,,,,,
player,201812090cle,cle,RobiGr01,pos,T,,,,,
player,201812090cle,cle,RobiGr01,offense,52,,,,,
player,201812090cle,cle,RobiGr01,off_pct,100%,,,,,
player,201812090cle,cle,RobiGr01,defense,0,,,,,
player,201812090cle,cle,RobiGr01,def_pct,0%,,,,,
player,201812090cle,cle,RobiGr01,special_teams,6,,,,,
player,201812090cle,cle,RobiGr01,st_pct,21%,,,,,
player,201812090cle,cle,MayfBa00,pos,QB,,,,,
player,201812090cle,cle,MayfBa00,offense,52,,,,,
player,201812090cle,cle,MayfBa00,off_pct,100%,,,,,
player,201812090cle,cle,MayfBa00,defense,0,,,,,
player,201812090cle,cle,MayfBa00,def_pct,0%,,,,,
player,201812090cle,cle,MayfBa00,special_teams,0,,,,,
player,201812090cle,cle,MayfBa00,st_pct,0%,,,,,
player,201812090cle,cle,TretJC00,pos,C,,,,,
player,201812090cle,cle,TretJC00,offense,52,,,,,
player,201812090cle,cle,TretJC00,off_pct,100%,,,,,
player,201812090cle,cle,TretJC00,defense,0,,,,,
player,201812090cle,cle,TretJC00,def_pct,0%,,,,,
player,201812090cle,cle,TretJC00,special_teams,0,,,,,
player,201812090cle,cle,TretJC00,st_pct,0%,,,,,
player,201812090cle,cle,NjokDa00,pos,TE,,,,,
player,201812090cle,cle,NjokDa00,offense,43,,,,,
player,201812090cle,cle,NjokDa00,off_pct,83%,,,,,
player,201812090cle,cle,NjokDa00,defense,0,,,,,
player,201812090cle,cle,NjokDa00,def_pct,0%,,,,,
player,201812090cle,cle,NjokDa00,special_teams,0,,,,,
player,201812090cle,cle,NjokDa00,st_pct,0%,,,,,
player,201812090cle,cle,LandJa00,pos,WR,,,,,
player,201812090cle,cle,LandJa00,offense,42,,,,,
player,201812090cle,cle,LandJa00,off_pct,81%,,,,,
player,201812090cle,cle,LandJa00,defense,0,,,,,
player,201812090cle,cle,LandJa00,def_pct,0%,,,,,
player,201812090cle,cle,LandJa00,special_teams,0,,,,,
player,201812090cle,cle,LandJa00,st_pct,0%,,,,,
player,201812090cle,cle,CallAn00,pos,WR,,,,,
player,201812090cle,cle,CallAn00,offense,38,,,,,
player,201812090cle,cle,CallAn00,off_pct,73%,,,,,
player,201812090cle,cle,CallAn00,defense,0,,,,,
player,201812090cle,cle,CallAn00,def_pct,0%,,,,,
player,201812090cle,cle,CallAn00,special_teams,0,,,,,
player,201812090cle,cle,CallAn00,st_pct,0%,,,,,
player,201812090cle,cle,ChubNi00,pos,RB,,,,,
player,201812090cle,cle,ChubNi00,offense,33,,,,,
player,201812090cle,cle,ChubNi00,off_pct,63%,,,,,
player,201812090cle,cle,ChubNi00,defense,0,,,,,
player,201812090cle,cle,ChubNi00,def_pct,0%,,,,,
player,201812090cle,cle,ChubNi00,special_teams,0,,,,,
player,201812090cle,cle,ChubNi00,st_pct,0%,,,,,
player,201812090cle,cle,HiggRa00,pos,WR,,,,,
player,201812090cle,cle,HiggRa00,offense,26,,,,,
player,201812090cle,cle,HiggRa00,off_pct,50%,,,,,
player,201812090cle,cle,HiggRa00,defense,0,,,,,
player,201812090cle,cle,HiggRa00,def_pct,0%,,,,,
player,201812090cle,cle,HiggRa00,special_teams,0,,,,,
player,201812090cle,cle,HiggRa00,st_pct,0%,,,,,
player,201812090cle,cle,FellDa01,pos,TE,,,,,
player,201812090cle,cle,FellDa01,offense,23,,,,,
player,201812090cle,cle,FellDa01,off_pct,44%,,,,,
player,201812090cle,cle,FellDa01,defense,0,,,,,
player,201812090cle,cle,FellDa01,def_pct,0%,,,,,
player,201812090cle,cle,FellDa01,special_teams,6,,,,,
player,201812090cle,cle,FellDa01,st_pct,21%,,,,,
player,201812090cle,cle,PerrBr02,pos,WR,,,,,
player,201812090cle,cle,PerrBr02,offense,19,,,,,
player,201812090cle,cle,PerrBr02,off_pct,37%,,,,,
player,201812090cle,cle,PerrBr02,defense,0,,,,,
player,201812090cle,cle,PerrBr02,def_pct,0%,,,,,
player,201812090cle,cle,PerrBr02,special_teams,0,,,,,
player,201812090cle,cle,PerrBr02,st_pct,0%,,,,,
player,201812090cle,cle,JohnDu00,pos,RB,,,,,
player,201812090cle,cle,JohnDu00,offense,18,,,,,
player,201812090cle,cle,JohnDu00,off_pct,35%,,,,,
player,201812090cle,cle,JohnDu00,defense,0,,,,,
player,201812090cle,cle,JohnDu00,def_pct,0%,,,,,
player,201812090cle,cle,JohnDu00,special_teams,0,,,,,
player,201812090cle,cle,JohnDu00,st_pct,0%,,,,,
player,201812090cle,cle,DevaSe00,pos,TE,,,,,
player,201812090cle,cle,DevaSe00,offense,7,,,,,
player,201812090cle,cle,DevaSe00,off_pct,13%,,,,,
player,201812090cle,cle,DevaSe00,defense,0,,,,,
player,201812090cle,cle,DevaSe00,def_pct,0%,,,,,
player,201812090cle,cle,DevaSe00,special_teams,12,,,,,
player,201812090cle,cle,DevaSe00,st_pct,43%,,,,,
player,201812090cle,cle,CharOr00,pos,TE,,,,,
player,201812090cle,cle,CharOr00,offense,5,,,,,
player,201812090cle,cle,CharOr00,off_pct,10%,,,,,
player,201812090cle,cle,CharOr00,defense,0,,,,,
player,201812090cle,cle,CharOr00,def_pct,0%,,,,,
player,201812090cle,cle,CharOr00,special_teams,16,,,,,
player,201812090cle,cle,CharOr00,st_pct,57%,,,,,
player,201812090cle,cle,HillDo00,pos,RB,,,,,
player,201812090cle,cle,HillDo00,offense,4,,,,,
player,201812090cle,cle,HillDo00,off_pct,8%,,,,,
player,201812090cle,cle,HillDo00,defense,0,,,,,
player,201812090cle,cle,HillDo00,def_pct,0%,,,,,
player,201812090cle,cle,HillDo00,special_teams,16,,,,,
player,201812090cle,cle,HillDo00,st_pct,57%,,,,,
player,201812090cle,cle,RatlDa00,pos,WR,,,,,
player,201812090cle,cle,RatlDa00,offense,2,,,,,
player,201812090cle,cle,RatlDa00,off_pct,4%,,,,,
player,201812090cle,cle,RatlDa00,defense,0,,,,,
player,201812090cle,cle,RatlDa00,def_pct,0%,,,,,
player,201812090cle,cle,RatlDa00,special_teams,6,,,,,
player,201812090cle,cle,RatlDa00,st_pct,21%,,,,,
player,201812090cle,cle,SchoJo00,pos,LB,,,,,
player,201812090cle,cle,SchoJo00,offense,0,,,,,
player,201812090cle,cle,SchoJo00,off_pct,0%,,,,,
player,201812090cle,cle,SchoJo00,defense,74,,,,,
player,201812090cle,cle,SchoJo00,def_pct,100%,,,,,
player,201812090cle,cle,SchoJo00,special_teams,0,,,,,
