game,2018,9,20181104,201811040den,htx,"Houston Texans",19,den,"Denver Broncos",17
player,201811040den,den,PatrTi00,pass_int,0,,,,,
player,201811040den,den,PatrTi00,pass_sacked,0,,,,,
player,201811040den,den,PatrTi00,pass_sacked_yds,0,,,,,
player,201811040den,den,PatrTi00,pass_long,0,,,,,
player,201811040den,den,PatrTi00,pass_rating,,,,,,
player,201811040den,den,PatrTi00,rush_att,0,,,,,
player,201811040den,den,PatrTi00,rush_yds,0,,,,,
player,201811040den,den,PatrTi00,rush_td,0,,,,,
player,201811040den,den,PatrTi00,rush_long,0,,,,,
player,201811040den,den,PatrTi00,targets,4,,,,,
player,201811040den,den,PatrTi00,rec,1,,,,,
player,201811040den,den,PatrTi00,rec_yds,17,,,,,
player,201811040den,den,PatrTi00,rec_td,0,,,,,
player,201811040den,den,PatrTi00,rec_long,17,,,,,
player,201811040den,den,PatrTi00,fumbles,0,,,,,
player,201811040den,den,PatrTi00,fumbles_lost,0,,,,,
player,201811040den,den,JanoAn00,pass_cmp,0,,,,,
player,201811040den,den,JanoAn00,pass_att,0,,,,,
player,201811040den,den,JanoAn00,pass_yds,0,,,,,
player,201811040den,den,JanoAn00,pass_td,0,,,,,
player,201811040den,den,JanoAn00,pass_int,0,,,,,
player,201811040den,den,JanoAn00,pass_sacked,0,,,,,
player,201811040den,den,JanoAn00,pass_sacked_yds,0,,,,,
player,201811040den,den,JanoAn00,pass_long,0,,,,,
player,201811040den,den,JanoAn00,pass_rating,,,,,,
player,201811040den,den,JanoAn00,rush_att,0,,,,,
player,201811040den,den,JanoAn00,rush_yds,0,,,,,
player,201811040den,den,JanoAn00,rush_td,0,,,,,
player,201811040den,den,JanoAn00,rush_long,0,,,,,
player,201811040den,den,JanoAn00,targets,1,,,,,
player,201811040den,den,JanoAn00,rec,1,,,,,
player,201811040den,den,JanoAn00,rec_yds,9,,,,,
player,201811040den,den,JanoAn00,rec_td,0,,,,,
player,201811040den,den,JanoAn00,rec_long,9,,,,,
player,201811040den,den,JanoAn00,fumbles,0,,,,,
player,201811040den,den,JanoAn00,fumbles_lost,0,,,,,
player,201811040den,htx,WattJ.00,def_int,0,,,,,
player,201811040den,htx,WattJ.00,def_int_yds,0,,,,,
player,201811040den,htx,WattJ.00,def_int_td,0,,,,,
player,201811040den,htx,WattJ.00,def_int_long,0,,,,,
player,201811040den,htx,WattJ.00,pass_defended,0,,,,,
player,201811040den,htx,WattJ.00,sacks,1.0,,,,,
player,201811040den,htx,WattJ.00,tackles_combined,2,,,,,
player,201811040den,htx,WattJ.00,tackles_solo,2,,,,,
player,201811040den,htx,WattJ.00,tackles_assists,0,,,,,
player,201811040den,htx,WattJ.00,tackles_loss,1,,,,,
player,201811040den,htx,WattJ.00,qb_hits,3,,,,,
player,201811040den,htx,WattJ.00,fumbles_rec,0,,,,,
player,201811040den,htx,WattJ.00,fumbles_rec_yds,0,,,,,
player,201811040den,htx,WattJ.00,fumbles_rec_td,0,,,,,
player,201811040den,htx,WattJ.00,fumbles_forced,0,,,,,
player,201811040den,htx,ClowJa00,def_int,0,,,,,
player,201811040den,htx,ClowJa00,def_int_yds,0,,,,,
player,201811040den,htx,ClowJa00,def_int_td,0,,,,,
player,201811040den,htx,ClowJa00,def_int_long,0,,,,,
player,201811040den,htx,ClowJa00,pass_defended,0,,,,,
player,201811040den,htx,ClowJa00,sacks,1.0,,,,,
player,201811040den,htx,ClowJa00,tackles_combined,1,,,,,
player,201811040den,htx,ClowJa00,tackles_solo,1,,,,,
player,201811040den,htx,ClowJa00,tackles_assists,0,,,,,
player,201811040den,htx,ClowJa00,tackles_loss,1,,,,,
player,201811040den,htx,ClowJa00,qb_hits,2,,,,,
player,201811040den,htx,ClowJa00,fumbles_rec,0,,,,,
player,201811040den,htx,ClowJa00,fumbles_rec_yds,0,,,,,
player,201811040den,htx,ClowJa00,fumbles_rec_td,0,,,,,
player,201811040den,htx,ClowJa00,fumbles_forced,0,,,,,
player,201811040den,htx,ReidJu00,def_int,0,,,,,
player,201811040den,htx,ReidJu00,def_int_yds,0,,,,,
player,201811040den,htx,ReidJu00,def_int_td,0,,,,,
player,201811040den,htx,ReidJu00,def_int_long,0,,,,,
player,201811040den,htx,ReidJu00,pass_defended,0,,,,,
player,201811040den,htx,ReidJu00,sacks,0.0,,,,,
player,201811040den,htx,ReidJu00,tackles_combined,10,,,,,
player,201811040den,htx,ReidJu00,tackles_solo,9,,,,,
player,201811040den,htx,ReidJu00,tackles_assists,1,,,,,
player,201811040den,htx,ReidJu00,tackles_loss,0,,,,,
player,201811040den,htx,ReidJu00,qb_hits,0,,,,,
player,201811040den,htx,ReidJu00,fumbles_rec,1,,,,,
player,201811040den,htx,ReidJu00,fumbles_rec_yds,1,,,,,
player,201811040den,htx,ReidJu00,fumbles_rec_td,0,,,,,
player,201811040den,htx,ReidJu00,fumbles_forced,0,,,,,
player,201811040den,htx,McKiBe00,def_int,0,,,,,
player,201811040den,htx,McKiBe00,def_int_yds,0,,,,,
player,201811040den,htx,McKiBe00,def_int_td,0,,,,,
player,201811040den,htx,McKiBe00,def_int_long,0,,,,,
player,201811040den,htx,McKiBe00,pass_defended,0,,,,,
player,201811040den,htx,McKiBe00,sacks,0.0,,,,,
player,201811040den,htx,McKiBe00,tackles_combined,7,,,,,
player,201811040den,htx,McKiBe00,tackles_solo,4,,,,,
player,201811040den,htx,McKiBe00,tackles_assists,3,,,,,
player,201811040den,htx,McKiBe00,tackles_loss,0,,,,,
player,201811040den,htx,McKiBe00,qb_hits,0,,,,,
player,201811040den,htx,McKiBe00,fumbles_rec,0,,,,,
player,201811040den,htx,McKiBe00,fumbles_rec_yds,0,,,,,
player,201811040den,htx,McKiBe00,fumbles_rec_td,0,,,,,
player,201811040den,htx,McKiBe00,fumbles_forced,0,,,,,
player,201811040den,htx,DunnBr00,def_int,0,,,,,
player,201811040den,htx,DunnBr00,def_int_yds,0,,,,,
player,201811040den,htx,DunnBr00,def_int_td,0,,,,,
player,201811040den,htx,DunnBr00,def_int_long,0,,,,,
player,201811040den,htx,DunnBr00,pass_defended,0,,,,,
player,201811040den,htx,DunnBr00,sacks,0.0,,,,,
player,201811040den,htx,DunnBr00,tackles_combined,6,,,,,
player,201811040den,htx,DunnBr00,tackles_solo,4,,,,,
player,201811040den,htx,DunnBr00,tackles_assists,2,,,,,
player,201811040den,htx,DunnBr00,tackles_loss,1,,,,,
player,201811040den,htx,DunnBr00,qb_hits,0,,,,,
player,201811040den,htx,DunnBr00,fumbles_rec,0,,,,,
player,201811040den,htx,DunnBr00,fumbles_rec_yds,0,,,,,
player,201811040den,htx,DunnBr00,fumbles_rec_td,0,,,,,
player,201811040den,htx,DunnBr00,fumbles_forced,1,,,,,
player,201811040den,htx,MathTy00,def_int,0,,,,,
player,201811040den,htx,MathTy00,def_int_yds,0,,,,,
player,201811040den,htx,MathTy00,def_int_td,0,,,,,
player,201811040den,htx,MathTy00,def_int_long,0,,,,,
player,201811040den,htx,MathTy00,pass_defended,0,,,,,
player,201811040den,htx,MathTy00,sacks,0.0,,,,,
player,201811040den,htx,MathTy00,tackles_combined,6,,,,,
player,201811040den,htx,MathTy00,tackles_solo,6,,,,,
player,201811040den,htx,MathTy00,tackles_assists,0,,,,,
player,201811040den,htx,MathTy00,tackles_loss,0,,,,,
player,201811040den,htx,MathTy00,qb_hits,0,,,,,
player,201811040den,htx,MathTy00,fumbles_rec,0,,,,,
player,201811040den,htx,MathTy00,fumbles_rec_yds,0,,,,,
player,201811040den,htx,MathTy00,fumbles_rec_td,0,,,,,
player,201811040den,htx,MathTy00,fumbles_forced,0,,,,,
player,201811040den,htx,JackKa99,def_int,0,,,,,
player,201811040den,htx,JackKa99,def_int_yds,0,,,,,
player,201811040den,htx,JackKa99,def_int_td,0,,,,,
player,201811040den,htx,JackKa99,def_int_long,0,,,,,
player,201811040den,htx,JackKa99,pass_defended,2,,,,,
player,201811040den,htx,JackKa99,sacks,0.0,,,,,
player,201811040den,htx,JackKa99,tackles_combined,4,,,,,
player,201811040den,htx,JackKa99,tackles_solo,4,,,,,
player,201811040den,htx,JackKa99,tackles_assists,0,,,,,
player,201811040den,htx,JackKa99,tackles_loss,0,,,,,
player,201811040den,htx,JackKa99,qb_hits,0,,,,,
player,201811040den,htx,JackKa99,fumbles_rec,0,,,,,
player,201811040den,htx,JackKa99,fumbles_rec_yds,0,,,,,
player,201811040den,htx,JackKa99,fumbles_rec_td,0,,,,,
player,201811040den,htx,JackKa99,fumbles_forced,0,,,,,
player,201811040den,htx,WrigSh00,def_int,0,,,,,
player,201811040den,htx,WrigSh00,def_int_yds,0,,,,,
player,201811040den,htx,WrigSh00,def_int_td,0,,,,,
player,201811040den,htx,WrigSh00,def_int_long,0,,,,,
player,201811040den,htx,WrigSh00,pass_defended,1,,,,,
player,201811040den,htx,WrigSh00,sacks,0.0,,,,,
