game,2018,5,20181007,201810070sfo,crd,"Arizona Cardinals",28,sfo,"San Francisco 49ers",18
player,201810070sfo,crd,KirkCh01,rec_long,75,,,,,
player,201810070sfo,crd,KirkCh01,fumbles,0,,,,,
player,201810070sfo,crd,KirkCh01,fumbles_lost,0,,,,,
player,201810070sfo,crd,FitzLa00,pass_cmp,0,,,,,
player,201810070sfo,crd,FitzLa00,pass_att,0,,,,,
player,201810070sfo,crd,FitzLa00,pass_yds,0,,,,,
player,201810070sfo,crd,FitzLa00,pass_td,0,,,,,
player,201810070sfo,crd,FitzLa00,pass_int,0,,,,,
player,201810070sfo,crd,FitzLa00,pass_sacked,0,,,,,
player,201810070sfo,crd,FitzLa00,pass_sacked_yds,0,,,,,
player,201810070sfo,crd,FitzLa00,pass_long,0,,,,,
player,201810070sfo,crd,FitzLa00,pass_rating,,,,,,
player,201810070sfo,crd,FitzLa00,rush_att,0,,,,,
player,201810070sfo,crd,FitzLa00,rush_yds,0,,,,,
player,201810070sfo,crd,FitzLa00,rush_td,0,,,,,
player,201810070sfo,crd,FitzLa00,rush_long,0,,,,,
player,201810070sfo,crd,FitzLa00,targets,3,,,,,
player,201810070sfo,crd,FitzLa00,rec,2,,,,,
player,201810070sfo,crd,FitzLa00,rec_yds,35,,,,,
player,201810070sfo,crd,FitzLa00,rec_td,0,,,,,
player,201810070sfo,crd,FitzLa00,rec_long,20,,,,,
player,201810070sfo,crd,FitzLa00,fumbles,0,,,,,
player,201810070sfo,crd,FitzLa00,fumbles_lost,0,,,,,
player,201810070sfo,crd,WillCh05,pass_cmp,0,,,,,
player,201810070sfo,crd,WillCh05,pass_att,0,,,,,
player,201810070sfo,crd,WillCh05,pass_yds,0,,,,,
player,201810070sfo,crd,WillCh05,pass_td,0,,,,,
player,201810070sfo,crd,WillCh05,pass_int,0,,,,,
player,201810070sfo,crd,WillCh05,pass_sacked,0,,,,,
player,201810070sfo,crd,WillCh05,pass_sacked_yds,0,,,,,
player,201810070sfo,crd,WillCh05,pass_long,0,,,,,
player,201810070sfo,crd,WillCh05,pass_rating,,,,,,
player,201810070sfo,crd,WillCh05,rush_att,0,,,,,
player,201810070sfo,crd,WillCh05,rush_yds,0,,,,,
player,201810070sfo,crd,WillCh05,rush_td,0,,,,,
player,201810070sfo,crd,WillCh05,rush_long,0,,,,,
player,201810070sfo,crd,WillCh05,targets,6,,,,,
player,201810070sfo,crd,WillCh05,rec,2,,,,,
player,201810070sfo,crd,WillCh05,rec_yds,23,,,,,
player,201810070sfo,crd,WillCh05,rec_td,0,,,,,
player,201810070sfo,crd,WillCh05,rec_long,13,,,,,
player,201810070sfo,crd,WillCh05,fumbles,0,,,,,
player,201810070sfo,crd,WillCh05,fumbles_lost,0,,,,,
player,201810070sfo,crd,GresJe00,pass_cmp,0,,,,,
player,201810070sfo,crd,GresJe00,pass_att,0,,,,,
player,201810070sfo,crd,GresJe00,pass_yds,0,,,,,
player,201810070sfo,crd,GresJe00,pass_td,0,,,,,
player,201810070sfo,crd,GresJe00,pass_int,0,,,,,
player,201810070sfo,crd,GresJe00,pass_sacked,0,,,,,
player,201810070sfo,crd,GresJe00,pass_sacked_yds,0,,,,,
player,201810070sfo,crd,GresJe00,pass_long,0,,,,,
player,201810070sfo,crd,GresJe00,pass_rating,,,,,,
player,201810070sfo,crd,GresJe00,rush_att,0,,,,,
player,201810070sfo,crd,GresJe00,rush_yds,0,,,,,
player,201810070sfo,crd,GresJe00,rush_td,0,,,,,
player,201810070sfo,crd,GresJe00,rush_long,0,,,,,
player,201810070sfo,crd,GresJe00,targets,1,,,,,
player,201810070sfo,crd,GresJe00,rec,1,,,,,
player,201810070sfo,crd,GresJe00,rec_yds,11,,,,,
player,201810070sfo,crd,GresJe00,rec_td,0,,,,,
player,201810070sfo,crd,GresJe00,rec_long,11,,,,,
player,201810070sfo,crd,GresJe00,fumbles,0,,,,,
player,201810070sfo,crd,GresJe00,fumbles_lost,0,,,,,
player,201810070sfo,crd,SealRi00,pass_cmp,0,,,,,
player,201810070sfo,crd,SealRi00,pass_att,0,,,,,
player,201810070sfo,crd,SealRi00,pass_yds,0,,,,,
player,201810070sfo,crd,SealRi00,pass_td,0,,,,,
player,201810070sfo,crd,SealRi00,pass_int,0,,,,,
player,201810070sfo,crd,SealRi00,pass_sacked,0,,,,,
player,201810070sfo,crd,SealRi00,pass_sacked_yds,0,,,,,
player,201810070sfo,crd,SealRi00,pass_long,0,,,,,
player,201810070sfo,crd,SealRi00,pass_rating,,,,,,
player,201810070sfo,crd,SealRi00,rush_att,0,,,,,
player,201810070sfo,crd,SealRi00,rush_yds,0,,,,,
player,201810070sfo,crd,SealRi00,rush_td,0,,,,,
player,201810070sfo,crd,SealRi00,rush_long,0,,,,,
player,201810070sfo,crd,SealRi00,targets,5,,,,,
player,201810070sfo,crd,SealRi00,rec,0,,,,,
player,201810070sfo,crd,SealRi00,rec_yds,0,,,,,
player,201810070sfo,crd,SealRi00,rec_td,0,,,,,
player,201810070sfo,crd,SealRi00,rec_long,0,,,,,
player,201810070sfo,crd,SealRi00,fumbles,0,,,,,
player,201810070sfo,crd,SealRi00,fumbles_lost,0,,,,,
player,201810070sfo,crd,EdmoCh00,pass_cmp,0,,,,,
player,201810070sfo,crd,EdmoCh00,pass_att,0,,,,,
player,201810070sfo,crd,EdmoCh00,pass_yds,0,,,,,
player,201810070sfo,crd,EdmoCh00,pass_td,0,,,,,
player,201810070sfo,crd,EdmoCh00,pass_int,0,,,,,
player,201810070sfo,crd,EdmoCh00,pass_sacked,0,,,,,
player,201810070sfo,crd,EdmoCh00,pass_sacked_yds,0,,,,,
player,201810070sfo,crd,EdmoCh00,pass_long,0,,,,,
player,201810070sfo,crd,EdmoCh00,pass_rating,,,,,,
player,201810070sfo,crd,EdmoCh00,rush_att,1,,,,,
player,201810070sfo,crd,EdmoCh00,rush_yds,-1,,,,,
player,201810070sfo,crd,EdmoCh00,rush_td,0,,,,,
player,201810070sfo,crd,EdmoCh00,rush_long,-1,,,,,
player,201810070sfo,crd,EdmoCh00,targets,1,,,,,
player,201810070sfo,crd,EdmoCh00,rec,0,,,,,
player,201810070sfo,crd,EdmoCh00,rec_yds,0,,,,,
player,201810070sfo,crd,EdmoCh00,rec_td,0,,,,,
player,201810070sfo,crd,EdmoCh00,rec_long,0,,,,,
player,201810070sfo,crd,EdmoCh00,fumbles,0,,,,,
player,201810070sfo,crd,EdmoCh00,fumbles_lost,0,,,,,
player,201810070sfo,sfo,BeatC.00,pass_cmp,34,,,,,
player,201810070sfo,sfo,BeatC.00,pass_att,54,,,,,
player,201810070sfo,sfo,BeatC.00,pass_yds,349,,,,,
player,201810070sfo,sfo,BeatC.00,pass_td,2,,,,,
player,201810070sfo,sfo,BeatC.00,pass_int,2,,,,,
player,201810070sfo,sfo,BeatC.00,pass_sacked,4,,,,,
player,201810070sfo,sfo,BeatC.00,pass_sacked_yds,49,,,,,
player,201810070sfo,sfo,BeatC.00,pass_long,45,,,,,
player,201810070sfo,sfo,BeatC.00,pass_rating,78.4,,,,,
player,201810070sfo,sfo,BeatC.00,rush_att,2,,,,,
player,201810070sfo,sfo,BeatC.00,rush_yds,7,,,,,
player,201810070sfo,sfo,BeatC.00,rush_td,1,,,,,
player,201810070sfo,sfo,BeatC.00,rush_long,6,,,,,
player,201810070sfo,sfo,BeatC.00,targets,0,,,,,
player,201810070sfo,sfo,BeatC.00,rec,0,,,,,
player,201810070sfo,sfo,BeatC.00,rec_yds,0,,,,,
player,201810070sfo,sfo,BeatC.00,rec_td,0,,,,,
player,201810070sfo,sfo,BeatC.00,rec_long,0,,,,,
player,201810070sfo,sfo,BeatC.00,fumbles,2,,,,,
player,201810070sfo,sfo,BeatC.00,fumbles_lost,2,,,,,
player,201810070sfo,sfo,MorrAl00,pass_cmp,0,,,,,
player,201810070sfo,sfo,MorrAl00,pass_att,0,,,,,
player,201810070sfo,sfo,MorrAl00,pass_yds,0,,,,,
player,201810070sfo,sfo,MorrAl00,pass_td,0,,,,,
player,201810070sfo,sfo,MorrAl00,pass_int,0,,,,,
player,201810070sfo,sfo,MorrAl00,pass_sacked,0,,,,,
player,201810070sfo,sfo,MorrAl00,pass_sacked_yds,0,,,,,
player,201810070sfo,sfo,MorrAl00,pass_long,0,,,,,
player,201810070sfo,sfo,MorrAl00,pass_rating,,,,,,
player,201810070sfo,sfo,MorrAl00,rush_att,18,,,,,
player,201810070sfo,sfo,MorrAl00,rush_yds,61,,,,,
player,201810070sfo,sfo,MorrAl00,rush_td,0,,,,,
player,201810070sfo,sfo,MorrAl00,rush_long,13,,,,,
player,201810070sfo,sfo,MorrAl00,targets,4,,,,,
player,201810070sfo,sfo,MorrAl00,rec,3,,,,,
player,201810070sfo,sfo,MorrAl00,rec_yds,30,,,,,
player,201810070sfo,sfo,MorrAl00,rec_td,0,,,,,
player,201810070sfo,sfo,MorrAl00,rec_long,15,,,,,
player,201810070sfo,sfo,MorrAl00,fumbles,0,,,,,
player,201810070sfo,sfo,MorrAl00,fumbles_lost,0,,,,,
player,201810070sfo,sfo,BreiMa00,pass_cmp,0,,,,,
player,201810070sfo,sfo,BreiMa00,pass_att,0,,,,,
player,201810070sfo,sfo,BreiMa00,pass_yds,0,,,,,
player,201810070sfo,sfo,BreiMa00,pass_td,0,,,,,
player,201810070sfo,sfo,BreiMa00,pass_int,0,,,,,
player,201810070sfo,sfo,BreiMa00,pass_sacked,0,,,,,
player,201810070sfo,sfo,BreiMa00,pass_sacked_yds,0,,,,,
player,201810070sfo,sfo,BreiMa00,pass_long,0,,,,,
player,201810070sfo,sfo,BreiMa00,pass_rating,,,,,,
player,201810070sfo,sfo,BreiMa00,rush_att,8,,,,,
player,201810070sfo,sfo,BreiMa00,rush_yds,56,,,,,
player,201810070sfo,sfo,BreiMa00,rush_td,0,,,,,
player,201810070sfo,sfo,BreiMa00,rush_long,17,,,,,
player,201810070sfo,sfo,BreiMa00,targets,1,,,,,
player,201810070sfo,sfo,BreiMa00,rec,1,,,,,
player,201810070sfo,sfo,BreiMa00,rec_yds,5,,,,,
player,201810070sfo,sfo,BreiMa00,rec_td,1,,,,,
player,201810070sfo,sfo,BreiMa00,rec_long,5,,,,,
player,201810070sfo,sfo,BreiMa00,fumbles,0,,,,,
player,201810070sfo,sfo,BreiMa00,fumbles_lost,0,,,,,
player,201810070sfo,sfo,JuszKy00,pass_cmp,0,,,,,
player,201810070sfo,sfo,JuszKy00,pass_att,0,,,,,
player,201810070sfo,sfo,JuszKy00,pass_yds,0,,,,,
player,201810070sfo,sfo,JuszKy00,pass_td,0,,,,,
player,201810070sfo,sfo,JuszKy00,pass_int,0,,,,,
player,201810070sfo,sfo,JuszKy00,pass_sacked,0,,,,,
player,201810070sfo,sfo,JuszKy00,pass_sacked_yds,0,,,,,
player,201810070sfo,sfo,JuszKy00,pass_long,0,,,,,
player,201810070sfo,sfo,JuszKy00,pass_rating,,,,,,
player,201810070sfo,sfo,JuszKy00,rush_att,1,,,,,
player,201810070sfo,sfo,JuszKy00,rush_yds,12,,,,,
player,201810070sfo,sfo,JuszKy00,rush_td,0,,,,,
player,201810070sfo,sfo,JuszKy00,rush_long,12,,,,,
player,201810070sfo,sfo,JuszKy00,targets,7,,,,,
player,201810070sfo,sfo,JuszKy00,rec,6,,,,,
player,201810070sfo,sfo,JuszKy00,rec_yds,75,,,,,
player,201810070sfo,sfo,JuszKy00,rec_td,0,,,,,
player,201810070sfo,sfo,JuszKy00,rec_long,25,,,,,
player,201810070sfo,sfo,JuszKy00,fumbles,0,,,,,
player,201810070sfo,sfo,JuszKy00,fumbles_lost,0,,,,,
player,201810070sfo,sfo,MostRa00,pass_cmp,0,,,,,
player,201810070sfo,sfo,MostRa00,pass_att,0,,,,,
player,201810070sfo,sfo,MostRa00,pass_yds,0,,,,,
player,201810070sfo,sfo,MostRa00,pass_td,0,,,,,
player,201810070sfo,sfo,MostRa00,pass_int,0,,,,,
player,201810070sfo,sfo,MostRa00,pass_sacked,0,,,,,
player,201810070sfo,sfo,MostRa00,pass_sacked_yds,0,,,,,
player,201810070sfo,sfo,MostRa00,pass_long,0,,,,,
player,201810070sfo,sfo,MostRa00,pass_rating,,,,,,
player,201810070sfo,sfo,MostRa00,rush_att,5,,,,,
player,201810070sfo,sfo,MostRa00,rush_yds,11,,,,,
player,201810070sfo,sfo,MostRa00,rush_td,0,,,,,
player,201810070sfo,sfo,MostRa00,rush_long,12,,,,,
player,201810070sfo,sfo,MostRa00,targets,1,,,,,
player,201810070sfo,sfo,MostRa00,rec,1,,,,,
player,201810070sfo,sfo,MostRa00,rec_yds,-2,,,,,
player,201810070sfo,sfo,MostRa00,rec_td,0,,,,,
player,201810070sfo,sfo,MostRa00,rec_long,-2,,,,,
player,201810070sfo,sfo,MostRa00,fumbles,1,,,,,
player,201810070sfo,sfo,MostRa00,fumbles_lost,1,,,,,
player,201810070sfo,sfo,KittGe00,pass_cmp,0,,,,,
player,201810070sfo,sfo,KittGe00,pass_att,0,,,,,
player,201810070sfo,sfo,KittGe00,pass_yds,0,,,,,
player,201810070sfo,sfo,KittGe00,pass_td,0,,,,,
player,201810070sfo,sfo,KittGe00,pass_int,0,,,,,
player,201810070sfo,sfo,KittGe00,pass_sacked,0,,,,,
player,201810070sfo,sfo,KittGe00,pass_sacked_yds,0,,,,,
player,201810070sfo,sfo,KittGe00,pass_long,0,,,,,
player,201810070sfo,sfo,KittGe00,pass_rating,,,,,,
player,201810070sfo,sfo,KittGe00,rush_att,0,,,,,
player,201810070sfo,sfo,KittGe00,rush_yds,0,,,,,
player,201810070sfo,sfo,KittGe00,rush_td,0,,,,,
player,201810070sfo,sfo,KittGe00,rush_long,0,,,,,
player,201810070sfo,sfo,KittGe00,targets,7,,,,,
player,201810070sfo,sfo,KittGe00,rec,5,,,,,
player,201810070sfo,sfo,KittGe00,rec_yds,83,,,,,
player,201810070sfo,sfo,KittGe00,rec_td,0,,,,,
player,201810070sfo,sfo,KittGe00,rec_long,45,,,,,
player,201810070sfo,sfo,KittGe00,fumbles,0,,,,,
player,201810070sfo,sfo,KittGe00,fumbles_lost,0,,,,,
player,201810070sfo,sfo,TaylTr02,pass_cmp,0,,,,,
player,201810070sfo,sfo,TaylTr02,pass_att,0,,,,,
player,201810070sfo,sfo,TaylTr02,pass_yds,0,,,,,
player,201810070sfo,sfo,TaylTr02,pass_td,0,,,,,
player,201810070sfo,sfo,TaylTr02,pass_int,0,,,,,
player,201810070sfo,sfo,TaylTr02,pass_sacked,0,,,,,
player,201810070sfo,sfo,TaylTr02,pass_sacked_yds,0,,,,,
player,201810070sfo,sfo,TaylTr02,pass_long,0,,,,,
player,201810070sfo,sfo,TaylTr02,pass_rating,,,,,,
player,201810070sfo,sfo,TaylTr02,rush_att,0,,,,,
player,201810070sfo,sfo,TaylTr02,rush_yds,0,,,,,
player,201810070sfo,sfo,TaylTr02,rush_td,0,,,,,
player,201810070sfo,sfo,TaylTr02,rush_long,0,,,,,
player,201810070sfo,sfo,TaylTr02,targets,8,,,,,
player,201810070sfo,sfo,TaylTr02,rec,7,,,,,
player,201810070sfo,sfo,TaylTr02,rec_yds,61,,,,,
player,201810070sfo,sfo,TaylTr02,rec_td,1,,,,,
player,201810070sfo,sfo,TaylTr02,rec_long,16,,,,,
player,201810070sfo,sfo,TaylTr02,fumbles,1,,,,,
player,201810070sfo,sfo,TaylTr02,fumbles_lost,0,,,,,
player,201810070sfo,sfo,GarcPi00,pass_cmp,0,,,,,
player,201810070sfo,sfo,GarcPi00,pass_att,0,,,,,
player,201810070sfo,sfo,GarcPi00,pass_yds,0,,,,,
player,201810070sfo,sfo,GarcPi00,pass_td,0,,,,,
player,201810070sfo,sfo,GarcPi00,pass_int,0,,,,,
player,201810070sfo,sfo,GarcPi00,pass_sacked,0,,,,,
player,201810070sfo,sfo,GarcPi00,pass_sacked_yds,0,,,,,
player,201810070sfo,sfo,GarcPi00,pass_long,0,,,,,
player,201810070sfo,sfo,GarcPi00,pass_rating,,,,,,
player,201810070sfo,sfo,GarcPi00,rush_att,0,,,,,
player,201810070sfo,sfo,GarcPi00,rush_yds,0,,,,,
player,201810070sfo,sfo,GarcPi00,rush_td,0,,,,,
player,201810070sfo,sfo,GarcPi00,rush_long,0,,,,,
player,201810070sfo,sfo,GarcPi00,targets,13,,,,,
player,201810070sfo,sfo,GarcPi00,rec,5,,,,,
player,201810070sfo,sfo,GarcPi00,rec_yds,47,,,,,
player,201810070sfo,sfo,GarcPi00,rec_td,0,,,,,
player,201810070sfo,sfo,GarcPi00,rec_long,20,,,,,
player,201810070sfo,sfo,GarcPi00,fumbles,0,,,,,
player,201810070sfo,sfo,GarcPi00,fumbles_lost,0,,,,,
player,201810070sfo,sfo,BourKe00,pass_cmp,0,,,,,
player,201810070sfo,sfo,BourKe00,pass_att,0,,,,,
player,201810070sfo,sfo,BourKe00,pass_yds,0,,,,,
player,201810070sfo,sfo,BourKe00,pass_td,0,,,,,
player,201810070sfo,sfo,BourKe00,pass_int,0,,,,,
player,201810070sfo,sfo,BourKe00,pass_sacked,0,,,,,
player,201810070sfo,sfo,BourKe00,pass_sacked_yds,0,,,,,
player,201810070sfo,sfo,BourKe00,pass_long,0,,,,,
player,201810070sfo,sfo,BourKe00,pass_rating,,,,,,
player,201810070sfo,sfo,BourKe00,rush_att,0,,,,,
player,201810070sfo,sfo,BourKe00,rush_yds,0,,,,,
player,201810070sfo,sfo,BourKe00,rush_td,0,,,,,
player,201810070sfo,sfo,BourKe00,rush_long,0,,,,,
player,201810070sfo,sfo,BourKe00,targets,7,,,,,
player,201810070sfo,sfo,BourKe00,rec,4,,,,,
player,201810070sfo,sfo,BourKe00,rec_yds,33,,,,,
player,201810070sfo,sfo,BourKe00,rec_td,0,,,,,
player,201810070sfo,sfo,BourKe00,rec_long,10,,,,,
player,201810070sfo,sfo,BourKe00,fumbles,0,,,,,
player,201810070sfo,sfo,BourKe00,fumbles_lost,0,,,,,
player,201810070sfo,sfo,BoldVi00,pass_cmp,0,,,,,
player,201810070sfo,sfo,BoldVi00,pass_att,0,,,,,
player,201810070sfo,sfo,BoldVi00,pass_yds,0,,,,,
player,201810070sfo,sfo,BoldVi00,pass_td,0,,,,,
player,201810070sfo,sfo,BoldVi00,pass_int,0,,,,,
player,201810070sfo,sfo,BoldVi00,pass_sacked,0,,,,,
player,201810070sfo,sfo,BoldVi00,pass_sacked_yds,0,,,,,
player,201810070sfo,sfo,BoldVi00,pass_long,0,,,,,
player,201810070sfo,sfo,BoldVi00,pass_rating,,,,,,
player,201810070sfo,sfo,BoldVi00,rush_att,0,,,,,
player,201810070sfo,sfo,BoldVi00,rush_yds,0,,,,,
player,201810070sfo,sfo,BoldVi00,rush_td,0,,,,,
player,201810070sfo,sfo,BoldVi00,rush_long,0,,,,,
player,201810070sfo,sfo,BoldVi00,targets,4,,,,,
player,201810070sfo,sfo,BoldVi00,rec,1,,,,,
player,201810070sfo,sfo,BoldVi00,rec_yds,10,,,,,
player,201810070sfo,sfo,BoldVi00,rec_td,0,,,,,
player,201810070sfo,sfo,BoldVi00,rec_long,10,,,,,
player,201810070sfo,sfo,BoldVi00,fumbles,0,,,,,
player,201810070sfo,sfo,BoldVi00,fumbles_lost,0,,,,,
player,201810070sfo,sfo,JameRi00,pass_cmp,0,,,,,
player,201810070sfo,sfo,JameRi00,pass_att,0,,,,,
player,201810070sfo,sfo,JameRi00,pass_yds,0,,,,,
player,201810070sfo,sfo,JameRi00,pass_td,0,,,,,
player,201810070sfo,sfo,JameRi00,pass_int,0,,,,,
player,201810070sfo,sfo,JameRi00,pass_sacked,0,,,,,
player,201810070sfo,sfo,JameRi00,pass_sacked_yds,0,,,,,
player,201810070sfo,sfo,JameRi00,pass_long,0,,,,,
player,201810070sfo,sfo,JameRi00,pass_rating,,,,,,
player,201810070sfo,sfo,JameRi00,rush_att,0,,,,,
player,201810070sfo,sfo,JameRi00,rush_yds,0,,,,,
player,201810070sfo,sfo,JameRi00,rush_td,0,,,,,
player,201810070sfo,sfo,JameRi00,rush_long,0,,,,,
player,201810070sfo,sfo,JameRi00,targets,1,,,,,
player,201810070sfo,sfo,JameRi00,rec,1,,,,,
player,201810070sfo,sfo,JameRi00,rec_yds,7,,,,,
player,201810070sfo,sfo,JameRi00,rec_td,0,,,,,
player,201810070sfo,sfo,JameRi00,rec_long,7,,,,,
player,201810070sfo,sfo,JameRi00,fumbles,0,,,,,
player,201810070sfo,sfo,JameRi00,fumbles_lost,0,,,,,
player,201810070sfo,sfo,WickCo00,pass_cmp,0,,,,,
player,201810070sfo,sfo,WickCo00,pass_att,0,,,,,
player,201810070sfo,sfo,WickCo00,pass_yds,0,,,,,
player,201810070sfo,sfo,WickCo00,pass_td,0,,,,,
player,201810070sfo,sfo,WickCo00,pass_int,0,,,,,
player,201810070sfo,sfo,WickCo00,pass_sacked,0,,,,,
player,201810070sfo,sfo,WickCo00,pass_sacked_yds,0,,,,,
player,201810070sfo,sfo,WickCo00,pass_long,0,,,,,
player,201810070sfo,sfo,WickCo00,pass_rating,,,,,,
player,201810070sfo,sfo,WickCo00,rush_att,0,,,,,
player,201810070sfo,sfo,WickCo00,rush_yds,0,,,,,
player,201810070sfo,sfo,WickCo00,rush_td,0,,,,,
player,201810070sfo,sfo,WickCo00,rush_long,0,,,,,
player,201810070sfo,sfo,WickCo00,targets,1,,,,,
player,201810070sfo,sfo,WickCo00,rec,0,,,,,
player,201810070sfo,sfo,WickCo00,rec_yds,0,,,,,
player,201810070sfo,sfo,WickCo00,rec_td,0,,,,,
player,201810070sfo,sfo,WickCo00,rec_long,0,,,,,
player,201810070sfo,sfo,WickCo00,fumbles,0,,,,,
player,201810070sfo,sfo,WickCo00,fumbles_lost,0,,,,,
player,201810070sfo,crd,BenwBe00,def_int,1,,,,,
player,201810070sfo,crd,BenwBe00,def_int_yds,21,,,,,
player,201810070sfo,crd,BenwBe00,def_int_td,0,,,,,
player,201810070sfo,crd,BenwBe00,def_int_long,21,,,,,
player,201810070sfo,crd,BenwBe00,pass_defended,1,,,,,
player,201810070sfo,crd,BenwBe00,sacks,0.0,,,,,
player,201810070sfo,crd,BenwBe00,tackles_combined,6,,,,,
player,201810070sfo,crd,BenwBe00,tackles_solo,3,,,,,
player,201810070sfo,crd,BenwBe00,tackles_assists,3,,,,,
player,201810070sfo,crd,BenwBe00,tackles_loss,0,,,,,
player,201810070sfo,crd,BenwBe00,qb_hits,0,,,,,
player,201810070sfo,crd,BenwBe00,fumbles_rec,0,,,,,
