game,2018,8,20181028,201810280car,rav,"Baltimore Ravens",21,car,"Carolina Panthers",36
player,201810280car,rav,BrowJo02,rec_long,14,,,,,
player,201810280car,rav,BrowJo02,fumbles,0,,,,,
player,201810280car,rav,BrowJo02,fumbles_lost,0,,,,,
player,201810280car,rav,MoorCh00,pass_cmp,0,,,,,
player,201810280car,rav,MoorCh00,pass_att,0,,,,,
player,201810280car,rav,MoorCh00,pass_yds,0,,,,,
player,201810280car,rav,MoorCh00,pass_td,0,,,,,
player,201810280car,rav,MoorCh00,pass_int,0,,,,,
player,201810280car,rav,MoorCh00,pass_sacked,0,,,,,
player,201810280car,rav,MoorCh00,pass_sacked_yds,0,,,,,
player,201810280car,rav,MoorCh00,pass_long,0,,,,,
player,201810280car,rav,MoorCh00,pass_rating,,,,,,
player,201810280car,rav,MoorCh00,rush_att,0,,,,,
player,201810280car,rav,MoorCh00,rush_yds,0,,,,,
player,201810280car,rav,MoorCh00,rush_td,0,,,,,
player,201810280car,rav,MoorCh00,rush_long,0,,,,,
player,201810280car,rav,MoorCh00,targets,2,,,,,
player,201810280car,rav,MoorCh00,rec,2,,,,,
player,201810280car,rav,MoorCh00,rec_yds,19,,,,,
player,201810280car,rav,MoorCh00,rec_td,0,,,,,
player,201810280car,rav,MoorCh00,rec_long,12,,,,,
player,201810280car,rav,MoorCh00,fumbles,0,,,,,
player,201810280car,rav,MoorCh00,fumbles_lost,0,,,,,
player,201810280car,rav,AlleJa01,pass_cmp,0,,,,,
player,201810280car,rav,AlleJa01,pass_att,0,,,,,
player,201810280car,rav,AlleJa01,pass_yds,0,,,,,
player,201810280car,rav,AlleJa01,pass_td,0,,,,,
player,201810280car,rav,AlleJa01,pass_int,0,,,,,
player,201810280car,rav,AlleJa01,pass_sacked,0,,,,,
player,201810280car,rav,AlleJa01,pass_sacked_yds,0,,,,,
player,201810280car,rav,AlleJa01,pass_long,0,,,,,
player,201810280car,rav,AlleJa01,pass_rating,,,,,,
player,201810280car,rav,AlleJa01,rush_att,0,,,,,
player,201810280car,rav,AlleJa01,rush_yds,0,,,,,
player,201810280car,rav,AlleJa01,rush_td,0,,,,,
player,201810280car,rav,AlleJa01,rush_long,0,,,,,
player,201810280car,rav,AlleJa01,targets,5,,,,,
player,201810280car,rav,AlleJa01,rec,3,,,,,
player,201810280car,rav,AlleJa01,rec_yds,18,,,,,
player,201810280car,rav,AlleJa01,rec_td,1,,,,,
player,201810280car,rav,AlleJa01,rec_long,9,,,,,
player,201810280car,rav,AlleJa01,fumbles,0,,,,,
player,201810280car,rav,AlleJa01,fumbles_lost,0,,,,,
player,201810280car,rav,BoylNi00,pass_cmp,0,,,,,
player,201810280car,rav,BoylNi00,pass_att,0,,,,,
player,201810280car,rav,BoylNi00,pass_yds,0,,,,,
player,201810280car,rav,BoylNi00,pass_td,0,,,,,
player,201810280car,rav,BoylNi00,pass_int,0,,,,,
player,201810280car,rav,BoylNi00,pass_sacked,0,,,,,
player,201810280car,rav,BoylNi00,pass_sacked_yds,0,,,,,
player,201810280car,rav,BoylNi00,pass_long,0,,,,,
player,201810280car,rav,BoylNi00,pass_rating,,,,,,
player,201810280car,rav,BoylNi00,rush_att,0,,,,,
player,201810280car,rav,BoylNi00,rush_yds,0,,,,,
player,201810280car,rav,BoylNi00,rush_td,0,,,,,
player,201810280car,rav,BoylNi00,rush_long,0,,,,,
player,201810280car,rav,BoylNi00,targets,3,,,,,
player,201810280car,rav,BoylNi00,rec,1,,,,,
player,201810280car,rav,BoylNi00,rec_yds,7,,,,,
player,201810280car,rav,BoylNi00,rec_td,0,,,,,
player,201810280car,rav,BoylNi00,rec_long,7,,,,,
player,201810280car,rav,BoylNi00,fumbles,0,,,,,
player,201810280car,rav,BoylNi00,fumbles_lost,0,,,,,
player,201810280car,car,NewtCa00,pass_cmp,21,,,,,
player,201810280car,car,NewtCa00,pass_att,29,,,,,
player,201810280car,car,NewtCa00,pass_yds,219,,,,,
player,201810280car,car,NewtCa00,pass_td,2,,,,,
player,201810280car,car,NewtCa00,pass_int,0,,,,,
player,201810280car,car,NewtCa00,pass_sacked,0,,,,,
player,201810280car,car,NewtCa00,pass_sacked_yds,0,,,,,
player,201810280car,car,NewtCa00,pass_long,33,,,,,
player,201810280car,car,NewtCa00,pass_rating,116.9,,,,,
player,201810280car,car,NewtCa00,rush_att,10,,,,,
player,201810280car,car,NewtCa00,rush_yds,52,,,,,
player,201810280car,car,NewtCa00,rush_td,1,,,,,
player,201810280car,car,NewtCa00,rush_long,12,,,,,
player,201810280car,car,NewtCa00,targets,0,,,,,
player,201810280car,car,NewtCa00,rec,0,,,,,
player,201810280car,car,NewtCa00,rec_yds,0,,,,,
player,201810280car,car,NewtCa00,rec_td,0,,,,,
player,201810280car,car,NewtCa00,rec_long,0,,,,,
player,201810280car,car,NewtCa00,fumbles,1,,,,,
player,201810280car,car,NewtCa00,fumbles_lost,0,,,,,
player,201810280car,car,HeinTa00,pass_cmp,1,,,,,
player,201810280car,car,HeinTa00,pass_att,1,,,,,
player,201810280car,car,HeinTa00,pass_yds,13,,,,,
player,201810280car,car,HeinTa00,pass_td,0,,,,,
player,201810280car,car,HeinTa00,pass_int,0,,,,,
player,201810280car,car,HeinTa00,pass_sacked,0,,,,,
player,201810280car,car,HeinTa00,pass_sacked_yds,0,,,,,
player,201810280car,car,HeinTa00,pass_long,13,,,,,
player,201810280car,car,HeinTa00,pass_rating,118.7,,,,,
player,201810280car,car,HeinTa00,rush_att,2,,,,,
player,201810280car,car,HeinTa00,rush_yds,-2,,,,,
player,201810280car,car,HeinTa00,rush_td,0,,,,,
player,201810280car,car,HeinTa00,rush_long,-1,,,,,
player,201810280car,car,HeinTa00,targets,0,,,,,
player,201810280car,car,HeinTa00,rec,0,,,,,
player,201810280car,car,HeinTa00,rec_yds,0,,,,,
player,201810280car,car,HeinTa00,rec_td,0,,,,,
player,201810280car,car,HeinTa00,rec_long,0,,,,,
player,201810280car,car,HeinTa00,fumbles,0,,,,,
player,201810280car,car,HeinTa00,fumbles_lost,0,,,,,
player,201810280car,car,McCaCh01,pass_cmp,0,,,,,
player,201810280car,car,McCaCh01,pass_att,0,,,,,
player,201810280car,car,McCaCh01,pass_yds,0,,,,,
player,201810280car,car,McCaCh01,pass_td,0,,,,,
player,201810280car,car,McCaCh01,pass_int,0,,,,,
player,201810280car,car,McCaCh01,pass_sacked,0,,,,,
player,201810280car,car,McCaCh01,pass_sacked_yds,0,,,,,
player,201810280car,car,McCaCh01,pass_long,0,,,,,
player,201810280car,car,McCaCh01,pass_rating,,,,,,
player,201810280car,car,McCaCh01,rush_att,14,,,,,
player,201810280car,car,McCaCh01,rush_yds,45,,,,,
player,201810280car,car,McCaCh01,rush_td,1,,,,,
player,201810280car,car,McCaCh01,rush_long,12,,,,,
player,201810280car,car,McCaCh01,targets,6,,,,,
player,201810280car,car,McCaCh01,rec,4,,,,,
player,201810280car,car,McCaCh01,rec_yds,11,,,,,
player,201810280car,car,McCaCh01,rec_td,1,,,,,
player,201810280car,car,McCaCh01,rec_long,8,,,,,
player,201810280car,car,McCaCh01,fumbles,0,,,,,
player,201810280car,car,McCaCh01,fumbles_lost,0,,,,,
player,201810280car,car,MoorD.00,pass_cmp,0,,,,,
player,201810280car,car,MoorD.00,pass_att,0,,,,,
player,201810280car,car,MoorD.00,pass_yds,0,,,,,
player,201810280car,car,MoorD.00,pass_td,0,,,,,
player,201810280car,car,MoorD.00,pass_int,0,,,,,
player,201810280car,car,MoorD.00,pass_sacked,0,,,,,
player,201810280car,car,MoorD.00,pass_sacked_yds,0,,,,,
player,201810280car,car,MoorD.00,pass_long,0,,,,,
player,201810280car,car,MoorD.00,pass_rating,,,,,,
player,201810280car,car,MoorD.00,rush_att,2,,,,,
player,201810280car,car,MoorD.00,rush_yds,39,,,,,
player,201810280car,car,MoorD.00,rush_td,0,,,,,
player,201810280car,car,MoorD.00,rush_long,28,,,,,
player,201810280car,car,MoorD.00,targets,6,,,,,
player,201810280car,car,MoorD.00,rec,5,,,,,
player,201810280car,car,MoorD.00,rec_yds,90,,,,,
player,201810280car,car,MoorD.00,rec_td,0,,,,,
player,201810280car,car,MoorD.00,rec_long,33,,,,,
player,201810280car,car,MoorD.00,fumbles,0,,,,,
player,201810280car,car,MoorD.00,fumbles_lost,0,,,,,
player,201810280car,car,AndeC.00,pass_cmp,0,,,,,
player,201810280car,car,AndeC.00,pass_att,0,,,,,
player,201810280car,car,AndeC.00,pass_yds,0,,,,,
player,201810280car,car,AndeC.00,pass_td,0,,,,,
player,201810280car,car,AndeC.00,pass_int,0,,,,,
player,201810280car,car,AndeC.00,pass_sacked,0,,,,,
player,201810280car,car,AndeC.00,pass_sacked_yds,0,,,,,
player,201810280car,car,AndeC.00,pass_long,0,,,,,
player,201810280car,car,AndeC.00,pass_rating,,,,,,
player,201810280car,car,AndeC.00,rush_att,5,,,,,
player,201810280car,car,AndeC.00,rush_yds,20,,,,,
player,201810280car,car,AndeC.00,rush_td,0,,,,,
player,201810280car,car,AndeC.00,rush_long,7,,,,,
player,201810280car,car,AndeC.00,targets,0,,,,,
player,201810280car,car,AndeC.00,rec,0,,,,,
player,201810280car,car,AndeC.00,rec_yds,0,,,,,
player,201810280car,car,AndeC.00,rec_td,0,,,,,
player,201810280car,car,AndeC.00,rec_long,0,,,,,
player,201810280car,car,AndeC.00,fumbles,0,,,,,
player,201810280car,car,AndeC.00,fumbles_lost,0,,,,,
player,201810280car,car,OlseGr00,pass_cmp,0,,,,,
player,201810280car,car,OlseGr00,pass_att,0,,,,,
player,201810280car,car,OlseGr00,pass_yds,0,,,,,
player,201810280car,car,OlseGr00,pass_td,0,,,,,
player,201810280car,car,OlseGr00,pass_int,0,,,,,
player,201810280car,car,OlseGr00,pass_sacked,0,,,,,
player,201810280car,car,OlseGr00,pass_sacked_yds,0,,,,,
player,201810280car,car,OlseGr00,pass_long,0,,,,,
player,201810280car,car,OlseGr00,pass_rating,,,,,,
player,201810280car,car,OlseGr00,rush_att,0,,,,,
player,201810280car,car,OlseGr00,rush_yds,0,,,,,
player,201810280car,car,OlseGr00,rush_td,0,,,,,
player,201810280car,car,OlseGr00,rush_long,0,,,,,
player,201810280car,car,OlseGr00,targets,4,,,,,
player,201810280car,car,OlseGr00,rec,4,,,,,
player,201810280car,car,OlseGr00,rec_yds,56,,,,,
player,201810280car,car,OlseGr00,rec_td,1,,,,,
player,201810280car,car,OlseGr00,rec_long,17,,,,,
player,201810280car,car,OlseGr00,fumbles,0,,,,,
player,201810280car,car,OlseGr00,fumbles_lost,0,,,,,
player,201810280car,car,SamuCu00,pass_cmp,0,,,,,
player,201810280car,car,SamuCu00,pass_att,0,,,,,
player,201810280car,car,SamuCu00,pass_yds,0,,,,,
player,201810280car,car,SamuCu00,pass_td,0,,,,,
player,201810280car,car,SamuCu00,pass_int,0,,,,,
player,201810280car,car,SamuCu00,pass_sacked,0,,,,,
player,201810280car,car,SamuCu00,pass_sacked_yds,0,,,,,
player,201810280car,car,SamuCu00,pass_long,0,,,,,
player,201810280car,car,SamuCu00,pass_rating,,,,,,
player,201810280car,car,SamuCu00,rush_att,0,,,,,
player,201810280car,car,SamuCu00,rush_yds,0,,,,,
player,201810280car,car,SamuCu00,rush_td,0,,,,,
player,201810280car,car,SamuCu00,rush_long,0,,,,,
player,201810280car,car,SamuCu00,targets,3,,,,,
player,201810280car,car,SamuCu00,rec,3,,,,,
player,201810280car,car,SamuCu00,rec_yds,28,,,,,
player,201810280car,car,SamuCu00,rec_td,0,,,,,
player,201810280car,car,SamuCu00,rec_long,11,,,,,
player,201810280car,car,SamuCu00,fumbles,0,,,,,
player,201810280car,car,SamuCu00,fumbles_lost,0,,,,,
player,201810280car,car,FuncDe00,pass_cmp,0,,,,,
player,201810280car,car,FuncDe00,pass_att,0,,,,,
player,201810280car,car,FuncDe00,pass_yds,0,,,,,
player,201810280car,car,FuncDe00,pass_td,0,,,,,
player,201810280car,car,FuncDe00,pass_int,0,,,,,
player,201810280car,car,FuncDe00,pass_sacked,0,,,,,
player,201810280car,car,FuncDe00,pass_sacked_yds,0,,,,,
player,201810280car,car,FuncDe00,pass_long,0,,,,,
player,201810280car,car,FuncDe00,pass_rating,,,,,,
player,201810280car,car,FuncDe00,rush_att,0,,,,,
player,201810280car,car,FuncDe00,rush_yds,0,,,,,
player,201810280car,car,FuncDe00,rush_td,0,,,,,
player,201810280car,car,FuncDe00,rush_long,0,,,,,
player,201810280car,car,FuncDe00,targets,3,,,,,
player,201810280car,car,FuncDe00,rec,3,,,,,
player,201810280car,car,FuncDe00,rec_yds,27,,,,,
player,201810280car,car,FuncDe00,rec_td,0,,,,,
player,201810280car,car,FuncDe00,rec_long,18,,,,,
player,201810280car,car,FuncDe00,fumbles,0,,,,,
player,201810280car,car,FuncDe00,fumbles_lost,0,,,,,
player,201810280car,car,ThomIa00,pass_cmp,0,,,,,
player,201810280car,car,ThomIa00,pass_att,0,,,,,
player,201810280car,car,ThomIa00,pass_yds,0,,,,,
player,201810280car,car,ThomIa00,pass_td,0,,,,,
player,201810280car,car,ThomIa00,pass_int,0,,,,,
player,201810280car,car,ThomIa00,pass_sacked,0,,,,,
player,201810280car,car,ThomIa00,pass_sacked_yds,0,,,,,
player,201810280car,car,ThomIa00,pass_long,0,,,,,
player,201810280car,car,ThomIa00,pass_rating,,,,,,
player,201810280car,car,ThomIa00,rush_att,0,,,,,
player,201810280car,car,ThomIa00,rush_yds,0,,,,,
player,201810280car,car,ThomIa00,rush_td,0,,,,,
player,201810280car,car,ThomIa00,rush_long,0,,,,,
player,201810280car,car,ThomIa00,targets,1,,,,,
player,201810280car,car,ThomIa00,rec,1,,,,,
player,201810280car,car,ThomIa00,rec_yds,15,,,,,
player,201810280car,car,ThomIa00,rec_td,0,,,,,
player,201810280car,car,ThomIa00,rec_long,15,,,,,
player,201810280car,car,ThomIa00,fumbles,0,,,,,
player,201810280car,car,ThomIa00,fumbles_lost,0,,,,,
player,201810280car,car,WrigJa02,pass_cmp,0,,,,,
player,201810280car,car,WrigJa02,pass_att,0,,,,,
player,201810280car,car,WrigJa02,pass_yds,0,,,,,
player,201810280car,car,WrigJa02,pass_td,0,,,,,
player,201810280car,car,WrigJa02,pass_int,0,,,,,
player,201810280car,car,WrigJa02,pass_sacked,0,,,,,
player,201810280car,car,WrigJa02,pass_sacked_yds,0,,,,,
player,201810280car,car,WrigJa02,pass_long,0,,,,,
player,201810280car,car,WrigJa02,pass_rating,,,,,,
player,201810280car,car,WrigJa02,rush_att,0,,,,,
player,201810280car,car,WrigJa02,rush_yds,0,,,,,
player,201810280car,car,WrigJa02,rush_td,0,,,,,
player,201810280car,car,WrigJa02,rush_long,0,,,,,
player,201810280car,car,WrigJa02,targets,3,,,,,
player,201810280car,car,WrigJa02,rec,2,,,,,
player,201810280car,car,WrigJa02,rec_yds,5,,,,,
player,201810280car,car,WrigJa02,rec_td,0,,,,,
player,201810280car,car,WrigJa02,rec_long,7,,,,,
player,201810280car,car,WrigJa02,fumbles,0,,,,,
player,201810280car,car,WrigJa02,fumbles_lost,0,,,,,
player,201810280car,car,ByrdDa00,pass_cmp,0,,,,,
player,201810280car,car,ByrdDa00,pass_att,0,,,,,
player,201810280car,car,ByrdDa00,pass_yds,0,,,,,
player,201810280car,car,ByrdDa00,pass_td,0,,,,,
player,201810280car,car,ByrdDa00,pass_int,0,,,,,
player,201810280car,car,ByrdDa00,pass_sacked,0,,,,,
player,201810280car,car,ByrdDa00,pass_sacked_yds,0,,,,,
player,201810280car,car,ByrdDa00,pass_long,0,,,,,
player,201810280car,car,ByrdDa00,pass_rating,,,,,,
player,201810280car,car,ByrdDa00,rush_att,0,,,,,
player,201810280car,car,ByrdDa00,rush_yds,0,,,,,
player,201810280car,car,ByrdDa00,rush_td,0,,,,,
player,201810280car,car,ByrdDa00,rush_long,0,,,,,
player,201810280car,car,ByrdDa00,targets,1,,,,,
player,201810280car,car,ByrdDa00,rec,0,,,,,
