game,2018,3,20180923,201809230crd,chi,"Chicago Bears",16,crd,"Arizona Cardinals",14
player,201809230crd,chi,BurtTr01,rush_att,0,,,,,
player,201809230crd,chi,BurtTr01,rush_yds,0,,,,,
player,201809230crd,chi,BurtTr01,rush_td,0,,,,,
player,201809230crd,chi,BurtTr01,rush_long,0,,,,,
player,201809230crd,chi,BurtTr01,targets,5,,,,,
player,201809230crd,chi,BurtTr01,rec,4,,,,,
player,201809230crd,chi,BurtTr01,rec_yds,55,,,,,
player,201809230crd,chi,BurtTr01,rec_td,0,,,,,
player,201809230crd,chi,BurtTr01,rec_long,25,,,,,
player,201809230crd,chi,BurtTr01,fumbles,0,,,,,
player,201809230crd,chi,BurtTr01,fumbles_lost,0,,,,,
player,201809230crd,chi,RobiAl02,pass_cmp,0,,,,,
player,201809230crd,chi,RobiAl02,pass_att,0,,,,,
player,201809230crd,chi,RobiAl02,pass_yds,0,,,,,
player,201809230crd,chi,RobiAl02,pass_td,0,,,,,
player,201809230crd,chi,RobiAl02,pass_int,0,,,,,
player,201809230crd,chi,RobiAl02,pass_sacked,0,,,,,
player,201809230crd,chi,RobiAl02,pass_sacked_yds,0,,,,,
player,201809230crd,chi,RobiAl02,pass_long,0,,,,,
player,201809230crd,chi,RobiAl02,pass_rating,,,,,,
player,201809230crd,chi,RobiAl02,rush_att,0,,,,,
player,201809230crd,chi,RobiAl02,rush_yds,0,,,,,
player,201809230crd,chi,RobiAl02,rush_td,0,,,,,
player,201809230crd,chi,RobiAl02,rush_long,0,,,,,
player,201809230crd,chi,RobiAl02,targets,7,,,,,
player,201809230crd,chi,RobiAl02,rec,3,,,,,
player,201809230crd,chi,RobiAl02,rec_yds,50,,,,,
player,201809230crd,chi,RobiAl02,rec_td,0,,,,,
player,201809230crd,chi,RobiAl02,rec_long,39,,,,,
player,201809230crd,chi,RobiAl02,fumbles,0,,,,,
player,201809230crd,chi,RobiAl02,fumbles_lost,0,,,,,
player,201809230crd,chi,MillAn02,pass_cmp,0,,,,,
player,201809230crd,chi,MillAn02,pass_att,0,,,,,
player,201809230crd,chi,MillAn02,pass_yds,0,,,,,
player,201809230crd,chi,MillAn02,pass_td,0,,,,,
player,201809230crd,chi,MillAn02,pass_int,0,,,,,
player,201809230crd,chi,MillAn02,pass_sacked,0,,,,,
player,201809230crd,chi,MillAn02,pass_sacked_yds,0,,,,,
player,201809230crd,chi,MillAn02,pass_long,0,,,,,
player,201809230crd,chi,MillAn02,pass_rating,,,,,,
player,201809230crd,chi,MillAn02,rush_att,0,,,,,
player,201809230crd,chi,MillAn02,rush_yds,0,,,,,
player,201809230crd,chi,MillAn02,rush_td,0,,,,,
player,201809230crd,chi,MillAn02,rush_long,0,,,,,
player,201809230crd,chi,MillAn02,targets,5,,,,,
player,201809230crd,chi,MillAn02,rec,4,,,,,
player,201809230crd,chi,MillAn02,rec_yds,35,,,,,
player,201809230crd,chi,MillAn02,rec_td,0,,,,,
player,201809230crd,chi,MillAn02,rec_long,15,,,,,
player,201809230crd,chi,MillAn02,fumbles,0,,,,,
player,201809230crd,chi,MillAn02,fumbles_lost,0,,,,,
player,201809230crd,chi,GabrTa00,pass_cmp,0,,,,,
player,201809230crd,chi,GabrTa00,pass_att,0,,,,,
player,201809230crd,chi,GabrTa00,pass_yds,0,,,,,
player,201809230crd,chi,GabrTa00,pass_td,0,,,,,
player,201809230crd,chi,GabrTa00,pass_int,0,,,,,
player,201809230crd,chi,GabrTa00,pass_sacked,0,,,,,
player,201809230crd,chi,GabrTa00,pass_sacked_yds,0,,,,,
player,201809230crd,chi,GabrTa00,pass_long,0,,,,,
player,201809230crd,chi,GabrTa00,pass_rating,,,,,,
player,201809230crd,chi,GabrTa00,rush_att,0,,,,,
player,201809230crd,chi,GabrTa00,rush_yds,0,,,,,
player,201809230crd,chi,GabrTa00,rush_td,0,,,,,
player,201809230crd,chi,GabrTa00,rush_long,0,,,,,
player,201809230crd,chi,GabrTa00,targets,10,,,,,
player,201809230crd,chi,GabrTa00,rec,6,,,,,
player,201809230crd,chi,GabrTa00,rec_yds,34,,,,,
player,201809230crd,chi,GabrTa00,rec_td,0,,,,,
player,201809230crd,chi,GabrTa00,rec_long,10,,,,,
player,201809230crd,chi,GabrTa00,fumbles,0,,,,,
player,201809230crd,chi,GabrTa00,fumbles_lost,0,,,,,
player,201809230crd,chi,CunnBe01,pass_cmp,0,,,,,
player,201809230crd,chi,CunnBe01,pass_att,0,,,,,
player,201809230crd,chi,CunnBe01,pass_yds,0,,,,,
player,201809230crd,chi,CunnBe01,pass_td,0,,,,,
player,201809230crd,chi,CunnBe01,pass_int,0,,,,,
player,201809230crd,chi,CunnBe01,pass_sacked,0,,,,,
player,201809230crd,chi,CunnBe01,pass_sacked_yds,0,,,,,
player,201809230crd,chi,CunnBe01,pass_long,0,,,,,
player,201809230crd,chi,CunnBe01,pass_rating,,,,,,
player,201809230crd,chi,CunnBe01,rush_att,0,,,,,
player,201809230crd,chi,CunnBe01,rush_yds,0,,,,,
player,201809230crd,chi,CunnBe01,rush_td,0,,,,,
player,201809230crd,chi,CunnBe01,rush_long,0,,,,,
player,201809230crd,chi,CunnBe01,targets,2,,,,,
player,201809230crd,chi,CunnBe01,rec,1,,,,,
player,201809230crd,chi,CunnBe01,rec_yds,9,,,,,
player,201809230crd,chi,CunnBe01,rec_td,0,,,,,
player,201809230crd,chi,CunnBe01,rec_long,9,,,,,
player,201809230crd,chi,CunnBe01,fumbles,0,,,,,
player,201809230crd,chi,CunnBe01,fumbles_lost,0,,,,,
player,201809230crd,chi,BellJo02,pass_cmp,0,,,,,
player,201809230crd,chi,BellJo02,pass_att,0,,,,,
player,201809230crd,chi,BellJo02,pass_yds,0,,,,,
player,201809230crd,chi,BellJo02,pass_td,0,,,,,
player,201809230crd,chi,BellJo02,pass_int,0,,,,,
player,201809230crd,chi,BellJo02,pass_sacked,0,,,,,
player,201809230crd,chi,BellJo02,pass_sacked_yds,0,,,,,
player,201809230crd,chi,BellJo02,pass_long,0,,,,,
player,201809230crd,chi,BellJo02,pass_rating,,,,,,
player,201809230crd,chi,BellJo02,rush_att,0,,,,,
player,201809230crd,chi,BellJo02,rush_yds,0,,,,,
player,201809230crd,chi,BellJo02,rush_td,0,,,,,
player,201809230crd,chi,BellJo02,rush_long,0,,,,,
player,201809230crd,chi,BellJo02,targets,1,,,,,
player,201809230crd,chi,BellJo02,rec,1,,,,,
player,201809230crd,chi,BellJo02,rec_yds,2,,,,,
player,201809230crd,chi,BellJo02,rec_td,0,,,,,
player,201809230crd,chi,BellJo02,rec_long,2,,,,,
player,201809230crd,chi,BellJo02,fumbles,0,,,,,
player,201809230crd,chi,BellJo02,fumbles_lost,0,,,,,
player,201809230crd,crd,BradSa00,pass_cmp,13,,,,,
player,201809230crd,crd,BradSa00,pass_att,19,,,,,
player,201809230crd,crd,BradSa00,pass_yds,157,,,,,
player,201809230crd,crd,BradSa00,pass_td,2,,,,,
player,201809230crd,crd,BradSa00,pass_int,2,,,,,
player,201809230crd,crd,BradSa00,pass_sacked,3,,,,,
player,201809230crd,crd,BradSa00,pass_sacked_yds,18,,,,,
player,201809230crd,crd,BradSa00,pass_long,35,,,,,
player,201809230crd,crd,BradSa00,pass_rating,89.0,,,,,
player,201809230crd,crd,BradSa00,rush_att,0,,,,,
player,201809230crd,crd,BradSa00,rush_yds,0,,,,,
player,201809230crd,crd,BradSa00,rush_td,0,,,,,
player,201809230crd,crd,BradSa00,rush_long,0,,,,,
player,201809230crd,crd,BradSa00,targets,0,,,,,
player,201809230crd,crd,BradSa00,rec,0,,,,,
player,201809230crd,crd,BradSa00,rec_yds,0,,,,,
player,201809230crd,crd,BradSa00,rec_td,0,,,,,
player,201809230crd,crd,BradSa00,rec_long,0,,,,,
player,201809230crd,crd,BradSa00,fumbles,2,,,,,
player,201809230crd,crd,BradSa00,fumbles_lost,1,,,,,
player,201809230crd,crd,RoseJo01,pass_cmp,4,,,,,
player,201809230crd,crd,RoseJo01,pass_att,7,,,,,
player,201809230crd,crd,RoseJo01,pass_yds,36,,,,,
player,201809230crd,crd,RoseJo01,pass_td,0,,,,,
player,201809230crd,crd,RoseJo01,pass_int,1,,,,,
player,201809230crd,crd,RoseJo01,pass_sacked,1,,,,,
player,201809230crd,crd,RoseJo01,pass_sacked_yds,7,,,,,
player,201809230crd,crd,RoseJo01,pass_long,10,,,,,
player,201809230crd,crd,RoseJo01,pass_rating,31.5,,,,,
player,201809230crd,crd,RoseJo01,rush_att,1,,,,,
player,201809230crd,crd,RoseJo01,rush_yds,12,,,,,
player,201809230crd,crd,RoseJo01,rush_td,0,,,,,
player,201809230crd,crd,RoseJo01,rush_long,12,,,,,
player,201809230crd,crd,RoseJo01,targets,0,,,,,
player,201809230crd,crd,RoseJo01,rec,0,,,,,
player,201809230crd,crd,RoseJo01,rec_yds,0,,,,,
player,201809230crd,crd,RoseJo01,rec_td,0,,,,,
player,201809230crd,crd,RoseJo01,rec_long,0,,,,,
player,201809230crd,crd,RoseJo01,fumbles,0,,,,,
player,201809230crd,crd,RoseJo01,fumbles_lost,0,,,,,
player,201809230crd,crd,JohnDa08,pass_cmp,0,,,,,
player,201809230crd,crd,JohnDa08,pass_att,0,,,,,
player,201809230crd,crd,JohnDa08,pass_yds,0,,,,,
player,201809230crd,crd,JohnDa08,pass_td,0,,,,,
player,201809230crd,crd,JohnDa08,pass_int,0,,,,,
player,201809230crd,crd,JohnDa08,pass_sacked,0,,,,,
player,201809230crd,crd,JohnDa08,pass_sacked_yds,0,,,,,
player,201809230crd,crd,JohnDa08,pass_long,0,,,,,
player,201809230crd,crd,JohnDa08,pass_rating,,,,,,
player,201809230crd,crd,JohnDa08,rush_att,12,,,,,
player,201809230crd,crd,JohnDa08,rush_yds,31,,,,,
player,201809230crd,crd,JohnDa08,rush_td,0,,,,,
player,201809230crd,crd,JohnDa08,rush_long,9,,,,,
player,201809230crd,crd,JohnDa08,targets,4,,,,,
player,201809230crd,crd,JohnDa08,rec,4,,,,,
player,201809230crd,crd,JohnDa08,rec_yds,30,,,,,
player,201809230crd,crd,JohnDa08,rec_td,1,,,,,
player,201809230crd,crd,JohnDa08,rec_long,21,,,,,
player,201809230crd,crd,JohnDa08,fumbles,0,,,,,
player,201809230crd,crd,JohnDa08,fumbles_lost,0,,,,,
player,201809230crd,crd,EdmoCh00,pass_cmp,0,,,,,
player,201809230crd,crd,EdmoCh00,pass_att,0,,,,,
player,201809230crd,crd,EdmoCh00,pass_yds,0,,,,,
player,201809230crd,crd,EdmoCh00,pass_td,0,,,,,
player,201809230crd,crd,EdmoCh00,pass_int,0,,,,,
player,201809230crd,crd,EdmoCh00,pass_sacked,0,,,,,
player,201809230crd,crd,EdmoCh00,pass_sacked_yds,0,,,,,
player,201809230crd,crd,EdmoCh00,pass_long,0,,,,,
player,201809230crd,crd,EdmoCh00,pass_rating,,,,,,
player,201809230crd,crd,EdmoCh00,rush_att,5,,,,,
player,201809230crd,crd,EdmoCh00,rush_yds,10,,,,,
player,201809230crd,crd,EdmoCh00,rush_td,0,,,,,
player,201809230crd,crd,EdmoCh00,rush_long,5,,,,,
player,201809230crd,crd,EdmoCh00,targets,0,,,,,
player,201809230crd,crd,EdmoCh00,rec,0,,,,,
player,201809230crd,crd,EdmoCh00,rec_yds,0,,,,,
player,201809230crd,crd,EdmoCh00,rec_td,0,,,,,
player,201809230crd,crd,EdmoCh00,rec_long,0,,,,,
player,201809230crd,crd,EdmoCh00,fumbles,0,,,,,
player,201809230crd,crd,EdmoCh00,fumbles_lost,0,,,,,
player,201809230crd,crd,KirkCh01,pass_cmp,0,,,,,
player,201809230crd,crd,KirkCh01,pass_att,0,,,,,
player,201809230crd,crd,KirkCh01,pass_yds,0,,,,,
player,201809230crd,crd,KirkCh01,pass_td,0,,,,,
player,201809230crd,crd,KirkCh01,pass_int,0,,,,,
player,201809230crd,crd,KirkCh01,pass_sacked,0,,,,,
player,201809230crd,crd,KirkCh01,pass_sacked_yds,0,,,,,
player,201809230crd,crd,KirkCh01,pass_long,0,,,,,
player,201809230crd,crd,KirkCh01,pass_rating,,,,,,
player,201809230crd,crd,KirkCh01,rush_att,0,,,,,
player,201809230crd,crd,KirkCh01,rush_yds,0,,,,,
player,201809230crd,crd,KirkCh01,rush_td,0,,,,,
player,201809230crd,crd,KirkCh01,rush_long,0,,,,,
player,201809230crd,crd,KirkCh01,targets,8,,,,,
player,201809230crd,crd,KirkCh01,rec,7,,,,,
player,201809230crd,crd,KirkCh01,rec_yds,90,,,,,
player,201809230crd,crd,KirkCh01,rec_td,0,,,,,
player,201809230crd,crd,KirkCh01,rec_long,32,,,,,
player,201809230crd,crd,KirkCh01,fumbles,0,,,,,
player,201809230crd,crd,KirkCh01,fumbles_lost,0,,,,,
player,201809230crd,crd,SealRi00,pass_cmp,0,,,,,
player,201809230crd,crd,SealRi00,pass_att,0,,,,,
player,201809230crd,crd,SealRi00,pass_yds,0,,,,,
player,201809230crd,crd,SealRi00,pass_td,0,,,,,
player,201809230crd,crd,SealRi00,pass_int,0,,,,,
player,201809230crd,crd,SealRi00,pass_sacked,0,,,,,
player,201809230crd,crd,SealRi00,pass_sacked_yds,0,,,,,
player,201809230crd,crd,SealRi00,pass_long,0,,,,,
player,201809230crd,crd,SealRi00,pass_rating,,,,,,
player,201809230crd,crd,SealRi00,rush_att,0,,,,,
player,201809230crd,crd,SealRi00,rush_yds,0,,,,,
player,201809230crd,crd,SealRi00,rush_td,0,,,,,
player,201809230crd,crd,SealRi00,rush_long,0,,,,,
player,201809230crd,crd,SealRi00,targets,3,,,,,
player,201809230crd,crd,SealRi00,rec,1,,,,,
player,201809230crd,crd,SealRi00,rec_yds,35,,,,,
player,201809230crd,crd,SealRi00,rec_td,1,,,,,
player,201809230crd,crd,SealRi00,rec_long,35,,,,,
player,201809230crd,crd,SealRi00,fumbles,0,,,,,
player,201809230crd,crd,SealRi00,fumbles_lost,0,,,,,
player,201809230crd,crd,ColeDe00,pass_cmp,0,,,,,
player,201809230crd,crd,ColeDe00,pass_att,0,,,,,
player,201809230crd,crd,ColeDe00,pass_yds,0,,,,,
player,201809230crd,crd,ColeDe00,pass_td,0,,,,,
player,201809230crd,crd,ColeDe00,pass_int,0,,,,,
player,201809230crd,crd,ColeDe00,pass_sacked,0,,,,,
player,201809230crd,crd,ColeDe00,pass_sacked_yds,0,,,,,
player,201809230crd,crd,ColeDe00,pass_long,0,,,,,
player,201809230crd,crd,ColeDe00,pass_rating,,,,,,
player,201809230crd,crd,ColeDe00,rush_att,0,,,,,
player,201809230crd,crd,ColeDe00,rush_yds,0,,,,,
player,201809230crd,crd,ColeDe00,rush_td,0,,,,,
player,201809230crd,crd,ColeDe00,rush_long,0,,,,,
player,201809230crd,crd,ColeDe00,targets,1,,,,,
player,201809230crd,crd,ColeDe00,rec,1,,,,,
player,201809230crd,crd,ColeDe00,rec_yds,12,,,,,
player,201809230crd,crd,ColeDe00,rec_td,0,,,,,
player,201809230crd,crd,ColeDe00,rec_long,12,,,,,
player,201809230crd,crd,ColeDe00,fumbles,0,,,,,
player,201809230crd,crd,ColeDe00,fumbles_lost,0,,,,,
player,201809230crd,crd,GresJe00,pass_cmp,0,,,,,
player,201809230crd,crd,GresJe00,pass_att,0,,,,,
player,201809230crd,crd,GresJe00,pass_yds,0,,,,,
player,201809230crd,crd,GresJe00,pass_td,0,,,,,
player,201809230crd,crd,GresJe00,pass_int,0,,,,,
player,201809230crd,crd,GresJe00,pass_sacked,0,,,,,
player,201809230crd,crd,GresJe00,pass_sacked_yds,0,,,,,
player,201809230crd,crd,GresJe00,pass_long,0,,,,,
player,201809230crd,crd,GresJe00,pass_rating,,,,,,
player,201809230crd,crd,GresJe00,rush_att,0,,,,,
player,201809230crd,crd,GresJe00,rush_yds,0,,,,,
player,201809230crd,crd,GresJe00,rush_td,0,,,,,
player,201809230crd,crd,GresJe00,rush_long,0,,,,,
player,201809230crd,crd,GresJe00,targets,2,,,,,
player,201809230crd,crd,GresJe00,rec,1,,,,,
player,201809230crd,crd,GresJe00,rec_yds,9,,,,,
player,201809230crd,crd,GresJe00,rec_td,0,,,,,
player,201809230crd,crd,GresJe00,rec_long,9,,,,,
player,201809230crd,crd,GresJe00,fumbles,0,,,,,
player,201809230crd,crd,GresJe00,fumbles_lost,0,,,,,
player,201809230crd,crd,FitzLa00,pass_cmp,0,,,,,
player,201809230crd,crd,FitzLa00,pass_att,0,,,,,
player,201809230crd,crd,FitzLa00,pass_yds,0,,,,,
player,201809230crd,crd,FitzLa00,pass_td,0,,,,,
player,201809230crd,crd,FitzLa00,pass_int,0,,,,,
player,201809230crd,crd,FitzLa00,pass_sacked,0,,,,,
player,201809230crd,crd,FitzLa00,pass_sacked_yds,0,,,,,
player,201809230crd,crd,FitzLa00,pass_long,0,,,,,
player,201809230crd,crd,FitzLa00,pass_rating,,,,,,
player,201809230crd,crd,FitzLa00,rush_att,0,,,,,
player,201809230crd,crd,FitzLa00,rush_yds,0,,,,,
player,201809230crd,crd,FitzLa00,rush_td,0,,,,,
player,201809230crd,crd,FitzLa00,rush_long,0,,,,,
player,201809230crd,crd,FitzLa00,targets,2,,,,,
player,201809230crd,crd,FitzLa00,rec,2,,,,,
player,201809230crd,crd,FitzLa00,rec_yds,9,,,,,
player,201809230crd,crd,FitzLa00,rec_td,0,,,,,
player,201809230crd,crd,FitzLa00,rec_long,6,,,,,
player,201809230crd,crd,FitzLa00,fumbles,0,,,,,
player,201809230crd,crd,FitzLa00,fumbles_lost,0,,,,,
player,201809230crd,crd,WillCh05,pass_cmp,0,,,,,
player,201809230crd,crd,WillCh05,pass_att,0,,,,,
player,201809230crd,crd,WillCh05,pass_yds,0,,,,,
player,201809230crd,crd,WillCh05,pass_td,0,,,,,
player,201809230crd,crd,WillCh05,pass_int,0,,,,,
player,201809230crd,crd,WillCh05,pass_sacked,0,,,,,
player,201809230crd,crd,WillCh05,pass_sacked_yds,0,,,,,
player,201809230crd,crd,WillCh05,pass_long,0,,,,,
player,201809230crd,crd,WillCh05,pass_rating,,,,,,
player,201809230crd,crd,WillCh05,rush_att,0,,,,,
player,201809230crd,crd,WillCh05,rush_yds,0,,,,,
player,201809230crd,crd,WillCh05,rush_td,0,,,,,
player,201809230crd,crd,WillCh05,rush_long,0,,,,,
player,201809230crd,crd,WillCh05,targets,4,,,,,
player,201809230crd,crd,WillCh05,rec,1,,,,,
player,201809230crd,crd,WillCh05,rec_yds,8,,,,,
player,201809230crd,crd,WillCh05,rec_td,0,,,,,
player,201809230crd,crd,WillCh05,rec_long,8,,,,,
player,201809230crd,crd,WillCh05,fumbles,0,,,,,
player,201809230crd,crd,WillCh05,fumbles_lost,0,,,,,
player,201809230crd,crd,NelsJJ00,pass_cmp,0,,,,,
player,201809230crd,crd,NelsJJ00,pass_att,0,,,,,
player,201809230crd,crd,NelsJJ00,pass_yds,0,,,,,
player,201809230crd,crd,NelsJJ00,pass_td,0,,,,,
player,201809230crd,crd,NelsJJ00,pass_int,0,,,,,
player,201809230crd,crd,NelsJJ00,pass_sacked,0,,,,,
player,201809230crd,crd,NelsJJ00,pass_sacked_yds,0,,,,,
player,201809230crd,crd,NelsJJ00,pass_long,0,,,,,
player,201809230crd,crd,NelsJJ00,pass_rating,,,,,,
player,201809230crd,crd,NelsJJ00,rush_att,0,,,,,
player,201809230crd,crd,NelsJJ00,rush_yds,0,,,,,
player,201809230crd,crd,NelsJJ00,rush_td,0,,,,,
player,201809230crd,crd,NelsJJ00,rush_long,0,,,,,
player,201809230crd,crd,NelsJJ00,targets,1,,,,,
player,201809230crd,crd,NelsJJ00,rec,0,,,,,
player,201809230crd,crd,NelsJJ00,rec_yds,0,,,,,
player,201809230crd,crd,NelsJJ00,rec_td,0,,,,,
player,201809230crd,crd,NelsJJ00,rec_long,0,,,,,
player,201809230crd,crd,NelsJJ00,fumbles,0,,,,,
player,201809230crd,crd,NelsJJ00,fumbles_lost,0,,,,,
player,201809230crd,chi,McMaSh99,def_int,1,,,,,
player,201809230crd,chi,McMaSh99,def_int_yds,0,,,,,
player,201809230crd,chi,McMaSh99,def_int_td,0,,,,,
player,201809230crd,chi,McMaSh99,def_int_long,0,,,,,
player,201809230crd,chi,McMaSh99,pass_defended,1,,,,,
player,201809230crd,chi,McMaSh99,sacks,1.0,,,,,
player,201809230crd,chi,McMaSh99,tackles_combined,2,,,,,
player,201809230crd,chi,McMaSh99,tackles_solo,2,,,,,
player,201809230crd,chi,McMaSh99,tackles_assists,0,,,,,
player,201809230crd,chi,McMaSh99,tackles_loss,1,,,,,
player,201809230crd,chi,McMaSh99,qb_hits,1,,,,,
player,201809230crd,chi,McMaSh99,fumbles_rec,0,,,,,
player,201809230crd,chi,McMaSh99,fumbles_rec_yds,0,,,,,
player,201809230crd,chi,McMaSh99,fumbles_rec_td,0,,,,,
player,201809230crd,chi,McMaSh99,fumbles_forced,0,,,,,
player,201809230crd,chi,JackEd01,def_int,1,,,,,
player,201809230crd,chi,JackEd01,def_int_yds,0,,,,,
player,201809230crd,chi,JackEd01,def_int_td,0,,,,,
player,201809230crd,chi,JackEd01,def_int_long,0,,,,,
player,201809230crd,chi,JackEd01,pass_defended,1,,,,,
player,201809230crd,chi,JackEd01,sacks,0.0,,,,,
player,201809230crd,chi,JackEd01,tackles_combined,3,,,,,
player,201809230crd,chi,JackEd01,tackles_solo,2,,,,,
player,201809230crd,chi,JackEd01,tackles_assists,1,,,,,
player,201809230crd,chi,JackEd01,tackles_loss,0,,,,,
player,201809230crd,chi,JackEd01,qb_hits,0,,,,,
player,201809230crd,chi,JackEd01,fumbles_rec,0,,,,,
player,201809230crd,chi,JackEd01,fumbles_rec_yds,0,,,,,
player,201809230crd,chi,JackEd01,fumbles_rec_td,0,,,,,
player,201809230crd,chi,JackEd01,fumbles_forced,0,,,,,
player,201809230crd,chi,CallBr00,def_int,1,,,,,
player,201809230crd,chi,CallBr00,def_int_yds,0,,,,,
