game,2018,2,20180916,201809160was,clt,"Indianapolis Colts",21,was,"Washington Redskins",9
player,201809160was,clt,GeatCl00,qb_hits,0,,,,,
player,201809160was,clt,GeatCl00,fumbles_rec,0,,,,,
player,201809160was,clt,GeatCl00,fumbles_rec_yds,0,,,,,
player,201809160was,clt,GeatCl00,fumbles_rec_td,0,,,,,
player,201809160was,clt,GeatCl00,fumbles_forced,0,,,,,
player,201809160was,clt,MoorKe03,def_int,0,,,,,
player,201809160was,clt,MoorKe03,def_int_yds,0,,,,,
player,201809160was,clt,MoorKe03,def_int_td,0,,,,,
player,201809160was,clt,MoorKe03,def_int_long,0,,,,,
player,201809160was,clt,MoorKe03,pass_defended,0,,,,,
player,201809160was,clt,MoorKe03,sacks,0.0,,,,,
player,201809160was,clt,MoorKe03,tackles_combined,9,,,,,
player,201809160was,clt,MoorKe03,tackles_solo,7,,,,,
player,201809160was,clt,MoorKe03,tackles_assists,2,,,,,
player,201809160was,clt,MoorKe03,tackles_loss,1,,,,,
player,201809160was,clt,MoorKe03,qb_hits,0,,,,,
player,201809160was,clt,MoorKe03,fumbles_rec,0,,,,,
player,201809160was,clt,MoorKe03,fumbles_rec_yds,0,,,,,
player,201809160was,clt,MoorKe03,fumbles_rec_td,0,,,,,
player,201809160was,clt,MoorKe03,fumbles_forced,0,,,,,
player,201809160was,clt,WalkAn01,def_int,0,,,,,
player,201809160was,clt,WalkAn01,def_int_yds,0,,,,,
player,201809160was,clt,WalkAn01,def_int_td,0,,,,,
player,201809160was,clt,WalkAn01,def_int_long,0,,,,,
player,201809160was,clt,WalkAn01,pass_defended,0,,,,,
player,201809160was,clt,WalkAn01,sacks,0.0,,,,,
player,201809160was,clt,WalkAn01,tackles_combined,9,,,,,
player,201809160was,clt,WalkAn01,tackles_solo,4,,,,,
player,201809160was,clt,WalkAn01,tackles_assists,5,,,,,
player,201809160was,clt,WalkAn01,tackles_loss,1,,,,,
player,201809160was,clt,WalkAn01,qb_hits,0,,,,,
player,201809160was,clt,WalkAn01,fumbles_rec,0,,,,,
player,201809160was,clt,WalkAn01,fumbles_rec_yds,0,,,,,
player,201809160was,clt,WalkAn01,fumbles_rec_td,0,,,,,
player,201809160was,clt,WalkAn01,fumbles_forced,0,,,,,
player,201809160was,clt,HairNa00,def_int,0,,,,,
player,201809160was,clt,HairNa00,def_int_yds,0,,,,,
player,201809160was,clt,HairNa00,def_int_td,0,,,,,
player,201809160was,clt,HairNa00,def_int_long,0,,,,,
player,201809160was,clt,HairNa00,pass_defended,0,,,,,
player,201809160was,clt,HairNa00,sacks,0.0,,,,,
player,201809160was,clt,HairNa00,tackles_combined,6,,,,,
player,201809160was,clt,HairNa00,tackles_solo,4,,,,,
player,201809160was,clt,HairNa00,tackles_assists,2,,,,,
player,201809160was,clt,HairNa00,tackles_loss,0,,,,,
player,201809160was,clt,HairNa00,qb_hits,0,,,,,
player,201809160was,clt,HairNa00,fumbles_rec,0,,,,,
player,201809160was,clt,HairNa00,fumbles_rec_yds,0,,,,,
player,201809160was,clt,HairNa00,fumbles_rec_td,0,,,,,
player,201809160was,clt,HairNa00,fumbles_forced,0,,,,,
player,201809160was,clt,DesiPi00,def_int,0,,,,,
player,201809160was,clt,DesiPi00,def_int_yds,0,,,,,
player,201809160was,clt,DesiPi00,def_int_td,0,,,,,
player,201809160was,clt,DesiPi00,def_int_long,0,,,,,
player,201809160was,clt,DesiPi00,pass_defended,3,,,,,
player,201809160was,clt,DesiPi00,sacks,0.0,,,,,
player,201809160was,clt,DesiPi00,tackles_combined,4,,,,,
player,201809160was,clt,DesiPi00,tackles_solo,2,,,,,
player,201809160was,clt,DesiPi00,tackles_assists,2,,,,,
player,201809160was,clt,DesiPi00,tackles_loss,1,,,,,
player,201809160was,clt,DesiPi00,qb_hits,0,,,,,
player,201809160was,clt,DesiPi00,fumbles_rec,1,,,,,
player,201809160was,clt,DesiPi00,fumbles_rec_yds,0,,,,,
player,201809160was,clt,DesiPi00,fumbles_rec_td,0,,,,,
player,201809160was,clt,DesiPi00,fumbles_forced,0,,,,,
player,201809160was,clt,HuntMa00,def_int,0,,,,,
player,201809160was,clt,HuntMa00,def_int_yds,0,,,,,
player,201809160was,clt,HuntMa00,def_int_td,0,,,,,
player,201809160was,clt,HuntMa00,def_int_long,0,,,,,
player,201809160was,clt,HuntMa00,pass_defended,1,,,,,
player,201809160was,clt,HuntMa00,sacks,0.0,,,,,
player,201809160was,clt,HuntMa00,tackles_combined,3,,,,,
player,201809160was,clt,HuntMa00,tackles_solo,2,,,,,
player,201809160was,clt,HuntMa00,tackles_assists,1,,,,,
player,201809160was,clt,HuntMa00,tackles_loss,2,,,,,
player,201809160was,clt,HuntMa00,qb_hits,0,,,,,
player,201809160was,clt,HuntMa00,fumbles_rec,0,,,,,
player,201809160was,clt,HuntMa00,fumbles_rec_yds,0,,,,,
player,201809160was,clt,HuntMa00,fumbles_rec_td,0,,,,,
player,201809160was,clt,HuntMa00,fumbles_forced,0,,,,,
player,201809160was,clt,MuhaAl00,def_int,0,,,,,
player,201809160was,clt,MuhaAl00,def_int_yds,0,,,,,
player,201809160was,clt,MuhaAl00,def_int_td,0,,,,,
player,201809160was,clt,MuhaAl00,def_int_long,0,,,,,
player,201809160was,clt,MuhaAl00,pass_defended,0,,,,,
player,201809160was,clt,MuhaAl00,sacks,0.0,,,,,
player,201809160was,clt,MuhaAl00,tackles_combined,3,,,,,
player,201809160was,clt,MuhaAl00,tackles_solo,1,,,,,
player,201809160was,clt,MuhaAl00,tackles_assists,2,,,,,
player,201809160was,clt,MuhaAl00,tackles_loss,0,,,,,
player,201809160was,clt,MuhaAl00,qb_hits,0,,,,,
player,201809160was,clt,MuhaAl00,fumbles_rec,0,,,,,
player,201809160was,clt,MuhaAl00,fumbles_rec_yds,0,,,,,
player,201809160was,clt,MuhaAl00,fumbles_rec_td,0,,,,,
player,201809160was,clt,MuhaAl00,fumbles_forced,0,,,,,
player,201809160was,clt,TuraKe00,def_int,0,,,,,
player,201809160was,clt,TuraKe00,def_int_yds,0,,,,,
player,201809160was,clt,TuraKe00,def_int_td,0,,,,,
player,201809160was,clt,TuraKe00,def_int_long,0,,,,,
player,201809160was,clt,TuraKe00,pass_defended,0,,,,,
player,201809160was,clt,TuraKe00,sacks,0.0,,,,,
player,201809160was,clt,TuraKe00,tackles_combined,3,,,,,
player,201809160was,clt,TuraKe00,tackles_solo,2,,,,,
player,201809160was,clt,TuraKe00,tackles_assists,1,,,,,
player,201809160was,clt,TuraKe00,tackles_loss,0,,,,,
player,201809160was,clt,TuraKe00,qb_hits,0,,,,,
player,201809160was,clt,TuraKe00,fumbles_rec,0,,,,,
player,201809160was,clt,TuraKe00,fumbles_rec_yds,0,,,,,
player,201809160was,clt,TuraKe00,fumbles_rec_td,0,,,,,
player,201809160was,clt,TuraKe00,fumbles_forced,0,,,,,
player,201809160was,clt,WilsQu01,def_int,0,,,,,
player,201809160was,clt,WilsQu01,def_int_yds,0,,,,,
player,201809160was,clt,WilsQu01,def_int_td,0,,,,,
player,201809160was,clt,WilsQu01,def_int_long,0,,,,,
player,201809160was,clt,WilsQu01,pass_defended,0,,,,,
player,201809160was,clt,WilsQu01,sacks,0.0,,,,,
player,201809160was,clt,WilsQu01,tackles_combined,2,,,,,
player,201809160was,clt,WilsQu01,tackles_solo,1,,,,,
player,201809160was,clt,WilsQu01,tackles_assists,1,,,,,
player,201809160was,clt,WilsQu01,tackles_loss,0,,,,,
player,201809160was,clt,WilsQu01,qb_hits,0,,,,,
player,201809160was,clt,WilsQu01,fumbles_rec,0,,,,,
player,201809160was,clt,WilsQu01,fumbles_rec_yds,0,,,,,
player,201809160was,clt,WilsQu01,fumbles_rec_td,0,,,,,
player,201809160was,clt,WilsQu01,fumbles_forced,0,,,,,
player,201809160was,clt,FarlMa00,def_int,0,,,,,
player,201809160was,clt,FarlMa00,def_int_yds,0,,,,,
player,201809160was,clt,FarlMa00,def_int_td,0,,,,,
player,201809160was,clt,FarlMa00,def_int_long,0,,,,,
player,201809160was,clt,FarlMa00,pass_defended,1,,,,,
player,201809160was,clt,FarlMa00,sacks,0.0,,,,,
player,201809160was,clt,FarlMa00,tackles_combined,1,,,,,
player,201809160was,clt,FarlMa00,tackles_solo,1,,,,,
player,201809160was,clt,FarlMa00,tackles_assists,0,,,,,
player,201809160was,clt,FarlMa00,tackles_loss,0,,,,,
player,201809160was,clt,FarlMa00,qb_hits,0,,,,,
player,201809160was,clt,FarlMa00,fumbles_rec,0,,,,,
player,201809160was,clt,FarlMa00,fumbles_rec_yds,0,,,,,
player,201809160was,clt,FarlMa00,fumbles_rec_td,0,,,,,
player,201809160was,clt,FarlMa00,fumbles_forced,0,,,,,
player,201809160was,clt,FranZa00,def_int,0,,,,,
player,201809160was,clt,FranZa00,def_int_yds,0,,,,,
player,201809160was,clt,FranZa00,def_int_td,0,,,,,
player,201809160was,clt,FranZa00,def_int_long,0,,,,,
player,201809160was,clt,FranZa00,pass_defended,0,,,,,
player,201809160was,clt,FranZa00,sacks,0.0,,,,,
player,201809160was,clt,FranZa00,tackles_combined,1,,,,,
player,201809160was,clt,FranZa00,tackles_solo,1,,,,,
player,201809160was,clt,FranZa00,tackles_assists,0,,,,,
player,201809160was,clt,FranZa00,tackles_loss,0,,,,,
player,201809160was,clt,FranZa00,qb_hits,0,,,,,
player,201809160was,clt,FranZa00,fumbles_rec,0,,,,,
player,201809160was,clt,FranZa00,fumbles_rec_yds,0,,,,,
player,201809160was,clt,FranZa00,fumbles_rec_td,0,,,,,
player,201809160was,clt,FranZa00,fumbles_forced,0,,,,,
player,201809160was,clt,GoodNa00,def_int,0,,,,,
player,201809160was,clt,GoodNa00,def_int_yds,0,,,,,
player,201809160was,clt,GoodNa00,def_int_td,0,,,,,
player,201809160was,clt,GoodNa00,def_int_long,0,,,,,
player,201809160was,clt,GoodNa00,pass_defended,0,,,,,
player,201809160was,clt,GoodNa00,sacks,0.0,,,,,
player,201809160was,clt,GoodNa00,tackles_combined,1,,,,,
player,201809160was,clt,GoodNa00,tackles_solo,0,,,,,
player,201809160was,clt,GoodNa00,tackles_assists,1,,,,,
player,201809160was,clt,GoodNa00,tackles_loss,0,,,,,
player,201809160was,clt,GoodNa00,qb_hits,0,,,,,
player,201809160was,clt,GoodNa00,fumbles_rec,0,,,,,
player,201809160was,clt,GoodNa00,fumbles_rec_yds,0,,,,,
player,201809160was,clt,GoodNa00,fumbles_rec_td,0,,,,,
player,201809160was,clt,GoodNa00,fumbles_forced,0,,,,,
player,201809160was,clt,HookMa00,def_int,0,,,,,
player,201809160was,clt,HookMa00,def_int_yds,0,,,,,
player,201809160was,clt,HookMa00,def_int_td,0,,,,,
player,201809160was,clt,HookMa00,def_int_long,0,,,,,
player,201809160was,clt,HookMa00,pass_defended,0,,,,,
player,201809160was,clt,HookMa00,sacks,0.0,,,,,
player,201809160was,clt,HookMa00,tackles_combined,1,,,,,
player,201809160was,clt,HookMa00,tackles_solo,1,,,,,
player,201809160was,clt,HookMa00,tackles_assists,0,,,,,
player,201809160was,clt,HookMa00,tackles_loss,0,,,,,
player,201809160was,clt,HookMa00,qb_hits,0,,,,,
player,201809160was,clt,HookMa00,fumbles_rec,0,,,,,
player,201809160was,clt,HookMa00,fumbles_rec_yds,0,,,,,
player,201809160was,clt,HookMa00,fumbles_rec_td,0,,,,,
player,201809160was,clt,HookMa00,fumbles_forced,0,,,,,
player,201809160was,was,SweaDJ00,def_int,2,,,,,
player,201809160was,was,SweaDJ00,def_int_yds,11,,,,,
player,201809160was,was,SweaDJ00,def_int_td,0,,,,,
player,201809160was,was,SweaDJ00,def_int_long,7,,,,,
player,201809160was,was,SweaDJ00,pass_defended,2,,,,,
player,201809160was,was,SweaDJ00,sacks,0.0,,,,,
player,201809160was,was,SweaDJ00,tackles_combined,4,,,,,
player,201809160was,was,SweaDJ00,tackles_solo,4,,,,,
player,201809160was,was,SweaDJ00,tackles_assists,0,,,,,
player,201809160was,was,SweaDJ00,tackles_loss,0,,,,,
player,201809160was,was,SweaDJ00,qb_hits,0,,,,,
player,201809160was,was,SweaDJ00,fumbles_rec,0,,,,,
player,201809160was,was,SweaDJ00,fumbles_rec_yds,0,,,,,
player,201809160was,was,SweaDJ00,fumbles_rec_td,0,,,,,
player,201809160was,was,SweaDJ00,fumbles_forced,0,,,,,
player,201809160was,was,IoanMa01,def_int,0,,,,,
player,201809160was,was,IoanMa01,def_int_yds,0,,,,,
player,201809160was,was,IoanMa01,def_int_td,0,,,,,
player,201809160was,was,IoanMa01,def_int_long,0,,,,,
player,201809160was,was,IoanMa01,pass_defended,0,,,,,
player,201809160was,was,IoanMa01,sacks,1.0,,,,,
player,201809160was,was,IoanMa01,tackles_combined,2,,,,,
player,201809160was,was,IoanMa01,tackles_solo,2,,,,,
player,201809160was,was,IoanMa01,tackles_assists,0,,,,,
player,201809160was,was,IoanMa01,tackles_loss,1,,,,,
player,201809160was,was,IoanMa01,qb_hits,2,,,,,
player,201809160was,was,IoanMa01,fumbles_rec,0,,,,,
player,201809160was,was,IoanMa01,fumbles_rec_yds,0,,,,,
player,201809160was,was,IoanMa01,fumbles_rec_td,0,,,,,
player,201809160was,was,IoanMa01,fumbles_forced,0,,,,,
player,201809160was,was,FostMa00,def_int,0,,,,,
player,201809160was,was,FostMa00,def_int_yds,0,,,,,
player,201809160was,was,FostMa00,def_int_td,0,,,,,
player,201809160was,was,FostMa00,def_int_long,0,,,,,
player,201809160was,was,FostMa00,pass_defended,1,,,,,
player,201809160was,was,FostMa00,sacks,0.0,,,,,
player,201809160was,was,FostMa00,tackles_combined,12,,,,,
player,201809160was,was,FostMa00,tackles_solo,8,,,,,
player,201809160was,was,FostMa00,tackles_assists,4,,,,,
player,201809160was,was,FostMa00,tackles_loss,1,,,,,
player,201809160was,was,FostMa00,qb_hits,0,,,,,
player,201809160was,was,FostMa00,fumbles_rec,0,,,,,
player,201809160was,was,FostMa00,fumbles_rec_yds,0,,,,,
player,201809160was,was,FostMa00,fumbles_rec_td,0,,,,,
player,201809160was,was,FostMa00,fumbles_forced,0,,,,,
player,201809160was,was,BrowZa00,def_int,0,,,,,
player,201809160was,was,BrowZa00,def_int_yds,0,,,,,
player,201809160was,was,BrowZa00,def_int_td,0,,,,,
player,201809160was,was,BrowZa00,def_int_long,0,,,,,
player,201809160was,was,BrowZa00,pass_defended,0,,,,,
player,201809160was,was,BrowZa00,sacks,0.0,,,,,
player,201809160was,was,BrowZa00,tackles_combined,9,,,,,
player,201809160was,was,BrowZa00,tackles_solo,3,,,,,
player,201809160was,was,BrowZa00,tackles_assists,6,,,,,
player,201809160was,was,BrowZa00,tackles_loss,1,,,,,
player,201809160was,was,BrowZa00,qb_hits,0,,,,,
player,201809160was,was,BrowZa00,fumbles_rec,0,,,,,
player,201809160was,was,BrowZa00,fumbles_rec_yds,0,,,,,
player,201809160was,was,BrowZa00,fumbles_rec_td,0,,,,,
player,201809160was,was,BrowZa00,fumbles_forced,0,,,,,
player,201809160was,was,NichMo00,def_int,0,,,,,
player,201809160was,was,NichMo00,def_int_yds,0,,,,,
player,201809160was,was,NichMo00,def_int_td,0,,,,,
player,201809160was,was,NichMo00,def_int_long,0,,,,,
player,201809160was,was,NichMo00,pass_defended,1,,,,,
player,201809160was,was,NichMo00,sacks,0.0,,,,,
player,201809160was,was,NichMo00,tackles_combined,7,,,,,
player,201809160was,was,NichMo00,tackles_solo,4,,,,,
player,201809160was,was,NichMo00,tackles_assists,3,,,,,
player,201809160was,was,NichMo00,tackles_loss,0,,,,,
player,201809160was,was,NichMo00,qb_hits,0,,,,,
player,201809160was,was,NichMo00,fumbles_rec,0,,,,,
player,201809160was,was,NichMo00,fumbles_rec_yds,0,,,,,
player,201809160was,was,NichMo00,fumbles_rec_td,0,,,,,
player,201809160was,was,NichMo00,fumbles_forced,0,,,,,
player,201809160was,was,NormJo01,def_int,0,,,,,
player,201809160was,was,NormJo01,def_int_yds,0,,,,,
player,201809160was,was,NormJo01,def_int_td,0,,,,,
player,201809160was,was,NormJo01,def_int_long,0,,,,,
player,201809160was,was,NormJo01,pass_defended,0,,,,,
player,201809160was,was,NormJo01,sacks,0.0,,,,,
player,201809160was,was,NormJo01,tackles_combined,7,,,,,
player,201809160was,was,NormJo01,tackles_solo,3,,,,,
player,201809160was,was,NormJo01,tackles_assists,4,,,,,
player,201809160was,was,NormJo01,tackles_loss,0,,,,,
player,201809160was,was,NormJo01,qb_hits,0,,,,,
player,201809160was,was,NormJo01,fumbles_rec,0,,,,,
player,201809160was,was,NormJo01,fumbles_rec_yds,0,,,,,
player,201809160was,was,NormJo01,fumbles_rec_td,0,,,,,
player,201809160was,was,NormJo01,fumbles_forced,0,,,,,
player,201809160was,was,DunbQu00,def_int,0,,,,,
player,201809160was,was,DunbQu00,def_int_yds,0,,,,,
player,201809160was,was,DunbQu00,def_int_td,0,,,,,
player,201809160was,was,DunbQu00,def_int_long,0,,,,,
player,201809160was,was,DunbQu00,pass_defended,1,,,,,
player,201809160was,was,DunbQu00,sacks,0.0,,,,,
player,201809160was,was,DunbQu00,tackles_combined,5,,,,,
player,201809160was,was,DunbQu00,tackles_solo,5,,,,,
player,201809160was,was,DunbQu00,tackles_assists,0,,,,,
player,201809160was,was,DunbQu00,tackles_loss,0,,,,,
player,201809160was,was,DunbQu00,qb_hits,0,,,,,
player,201809160was,was,DunbQu00,fumbles_rec,0,,,,,
player,201809160was,was,DunbQu00,fumbles_rec_yds,0,,,,,
player,201809160was,was,DunbQu00,fumbles_rec_td,0,,,,,
player,201809160was,was,DunbQu00,fumbles_forced,0,,,,,
player,201809160was,was,AlleJo01,def_int,0,,,,,
player,201809160was,was,AlleJo01,def_int_yds,0,,,,,
player,201809160was,was,AlleJo01,def_int_td,0,,,,,
player,201809160was,was,AlleJo01,def_int_long,0,,,,,
player,201809160was,was,AlleJo01,pass_defended,0,,,,,
player,201809160was,was,AlleJo01,sacks,0.0,,,,,
player,201809160was,was,AlleJo01,tackles_combined,4,,,,,
player,201809160was,was,AlleJo01,tackles_solo,3,,,,,
player,201809160was,was,AlleJo01,tackles_assists,1,,,,,
player,201809160was,was,AlleJo01,tackles_loss,0,,,,,
player,201809160was,was,AlleJo01,qb_hits,2,,,,,
player,201809160was,was,AlleJo01,fumbles_rec,0,,,,,
player,201809160was,was,AlleJo01,fumbles_rec_yds,0,,,,,
player,201809160was,was,AlleJo01,fumbles_rec_td,0,,,,,
player,201809160was,was,AlleJo01,fumbles_forced,0,,,,,
player,201809160was,was,SmitPr00,def_int,0,,,,,
player,201809160was,was,SmitPr00,def_int_yds,0,,,,,
player,201809160was,was,SmitPr00,def_int_td,0,,,,,
player,201809160was,was,SmitPr00,def_int_long,0,,,,,
player,201809160was,was,SmitPr00,pass_defended,0,,,,,
player,201809160was,was,SmitPr00,sacks,0.0,,,,,
player,201809160was,was,SmitPr00,tackles_combined,4,,,,,
player,201809160was,was,SmitPr00,tackles_solo,2,,,,,
player,201809160was,was,SmitPr00,tackles_assists,2,,,,,
player,201809160was,was,SmitPr00,tackles_loss,0,,,,,
player,201809160was,was,SmitPr00,qb_hits,1,,,,,
player,201809160was,was,SmitPr00,fumbles_rec,0,,,,,
player,201809160was,was,SmitPr00,fumbles_rec_yds,0,,,,,
player,201809160was,was,SmitPr00,fumbles_rec_td,0,,,,,
player,201809160was,was,SmitPr00,fumbles_forced,0,,,,,
player,201809160was,was,HoodEv99,def_int,0,,,,,
player,201809160was,was,HoodEv99,def_int_yds,0,,,,,
player,201809160was,was,HoodEv99,def_int_td,0,,,,,
player,201809160was,was,HoodEv99,def_int_long,0,,,,,
player,201809160was,was,HoodEv99,pass_defended,0,,,,,
player,201809160was,was,HoodEv99,sacks,0.0,,,,,
player,201809160was,was,HoodEv99,tackles_combined,2,,,,,
player,201809160was,was,HoodEv99,tackles_solo,1,,,,,
player,201809160was,was,HoodEv99,tackles_assists,1,,,,,
player,201809160was,was,HoodEv99,tackles_loss,,,,,,
player,201809160was,was,HoodEv99,qb_hits,,,,,,
player,201809160was,was,HoodEv99,fumbles_rec,0,,,,,
player,201809160was,was,HoodEv99,fumbles_rec_yds,0,,,,,
player,201809160was,was,HoodEv99,fumbles_rec_td,0,,,,,
player,201809160was,was,HoodEv99,fumbles_forced,0,,,,,
player,201809160was,was,MoreFa00,def_int,0,,,,,
player,201809160was,was,MoreFa00,def_int_yds,0,,,,,
player,201809160was,was,MoreFa00,def_int_td,0,,,,,
player,201809160was,was,MoreFa00,def_int_long,0,,,,,
player,201809160was,was,MoreFa00,pass_defended,0,,,,,
player,201809160was,was,MoreFa00,sacks,0.0,,,,,
player,201809160was,was,MoreFa00,tackles_combined,2,,,,,
player,201809160was,was,MoreFa00,tackles_solo,1,,,,,
player,201809160was,was,MoreFa00,tackles_assists,1,,,,,
player,201809160was,was,MoreFa00,tackles_loss,0,,,,,
player,201809160was,was,MoreFa00,qb_hits,0,,,,,
player,201809160was,was,MoreFa00,fumbles_rec,0,,,,,
player,201809160was,was,MoreFa00,fumbles_rec_yds,0,,,,,
player,201809160was,was,MoreFa00,fumbles_rec_td,0,,,,,
player,201809160was,was,MoreFa00,fumbles_forced,0,,,,,
player,201809160was,was,PaynDa00,def_int,0,,,,,
player,201809160was,was,PaynDa00,def_int_yds,0,,,,,
player,201809160was,was,PaynDa00,def_int_td,0,,,,,
player,201809160was,was,PaynDa00,def_int_long,0,,,,,
player,201809160was,was,PaynDa00,pass_defended,0,,,,,
player,201809160was,was,PaynDa00,sacks,0.0,,,,,
player,201809160was,was,PaynDa00,tackles_combined,2,,,,,
player,201809160was,was,PaynDa00,tackles_solo,1,,,,,
player,201809160was,was,PaynDa00,tackles_assists,1,,,,,
player,201809160was,was,PaynDa00,tackles_loss,0,,,,,
player,201809160was,was,PaynDa00,qb_hits,0,,,,,
player,201809160was,was,PaynDa00,fumbles_rec,0,,,,,
player,201809160was,was,PaynDa00,fumbles_rec_yds,0,,,,,
player,201809160was,was,PaynDa00,fumbles_rec_td,0,,,,,
player,201809160was,was,PaynDa00,fumbles_forced,0,,,,,
player,201809160was,was,HarvJo01,def_int,0,,,,,
player,201809160was,was,HarvJo01,def_int_yds,0,,,,,
player,201809160was,was,HarvJo01,def_int_td,0,,,,,
player,201809160was,was,HarvJo01,def_int_long,0,,,,,
player,201809160was,was,HarvJo01,pass_defended,0,,,,,
player,201809160was,was,HarvJo01,sacks,0.0,,,,,
player,201809160was,was,HarvJo01,tackles_combined,1,,,,,
player,201809160was,was,HarvJo01,tackles_solo,1,,,,,
player,201809160was,was,HarvJo01,tackles_assists,0,,,,,
player,201809160was,was,HarvJo01,tackles_loss,0,,,,,
player,201809160was,was,HarvJo01,qb_hits,0,,,,,
player,201809160was,was,HarvJo01,fumbles_rec,0,,,,,
player,201809160was,was,HarvJo01,fumbles_rec_yds,0,,,,,
player,201809160was,was,HarvJo01,fumbles_rec_td,0,,,,,
player,201809160was,was,HarvJo01,fumbles_forced,0,,,,,
player,201809160was,was,KerrRy00,def_int,0,,,,,
player,201809160was,was,KerrRy00,def_int_yds,0,,,,,
player,201809160was,was,KerrRy00,def_int_td,0,,,,,
player,201809160was,was,KerrRy00,def_int_long,0,,,,,
player,201809160was,was,KerrRy00,pass_defended,0,,,,,
player,201809160was,was,KerrRy00,sacks,0.0,,,,,
player,201809160was,was,KerrRy00,tackles_combined,1,,,,,
player,201809160was,was,KerrRy00,tackles_solo,0,,,,,
player,201809160was,was,KerrRy00,tackles_assists,1,,,,,
player,201809160was,was,KerrRy00,tackles_loss,0,,,,,
player,201809160was,was,KerrRy00,qb_hits,0,,,,,
player,201809160was,was,KerrRy00,fumbles_rec,0,,,,,
player,201809160was,was,KerrRy00,fumbles_rec_yds,0,,,,,
player,201809160was,was,KerrRy00,fumbles_rec_td,0,,,,,
player,201809160was,was,KerrRy00,fumbles_forced,0,,,,,
player,201809160was,was,McPhPe00,def_int,0,,,,,
player,201809160was,was,McPhPe00,def_int_yds,0,,,,,
player,201809160was,was,McPhPe00,def_int_td,0,,,,,
player,201809160was,was,McPhPe00,def_int_long,0,,,,,
player,201809160was,was,McPhPe00,pass_defended,0,,,,,
player,201809160was,was,McPhPe00,sacks,0.0,,,,,
player,201809160was,was,McPhPe00,tackles_combined,0,,,,,
player,201809160was,was,McPhPe00,tackles_solo,0,,,,,
player,201809160was,was,McPhPe00,tackles_assists,0,,,,,
player,201809160was,was,McPhPe00,tackles_loss,0,,,,,
player,201809160was,was,McPhPe00,qb_hits,2,,,,,
player,201809160was,was,McPhPe00,fumbles_rec,0,,,,,
player,201809160was,was,McPhPe00,fumbles_rec_yds,0,,,,,
player,201809160was,was,McPhPe00,fumbles_rec_td,0,,,,,
player,201809160was,was,McPhPe00,fumbles_forced,0,,,,,
player,201809160was,clt,PascZa00,kick_ret,1,,,,,
player,201809160was,clt,PascZa00,kick_ret_yds,19,,,,,
player,201809160was,clt,PascZa00,kick_ret_yds_per_ret,19.0,,,,,
player,201809160was,clt,PascZa00,kick_ret_td,0,,,,,
player,201809160was,clt,PascZa00,kick_ret_long,19,,,,,
player,201809160was,clt,PascZa00,punt_ret,0,,,,,
player,201809160was,clt,PascZa00,punt_ret_yds,0,,,,,
player,201809160was,clt,PascZa00,punt_ret_yds_per_ret,,,,,,
player,201809160was,clt,PascZa00,punt_ret_td,0,,,,,
player,201809160was,clt,PascZa00,punt_ret_long,0,,,,,
player,201809160was,was,StroGr00,kick_ret,1,,,,,
player,201809160was,was,StroGr00,kick_ret_yds,16,,,,,
player,201809160was,was,StroGr00,kick_ret_yds_per_ret,16.0,,,,,
player,201809160was,was,StroGr00,kick_ret_td,0,,,,,
player,201809160was,was,StroGr00,kick_ret_long,16,,,,,
player,201809160was,was,StroGr00,punt_ret,1,,,,,
player,201809160was,was,StroGr00,punt_ret_yds,6,,,,,
player,201809160was,was,StroGr00,punt_ret_yds_per_ret,6.0,,,,,
player,201809160was,was,StroGr00,punt_ret_td,0,,,,,
player,201809160was,was,StroGr00,punt_ret_long,6,,,,,
player,201809160was,clt,vinatada01,xpm,3,,,,,
player,201809160was,clt,vinatada01,xpa,3,,,,,
player,201809160was,clt,vinatada01,fgm,,,,,,
player,201809160was,clt,vinatada01,fga,,,,,,
player,201809160was,clt,vinatada01,punt,0,,,,,
player,201809160was,clt,vinatada01,punt_yds,0,,,,,
player,201809160was,clt,vinatada01,punt_yds_per_punt,,,,,,
player,201809160was,clt,vinatada01,punt_long,0,,,,,
player,201809160was,clt,SancRi00,xpm,,,,,,
player,201809160was,clt,SancRi00,xpa,,,,,,
player,201809160was,clt,SancRi00,fgm,,,,,,
player,201809160was,clt,SancRi00,fga,,,,,,
player,201809160was,clt,SancRi00,punt,5,,,,,
player,201809160was,clt,SancRi00,punt_yds,235,,,,,
player,201809160was,clt,SancRi00,punt_yds_per_punt,47.0,,,,,
player,201809160was,clt,SancRi00,punt_long,59,,,,,
player,201809160was,was,WayxTr00,xpm,,,,,,
player,201809160was,was,WayxTr00,xpa,,,,,,
player,201809160was,was,WayxTr00,fgm,,,,,,
player,201809160was,was,WayxTr00,fga,,,,,,
player,201809160was,was,WayxTr00,punt,5,,,,,
player,201809160was,was,WayxTr00,punt_yds,182,,,,,
player,201809160was,was,WayxTr00,punt_yds_per_punt,36.4,,,,,
player,201809160was,was,WayxTr00,punt_long,53,,,,,
player,201809160was,was,HopkDu00,xpm,,,,,,
player,201809160was,was,HopkDu00,xpa,,,,,,
player,201809160was,was,HopkDu00,fgm,3,,,,,
player,201809160was,was,HopkDu00,fga,4,,,,,
player,201809160was,was,HopkDu00,punt,0,,,,,
player,201809160was,was,HopkDu00,punt_yds,0,,,,,
player,201809160was,was,HopkDu00,punt_yds_per_punt,,,,,,
