game,2018,8,20181028,201810280min,nor,"New Orleans Saints",30,min,"Minnesota Vikings",20
player,201810280min,nor,CarrAu00,pass_sacked,0,,,,,
player,201810280min,nor,CarrAu00,pass_sacked_yds,0,,,,,
player,201810280min,nor,CarrAu00,pass_long,0,,,,,
player,201810280min,nor,CarrAu00,pass_rating,,,,,,
player,201810280min,nor,CarrAu00,rush_att,0,,,,,
player,201810280min,nor,CarrAu00,rush_yds,0,,,,,
player,201810280min,nor,CarrAu00,rush_td,0,,,,,
player,201810280min,nor,CarrAu00,rush_long,0,,,,,
player,201810280min,nor,CarrAu00,targets,1,,,,,
player,201810280min,nor,CarrAu00,rec,0,,,,,
player,201810280min,nor,CarrAu00,rec_yds,0,,,,,
player,201810280min,nor,CarrAu00,rec_td,0,,,,,
player,201810280min,nor,CarrAu00,rec_long,0,,,,,
player,201810280min,nor,CarrAu00,fumbles,0,,,,,
player,201810280min,nor,CarrAu00,fumbles_lost,0,,,,,
player,201810280min,min,CousKi00,pass_cmp,31,,,,,
player,201810280min,min,CousKi00,pass_att,41,,,,,
player,201810280min,min,CousKi00,pass_yds,359,,,,,
player,201810280min,min,CousKi00,pass_td,2,,,,,
player,201810280min,min,CousKi00,pass_int,1,,,,,
player,201810280min,min,CousKi00,pass_sacked,4,,,,,
player,201810280min,min,CousKi00,pass_sacked_yds,21,,,,,
player,201810280min,min,CousKi00,pass_long,31,,,,,
player,201810280min,min,CousKi00,pass_rating,107.7,,,,,
player,201810280min,min,CousKi00,rush_att,2,,,,,
player,201810280min,min,CousKi00,rush_yds,3,,,,,
player,201810280min,min,CousKi00,rush_td,0,,,,,
player,201810280min,min,CousKi00,rush_long,3,,,,,
player,201810280min,min,CousKi00,targets,0,,,,,
player,201810280min,min,CousKi00,rec,0,,,,,
player,201810280min,min,CousKi00,rec_yds,0,,,,,
player,201810280min,min,CousKi00,rec_td,0,,,,,
player,201810280min,min,CousKi00,rec_long,0,,,,,
player,201810280min,min,CousKi00,fumbles,0,,,,,
player,201810280min,min,CousKi00,fumbles_lost,0,,,,,
player,201810280min,min,MurrLa00,pass_cmp,0,,,,,
player,201810280min,min,MurrLa00,pass_att,0,,,,,
player,201810280min,min,MurrLa00,pass_yds,0,,,,,
player,201810280min,min,MurrLa00,pass_td,0,,,,,
player,201810280min,min,MurrLa00,pass_int,0,,,,,
player,201810280min,min,MurrLa00,pass_sacked,0,,,,,
player,201810280min,min,MurrLa00,pass_sacked_yds,0,,,,,
player,201810280min,min,MurrLa00,pass_long,0,,,,,
player,201810280min,min,MurrLa00,pass_rating,,,,,,
player,201810280min,min,MurrLa00,rush_att,13,,,,,
player,201810280min,min,MurrLa00,rush_yds,56,,,,,
player,201810280min,min,MurrLa00,rush_td,1,,,,,
player,201810280min,min,MurrLa00,rush_long,12,,,,,
player,201810280min,min,MurrLa00,targets,6,,,,,
player,201810280min,min,MurrLa00,rec,5,,,,,
player,201810280min,min,MurrLa00,rec_yds,39,,,,,
player,201810280min,min,MurrLa00,rec_td,0,,,,,
player,201810280min,min,MurrLa00,rec_long,13,,,,,
player,201810280min,min,MurrLa00,fumbles,0,,,,,
player,201810280min,min,MurrLa00,fumbles_lost,0,,,,,
player,201810280min,min,ThieAd00,pass_cmp,0,,,,,
player,201810280min,min,ThieAd00,pass_att,0,,,,,
player,201810280min,min,ThieAd00,pass_yds,0,,,,,
player,201810280min,min,ThieAd00,pass_td,0,,,,,
player,201810280min,min,ThieAd00,pass_int,0,,,,,
player,201810280min,min,ThieAd00,pass_sacked,0,,,,,
player,201810280min,min,ThieAd00,pass_sacked_yds,0,,,,,
player,201810280min,min,ThieAd00,pass_long,0,,,,,
player,201810280min,min,ThieAd00,pass_rating,,,,,,
player,201810280min,min,ThieAd00,rush_att,1,,,,,
player,201810280min,min,ThieAd00,rush_yds,15,,,,,
player,201810280min,min,ThieAd00,rush_td,0,,,,,
player,201810280min,min,ThieAd00,rush_long,15,,,,,
player,201810280min,min,ThieAd00,targets,7,,,,,
player,201810280min,min,ThieAd00,rec,7,,,,,
player,201810280min,min,ThieAd00,rec_yds,103,,,,,
player,201810280min,min,ThieAd00,rec_td,1,,,,,
player,201810280min,min,ThieAd00,rec_long,28,,,,,
player,201810280min,min,ThieAd00,fumbles,1,,,,,
player,201810280min,min,ThieAd00,fumbles_lost,1,,,,,
player,201810280min,min,BoonMi00,pass_cmp,0,,,,,
player,201810280min,min,BoonMi00,pass_att,0,,,,,
player,201810280min,min,BoonMi00,pass_yds,0,,,,,
player,201810280min,min,BoonMi00,pass_td,0,,,,,
player,201810280min,min,BoonMi00,pass_int,0,,,,,
player,201810280min,min,BoonMi00,pass_sacked,0,,,,,
player,201810280min,min,BoonMi00,pass_sacked_yds,0,,,,,
player,201810280min,min,BoonMi00,pass_long,0,,,,,
player,201810280min,min,BoonMi00,pass_rating,,,,,,
player,201810280min,min,BoonMi00,rush_att,3,,,,,
player,201810280min,min,BoonMi00,rush_yds,11,,,,,
player,201810280min,min,BoonMi00,rush_td,0,,,,,
player,201810280min,min,BoonMi00,rush_long,7,,,,,
player,201810280min,min,BoonMi00,targets,0,,,,,
player,201810280min,min,BoonMi00,rec,0,,,,,
player,201810280min,min,BoonMi00,rec_yds,0,,,,,
player,201810280min,min,BoonMi00,rec_td,0,,,,,
player,201810280min,min,BoonMi00,rec_long,0,,,,,
player,201810280min,min,BoonMi00,fumbles,0,,,,,
player,201810280min,min,BoonMi00,fumbles_lost,0,,,,,
player,201810280min,min,HamxC.00,pass_cmp,0,,,,,
player,201810280min,min,HamxC.00,pass_att,0,,,,,
player,201810280min,min,HamxC.00,pass_yds,0,,,,,
player,201810280min,min,HamxC.00,pass_td,0,,,,,
player,201810280min,min,HamxC.00,pass_int,0,,,,,
player,201810280min,min,HamxC.00,pass_sacked,0,,,,,
player,201810280min,min,HamxC.00,pass_sacked_yds,0,,,,,
player,201810280min,min,HamxC.00,pass_long,0,,,,,
player,201810280min,min,HamxC.00,pass_rating,,,,,,
player,201810280min,min,HamxC.00,rush_att,2,,,,,
player,201810280min,min,HamxC.00,rush_yds,1,,,,,
player,201810280min,min,HamxC.00,rush_td,0,,,,,
player,201810280min,min,HamxC.00,rush_long,1,,,,,
player,201810280min,min,HamxC.00,targets,0,,,,,
player,201810280min,min,HamxC.00,rec,0,,,,,
player,201810280min,min,HamxC.00,rec_yds,0,,,,,
player,201810280min,min,HamxC.00,rec_td,0,,,,,
player,201810280min,min,HamxC.00,rec_long,0,,,,,
player,201810280min,min,HamxC.00,fumbles,0,,,,,
player,201810280min,min,HamxC.00,fumbles_lost,0,,,,,
player,201810280min,min,DiggSt00,pass_cmp,0,,,,,
player,201810280min,min,DiggSt00,pass_att,0,,,,,
player,201810280min,min,DiggSt00,pass_yds,0,,,,,
player,201810280min,min,DiggSt00,pass_td,0,,,,,
player,201810280min,min,DiggSt00,pass_int,0,,,,,
player,201810280min,min,DiggSt00,pass_sacked,0,,,,,
player,201810280min,min,DiggSt00,pass_sacked_yds,0,,,,,
player,201810280min,min,DiggSt00,pass_long,0,,,,,
player,201810280min,min,DiggSt00,pass_rating,,,,,,
player,201810280min,min,DiggSt00,rush_att,0,,,,,
player,201810280min,min,DiggSt00,rush_yds,0,,,,,
player,201810280min,min,DiggSt00,rush_td,0,,,,,
player,201810280min,min,DiggSt00,rush_long,0,,,,,
player,201810280min,min,DiggSt00,targets,11,,,,,
player,201810280min,min,DiggSt00,rec,10,,,,,
player,201810280min,min,DiggSt00,rec_yds,119,,,,,
player,201810280min,min,DiggSt00,rec_td,1,,,,,
player,201810280min,min,DiggSt00,rec_long,31,,,,,
player,201810280min,min,DiggSt00,fumbles,0,,,,,
player,201810280min,min,DiggSt00,fumbles_lost,0,,,,,
player,201810280min,min,RudoKy00,pass_cmp,0,,,,,
player,201810280min,min,RudoKy00,pass_att,0,,,,,
player,201810280min,min,RudoKy00,pass_yds,0,,,,,
player,201810280min,min,RudoKy00,pass_td,0,,,,,
player,201810280min,min,RudoKy00,pass_int,0,,,,,
player,201810280min,min,RudoKy00,pass_sacked,0,,,,,
player,201810280min,min,RudoKy00,pass_sacked_yds,0,,,,,
player,201810280min,min,RudoKy00,pass_long,0,,,,,
player,201810280min,min,RudoKy00,pass_rating,,,,,,
player,201810280min,min,RudoKy00,rush_att,0,,,,,
player,201810280min,min,RudoKy00,rush_yds,0,,,,,
player,201810280min,min,RudoKy00,rush_td,0,,,,,
player,201810280min,min,RudoKy00,rush_long,0,,,,,
player,201810280min,min,RudoKy00,targets,7,,,,,
player,201810280min,min,RudoKy00,rec,4,,,,,
player,201810280min,min,RudoKy00,rec_yds,39,,,,,
player,201810280min,min,RudoKy00,rec_td,0,,,,,
player,201810280min,min,RudoKy00,rec_long,25,,,,,
player,201810280min,min,RudoKy00,fumbles,0,,,,,
player,201810280min,min,RudoKy00,fumbles_lost,0,,,,,
player,201810280min,min,TreaLa00,pass_cmp,0,,,,,
player,201810280min,min,TreaLa00,pass_att,0,,,,,
player,201810280min,min,TreaLa00,pass_yds,0,,,,,
player,201810280min,min,TreaLa00,pass_td,0,,,,,
player,201810280min,min,TreaLa00,pass_int,0,,,,,
player,201810280min,min,TreaLa00,pass_sacked,0,,,,,
player,201810280min,min,TreaLa00,pass_sacked_yds,0,,,,,
player,201810280min,min,TreaLa00,pass_long,0,,,,,
player,201810280min,min,TreaLa00,pass_rating,,,,,,
player,201810280min,min,TreaLa00,rush_att,0,,,,,
player,201810280min,min,TreaLa00,rush_yds,0,,,,,
player,201810280min,min,TreaLa00,rush_td,0,,,,,
player,201810280min,min,TreaLa00,rush_long,0,,,,,
player,201810280min,min,TreaLa00,targets,5,,,,,
player,201810280min,min,TreaLa00,rec,3,,,,,
player,201810280min,min,TreaLa00,rec_yds,25,,,,,
player,201810280min,min,TreaLa00,rec_td,0,,,,,
player,201810280min,min,TreaLa00,rec_long,12,,,,,
player,201810280min,min,TreaLa00,fumbles,0,,,,,
player,201810280min,min,TreaLa00,fumbles_lost,0,,,,,
player,201810280min,min,RobiAl00,pass_cmp,0,,,,,
player,201810280min,min,RobiAl00,pass_att,0,,,,,
player,201810280min,min,RobiAl00,pass_yds,0,,,,,
player,201810280min,min,RobiAl00,pass_td,0,,,,,
player,201810280min,min,RobiAl00,pass_int,0,,,,,
player,201810280min,min,RobiAl00,pass_sacked,0,,,,,
player,201810280min,min,RobiAl00,pass_sacked_yds,0,,,,,
player,201810280min,min,RobiAl00,pass_long,0,,,,,
player,201810280min,min,RobiAl00,pass_rating,,,,,,
player,201810280min,min,RobiAl00,rush_att,0,,,,,
player,201810280min,min,RobiAl00,rush_yds,0,,,,,
player,201810280min,min,RobiAl00,rush_td,0,,,,,
player,201810280min,min,RobiAl00,rush_long,0,,,,,
player,201810280min,min,RobiAl00,targets,2,,,,,
player,201810280min,min,RobiAl00,rec,1,,,,,
player,201810280min,min,RobiAl00,rec_yds,19,,,,,
player,201810280min,min,RobiAl00,rec_td,0,,,,,
player,201810280min,min,RobiAl00,rec_long,19,,,,,
player,201810280min,min,RobiAl00,fumbles,0,,,,,
player,201810280min,min,RobiAl00,fumbles_lost,0,,,,,
player,201810280min,min,MorgDa01,pass_cmp,0,,,,,
player,201810280min,min,MorgDa01,pass_att,0,,,,,
player,201810280min,min,MorgDa01,pass_yds,0,,,,,
player,201810280min,min,MorgDa01,pass_td,0,,,,,
player,201810280min,min,MorgDa01,pass_int,0,,,,,
player,201810280min,min,MorgDa01,pass_sacked,0,,,,,
player,201810280min,min,MorgDa01,pass_sacked_yds,0,,,,,
player,201810280min,min,MorgDa01,pass_long,0,,,,,
player,201810280min,min,MorgDa01,pass_rating,,,,,,
player,201810280min,min,MorgDa01,rush_att,0,,,,,
player,201810280min,min,MorgDa01,rush_yds,0,,,,,
player,201810280min,min,MorgDa01,rush_td,0,,,,,
player,201810280min,min,MorgDa01,rush_long,0,,,,,
player,201810280min,min,MorgDa01,targets,1,,,,,
player,201810280min,min,MorgDa01,rec,0,,,,,
player,201810280min,min,MorgDa01,rec_yds,0,,,,,
player,201810280min,min,MorgDa01,rec_td,0,,,,,
player,201810280min,min,MorgDa01,rec_long,0,,,,,
player,201810280min,min,MorgDa01,fumbles,0,,,,,
player,201810280min,min,MorgDa01,fumbles_lost,0,,,,,
player,201810280min,min,ThomRo05,pass_cmp,0,,,,,
player,201810280min,min,ThomRo05,pass_att,0,,,,,
player,201810280min,min,ThomRo05,pass_yds,0,,,,,
player,201810280min,min,ThomRo05,pass_td,0,,,,,
player,201810280min,min,ThomRo05,pass_int,0,,,,,
player,201810280min,min,ThomRo05,pass_sacked,0,,,,,
player,201810280min,min,ThomRo05,pass_sacked_yds,0,,,,,
player,201810280min,min,ThomRo05,pass_long,0,,,,,
player,201810280min,min,ThomRo05,pass_rating,,,,,,
player,201810280min,min,ThomRo05,rush_att,1,,,,,
player,201810280min,min,ThomRo05,rush_yds,-1,,,,,
player,201810280min,min,ThomRo05,rush_td,0,,,,,
player,201810280min,min,ThomRo05,rush_long,-1,,,,,
player,201810280min,min,ThomRo05,targets,1,,,,,
player,201810280min,min,ThomRo05,rec,1,,,,,
player,201810280min,min,ThomRo05,rec_yds,15,,,,,
player,201810280min,min,ThomRo05,rec_td,0,,,,,
player,201810280min,min,ThomRo05,rec_long,15,,,,,
player,201810280min,min,ThomRo05,fumbles,0,,,,,
player,201810280min,min,ThomRo05,fumbles_lost,0,,,,,
player,201810280min,nor,WillP.00,def_int,1,,,,,
player,201810280min,nor,WillP.00,def_int_yds,45,,,,,
player,201810280min,nor,WillP.00,def_int_td,1,,,,,
player,201810280min,nor,WillP.00,def_int_long,45,,,,,
player,201810280min,nor,WillP.00,pass_defended,1,,,,,
player,201810280min,nor,WillP.00,sacks,0.0,,,,,
player,201810280min,nor,WillP.00,tackles_combined,6,,,,,
player,201810280min,nor,WillP.00,tackles_solo,4,,,,,
player,201810280min,nor,WillP.00,tackles_assists,2,,,,,
player,201810280min,nor,WillP.00,tackles_loss,0,,,,,
player,201810280min,nor,WillP.00,qb_hits,0,,,,,
player,201810280min,nor,WillP.00,fumbles_rec,0,,,,,
player,201810280min,nor,WillP.00,fumbles_rec_yds,0,,,,,
player,201810280min,nor,WillP.00,fumbles_rec_td,0,,,,,
player,201810280min,nor,WillP.00,fumbles_forced,0,,,,,
player,201810280min,nor,RankSh00,def_int,0,,,,,
player,201810280min,nor,RankSh00,def_int_yds,0,,,,,
player,201810280min,nor,RankSh00,def_int_td,0,,,,,
player,201810280min,nor,RankSh00,def_int_long,0,,,,,
player,201810280min,nor,RankSh00,pass_defended,0,,,,,
player,201810280min,nor,RankSh00,sacks,2.0,,,,,
player,201810280min,nor,RankSh00,tackles_combined,3,,,,,
player,201810280min,nor,RankSh00,tackles_solo,3,,,,,
player,201810280min,nor,RankSh00,tackles_assists,0,,,,,
player,201810280min,nor,RankSh00,tackles_loss,2,,,,,
player,201810280min,nor,RankSh00,qb_hits,3,,,,,
player,201810280min,nor,RankSh00,fumbles_rec,0,,,,,
player,201810280min,nor,RankSh00,fumbles_rec_yds,0,,,,,
player,201810280min,nor,RankSh00,fumbles_rec_td,0,,,,,
player,201810280min,nor,RankSh00,fumbles_forced,0,,,,,
player,201810280min,nor,DaveMa00,def_int,0,,,,,
player,201810280min,nor,DaveMa00,def_int_yds,0,,,,,
player,201810280min,nor,DaveMa00,def_int_td,0,,,,,
player,201810280min,nor,DaveMa00,def_int_long,0,,,,,
player,201810280min,nor,DaveMa00,pass_defended,0,,,,,
player,201810280min,nor,DaveMa00,sacks,2.0,,,,,
player,201810280min,nor,DaveMa00,tackles_combined,2,,,,,
player,201810280min,nor,DaveMa00,tackles_solo,2,,,,,
player,201810280min,nor,DaveMa00,tackles_assists,0,,,,,
player,201810280min,nor,DaveMa00,tackles_loss,2,,,,,
player,201810280min,nor,DaveMa00,qb_hits,2,,,,,
player,201810280min,nor,DaveMa00,fumbles_rec,0,,,,,
player,201810280min,nor,DaveMa00,fumbles_rec_yds,0,,,,,
player,201810280min,nor,DaveMa00,fumbles_rec_td,0,,,,,
player,201810280min,nor,DaveMa00,fumbles_forced,0,,,,,
player,201810280min,nor,ApplEl00,def_int,0,,,,,
player,201810280min,nor,ApplEl00,def_int_yds,0,,,,,
player,201810280min,nor,ApplEl00,def_int_td,0,,,,,
player,201810280min,nor,ApplEl00,def_int_long,0,,,,,
player,201810280min,nor,ApplEl00,pass_defended,0,,,,,
player,201810280min,nor,ApplEl00,sacks,0.0,,,,,
player,201810280min,nor,ApplEl00,tackles_combined,9,,,,,
player,201810280min,nor,ApplEl00,tackles_solo,9,,,,,
player,201810280min,nor,ApplEl00,tackles_assists,0,,,,,
player,201810280min,nor,ApplEl00,tackles_loss,0,,,,,
player,201810280min,nor,ApplEl00,qb_hits,0,,,,,
player,201810280min,nor,ApplEl00,fumbles_rec,0,,,,,
player,201810280min,nor,ApplEl00,fumbles_rec_yds,0,,,,,
player,201810280min,nor,ApplEl00,fumbles_rec_td,0,,,,,
player,201810280min,nor,ApplEl00,fumbles_forced,0,,,,,
player,201810280min,nor,KleiAJ00,def_int,0,,,,,
player,201810280min,nor,KleiAJ00,def_int_yds,0,,,,,
player,201810280min,nor,KleiAJ00,def_int_td,0,,,,,
player,201810280min,nor,KleiAJ00,def_int_long,0,,,,,
player,201810280min,nor,KleiAJ00,pass_defended,0,,,,,
player,201810280min,nor,KleiAJ00,sacks,0.0,,,,,
player,201810280min,nor,KleiAJ00,tackles_combined,7,,,,,
player,201810280min,nor,KleiAJ00,tackles_solo,3,,,,,
player,201810280min,nor,KleiAJ00,tackles_assists,4,,,,,
player,201810280min,nor,KleiAJ00,tackles_loss,0,,,,,
player,201810280min,nor,KleiAJ00,qb_hits,0,,,,,
player,201810280min,nor,KleiAJ00,fumbles_rec,0,,,,,
player,201810280min,nor,KleiAJ00,fumbles_rec_yds,0,,,,,
player,201810280min,nor,KleiAJ00,fumbles_rec_td,0,,,,,
player,201810280min,nor,KleiAJ00,fumbles_forced,0,,,,,
player,201810280min,nor,BellVo00,def_int,0,,,,,
player,201810280min,nor,BellVo00,def_int_yds,0,,,,,
player,201810280min,nor,BellVo00,def_int_td,0,,,,,
player,201810280min,nor,BellVo00,def_int_long,0,,,,,
player,201810280min,nor,BellVo00,pass_defended,0,,,,,
player,201810280min,nor,BellVo00,sacks,0.0,,,,,
player,201810280min,nor,BellVo00,tackles_combined,6,,,,,
player,201810280min,nor,BellVo00,tackles_solo,3,,,,,
player,201810280min,nor,BellVo00,tackles_assists,3,,,,,
player,201810280min,nor,BellVo00,tackles_loss,0,,,,,
player,201810280min,nor,BellVo00,qb_hits,0,,,,,
player,201810280min,nor,BellVo00,fumbles_rec,0,,,,,
player,201810280min,nor,BellVo00,fumbles_rec_yds,0,,,,,
player,201810280min,nor,BellVo00,fumbles_rec_td,0,,,,,
player,201810280min,nor,BellVo00,fumbles_forced,0,,,,,
player,201810280min,nor,DaviDe00,def_int,0,,,,,
player,201810280min,nor,DaviDe00,def_int_yds,0,,,,,
