game,2018,7,20181021,201810210sfo,ram,"Los Angeles Rams",39,sfo,"San Francisco 49ers",10
player,201810210sfo,ram,EverGe00,rec_long,-5,,,,,
player,201810210sfo,ram,EverGe00,fumbles,0,,,,,
player,201810210sfo,ram,EverGe00,fumbles_lost,0,,,,,
player,201810210sfo,sfo,BeatC.00,pass_cmp,15,,,,,
player,201810210sfo,sfo,BeatC.00,pass_att,27,,,,,
player,201810210sfo,sfo,BeatC.00,pass_yds,170,,,,,
player,201810210sfo,sfo,BeatC.00,pass_td,1,,,,,
player,201810210sfo,sfo,BeatC.00,pass_int,2,,,,,
player,201810210sfo,sfo,BeatC.00,pass_sacked,7,,,,,
player,201810210sfo,sfo,BeatC.00,pass_sacked_yds,49,,,,,
player,201810210sfo,sfo,BeatC.00,pass_long,35,,,,,
player,201810210sfo,sfo,BeatC.00,pass_rating,56.1,,,,,
player,201810210sfo,sfo,BeatC.00,rush_att,2,,,,,
player,201810210sfo,sfo,BeatC.00,rush_yds,13,,,,,
player,201810210sfo,sfo,BeatC.00,rush_td,0,,,,,
player,201810210sfo,sfo,BeatC.00,rush_long,13,,,,,
player,201810210sfo,sfo,BeatC.00,targets,0,,,,,
player,201810210sfo,sfo,BeatC.00,rec,0,,,,,
player,201810210sfo,sfo,BeatC.00,rec_yds,0,,,,,
player,201810210sfo,sfo,BeatC.00,rec_td,0,,,,,
player,201810210sfo,sfo,BeatC.00,rec_long,0,,,,,
player,201810210sfo,sfo,BeatC.00,fumbles,2,,,,,
player,201810210sfo,sfo,BeatC.00,fumbles_lost,1,,,,,
player,201810210sfo,sfo,MostRa00,pass_cmp,0,,,,,
player,201810210sfo,sfo,MostRa00,pass_att,0,,,,,
player,201810210sfo,sfo,MostRa00,pass_yds,0,,,,,
player,201810210sfo,sfo,MostRa00,pass_td,0,,,,,
player,201810210sfo,sfo,MostRa00,pass_int,0,,,,,
player,201810210sfo,sfo,MostRa00,pass_sacked,0,,,,,
player,201810210sfo,sfo,MostRa00,pass_sacked_yds,0,,,,,
player,201810210sfo,sfo,MostRa00,pass_long,0,,,,,
player,201810210sfo,sfo,MostRa00,pass_rating,,,,,,
player,201810210sfo,sfo,MostRa00,rush_att,7,,,,,
player,201810210sfo,sfo,MostRa00,rush_yds,59,,,,,
player,201810210sfo,sfo,MostRa00,rush_td,0,,,,,
player,201810210sfo,sfo,MostRa00,rush_long,16,,,,,
player,201810210sfo,sfo,MostRa00,targets,4,,,,,
player,201810210sfo,sfo,MostRa00,rec,4,,,,,
player,201810210sfo,sfo,MostRa00,rec_yds,19,,,,,
player,201810210sfo,sfo,MostRa00,rec_td,0,,,,,
player,201810210sfo,sfo,MostRa00,rec_long,23,,,,,
player,201810210sfo,sfo,MostRa00,fumbles,0,,,,,
player,201810210sfo,sfo,MostRa00,fumbles_lost,0,,,,,
player,201810210sfo,sfo,MorrAl00,pass_cmp,0,,,,,
player,201810210sfo,sfo,MorrAl00,pass_att,0,,,,,
player,201810210sfo,sfo,MorrAl00,pass_yds,0,,,,,
player,201810210sfo,sfo,MorrAl00,pass_td,0,,,,,
player,201810210sfo,sfo,MorrAl00,pass_int,0,,,,,
player,201810210sfo,sfo,MorrAl00,pass_sacked,0,,,,,
player,201810210sfo,sfo,MorrAl00,pass_sacked_yds,0,,,,,
player,201810210sfo,sfo,MorrAl00,pass_long,0,,,,,
player,201810210sfo,sfo,MorrAl00,pass_rating,,,,,,
player,201810210sfo,sfo,MorrAl00,rush_att,9,,,,,
player,201810210sfo,sfo,MorrAl00,rush_yds,25,,,,,
player,201810210sfo,sfo,MorrAl00,rush_td,0,,,,,
player,201810210sfo,sfo,MorrAl00,rush_long,6,,,,,
player,201810210sfo,sfo,MorrAl00,targets,1,,,,,
player,201810210sfo,sfo,MorrAl00,rec,0,,,,,
player,201810210sfo,sfo,MorrAl00,rec_yds,0,,,,,
player,201810210sfo,sfo,MorrAl00,rec_td,0,,,,,
player,201810210sfo,sfo,MorrAl00,rec_long,0,,,,,
player,201810210sfo,sfo,MorrAl00,fumbles,0,,,,,
player,201810210sfo,sfo,MorrAl00,fumbles_lost,0,,,,,
player,201810210sfo,sfo,BreiMa00,pass_cmp,0,,,,,
player,201810210sfo,sfo,BreiMa00,pass_att,0,,,,,
player,201810210sfo,sfo,BreiMa00,pass_yds,0,,,,,
player,201810210sfo,sfo,BreiMa00,pass_td,0,,,,,
player,201810210sfo,sfo,BreiMa00,pass_int,0,,,,,
player,201810210sfo,sfo,BreiMa00,pass_sacked,0,,,,,
player,201810210sfo,sfo,BreiMa00,pass_sacked_yds,0,,,,,
player,201810210sfo,sfo,BreiMa00,pass_long,0,,,,,
player,201810210sfo,sfo,BreiMa00,pass_rating,,,,,,
player,201810210sfo,sfo,BreiMa00,rush_att,5,,,,,
player,201810210sfo,sfo,BreiMa00,rush_yds,15,,,,,
player,201810210sfo,sfo,BreiMa00,rush_td,0,,,,,
player,201810210sfo,sfo,BreiMa00,rush_long,7,,,,,
player,201810210sfo,sfo,BreiMa00,targets,0,,,,,
player,201810210sfo,sfo,BreiMa00,rec,0,,,,,
player,201810210sfo,sfo,BreiMa00,rec_yds,0,,,,,
player,201810210sfo,sfo,BreiMa00,rec_td,0,,,,,
player,201810210sfo,sfo,BreiMa00,rec_long,0,,,,,
player,201810210sfo,sfo,BreiMa00,fumbles,1,,,,,
player,201810210sfo,sfo,BreiMa00,fumbles_lost,1,,,,,
player,201810210sfo,sfo,KittGe00,pass_cmp,0,,,,,
player,201810210sfo,sfo,KittGe00,pass_att,0,,,,,
player,201810210sfo,sfo,KittGe00,pass_yds,0,,,,,
player,201810210sfo,sfo,KittGe00,pass_td,0,,,,,
player,201810210sfo,sfo,KittGe00,pass_int,0,,,,,
player,201810210sfo,sfo,KittGe00,pass_sacked,0,,,,,
player,201810210sfo,sfo,KittGe00,pass_sacked_yds,0,,,,,
player,201810210sfo,sfo,KittGe00,pass_long,0,,,,,
player,201810210sfo,sfo,KittGe00,pass_rating,,,,,,
player,201810210sfo,sfo,KittGe00,rush_att,0,,,,,
player,201810210sfo,sfo,KittGe00,rush_yds,0,,,,,
player,201810210sfo,sfo,KittGe00,rush_td,0,,,,,
player,201810210sfo,sfo,KittGe00,rush_long,0,,,,,
player,201810210sfo,sfo,KittGe00,targets,8,,,,,
player,201810210sfo,sfo,KittGe00,rec,5,,,,,
player,201810210sfo,sfo,KittGe00,rec_yds,98,,,,,
player,201810210sfo,sfo,KittGe00,rec_td,1,,,,,
player,201810210sfo,sfo,KittGe00,rec_long,35,,,,,
player,201810210sfo,sfo,KittGe00,fumbles,0,,,,,
player,201810210sfo,sfo,KittGe00,fumbles_lost,0,,,,,
player,201810210sfo,sfo,GoodMa00,pass_cmp,0,,,,,
player,201810210sfo,sfo,GoodMa00,pass_att,0,,,,,
player,201810210sfo,sfo,GoodMa00,pass_yds,0,,,,,
player,201810210sfo,sfo,GoodMa00,pass_td,0,,,,,
player,201810210sfo,sfo,GoodMa00,pass_int,0,,,,,
player,201810210sfo,sfo,GoodMa00,pass_sacked,0,,,,,
player,201810210sfo,sfo,GoodMa00,pass_sacked_yds,0,,,,,
player,201810210sfo,sfo,GoodMa00,pass_long,0,,,,,
player,201810210sfo,sfo,GoodMa00,pass_rating,,,,,,
player,201810210sfo,sfo,GoodMa00,rush_att,0,,,,,
player,201810210sfo,sfo,GoodMa00,rush_yds,0,,,,,
player,201810210sfo,sfo,GoodMa00,rush_td,0,,,,,
player,201810210sfo,sfo,GoodMa00,rush_long,0,,,,,
player,201810210sfo,sfo,GoodMa00,targets,5,,,,,
player,201810210sfo,sfo,GoodMa00,rec,2,,,,,
player,201810210sfo,sfo,GoodMa00,rec_yds,24,,,,,
player,201810210sfo,sfo,GoodMa00,rec_td,0,,,,,
player,201810210sfo,sfo,GoodMa00,rec_long,17,,,,,
player,201810210sfo,sfo,GoodMa00,fumbles,0,,,,,
player,201810210sfo,sfo,GoodMa00,fumbles_lost,0,,,,,
player,201810210sfo,sfo,TaylTr02,pass_cmp,0,,,,,
player,201810210sfo,sfo,TaylTr02,pass_att,0,,,,,
player,201810210sfo,sfo,TaylTr02,pass_yds,0,,,,,
player,201810210sfo,sfo,TaylTr02,pass_td,0,,,,,
player,201810210sfo,sfo,TaylTr02,pass_int,0,,,,,
player,201810210sfo,sfo,TaylTr02,pass_sacked,0,,,,,
player,201810210sfo,sfo,TaylTr02,pass_sacked_yds,0,,,,,
player,201810210sfo,sfo,TaylTr02,pass_long,0,,,,,
player,201810210sfo,sfo,TaylTr02,pass_rating,,,,,,
player,201810210sfo,sfo,TaylTr02,rush_att,0,,,,,
player,201810210sfo,sfo,TaylTr02,rush_yds,0,,,,,
player,201810210sfo,sfo,TaylTr02,rush_td,0,,,,,
player,201810210sfo,sfo,TaylTr02,rush_long,0,,,,,
player,201810210sfo,sfo,TaylTr02,targets,3,,,,,
player,201810210sfo,sfo,TaylTr02,rec,1,,,,,
player,201810210sfo,sfo,TaylTr02,rec_yds,6,,,,,
player,201810210sfo,sfo,TaylTr02,rec_td,0,,,,,
player,201810210sfo,sfo,TaylTr02,rec_long,6,,,,,
player,201810210sfo,sfo,TaylTr02,fumbles,0,,,,,
player,201810210sfo,sfo,TaylTr02,fumbles_lost,0,,,,,
player,201810210sfo,sfo,GarcPi00,pass_cmp,0,,,,,
player,201810210sfo,sfo,GarcPi00,pass_att,0,,,,,
player,201810210sfo,sfo,GarcPi00,pass_yds,0,,,,,
player,201810210sfo,sfo,GarcPi00,pass_td,0,,,,,
player,201810210sfo,sfo,GarcPi00,pass_int,0,,,,,
player,201810210sfo,sfo,GarcPi00,pass_sacked,0,,,,,
player,201810210sfo,sfo,GarcPi00,pass_sacked_yds,0,,,,,
player,201810210sfo,sfo,GarcPi00,pass_long,0,,,,,
player,201810210sfo,sfo,GarcPi00,pass_rating,,,,,,
player,201810210sfo,sfo,GarcPi00,rush_att,0,,,,,
player,201810210sfo,sfo,GarcPi00,rush_yds,0,,,,,
player,201810210sfo,sfo,GarcPi00,rush_td,0,,,,,
player,201810210sfo,sfo,GarcPi00,rush_long,0,,,,,
player,201810210sfo,sfo,GarcPi00,targets,1,,,,,
player,201810210sfo,sfo,GarcPi00,rec,1,,,,,
player,201810210sfo,sfo,GarcPi00,rec_yds,5,,,,,
player,201810210sfo,sfo,GarcPi00,rec_td,0,,,,,
player,201810210sfo,sfo,GarcPi00,rec_long,5,,,,,
player,201810210sfo,sfo,GarcPi00,fumbles,0,,,,,
player,201810210sfo,sfo,GarcPi00,fumbles_lost,0,,,,,
player,201810210sfo,sfo,BourKe00,pass_cmp,0,,,,,
player,201810210sfo,sfo,BourKe00,pass_att,0,,,,,
player,201810210sfo,sfo,BourKe00,pass_yds,0,,,,,
player,201810210sfo,sfo,BourKe00,pass_td,0,,,,,
player,201810210sfo,sfo,BourKe00,pass_int,0,,,,,
player,201810210sfo,sfo,BourKe00,pass_sacked,0,,,,,
player,201810210sfo,sfo,BourKe00,pass_sacked_yds,0,,,,,
player,201810210sfo,sfo,BourKe00,pass_long,0,,,,,
player,201810210sfo,sfo,BourKe00,pass_rating,,,,,,
player,201810210sfo,sfo,BourKe00,rush_att,0,,,,,
player,201810210sfo,sfo,BourKe00,rush_yds,0,,,,,
player,201810210sfo,sfo,BourKe00,rush_td,0,,,,,
player,201810210sfo,sfo,BourKe00,rush_long,0,,,,,
player,201810210sfo,sfo,BourKe00,targets,1,,,,,
player,201810210sfo,sfo,BourKe00,rec,0,,,,,
player,201810210sfo,sfo,BourKe00,rec_yds,0,,,,,
player,201810210sfo,sfo,BourKe00,rec_td,0,,,,,
player,201810210sfo,sfo,BourKe00,rec_long,0,,,,,
player,201810210sfo,sfo,BourKe00,fumbles,0,,,,,
player,201810210sfo,sfo,BourKe00,fumbles_lost,0,,,,,
player,201810210sfo,sfo,CeleGa00,pass_cmp,0,,,,,
player,201810210sfo,sfo,CeleGa00,pass_att,0,,,,,
player,201810210sfo,sfo,CeleGa00,pass_yds,0,,,,,
player,201810210sfo,sfo,CeleGa00,pass_td,0,,,,,
player,201810210sfo,sfo,CeleGa00,pass_int,0,,,,,
player,201810210sfo,sfo,CeleGa00,pass_sacked,0,,,,,
player,201810210sfo,sfo,CeleGa00,pass_sacked_yds,0,,,,,
player,201810210sfo,sfo,CeleGa00,pass_long,0,,,,,
player,201810210sfo,sfo,CeleGa00,pass_rating,,,,,,
player,201810210sfo,sfo,CeleGa00,rush_att,0,,,,,
player,201810210sfo,sfo,CeleGa00,rush_yds,0,,,,,
player,201810210sfo,sfo,CeleGa00,rush_td,0,,,,,
player,201810210sfo,sfo,CeleGa00,rush_long,0,,,,,
player,201810210sfo,sfo,CeleGa00,targets,1,,,,,
player,201810210sfo,sfo,CeleGa00,rec,0,,,,,
player,201810210sfo,sfo,CeleGa00,rec_yds,0,,,,,
player,201810210sfo,sfo,CeleGa00,rec_td,0,,,,,
player,201810210sfo,sfo,CeleGa00,rec_long,0,,,,,
player,201810210sfo,sfo,CeleGa00,fumbles,0,,,,,
player,201810210sfo,sfo,CeleGa00,fumbles_lost,0,,,,,
player,201810210sfo,sfo,JuszKy00,pass_cmp,0,,,,,
player,201810210sfo,sfo,JuszKy00,pass_att,0,,,,,
player,201810210sfo,sfo,JuszKy00,pass_yds,0,,,,,
player,201810210sfo,sfo,JuszKy00,pass_td,0,,,,,
player,201810210sfo,sfo,JuszKy00,pass_int,0,,,,,
player,201810210sfo,sfo,JuszKy00,pass_sacked,0,,,,,
player,201810210sfo,sfo,JuszKy00,pass_sacked_yds,0,,,,,
player,201810210sfo,sfo,JuszKy00,pass_long,0,,,,,
player,201810210sfo,sfo,JuszKy00,pass_rating,,,,,,
player,201810210sfo,sfo,JuszKy00,rush_att,1,,,,,
player,201810210sfo,sfo,JuszKy00,rush_yds,-5,,,,,
player,201810210sfo,sfo,JuszKy00,rush_td,0,,,,,
player,201810210sfo,sfo,JuszKy00,rush_long,-5,,,,,
