game,2018,12,20181122,201811220dal,was,"Washington Redskins",23,dal,"Dallas Cowboys",31
team,201811220dal,was,First Downs,18,,,,,,
team,201811220dal,dal,First Downs,20,,,,,,
team,201811220dal,was,Rush-Yds-TDs,20-80-1,,,,,,
team,201811220dal,dal,Rush-Yds-TDs,34-146-2,,,,,,
team,201811220dal,was,Cmp-Att-Yd-TD-INT,24-38-268-2-3,,,,,,
team,201811220dal,dal,Cmp-Att-Yd-TD-INT,22-31-289-2-0,,,,,,
team,201811220dal,was,Sacked-Yards,3-17,,,,,,
team,201811220dal,dal,Sacked-Yards,4-31,,,,,,
team,201811220dal,was,Net Pass Yards,251,,,,,,
team,201811220dal,dal,Net Pass Yards,258,,,,,,
team,201811220dal,was,Total Yards,331,,,,,,
team,201811220dal,dal,Total Yards,404,,,,,,
team,201811220dal,was,Fumbles-Lost,2-0,,,,,,
team,201811220dal,dal,Fumbles-Lost,1-0,,,,,,
team,201811220dal,was,Turnovers,3,,,,,,
team,201811220dal,dal,Turnovers,0,,,,,,
team,201811220dal,was,Penalties-Yards,4-25,,,,,,
team,201811220dal,dal,Penalties-Yards,4-30,,,,,,
team,201811220dal,was,Third Down Conv.,4-11,,,,,,
team,201811220dal,dal,Third Down Conv.,6-14,,,,,,
team,201811220dal,was,Fourth Down Conv.,0-0,,,,,,
team,201811220dal,dal,Fourth Down Conv.,0-1,,,,,,
team,201811220dal,was,Time of Possession,26:37,,,,,,
team,201811220dal,dal,Time of Possession,33:23,,,,,,
player,201811220dal,was,McCoCo00,pass_cmp,24,,,,,
player,201811220dal,was,McCoCo00,pass_att,38,,,,,
player,201811220dal,was,McCoCo00,pass_yds,268,,,,,
player,201811220dal,was,McCoCo00,pass_td,2,,,,,
player,201811220dal,was,McCoCo00,pass_int,3,,,,,
player,201811220dal,was,McCoCo00,pass_sacked,3,,,,,
player,201811220dal,was,McCoCo00,pass_sacked_yds,17,,,,,
player,201811220dal,was,McCoCo00,pass_long,53,,,,,
player,201811220dal,was,McCoCo00,pass_rating,68.7,,,,,
player,201811220dal,was,McCoCo00,rush_att,5,,,,,
player,201811220dal,was,McCoCo00,rush_yds,28,,,,,
player,201811220dal,was,McCoCo00,rush_td,0,,,,,
player,201811220dal,was,McCoCo00,rush_long,12,,,,,
player,201811220dal,was,McCoCo00,targets,0,,,,,
player,201811220dal,was,McCoCo00,rec,0,,,,,
player,201811220dal,was,McCoCo00,rec_yds,0,,,,,
player,201811220dal,was,McCoCo00,rec_td,0,,,,,
player,201811220dal,was,McCoCo00,rec_long,0,,,,,
player,201811220dal,was,McCoCo00,fumbles,1,,,,,
player,201811220dal,was,McCoCo00,fumbles_lost,0,,,,,
player,201811220dal,was,PeteAd01,pass_cmp,0,,,,,
player,201811220dal,was,PeteAd01,pass_att,0,,,,,
player,201811220dal,was,PeteAd01,pass_yds,0,,,,,
player,201811220dal,was,PeteAd01,pass_td,0,,,,,
player,201811220dal,was,PeteAd01,pass_int,0,,,,,
player,201811220dal,was,PeteAd01,pass_sacked,0,,,,,
player,201811220dal,was,PeteAd01,pass_sacked_yds,0,,,,,
player,201811220dal,was,PeteAd01,pass_long,0,,,,,
