game,2018,16,20181223,201812230dal,tam,"Tampa Bay Buccaneers",20,dal,"Dallas Cowboys",27
player,201812230dal,tam,BarbPe01,rec_td,0,,,,,
player,201812230dal,tam,BarbPe01,rec_long,6,,,,,
player,201812230dal,tam,BarbPe01,fumbles,0,,,,,
player,201812230dal,tam,BarbPe01,fumbles_lost,0,,,,,
player,201812230dal,tam,JackDe00,pass_cmp,0,,,,,
player,201812230dal,tam,JackDe00,pass_att,0,,,,,
player,201812230dal,tam,JackDe00,pass_yds,0,,,,,
player,201812230dal,tam,JackDe00,pass_td,0,,,,,
player,201812230dal,tam,JackDe00,pass_int,0,,,,,
player,201812230dal,tam,JackDe00,pass_sacked,0,,,,,
player,201812230dal,tam,JackDe00,pass_sacked_yds,0,,,,,
player,201812230dal,tam,JackDe00,pass_long,0,,,,,
player,201812230dal,tam,JackDe00,pass_rating,,,,,,
player,201812230dal,tam,JackDe00,rush_att,1,,,,,
player,201812230dal,tam,JackDe00,rush_yds,4,,,,,
player,201812230dal,tam,JackDe00,rush_td,0,,,,,
player,201812230dal,tam,JackDe00,rush_long,4,,,,,
player,201812230dal,tam,JackDe00,targets,4,,,,,
player,201812230dal,tam,JackDe00,rec,1,,,,,
player,201812230dal,tam,JackDe00,rec_yds,24,,,,,
player,201812230dal,tam,JackDe00,rec_td,0,,,,,
player,201812230dal,tam,JackDe00,rec_long,24,,,,,
player,201812230dal,tam,JackDe00,fumbles,0,,,,,
player,201812230dal,tam,JackDe00,fumbles_lost,0,,,,,
player,201812230dal,tam,RodgJa00,pass_cmp,0,,,,,
player,201812230dal,tam,RodgJa00,pass_att,0,,,,,
player,201812230dal,tam,RodgJa00,pass_yds,0,,,,,
player,201812230dal,tam,RodgJa00,pass_td,0,,,,,
player,201812230dal,tam,RodgJa00,pass_int,0,,,,,
player,201812230dal,tam,RodgJa00,pass_sacked,0,,,,,
player,201812230dal,tam,RodgJa00,pass_sacked_yds,0,,,,,
player,201812230dal,tam,RodgJa00,pass_long,0,,,,,
player,201812230dal,tam,RodgJa00,pass_rating,,,,,,
player,201812230dal,tam,RodgJa00,rush_att,2,,,,,
player,201812230dal,tam,RodgJa00,rush_yds,2,,,,,
player,201812230dal,tam,RodgJa00,rush_td,1,,,,,
player,201812230dal,tam,RodgJa00,rush_long,2,,,,,
player,201812230dal,tam,RodgJa00,targets,7,,,,,
player,201812230dal,tam,RodgJa00,rec,7,,,,,
player,201812230dal,tam,RodgJa00,rec_yds,55,,,,,
player,201812230dal,tam,RodgJa00,rec_td,0,,,,,
player,201812230dal,tam,RodgJa00,rec_long,11,,,,,
player,201812230dal,tam,RodgJa00,fumbles,0,,,,,
player,201812230dal,tam,RodgJa00,fumbles_lost,0,,,,,
player,201812230dal,tam,EvanMi00,pass_cmp,0,,,,,
player,201812230dal,tam,EvanMi00,pass_att,0,,,,,
player,201812230dal,tam,EvanMi00,pass_yds,0,,,,,
player,201812230dal,tam,EvanMi00,pass_td,0,,,,,
player,201812230dal,tam,EvanMi00,pass_int,0,,,,,
player,201812230dal,tam,EvanMi00,pass_sacked,0,,,,,
player,201812230dal,tam,EvanMi00,pass_sacked_yds,0,,,,,
player,201812230dal,tam,EvanMi00,pass_long,0,,,,,
player,201812230dal,tam,EvanMi00,pass_rating,,,,,,
player,201812230dal,tam,EvanMi00,rush_att,0,,,,,
player,201812230dal,tam,EvanMi00,rush_yds,0,,,,,
player,201812230dal,tam,EvanMi00,rush_td,0,,,,,
player,201812230dal,tam,EvanMi00,rush_long,0,,,,,
player,201812230dal,tam,EvanMi00,targets,10,,,,,
player,201812230dal,tam,EvanMi00,rec,6,,,,,
player,201812230dal,tam,EvanMi00,rec_yds,90,,,,,
player,201812230dal,tam,EvanMi00,rec_td,1,,,,,
player,201812230dal,tam,EvanMi00,rec_long,38,,,,,
player,201812230dal,tam,EvanMi00,fumbles,0,,,,,
player,201812230dal,tam,EvanMi00,fumbles_lost,0,,,,,
player,201812230dal,tam,HumpAd00,pass_cmp,0,,,,,
player,201812230dal,tam,HumpAd00,pass_att,0,,,,,
player,201812230dal,tam,HumpAd00,pass_yds,0,,,,,
player,201812230dal,tam,HumpAd00,pass_td,0,,,,,
player,201812230dal,tam,HumpAd00,pass_int,0,,,,,
player,201812230dal,tam,HumpAd00,pass_sacked,0,,,,,
player,201812230dal,tam,HumpAd00,pass_sacked_yds,0,,,,,
player,201812230dal,tam,HumpAd00,pass_long,0,,,,,
player,201812230dal,tam,HumpAd00,pass_rating,,,,,,
player,201812230dal,tam,HumpAd00,rush_att,0,,,,,
player,201812230dal,tam,HumpAd00,rush_yds,0,,,,,
player,201812230dal,tam,HumpAd00,rush_td,0,,,,,
player,201812230dal,tam,HumpAd00,rush_long,0,,,,,
player,201812230dal,tam,HumpAd00,targets,12,,,,,
player,201812230dal,tam,HumpAd00,rec,10,,,,,
player,201812230dal,tam,HumpAd00,rec_yds,79,,,,,
player,201812230dal,tam,HumpAd00,rec_td,0,,,,,
player,201812230dal,tam,HumpAd00,rec_long,16,,,,,
player,201812230dal,tam,HumpAd00,fumbles,0,,,,,
player,201812230dal,tam,HumpAd00,fumbles_lost,0,,,,,
player,201812230dal,tam,GodwCh00,pass_cmp,0,,,,,
player,201812230dal,tam,GodwCh00,pass_att,0,,,,,
player,201812230dal,tam,GodwCh00,pass_yds,0,,,,,
player,201812230dal,tam,GodwCh00,pass_td,0,,,,,
player,201812230dal,tam,GodwCh00,pass_int,0,,,,,
player,201812230dal,tam,GodwCh00,pass_sacked,0,,,,,
player,201812230dal,tam,GodwCh00,pass_sacked_yds,0,,,,,
player,201812230dal,tam,GodwCh00,pass_long,0,,,,,
player,201812230dal,tam,GodwCh00,pass_rating,,,,,,
player,201812230dal,tam,GodwCh00,rush_att,0,,,,,
player,201812230dal,tam,GodwCh00,rush_yds,0,,,,,
player,201812230dal,tam,GodwCh00,rush_td,0,,,,,
player,201812230dal,tam,GodwCh00,rush_long,0,,,,,
player,201812230dal,tam,GodwCh00,targets,6,,,,,
player,201812230dal,tam,GodwCh00,rec,3,,,,,
player,201812230dal,tam,GodwCh00,rec_yds,39,,,,,
player,201812230dal,tam,GodwCh00,rec_td,0,,,,,
player,201812230dal,tam,GodwCh00,rec_long,20,,,,,
player,201812230dal,tam,GodwCh00,fumbles,0,,,,,
player,201812230dal,tam,GodwCh00,fumbles_lost,0,,,,,
player,201812230dal,tam,WilsJe00,pass_cmp,0,,,,,
player,201812230dal,tam,WilsJe00,pass_att,0,,,,,
player,201812230dal,tam,WilsJe00,pass_yds,0,,,,,
player,201812230dal,tam,WilsJe00,pass_td,0,,,,,
player,201812230dal,tam,WilsJe00,pass_int,0,,,,,
player,201812230dal,tam,WilsJe00,pass_sacked,0,,,,,
player,201812230dal,tam,WilsJe00,pass_sacked_yds,0,,,,,
player,201812230dal,tam,WilsJe00,pass_long,0,,,,,
player,201812230dal,tam,WilsJe00,pass_rating,,,,,,
player,201812230dal,tam,WilsJe00,rush_att,0,,,,,
player,201812230dal,tam,WilsJe00,rush_yds,0,,,,,
player,201812230dal,tam,WilsJe00,rush_td,0,,,,,
player,201812230dal,tam,WilsJe00,rush_long,0,,,,,
player,201812230dal,tam,WilsJe00,targets,3,,,,,
player,201812230dal,tam,WilsJe00,rec,2,,,,,
player,201812230dal,tam,WilsJe00,rec_yds,28,,,,,
player,201812230dal,tam,WilsJe00,rec_td,0,,,,,
player,201812230dal,tam,WilsJe00,rec_long,25,,,,,
player,201812230dal,tam,WilsJe00,fumbles,0,,,,,
player,201812230dal,tam,WilsJe00,fumbles_lost,0,,,,,
player,201812230dal,tam,BratCa00,pass_cmp,0,,,,,
player,201812230dal,tam,BratCa00,pass_att,0,,,,,
player,201812230dal,tam,BratCa00,pass_yds,0,,,,,
player,201812230dal,tam,BratCa00,pass_td,0,,,,,
player,201812230dal,tam,BratCa00,pass_int,0,,,,,
player,201812230dal,tam,BratCa00,pass_sacked,0,,,,,
player,201812230dal,tam,BratCa00,pass_sacked_yds,0,,,,,
player,201812230dal,tam,BratCa00,pass_long,0,,,,,
player,201812230dal,tam,BratCa00,pass_rating,,,,,,
player,201812230dal,tam,BratCa00,rush_att,0,,,,,
player,201812230dal,tam,BratCa00,rush_yds,0,,,,,
player,201812230dal,tam,BratCa00,rush_td,0,,,,,
player,201812230dal,tam,BratCa00,rush_long,0,,,,,
player,201812230dal,tam,BratCa00,targets,3,,,,,
player,201812230dal,tam,BratCa00,rec,2,,,,,
player,201812230dal,tam,BratCa00,rec_yds,8,,,,,
player,201812230dal,tam,BratCa00,rec_td,0,,,,,
player,201812230dal,tam,BratCa00,rec_long,4,,,,,
player,201812230dal,tam,BratCa00,fumbles,0,,,,,
player,201812230dal,tam,BratCa00,fumbles_lost,0,,,,,
player,201812230dal,dal,PresDa01,pass_cmp,20,,,,,
player,201812230dal,dal,PresDa01,pass_att,25,,,,,
player,201812230dal,dal,PresDa01,pass_yds,161,,,,,
player,201812230dal,dal,PresDa01,pass_td,1,,,,,
player,201812230dal,dal,PresDa01,pass_int,0,,,,,
player,201812230dal,dal,PresDa01,pass_sacked,1,,,,,
player,201812230dal,dal,PresDa01,pass_sacked_yds,9,,,,,
player,201812230dal,dal,PresDa01,pass_long,31,,,,,
player,201812230dal,dal,PresDa01,pass_rating,106.8,,,,,
player,201812230dal,dal,PresDa01,rush_att,4,,,,,
player,201812230dal,dal,PresDa01,rush_yds,2,,,,,
player,201812230dal,dal,PresDa01,rush_td,1,,,,,
player,201812230dal,dal,PresDa01,rush_long,7,,,,,
player,201812230dal,dal,PresDa01,targets,0,,,,,
player,201812230dal,dal,PresDa01,rec,0,,,,,
player,201812230dal,dal,PresDa01,rec_yds,0,,,,,
player,201812230dal,dal,PresDa01,rec_td,0,,,,,
player,201812230dal,dal,PresDa01,rec_long,0,,,,,
player,201812230dal,dal,PresDa01,fumbles,0,,,,,
player,201812230dal,dal,PresDa01,fumbles_lost,0,,,,,
player,201812230dal,dal,ElliEz00,pass_cmp,0,,,,,
player,201812230dal,dal,ElliEz00,pass_att,0,,,,,
player,201812230dal,dal,ElliEz00,pass_yds,0,,,,,
player,201812230dal,dal,ElliEz00,pass_td,0,,,,,
player,201812230dal,dal,ElliEz00,pass_int,0,,,,,
player,201812230dal,dal,ElliEz00,pass_sacked,0,,,,,
player,201812230dal,dal,ElliEz00,pass_sacked_yds,0,,,,,
player,201812230dal,dal,ElliEz00,pass_long,0,,,,,
player,201812230dal,dal,ElliEz00,pass_rating,,,,,,
player,201812230dal,dal,ElliEz00,rush_att,18,,,,,
player,201812230dal,dal,ElliEz00,rush_yds,85,,,,,
player,201812230dal,dal,ElliEz00,rush_td,0,,,,,
player,201812230dal,dal,ElliEz00,rush_long,17,,,,,
player,201812230dal,dal,ElliEz00,targets,6,,,,,
player,201812230dal,dal,ElliEz00,rec,5,,,,,
player,201812230dal,dal,ElliEz00,rec_yds,24,,,,,
player,201812230dal,dal,ElliEz00,rec_td,0,,,,,
player,201812230dal,dal,ElliEz00,rec_long,10,,,,,
player,201812230dal,dal,ElliEz00,fumbles,1,,,,,
player,201812230dal,dal,ElliEz00,fumbles_lost,0,,,,,
player,201812230dal,dal,GallMi00,pass_cmp,0,,,,,
player,201812230dal,dal,GallMi00,pass_att,0,,,,,
player,201812230dal,dal,GallMi00,pass_yds,0,,,,,
player,201812230dal,dal,GallMi00,pass_td,0,,,,,
player,201812230dal,dal,GallMi00,pass_int,0,,,,,
player,201812230dal,dal,GallMi00,pass_sacked,0,,,,,
player,201812230dal,dal,GallMi00,pass_sacked_yds,0,,,,,
player,201812230dal,dal,GallMi00,pass_long,0,,,,,
player,201812230dal,dal,GallMi00,pass_rating,,,,,,
player,201812230dal,dal,GallMi00,rush_att,0,,,,,
player,201812230dal,dal,GallMi00,rush_yds,0,,,,,
player,201812230dal,dal,GallMi00,rush_td,0,,,,,
player,201812230dal,dal,GallMi00,rush_long,0,,,,,
player,201812230dal,dal,GallMi00,targets,4,,,,,
player,201812230dal,dal,GallMi00,rec,3,,,,,
player,201812230dal,dal,GallMi00,rec_yds,53,,,,,
player,201812230dal,dal,GallMi00,rec_td,1,,,,,
player,201812230dal,dal,GallMi00,rec_long,31,,,,,
player,201812230dal,dal,GallMi00,fumbles,0,,,,,
player,201812230dal,dal,GallMi00,fumbles_lost,0,,,,,
player,201812230dal,dal,BeasCo00,pass_cmp,0,,,,,
player,201812230dal,dal,BeasCo00,pass_att,0,,,,,
player,201812230dal,dal,BeasCo00,pass_yds,0,,,,,
player,201812230dal,dal,BeasCo00,pass_td,0,,,,,
player,201812230dal,dal,BeasCo00,pass_int,0,,,,,
player,201812230dal,dal,BeasCo00,pass_sacked,0,,,,,
player,201812230dal,dal,BeasCo00,pass_sacked_yds,0,,,,,
player,201812230dal,dal,BeasCo00,pass_long,0,,,,,
player,201812230dal,dal,BeasCo00,pass_rating,,,,,,
player,201812230dal,dal,BeasCo00,rush_att,0,,,,,
player,201812230dal,dal,BeasCo00,rush_yds,0,,,,,
player,201812230dal,dal,BeasCo00,rush_td,0,,,,,
player,201812230dal,dal,BeasCo00,rush_long,0,,,,,
player,201812230dal,dal,BeasCo00,targets,5,,,,,
player,201812230dal,dal,BeasCo00,rec,5,,,,,
player,201812230dal,dal,BeasCo00,rec_yds,50,,,,,
player,201812230dal,dal,BeasCo00,rec_td,0,,,,,
player,201812230dal,dal,BeasCo00,rec_long,13,,,,,
player,201812230dal,dal,BeasCo00,fumbles,0,,,,,
player,201812230dal,dal,BeasCo00,fumbles_lost,0,,,,,
player,201812230dal,dal,CoopAm00,pass_cmp,0,,,,,
player,201812230dal,dal,CoopAm00,pass_att,0,,,,,
player,201812230dal,dal,CoopAm00,pass_yds,0,,,,,
player,201812230dal,dal,CoopAm00,pass_td,0,,,,,
player,201812230dal,dal,CoopAm00,pass_int,0,,,,,
player,201812230dal,dal,CoopAm00,pass_sacked,0,,,,,
player,201812230dal,dal,CoopAm00,pass_sacked_yds,0,,,,,
player,201812230dal,dal,CoopAm00,pass_long,0,,,,,
player,201812230dal,dal,CoopAm00,pass_rating,,,,,,
player,201812230dal,dal,CoopAm00,rush_att,0,,,,,
player,201812230dal,dal,CoopAm00,rush_yds,0,,,,,
player,201812230dal,dal,CoopAm00,rush_td,0,,,,,
player,201812230dal,dal,CoopAm00,rush_long,0,,,,,
player,201812230dal,dal,CoopAm00,targets,5,,,,,
player,201812230dal,dal,CoopAm00,rec,4,,,,,
player,201812230dal,dal,CoopAm00,rec_yds,20,,,,,
player,201812230dal,dal,CoopAm00,rec_td,0,,,,,
player,201812230dal,dal,CoopAm00,rec_long,11,,,,,
player,201812230dal,dal,CoopAm00,fumbles,0,,,,,
player,201812230dal,dal,CoopAm00,fumbles_lost,0,,,,,
player,201812230dal,dal,JarwBl00,pass_cmp,0,,,,,
player,201812230dal,dal,JarwBl00,pass_att,0,,,,,
player,201812230dal,dal,JarwBl00,pass_yds,0,,,,,
player,201812230dal,dal,JarwBl00,pass_td,0,,,,,
player,201812230dal,dal,JarwBl00,pass_int,0,,,,,
player,201812230dal,dal,JarwBl00,pass_sacked,0,,,,,
player,201812230dal,dal,JarwBl00,pass_sacked_yds,0,,,,,
player,201812230dal,dal,JarwBl00,pass_long,0,,,,,
player,201812230dal,dal,JarwBl00,pass_rating,,,,,,
player,201812230dal,dal,JarwBl00,rush_att,0,,,,,
player,201812230dal,dal,JarwBl00,rush_yds,0,,,,,
player,201812230dal,dal,JarwBl00,rush_td,0,,,,,
player,201812230dal,dal,JarwBl00,rush_long,0,,,,,
player,201812230dal,dal,JarwBl00,targets,3,,,,,
player,201812230dal,dal,JarwBl00,rec,2,,,,,
player,201812230dal,dal,JarwBl00,rec_yds,8,,,,,
player,201812230dal,dal,JarwBl00,rec_td,0,,,,,
player,201812230dal,dal,JarwBl00,rec_long,5,,,,,
player,201812230dal,dal,JarwBl00,fumbles,0,,,,,
player,201812230dal,dal,JarwBl00,fumbles_lost,0,,,,,
player,201812230dal,dal,BrowNo00,pass_cmp,0,,,,,
player,201812230dal,dal,BrowNo00,pass_att,0,,,,,
player,201812230dal,dal,BrowNo00,pass_yds,0,,,,,
player,201812230dal,dal,BrowNo00,pass_td,0,,,,,
player,201812230dal,dal,BrowNo00,pass_int,0,,,,,
player,201812230dal,dal,BrowNo00,pass_sacked,0,,,,,
player,201812230dal,dal,BrowNo00,pass_sacked_yds,0,,,,,
player,201812230dal,dal,BrowNo00,pass_long,0,,,,,
player,201812230dal,dal,BrowNo00,pass_rating,,,,,,
player,201812230dal,dal,BrowNo00,rush_att,0,,,,,
player,201812230dal,dal,BrowNo00,rush_yds,0,,,,,
player,201812230dal,dal,BrowNo00,rush_td,0,,,,,
player,201812230dal,dal,BrowNo00,rush_long,0,,,,,
player,201812230dal,dal,BrowNo00,targets,2,,,,,
player,201812230dal,dal,BrowNo00,rec,1,,,,,
player,201812230dal,dal,BrowNo00,rec_yds,6,,,,,
player,201812230dal,dal,BrowNo00,rec_td,0,,,,,
player,201812230dal,dal,BrowNo00,rec_long,6,,,,,
player,201812230dal,dal,BrowNo00,fumbles,0,,,,,
player,201812230dal,dal,BrowNo00,fumbles_lost,0,,,,,
player,201812230dal,dal,SmitRo06,pass_cmp,0,,,,,
player,201812230dal,dal,SmitRo06,pass_att,0,,,,,
player,201812230dal,dal,SmitRo06,pass_yds,0,,,,,
player,201812230dal,dal,SmitRo06,pass_td,0,,,,,
player,201812230dal,dal,SmitRo06,pass_int,0,,,,,
player,201812230dal,dal,SmitRo06,pass_sacked,0,,,,,
player,201812230dal,dal,SmitRo06,pass_sacked_yds,0,,,,,
player,201812230dal,dal,SmitRo06,pass_long,0,,,,,
player,201812230dal,dal,SmitRo06,pass_rating,,,,,,
player,201812230dal,dal,SmitRo06,rush_att,2,,,,,
player,201812230dal,dal,SmitRo06,rush_yds,-7,,,,,
player,201812230dal,dal,SmitRo06,rush_td,0,,,,,
player,201812230dal,dal,SmitRo06,rush_long,-1,,,,,
player,201812230dal,dal,SmitRo06,targets,0,,,,,
player,201812230dal,dal,SmitRo06,rec,0,,,,,
player,201812230dal,dal,SmitRo06,rec_yds,0,,,,,
player,201812230dal,dal,SmitRo06,rec_td,0,,,,,
player,201812230dal,dal,SmitRo06,rec_long,0,,,,,
player,201812230dal,dal,SmitRo06,fumbles,0,,,,,
player,201812230dal,dal,SmitRo06,fumbles_lost,0,,,,,
player,201812230dal,tam,VeaxVi00,def_int,0,,,,,
player,201812230dal,tam,VeaxVi00,def_int_yds,0,,,,,
player,201812230dal,tam,VeaxVi00,def_int_td,0,,,,,
player,201812230dal,tam,VeaxVi00,def_int_long,0,,,,,
player,201812230dal,tam,VeaxVi00,pass_defended,0,,,,,
player,201812230dal,tam,VeaxVi00,sacks,1.0,,,,,
player,201812230dal,tam,VeaxVi00,tackles_combined,3,,,,,
player,201812230dal,tam,VeaxVi00,tackles_solo,2,,,,,
player,201812230dal,tam,VeaxVi00,tackles_assists,1,,,,,
player,201812230dal,tam,VeaxVi00,tackles_loss,1,,,,,
player,201812230dal,tam,VeaxVi00,qb_hits,1,,,,,
player,201812230dal,tam,VeaxVi00,fumbles_rec,0,,,,,
player,201812230dal,tam,VeaxVi00,fumbles_rec_yds,0,,,,,
player,201812230dal,tam,VeaxVi00,fumbles_rec_td,0,,,,,
player,201812230dal,tam,VeaxVi00,fumbles_forced,0,,,,,
player,201812230dal,tam,AdamAn00,def_int,0,,,,,
player,201812230dal,tam,AdamAn00,def_int_yds,0,,,,,
player,201812230dal,tam,AdamAn00,def_int_td,0,,,,,
player,201812230dal,tam,AdamAn00,def_int_long,0,,,,,
player,201812230dal,tam,AdamAn00,pass_defended,0,,,,,
player,201812230dal,tam,AdamAn00,sacks,0.0,,,,,
player,201812230dal,tam,AdamAn00,tackles_combined,7,,,,,
player,201812230dal,tam,AdamAn00,tackles_solo,5,,,,,
player,201812230dal,tam,AdamAn00,tackles_assists,2,,,,,
player,201812230dal,tam,AdamAn00,tackles_loss,0,,,,,
player,201812230dal,tam,AdamAn00,qb_hits,1,,,,,
player,201812230dal,tam,AdamAn00,fumbles_rec,0,,,,,
player,201812230dal,tam,AdamAn00,fumbles_rec_yds,0,,,,,
player,201812230dal,tam,AdamAn00,fumbles_rec_td,0,,,,,
player,201812230dal,tam,AdamAn00,fumbles_forced,0,,,,,
player,201812230dal,tam,WhitJo03,def_int,0,,,,,
player,201812230dal,tam,WhitJo03,def_int_yds,0,,,,,
player,201812230dal,tam,WhitJo03,def_int_td,0,,,,,
player,201812230dal,tam,WhitJo03,def_int_long,0,,,,,
player,201812230dal,tam,WhitJo03,pass_defended,0,,,,,
player,201812230dal,tam,WhitJo03,sacks,0.0,,,,,
player,201812230dal,tam,WhitJo03,tackles_combined,7,,,,,
player,201812230dal,tam,WhitJo03,tackles_solo,7,,,,,
player,201812230dal,tam,WhitJo03,tackles_assists,0,,,,,
player,201812230dal,tam,WhitJo03,tackles_loss,1,,,,,
player,201812230dal,tam,WhitJo03,qb_hits,0,,,,,
player,201812230dal,tam,WhitJo03,fumbles_rec,0,,,,,
player,201812230dal,tam,WhitJo03,fumbles_rec_yds,0,,,,,
player,201812230dal,tam,WhitJo03,fumbles_rec_td,0,,,,,
player,201812230dal,tam,WhitJo03,fumbles_forced,0,,,,,
player,201812230dal,tam,DaviLa00,def_int,0,,,,,
player,201812230dal,tam,DaviLa00,def_int_yds,0,,,,,
player,201812230dal,tam,DaviLa00,def_int_td,0,,,,,
player,201812230dal,tam,DaviLa00,def_int_long,0,,,,,
player,201812230dal,tam,DaviLa00,pass_defended,0,,,,,
player,201812230dal,tam,DaviLa00,sacks,0.0,,,,,
player,201812230dal,tam,DaviLa00,tackles_combined,5,,,,,
player,201812230dal,tam,DaviLa00,tackles_solo,3,,,,,
player,201812230dal,tam,DaviLa00,tackles_assists,2,,,,,
player,201812230dal,tam,DaviLa00,tackles_loss,2,,,,,
player,201812230dal,tam,DaviLa00,qb_hits,0,,,,,
player,201812230dal,tam,DaviLa00,fumbles_rec,0,,,,,
player,201812230dal,tam,DaviLa00,fumbles_rec_yds,0,,,,,
player,201812230dal,tam,DaviLa00,fumbles_rec_td,0,,,,,
player,201812230dal,tam,DaviLa00,fumbles_forced,0,,,,,
player,201812230dal,tam,GlanAd00,def_int,0,,,,,
player,201812230dal,tam,GlanAd00,def_int_yds,0,,,,,
player,201812230dal,tam,GlanAd00,def_int_td,0,,,,,
player,201812230dal,tam,GlanAd00,def_int_long,0,,,,,
player,201812230dal,tam,GlanAd00,pass_defended,1,,,,,
player,201812230dal,tam,GlanAd00,sacks,0.0,,,,,
player,201812230dal,tam,GlanAd00,tackles_combined,5,,,,,
player,201812230dal,tam,GlanAd00,tackles_solo,4,,,,,
player,201812230dal,tam,GlanAd00,tackles_assists,1,,,,,
player,201812230dal,tam,GlanAd00,tackles_loss,1,,,,,
player,201812230dal,tam,GlanAd00,qb_hits,0,,,,,
player,201812230dal,tam,GlanAd00,fumbles_rec,0,,,,,
player,201812230dal,tam,GlanAd00,fumbles_rec_yds,0,,,,,
player,201812230dal,tam,GlanAd00,fumbles_rec_td,0,,,,,
player,201812230dal,tam,GlanAd00,fumbles_forced,0,,,,,
player,201812230dal,tam,JohnIs00,def_int,0,,,,,
player,201812230dal,tam,JohnIs00,def_int_yds,0,,,,,
player,201812230dal,tam,JohnIs00,def_int_td,0,,,,,
player,201812230dal,tam,JohnIs00,def_int_long,0,,,,,
player,201812230dal,tam,JohnIs00,pass_defended,0,,,,,
player,201812230dal,tam,JohnIs00,sacks,0.0,,,,,
player,201812230dal,tam,JohnIs00,tackles_combined,4,,,,,
player,201812230dal,tam,JohnIs00,tackles_solo,4,,,,,
player,201812230dal,tam,JohnIs00,tackles_assists,0,,,,,
player,201812230dal,tam,JohnIs00,tackles_loss,0,,,,,
player,201812230dal,tam,JohnIs00,qb_hits,0,,,,,
player,201812230dal,tam,JohnIs00,fumbles_rec,0,,,,,
player,201812230dal,tam,JohnIs00,fumbles_rec_yds,0,,,,,
