game,2018,6,20181014,201810140oti,rav,"Baltimore Ravens",21,oti,"Tennessee Titans",0
player,201810140oti,rav,FlacJo00,rec_yds,0,,,,,
player,201810140oti,rav,FlacJo00,rec_td,0,,,,,
player,201810140oti,rav,FlacJo00,rec_long,0,,,,,
player,201810140oti,rav,FlacJo00,fumbles,0,,,,,
player,201810140oti,rav,FlacJo00,fumbles_lost,0,,,,,
player,201810140oti,rav,CollAl00,pass_cmp,0,,,,,
player,201810140oti,rav,CollAl00,pass_att,0,,,,,
player,201810140oti,rav,CollAl00,pass_yds,0,,,,,
player,201810140oti,rav,CollAl00,pass_td,0,,,,,
player,201810140oti,rav,CollAl00,pass_int,0,,,,,
player,201810140oti,rav,CollAl00,pass_sacked,0,,,,,
player,201810140oti,rav,CollAl00,pass_sacked_yds,0,,,,,
player,201810140oti,rav,CollAl00,pass_long,0,,,,,
player,201810140oti,rav,CollAl00,pass_rating,,,,,,
player,201810140oti,rav,CollAl00,rush_att,19,,,,,
player,201810140oti,rav,CollAl00,rush_yds,54,,,,,
player,201810140oti,rav,CollAl00,rush_td,2,,,,,
player,201810140oti,rav,CollAl00,rush_long,13,,,,,
player,201810140oti,rav,CollAl00,targets,0,,,,,
player,201810140oti,rav,CollAl00,rec,0,,,,,
player,201810140oti,rav,CollAl00,rec_yds,0,,,,,
player,201810140oti,rav,CollAl00,rec_td,0,,,,,
player,201810140oti,rav,CollAl00,rec_long,0,,,,,
player,201810140oti,rav,CollAl00,fumbles,0,,,,,
player,201810140oti,rav,CollAl00,fumbles_lost,0,,,,,
player,201810140oti,rav,EdwaGu00,pass_cmp,0,,,,,
player,201810140oti,rav,EdwaGu00,pass_att,0,,,,,
player,201810140oti,rav,EdwaGu00,pass_yds,0,,,,,
player,201810140oti,rav,EdwaGu00,pass_td,0,,,,,
player,201810140oti,rav,EdwaGu00,pass_int,0,,,,,
player,201810140oti,rav,EdwaGu00,pass_sacked,0,,,,,
player,201810140oti,rav,EdwaGu00,pass_sacked_yds,0,,,,,
player,201810140oti,rav,EdwaGu00,pass_long,0,,,,,
player,201810140oti,rav,EdwaGu00,pass_rating,,,,,,
player,201810140oti,rav,EdwaGu00,rush_att,10,,,,,
player,201810140oti,rav,EdwaGu00,rush_yds,42,,,,,
player,201810140oti,rav,EdwaGu00,rush_td,0,,,,,
player,201810140oti,rav,EdwaGu00,rush_long,11,,,,,
player,201810140oti,rav,EdwaGu00,targets,0,,,,,
player,201810140oti,rav,EdwaGu00,rec,0,,,,,
player,201810140oti,rav,EdwaGu00,rec_yds,0,,,,,
player,201810140oti,rav,EdwaGu00,rec_td,0,,,,,
player,201810140oti,rav,EdwaGu00,rec_long,0,,,,,
player,201810140oti,rav,EdwaGu00,fumbles,0,,,,,
player,201810140oti,rav,EdwaGu00,fumbles_lost,0,,,,,
player,201810140oti,rav,JackLa00,pass_cmp,0,,,,,
player,201810140oti,rav,JackLa00,pass_att,0,,,,,
player,201810140oti,rav,JackLa00,pass_yds,0,,,,,
player,201810140oti,rav,JackLa00,pass_td,0,,,,,
player,201810140oti,rav,JackLa00,pass_int,0,,,,,
player,201810140oti,rav,JackLa00,pass_sacked,0,,,,,
player,201810140oti,rav,JackLa00,pass_sacked_yds,0,,,,,
player,201810140oti,rav,JackLa00,pass_long,0,,,,,
player,201810140oti,rav,JackLa00,pass_rating,,,,,,
player,201810140oti,rav,JackLa00,rush_att,1,,,,,
player,201810140oti,rav,JackLa00,rush_yds,22,,,,,
player,201810140oti,rav,JackLa00,rush_td,0,,,,,
player,201810140oti,rav,JackLa00,rush_long,22,,,,,
player,201810140oti,rav,JackLa00,targets,0,,,,,
player,201810140oti,rav,JackLa00,rec,0,,,,,
player,201810140oti,rav,JackLa00,rec_yds,0,,,,,
player,201810140oti,rav,JackLa00,rec_td,0,,,,,
player,201810140oti,rav,JackLa00,rec_long,0,,,,,
player,201810140oti,rav,JackLa00,fumbles,0,,,,,
player,201810140oti,rav,JackLa00,fumbles_lost,0,,,,,
player,201810140oti,rav,AlleJa01,pass_cmp,0,,,,,
player,201810140oti,rav,AlleJa01,pass_att,0,,,,,
player,201810140oti,rav,AlleJa01,pass_yds,0,,,,,
player,201810140oti,rav,AlleJa01,pass_td,0,,,,,
player,201810140oti,rav,AlleJa01,pass_int,0,,,,,
player,201810140oti,rav,AlleJa01,pass_sacked,0,,,,,
player,201810140oti,rav,AlleJa01,pass_sacked_yds,0,,,,,
player,201810140oti,rav,AlleJa01,pass_long,0,,,,,
player,201810140oti,rav,AlleJa01,pass_rating,,,,,,
player,201810140oti,rav,AlleJa01,rush_att,1,,,,,
player,201810140oti,rav,AlleJa01,rush_yds,1,,,,,
player,201810140oti,rav,AlleJa01,rush_td,0,,,,,
player,201810140oti,rav,AlleJa01,rush_long,1,,,,,
player,201810140oti,rav,AlleJa01,targets,3,,,,,
player,201810140oti,rav,AlleJa01,rec,3,,,,,
player,201810140oti,rav,AlleJa01,rec_yds,18,,,,,
player,201810140oti,rav,AlleJa01,rec_td,0,,,,,
player,201810140oti,rav,AlleJa01,rec_long,11,,,,,
player,201810140oti,rav,AlleJa01,fumbles,0,,,,,
player,201810140oti,rav,AlleJa01,fumbles_lost,0,,,,,
player,201810140oti,rav,CrabMi00,pass_cmp,0,,,,,
player,201810140oti,rav,CrabMi00,pass_att,0,,,,,
player,201810140oti,rav,CrabMi00,pass_yds,0,,,,,
player,201810140oti,rav,CrabMi00,pass_td,0,,,,,
player,201810140oti,rav,CrabMi00,pass_int,0,,,,,
player,201810140oti,rav,CrabMi00,pass_sacked,0,,,,,
player,201810140oti,rav,CrabMi00,pass_sacked_yds,0,,,,,
player,201810140oti,rav,CrabMi00,pass_long,0,,,,,
player,201810140oti,rav,CrabMi00,pass_rating,,,,,,
player,201810140oti,rav,CrabMi00,rush_att,0,,,,,
player,201810140oti,rav,CrabMi00,rush_yds,0,,,,,
player,201810140oti,rav,CrabMi00,rush_td,0,,,,,
player,201810140oti,rav,CrabMi00,rush_long,0,,,,,
player,201810140oti,rav,CrabMi00,targets,9,,,,,
player,201810140oti,rav,CrabMi00,rec,6,,,,,
player,201810140oti,rav,CrabMi00,rec_yds,93,,,,,
player,201810140oti,rav,CrabMi00,rec_td,1,,,,,
player,201810140oti,rav,CrabMi00,rec_long,27,,,,,
player,201810140oti,rav,CrabMi00,fumbles,0,,,,,
player,201810140oti,rav,CrabMi00,fumbles_lost,0,,,,,
player,201810140oti,rav,SneaWi00,pass_cmp,0,,,,,
player,201810140oti,rav,SneaWi00,pass_att,0,,,,,
player,201810140oti,rav,SneaWi00,pass_yds,0,,,,,
player,201810140oti,rav,SneaWi00,pass_td,0,,,,,
player,201810140oti,rav,SneaWi00,pass_int,0,,,,,
player,201810140oti,rav,SneaWi00,pass_sacked,0,,,,,
player,201810140oti,rav,SneaWi00,pass_sacked_yds,0,,,,,
player,201810140oti,rav,SneaWi00,pass_long,0,,,,,
player,201810140oti,rav,SneaWi00,pass_rating,,,,,,
player,201810140oti,rav,SneaWi00,rush_att,0,,,,,
player,201810140oti,rav,SneaWi00,rush_yds,0,,,,,
player,201810140oti,rav,SneaWi00,rush_td,0,,,,,
player,201810140oti,rav,SneaWi00,rush_long,0,,,,,
player,201810140oti,rav,SneaWi00,targets,10,,,,,
player,201810140oti,rav,SneaWi00,rec,7,,,,,
player,201810140oti,rav,SneaWi00,rec_yds,60,,,,,
player,201810140oti,rav,SneaWi00,rec_td,0,,,,,
player,201810140oti,rav,SneaWi00,rec_long,24,,,,,
player,201810140oti,rav,SneaWi00,fumbles,0,,,,,
player,201810140oti,rav,SneaWi00,fumbles_lost,0,,,,,
player,201810140oti,rav,BrowJo02,pass_cmp,0,,,,,
player,201810140oti,rav,BrowJo02,pass_att,0,,,,,
player,201810140oti,rav,BrowJo02,pass_yds,0,,,,,
player,201810140oti,rav,BrowJo02,pass_td,0,,,,,
player,201810140oti,rav,BrowJo02,pass_int,0,,,,,
player,201810140oti,rav,BrowJo02,pass_sacked,0,,,,,
player,201810140oti,rav,BrowJo02,pass_sacked_yds,0,,,,,
player,201810140oti,rav,BrowJo02,pass_long,0,,,,,
player,201810140oti,rav,BrowJo02,pass_rating,,,,,,
player,201810140oti,rav,BrowJo02,rush_att,0,,,,,
player,201810140oti,rav,BrowJo02,rush_yds,0,,,,,
player,201810140oti,rav,BrowJo02,rush_td,0,,,,,
player,201810140oti,rav,BrowJo02,rush_long,0,,,,,
player,201810140oti,rav,BrowJo02,targets,3,,,,,
player,201810140oti,rav,BrowJo02,rec,2,,,,,
player,201810140oti,rav,BrowJo02,rec_yds,28,,,,,
player,201810140oti,rav,BrowJo02,rec_td,0,,,,,
player,201810140oti,rav,BrowJo02,rec_long,23,,,,,
player,201810140oti,rav,BrowJo02,fumbles,0,,,,,
player,201810140oti,rav,BrowJo02,fumbles_lost,0,,,,,
player,201810140oti,rav,AndrMa00,pass_cmp,0,,,,,
player,201810140oti,rav,AndrMa00,pass_att,0,,,,,
player,201810140oti,rav,AndrMa00,pass_yds,0,,,,,
player,201810140oti,rav,AndrMa00,pass_td,0,,,,,
player,201810140oti,rav,AndrMa00,pass_int,0,,,,,
player,201810140oti,rav,AndrMa00,pass_sacked,0,,,,,
player,201810140oti,rav,AndrMa00,pass_sacked_yds,0,,,,,
player,201810140oti,rav,AndrMa00,pass_long,0,,,,,
player,201810140oti,rav,AndrMa00,pass_rating,,,,,,
player,201810140oti,rav,AndrMa00,rush_att,0,,,,,
player,201810140oti,rav,AndrMa00,rush_yds,0,,,,,
player,201810140oti,rav,AndrMa00,rush_td,0,,,,,
player,201810140oti,rav,AndrMa00,rush_long,0,,,,,
player,201810140oti,rav,AndrMa00,targets,4,,,,,
player,201810140oti,rav,AndrMa00,rec,2,,,,,
player,201810140oti,rav,AndrMa00,rec_yds,20,,,,,
player,201810140oti,rav,AndrMa00,rec_td,0,,,,,
player,201810140oti,rav,AndrMa00,rec_long,13,,,,,
player,201810140oti,rav,AndrMa00,fumbles,0,,,,,
player,201810140oti,rav,AndrMa00,fumbles_lost,0,,,,,
player,201810140oti,rav,MoorCh00,pass_cmp,0,,,,,
player,201810140oti,rav,MoorCh00,pass_att,0,,,,,
player,201810140oti,rav,MoorCh00,pass_yds,0,,,,,
player,201810140oti,rav,MoorCh00,pass_td,0,,,,,
player,201810140oti,rav,MoorCh00,pass_int,0,,,,,
player,201810140oti,rav,MoorCh00,pass_sacked,0,,,,,
player,201810140oti,rav,MoorCh00,pass_sacked_yds,0,,,,,
player,201810140oti,rav,MoorCh00,pass_long,0,,,,,
player,201810140oti,rav,MoorCh00,pass_rating,,,,,,
player,201810140oti,rav,MoorCh00,rush_att,0,,,,,
player,201810140oti,rav,MoorCh00,rush_yds,0,,,,,
player,201810140oti,rav,MoorCh00,rush_td,0,,,,,
player,201810140oti,rav,MoorCh00,rush_long,0,,,,,
player,201810140oti,rav,MoorCh00,targets,3,,,,,
player,201810140oti,rav,MoorCh00,rec,3,,,,,
player,201810140oti,rav,MoorCh00,rec_yds,12,,,,,
player,201810140oti,rav,MoorCh00,rec_td,0,,,,,
player,201810140oti,rav,MoorCh00,rec_long,6,,,,,
player,201810140oti,rav,MoorCh00,fumbles,0,,,,,
player,201810140oti,rav,MoorCh00,fumbles_lost,0,,,,,
player,201810140oti,rav,BoylNi00,pass_cmp,0,,,,,
player,201810140oti,rav,BoylNi00,pass_att,0,,,,,
player,201810140oti,rav,BoylNi00,pass_yds,0,,,,,
player,201810140oti,rav,BoylNi00,pass_td,0,,,,,
player,201810140oti,rav,BoylNi00,pass_int,0,,,,,
player,201810140oti,rav,BoylNi00,pass_sacked,0,,,,,
player,201810140oti,rav,BoylNi00,pass_sacked_yds,0,,,,,
player,201810140oti,rav,BoylNi00,pass_long,0,,,,,
player,201810140oti,rav,BoylNi00,pass_rating,,,,,,
player,201810140oti,rav,BoylNi00,rush_att,0,,,,,
player,201810140oti,rav,BoylNi00,rush_yds,0,,,,,
player,201810140oti,rav,BoylNi00,rush_td,0,,,,,
player,201810140oti,rav,BoylNi00,rush_long,0,,,,,
player,201810140oti,rav,BoylNi00,targets,4,,,,,
player,201810140oti,rav,BoylNi00,rec,2,,,,,
player,201810140oti,rav,BoylNi00,rec_yds,7,,,,,
player,201810140oti,rav,BoylNi00,rec_td,0,,,,,
player,201810140oti,rav,BoylNi00,rec_long,8,,,,,
player,201810140oti,rav,BoylNi00,fumbles,0,,,,,
player,201810140oti,rav,BoylNi00,fumbles_lost,0,,,,,
player,201810140oti,rav,HursHa00,pass_cmp,0,,,,,
player,201810140oti,rav,HursHa00,pass_att,0,,,,,
player,201810140oti,rav,HursHa00,pass_yds,0,,,,,
player,201810140oti,rav,HursHa00,pass_td,0,,,,,
player,201810140oti,rav,HursHa00,pass_int,0,,,,,
player,201810140oti,rav,HursHa00,pass_sacked,0,,,,,
player,201810140oti,rav,HursHa00,pass_sacked_yds,0,,,,,
player,201810140oti,rav,HursHa00,pass_long,0,,,,,
player,201810140oti,rav,HursHa00,pass_rating,,,,,,
player,201810140oti,rav,HursHa00,rush_att,1,,,,,
player,201810140oti,rav,HursHa00,rush_yds,0,,,,,
player,201810140oti,rav,HursHa00,rush_td,0,,,,,
player,201810140oti,rav,HursHa00,rush_long,0,,,,,
player,201810140oti,rav,HursHa00,targets,1,,,,,
player,201810140oti,rav,HursHa00,rec,0,,,,,
player,201810140oti,rav,HursHa00,rec_yds,0,,,,,
player,201810140oti,rav,HursHa00,rec_td,0,,,,,
player,201810140oti,rav,HursHa00,rec_long,0,,,,,
player,201810140oti,rav,HursHa00,fumbles,0,,,,,
player,201810140oti,rav,HursHa00,fumbles_lost,0,,,,,
player,201810140oti,oti,MariMa01,pass_cmp,10,,,,,
player,201810140oti,oti,MariMa01,pass_att,15,,,,,
player,201810140oti,oti,MariMa01,pass_yds,117,,,,,
player,201810140oti,oti,MariMa01,pass_td,0,,,,,
player,201810140oti,oti,MariMa01,pass_int,0,,,,,
player,201810140oti,oti,MariMa01,pass_sacked,11,,,,,
player,201810140oti,oti,MariMa01,pass_sacked_yds,66,,,,,
player,201810140oti,oti,MariMa01,pass_long,24,,,,,
player,201810140oti,oti,MariMa01,pass_rating,90.1,,,,,
player,201810140oti,oti,MariMa01,rush_att,2,,,,,
player,201810140oti,oti,MariMa01,rush_yds,25,,,,,
player,201810140oti,oti,MariMa01,rush_td,0,,,,,
player,201810140oti,oti,MariMa01,rush_long,21,,,,,
player,201810140oti,oti,MariMa01,targets,0,,,,,
player,201810140oti,oti,MariMa01,rec,0,,,,,
player,201810140oti,oti,MariMa01,rec_yds,0,,,,,
player,201810140oti,oti,MariMa01,rec_td,0,,,,,
player,201810140oti,oti,MariMa01,rec_long,0,,,,,
player,201810140oti,oti,MariMa01,fumbles,1,,,,,
player,201810140oti,oti,MariMa01,fumbles_lost,0,,,,,
player,201810140oti,oti,HenrDe00,pass_cmp,0,,,,,
player,201810140oti,oti,HenrDe00,pass_att,0,,,,,
player,201810140oti,oti,HenrDe00,pass_yds,0,,,,,
player,201810140oti,oti,HenrDe00,pass_td,0,,,,,
player,201810140oti,oti,HenrDe00,pass_int,0,,,,,
player,201810140oti,oti,HenrDe00,pass_sacked,0,,,,,
player,201810140oti,oti,HenrDe00,pass_sacked_yds,0,,,,,
player,201810140oti,oti,HenrDe00,pass_long,0,,,,,
player,201810140oti,oti,HenrDe00,pass_rating,,,,,,
player,201810140oti,oti,HenrDe00,rush_att,7,,,,,
player,201810140oti,oti,HenrDe00,rush_yds,21,,,,,
player,201810140oti,oti,HenrDe00,rush_td,0,,,,,
player,201810140oti,oti,HenrDe00,rush_long,6,,,,,
player,201810140oti,oti,HenrDe00,targets,1,,,,,
player,201810140oti,oti,HenrDe00,rec,1,,,,,
player,201810140oti,oti,HenrDe00,rec_yds,5,,,,,
player,201810140oti,oti,HenrDe00,rec_td,0,,,,,
player,201810140oti,oti,HenrDe00,rec_long,5,,,,,
player,201810140oti,oti,HenrDe00,fumbles,0,,,,,
player,201810140oti,oti,HenrDe00,fumbles_lost,0,,,,,
player,201810140oti,oti,LewiDi00,pass_cmp,0,,,,,
player,201810140oti,oti,LewiDi00,pass_att,0,,,,,
player,201810140oti,oti,LewiDi00,pass_yds,0,,,,,
player,201810140oti,oti,LewiDi00,pass_td,0,,,,,
player,201810140oti,oti,LewiDi00,pass_int,0,,,,,
player,201810140oti,oti,LewiDi00,pass_sacked,0,,,,,
player,201810140oti,oti,LewiDi00,pass_sacked_yds,0,,,,,
player,201810140oti,oti,LewiDi00,pass_long,0,,,,,
player,201810140oti,oti,LewiDi00,pass_rating,,,,,,
player,201810140oti,oti,LewiDi00,rush_att,5,,,,,
player,201810140oti,oti,LewiDi00,rush_yds,9,,,,,
player,201810140oti,oti,LewiDi00,rush_td,0,,,,,
player,201810140oti,oti,LewiDi00,rush_long,7,,,,,
player,201810140oti,oti,LewiDi00,targets,2,,,,,
player,201810140oti,oti,LewiDi00,rec,2,,,,,
player,201810140oti,oti,LewiDi00,rec_yds,5,,,,,
player,201810140oti,oti,LewiDi00,rec_td,0,,,,,
player,201810140oti,oti,LewiDi00,rec_long,5,,,,,
player,201810140oti,oti,LewiDi00,fumbles,0,,,,,
player,201810140oti,oti,LewiDi00,fumbles_lost,0,,,,,
player,201810140oti,oti,SharTa00,pass_cmp,0,,,,,
player,201810140oti,oti,SharTa00,pass_att,0,,,,,
player,201810140oti,oti,SharTa00,pass_yds,0,,,,,
player,201810140oti,oti,SharTa00,pass_td,0,,,,,
player,201810140oti,oti,SharTa00,pass_int,0,,,,,
player,201810140oti,oti,SharTa00,pass_sacked,0,,,,,
player,201810140oti,oti,SharTa00,pass_sacked_yds,0,,,,,
player,201810140oti,oti,SharTa00,pass_long,0,,,,,
player,201810140oti,oti,SharTa00,pass_rating,,,,,,
player,201810140oti,oti,SharTa00,rush_att,0,,,,,
player,201810140oti,oti,SharTa00,rush_yds,0,,,,,
player,201810140oti,oti,SharTa00,rush_td,0,,,,,
player,201810140oti,oti,SharTa00,rush_long,0,,,,,
player,201810140oti,oti,SharTa00,targets,2,,,,,
player,201810140oti,oti,SharTa00,rec,2,,,,,
player,201810140oti,oti,SharTa00,rec_yds,33,,,,,
player,201810140oti,oti,SharTa00,rec_td,0,,,,,
player,201810140oti,oti,SharTa00,rec_long,17,,,,,
player,201810140oti,oti,SharTa00,fumbles,0,,,,,
player,201810140oti,oti,SharTa00,fumbles_lost,0,,,,,
player,201810140oti,oti,FirkAn00,pass_cmp,0,,,,,
player,201810140oti,oti,FirkAn00,pass_att,0,,,,,
player,201810140oti,oti,FirkAn00,pass_yds,0,,,,,
player,201810140oti,oti,FirkAn00,pass_td,0,,,,,
player,201810140oti,oti,FirkAn00,pass_int,0,,,,,
player,201810140oti,oti,FirkAn00,pass_sacked,0,,,,,
player,201810140oti,oti,FirkAn00,pass_sacked_yds,0,,,,,
player,201810140oti,oti,FirkAn00,pass_long,0,,,,,
player,201810140oti,oti,FirkAn00,pass_rating,,,,,,
player,201810140oti,oti,FirkAn00,rush_att,0,,,,,
player,201810140oti,oti,FirkAn00,rush_yds,0,,,,,
player,201810140oti,oti,FirkAn00,rush_td,0,,,,,
player,201810140oti,oti,FirkAn00,rush_long,0,,,,,
player,201810140oti,oti,FirkAn00,targets,2,,,,,
player,201810140oti,oti,FirkAn00,rec,2,,,,,
player,201810140oti,oti,FirkAn00,rec_yds,25,,,,,
player,201810140oti,oti,FirkAn00,rec_td,0,,,,,
player,201810140oti,oti,FirkAn00,rec_long,18,,,,,
player,201810140oti,oti,FirkAn00,fumbles,0,,,,,
player,201810140oti,oti,FirkAn00,fumbles_lost,0,,,,,
player,201810140oti,oti,DaviCo03,pass_cmp,0,,,,,
player,201810140oti,oti,DaviCo03,pass_att,0,,,,,
player,201810140oti,oti,DaviCo03,pass_yds,0,,,,,
player,201810140oti,oti,DaviCo03,pass_td,0,,,,,
player,201810140oti,oti,DaviCo03,pass_int,0,,,,,
player,201810140oti,oti,DaviCo03,pass_sacked,0,,,,,
player,201810140oti,oti,DaviCo03,pass_sacked_yds,0,,,,,
player,201810140oti,oti,DaviCo03,pass_long,0,,,,,
player,201810140oti,oti,DaviCo03,pass_rating,,,,,,
player,201810140oti,oti,DaviCo03,rush_att,0,,,,,
player,201810140oti,oti,DaviCo03,rush_yds,0,,,,,
player,201810140oti,oti,DaviCo03,rush_td,0,,,,,
player,201810140oti,oti,DaviCo03,rush_long,0,,,,,
player,201810140oti,oti,DaviCo03,targets,4,,,,,
player,201810140oti,oti,DaviCo03,rec,1,,,,,
player,201810140oti,oti,DaviCo03,rec_yds,24,,,,,
player,201810140oti,oti,DaviCo03,rec_td,0,,,,,
player,201810140oti,oti,DaviCo03,rec_long,24,,,,,
player,201810140oti,oti,DaviCo03,fumbles,0,,,,,
player,201810140oti,oti,DaviCo03,fumbles_lost,0,,,,,
player,201810140oti,oti,TaylTa00,pass_cmp,0,,,,,
player,201810140oti,oti,TaylTa00,pass_att,0,,,,,
player,201810140oti,oti,TaylTa00,pass_yds,0,,,,,
player,201810140oti,oti,TaylTa00,pass_td,0,,,,,
player,201810140oti,oti,TaylTa00,pass_int,0,,,,,
player,201810140oti,oti,TaylTa00,pass_sacked,0,,,,,
player,201810140oti,oti,TaylTa00,pass_sacked_yds,0,,,,,
player,201810140oti,oti,TaylTa00,pass_long,0,,,,,
player,201810140oti,oti,TaylTa00,pass_rating,,,,,,
player,201810140oti,oti,TaylTa00,rush_att,0,,,,,
player,201810140oti,oti,TaylTa00,rush_yds,0,,,,,
player,201810140oti,oti,TaylTa00,rush_td,0,,,,,
player,201810140oti,oti,TaylTa00,rush_long,0,,,,,
player,201810140oti,oti,TaylTa00,targets,2,,,,,
player,201810140oti,oti,TaylTa00,rec,1,,,,,
player,201810140oti,oti,TaylTa00,rec_yds,13,,,,,
player,201810140oti,oti,TaylTa00,rec_td,0,,,,,
player,201810140oti,oti,TaylTa00,rec_long,13,,,,,
player,201810140oti,oti,TaylTa00,fumbles,0,,,,,
player,201810140oti,oti,TaylTa00,fumbles_lost,0,,,,,
player,201810140oti,oti,SmitJo01,pass_cmp,0,,,,,
player,201810140oti,oti,SmitJo01,pass_att,0,,,,,
player,201810140oti,oti,SmitJo01,pass_yds,0,,,,,
player,201810140oti,oti,SmitJo01,pass_td,0,,,,,
player,201810140oti,oti,SmitJo01,pass_int,0,,,,,
player,201810140oti,oti,SmitJo01,pass_sacked,0,,,,,
player,201810140oti,oti,SmitJo01,pass_sacked_yds,0,,,,,
player,201810140oti,oti,SmitJo01,pass_long,0,,,,,
player,201810140oti,oti,SmitJo01,pass_rating,,,,,,
player,201810140oti,oti,SmitJo01,rush_att,0,,,,,
player,201810140oti,oti,SmitJo01,rush_yds,0,,,,,
player,201810140oti,oti,SmitJo01,rush_td,0,,,,,
player,201810140oti,oti,SmitJo01,rush_long,0,,,,,
player,201810140oti,oti,SmitJo01,targets,1,,,,,
player,201810140oti,oti,SmitJo01,rec,1,,,,,
player,201810140oti,oti,SmitJo01,rec_yds,12,,,,,
player,201810140oti,oti,SmitJo01,rec_td,0,,,,,
player,201810140oti,oti,SmitJo01,rec_long,12,,,,,
player,201810140oti,oti,SmitJo01,fumbles,0,,,,,
player,201810140oti,oti,SmitJo01,fumbles_lost,0,,,,,
player,201810140oti,rav,SmitZa00,def_int,0,,,,,
player,201810140oti,rav,SmitZa00,def_int_yds,0,,,,,
player,201810140oti,rav,SmitZa00,def_int_td,0,,,,,
player,201810140oti,rav,SmitZa00,def_int_long,0,,,,,
player,201810140oti,rav,SmitZa00,pass_defended,0,,,,,
player,201810140oti,rav,SmitZa00,sacks,3.0,,,,,
player,201810140oti,rav,SmitZa00,tackles_combined,5,,,,,
player,201810140oti,rav,SmitZa00,tackles_solo,4,,,,,
player,201810140oti,rav,SmitZa00,tackles_assists,1,,,,,
player,201810140oti,rav,SmitZa00,tackles_loss,3,,,,,
player,201810140oti,rav,SmitZa00,qb_hits,2,,,,,
player,201810140oti,rav,SmitZa00,fumbles_rec,0,,,,,
player,201810140oti,rav,SmitZa00,fumbles_rec_yds,0,,,,,
player,201810140oti,rav,SmitZa00,fumbles_rec_td,0,,,,,
player,201810140oti,rav,SmitZa00,fumbles_forced,1,,,,,
player,201810140oti,rav,OnwuPa00,def_int,0,,,,,
player,201810140oti,rav,OnwuPa00,def_int_yds,0,,,,,
player,201810140oti,rav,OnwuPa00,def_int_td,0,,,,,
player,201810140oti,rav,OnwuPa00,def_int_long,0,,,,,
player,201810140oti,rav,OnwuPa00,pass_defended,0,,,,,
player,201810140oti,rav,OnwuPa00,sacks,2.0,,,,,
player,201810140oti,rav,OnwuPa00,tackles_combined,4,,,,,
player,201810140oti,rav,OnwuPa00,tackles_solo,3,,,,,
player,201810140oti,rav,OnwuPa00,tackles_assists,1,,,,,
player,201810140oti,rav,OnwuPa00,tackles_loss,2,,,,,
player,201810140oti,rav,OnwuPa00,qb_hits,2,,,,,
player,201810140oti,rav,OnwuPa00,fumbles_rec,0,,,,,
player,201810140oti,rav,OnwuPa00,fumbles_rec_yds,0,,,,,
player,201810140oti,rav,OnwuPa00,fumbles_rec_td,0,,,,,
player,201810140oti,rav,OnwuPa00,fumbles_forced,0,,,,,
player,201810140oti,rav,JeffTo00,def_int,0,,,,,
