game,2018,2,20180916,201809160gnb,min,"Minnesota Vikings",29,gnb,"Green Bay Packers",29
player,201809160gnb,min,CousKi00,rec_yds,0,,,,,
player,201809160gnb,min,CousKi00,rec_td,0,,,,,
player,201809160gnb,min,CousKi00,rec_long,0,,,,,
player,201809160gnb,min,CousKi00,fumbles,0,,,,,
player,201809160gnb,min,CousKi00,fumbles_lost,0,,,,,
player,201809160gnb,min,CookDa01,pass_cmp,0,,,,,
player,201809160gnb,min,CookDa01,pass_att,0,,,,,
player,201809160gnb,min,CookDa01,pass_yds,0,,,,,
player,201809160gnb,min,CookDa01,pass_td,0,,,,,
player,201809160gnb,min,CookDa01,pass_int,0,,,,,
player,201809160gnb,min,CookDa01,pass_sacked,0,,,,,
player,201809160gnb,min,CookDa01,pass_sacked_yds,0,,,,,
player,201809160gnb,min,CookDa01,pass_long,0,,,,,
player,201809160gnb,min,CookDa01,pass_rating,,,,,,
player,201809160gnb,min,CookDa01,rush_att,10,,,,,
player,201809160gnb,min,CookDa01,rush_yds,38,,,,,
player,201809160gnb,min,CookDa01,rush_td,0,,,,,
player,201809160gnb,min,CookDa01,rush_long,9,,,,,
player,201809160gnb,min,CookDa01,targets,5,,,,,
player,201809160gnb,min,CookDa01,rec,3,,,,,
player,201809160gnb,min,CookDa01,rec_yds,52,,,,,
player,201809160gnb,min,CookDa01,rec_td,0,,,,,
player,201809160gnb,min,CookDa01,rec_long,24,,,,,
player,201809160gnb,min,CookDa01,fumbles,0,,,,,
player,201809160gnb,min,CookDa01,fumbles_lost,0,,,,,
player,201809160gnb,min,MurrLa00,pass_cmp,0,,,,,
player,201809160gnb,min,MurrLa00,pass_att,0,,,,,
player,201809160gnb,min,MurrLa00,pass_yds,0,,,,,
player,201809160gnb,min,MurrLa00,pass_td,0,,,,,
player,201809160gnb,min,MurrLa00,pass_int,0,,,,,
player,201809160gnb,min,MurrLa00,pass_sacked,0,,,,,
player,201809160gnb,min,MurrLa00,pass_sacked_yds,0,,,,,
player,201809160gnb,min,MurrLa00,pass_long,0,,,,,
player,201809160gnb,min,MurrLa00,pass_rating,,,,,,
player,201809160gnb,min,MurrLa00,rush_att,4,,,,,
player,201809160gnb,min,MurrLa00,rush_yds,19,,,,,
player,201809160gnb,min,MurrLa00,rush_td,0,,,,,
player,201809160gnb,min,MurrLa00,rush_long,9,,,,,
player,201809160gnb,min,MurrLa00,targets,0,,,,,
player,201809160gnb,min,MurrLa00,rec,0,,,,,
player,201809160gnb,min,MurrLa00,rec_yds,0,,,,,
player,201809160gnb,min,MurrLa00,rec_td,0,,,,,
player,201809160gnb,min,MurrLa00,rec_long,0,,,,,
player,201809160gnb,min,MurrLa00,fumbles,0,,,,,
player,201809160gnb,min,MurrLa00,fumbles_lost,0,,,,,
player,201809160gnb,min,HamxC.00,pass_cmp,0,,,,,
player,201809160gnb,min,HamxC.00,pass_att,0,,,,,
player,201809160gnb,min,HamxC.00,pass_yds,0,,,,,
player,201809160gnb,min,HamxC.00,pass_td,0,,,,,
player,201809160gnb,min,HamxC.00,pass_int,0,,,,,
player,201809160gnb,min,HamxC.00,pass_sacked,0,,,,,
player,201809160gnb,min,HamxC.00,pass_sacked_yds,0,,,,,
player,201809160gnb,min,HamxC.00,pass_long,0,,,,,
player,201809160gnb,min,HamxC.00,pass_rating,,,,,,
player,201809160gnb,min,HamxC.00,rush_att,1,,,,,
player,201809160gnb,min,HamxC.00,rush_yds,5,,,,,
player,201809160gnb,min,HamxC.00,rush_td,0,,,,,
player,201809160gnb,min,HamxC.00,rush_long,5,,,,,
player,201809160gnb,min,HamxC.00,targets,0,,,,,
player,201809160gnb,min,HamxC.00,rec,0,,,,,
player,201809160gnb,min,HamxC.00,rec_yds,0,,,,,
player,201809160gnb,min,HamxC.00,rec_td,0,,,,,
player,201809160gnb,min,HamxC.00,rec_long,0,,,,,
player,201809160gnb,min,HamxC.00,fumbles,0,,,,,
player,201809160gnb,min,HamxC.00,fumbles_lost,0,,,,,
player,201809160gnb,min,DiggSt00,pass_cmp,0,,,,,
player,201809160gnb,min,DiggSt00,pass_att,0,,,,,
player,201809160gnb,min,DiggSt00,pass_yds,0,,,,,
player,201809160gnb,min,DiggSt00,pass_td,0,,,,,
player,201809160gnb,min,DiggSt00,pass_int,0,,,,,
player,201809160gnb,min,DiggSt00,pass_sacked,0,,,,,
player,201809160gnb,min,DiggSt00,pass_sacked_yds,0,,,,,
player,201809160gnb,min,DiggSt00,pass_long,0,,,,,
player,201809160gnb,min,DiggSt00,pass_rating,,,,,,
player,201809160gnb,min,DiggSt00,rush_att,1,,,,,
player,201809160gnb,min,DiggSt00,rush_yds,1,,,,,
player,201809160gnb,min,DiggSt00,rush_td,0,,,,,
player,201809160gnb,min,DiggSt00,rush_long,1,,,,,
player,201809160gnb,min,DiggSt00,targets,13,,,,,
player,201809160gnb,min,DiggSt00,rec,9,,,,,
player,201809160gnb,min,DiggSt00,rec_yds,128,,,,,
player,201809160gnb,min,DiggSt00,rec_td,2,,,,,
player,201809160gnb,min,DiggSt00,rec_long,75,,,,,
player,201809160gnb,min,DiggSt00,fumbles,0,,,,,
player,201809160gnb,min,DiggSt00,fumbles_lost,0,,,,,
player,201809160gnb,min,ThieAd00,pass_cmp,0,,,,,
player,201809160gnb,min,ThieAd00,pass_att,0,,,,,
player,201809160gnb,min,ThieAd00,pass_yds,0,,,,,
player,201809160gnb,min,ThieAd00,pass_td,0,,,,,
player,201809160gnb,min,ThieAd00,pass_int,0,,,,,
player,201809160gnb,min,ThieAd00,pass_sacked,0,,,,,
player,201809160gnb,min,ThieAd00,pass_sacked_yds,0,,,,,
player,201809160gnb,min,ThieAd00,pass_long,0,,,,,
player,201809160gnb,min,ThieAd00,pass_rating,,,,,,
player,201809160gnb,min,ThieAd00,rush_att,0,,,,,
player,201809160gnb,min,ThieAd00,rush_yds,0,,,,,
player,201809160gnb,min,ThieAd00,rush_td,0,,,,,
player,201809160gnb,min,ThieAd00,rush_long,0,,,,,
player,201809160gnb,min,ThieAd00,targets,13,,,,,
player,201809160gnb,min,ThieAd00,rec,12,,,,,
player,201809160gnb,min,ThieAd00,rec_yds,131,,,,,
player,201809160gnb,min,ThieAd00,rec_td,1,,,,,
player,201809160gnb,min,ThieAd00,rec_long,25,,,,,
player,201809160gnb,min,ThieAd00,fumbles,0,,,,,
player,201809160gnb,min,ThieAd00,fumbles_lost,0,,,,,
player,201809160gnb,min,RudoKy00,pass_cmp,0,,,,,
player,201809160gnb,min,RudoKy00,pass_att,0,,,,,
player,201809160gnb,min,RudoKy00,pass_yds,0,,,,,
player,201809160gnb,min,RudoKy00,pass_td,0,,,,,
player,201809160gnb,min,RudoKy00,pass_int,0,,,,,
player,201809160gnb,min,RudoKy00,pass_sacked,0,,,,,
player,201809160gnb,min,RudoKy00,pass_sacked_yds,0,,,,,
player,201809160gnb,min,RudoKy00,pass_long,0,,,,,
player,201809160gnb,min,RudoKy00,pass_rating,,,,,,
player,201809160gnb,min,RudoKy00,rush_att,0,,,,,
player,201809160gnb,min,RudoKy00,rush_yds,0,,,,,
player,201809160gnb,min,RudoKy00,rush_td,0,,,,,
player,201809160gnb,min,RudoKy00,rush_long,0,,,,,
player,201809160gnb,min,RudoKy00,targets,8,,,,,
player,201809160gnb,min,RudoKy00,rec,7,,,,,
player,201809160gnb,min,RudoKy00,rec_yds,72,,,,,
player,201809160gnb,min,RudoKy00,rec_td,0,,,,,
player,201809160gnb,min,RudoKy00,rec_long,23,,,,,
player,201809160gnb,min,RudoKy00,fumbles,0,,,,,
player,201809160gnb,min,RudoKy00,fumbles_lost,0,,,,,
player,201809160gnb,min,TreaLa00,pass_cmp,0,,,,,
player,201809160gnb,min,TreaLa00,pass_att,0,,,,,
player,201809160gnb,min,TreaLa00,pass_yds,0,,,,,
player,201809160gnb,min,TreaLa00,pass_td,0,,,,,
player,201809160gnb,min,TreaLa00,pass_int,0,,,,,
player,201809160gnb,min,TreaLa00,pass_sacked,0,,,,,
player,201809160gnb,min,TreaLa00,pass_sacked_yds,0,,,,,
player,201809160gnb,min,TreaLa00,pass_long,0,,,,,
player,201809160gnb,min,TreaLa00,pass_rating,,,,,,
player,201809160gnb,min,TreaLa00,rush_att,0,,,,,
player,201809160gnb,min,TreaLa00,rush_yds,0,,,,,
player,201809160gnb,min,TreaLa00,rush_td,0,,,,,
player,201809160gnb,min,TreaLa00,rush_long,0,,,,,
player,201809160gnb,min,TreaLa00,targets,6,,,,,
player,201809160gnb,min,TreaLa00,rec,2,,,,,
player,201809160gnb,min,TreaLa00,rec_yds,23,,,,,
player,201809160gnb,min,TreaLa00,rec_td,1,,,,,
player,201809160gnb,min,TreaLa00,rec_long,14,,,,,
player,201809160gnb,min,TreaLa00,fumbles,0,,,,,
player,201809160gnb,min,TreaLa00,fumbles_lost,0,,,,,
player,201809160gnb,min,MorgDa01,pass_cmp,0,,,,,
player,201809160gnb,min,MorgDa01,pass_att,0,,,,,
player,201809160gnb,min,MorgDa01,pass_yds,0,,,,,
player,201809160gnb,min,MorgDa01,pass_td,0,,,,,
player,201809160gnb,min,MorgDa01,pass_int,0,,,,,
player,201809160gnb,min,MorgDa01,pass_sacked,0,,,,,
player,201809160gnb,min,MorgDa01,pass_sacked_yds,0,,,,,
player,201809160gnb,min,MorgDa01,pass_long,0,,,,,
player,201809160gnb,min,MorgDa01,pass_rating,,,,,,
player,201809160gnb,min,MorgDa01,rush_att,0,,,,,
player,201809160gnb,min,MorgDa01,rush_yds,0,,,,,
player,201809160gnb,min,MorgDa01,rush_td,0,,,,,
player,201809160gnb,min,MorgDa01,rush_long,0,,,,,
player,201809160gnb,min,MorgDa01,targets,2,,,,,
player,201809160gnb,min,MorgDa01,rec,2,,,,,
player,201809160gnb,min,MorgDa01,rec_yds,19,,,,,
player,201809160gnb,min,MorgDa01,rec_td,0,,,,,
player,201809160gnb,min,MorgDa01,rec_long,13,,,,,
player,201809160gnb,min,MorgDa01,fumbles,0,,,,,
player,201809160gnb,min,MorgDa01,fumbles_lost,0,,,,,
player,201809160gnb,min,ColeSt00,pass_cmp,0,,,,,
player,201809160gnb,min,ColeSt00,pass_att,0,,,,,
player,201809160gnb,min,ColeSt00,pass_yds,0,,,,,
player,201809160gnb,min,ColeSt00,pass_td,0,,,,,
player,201809160gnb,min,ColeSt00,pass_int,0,,,,,
player,201809160gnb,min,ColeSt00,pass_sacked,0,,,,,
player,201809160gnb,min,ColeSt00,pass_sacked_yds,0,,,,,
player,201809160gnb,min,ColeSt00,pass_long,0,,,,,
player,201809160gnb,min,ColeSt00,pass_rating,,,,,,
player,201809160gnb,min,ColeSt00,rush_att,0,,,,,
player,201809160gnb,min,ColeSt00,rush_yds,0,,,,,
player,201809160gnb,min,ColeSt00,rush_td,0,,,,,
player,201809160gnb,min,ColeSt00,rush_long,0,,,,,
player,201809160gnb,min,ColeSt00,targets,1,,,,,
player,201809160gnb,min,ColeSt00,rec,0,,,,,
player,201809160gnb,min,ColeSt00,rec_yds,0,,,,,
player,201809160gnb,min,ColeSt00,rec_td,0,,,,,
player,201809160gnb,min,ColeSt00,rec_long,0,,,,,
player,201809160gnb,min,ColeSt00,fumbles,0,,,,,
player,201809160gnb,min,ColeSt00,fumbles_lost,0,,,,,
player,201809160gnb,gnb,RodgAa00,pass_cmp,30,,,,,
player,201809160gnb,gnb,RodgAa00,pass_att,42,,,,,
player,201809160gnb,gnb,RodgAa00,pass_yds,281,,,,,
player,201809160gnb,gnb,RodgAa00,pass_td,1,,,,,
player,201809160gnb,gnb,RodgAa00,pass_int,0,,,,,
player,201809160gnb,gnb,RodgAa00,pass_sacked,4,,,,,
player,201809160gnb,gnb,RodgAa00,pass_sacked_yds,28,,,,,
player,201809160gnb,gnb,RodgAa00,pass_long,34,,,,,
player,201809160gnb,gnb,RodgAa00,pass_rating,97.4,,,,,
player,201809160gnb,gnb,RodgAa00,rush_att,3,,,,,
player,201809160gnb,gnb,RodgAa00,rush_yds,8,,,,,
player,201809160gnb,gnb,RodgAa00,rush_td,0,,,,,
player,201809160gnb,gnb,RodgAa00,rush_long,7,,,,,
player,201809160gnb,gnb,RodgAa00,targets,0,,,,,
player,201809160gnb,gnb,RodgAa00,rec,0,,,,,
player,201809160gnb,gnb,RodgAa00,rec_yds,0,,,,,
player,201809160gnb,gnb,RodgAa00,rec_td,0,,,,,
player,201809160gnb,gnb,RodgAa00,rec_long,0,,,,,
player,201809160gnb,gnb,RodgAa00,fumbles,1,,,,,
player,201809160gnb,gnb,RodgAa00,fumbles_lost,0,,,,,
player,201809160gnb,gnb,WillJa06,pass_cmp,0,,,,,
player,201809160gnb,gnb,WillJa06,pass_att,0,,,,,
player,201809160gnb,gnb,WillJa06,pass_yds,0,,,,,
player,201809160gnb,gnb,WillJa06,pass_td,0,,,,,
player,201809160gnb,gnb,WillJa06,pass_int,0,,,,,
player,201809160gnb,gnb,WillJa06,pass_sacked,0,,,,,
player,201809160gnb,gnb,WillJa06,pass_sacked_yds,0,,,,,
player,201809160gnb,gnb,WillJa06,pass_long,0,,,,,
player,201809160gnb,gnb,WillJa06,pass_rating,,,,,,
player,201809160gnb,gnb,WillJa06,rush_att,16,,,,,
player,201809160gnb,gnb,WillJa06,rush_yds,59,,,,,
player,201809160gnb,gnb,WillJa06,rush_td,0,,,,,
player,201809160gnb,gnb,WillJa06,rush_long,11,,,,,
player,201809160gnb,gnb,WillJa06,targets,4,,,,,
player,201809160gnb,gnb,WillJa06,rec,3,,,,,
player,201809160gnb,gnb,WillJa06,rec_yds,12,,,,,
player,201809160gnb,gnb,WillJa06,rec_td,0,,,,,
player,201809160gnb,gnb,WillJa06,rec_long,7,,,,,
player,201809160gnb,gnb,WillJa06,fumbles,0,,,,,
player,201809160gnb,gnb,WillJa06,fumbles_lost,0,,,,,
player,201809160gnb,gnb,MontTy01,pass_cmp,0,,,,,
player,201809160gnb,gnb,MontTy01,pass_att,0,,,,,
player,201809160gnb,gnb,MontTy01,pass_yds,0,,,,,
player,201809160gnb,gnb,MontTy01,pass_td,0,,,,,
player,201809160gnb,gnb,MontTy01,pass_int,0,,,,,
player,201809160gnb,gnb,MontTy01,pass_sacked,0,,,,,
player,201809160gnb,gnb,MontTy01,pass_sacked_yds,0,,,,,
player,201809160gnb,gnb,MontTy01,pass_long,0,,,,,
player,201809160gnb,gnb,MontTy01,pass_rating,,,,,,
player,201809160gnb,gnb,MontTy01,rush_att,5,,,,,
player,201809160gnb,gnb,MontTy01,rush_yds,31,,,,,
player,201809160gnb,gnb,MontTy01,rush_td,0,,,,,
player,201809160gnb,gnb,MontTy01,rush_long,16,,,,,
player,201809160gnb,gnb,MontTy01,targets,2,,,,,
player,201809160gnb,gnb,MontTy01,rec,1,,,,,
player,201809160gnb,gnb,MontTy01,rec_yds,9,,,,,
player,201809160gnb,gnb,MontTy01,rec_td,0,,,,,
player,201809160gnb,gnb,MontTy01,rec_long,9,,,,,
player,201809160gnb,gnb,MontTy01,fumbles,0,,,,,
player,201809160gnb,gnb,MontTy01,fumbles_lost,0,,,,,
player,201809160gnb,gnb,GrahJi00,pass_cmp,0,,,,,
player,201809160gnb,gnb,GrahJi00,pass_att,0,,,,,
player,201809160gnb,gnb,GrahJi00,pass_yds,0,,,,,
player,201809160gnb,gnb,GrahJi00,pass_td,0,,,,,
player,201809160gnb,gnb,GrahJi00,pass_int,0,,,,,
player,201809160gnb,gnb,GrahJi00,pass_sacked,0,,,,,
player,201809160gnb,gnb,GrahJi00,pass_sacked_yds,0,,,,,
player,201809160gnb,gnb,GrahJi00,pass_long,0,,,,,
player,201809160gnb,gnb,GrahJi00,pass_rating,,,,,,
player,201809160gnb,gnb,GrahJi00,rush_att,0,,,,,
player,201809160gnb,gnb,GrahJi00,rush_yds,0,,,,,
player,201809160gnb,gnb,GrahJi00,rush_td,0,,,,,
player,201809160gnb,gnb,GrahJi00,rush_long,0,,,,,
player,201809160gnb,gnb,GrahJi00,targets,8,,,,,
player,201809160gnb,gnb,GrahJi00,rec,6,,,,,
player,201809160gnb,gnb,GrahJi00,rec_yds,95,,,,,
player,201809160gnb,gnb,GrahJi00,rec_td,0,,,,,
player,201809160gnb,gnb,GrahJi00,rec_long,34,,,,,
player,201809160gnb,gnb,GrahJi00,fumbles,0,,,,,
player,201809160gnb,gnb,GrahJi00,fumbles_lost,0,,,,,
player,201809160gnb,gnb,AdamDa01,pass_cmp,0,,,,,
player,201809160gnb,gnb,AdamDa01,pass_att,0,,,,,
player,201809160gnb,gnb,AdamDa01,pass_yds,0,,,,,
player,201809160gnb,gnb,AdamDa01,pass_td,0,,,,,
player,201809160gnb,gnb,AdamDa01,pass_int,0,,,,,
player,201809160gnb,gnb,AdamDa01,pass_sacked,0,,,,,
player,201809160gnb,gnb,AdamDa01,pass_sacked_yds,0,,,,,
player,201809160gnb,gnb,AdamDa01,pass_long,0,,,,,
player,201809160gnb,gnb,AdamDa01,pass_rating,,,,,,
player,201809160gnb,gnb,AdamDa01,rush_att,0,,,,,
player,201809160gnb,gnb,AdamDa01,rush_yds,0,,,,,
player,201809160gnb,gnb,AdamDa01,rush_td,0,,,,,
player,201809160gnb,gnb,AdamDa01,rush_long,0,,,,,
player,201809160gnb,gnb,AdamDa01,targets,12,,,,,
player,201809160gnb,gnb,AdamDa01,rec,8,,,,,
player,201809160gnb,gnb,AdamDa01,rec_yds,64,,,,,
player,201809160gnb,gnb,AdamDa01,rec_td,1,,,,,
player,201809160gnb,gnb,AdamDa01,rec_long,16,,,,,
player,201809160gnb,gnb,AdamDa01,fumbles,0,,,,,
player,201809160gnb,gnb,AdamDa01,fumbles_lost,0,,,,,
player,201809160gnb,gnb,AlliGe01,pass_cmp,0,,,,,
player,201809160gnb,gnb,AlliGe01,pass_att,0,,,,,
player,201809160gnb,gnb,AlliGe01,pass_yds,0,,,,,
player,201809160gnb,gnb,AlliGe01,pass_td,0,,,,,
player,201809160gnb,gnb,AlliGe01,pass_int,0,,,,,
player,201809160gnb,gnb,AlliGe01,pass_sacked,0,,,,,
player,201809160gnb,gnb,AlliGe01,pass_sacked_yds,0,,,,,
player,201809160gnb,gnb,AlliGe01,pass_long,0,,,,,
player,201809160gnb,gnb,AlliGe01,pass_rating,,,,,,
player,201809160gnb,gnb,AlliGe01,rush_att,0,,,,,
player,201809160gnb,gnb,AlliGe01,rush_yds,0,,,,,
player,201809160gnb,gnb,AlliGe01,rush_td,0,,,,,
player,201809160gnb,gnb,AlliGe01,rush_long,0,,,,,
player,201809160gnb,gnb,AlliGe01,targets,6,,,,,
player,201809160gnb,gnb,AlliGe01,rec,6,,,,,
player,201809160gnb,gnb,AlliGe01,rec_yds,64,,,,,
player,201809160gnb,gnb,AlliGe01,rec_td,0,,,,,
player,201809160gnb,gnb,AlliGe01,rec_long,22,,,,,
player,201809160gnb,gnb,AlliGe01,fumbles,0,,,,,
player,201809160gnb,gnb,AlliGe01,fumbles_lost,0,,,,,
player,201809160gnb,gnb,CobbRa00,pass_cmp,0,,,,,
player,201809160gnb,gnb,CobbRa00,pass_att,0,,,,,
player,201809160gnb,gnb,CobbRa00,pass_yds,0,,,,,
player,201809160gnb,gnb,CobbRa00,pass_td,0,,,,,
player,201809160gnb,gnb,CobbRa00,pass_int,0,,,,,
player,201809160gnb,gnb,CobbRa00,pass_sacked,0,,,,,
player,201809160gnb,gnb,CobbRa00,pass_sacked_yds,0,,,,,
player,201809160gnb,gnb,CobbRa00,pass_long,0,,,,,
player,201809160gnb,gnb,CobbRa00,pass_rating,,,,,,
player,201809160gnb,gnb,CobbRa00,rush_att,0,,,,,
player,201809160gnb,gnb,CobbRa00,rush_yds,0,,,,,
player,201809160gnb,gnb,CobbRa00,rush_td,0,,,,,
player,201809160gnb,gnb,CobbRa00,rush_long,0,,,,,
player,201809160gnb,gnb,CobbRa00,targets,6,,,,,
player,201809160gnb,gnb,CobbRa00,rec,4,,,,,
player,201809160gnb,gnb,CobbRa00,rec_yds,30,,,,,
player,201809160gnb,gnb,CobbRa00,rec_td,0,,,,,
player,201809160gnb,gnb,CobbRa00,rec_long,14,,,,,
player,201809160gnb,gnb,CobbRa00,fumbles,1,,,,,
player,201809160gnb,gnb,CobbRa00,fumbles_lost,0,,,,,
player,201809160gnb,gnb,KendLa00,pass_cmp,0,,,,,
player,201809160gnb,gnb,KendLa00,pass_att,0,,,,,
player,201809160gnb,gnb,KendLa00,pass_yds,0,,,,,
player,201809160gnb,gnb,KendLa00,pass_td,0,,,,,
player,201809160gnb,gnb,KendLa00,pass_int,0,,,,,
player,201809160gnb,gnb,KendLa00,pass_sacked,0,,,,,
player,201809160gnb,gnb,KendLa00,pass_sacked_yds,0,,,,,
player,201809160gnb,gnb,KendLa00,pass_long,0,,,,,
player,201809160gnb,gnb,KendLa00,pass_rating,,,,,,
player,201809160gnb,gnb,KendLa00,rush_att,0,,,,,
player,201809160gnb,gnb,KendLa00,rush_yds,0,,,,,
player,201809160gnb,gnb,KendLa00,rush_td,0,,,,,
player,201809160gnb,gnb,KendLa00,rush_long,0,,,,,
player,201809160gnb,gnb,KendLa00,targets,1,,,,,
player,201809160gnb,gnb,KendLa00,rec,1,,,,,
player,201809160gnb,gnb,KendLa00,rec_yds,4,,,,,
player,201809160gnb,gnb,KendLa00,rec_td,0,,,,,
player,201809160gnb,gnb,KendLa00,rec_long,4,,,,,
player,201809160gnb,gnb,KendLa00,fumbles,0,,,,,
player,201809160gnb,gnb,KendLa00,fumbles_lost,0,,,,,
player,201809160gnb,gnb,ValdMa00,pass_cmp,0,,,,,
player,201809160gnb,gnb,ValdMa00,pass_att,0,,,,,
player,201809160gnb,gnb,ValdMa00,pass_yds,0,,,,,
player,201809160gnb,gnb,ValdMa00,pass_td,0,,,,,
player,201809160gnb,gnb,ValdMa00,pass_int,0,,,,,
player,201809160gnb,gnb,ValdMa00,pass_sacked,0,,,,,
player,201809160gnb,gnb,ValdMa00,pass_sacked_yds,0,,,,,
player,201809160gnb,gnb,ValdMa00,pass_long,0,,,,,
player,201809160gnb,gnb,ValdMa00,pass_rating,,,,,,
player,201809160gnb,gnb,ValdMa00,rush_att,0,,,,,
player,201809160gnb,gnb,ValdMa00,rush_yds,0,,,,,
player,201809160gnb,gnb,ValdMa00,rush_td,0,,,,,
player,201809160gnb,gnb,ValdMa00,rush_long,0,,,,,
player,201809160gnb,gnb,ValdMa00,targets,1,,,,,
player,201809160gnb,gnb,ValdMa00,rec,1,,,,,
player,201809160gnb,gnb,ValdMa00,rec_yds,3,,,,,
player,201809160gnb,gnb,ValdMa00,rec_td,0,,,,,
player,201809160gnb,gnb,ValdMa00,rec_long,3,,,,,
player,201809160gnb,gnb,ValdMa00,fumbles,0,,,,,
player,201809160gnb,gnb,ValdMa00,fumbles_lost,0,,,,,
player,201809160gnb,gnb,LewiMa00,pass_cmp,0,,,,,
player,201809160gnb,gnb,LewiMa00,pass_att,0,,,,,
player,201809160gnb,gnb,LewiMa00,pass_yds,0,,,,,
player,201809160gnb,gnb,LewiMa00,pass_td,0,,,,,
player,201809160gnb,gnb,LewiMa00,pass_int,0,,,,,
player,201809160gnb,gnb,LewiMa00,pass_sacked,0,,,,,
player,201809160gnb,gnb,LewiMa00,pass_sacked_yds,0,,,,,
player,201809160gnb,gnb,LewiMa00,pass_long,0,,,,,
player,201809160gnb,gnb,LewiMa00,pass_rating,,,,,,
player,201809160gnb,gnb,LewiMa00,rush_att,0,,,,,
player,201809160gnb,gnb,LewiMa00,rush_yds,0,,,,,
player,201809160gnb,gnb,LewiMa00,rush_td,0,,,,,
player,201809160gnb,gnb,LewiMa00,rush_long,0,,,,,
player,201809160gnb,gnb,LewiMa00,targets,1,,,,,
player,201809160gnb,gnb,LewiMa00,rec,0,,,,,
player,201809160gnb,gnb,LewiMa00,rec_yds,0,,,,,
player,201809160gnb,gnb,LewiMa00,rec_td,0,,,,,
player,201809160gnb,gnb,LewiMa00,rec_long,0,,,,,
player,201809160gnb,gnb,LewiMa00,fumbles,0,,,,,
player,201809160gnb,gnb,LewiMa00,fumbles_lost,0,,,,,
player,201809160gnb,min,AlexMa01,def_int,0,,,,,
player,201809160gnb,min,AlexMa01,def_int_yds,0,,,,,
player,201809160gnb,min,AlexMa01,def_int_td,0,,,,,
player,201809160gnb,min,AlexMa01,def_int_long,0,,,,,
player,201809160gnb,min,AlexMa01,pass_defended,0,,,,,
player,201809160gnb,min,AlexMa01,sacks,1.0,,,,,
player,201809160gnb,min,AlexMa01,tackles_combined,7,,,,,
player,201809160gnb,min,AlexMa01,tackles_solo,7,,,,,
player,201809160gnb,min,AlexMa01,tackles_assists,0,,,,,
player,201809160gnb,min,AlexMa01,tackles_loss,1,,,,,
player,201809160gnb,min,AlexMa01,qb_hits,1,,,,,
player,201809160gnb,min,AlexMa01,fumbles_rec,0,,,,,
player,201809160gnb,min,AlexMa01,fumbles_rec_yds,0,,,,,
player,201809160gnb,min,AlexMa01,fumbles_rec_td,0,,,,,
player,201809160gnb,min,AlexMa01,fumbles_forced,0,,,,,
player,201809160gnb,min,HuntDa01,def_int,0,,,,,
player,201809160gnb,min,HuntDa01,def_int_yds,0,,,,,
player,201809160gnb,min,HuntDa01,def_int_td,0,,,,,
player,201809160gnb,min,HuntDa01,def_int_long,0,,,,,
