game,2018,3,20180923,201809230mia,rai,"Oakland Raiders",20,mia,"Miami Dolphins",28
player,201809230mia,rai,MartDo00,pass_rating,,,,,,
player,201809230mia,rai,MartDo00,rush_att,9,,,,,
player,201809230mia,rai,MartDo00,rush_yds,43,,,,,
player,201809230mia,rai,MartDo00,rush_td,0,,,,,
player,201809230mia,rai,MartDo00,rush_long,15,,,,,
player,201809230mia,rai,MartDo00,targets,0,,,,,
player,201809230mia,rai,MartDo00,rec,0,,,,,
player,201809230mia,rai,MartDo00,rec_yds,0,,,,,
player,201809230mia,rai,MartDo00,rec_td,0,,,,,
player,201809230mia,rai,MartDo00,rec_long,0,,,,,
player,201809230mia,rai,MartDo00,fumbles,0,,,,,
player,201809230mia,rai,MartDo00,fumbles_lost,0,,,,,
player,201809230mia,rai,BryaMa00,pass_cmp,0,,,,,
player,201809230mia,rai,BryaMa00,pass_att,0,,,,,
player,201809230mia,rai,BryaMa00,pass_yds,0,,,,,
player,201809230mia,rai,BryaMa00,pass_td,0,,,,,
player,201809230mia,rai,BryaMa00,pass_int,0,,,,,
player,201809230mia,rai,BryaMa00,pass_sacked,0,,,,,
player,201809230mia,rai,BryaMa00,pass_sacked_yds,0,,,,,
player,201809230mia,rai,BryaMa00,pass_long,0,,,,,
player,201809230mia,rai,BryaMa00,pass_rating,,,,,,
player,201809230mia,rai,BryaMa00,rush_att,1,,,,,
player,201809230mia,rai,BryaMa00,rush_yds,4,,,,,
player,201809230mia,rai,BryaMa00,rush_td,0,,,,,
player,201809230mia,rai,BryaMa00,rush_long,4,,,,,
player,201809230mia,rai,BryaMa00,targets,5,,,,,
player,201809230mia,rai,BryaMa00,rec,2,,,,,
player,201809230mia,rai,BryaMa00,rec_yds,30,,,,,
player,201809230mia,rai,BryaMa00,rec_td,0,,,,,
player,201809230mia,rai,BryaMa00,rec_long,19,,,,,
player,201809230mia,rai,BryaMa00,fumbles,0,,,,,
player,201809230mia,rai,BryaMa00,fumbles_lost,0,,,,,
player,201809230mia,rai,NelsJo00,pass_cmp,0,,,,,
player,201809230mia,rai,NelsJo00,pass_att,0,,,,,
player,201809230mia,rai,NelsJo00,pass_yds,0,,,,,
player,201809230mia,rai,NelsJo00,pass_td,0,,,,,
player,201809230mia,rai,NelsJo00,pass_int,0,,,,,
player,201809230mia,rai,NelsJo00,pass_sacked,0,,,,,
player,201809230mia,rai,NelsJo00,pass_sacked_yds,0,,,,,
player,201809230mia,rai,NelsJo00,pass_long,0,,,,,
player,201809230mia,rai,NelsJo00,pass_rating,,,,,,
player,201809230mia,rai,NelsJo00,rush_att,0,,,,,
player,201809230mia,rai,NelsJo00,rush_yds,0,,,,,
player,201809230mia,rai,NelsJo00,rush_td,0,,,,,
player,201809230mia,rai,NelsJo00,rush_long,0,,,,,
player,201809230mia,rai,NelsJo00,targets,8,,,,,
player,201809230mia,rai,NelsJo00,rec,6,,,,,
player,201809230mia,rai,NelsJo00,rec_yds,173,,,,,
player,201809230mia,rai,NelsJo00,rec_td,1,,,,,
player,201809230mia,rai,NelsJo00,rec_long,66,,,,,
player,201809230mia,rai,NelsJo00,fumbles,1,,,,,
player,201809230mia,rai,NelsJo00,fumbles_lost,0,,,,,
player,201809230mia,rai,RichJa01,pass_cmp,0,,,,,
player,201809230mia,rai,RichJa01,pass_att,0,,,,,
player,201809230mia,rai,RichJa01,pass_yds,0,,,,,
player,201809230mia,rai,RichJa01,pass_td,0,,,,,
player,201809230mia,rai,RichJa01,pass_int,0,,,,,
player,201809230mia,rai,RichJa01,pass_sacked,0,,,,,
player,201809230mia,rai,RichJa01,pass_sacked_yds,0,,,,,
player,201809230mia,rai,RichJa01,pass_long,0,,,,,
player,201809230mia,rai,RichJa01,pass_rating,,,,,,
player,201809230mia,rai,RichJa01,rush_att,0,,,,,
player,201809230mia,rai,RichJa01,rush_yds,0,,,,,
player,201809230mia,rai,RichJa01,rush_td,0,,,,,
player,201809230mia,rai,RichJa01,rush_long,0,,,,,
player,201809230mia,rai,RichJa01,targets,7,,,,,
player,201809230mia,rai,RichJa01,rec,6,,,,,
player,201809230mia,rai,RichJa01,rec_yds,59,,,,,
player,201809230mia,rai,RichJa01,rec_td,0,,,,,
player,201809230mia,rai,RichJa01,rec_long,12,,,,,
player,201809230mia,rai,RichJa01,fumbles,0,,,,,
player,201809230mia,rai,RichJa01,fumbles_lost,0,,,,,
player,201809230mia,rai,CookJa02,pass_cmp,0,,,,,
player,201809230mia,rai,CookJa02,pass_att,0,,,,,
player,201809230mia,rai,CookJa02,pass_yds,0,,,,,
player,201809230mia,rai,CookJa02,pass_td,0,,,,,
player,201809230mia,rai,CookJa02,pass_int,0,,,,,
player,201809230mia,rai,CookJa02,pass_sacked,0,,,,,
player,201809230mia,rai,CookJa02,pass_sacked_yds,0,,,,,
player,201809230mia,rai,CookJa02,pass_long,0,,,,,
player,201809230mia,rai,CookJa02,pass_rating,,,,,,
player,201809230mia,rai,CookJa02,rush_att,0,,,,,
player,201809230mia,rai,CookJa02,rush_yds,0,,,,,
player,201809230mia,rai,CookJa02,rush_td,0,,,,,
player,201809230mia,rai,CookJa02,rush_long,0,,,,,
player,201809230mia,rai,CookJa02,targets,6,,,,,
player,201809230mia,rai,CookJa02,rec,5,,,,,
player,201809230mia,rai,CookJa02,rec_yds,31,,,,,
player,201809230mia,rai,CookJa02,rec_td,0,,,,,
player,201809230mia,rai,CookJa02,rec_long,13,,,,,
player,201809230mia,rai,CookJa02,fumbles,0,,,,,
player,201809230mia,rai,CookJa02,fumbles_lost,0,,,,,
player,201809230mia,rai,CoopAm00,pass_cmp,0,,,,,
player,201809230mia,rai,CoopAm00,pass_att,0,,,,,
player,201809230mia,rai,CoopAm00,pass_yds,0,,,,,
player,201809230mia,rai,CoopAm00,pass_td,0,,,,,
player,201809230mia,rai,CoopAm00,pass_int,0,,,,,
player,201809230mia,rai,CoopAm00,pass_sacked,0,,,,,
player,201809230mia,rai,CoopAm00,pass_sacked_yds,0,,,,,
player,201809230mia,rai,CoopAm00,pass_long,0,,,,,
player,201809230mia,rai,CoopAm00,pass_rating,,,,,,
player,201809230mia,rai,CoopAm00,rush_att,0,,,,,
player,201809230mia,rai,CoopAm00,rush_yds,0,,,,,
player,201809230mia,rai,CoopAm00,rush_td,0,,,,,
player,201809230mia,rai,CoopAm00,rush_long,0,,,,,
player,201809230mia,rai,CoopAm00,targets,5,,,,,
player,201809230mia,rai,CoopAm00,rec,2,,,,,
player,201809230mia,rai,CoopAm00,rec_yds,17,,,,,
player,201809230mia,rai,CoopAm00,rec_td,0,,,,,
player,201809230mia,rai,CoopAm00,rec_long,9,,,,,
player,201809230mia,rai,CoopAm00,fumbles,0,,,,,
player,201809230mia,rai,CoopAm00,fumbles_lost,0,,,,,
player,201809230mia,rai,HarrDw00,pass_cmp,0,,,,,
player,201809230mia,rai,HarrDw00,pass_att,0,,,,,
player,201809230mia,rai,HarrDw00,pass_yds,0,,,,,
player,201809230mia,rai,HarrDw00,pass_td,0,,,,,
player,201809230mia,rai,HarrDw00,pass_int,0,,,,,
player,201809230mia,rai,HarrDw00,pass_sacked,0,,,,,
player,201809230mia,rai,HarrDw00,pass_sacked_yds,0,,,,,
player,201809230mia,rai,HarrDw00,pass_long,0,,,,,
player,201809230mia,rai,HarrDw00,pass_rating,,,,,,
player,201809230mia,rai,HarrDw00,rush_att,0,,,,,
player,201809230mia,rai,HarrDw00,rush_yds,0,,,,,
player,201809230mia,rai,HarrDw00,rush_td,0,,,,,
player,201809230mia,rai,HarrDw00,rush_long,0,,,,,
player,201809230mia,rai,HarrDw00,targets,2,,,,,
player,201809230mia,rai,HarrDw00,rec,2,,,,,
player,201809230mia,rai,HarrDw00,rec_yds,11,,,,,
player,201809230mia,rai,HarrDw00,rec_td,0,,,,,
player,201809230mia,rai,HarrDw00,rec_long,7,,,,,
player,201809230mia,rai,HarrDw00,fumbles,0,,,,,
player,201809230mia,rai,HarrDw00,fumbles_lost,0,,,,,
player,201809230mia,rai,SmitKe03,pass_cmp,0,,,,,
player,201809230mia,rai,SmitKe03,pass_att,0,,,,,
player,201809230mia,rai,SmitKe03,pass_yds,0,,,,,
player,201809230mia,rai,SmitKe03,pass_td,0,,,,,
player,201809230mia,rai,SmitKe03,pass_int,0,,,,,
player,201809230mia,rai,SmitKe03,pass_sacked,0,,,,,
player,201809230mia,rai,SmitKe03,pass_sacked_yds,0,,,,,
player,201809230mia,rai,SmitKe03,pass_long,0,,,,,
player,201809230mia,rai,SmitKe03,pass_rating,,,,,,
player,201809230mia,rai,SmitKe03,rush_att,1,,,,,
player,201809230mia,rai,SmitKe03,rush_yds,0,,,,,
player,201809230mia,rai,SmitKe03,rush_td,0,,,,,
player,201809230mia,rai,SmitKe03,rush_long,0,,,,,
player,201809230mia,rai,SmitKe03,targets,1,,,,,
player,201809230mia,rai,SmitKe03,rec,1,,,,,
player,201809230mia,rai,SmitKe03,rec_yds,2,,,,,
player,201809230mia,rai,SmitKe03,rec_td,0,,,,,
player,201809230mia,rai,SmitKe03,rec_long,2,,,,,
player,201809230mia,rai,SmitKe03,fumbles,0,,,,,
player,201809230mia,rai,SmitKe03,fumbles_lost,0,,,,,
player,201809230mia,mia,TannRy00,pass_cmp,17,,,,,
player,201809230mia,mia,TannRy00,pass_att,23,,,,,
player,201809230mia,mia,TannRy00,pass_yds,289,,,,,
player,201809230mia,mia,TannRy00,pass_td,3,,,,,
player,201809230mia,mia,TannRy00,pass_int,0,,,,,
player,201809230mia,mia,TannRy00,pass_sacked,1,,,,,
player,201809230mia,mia,TannRy00,pass_sacked_yds,9,,,,,
player,201809230mia,mia,TannRy00,pass_long,74,,,,,
player,201809230mia,mia,TannRy00,pass_rating,155.3,,,,,
player,201809230mia,mia,TannRy00,rush_att,3,,,,,
player,201809230mia,mia,TannRy00,rush_yds,26,,,,,
player,201809230mia,mia,TannRy00,rush_td,0,,,,,
player,201809230mia,mia,TannRy00,rush_long,18,,,,,
player,201809230mia,mia,TannRy00,targets,0,,,,,
player,201809230mia,mia,TannRy00,rec,0,,,,,
player,201809230mia,mia,TannRy00,rec_yds,0,,,,,
player,201809230mia,mia,TannRy00,rec_td,0,,,,,
player,201809230mia,mia,TannRy00,rec_long,0,,,,,
player,201809230mia,mia,TannRy00,fumbles,0,,,,,
player,201809230mia,mia,TannRy00,fumbles_lost,0,,,,,
player,201809230mia,mia,WilsAl02,pass_cmp,1,,,,,
player,201809230mia,mia,WilsAl02,pass_att,1,,,,,
player,201809230mia,mia,WilsAl02,pass_yds,52,,,,,
player,201809230mia,mia,WilsAl02,pass_td,1,,,,,
player,201809230mia,mia,WilsAl02,pass_int,0,,,,,
player,201809230mia,mia,WilsAl02,pass_sacked,0,,,,,
player,201809230mia,mia,WilsAl02,pass_sacked_yds,0,,,,,
player,201809230mia,mia,WilsAl02,pass_long,52,,,,,
player,201809230mia,mia,WilsAl02,pass_rating,158.3,,,,,
player,201809230mia,mia,WilsAl02,rush_att,0,,,,,
player,201809230mia,mia,WilsAl02,rush_yds,0,,,,,
player,201809230mia,mia,WilsAl02,rush_td,0,,,,,
player,201809230mia,mia,WilsAl02,rush_long,0,,,,,
player,201809230mia,mia,WilsAl02,targets,2,,,,,
player,201809230mia,mia,WilsAl02,rec,2,,,,,
player,201809230mia,mia,WilsAl02,rec_yds,74,,,,,
player,201809230mia,mia,WilsAl02,rec_td,1,,,,,
player,201809230mia,mia,WilsAl02,rec_long,74,,,,,
player,201809230mia,mia,WilsAl02,fumbles,0,,,,,
player,201809230mia,mia,WilsAl02,fumbles_lost,0,,,,,
player,201809230mia,mia,GoreFr00,pass_cmp,0,,,,,
player,201809230mia,mia,GoreFr00,pass_att,0,,,,,
player,201809230mia,mia,GoreFr00,pass_yds,0,,,,,
player,201809230mia,mia,GoreFr00,pass_td,0,,,,,
player,201809230mia,mia,GoreFr00,pass_int,0,,,,,
player,201809230mia,mia,GoreFr00,pass_sacked,0,,,,,
player,201809230mia,mia,GoreFr00,pass_sacked_yds,0,,,,,
player,201809230mia,mia,GoreFr00,pass_long,0,,,,,
player,201809230mia,mia,GoreFr00,pass_rating,,,,,,
player,201809230mia,mia,GoreFr00,rush_att,6,,,,,
player,201809230mia,mia,GoreFr00,rush_yds,12,,,,,
player,201809230mia,mia,GoreFr00,rush_td,0,,,,,
player,201809230mia,mia,GoreFr00,rush_long,6,,,,,
player,201809230mia,mia,GoreFr00,targets,0,,,,,
player,201809230mia,mia,GoreFr00,rec,0,,,,,
player,201809230mia,mia,GoreFr00,rec_yds,0,,,,,
player,201809230mia,mia,GoreFr00,rec_td,0,,,,,
player,201809230mia,mia,GoreFr00,rec_long,0,,,,,
player,201809230mia,mia,GoreFr00,fumbles,0,,,,,
player,201809230mia,mia,GoreFr00,fumbles_lost,0,,,,,
player,201809230mia,mia,DrakKe00,pass_cmp,0,,,,,
player,201809230mia,mia,DrakKe00,pass_att,0,,,,,
player,201809230mia,mia,DrakKe00,pass_yds,0,,,,,
player,201809230mia,mia,DrakKe00,pass_td,0,,,,,
player,201809230mia,mia,DrakKe00,pass_int,0,,,,,
player,201809230mia,mia,DrakKe00,pass_sacked,0,,,,,
player,201809230mia,mia,DrakKe00,pass_sacked_yds,0,,,,,
player,201809230mia,mia,DrakKe00,pass_long,0,,,,,
player,201809230mia,mia,DrakKe00,pass_rating,,,,,,
player,201809230mia,mia,DrakKe00,rush_att,5,,,,,
player,201809230mia,mia,DrakKe00,rush_yds,3,,,,,
player,201809230mia,mia,DrakKe00,rush_td,0,,,,,
player,201809230mia,mia,DrakKe00,rush_long,3,,,,,
player,201809230mia,mia,DrakKe00,targets,4,,,,,
player,201809230mia,mia,DrakKe00,rec,2,,,,,
player,201809230mia,mia,DrakKe00,rec_yds,7,,,,,
player,201809230mia,mia,DrakKe00,rec_td,0,,,,,
player,201809230mia,mia,DrakKe00,rec_long,6,,,,,
player,201809230mia,mia,DrakKe00,fumbles,0,,,,,
player,201809230mia,mia,DrakKe00,fumbles_lost,0,,,,,
player,201809230mia,mia,GranJa00,pass_cmp,0,,,,,
player,201809230mia,mia,GranJa00,pass_att,0,,,,,
player,201809230mia,mia,GranJa00,pass_yds,0,,,,,
player,201809230mia,mia,GranJa00,pass_td,0,,,,,
player,201809230mia,mia,GranJa00,pass_int,0,,,,,
player,201809230mia,mia,GranJa00,pass_sacked,0,,,,,
player,201809230mia,mia,GranJa00,pass_sacked_yds,0,,,,,
player,201809230mia,mia,GranJa00,pass_long,0,,,,,
player,201809230mia,mia,GranJa00,pass_rating,,,,,,
player,201809230mia,mia,GranJa00,rush_att,0,,,,,
player,201809230mia,mia,GranJa00,rush_yds,0,,,,,
player,201809230mia,mia,GranJa00,rush_td,0,,,,,
player,201809230mia,mia,GranJa00,rush_long,0,,,,,
player,201809230mia,mia,GranJa00,targets,3,,,,,
player,201809230mia,mia,GranJa00,rec,2,,,,,
player,201809230mia,mia,GranJa00,rec_yds,70,,,,,
player,201809230mia,mia,GranJa00,rec_td,2,,,,,
player,201809230mia,mia,GranJa00,rec_long,52,,,,,
player,201809230mia,mia,GranJa00,fumbles,0,,,,,
player,201809230mia,mia,GranJa00,fumbles_lost,0,,,,,
player,201809230mia,mia,StilKe00,pass_cmp,0,,,,,
player,201809230mia,mia,StilKe00,pass_att,0,,,,,
player,201809230mia,mia,StilKe00,pass_yds,0,,,,,
player,201809230mia,mia,StilKe00,pass_td,0,,,,,
player,201809230mia,mia,StilKe00,pass_int,0,,,,,
player,201809230mia,mia,StilKe00,pass_sacked,0,,,,,
player,201809230mia,mia,StilKe00,pass_sacked_yds,0,,,,,
player,201809230mia,mia,StilKe00,pass_long,0,,,,,
player,201809230mia,mia,StilKe00,pass_rating,,,,,,
player,201809230mia,mia,StilKe00,rush_att,0,,,,,
player,201809230mia,mia,StilKe00,rush_yds,0,,,,,
player,201809230mia,mia,StilKe00,rush_td,0,,,,,
player,201809230mia,mia,StilKe00,rush_long,0,,,,,
player,201809230mia,mia,StilKe00,targets,5,,,,,
player,201809230mia,mia,StilKe00,rec,3,,,,,
player,201809230mia,mia,StilKe00,rec_yds,61,,,,,
player,201809230mia,mia,StilKe00,rec_td,1,,,,,
player,201809230mia,mia,StilKe00,rec_long,34,,,,,
player,201809230mia,mia,StilKe00,fumbles,0,,,,,
player,201809230mia,mia,StilKe00,fumbles_lost,0,,,,,
player,201809230mia,mia,AmenDa00,pass_cmp,0,,,,,
player,201809230mia,mia,AmenDa00,pass_att,0,,,,,
player,201809230mia,mia,AmenDa00,pass_yds,0,,,,,
player,201809230mia,mia,AmenDa00,pass_td,0,,,,,
player,201809230mia,mia,AmenDa00,pass_int,0,,,,,
player,201809230mia,mia,AmenDa00,pass_sacked,0,,,,,
player,201809230mia,mia,AmenDa00,pass_sacked_yds,0,,,,,
player,201809230mia,mia,AmenDa00,pass_long,0,,,,,
player,201809230mia,mia,AmenDa00,pass_rating,,,,,,
player,201809230mia,mia,AmenDa00,rush_att,0,,,,,
player,201809230mia,mia,AmenDa00,rush_yds,0,,,,,
player,201809230mia,mia,AmenDa00,rush_td,0,,,,,
player,201809230mia,mia,AmenDa00,rush_long,0,,,,,
player,201809230mia,mia,AmenDa00,targets,3,,,,,
player,201809230mia,mia,AmenDa00,rec,3,,,,,
player,201809230mia,mia,AmenDa00,rec_yds,42,,,,,
player,201809230mia,mia,AmenDa00,rec_td,0,,,,,
player,201809230mia,mia,AmenDa00,rec_long,15,,,,,
player,201809230mia,mia,AmenDa00,fumbles,0,,,,,
player,201809230mia,mia,AmenDa00,fumbles_lost,0,,,,,
player,201809230mia,mia,ParkDe01,pass_cmp,0,,,,,
player,201809230mia,mia,ParkDe01,pass_att,0,,,,,
player,201809230mia,mia,ParkDe01,pass_yds,0,,,,,
player,201809230mia,mia,ParkDe01,pass_td,0,,,,,
player,201809230mia,mia,ParkDe01,pass_int,0,,,,,
player,201809230mia,mia,ParkDe01,pass_sacked,0,,,,,
player,201809230mia,mia,ParkDe01,pass_sacked_yds,0,,,,,
player,201809230mia,mia,ParkDe01,pass_long,0,,,,,
player,201809230mia,mia,ParkDe01,pass_rating,,,,,,
player,201809230mia,mia,ParkDe01,rush_att,0,,,,,
player,201809230mia,mia,ParkDe01,rush_yds,0,,,,,
player,201809230mia,mia,ParkDe01,rush_td,0,,,,,
player,201809230mia,mia,ParkDe01,rush_long,0,,,,,
player,201809230mia,mia,ParkDe01,targets,3,,,,,
player,201809230mia,mia,ParkDe01,rec,2,,,,,
player,201809230mia,mia,ParkDe01,rec_yds,40,,,,,
player,201809230mia,mia,ParkDe01,rec_td,0,,,,,
player,201809230mia,mia,ParkDe01,rec_long,36,,,,,
player,201809230mia,mia,ParkDe01,fumbles,0,,,,,
player,201809230mia,mia,ParkDe01,fumbles_lost,0,,,,,
player,201809230mia,mia,GesiMi00,pass_cmp,0,,,,,
player,201809230mia,mia,GesiMi00,pass_att,0,,,,,
player,201809230mia,mia,GesiMi00,pass_yds,0,,,,,
player,201809230mia,mia,GesiMi00,pass_td,0,,,,,
player,201809230mia,mia,GesiMi00,pass_int,0,,,,,
player,201809230mia,mia,GesiMi00,pass_sacked,0,,,,,
player,201809230mia,mia,GesiMi00,pass_sacked_yds,0,,,,,
player,201809230mia,mia,GesiMi00,pass_long,0,,,,,
player,201809230mia,mia,GesiMi00,pass_rating,,,,,,
player,201809230mia,mia,GesiMi00,rush_att,0,,,,,
player,201809230mia,mia,GesiMi00,rush_yds,0,,,,,
player,201809230mia,mia,GesiMi00,rush_td,0,,,,,
player,201809230mia,mia,GesiMi00,rush_long,0,,,,,
player,201809230mia,mia,GesiMi00,targets,3,,,,,
player,201809230mia,mia,GesiMi00,rec,3,,,,,
player,201809230mia,mia,GesiMi00,rec_yds,31,,,,,
player,201809230mia,mia,GesiMi00,rec_td,0,,,,,
player,201809230mia,mia,GesiMi00,rec_long,19,,,,,
player,201809230mia,mia,GesiMi00,fumbles,0,,,,,
player,201809230mia,mia,GesiMi00,fumbles_lost,0,,,,,
player,201809230mia,mia,DerbA.00,pass_cmp,0,,,,,
player,201809230mia,mia,DerbA.00,pass_att,0,,,,,
player,201809230mia,mia,DerbA.00,pass_yds,0,,,,,
player,201809230mia,mia,DerbA.00,pass_td,0,,,,,
player,201809230mia,mia,DerbA.00,pass_int,0,,,,,
player,201809230mia,mia,DerbA.00,pass_sacked,0,,,,,
player,201809230mia,mia,DerbA.00,pass_sacked_yds,0,,,,,
player,201809230mia,mia,DerbA.00,pass_long,0,,,,,
player,201809230mia,mia,DerbA.00,pass_rating,,,,,,
player,201809230mia,mia,DerbA.00,rush_att,0,,,,,
player,201809230mia,mia,DerbA.00,rush_yds,0,,,,,
player,201809230mia,mia,DerbA.00,rush_td,0,,,,,
player,201809230mia,mia,DerbA.00,rush_long,0,,,,,
player,201809230mia,mia,DerbA.00,targets,1,,,,,
player,201809230mia,mia,DerbA.00,rec,1,,,,,
player,201809230mia,mia,DerbA.00,rec_yds,16,,,,,
player,201809230mia,mia,DerbA.00,rec_td,0,,,,,
player,201809230mia,mia,DerbA.00,rec_long,16,,,,,
player,201809230mia,mia,DerbA.00,fumbles,0,,,,,
player,201809230mia,mia,DerbA.00,fumbles_lost,0,,,,,
player,201809230mia,rai,McDoCl99,def_int,0,,,,,
player,201809230mia,rai,McDoCl99,def_int_yds,0,,,,,
player,201809230mia,rai,McDoCl99,def_int_td,0,,,,,
player,201809230mia,rai,McDoCl99,def_int_long,0,,,,,
player,201809230mia,rai,McDoCl99,pass_defended,0,,,,,
player,201809230mia,rai,McDoCl99,sacks,1.0,,,,,
player,201809230mia,rai,McDoCl99,tackles_combined,3,,,,,
player,201809230mia,rai,McDoCl99,tackles_solo,2,,,,,
player,201809230mia,rai,McDoCl99,tackles_assists,1,,,,,
player,201809230mia,rai,McDoCl99,tackles_loss,1,,,,,
player,201809230mia,rai,McDoCl99,qb_hits,1,,,,,
player,201809230mia,rai,McDoCl99,fumbles_rec,0,,,,,
player,201809230mia,rai,McDoCl99,fumbles_rec_yds,0,,,,,
player,201809230mia,rai,McDoCl99,fumbles_rec_td,0,,,,,
player,201809230mia,rai,McDoCl99,fumbles_forced,0,,,,,
player,201809230mia,rai,NelsRe99,def_int,0,,,,,
player,201809230mia,rai,NelsRe99,def_int_yds,0,,,,,
player,201809230mia,rai,NelsRe99,def_int_td,0,,,,,
player,201809230mia,rai,NelsRe99,def_int_long,0,,,,,
player,201809230mia,rai,NelsRe99,pass_defended,0,,,,,
player,201809230mia,rai,NelsRe99,sacks,0.0,,,,,
player,201809230mia,rai,NelsRe99,tackles_combined,5,,,,,
player,201809230mia,rai,NelsRe99,tackles_solo,3,,,,,
player,201809230mia,rai,NelsRe99,tackles_assists,2,,,,,
player,201809230mia,rai,NelsRe99,tackles_loss,0,,,,,
player,201809230mia,rai,NelsRe99,qb_hits,0,,,,,
player,201809230mia,rai,NelsRe99,fumbles_rec,0,,,,,
player,201809230mia,rai,NelsRe99,fumbles_rec_yds,0,,,,,
player,201809230mia,rai,NelsRe99,fumbles_rec_td,0,,,,,
player,201809230mia,rai,NelsRe99,fumbles_forced,0,,,,,
player,201809230mia,rai,HallLe98,def_int,0,,,,,
player,201809230mia,rai,HallLe98,def_int_yds,0,,,,,
player,201809230mia,rai,HallLe98,def_int_td,0,,,,,
