game,2018,16,20181223,201812230phi,htx,"Houston Texans",30,phi,"Philadelphia Eagles",32
player,201812230phi,phi,RodgRi00,pass_rating,,,,,,
player,201812230phi,phi,RodgRi00,rush_att,0,,,,,
player,201812230phi,phi,RodgRi00,rush_yds,0,,,,,
player,201812230phi,phi,RodgRi00,rush_td,0,,,,,
player,201812230phi,phi,RodgRi00,rush_long,0,,,,,
player,201812230phi,phi,RodgRi00,targets,1,,,,,
player,201812230phi,phi,RodgRi00,rec,1,,,,,
player,201812230phi,phi,RodgRi00,rec_yds,7,,,,,
player,201812230phi,phi,RodgRi00,rec_td,0,,,,,
player,201812230phi,phi,RodgRi00,rec_long,7,,,,,
player,201812230phi,phi,RodgRi00,fumbles,0,,,,,
player,201812230phi,phi,RodgRi00,fumbles_lost,0,,,,,
player,201812230phi,htx,McKiBe00,def_int,1,,,,,
player,201812230phi,htx,McKiBe00,def_int_yds,0,,,,,
player,201812230phi,htx,McKiBe00,def_int_td,0,,,,,
player,201812230phi,htx,McKiBe00,def_int_long,0,,,,,
player,201812230phi,htx,McKiBe00,pass_defended,2,,,,,
player,201812230phi,htx,McKiBe00,sacks,0.0,,,,,
player,201812230phi,htx,McKiBe00,tackles_combined,4,,,,,
player,201812230phi,htx,McKiBe00,tackles_solo,2,,,,,
player,201812230phi,htx,McKiBe00,tackles_assists,2,,,,,
player,201812230phi,htx,McKiBe00,tackles_loss,0,,,,,
player,201812230phi,htx,McKiBe00,qb_hits,0,,,,,
player,201812230phi,htx,McKiBe00,fumbles_rec,0,,,,,
player,201812230phi,htx,McKiBe00,fumbles_rec_yds,0,,,,,
player,201812230phi,htx,McKiBe00,fumbles_rec_td,0,,,,,
player,201812230phi,htx,McKiBe00,fumbles_forced,0,,,,,
player,201812230phi,htx,ClowJa00,def_int,0,,,,,
player,201812230phi,htx,ClowJa00,def_int_yds,0,,,,,
player,201812230phi,htx,ClowJa00,def_int_td,0,,,,,
player,201812230phi,htx,ClowJa00,def_int_long,0,,,,,
player,201812230phi,htx,ClowJa00,pass_defended,1,,,,,
player,201812230phi,htx,ClowJa00,sacks,1.0,,,,,
player,201812230phi,htx,ClowJa00,tackles_combined,9,,,,,
player,201812230phi,htx,ClowJa00,tackles_solo,6,,,,,
player,201812230phi,htx,ClowJa00,tackles_assists,3,,,,,
player,201812230phi,htx,ClowJa00,tackles_loss,1,,,,,
player,201812230phi,htx,ClowJa00,qb_hits,3,,,,,
player,201812230phi,htx,ClowJa00,fumbles_rec,1,,,,,
player,201812230phi,htx,ClowJa00,fumbles_rec_yds,0,,,,,
player,201812230phi,htx,ClowJa00,fumbles_rec_td,0,,,,,
player,201812230phi,htx,ClowJa00,fumbles_forced,1,,,,,
player,201812230phi,htx,CunnZa00,def_int,0,,,,,
player,201812230phi,htx,CunnZa00,def_int_yds,0,,,,,
player,201812230phi,htx,CunnZa00,def_int_td,0,,,,,
player,201812230phi,htx,CunnZa00,def_int_long,0,,,,,
player,201812230phi,htx,CunnZa00,pass_defended,0,,,,,
player,201812230phi,htx,CunnZa00,sacks,0.0,,,,,
player,201812230phi,htx,CunnZa00,tackles_combined,12,,,,,
player,201812230phi,htx,CunnZa00,tackles_solo,7,,,,,
player,201812230phi,htx,CunnZa00,tackles_assists,5,,,,,
player,201812230phi,htx,CunnZa00,tackles_loss,0,,,,,
player,201812230phi,htx,CunnZa00,qb_hits,0,,,,,
player,201812230phi,htx,CunnZa00,fumbles_rec,0,,,,,
player,201812230phi,htx,CunnZa00,fumbles_rec_yds,0,,,,,
player,201812230phi,htx,CunnZa00,fumbles_rec_td,0,,,,,
player,201812230phi,htx,CunnZa00,fumbles_forced,1,,,,,
player,201812230phi,htx,ReidJu00,def_int,0,,,,,
player,201812230phi,htx,ReidJu00,def_int_yds,0,,,,,
player,201812230phi,htx,ReidJu00,def_int_td,0,,,,,
player,201812230phi,htx,ReidJu00,def_int_long,0,,,,,
player,201812230phi,htx,ReidJu00,pass_defended,0,,,,,
player,201812230phi,htx,ReidJu00,sacks,0.0,,,,,
player,201812230phi,htx,ReidJu00,tackles_combined,8,,,,,
player,201812230phi,htx,ReidJu00,tackles_solo,8,,,,,
player,201812230phi,htx,ReidJu00,tackles_assists,0,,,,,
player,201812230phi,htx,ReidJu00,tackles_loss,0,,,,,
player,201812230phi,htx,ReidJu00,qb_hits,0,,,,,
player,201812230phi,htx,ReidJu00,fumbles_rec,1,,,,,
player,201812230phi,htx,ReidJu00,fumbles_rec_yds,0,,,,,
player,201812230phi,htx,ReidJu00,fumbles_rec_td,0,,,,,
player,201812230phi,htx,ReidJu00,fumbles_forced,0,,,,,
player,201812230phi,htx,MathTy00,def_int,0,,,,,
player,201812230phi,htx,MathTy00,def_int_yds,0,,,,,
player,201812230phi,htx,MathTy00,def_int_td,0,,,,,
player,201812230phi,htx,MathTy00,def_int_long,0,,,,,
player,201812230phi,htx,MathTy00,pass_defended,1,,,,,
player,201812230phi,htx,MathTy00,sacks,0.0,,,,,
player,201812230phi,htx,MathTy00,tackles_combined,5,,,,,
player,201812230phi,htx,MathTy00,tackles_solo,3,,,,,
player,201812230phi,htx,MathTy00,tackles_assists,2,,,,,
player,201812230phi,htx,MathTy00,tackles_loss,0,,,,,
player,201812230phi,htx,MathTy00,qb_hits,1,,,,,
player,201812230phi,htx,MathTy00,fumbles_rec,0,,,,,
player,201812230phi,htx,MathTy00,fumbles_rec_yds,0,,,,,
player,201812230phi,htx,MathTy00,fumbles_rec_td,0,,,,,
player,201812230phi,htx,MathTy00,fumbles_forced,0,,,,,
player,201812230phi,htx,BurtDe00,def_int,0,,,,,
player,201812230phi,htx,BurtDe00,def_int_yds,0,,,,,
player,201812230phi,htx,BurtDe00,def_int_td,0,,,,,
player,201812230phi,htx,BurtDe00,def_int_long,0,,,,,
player,201812230phi,htx,BurtDe00,pass_defended,0,,,,,
player,201812230phi,htx,BurtDe00,sacks,0.0,,,,,
player,201812230phi,htx,BurtDe00,tackles_combined,4,,,,,
player,201812230phi,htx,BurtDe00,tackles_solo,4,,,,,
player,201812230phi,htx,BurtDe00,tackles_assists,0,,,,,
player,201812230phi,htx,BurtDe00,tackles_loss,0,,,,,
player,201812230phi,htx,BurtDe00,qb_hits,0,,,,,
player,201812230phi,htx,BurtDe00,fumbles_rec,0,,,,,
player,201812230phi,htx,BurtDe00,fumbles_rec_yds,0,,,,,
player,201812230phi,htx,BurtDe00,fumbles_rec_td,0,,,,,
player,201812230phi,htx,BurtDe00,fumbles_forced,1,,,,,
player,201812230phi,htx,ColvAa00,def_int,0,,,,,
player,201812230phi,htx,ColvAa00,def_int_yds,0,,,,,
player,201812230phi,htx,ColvAa00,def_int_td,0,,,,,
player,201812230phi,htx,ColvAa00,def_int_long,0,,,,,
player,201812230phi,htx,ColvAa00,pass_defended,0,,,,,
player,201812230phi,htx,ColvAa00,sacks,0.0,,,,,
player,201812230phi,htx,ColvAa00,tackles_combined,4,,,,,
player,201812230phi,htx,ColvAa00,tackles_solo,3,,,,,
player,201812230phi,htx,ColvAa00,tackles_assists,1,,,,,
player,201812230phi,htx,ColvAa00,tackles_loss,0,,,,,
player,201812230phi,htx,ColvAa00,qb_hits,0,,,,,
player,201812230phi,htx,ColvAa00,fumbles_rec,0,,,,,
player,201812230phi,htx,ColvAa00,fumbles_rec_yds,0,,,,,
player,201812230phi,htx,ColvAa00,fumbles_rec_td,0,,,,,
player,201812230phi,htx,ColvAa00,fumbles_forced,0,,,,,
player,201812230phi,htx,HalxAn00,def_int,0,,,,,
player,201812230phi,htx,HalxAn00,def_int_yds,0,,,,,
player,201812230phi,htx,HalxAn00,def_int_td,0,,,,,
player,201812230phi,htx,HalxAn00,def_int_long,0,,,,,
player,201812230phi,htx,HalxAn00,pass_defended,0,,,,,
player,201812230phi,htx,HalxAn00,sacks,0.0,,,,,
player,201812230phi,htx,HalxAn00,tackles_combined,3,,,,,
player,201812230phi,htx,HalxAn00,tackles_solo,1,,,,,
player,201812230phi,htx,HalxAn00,tackles_assists,2,,,,,
player,201812230phi,htx,HalxAn00,tackles_loss,0,,,,,
player,201812230phi,htx,HalxAn00,qb_hits,0,,,,,
player,201812230phi,htx,HalxAn00,fumbles_rec,0,,,,,
player,201812230phi,htx,HalxAn00,fumbles_rec_yds,0,,,,,
player,201812230phi,htx,HalxAn00,fumbles_rec_td,0,,,,,
player,201812230phi,htx,HalxAn00,fumbles_forced,0,,,,,
player,201812230phi,htx,WattJ.00,def_int,0,,,,,
player,201812230phi,htx,WattJ.00,def_int_yds,0,,,,,
player,201812230phi,htx,WattJ.00,def_int_td,0,,,,,
player,201812230phi,htx,WattJ.00,def_int_long,0,,,,,
player,201812230phi,htx,WattJ.00,pass_defended,0,,,,,
player,201812230phi,htx,WattJ.00,sacks,0.0,,,,,
player,201812230phi,htx,WattJ.00,tackles_combined,3,,,,,
player,201812230phi,htx,WattJ.00,tackles_solo,3,,,,,
player,201812230phi,htx,WattJ.00,tackles_assists,0,,,,,
player,201812230phi,htx,WattJ.00,tackles_loss,1,,,,,
player,201812230phi,htx,WattJ.00,qb_hits,0,,,,,
player,201812230phi,htx,WattJ.00,fumbles_rec,0,,,,,
player,201812230phi,htx,WattJ.00,fumbles_rec_yds,0,,,,,
player,201812230phi,htx,WattJ.00,fumbles_rec_td,0,,,,,
player,201812230phi,htx,WattJ.00,fumbles_forced,0,,,,,
player,201812230phi,htx,BadeJo00,def_int,0,,,,,
player,201812230phi,htx,BadeJo00,def_int_yds,0,,,,,
player,201812230phi,htx,BadeJo00,def_int_td,0,,,,,
player,201812230phi,htx,BadeJo00,def_int_long,0,,,,,
player,201812230phi,htx,BadeJo00,pass_defended,0,,,,,
player,201812230phi,htx,BadeJo00,sacks,0.0,,,,,
player,201812230phi,htx,BadeJo00,tackles_combined,2,,,,,
player,201812230phi,htx,BadeJo00,tackles_solo,2,,,,,
player,201812230phi,htx,BadeJo00,tackles_assists,0,,,,,
player,201812230phi,htx,BadeJo00,tackles_loss,0,,,,,
player,201812230phi,htx,BadeJo00,qb_hits,0,,,,,
player,201812230phi,htx,BadeJo00,fumbles_rec,0,,,,,
player,201812230phi,htx,BadeJo00,fumbles_rec_yds,0,,,,,
player,201812230phi,htx,BadeJo00,fumbles_rec_td,0,,,,,
player,201812230phi,htx,BadeJo00,fumbles_forced,0,,,,,
player,201812230phi,htx,BlacAn00,def_int,0,,,,,
player,201812230phi,htx,BlacAn00,def_int_yds,0,,,,,
player,201812230phi,htx,BlacAn00,def_int_td,0,,,,,
player,201812230phi,htx,BlacAn00,def_int_long,0,,,,,
player,201812230phi,htx,BlacAn00,pass_defended,0,,,,,
player,201812230phi,htx,BlacAn00,sacks,0.0,,,,,
player,201812230phi,htx,BlacAn00,tackles_combined,2,,,,,
player,201812230phi,htx,BlacAn00,tackles_solo,2,,,,,
player,201812230phi,htx,BlacAn00,tackles_assists,0,,,,,
player,201812230phi,htx,BlacAn00,tackles_loss,0,,,,,
player,201812230phi,htx,BlacAn00,qb_hits,0,,,,,
player,201812230phi,htx,BlacAn00,fumbles_rec,0,,,,,
player,201812230phi,htx,BlacAn00,fumbles_rec_yds,0,,,,,
player,201812230phi,htx,BlacAn00,fumbles_rec_td,0,,,,,
player,201812230phi,htx,BlacAn00,fumbles_forced,0,,,,,
player,201812230phi,htx,CoviCh00,def_int,0,,,,,
player,201812230phi,htx,CoviCh00,def_int_yds,0,,,,,
player,201812230phi,htx,CoviCh00,def_int_td,0,,,,,
player,201812230phi,htx,CoviCh00,def_int_long,0,,,,,
player,201812230phi,htx,CoviCh00,pass_defended,0,,,,,
player,201812230phi,htx,CoviCh00,sacks,0.0,,,,,
player,201812230phi,htx,CoviCh00,tackles_combined,2,,,,,
player,201812230phi,htx,CoviCh00,tackles_solo,1,,,,,
player,201812230phi,htx,CoviCh00,tackles_assists,1,,,,,
player,201812230phi,htx,CoviCh00,tackles_loss,0,,,,,
player,201812230phi,htx,CoviCh00,qb_hits,0,,,,,
player,201812230phi,htx,CoviCh00,fumbles_rec,0,,,,,
player,201812230phi,htx,CoviCh00,fumbles_rec_yds,0,,,,,
player,201812230phi,htx,CoviCh00,fumbles_rec_td,0,,,,,
player,201812230phi,htx,CoviCh00,fumbles_forced,0,,,,,
player,201812230phi,htx,JackKa99,def_int,0,,,,,
player,201812230phi,htx,JackKa99,def_int_yds,0,,,,,
player,201812230phi,htx,JackKa99,def_int_td,0,,,,,
player,201812230phi,htx,JackKa99,def_int_long,0,,,,,
player,201812230phi,htx,JackKa99,pass_defended,0,,,,,
player,201812230phi,htx,JackKa99,sacks,0.0,,,,,
player,201812230phi,htx,JackKa99,tackles_combined,2,,,,,
player,201812230phi,htx,JackKa99,tackles_solo,2,,,,,
player,201812230phi,htx,JackKa99,tackles_assists,0,,,,,
player,201812230phi,htx,JackKa99,tackles_loss,0,,,,,
player,201812230phi,htx,JackKa99,qb_hits,0,,,,,
player,201812230phi,htx,JackKa99,fumbles_rec,0,,,,,
player,201812230phi,htx,JackKa99,fumbles_rec_yds,0,,,,,
player,201812230phi,htx,JackKa99,fumbles_rec_td,0,,,,,
player,201812230phi,htx,JackKa99,fumbles_forced,0,,,,,
player,201812230phi,htx,JoseJo20,def_int,0,,,,,
player,201812230phi,htx,JoseJo20,def_int_yds,0,,,,,
player,201812230phi,htx,JoseJo20,def_int_td,0,,,,,
player,201812230phi,htx,JoseJo20,def_int_long,0,,,,,
player,201812230phi,htx,JoseJo20,pass_defended,1,,,,,
player,201812230phi,htx,JoseJo20,sacks,0.0,,,,,
player,201812230phi,htx,JoseJo20,tackles_combined,2,,,,,
player,201812230phi,htx,JoseJo20,tackles_solo,2,,,,,
player,201812230phi,htx,JoseJo20,tackles_assists,0,,,,,
player,201812230phi,htx,JoseJo20,tackles_loss,0,,,,,
player,201812230phi,htx,JoseJo20,qb_hits,0,,,,,
player,201812230phi,htx,JoseJo20,fumbles_rec,0,,,,,
player,201812230phi,htx,JoseJo20,fumbles_rec_yds,0,,,,,
player,201812230phi,htx,JoseJo20,fumbles_rec_td,0,,,,,
player,201812230phi,htx,JoseJo20,fumbles_forced,0,,,,,
player,201812230phi,htx,ReadD.00,def_int,0,,,,,
player,201812230phi,htx,ReadD.00,def_int_yds,0,,,,,
player,201812230phi,htx,ReadD.00,def_int_td,0,,,,,
player,201812230phi,htx,ReadD.00,def_int_long,0,,,,,
player,201812230phi,htx,ReadD.00,pass_defended,0,,,,,
player,201812230phi,htx,ReadD.00,sacks,0.0,,,,,
player,201812230phi,htx,ReadD.00,tackles_combined,2,,,,,
player,201812230phi,htx,ReadD.00,tackles_solo,1,,,,,
player,201812230phi,htx,ReadD.00,tackles_assists,1,,,,,
player,201812230phi,htx,ReadD.00,tackles_loss,0,,,,,
player,201812230phi,htx,ReadD.00,qb_hits,0,,,,,
player,201812230phi,htx,ReadD.00,fumbles_rec,0,,,,,
player,201812230phi,htx,ReadD.00,fumbles_rec_yds,0,,,,,
player,201812230phi,htx,ReadD.00,fumbles_rec_td,0,,,,,
player,201812230phi,htx,ReadD.00,fumbles_forced,0,,,,,
player,201812230phi,htx,FairKa01,def_int,0,,,,,
player,201812230phi,htx,FairKa01,def_int_yds,0,,,,,
player,201812230phi,htx,FairKa01,def_int_td,0,,,,,
player,201812230phi,htx,FairKa01,def_int_long,0,,,,,
player,201812230phi,htx,FairKa01,pass_defended,0,,,,,
player,201812230phi,htx,FairKa01,sacks,0.0,,,,,
player,201812230phi,htx,FairKa01,tackles_combined,1,,,,,
player,201812230phi,htx,FairKa01,tackles_solo,1,,,,,
player,201812230phi,htx,FairKa01,tackles_assists,0,,,,,
player,201812230phi,htx,FairKa01,tackles_loss,0,,,,,
player,201812230phi,htx,FairKa01,qb_hits,0,,,,,
player,201812230phi,htx,FairKa01,fumbles_rec,0,,,,,
player,201812230phi,htx,FairKa01,fumbles_rec_yds,0,,,,,
player,201812230phi,htx,FairKa01,fumbles_rec_td,0,,,,,
player,201812230phi,htx,FairKa01,fumbles_forced,0,,,,,
player,201812230phi,htx,MercWh00,def_int,0,,,,,
player,201812230phi,htx,MercWh00,def_int_yds,0,,,,,
player,201812230phi,htx,MercWh00,def_int_td,0,,,,,
player,201812230phi,htx,MercWh00,def_int_long,0,,,,,
player,201812230phi,htx,MercWh00,pass_defended,0,,,,,
player,201812230phi,htx,MercWh00,sacks,0.0,,,,,
player,201812230phi,htx,MercWh00,tackles_combined,1,,,,,
player,201812230phi,htx,MercWh00,tackles_solo,1,,,,,
player,201812230phi,htx,MercWh00,tackles_assists,0,,,,,
player,201812230phi,htx,MercWh00,tackles_loss,0,,,,,
player,201812230phi,htx,MercWh00,qb_hits,0,,,,,
player,201812230phi,htx,MercWh00,fumbles_rec,0,,,,,
player,201812230phi,htx,MercWh00,fumbles_rec_yds,0,,,,,
player,201812230phi,htx,MercWh00,fumbles_rec_td,0,,,,,
player,201812230phi,htx,MercWh00,fumbles_forced,0,,,,,
player,201812230phi,htx,MoorA.00,def_int,0,,,,,
player,201812230phi,htx,MoorA.00,def_int_yds,0,,,,,
player,201812230phi,htx,MoorA.00,def_int_td,0,,,,,
player,201812230phi,htx,MoorA.00,def_int_long,0,,,,,
player,201812230phi,htx,MoorA.00,pass_defended,0,,,,,
player,201812230phi,htx,MoorA.00,sacks,0.0,,,,,
player,201812230phi,htx,MoorA.00,tackles_combined,1,,,,,
player,201812230phi,htx,MoorA.00,tackles_solo,1,,,,,
player,201812230phi,htx,MoorA.00,tackles_assists,0,,,,,
player,201812230phi,htx,MoorA.00,tackles_loss,0,,,,,
player,201812230phi,htx,MoorA.00,qb_hits,0,,,,,
player,201812230phi,htx,MoorA.00,fumbles_rec,0,,,,,
player,201812230phi,htx,MoorA.00,fumbles_rec_yds,0,,,,,
player,201812230phi,htx,MoorA.00,fumbles_rec_td,0,,,,,
player,201812230phi,htx,MoorA.00,fumbles_forced,0,,,,,
player,201812230phi,htx,ColeDy00,def_int,0,,,,,
player,201812230phi,htx,ColeDy00,def_int_yds,0,,,,,
player,201812230phi,htx,ColeDy00,def_int_td,0,,,,,
player,201812230phi,htx,ColeDy00,def_int_long,0,,,,,
player,201812230phi,htx,ColeDy00,pass_defended,1,,,,,
player,201812230phi,htx,ColeDy00,sacks,0.0,,,,,
player,201812230phi,htx,ColeDy00,tackles_combined,0,,,,,
player,201812230phi,htx,ColeDy00,tackles_solo,0,,,,,
player,201812230phi,htx,ColeDy00,tackles_assists,0,,,,,
player,201812230phi,htx,ColeDy00,tackles_loss,0,,,,,
player,201812230phi,htx,ColeDy00,qb_hits,0,,,,,
player,201812230phi,htx,ColeDy00,fumbles_rec,0,,,,,
player,201812230phi,htx,ColeDy00,fumbles_rec_yds,0,,,,,
player,201812230phi,htx,ColeDy00,fumbles_rec_td,0,,,,,
player,201812230phi,htx,ColeDy00,fumbles_forced,0,,,,,
player,201812230phi,phi,LongCh99,def_int,0,,,,,
player,201812230phi,phi,LongCh99,def_int_yds,0,,,,,
player,201812230phi,phi,LongCh99,def_int_td,0,,,,,
player,201812230phi,phi,LongCh99,def_int_long,0,,,,,
player,201812230phi,phi,LongCh99,pass_defended,0,,,,,
player,201812230phi,phi,LongCh99,sacks,2.0,,,,,
player,201812230phi,phi,LongCh99,tackles_combined,2,,,,,
player,201812230phi,phi,LongCh99,tackles_solo,2,,,,,
player,201812230phi,phi,LongCh99,tackles_assists,0,,,,,
player,201812230phi,phi,LongCh99,tackles_loss,1,,,,,
player,201812230phi,phi,LongCh99,qb_hits,3,,,,,
player,201812230phi,phi,LongCh99,fumbles_rec,0,,,,,
player,201812230phi,phi,LongCh99,fumbles_rec_yds,0,,,,,
player,201812230phi,phi,LongCh99,fumbles_rec_td,0,,,,,
player,201812230phi,phi,LongCh99,fumbles_forced,1,,,,,
player,201812230phi,phi,HestTr00,def_int,0,,,,,
player,201812230phi,phi,HestTr00,def_int_yds,0,,,,,
player,201812230phi,phi,HestTr00,def_int_td,0,,,,,
player,201812230phi,phi,HestTr00,def_int_long,0,,,,,
player,201812230phi,phi,HestTr00,pass_defended,0,,,,,
player,201812230phi,phi,HestTr00,sacks,1.0,,,,,
player,201812230phi,phi,HestTr00,tackles_combined,2,,,,,
player,201812230phi,phi,HestTr00,tackles_solo,2,,,,,
player,201812230phi,phi,HestTr00,tackles_assists,0,,,,,
player,201812230phi,phi,HestTr00,tackles_loss,1,,,,,
player,201812230phi,phi,HestTr00,qb_hits,1,,,,,
player,201812230phi,phi,HestTr00,fumbles_rec,0,,,,,
player,201812230phi,phi,HestTr00,fumbles_rec_yds,0,,,,,
player,201812230phi,phi,HestTr00,fumbles_rec_td,0,,,,,
player,201812230phi,phi,HestTr00,fumbles_forced,0,,,,,
player,201812230phi,phi,MaddAv00,def_int,0,,,,,
player,201812230phi,phi,MaddAv00,def_int_yds,0,,,,,
player,201812230phi,phi,MaddAv00,def_int_td,0,,,,,
player,201812230phi,phi,MaddAv00,def_int_long,0,,,,,
player,201812230phi,phi,MaddAv00,pass_defended,1,,,,,
player,201812230phi,phi,MaddAv00,sacks,0.5,,,,,
player,201812230phi,phi,MaddAv00,tackles_combined,4,,,,,
player,201812230phi,phi,MaddAv00,tackles_solo,3,,,,,
player,201812230phi,phi,MaddAv00,tackles_assists,1,,,,,
player,201812230phi,phi,MaddAv00,tackles_loss,0,,,,,
player,201812230phi,phi,MaddAv00,qb_hits,1,,,,,
player,201812230phi,phi,MaddAv00,fumbles_rec,0,,,,,
player,201812230phi,phi,MaddAv00,fumbles_rec_yds,0,,,,,
player,201812230phi,phi,MaddAv00,fumbles_rec_td,0,,,,,
player,201812230phi,phi,MaddAv00,fumbles_forced,0,,,,,
player,201812230phi,phi,HallDa01,def_int,0,,,,,
player,201812230phi,phi,HallDa01,def_int_yds,0,,,,,
player,201812230phi,phi,HallDa01,def_int_td,0,,,,,
player,201812230phi,phi,HallDa01,def_int_long,0,,,,,
player,201812230phi,phi,HallDa01,pass_defended,0,,,,,
player,201812230phi,phi,HallDa01,sacks,0.5,,,,,
player,201812230phi,phi,HallDa01,tackles_combined,3,,,,,
player,201812230phi,phi,HallDa01,tackles_solo,2,,,,,
player,201812230phi,phi,HallDa01,tackles_assists,1,,,,,
player,201812230phi,phi,HallDa01,tackles_loss,0,,,,,
player,201812230phi,phi,HallDa01,qb_hits,1,,,,,
player,201812230phi,phi,HallDa01,fumbles_rec,0,,,,,
player,201812230phi,phi,HallDa01,fumbles_rec_yds,0,,,,,
player,201812230phi,phi,HallDa01,fumbles_rec_td,0,,,,,
player,201812230phi,phi,HallDa01,fumbles_forced,0,,,,,
player,201812230phi,phi,DougRa00,def_int,0,,,,,
player,201812230phi,phi,DougRa00,def_int_yds,0,,,,,
player,201812230phi,phi,DougRa00,def_int_td,0,,,,,
player,201812230phi,phi,DougRa00,def_int_long,0,,,,,
player,201812230phi,phi,DougRa00,pass_defended,0,,,,,
player,201812230phi,phi,DougRa00,sacks,0.0,,,,,
player,201812230phi,phi,DougRa00,tackles_combined,9,,,,,
player,201812230phi,phi,DougRa00,tackles_solo,8,,,,,
player,201812230phi,phi,DougRa00,tackles_assists,1,,,,,
player,201812230phi,phi,DougRa00,tackles_loss,1,,,,,
player,201812230phi,phi,DougRa00,qb_hits,0,,,,,
player,201812230phi,phi,DougRa00,fumbles_rec,0,,,,,
player,201812230phi,phi,DougRa00,fumbles_rec_yds,0,,,,,
player,201812230phi,phi,DougRa00,fumbles_rec_td,0,,,,,
player,201812230phi,phi,DougRa00,fumbles_forced,0,,,,,
player,201812230phi,phi,BradNi00,def_int,0,,,,,
player,201812230phi,phi,BradNi00,def_int_yds,0,,,,,
player,201812230phi,phi,BradNi00,def_int_td,0,,,,,
player,201812230phi,phi,BradNi00,def_int_long,0,,,,,
player,201812230phi,phi,BradNi00,pass_defended,0,,,,,
player,201812230phi,phi,BradNi00,sacks,0.0,,,,,
player,201812230phi,phi,BradNi00,tackles_combined,6,,,,,
player,201812230phi,phi,BradNi00,tackles_solo,3,,,,,
player,201812230phi,phi,BradNi00,tackles_assists,3,,,,,
player,201812230phi,phi,BradNi00,tackles_loss,0,,,,,
player,201812230phi,phi,BradNi00,qb_hits,1,,,,,
player,201812230phi,phi,BradNi00,fumbles_rec,0,,,,,
player,201812230phi,phi,BradNi00,fumbles_rec_yds,0,,,,,
player,201812230phi,phi,BradNi00,fumbles_rec_td,0,,,,,
player,201812230phi,phi,BradNi00,fumbles_forced,0,,,,,
player,201812230phi,phi,HickJo00,def_int,0,,,,,
player,201812230phi,phi,HickJo00,def_int_yds,0,,,,,
player,201812230phi,phi,HickJo00,def_int_td,0,,,,,
player,201812230phi,phi,HickJo00,def_int_long,0,,,,,
player,201812230phi,phi,HickJo00,pass_defended,1,,,,,
player,201812230phi,phi,HickJo00,sacks,0.0,,,,,
player,201812230phi,phi,HickJo00,tackles_combined,5,,,,,
player,201812230phi,phi,HickJo00,tackles_solo,3,,,,,
player,201812230phi,phi,HickJo00,tackles_assists,2,,,,,
player,201812230phi,phi,HickJo00,tackles_loss,0,,,,,
player,201812230phi,phi,HickJo00,qb_hits,0,,,,,
player,201812230phi,phi,HickJo00,fumbles_rec,0,,,,,
player,201812230phi,phi,HickJo00,fumbles_rec_yds,0,,,,,
player,201812230phi,phi,HickJo00,fumbles_rec_td,0,,,,,
player,201812230phi,phi,HickJo00,fumbles_forced,0,,,,,
player,201812230phi,phi,JenkMa99,def_int,0,,,,,
player,201812230phi,phi,JenkMa99,def_int_yds,0,,,,,
player,201812230phi,phi,JenkMa99,def_int_td,0,,,,,
player,201812230phi,phi,JenkMa99,def_int_long,0,,,,,
player,201812230phi,phi,JenkMa99,pass_defended,0,,,,,
player,201812230phi,phi,JenkMa99,sacks,0.0,,,,,
player,201812230phi,phi,JenkMa99,tackles_combined,5,,,,,
player,201812230phi,phi,JenkMa99,tackles_solo,4,,,,,
player,201812230phi,phi,JenkMa99,tackles_assists,1,,,,,
player,201812230phi,phi,JenkMa99,tackles_loss,0,,,,,
player,201812230phi,phi,JenkMa99,qb_hits,0,,,,,
player,201812230phi,phi,JenkMa99,fumbles_rec,0,,,,,
player,201812230phi,phi,JenkMa99,fumbles_rec_yds,0,,,,,
player,201812230phi,phi,JenkMa99,fumbles_rec_td,0,,,,,
player,201812230phi,phi,JenkMa99,fumbles_forced,0,,,,,
player,201812230phi,phi,GrahCo99,def_int,0,,,,,
player,201812230phi,phi,GrahCo99,def_int_yds,0,,,,,
player,201812230phi,phi,GrahCo99,def_int_td,0,,,,,
player,201812230phi,phi,GrahCo99,def_int_long,0,,,,,
player,201812230phi,phi,GrahCo99,pass_defended,0,,,,,
player,201812230phi,phi,GrahCo99,sacks,0.0,,,,,
player,201812230phi,phi,GrahCo99,tackles_combined,4,,,,,
player,201812230phi,phi,GrahCo99,tackles_solo,4,,,,,
player,201812230phi,phi,GrahCo99,tackles_assists,0,,,,,
player,201812230phi,phi,GrahCo99,tackles_loss,0,,,,,
player,201812230phi,phi,GrahCo99,qb_hits,0,,,,,
player,201812230phi,phi,GrahCo99,fumbles_rec,0,,,,,
player,201812230phi,phi,GrahCo99,fumbles_rec_yds,0,,,,,
player,201812230phi,phi,GrahCo99,fumbles_rec_td,0,,,,,
player,201812230phi,phi,GrahCo99,fumbles_forced,0,,,,,
player,201812230phi,phi,LeBlCr01,def_int,0,,,,,
player,201812230phi,phi,LeBlCr01,def_int_yds,0,,,,,
player,201812230phi,phi,LeBlCr01,def_int_td,0,,,,,
player,201812230phi,phi,LeBlCr01,def_int_long,0,,,,,
player,201812230phi,phi,LeBlCr01,pass_defended,0,,,,,
player,201812230phi,phi,LeBlCr01,sacks,0.0,,,,,
player,201812230phi,phi,LeBlCr01,tackles_combined,3,,,,,
player,201812230phi,phi,LeBlCr01,tackles_solo,2,,,,,
