game,2018,11,20181118,201811180sdg,den,"Denver Broncos",23,sdg,"Los Angeles Chargers",22
player,201811180sdg,den,WadmCo00,pass_td,0,,,,,
player,201811180sdg,den,WadmCo00,pass_int,0,,,,,
player,201811180sdg,den,WadmCo00,pass_sacked,0,,,,,
player,201811180sdg,den,WadmCo00,pass_sacked_yds,0,,,,,
player,201811180sdg,den,WadmCo00,pass_long,12,,,,,
player,201811180sdg,den,WadmCo00,pass_rating,116.7,,,,,
player,201811180sdg,den,WadmCo00,rush_att,0,,,,,
player,201811180sdg,den,WadmCo00,rush_yds,0,,,,,
player,201811180sdg,den,WadmCo00,rush_td,0,,,,,
player,201811180sdg,den,WadmCo00,rush_long,0,,,,,
player,201811180sdg,den,WadmCo00,targets,0,,,,,
player,201811180sdg,den,WadmCo00,rec,0,,,,,
player,201811180sdg,den,WadmCo00,rec_yds,0,,,,,
player,201811180sdg,den,WadmCo00,rec_td,0,,,,,
player,201811180sdg,den,WadmCo00,rec_long,0,,,,,
player,201811180sdg,den,WadmCo00,fumbles,0,,,,,
player,201811180sdg,den,WadmCo00,fumbles_lost,0,,,,,
player,201811180sdg,den,LindPh00,pass_cmp,0,,,,,
player,201811180sdg,den,LindPh00,pass_att,0,,,,,
player,201811180sdg,den,LindPh00,pass_yds,0,,,,,
player,201811180sdg,den,LindPh00,pass_td,0,,,,,
player,201811180sdg,den,LindPh00,pass_int,0,,,,,
player,201811180sdg,den,LindPh00,pass_sacked,0,,,,,
player,201811180sdg,den,LindPh00,pass_sacked_yds,0,,,,,
player,201811180sdg,den,LindPh00,pass_long,0,,,,,
player,201811180sdg,den,LindPh00,pass_rating,,,,,,
player,201811180sdg,den,LindPh00,rush_att,11,,,,,
player,201811180sdg,den,LindPh00,rush_yds,79,,,,,
player,201811180sdg,den,LindPh00,rush_td,2,,,,,
player,201811180sdg,den,LindPh00,rush_long,41,,,,,
player,201811180sdg,den,LindPh00,targets,5,,,,,
player,201811180sdg,den,LindPh00,rec,4,,,,,
player,201811180sdg,den,LindPh00,rec_yds,27,,,,,
player,201811180sdg,den,LindPh00,rec_td,0,,,,,
player,201811180sdg,den,LindPh00,rec_long,11,,,,,
player,201811180sdg,den,LindPh00,fumbles,0,,,,,
player,201811180sdg,den,LindPh00,fumbles_lost,0,,,,,
player,201811180sdg,den,FreeRo00,pass_cmp,0,,,,,
player,201811180sdg,den,FreeRo00,pass_att,0,,,,,
player,201811180sdg,den,FreeRo00,pass_yds,0,,,,,
player,201811180sdg,den,FreeRo00,pass_td,0,,,,,
player,201811180sdg,den,FreeRo00,pass_int,0,,,,,
player,201811180sdg,den,FreeRo00,pass_sacked,0,,,,,
player,201811180sdg,den,FreeRo00,pass_sacked_yds,0,,,,,
player,201811180sdg,den,FreeRo00,pass_long,0,,,,,
player,201811180sdg,den,FreeRo00,pass_rating,,,,,,
player,201811180sdg,den,FreeRo00,rush_att,7,,,,,
player,201811180sdg,den,FreeRo00,rush_yds,23,,,,,
player,201811180sdg,den,FreeRo00,rush_td,1,,,,,
player,201811180sdg,den,FreeRo00,rush_long,7,,,,,
player,201811180sdg,den,FreeRo00,targets,1,,,,,
player,201811180sdg,den,FreeRo00,rec,1,,,,,
player,201811180sdg,den,FreeRo00,rec_yds,7,,,,,
player,201811180sdg,den,FreeRo00,rec_td,0,,,,,
player,201811180sdg,den,FreeRo00,rec_long,7,,,,,
player,201811180sdg,den,FreeRo00,fumbles,0,,,,,
player,201811180sdg,den,FreeRo00,fumbles_lost,0,,,,,
player,201811180sdg,den,SandEm00,pass_cmp,0,,,,,
player,201811180sdg,den,SandEm00,pass_att,0,,,,,
player,201811180sdg,den,SandEm00,pass_yds,0,,,,,
player,201811180sdg,den,SandEm00,pass_td,0,,,,,
player,201811180sdg,den,SandEm00,pass_int,0,,,,,
player,201811180sdg,den,SandEm00,pass_sacked,0,,,,,
player,201811180sdg,den,SandEm00,pass_sacked_yds,0,,,,,
player,201811180sdg,den,SandEm00,pass_long,0,,,,,
player,201811180sdg,den,SandEm00,pass_rating,,,,,,
player,201811180sdg,den,SandEm00,rush_att,1,,,,,
player,201811180sdg,den,SandEm00,rush_yds,6,,,,,
player,201811180sdg,den,SandEm00,rush_td,0,,,,,
player,201811180sdg,den,SandEm00,rush_long,6,,,,,
player,201811180sdg,den,SandEm00,targets,6,,,,,
player,201811180sdg,den,SandEm00,rec,4,,,,,
player,201811180sdg,den,SandEm00,rec_yds,56,,,,,
player,201811180sdg,den,SandEm00,rec_td,0,,,,,
player,201811180sdg,den,SandEm00,rec_long,38,,,,,
player,201811180sdg,den,SandEm00,fumbles,0,,,,,
player,201811180sdg,den,SandEm00,fumbles_lost,0,,,,,
player,201811180sdg,den,SuttCo00,pass_cmp,0,,,,,
player,201811180sdg,den,SuttCo00,pass_att,0,,,,,
player,201811180sdg,den,SuttCo00,pass_yds,0,,,,,
player,201811180sdg,den,SuttCo00,pass_td,0,,,,,
player,201811180sdg,den,SuttCo00,pass_int,0,,,,,
player,201811180sdg,den,SuttCo00,pass_sacked,0,,,,,
player,201811180sdg,den,SuttCo00,pass_sacked_yds,0,,,,,
player,201811180sdg,den,SuttCo00,pass_long,0,,,,,
player,201811180sdg,den,SuttCo00,pass_rating,,,,,,
player,201811180sdg,den,SuttCo00,rush_att,0,,,,,
player,201811180sdg,den,SuttCo00,rush_yds,0,,,,,
player,201811180sdg,den,SuttCo00,rush_td,0,,,,,
player,201811180sdg,den,SuttCo00,rush_long,0,,,,,
player,201811180sdg,den,SuttCo00,targets,6,,,,,
player,201811180sdg,den,SuttCo00,rec,3,,,,,
player,201811180sdg,den,SuttCo00,rec_yds,78,,,,,
player,201811180sdg,den,SuttCo00,rec_td,0,,,,,
player,201811180sdg,den,SuttCo00,rec_long,39,,,,,
player,201811180sdg,den,SuttCo00,fumbles,0,,,,,
player,201811180sdg,den,SuttCo00,fumbles_lost,0,,,,,
player,201811180sdg,den,HeueJe00,pass_cmp,0,,,,,
player,201811180sdg,den,HeueJe00,pass_att,0,,,,,
player,201811180sdg,den,HeueJe00,pass_yds,0,,,,,
player,201811180sdg,den,HeueJe00,pass_td,0,,,,,
player,201811180sdg,den,HeueJe00,pass_int,0,,,,,
player,201811180sdg,den,HeueJe00,pass_sacked,0,,,,,
player,201811180sdg,den,HeueJe00,pass_sacked_yds,0,,,,,
player,201811180sdg,den,HeueJe00,pass_long,0,,,,,
player,201811180sdg,den,HeueJe00,pass_rating,,,,,,
player,201811180sdg,den,HeueJe00,rush_att,0,,,,,
player,201811180sdg,den,HeueJe00,rush_yds,0,,,,,
player,201811180sdg,den,HeueJe00,rush_td,0,,,,,
player,201811180sdg,den,HeueJe00,rush_long,0,,,,,
player,201811180sdg,den,HeueJe00,targets,5,,,,,
player,201811180sdg,den,HeueJe00,rec,4,,,,,
player,201811180sdg,den,HeueJe00,rec_yds,20,,,,,
player,201811180sdg,den,HeueJe00,rec_td,0,,,,,
player,201811180sdg,den,HeueJe00,rec_long,6,,,,,
player,201811180sdg,den,HeueJe00,fumbles,0,,,,,
player,201811180sdg,den,HeueJe00,fumbles_lost,0,,,,,
player,201811180sdg,den,JanoAn00,pass_cmp,0,,,,,
player,201811180sdg,den,JanoAn00,pass_att,0,,,,,
player,201811180sdg,den,JanoAn00,pass_yds,0,,,,,
player,201811180sdg,den,JanoAn00,pass_td,0,,,,,
player,201811180sdg,den,JanoAn00,pass_int,0,,,,,
player,201811180sdg,den,JanoAn00,pass_sacked,0,,,,,
player,201811180sdg,den,JanoAn00,pass_sacked_yds,0,,,,,
player,201811180sdg,den,JanoAn00,pass_long,0,,,,,
player,201811180sdg,den,JanoAn00,pass_rating,,,,,,
player,201811180sdg,den,JanoAn00,rush_att,0,,,,,
player,201811180sdg,den,JanoAn00,rush_yds,0,,,,,
player,201811180sdg,den,JanoAn00,rush_td,0,,,,,
player,201811180sdg,den,JanoAn00,rush_long,0,,,,,
player,201811180sdg,den,JanoAn00,targets,2,,,,,
player,201811180sdg,den,JanoAn00,rec,1,,,,,
player,201811180sdg,den,JanoAn00,rec_yds,12,,,,,
player,201811180sdg,den,JanoAn00,rec_td,0,,,,,
player,201811180sdg,den,JanoAn00,rec_long,12,,,,,
player,201811180sdg,den,JanoAn00,fumbles,0,,,,,
player,201811180sdg,den,JanoAn00,fumbles_lost,0,,,,,
player,201811180sdg,den,LaCoMa00,pass_cmp,0,,,,,
player,201811180sdg,den,LaCoMa00,pass_att,0,,,,,
player,201811180sdg,den,LaCoMa00,pass_yds,0,,,,,
player,201811180sdg,den,LaCoMa00,pass_td,0,,,,,
player,201811180sdg,den,LaCoMa00,pass_int,0,,,,,
player,201811180sdg,den,LaCoMa00,pass_sacked,0,,,,,
player,201811180sdg,den,LaCoMa00,pass_sacked_yds,0,,,,,
player,201811180sdg,den,LaCoMa00,pass_long,0,,,,,
player,201811180sdg,den,LaCoMa00,pass_rating,,,,,,
player,201811180sdg,den,LaCoMa00,rush_att,0,,,,,
player,201811180sdg,den,LaCoMa00,rush_yds,0,,,,,
player,201811180sdg,den,LaCoMa00,rush_td,0,,,,,
player,201811180sdg,den,LaCoMa00,rush_long,0,,,,,
player,201811180sdg,den,LaCoMa00,targets,2,,,,,
player,201811180sdg,den,LaCoMa00,rec,1,,,,,
player,201811180sdg,den,LaCoMa00,rec_yds,9,,,,,
player,201811180sdg,den,LaCoMa00,rec_td,0,,,,,
player,201811180sdg,den,LaCoMa00,rec_long,9,,,,,
player,201811180sdg,den,LaCoMa00,fumbles,0,,,,,
player,201811180sdg,den,LaCoMa00,fumbles_lost,0,,,,,
player,201811180sdg,den,HamiDa01,pass_cmp,0,,,,,
player,201811180sdg,den,HamiDa01,pass_att,0,,,,,
player,201811180sdg,den,HamiDa01,pass_yds,0,,,,,
player,201811180sdg,den,HamiDa01,pass_td,0,,,,,
player,201811180sdg,den,HamiDa01,pass_int,0,,,,,
player,201811180sdg,den,HamiDa01,pass_sacked,0,,,,,
player,201811180sdg,den,HamiDa01,pass_sacked_yds,0,,,,,
player,201811180sdg,den,HamiDa01,pass_long,0,,,,,
player,201811180sdg,den,HamiDa01,pass_rating,,,,,,
player,201811180sdg,den,HamiDa01,rush_att,0,,,,,
player,201811180sdg,den,HamiDa01,rush_yds,0,,,,,
player,201811180sdg,den,HamiDa01,rush_td,0,,,,,
player,201811180sdg,den,HamiDa01,rush_long,0,,,,,
player,201811180sdg,den,HamiDa01,targets,2,,,,,
player,201811180sdg,den,HamiDa01,rec,1,,,,,
player,201811180sdg,den,HamiDa01,rec_yds,4,,,,,
player,201811180sdg,den,HamiDa01,rec_td,0,,,,,
player,201811180sdg,den,HamiDa01,rec_long,4,,,,,
player,201811180sdg,den,HamiDa01,fumbles,0,,,,,
player,201811180sdg,den,HamiDa01,fumbles_lost,0,,,,,
player,201811180sdg,den,BookDe00,pass_cmp,0,,,,,
player,201811180sdg,den,BookDe00,pass_att,0,,,,,
player,201811180sdg,den,BookDe00,pass_yds,0,,,,,
player,201811180sdg,den,BookDe00,pass_td,0,,,,,
player,201811180sdg,den,BookDe00,pass_int,0,,,,,
player,201811180sdg,den,BookDe00,pass_sacked,0,,,,,
player,201811180sdg,den,BookDe00,pass_sacked_yds,0,,,,,
player,201811180sdg,den,BookDe00,pass_long,0,,,,,
player,201811180sdg,den,BookDe00,pass_rating,,,,,,
player,201811180sdg,den,BookDe00,rush_att,0,,,,,
player,201811180sdg,den,BookDe00,rush_yds,0,,,,,
player,201811180sdg,den,BookDe00,rush_td,0,,,,,
player,201811180sdg,den,BookDe00,rush_long,0,,,,,
player,201811180sdg,den,BookDe00,targets,1,,,,,
player,201811180sdg,den,BookDe00,rec,1,,,,,
player,201811180sdg,den,BookDe00,rec_yds,4,,,,,
player,201811180sdg,den,BookDe00,rec_td,0,,,,,
player,201811180sdg,den,BookDe00,rec_long,4,,,,,
player,201811180sdg,den,BookDe00,fumbles,0,,,,,
player,201811180sdg,den,BookDe00,fumbles_lost,0,,,,,
player,201811180sdg,den,PatrTi00,pass_cmp,0,,,,,
player,201811180sdg,den,PatrTi00,pass_att,0,,,,,
player,201811180sdg,den,PatrTi00,pass_yds,0,,,,,
player,201811180sdg,den,PatrTi00,pass_td,0,,,,,
player,201811180sdg,den,PatrTi00,pass_int,0,,,,,
player,201811180sdg,den,PatrTi00,pass_sacked,0,,,,,
player,201811180sdg,den,PatrTi00,pass_sacked_yds,0,,,,,
player,201811180sdg,den,PatrTi00,pass_long,0,,,,,
player,201811180sdg,den,PatrTi00,pass_rating,,,,,,
player,201811180sdg,den,PatrTi00,rush_att,0,,,,,
player,201811180sdg,den,PatrTi00,rush_yds,0,,,,,
player,201811180sdg,den,PatrTi00,rush_td,0,,,,,
player,201811180sdg,den,PatrTi00,rush_long,0,,,,,
player,201811180sdg,den,PatrTi00,targets,1,,,,,
player,201811180sdg,den,PatrTi00,rec,0,,,,,
player,201811180sdg,den,PatrTi00,rec_yds,0,,,,,
player,201811180sdg,den,PatrTi00,rec_td,0,,,,,
player,201811180sdg,den,PatrTi00,rec_long,0,,,,,
player,201811180sdg,den,PatrTi00,fumbles,0,,,,,
player,201811180sdg,den,PatrTi00,fumbles_lost,0,,,,,
player,201811180sdg,sdg,RivePh00,pass_cmp,28,,,,,
player,201811180sdg,sdg,RivePh00,pass_att,43,,,,,
player,201811180sdg,sdg,RivePh00,pass_yds,401,,,,,
player,201811180sdg,sdg,RivePh00,pass_td,2,,,,,
player,201811180sdg,sdg,RivePh00,pass_int,2,,,,,
player,201811180sdg,sdg,RivePh00,pass_sacked,3,,,,,
player,201811180sdg,sdg,RivePh00,pass_sacked_yds,17,,,,,
player,201811180sdg,sdg,RivePh00,pass_long,32,,,,,
player,201811180sdg,sdg,RivePh00,pass_rating,91.3,,,,,
player,201811180sdg,sdg,RivePh00,rush_att,1,,,,,
player,201811180sdg,sdg,RivePh00,rush_yds,-4,,,,,
player,201811180sdg,sdg,RivePh00,rush_td,0,,,,,
player,201811180sdg,sdg,RivePh00,rush_long,-4,,,,,
player,201811180sdg,sdg,RivePh00,targets,0,,,,,
player,201811180sdg,sdg,RivePh00,rec,0,,,,,
player,201811180sdg,sdg,RivePh00,rec_yds,0,,,,,
player,201811180sdg,sdg,RivePh00,rec_td,0,,,,,
player,201811180sdg,sdg,RivePh00,rec_long,0,,,,,
player,201811180sdg,sdg,RivePh00,fumbles,0,,,,,
player,201811180sdg,sdg,RivePh00,fumbles_lost,0,,,,,
player,201811180sdg,sdg,GordMe00,pass_cmp,0,,,,,
player,201811180sdg,sdg,GordMe00,pass_att,0,,,,,
player,201811180sdg,sdg,GordMe00,pass_yds,0,,,,,
player,201811180sdg,sdg,GordMe00,pass_td,0,,,,,
player,201811180sdg,sdg,GordMe00,pass_int,0,,,,,
player,201811180sdg,sdg,GordMe00,pass_sacked,0,,,,,
player,201811180sdg,sdg,GordMe00,pass_sacked_yds,0,,,,,
player,201811180sdg,sdg,GordMe00,pass_long,0,,,,,
player,201811180sdg,sdg,GordMe00,pass_rating,,,,,,
player,201811180sdg,sdg,GordMe00,rush_att,18,,,,,
player,201811180sdg,sdg,GordMe00,rush_yds,69,,,,,
player,201811180sdg,sdg,GordMe00,rush_td,0,,,,,
player,201811180sdg,sdg,GordMe00,rush_long,20,,,,,
player,201811180sdg,sdg,GordMe00,targets,6,,,,,
player,201811180sdg,sdg,GordMe00,rec,6,,,,,
player,201811180sdg,sdg,GordMe00,rec_yds,87,,,,,
player,201811180sdg,sdg,GordMe00,rec_td,0,,,,,
player,201811180sdg,sdg,GordMe00,rec_long,32,,,,,
player,201811180sdg,sdg,GordMe00,fumbles,0,,,,,
player,201811180sdg,sdg,GordMe00,fumbles_lost,0,,,,,
player,201811180sdg,sdg,EkelAu00,pass_cmp,0,,,,,
player,201811180sdg,sdg,EkelAu00,pass_att,0,,,,,
player,201811180sdg,sdg,EkelAu00,pass_yds,0,,,,,
player,201811180sdg,sdg,EkelAu00,pass_td,0,,,,,
player,201811180sdg,sdg,EkelAu00,pass_int,0,,,,,
player,201811180sdg,sdg,EkelAu00,pass_sacked,0,,,,,
player,201811180sdg,sdg,EkelAu00,pass_sacked_yds,0,,,,,
player,201811180sdg,sdg,EkelAu00,pass_long,0,,,,,
player,201811180sdg,sdg,EkelAu00,pass_rating,,,,,,
player,201811180sdg,sdg,EkelAu00,rush_att,6,,,,,
player,201811180sdg,sdg,EkelAu00,rush_yds,29,,,,,
player,201811180sdg,sdg,EkelAu00,rush_td,0,,,,,
player,201811180sdg,sdg,EkelAu00,rush_long,17,,,,,
player,201811180sdg,sdg,EkelAu00,targets,2,,,,,
player,201811180sdg,sdg,EkelAu00,rec,2,,,,,
player,201811180sdg,sdg,EkelAu00,rec_yds,40,,,,,
player,201811180sdg,sdg,EkelAu00,rec_td,0,,,,,
player,201811180sdg,sdg,EkelAu00,rec_long,23,,,,,
player,201811180sdg,sdg,EkelAu00,fumbles,0,,,,,
player,201811180sdg,sdg,EkelAu00,fumbles_lost,0,,,,,
player,201811180sdg,sdg,AlleKe00,pass_cmp,0,,,,,
player,201811180sdg,sdg,AlleKe00,pass_att,0,,,,,
player,201811180sdg,sdg,AlleKe00,pass_yds,0,,,,,
player,201811180sdg,sdg,AlleKe00,pass_td,0,,,,,
player,201811180sdg,sdg,AlleKe00,pass_int,0,,,,,
player,201811180sdg,sdg,AlleKe00,pass_sacked,0,,,,,
player,201811180sdg,sdg,AlleKe00,pass_sacked_yds,0,,,,,
player,201811180sdg,sdg,AlleKe00,pass_long,0,,,,,
player,201811180sdg,sdg,AlleKe00,pass_rating,,,,,,
player,201811180sdg,sdg,AlleKe00,rush_att,1,,,,,
player,201811180sdg,sdg,AlleKe00,rush_yds,1,,,,,
player,201811180sdg,sdg,AlleKe00,rush_td,0,,,,,
player,201811180sdg,sdg,AlleKe00,rush_long,1,,,,,
player,201811180sdg,sdg,AlleKe00,targets,12,,,,,
player,201811180sdg,sdg,AlleKe00,rec,9,,,,,
player,201811180sdg,sdg,AlleKe00,rec_yds,89,,,,,
player,201811180sdg,sdg,AlleKe00,rec_td,1,,,,,
player,201811180sdg,sdg,AlleKe00,rec_long,27,,,,,
player,201811180sdg,sdg,AlleKe00,fumbles,0,,,,,
player,201811180sdg,sdg,AlleKe00,fumbles_lost,0,,,,,
player,201811180sdg,sdg,GateAn00,pass_cmp,0,,,,,
player,201811180sdg,sdg,GateAn00,pass_att,0,,,,,
player,201811180sdg,sdg,GateAn00,pass_yds,0,,,,,
player,201811180sdg,sdg,GateAn00,pass_td,0,,,,,
player,201811180sdg,sdg,GateAn00,pass_int,0,,,,,
player,201811180sdg,sdg,GateAn00,pass_sacked,0,,,,,
player,201811180sdg,sdg,GateAn00,pass_sacked_yds,0,,,,,
player,201811180sdg,sdg,GateAn00,pass_long,0,,,,,
player,201811180sdg,sdg,GateAn00,pass_rating,,,,,,
player,201811180sdg,sdg,GateAn00,rush_att,0,,,,,
player,201811180sdg,sdg,GateAn00,rush_yds,0,,,,,
player,201811180sdg,sdg,GateAn00,rush_td,0,,,,,
player,201811180sdg,sdg,GateAn00,rush_long,0,,,,,
player,201811180sdg,sdg,GateAn00,targets,7,,,,,
player,201811180sdg,sdg,GateAn00,rec,5,,,,,
player,201811180sdg,sdg,GateAn00,rec_yds,80,,,,,
player,201811180sdg,sdg,GateAn00,rec_td,1,,,,,
player,201811180sdg,sdg,GateAn00,rec_long,27,,,,,
player,201811180sdg,sdg,GateAn00,fumbles,0,,,,,
player,201811180sdg,sdg,GateAn00,fumbles_lost,0,,,,,
player,201811180sdg,sdg,WillMi07,pass_cmp,0,,,,,
player,201811180sdg,sdg,WillMi07,pass_att,0,,,,,
player,201811180sdg,sdg,WillMi07,pass_yds,0,,,,,
player,201811180sdg,sdg,WillMi07,pass_td,0,,,,,
player,201811180sdg,sdg,WillMi07,pass_int,0,,,,,
player,201811180sdg,sdg,WillMi07,pass_sacked,0,,,,,
player,201811180sdg,sdg,WillMi07,pass_sacked_yds,0,,,,,
player,201811180sdg,sdg,WillMi07,pass_long,0,,,,,
player,201811180sdg,sdg,WillMi07,pass_rating,,,,,,
player,201811180sdg,sdg,WillMi07,rush_att,0,,,,,
player,201811180sdg,sdg,WillMi07,rush_yds,0,,,,,
player,201811180sdg,sdg,WillMi07,rush_td,0,,,,,
player,201811180sdg,sdg,WillMi07,rush_long,0,,,,,
player,201811180sdg,sdg,WillMi07,targets,3,,,,,
player,201811180sdg,sdg,WillMi07,rec,2,,,,,
player,201811180sdg,sdg,WillMi07,rec_yds,56,,,,,
player,201811180sdg,sdg,WillMi07,rec_td,0,,,,,
player,201811180sdg,sdg,WillMi07,rec_long,29,,,,,
player,201811180sdg,sdg,WillMi07,fumbles,0,,,,,
player,201811180sdg,sdg,WillMi07,fumbles_lost,0,,,,,
player,201811180sdg,sdg,GreeVi00,pass_cmp,0,,,,,
player,201811180sdg,sdg,GreeVi00,pass_att,0,,,,,
player,201811180sdg,sdg,GreeVi00,pass_yds,0,,,,,
player,201811180sdg,sdg,GreeVi00,pass_td,0,,,,,
player,201811180sdg,sdg,GreeVi00,pass_int,0,,,,,
player,201811180sdg,sdg,GreeVi00,pass_sacked,0,,,,,
player,201811180sdg,sdg,GreeVi00,pass_sacked_yds,0,,,,,
player,201811180sdg,sdg,GreeVi00,pass_long,0,,,,,
player,201811180sdg,sdg,GreeVi00,pass_rating,,,,,,
player,201811180sdg,sdg,GreeVi00,rush_att,0,,,,,
player,201811180sdg,sdg,GreeVi00,rush_yds,0,,,,,
player,201811180sdg,sdg,GreeVi00,rush_td,0,,,,,
player,201811180sdg,sdg,GreeVi00,rush_long,0,,,,,
player,201811180sdg,sdg,GreeVi00,targets,4,,,,,
player,201811180sdg,sdg,GreeVi00,rec,2,,,,,
player,201811180sdg,sdg,GreeVi00,rec_yds,27,,,,,
player,201811180sdg,sdg,GreeVi00,rec_td,0,,,,,
player,201811180sdg,sdg,GreeVi00,rec_long,26,,,,,
player,201811180sdg,sdg,GreeVi00,fumbles,0,,,,,
player,201811180sdg,sdg,GreeVi00,fumbles_lost,0,,,,,
player,201811180sdg,sdg,WillTy00,pass_cmp,0,,,,,
player,201811180sdg,sdg,WillTy00,pass_att,0,,,,,
player,201811180sdg,sdg,WillTy00,pass_yds,0,,,,,
player,201811180sdg,sdg,WillTy00,pass_td,0,,,,,
player,201811180sdg,sdg,WillTy00,pass_int,0,,,,,
player,201811180sdg,sdg,WillTy00,pass_sacked,0,,,,,
player,201811180sdg,sdg,WillTy00,pass_sacked_yds,0,,,,,
player,201811180sdg,sdg,WillTy00,pass_long,0,,,,,
player,201811180sdg,sdg,WillTy00,pass_rating,,,,,,
player,201811180sdg,sdg,WillTy00,rush_att,0,,,,,
player,201811180sdg,sdg,WillTy00,rush_yds,0,,,,,
player,201811180sdg,sdg,WillTy00,rush_td,0,,,,,
player,201811180sdg,sdg,WillTy00,rush_long,0,,,,,
player,201811180sdg,sdg,WillTy00,targets,6,,,,,
player,201811180sdg,sdg,WillTy00,rec,2,,,,,
player,201811180sdg,sdg,WillTy00,rec_yds,22,,,,,
player,201811180sdg,sdg,WillTy00,rec_td,0,,,,,
player,201811180sdg,sdg,WillTy00,rec_long,19,,,,,
player,201811180sdg,sdg,WillTy00,fumbles,0,,,,,
player,201811180sdg,sdg,WillTy00,fumbles_lost,0,,,,,
player,201811180sdg,sdg,BenjTr00,pass_cmp,0,,,,,
player,201811180sdg,sdg,BenjTr00,pass_att,0,,,,,
player,201811180sdg,sdg,BenjTr00,pass_yds,0,,,,,
player,201811180sdg,sdg,BenjTr00,pass_td,0,,,,,
player,201811180sdg,sdg,BenjTr00,pass_int,0,,,,,
player,201811180sdg,sdg,BenjTr00,pass_sacked,0,,,,,
player,201811180sdg,sdg,BenjTr00,pass_sacked_yds,0,,,,,
player,201811180sdg,sdg,BenjTr00,pass_long,0,,,,,
player,201811180sdg,sdg,BenjTr00,pass_rating,,,,,,
player,201811180sdg,sdg,BenjTr00,rush_att,0,,,,,
player,201811180sdg,sdg,BenjTr00,rush_yds,0,,,,,
player,201811180sdg,sdg,BenjTr00,rush_td,0,,,,,
player,201811180sdg,sdg,BenjTr00,rush_long,0,,,,,
player,201811180sdg,sdg,BenjTr00,targets,3,,,,,
player,201811180sdg,sdg,BenjTr00,rec,0,,,,,
player,201811180sdg,sdg,BenjTr00,rec_yds,0,,,,,
player,201811180sdg,sdg,BenjTr00,rec_td,0,,,,,
player,201811180sdg,sdg,BenjTr00,rec_long,0,,,,,
player,201811180sdg,sdg,BenjTr00,fumbles,0,,,,,
player,201811180sdg,sdg,BenjTr00,fumbles_lost,0,,,,,
player,201811180sdg,den,MillVo00,def_int,1,,,,,
player,201811180sdg,den,MillVo00,def_int_yds,42,,,,,
player,201811180sdg,den,MillVo00,def_int_td,0,,,,,
