game,2018,6,20181014,201810140was,car,"Carolina Panthers",17,was,"Washington Redskins",23
player,201810140was,car,DaviTh20,def_int,0,,,,,
player,201810140was,car,DaviTh20,def_int_yds,0,,,,,
player,201810140was,car,DaviTh20,def_int_td,0,,,,,
player,201810140was,car,DaviTh20,def_int_long,0,,,,,
player,201810140was,car,DaviTh20,pass_defended,2,,,,,
player,201810140was,car,DaviTh20,sacks,0.0,,,,,
player,201810140was,car,DaviTh20,tackles_combined,6,,,,,
player,201810140was,car,DaviTh20,tackles_solo,4,,,,,
player,201810140was,car,DaviTh20,tackles_assists,2,,,,,
player,201810140was,car,DaviTh20,tackles_loss,0,,,,,
player,201810140was,car,DaviTh20,qb_hits,0,,,,,
player,201810140was,car,DaviTh20,fumbles_rec,0,,,,,
player,201810140was,car,DaviTh20,fumbles_rec_yds,0,,,,,
player,201810140was,car,DaviTh20,fumbles_rec_td,0,,,,,
player,201810140was,car,DaviTh20,fumbles_forced,0,,,,,
player,201810140was,car,BradJa00,def_int,0,,,,,
player,201810140was,car,BradJa00,def_int_yds,0,,,,,
player,201810140was,car,BradJa00,def_int_td,0,,,,,
player,201810140was,car,BradJa00,def_int_long,0,,,,,
player,201810140was,car,BradJa00,pass_defended,1,,,,,
player,201810140was,car,BradJa00,sacks,0.0,,,,,
player,201810140was,car,BradJa00,tackles_combined,5,,,,,
player,201810140was,car,BradJa00,tackles_solo,5,,,,,
player,201810140was,car,BradJa00,tackles_assists,0,,,,,
player,201810140was,car,BradJa00,tackles_loss,0,,,,,
player,201810140was,car,BradJa00,qb_hits,0,,,,,
player,201810140was,car,BradJa00,fumbles_rec,0,,,,,
player,201810140was,car,BradJa00,fumbles_rec_yds,0,,,,,
player,201810140was,car,BradJa00,fumbles_rec_td,0,,,,,
player,201810140was,car,BradJa00,fumbles_forced,0,,,,,
player,201810140was,car,MunnCa99,def_int,0,,,,,
player,201810140was,car,MunnCa99,def_int_yds,0,,,,,
player,201810140was,car,MunnCa99,def_int_td,0,,,,,
player,201810140was,car,MunnCa99,def_int_long,0,,,,,
player,201810140was,car,MunnCa99,pass_defended,1,,,,,
player,201810140was,car,MunnCa99,sacks,0.0,,,,,
player,201810140was,car,MunnCa99,tackles_combined,5,,,,,
player,201810140was,car,MunnCa99,tackles_solo,4,,,,,
player,201810140was,car,MunnCa99,tackles_assists,1,,,,,
player,201810140was,car,MunnCa99,tackles_loss,0,,,,,
player,201810140was,car,MunnCa99,qb_hits,0,,,,,
player,201810140was,car,MunnCa99,fumbles_rec,0,,,,,
player,201810140was,car,MunnCa99,fumbles_rec_yds,0,,,,,
player,201810140was,car,MunnCa99,fumbles_rec_td,0,,,,,
player,201810140was,car,MunnCa99,fumbles_forced,0,,,,,
player,201810140was,car,ReidEr00,def_int,0,,,,,
player,201810140was,car,ReidEr00,def_int_yds,0,,,,,
player,201810140was,car,ReidEr00,def_int_td,0,,,,,
player,201810140was,car,ReidEr00,def_int_long,0,,,,,
player,201810140was,car,ReidEr00,pass_defended,0,,,,,
player,201810140was,car,ReidEr00,sacks,0.0,,,,,
player,201810140was,car,ReidEr00,tackles_combined,5,,,,,
player,201810140was,car,ReidEr00,tackles_solo,4,,,,,
player,201810140was,car,ReidEr00,tackles_assists,1,,,,,
player,201810140was,car,ReidEr00,tackles_loss,0,,,,,
player,201810140was,car,ReidEr00,qb_hits,0,,,,,
player,201810140was,car,ReidEr00,fumbles_rec,0,,,,,
player,201810140was,car,ReidEr00,fumbles_rec_yds,0,,,,,
player,201810140was,car,ReidEr00,fumbles_rec_td,0,,,,,
player,201810140was,car,ReidEr00,fumbles_forced,0,,,,,
player,201810140was,car,HortWe00,def_int,0,,,,,
player,201810140was,car,HortWe00,def_int_yds,0,,,,,
player,201810140was,car,HortWe00,def_int_td,0,,,,,
player,201810140was,car,HortWe00,def_int_long,0,,,,,
player,201810140was,car,HortWe00,pass_defended,0,,,,,
player,201810140was,car,HortWe00,sacks,0.0,,,,,
player,201810140was,car,HortWe00,tackles_combined,4,,,,,
player,201810140was,car,HortWe00,tackles_solo,3,,,,,
player,201810140was,car,HortWe00,tackles_assists,1,,,,,
player,201810140was,car,HortWe00,tackles_loss,0,,,,,
player,201810140was,car,HortWe00,qb_hits,0,,,,,
player,201810140was,car,HortWe00,fumbles_rec,0,,,,,
player,201810140was,car,HortWe00,fumbles_rec_yds,0,,,,,
player,201810140was,car,HortWe00,fumbles_rec_td,0,,,,,
player,201810140was,car,HortWe00,fumbles_forced,0,,,,,
player,201810140was,car,JackDo02,def_int,0,,,,,
player,201810140was,car,JackDo02,def_int_yds,0,,,,,
player,201810140was,car,JackDo02,def_int_td,0,,,,,
player,201810140was,car,JackDo02,def_int_long,0,,,,,
player,201810140was,car,JackDo02,pass_defended,2,,,,,
player,201810140was,car,JackDo02,sacks,0.0,,,,,
player,201810140was,car,JackDo02,tackles_combined,3,,,,,
player,201810140was,car,JackDo02,tackles_solo,3,,,,,
player,201810140was,car,JackDo02,tackles_assists,0,,,,,
player,201810140was,car,JackDo02,tackles_loss,0,,,,,
player,201810140was,car,JackDo02,qb_hits,0,,,,,
player,201810140was,car,JackDo02,fumbles_rec,0,,,,,
player,201810140was,car,JackDo02,fumbles_rec_yds,0,,,,,
player,201810140was,car,JackDo02,fumbles_rec_td,0,,,,,
player,201810140was,car,JackDo02,fumbles_forced,0,,,,,
player,201810140was,car,ShorKa00,def_int,0,,,,,
player,201810140was,car,ShorKa00,def_int_yds,0,,,,,
player,201810140was,car,ShorKa00,def_int_td,0,,,,,
player,201810140was,car,ShorKa00,def_int_long,0,,,,,
player,201810140was,car,ShorKa00,pass_defended,0,,,,,
player,201810140was,car,ShorKa00,sacks,0.0,,,,,
player,201810140was,car,ShorKa00,tackles_combined,2,,,,,
player,201810140was,car,ShorKa00,tackles_solo,1,,,,,
player,201810140was,car,ShorKa00,tackles_assists,1,,,,,
player,201810140was,car,ShorKa00,tackles_loss,0,,,,,
player,201810140was,car,ShorKa00,qb_hits,0,,,,,
player,201810140was,car,ShorKa00,fumbles_rec,0,,,,,
player,201810140was,car,ShorKa00,fumbles_rec_yds,0,,,,,
player,201810140was,car,ShorKa00,fumbles_rec_td,0,,,,,
player,201810140was,car,ShorKa00,fumbles_forced,0,,,,,
player,201810140was,car,ButlVe00,def_int,0,,,,,
player,201810140was,car,ButlVe00,def_int_yds,0,,,,,
player,201810140was,car,ButlVe00,def_int_td,0,,,,,
player,201810140was,car,ButlVe00,def_int_long,0,,,,,
player,201810140was,car,ButlVe00,pass_defended,0,,,,,
player,201810140was,car,ButlVe00,sacks,0.0,,,,,
player,201810140was,car,ButlVe00,tackles_combined,1,,,,,
player,201810140was,car,ButlVe00,tackles_solo,0,,,,,
player,201810140was,car,ButlVe00,tackles_assists,1,,,,,
player,201810140was,car,ButlVe00,tackles_loss,0,,,,,
player,201810140was,car,ButlVe00,qb_hits,1,,,,,
player,201810140was,car,ButlVe00,fumbles_rec,0,,,,,
player,201810140was,car,ButlVe00,fumbles_rec_yds,0,,,,,
player,201810140was,car,ButlVe00,fumbles_rec_td,0,,,,,
player,201810140was,car,ButlVe00,fumbles_forced,0,,,,,
player,201810140was,car,GaulRa00,def_int,0,,,,,
player,201810140was,car,GaulRa00,def_int_yds,0,,,,,
player,201810140was,car,GaulRa00,def_int_td,0,,,,,
player,201810140was,car,GaulRa00,def_int_long,0,,,,,
player,201810140was,car,GaulRa00,pass_defended,0,,,,,
player,201810140was,car,GaulRa00,sacks,0.0,,,,,
player,201810140was,car,GaulRa00,tackles_combined,1,,,,,
player,201810140was,car,GaulRa00,tackles_solo,1,,,,,
player,201810140was,car,GaulRa00,tackles_assists,0,,,,,
player,201810140was,car,GaulRa00,tackles_loss,0,,,,,
player,201810140was,car,GaulRa00,qb_hits,0,,,,,
player,201810140was,car,GaulRa00,fumbles_rec,0,,,,,
player,201810140was,car,GaulRa00,fumbles_rec_yds,0,,,,,
player,201810140was,car,GaulRa00,fumbles_rec_td,0,,,,,
player,201810140was,car,GaulRa00,fumbles_forced,0,,,,,
player,201810140was,car,ObadEf00,def_int,0,,,,,
player,201810140was,car,ObadEf00,def_int_yds,0,,,,,
player,201810140was,car,ObadEf00,def_int_td,0,,,,,
player,201810140was,car,ObadEf00,def_int_long,0,,,,,
player,201810140was,car,ObadEf00,pass_defended,0,,,,,
player,201810140was,car,ObadEf00,sacks,0.0,,,,,
player,201810140was,car,ObadEf00,tackles_combined,1,,,,,
player,201810140was,car,ObadEf00,tackles_solo,1,,,,,
player,201810140was,car,ObadEf00,tackles_assists,0,,,,,
player,201810140was,car,ObadEf00,tackles_loss,0,,,,,
player,201810140was,car,ObadEf00,qb_hits,1,,,,,
player,201810140was,car,ObadEf00,fumbles_rec,0,,,,,
player,201810140was,car,ObadEf00,fumbles_rec_yds,0,,,,,
player,201810140was,car,ObadEf00,fumbles_rec_td,0,,,,,
player,201810140was,car,ObadEf00,fumbles_forced,0,,,,,
player,201810140was,car,PoexDo00,def_int,0,,,,,
player,201810140was,car,PoexDo00,def_int_yds,0,,,,,
player,201810140was,car,PoexDo00,def_int_td,0,,,,,
player,201810140was,car,PoexDo00,def_int_long,0,,,,,
player,201810140was,car,PoexDo00,pass_defended,0,,,,,
player,201810140was,car,PoexDo00,sacks,0.0,,,,,
player,201810140was,car,PoexDo00,tackles_combined,1,,,,,
player,201810140was,car,PoexDo00,tackles_solo,0,,,,,
player,201810140was,car,PoexDo00,tackles_assists,1,,,,,
player,201810140was,car,PoexDo00,tackles_loss,0,,,,,
player,201810140was,car,PoexDo00,qb_hits,0,,,,,
player,201810140was,car,PoexDo00,fumbles_rec,0,,,,,
player,201810140was,car,PoexDo00,fumbles_rec_yds,0,,,,,
player,201810140was,car,PoexDo00,fumbles_rec_td,0,,,,,
player,201810140was,car,PoexDo00,fumbles_forced,0,,,,,
player,201810140was,car,SamuCu00,def_int,0,,,,,
player,201810140was,car,SamuCu00,def_int_yds,0,,,,,
player,201810140was,car,SamuCu00,def_int_td,0,,,,,
player,201810140was,car,SamuCu00,def_int_long,0,,,,,
player,201810140was,car,SamuCu00,pass_defended,0,,,,,
player,201810140was,car,SamuCu00,sacks,0.0,,,,,
player,201810140was,car,SamuCu00,tackles_combined,1,,,,,
player,201810140was,car,SamuCu00,tackles_solo,1,,,,,
player,201810140was,car,SamuCu00,tackles_assists,0,,,,,
player,201810140was,car,SamuCu00,tackles_loss,0,,,,,
player,201810140was,car,SamuCu00,qb_hits,0,,,,,
player,201810140was,car,SamuCu00,fumbles_rec,0,,,,,
player,201810140was,car,SamuCu00,fumbles_rec_yds,0,,,,,
player,201810140was,car,SamuCu00,fumbles_rec_td,0,,,,,
player,201810140was,car,SamuCu00,fumbles_forced,0,,,,,
player,201810140was,car,LoveKy00,def_int,0,,,,,
player,201810140was,car,LoveKy00,def_int_yds,0,,,,,
player,201810140was,car,LoveKy00,def_int_td,0,,,,,
player,201810140was,car,LoveKy00,def_int_long,0,,,,,
player,201810140was,car,LoveKy00,pass_defended,0,,,,,
player,201810140was,car,LoveKy00,sacks,0.0,,,,,
player,201810140was,car,LoveKy00,tackles_combined,0,,,,,
player,201810140was,car,LoveKy00,tackles_solo,0,,,,,
player,201810140was,car,LoveKy00,tackles_assists,0,,,,,
player,201810140was,car,LoveKy00,tackles_loss,0,,,,,
player,201810140was,car,LoveKy00,qb_hits,1,,,,,
player,201810140was,car,LoveKy00,fumbles_rec,0,,,,,
player,201810140was,car,LoveKy00,fumbles_rec_yds,0,,,,,
player,201810140was,car,LoveKy00,fumbles_rec_td,0,,,,,
player,201810140was,car,LoveKy00,fumbles_forced,0,,,,,
player,201810140was,was,NormJo01,def_int,1,,,,,
player,201810140was,was,NormJo01,def_int_yds,7,,,,,
player,201810140was,was,NormJo01,def_int_td,0,,,,,
player,201810140was,was,NormJo01,def_int_long,7,,,,,
player,201810140was,was,NormJo01,pass_defended,1,,,,,
player,201810140was,was,NormJo01,sacks,0.0,,,,,
player,201810140was,was,NormJo01,tackles_combined,5,,,,,
player,201810140was,was,NormJo01,tackles_solo,4,,,,,
player,201810140was,was,NormJo01,tackles_assists,1,,,,,
player,201810140was,was,NormJo01,tackles_loss,0,,,,,
player,201810140was,was,NormJo01,qb_hits,0,,,,,
player,201810140was,was,NormJo01,fumbles_rec,0,,,,,
player,201810140was,was,NormJo01,fumbles_rec_yds,0,,,,,
player,201810140was,was,NormJo01,fumbles_rec_td,0,,,,,
player,201810140was,was,NormJo01,fumbles_forced,1,,,,,
player,201810140was,was,SweaDJ00,def_int,0,,,,,
player,201810140was,was,SweaDJ00,def_int_yds,0,,,,,
player,201810140was,was,SweaDJ00,def_int_td,0,,,,,
player,201810140was,was,SweaDJ00,def_int_long,0,,,,,
player,201810140was,was,SweaDJ00,pass_defended,0,,,,,
player,201810140was,was,SweaDJ00,sacks,1.0,,,,,
player,201810140was,was,SweaDJ00,tackles_combined,7,,,,,
player,201810140was,was,SweaDJ00,tackles_solo,4,,,,,
player,201810140was,was,SweaDJ00,tackles_assists,3,,,,,
player,201810140was,was,SweaDJ00,tackles_loss,0,,,,,
player,201810140was,was,SweaDJ00,qb_hits,1,,,,,
player,201810140was,was,SweaDJ00,fumbles_rec,0,,,,,
player,201810140was,was,SweaDJ00,fumbles_rec_yds,0,,,,,
player,201810140was,was,SweaDJ00,fumbles_rec_td,0,,,,,
player,201810140was,was,SweaDJ00,fumbles_forced,1,,,,,
player,201810140was,was,DunbQu00,def_int,0,,,,,
player,201810140was,was,DunbQu00,def_int_yds,0,,,,,
player,201810140was,was,DunbQu00,def_int_td,0,,,,,
player,201810140was,was,DunbQu00,def_int_long,0,,,,,
player,201810140was,was,DunbQu00,pass_defended,0,,,,,
player,201810140was,was,DunbQu00,sacks,0.0,,,,,
player,201810140was,was,DunbQu00,tackles_combined,7,,,,,
player,201810140was,was,DunbQu00,tackles_solo,6,,,,,
player,201810140was,was,DunbQu00,tackles_assists,1,,,,,
player,201810140was,was,DunbQu00,tackles_loss,0,,,,,
player,201810140was,was,DunbQu00,qb_hits,0,,,,,
player,201810140was,was,DunbQu00,fumbles_rec,0,,,,,
player,201810140was,was,DunbQu00,fumbles_rec_yds,0,,,,,
player,201810140was,was,DunbQu00,fumbles_rec_td,0,,,,,
player,201810140was,was,DunbQu00,fumbles_forced,0,,,,,
player,201810140was,was,BrowZa00,def_int,0,,,,,
player,201810140was,was,BrowZa00,def_int_yds,0,,,,,
player,201810140was,was,BrowZa00,def_int_td,0,,,,,
player,201810140was,was,BrowZa00,def_int_long,0,,,,,
player,201810140was,was,BrowZa00,pass_defended,0,,,,,
player,201810140was,was,BrowZa00,sacks,0.0,,,,,
player,201810140was,was,BrowZa00,tackles_combined,6,,,,,
player,201810140was,was,BrowZa00,tackles_solo,5,,,,,
player,201810140was,was,BrowZa00,tackles_assists,1,,,,,
player,201810140was,was,BrowZa00,tackles_loss,1,,,,,
player,201810140was,was,BrowZa00,qb_hits,0,,,,,
player,201810140was,was,BrowZa00,fumbles_rec,0,,,,,
player,201810140was,was,BrowZa00,fumbles_rec_yds,0,,,,,
player,201810140was,was,BrowZa00,fumbles_rec_td,0,,,,,
player,201810140was,was,BrowZa00,fumbles_forced,0,,,,,
player,201810140was,was,FostMa00,def_int,0,,,,,
player,201810140was,was,FostMa00,def_int_yds,0,,,,,
player,201810140was,was,FostMa00,def_int_td,0,,,,,
player,201810140was,was,FostMa00,def_int_long,0,,,,,
player,201810140was,was,FostMa00,pass_defended,0,,,,,
player,201810140was,was,FostMa00,sacks,0.0,,,,,
player,201810140was,was,FostMa00,tackles_combined,5,,,,,
player,201810140was,was,FostMa00,tackles_solo,3,,,,,
player,201810140was,was,FostMa00,tackles_assists,2,,,,,
player,201810140was,was,FostMa00,tackles_loss,1,,,,,
player,201810140was,was,FostMa00,qb_hits,0,,,,,
player,201810140was,was,FostMa00,fumbles_rec,1,,,,,
player,201810140was,was,FostMa00,fumbles_rec_yds,0,,,,,
player,201810140was,was,FostMa00,fumbles_rec_td,0,,,,,
player,201810140was,was,FostMa00,fumbles_forced,0,,,,,
player,201810140was,was,HarvJo01,def_int,0,,,,,
player,201810140was,was,HarvJo01,def_int_yds,0,,,,,
player,201810140was,was,HarvJo01,def_int_td,0,,,,,
player,201810140was,was,HarvJo01,def_int_long,0,,,,,
player,201810140was,was,HarvJo01,pass_defended,0,,,,,
player,201810140was,was,HarvJo01,sacks,0.0,,,,,
player,201810140was,was,HarvJo01,tackles_combined,4,,,,,
player,201810140was,was,HarvJo01,tackles_solo,3,,,,,
player,201810140was,was,HarvJo01,tackles_assists,1,,,,,
player,201810140was,was,HarvJo01,tackles_loss,0,,,,,
player,201810140was,was,HarvJo01,qb_hits,0,,,,,
player,201810140was,was,HarvJo01,fumbles_rec,0,,,,,
player,201810140was,was,HarvJo01,fumbles_rec_yds,0,,,,,
player,201810140was,was,HarvJo01,fumbles_rec_td,0,,,,,
player,201810140was,was,HarvJo01,fumbles_forced,0,,,,,
player,201810140was,was,NichMo00,def_int,0,,,,,
player,201810140was,was,NichMo00,def_int_yds,0,,,,,
player,201810140was,was,NichMo00,def_int_td,0,,,,,
player,201810140was,was,NichMo00,def_int_long,0,,,,,
player,201810140was,was,NichMo00,pass_defended,0,,,,,
player,201810140was,was,NichMo00,sacks,0.0,,,,,
player,201810140was,was,NichMo00,tackles_combined,4,,,,,
player,201810140was,was,NichMo00,tackles_solo,2,,,,,
player,201810140was,was,NichMo00,tackles_assists,2,,,,,
player,201810140was,was,NichMo00,tackles_loss,0,,,,,
player,201810140was,was,NichMo00,qb_hits,0,,,,,
player,201810140was,was,NichMo00,fumbles_rec,0,,,,,
player,201810140was,was,NichMo00,fumbles_rec_yds,0,,,,,
player,201810140was,was,NichMo00,fumbles_rec_td,0,,,,,
player,201810140was,was,NichMo00,fumbles_forced,0,,,,,
player,201810140was,was,PaynDa00,def_int,0,,,,,
player,201810140was,was,PaynDa00,def_int_yds,0,,,,,
player,201810140was,was,PaynDa00,def_int_td,0,,,,,
player,201810140was,was,PaynDa00,def_int_long,0,,,,,
player,201810140was,was,PaynDa00,pass_defended,0,,,,,
player,201810140was,was,PaynDa00,sacks,0.0,,,,,
player,201810140was,was,PaynDa00,tackles_combined,3,,,,,
player,201810140was,was,PaynDa00,tackles_solo,2,,,,,
player,201810140was,was,PaynDa00,tackles_assists,1,,,,,
player,201810140was,was,PaynDa00,tackles_loss,0,,,,,
player,201810140was,was,PaynDa00,qb_hits,0,,,,,
player,201810140was,was,PaynDa00,fumbles_rec,0,,,,,
player,201810140was,was,PaynDa00,fumbles_rec_yds,0,,,,,
player,201810140was,was,PaynDa00,fumbles_rec_td,0,,,,,
player,201810140was,was,PaynDa00,fumbles_forced,0,,,,,
player,201810140was,was,IoanMa01,def_int,0,,,,,
player,201810140was,was,IoanMa01,def_int_yds,0,,,,,
player,201810140was,was,IoanMa01,def_int_td,0,,,,,
player,201810140was,was,IoanMa01,def_int_long,0,,,,,
player,201810140was,was,IoanMa01,pass_defended,0,,,,,
player,201810140was,was,IoanMa01,sacks,0.0,,,,,
player,201810140was,was,IoanMa01,tackles_combined,2,,,,,
player,201810140was,was,IoanMa01,tackles_solo,2,,,,,
player,201810140was,was,IoanMa01,tackles_assists,0,,,,,
player,201810140was,was,IoanMa01,tackles_loss,0,,,,,
player,201810140was,was,IoanMa01,qb_hits,0,,,,,
player,201810140was,was,IoanMa01,fumbles_rec,0,,,,,
player,201810140was,was,IoanMa01,fumbles_rec_yds,0,,,,,
player,201810140was,was,IoanMa01,fumbles_rec_td,0,,,,,
player,201810140was,was,IoanMa01,fumbles_forced,0,,,,,
player,201810140was,was,MoreFa00,def_int,0,,,,,
player,201810140was,was,MoreFa00,def_int_yds,0,,,,,
player,201810140was,was,MoreFa00,def_int_td,0,,,,,
player,201810140was,was,MoreFa00,def_int_long,0,,,,,
player,201810140was,was,MoreFa00,pass_defended,0,,,,,
player,201810140was,was,MoreFa00,sacks,0.0,,,,,
player,201810140was,was,MoreFa00,tackles_combined,2,,,,,
player,201810140was,was,MoreFa00,tackles_solo,2,,,,,
player,201810140was,was,MoreFa00,tackles_assists,0,,,,,
player,201810140was,was,MoreFa00,tackles_loss,0,,,,,
player,201810140was,was,MoreFa00,qb_hits,0,,,,,
player,201810140was,was,MoreFa00,fumbles_rec,0,,,,,
player,201810140was,was,MoreFa00,fumbles_rec_yds,0,,,,,
player,201810140was,was,MoreFa00,fumbles_rec_td,0,,,,,
player,201810140was,was,MoreFa00,fumbles_forced,0,,,,,
player,201810140was,was,AlleJo01,def_int,0,,,,,
player,201810140was,was,AlleJo01,def_int_yds,0,,,,,
player,201810140was,was,AlleJo01,def_int_td,0,,,,,
player,201810140was,was,AlleJo01,def_int_long,0,,,,,
player,201810140was,was,AlleJo01,pass_defended,0,,,,,
player,201810140was,was,AlleJo01,sacks,0.0,,,,,
player,201810140was,was,AlleJo01,tackles_combined,1,,,,,
player,201810140was,was,AlleJo01,tackles_solo,1,,,,,
player,201810140was,was,AlleJo01,tackles_assists,0,,,,,
player,201810140was,was,AlleJo01,tackles_loss,0,,,,,
player,201810140was,was,AlleJo01,qb_hits,0,,,,,
player,201810140was,was,AlleJo01,fumbles_rec,0,,,,,
player,201810140was,was,AlleJo01,fumbles_rec_yds,0,,,,,
player,201810140was,was,AlleJo01,fumbles_rec_td,0,,,,,
player,201810140was,was,AlleJo01,fumbles_forced,0,,,,,
player,201810140was,was,AndeRy00,def_int,0,,,,,
player,201810140was,was,AndeRy00,def_int_yds,0,,,,,
player,201810140was,was,AndeRy00,def_int_td,0,,,,,
player,201810140was,was,AndeRy00,def_int_long,0,,,,,
player,201810140was,was,AndeRy00,pass_defended,0,,,,,
player,201810140was,was,AndeRy00,sacks,0.0,,,,,
player,201810140was,was,AndeRy00,tackles_combined,1,,,,,
player,201810140was,was,AndeRy00,tackles_solo,0,,,,,
player,201810140was,was,AndeRy00,tackles_assists,1,,,,,
player,201810140was,was,AndeRy00,tackles_loss,0,,,,,
player,201810140was,was,AndeRy00,qb_hits,0,,,,,
player,201810140was,was,AndeRy00,fumbles_rec,0,,,,,
player,201810140was,was,AndeRy00,fumbles_rec_yds,0,,,,,
player,201810140was,was,AndeRy00,fumbles_rec_td,0,,,,,
player,201810140was,was,AndeRy00,fumbles_forced,0,,,,,
player,201810140was,was,DionSh00,def_int,0,,,,,
player,201810140was,was,DionSh00,def_int_yds,0,,,,,
player,201810140was,was,DionSh00,def_int_td,0,,,,,
player,201810140was,was,DionSh00,def_int_long,0,,,,,
player,201810140was,was,DionSh00,pass_defended,0,,,,,
player,201810140was,was,DionSh00,sacks,0.0,,,,,
player,201810140was,was,DionSh00,tackles_combined,1,,,,,
player,201810140was,was,DionSh00,tackles_solo,1,,,,,
player,201810140was,was,DionSh00,tackles_assists,0,,,,,
player,201810140was,was,DionSh00,tackles_loss,,,,,,
player,201810140was,was,DionSh00,qb_hits,,,,,,
player,201810140was,was,DionSh00,fumbles_rec,0,,,,,
player,201810140was,was,DionSh00,fumbles_rec_yds,0,,,,,
player,201810140was,was,DionSh00,fumbles_rec_td,0,,,,,
player,201810140was,was,DionSh00,fumbles_forced,1,,,,,
player,201810140was,was,HopkDu00,def_int,0,,,,,
player,201810140was,was,HopkDu00,def_int_yds,0,,,,,
player,201810140was,was,HopkDu00,def_int_td,0,,,,,
player,201810140was,was,HopkDu00,def_int_long,0,,,,,
player,201810140was,was,HopkDu00,pass_defended,0,,,,,
player,201810140was,was,HopkDu00,sacks,0.0,,,,,
player,201810140was,was,HopkDu00,tackles_combined,1,,,,,
player,201810140was,was,HopkDu00,tackles_solo,1,,,,,
player,201810140was,was,HopkDu00,tackles_assists,0,,,,,
player,201810140was,was,HopkDu00,tackles_loss,0,,,,,
player,201810140was,was,HopkDu00,qb_hits,0,,,,,
player,201810140was,was,HopkDu00,fumbles_rec,0,,,,,
player,201810140was,was,HopkDu00,fumbles_rec_yds,0,,,,,
player,201810140was,was,HopkDu00,fumbles_rec_td,0,,,,,
player,201810140was,was,HopkDu00,fumbles_forced,0,,,,,
player,201810140was,was,JohnDa09,def_int,0,,,,,
player,201810140was,was,JohnDa09,def_int_yds,0,,,,,
player,201810140was,was,JohnDa09,def_int_td,0,,,,,
player,201810140was,was,JohnDa09,def_int_long,0,,,,,
player,201810140was,was,JohnDa09,pass_defended,0,,,,,
player,201810140was,was,JohnDa09,sacks,0.0,,,,,
player,201810140was,was,JohnDa09,tackles_combined,1,,,,,
player,201810140was,was,JohnDa09,tackles_solo,0,,,,,
player,201810140was,was,JohnDa09,tackles_assists,1,,,,,
player,201810140was,was,JohnDa09,tackles_loss,0,,,,,
player,201810140was,was,JohnDa09,qb_hits,0,,,,,
player,201810140was,was,JohnDa09,fumbles_rec,0,,,,,
player,201810140was,was,JohnDa09,fumbles_rec_yds,0,,,,,
player,201810140was,was,JohnDa09,fumbles_rec_td,0,,,,,
player,201810140was,was,JohnDa09,fumbles_forced,0,,,,,
player,201810140was,was,KerrRy00,def_int,0,,,,,
player,201810140was,was,KerrRy00,def_int_yds,0,,,,,
player,201810140was,was,KerrRy00,def_int_td,0,,,,,
player,201810140was,was,KerrRy00,def_int_long,0,,,,,
player,201810140was,was,KerrRy00,pass_defended,0,,,,,
player,201810140was,was,KerrRy00,sacks,0.0,,,,,
player,201810140was,was,KerrRy00,tackles_combined,1,,,,,
player,201810140was,was,KerrRy00,tackles_solo,1,,,,,
player,201810140was,was,KerrRy00,tackles_assists,0,,,,,
player,201810140was,was,KerrRy00,tackles_loss,1,,,,,
player,201810140was,was,KerrRy00,qb_hits,0,,,,,
player,201810140was,was,KerrRy00,fumbles_rec,0,,,,,
player,201810140was,was,KerrRy00,fumbles_rec_yds,0,,,,,
player,201810140was,was,KerrRy00,fumbles_rec_td,0,,,,,
player,201810140was,was,KerrRy00,fumbles_forced,0,,,,,
player,201810140was,was,LadlKe00,def_int,0,,,,,
player,201810140was,was,LadlKe00,def_int_yds,0,,,,,
player,201810140was,was,LadlKe00,def_int_td,0,,,,,
player,201810140was,was,LadlKe00,def_int_long,0,,,,,
player,201810140was,was,LadlKe00,pass_defended,0,,,,,
player,201810140was,was,LadlKe00,sacks,0.0,,,,,
player,201810140was,was,LadlKe00,tackles_combined,1,,,,,
player,201810140was,was,LadlKe00,tackles_solo,0,,,,,
player,201810140was,was,LadlKe00,tackles_assists,1,,,,,
player,201810140was,was,LadlKe00,tackles_loss,0,,,,,
player,201810140was,was,LadlKe00,qb_hits,0,,,,,
player,201810140was,was,LadlKe00,fumbles_rec,0,,,,,
player,201810140was,was,LadlKe00,fumbles_rec_yds,0,,,,,
player,201810140was,was,LadlKe00,fumbles_rec_td,0,,,,,
player,201810140was,was,LadlKe00,fumbles_forced,0,,,,,
player,201810140was,was,SmitPr00,def_int,0,,,,,
player,201810140was,was,SmitPr00,def_int_yds,0,,,,,
player,201810140was,was,SmitPr00,def_int_td,0,,,,,
player,201810140was,was,SmitPr00,def_int_long,0,,,,,
player,201810140was,was,SmitPr00,pass_defended,0,,,,,
player,201810140was,was,SmitPr00,sacks,0.0,,,,,
player,201810140was,was,SmitPr00,tackles_combined,1,,,,,
player,201810140was,was,SmitPr00,tackles_solo,1,,,,,
player,201810140was,was,SmitPr00,tackles_assists,0,,,,,
player,201810140was,was,SmitPr00,tackles_loss,0,,,,,
player,201810140was,was,SmitPr00,qb_hits,0,,,,,
player,201810140was,was,SmitPr00,fumbles_rec,0,,,,,
player,201810140was,was,SmitPr00,fumbles_rec_yds,0,,,,,
player,201810140was,was,SmitPr00,fumbles_rec_td,0,,,,,
player,201810140was,was,SmitPr00,fumbles_forced,0,,,,,
player,201810140was,was,VigiZa00,def_int,0,,,,,
player,201810140was,was,VigiZa00,def_int_yds,0,,,,,
