game,2018,1,20180909,201809090crd,was,"Washington Redskins",24,crd,"Arizona Cardinals",6
player,201809090crd,was,PaynDa00,fumbles_rec_td,0,,,,,
player,201809090crd,was,PaynDa00,fumbles_forced,0,,,,,
player,201809090crd,was,VigiZa00,def_int,0,,,,,
player,201809090crd,was,VigiZa00,def_int_yds,0,,,,,
player,201809090crd,was,VigiZa00,def_int_td,0,,,,,
player,201809090crd,was,VigiZa00,def_int_long,0,,,,,
player,201809090crd,was,VigiZa00,pass_defended,0,,,,,
player,201809090crd,was,VigiZa00,sacks,0.0,,,,,
player,201809090crd,was,VigiZa00,tackles_combined,3,,,,,
player,201809090crd,was,VigiZa00,tackles_solo,3,,,,,
player,201809090crd,was,VigiZa00,tackles_assists,0,,,,,
player,201809090crd,was,VigiZa00,tackles_loss,0,,,,,
player,201809090crd,was,VigiZa00,qb_hits,0,,,,,
player,201809090crd,was,VigiZa00,fumbles_rec,0,,,,,
player,201809090crd,was,VigiZa00,fumbles_rec_yds,0,,,,,
player,201809090crd,was,VigiZa00,fumbles_rec_td,0,,,,,
player,201809090crd,was,VigiZa00,fumbles_forced,0,,,,,
player,201809090crd,was,MoreFa00,def_int,0,,,,,
player,201809090crd,was,MoreFa00,def_int_yds,0,,,,,
player,201809090crd,was,MoreFa00,def_int_td,0,,,,,
player,201809090crd,was,MoreFa00,def_int_long,0,,,,,
player,201809090crd,was,MoreFa00,pass_defended,0,,,,,
player,201809090crd,was,MoreFa00,sacks,0.0,,,,,
player,201809090crd,was,MoreFa00,tackles_combined,2,,,,,
player,201809090crd,was,MoreFa00,tackles_solo,1,,,,,
player,201809090crd,was,MoreFa00,tackles_assists,1,,,,,
player,201809090crd,was,MoreFa00,tackles_loss,0,,,,,
player,201809090crd,was,MoreFa00,qb_hits,0,,,,,
player,201809090crd,was,MoreFa00,fumbles_rec,0,,,,,
player,201809090crd,was,MoreFa00,fumbles_rec_yds,0,,,,,
player,201809090crd,was,MoreFa00,fumbles_rec_td,0,,,,,
player,201809090crd,was,MoreFa00,fumbles_forced,0,,,,,
player,201809090crd,was,AlleJo01,def_int,0,,,,,
player,201809090crd,was,AlleJo01,def_int_yds,0,,,,,
player,201809090crd,was,AlleJo01,def_int_td,0,,,,,
player,201809090crd,was,AlleJo01,def_int_long,0,,,,,
player,201809090crd,was,AlleJo01,pass_defended,0,,,,,
player,201809090crd,was,AlleJo01,sacks,0.0,,,,,
player,201809090crd,was,AlleJo01,tackles_combined,1,,,,,
player,201809090crd,was,AlleJo01,tackles_solo,0,,,,,
player,201809090crd,was,AlleJo01,tackles_assists,1,,,,,
player,201809090crd,was,AlleJo01,tackles_loss,0,,,,,
player,201809090crd,was,AlleJo01,qb_hits,2,,,,,
player,201809090crd,was,AlleJo01,fumbles_rec,0,,,,,
player,201809090crd,was,AlleJo01,fumbles_rec_yds,0,,,,,
player,201809090crd,was,AlleJo01,fumbles_rec_td,0,,,,,
player,201809090crd,was,AlleJo01,fumbles_forced,0,,,,,
player,201809090crd,was,ApkeTr00,def_int,0,,,,,
player,201809090crd,was,ApkeTr00,def_int_yds,0,,,,,
player,201809090crd,was,ApkeTr00,def_int_td,0,,,,,
player,201809090crd,was,ApkeTr00,def_int_long,0,,,,,
player,201809090crd,was,ApkeTr00,pass_defended,0,,,,,
player,201809090crd,was,ApkeTr00,sacks,0.0,,,,,
player,201809090crd,was,ApkeTr00,tackles_combined,1,,,,,
player,201809090crd,was,ApkeTr00,tackles_solo,1,,,,,
player,201809090crd,was,ApkeTr00,tackles_assists,0,,,,,
player,201809090crd,was,ApkeTr00,tackles_loss,0,,,,,
player,201809090crd,was,ApkeTr00,qb_hits,0,,,,,
player,201809090crd,was,ApkeTr00,fumbles_rec,0,,,,,
player,201809090crd,was,ApkeTr00,fumbles_rec_yds,0,,,,,
player,201809090crd,was,ApkeTr00,fumbles_rec_td,0,,,,,
player,201809090crd,was,ApkeTr00,fumbles_forced,0,,,,,
player,201809090crd,was,HarvJo01,def_int,0,,,,,
player,201809090crd,was,HarvJo01,def_int_yds,0,,,,,
player,201809090crd,was,HarvJo01,def_int_td,0,,,,,
player,201809090crd,was,HarvJo01,def_int_long,0,,,,,
player,201809090crd,was,HarvJo01,pass_defended,1,,,,,
player,201809090crd,was,HarvJo01,sacks,0.0,,,,,
player,201809090crd,was,HarvJo01,tackles_combined,1,,,,,
player,201809090crd,was,HarvJo01,tackles_solo,1,,,,,
player,201809090crd,was,HarvJo01,tackles_assists,0,,,,,
player,201809090crd,was,HarvJo01,tackles_loss,0,,,,,
player,201809090crd,was,HarvJo01,qb_hits,0,,,,,
player,201809090crd,was,HarvJo01,fumbles_rec,0,,,,,
player,201809090crd,was,HarvJo01,fumbles_rec_yds,0,,,,,
player,201809090crd,was,HarvJo01,fumbles_rec_td,0,,,,,
player,201809090crd,was,HarvJo01,fumbles_forced,0,,,,,
player,201809090crd,was,HoodEv99,def_int,0,,,,,
player,201809090crd,was,HoodEv99,def_int_yds,0,,,,,
player,201809090crd,was,HoodEv99,def_int_td,0,,,,,
player,201809090crd,was,HoodEv99,def_int_long,0,,,,,
player,201809090crd,was,HoodEv99,pass_defended,0,,,,,
player,201809090crd,was,HoodEv99,sacks,0.0,,,,,
player,201809090crd,was,HoodEv99,tackles_combined,1,,,,,
player,201809090crd,was,HoodEv99,tackles_solo,1,,,,,
player,201809090crd,was,HoodEv99,tackles_assists,0,,,,,
player,201809090crd,was,HoodEv99,tackles_loss,,,,,,
player,201809090crd,was,HoodEv99,qb_hits,,,,,,
player,201809090crd,was,HoodEv99,fumbles_rec,0,,,,,
player,201809090crd,was,HoodEv99,fumbles_rec_yds,0,,,,,
player,201809090crd,was,HoodEv99,fumbles_rec_td,0,,,,,
player,201809090crd,was,HoodEv99,fumbles_forced,0,,,,,
player,201809090crd,was,McPhPe00,def_int,0,,,,,
player,201809090crd,was,McPhPe00,def_int_yds,0,,,,,
player,201809090crd,was,McPhPe00,def_int_td,0,,,,,
player,201809090crd,was,McPhPe00,def_int_long,0,,,,,
player,201809090crd,was,McPhPe00,pass_defended,0,,,,,
player,201809090crd,was,McPhPe00,sacks,0.0,,,,,
player,201809090crd,was,McPhPe00,tackles_combined,1,,,,,
player,201809090crd,was,McPhPe00,tackles_solo,0,,,,,
player,201809090crd,was,McPhPe00,tackles_assists,1,,,,,
player,201809090crd,was,McPhPe00,tackles_loss,0,,,,,
player,201809090crd,was,McPhPe00,qb_hits,2,,,,,
player,201809090crd,was,McPhPe00,fumbles_rec,0,,,,,
player,201809090crd,was,McPhPe00,fumbles_rec_yds,0,,,,,
player,201809090crd,was,McPhPe00,fumbles_rec_td,0,,,,,
player,201809090crd,was,McPhPe00,fumbles_forced,0,,,,,
player,201809090crd,was,NormJo01,def_int,0,,,,,
player,201809090crd,was,NormJo01,def_int_yds,0,,,,,
player,201809090crd,was,NormJo01,def_int_td,0,,,,,
player,201809090crd,was,NormJo01,def_int_long,0,,,,,
player,201809090crd,was,NormJo01,pass_defended,0,,,,,
player,201809090crd,was,NormJo01,sacks,0.0,,,,,
player,201809090crd,was,NormJo01,tackles_combined,1,,,,,
player,201809090crd,was,NormJo01,tackles_solo,1,,,,,
player,201809090crd,was,NormJo01,tackles_assists,0,,,,,
player,201809090crd,was,NormJo01,tackles_loss,0,,,,,
player,201809090crd,was,NormJo01,qb_hits,0,,,,,
player,201809090crd,was,NormJo01,fumbles_rec,0,,,,,
player,201809090crd,was,NormJo01,fumbles_rec_yds,0,,,,,
player,201809090crd,was,NormJo01,fumbles_rec_td,0,,,,,
player,201809090crd,was,NormJo01,fumbles_forced,0,,,,,
player,201809090crd,crd,JoneCh03,def_int,0,,,,,
player,201809090crd,crd,JoneCh03,def_int_yds,0,,,,,
player,201809090crd,crd,JoneCh03,def_int_td,0,,,,,
player,201809090crd,crd,JoneCh03,def_int_long,0,,,,,
player,201809090crd,crd,JoneCh03,pass_defended,0,,,,,
player,201809090crd,crd,JoneCh03,sacks,1.0,,,,,
player,201809090crd,crd,JoneCh03,tackles_combined,3,,,,,
player,201809090crd,crd,JoneCh03,tackles_solo,2,,,,,
player,201809090crd,crd,JoneCh03,tackles_assists,1,,,,,
player,201809090crd,crd,JoneCh03,tackles_loss,0,,,,,
player,201809090crd,crd,JoneCh03,qb_hits,0,,,,,
player,201809090crd,crd,JoneCh03,fumbles_rec,0,,,,,
player,201809090crd,crd,JoneCh03,fumbles_rec_yds,0,,,,,
player,201809090crd,crd,JoneCh03,fumbles_rec_td,0,,,,,
player,201809090crd,crd,JoneCh03,fumbles_forced,1,,,,,
player,201809090crd,crd,NkemRo00,def_int,0,,,,,
player,201809090crd,crd,NkemRo00,def_int_yds,0,,,,,
player,201809090crd,crd,NkemRo00,def_int_td,0,,,,,
player,201809090crd,crd,NkemRo00,def_int_long,0,,,,,
player,201809090crd,crd,NkemRo00,pass_defended,0,,,,,
player,201809090crd,crd,NkemRo00,sacks,1.0,,,,,
player,201809090crd,crd,NkemRo00,tackles_combined,3,,,,,
player,201809090crd,crd,NkemRo00,tackles_solo,3,,,,,
player,201809090crd,crd,NkemRo00,tackles_assists,0,,,,,
player,201809090crd,crd,NkemRo00,tackles_loss,1,,,,,
player,201809090crd,crd,NkemRo00,qb_hits,3,,,,,
player,201809090crd,crd,NkemRo00,fumbles_rec,0,,,,,
player,201809090crd,crd,NkemRo00,fumbles_rec_yds,0,,,,,
player,201809090crd,crd,NkemRo00,fumbles_rec_td,0,,,,,
player,201809090crd,crd,NkemRo00,fumbles_forced,0,,,,,
player,201809090crd,crd,PetePa00,def_int,0,,,,,
player,201809090crd,crd,PetePa00,def_int_yds,0,,,,,
player,201809090crd,crd,PetePa00,def_int_td,0,,,,,
player,201809090crd,crd,PetePa00,def_int_long,0,,,,,
player,201809090crd,crd,PetePa00,pass_defended,0,,,,,
player,201809090crd,crd,PetePa00,sacks,1.0,,,,,
player,201809090crd,crd,PetePa00,tackles_combined,1,,,,,
player,201809090crd,crd,PetePa00,tackles_solo,1,,,,,
player,201809090crd,crd,PetePa00,tackles_assists,0,,,,,
player,201809090crd,crd,PetePa00,tackles_loss,0,,,,,
player,201809090crd,crd,PetePa00,qb_hits,1,,,,,
player,201809090crd,crd,PetePa00,fumbles_rec,0,,,,,
player,201809090crd,crd,PetePa00,fumbles_rec_yds,0,,,,,
player,201809090crd,crd,PetePa00,fumbles_rec_td,0,,,,,
player,201809090crd,crd,PetePa00,fumbles_forced,0,,,,,
player,201809090crd,crd,BakeBu00,def_int,0,,,,,
player,201809090crd,crd,BakeBu00,def_int_yds,0,,,,,
player,201809090crd,crd,BakeBu00,def_int_td,0,,,,,
player,201809090crd,crd,BakeBu00,def_int_long,0,,,,,
player,201809090crd,crd,BakeBu00,pass_defended,0,,,,,
player,201809090crd,crd,BakeBu00,sacks,0.0,,,,,
player,201809090crd,crd,BakeBu00,tackles_combined,11,,,,,
player,201809090crd,crd,BakeBu00,tackles_solo,8,,,,,
player,201809090crd,crd,BakeBu00,tackles_assists,3,,,,,
player,201809090crd,crd,BakeBu00,tackles_loss,0,,,,,
player,201809090crd,crd,BakeBu00,qb_hits,0,,,,,
player,201809090crd,crd,BakeBu00,fumbles_rec,0,,,,,
player,201809090crd,crd,BakeBu00,fumbles_rec_yds,0,,,,,
player,201809090crd,crd,BakeBu00,fumbles_rec_td,0,,,,,
player,201809090crd,crd,BakeBu00,fumbles_forced,0,,,,,
player,201809090crd,crd,ByneJo00,def_int,0,,,,,
player,201809090crd,crd,ByneJo00,def_int_yds,0,,,,,
player,201809090crd,crd,ByneJo00,def_int_td,0,,,,,
player,201809090crd,crd,ByneJo00,def_int_long,0,,,,,
player,201809090crd,crd,ByneJo00,pass_defended,0,,,,,
player,201809090crd,crd,ByneJo00,sacks,0.0,,,,,
player,201809090crd,crd,ByneJo00,tackles_combined,11,,,,,
player,201809090crd,crd,ByneJo00,tackles_solo,8,,,,,
player,201809090crd,crd,ByneJo00,tackles_assists,3,,,,,
player,201809090crd,crd,ByneJo00,tackles_loss,0,,,,,
player,201809090crd,crd,ByneJo00,qb_hits,0,,,,,
player,201809090crd,crd,ByneJo00,fumbles_rec,0,,,,,
player,201809090crd,crd,ByneJo00,fumbles_rec_yds,0,,,,,
player,201809090crd,crd,ByneJo00,fumbles_rec_td,0,,,,,
player,201809090crd,crd,ByneJo00,fumbles_forced,0,,,,,
player,201809090crd,crd,BethAn20,def_int,0,,,,,
player,201809090crd,crd,BethAn20,def_int_yds,0,,,,,
player,201809090crd,crd,BethAn20,def_int_td,0,,,,,
player,201809090crd,crd,BethAn20,def_int_long,0,,,,,
player,201809090crd,crd,BethAn20,pass_defended,0,,,,,
player,201809090crd,crd,BethAn20,sacks,0.0,,,,,
player,201809090crd,crd,BethAn20,tackles_combined,10,,,,,
player,201809090crd,crd,BethAn20,tackles_solo,9,,,,,
player,201809090crd,crd,BethAn20,tackles_assists,1,,,,,
player,201809090crd,crd,BethAn20,tackles_loss,1,,,,,
player,201809090crd,crd,BethAn20,qb_hits,0,,,,,
player,201809090crd,crd,BethAn20,fumbles_rec,0,,,,,
player,201809090crd,crd,BethAn20,fumbles_rec_yds,0,,,,,
player,201809090crd,crd,BethAn20,fumbles_rec_td,0,,,,,
player,201809090crd,crd,BethAn20,fumbles_forced,0,,,,,
player,201809090crd,crd,BucaDe00,def_int,0,,,,,
player,201809090crd,crd,BucaDe00,def_int_yds,0,,,,,
player,201809090crd,crd,BucaDe00,def_int_td,0,,,,,
player,201809090crd,crd,BucaDe00,def_int_long,0,,,,,
player,201809090crd,crd,BucaDe00,pass_defended,0,,,,,
player,201809090crd,crd,BucaDe00,sacks,0.0,,,,,
player,201809090crd,crd,BucaDe00,tackles_combined,7,,,,,
player,201809090crd,crd,BucaDe00,tackles_solo,5,,,,,
player,201809090crd,crd,BucaDe00,tackles_assists,2,,,,,
player,201809090crd,crd,BucaDe00,tackles_loss,0,,,,,
player,201809090crd,crd,BucaDe00,qb_hits,1,,,,,
player,201809090crd,crd,BucaDe00,fumbles_rec,0,,,,,
player,201809090crd,crd,BucaDe00,fumbles_rec_yds,0,,,,,
player,201809090crd,crd,BucaDe00,fumbles_rec_td,0,,,,,
player,201809090crd,crd,BucaDe00,fumbles_forced,0,,,,,
player,201809090crd,crd,BostTr00,def_int,0,,,,,
player,201809090crd,crd,BostTr00,def_int_yds,0,,,,,
player,201809090crd,crd,BostTr00,def_int_td,0,,,,,
player,201809090crd,crd,BostTr00,def_int_long,0,,,,,
player,201809090crd,crd,BostTr00,pass_defended,1,,,,,
player,201809090crd,crd,BostTr00,sacks,0.0,,,,,
player,201809090crd,crd,BostTr00,tackles_combined,6,,,,,
player,201809090crd,crd,BostTr00,tackles_solo,5,,,,,
player,201809090crd,crd,BostTr00,tackles_assists,1,,,,,
player,201809090crd,crd,BostTr00,tackles_loss,0,,,,,
player,201809090crd,crd,BostTr00,qb_hits,1,,,,,
player,201809090crd,crd,BostTr00,fumbles_rec,1,,,,,
player,201809090crd,crd,BostTr00,fumbles_rec_yds,0,,,,,
player,201809090crd,crd,BostTr00,fumbles_rec_td,0,,,,,
player,201809090crd,crd,BostTr00,fumbles_forced,1,,,,,
player,201809090crd,crd,PeteCo00,def_int,0,,,,,
player,201809090crd,crd,PeteCo00,def_int_yds,0,,,,,
player,201809090crd,crd,PeteCo00,def_int_td,0,,,,,
player,201809090crd,crd,PeteCo00,def_int_long,0,,,,,
player,201809090crd,crd,PeteCo00,pass_defended,0,,,,,
player,201809090crd,crd,PeteCo00,sacks,0.0,,,,,
player,201809090crd,crd,PeteCo00,tackles_combined,5,,,,,
player,201809090crd,crd,PeteCo00,tackles_solo,4,,,,,
player,201809090crd,crd,PeteCo00,tackles_assists,1,,,,,
player,201809090crd,crd,PeteCo00,tackles_loss,1,,,,,
player,201809090crd,crd,PeteCo00,qb_hits,0,,,,,
player,201809090crd,crd,PeteCo00,fumbles_rec,0,,,,,
player,201809090crd,crd,PeteCo00,fumbles_rec_yds,0,,,,,
player,201809090crd,crd,PeteCo00,fumbles_rec_td,0,,,,,
player,201809090crd,crd,PeteCo00,fumbles_forced,0,,,,,
player,201809090crd,crd,ReddHa00,def_int,0,,,,,
player,201809090crd,crd,ReddHa00,def_int_yds,0,,,,,
player,201809090crd,crd,ReddHa00,def_int_td,0,,,,,
player,201809090crd,crd,ReddHa00,def_int_long,0,,,,,
player,201809090crd,crd,ReddHa00,pass_defended,0,,,,,
player,201809090crd,crd,ReddHa00,sacks,0.0,,,,,
player,201809090crd,crd,ReddHa00,tackles_combined,4,,,,,
player,201809090crd,crd,ReddHa00,tackles_solo,3,,,,,
player,201809090crd,crd,ReddHa00,tackles_assists,1,,,,,
player,201809090crd,crd,ReddHa00,tackles_loss,1,,,,,
player,201809090crd,crd,ReddHa00,qb_hits,0,,,,,
player,201809090crd,crd,ReddHa00,fumbles_rec,0,,,,,
player,201809090crd,crd,ReddHa00,fumbles_rec_yds,0,,,,,
player,201809090crd,crd,ReddHa00,fumbles_rec_td,0,,,,,
player,201809090crd,crd,ReddHa00,fumbles_forced,0,,,,,
player,201809090crd,crd,TaylJa01,def_int,0,,,,,
player,201809090crd,crd,TaylJa01,def_int_yds,0,,,,,
player,201809090crd,crd,TaylJa01,def_int_td,0,,,,,
player,201809090crd,crd,TaylJa01,def_int_long,0,,,,,
player,201809090crd,crd,TaylJa01,pass_defended,0,,,,,
player,201809090crd,crd,TaylJa01,sacks,0.0,,,,,
player,201809090crd,crd,TaylJa01,tackles_combined,3,,,,,
player,201809090crd,crd,TaylJa01,tackles_solo,3,,,,,
player,201809090crd,crd,TaylJa01,tackles_assists,0,,,,,
player,201809090crd,crd,TaylJa01,tackles_loss,0,,,,,
player,201809090crd,crd,TaylJa01,qb_hits,0,,,,,
player,201809090crd,crd,TaylJa01,fumbles_rec,0,,,,,
player,201809090crd,crd,TaylJa01,fumbles_rec_yds,0,,,,,
player,201809090crd,crd,TaylJa01,fumbles_rec_td,0,,,,,
player,201809090crd,crd,TaylJa01,fumbles_forced,0,,,,,
player,201809090crd,crd,BenwBe00,def_int,0,,,,,
player,201809090crd,crd,BenwBe00,def_int_yds,0,,,,,
player,201809090crd,crd,BenwBe00,def_int_td,0,,,,,
player,201809090crd,crd,BenwBe00,def_int_long,0,,,,,
player,201809090crd,crd,BenwBe00,pass_defended,0,,,,,
player,201809090crd,crd,BenwBe00,sacks,0.0,,,,,
player,201809090crd,crd,BenwBe00,tackles_combined,2,,,,,
player,201809090crd,crd,BenwBe00,tackles_solo,2,,,,,
player,201809090crd,crd,BenwBe00,tackles_assists,0,,,,,
player,201809090crd,crd,BenwBe00,tackles_loss,0,,,,,
player,201809090crd,crd,BenwBe00,qb_hits,0,,,,,
player,201809090crd,crd,BenwBe00,fumbles_rec,0,,,,,
player,201809090crd,crd,BenwBe00,fumbles_rec_yds,0,,,,,
player,201809090crd,crd,BenwBe00,fumbles_rec_td,0,,,,,
player,201809090crd,crd,BenwBe00,fumbles_forced,0,,,,,
player,201809090crd,crd,FordRu00,def_int,0,,,,,
player,201809090crd,crd,FordRu00,def_int_yds,0,,,,,
player,201809090crd,crd,FordRu00,def_int_td,0,,,,,
player,201809090crd,crd,FordRu00,def_int_long,0,,,,,
player,201809090crd,crd,FordRu00,pass_defended,0,,,,,
player,201809090crd,crd,FordRu00,sacks,0.0,,,,,
player,201809090crd,crd,FordRu00,tackles_combined,2,,,,,
player,201809090crd,crd,FordRu00,tackles_solo,2,,,,,
player,201809090crd,crd,FordRu00,tackles_assists,0,,,,,
player,201809090crd,crd,FordRu00,tackles_loss,0,,,,,
player,201809090crd,crd,FordRu00,qb_hits,0,,,,,
player,201809090crd,crd,FordRu00,fumbles_rec,0,,,,,
player,201809090crd,crd,FordRu00,fumbles_rec_yds,0,,,,,
player,201809090crd,crd,FordRu00,fumbles_rec_td,0,,,,,
player,201809090crd,crd,FordRu00,fumbles_forced,0,,,,,
player,201809090crd,crd,MayoBe00,def_int,0,,,,,
player,201809090crd,crd,MayoBe00,def_int_yds,0,,,,,
player,201809090crd,crd,MayoBe00,def_int_td,0,,,,,
player,201809090crd,crd,MayoBe00,def_int_long,0,,,,,
player,201809090crd,crd,MayoBe00,pass_defended,0,,,,,
player,201809090crd,crd,MayoBe00,sacks,0.0,,,,,
player,201809090crd,crd,MayoBe00,tackles_combined,2,,,,,
player,201809090crd,crd,MayoBe00,tackles_solo,2,,,,,
player,201809090crd,crd,MayoBe00,tackles_assists,0,,,,,
player,201809090crd,crd,MayoBe00,tackles_loss,1,,,,,
player,201809090crd,crd,MayoBe00,qb_hits,3,,,,,
player,201809090crd,crd,MayoBe00,fumbles_rec,0,,,,,
player,201809090crd,crd,MayoBe00,fumbles_rec_yds,0,,,,,
player,201809090crd,crd,MayoBe00,fumbles_rec_td,0,,,,,
player,201809090crd,crd,MayoBe00,fumbles_forced,0,,,,,
player,201809090crd,crd,ColeDe00,def_int,0,,,,,
player,201809090crd,crd,ColeDe00,def_int_yds,0,,,,,
player,201809090crd,crd,ColeDe00,def_int_td,0,,,,,
player,201809090crd,crd,ColeDe00,def_int_long,0,,,,,
player,201809090crd,crd,ColeDe00,pass_defended,0,,,,,
player,201809090crd,crd,ColeDe00,sacks,0.0,,,,,
player,201809090crd,crd,ColeDe00,tackles_combined,1,,,,,
player,201809090crd,crd,ColeDe00,tackles_solo,1,,,,,
player,201809090crd,crd,ColeDe00,tackles_assists,0,,,,,
player,201809090crd,crd,ColeDe00,tackles_loss,0,,,,,
player,201809090crd,crd,ColeDe00,qb_hits,0,,,,,
player,201809090crd,crd,ColeDe00,fumbles_rec,0,,,,,
player,201809090crd,crd,ColeDe00,fumbles_rec_yds,0,,,,,
player,201809090crd,crd,ColeDe00,fumbles_rec_td,0,,,,,
player,201809090crd,crd,ColeDe00,fumbles_forced,0,,,,,
player,201809090crd,crd,GuntRo00,def_int,0,,,,,
player,201809090crd,crd,GuntRo00,def_int_yds,0,,,,,
player,201809090crd,crd,GuntRo00,def_int_td,0,,,,,
player,201809090crd,crd,GuntRo00,def_int_long,0,,,,,
player,201809090crd,crd,GuntRo00,pass_defended,0,,,,,
player,201809090crd,crd,GuntRo00,sacks,0.0,,,,,
player,201809090crd,crd,GuntRo00,tackles_combined,1,,,,,
player,201809090crd,crd,GuntRo00,tackles_solo,1,,,,,
player,201809090crd,crd,GuntRo00,tackles_assists,0,,,,,
player,201809090crd,crd,GuntRo00,tackles_loss,0,,,,,
player,201809090crd,crd,GuntRo00,qb_hits,0,,,,,
player,201809090crd,crd,GuntRo00,fumbles_rec,0,,,,,
player,201809090crd,crd,GuntRo00,fumbles_rec_yds,0,,,,,
player,201809090crd,crd,GuntRo00,fumbles_rec_td,0,,,,,
player,201809090crd,crd,GuntRo00,fumbles_forced,0,,,,,
player,201809090crd,crd,MoorZa00,def_int,0,,,,,
player,201809090crd,crd,MoorZa00,def_int_yds,0,,,,,
player,201809090crd,crd,MoorZa00,def_int_td,0,,,,,
player,201809090crd,crd,MoorZa00,def_int_long,0,,,,,
player,201809090crd,crd,MoorZa00,pass_defended,0,,,,,
player,201809090crd,crd,MoorZa00,sacks,0.0,,,,,
player,201809090crd,crd,MoorZa00,tackles_combined,1,,,,,
player,201809090crd,crd,MoorZa00,tackles_solo,0,,,,,
player,201809090crd,crd,MoorZa00,tackles_assists,1,,,,,
player,201809090crd,crd,MoorZa00,tackles_loss,0,,,,,
player,201809090crd,crd,MoorZa00,qb_hits,0,,,,,
player,201809090crd,crd,MoorZa00,fumbles_rec,0,,,,,
player,201809090crd,crd,MoorZa00,fumbles_rec_yds,0,,,,,
player,201809090crd,crd,MoorZa00,fumbles_rec_td,0,,,,,
player,201809090crd,crd,MoorZa00,fumbles_forced,0,,,,,
player,201809090crd,crd,SmitJa01,def_int,0,,,,,
player,201809090crd,crd,SmitJa01,def_int_yds,0,,,,,
player,201809090crd,crd,SmitJa01,def_int_td,0,,,,,
player,201809090crd,crd,SmitJa01,def_int_long,0,,,,,
player,201809090crd,crd,SmitJa01,pass_defended,0,,,,,
player,201809090crd,crd,SmitJa01,sacks,0.0,,,,,
player,201809090crd,crd,SmitJa01,tackles_combined,1,,,,,
player,201809090crd,crd,SmitJa01,tackles_solo,0,,,,,
player,201809090crd,crd,SmitJa01,tackles_assists,1,,,,,
player,201809090crd,crd,SmitJa01,tackles_loss,0,,,,,
player,201809090crd,crd,SmitJa01,qb_hits,0,,,,,
player,201809090crd,crd,SmitJa01,fumbles_rec,0,,,,,
player,201809090crd,crd,SmitJa01,fumbles_rec_yds,0,,,,,
player,201809090crd,crd,SmitJa01,fumbles_rec_td,0,,,,,
player,201809090crd,crd,SmitJa01,fumbles_forced,0,,,,,
player,201809090crd,crd,SmitGa01,def_int,0,,,,,
player,201809090crd,crd,SmitGa01,def_int_yds,0,,,,,
player,201809090crd,crd,SmitGa01,def_int_td,0,,,,,
player,201809090crd,crd,SmitGa01,def_int_long,0,,,,,
player,201809090crd,crd,SmitGa01,pass_defended,0,,,,,
player,201809090crd,crd,SmitGa01,sacks,0.0,,,,,
player,201809090crd,crd,SmitGa01,tackles_combined,1,,,,,
player,201809090crd,crd,SmitGa01,tackles_solo,1,,,,,
player,201809090crd,crd,SmitGa01,tackles_assists,0,,,,,
player,201809090crd,crd,SmitGa01,tackles_loss,1,,,,,
player,201809090crd,crd,SmitGa01,qb_hits,0,,,,,
player,201809090crd,crd,SmitGa01,fumbles_rec,0,,,,,
player,201809090crd,crd,SmitGa01,fumbles_rec_yds,0,,,,,
player,201809090crd,crd,SmitGa01,fumbles_rec_td,0,,,,,
player,201809090crd,crd,SmitGa01,fumbles_forced,0,,,,,
player,201809090crd,was,QuinTr00,kick_ret,0,,,,,
player,201809090crd,was,QuinTr00,kick_ret_yds,0,,,,,
player,201809090crd,was,QuinTr00,kick_ret_yds_per_ret,,,,,,
player,201809090crd,was,QuinTr00,kick_ret_td,0,,,,,
player,201809090crd,was,QuinTr00,kick_ret_long,0,,,,,
player,201809090crd,was,QuinTr00,punt_ret,2,,,,,
player,201809090crd,was,QuinTr00,punt_ret_yds,12,,,,,
player,201809090crd,was,QuinTr00,punt_ret_yds_per_ret,6.0,,,,,
player,201809090crd,was,QuinTr00,punt_ret_td,0,,,,,
player,201809090crd,was,QuinTr00,punt_ret_long,12,,,,,
player,201809090crd,was,JohnDa09,kick_ret,1,,,,,
player,201809090crd,was,JohnDa09,kick_ret_yds,24,,,,,
player,201809090crd,was,JohnDa09,kick_ret_yds_per_ret,24.0,,,,,
player,201809090crd,was,JohnDa09,kick_ret_td,0,,,,,
player,201809090crd,was,JohnDa09,kick_ret_long,24,,,,,
player,201809090crd,was,JohnDa09,punt_ret,0,,,,,
player,201809090crd,was,JohnDa09,punt_ret_yds,0,,,,,
player,201809090crd,was,JohnDa09,punt_ret_yds_per_ret,,,,,,
player,201809090crd,was,JohnDa09,punt_ret_td,0,,,,,
player,201809090crd,was,JohnDa09,punt_ret_long,0,,,,,
player,201809090crd,was,ThomCh03,kick_ret,1,,,,,
player,201809090crd,was,ThomCh03,kick_ret_yds,0,,,,,
player,201809090crd,was,ThomCh03,kick_ret_yds_per_ret,0.0,,,,,
player,201809090crd,was,ThomCh03,kick_ret_td,0,,,,,
player,201809090crd,was,ThomCh03,kick_ret_long,0,,,,,
player,201809090crd,was,ThomCh03,punt_ret,0,,,,,
player,201809090crd,was,ThomCh03,punt_ret_yds,0,,,,,
player,201809090crd,was,ThomCh03,punt_ret_yds_per_ret,,,,,,
player,201809090crd,was,ThomCh03,punt_ret_td,0,,,,,
player,201809090crd,was,ThomCh03,punt_ret_long,0,,,,,
player,201809090crd,crd,KirkCh01,kick_ret,0,,,,,
player,201809090crd,crd,KirkCh01,kick_ret_yds,0,,,,,
