game,2018,15,20181213,201812130kan,sdg,"Los Angeles Chargers",29,kan,"Kansas City Chiefs",28
player,201812130kan,sdg,KingDe01,qb_hits,0,,,,,
player,201812130kan,sdg,KingDe01,fumbles_rec,1,,,,,
player,201812130kan,sdg,KingDe01,fumbles_rec_yds,0,,,,,
player,201812130kan,sdg,KingDe01,fumbles_rec_td,0,,,,,
player,201812130kan,sdg,KingDe01,fumbles_forced,0,,,,,
player,201812130kan,sdg,DaviMi03,def_int,0,,,,,
player,201812130kan,sdg,DaviMi03,def_int_yds,0,,,,,
player,201812130kan,sdg,DaviMi03,def_int_td,0,,,,,
player,201812130kan,sdg,DaviMi03,def_int_long,0,,,,,
player,201812130kan,sdg,DaviMi03,pass_defended,1,,,,,
player,201812130kan,sdg,DaviMi03,sacks,0.0,,,,,
player,201812130kan,sdg,DaviMi03,tackles_combined,4,,,,,
player,201812130kan,sdg,DaviMi03,tackles_solo,4,,,,,
player,201812130kan,sdg,DaviMi03,tackles_assists,0,,,,,
player,201812130kan,sdg,DaviMi03,tackles_loss,0,,,,,
player,201812130kan,sdg,DaviMi03,qb_hits,0,,,,,
player,201812130kan,sdg,DaviMi03,fumbles_rec,0,,,,,
player,201812130kan,sdg,DaviMi03,fumbles_rec_yds,0,,,,,
player,201812130kan,sdg,DaviMi03,fumbles_rec_td,0,,,,,
player,201812130kan,sdg,DaviMi03,fumbles_forced,0,,,,,
player,201812130kan,sdg,AddaJa00,def_int,0,,,,,
player,201812130kan,sdg,AddaJa00,def_int_yds,0,,,,,
player,201812130kan,sdg,AddaJa00,def_int_td,0,,,,,
player,201812130kan,sdg,AddaJa00,def_int_long,0,,,,,
player,201812130kan,sdg,AddaJa00,pass_defended,0,,,,,
player,201812130kan,sdg,AddaJa00,sacks,0.0,,,,,
player,201812130kan,sdg,AddaJa00,tackles_combined,3,,,,,
player,201812130kan,sdg,AddaJa00,tackles_solo,2,,,,,
player,201812130kan,sdg,AddaJa00,tackles_assists,1,,,,,
player,201812130kan,sdg,AddaJa00,tackles_loss,0,,,,,
player,201812130kan,sdg,AddaJa00,qb_hits,0,,,,,
player,201812130kan,sdg,AddaJa00,fumbles_rec,0,,,,,
player,201812130kan,sdg,AddaJa00,fumbles_rec_yds,0,,,,,
player,201812130kan,sdg,AddaJa00,fumbles_rec_td,0,,,,,
player,201812130kan,sdg,AddaJa00,fumbles_forced,0,,,,,
player,201812130kan,sdg,HaywCa00,def_int,0,,,,,
player,201812130kan,sdg,HaywCa00,def_int_yds,0,,,,,
player,201812130kan,sdg,HaywCa00,def_int_td,0,,,,,
player,201812130kan,sdg,HaywCa00,def_int_long,0,,,,,
player,201812130kan,sdg,HaywCa00,pass_defended,0,,,,,
player,201812130kan,sdg,HaywCa00,sacks,0.0,,,,,
player,201812130kan,sdg,HaywCa00,tackles_combined,2,,,,,
player,201812130kan,sdg,HaywCa00,tackles_solo,2,,,,,
player,201812130kan,sdg,HaywCa00,tackles_assists,0,,,,,
player,201812130kan,sdg,HaywCa00,tackles_loss,1,,,,,
player,201812130kan,sdg,HaywCa00,qb_hits,0,,,,,
player,201812130kan,sdg,HaywCa00,fumbles_rec,0,,,,,
player,201812130kan,sdg,HaywCa00,fumbles_rec_yds,0,,,,,
player,201812130kan,sdg,HaywCa00,fumbles_rec_td,0,,,,,
player,201812130kan,sdg,HaywCa00,fumbles_forced,0,,,,,
player,201812130kan,sdg,SquaDa00,def_int,0,,,,,
player,201812130kan,sdg,SquaDa00,def_int_yds,0,,,,,
player,201812130kan,sdg,SquaDa00,def_int_td,0,,,,,
player,201812130kan,sdg,SquaDa00,def_int_long,0,,,,,
player,201812130kan,sdg,SquaDa00,pass_defended,0,,,,,
player,201812130kan,sdg,SquaDa00,sacks,0.0,,,,,
player,201812130kan,sdg,SquaDa00,tackles_combined,2,,,,,
player,201812130kan,sdg,SquaDa00,tackles_solo,1,,,,,
player,201812130kan,sdg,SquaDa00,tackles_assists,1,,,,,
player,201812130kan,sdg,SquaDa00,tackles_loss,0,,,,,
player,201812130kan,sdg,SquaDa00,qb_hits,0,,,,,
player,201812130kan,sdg,SquaDa00,fumbles_rec,0,,,,,
player,201812130kan,sdg,SquaDa00,fumbles_rec_yds,0,,,,,
player,201812130kan,sdg,SquaDa00,fumbles_rec_td,0,,,,,
player,201812130kan,sdg,SquaDa00,fumbles_forced,0,,,,,
player,201812130kan,sdg,BadgMi00,def_int,0,,,,,
player,201812130kan,sdg,BadgMi00,def_int_yds,0,,,,,
player,201812130kan,sdg,BadgMi00,def_int_td,0,,,,,
player,201812130kan,sdg,BadgMi00,def_int_long,0,,,,,
player,201812130kan,sdg,BadgMi00,pass_defended,0,,,,,
player,201812130kan,sdg,BadgMi00,sacks,0.0,,,,,
player,201812130kan,sdg,BadgMi00,tackles_combined,1,,,,,
player,201812130kan,sdg,BadgMi00,tackles_solo,0,,,,,
player,201812130kan,sdg,BadgMi00,tackles_assists,1,,,,,
player,201812130kan,sdg,BadgMi00,tackles_loss,0,,,,,
player,201812130kan,sdg,BadgMi00,qb_hits,0,,,,,
player,201812130kan,sdg,BadgMi00,fumbles_rec,0,,,,,
player,201812130kan,sdg,BadgMi00,fumbles_rec_yds,0,,,,,
player,201812130kan,sdg,BadgMi00,fumbles_rec_td,0,,,,,
player,201812130kan,sdg,BadgMi00,fumbles_forced,0,,,,,
player,201812130kan,sdg,BosaJo00,def_int,0,,,,,
player,201812130kan,sdg,BosaJo00,def_int_yds,0,,,,,
player,201812130kan,sdg,BosaJo00,def_int_td,0,,,,,
player,201812130kan,sdg,BosaJo00,def_int_long,0,,,,,
player,201812130kan,sdg,BosaJo00,pass_defended,0,,,,,
player,201812130kan,sdg,BosaJo00,sacks,0.0,,,,,
player,201812130kan,sdg,BosaJo00,tackles_combined,1,,,,,
player,201812130kan,sdg,BosaJo00,tackles_solo,1,,,,,
player,201812130kan,sdg,BosaJo00,tackles_assists,0,,,,,
player,201812130kan,sdg,BosaJo00,tackles_loss,0,,,,,
player,201812130kan,sdg,BosaJo00,qb_hits,1,,,,,
player,201812130kan,sdg,BosaJo00,fumbles_rec,0,,,,,
player,201812130kan,sdg,BosaJo00,fumbles_rec_yds,0,,,,,
player,201812130kan,sdg,BosaJo00,fumbles_rec_td,0,,,,,
player,201812130kan,sdg,BosaJo00,fumbles_forced,0,,,,,
player,201812130kan,sdg,DaviGe00,def_int,0,,,,,
player,201812130kan,sdg,DaviGe00,def_int_yds,0,,,,,
player,201812130kan,sdg,DaviGe00,def_int_td,0,,,,,
player,201812130kan,sdg,DaviGe00,def_int_long,0,,,,,
player,201812130kan,sdg,DaviGe00,pass_defended,0,,,,,
player,201812130kan,sdg,DaviGe00,sacks,0.0,,,,,
player,201812130kan,sdg,DaviGe00,tackles_combined,1,,,,,
player,201812130kan,sdg,DaviGe00,tackles_solo,0,,,,,
player,201812130kan,sdg,DaviGe00,tackles_assists,1,,,,,
player,201812130kan,sdg,DaviGe00,tackles_loss,0,,,,,
player,201812130kan,sdg,DaviGe00,qb_hits,0,,,,,
player,201812130kan,sdg,DaviGe00,fumbles_rec,0,,,,,
player,201812130kan,sdg,DaviGe00,fumbles_rec_yds,0,,,,,
player,201812130kan,sdg,DaviGe00,fumbles_rec_td,0,,,,,
player,201812130kan,sdg,DaviGe00,fumbles_forced,0,,,,,
player,201812130kan,sdg,JenkRa00,def_int,0,,,,,
player,201812130kan,sdg,JenkRa00,def_int_yds,0,,,,,
player,201812130kan,sdg,JenkRa00,def_int_td,0,,,,,
player,201812130kan,sdg,JenkRa00,def_int_long,0,,,,,
player,201812130kan,sdg,JenkRa00,pass_defended,0,,,,,
player,201812130kan,sdg,JenkRa00,sacks,0.0,,,,,
player,201812130kan,sdg,JenkRa00,tackles_combined,1,,,,,
player,201812130kan,sdg,JenkRa00,tackles_solo,1,,,,,
player,201812130kan,sdg,JenkRa00,tackles_assists,0,,,,,
player,201812130kan,sdg,JenkRa00,tackles_loss,0,,,,,
player,201812130kan,sdg,JenkRa00,qb_hits,0,,,,,
player,201812130kan,sdg,JenkRa00,fumbles_rec,0,,,,,
player,201812130kan,sdg,JenkRa00,fumbles_rec_yds,0,,,,,
player,201812130kan,sdg,JenkRa00,fumbles_rec_td,0,,,,,
player,201812130kan,sdg,JenkRa00,fumbles_forced,0,,,,,
player,201812130kan,sdg,NewsDe00,def_int,0,,,,,
player,201812130kan,sdg,NewsDe00,def_int_yds,0,,,,,
player,201812130kan,sdg,NewsDe00,def_int_td,0,,,,,
player,201812130kan,sdg,NewsDe00,def_int_long,0,,,,,
player,201812130kan,sdg,NewsDe00,pass_defended,0,,,,,
player,201812130kan,sdg,NewsDe00,sacks,0.0,,,,,
player,201812130kan,sdg,NewsDe00,tackles_combined,1,,,,,
player,201812130kan,sdg,NewsDe00,tackles_solo,0,,,,,
player,201812130kan,sdg,NewsDe00,tackles_assists,1,,,,,
player,201812130kan,sdg,NewsDe00,tackles_loss,0,,,,,
player,201812130kan,sdg,NewsDe00,qb_hits,0,,,,,
player,201812130kan,sdg,NewsDe00,fumbles_rec,0,,,,,
player,201812130kan,sdg,NewsDe00,fumbles_rec_yds,0,,,,,
player,201812130kan,sdg,NewsDe00,fumbles_rec_td,0,,,,,
player,201812130kan,sdg,NewsDe00,fumbles_forced,0,,,,,
player,201812130kan,sdg,NwosUc00,def_int,0,,,,,
player,201812130kan,sdg,NwosUc00,def_int_yds,0,,,,,
player,201812130kan,sdg,NwosUc00,def_int_td,0,,,,,
player,201812130kan,sdg,NwosUc00,def_int_long,0,,,,,
player,201812130kan,sdg,NwosUc00,pass_defended,0,,,,,
player,201812130kan,sdg,NwosUc00,sacks,0.0,,,,,
player,201812130kan,sdg,NwosUc00,tackles_combined,1,,,,,
player,201812130kan,sdg,NwosUc00,tackles_solo,0,,,,,
player,201812130kan,sdg,NwosUc00,tackles_assists,1,,,,,
player,201812130kan,sdg,NwosUc00,tackles_loss,0,,,,,
player,201812130kan,sdg,NwosUc00,qb_hits,0,,,,,
player,201812130kan,sdg,NwosUc00,fumbles_rec,0,,,,,
player,201812130kan,sdg,NwosUc00,fumbles_rec_yds,0,,,,,
player,201812130kan,sdg,NwosUc00,fumbles_rec_td,0,,,,,
player,201812130kan,sdg,NwosUc00,fumbles_forced,0,,,,,
player,201812130kan,sdg,PhilDa01,def_int,0,,,,,
player,201812130kan,sdg,PhilDa01,def_int_yds,0,,,,,
player,201812130kan,sdg,PhilDa01,def_int_td,0,,,,,
player,201812130kan,sdg,PhilDa01,def_int_long,0,,,,,
player,201812130kan,sdg,PhilDa01,pass_defended,0,,,,,
player,201812130kan,sdg,PhilDa01,sacks,0.0,,,,,
player,201812130kan,sdg,PhilDa01,tackles_combined,1,,,,,
player,201812130kan,sdg,PhilDa01,tackles_solo,1,,,,,
player,201812130kan,sdg,PhilDa01,tackles_assists,0,,,,,
player,201812130kan,sdg,PhilDa01,tackles_loss,1,,,,,
player,201812130kan,sdg,PhilDa01,qb_hits,0,,,,,
player,201812130kan,sdg,PhilDa01,fumbles_rec,0,,,,,
player,201812130kan,sdg,PhilDa01,fumbles_rec_yds,0,,,,,
player,201812130kan,sdg,PhilDa01,fumbles_rec_td,0,,,,,
player,201812130kan,sdg,PhilDa01,fumbles_forced,0,,,,,
player,201812130kan,sdg,WattDe00,def_int,0,,,,,
player,201812130kan,sdg,WattDe00,def_int_yds,0,,,,,
player,201812130kan,sdg,WattDe00,def_int_td,0,,,,,
player,201812130kan,sdg,WattDe00,def_int_long,0,,,,,
player,201812130kan,sdg,WattDe00,pass_defended,0,,,,,
player,201812130kan,sdg,WattDe00,sacks,0.0,,,,,
player,201812130kan,sdg,WattDe00,tackles_combined,1,,,,,
player,201812130kan,sdg,WattDe00,tackles_solo,0,,,,,
player,201812130kan,sdg,WattDe00,tackles_assists,1,,,,,
player,201812130kan,sdg,WattDe00,tackles_loss,0,,,,,
player,201812130kan,sdg,WattDe00,qb_hits,0,,,,,
player,201812130kan,sdg,WattDe00,fumbles_rec,0,,,,,
player,201812130kan,sdg,WattDe00,fumbles_rec_yds,0,,,,,
player,201812130kan,sdg,WattDe00,fumbles_rec_td,0,,,,,
player,201812130kan,sdg,WattDe00,fumbles_forced,0,,,,,
player,201812130kan,sdg,WilsKy00,def_int,0,,,,,
player,201812130kan,sdg,WilsKy00,def_int_yds,0,,,,,
player,201812130kan,sdg,WilsKy00,def_int_td,0,,,,,
player,201812130kan,sdg,WilsKy00,def_int_long,0,,,,,
player,201812130kan,sdg,WilsKy00,pass_defended,0,,,,,
player,201812130kan,sdg,WilsKy00,sacks,0.0,,,,,
player,201812130kan,sdg,WilsKy00,tackles_combined,1,,,,,
player,201812130kan,sdg,WilsKy00,tackles_solo,1,,,,,
player,201812130kan,sdg,WilsKy00,tackles_assists,0,,,,,
player,201812130kan,sdg,WilsKy00,tackles_loss,0,,,,,
player,201812130kan,sdg,WilsKy00,qb_hits,0,,,,,
player,201812130kan,sdg,WilsKy00,fumbles_rec,0,,,,,
player,201812130kan,sdg,WilsKy00,fumbles_rec_yds,0,,,,,
player,201812130kan,sdg,WilsKy00,fumbles_rec_td,0,,,,,
player,201812130kan,sdg,WilsKy00,fumbles_forced,0,,,,,
player,201812130kan,kan,NelsSt01,def_int,1,,,,,
player,201812130kan,kan,NelsSt01,def_int_yds,0,,,,,
player,201812130kan,kan,NelsSt01,def_int_td,0,,,,,
player,201812130kan,kan,NelsSt01,def_int_long,0,,,,,
player,201812130kan,kan,NelsSt01,pass_defended,3,,,,,
player,201812130kan,kan,NelsSt01,sacks,0.0,,,,,
player,201812130kan,kan,NelsSt01,tackles_combined,4,,,,,
player,201812130kan,kan,NelsSt01,tackles_solo,3,,,,,
player,201812130kan,kan,NelsSt01,tackles_assists,1,,,,,
player,201812130kan,kan,NelsSt01,tackles_loss,0,,,,,
player,201812130kan,kan,NelsSt01,qb_hits,0,,,,,
player,201812130kan,kan,NelsSt01,fumbles_rec,0,,,,,
player,201812130kan,kan,NelsSt01,fumbles_rec_yds,0,,,,,
player,201812130kan,kan,NelsSt01,fumbles_rec_td,0,,,,,
player,201812130kan,kan,NelsSt01,fumbles_forced,0,,,,,
player,201812130kan,kan,FullKe00,def_int,1,,,,,
player,201812130kan,kan,FullKe00,def_int_yds,0,,,,,
player,201812130kan,kan,FullKe00,def_int_td,0,,,,,
player,201812130kan,kan,FullKe00,def_int_long,0,,,,,
player,201812130kan,kan,FullKe00,pass_defended,1,,,,,
player,201812130kan,kan,FullKe00,sacks,0.0,,,,,
player,201812130kan,kan,FullKe00,tackles_combined,2,,,,,
player,201812130kan,kan,FullKe00,tackles_solo,1,,,,,
player,201812130kan,kan,FullKe00,tackles_assists,1,,,,,
player,201812130kan,kan,FullKe00,tackles_loss,0,,,,,
player,201812130kan,kan,FullKe00,qb_hits,0,,,,,
player,201812130kan,kan,FullKe00,fumbles_rec,0,,,,,
player,201812130kan,kan,FullKe00,fumbles_rec_yds,0,,,,,
player,201812130kan,kan,FullKe00,fumbles_rec_td,0,,,,,
player,201812130kan,kan,FullKe00,fumbles_forced,0,,,,,
player,201812130kan,kan,JoneCh09,def_int,0,,,,,
player,201812130kan,kan,JoneCh09,def_int_yds,0,,,,,
player,201812130kan,kan,JoneCh09,def_int_td,0,,,,,
player,201812130kan,kan,JoneCh09,def_int_long,0,,,,,
player,201812130kan,kan,JoneCh09,pass_defended,1,,,,,
player,201812130kan,kan,JoneCh09,sacks,2.5,,,,,
player,201812130kan,kan,JoneCh09,tackles_combined,3,,,,,
player,201812130kan,kan,JoneCh09,tackles_solo,2,,,,,
player,201812130kan,kan,JoneCh09,tackles_assists,1,,,,,
player,201812130kan,kan,JoneCh09,tackles_loss,2,,,,,
player,201812130kan,kan,JoneCh09,qb_hits,8,,,,,
player,201812130kan,kan,JoneCh09,fumbles_rec,0,,,,,
player,201812130kan,kan,JoneCh09,fumbles_rec_yds,0,,,,,
player,201812130kan,kan,JoneCh09,fumbles_rec_td,0,,,,,
player,201812130kan,kan,JoneCh09,fumbles_forced,0,,,,,
player,201812130kan,kan,HousJu00,def_int,0,,,,,
player,201812130kan,kan,HousJu00,def_int_yds,0,,,,,
player,201812130kan,kan,HousJu00,def_int_td,0,,,,,
player,201812130kan,kan,HousJu00,def_int_long,0,,,,,
player,201812130kan,kan,HousJu00,pass_defended,0,,,,,
player,201812130kan,kan,HousJu00,sacks,1.5,,,,,
player,201812130kan,kan,HousJu00,tackles_combined,5,,,,,
player,201812130kan,kan,HousJu00,tackles_solo,2,,,,,
player,201812130kan,kan,HousJu00,tackles_assists,3,,,,,
player,201812130kan,kan,HousJu00,tackles_loss,0,,,,,
player,201812130kan,kan,HousJu00,qb_hits,2,,,,,
player,201812130kan,kan,HousJu00,fumbles_rec,0,,,,,
player,201812130kan,kan,HousJu00,fumbles_rec_yds,0,,,,,
player,201812130kan,kan,HousJu00,fumbles_rec_td,0,,,,,
player,201812130kan,kan,HousJu00,fumbles_forced,0,,,,,
player,201812130kan,kan,FordDe00,def_int,0,,,,,
player,201812130kan,kan,FordDe00,def_int_yds,0,,,,,
player,201812130kan,kan,FordDe00,def_int_td,0,,,,,
player,201812130kan,kan,FordDe00,def_int_long,0,,,,,
player,201812130kan,kan,FordDe00,pass_defended,0,,,,,
player,201812130kan,kan,FordDe00,sacks,1.0,,,,,
player,201812130kan,kan,FordDe00,tackles_combined,3,,,,,
player,201812130kan,kan,FordDe00,tackles_solo,2,,,,,
player,201812130kan,kan,FordDe00,tackles_assists,1,,,,,
player,201812130kan,kan,FordDe00,tackles_loss,1,,,,,
player,201812130kan,kan,FordDe00,qb_hits,2,,,,,
player,201812130kan,kan,FordDe00,fumbles_rec,0,,,,,
player,201812130kan,kan,FordDe00,fumbles_rec_yds,0,,,,,
player,201812130kan,kan,FordDe00,fumbles_rec_td,0,,,,,
player,201812130kan,kan,FordDe00,fumbles_forced,0,,,,,
player,201812130kan,kan,HitcAn00,def_int,0,,,,,
player,201812130kan,kan,HitcAn00,def_int_yds,0,,,,,
player,201812130kan,kan,HitcAn00,def_int_td,0,,,,,
player,201812130kan,kan,HitcAn00,def_int_long,0,,,,,
player,201812130kan,kan,HitcAn00,pass_defended,0,,,,,
player,201812130kan,kan,HitcAn00,sacks,0.0,,,,,
player,201812130kan,kan,HitcAn00,tackles_combined,11,,,,,
player,201812130kan,kan,HitcAn00,tackles_solo,5,,,,,
player,201812130kan,kan,HitcAn00,tackles_assists,6,,,,,
player,201812130kan,kan,HitcAn00,tackles_loss,1,,,,,
player,201812130kan,kan,HitcAn00,qb_hits,0,,,,,
player,201812130kan,kan,HitcAn00,fumbles_rec,0,,,,,
player,201812130kan,kan,HitcAn00,fumbles_rec_yds,0,,,,,
player,201812130kan,kan,HitcAn00,fumbles_rec_td,0,,,,,
player,201812130kan,kan,HitcAn00,fumbles_forced,0,,,,,
player,201812130kan,kan,ParkRo01,def_int,0,,,,,
player,201812130kan,kan,ParkRo01,def_int_yds,0,,,,,
player,201812130kan,kan,ParkRo01,def_int_td,0,,,,,
player,201812130kan,kan,ParkRo01,def_int_long,0,,,,,
player,201812130kan,kan,ParkRo01,pass_defended,0,,,,,
player,201812130kan,kan,ParkRo01,sacks,0.0,,,,,
player,201812130kan,kan,ParkRo01,tackles_combined,8,,,,,
player,201812130kan,kan,ParkRo01,tackles_solo,5,,,,,
player,201812130kan,kan,ParkRo01,tackles_assists,3,,,,,
player,201812130kan,kan,ParkRo01,tackles_loss,0,,,,,
player,201812130kan,kan,ParkRo01,qb_hits,0,,,,,
player,201812130kan,kan,ParkRo01,fumbles_rec,0,,,,,
player,201812130kan,kan,ParkRo01,fumbles_rec_yds,0,,,,,
player,201812130kan,kan,ParkRo01,fumbles_rec_td,0,,,,,
player,201812130kan,kan,ParkRo01,fumbles_forced,0,,,,,
player,201812130kan,kan,BerrEr99,def_int,0,,,,,
player,201812130kan,kan,BerrEr99,def_int_yds,0,,,,,
player,201812130kan,kan,BerrEr99,def_int_td,0,,,,,
player,201812130kan,kan,BerrEr99,def_int_long,0,,,,,
player,201812130kan,kan,BerrEr99,pass_defended,0,,,,,
player,201812130kan,kan,BerrEr99,sacks,0.0,,,,,
player,201812130kan,kan,BerrEr99,tackles_combined,6,,,,,
player,201812130kan,kan,BerrEr99,tackles_solo,4,,,,,
player,201812130kan,kan,BerrEr99,tackles_assists,2,,,,,
player,201812130kan,kan,BerrEr99,tackles_loss,0,,,,,
player,201812130kan,kan,BerrEr99,qb_hits,0,,,,,
player,201812130kan,kan,BerrEr99,fumbles_rec,0,,,,,
player,201812130kan,kan,BerrEr99,fumbles_rec_yds,0,,,,,
player,201812130kan,kan,BerrEr99,fumbles_rec_td,0,,,,,
player,201812130kan,kan,BerrEr99,fumbles_forced,0,,,,,
player,201812130kan,kan,ODanDo00,def_int,0,,,,,
player,201812130kan,kan,ODanDo00,def_int_yds,0,,,,,
player,201812130kan,kan,ODanDo00,def_int_td,0,,,,,
player,201812130kan,kan,ODanDo00,def_int_long,0,,,,,
player,201812130kan,kan,ODanDo00,pass_defended,1,,,,,
player,201812130kan,kan,ODanDo00,sacks,0.0,,,,,
player,201812130kan,kan,ODanDo00,tackles_combined,4,,,,,
player,201812130kan,kan,ODanDo00,tackles_solo,2,,,,,
player,201812130kan,kan,ODanDo00,tackles_assists,2,,,,,
player,201812130kan,kan,ODanDo00,tackles_loss,0,,,,,
player,201812130kan,kan,ODanDo00,qb_hits,0,,,,,
player,201812130kan,kan,ODanDo00,fumbles_rec,0,,,,,
player,201812130kan,kan,ODanDo00,fumbles_rec_yds,0,,,,,
player,201812130kan,kan,ODanDo00,fumbles_rec_td,0,,,,,
player,201812130kan,kan,ODanDo00,fumbles_forced,0,,,,,
player,201812130kan,kan,RaglRe00,def_int,0,,,,,
player,201812130kan,kan,RaglRe00,def_int_yds,0,,,,,
player,201812130kan,kan,RaglRe00,def_int_td,0,,,,,
player,201812130kan,kan,RaglRe00,def_int_long,0,,,,,
player,201812130kan,kan,RaglRe00,pass_defended,0,,,,,
player,201812130kan,kan,RaglRe00,sacks,0.0,,,,,
player,201812130kan,kan,RaglRe00,tackles_combined,4,,,,,
player,201812130kan,kan,RaglRe00,tackles_solo,1,,,,,
player,201812130kan,kan,RaglRe00,tackles_assists,3,,,,,
player,201812130kan,kan,RaglRe00,tackles_loss,0,,,,,
player,201812130kan,kan,RaglRe00,qb_hits,0,,,,,
player,201812130kan,kan,RaglRe00,fumbles_rec,0,,,,,
player,201812130kan,kan,RaglRe00,fumbles_rec_yds,0,,,,,
player,201812130kan,kan,RaglRe00,fumbles_rec_td,0,,,,,
player,201812130kan,kan,RaglRe00,fumbles_forced,0,,,,,
player,201812130kan,kan,WillXa00,def_int,0,,,,,
player,201812130kan,kan,WillXa00,def_int_yds,0,,,,,
player,201812130kan,kan,WillXa00,def_int_td,0,,,,,
player,201812130kan,kan,WillXa00,def_int_long,0,,,,,
player,201812130kan,kan,WillXa00,pass_defended,0,,,,,
player,201812130kan,kan,WillXa00,sacks,0.0,,,,,
player,201812130kan,kan,WillXa00,tackles_combined,4,,,,,
player,201812130kan,kan,WillXa00,tackles_solo,1,,,,,
player,201812130kan,kan,WillXa00,tackles_assists,3,,,,,
player,201812130kan,kan,WillXa00,tackles_loss,0,,,,,
player,201812130kan,kan,WillXa00,qb_hits,0,,,,,
player,201812130kan,kan,WillXa00,fumbles_rec,0,,,,,
player,201812130kan,kan,WillXa00,fumbles_rec_yds,0,,,,,
player,201812130kan,kan,WillXa00,fumbles_rec_td,0,,,,,
player,201812130kan,kan,WillXa00,fumbles_forced,0,,,,,
player,201812130kan,kan,BailAl00,def_int,0,,,,,
player,201812130kan,kan,BailAl00,def_int_yds,0,,,,,
player,201812130kan,kan,BailAl00,def_int_td,0,,,,,
player,201812130kan,kan,BailAl00,def_int_long,0,,,,,
player,201812130kan,kan,BailAl00,pass_defended,0,,,,,
player,201812130kan,kan,BailAl00,sacks,0.0,,,,,
player,201812130kan,kan,BailAl00,tackles_combined,3,,,,,
player,201812130kan,kan,BailAl00,tackles_solo,2,,,,,
player,201812130kan,kan,BailAl00,tackles_assists,1,,,,,
player,201812130kan,kan,BailAl00,tackles_loss,0,,,,,
player,201812130kan,kan,BailAl00,qb_hits,0,,,,,
player,201812130kan,kan,BailAl00,fumbles_rec,0,,,,,
player,201812130kan,kan,BailAl00,fumbles_rec_yds,0,,,,,
player,201812130kan,kan,BailAl00,fumbles_rec_td,0,,,,,
player,201812130kan,kan,BailAl00,fumbles_forced,0,,,,,
player,201812130kan,kan,MurrEr00,def_int,0,,,,,
player,201812130kan,kan,MurrEr00,def_int_yds,0,,,,,
player,201812130kan,kan,MurrEr00,def_int_td,0,,,,,
player,201812130kan,kan,MurrEr00,def_int_long,0,,,,,
player,201812130kan,kan,MurrEr00,pass_defended,0,,,,,
player,201812130kan,kan,MurrEr00,sacks,0.0,,,,,
player,201812130kan,kan,MurrEr00,tackles_combined,3,,,,,
player,201812130kan,kan,MurrEr00,tackles_solo,2,,,,,
player,201812130kan,kan,MurrEr00,tackles_assists,1,,,,,
player,201812130kan,kan,MurrEr00,tackles_loss,0,,,,,
player,201812130kan,kan,MurrEr00,qb_hits,0,,,,,
player,201812130kan,kan,MurrEr00,fumbles_rec,0,,,,,
player,201812130kan,kan,MurrEr00,fumbles_rec_yds,0,,,,,
player,201812130kan,kan,MurrEr00,fumbles_rec_td,0,,,,,
player,201812130kan,kan,MurrEr00,fumbles_forced,0,,,,,
player,201812130kan,kan,NnadDe00,def_int,0,,,,,
player,201812130kan,kan,NnadDe00,def_int_yds,0,,,,,
player,201812130kan,kan,NnadDe00,def_int_td,0,,,,,
player,201812130kan,kan,NnadDe00,def_int_long,0,,,,,
player,201812130kan,kan,NnadDe00,pass_defended,0,,,,,
player,201812130kan,kan,NnadDe00,sacks,0.0,,,,,
player,201812130kan,kan,NnadDe00,tackles_combined,3,,,,,
player,201812130kan,kan,NnadDe00,tackles_solo,0,,,,,
player,201812130kan,kan,NnadDe00,tackles_assists,3,,,,,
player,201812130kan,kan,NnadDe00,tackles_loss,0,,,,,
player,201812130kan,kan,NnadDe00,qb_hits,0,,,,,
player,201812130kan,kan,NnadDe00,fumbles_rec,0,,,,,
player,201812130kan,kan,NnadDe00,fumbles_rec_yds,0,,,,,
player,201812130kan,kan,NnadDe00,fumbles_rec_td,0,,,,,
player,201812130kan,kan,NnadDe00,fumbles_forced,0,,,,,
player,201812130kan,kan,ScanOr99,def_int,0,,,,,
player,201812130kan,kan,ScanOr99,def_int_yds,0,,,,,
player,201812130kan,kan,ScanOr99,def_int_td,0,,,,,
player,201812130kan,kan,ScanOr99,def_int_long,0,,,,,
player,201812130kan,kan,ScanOr99,pass_defended,0,,,,,
player,201812130kan,kan,ScanOr99,sacks,0.0,,,,,
player,201812130kan,kan,ScanOr99,tackles_combined,3,,,,,
player,201812130kan,kan,ScanOr99,tackles_solo,2,,,,,
player,201812130kan,kan,ScanOr99,tackles_assists,1,,,,,
player,201812130kan,kan,ScanOr99,tackles_loss,0,,,,,
player,201812130kan,kan,ScanOr99,qb_hits,0,,,,,
player,201812130kan,kan,ScanOr99,fumbles_rec,0,,,,,
player,201812130kan,kan,ScanOr99,fumbles_rec_yds,0,,,,,
player,201812130kan,kan,ScanOr99,fumbles_rec_td,0,,,,,
player,201812130kan,kan,ScanOr99,fumbles_forced,1,,,,,
player,201812130kan,kan,SoreDa01,def_int,0,,,,,
player,201812130kan,kan,SoreDa01,def_int_yds,0,,,,,
player,201812130kan,kan,SoreDa01,def_int_td,0,,,,,
player,201812130kan,kan,SoreDa01,def_int_long,0,,,,,
player,201812130kan,kan,SoreDa01,pass_defended,0,,,,,
player,201812130kan,kan,SoreDa01,sacks,0.0,,,,,
