game,2018,9,20181104,201811040nor,ram,"Los Angeles Rams",35,nor,"New Orleans Saints",45
player,201811040nor,ram,GoffJa00,rec_yds,0,,,,,
player,201811040nor,ram,GoffJa00,rec_td,0,,,,,
player,201811040nor,ram,GoffJa00,rec_long,0,,,,,
player,201811040nor,ram,GoffJa00,fumbles,0,,,,,
player,201811040nor,ram,GoffJa00,fumbles_lost,0,,,,,
player,201811040nor,ram,GurlTo01,pass_cmp,0,,,,,
player,201811040nor,ram,GurlTo01,pass_att,0,,,,,
player,201811040nor,ram,GurlTo01,pass_yds,0,,,,,
player,201811040nor,ram,GurlTo01,pass_td,0,,,,,
player,201811040nor,ram,GurlTo01,pass_int,0,,,,,
player,201811040nor,ram,GurlTo01,pass_sacked,0,,,,,
player,201811040nor,ram,GurlTo01,pass_sacked_yds,0,,,,,
player,201811040nor,ram,GurlTo01,pass_long,0,,,,,
player,201811040nor,ram,GurlTo01,pass_rating,,,,,,
player,201811040nor,ram,GurlTo01,rush_att,13,,,,,
player,201811040nor,ram,GurlTo01,rush_yds,68,,,,,
player,201811040nor,ram,GurlTo01,rush_td,1,,,,,
player,201811040nor,ram,GurlTo01,rush_long,24,,,,,
player,201811040nor,ram,GurlTo01,targets,7,,,,,
player,201811040nor,ram,GurlTo01,rec,6,,,,,
player,201811040nor,ram,GurlTo01,rec_yds,11,,,,,
player,201811040nor,ram,GurlTo01,rec_td,0,,,,,
player,201811040nor,ram,GurlTo01,rec_long,8,,,,,
player,201811040nor,ram,GurlTo01,fumbles,0,,,,,
player,201811040nor,ram,GurlTo01,fumbles_lost,0,,,,,
player,201811040nor,ram,WoodRo02,pass_cmp,0,,,,,
player,201811040nor,ram,WoodRo02,pass_att,0,,,,,
player,201811040nor,ram,WoodRo02,pass_yds,0,,,,,
player,201811040nor,ram,WoodRo02,pass_td,0,,,,,
player,201811040nor,ram,WoodRo02,pass_int,0,,,,,
player,201811040nor,ram,WoodRo02,pass_sacked,0,,,,,
player,201811040nor,ram,WoodRo02,pass_sacked_yds,0,,,,,
player,201811040nor,ram,WoodRo02,pass_long,0,,,,,
player,201811040nor,ram,WoodRo02,pass_rating,,,,,,
player,201811040nor,ram,WoodRo02,rush_att,2,,,,,
player,201811040nor,ram,WoodRo02,rush_yds,4,,,,,
player,201811040nor,ram,WoodRo02,rush_td,0,,,,,
player,201811040nor,ram,WoodRo02,rush_long,2,,,,,
player,201811040nor,ram,WoodRo02,targets,9,,,,,
player,201811040nor,ram,WoodRo02,rec,5,,,,,
player,201811040nor,ram,WoodRo02,rec_yds,71,,,,,
player,201811040nor,ram,WoodRo02,rec_td,0,,,,,
player,201811040nor,ram,WoodRo02,rec_long,19,,,,,
player,201811040nor,ram,WoodRo02,fumbles,0,,,,,
player,201811040nor,ram,WoodRo02,fumbles_lost,0,,,,,
player,201811040nor,ram,HekkJo00,pass_cmp,0,,,,,
player,201811040nor,ram,HekkJo00,pass_att,0,,,,,
player,201811040nor,ram,HekkJo00,pass_yds,0,,,,,
player,201811040nor,ram,HekkJo00,pass_td,0,,,,,
player,201811040nor,ram,HekkJo00,pass_int,0,,,,,
player,201811040nor,ram,HekkJo00,pass_sacked,0,,,,,
player,201811040nor,ram,HekkJo00,pass_sacked_yds,0,,,,,
player,201811040nor,ram,HekkJo00,pass_long,0,,,,,
player,201811040nor,ram,HekkJo00,pass_rating,,,,,,
player,201811040nor,ram,HekkJo00,rush_att,1,,,,,
player,201811040nor,ram,HekkJo00,rush_yds,3,,,,,
player,201811040nor,ram,HekkJo00,rush_td,0,,,,,
player,201811040nor,ram,HekkJo00,rush_long,3,,,,,
player,201811040nor,ram,HekkJo00,targets,0,,,,,
player,201811040nor,ram,HekkJo00,rec,0,,,,,
player,201811040nor,ram,HekkJo00,rec_yds,0,,,,,
player,201811040nor,ram,HekkJo00,rec_td,0,,,,,
player,201811040nor,ram,HekkJo00,rec_long,0,,,,,
player,201811040nor,ram,HekkJo00,fumbles,0,,,,,
player,201811040nor,ram,HekkJo00,fumbles_lost,0,,,,,
player,201811040nor,ram,CookBr00,pass_cmp,0,,,,,
player,201811040nor,ram,CookBr00,pass_att,0,,,,,
player,201811040nor,ram,CookBr00,pass_yds,0,,,,,
player,201811040nor,ram,CookBr00,pass_td,0,,,,,
player,201811040nor,ram,CookBr00,pass_int,0,,,,,
player,201811040nor,ram,CookBr00,pass_sacked,0,,,,,
player,201811040nor,ram,CookBr00,pass_sacked_yds,0,,,,,
player,201811040nor,ram,CookBr00,pass_long,0,,,,,
player,201811040nor,ram,CookBr00,pass_rating,,,,,,
player,201811040nor,ram,CookBr00,rush_att,0,,,,,
player,201811040nor,ram,CookBr00,rush_yds,0,,,,,
player,201811040nor,ram,CookBr00,rush_td,0,,,,,
player,201811040nor,ram,CookBr00,rush_long,0,,,,,
player,201811040nor,ram,CookBr00,targets,8,,,,,
player,201811040nor,ram,CookBr00,rec,6,,,,,
player,201811040nor,ram,CookBr00,rec_yds,114,,,,,
player,201811040nor,ram,CookBr00,rec_td,1,,,,,
player,201811040nor,ram,CookBr00,rec_long,48,,,,,
player,201811040nor,ram,CookBr00,fumbles,0,,,,,
player,201811040nor,ram,CookBr00,fumbles_lost,0,,,,,
player,201811040nor,ram,KuppCo00,pass_cmp,0,,,,,
player,201811040nor,ram,KuppCo00,pass_att,0,,,,,
player,201811040nor,ram,KuppCo00,pass_yds,0,,,,,
player,201811040nor,ram,KuppCo00,pass_td,0,,,,,
player,201811040nor,ram,KuppCo00,pass_int,0,,,,,
player,201811040nor,ram,KuppCo00,pass_sacked,0,,,,,
player,201811040nor,ram,KuppCo00,pass_sacked_yds,0,,,,,
player,201811040nor,ram,KuppCo00,pass_long,0,,,,,
player,201811040nor,ram,KuppCo00,pass_rating,,,,,,
player,201811040nor,ram,KuppCo00,rush_att,0,,,,,
player,201811040nor,ram,KuppCo00,rush_yds,0,,,,,
player,201811040nor,ram,KuppCo00,rush_td,0,,,,,
player,201811040nor,ram,KuppCo00,rush_long,0,,,,,
player,201811040nor,ram,KuppCo00,targets,6,,,,,
player,201811040nor,ram,KuppCo00,rec,5,,,,,
player,201811040nor,ram,KuppCo00,rec_yds,89,,,,,
player,201811040nor,ram,KuppCo00,rec_td,1,,,,,
player,201811040nor,ram,KuppCo00,rec_long,41,,,,,
player,201811040nor,ram,KuppCo00,fumbles,0,,,,,
player,201811040nor,ram,KuppCo00,fumbles_lost,0,,,,,
player,201811040nor,ram,EverGe00,pass_cmp,0,,,,,
player,201811040nor,ram,EverGe00,pass_att,0,,,,,
player,201811040nor,ram,EverGe00,pass_yds,0,,,,,
player,201811040nor,ram,EverGe00,pass_td,0,,,,,
player,201811040nor,ram,EverGe00,pass_int,0,,,,,
player,201811040nor,ram,EverGe00,pass_sacked,0,,,,,
player,201811040nor,ram,EverGe00,pass_sacked_yds,0,,,,,
player,201811040nor,ram,EverGe00,pass_long,0,,,,,
player,201811040nor,ram,EverGe00,pass_rating,,,,,,
player,201811040nor,ram,EverGe00,rush_att,0,,,,,
player,201811040nor,ram,EverGe00,rush_yds,0,,,,,
player,201811040nor,ram,EverGe00,rush_td,0,,,,,
player,201811040nor,ram,EverGe00,rush_long,0,,,,,
player,201811040nor,ram,EverGe00,targets,5,,,,,
player,201811040nor,ram,EverGe00,rec,3,,,,,
player,201811040nor,ram,EverGe00,rec_yds,48,,,,,
player,201811040nor,ram,EverGe00,rec_td,0,,,,,
player,201811040nor,ram,EverGe00,rec_long,20,,,,,
player,201811040nor,ram,EverGe00,fumbles,0,,,,,
player,201811040nor,ram,EverGe00,fumbles_lost,0,,,,,
player,201811040nor,ram,HigbTy00,pass_cmp,0,,,,,
player,201811040nor,ram,HigbTy00,pass_att,0,,,,,
player,201811040nor,ram,HigbTy00,pass_yds,0,,,,,
player,201811040nor,ram,HigbTy00,pass_td,0,,,,,
player,201811040nor,ram,HigbTy00,pass_int,0,,,,,
player,201811040nor,ram,HigbTy00,pass_sacked,0,,,,,
player,201811040nor,ram,HigbTy00,pass_sacked_yds,0,,,,,
player,201811040nor,ram,HigbTy00,pass_long,0,,,,,
player,201811040nor,ram,HigbTy00,pass_rating,,,,,,
player,201811040nor,ram,HigbTy00,rush_att,0,,,,,
player,201811040nor,ram,HigbTy00,rush_yds,0,,,,,
player,201811040nor,ram,HigbTy00,rush_td,0,,,,,
player,201811040nor,ram,HigbTy00,rush_long,0,,,,,
player,201811040nor,ram,HigbTy00,targets,4,,,,,
player,201811040nor,ram,HigbTy00,rec,2,,,,,
player,201811040nor,ram,HigbTy00,rec_yds,40,,,,,
player,201811040nor,ram,HigbTy00,rec_td,0,,,,,
player,201811040nor,ram,HigbTy00,rec_long,33,,,,,
player,201811040nor,ram,HigbTy00,fumbles,0,,,,,
player,201811040nor,ram,HigbTy00,fumbles_lost,0,,,,,
player,201811040nor,ram,BrowMa03,pass_cmp,0,,,,,
player,201811040nor,ram,BrowMa03,pass_att,0,,,,,
player,201811040nor,ram,BrowMa03,pass_yds,0,,,,,
player,201811040nor,ram,BrowMa03,pass_td,0,,,,,
player,201811040nor,ram,BrowMa03,pass_int,0,,,,,
player,201811040nor,ram,BrowMa03,pass_sacked,0,,,,,
player,201811040nor,ram,BrowMa03,pass_sacked_yds,0,,,,,
player,201811040nor,ram,BrowMa03,pass_long,0,,,,,
player,201811040nor,ram,BrowMa03,pass_rating,,,,,,
player,201811040nor,ram,BrowMa03,rush_att,0,,,,,
player,201811040nor,ram,BrowMa03,rush_yds,0,,,,,
player,201811040nor,ram,BrowMa03,rush_td,0,,,,,
player,201811040nor,ram,BrowMa03,rush_long,0,,,,,
player,201811040nor,ram,BrowMa03,targets,1,,,,,
player,201811040nor,ram,BrowMa03,rec,1,,,,,
player,201811040nor,ram,BrowMa03,rec_yds,18,,,,,
player,201811040nor,ram,BrowMa03,rec_td,1,,,,,
player,201811040nor,ram,BrowMa03,rec_long,18,,,,,
player,201811040nor,ram,BrowMa03,fumbles,0,,,,,
player,201811040nor,ram,BrowMa03,fumbles_lost,0,,,,,
player,201811040nor,nor,BreeDr00,pass_cmp,25,,,,,
player,201811040nor,nor,BreeDr00,pass_att,36,,,,,
player,201811040nor,nor,BreeDr00,pass_yds,346,,,,,
player,201811040nor,nor,BreeDr00,pass_td,4,,,,,
player,201811040nor,nor,BreeDr00,pass_int,0,,,,,
player,201811040nor,nor,BreeDr00,pass_sacked,0,,,,,
player,201811040nor,nor,BreeDr00,pass_sacked_yds,0,,,,,
player,201811040nor,nor,BreeDr00,pass_long,72,,,,,
player,201811040nor,nor,BreeDr00,pass_rating,137.0,,,,,
player,201811040nor,nor,BreeDr00,rush_att,4,,,,,
player,201811040nor,nor,BreeDr00,rush_yds,16,,,,,
player,201811040nor,nor,BreeDr00,rush_td,0,,,,,
player,201811040nor,nor,BreeDr00,rush_long,11,,,,,
player,201811040nor,nor,BreeDr00,targets,0,,,,,
player,201811040nor,nor,BreeDr00,rec,0,,,,,
player,201811040nor,nor,BreeDr00,rec_yds,0,,,,,
player,201811040nor,nor,BreeDr00,rec_td,0,,,,,
player,201811040nor,nor,BreeDr00,rec_long,0,,,,,
player,201811040nor,nor,BreeDr00,fumbles,0,,,,,
player,201811040nor,nor,BreeDr00,fumbles_lost,0,,,,,
player,201811040nor,nor,KamaAl00,pass_cmp,0,,,,,
player,201811040nor,nor,KamaAl00,pass_att,0,,,,,
player,201811040nor,nor,KamaAl00,pass_yds,0,,,,,
player,201811040nor,nor,KamaAl00,pass_td,0,,,,,
player,201811040nor,nor,KamaAl00,pass_int,0,,,,,
player,201811040nor,nor,KamaAl00,pass_sacked,0,,,,,
player,201811040nor,nor,KamaAl00,pass_sacked_yds,0,,,,,
player,201811040nor,nor,KamaAl00,pass_long,0,,,,,
player,201811040nor,nor,KamaAl00,pass_rating,,,,,,
player,201811040nor,nor,KamaAl00,rush_att,19,,,,,
player,201811040nor,nor,KamaAl00,rush_yds,82,,,,,
player,201811040nor,nor,KamaAl00,rush_td,2,,,,,
player,201811040nor,nor,KamaAl00,rush_long,17,,,,,
player,201811040nor,nor,KamaAl00,targets,5,,,,,
player,201811040nor,nor,KamaAl00,rec,4,,,,,
player,201811040nor,nor,KamaAl00,rec_yds,34,,,,,
player,201811040nor,nor,KamaAl00,rec_td,1,,,,,
player,201811040nor,nor,KamaAl00,rec_long,16,,,,,
player,201811040nor,nor,KamaAl00,fumbles,0,,,,,
player,201811040nor,nor,KamaAl00,fumbles_lost,0,,,,,
player,201811040nor,nor,IngrMa01,pass_cmp,0,,,,,
player,201811040nor,nor,IngrMa01,pass_att,0,,,,,
player,201811040nor,nor,IngrMa01,pass_yds,0,,,,,
player,201811040nor,nor,IngrMa01,pass_td,0,,,,,
player,201811040nor,nor,IngrMa01,pass_int,0,,,,,
player,201811040nor,nor,IngrMa01,pass_sacked,0,,,,,
player,201811040nor,nor,IngrMa01,pass_sacked_yds,0,,,,,
player,201811040nor,nor,IngrMa01,pass_long,0,,,,,
player,201811040nor,nor,IngrMa01,pass_rating,,,,,,
player,201811040nor,nor,IngrMa01,rush_att,9,,,,,
player,201811040nor,nor,IngrMa01,rush_yds,33,,,,,
player,201811040nor,nor,IngrMa01,rush_td,0,,,,,
player,201811040nor,nor,IngrMa01,rush_long,12,,,,,
player,201811040nor,nor,IngrMa01,targets,2,,,,,
player,201811040nor,nor,IngrMa01,rec,1,,,,,
player,201811040nor,nor,IngrMa01,rec_yds,3,,,,,
player,201811040nor,nor,IngrMa01,rec_td,0,,,,,
player,201811040nor,nor,IngrMa01,rec_long,3,,,,,
player,201811040nor,nor,IngrMa01,fumbles,1,,,,,
player,201811040nor,nor,IngrMa01,fumbles_lost,1,,,,,
player,201811040nor,nor,HillTa00,pass_cmp,0,,,,,
player,201811040nor,nor,HillTa00,pass_att,0,,,,,
player,201811040nor,nor,HillTa00,pass_yds,0,,,,,
player,201811040nor,nor,HillTa00,pass_td,0,,,,,
player,201811040nor,nor,HillTa00,pass_int,0,,,,,
player,201811040nor,nor,HillTa00,pass_sacked,0,,,,,
player,201811040nor,nor,HillTa00,pass_sacked_yds,0,,,,,
player,201811040nor,nor,HillTa00,pass_long,0,,,,,
player,201811040nor,nor,HillTa00,pass_rating,,,,,,
player,201811040nor,nor,HillTa00,rush_att,2,,,,,
player,201811040nor,nor,HillTa00,rush_yds,10,,,,,
player,201811040nor,nor,HillTa00,rush_td,0,,,,,
player,201811040nor,nor,HillTa00,rush_long,9,,,,,
player,201811040nor,nor,HillTa00,targets,1,,,,,
player,201811040nor,nor,HillTa00,rec,0,,,,,
player,201811040nor,nor,HillTa00,rec_yds,0,,,,,
player,201811040nor,nor,HillTa00,rec_td,0,,,,,
player,201811040nor,nor,HillTa00,rec_long,0,,,,,
player,201811040nor,nor,HillTa00,fumbles,0,,,,,
player,201811040nor,nor,HillTa00,fumbles_lost,0,,,,,
player,201811040nor,nor,ThomMi05,pass_cmp,0,,,,,
player,201811040nor,nor,ThomMi05,pass_att,0,,,,,
player,201811040nor,nor,ThomMi05,pass_yds,0,,,,,
player,201811040nor,nor,ThomMi05,pass_td,0,,,,,
player,201811040nor,nor,ThomMi05,pass_int,0,,,,,
player,201811040nor,nor,ThomMi05,pass_sacked,0,,,,,
player,201811040nor,nor,ThomMi05,pass_sacked_yds,0,,,,,
player,201811040nor,nor,ThomMi05,pass_long,0,,,,,
player,201811040nor,nor,ThomMi05,pass_rating,,,,,,
player,201811040nor,nor,ThomMi05,rush_att,0,,,,,
player,201811040nor,nor,ThomMi05,rush_yds,0,,,,,
player,201811040nor,nor,ThomMi05,rush_td,0,,,,,
player,201811040nor,nor,ThomMi05,rush_long,0,,,,,
player,201811040nor,nor,ThomMi05,targets,15,,,,,
player,201811040nor,nor,ThomMi05,rec,12,,,,,
player,201811040nor,nor,ThomMi05,rec_yds,211,,,,,
player,201811040nor,nor,ThomMi05,rec_td,1,,,,,
player,201811040nor,nor,ThomMi05,rec_long,72,,,,,
player,201811040nor,nor,ThomMi05,fumbles,0,,,,,
player,201811040nor,nor,ThomMi05,fumbles_lost,0,,,,,
player,201811040nor,nor,WatsBe00,pass_cmp,0,,,,,
player,201811040nor,nor,WatsBe00,pass_att,0,,,,,
player,201811040nor,nor,WatsBe00,pass_yds,0,,,,,
player,201811040nor,nor,WatsBe00,pass_td,0,,,,,
player,201811040nor,nor,WatsBe00,pass_int,0,,,,,
player,201811040nor,nor,WatsBe00,pass_sacked,0,,,,,
player,201811040nor,nor,WatsBe00,pass_sacked_yds,0,,,,,
player,201811040nor,nor,WatsBe00,pass_long,0,,,,,
player,201811040nor,nor,WatsBe00,pass_rating,,,,,,
player,201811040nor,nor,WatsBe00,rush_att,0,,,,,
player,201811040nor,nor,WatsBe00,rush_yds,0,,,,,
player,201811040nor,nor,WatsBe00,rush_td,0,,,,,
player,201811040nor,nor,WatsBe00,rush_long,0,,,,,
player,201811040nor,nor,WatsBe00,targets,4,,,,,
player,201811040nor,nor,WatsBe00,rec,3,,,,,
player,201811040nor,nor,WatsBe00,rec_yds,62,,,,,
player,201811040nor,nor,WatsBe00,rec_td,1,,,,,
player,201811040nor,nor,WatsBe00,rec_long,32,,,,,
player,201811040nor,nor,WatsBe00,fumbles,0,,,,,
player,201811040nor,nor,WatsBe00,fumbles_lost,0,,,,,
player,201811040nor,nor,SmitTr03,pass_cmp,0,,,,,
player,201811040nor,nor,SmitTr03,pass_att,0,,,,,
player,201811040nor,nor,SmitTr03,pass_yds,0,,,,,
player,201811040nor,nor,SmitTr03,pass_td,0,,,,,
player,201811040nor,nor,SmitTr03,pass_int,0,,,,,
player,201811040nor,nor,SmitTr03,pass_sacked,0,,,,,
player,201811040nor,nor,SmitTr03,pass_sacked_yds,0,,,,,
player,201811040nor,nor,SmitTr03,pass_long,0,,,,,
player,201811040nor,nor,SmitTr03,pass_rating,,,,,,
player,201811040nor,nor,SmitTr03,rush_att,0,,,,,
player,201811040nor,nor,SmitTr03,rush_yds,0,,,,,
player,201811040nor,nor,SmitTr03,rush_td,0,,,,,
player,201811040nor,nor,SmitTr03,rush_long,0,,,,,
player,201811040nor,nor,SmitTr03,targets,3,,,,,
player,201811040nor,nor,SmitTr03,rec,2,,,,,
player,201811040nor,nor,SmitTr03,rec_yds,23,,,,,
player,201811040nor,nor,SmitTr03,rec_td,1,,,,,
player,201811040nor,nor,SmitTr03,rec_long,19,,,,,
player,201811040nor,nor,SmitTr03,fumbles,0,,,,,
player,201811040nor,nor,SmitTr03,fumbles_lost,0,,,,,
player,201811040nor,nor,HillJo02,pass_cmp,0,,,,,
player,201811040nor,nor,HillJo02,pass_att,0,,,,,
player,201811040nor,nor,HillJo02,pass_yds,0,,,,,
player,201811040nor,nor,HillJo02,pass_td,0,,,,,
player,201811040nor,nor,HillJo02,pass_int,0,,,,,
player,201811040nor,nor,HillJo02,pass_sacked,0,,,,,
player,201811040nor,nor,HillJo02,pass_sacked_yds,0,,,,,
player,201811040nor,nor,HillJo02,pass_long,0,,,,,
player,201811040nor,nor,HillJo02,pass_rating,,,,,,
player,201811040nor,nor,HillJo02,rush_att,0,,,,,
player,201811040nor,nor,HillJo02,rush_yds,0,,,,,
player,201811040nor,nor,HillJo02,rush_td,0,,,,,
player,201811040nor,nor,HillJo02,rush_long,0,,,,,
player,201811040nor,nor,HillJo02,targets,4,,,,,
player,201811040nor,nor,HillJo02,rec,2,,,,,
player,201811040nor,nor,HillJo02,rec_yds,10,,,,,
player,201811040nor,nor,HillJo02,rec_td,0,,,,,
player,201811040nor,nor,HillJo02,rec_long,6,,,,,
player,201811040nor,nor,HillJo02,fumbles,0,,,,,
player,201811040nor,nor,HillJo02,fumbles_lost,0,,,,,
player,201811040nor,nor,LineZa01,pass_cmp,0,,,,,
player,201811040nor,nor,LineZa01,pass_att,0,,,,,
player,201811040nor,nor,LineZa01,pass_yds,0,,,,,
player,201811040nor,nor,LineZa01,pass_td,0,,,,,
player,201811040nor,nor,LineZa01,pass_int,0,,,,,
player,201811040nor,nor,LineZa01,pass_sacked,0,,,,,
player,201811040nor,nor,LineZa01,pass_sacked_yds,0,,,,,
player,201811040nor,nor,LineZa01,pass_long,0,,,,,
player,201811040nor,nor,LineZa01,pass_rating,,,,,,
player,201811040nor,nor,LineZa01,rush_att,0,,,,,
player,201811040nor,nor,LineZa01,rush_yds,0,,,,,
player,201811040nor,nor,LineZa01,rush_td,0,,,,,
player,201811040nor,nor,LineZa01,rush_long,0,,,,,
player,201811040nor,nor,LineZa01,targets,1,,,,,
player,201811040nor,nor,LineZa01,rec,1,,,,,
player,201811040nor,nor,LineZa01,rec_yds,3,,,,,
player,201811040nor,nor,LineZa01,rec_td,0,,,,,
player,201811040nor,nor,LineZa01,rec_long,3,,,,,
player,201811040nor,nor,LineZa01,fumbles,0,,,,,
player,201811040nor,nor,LineZa01,fumbles_lost,0,,,,,
player,201811040nor,nor,ArnoDa00,pass_cmp,0,,,,,
player,201811040nor,nor,ArnoDa00,pass_att,0,,,,,
player,201811040nor,nor,ArnoDa00,pass_yds,0,,,,,
player,201811040nor,nor,ArnoDa00,pass_td,0,,,,,
player,201811040nor,nor,ArnoDa00,pass_int,0,,,,,
player,201811040nor,nor,ArnoDa00,pass_sacked,0,,,,,
player,201811040nor,nor,ArnoDa00,pass_sacked_yds,0,,,,,
player,201811040nor,nor,ArnoDa00,pass_long,0,,,,,
player,201811040nor,nor,ArnoDa00,pass_rating,,,,,,
player,201811040nor,nor,ArnoDa00,rush_att,0,,,,,
player,201811040nor,nor,ArnoDa00,rush_yds,0,,,,,
player,201811040nor,nor,ArnoDa00,rush_td,0,,,,,
player,201811040nor,nor,ArnoDa00,rush_long,0,,,,,
player,201811040nor,nor,ArnoDa00,targets,1,,,,,
player,201811040nor,nor,ArnoDa00,rec,0,,,,,
player,201811040nor,nor,ArnoDa00,rec_yds,0,,,,,
player,201811040nor,nor,ArnoDa00,rec_td,0,,,,,
player,201811040nor,nor,ArnoDa00,rec_long,0,,,,,
player,201811040nor,nor,ArnoDa00,fumbles,0,,,,,
player,201811040nor,nor,ArnoDa00,fumbles_lost,0,,,,,
player,201811040nor,ram,JohnJo10,def_int,0,,,,,
player,201811040nor,ram,JohnJo10,def_int_yds,0,,,,,
player,201811040nor,ram,JohnJo10,def_int_td,0,,,,,
player,201811040nor,ram,JohnJo10,def_int_long,0,,,,,
player,201811040nor,ram,JohnJo10,pass_defended,0,,,,,
player,201811040nor,ram,JohnJo10,sacks,0.0,,,,,
player,201811040nor,ram,JohnJo10,tackles_combined,9,,,,,
player,201811040nor,ram,JohnJo10,tackles_solo,5,,,,,
player,201811040nor,ram,JohnJo10,tackles_assists,4,,,,,
player,201811040nor,ram,JohnJo10,tackles_loss,0,,,,,
player,201811040nor,ram,JohnJo10,qb_hits,0,,,,,
player,201811040nor,ram,JohnJo10,fumbles_rec,0,,,,,
player,201811040nor,ram,JohnJo10,fumbles_rec_yds,0,,,,,
player,201811040nor,ram,JohnJo10,fumbles_rec_td,0,,,,,
player,201811040nor,ram,JohnJo10,fumbles_forced,0,,,,,
player,201811040nor,ram,LittCo01,def_int,0,,,,,
player,201811040nor,ram,LittCo01,def_int_yds,0,,,,,
player,201811040nor,ram,LittCo01,def_int_td,0,,,,,
player,201811040nor,ram,LittCo01,def_int_long,0,,,,,
player,201811040nor,ram,LittCo01,pass_defended,0,,,,,
player,201811040nor,ram,LittCo01,sacks,0.0,,,,,
player,201811040nor,ram,LittCo01,tackles_combined,9,,,,,
player,201811040nor,ram,LittCo01,tackles_solo,7,,,,,
player,201811040nor,ram,LittCo01,tackles_assists,2,,,,,
player,201811040nor,ram,LittCo01,tackles_loss,0,,,,,
player,201811040nor,ram,LittCo01,qb_hits,0,,,,,
player,201811040nor,ram,LittCo01,fumbles_rec,0,,,,,
player,201811040nor,ram,LittCo01,fumbles_rec_yds,0,,,,,
player,201811040nor,ram,LittCo01,fumbles_rec_td,0,,,,,
player,201811040nor,ram,LittCo01,fumbles_forced,0,,,,,
player,201811040nor,ram,JoynLa00,def_int,0,,,,,
player,201811040nor,ram,JoynLa00,def_int_yds,0,,,,,
player,201811040nor,ram,JoynLa00,def_int_td,0,,,,,
player,201811040nor,ram,JoynLa00,def_int_long,0,,,,,
player,201811040nor,ram,JoynLa00,pass_defended,1,,,,,
player,201811040nor,ram,JoynLa00,sacks,0.0,,,,,
player,201811040nor,ram,JoynLa00,tackles_combined,8,,,,,
player,201811040nor,ram,JoynLa00,tackles_solo,6,,,,,
player,201811040nor,ram,JoynLa00,tackles_assists,2,,,,,
player,201811040nor,ram,JoynLa00,tackles_loss,0,,,,,
player,201811040nor,ram,JoynLa00,qb_hits,0,,,,,
player,201811040nor,ram,JoynLa00,fumbles_rec,0,,,,,
player,201811040nor,ram,JoynLa00,fumbles_rec_yds,0,,,,,
player,201811040nor,ram,JoynLa00,fumbles_rec_td,0,,,,,
player,201811040nor,ram,JoynLa00,fumbles_forced,0,,,,,
player,201811040nor,ram,BarrMa00,def_int,0,,,,,
player,201811040nor,ram,BarrMa00,def_int_yds,0,,,,,
player,201811040nor,ram,BarrMa00,def_int_td,0,,,,,
player,201811040nor,ram,BarrMa00,def_int_long,0,,,,,
player,201811040nor,ram,BarrMa00,pass_defended,0,,,,,
player,201811040nor,ram,BarrMa00,sacks,0.0,,,,,
