game,2018,17,20181230,201812300min,chi,"Chicago Bears",24,min,"Minnesota Vikings",10
team,201812300min,chi,First Downs,17,,,,,,
team,201812300min,min,First Downs,12,,,,,,
team,201812300min,chi,Rush-Yds-TDs,37-169-3,,,,,,
team,201812300min,min,Rush-Yds-TDs,15-63-0,,,,,,
team,201812300min,chi,Cmp-Att-Yd-TD-INT,18-26-163-0-0,,,,,,
team,201812300min,min,Cmp-Att-Yd-TD-INT,20-33-132-1-0,,,,,,
team,201812300min,chi,Sacked-Yards,0-0,,,,,,
team,201812300min,min,Sacked-Yards,4-31,,,,,,
team,201812300min,chi,Net Pass Yards,163,,,,,,
team,201812300min,min,Net Pass Yards,101,,,,,,
team,201812300min,chi,Total Yards,332,,,,,,
team,201812300min,min,Total Yards,164,,,,,,
team,201812300min,chi,Fumbles-Lost,2-0,,,,,,
team,201812300min,min,Fumbles-Lost,0-0,,,,,,
team,201812300min,chi,Turnovers,0,,,,,,
team,201812300min,min,Turnovers,0,,,,,,
team,201812300min,chi,Penalties-Yards,11-102,,,,,,
team,201812300min,min,Penalties-Yards,3-30,,,,,,
team,201812300min,chi,Third Down Conv.,8-14,,,,,,
team,201812300min,min,Third Down Conv.,1-11,,,,,,
team,201812300min,chi,Fourth Down Conv.,0-1,,,,,,
team,201812300min,min,Fourth Down Conv.,1-4,,,,,,
team,201812300min,chi,Time of Possession,37:08,,,,,,
team,201812300min,min,Time of Possession,22:52,,,,,,
player,201812300min,chi,TrubMi00,pass_cmp,18,,,,,
player,201812300min,chi,TrubMi00,pass_att,26,,,,,
player,201812300min,chi,TrubMi00,pass_yds,163,,,,,
player,201812300min,chi,TrubMi00,pass_td,0,,,,,
player,201812300min,chi,TrubMi00,pass_int,0,,,,,
player,201812300min,chi,TrubMi00,pass_sacked,0,,,,,
player,201812300min,chi,TrubMi00,pass_sacked_yds,0,,,,,
player,201812300min,chi,TrubMi00,pass_long,40,,,,,
player,201812300min,chi,TrubMi00,pass_rating,85.9,,,,,
player,201812300min,chi,TrubMi00,rush_att,3,,,,,
player,201812300min,chi,TrubMi00,rush_yds,16,,,,,
player,201812300min,chi,TrubMi00,rush_td,0,,,,,
player,201812300min,chi,TrubMi00,rush_long,12,,,,,
player,201812300min,chi,TrubMi00,targets,0,,,,,
player,201812300min,chi,TrubMi00,rec,0,,,,,
player,201812300min,chi,TrubMi00,rec_yds,0,,,,,
player,201812300min,chi,TrubMi00,rec_td,0,,,,,
player,201812300min,chi,TrubMi00,rec_long,0,,,,,
player,201812300min,chi,TrubMi00,fumbles,0,,,,,
player,201812300min,chi,TrubMi00,fumbles_lost,0,,,,,
player,201812300min,chi,HowaJo00,pass_cmp,0,,,,,
player,201812300min,chi,HowaJo00,pass_att,0,,,,,
player,201812300min,chi,HowaJo00,pass_yds,0,,,,,
player,201812300min,chi,HowaJo00,pass_td,0,,,,,
player,201812300min,chi,HowaJo00,pass_int,0,,,,,
player,201812300min,chi,HowaJo00,pass_sacked,0,,,,,
player,201812300min,chi,HowaJo00,pass_sacked_yds,0,,,,,
player,201812300min,chi,HowaJo00,pass_long,0,,,,,
player,201812300min,chi,HowaJo00,pass_rating,,,,,,
player,201812300min,chi,HowaJo00,rush_att,21,,,,,
player,201812300min,chi,HowaJo00,rush_yds,109,,,,,
player,201812300min,chi,HowaJo00,rush_td,2,,,,,
player,201812300min,chi,HowaJo00,rush_long,42,,,,,
player,201812300min,chi,HowaJo00,targets,2,,,,,
player,201812300min,chi,HowaJo00,rec,1,,,,,
player,201812300min,chi,HowaJo00,rec_yds,5,,,,,
player,201812300min,chi,HowaJo00,rec_td,0,,,,,
player,201812300min,chi,HowaJo00,rec_long,5,,,,,
player,201812300min,chi,HowaJo00,fumbles,0,,,,,
player,201812300min,chi,HowaJo00,fumbles_lost,0,,,,,
player,201812300min,chi,CoheTa00,pass_cmp,0,,,,,
player,201812300min,chi,CoheTa00,pass_att,0,,,,,
player,201812300min,chi,CoheTa00,pass_yds,0,,,,,
player,201812300min,chi,CoheTa00,pass_td,0,,,,,
player,201812300min,chi,CoheTa00,pass_int,0,,,,,
player,201812300min,chi,CoheTa00,pass_sacked,0,,,,,
player,201812300min,chi,CoheTa00,pass_sacked_yds,0,,,,,
player,201812300min,chi,CoheTa00,pass_long,0,,,,,
player,201812300min,chi,CoheTa00,pass_rating,,,,,,
player,201812300min,chi,CoheTa00,rush_att,5,,,,,
player,201812300min,chi,CoheTa00,rush_yds,24,,,,,
