game,2018,11,20181118,201811180det,car,"Carolina Panthers",19,det,"Detroit Lions",20
player,201811180det,car,McCaCh01,pass_sacked_yds,0,,,,,
player,201811180det,car,McCaCh01,pass_long,0,,,,,
player,201811180det,car,McCaCh01,pass_rating,,,,,,
player,201811180det,car,McCaCh01,rush_att,13,,,,,
player,201811180det,car,McCaCh01,rush_yds,53,,,,,
player,201811180det,car,McCaCh01,rush_td,0,,,,,
player,201811180det,car,McCaCh01,rush_long,10,,,,,
player,201811180det,car,McCaCh01,targets,8,,,,,
player,201811180det,car,McCaCh01,rec,6,,,,,
player,201811180det,car,McCaCh01,rec_yds,57,,,,,
player,201811180det,car,McCaCh01,rec_td,0,,,,,
player,201811180det,car,McCaCh01,rec_long,34,,,,,
player,201811180det,car,McCaCh01,fumbles,0,,,,,
player,201811180det,car,McCaCh01,fumbles_lost,0,,,,,
player,201811180det,car,ArtiCa00,pass_cmp,0,,,,,
player,201811180det,car,ArtiCa00,pass_att,0,,,,,
player,201811180det,car,ArtiCa00,pass_yds,0,,,,,
player,201811180det,car,ArtiCa00,pass_td,0,,,,,
player,201811180det,car,ArtiCa00,pass_int,0,,,,,
player,201811180det,car,ArtiCa00,pass_sacked,0,,,,,
player,201811180det,car,ArtiCa00,pass_sacked_yds,0,,,,,
player,201811180det,car,ArtiCa00,pass_long,0,,,,,
player,201811180det,car,ArtiCa00,pass_rating,,,,,,
player,201811180det,car,ArtiCa00,rush_att,1,,,,,
player,201811180det,car,ArtiCa00,rush_yds,1,,,,,
player,201811180det,car,ArtiCa00,rush_td,0,,,,,
player,201811180det,car,ArtiCa00,rush_long,1,,,,,
player,201811180det,car,ArtiCa00,targets,0,,,,,
player,201811180det,car,ArtiCa00,rec,0,,,,,
player,201811180det,car,ArtiCa00,rec_yds,0,,,,,
player,201811180det,car,ArtiCa00,rec_td,0,,,,,
player,201811180det,car,ArtiCa00,rec_long,0,,,,,
player,201811180det,car,ArtiCa00,fumbles,0,,,,,
player,201811180det,car,ArtiCa00,fumbles_lost,0,,,,,
player,201811180det,car,MoorD.00,pass_cmp,0,,,,,
player,201811180det,car,MoorD.00,pass_att,0,,,,,
player,201811180det,car,MoorD.00,pass_yds,0,,,,,
player,201811180det,car,MoorD.00,pass_td,0,,,,,
player,201811180det,car,MoorD.00,pass_int,0,,,,,
player,201811180det,car,MoorD.00,pass_sacked,0,,,,,
player,201811180det,car,MoorD.00,pass_sacked_yds,0,,,,,
player,201811180det,car,MoorD.00,pass_long,0,,,,,
player,201811180det,car,MoorD.00,pass_rating,,,,,,
player,201811180det,car,MoorD.00,rush_att,0,,,,,
player,201811180det,car,MoorD.00,rush_yds,0,,,,,
player,201811180det,car,MoorD.00,rush_td,0,,,,,
player,201811180det,car,MoorD.00,rush_long,0,,,,,
player,201811180det,car,MoorD.00,targets,8,,,,,
player,201811180det,car,MoorD.00,rec,7,,,,,
player,201811180det,car,MoorD.00,rec_yds,157,,,,,
player,201811180det,car,MoorD.00,rec_td,1,,,,,
player,201811180det,car,MoorD.00,rec_long,82,,,,,
player,201811180det,car,MoorD.00,fumbles,0,,,,,
player,201811180det,car,MoorD.00,fumbles_lost,0,,,,,
player,201811180det,car,SamuCu00,pass_cmp,0,,,,,
player,201811180det,car,SamuCu00,pass_att,0,,,,,
player,201811180det,car,SamuCu00,pass_yds,0,,,,,
player,201811180det,car,SamuCu00,pass_td,0,,,,,
player,201811180det,car,SamuCu00,pass_int,0,,,,,
player,201811180det,car,SamuCu00,pass_sacked,0,,,,,
player,201811180det,car,SamuCu00,pass_sacked_yds,0,,,,,
player,201811180det,car,SamuCu00,pass_long,0,,,,,
player,201811180det,car,SamuCu00,pass_rating,,,,,,
player,201811180det,car,SamuCu00,rush_att,0,,,,,
player,201811180det,car,SamuCu00,rush_yds,0,,,,,
player,201811180det,car,SamuCu00,rush_td,0,,,,,
player,201811180det,car,SamuCu00,rush_long,0,,,,,
player,201811180det,car,SamuCu00,targets,7,,,,,
player,201811180det,car,SamuCu00,rec,5,,,,,
player,201811180det,car,SamuCu00,rec_yds,55,,,,,
player,201811180det,car,SamuCu00,rec_td,1,,,,,
player,201811180det,car,SamuCu00,rec_long,17,,,,,
player,201811180det,car,SamuCu00,fumbles,0,,,,,
player,201811180det,car,SamuCu00,fumbles_lost,0,,,,,
player,201811180det,car,WrigJa02,pass_cmp,0,,,,,
player,201811180det,car,WrigJa02,pass_att,0,,,,,
player,201811180det,car,WrigJa02,pass_yds,0,,,,,
player,201811180det,car,WrigJa02,pass_td,0,,,,,
player,201811180det,car,WrigJa02,pass_int,0,,,,,
player,201811180det,car,WrigJa02,pass_sacked,0,,,,,
player,201811180det,car,WrigJa02,pass_sacked_yds,0,,,,,
player,201811180det,car,WrigJa02,pass_long,0,,,,,
player,201811180det,car,WrigJa02,pass_rating,,,,,,
player,201811180det,car,WrigJa02,rush_att,0,,,,,
player,201811180det,car,WrigJa02,rush_yds,0,,,,,
player,201811180det,car,WrigJa02,rush_td,0,,,,,
player,201811180det,car,WrigJa02,rush_long,0,,,,,
player,201811180det,car,WrigJa02,targets,3,,,,,
player,201811180det,car,WrigJa02,rec,3,,,,,
player,201811180det,car,WrigJa02,rec_yds,40,,,,,
player,201811180det,car,WrigJa02,rec_td,0,,,,,
player,201811180det,car,WrigJa02,rec_long,21,,,,,
player,201811180det,car,WrigJa02,fumbles,0,,,,,
player,201811180det,car,WrigJa02,fumbles_lost,0,,,,,
player,201811180det,car,FuncDe00,pass_cmp,0,,,,,
player,201811180det,car,FuncDe00,pass_att,0,,,,,
player,201811180det,car,FuncDe00,pass_yds,0,,,,,
player,201811180det,car,FuncDe00,pass_td,0,,,,,
player,201811180det,car,FuncDe00,pass_int,0,,,,,
player,201811180det,car,FuncDe00,pass_sacked,0,,,,,
player,201811180det,car,FuncDe00,pass_sacked_yds,0,,,,,
player,201811180det,car,FuncDe00,pass_long,0,,,,,
player,201811180det,car,FuncDe00,pass_rating,,,,,,
player,201811180det,car,FuncDe00,rush_att,0,,,,,
player,201811180det,car,FuncDe00,rush_yds,0,,,,,
player,201811180det,car,FuncDe00,rush_td,0,,,,,
player,201811180det,car,FuncDe00,rush_long,0,,,,,
player,201811180det,car,FuncDe00,targets,8,,,,,
player,201811180det,car,FuncDe00,rec,2,,,,,
player,201811180det,car,FuncDe00,rec_yds,39,,,,,
player,201811180det,car,FuncDe00,rec_td,0,,,,,
player,201811180det,car,FuncDe00,rec_long,23,,,,,
player,201811180det,car,FuncDe00,fumbles,0,,,,,
player,201811180det,car,FuncDe00,fumbles_lost,0,,,,,
player,201811180det,car,OlseGr00,pass_cmp,0,,,,,
player,201811180det,car,OlseGr00,pass_att,0,,,,,
player,201811180det,car,OlseGr00,pass_yds,0,,,,,
player,201811180det,car,OlseGr00,pass_td,0,,,,,
player,201811180det,car,OlseGr00,pass_int,0,,,,,
player,201811180det,car,OlseGr00,pass_sacked,0,,,,,
player,201811180det,car,OlseGr00,pass_sacked_yds,0,,,,,
player,201811180det,car,OlseGr00,pass_long,0,,,,,
player,201811180det,car,OlseGr00,pass_rating,,,,,,
player,201811180det,car,OlseGr00,rush_att,0,,,,,
player,201811180det,car,OlseGr00,rush_yds,0,,,,,
player,201811180det,car,OlseGr00,rush_td,0,,,,,
player,201811180det,car,OlseGr00,rush_long,0,,,,,
player,201811180det,car,OlseGr00,targets,3,,,,,
player,201811180det,car,OlseGr00,rec,2,,,,,
player,201811180det,car,OlseGr00,rec_yds,9,,,,,
player,201811180det,car,OlseGr00,rec_td,1,,,,,
player,201811180det,car,OlseGr00,rec_long,8,,,,,
player,201811180det,car,OlseGr00,fumbles,0,,,,,
player,201811180det,car,OlseGr00,fumbles_lost,0,,,,,
player,201811180det,det,StafMa00,pass_cmp,23,,,,,
player,201811180det,det,StafMa00,pass_att,37,,,,,
player,201811180det,det,StafMa00,pass_yds,220,,,,,
player,201811180det,det,StafMa00,pass_td,1,,,,,
player,201811180det,det,StafMa00,pass_int,0,,,,,
player,201811180det,det,StafMa00,pass_sacked,1,,,,,
player,201811180det,det,StafMa00,pass_sacked_yds,5,,,,,
player,201811180det,det,StafMa00,pass_long,36,,,,,
player,201811180det,det,StafMa00,pass_rating,87.7,,,,,
player,201811180det,det,StafMa00,rush_att,3,,,,,
player,201811180det,det,StafMa00,rush_yds,6,,,,,
player,201811180det,det,StafMa00,rush_td,0,,,,,
player,201811180det,det,StafMa00,rush_long,9,,,,,
player,201811180det,det,StafMa00,targets,0,,,,,
player,201811180det,det,StafMa00,rec,0,,,,,
player,201811180det,det,StafMa00,rec_yds,0,,,,,
player,201811180det,det,StafMa00,rec_td,0,,,,,
player,201811180det,det,StafMa00,rec_long,0,,,,,
player,201811180det,det,StafMa00,fumbles,0,,,,,
player,201811180det,det,StafMa00,fumbles_lost,0,,,,,
player,201811180det,det,JohnKe06,pass_cmp,0,,,,,
player,201811180det,det,JohnKe06,pass_att,0,,,,,
player,201811180det,det,JohnKe06,pass_yds,0,,,,,
player,201811180det,det,JohnKe06,pass_td,0,,,,,
player,201811180det,det,JohnKe06,pass_int,0,,,,,
player,201811180det,det,JohnKe06,pass_sacked,0,,,,,
player,201811180det,det,JohnKe06,pass_sacked_yds,0,,,,,
player,201811180det,det,JohnKe06,pass_long,0,,,,,
player,201811180det,det,JohnKe06,pass_rating,,,,,,
player,201811180det,det,JohnKe06,rush_att,15,,,,,
player,201811180det,det,JohnKe06,rush_yds,87,,,,,
player,201811180det,det,JohnKe06,rush_td,1,,,,,
player,201811180det,det,JohnKe06,rush_long,24,,,,,
player,201811180det,det,JohnKe06,targets,2,,,,,
player,201811180det,det,JohnKe06,rec,2,,,,,
player,201811180det,det,JohnKe06,rec_yds,10,,,,,
player,201811180det,det,JohnKe06,rec_td,0,,,,,
player,201811180det,det,JohnKe06,rec_long,7,,,,,
player,201811180det,det,JohnKe06,fumbles,0,,,,,
player,201811180det,det,JohnKe06,fumbles_lost,0,,,,,
player,201811180det,det,BlouLe00,pass_cmp,0,,,,,
player,201811180det,det,BlouLe00,pass_att,0,,,,,
player,201811180det,det,BlouLe00,pass_yds,0,,,,,
player,201811180det,det,BlouLe00,pass_td,0,,,,,
player,201811180det,det,BlouLe00,pass_int,0,,,,,
player,201811180det,det,BlouLe00,pass_sacked,0,,,,,
player,201811180det,det,BlouLe00,pass_sacked_yds,0,,,,,
player,201811180det,det,BlouLe00,pass_long,0,,,,,
player,201811180det,det,BlouLe00,pass_rating,,,,,,
player,201811180det,det,BlouLe00,rush_att,7,,,,,
player,201811180det,det,BlouLe00,rush_yds,1,,,,,
player,201811180det,det,BlouLe00,rush_td,0,,,,,
player,201811180det,det,BlouLe00,rush_long,4,,,,,
player,201811180det,det,BlouLe00,targets,0,,,,,
player,201811180det,det,BlouLe00,rec,0,,,,,
player,201811180det,det,BlouLe00,rec_yds,0,,,,,
player,201811180det,det,BlouLe00,rec_td,0,,,,,
player,201811180det,det,BlouLe00,rec_long,0,,,,,
player,201811180det,det,BlouLe00,fumbles,0,,,,,
player,201811180det,det,BlouLe00,fumbles_lost,0,,,,,
player,201811180det,det,GollKe00,pass_cmp,0,,,,,
player,201811180det,det,GollKe00,pass_att,0,,,,,
player,201811180det,det,GollKe00,pass_yds,0,,,,,
player,201811180det,det,GollKe00,pass_td,0,,,,,
player,201811180det,det,GollKe00,pass_int,0,,,,,
player,201811180det,det,GollKe00,pass_sacked,0,,,,,
player,201811180det,det,GollKe00,pass_sacked_yds,0,,,,,
player,201811180det,det,GollKe00,pass_long,0,,,,,
player,201811180det,det,GollKe00,pass_rating,,,,,,
player,201811180det,det,GollKe00,rush_att,0,,,,,
player,201811180det,det,GollKe00,rush_yds,0,,,,,
player,201811180det,det,GollKe00,rush_td,0,,,,,
player,201811180det,det,GollKe00,rush_long,0,,,,,
player,201811180det,det,GollKe00,targets,15,,,,,
player,201811180det,det,GollKe00,rec,8,,,,,
player,201811180det,det,GollKe00,rec_yds,113,,,,,
player,201811180det,det,GollKe00,rec_td,1,,,,,
player,201811180det,det,GollKe00,rec_long,36,,,,,
player,201811180det,det,GollKe00,fumbles,0,,,,,
player,201811180det,det,GollKe00,fumbles_lost,0,,,,,
player,201811180det,det,ElliBr00,pass_cmp,0,,,,,
player,201811180det,det,ElliBr00,pass_att,0,,,,,
player,201811180det,det,ElliBr00,pass_yds,0,,,,,
player,201811180det,det,ElliBr00,pass_td,0,,,,,
player,201811180det,det,ElliBr00,pass_int,0,,,,,
player,201811180det,det,ElliBr00,pass_sacked,0,,,,,
player,201811180det,det,ElliBr00,pass_sacked_yds,0,,,,,
player,201811180det,det,ElliBr00,pass_long,0,,,,,
player,201811180det,det,ElliBr00,pass_rating,,,,,,
player,201811180det,det,ElliBr00,rush_att,0,,,,,
player,201811180det,det,ElliBr00,rush_yds,0,,,,,
player,201811180det,det,ElliBr00,rush_td,0,,,,,
player,201811180det,det,ElliBr00,rush_long,0,,,,,
player,201811180det,det,ElliBr00,targets,9,,,,,
player,201811180det,det,ElliBr00,rec,6,,,,,
player,201811180det,det,ElliBr00,rec_yds,52,,,,,
player,201811180det,det,ElliBr00,rec_td,0,,,,,
player,201811180det,det,ElliBr00,rec_long,21,,,,,
player,201811180det,det,ElliBr00,fumbles,0,,,,,
player,201811180det,det,ElliBr00,fumbles_lost,0,,,,,
player,201811180det,det,RiddTh00,pass_cmp,0,,,,,
player,201811180det,det,RiddTh00,pass_att,0,,,,,
player,201811180det,det,RiddTh00,pass_yds,0,,,,,
player,201811180det,det,RiddTh00,pass_td,0,,,,,
player,201811180det,det,RiddTh00,pass_int,0,,,,,
player,201811180det,det,RiddTh00,pass_sacked,0,,,,,
player,201811180det,det,RiddTh00,pass_sacked_yds,0,,,,,
player,201811180det,det,RiddTh00,pass_long,0,,,,,
player,201811180det,det,RiddTh00,pass_rating,,,,,,
player,201811180det,det,RiddTh00,rush_att,1,,,,,
player,201811180det,det,RiddTh00,rush_yds,0,,,,,
player,201811180det,det,RiddTh00,rush_td,0,,,,,
player,201811180det,det,RiddTh00,rush_long,0,,,,,
player,201811180det,det,RiddTh00,targets,6,,,,,
player,201811180det,det,RiddTh00,rec,5,,,,,
player,201811180det,det,RiddTh00,rec_yds,30,,,,,
player,201811180det,det,RiddTh00,rec_td,0,,,,,
player,201811180det,det,RiddTh00,rec_long,18,,,,,
player,201811180det,det,RiddTh00,fumbles,0,,,,,
player,201811180det,det,RiddTh00,fumbles_lost,0,,,,,
player,201811180det,det,ToilLe00,pass_cmp,0,,,,,
player,201811180det,det,ToilLe00,pass_att,0,,,,,
player,201811180det,det,ToilLe00,pass_yds,0,,,,,
player,201811180det,det,ToilLe00,pass_td,0,,,,,
player,201811180det,det,ToilLe00,pass_int,0,,,,,
player,201811180det,det,ToilLe00,pass_sacked,0,,,,,
player,201811180det,det,ToilLe00,pass_sacked_yds,0,,,,,
player,201811180det,det,ToilLe00,pass_long,0,,,,,
player,201811180det,det,ToilLe00,pass_rating,,,,,,
player,201811180det,det,ToilLe00,rush_att,0,,,,,
player,201811180det,det,ToilLe00,rush_yds,0,,,,,
player,201811180det,det,ToilLe00,rush_td,0,,,,,
player,201811180det,det,ToilLe00,rush_long,0,,,,,
player,201811180det,det,ToilLe00,targets,1,,,,,
player,201811180det,det,ToilLe00,rec,1,,,,,
player,201811180det,det,ToilLe00,rec_yds,13,,,,,
player,201811180det,det,ToilLe00,rec_td,0,,,,,
player,201811180det,det,ToilLe00,rec_long,13,,,,,
player,201811180det,det,ToilLe00,fumbles,0,,,,,
player,201811180det,det,ToilLe00,fumbles_lost,0,,,,,
player,201811180det,det,JoneT.00,pass_cmp,0,,,,,
player,201811180det,det,JoneT.00,pass_att,0,,,,,
player,201811180det,det,JoneT.00,pass_yds,0,,,,,
player,201811180det,det,JoneT.00,pass_td,0,,,,,
player,201811180det,det,JoneT.00,pass_int,0,,,,,
player,201811180det,det,JoneT.00,pass_sacked,0,,,,,
player,201811180det,det,JoneT.00,pass_sacked_yds,0,,,,,
player,201811180det,det,JoneT.00,pass_long,0,,,,,
player,201811180det,det,JoneT.00,pass_rating,,,,,,
player,201811180det,det,JoneT.00,rush_att,0,,,,,
player,201811180det,det,JoneT.00,rush_yds,0,,,,,
player,201811180det,det,JoneT.00,rush_td,0,,,,,
player,201811180det,det,JoneT.00,rush_long,0,,,,,
player,201811180det,det,JoneT.00,targets,1,,,,,
player,201811180det,det,JoneT.00,rec,1,,,,,
player,201811180det,det,JoneT.00,rec_yds,2,,,,,
player,201811180det,det,JoneT.00,rec_td,0,,,,,
player,201811180det,det,JoneT.00,rec_long,2,,,,,
player,201811180det,det,JoneT.00,fumbles,0,,,,,
player,201811180det,det,JoneT.00,fumbles_lost,0,,,,,
player,201811180det,det,WillLu00,pass_cmp,0,,,,,
player,201811180det,det,WillLu00,pass_att,0,,,,,
player,201811180det,det,WillLu00,pass_yds,0,,,,,
player,201811180det,det,WillLu00,pass_td,0,,,,,
player,201811180det,det,WillLu00,pass_int,0,,,,,
player,201811180det,det,WillLu00,pass_sacked,0,,,,,
player,201811180det,det,WillLu00,pass_sacked_yds,0,,,,,
player,201811180det,det,WillLu00,pass_long,0,,,,,
player,201811180det,det,WillLu00,pass_rating,,,,,,
player,201811180det,det,WillLu00,rush_att,0,,,,,
player,201811180det,det,WillLu00,rush_yds,0,,,,,
player,201811180det,det,WillLu00,rush_td,0,,,,,
player,201811180det,det,WillLu00,rush_long,0,,,,,
player,201811180det,det,WillLu00,targets,1,,,,,
player,201811180det,det,WillLu00,rec,0,,,,,
player,201811180det,det,WillLu00,rec_yds,0,,,,,
player,201811180det,det,WillLu00,rec_td,0,,,,,
player,201811180det,det,WillLu00,rec_long,0,,,,,
player,201811180det,det,WillLu00,fumbles,0,,,,,
player,201811180det,det,WillLu00,fumbles_lost,0,,,,,
player,201811180det,car,PeppJu99,def_int,0,,,,,
player,201811180det,car,PeppJu99,def_int_yds,0,,,,,
player,201811180det,car,PeppJu99,def_int_td,0,,,,,
player,201811180det,car,PeppJu99,def_int_long,0,,,,,
player,201811180det,car,PeppJu99,pass_defended,0,,,,,
player,201811180det,car,PeppJu99,sacks,1.0,,,,,
player,201811180det,car,PeppJu99,tackles_combined,2,,,,,
player,201811180det,car,PeppJu99,tackles_solo,2,,,,,
player,201811180det,car,PeppJu99,tackles_assists,0,,,,,
player,201811180det,car,PeppJu99,tackles_loss,1,,,,,
player,201811180det,car,PeppJu99,qb_hits,1,,,,,
player,201811180det,car,PeppJu99,fumbles_rec,0,,,,,
player,201811180det,car,PeppJu99,fumbles_rec_yds,0,,,,,
player,201811180det,car,PeppJu99,fumbles_rec_td,0,,,,,
player,201811180det,car,PeppJu99,fumbles_forced,0,,,,,
player,201811180det,car,KuecLu00,def_int,0,,,,,
player,201811180det,car,KuecLu00,def_int_yds,0,,,,,
player,201811180det,car,KuecLu00,def_int_td,0,,,,,
player,201811180det,car,KuecLu00,def_int_long,0,,,,,
player,201811180det,car,KuecLu00,pass_defended,0,,,,,
player,201811180det,car,KuecLu00,sacks,0.0,,,,,
player,201811180det,car,KuecLu00,tackles_combined,11,,,,,
player,201811180det,car,KuecLu00,tackles_solo,7,,,,,
player,201811180det,car,KuecLu00,tackles_assists,4,,,,,
player,201811180det,car,KuecLu00,tackles_loss,2,,,,,
player,201811180det,car,KuecLu00,qb_hits,0,,,,,
player,201811180det,car,KuecLu00,fumbles_rec,0,,,,,
player,201811180det,car,KuecLu00,fumbles_rec_yds,0,,,,,
player,201811180det,car,KuecLu00,fumbles_rec_td,0,,,,,
player,201811180det,car,KuecLu00,fumbles_forced,0,,,,,
player,201811180det,car,AdamMi21,def_int,0,,,,,
player,201811180det,car,AdamMi21,def_int_yds,0,,,,,
player,201811180det,car,AdamMi21,def_int_td,0,,,,,
player,201811180det,car,AdamMi21,def_int_long,0,,,,,
player,201811180det,car,AdamMi21,pass_defended,0,,,,,
player,201811180det,car,AdamMi21,sacks,0.0,,,,,
player,201811180det,car,AdamMi21,tackles_combined,9,,,,,
player,201811180det,car,AdamMi21,tackles_solo,6,,,,,
player,201811180det,car,AdamMi21,tackles_assists,3,,,,,
player,201811180det,car,AdamMi21,tackles_loss,1,,,,,
player,201811180det,car,AdamMi21,qb_hits,0,,,,,
player,201811180det,car,AdamMi21,fumbles_rec,0,,,,,
player,201811180det,car,AdamMi21,fumbles_rec_yds,0,,,,,
player,201811180det,car,AdamMi21,fumbles_rec_td,0,,,,,
player,201811180det,car,AdamMi21,fumbles_forced,0,,,,,
player,201811180det,car,DaviTh20,def_int,0,,,,,
player,201811180det,car,DaviTh20,def_int_yds,0,,,,,
player,201811180det,car,DaviTh20,def_int_td,0,,,,,
player,201811180det,car,DaviTh20,def_int_long,0,,,,,
player,201811180det,car,DaviTh20,pass_defended,0,,,,,
player,201811180det,car,DaviTh20,sacks,0.0,,,,,
player,201811180det,car,DaviTh20,tackles_combined,6,,,,,
player,201811180det,car,DaviTh20,tackles_solo,5,,,,,
player,201811180det,car,DaviTh20,tackles_assists,1,,,,,
player,201811180det,car,DaviTh20,tackles_loss,0,,,,,
player,201811180det,car,DaviTh20,qb_hits,0,,,,,
player,201811180det,car,DaviTh20,fumbles_rec,0,,,,,
player,201811180det,car,DaviTh20,fumbles_rec_yds,0,,,,,
player,201811180det,car,DaviTh20,fumbles_rec_td,0,,,,,
player,201811180det,car,DaviTh20,fumbles_forced,0,,,,,
player,201811180det,car,ThomSh01,def_int,0,,,,,
player,201811180det,car,ThomSh01,def_int_yds,0,,,,,
player,201811180det,car,ThomSh01,def_int_td,0,,,,,
player,201811180det,car,ThomSh01,def_int_long,0,,,,,
player,201811180det,car,ThomSh01,pass_defended,0,,,,,
player,201811180det,car,ThomSh01,sacks,0.0,,,,,
player,201811180det,car,ThomSh01,tackles_combined,6,,,,,
player,201811180det,car,ThomSh01,tackles_solo,4,,,,,
player,201811180det,car,ThomSh01,tackles_assists,2,,,,,
player,201811180det,car,ThomSh01,tackles_loss,0,,,,,
player,201811180det,car,ThomSh01,qb_hits,0,,,,,
player,201811180det,car,ThomSh01,fumbles_rec,0,,,,,
player,201811180det,car,ThomSh01,fumbles_rec_yds,0,,,,,
player,201811180det,car,ThomSh01,fumbles_rec_td,0,,,,,
player,201811180det,car,ThomSh01,fumbles_forced,0,,,,,
player,201811180det,car,ReidEr00,def_int,0,,,,,
player,201811180det,car,ReidEr00,def_int_yds,0,,,,,
player,201811180det,car,ReidEr00,def_int_td,0,,,,,
player,201811180det,car,ReidEr00,def_int_long,0,,,,,
player,201811180det,car,ReidEr00,pass_defended,1,,,,,
player,201811180det,car,ReidEr00,sacks,0.0,,,,,
player,201811180det,car,ReidEr00,tackles_combined,5,,,,,
player,201811180det,car,ReidEr00,tackles_solo,5,,,,,
player,201811180det,car,ReidEr00,tackles_assists,0,,,,,
player,201811180det,car,ReidEr00,tackles_loss,0,,,,,
player,201811180det,car,ReidEr00,qb_hits,0,,,,,
player,201811180det,car,ReidEr00,fumbles_rec,0,,,,,
player,201811180det,car,ReidEr00,fumbles_rec_yds,0,,,,,
player,201811180det,car,ReidEr00,fumbles_rec_td,0,,,,,
player,201811180det,car,ReidEr00,fumbles_forced,0,,,,,
player,201811180det,car,BradJa00,def_int,0,,,,,
player,201811180det,car,BradJa00,def_int_yds,0,,,,,
player,201811180det,car,BradJa00,def_int_td,0,,,,,
player,201811180det,car,BradJa00,def_int_long,0,,,,,
player,201811180det,car,BradJa00,pass_defended,0,,,,,
player,201811180det,car,BradJa00,sacks,0.0,,,,,
player,201811180det,car,BradJa00,tackles_combined,4,,,,,
player,201811180det,car,BradJa00,tackles_solo,4,,,,,
player,201811180det,car,BradJa00,tackles_assists,0,,,,,
player,201811180det,car,BradJa00,tackles_loss,0,,,,,
