game,2018,10,20181111,201811110phi,dal,"Dallas Cowboys",27,phi,"Philadelphia Eagles",20
player,201811110phi,dal,ElliEz00,targets,7,,,,,
player,201811110phi,dal,ElliEz00,rec,6,,,,,
player,201811110phi,dal,ElliEz00,rec_yds,36,,,,,
player,201811110phi,dal,ElliEz00,rec_td,1,,,,,
player,201811110phi,dal,ElliEz00,rec_long,13,,,,,
player,201811110phi,dal,ElliEz00,fumbles,1,,,,,
player,201811110phi,dal,ElliEz00,fumbles_lost,0,,,,,
player,201811110phi,dal,SmitRo06,pass_cmp,0,,,,,
player,201811110phi,dal,SmitRo06,pass_att,0,,,,,
player,201811110phi,dal,SmitRo06,pass_yds,0,,,,,
player,201811110phi,dal,SmitRo06,pass_td,0,,,,,
player,201811110phi,dal,SmitRo06,pass_int,0,,,,,
player,201811110phi,dal,SmitRo06,pass_sacked,0,,,,,
player,201811110phi,dal,SmitRo06,pass_sacked_yds,0,,,,,
player,201811110phi,dal,SmitRo06,pass_long,0,,,,,
player,201811110phi,dal,SmitRo06,pass_rating,,,,,,
player,201811110phi,dal,SmitRo06,rush_att,2,,,,,
player,201811110phi,dal,SmitRo06,rush_yds,8,,,,,
player,201811110phi,dal,SmitRo06,rush_td,0,,,,,
player,201811110phi,dal,SmitRo06,rush_long,6,,,,,
player,201811110phi,dal,SmitRo06,targets,1,,,,,
player,201811110phi,dal,SmitRo06,rec,1,,,,,
player,201811110phi,dal,SmitRo06,rec_yds,14,,,,,
player,201811110phi,dal,SmitRo06,rec_td,0,,,,,
player,201811110phi,dal,SmitRo06,rec_long,14,,,,,
player,201811110phi,dal,SmitRo06,fumbles,0,,,,,
player,201811110phi,dal,SmitRo06,fumbles_lost,0,,,,,
player,201811110phi,dal,HeatJe00,pass_cmp,0,,,,,
player,201811110phi,dal,HeatJe00,pass_att,0,,,,,
player,201811110phi,dal,HeatJe00,pass_yds,0,,,,,
player,201811110phi,dal,HeatJe00,pass_td,0,,,,,
player,201811110phi,dal,HeatJe00,pass_int,0,,,,,
player,201811110phi,dal,HeatJe00,pass_sacked,0,,,,,
player,201811110phi,dal,HeatJe00,pass_sacked_yds,0,,,,,
player,201811110phi,dal,HeatJe00,pass_long,0,,,,,
player,201811110phi,dal,HeatJe00,pass_rating,,,,,,
player,201811110phi,dal,HeatJe00,rush_att,1,,,,,
player,201811110phi,dal,HeatJe00,rush_yds,3,,,,,
player,201811110phi,dal,HeatJe00,rush_td,0,,,,,
player,201811110phi,dal,HeatJe00,rush_long,3,,,,,
player,201811110phi,dal,HeatJe00,targets,0,,,,,
player,201811110phi,dal,HeatJe00,rec,0,,,,,
player,201811110phi,dal,HeatJe00,rec_yds,0,,,,,
player,201811110phi,dal,HeatJe00,rec_td,0,,,,,
player,201811110phi,dal,HeatJe00,rec_long,0,,,,,
player,201811110phi,dal,HeatJe00,fumbles,0,,,,,
player,201811110phi,dal,HeatJe00,fumbles_lost,0,,,,,
player,201811110phi,dal,CoopAm00,pass_cmp,0,,,,,
player,201811110phi,dal,CoopAm00,pass_att,0,,,,,
player,201811110phi,dal,CoopAm00,pass_yds,0,,,,,
player,201811110phi,dal,CoopAm00,pass_td,0,,,,,
player,201811110phi,dal,CoopAm00,pass_int,0,,,,,
player,201811110phi,dal,CoopAm00,pass_sacked,0,,,,,
player,201811110phi,dal,CoopAm00,pass_sacked_yds,0,,,,,
player,201811110phi,dal,CoopAm00,pass_long,0,,,,,
player,201811110phi,dal,CoopAm00,pass_rating,,,,,,
player,201811110phi,dal,CoopAm00,rush_att,0,,,,,
player,201811110phi,dal,CoopAm00,rush_yds,0,,,,,
player,201811110phi,dal,CoopAm00,rush_td,0,,,,,
player,201811110phi,dal,CoopAm00,rush_long,0,,,,,
player,201811110phi,dal,CoopAm00,targets,10,,,,,
player,201811110phi,dal,CoopAm00,rec,6,,,,,
player,201811110phi,dal,CoopAm00,rec_yds,75,,,,,
player,201811110phi,dal,CoopAm00,rec_td,0,,,,,
player,201811110phi,dal,CoopAm00,rec_long,24,,,,,
player,201811110phi,dal,CoopAm00,fumbles,0,,,,,
player,201811110phi,dal,CoopAm00,fumbles_lost,0,,,,,
player,201811110phi,dal,HurnAl01,pass_cmp,0,,,,,
player,201811110phi,dal,HurnAl01,pass_att,0,,,,,
player,201811110phi,dal,HurnAl01,pass_yds,0,,,,,
player,201811110phi,dal,HurnAl01,pass_td,0,,,,,
player,201811110phi,dal,HurnAl01,pass_int,0,,,,,
player,201811110phi,dal,HurnAl01,pass_sacked,0,,,,,
player,201811110phi,dal,HurnAl01,pass_sacked_yds,0,,,,,
player,201811110phi,dal,HurnAl01,pass_long,0,,,,,
player,201811110phi,dal,HurnAl01,pass_rating,,,,,,
player,201811110phi,dal,HurnAl01,rush_att,0,,,,,
player,201811110phi,dal,HurnAl01,rush_yds,0,,,,,
player,201811110phi,dal,HurnAl01,rush_td,0,,,,,
player,201811110phi,dal,HurnAl01,rush_long,0,,,,,
player,201811110phi,dal,HurnAl01,targets,2,,,,,
player,201811110phi,dal,HurnAl01,rec,2,,,,,
player,201811110phi,dal,HurnAl01,rec_yds,40,,,,,
player,201811110phi,dal,HurnAl01,rec_td,0,,,,,
player,201811110phi,dal,HurnAl01,rec_long,23,,,,,
player,201811110phi,dal,HurnAl01,fumbles,0,,,,,
player,201811110phi,dal,HurnAl01,fumbles_lost,0,,,,,
player,201811110phi,dal,BeasCo00,pass_cmp,0,,,,,
player,201811110phi,dal,BeasCo00,pass_att,0,,,,,
player,201811110phi,dal,BeasCo00,pass_yds,0,,,,,
player,201811110phi,dal,BeasCo00,pass_td,0,,,,,
player,201811110phi,dal,BeasCo00,pass_int,0,,,,,
player,201811110phi,dal,BeasCo00,pass_sacked,0,,,,,
player,201811110phi,dal,BeasCo00,pass_sacked_yds,0,,,,,
player,201811110phi,dal,BeasCo00,pass_long,0,,,,,
player,201811110phi,dal,BeasCo00,pass_rating,,,,,,
player,201811110phi,dal,BeasCo00,rush_att,0,,,,,
player,201811110phi,dal,BeasCo00,rush_yds,0,,,,,
player,201811110phi,dal,BeasCo00,rush_td,0,,,,,
player,201811110phi,dal,BeasCo00,rush_long,0,,,,,
player,201811110phi,dal,BeasCo00,targets,5,,,,,
player,201811110phi,dal,BeasCo00,rec,4,,,,,
player,201811110phi,dal,BeasCo00,rec_yds,37,,,,,
player,201811110phi,dal,BeasCo00,rec_td,0,,,,,
player,201811110phi,dal,BeasCo00,rec_long,21,,,,,
player,201811110phi,dal,BeasCo00,fumbles,0,,,,,
player,201811110phi,dal,BeasCo00,fumbles_lost,0,,,,,
player,201811110phi,dal,GallMi00,pass_cmp,0,,,,,
player,201811110phi,dal,GallMi00,pass_att,0,,,,,
player,201811110phi,dal,GallMi00,pass_yds,0,,,,,
player,201811110phi,dal,GallMi00,pass_td,0,,,,,
player,201811110phi,dal,GallMi00,pass_int,0,,,,,
player,201811110phi,dal,GallMi00,pass_sacked,0,,,,,
player,201811110phi,dal,GallMi00,pass_sacked_yds,0,,,,,
player,201811110phi,dal,GallMi00,pass_long,0,,,,,
player,201811110phi,dal,GallMi00,pass_rating,,,,,,
player,201811110phi,dal,GallMi00,rush_att,0,,,,,
player,201811110phi,dal,GallMi00,rush_yds,0,,,,,
player,201811110phi,dal,GallMi00,rush_td,0,,,,,
player,201811110phi,dal,GallMi00,rush_long,0,,,,,
player,201811110phi,dal,GallMi00,targets,3,,,,,
player,201811110phi,dal,GallMi00,rec,2,,,,,
player,201811110phi,dal,GallMi00,rec_yds,34,,,,,
player,201811110phi,dal,GallMi00,rec_td,0,,,,,
player,201811110phi,dal,GallMi00,rec_long,25,,,,,
player,201811110phi,dal,GallMi00,fumbles,0,,,,,
player,201811110phi,dal,GallMi00,fumbles_lost,0,,,,,
player,201811110phi,dal,SchuDa00,pass_cmp,0,,,,,
player,201811110phi,dal,SchuDa00,pass_att,0,,,,,
player,201811110phi,dal,SchuDa00,pass_yds,0,,,,,
player,201811110phi,dal,SchuDa00,pass_td,0,,,,,
player,201811110phi,dal,SchuDa00,pass_int,0,,,,,
player,201811110phi,dal,SchuDa00,pass_sacked,0,,,,,
player,201811110phi,dal,SchuDa00,pass_sacked_yds,0,,,,,
player,201811110phi,dal,SchuDa00,pass_long,0,,,,,
player,201811110phi,dal,SchuDa00,pass_rating,,,,,,
player,201811110phi,dal,SchuDa00,rush_att,0,,,,,
player,201811110phi,dal,SchuDa00,rush_yds,0,,,,,
player,201811110phi,dal,SchuDa00,rush_td,0,,,,,
player,201811110phi,dal,SchuDa00,rush_long,0,,,,,
player,201811110phi,dal,SchuDa00,targets,2,,,,,
player,201811110phi,dal,SchuDa00,rec,2,,,,,
player,201811110phi,dal,SchuDa00,rec_yds,21,,,,,
player,201811110phi,dal,SchuDa00,rec_td,0,,,,,
player,201811110phi,dal,SchuDa00,rec_long,17,,,,,
player,201811110phi,dal,SchuDa00,fumbles,0,,,,,
player,201811110phi,dal,SchuDa00,fumbles_lost,0,,,,,
player,201811110phi,dal,SwaiGe00,pass_cmp,0,,,,,
player,201811110phi,dal,SwaiGe00,pass_att,0,,,,,
player,201811110phi,dal,SwaiGe00,pass_yds,0,,,,,
player,201811110phi,dal,SwaiGe00,pass_td,0,,,,,
player,201811110phi,dal,SwaiGe00,pass_int,0,,,,,
player,201811110phi,dal,SwaiGe00,pass_sacked,0,,,,,
player,201811110phi,dal,SwaiGe00,pass_sacked_yds,0,,,,,
player,201811110phi,dal,SwaiGe00,pass_long,0,,,,,
player,201811110phi,dal,SwaiGe00,pass_rating,,,,,,
player,201811110phi,dal,SwaiGe00,rush_att,0,,,,,
player,201811110phi,dal,SwaiGe00,rush_yds,0,,,,,
player,201811110phi,dal,SwaiGe00,rush_td,0,,,,,
player,201811110phi,dal,SwaiGe00,rush_long,0,,,,,
player,201811110phi,dal,SwaiGe00,targets,3,,,,,
player,201811110phi,dal,SwaiGe00,rec,3,,,,,
player,201811110phi,dal,SwaiGe00,rec_yds,13,,,,,
player,201811110phi,dal,SwaiGe00,rec_td,0,,,,,
player,201811110phi,dal,SwaiGe00,rec_long,7,,,,,
player,201811110phi,dal,SwaiGe00,fumbles,0,,,,,
player,201811110phi,dal,SwaiGe00,fumbles_lost,0,,,,,
player,201811110phi,dal,LewiJo01,pass_cmp,0,,,,,
player,201811110phi,dal,LewiJo01,pass_att,0,,,,,
player,201811110phi,dal,LewiJo01,pass_yds,0,,,,,
player,201811110phi,dal,LewiJo01,pass_td,0,,,,,
player,201811110phi,dal,LewiJo01,pass_int,0,,,,,
player,201811110phi,dal,LewiJo01,pass_sacked,0,,,,,
player,201811110phi,dal,LewiJo01,pass_sacked_yds,0,,,,,
player,201811110phi,dal,LewiJo01,pass_long,0,,,,,
player,201811110phi,dal,LewiJo01,pass_rating,,,,,,
player,201811110phi,dal,LewiJo01,rush_att,0,,,,,
player,201811110phi,dal,LewiJo01,rush_yds,0,,,,,
player,201811110phi,dal,LewiJo01,rush_td,0,,,,,
player,201811110phi,dal,LewiJo01,rush_long,0,,,,,
player,201811110phi,dal,LewiJo01,targets,1,,,,,
player,201811110phi,dal,LewiJo01,rec,0,,,,,
player,201811110phi,dal,LewiJo01,rec_yds,0,,,,,
player,201811110phi,dal,LewiJo01,rec_td,0,,,,,
player,201811110phi,dal,LewiJo01,rec_long,0,,,,,
player,201811110phi,dal,LewiJo01,fumbles,0,,,,,
player,201811110phi,dal,LewiJo01,fumbles_lost,0,,,,,
player,201811110phi,phi,WentCa00,pass_cmp,32,,,,,
player,201811110phi,phi,WentCa00,pass_att,44,,,,,
player,201811110phi,phi,WentCa00,pass_yds,360,,,,,
player,201811110phi,phi,WentCa00,pass_td,2,,,,,
player,201811110phi,phi,WentCa00,pass_int,1,,,,,
player,201811110phi,phi,WentCa00,pass_sacked,2,,,,,
player,201811110phi,phi,WentCa00,pass_sacked_yds,10,,,,,
player,201811110phi,phi,WentCa00,pass_long,51,,,,,
player,201811110phi,phi,WentCa00,pass_rating,102.5,,,,,
player,201811110phi,phi,WentCa00,rush_att,2,,,,,
player,201811110phi,phi,WentCa00,rush_yds,7,,,,,
player,201811110phi,phi,WentCa00,rush_td,0,,,,,
player,201811110phi,phi,WentCa00,rush_long,5,,,,,
player,201811110phi,phi,WentCa00,targets,0,,,,,
player,201811110phi,phi,WentCa00,rec,0,,,,,
player,201811110phi,phi,WentCa00,rec_yds,0,,,,,
player,201811110phi,phi,WentCa00,rec_td,0,,,,,
player,201811110phi,phi,WentCa00,rec_long,0,,,,,
player,201811110phi,phi,WentCa00,fumbles,0,,,,,
player,201811110phi,phi,WentCa00,fumbles_lost,0,,,,,
player,201811110phi,phi,AdamJo03,pass_cmp,0,,,,,
player,201811110phi,phi,AdamJo03,pass_att,0,,,,,
player,201811110phi,phi,AdamJo03,pass_yds,0,,,,,
player,201811110phi,phi,AdamJo03,pass_td,0,,,,,
player,201811110phi,phi,AdamJo03,pass_int,0,,,,,
player,201811110phi,phi,AdamJo03,pass_sacked,0,,,,,
player,201811110phi,phi,AdamJo03,pass_sacked_yds,0,,,,,
player,201811110phi,phi,AdamJo03,pass_long,0,,,,,
player,201811110phi,phi,AdamJo03,pass_rating,,,,,,
player,201811110phi,phi,AdamJo03,rush_att,7,,,,,
player,201811110phi,phi,AdamJo03,rush_yds,47,,,,,
player,201811110phi,phi,AdamJo03,rush_td,0,,,,,
player,201811110phi,phi,AdamJo03,rush_long,29,,,,,
player,201811110phi,phi,AdamJo03,targets,0,,,,,
player,201811110phi,phi,AdamJo03,rec,0,,,,,
player,201811110phi,phi,AdamJo03,rec_yds,0,,,,,
player,201811110phi,phi,AdamJo03,rec_td,0,,,,,
player,201811110phi,phi,AdamJo03,rec_long,0,,,,,
player,201811110phi,phi,AdamJo03,fumbles,0,,,,,
player,201811110phi,phi,AdamJo03,fumbles_lost,0,,,,,
player,201811110phi,phi,ClemCo00,pass_cmp,0,,,,,
player,201811110phi,phi,ClemCo00,pass_att,0,,,,,
player,201811110phi,phi,ClemCo00,pass_yds,0,,,,,
player,201811110phi,phi,ClemCo00,pass_td,0,,,,,
player,201811110phi,phi,ClemCo00,pass_int,0,,,,,
player,201811110phi,phi,ClemCo00,pass_sacked,0,,,,,
player,201811110phi,phi,ClemCo00,pass_sacked_yds,0,,,,,
player,201811110phi,phi,ClemCo00,pass_long,0,,,,,
player,201811110phi,phi,ClemCo00,pass_rating,,,,,,
player,201811110phi,phi,ClemCo00,rush_att,5,,,,,
player,201811110phi,phi,ClemCo00,rush_yds,13,,,,,
player,201811110phi,phi,ClemCo00,rush_td,0,,,,,
player,201811110phi,phi,ClemCo00,rush_long,11,,,,,
player,201811110phi,phi,ClemCo00,targets,2,,,,,
player,201811110phi,phi,ClemCo00,rec,1,,,,,
player,201811110phi,phi,ClemCo00,rec_yds,-5,,,,,
player,201811110phi,phi,ClemCo00,rec_td,0,,,,,
player,201811110phi,phi,ClemCo00,rec_long,-5,,,,,
player,201811110phi,phi,ClemCo00,fumbles,0,,,,,
player,201811110phi,phi,ClemCo00,fumbles_lost,0,,,,,
player,201811110phi,phi,SmalWe00,pass_cmp,0,,,,,
player,201811110phi,phi,SmalWe00,pass_att,0,,,,,
player,201811110phi,phi,SmalWe00,pass_yds,0,,,,,
player,201811110phi,phi,SmalWe00,pass_td,0,,,,,
player,201811110phi,phi,SmalWe00,pass_int,0,,,,,
player,201811110phi,phi,SmalWe00,pass_sacked,0,,,,,
player,201811110phi,phi,SmalWe00,pass_sacked_yds,0,,,,,
player,201811110phi,phi,SmalWe00,pass_long,0,,,,,
player,201811110phi,phi,SmalWe00,pass_rating,,,,,,
player,201811110phi,phi,SmalWe00,rush_att,2,,,,,
player,201811110phi,phi,SmalWe00,rush_yds,4,,,,,
player,201811110phi,phi,SmalWe00,rush_td,0,,,,,
player,201811110phi,phi,SmalWe00,rush_long,3,,,,,
player,201811110phi,phi,SmalWe00,targets,3,,,,,
player,201811110phi,phi,SmalWe00,rec,3,,,,,
player,201811110phi,phi,SmalWe00,rec_yds,30,,,,,
player,201811110phi,phi,SmalWe00,rec_td,0,,,,,
player,201811110phi,phi,SmalWe00,rec_long,18,,,,,
player,201811110phi,phi,SmalWe00,fumbles,0,,,,,
player,201811110phi,phi,SmalWe00,fumbles_lost,0,,,,,
player,201811110phi,phi,ErtzZa00,pass_cmp,0,,,,,
player,201811110phi,phi,ErtzZa00,pass_att,0,,,,,
player,201811110phi,phi,ErtzZa00,pass_yds,0,,,,,
player,201811110phi,phi,ErtzZa00,pass_td,0,,,,,
player,201811110phi,phi,ErtzZa00,pass_int,0,,,,,
player,201811110phi,phi,ErtzZa00,pass_sacked,0,,,,,
player,201811110phi,phi,ErtzZa00,pass_sacked_yds,0,,,,,
player,201811110phi,phi,ErtzZa00,pass_long,0,,,,,
player,201811110phi,phi,ErtzZa00,pass_rating,,,,,,
player,201811110phi,phi,ErtzZa00,rush_att,0,,,,,
player,201811110phi,phi,ErtzZa00,rush_yds,0,,,,,
player,201811110phi,phi,ErtzZa00,rush_td,0,,,,,
player,201811110phi,phi,ErtzZa00,rush_long,0,,,,,
player,201811110phi,phi,ErtzZa00,targets,16,,,,,
player,201811110phi,phi,ErtzZa00,rec,14,,,,,
player,201811110phi,phi,ErtzZa00,rec_yds,145,,,,,
player,201811110phi,phi,ErtzZa00,rec_td,2,,,,,
player,201811110phi,phi,ErtzZa00,rec_long,23,,,,,
player,201811110phi,phi,ErtzZa00,fumbles,0,,,,,
player,201811110phi,phi,ErtzZa00,fumbles_lost,0,,,,,
player,201811110phi,phi,AghoNe00,pass_cmp,0,,,,,
player,201811110phi,phi,AghoNe00,pass_att,0,,,,,
player,201811110phi,phi,AghoNe00,pass_yds,0,,,,,
player,201811110phi,phi,AghoNe00,pass_td,0,,,,,
player,201811110phi,phi,AghoNe00,pass_int,0,,,,,
player,201811110phi,phi,AghoNe00,pass_sacked,0,,,,,
player,201811110phi,phi,AghoNe00,pass_sacked_yds,0,,,,,
player,201811110phi,phi,AghoNe00,pass_long,0,,,,,
player,201811110phi,phi,AghoNe00,pass_rating,,,,,,
player,201811110phi,phi,AghoNe00,rush_att,0,,,,,
player,201811110phi,phi,AghoNe00,rush_yds,0,,,,,
player,201811110phi,phi,AghoNe00,rush_td,0,,,,,
player,201811110phi,phi,AghoNe00,rush_long,0,,,,,
player,201811110phi,phi,AghoNe00,targets,7,,,,,
player,201811110phi,phi,AghoNe00,rec,5,,,,,
player,201811110phi,phi,AghoNe00,rec_yds,83,,,,,
player,201811110phi,phi,AghoNe00,rec_td,0,,,,,
player,201811110phi,phi,AghoNe00,rec_long,51,,,,,
player,201811110phi,phi,AghoNe00,fumbles,0,,,,,
player,201811110phi,phi,AghoNe00,fumbles_lost,0,,,,,
player,201811110phi,phi,JeffAl00,pass_cmp,0,,,,,
player,201811110phi,phi,JeffAl00,pass_att,0,,,,,
player,201811110phi,phi,JeffAl00,pass_yds,0,,,,,
player,201811110phi,phi,JeffAl00,pass_td,0,,,,,
player,201811110phi,phi,JeffAl00,pass_int,0,,,,,
player,201811110phi,phi,JeffAl00,pass_sacked,0,,,,,
player,201811110phi,phi,JeffAl00,pass_sacked_yds,0,,,,,
player,201811110phi,phi,JeffAl00,pass_long,0,,,,,
player,201811110phi,phi,JeffAl00,pass_rating,,,,,,
player,201811110phi,phi,JeffAl00,rush_att,0,,,,,
player,201811110phi,phi,JeffAl00,rush_yds,0,,,,,
player,201811110phi,phi,JeffAl00,rush_td,0,,,,,
player,201811110phi,phi,JeffAl00,rush_long,0,,,,,
player,201811110phi,phi,JeffAl00,targets,8,,,,,
player,201811110phi,phi,JeffAl00,rec,4,,,,,
player,201811110phi,phi,JeffAl00,rec_yds,48,,,,,
player,201811110phi,phi,JeffAl00,rec_td,0,,,,,
player,201811110phi,phi,JeffAl00,rec_long,17,,,,,
player,201811110phi,phi,JeffAl00,fumbles,0,,,,,
player,201811110phi,phi,JeffAl00,fumbles_lost,0,,,,,
player,201811110phi,phi,MattJo00,pass_cmp,0,,,,,
player,201811110phi,phi,MattJo00,pass_att,0,,,,,
player,201811110phi,phi,MattJo00,pass_yds,0,,,,,
player,201811110phi,phi,MattJo00,pass_td,0,,,,,
player,201811110phi,phi,MattJo00,pass_int,0,,,,,
player,201811110phi,phi,MattJo00,pass_sacked,0,,,,,
player,201811110phi,phi,MattJo00,pass_sacked_yds,0,,,,,
player,201811110phi,phi,MattJo00,pass_long,0,,,,,
player,201811110phi,phi,MattJo00,pass_rating,,,,,,
player,201811110phi,phi,MattJo00,rush_att,0,,,,,
player,201811110phi,phi,MattJo00,rush_yds,0,,,,,
player,201811110phi,phi,MattJo00,rush_td,0,,,,,
player,201811110phi,phi,MattJo00,rush_long,0,,,,,
player,201811110phi,phi,MattJo00,targets,3,,,,,
player,201811110phi,phi,MattJo00,rec,3,,,,,
player,201811110phi,phi,MattJo00,rec_yds,40,,,,,
player,201811110phi,phi,MattJo00,rec_td,0,,,,,
player,201811110phi,phi,MattJo00,rec_long,18,,,,,
player,201811110phi,phi,MattJo00,fumbles,0,,,,,
player,201811110phi,phi,MattJo00,fumbles_lost,0,,,,,
player,201811110phi,phi,TateGo00,pass_cmp,0,,,,,
player,201811110phi,phi,TateGo00,pass_att,0,,,,,
player,201811110phi,phi,TateGo00,pass_yds,0,,,,,
player,201811110phi,phi,TateGo00,pass_td,0,,,,,
player,201811110phi,phi,TateGo00,pass_int,0,,,,,
player,201811110phi,phi,TateGo00,pass_sacked,0,,,,,
player,201811110phi,phi,TateGo00,pass_sacked_yds,0,,,,,
player,201811110phi,phi,TateGo00,pass_long,0,,,,,
player,201811110phi,phi,TateGo00,pass_rating,,,,,,
player,201811110phi,phi,TateGo00,rush_att,0,,,,,
player,201811110phi,phi,TateGo00,rush_yds,0,,,,,
player,201811110phi,phi,TateGo00,rush_td,0,,,,,
player,201811110phi,phi,TateGo00,rush_long,0,,,,,
player,201811110phi,phi,TateGo00,targets,4,,,,,
player,201811110phi,phi,TateGo00,rec,2,,,,,
player,201811110phi,phi,TateGo00,rec_yds,19,,,,,
player,201811110phi,phi,TateGo00,rec_td,0,,,,,
player,201811110phi,phi,TateGo00,rec_long,7,,,,,
player,201811110phi,phi,TateGo00,fumbles,0,,,,,
player,201811110phi,phi,TateGo00,fumbles_lost,0,,,,,
player,201811110phi,dal,VandLe00,def_int,1,,,,,
player,201811110phi,dal,VandLe00,def_int_yds,28,,,,,
player,201811110phi,dal,VandLe00,def_int_td,0,,,,,
player,201811110phi,dal,VandLe00,def_int_long,28,,,,,
player,201811110phi,dal,VandLe00,pass_defended,1,,,,,
player,201811110phi,dal,VandLe00,sacks,0.0,,,,,
player,201811110phi,dal,VandLe00,tackles_combined,13,,,,,
player,201811110phi,dal,VandLe00,tackles_solo,13,,,,,
player,201811110phi,dal,VandLe00,tackles_assists,0,,,,,
player,201811110phi,dal,VandLe00,tackles_loss,1,,,,,
player,201811110phi,dal,VandLe00,qb_hits,0,,,,,
player,201811110phi,dal,VandLe00,fumbles_rec,0,,,,,
player,201811110phi,dal,VandLe00,fumbles_rec_yds,0,,,,,
player,201811110phi,dal,VandLe00,fumbles_rec_td,0,,,,,
player,201811110phi,dal,VandLe00,fumbles_forced,0,,,,,
player,201811110phi,dal,CrawTy00,def_int,0,,,,,
player,201811110phi,dal,CrawTy00,def_int_yds,0,,,,,
player,201811110phi,dal,CrawTy00,def_int_td,0,,,,,
player,201811110phi,dal,CrawTy00,def_int_long,0,,,,,
player,201811110phi,dal,CrawTy00,pass_defended,0,,,,,
player,201811110phi,dal,CrawTy00,sacks,1.0,,,,,
player,201811110phi,dal,CrawTy00,tackles_combined,3,,,,,
player,201811110phi,dal,CrawTy00,tackles_solo,3,,,,,
player,201811110phi,dal,CrawTy00,tackles_assists,0,,,,,
player,201811110phi,dal,CrawTy00,tackles_loss,1,,,,,
player,201811110phi,dal,CrawTy00,qb_hits,1,,,,,
player,201811110phi,dal,CrawTy00,fumbles_rec,0,,,,,
player,201811110phi,dal,CrawTy00,fumbles_rec_yds,0,,,,,
player,201811110phi,dal,CrawTy00,fumbles_rec_td,0,,,,,
player,201811110phi,dal,CrawTy00,fumbles_forced,0,,,,,
player,201811110phi,dal,GregRa00,def_int,0,,,,,
player,201811110phi,dal,GregRa00,def_int_yds,0,,,,,
