game,2018,16,20181223,201812230clt,nyg,"New York Giants",27,clt,"Indianapolis Colts",28
player,201812230clt,nyg,BarkSa00,rec,5,,,,,
player,201812230clt,nyg,BarkSa00,rec_yds,34,,,,,
player,201812230clt,nyg,BarkSa00,rec_td,0,,,,,
player,201812230clt,nyg,BarkSa00,rec_long,18,,,,,
player,201812230clt,nyg,BarkSa00,fumbles,0,,,,,
player,201812230clt,nyg,BarkSa00,fumbles_lost,0,,,,,
player,201812230clt,nyg,EngrEv00,pass_cmp,0,,,,,
player,201812230clt,nyg,EngrEv00,pass_att,0,,,,,
player,201812230clt,nyg,EngrEv00,pass_yds,0,,,,,
player,201812230clt,nyg,EngrEv00,pass_td,0,,,,,
player,201812230clt,nyg,EngrEv00,pass_int,0,,,,,
player,201812230clt,nyg,EngrEv00,pass_sacked,0,,,,,
player,201812230clt,nyg,EngrEv00,pass_sacked_yds,0,,,,,
player,201812230clt,nyg,EngrEv00,pass_long,0,,,,,
player,201812230clt,nyg,EngrEv00,pass_rating,,,,,,
player,201812230clt,nyg,EngrEv00,rush_att,2,,,,,
player,201812230clt,nyg,EngrEv00,rush_yds,26,,,,,
player,201812230clt,nyg,EngrEv00,rush_td,0,,,,,
player,201812230clt,nyg,EngrEv00,rush_long,14,,,,,
player,201812230clt,nyg,EngrEv00,targets,6,,,,,
player,201812230clt,nyg,EngrEv00,rec,6,,,,,
player,201812230clt,nyg,EngrEv00,rec_yds,87,,,,,
player,201812230clt,nyg,EngrEv00,rec_td,0,,,,,
player,201812230clt,nyg,EngrEv00,rec_long,32,,,,,
player,201812230clt,nyg,EngrEv00,fumbles,0,,,,,
player,201812230clt,nyg,EngrEv00,fumbles_lost,0,,,,,
player,201812230clt,nyg,GallWa00,pass_cmp,0,,,,,
player,201812230clt,nyg,GallWa00,pass_att,0,,,,,
player,201812230clt,nyg,GallWa00,pass_yds,0,,,,,
player,201812230clt,nyg,GallWa00,pass_td,0,,,,,
player,201812230clt,nyg,GallWa00,pass_int,0,,,,,
player,201812230clt,nyg,GallWa00,pass_sacked,0,,,,,
player,201812230clt,nyg,GallWa00,pass_sacked_yds,0,,,,,
player,201812230clt,nyg,GallWa00,pass_long,0,,,,,
player,201812230clt,nyg,GallWa00,pass_rating,,,,,,
player,201812230clt,nyg,GallWa00,rush_att,2,,,,,
player,201812230clt,nyg,GallWa00,rush_yds,12,,,,,
player,201812230clt,nyg,GallWa00,rush_td,0,,,,,
player,201812230clt,nyg,GallWa00,rush_long,8,,,,,
player,201812230clt,nyg,GallWa00,targets,0,,,,,
player,201812230clt,nyg,GallWa00,rec,0,,,,,
player,201812230clt,nyg,GallWa00,rec_yds,0,,,,,
player,201812230clt,nyg,GallWa00,rec_td,0,,,,,
player,201812230clt,nyg,GallWa00,rec_long,0,,,,,
player,201812230clt,nyg,GallWa00,fumbles,0,,,,,
player,201812230clt,nyg,GallWa00,fumbles_lost,0,,,,,
player,201812230clt,nyg,ColeCo00,pass_cmp,0,,,,,
player,201812230clt,nyg,ColeCo00,pass_att,0,,,,,
player,201812230clt,nyg,ColeCo00,pass_yds,0,,,,,
player,201812230clt,nyg,ColeCo00,pass_td,0,,,,,
player,201812230clt,nyg,ColeCo00,pass_int,0,,,,,
player,201812230clt,nyg,ColeCo00,pass_sacked,0,,,,,
player,201812230clt,nyg,ColeCo00,pass_sacked_yds,0,,,,,
player,201812230clt,nyg,ColeCo00,pass_long,0,,,,,
player,201812230clt,nyg,ColeCo00,pass_rating,,,,,,
player,201812230clt,nyg,ColeCo00,rush_att,1,,,,,
player,201812230clt,nyg,ColeCo00,rush_yds,5,,,,,
player,201812230clt,nyg,ColeCo00,rush_td,0,,,,,
player,201812230clt,nyg,ColeCo00,rush_long,5,,,,,
player,201812230clt,nyg,ColeCo00,targets,1,,,,,
player,201812230clt,nyg,ColeCo00,rec,0,,,,,
player,201812230clt,nyg,ColeCo00,rec_yds,0,,,,,
player,201812230clt,nyg,ColeCo00,rec_td,0,,,,,
player,201812230clt,nyg,ColeCo00,rec_long,0,,,,,
player,201812230clt,nyg,ColeCo00,fumbles,0,,,,,
player,201812230clt,nyg,ColeCo00,fumbles_lost,0,,,,,
player,201812230clt,nyg,FowlBe00,pass_cmp,0,,,,,
player,201812230clt,nyg,FowlBe00,pass_att,0,,,,,
player,201812230clt,nyg,FowlBe00,pass_yds,0,,,,,
player,201812230clt,nyg,FowlBe00,pass_td,0,,,,,
player,201812230clt,nyg,FowlBe00,pass_int,0,,,,,
player,201812230clt,nyg,FowlBe00,pass_sacked,0,,,,,
player,201812230clt,nyg,FowlBe00,pass_sacked_yds,0,,,,,
player,201812230clt,nyg,FowlBe00,pass_long,0,,,,,
player,201812230clt,nyg,FowlBe00,pass_rating,,,,,,
player,201812230clt,nyg,FowlBe00,rush_att,0,,,,,
player,201812230clt,nyg,FowlBe00,rush_yds,0,,,,,
player,201812230clt,nyg,FowlBe00,rush_td,0,,,,,
player,201812230clt,nyg,FowlBe00,rush_long,0,,,,,
player,201812230clt,nyg,FowlBe00,targets,3,,,,,
player,201812230clt,nyg,FowlBe00,rec,1,,,,,
player,201812230clt,nyg,FowlBe00,rec_yds,26,,,,,
player,201812230clt,nyg,FowlBe00,rec_td,0,,,,,
player,201812230clt,nyg,FowlBe00,rec_long,26,,,,,
player,201812230clt,nyg,FowlBe00,fumbles,0,,,,,
player,201812230clt,nyg,FowlBe00,fumbles_lost,0,,,,,
player,201812230clt,nyg,ElliRh00,pass_cmp,0,,,,,
player,201812230clt,nyg,ElliRh00,pass_att,0,,,,,
player,201812230clt,nyg,ElliRh00,pass_yds,0,,,,,
player,201812230clt,nyg,ElliRh00,pass_td,0,,,,,
player,201812230clt,nyg,ElliRh00,pass_int,0,,,,,
player,201812230clt,nyg,ElliRh00,pass_sacked,0,,,,,
player,201812230clt,nyg,ElliRh00,pass_sacked_yds,0,,,,,
player,201812230clt,nyg,ElliRh00,pass_long,0,,,,,
player,201812230clt,nyg,ElliRh00,pass_rating,,,,,,
player,201812230clt,nyg,ElliRh00,rush_att,0,,,,,
player,201812230clt,nyg,ElliRh00,rush_yds,0,,,,,
player,201812230clt,nyg,ElliRh00,rush_td,0,,,,,
player,201812230clt,nyg,ElliRh00,rush_long,0,,,,,
player,201812230clt,nyg,ElliRh00,targets,2,,,,,
player,201812230clt,nyg,ElliRh00,rec,2,,,,,
player,201812230clt,nyg,ElliRh00,rec_yds,18,,,,,
player,201812230clt,nyg,ElliRh00,rec_td,0,,,,,
player,201812230clt,nyg,ElliRh00,rec_long,16,,,,,
player,201812230clt,nyg,ElliRh00,fumbles,0,,,,,
player,201812230clt,nyg,ElliRh00,fumbles_lost,0,,,,,
player,201812230clt,nyg,SimoSc00,pass_cmp,0,,,,,
player,201812230clt,nyg,SimoSc00,pass_att,0,,,,,
player,201812230clt,nyg,SimoSc00,pass_yds,0,,,,,
player,201812230clt,nyg,SimoSc00,pass_td,0,,,,,
player,201812230clt,nyg,SimoSc00,pass_int,0,,,,,
player,201812230clt,nyg,SimoSc00,pass_sacked,0,,,,,
player,201812230clt,nyg,SimoSc00,pass_sacked_yds,0,,,,,
player,201812230clt,nyg,SimoSc00,pass_long,0,,,,,
player,201812230clt,nyg,SimoSc00,pass_rating,,,,,,
player,201812230clt,nyg,SimoSc00,rush_att,0,,,,,
player,201812230clt,nyg,SimoSc00,rush_yds,0,,,,,
player,201812230clt,nyg,SimoSc00,rush_td,0,,,,,
player,201812230clt,nyg,SimoSc00,rush_long,0,,,,,
player,201812230clt,nyg,SimoSc00,targets,3,,,,,
player,201812230clt,nyg,SimoSc00,rec,3,,,,,
player,201812230clt,nyg,SimoSc00,rec_yds,16,,,,,
player,201812230clt,nyg,SimoSc00,rec_td,1,,,,,
player,201812230clt,nyg,SimoSc00,rec_long,8,,,,,
player,201812230clt,nyg,SimoSc00,fumbles,0,,,,,
player,201812230clt,nyg,SimoSc00,fumbles_lost,0,,,,,
player,201812230clt,nyg,LatiCo00,pass_cmp,0,,,,,
player,201812230clt,nyg,LatiCo00,pass_att,0,,,,,
player,201812230clt,nyg,LatiCo00,pass_yds,0,,,,,
player,201812230clt,nyg,LatiCo00,pass_td,0,,,,,
player,201812230clt,nyg,LatiCo00,pass_int,0,,,,,
player,201812230clt,nyg,LatiCo00,pass_sacked,0,,,,,
player,201812230clt,nyg,LatiCo00,pass_sacked_yds,0,,,,,
player,201812230clt,nyg,LatiCo00,pass_long,0,,,,,
player,201812230clt,nyg,LatiCo00,pass_rating,,,,,,
player,201812230clt,nyg,LatiCo00,rush_att,0,,,,,
player,201812230clt,nyg,LatiCo00,rush_yds,0,,,,,
player,201812230clt,nyg,LatiCo00,rush_td,0,,,,,
player,201812230clt,nyg,LatiCo00,rush_long,0,,,,,
player,201812230clt,nyg,LatiCo00,targets,1,,,,,
player,201812230clt,nyg,LatiCo00,rec,1,,,,,
player,201812230clt,nyg,LatiCo00,rec_yds,10,,,,,
player,201812230clt,nyg,LatiCo00,rec_td,0,,,,,
player,201812230clt,nyg,LatiCo00,rec_long,10,,,,,
player,201812230clt,nyg,LatiCo00,fumbles,0,,,,,
player,201812230clt,nyg,LatiCo00,fumbles_lost,0,,,,,
player,201812230clt,nyg,PennEl00,pass_cmp,0,,,,,
player,201812230clt,nyg,PennEl00,pass_att,0,,,,,
player,201812230clt,nyg,PennEl00,pass_yds,0,,,,,
player,201812230clt,nyg,PennEl00,pass_td,0,,,,,
player,201812230clt,nyg,PennEl00,pass_int,0,,,,,
player,201812230clt,nyg,PennEl00,pass_sacked,0,,,,,
player,201812230clt,nyg,PennEl00,pass_sacked_yds,0,,,,,
player,201812230clt,nyg,PennEl00,pass_long,0,,,,,
player,201812230clt,nyg,PennEl00,pass_rating,,,,,,
player,201812230clt,nyg,PennEl00,rush_att,0,,,,,
player,201812230clt,nyg,PennEl00,rush_yds,0,,,,,
player,201812230clt,nyg,PennEl00,rush_td,0,,,,,
player,201812230clt,nyg,PennEl00,rush_long,0,,,,,
player,201812230clt,nyg,PennEl00,targets,1,,,,,
player,201812230clt,nyg,PennEl00,rec,1,,,,,
player,201812230clt,nyg,PennEl00,rec_yds,5,,,,,
player,201812230clt,nyg,PennEl00,rec_td,0,,,,,
player,201812230clt,nyg,PennEl00,rec_long,5,,,,,
player,201812230clt,nyg,PennEl00,fumbles,0,,,,,
player,201812230clt,nyg,PennEl00,fumbles_lost,0,,,,,
player,201812230clt,nyg,ShepSt00,pass_cmp,0,,,,,
player,201812230clt,nyg,ShepSt00,pass_att,0,,,,,
player,201812230clt,nyg,ShepSt00,pass_yds,0,,,,,
player,201812230clt,nyg,ShepSt00,pass_td,0,,,,,
player,201812230clt,nyg,ShepSt00,pass_int,0,,,,,
player,201812230clt,nyg,ShepSt00,pass_sacked,0,,,,,
player,201812230clt,nyg,ShepSt00,pass_sacked_yds,0,,,,,
player,201812230clt,nyg,ShepSt00,pass_long,0,,,,,
player,201812230clt,nyg,ShepSt00,pass_rating,,,,,,
player,201812230clt,nyg,ShepSt00,rush_att,1,,,,,
player,201812230clt,nyg,ShepSt00,rush_yds,-3,,,,,
player,201812230clt,nyg,ShepSt00,rush_td,0,,,,,
player,201812230clt,nyg,ShepSt00,rush_long,-3,,,,,
player,201812230clt,nyg,ShepSt00,targets,7,,,,,
player,201812230clt,nyg,ShepSt00,rec,6,,,,,
player,201812230clt,nyg,ShepSt00,rec_yds,113,,,,,
player,201812230clt,nyg,ShepSt00,rec_td,0,,,,,
player,201812230clt,nyg,ShepSt00,rec_long,55,,,,,
player,201812230clt,nyg,ShepSt00,fumbles,0,,,,,
player,201812230clt,nyg,ShepSt00,fumbles_lost,0,,,,,
player,201812230clt,clt,LuckAn00,pass_cmp,31,,,,,
player,201812230clt,clt,LuckAn00,pass_att,47,,,,,
player,201812230clt,clt,LuckAn00,pass_yds,357,,,,,
player,201812230clt,clt,LuckAn00,pass_td,2,,,,,
player,201812230clt,clt,LuckAn00,pass_int,1,,,,,
player,201812230clt,clt,LuckAn00,pass_sacked,1,,,,,
player,201812230clt,clt,LuckAn00,pass_sacked_yds,4,,,,,
player,201812230clt,clt,LuckAn00,pass_long,55,,,,,
player,201812230clt,clt,LuckAn00,pass_rating,94.0,,,,,
player,201812230clt,clt,LuckAn00,rush_att,2,,,,,
player,201812230clt,clt,LuckAn00,rush_yds,13,,,,,
player,201812230clt,clt,LuckAn00,rush_td,0,,,,,
player,201812230clt,clt,LuckAn00,rush_long,14,,,,,
player,201812230clt,clt,LuckAn00,targets,0,,,,,
player,201812230clt,clt,LuckAn00,rec,0,,,,,
player,201812230clt,clt,LuckAn00,rec_yds,0,,,,,
player,201812230clt,clt,LuckAn00,rec_td,0,,,,,
player,201812230clt,clt,LuckAn00,rec_long,0,,,,,
player,201812230clt,clt,LuckAn00,fumbles,0,,,,,
player,201812230clt,clt,LuckAn00,fumbles_lost,0,,,,,
player,201812230clt,clt,MackMa00,pass_cmp,0,,,,,
player,201812230clt,clt,MackMa00,pass_att,0,,,,,
player,201812230clt,clt,MackMa00,pass_yds,0,,,,,
player,201812230clt,clt,MackMa00,pass_td,0,,,,,
player,201812230clt,clt,MackMa00,pass_int,0,,,,,
player,201812230clt,clt,MackMa00,pass_sacked,0,,,,,
player,201812230clt,clt,MackMa00,pass_sacked_yds,0,,,,,
player,201812230clt,clt,MackMa00,pass_long,0,,,,,
player,201812230clt,clt,MackMa00,pass_rating,,,,,,
player,201812230clt,clt,MackMa00,rush_att,12,,,,,
player,201812230clt,clt,MackMa00,rush_yds,34,,,,,
player,201812230clt,clt,MackMa00,rush_td,1,,,,,
player,201812230clt,clt,MackMa00,rush_long,11,,,,,
player,201812230clt,clt,MackMa00,targets,3,,,,,
player,201812230clt,clt,MackMa00,rec,1,,,,,
player,201812230clt,clt,MackMa00,rec_yds,4,,,,,
player,201812230clt,clt,MackMa00,rec_td,0,,,,,
player,201812230clt,clt,MackMa00,rec_long,4,,,,,
player,201812230clt,clt,MackMa00,fumbles,0,,,,,
player,201812230clt,clt,MackMa00,fumbles_lost,0,,,,,
player,201812230clt,clt,HineNy00,pass_cmp,0,,,,,
player,201812230clt,clt,HineNy00,pass_att,0,,,,,
player,201812230clt,clt,HineNy00,pass_yds,0,,,,,
player,201812230clt,clt,HineNy00,pass_td,0,,,,,
player,201812230clt,clt,HineNy00,pass_int,0,,,,,
player,201812230clt,clt,HineNy00,pass_sacked,0,,,,,
player,201812230clt,clt,HineNy00,pass_sacked_yds,0,,,,,
player,201812230clt,clt,HineNy00,pass_long,0,,,,,
player,201812230clt,clt,HineNy00,pass_rating,,,,,,
player,201812230clt,clt,HineNy00,rush_att,2,,,,,
player,201812230clt,clt,HineNy00,rush_yds,2,,,,,
player,201812230clt,clt,HineNy00,rush_td,1,,,,,
player,201812230clt,clt,HineNy00,rush_long,1,,,,,
player,201812230clt,clt,HineNy00,targets,5,,,,,
player,201812230clt,clt,HineNy00,rec,4,,,,,
player,201812230clt,clt,HineNy00,rec_yds,41,,,,,
player,201812230clt,clt,HineNy00,rec_td,0,,,,,
player,201812230clt,clt,HineNy00,rec_long,28,,,,,
player,201812230clt,clt,HineNy00,fumbles,0,,,,,
player,201812230clt,clt,HineNy00,fumbles_lost,0,,,,,
player,201812230clt,clt,HiltT.00,pass_cmp,0,,,,,
player,201812230clt,clt,HiltT.00,pass_att,0,,,,,
player,201812230clt,clt,HiltT.00,pass_yds,0,,,,,
player,201812230clt,clt,HiltT.00,pass_td,0,,,,,
player,201812230clt,clt,HiltT.00,pass_int,0,,,,,
player,201812230clt,clt,HiltT.00,pass_sacked,0,,,,,
player,201812230clt,clt,HiltT.00,pass_sacked_yds,0,,,,,
player,201812230clt,clt,HiltT.00,pass_long,0,,,,,
player,201812230clt,clt,HiltT.00,pass_rating,,,,,,
player,201812230clt,clt,HiltT.00,rush_att,0,,,,,
player,201812230clt,clt,HiltT.00,rush_yds,0,,,,,
player,201812230clt,clt,HiltT.00,rush_td,0,,,,,
player,201812230clt,clt,HiltT.00,rush_long,0,,,,,
player,201812230clt,clt,HiltT.00,targets,8,,,,,
player,201812230clt,clt,HiltT.00,rec,7,,,,,
player,201812230clt,clt,HiltT.00,rec_yds,138,,,,,
player,201812230clt,clt,HiltT.00,rec_td,0,,,,,
player,201812230clt,clt,HiltT.00,rec_long,55,,,,,
player,201812230clt,clt,HiltT.00,fumbles,0,,,,,
player,201812230clt,clt,HiltT.00,fumbles_lost,0,,,,,
player,201812230clt,clt,RogeCh02,pass_cmp,0,,,,,
player,201812230clt,clt,RogeCh02,pass_att,0,,,,,
player,201812230clt,clt,RogeCh02,pass_yds,0,,,,,
player,201812230clt,clt,RogeCh02,pass_td,0,,,,,
player,201812230clt,clt,RogeCh02,pass_int,0,,,,,
player,201812230clt,clt,RogeCh02,pass_sacked,0,,,,,
player,201812230clt,clt,RogeCh02,pass_sacked_yds,0,,,,,
player,201812230clt,clt,RogeCh02,pass_long,0,,,,,
player,201812230clt,clt,RogeCh02,pass_rating,,,,,,
player,201812230clt,clt,RogeCh02,rush_att,0,,,,,
player,201812230clt,clt,RogeCh02,rush_yds,0,,,,,
player,201812230clt,clt,RogeCh02,rush_td,0,,,,,
player,201812230clt,clt,RogeCh02,rush_long,0,,,,,
player,201812230clt,clt,RogeCh02,targets,7,,,,,
player,201812230clt,clt,RogeCh02,rec,7,,,,,
player,201812230clt,clt,RogeCh02,rec_yds,54,,,,,
player,201812230clt,clt,RogeCh02,rec_td,1,,,,,
player,201812230clt,clt,RogeCh02,rec_long,15,,,,,
player,201812230clt,clt,RogeCh02,fumbles,0,,,,,
player,201812230clt,clt,RogeCh02,fumbles_lost,0,,,,,
player,201812230clt,clt,InmaDo00,pass_cmp,0,,,,,
player,201812230clt,clt,InmaDo00,pass_att,0,,,,,
player,201812230clt,clt,InmaDo00,pass_yds,0,,,,,
player,201812230clt,clt,InmaDo00,pass_td,0,,,,,
player,201812230clt,clt,InmaDo00,pass_int,0,,,,,
player,201812230clt,clt,InmaDo00,pass_sacked,0,,,,,
player,201812230clt,clt,InmaDo00,pass_sacked_yds,0,,,,,
player,201812230clt,clt,InmaDo00,pass_long,0,,,,,
player,201812230clt,clt,InmaDo00,pass_rating,,,,,,
player,201812230clt,clt,InmaDo00,rush_att,0,,,,,
player,201812230clt,clt,InmaDo00,rush_yds,0,,,,,
player,201812230clt,clt,InmaDo00,rush_td,0,,,,,
player,201812230clt,clt,InmaDo00,rush_long,0,,,,,
player,201812230clt,clt,InmaDo00,targets,5,,,,,
player,201812230clt,clt,InmaDo00,rec,4,,,,,
player,201812230clt,clt,InmaDo00,rec_yds,46,,,,,
player,201812230clt,clt,InmaDo00,rec_td,1,,,,,
player,201812230clt,clt,InmaDo00,rec_long,29,,,,,
player,201812230clt,clt,InmaDo00,fumbles,0,,,,,
player,201812230clt,clt,InmaDo00,fumbles_lost,0,,,,,
player,201812230clt,clt,PascZa00,pass_cmp,0,,,,,
player,201812230clt,clt,PascZa00,pass_att,0,,,,,
player,201812230clt,clt,PascZa00,pass_yds,0,,,,,
player,201812230clt,clt,PascZa00,pass_td,0,,,,,
player,201812230clt,clt,PascZa00,pass_int,0,,,,,
player,201812230clt,clt,PascZa00,pass_sacked,0,,,,,
player,201812230clt,clt,PascZa00,pass_sacked_yds,0,,,,,
player,201812230clt,clt,PascZa00,pass_long,0,,,,,
player,201812230clt,clt,PascZa00,pass_rating,,,,,,
player,201812230clt,clt,PascZa00,rush_att,0,,,,,
player,201812230clt,clt,PascZa00,rush_yds,0,,,,,
player,201812230clt,clt,PascZa00,rush_td,0,,,,,
player,201812230clt,clt,PascZa00,rush_long,0,,,,,
player,201812230clt,clt,PascZa00,targets,7,,,,,
player,201812230clt,clt,PascZa00,rec,4,,,,,
player,201812230clt,clt,PascZa00,rec_yds,41,,,,,
player,201812230clt,clt,PascZa00,rec_td,0,,,,,
player,201812230clt,clt,PascZa00,rec_long,15,,,,,
player,201812230clt,clt,PascZa00,fumbles,0,,,,,
player,201812230clt,clt,PascZa00,fumbles_lost,0,,,,,
player,201812230clt,clt,EbroEr00,pass_cmp,0,,,,,
player,201812230clt,clt,EbroEr00,pass_att,0,,,,,
player,201812230clt,clt,EbroEr00,pass_yds,0,,,,,
player,201812230clt,clt,EbroEr00,pass_td,0,,,,,
player,201812230clt,clt,EbroEr00,pass_int,0,,,,,
player,201812230clt,clt,EbroEr00,pass_sacked,0,,,,,
player,201812230clt,clt,EbroEr00,pass_sacked_yds,0,,,,,
player,201812230clt,clt,EbroEr00,pass_long,0,,,,,
player,201812230clt,clt,EbroEr00,pass_rating,,,,,,
player,201812230clt,clt,EbroEr00,rush_att,0,,,,,
player,201812230clt,clt,EbroEr00,rush_yds,0,,,,,
player,201812230clt,clt,EbroEr00,rush_td,0,,,,,
player,201812230clt,clt,EbroEr00,rush_long,0,,,,,
player,201812230clt,clt,EbroEr00,targets,5,,,,,
player,201812230clt,clt,EbroEr00,rec,3,,,,,
player,201812230clt,clt,EbroEr00,rec_yds,28,,,,,
player,201812230clt,clt,EbroEr00,rec_td,0,,,,,
player,201812230clt,clt,EbroEr00,rec_long,14,,,,,
player,201812230clt,clt,EbroEr00,fumbles,0,,,,,
player,201812230clt,clt,EbroEr00,fumbles_lost,0,,,,,
player,201812230clt,clt,GranRy01,pass_cmp,0,,,,,
player,201812230clt,clt,GranRy01,pass_att,0,,,,,
player,201812230clt,clt,GranRy01,pass_yds,0,,,,,
player,201812230clt,clt,GranRy01,pass_td,0,,,,,
player,201812230clt,clt,GranRy01,pass_int,0,,,,,
player,201812230clt,clt,GranRy01,pass_sacked,0,,,,,
player,201812230clt,clt,GranRy01,pass_sacked_yds,0,,,,,
player,201812230clt,clt,GranRy01,pass_long,0,,,,,
player,201812230clt,clt,GranRy01,pass_rating,,,,,,
player,201812230clt,clt,GranRy01,rush_att,0,,,,,
player,201812230clt,clt,GranRy01,rush_yds,0,,,,,
player,201812230clt,clt,GranRy01,rush_td,0,,,,,
player,201812230clt,clt,GranRy01,rush_long,0,,,,,
player,201812230clt,clt,GranRy01,targets,3,,,,,
player,201812230clt,clt,GranRy01,rec,1,,,,,
player,201812230clt,clt,GranRy01,rec_yds,5,,,,,
player,201812230clt,clt,GranRy01,rec_td,0,,,,,
player,201812230clt,clt,GranRy01,rec_long,5,,,,,
player,201812230clt,clt,GranRy01,fumbles,0,,,,,
player,201812230clt,clt,GranRy01,fumbles_lost,0,,,,,
player,201812230clt,clt,AlieMo00,pass_cmp,0,,,,,
player,201812230clt,clt,AlieMo00,pass_att,0,,,,,
player,201812230clt,clt,AlieMo00,pass_yds,0,,,,,
player,201812230clt,clt,AlieMo00,pass_td,0,,,,,
player,201812230clt,clt,AlieMo00,pass_int,0,,,,,
player,201812230clt,clt,AlieMo00,pass_sacked,0,,,,,
player,201812230clt,clt,AlieMo00,pass_sacked_yds,0,,,,,
player,201812230clt,clt,AlieMo00,pass_long,0,,,,,
player,201812230clt,clt,AlieMo00,pass_rating,,,,,,
player,201812230clt,clt,AlieMo00,rush_att,0,,,,,
player,201812230clt,clt,AlieMo00,rush_yds,0,,,,,
player,201812230clt,clt,AlieMo00,rush_td,0,,,,,
player,201812230clt,clt,AlieMo00,rush_long,0,,,,,
player,201812230clt,clt,AlieMo00,targets,1,,,,,
player,201812230clt,clt,AlieMo00,rec,0,,,,,
player,201812230clt,clt,AlieMo00,rec_yds,0,,,,,
player,201812230clt,clt,AlieMo00,rec_td,0,,,,,
player,201812230clt,clt,AlieMo00,rec_long,0,,,,,
player,201812230clt,clt,AlieMo00,fumbles,0,,,,,
player,201812230clt,clt,AlieMo00,fumbles_lost,0,,,,,
player,201812230clt,nyg,RileCu00,def_int,1,,,,,
player,201812230clt,nyg,RileCu00,def_int_yds,0,,,,,
player,201812230clt,nyg,RileCu00,def_int_td,0,,,,,
player,201812230clt,nyg,RileCu00,def_int_long,0,,,,,
player,201812230clt,nyg,RileCu00,pass_defended,1,,,,,
player,201812230clt,nyg,RileCu00,sacks,0.0,,,,,
player,201812230clt,nyg,RileCu00,tackles_combined,6,,,,,
player,201812230clt,nyg,RileCu00,tackles_solo,6,,,,,
