game,2018,4,20180930,201809300sdg,sfo,"San Francisco 49ers",27,sdg,"Los Angeles Chargers",29
player,201809300sdg,sfo,DayxSh00,fumbles_rec,0,,,,,
player,201809300sdg,sfo,DayxSh00,fumbles_rec_yds,0,,,,,
player,201809300sdg,sfo,DayxSh00,fumbles_rec_td,0,,,,,
player,201809300sdg,sfo,DayxSh00,fumbles_forced,0,,,,,
player,201809300sdg,sfo,WarnFr00,def_int,0,,,,,
player,201809300sdg,sfo,WarnFr00,def_int_yds,0,,,,,
player,201809300sdg,sfo,WarnFr00,def_int_td,0,,,,,
player,201809300sdg,sfo,WarnFr00,def_int_long,0,,,,,
player,201809300sdg,sfo,WarnFr00,pass_defended,0,,,,,
player,201809300sdg,sfo,WarnFr00,sacks,0.0,,,,,
player,201809300sdg,sfo,WarnFr00,tackles_combined,10,,,,,
player,201809300sdg,sfo,WarnFr00,tackles_solo,4,,,,,
player,201809300sdg,sfo,WarnFr00,tackles_assists,6,,,,,
player,201809300sdg,sfo,WarnFr00,tackles_loss,0,,,,,
player,201809300sdg,sfo,WarnFr00,qb_hits,0,,,,,
player,201809300sdg,sfo,WarnFr00,fumbles_rec,0,,,,,
player,201809300sdg,sfo,WarnFr00,fumbles_rec_yds,0,,,,,
player,201809300sdg,sfo,WarnFr00,fumbles_rec_td,0,,,,,
player,201809300sdg,sfo,WarnFr00,fumbles_forced,0,,,,,
player,201809300sdg,sfo,FostRe00,def_int,0,,,,,
player,201809300sdg,sfo,FostRe00,def_int_yds,0,,,,,
player,201809300sdg,sfo,FostRe00,def_int_td,0,,,,,
player,201809300sdg,sfo,FostRe00,def_int_long,0,,,,,
player,201809300sdg,sfo,FostRe00,pass_defended,0,,,,,
player,201809300sdg,sfo,FostRe00,sacks,0.0,,,,,
player,201809300sdg,sfo,FostRe00,tackles_combined,7,,,,,
player,201809300sdg,sfo,FostRe00,tackles_solo,5,,,,,
player,201809300sdg,sfo,FostRe00,tackles_assists,2,,,,,
player,201809300sdg,sfo,FostRe00,tackles_loss,1,,,,,
player,201809300sdg,sfo,FostRe00,qb_hits,1,,,,,
player,201809300sdg,sfo,FostRe00,fumbles_rec,0,,,,,
player,201809300sdg,sfo,FostRe00,fumbles_rec_yds,0,,,,,
player,201809300sdg,sfo,FostRe00,fumbles_rec_td,0,,,,,
player,201809300sdg,sfo,FostRe00,fumbles_forced,0,,,,,
player,201809300sdg,sfo,WillKW00,def_int,0,,,,,
player,201809300sdg,sfo,WillKW00,def_int_yds,0,,,,,
player,201809300sdg,sfo,WillKW00,def_int_td,0,,,,,
player,201809300sdg,sfo,WillKW00,def_int_long,0,,,,,
player,201809300sdg,sfo,WillKW00,pass_defended,0,,,,,
player,201809300sdg,sfo,WillKW00,sacks,0.0,,,,,
player,201809300sdg,sfo,WillKW00,tackles_combined,6,,,,,
player,201809300sdg,sfo,WillKW00,tackles_solo,6,,,,,
player,201809300sdg,sfo,WillKW00,tackles_assists,0,,,,,
player,201809300sdg,sfo,WillKW00,tackles_loss,0,,,,,
player,201809300sdg,sfo,WillKW00,qb_hits,0,,,,,
player,201809300sdg,sfo,WillKW00,fumbles_rec,0,,,,,
player,201809300sdg,sfo,WillKW00,fumbles_rec_yds,0,,,,,
player,201809300sdg,sfo,WillKW00,fumbles_rec_td,0,,,,,
player,201809300sdg,sfo,WillKW00,fumbles_forced,0,,,,,
player,201809300sdg,sfo,ArmsAr01,def_int,0,,,,,
player,201809300sdg,sfo,ArmsAr01,def_int_yds,0,,,,,
player,201809300sdg,sfo,ArmsAr01,def_int_td,0,,,,,
player,201809300sdg,sfo,ArmsAr01,def_int_long,0,,,,,
player,201809300sdg,sfo,ArmsAr01,pass_defended,0,,,,,
player,201809300sdg,sfo,ArmsAr01,sacks,0.0,,,,,
player,201809300sdg,sfo,ArmsAr01,tackles_combined,5,,,,,
player,201809300sdg,sfo,ArmsAr01,tackles_solo,1,,,,,
player,201809300sdg,sfo,ArmsAr01,tackles_assists,4,,,,,
player,201809300sdg,sfo,ArmsAr01,tackles_loss,0,,,,,
player,201809300sdg,sfo,ArmsAr01,qb_hits,0,,,,,
player,201809300sdg,sfo,ArmsAr01,fumbles_rec,0,,,,,
player,201809300sdg,sfo,ArmsAr01,fumbles_rec_yds,0,,,,,
player,201809300sdg,sfo,ArmsAr01,fumbles_rec_td,0,,,,,
player,201809300sdg,sfo,ArmsAr01,fumbles_forced,0,,,,,
player,201809300sdg,sfo,SmitMa02,def_int,0,,,,,
player,201809300sdg,sfo,SmitMa02,def_int_yds,0,,,,,
player,201809300sdg,sfo,SmitMa02,def_int_td,0,,,,,
player,201809300sdg,sfo,SmitMa02,def_int_long,0,,,,,
player,201809300sdg,sfo,SmitMa02,pass_defended,0,,,,,
player,201809300sdg,sfo,SmitMa02,sacks,0.0,,,,,
player,201809300sdg,sfo,SmitMa02,tackles_combined,5,,,,,
player,201809300sdg,sfo,SmitMa02,tackles_solo,1,,,,,
player,201809300sdg,sfo,SmitMa02,tackles_assists,4,,,,,
player,201809300sdg,sfo,SmitMa02,tackles_loss,1,,,,,
player,201809300sdg,sfo,SmitMa02,qb_hits,0,,,,,
player,201809300sdg,sfo,SmitMa02,fumbles_rec,0,,,,,
player,201809300sdg,sfo,SmitMa02,fumbles_rec_yds,0,,,,,
player,201809300sdg,sfo,SmitMa02,fumbles_rec_td,0,,,,,
player,201809300sdg,sfo,SmitMa02,fumbles_forced,0,,,,,
player,201809300sdg,sfo,MabiGr00,def_int,0,,,,,
player,201809300sdg,sfo,MabiGr00,def_int_yds,0,,,,,
player,201809300sdg,sfo,MabiGr00,def_int_td,0,,,,,
player,201809300sdg,sfo,MabiGr00,def_int_long,0,,,,,
player,201809300sdg,sfo,MabiGr00,pass_defended,0,,,,,
player,201809300sdg,sfo,MabiGr00,sacks,0.0,,,,,
player,201809300sdg,sfo,MabiGr00,tackles_combined,4,,,,,
player,201809300sdg,sfo,MabiGr00,tackles_solo,3,,,,,
player,201809300sdg,sfo,MabiGr00,tackles_assists,1,,,,,
player,201809300sdg,sfo,MabiGr00,tackles_loss,0,,,,,
player,201809300sdg,sfo,MabiGr00,qb_hits,0,,,,,
player,201809300sdg,sfo,MabiGr00,fumbles_rec,0,,,,,
player,201809300sdg,sfo,MabiGr00,fumbles_rec_yds,0,,,,,
player,201809300sdg,sfo,MabiGr00,fumbles_rec_td,0,,,,,
player,201809300sdg,sfo,MabiGr00,fumbles_forced,1,,,,,
player,201809300sdg,sfo,WithAh00,def_int,0,,,,,
player,201809300sdg,sfo,WithAh00,def_int_yds,0,,,,,
player,201809300sdg,sfo,WithAh00,def_int_td,0,,,,,
player,201809300sdg,sfo,WithAh00,def_int_long,0,,,,,
player,201809300sdg,sfo,WithAh00,pass_defended,0,,,,,
player,201809300sdg,sfo,WithAh00,sacks,0.0,,,,,
player,201809300sdg,sfo,WithAh00,tackles_combined,4,,,,,
player,201809300sdg,sfo,WithAh00,tackles_solo,4,,,,,
player,201809300sdg,sfo,WithAh00,tackles_assists,0,,,,,
player,201809300sdg,sfo,WithAh00,tackles_loss,0,,,,,
player,201809300sdg,sfo,WithAh00,qb_hits,0,,,,,
player,201809300sdg,sfo,WithAh00,fumbles_rec,0,,,,,
player,201809300sdg,sfo,WithAh00,fumbles_rec_yds,0,,,,,
player,201809300sdg,sfo,WithAh00,fumbles_rec_td,0,,,,,
player,201809300sdg,sfo,WithAh00,fumbles_forced,0,,,,,
player,201809300sdg,sfo,WardJi01,def_int,0,,,,,
player,201809300sdg,sfo,WardJi01,def_int_yds,0,,,,,
player,201809300sdg,sfo,WardJi01,def_int_td,0,,,,,
player,201809300sdg,sfo,WardJi01,def_int_long,0,,,,,
player,201809300sdg,sfo,WardJi01,pass_defended,0,,,,,
player,201809300sdg,sfo,WardJi01,sacks,0.0,,,,,
player,201809300sdg,sfo,WardJi01,tackles_combined,3,,,,,
player,201809300sdg,sfo,WardJi01,tackles_solo,1,,,,,
player,201809300sdg,sfo,WardJi01,tackles_assists,2,,,,,
player,201809300sdg,sfo,WardJi01,tackles_loss,0,,,,,
player,201809300sdg,sfo,WardJi01,qb_hits,0,,,,,
player,201809300sdg,sfo,WardJi01,fumbles_rec,0,,,,,
player,201809300sdg,sfo,WardJi01,fumbles_rec_yds,0,,,,,
player,201809300sdg,sfo,WardJi01,fumbles_rec_td,0,,,,,
player,201809300sdg,sfo,WardJi01,fumbles_forced,0,,,,,
player,201809300sdg,sfo,BlaiRo00,def_int,0,,,,,
player,201809300sdg,sfo,BlaiRo00,def_int_yds,0,,,,,
player,201809300sdg,sfo,BlaiRo00,def_int_td,0,,,,,
player,201809300sdg,sfo,BlaiRo00,def_int_long,0,,,,,
player,201809300sdg,sfo,BlaiRo00,pass_defended,0,,,,,
player,201809300sdg,sfo,BlaiRo00,sacks,0.0,,,,,
player,201809300sdg,sfo,BlaiRo00,tackles_combined,2,,,,,
player,201809300sdg,sfo,BlaiRo00,tackles_solo,0,,,,,
player,201809300sdg,sfo,BlaiRo00,tackles_assists,2,,,,,
player,201809300sdg,sfo,BlaiRo00,tackles_loss,0,,,,,
player,201809300sdg,sfo,BlaiRo00,qb_hits,0,,,,,
player,201809300sdg,sfo,BlaiRo00,fumbles_rec,0,,,,,
player,201809300sdg,sfo,BlaiRo00,fumbles_rec_yds,0,,,,,
player,201809300sdg,sfo,BlaiRo00,fumbles_rec_td,0,,,,,
player,201809300sdg,sfo,BlaiRo00,fumbles_forced,0,,,,,
player,201809300sdg,sfo,BuckDe00,def_int,0,,,,,
player,201809300sdg,sfo,BuckDe00,def_int_yds,0,,,,,
player,201809300sdg,sfo,BuckDe00,def_int_td,0,,,,,
player,201809300sdg,sfo,BuckDe00,def_int_long,0,,,,,
player,201809300sdg,sfo,BuckDe00,pass_defended,0,,,,,
player,201809300sdg,sfo,BuckDe00,sacks,0.0,,,,,
player,201809300sdg,sfo,BuckDe00,tackles_combined,2,,,,,
player,201809300sdg,sfo,BuckDe00,tackles_solo,1,,,,,
player,201809300sdg,sfo,BuckDe00,tackles_assists,1,,,,,
player,201809300sdg,sfo,BuckDe00,tackles_loss,0,,,,,
player,201809300sdg,sfo,BuckDe00,qb_hits,0,,,,,
player,201809300sdg,sfo,BuckDe00,fumbles_rec,0,,,,,
player,201809300sdg,sfo,BuckDe00,fumbles_rec_yds,0,,,,,
player,201809300sdg,sfo,BuckDe00,fumbles_rec_td,0,,,,,
player,201809300sdg,sfo,BuckDe00,fumbles_forced,0,,,,,
player,201809300sdg,sfo,MitcEa99,def_int,0,,,,,
player,201809300sdg,sfo,MitcEa99,def_int_yds,0,,,,,
player,201809300sdg,sfo,MitcEa99,def_int_td,0,,,,,
player,201809300sdg,sfo,MitcEa99,def_int_long,0,,,,,
player,201809300sdg,sfo,MitcEa99,pass_defended,0,,,,,
player,201809300sdg,sfo,MitcEa99,sacks,0.0,,,,,
player,201809300sdg,sfo,MitcEa99,tackles_combined,2,,,,,
player,201809300sdg,sfo,MitcEa99,tackles_solo,2,,,,,
player,201809300sdg,sfo,MitcEa99,tackles_assists,0,,,,,
player,201809300sdg,sfo,MitcEa99,tackles_loss,1,,,,,
player,201809300sdg,sfo,MitcEa99,qb_hits,0,,,,,
player,201809300sdg,sfo,MitcEa99,fumbles_rec,0,,,,,
player,201809300sdg,sfo,MitcEa99,fumbles_rec_yds,0,,,,,
player,201809300sdg,sfo,MitcEa99,fumbles_rec_td,0,,,,,
player,201809300sdg,sfo,MitcEa99,fumbles_forced,0,,,,,
player,201809300sdg,sfo,ReedD.00,def_int,0,,,,,
player,201809300sdg,sfo,ReedD.00,def_int_yds,0,,,,,
player,201809300sdg,sfo,ReedD.00,def_int_td,0,,,,,
player,201809300sdg,sfo,ReedD.00,def_int_long,0,,,,,
player,201809300sdg,sfo,ReedD.00,pass_defended,0,,,,,
player,201809300sdg,sfo,ReedD.00,sacks,0.0,,,,,
player,201809300sdg,sfo,ReedD.00,tackles_combined,2,,,,,
player,201809300sdg,sfo,ReedD.00,tackles_solo,1,,,,,
player,201809300sdg,sfo,ReedD.00,tackles_assists,1,,,,,
player,201809300sdg,sfo,ReedD.00,tackles_loss,0,,,,,
player,201809300sdg,sfo,ReedD.00,qb_hits,0,,,,,
player,201809300sdg,sfo,ReedD.00,fumbles_rec,0,,,,,
player,201809300sdg,sfo,ReedD.00,fumbles_rec_yds,0,,,,,
player,201809300sdg,sfo,ReedD.00,fumbles_rec_td,0,,,,,
player,201809300sdg,sfo,ReedD.00,fumbles_forced,0,,,,,
player,201809300sdg,sfo,ThomSo00,def_int,0,,,,,
player,201809300sdg,sfo,ThomSo00,def_int_yds,0,,,,,
player,201809300sdg,sfo,ThomSo00,def_int_td,0,,,,,
player,201809300sdg,sfo,ThomSo00,def_int_long,0,,,,,
player,201809300sdg,sfo,ThomSo00,pass_defended,0,,,,,
player,201809300sdg,sfo,ThomSo00,sacks,0.0,,,,,
player,201809300sdg,sfo,ThomSo00,tackles_combined,2,,,,,
player,201809300sdg,sfo,ThomSo00,tackles_solo,2,,,,,
player,201809300sdg,sfo,ThomSo00,tackles_assists,0,,,,,
player,201809300sdg,sfo,ThomSo00,tackles_loss,0,,,,,
player,201809300sdg,sfo,ThomSo00,qb_hits,0,,,,,
player,201809300sdg,sfo,ThomSo00,fumbles_rec,0,,,,,
player,201809300sdg,sfo,ThomSo00,fumbles_rec_yds,0,,,,,
player,201809300sdg,sfo,ThomSo00,fumbles_rec_td,0,,,,,
player,201809300sdg,sfo,ThomSo00,fumbles_forced,0,,,,,
player,201809300sdg,sfo,JoneD.01,def_int,0,,,,,
player,201809300sdg,sfo,JoneD.01,def_int_yds,0,,,,,
player,201809300sdg,sfo,JoneD.01,def_int_td,0,,,,,
player,201809300sdg,sfo,JoneD.01,def_int_long,0,,,,,
player,201809300sdg,sfo,JoneD.01,pass_defended,0,,,,,
player,201809300sdg,sfo,JoneD.01,sacks,0.0,,,,,
player,201809300sdg,sfo,JoneD.01,tackles_combined,1,,,,,
player,201809300sdg,sfo,JoneD.01,tackles_solo,0,,,,,
player,201809300sdg,sfo,JoneD.01,tackles_assists,1,,,,,
player,201809300sdg,sfo,JoneD.01,tackles_loss,0,,,,,
player,201809300sdg,sfo,JoneD.01,qb_hits,0,,,,,
player,201809300sdg,sfo,JoneD.01,fumbles_rec,0,,,,,
player,201809300sdg,sfo,JoneD.01,fumbles_rec_yds,0,,,,,
player,201809300sdg,sfo,JoneD.01,fumbles_rec_td,0,,,,,
player,201809300sdg,sfo,JoneD.01,fumbles_forced,0,,,,,
player,201809300sdg,sfo,LeexEl00,def_int,0,,,,,
player,201809300sdg,sfo,LeexEl00,def_int_yds,0,,,,,
player,201809300sdg,sfo,LeexEl00,def_int_td,0,,,,,
player,201809300sdg,sfo,LeexEl00,def_int_long,0,,,,,
player,201809300sdg,sfo,LeexEl00,pass_defended,0,,,,,
player,201809300sdg,sfo,LeexEl00,sacks,0.0,,,,,
player,201809300sdg,sfo,LeexEl00,tackles_combined,1,,,,,
player,201809300sdg,sfo,LeexEl00,tackles_solo,1,,,,,
player,201809300sdg,sfo,LeexEl00,tackles_assists,0,,,,,
player,201809300sdg,sfo,LeexEl00,tackles_loss,0,,,,,
player,201809300sdg,sfo,LeexEl00,qb_hits,0,,,,,
player,201809300sdg,sfo,LeexEl00,fumbles_rec,0,,,,,
player,201809300sdg,sfo,LeexEl00,fumbles_rec_yds,0,,,,,
player,201809300sdg,sfo,LeexEl00,fumbles_rec_td,0,,,,,
player,201809300sdg,sfo,LeexEl00,fumbles_forced,0,,,,,
player,201809300sdg,sfo,MarsCa00,def_int,0,,,,,
player,201809300sdg,sfo,MarsCa00,def_int_yds,0,,,,,
player,201809300sdg,sfo,MarsCa00,def_int_td,0,,,,,
player,201809300sdg,sfo,MarsCa00,def_int_long,0,,,,,
player,201809300sdg,sfo,MarsCa00,pass_defended,0,,,,,
player,201809300sdg,sfo,MarsCa00,sacks,0.0,,,,,
player,201809300sdg,sfo,MarsCa00,tackles_combined,1,,,,,
player,201809300sdg,sfo,MarsCa00,tackles_solo,1,,,,,
player,201809300sdg,sfo,MarsCa00,tackles_assists,0,,,,,
player,201809300sdg,sfo,MarsCa00,tackles_loss,0,,,,,
player,201809300sdg,sfo,MarsCa00,qb_hits,1,,,,,
player,201809300sdg,sfo,MarsCa00,fumbles_rec,0,,,,,
player,201809300sdg,sfo,MarsCa00,fumbles_rec_yds,0,,,,,
player,201809300sdg,sfo,MarsCa00,fumbles_rec_td,0,,,,,
player,201809300sdg,sfo,MarsCa00,fumbles_forced,0,,,,,
player,201809300sdg,sfo,NzeoMa00,def_int,0,,,,,
player,201809300sdg,sfo,NzeoMa00,def_int_yds,0,,,,,
player,201809300sdg,sfo,NzeoMa00,def_int_td,0,,,,,
player,201809300sdg,sfo,NzeoMa00,def_int_long,0,,,,,
player,201809300sdg,sfo,NzeoMa00,pass_defended,0,,,,,
player,201809300sdg,sfo,NzeoMa00,sacks,0.0,,,,,
player,201809300sdg,sfo,NzeoMa00,tackles_combined,1,,,,,
player,201809300sdg,sfo,NzeoMa00,tackles_solo,1,,,,,
player,201809300sdg,sfo,NzeoMa00,tackles_assists,0,,,,,
player,201809300sdg,sfo,NzeoMa00,tackles_loss,0,,,,,
player,201809300sdg,sfo,NzeoMa00,qb_hits,0,,,,,
player,201809300sdg,sfo,NzeoMa00,fumbles_rec,0,,,,,
player,201809300sdg,sfo,NzeoMa00,fumbles_rec_yds,0,,,,,
player,201809300sdg,sfo,NzeoMa00,fumbles_rec_td,0,,,,,
player,201809300sdg,sfo,NzeoMa00,fumbles_forced,0,,,,,
player,201809300sdg,sfo,PiniBr00,def_int,0,,,,,
player,201809300sdg,sfo,PiniBr00,def_int_yds,0,,,,,
player,201809300sdg,sfo,PiniBr00,def_int_td,0,,,,,
player,201809300sdg,sfo,PiniBr00,def_int_long,0,,,,,
player,201809300sdg,sfo,PiniBr00,pass_defended,0,,,,,
player,201809300sdg,sfo,PiniBr00,sacks,0.0,,,,,
player,201809300sdg,sfo,PiniBr00,tackles_combined,1,,,,,
player,201809300sdg,sfo,PiniBr00,tackles_solo,1,,,,,
player,201809300sdg,sfo,PiniBr00,tackles_assists,0,,,,,
player,201809300sdg,sfo,PiniBr00,tackles_loss,0,,,,,
player,201809300sdg,sfo,PiniBr00,qb_hits,0,,,,,
player,201809300sdg,sfo,PiniBr00,fumbles_rec,0,,,,,
player,201809300sdg,sfo,PiniBr00,fumbles_rec_yds,0,,,,,
player,201809300sdg,sfo,PiniBr00,fumbles_rec_td,0,,,,,
player,201809300sdg,sfo,PiniBr00,fumbles_forced,0,,,,,
player,201809300sdg,sfo,PoweTy01,def_int,0,,,,,
player,201809300sdg,sfo,PoweTy01,def_int_yds,0,,,,,
player,201809300sdg,sfo,PoweTy01,def_int_td,0,,,,,
player,201809300sdg,sfo,PoweTy01,def_int_long,0,,,,,
player,201809300sdg,sfo,PoweTy01,pass_defended,0,,,,,
player,201809300sdg,sfo,PoweTy01,sacks,0.0,,,,,
player,201809300sdg,sfo,PoweTy01,tackles_combined,1,,,,,
player,201809300sdg,sfo,PoweTy01,tackles_solo,1,,,,,
player,201809300sdg,sfo,PoweTy01,tackles_assists,0,,,,,
player,201809300sdg,sfo,PoweTy01,tackles_loss,0,,,,,
player,201809300sdg,sfo,PoweTy01,qb_hits,0,,,,,
player,201809300sdg,sfo,PoweTy01,fumbles_rec,0,,,,,
player,201809300sdg,sfo,PoweTy01,fumbles_rec_yds,0,,,,,
player,201809300sdg,sfo,PoweTy01,fumbles_rec_td,0,,,,,
player,201809300sdg,sfo,PoweTy01,fumbles_forced,0,,,,,
player,201809300sdg,sdg,WillTr05,def_int,1,,,,,
player,201809300sdg,sdg,WillTr05,def_int_yds,86,,,,,
player,201809300sdg,sdg,WillTr05,def_int_td,0,,,,,
player,201809300sdg,sdg,WillTr05,def_int_long,86,,,,,
player,201809300sdg,sdg,WillTr05,pass_defended,1,,,,,
player,201809300sdg,sdg,WillTr05,sacks,0.0,,,,,
player,201809300sdg,sdg,WillTr05,tackles_combined,8,,,,,
player,201809300sdg,sdg,WillTr05,tackles_solo,7,,,,,
player,201809300sdg,sdg,WillTr05,tackles_assists,1,,,,,
player,201809300sdg,sdg,WillTr05,tackles_loss,0,,,,,
player,201809300sdg,sdg,WillTr05,qb_hits,0,,,,,
player,201809300sdg,sdg,WillTr05,fumbles_rec,0,,,,,
player,201809300sdg,sdg,WillTr05,fumbles_rec_yds,0,,,,,
player,201809300sdg,sdg,WillTr05,fumbles_rec_td,0,,,,,
player,201809300sdg,sdg,WillTr05,fumbles_forced,0,,,,,
player,201809300sdg,sdg,RochIs00,def_int,1,,,,,
player,201809300sdg,sdg,RochIs00,def_int_yds,4,,,,,
player,201809300sdg,sdg,RochIs00,def_int_td,0,,,,,
player,201809300sdg,sdg,RochIs00,def_int_long,4,,,,,
player,201809300sdg,sdg,RochIs00,pass_defended,1,,,,,
player,201809300sdg,sdg,RochIs00,sacks,0.0,,,,,
player,201809300sdg,sdg,RochIs00,tackles_combined,0,,,,,
player,201809300sdg,sdg,RochIs00,tackles_solo,0,,,,,
player,201809300sdg,sdg,RochIs00,tackles_assists,0,,,,,
player,201809300sdg,sdg,RochIs00,tackles_loss,0,,,,,
player,201809300sdg,sdg,RochIs00,qb_hits,0,,,,,
player,201809300sdg,sdg,RochIs00,fumbles_rec,0,,,,,
player,201809300sdg,sdg,RochIs00,fumbles_rec_yds,0,,,,,
player,201809300sdg,sdg,RochIs00,fumbles_rec_td,0,,,,,
player,201809300sdg,sdg,RochIs00,fumbles_forced,0,,,,,
player,201809300sdg,sdg,JameDe00,def_int,0,,,,,
player,201809300sdg,sdg,JameDe00,def_int_yds,0,,,,,
player,201809300sdg,sdg,JameDe00,def_int_td,0,,,,,
player,201809300sdg,sdg,JameDe00,def_int_long,0,,,,,
player,201809300sdg,sdg,JameDe00,pass_defended,2,,,,,
player,201809300sdg,sdg,JameDe00,sacks,1.0,,,,,
player,201809300sdg,sdg,JameDe00,tackles_combined,7,,,,,
player,201809300sdg,sdg,JameDe00,tackles_solo,5,,,,,
player,201809300sdg,sdg,JameDe00,tackles_assists,2,,,,,
player,201809300sdg,sdg,JameDe00,tackles_loss,1,,,,,
player,201809300sdg,sdg,JameDe00,qb_hits,3,,,,,
player,201809300sdg,sdg,JameDe00,fumbles_rec,0,,,,,
player,201809300sdg,sdg,JameDe00,fumbles_rec_yds,0,,,,,
player,201809300sdg,sdg,JameDe00,fumbles_rec_td,0,,,,,
player,201809300sdg,sdg,JameDe00,fumbles_forced,0,,,,,
player,201809300sdg,sdg,BrowJa05,def_int,0,,,,,
player,201809300sdg,sdg,BrowJa05,def_int_yds,0,,,,,
player,201809300sdg,sdg,BrowJa05,def_int_td,0,,,,,
player,201809300sdg,sdg,BrowJa05,def_int_long,0,,,,,
player,201809300sdg,sdg,BrowJa05,pass_defended,1,,,,,
player,201809300sdg,sdg,BrowJa05,sacks,0.0,,,,,
player,201809300sdg,sdg,BrowJa05,tackles_combined,9,,,,,
player,201809300sdg,sdg,BrowJa05,tackles_solo,7,,,,,
player,201809300sdg,sdg,BrowJa05,tackles_assists,2,,,,,
player,201809300sdg,sdg,BrowJa05,tackles_loss,1,,,,,
player,201809300sdg,sdg,BrowJa05,qb_hits,0,,,,,
player,201809300sdg,sdg,BrowJa05,fumbles_rec,0,,,,,
player,201809300sdg,sdg,BrowJa05,fumbles_rec_yds,0,,,,,
player,201809300sdg,sdg,BrowJa05,fumbles_rec_td,0,,,,,
player,201809300sdg,sdg,BrowJa05,fumbles_forced,0,,,,,
player,201809300sdg,sdg,SquaDa00,def_int,0,,,,,
player,201809300sdg,sdg,SquaDa00,def_int_yds,0,,,,,
player,201809300sdg,sdg,SquaDa00,def_int_td,0,,,,,
player,201809300sdg,sdg,SquaDa00,def_int_long,0,,,,,
player,201809300sdg,sdg,SquaDa00,pass_defended,1,,,,,
player,201809300sdg,sdg,SquaDa00,sacks,0.0,,,,,
player,201809300sdg,sdg,SquaDa00,tackles_combined,5,,,,,
player,201809300sdg,sdg,SquaDa00,tackles_solo,3,,,,,
player,201809300sdg,sdg,SquaDa00,tackles_assists,2,,,,,
player,201809300sdg,sdg,SquaDa00,tackles_loss,1,,,,,
player,201809300sdg,sdg,SquaDa00,qb_hits,1,,,,,
player,201809300sdg,sdg,SquaDa00,fumbles_rec,0,,,,,
player,201809300sdg,sdg,SquaDa00,fumbles_rec_yds,0,,,,,
player,201809300sdg,sdg,SquaDa00,fumbles_rec_td,0,,,,,
player,201809300sdg,sdg,SquaDa00,fumbles_forced,0,,,,,
player,201809300sdg,sdg,HaywCa00,def_int,0,,,,,
player,201809300sdg,sdg,HaywCa00,def_int_yds,0,,,,,
player,201809300sdg,sdg,HaywCa00,def_int_td,0,,,,,
player,201809300sdg,sdg,HaywCa00,def_int_long,0,,,,,
player,201809300sdg,sdg,HaywCa00,pass_defended,2,,,,,
player,201809300sdg,sdg,HaywCa00,sacks,0.0,,,,,
player,201809300sdg,sdg,HaywCa00,tackles_combined,4,,,,,
player,201809300sdg,sdg,HaywCa00,tackles_solo,4,,,,,
player,201809300sdg,sdg,HaywCa00,tackles_assists,0,,,,,
player,201809300sdg,sdg,HaywCa00,tackles_loss,0,,,,,
player,201809300sdg,sdg,HaywCa00,qb_hits,0,,,,,
player,201809300sdg,sdg,HaywCa00,fumbles_rec,0,,,,,
player,201809300sdg,sdg,HaywCa00,fumbles_rec_yds,0,,,,,
player,201809300sdg,sdg,HaywCa00,fumbles_rec_td,0,,,,,
player,201809300sdg,sdg,HaywCa00,fumbles_forced,0,,,,,
player,201809300sdg,sdg,PerrDe00,def_int,0,,,,,
player,201809300sdg,sdg,PerrDe00,def_int_yds,0,,,,,
player,201809300sdg,sdg,PerrDe00,def_int_td,0,,,,,
player,201809300sdg,sdg,PerrDe00,def_int_long,0,,,,,
player,201809300sdg,sdg,PerrDe00,pass_defended,1,,,,,
player,201809300sdg,sdg,PerrDe00,sacks,0.0,,,,,
player,201809300sdg,sdg,PerrDe00,tackles_combined,4,,,,,
player,201809300sdg,sdg,PerrDe00,tackles_solo,2,,,,,
player,201809300sdg,sdg,PerrDe00,tackles_assists,2,,,,,
player,201809300sdg,sdg,PerrDe00,tackles_loss,0,,,,,
player,201809300sdg,sdg,PerrDe00,qb_hits,0,,,,,
player,201809300sdg,sdg,PerrDe00,fumbles_rec,0,,,,,
player,201809300sdg,sdg,PerrDe00,fumbles_rec_yds,0,,,,,
player,201809300sdg,sdg,PerrDe00,fumbles_rec_td,0,,,,,
player,201809300sdg,sdg,PerrDe00,fumbles_forced,0,,,,,
player,201809300sdg,sdg,AddaJa00,def_int,0,,,,,
player,201809300sdg,sdg,AddaJa00,def_int_yds,0,,,,,
player,201809300sdg,sdg,AddaJa00,def_int_td,0,,,,,
player,201809300sdg,sdg,AddaJa00,def_int_long,0,,,,,
player,201809300sdg,sdg,AddaJa00,pass_defended,0,,,,,
player,201809300sdg,sdg,AddaJa00,sacks,0.0,,,,,
player,201809300sdg,sdg,AddaJa00,tackles_combined,2,,,,,
player,201809300sdg,sdg,AddaJa00,tackles_solo,1,,,,,
player,201809300sdg,sdg,AddaJa00,tackles_assists,1,,,,,
player,201809300sdg,sdg,AddaJa00,tackles_loss,0,,,,,
player,201809300sdg,sdg,AddaJa00,qb_hits,0,,,,,
player,201809300sdg,sdg,AddaJa00,fumbles_rec,0,,,,,
player,201809300sdg,sdg,AddaJa00,fumbles_rec_yds,0,,,,,
player,201809300sdg,sdg,AddaJa00,fumbles_rec_td,0,,,,,
player,201809300sdg,sdg,AddaJa00,fumbles_forced,0,,,,,
player,201809300sdg,sdg,EmanKy00,def_int,0,,,,,
player,201809300sdg,sdg,EmanKy00,def_int_yds,0,,,,,
