game,2018,15,20181216,201812160clt,dal,"Dallas Cowboys",0,clt,"Indianapolis Colts",23
player,201812160clt,dal,BeasCo00,fumbles_lost,0,,,,,
player,201812160clt,dal,SchuDa00,pass_cmp,0,,,,,
player,201812160clt,dal,SchuDa00,pass_att,0,,,,,
player,201812160clt,dal,SchuDa00,pass_yds,0,,,,,
player,201812160clt,dal,SchuDa00,pass_td,0,,,,,
player,201812160clt,dal,SchuDa00,pass_int,0,,,,,
player,201812160clt,dal,SchuDa00,pass_sacked,0,,,,,
player,201812160clt,dal,SchuDa00,pass_sacked_yds,0,,,,,
player,201812160clt,dal,SchuDa00,pass_long,0,,,,,
player,201812160clt,dal,SchuDa00,pass_rating,,,,,,
player,201812160clt,dal,SchuDa00,rush_att,0,,,,,
player,201812160clt,dal,SchuDa00,rush_yds,0,,,,,
player,201812160clt,dal,SchuDa00,rush_td,0,,,,,
player,201812160clt,dal,SchuDa00,rush_long,0,,,,,
player,201812160clt,dal,SchuDa00,targets,4,,,,,
player,201812160clt,dal,SchuDa00,rec,3,,,,,
player,201812160clt,dal,SchuDa00,rec_yds,23,,,,,
player,201812160clt,dal,SchuDa00,rec_td,0,,,,,
player,201812160clt,dal,SchuDa00,rec_long,8,,,,,
player,201812160clt,dal,SchuDa00,fumbles,0,,,,,
player,201812160clt,dal,SchuDa00,fumbles_lost,0,,,,,
player,201812160clt,dal,BrowNo00,pass_cmp,0,,,,,
player,201812160clt,dal,BrowNo00,pass_att,0,,,,,
player,201812160clt,dal,BrowNo00,pass_yds,0,,,,,
player,201812160clt,dal,BrowNo00,pass_td,0,,,,,
player,201812160clt,dal,BrowNo00,pass_int,0,,,,,
player,201812160clt,dal,BrowNo00,pass_sacked,0,,,,,
player,201812160clt,dal,BrowNo00,pass_sacked_yds,0,,,,,
player,201812160clt,dal,BrowNo00,pass_long,0,,,,,
player,201812160clt,dal,BrowNo00,pass_rating,,,,,,
player,201812160clt,dal,BrowNo00,rush_att,0,,,,,
player,201812160clt,dal,BrowNo00,rush_yds,0,,,,,
player,201812160clt,dal,BrowNo00,rush_td,0,,,,,
player,201812160clt,dal,BrowNo00,rush_long,0,,,,,
player,201812160clt,dal,BrowNo00,targets,2,,,,,
player,201812160clt,dal,BrowNo00,rec,1,,,,,
player,201812160clt,dal,BrowNo00,rec_yds,14,,,,,
player,201812160clt,dal,BrowNo00,rec_td,0,,,,,
player,201812160clt,dal,BrowNo00,rec_long,14,,,,,
player,201812160clt,dal,BrowNo00,fumbles,0,,,,,
player,201812160clt,dal,BrowNo00,fumbles_lost,0,,,,,
player,201812160clt,dal,HurnAl01,pass_cmp,0,,,,,
player,201812160clt,dal,HurnAl01,pass_att,0,,,,,
player,201812160clt,dal,HurnAl01,pass_yds,0,,,,,
player,201812160clt,dal,HurnAl01,pass_td,0,,,,,
player,201812160clt,dal,HurnAl01,pass_int,0,,,,,
player,201812160clt,dal,HurnAl01,pass_sacked,0,,,,,
player,201812160clt,dal,HurnAl01,pass_sacked_yds,0,,,,,
player,201812160clt,dal,HurnAl01,pass_long,0,,,,,
player,201812160clt,dal,HurnAl01,pass_rating,,,,,,
player,201812160clt,dal,HurnAl01,rush_att,0,,,,,
player,201812160clt,dal,HurnAl01,rush_yds,0,,,,,
player,201812160clt,dal,HurnAl01,rush_td,0,,,,,
player,201812160clt,dal,HurnAl01,rush_long,0,,,,,
player,201812160clt,dal,HurnAl01,targets,2,,,,,
player,201812160clt,dal,HurnAl01,rec,1,,,,,
player,201812160clt,dal,HurnAl01,rec_yds,9,,,,,
player,201812160clt,dal,HurnAl01,rec_td,0,,,,,
player,201812160clt,dal,HurnAl01,rec_long,9,,,,,
player,201812160clt,dal,HurnAl01,fumbles,0,,,,,
player,201812160clt,dal,HurnAl01,fumbles_lost,0,,,,,
player,201812160clt,dal,OlawJa00,pass_cmp,0,,,,,
player,201812160clt,dal,OlawJa00,pass_att,0,,,,,
player,201812160clt,dal,OlawJa00,pass_yds,0,,,,,
player,201812160clt,dal,OlawJa00,pass_td,0,,,,,
player,201812160clt,dal,OlawJa00,pass_int,0,,,,,
player,201812160clt,dal,OlawJa00,pass_sacked,0,,,,,
player,201812160clt,dal,OlawJa00,pass_sacked_yds,0,,,,,
player,201812160clt,dal,OlawJa00,pass_long,0,,,,,
player,201812160clt,dal,OlawJa00,pass_rating,,,,,,
player,201812160clt,dal,OlawJa00,rush_att,0,,,,,
player,201812160clt,dal,OlawJa00,rush_yds,0,,,,,
player,201812160clt,dal,OlawJa00,rush_td,0,,,,,
player,201812160clt,dal,OlawJa00,rush_long,0,,,,,
player,201812160clt,dal,OlawJa00,targets,1,,,,,
player,201812160clt,dal,OlawJa00,rec,0,,,,,
player,201812160clt,dal,OlawJa00,rec_yds,0,,,,,
player,201812160clt,dal,OlawJa00,rec_td,0,,,,,
player,201812160clt,dal,OlawJa00,rec_long,0,,,,,
player,201812160clt,dal,OlawJa00,fumbles,0,,,,,
player,201812160clt,dal,OlawJa00,fumbles_lost,0,,,,,
player,201812160clt,clt,LuckAn00,pass_cmp,16,,,,,
player,201812160clt,clt,LuckAn00,pass_att,27,,,,,
player,201812160clt,clt,LuckAn00,pass_yds,192,,,,,
player,201812160clt,clt,LuckAn00,pass_td,0,,,,,
player,201812160clt,clt,LuckAn00,pass_int,0,,,,,
player,201812160clt,clt,LuckAn00,pass_sacked,0,,,,,
player,201812160clt,clt,LuckAn00,pass_sacked_yds,0,,,,,
player,201812160clt,clt,LuckAn00,pass_long,37,,,,,
player,201812160clt,clt,LuckAn00,pass_rating,81.1,,,,,
player,201812160clt,clt,LuckAn00,rush_att,6,,,,,
player,201812160clt,clt,LuckAn00,rush_yds,20,,,,,
player,201812160clt,clt,LuckAn00,rush_td,0,,,,,
player,201812160clt,clt,LuckAn00,rush_long,11,,,,,
player,201812160clt,clt,LuckAn00,targets,0,,,,,
player,201812160clt,clt,LuckAn00,rec,0,,,,,
player,201812160clt,clt,LuckAn00,rec_yds,0,,,,,
player,201812160clt,clt,LuckAn00,rec_td,0,,,,,
player,201812160clt,clt,LuckAn00,rec_long,0,,,,,
player,201812160clt,clt,LuckAn00,fumbles,1,,,,,
player,201812160clt,clt,LuckAn00,fumbles_lost,0,,,,,
player,201812160clt,clt,MackMa00,pass_cmp,0,,,,,
player,201812160clt,clt,MackMa00,pass_att,0,,,,,
player,201812160clt,clt,MackMa00,pass_yds,0,,,,,
player,201812160clt,clt,MackMa00,pass_td,0,,,,,
player,201812160clt,clt,MackMa00,pass_int,0,,,,,
player,201812160clt,clt,MackMa00,pass_sacked,0,,,,,
player,201812160clt,clt,MackMa00,pass_sacked_yds,0,,,,,
player,201812160clt,clt,MackMa00,pass_long,0,,,,,
player,201812160clt,clt,MackMa00,pass_rating,,,,,,
player,201812160clt,clt,MackMa00,rush_att,27,,,,,
player,201812160clt,clt,MackMa00,rush_yds,139,,,,,
player,201812160clt,clt,MackMa00,rush_td,2,,,,,
player,201812160clt,clt,MackMa00,rush_long,21,,,,,
player,201812160clt,clt,MackMa00,targets,1,,,,,
player,201812160clt,clt,MackMa00,rec,1,,,,,
player,201812160clt,clt,MackMa00,rec_yds,10,,,,,
player,201812160clt,clt,MackMa00,rec_td,0,,,,,
player,201812160clt,clt,MackMa00,rec_long,10,,,,,
player,201812160clt,clt,MackMa00,fumbles,1,,,,,
player,201812160clt,clt,MackMa00,fumbles_lost,1,,,,,
player,201812160clt,clt,HineNy00,pass_cmp,0,,,,,
player,201812160clt,clt,HineNy00,pass_att,0,,,,,
player,201812160clt,clt,HineNy00,pass_yds,0,,,,,
player,201812160clt,clt,HineNy00,pass_td,0,,,,,
player,201812160clt,clt,HineNy00,pass_int,0,,,,,
player,201812160clt,clt,HineNy00,pass_sacked,0,,,,,
player,201812160clt,clt,HineNy00,pass_sacked_yds,0,,,,,
player,201812160clt,clt,HineNy00,pass_long,0,,,,,
player,201812160clt,clt,HineNy00,pass_rating,,,,,,
player,201812160clt,clt,HineNy00,rush_att,6,,,,,
player,201812160clt,clt,HineNy00,rush_yds,19,,,,,
player,201812160clt,clt,HineNy00,rush_td,0,,,,,
player,201812160clt,clt,HineNy00,rush_long,8,,,,,
player,201812160clt,clt,HineNy00,targets,6,,,,,
player,201812160clt,clt,HineNy00,rec,4,,,,,
player,201812160clt,clt,HineNy00,rec_yds,45,,,,,
player,201812160clt,clt,HineNy00,rec_td,0,,,,,
player,201812160clt,clt,HineNy00,rec_long,19,,,,,
player,201812160clt,clt,HineNy00,fumbles,0,,,,,
player,201812160clt,clt,HineNy00,fumbles_lost,0,,,,,
player,201812160clt,clt,HiltT.00,pass_cmp,0,,,,,
player,201812160clt,clt,HiltT.00,pass_att,0,,,,,
player,201812160clt,clt,HiltT.00,pass_yds,0,,,,,
player,201812160clt,clt,HiltT.00,pass_td,0,,,,,
player,201812160clt,clt,HiltT.00,pass_int,0,,,,,
player,201812160clt,clt,HiltT.00,pass_sacked,0,,,,,
player,201812160clt,clt,HiltT.00,pass_sacked_yds,0,,,,,
player,201812160clt,clt,HiltT.00,pass_long,0,,,,,
player,201812160clt,clt,HiltT.00,pass_rating,,,,,,
player,201812160clt,clt,HiltT.00,rush_att,0,,,,,
player,201812160clt,clt,HiltT.00,rush_yds,0,,,,,
player,201812160clt,clt,HiltT.00,rush_td,0,,,,,
player,201812160clt,clt,HiltT.00,rush_long,0,,,,,
player,201812160clt,clt,HiltT.00,targets,8,,,,,
player,201812160clt,clt,HiltT.00,rec,5,,,,,
player,201812160clt,clt,HiltT.00,rec_yds,85,,,,,
player,201812160clt,clt,HiltT.00,rec_td,0,,,,,
player,201812160clt,clt,HiltT.00,rec_long,37,,,,,
player,201812160clt,clt,HiltT.00,fumbles,0,,,,,
player,201812160clt,clt,HiltT.00,fumbles_lost,0,,,,,
player,201812160clt,clt,GranRy01,pass_cmp,0,,,,,
player,201812160clt,clt,GranRy01,pass_att,0,,,,,
player,201812160clt,clt,GranRy01,pass_yds,0,,,,,
player,201812160clt,clt,GranRy01,pass_td,0,,,,,
player,201812160clt,clt,GranRy01,pass_int,0,,,,,
player,201812160clt,clt,GranRy01,pass_sacked,0,,,,,
player,201812160clt,clt,GranRy01,pass_sacked_yds,0,,,,,
player,201812160clt,clt,GranRy01,pass_long,0,,,,,
player,201812160clt,clt,GranRy01,pass_rating,,,,,,
player,201812160clt,clt,GranRy01,rush_att,0,,,,,
player,201812160clt,clt,GranRy01,rush_yds,0,,,,,
player,201812160clt,clt,GranRy01,rush_td,0,,,,,
player,201812160clt,clt,GranRy01,rush_long,0,,,,,
player,201812160clt,clt,GranRy01,targets,2,,,,,
player,201812160clt,clt,GranRy01,rec,2,,,,,
player,201812160clt,clt,GranRy01,rec_yds,16,,,,,
player,201812160clt,clt,GranRy01,rec_td,0,,,,,
player,201812160clt,clt,GranRy01,rec_long,10,,,,,
player,201812160clt,clt,GranRy01,fumbles,0,,,,,
player,201812160clt,clt,GranRy01,fumbles_lost,0,,,,,
player,201812160clt,clt,PascZa00,pass_cmp,0,,,,,
player,201812160clt,clt,PascZa00,pass_att,0,,,,,
player,201812160clt,clt,PascZa00,pass_yds,0,,,,,
player,201812160clt,clt,PascZa00,pass_td,0,,,,,
player,201812160clt,clt,PascZa00,pass_int,0,,,,,
player,201812160clt,clt,PascZa00,pass_sacked,0,,,,,
player,201812160clt,clt,PascZa00,pass_sacked_yds,0,,,,,
player,201812160clt,clt,PascZa00,pass_long,0,,,,,
player,201812160clt,clt,PascZa00,pass_rating,,,,,,
player,201812160clt,clt,PascZa00,rush_att,0,,,,,
player,201812160clt,clt,PascZa00,rush_yds,0,,,,,
player,201812160clt,clt,PascZa00,rush_td,0,,,,,
player,201812160clt,clt,PascZa00,rush_long,0,,,,,
player,201812160clt,clt,PascZa00,targets,3,,,,,
player,201812160clt,clt,PascZa00,rec,1,,,,,
player,201812160clt,clt,PascZa00,rec_yds,12,,,,,
player,201812160clt,clt,PascZa00,rec_td,0,,,,,
player,201812160clt,clt,PascZa00,rec_long,12,,,,,
player,201812160clt,clt,PascZa00,fumbles,0,,,,,
player,201812160clt,clt,PascZa00,fumbles_lost,0,,,,,
player,201812160clt,clt,RogeCh02,pass_cmp,0,,,,,
player,201812160clt,clt,RogeCh02,pass_att,0,,,,,
player,201812160clt,clt,RogeCh02,pass_yds,0,,,,,
player,201812160clt,clt,RogeCh02,pass_td,0,,,,,
player,201812160clt,clt,RogeCh02,pass_int,0,,,,,
player,201812160clt,clt,RogeCh02,pass_sacked,0,,,,,
player,201812160clt,clt,RogeCh02,pass_sacked_yds,0,,,,,
player,201812160clt,clt,RogeCh02,pass_long,0,,,,,
player,201812160clt,clt,RogeCh02,pass_rating,,,,,,
player,201812160clt,clt,RogeCh02,rush_att,0,,,,,
player,201812160clt,clt,RogeCh02,rush_yds,0,,,,,
player,201812160clt,clt,RogeCh02,rush_td,0,,,,,
player,201812160clt,clt,RogeCh02,rush_long,0,,,,,
player,201812160clt,clt,RogeCh02,targets,1,,,,,
player,201812160clt,clt,RogeCh02,rec,1,,,,,
player,201812160clt,clt,RogeCh02,rec_yds,10,,,,,
player,201812160clt,clt,RogeCh02,rec_td,0,,,,,
player,201812160clt,clt,RogeCh02,rec_long,10,,,,,
player,201812160clt,clt,RogeCh02,fumbles,0,,,,,
player,201812160clt,clt,RogeCh02,fumbles_lost,0,,,,,
player,201812160clt,clt,EbroEr00,pass_cmp,0,,,,,
player,201812160clt,clt,EbroEr00,pass_att,0,,,,,
player,201812160clt,clt,EbroEr00,pass_yds,0,,,,,
player,201812160clt,clt,EbroEr00,pass_td,0,,,,,
player,201812160clt,clt,EbroEr00,pass_int,0,,,,,
player,201812160clt,clt,EbroEr00,pass_sacked,0,,,,,
player,201812160clt,clt,EbroEr00,pass_sacked_yds,0,,,,,
player,201812160clt,clt,EbroEr00,pass_long,0,,,,,
player,201812160clt,clt,EbroEr00,pass_rating,,,,,,
player,201812160clt,clt,EbroEr00,rush_att,0,,,,,
player,201812160clt,clt,EbroEr00,rush_yds,0,,,,,
player,201812160clt,clt,EbroEr00,rush_td,0,,,,,
player,201812160clt,clt,EbroEr00,rush_long,0,,,,,
player,201812160clt,clt,EbroEr00,targets,3,,,,,
player,201812160clt,clt,EbroEr00,rec,1,,,,,
player,201812160clt,clt,EbroEr00,rec_yds,8,,,,,
player,201812160clt,clt,EbroEr00,rec_td,0,,,,,
player,201812160clt,clt,EbroEr00,rec_long,8,,,,,
player,201812160clt,clt,EbroEr00,fumbles,0,,,,,
player,201812160clt,clt,EbroEr00,fumbles_lost,0,,,,,
player,201812160clt,clt,WilkJo01,pass_cmp,0,,,,,
player,201812160clt,clt,WilkJo01,pass_att,0,,,,,
player,201812160clt,clt,WilkJo01,pass_yds,0,,,,,
player,201812160clt,clt,WilkJo01,pass_td,0,,,,,
player,201812160clt,clt,WilkJo01,pass_int,0,,,,,
player,201812160clt,clt,WilkJo01,pass_sacked,0,,,,,
player,201812160clt,clt,WilkJo01,pass_sacked_yds,0,,,,,
player,201812160clt,clt,WilkJo01,pass_long,0,,,,,
player,201812160clt,clt,WilkJo01,pass_rating,,,,,,
player,201812160clt,clt,WilkJo01,rush_att,0,,,,,
player,201812160clt,clt,WilkJo01,rush_yds,0,,,,,
player,201812160clt,clt,WilkJo01,rush_td,0,,,,,
player,201812160clt,clt,WilkJo01,rush_long,0,,,,,
player,201812160clt,clt,WilkJo01,targets,1,,,,,
player,201812160clt,clt,WilkJo01,rec,1,,,,,
player,201812160clt,clt,WilkJo01,rec_yds,6,,,,,
player,201812160clt,clt,WilkJo01,rec_td,0,,,,,
player,201812160clt,clt,WilkJo01,rec_long,6,,,,,
player,201812160clt,clt,WilkJo01,fumbles,0,,,,,
player,201812160clt,clt,WilkJo01,fumbles_lost,0,,,,,
player,201812160clt,clt,InmaDo00,pass_cmp,0,,,,,
player,201812160clt,clt,InmaDo00,pass_att,0,,,,,
player,201812160clt,clt,InmaDo00,pass_yds,0,,,,,
player,201812160clt,clt,InmaDo00,pass_td,0,,,,,
player,201812160clt,clt,InmaDo00,pass_int,0,,,,,
player,201812160clt,clt,InmaDo00,pass_sacked,0,,,,,
player,201812160clt,clt,InmaDo00,pass_sacked_yds,0,,,,,
player,201812160clt,clt,InmaDo00,pass_long,0,,,,,
player,201812160clt,clt,InmaDo00,pass_rating,,,,,,
player,201812160clt,clt,InmaDo00,rush_att,0,,,,,
player,201812160clt,clt,InmaDo00,rush_yds,0,,,,,
player,201812160clt,clt,InmaDo00,rush_td,0,,,,,
player,201812160clt,clt,InmaDo00,rush_long,0,,,,,
player,201812160clt,clt,InmaDo00,targets,1,,,,,
player,201812160clt,clt,InmaDo00,rec,0,,,,,
player,201812160clt,clt,InmaDo00,rec_yds,0,,,,,
player,201812160clt,clt,InmaDo00,rec_td,0,,,,,
player,201812160clt,clt,InmaDo00,rec_long,0,,,,,
player,201812160clt,clt,InmaDo00,fumbles,0,,,,,
player,201812160clt,clt,InmaDo00,fumbles_lost,0,,,,,
player,201812160clt,dal,SmitJa05,def_int,0,,,,,
player,201812160clt,dal,SmitJa05,def_int_yds,0,,,,,
player,201812160clt,dal,SmitJa05,def_int_td,0,,,,,
player,201812160clt,dal,SmitJa05,def_int_long,0,,,,,
player,201812160clt,dal,SmitJa05,pass_defended,0,,,,,
player,201812160clt,dal,SmitJa05,sacks,0.0,,,,,
player,201812160clt,dal,SmitJa05,tackles_combined,10,,,,,
player,201812160clt,dal,SmitJa05,tackles_solo,9,,,,,
player,201812160clt,dal,SmitJa05,tackles_assists,1,,,,,
player,201812160clt,dal,SmitJa05,tackles_loss,0,,,,,
player,201812160clt,dal,SmitJa05,qb_hits,0,,,,,
player,201812160clt,dal,SmitJa05,fumbles_rec,0,,,,,
player,201812160clt,dal,SmitJa05,fumbles_rec_yds,0,,,,,
player,201812160clt,dal,SmitJa05,fumbles_rec_td,0,,,,,
player,201812160clt,dal,SmitJa05,fumbles_forced,0,,,,,
player,201812160clt,dal,HeatJe00,def_int,0,,,,,
player,201812160clt,dal,HeatJe00,def_int_yds,0,,,,,
player,201812160clt,dal,HeatJe00,def_int_td,0,,,,,
player,201812160clt,dal,HeatJe00,def_int_long,0,,,,,
player,201812160clt,dal,HeatJe00,pass_defended,0,,,,,
player,201812160clt,dal,HeatJe00,sacks,0.0,,,,,
player,201812160clt,dal,HeatJe00,tackles_combined,9,,,,,
player,201812160clt,dal,HeatJe00,tackles_solo,7,,,,,
player,201812160clt,dal,HeatJe00,tackles_assists,2,,,,,
player,201812160clt,dal,HeatJe00,tackles_loss,0,,,,,
player,201812160clt,dal,HeatJe00,qb_hits,0,,,,,
player,201812160clt,dal,HeatJe00,fumbles_rec,0,,,,,
player,201812160clt,dal,HeatJe00,fumbles_rec_yds,0,,,,,
player,201812160clt,dal,HeatJe00,fumbles_rec_td,0,,,,,
player,201812160clt,dal,HeatJe00,fumbles_forced,0,,,,,
player,201812160clt,dal,VandLe00,def_int,0,,,,,
player,201812160clt,dal,VandLe00,def_int_yds,0,,,,,
