game,2018,12,20181125,201811250min,gnb,"Green Bay Packers",17,min,"Minnesota Vikings",24
player,201811250min,gnb,JoneAa00,fumbles_lost,0,,,,,
player,201811250min,gnb,St.BEq00,pass_cmp,0,,,,,
player,201811250min,gnb,St.BEq00,pass_att,0,,,,,
player,201811250min,gnb,St.BEq00,pass_yds,0,,,,,
player,201811250min,gnb,St.BEq00,pass_td,0,,,,,
player,201811250min,gnb,St.BEq00,pass_int,0,,,,,
player,201811250min,gnb,St.BEq00,pass_sacked,0,,,,,
player,201811250min,gnb,St.BEq00,pass_sacked_yds,0,,,,,
player,201811250min,gnb,St.BEq00,pass_long,0,,,,,
player,201811250min,gnb,St.BEq00,pass_rating,,,,,,
player,201811250min,gnb,St.BEq00,rush_att,1,,,,,
player,201811250min,gnb,St.BEq00,rush_yds,5,,,,,
player,201811250min,gnb,St.BEq00,rush_td,0,,,,,
player,201811250min,gnb,St.BEq00,rush_long,5,,,,,
player,201811250min,gnb,St.BEq00,targets,5,,,,,
player,201811250min,gnb,St.BEq00,rec,3,,,,,
player,201811250min,gnb,St.BEq00,rec_yds,53,,,,,
player,201811250min,gnb,St.BEq00,rec_td,0,,,,,
player,201811250min,gnb,St.BEq00,rec_long,23,,,,,
player,201811250min,gnb,St.BEq00,fumbles,0,,,,,
player,201811250min,gnb,St.BEq00,fumbles_lost,0,,,,,
player,201811250min,gnb,WillJa06,pass_cmp,0,,,,,
player,201811250min,gnb,WillJa06,pass_att,0,,,,,
player,201811250min,gnb,WillJa06,pass_yds,0,,,,,
player,201811250min,gnb,WillJa06,pass_td,0,,,,,
player,201811250min,gnb,WillJa06,pass_int,0,,,,,
player,201811250min,gnb,WillJa06,pass_sacked,0,,,,,
player,201811250min,gnb,WillJa06,pass_sacked_yds,0,,,,,
player,201811250min,gnb,WillJa06,pass_long,0,,,,,
player,201811250min,gnb,WillJa06,pass_rating,,,,,,
player,201811250min,gnb,WillJa06,rush_att,1,,,,,
player,201811250min,gnb,WillJa06,rush_yds,5,,,,,
player,201811250min,gnb,WillJa06,rush_td,0,,,,,
player,201811250min,gnb,WillJa06,rush_long,5,,,,,
player,201811250min,gnb,WillJa06,targets,0,,,,,
player,201811250min,gnb,WillJa06,rec,0,,,,,
player,201811250min,gnb,WillJa06,rec_yds,0,,,,,
player,201811250min,gnb,WillJa06,rec_td,0,,,,,
player,201811250min,gnb,WillJa06,rec_long,0,,,,,
player,201811250min,gnb,WillJa06,fumbles,0,,,,,
player,201811250min,gnb,WillJa06,fumbles_lost,0,,,,,
player,201811250min,gnb,AdamDa01,pass_cmp,0,,,,,
player,201811250min,gnb,AdamDa01,pass_att,0,,,,,
player,201811250min,gnb,AdamDa01,pass_yds,0,,,,,
player,201811250min,gnb,AdamDa01,pass_td,0,,,,,
player,201811250min,gnb,AdamDa01,pass_int,0,,,,,
player,201811250min,gnb,AdamDa01,pass_sacked,0,,,,,
player,201811250min,gnb,AdamDa01,pass_sacked_yds,0,,,,,
player,201811250min,gnb,AdamDa01,pass_long,0,,,,,
player,201811250min,gnb,AdamDa01,pass_rating,,,,,,
player,201811250min,gnb,AdamDa01,rush_att,0,,,,,
player,201811250min,gnb,AdamDa01,rush_yds,0,,,,,
player,201811250min,gnb,AdamDa01,rush_td,0,,,,,
player,201811250min,gnb,AdamDa01,rush_long,0,,,,,
player,201811250min,gnb,AdamDa01,targets,8,,,,,
player,201811250min,gnb,AdamDa01,rec,5,,,,,
player,201811250min,gnb,AdamDa01,rec_yds,69,,,,,
player,201811250min,gnb,AdamDa01,rec_td,1,,,,,
player,201811250min,gnb,AdamDa01,rec_long,36,,,,,
player,201811250min,gnb,AdamDa01,fumbles,0,,,,,
player,201811250min,gnb,AdamDa01,fumbles_lost,0,,,,,
player,201811250min,gnb,GrahJi00,pass_cmp,0,,,,,
player,201811250min,gnb,GrahJi00,pass_att,0,,,,,
player,201811250min,gnb,GrahJi00,pass_yds,0,,,,,
player,201811250min,gnb,GrahJi00,pass_td,0,,,,,
player,201811250min,gnb,GrahJi00,pass_int,0,,,,,
player,201811250min,gnb,GrahJi00,pass_sacked,0,,,,,
player,201811250min,gnb,GrahJi00,pass_sacked_yds,0,,,,,
player,201811250min,gnb,GrahJi00,pass_long,0,,,,,
player,201811250min,gnb,GrahJi00,pass_rating,,,,,,
player,201811250min,gnb,GrahJi00,rush_att,0,,,,,
player,201811250min,gnb,GrahJi00,rush_yds,0,,,,,
player,201811250min,gnb,GrahJi00,rush_td,0,,,,,
player,201811250min,gnb,GrahJi00,rush_long,0,,,,,
player,201811250min,gnb,GrahJi00,targets,4,,,,,
player,201811250min,gnb,GrahJi00,rec,2,,,,,
player,201811250min,gnb,GrahJi00,rec_yds,34,,,,,
player,201811250min,gnb,GrahJi00,rec_td,0,,,,,
player,201811250min,gnb,GrahJi00,rec_long,25,,,,,
player,201811250min,gnb,GrahJi00,fumbles,0,,,,,
player,201811250min,gnb,GrahJi00,fumbles_lost,0,,,,,
player,201811250min,gnb,KendLa00,pass_cmp,0,,,,,
player,201811250min,gnb,KendLa00,pass_att,0,,,,,
player,201811250min,gnb,KendLa00,pass_yds,0,,,,,
player,201811250min,gnb,KendLa00,pass_td,0,,,,,
player,201811250min,gnb,KendLa00,pass_int,0,,,,,
player,201811250min,gnb,KendLa00,pass_sacked,0,,,,,
player,201811250min,gnb,KendLa00,pass_sacked_yds,0,,,,,
player,201811250min,gnb,KendLa00,pass_long,0,,,,,
player,201811250min,gnb,KendLa00,pass_rating,,,,,,
player,201811250min,gnb,KendLa00,rush_att,0,,,,,
player,201811250min,gnb,KendLa00,rush_yds,0,,,,,
player,201811250min,gnb,KendLa00,rush_td,0,,,,,
player,201811250min,gnb,KendLa00,rush_long,0,,,,,
player,201811250min,gnb,KendLa00,targets,2,,,,,
player,201811250min,gnb,KendLa00,rec,2,,,,,
player,201811250min,gnb,KendLa00,rec_yds,14,,,,,
player,201811250min,gnb,KendLa00,rec_td,0,,,,,
player,201811250min,gnb,KendLa00,rec_long,8,,,,,
player,201811250min,gnb,KendLa00,fumbles,0,,,,,
player,201811250min,gnb,KendLa00,fumbles_lost,0,,,,,
player,201811250min,gnb,LewiMa00,pass_cmp,0,,,,,
player,201811250min,gnb,LewiMa00,pass_att,0,,,,,
player,201811250min,gnb,LewiMa00,pass_yds,0,,,,,
player,201811250min,gnb,LewiMa00,pass_td,0,,,,,
player,201811250min,gnb,LewiMa00,pass_int,0,,,,,
player,201811250min,gnb,LewiMa00,pass_sacked,0,,,,,
player,201811250min,gnb,LewiMa00,pass_sacked_yds,0,,,,,
player,201811250min,gnb,LewiMa00,pass_long,0,,,,,
player,201811250min,gnb,LewiMa00,pass_rating,,,,,,
player,201811250min,gnb,LewiMa00,rush_att,0,,,,,
player,201811250min,gnb,LewiMa00,rush_yds,0,,,,,
player,201811250min,gnb,LewiMa00,rush_td,0,,,,,
player,201811250min,gnb,LewiMa00,rush_long,0,,,,,
player,201811250min,gnb,LewiMa00,targets,1,,,,,
player,201811250min,gnb,LewiMa00,rec,1,,,,,
player,201811250min,gnb,LewiMa00,rec_yds,4,,,,,
player,201811250min,gnb,LewiMa00,rec_td,0,,,,,
player,201811250min,gnb,LewiMa00,rec_long,4,,,,,
player,201811250min,gnb,LewiMa00,fumbles,0,,,,,
player,201811250min,gnb,LewiMa00,fumbles_lost,0,,,,,
player,201811250min,gnb,ValdMa00,pass_cmp,0,,,,,
player,201811250min,gnb,ValdMa00,pass_att,0,,,,,
player,201811250min,gnb,ValdMa00,pass_yds,0,,,,,
player,201811250min,gnb,ValdMa00,pass_td,0,,,,,
player,201811250min,gnb,ValdMa00,pass_int,0,,,,,
player,201811250min,gnb,ValdMa00,pass_sacked,0,,,,,
player,201811250min,gnb,ValdMa00,pass_sacked_yds,0,,,,,
player,201811250min,gnb,ValdMa00,pass_long,0,,,,,
player,201811250min,gnb,ValdMa00,pass_rating,,,,,,
player,201811250min,gnb,ValdMa00,rush_att,0,,,,,
player,201811250min,gnb,ValdMa00,rush_yds,0,,,,,
player,201811250min,gnb,ValdMa00,rush_td,0,,,,,
player,201811250min,gnb,ValdMa00,rush_long,0,,,,,
player,201811250min,gnb,ValdMa00,targets,2,,,,,
player,201811250min,gnb,ValdMa00,rec,1,,,,,
player,201811250min,gnb,ValdMa00,rec_yds,3,,,,,
player,201811250min,gnb,ValdMa00,rec_td,0,,,,,
player,201811250min,gnb,ValdMa00,rec_long,3,,,,,
player,201811250min,gnb,ValdMa00,fumbles,0,,,,,
player,201811250min,gnb,ValdMa00,fumbles_lost,0,,,,,
player,201811250min,min,CousKi00,pass_cmp,29,,,,,
player,201811250min,min,CousKi00,pass_att,38,,,,,
player,201811250min,min,CousKi00,pass_yds,342,,,,,
player,201811250min,min,CousKi00,pass_td,3,,,,,
player,201811250min,min,CousKi00,pass_int,0,,,,,
player,201811250min,min,CousKi00,pass_sacked,2,,,,,
player,201811250min,min,CousKi00,pass_sacked_yds,17,,,,,
player,201811250min,min,CousKi00,pass_long,33,,,,,
player,201811250min,min,CousKi00,pass_rating,129.5,,,,,
player,201811250min,min,CousKi00,rush_att,6,,,,,
player,201811250min,min,CousKi00,rush_yds,17,,,,,
player,201811250min,min,CousKi00,rush_td,0,,,,,
player,201811250min,min,CousKi00,rush_long,11,,,,,
player,201811250min,min,CousKi00,targets,0,,,,,
player,201811250min,min,CousKi00,rec,0,,,,,
player,201811250min,min,CousKi00,rec_yds,0,,,,,
player,201811250min,min,CousKi00,rec_td,0,,,,,
player,201811250min,min,CousKi00,rec_long,0,,,,,
player,201811250min,min,CousKi00,fumbles,0,,,,,
player,201811250min,min,CousKi00,fumbles_lost,0,,,,,
player,201811250min,min,MurrLa00,pass_cmp,0,,,,,
player,201811250min,min,MurrLa00,pass_att,0,,,,,
player,201811250min,min,MurrLa00,pass_yds,0,,,,,
player,201811250min,min,MurrLa00,pass_td,0,,,,,
player,201811250min,min,MurrLa00,pass_int,0,,,,,
player,201811250min,min,MurrLa00,pass_sacked,0,,,,,
player,201811250min,min,MurrLa00,pass_sacked_yds,0,,,,,
player,201811250min,min,MurrLa00,pass_long,0,,,,,
player,201811250min,min,MurrLa00,pass_rating,,,,,,
player,201811250min,min,MurrLa00,rush_att,11,,,,,
player,201811250min,min,MurrLa00,rush_yds,33,,,,,
player,201811250min,min,MurrLa00,rush_td,0,,,,,
player,201811250min,min,MurrLa00,rush_long,8,,,,,
player,201811250min,min,MurrLa00,targets,0,,,,,
player,201811250min,min,MurrLa00,rec,0,,,,,
player,201811250min,min,MurrLa00,rec_yds,0,,,,,
player,201811250min,min,MurrLa00,rec_td,0,,,,,
player,201811250min,min,MurrLa00,rec_long,0,,,,,
player,201811250min,min,MurrLa00,fumbles,0,,,,,
player,201811250min,min,MurrLa00,fumbles_lost,0,,,,,
player,201811250min,min,CookDa01,pass_cmp,0,,,,,
player,201811250min,min,CookDa01,pass_att,0,,,,,
player,201811250min,min,CookDa01,pass_yds,0,,,,,
player,201811250min,min,CookDa01,pass_td,0,,,,,
player,201811250min,min,CookDa01,pass_int,0,,,,,
player,201811250min,min,CookDa01,pass_sacked,0,,,,,
player,201811250min,min,CookDa01,pass_sacked_yds,0,,,,,
player,201811250min,min,CookDa01,pass_long,0,,,,,
player,201811250min,min,CookDa01,pass_rating,,,,,,
player,201811250min,min,CookDa01,rush_att,10,,,,,
player,201811250min,min,CookDa01,rush_yds,29,,,,,
player,201811250min,min,CookDa01,rush_td,0,,,,,
player,201811250min,min,CookDa01,rush_long,9,,,,,
player,201811250min,min,CookDa01,targets,3,,,,,
player,201811250min,min,CookDa01,rec,3,,,,,
player,201811250min,min,CookDa01,rec_yds,47,,,,,
player,201811250min,min,CookDa01,rec_td,1,,,,,
player,201811250min,min,CookDa01,rec_long,26,,,,,
player,201811250min,min,CookDa01,fumbles,0,,,,,
player,201811250min,min,CookDa01,fumbles_lost,0,,,,,
player,201811250min,min,DiggSt00,pass_cmp,0,,,,,
player,201811250min,min,DiggSt00,pass_att,0,,,,,
player,201811250min,min,DiggSt00,pass_yds,0,,,,,
player,201811250min,min,DiggSt00,pass_td,0,,,,,
player,201811250min,min,DiggSt00,pass_int,0,,,,,
player,201811250min,min,DiggSt00,pass_sacked,0,,,,,
player,201811250min,min,DiggSt00,pass_sacked_yds,0,,,,,
player,201811250min,min,DiggSt00,pass_long,0,,,,,
player,201811250min,min,DiggSt00,pass_rating,,,,,,
player,201811250min,min,DiggSt00,rush_att,1,,,,,
player,201811250min,min,DiggSt00,rush_yds,12,,,,,
player,201811250min,min,DiggSt00,rush_td,0,,,,,
player,201811250min,min,DiggSt00,rush_long,12,,,,,
player,201811250min,min,DiggSt00,targets,11,,,,,
player,201811250min,min,DiggSt00,rec,8,,,,,
player,201811250min,min,DiggSt00,rec_yds,77,,,,,
player,201811250min,min,DiggSt00,rec_td,1,,,,,
player,201811250min,min,DiggSt00,rec_long,30,,,,,
player,201811250min,min,DiggSt00,fumbles,0,,,,,
player,201811250min,min,DiggSt00,fumbles_lost,0,,,,,
player,201811250min,min,ThieAd00,pass_cmp,0,,,,,
player,201811250min,min,ThieAd00,pass_att,0,,,,,
player,201811250min,min,ThieAd00,pass_yds,0,,,,,
player,201811250min,min,ThieAd00,pass_td,0,,,,,
player,201811250min,min,ThieAd00,pass_int,0,,,,,
player,201811250min,min,ThieAd00,pass_sacked,0,,,,,
player,201811250min,min,ThieAd00,pass_sacked_yds,0,,,,,
player,201811250min,min,ThieAd00,pass_long,0,,,,,
player,201811250min,min,ThieAd00,pass_rating,,,,,,
player,201811250min,min,ThieAd00,rush_att,0,,,,,
player,201811250min,min,ThieAd00,rush_yds,0,,,,,
player,201811250min,min,ThieAd00,rush_td,0,,,,,
player,201811250min,min,ThieAd00,rush_long,0,,,,,
player,201811250min,min,ThieAd00,targets,9,,,,,
player,201811250min,min,ThieAd00,rec,8,,,,,
player,201811250min,min,ThieAd00,rec_yds,125,,,,,
player,201811250min,min,ThieAd00,rec_td,1,,,,,
player,201811250min,min,ThieAd00,rec_long,33,,,,,
player,201811250min,min,ThieAd00,fumbles,0,,,,,
player,201811250min,min,ThieAd00,fumbles_lost,0,,,,,
player,201811250min,min,RudoKy00,pass_cmp,0,,,,,
player,201811250min,min,RudoKy00,pass_att,0,,,,,
player,201811250min,min,RudoKy00,pass_yds,0,,,,,
player,201811250min,min,RudoKy00,pass_td,0,,,,,
player,201811250min,min,RudoKy00,pass_int,0,,,,,
player,201811250min,min,RudoKy00,pass_sacked,0,,,,,
player,201811250min,min,RudoKy00,pass_sacked_yds,0,,,,,
player,201811250min,min,RudoKy00,pass_long,0,,,,,
player,201811250min,min,RudoKy00,pass_rating,,,,,,
player,201811250min,min,RudoKy00,rush_att,0,,,,,
player,201811250min,min,RudoKy00,rush_yds,0,,,,,
player,201811250min,min,RudoKy00,rush_td,0,,,,,
player,201811250min,min,RudoKy00,rush_long,0,,,,,
player,201811250min,min,RudoKy00,targets,7,,,,,
player,201811250min,min,RudoKy00,rec,7,,,,,
player,201811250min,min,RudoKy00,rec_yds,63,,,,,
player,201811250min,min,RudoKy00,rec_td,0,,,,,
player,201811250min,min,RudoKy00,rec_long,17,,,,,
player,201811250min,min,RudoKy00,fumbles,0,,,,,
player,201811250min,min,RudoKy00,fumbles_lost,0,,,,,
player,201811250min,min,HamxC.00,pass_cmp,0,,,,,
player,201811250min,min,HamxC.00,pass_att,0,,,,,
player,201811250min,min,HamxC.00,pass_yds,0,,,,,
player,201811250min,min,HamxC.00,pass_td,0,,,,,
player,201811250min,min,HamxC.00,pass_int,0,,,,,
player,201811250min,min,HamxC.00,pass_sacked,0,,,,,
player,201811250min,min,HamxC.00,pass_sacked_yds,0,,,,,
player,201811250min,min,HamxC.00,pass_long,0,,,,,
player,201811250min,min,HamxC.00,pass_rating,,,,,,
player,201811250min,min,HamxC.00,rush_att,1,,,,,
player,201811250min,min,HamxC.00,rush_yds,0,,,,,
player,201811250min,min,HamxC.00,rush_td,0,,,,,
player,201811250min,min,HamxC.00,rush_long,0,,,,,
player,201811250min,min,HamxC.00,targets,1,,,,,
player,201811250min,min,HamxC.00,rec,1,,,,,
player,201811250min,min,HamxC.00,rec_yds,13,,,,,
player,201811250min,min,HamxC.00,rec_td,0,,,,,
player,201811250min,min,HamxC.00,rec_long,13,,,,,
player,201811250min,min,HamxC.00,fumbles,0,,,,,
player,201811250min,min,HamxC.00,fumbles_lost,0,,,,,
player,201811250min,min,RobiAl00,pass_cmp,0,,,,,
player,201811250min,min,RobiAl00,pass_att,0,,,,,
player,201811250min,min,RobiAl00,pass_yds,0,,,,,
player,201811250min,min,RobiAl00,pass_td,0,,,,,
player,201811250min,min,RobiAl00,pass_int,0,,,,,
player,201811250min,min,RobiAl00,pass_sacked,0,,,,,
player,201811250min,min,RobiAl00,pass_sacked_yds,0,,,,,
player,201811250min,min,RobiAl00,pass_long,0,,,,,
player,201811250min,min,RobiAl00,pass_rating,,,,,,
player,201811250min,min,RobiAl00,rush_att,0,,,,,
player,201811250min,min,RobiAl00,rush_yds,0,,,,,
player,201811250min,min,RobiAl00,rush_td,0,,,,,
player,201811250min,min,RobiAl00,rush_long,0,,,,,
player,201811250min,min,RobiAl00,targets,2,,,,,
player,201811250min,min,RobiAl00,rec,1,,,,,
player,201811250min,min,RobiAl00,rec_yds,11,,,,,
player,201811250min,min,RobiAl00,rec_td,0,,,,,
player,201811250min,min,RobiAl00,rec_long,11,,,,,
player,201811250min,min,RobiAl00,fumbles,0,,,,,
player,201811250min,min,RobiAl00,fumbles_lost,0,,,,,
player,201811250min,min,TreaLa00,pass_cmp,0,,,,,
player,201811250min,min,TreaLa00,pass_att,0,,,,,
player,201811250min,min,TreaLa00,pass_yds,0,,,,,
player,201811250min,min,TreaLa00,pass_td,0,,,,,
player,201811250min,min,TreaLa00,pass_int,0,,,,,
player,201811250min,min,TreaLa00,pass_sacked,0,,,,,
player,201811250min,min,TreaLa00,pass_sacked_yds,0,,,,,
player,201811250min,min,TreaLa00,pass_long,0,,,,,
player,201811250min,min,TreaLa00,pass_rating,,,,,,
player,201811250min,min,TreaLa00,rush_att,0,,,,,
player,201811250min,min,TreaLa00,rush_yds,0,,,,,
player,201811250min,min,TreaLa00,rush_td,0,,,,,
player,201811250min,min,TreaLa00,rush_long,0,,,,,
player,201811250min,min,TreaLa00,targets,3,,,,,
player,201811250min,min,TreaLa00,rec,1,,,,,
player,201811250min,min,TreaLa00,rec_yds,6,,,,,
player,201811250min,min,TreaLa00,rec_td,0,,,,,
player,201811250min,min,TreaLa00,rec_long,6,,,,,
player,201811250min,min,TreaLa00,fumbles,0,,,,,
player,201811250min,min,TreaLa00,fumbles_lost,0,,,,,
player,201811250min,min,AbduAm00,pass_cmp,0,,,,,
player,201811250min,min,AbduAm00,pass_att,0,,,,,
player,201811250min,min,AbduAm00,pass_yds,0,,,,,
player,201811250min,min,AbduAm00,pass_td,0,,,,,
player,201811250min,min,AbduAm00,pass_int,0,,,,,
player,201811250min,min,AbduAm00,pass_sacked,0,,,,,
player,201811250min,min,AbduAm00,pass_sacked_yds,0,,,,,
player,201811250min,min,AbduAm00,pass_long,0,,,,,
player,201811250min,min,AbduAm00,pass_rating,,,,,,
player,201811250min,min,AbduAm00,rush_att,0,,,,,
player,201811250min,min,AbduAm00,rush_yds,0,,,,,
player,201811250min,min,AbduAm00,rush_td,0,,,,,
player,201811250min,min,AbduAm00,rush_long,0,,,,,
player,201811250min,min,AbduAm00,targets,1,,,,,
player,201811250min,min,AbduAm00,rec,0,,,,,
player,201811250min,min,AbduAm00,rec_yds,0,,,,,
player,201811250min,min,AbduAm00,rec_td,0,,,,,
player,201811250min,min,AbduAm00,rec_long,0,,,,,
player,201811250min,min,AbduAm00,fumbles,0,,,,,
player,201811250min,min,AbduAm00,fumbles_lost,0,,,,,
player,201811250min,gnb,ClarKe01,def_int,0,,,,,
player,201811250min,gnb,ClarKe01,def_int_yds,0,,,,,
player,201811250min,gnb,ClarKe01,def_int_td,0,,,,,
player,201811250min,gnb,ClarKe01,def_int_long,0,,,,,
player,201811250min,gnb,ClarKe01,pass_defended,0,,,,,
player,201811250min,gnb,ClarKe01,sacks,1.0,,,,,
player,201811250min,gnb,ClarKe01,tackles_combined,4,,,,,
player,201811250min,gnb,ClarKe01,tackles_solo,3,,,,,
player,201811250min,gnb,ClarKe01,tackles_assists,1,,,,,
player,201811250min,gnb,ClarKe01,tackles_loss,1,,,,,
player,201811250min,gnb,ClarKe01,qb_hits,1,,,,,
player,201811250min,gnb,ClarKe01,fumbles_rec,0,,,,,
player,201811250min,gnb,ClarKe01,fumbles_rec_yds,0,,,,,
player,201811250min,gnb,ClarKe01,fumbles_rec_td,0,,,,,
player,201811250min,gnb,ClarKe01,fumbles_forced,0,,,,,
player,201811250min,gnb,LowrDe00,def_int,0,,,,,
player,201811250min,gnb,LowrDe00,def_int_yds,0,,,,,
player,201811250min,gnb,LowrDe00,def_int_td,0,,,,,
player,201811250min,gnb,LowrDe00,def_int_long,0,,,,,
player,201811250min,gnb,LowrDe00,pass_defended,0,,,,,
player,201811250min,gnb,LowrDe00,sacks,1.0,,,,,
player,201811250min,gnb,LowrDe00,tackles_combined,3,,,,,
player,201811250min,gnb,LowrDe00,tackles_solo,2,,,,,
player,201811250min,gnb,LowrDe00,tackles_assists,1,,,,,
player,201811250min,gnb,LowrDe00,tackles_loss,2,,,,,
player,201811250min,gnb,LowrDe00,qb_hits,2,,,,,
player,201811250min,gnb,LowrDe00,fumbles_rec,0,,,,,
player,201811250min,gnb,LowrDe00,fumbles_rec_yds,0,,,,,
player,201811250min,gnb,LowrDe00,fumbles_rec_td,0,,,,,
player,201811250min,gnb,LowrDe00,fumbles_forced,0,,,,,
player,201811250min,gnb,MartBl01,def_int,0,,,,,
player,201811250min,gnb,MartBl01,def_int_yds,0,,,,,
player,201811250min,gnb,MartBl01,def_int_td,0,,,,,
player,201811250min,gnb,MartBl01,def_int_long,0,,,,,
player,201811250min,gnb,MartBl01,pass_defended,0,,,,,
player,201811250min,gnb,MartBl01,sacks,0.0,,,,,
player,201811250min,gnb,MartBl01,tackles_combined,12,,,,,
player,201811250min,gnb,MartBl01,tackles_solo,6,,,,,
player,201811250min,gnb,MartBl01,tackles_assists,6,,,,,
player,201811250min,gnb,MartBl01,tackles_loss,0,,,,,
player,201811250min,gnb,MartBl01,qb_hits,0,,,,,
player,201811250min,gnb,MartBl01,fumbles_rec,0,,,,,
player,201811250min,gnb,MartBl01,fumbles_rec_yds,0,,,,,
player,201811250min,gnb,MartBl01,fumbles_rec_td,0,,,,,
player,201811250min,gnb,MartBl01,fumbles_forced,0,,,,,
player,201811250min,gnb,CampIb00,def_int,0,,,,,
player,201811250min,gnb,CampIb00,def_int_yds,0,,,,,
player,201811250min,gnb,CampIb00,def_int_td,0,,,,,
player,201811250min,gnb,CampIb00,def_int_long,0,,,,,
player,201811250min,gnb,CampIb00,pass_defended,0,,,,,
player,201811250min,gnb,CampIb00,sacks,0.0,,,,,
player,201811250min,gnb,CampIb00,tackles_combined,8,,,,,
player,201811250min,gnb,CampIb00,tackles_solo,5,,,,,
player,201811250min,gnb,CampIb00,tackles_assists,3,,,,,
player,201811250min,gnb,CampIb00,tackles_loss,0,,,,,
player,201811250min,gnb,CampIb00,qb_hits,0,,,,,
player,201811250min,gnb,CampIb00,fumbles_rec,0,,,,,
player,201811250min,gnb,CampIb00,fumbles_rec_yds,0,,,,,
player,201811250min,gnb,CampIb00,fumbles_rec_td,0,,,,,
player,201811250min,gnb,CampIb00,fumbles_forced,0,,,,,
player,201811250min,gnb,JackJo01,def_int,0,,,,,
player,201811250min,gnb,JackJo01,def_int_yds,0,,,,,
player,201811250min,gnb,JackJo01,def_int_td,0,,,,,
player,201811250min,gnb,JackJo01,def_int_long,0,,,,,
player,201811250min,gnb,JackJo01,pass_defended,0,,,,,
