game,2018,14,20181209,201812090crd,det,"Detroit Lions",17,crd,"Arizona Cardinals",3
player,201812090crd,det,ToilLe00,pass_cmp,0,,,,,
player,201812090crd,det,ToilLe00,pass_att,0,,,,,
player,201812090crd,det,ToilLe00,pass_yds,0,,,,,
player,201812090crd,det,ToilLe00,pass_td,0,,,,,
player,201812090crd,det,ToilLe00,pass_int,0,,,,,
player,201812090crd,det,ToilLe00,pass_sacked,0,,,,,
player,201812090crd,det,ToilLe00,pass_sacked_yds,0,,,,,
player,201812090crd,det,ToilLe00,pass_long,0,,,,,
player,201812090crd,det,ToilLe00,pass_rating,,,,,,
player,201812090crd,det,ToilLe00,rush_att,0,,,,,
player,201812090crd,det,ToilLe00,rush_yds,0,,,,,
player,201812090crd,det,ToilLe00,rush_td,0,,,,,
player,201812090crd,det,ToilLe00,rush_long,0,,,,,
player,201812090crd,det,ToilLe00,targets,2,,,,,
player,201812090crd,det,ToilLe00,rec,2,,,,,
player,201812090crd,det,ToilLe00,rec_yds,26,,,,,
player,201812090crd,det,ToilLe00,rec_td,0,,,,,
player,201812090crd,det,ToilLe00,rec_long,16,,,,,
player,201812090crd,det,ToilLe00,fumbles,0,,,,,
player,201812090crd,det,ToilLe00,fumbles_lost,0,,,,,
player,201812090crd,det,ElliBr00,pass_cmp,0,,,,,
player,201812090crd,det,ElliBr00,pass_att,0,,,,,
player,201812090crd,det,ElliBr00,pass_yds,0,,,,,
player,201812090crd,det,ElliBr00,pass_td,0,,,,,
player,201812090crd,det,ElliBr00,pass_int,0,,,,,
player,201812090crd,det,ElliBr00,pass_sacked,0,,,,,
player,201812090crd,det,ElliBr00,pass_sacked_yds,0,,,,,
player,201812090crd,det,ElliBr00,pass_long,0,,,,,
player,201812090crd,det,ElliBr00,pass_rating,,,,,,
player,201812090crd,det,ElliBr00,rush_att,0,,,,,
player,201812090crd,det,ElliBr00,rush_yds,0,,,,,
player,201812090crd,det,ElliBr00,rush_td,0,,,,,
player,201812090crd,det,ElliBr00,rush_long,0,,,,,
player,201812090crd,det,ElliBr00,targets,4,,,,,
player,201812090crd,det,ElliBr00,rec,4,,,,,
player,201812090crd,det,ElliBr00,rec_yds,17,,,,,
player,201812090crd,det,ElliBr00,rec_td,0,,,,,
player,201812090crd,det,ElliBr00,rec_long,7,,,,,
player,201812090crd,det,ElliBr00,fumbles,1,,,,,
player,201812090crd,det,ElliBr00,fumbles_lost,0,,,,,
player,201812090crd,det,GollKe00,pass_cmp,0,,,,,
player,201812090crd,det,GollKe00,pass_att,0,,,,,
player,201812090crd,det,GollKe00,pass_yds,0,,,,,
player,201812090crd,det,GollKe00,pass_td,0,,,,,
player,201812090crd,det,GollKe00,pass_int,0,,,,,
player,201812090crd,det,GollKe00,pass_sacked,0,,,,,
player,201812090crd,det,GollKe00,pass_sacked_yds,0,,,,,
player,201812090crd,det,GollKe00,pass_long,0,,,,,
player,201812090crd,det,GollKe00,pass_rating,,,,,,
player,201812090crd,det,GollKe00,rush_att,0,,,,,
player,201812090crd,det,GollKe00,rush_yds,0,,,,,
player,201812090crd,det,GollKe00,rush_td,0,,,,,
player,201812090crd,det,GollKe00,rush_long,0,,,,,
player,201812090crd,det,GollKe00,targets,4,,,,,
player,201812090crd,det,GollKe00,rec,2,,,,,
player,201812090crd,det,GollKe00,rec_yds,5,,,,,
player,201812090crd,det,GollKe00,rec_td,0,,,,,
player,201812090crd,det,GollKe00,rec_long,3,,,,,
player,201812090crd,det,GollKe00,fumbles,0,,,,,
player,201812090crd,det,GollKe00,fumbles_lost,0,,,,,
player,201812090crd,det,JoneAn01,pass_cmp,0,,,,,
player,201812090crd,det,JoneAn01,pass_att,0,,,,,
player,201812090crd,det,JoneAn01,pass_yds,0,,,,,
player,201812090crd,det,JoneAn01,pass_td,0,,,,,
player,201812090crd,det,JoneAn01,pass_int,0,,,,,
player,201812090crd,det,JoneAn01,pass_sacked,0,,,,,
player,201812090crd,det,JoneAn01,pass_sacked_yds,0,,,,,
player,201812090crd,det,JoneAn01,pass_long,0,,,,,
player,201812090crd,det,JoneAn01,pass_rating,,,,,,
player,201812090crd,det,JoneAn01,rush_att,0,,,,,
player,201812090crd,det,JoneAn01,rush_yds,0,,,,,
player,201812090crd,det,JoneAn01,rush_td,0,,,,,
player,201812090crd,det,JoneAn01,rush_long,0,,,,,
player,201812090crd,det,JoneAn01,targets,2,,,,,
player,201812090crd,det,JoneAn01,rec,1,,,,,
player,201812090crd,det,JoneAn01,rec_yds,5,,,,,
player,201812090crd,det,JoneAn01,rec_td,0,,,,,
player,201812090crd,det,JoneAn01,rec_long,5,,,,,
player,201812090crd,det,JoneAn01,fumbles,0,,,,,
player,201812090crd,det,JoneAn01,fumbles_lost,0,,,,,
player,201812090crd,det,RobeMi01,pass_cmp,0,,,,,
player,201812090crd,det,RobeMi01,pass_att,0,,,,,
player,201812090crd,det,RobeMi01,pass_yds,0,,,,,
player,201812090crd,det,RobeMi01,pass_td,0,,,,,
player,201812090crd,det,RobeMi01,pass_int,0,,,,,
player,201812090crd,det,RobeMi01,pass_sacked,0,,,,,
player,201812090crd,det,RobeMi01,pass_sacked_yds,0,,,,,
player,201812090crd,det,RobeMi01,pass_long,0,,,,,
player,201812090crd,det,RobeMi01,pass_rating,,,,,,
player,201812090crd,det,RobeMi01,rush_att,0,,,,,
player,201812090crd,det,RobeMi01,rush_yds,0,,,,,
player,201812090crd,det,RobeMi01,rush_td,0,,,,,
player,201812090crd,det,RobeMi01,rush_long,0,,,,,
player,201812090crd,det,RobeMi01,targets,2,,,,,
player,201812090crd,det,RobeMi01,rec,0,,,,,
player,201812090crd,det,RobeMi01,rec_yds,0,,,,,
player,201812090crd,det,RobeMi01,rec_td,0,,,,,
player,201812090crd,det,RobeMi01,rec_long,0,,,,,
player,201812090crd,det,RobeMi01,fumbles,0,,,,,
player,201812090crd,det,RobeMi01,fumbles_lost,0,,,,,
player,201812090crd,det,JoneT.00,pass_cmp,0,,,,,
player,201812090crd,det,JoneT.00,pass_att,0,,,,,
player,201812090crd,det,JoneT.00,pass_yds,0,,,,,
player,201812090crd,det,JoneT.00,pass_td,0,,,,,
player,201812090crd,det,JoneT.00,pass_int,0,,,,,
player,201812090crd,det,JoneT.00,pass_sacked,0,,,,,
player,201812090crd,det,JoneT.00,pass_sacked_yds,0,,,,,
player,201812090crd,det,JoneT.00,pass_long,0,,,,,
player,201812090crd,det,JoneT.00,pass_rating,,,,,,
player,201812090crd,det,JoneT.00,rush_att,0,,,,,
player,201812090crd,det,JoneT.00,rush_yds,0,,,,,
player,201812090crd,det,JoneT.00,rush_td,0,,,,,
player,201812090crd,det,JoneT.00,rush_long,0,,,,,
player,201812090crd,det,JoneT.00,targets,1,,,,,
player,201812090crd,det,JoneT.00,rec,0,,,,,
player,201812090crd,det,JoneT.00,rec_yds,0,,,,,
player,201812090crd,det,JoneT.00,rec_td,0,,,,,
player,201812090crd,det,JoneT.00,rec_long,0,,,,,
player,201812090crd,det,JoneT.00,fumbles,0,,,,,
player,201812090crd,det,JoneT.00,fumbles_lost,0,,,,,
player,201812090crd,crd,RoseJo01,pass_cmp,26,,,,,
player,201812090crd,crd,RoseJo01,pass_att,41,,,,,
player,201812090crd,crd,RoseJo01,pass_yds,240,,,,,
player,201812090crd,crd,RoseJo01,pass_td,0,,,,,
player,201812090crd,crd,RoseJo01,pass_int,1,,,,,
player,201812090crd,crd,RoseJo01,pass_sacked,3,,,,,
player,201812090crd,crd,RoseJo01,pass_sacked_yds,22,,,,,
player,201812090crd,crd,RoseJo01,pass_long,19,,,,,
player,201812090crd,crd,RoseJo01,pass_rating,69.2,,,,,
player,201812090crd,crd,RoseJo01,rush_att,2,,,,,
player,201812090crd,crd,RoseJo01,rush_yds,3,,,,,
player,201812090crd,crd,RoseJo01,rush_td,0,,,,,
player,201812090crd,crd,RoseJo01,rush_long,2,,,,,
player,201812090crd,crd,RoseJo01,targets,0,,,,,
player,201812090crd,crd,RoseJo01,rec,0,,,,,
player,201812090crd,crd,RoseJo01,rec_yds,0,,,,,
player,201812090crd,crd,RoseJo01,rec_td,0,,,,,
player,201812090crd,crd,RoseJo01,rec_long,0,,,,,
player,201812090crd,crd,RoseJo01,fumbles,0,,,,,
player,201812090crd,crd,RoseJo01,fumbles_lost,0,,,,,
player,201812090crd,crd,JohnDa08,pass_cmp,0,,,,,
player,201812090crd,crd,JohnDa08,pass_att,0,,,,,
player,201812090crd,crd,JohnDa08,pass_yds,0,,,,,
player,201812090crd,crd,JohnDa08,pass_td,0,,,,,
player,201812090crd,crd,JohnDa08,pass_int,0,,,,,
player,201812090crd,crd,JohnDa08,pass_sacked,0,,,,,
player,201812090crd,crd,JohnDa08,pass_sacked_yds,0,,,,,
player,201812090crd,crd,JohnDa08,pass_long,0,,,,,
player,201812090crd,crd,JohnDa08,pass_rating,,,,,,
player,201812090crd,crd,JohnDa08,rush_att,15,,,,,
player,201812090crd,crd,JohnDa08,rush_yds,49,,,,,
player,201812090crd,crd,JohnDa08,rush_td,0,,,,,
player,201812090crd,crd,JohnDa08,rush_long,10,,,,,
player,201812090crd,crd,JohnDa08,targets,10,,,,,
player,201812090crd,crd,JohnDa08,rec,8,,,,,
player,201812090crd,crd,JohnDa08,rec_yds,12,,,,,
player,201812090crd,crd,JohnDa08,rec_td,0,,,,,
player,201812090crd,crd,JohnDa08,rec_long,10,,,,,
player,201812090crd,crd,JohnDa08,fumbles,1,,,,,
player,201812090crd,crd,JohnDa08,fumbles_lost,0,,,,,
player,201812090crd,crd,EdmoCh00,pass_cmp,0,,,,,
player,201812090crd,crd,EdmoCh00,pass_att,0,,,,,
player,201812090crd,crd,EdmoCh00,pass_yds,0,,,,,
player,201812090crd,crd,EdmoCh00,pass_td,0,,,,,
player,201812090crd,crd,EdmoCh00,pass_int,0,,,,,
player,201812090crd,crd,EdmoCh00,pass_sacked,0,,,,,
player,201812090crd,crd,EdmoCh00,pass_sacked_yds,0,,,,,
player,201812090crd,crd,EdmoCh00,pass_long,0,,,,,
player,201812090crd,crd,EdmoCh00,pass_rating,,,,,,
player,201812090crd,crd,EdmoCh00,rush_att,3,,,,,
player,201812090crd,crd,EdmoCh00,rush_yds,14,,,,,
player,201812090crd,crd,EdmoCh00,rush_td,0,,,,,
player,201812090crd,crd,EdmoCh00,rush_long,8,,,,,
player,201812090crd,crd,EdmoCh00,targets,0,,,,,
player,201812090crd,crd,EdmoCh00,rec,0,,,,,
player,201812090crd,crd,EdmoCh00,rec_yds,0,,,,,
player,201812090crd,crd,EdmoCh00,rec_td,0,,,,,
player,201812090crd,crd,EdmoCh00,rec_long,0,,,,,
player,201812090crd,crd,EdmoCh00,fumbles,1,,,,,
player,201812090crd,crd,EdmoCh00,fumbles_lost,0,,,,,
player,201812090crd,crd,SherTr00,pass_cmp,0,,,,,
player,201812090crd,crd,SherTr00,pass_att,0,,,,,
player,201812090crd,crd,SherTr00,pass_yds,0,,,,,
player,201812090crd,crd,SherTr00,pass_td,0,,,,,
player,201812090crd,crd,SherTr00,pass_int,0,,,,,
player,201812090crd,crd,SherTr00,pass_sacked,0,,,,,
player,201812090crd,crd,SherTr00,pass_sacked_yds,0,,,,,
player,201812090crd,crd,SherTr00,pass_long,0,,,,,
player,201812090crd,crd,SherTr00,pass_rating,,,,,,
player,201812090crd,crd,SherTr00,rush_att,0,,,,,
player,201812090crd,crd,SherTr00,rush_yds,0,,,,,
player,201812090crd,crd,SherTr00,rush_td,0,,,,,
player,201812090crd,crd,SherTr00,rush_long,0,,,,,
player,201812090crd,crd,SherTr00,targets,7,,,,,
player,201812090crd,crd,SherTr00,rec,5,,,,,
player,201812090crd,crd,SherTr00,rec_yds,77,,,,,
player,201812090crd,crd,SherTr00,rec_td,0,,,,,
player,201812090crd,crd,SherTr00,rec_long,19,,,,,
player,201812090crd,crd,SherTr00,fumbles,0,,,,,
player,201812090crd,crd,SherTr00,fumbles_lost,0,,,,,
player,201812090crd,crd,FitzLa00,pass_cmp,0,,,,,
player,201812090crd,crd,FitzLa00,pass_att,0,,,,,
player,201812090crd,crd,FitzLa00,pass_yds,0,,,,,
player,201812090crd,crd,FitzLa00,pass_td,0,,,,,
player,201812090crd,crd,FitzLa00,pass_int,0,,,,,
player,201812090crd,crd,FitzLa00,pass_sacked,0,,,,,
player,201812090crd,crd,FitzLa00,pass_sacked_yds,0,,,,,
player,201812090crd,crd,FitzLa00,pass_long,0,,,,,
player,201812090crd,crd,FitzLa00,pass_rating,,,,,,
player,201812090crd,crd,FitzLa00,rush_att,0,,,,,
player,201812090crd,crd,FitzLa00,rush_yds,0,,,,,
player,201812090crd,crd,FitzLa00,rush_td,0,,,,,
player,201812090crd,crd,FitzLa00,rush_long,0,,,,,
player,201812090crd,crd,FitzLa00,targets,9,,,,,
player,201812090crd,crd,FitzLa00,rec,5,,,,,
player,201812090crd,crd,FitzLa00,rec_yds,55,,,,,
player,201812090crd,crd,FitzLa00,rec_td,0,,,,,
player,201812090crd,crd,FitzLa00,rec_long,14,,,,,
player,201812090crd,crd,FitzLa00,fumbles,0,,,,,
player,201812090crd,crd,FitzLa00,fumbles_lost,0,,,,,
player,201812090crd,crd,SealRi00,pass_cmp,0,,,,,
player,201812090crd,crd,SealRi00,pass_att,0,,,,,
player,201812090crd,crd,SealRi00,pass_yds,0,,,,,
player,201812090crd,crd,SealRi00,pass_td,0,,,,,
player,201812090crd,crd,SealRi00,pass_int,0,,,,,
player,201812090crd,crd,SealRi00,pass_sacked,0,,,,,
player,201812090crd,crd,SealRi00,pass_sacked_yds,0,,,,,
player,201812090crd,crd,SealRi00,pass_long,0,,,,,
player,201812090crd,crd,SealRi00,pass_rating,,,,,,
player,201812090crd,crd,SealRi00,rush_att,0,,,,,
player,201812090crd,crd,SealRi00,rush_yds,0,,,,,
player,201812090crd,crd,SealRi00,rush_td,0,,,,,
player,201812090crd,crd,SealRi00,rush_long,0,,,,,
player,201812090crd,crd,SealRi00,targets,5,,,,,
player,201812090crd,crd,SealRi00,rec,3,,,,,
player,201812090crd,crd,SealRi00,rec_yds,31,,,,,
player,201812090crd,crd,SealRi00,rec_td,0,,,,,
player,201812090crd,crd,SealRi00,rec_long,12,,,,,
player,201812090crd,crd,SealRi00,fumbles,0,,,,,
player,201812090crd,crd,SealRi00,fumbles_lost,0,,,,,
player,201812090crd,crd,TollJa00,pass_cmp,0,,,,,
player,201812090crd,crd,TollJa00,pass_att,0,,,,,
player,201812090crd,crd,TollJa00,pass_yds,0,,,,,
player,201812090crd,crd,TollJa00,pass_td,0,,,,,
player,201812090crd,crd,TollJa00,pass_int,0,,,,,
player,201812090crd,crd,TollJa00,pass_sacked,0,,,,,
player,201812090crd,crd,TollJa00,pass_sacked_yds,0,,,,,
player,201812090crd,crd,TollJa00,pass_long,0,,,,,
player,201812090crd,crd,TollJa00,pass_rating,,,,,,
player,201812090crd,crd,TollJa00,rush_att,0,,,,,
player,201812090crd,crd,TollJa00,rush_yds,0,,,,,
player,201812090crd,crd,TollJa00,rush_td,0,,,,,
player,201812090crd,crd,TollJa00,rush_long,0,,,,,
player,201812090crd,crd,TollJa00,targets,2,,,,,
player,201812090crd,crd,TollJa00,rec,2,,,,,
player,201812090crd,crd,TollJa00,rec_yds,22,,,,,
player,201812090crd,crd,TollJa00,rec_td,0,,,,,
player,201812090crd,crd,TollJa00,rec_long,12,,,,,
player,201812090crd,crd,TollJa00,fumbles,0,,,,,
player,201812090crd,crd,TollJa00,fumbles_lost,0,,,,,
player,201812090crd,crd,GresJe00,pass_cmp,0,,,,,
player,201812090crd,crd,GresJe00,pass_att,0,,,,,
player,201812090crd,crd,GresJe00,pass_yds,0,,,,,
player,201812090crd,crd,GresJe00,pass_td,0,,,,,
player,201812090crd,crd,GresJe00,pass_int,0,,,,,
player,201812090crd,crd,GresJe00,pass_sacked,0,,,,,
player,201812090crd,crd,GresJe00,pass_sacked_yds,0,,,,,
player,201812090crd,crd,GresJe00,pass_long,0,,,,,
player,201812090crd,crd,GresJe00,pass_rating,,,,,,
player,201812090crd,crd,GresJe00,rush_att,0,,,,,
player,201812090crd,crd,GresJe00,rush_yds,0,,,,,
player,201812090crd,crd,GresJe00,rush_td,0,,,,,
player,201812090crd,crd,GresJe00,rush_long,0,,,,,
player,201812090crd,crd,GresJe00,targets,1,,,,,
player,201812090crd,crd,GresJe00,rec,0,,,,,
player,201812090crd,crd,GresJe00,rec_yds,0,,,,,
player,201812090crd,crd,GresJe00,rec_td,0,,,,,
player,201812090crd,crd,GresJe00,rec_long,0,,,,,
player,201812090crd,crd,GresJe00,fumbles,0,,,,,
player,201812090crd,crd,GresJe00,fumbles_lost,0,,,,,
player,201812090crd,crd,NelsJJ00,pass_cmp,0,,,,,
player,201812090crd,crd,NelsJJ00,pass_att,0,,,,,
player,201812090crd,crd,NelsJJ00,pass_yds,0,,,,,
player,201812090crd,crd,NelsJJ00,pass_td,0,,,,,
player,201812090crd,crd,NelsJJ00,pass_int,0,,,,,
player,201812090crd,crd,NelsJJ00,pass_sacked,0,,,,,
player,201812090crd,crd,NelsJJ00,pass_sacked_yds,0,,,,,
player,201812090crd,crd,NelsJJ00,pass_long,0,,,,,
player,201812090crd,crd,NelsJJ00,pass_rating,,,,,,
player,201812090crd,crd,NelsJJ00,rush_att,1,,,,,
player,201812090crd,crd,NelsJJ00,rush_yds,-5,,,,,
player,201812090crd,crd,NelsJJ00,rush_td,0,,,,,
player,201812090crd,crd,NelsJJ00,rush_long,-5,,,,,
player,201812090crd,crd,NelsJJ00,targets,7,,,,,
player,201812090crd,crd,NelsJJ00,rec,3,,,,,
player,201812090crd,crd,NelsJJ00,rec_yds,43,,,,,
player,201812090crd,crd,NelsJJ00,rec_td,0,,,,,
player,201812090crd,crd,NelsJJ00,rec_long,17,,,,,
player,201812090crd,crd,NelsJJ00,fumbles,0,,,,,
player,201812090crd,crd,NelsJJ00,fumbles_lost,0,,,,,
player,201812090crd,det,SlayDa00,def_int,1,,,,,
player,201812090crd,det,SlayDa00,def_int_yds,67,,,,,
player,201812090crd,det,SlayDa00,def_int_td,1,,,,,
player,201812090crd,det,SlayDa00,def_int_long,67,,,,,
player,201812090crd,det,SlayDa00,pass_defended,3,,,,,
player,201812090crd,det,SlayDa00,sacks,0.0,,,,,
player,201812090crd,det,SlayDa00,tackles_combined,3,,,,,
player,201812090crd,det,SlayDa00,tackles_solo,2,,,,,
player,201812090crd,det,SlayDa00,tackles_assists,1,,,,,
player,201812090crd,det,SlayDa00,tackles_loss,0,,,,,
player,201812090crd,det,SlayDa00,qb_hits,0,,,,,
player,201812090crd,det,SlayDa00,fumbles_rec,0,,,,,
player,201812090crd,det,SlayDa00,fumbles_rec_yds,0,,,,,
player,201812090crd,det,SlayDa00,fumbles_rec_td,0,,,,,
player,201812090crd,det,SlayDa00,fumbles_forced,0,,,,,
player,201812090crd,det,DaviJa01,def_int,0,,,,,
player,201812090crd,det,DaviJa01,def_int_yds,0,,,,,
player,201812090crd,det,DaviJa01,def_int_td,0,,,,,
player,201812090crd,det,DaviJa01,def_int_long,0,,,,,
player,201812090crd,det,DaviJa01,pass_defended,1,,,,,
player,201812090crd,det,DaviJa01,sacks,1.0,,,,,
player,201812090crd,det,DaviJa01,tackles_combined,8,,,,,
player,201812090crd,det,DaviJa01,tackles_solo,7,,,,,
player,201812090crd,det,DaviJa01,tackles_assists,1,,,,,
player,201812090crd,det,DaviJa01,tackles_loss,2,,,,,
player,201812090crd,det,DaviJa01,qb_hits,1,,,,,
player,201812090crd,det,DaviJa01,fumbles_rec,0,,,,,
player,201812090crd,det,DaviJa01,fumbles_rec_yds,0,,,,,
player,201812090crd,det,DaviJa01,fumbles_rec_td,0,,,,,
player,201812090crd,det,DaviJa01,fumbles_forced,0,,,,,
player,201812090crd,det,RobiAS00,def_int,0,,,,,
player,201812090crd,det,RobiAS00,def_int_yds,0,,,,,
player,201812090crd,det,RobiAS00,def_int_td,0,,,,,
player,201812090crd,det,RobiAS00,def_int_long,0,,,,,
player,201812090crd,det,RobiAS00,pass_defended,0,,,,,
player,201812090crd,det,RobiAS00,sacks,1.0,,,,,
player,201812090crd,det,RobiAS00,tackles_combined,8,,,,,
player,201812090crd,det,RobiAS00,tackles_solo,4,,,,,
player,201812090crd,det,RobiAS00,tackles_assists,4,,,,,
player,201812090crd,det,RobiAS00,tackles_loss,1,,,,,
player,201812090crd,det,RobiAS00,qb_hits,2,,,,,
player,201812090crd,det,RobiAS00,fumbles_rec,0,,,,,
player,201812090crd,det,RobiAS00,fumbles_rec_yds,0,,,,,
player,201812090crd,det,RobiAS00,fumbles_rec_td,0,,,,,
player,201812090crd,det,RobiAS00,fumbles_forced,0,,,,,
player,201812090crd,det,OkwaRo01,def_int,0,,,,,
player,201812090crd,det,OkwaRo01,def_int_yds,0,,,,,
player,201812090crd,det,OkwaRo01,def_int_td,0,,,,,
player,201812090crd,det,OkwaRo01,def_int_long,0,,,,,
player,201812090crd,det,OkwaRo01,pass_defended,0,,,,,
player,201812090crd,det,OkwaRo01,sacks,1.0,,,,,
player,201812090crd,det,OkwaRo01,tackles_combined,3,,,,,
player,201812090crd,det,OkwaRo01,tackles_solo,2,,,,,
player,201812090crd,det,OkwaRo01,tackles_assists,1,,,,,
player,201812090crd,det,OkwaRo01,tackles_loss,1,,,,,
player,201812090crd,det,OkwaRo01,qb_hits,3,,,,,
player,201812090crd,det,OkwaRo01,fumbles_rec,0,,,,,
player,201812090crd,det,OkwaRo01,fumbles_rec_yds,0,,,,,
player,201812090crd,det,OkwaRo01,fumbles_rec_td,0,,,,,
