game,2018,14,20181209,201812090htx,clt,"Indianapolis Colts",24,htx,"Houston Texans",21
player,201812090htx,clt,HiltT.00,pass_cmp,0,,,,,
player,201812090htx,clt,HiltT.00,pass_att,0,,,,,
player,201812090htx,clt,HiltT.00,pass_yds,0,,,,,
player,201812090htx,clt,HiltT.00,pass_td,0,,,,,
player,201812090htx,clt,HiltT.00,pass_int,0,,,,,
player,201812090htx,clt,HiltT.00,pass_sacked,0,,,,,
player,201812090htx,clt,HiltT.00,pass_sacked_yds,0,,,,,
player,201812090htx,clt,HiltT.00,pass_long,0,,,,,
player,201812090htx,clt,HiltT.00,pass_rating,,,,,,
player,201812090htx,clt,HiltT.00,rush_att,0,,,,,
player,201812090htx,clt,HiltT.00,rush_yds,0,,,,,
player,201812090htx,clt,HiltT.00,rush_td,0,,,,,
player,201812090htx,clt,HiltT.00,rush_long,0,,,,,
player,201812090htx,clt,HiltT.00,targets,12,,,,,
player,201812090htx,clt,HiltT.00,rec,9,,,,,
player,201812090htx,clt,HiltT.00,rec_yds,199,,,,,
player,201812090htx,clt,HiltT.00,rec_td,0,,,,,
player,201812090htx,clt,HiltT.00,rec_long,60,,,,,
player,201812090htx,clt,HiltT.00,fumbles,0,,,,,
player,201812090htx,clt,HiltT.00,fumbles_lost,0,,,,,
player,201812090htx,clt,PascZa00,pass_cmp,0,,,,,
player,201812090htx,clt,PascZa00,pass_att,0,,,,,
player,201812090htx,clt,PascZa00,pass_yds,0,,,,,
player,201812090htx,clt,PascZa00,pass_td,0,,,,,
player,201812090htx,clt,PascZa00,pass_int,0,,,,,
player,201812090htx,clt,PascZa00,pass_sacked,0,,,,,
player,201812090htx,clt,PascZa00,pass_sacked_yds,0,,,,,
player,201812090htx,clt,PascZa00,pass_long,0,,,,,
player,201812090htx,clt,PascZa00,pass_rating,,,,,,
player,201812090htx,clt,PascZa00,rush_att,0,,,,,
player,201812090htx,clt,PascZa00,rush_yds,0,,,,,
player,201812090htx,clt,PascZa00,rush_td,0,,,,,
player,201812090htx,clt,PascZa00,rush_long,0,,,,,
player,201812090htx,clt,PascZa00,targets,6,,,,,
player,201812090htx,clt,PascZa00,rec,5,,,,,
player,201812090htx,clt,PascZa00,rec_yds,68,,,,,
player,201812090htx,clt,PascZa00,rec_td,1,,,,,
player,201812090htx,clt,PascZa00,rec_long,28,,,,,
player,201812090htx,clt,PascZa00,fumbles,0,,,,,
player,201812090htx,clt,PascZa00,fumbles_lost,0,,,,,
player,201812090htx,clt,EbroEr00,pass_cmp,0,,,,,
player,201812090htx,clt,EbroEr00,pass_att,0,,,,,
player,201812090htx,clt,EbroEr00,pass_yds,0,,,,,
player,201812090htx,clt,EbroEr00,pass_td,0,,,,,
player,201812090htx,clt,EbroEr00,pass_int,0,,,,,
player,201812090htx,clt,EbroEr00,pass_sacked,0,,,,,
player,201812090htx,clt,EbroEr00,pass_sacked_yds,0,,,,,
player,201812090htx,clt,EbroEr00,pass_long,0,,,,,
player,201812090htx,clt,EbroEr00,pass_rating,,,,,,
player,201812090htx,clt,EbroEr00,rush_att,0,,,,,
player,201812090htx,clt,EbroEr00,rush_yds,0,,,,,
player,201812090htx,clt,EbroEr00,rush_td,0,,,,,
player,201812090htx,clt,EbroEr00,rush_long,0,,,,,
player,201812090htx,clt,EbroEr00,targets,8,,,,,
player,201812090htx,clt,EbroEr00,rec,4,,,,,
player,201812090htx,clt,EbroEr00,rec_yds,65,,,,,
player,201812090htx,clt,EbroEr00,rec_td,1,,,,,
player,201812090htx,clt,EbroEr00,rec_long,23,,,,,
player,201812090htx,clt,EbroEr00,fumbles,0,,,,,
player,201812090htx,clt,EbroEr00,fumbles_lost,0,,,,,
player,201812090htx,clt,RogeCh02,pass_cmp,0,,,,,
player,201812090htx,clt,RogeCh02,pass_att,0,,,,,
player,201812090htx,clt,RogeCh02,pass_yds,0,,,,,
player,201812090htx,clt,RogeCh02,pass_td,0,,,,,
player,201812090htx,clt,RogeCh02,pass_int,0,,,,,
player,201812090htx,clt,RogeCh02,pass_sacked,0,,,,,
player,201812090htx,clt,RogeCh02,pass_sacked_yds,0,,,,,
player,201812090htx,clt,RogeCh02,pass_long,0,,,,,
player,201812090htx,clt,RogeCh02,pass_rating,,,,,,
player,201812090htx,clt,RogeCh02,rush_att,0,,,,,
player,201812090htx,clt,RogeCh02,rush_yds,0,,,,,
player,201812090htx,clt,RogeCh02,rush_td,0,,,,,
player,201812090htx,clt,RogeCh02,rush_long,0,,,,,
player,201812090htx,clt,RogeCh02,targets,6,,,,,
player,201812090htx,clt,RogeCh02,rec,5,,,,,
player,201812090htx,clt,RogeCh02,rec_yds,36,,,,,
player,201812090htx,clt,RogeCh02,rec_td,0,,,,,
player,201812090htx,clt,RogeCh02,rec_long,11,,,,,
player,201812090htx,clt,RogeCh02,fumbles,1,,,,,
player,201812090htx,clt,RogeCh02,fumbles_lost,0,,,,,
player,201812090htx,clt,GranRy01,pass_cmp,0,,,,,
player,201812090htx,clt,GranRy01,pass_att,0,,,,,
player,201812090htx,clt,GranRy01,pass_yds,0,,,,,
player,201812090htx,clt,GranRy01,pass_td,0,,,,,
player,201812090htx,clt,GranRy01,pass_int,0,,,,,
player,201812090htx,clt,GranRy01,pass_sacked,0,,,,,
player,201812090htx,clt,GranRy01,pass_sacked_yds,0,,,,,
player,201812090htx,clt,GranRy01,pass_long,0,,,,,
player,201812090htx,clt,GranRy01,pass_rating,,,,,,
player,201812090htx,clt,GranRy01,rush_att,0,,,,,
player,201812090htx,clt,GranRy01,rush_yds,0,,,,,
player,201812090htx,clt,GranRy01,rush_td,0,,,,,
player,201812090htx,clt,GranRy01,rush_long,0,,,,,
player,201812090htx,clt,GranRy01,targets,1,,,,,
player,201812090htx,clt,GranRy01,rec,1,,,,,
player,201812090htx,clt,GranRy01,rec_yds,15,,,,,
player,201812090htx,clt,GranRy01,rec_td,0,,,,,
player,201812090htx,clt,GranRy01,rec_long,15,,,,,
player,201812090htx,clt,GranRy01,fumbles,0,,,,,
player,201812090htx,clt,GranRy01,fumbles_lost,0,,,,,
player,201812090htx,clt,SwooEr00,pass_cmp,0,,,,,
player,201812090htx,clt,SwooEr00,pass_att,0,,,,,
player,201812090htx,clt,SwooEr00,pass_yds,0,,,,,
player,201812090htx,clt,SwooEr00,pass_td,0,,,,,
player,201812090htx,clt,SwooEr00,pass_int,0,,,,,
player,201812090htx,clt,SwooEr00,pass_sacked,0,,,,,
player,201812090htx,clt,SwooEr00,pass_sacked_yds,0,,,,,
player,201812090htx,clt,SwooEr00,pass_long,0,,,,,
player,201812090htx,clt,SwooEr00,pass_rating,,,,,,
player,201812090htx,clt,SwooEr00,rush_att,0,,,,,
player,201812090htx,clt,SwooEr00,rush_yds,0,,,,,
player,201812090htx,clt,SwooEr00,rush_td,0,,,,,
player,201812090htx,clt,SwooEr00,rush_long,0,,,,,
player,201812090htx,clt,SwooEr00,targets,1,,,,,
player,201812090htx,clt,SwooEr00,rec,0,,,,,
player,201812090htx,clt,SwooEr00,rec_yds,0,,,,,
player,201812090htx,clt,SwooEr00,rec_td,0,,,,,
player,201812090htx,clt,SwooEr00,rec_long,0,,,,,
player,201812090htx,clt,SwooEr00,fumbles,0,,,,,
player,201812090htx,clt,SwooEr00,fumbles_lost,0,,,,,
player,201812090htx,htx,WatsDe00,pass_cmp,27,,,,,
player,201812090htx,htx,WatsDe00,pass_att,38,,,,,
player,201812090htx,htx,WatsDe00,pass_yds,267,,,,,
player,201812090htx,htx,WatsDe00,pass_td,1,,,,,
player,201812090htx,htx,WatsDe00,pass_int,0,,,,,
player,201812090htx,htx,WatsDe00,pass_sacked,5,,,,,
player,201812090htx,htx,WatsDe00,pass_sacked_yds,41,,,,,
player,201812090htx,htx,WatsDe00,pass_long,47,,,,,
player,201812090htx,htx,WatsDe00,pass_rating,99.3,,,,,
player,201812090htx,htx,WatsDe00,rush_att,5,,,,,
player,201812090htx,htx,WatsDe00,rush_yds,35,,,,,
player,201812090htx,htx,WatsDe00,rush_td,0,,,,,
player,201812090htx,htx,WatsDe00,rush_long,12,,,,,
player,201812090htx,htx,WatsDe00,targets,0,,,,,
player,201812090htx,htx,WatsDe00,rec,0,,,,,
player,201812090htx,htx,WatsDe00,rec_yds,0,,,,,
player,201812090htx,htx,WatsDe00,rec_td,0,,,,,
player,201812090htx,htx,WatsDe00,rec_long,0,,,,,
player,201812090htx,htx,WatsDe00,fumbles,0,,,,,
player,201812090htx,htx,WatsDe00,fumbles_lost,0,,,,,
player,201812090htx,htx,MillLa01,pass_cmp,0,,,,,
player,201812090htx,htx,MillLa01,pass_att,0,,,,,
player,201812090htx,htx,MillLa01,pass_yds,0,,,,,
player,201812090htx,htx,MillLa01,pass_td,0,,,,,
player,201812090htx,htx,MillLa01,pass_int,0,,,,,
player,201812090htx,htx,MillLa01,pass_sacked,0,,,,,
player,201812090htx,htx,MillLa01,pass_sacked_yds,0,,,,,
player,201812090htx,htx,MillLa01,pass_long,0,,,,,
player,201812090htx,htx,MillLa01,pass_rating,,,,,,
player,201812090htx,htx,MillLa01,rush_att,14,,,,,
player,201812090htx,htx,MillLa01,rush_yds,33,,,,,
player,201812090htx,htx,MillLa01,rush_td,1,,,,,
player,201812090htx,htx,MillLa01,rush_long,13,,,,,
player,201812090htx,htx,MillLa01,targets,6,,,,,
player,201812090htx,htx,MillLa01,rec,5,,,,,
player,201812090htx,htx,MillLa01,rec_yds,19,,,,,
player,201812090htx,htx,MillLa01,rec_td,0,,,,,
player,201812090htx,htx,MillLa01,rec_long,5,,,,,
player,201812090htx,htx,MillLa01,fumbles,0,,,,,
player,201812090htx,htx,MillLa01,fumbles_lost,0,,,,,
player,201812090htx,htx,BlueAl00,pass_cmp,0,,,,,
player,201812090htx,htx,BlueAl00,pass_att,0,,,,,
player,201812090htx,htx,BlueAl00,pass_yds,0,,,,,
player,201812090htx,htx,BlueAl00,pass_td,0,,,,,
player,201812090htx,htx,BlueAl00,pass_int,0,,,,,
player,201812090htx,htx,BlueAl00,pass_sacked,0,,,,,
player,201812090htx,htx,BlueAl00,pass_sacked_yds,0,,,,,
player,201812090htx,htx,BlueAl00,pass_long,0,,,,,
player,201812090htx,htx,BlueAl00,pass_rating,,,,,,
player,201812090htx,htx,BlueAl00,rush_att,6,,,,,
player,201812090htx,htx,BlueAl00,rush_yds,21,,,,,
player,201812090htx,htx,BlueAl00,rush_td,1,,,,,
player,201812090htx,htx,BlueAl00,rush_long,11,,,,,
player,201812090htx,htx,BlueAl00,targets,1,,,,,
player,201812090htx,htx,BlueAl00,rec,0,,,,,
player,201812090htx,htx,BlueAl00,rec_yds,0,,,,,
player,201812090htx,htx,BlueAl00,rec_td,0,,,,,
player,201812090htx,htx,BlueAl00,rec_long,0,,,,,
player,201812090htx,htx,BlueAl00,fumbles,0,,,,,
player,201812090htx,htx,BlueAl00,fumbles_lost,0,,,,,
player,201812090htx,htx,GrifRy00,pass_cmp,0,,,,,
player,201812090htx,htx,GrifRy00,pass_att,0,,,,,
player,201812090htx,htx,GrifRy00,pass_yds,0,,,,,
player,201812090htx,htx,GrifRy00,pass_td,0,,,,,
player,201812090htx,htx,GrifRy00,pass_int,0,,,,,
player,201812090htx,htx,GrifRy00,pass_sacked,0,,,,,
player,201812090htx,htx,GrifRy00,pass_sacked_yds,0,,,,,
player,201812090htx,htx,GrifRy00,pass_long,0,,,,,
player,201812090htx,htx,GrifRy00,pass_rating,,,,,,
player,201812090htx,htx,GrifRy00,rush_att,0,,,,,
player,201812090htx,htx,GrifRy00,rush_yds,0,,,,,
player,201812090htx,htx,GrifRy00,rush_td,0,,,,,
player,201812090htx,htx,GrifRy00,rush_long,0,,,,,
player,201812090htx,htx,GrifRy00,targets,5,,,,,
player,201812090htx,htx,GrifRy00,rec,5,,,,,
player,201812090htx,htx,GrifRy00,rec_yds,80,,,,,
player,201812090htx,htx,GrifRy00,rec_td,0,,,,,
player,201812090htx,htx,GrifRy00,rec_long,47,,,,,
player,201812090htx,htx,GrifRy00,fumbles,0,,,,,
player,201812090htx,htx,GrifRy00,fumbles_lost,0,,,,,
player,201812090htx,htx,ThomDe03,pass_cmp,0,,,,,
player,201812090htx,htx,ThomDe03,pass_att,0,,,,,
player,201812090htx,htx,ThomDe03,pass_yds,0,,,,,
player,201812090htx,htx,ThomDe03,pass_td,0,,,,,
player,201812090htx,htx,ThomDe03,pass_int,0,,,,,
player,201812090htx,htx,ThomDe03,pass_sacked,0,,,,,
player,201812090htx,htx,ThomDe03,pass_sacked_yds,0,,,,,
player,201812090htx,htx,ThomDe03,pass_long,0,,,,,
player,201812090htx,htx,ThomDe03,pass_rating,,,,,,
player,201812090htx,htx,ThomDe03,rush_att,0,,,,,
player,201812090htx,htx,ThomDe03,rush_yds,0,,,,,
player,201812090htx,htx,ThomDe03,rush_td,0,,,,,
player,201812090htx,htx,ThomDe03,rush_long,0,,,,,
player,201812090htx,htx,ThomDe03,targets,6,,,,,
player,201812090htx,htx,ThomDe03,rec,4,,,,,
player,201812090htx,htx,ThomDe03,rec_yds,48,,,,,
player,201812090htx,htx,ThomDe03,rec_td,0,,,,,
player,201812090htx,htx,ThomDe03,rec_long,20,,,,,
player,201812090htx,htx,ThomDe03,fumbles,0,,,,,
player,201812090htx,htx,ThomDe03,fumbles_lost,0,,,,,
player,201812090htx,htx,AkinJo00,pass_cmp,0,,,,,
player,201812090htx,htx,AkinJo00,pass_att,0,,,,,
player,201812090htx,htx,AkinJo00,pass_yds,0,,,,,
player,201812090htx,htx,AkinJo00,pass_td,0,,,,,
player,201812090htx,htx,AkinJo00,pass_int,0,,,,,
player,201812090htx,htx,AkinJo00,pass_sacked,0,,,,,
player,201812090htx,htx,AkinJo00,pass_sacked_yds,0,,,,,
player,201812090htx,htx,AkinJo00,pass_long,0,,,,,
player,201812090htx,htx,AkinJo00,pass_rating,,,,,,
player,201812090htx,htx,AkinJo00,rush_att,0,,,,,
player,201812090htx,htx,AkinJo00,rush_yds,0,,,,,
player,201812090htx,htx,AkinJo00,rush_td,0,,,,,
player,201812090htx,htx,AkinJo00,rush_long,0,,,,,
player,201812090htx,htx,AkinJo00,targets,2,,,,,
player,201812090htx,htx,AkinJo00,rec,2,,,,,
player,201812090htx,htx,AkinJo00,rec_yds,40,,,,,
player,201812090htx,htx,AkinJo00,rec_td,0,,,,,
player,201812090htx,htx,AkinJo00,rec_long,27,,,,,
player,201812090htx,htx,AkinJo00,fumbles,0,,,,,
player,201812090htx,htx,AkinJo00,fumbles_lost,0,,,,,
player,201812090htx,htx,HopkDe00,pass_cmp,0,,,,,
player,201812090htx,htx,HopkDe00,pass_att,0,,,,,
player,201812090htx,htx,HopkDe00,pass_yds,0,,,,,
player,201812090htx,htx,HopkDe00,pass_td,0,,,,,
player,201812090htx,htx,HopkDe00,pass_int,0,,,,,
player,201812090htx,htx,HopkDe00,pass_sacked,0,,,,,
player,201812090htx,htx,HopkDe00,pass_sacked_yds,0,,,,,
player,201812090htx,htx,HopkDe00,pass_long,0,,,,,
player,201812090htx,htx,HopkDe00,pass_rating,,,,,,
player,201812090htx,htx,HopkDe00,rush_att,0,,,,,
player,201812090htx,htx,HopkDe00,rush_yds,0,,,,,
player,201812090htx,htx,HopkDe00,rush_td,0,,,,,
player,201812090htx,htx,HopkDe00,rush_long,0,,,,,
player,201812090htx,htx,HopkDe00,targets,10,,,,,
player,201812090htx,htx,HopkDe00,rec,4,,,,,
player,201812090htx,htx,HopkDe00,rec_yds,36,,,,,
player,201812090htx,htx,HopkDe00,rec_td,1,,,,,
player,201812090htx,htx,HopkDe00,rec_long,13,,,,,
player,201812090htx,htx,HopkDe00,fumbles,0,,,,,
player,201812090htx,htx,HopkDe00,fumbles_lost,0,,,,,
player,201812090htx,htx,ThomJo05,pass_cmp,0,,,,,
player,201812090htx,htx,ThomJo05,pass_att,0,,,,,
player,201812090htx,htx,ThomJo05,pass_yds,0,,,,,
player,201812090htx,htx,ThomJo05,pass_td,0,,,,,
player,201812090htx,htx,ThomJo05,pass_int,0,,,,,
player,201812090htx,htx,ThomJo05,pass_sacked,0,,,,,
player,201812090htx,htx,ThomJo05,pass_sacked_yds,0,,,,,
player,201812090htx,htx,ThomJo05,pass_long,0,,,,,
player,201812090htx,htx,ThomJo05,pass_rating,,,,,,
player,201812090htx,htx,ThomJo05,rush_att,0,,,,,
player,201812090htx,htx,ThomJo05,rush_yds,0,,,,,
player,201812090htx,htx,ThomJo05,rush_td,0,,,,,
player,201812090htx,htx,ThomJo05,rush_long,0,,,,,
player,201812090htx,htx,ThomJo05,targets,4,,,,,
player,201812090htx,htx,ThomJo05,rec,4,,,,,
player,201812090htx,htx,ThomJo05,rec_yds,31,,,,,
player,201812090htx,htx,ThomJo05,rec_td,0,,,,,
player,201812090htx,htx,ThomJo05,rec_long,14,,,,,
player,201812090htx,htx,ThomJo05,fumbles,0,,,,,
player,201812090htx,htx,ThomJo05,fumbles_lost,0,,,,,
player,201812090htx,htx,WebbJo00,pass_cmp,0,,,,,
player,201812090htx,htx,WebbJo00,pass_att,0,,,,,
player,201812090htx,htx,WebbJo00,pass_yds,0,,,,,
player,201812090htx,htx,WebbJo00,pass_td,0,,,,,
player,201812090htx,htx,WebbJo00,pass_int,0,,,,,
player,201812090htx,htx,WebbJo00,pass_sacked,0,,,,,
player,201812090htx,htx,WebbJo00,pass_sacked_yds,0,,,,,
player,201812090htx,htx,WebbJo00,pass_long,0,,,,,
player,201812090htx,htx,WebbJo00,pass_rating,,,,,,
player,201812090htx,htx,WebbJo00,rush_att,0,,,,,
player,201812090htx,htx,WebbJo00,rush_yds,0,,,,,
player,201812090htx,htx,WebbJo00,rush_td,0,,,,,
player,201812090htx,htx,WebbJo00,rush_long,0,,,,,
player,201812090htx,htx,WebbJo00,targets,3,,,,,
player,201812090htx,htx,WebbJo00,rec,2,,,,,
player,201812090htx,htx,WebbJo00,rec_yds,13,,,,,
player,201812090htx,htx,WebbJo00,rec_td,0,,,,,
player,201812090htx,htx,WebbJo00,rec_long,7,,,,,
player,201812090htx,htx,WebbJo00,fumbles,0,,,,,
player,201812090htx,htx,WebbJo00,fumbles_lost,0,,,,,
player,201812090htx,htx,CartDe02,pass_cmp,0,,,,,
player,201812090htx,htx,CartDe02,pass_att,0,,,,,
player,201812090htx,htx,CartDe02,pass_yds,0,,,,,
player,201812090htx,htx,CartDe02,pass_td,0,,,,,
player,201812090htx,htx,CartDe02,pass_int,0,,,,,
player,201812090htx,htx,CartDe02,pass_sacked,0,,,,,
player,201812090htx,htx,CartDe02,pass_sacked_yds,0,,,,,
player,201812090htx,htx,CartDe02,pass_long,0,,,,,
player,201812090htx,htx,CartDe02,pass_rating,,,,,,
player,201812090htx,htx,CartDe02,rush_att,0,,,,,
player,201812090htx,htx,CartDe02,rush_yds,0,,,,,
player,201812090htx,htx,CartDe02,rush_td,0,,,,,
player,201812090htx,htx,CartDe02,rush_long,0,,,,,
player,201812090htx,htx,CartDe02,targets,1,,,,,
player,201812090htx,htx,CartDe02,rec,1,,,,,
player,201812090htx,htx,CartDe02,rec_yds,0,,,,,
player,201812090htx,htx,CartDe02,rec_td,0,,,,,
player,201812090htx,htx,CartDe02,rec_long,0,,,,,
player,201812090htx,htx,CartDe02,fumbles,0,,,,,
player,201812090htx,htx,CartDe02,fumbles_lost,0,,,,,
player,201812090htx,clt,AutrDe00,def_int,0,,,,,
player,201812090htx,clt,AutrDe00,def_int_yds,0,,,,,
player,201812090htx,clt,AutrDe00,def_int_td,0,,,,,
player,201812090htx,clt,AutrDe00,def_int_long,0,,,,,
player,201812090htx,clt,AutrDe00,pass_defended,0,,,,,
player,201812090htx,clt,AutrDe00,sacks,2.0,,,,,
player,201812090htx,clt,AutrDe00,tackles_combined,4,,,,,
player,201812090htx,clt,AutrDe00,tackles_solo,3,,,,,
player,201812090htx,clt,AutrDe00,tackles_assists,1,,,,,
player,201812090htx,clt,AutrDe00,tackles_loss,2,,,,,
player,201812090htx,clt,AutrDe00,qb_hits,2,,,,,
player,201812090htx,clt,AutrDe00,fumbles_rec,0,,,,,
player,201812090htx,clt,AutrDe00,fumbles_rec_yds,0,,,,,
player,201812090htx,clt,AutrDe00,fumbles_rec_td,0,,,,,
player,201812090htx,clt,AutrDe00,fumbles_forced,0,,,,,
player,201812090htx,clt,LeonDa00,def_int,0,,,,,
player,201812090htx,clt,LeonDa00,def_int_yds,0,,,,,
player,201812090htx,clt,LeonDa00,def_int_td,0,,,,,
player,201812090htx,clt,LeonDa00,def_int_long,0,,,,,
player,201812090htx,clt,LeonDa00,pass_defended,1,,,,,
player,201812090htx,clt,LeonDa00,sacks,1.0,,,,,
player,201812090htx,clt,LeonDa00,tackles_combined,12,,,,,
player,201812090htx,clt,LeonDa00,tackles_solo,9,,,,,
player,201812090htx,clt,LeonDa00,tackles_assists,3,,,,,
player,201812090htx,clt,LeonDa00,tackles_loss,1,,,,,
player,201812090htx,clt,LeonDa00,qb_hits,1,,,,,
player,201812090htx,clt,LeonDa00,fumbles_rec,0,,,,,
player,201812090htx,clt,LeonDa00,fumbles_rec_yds,0,,,,,
player,201812090htx,clt,LeonDa00,fumbles_rec_td,0,,,,,
player,201812090htx,clt,LeonDa00,fumbles_forced,0,,,,,
player,201812090htx,clt,MoorKe03,def_int,0,,,,,
player,201812090htx,clt,MoorKe03,def_int_yds,0,,,,,
player,201812090htx,clt,MoorKe03,def_int_td,0,,,,,
player,201812090htx,clt,MoorKe03,def_int_long,0,,,,,
player,201812090htx,clt,MoorKe03,pass_defended,0,,,,,
player,201812090htx,clt,MoorKe03,sacks,1.0,,,,,
player,201812090htx,clt,MoorKe03,tackles_combined,7,,,,,
player,201812090htx,clt,MoorKe03,tackles_solo,6,,,,,
player,201812090htx,clt,MoorKe03,tackles_assists,1,,,,,
player,201812090htx,clt,MoorKe03,tackles_loss,1,,,,,
player,201812090htx,clt,MoorKe03,qb_hits,1,,,,,
player,201812090htx,clt,MoorKe03,fumbles_rec,0,,,,,
player,201812090htx,clt,MoorKe03,fumbles_rec_yds,0,,,,,
player,201812090htx,clt,MoorKe03,fumbles_rec_td,0,,,,,
player,201812090htx,clt,MoorKe03,fumbles_forced,0,,,,,
player,201812090htx,clt,HuntMa00,def_int,0,,,,,
player,201812090htx,clt,HuntMa00,def_int_yds,0,,,,,
player,201812090htx,clt,HuntMa00,def_int_td,0,,,,,
player,201812090htx,clt,HuntMa00,def_int_long,0,,,,,
player,201812090htx,clt,HuntMa00,pass_defended,0,,,,,
player,201812090htx,clt,HuntMa00,sacks,1.0,,,,,
player,201812090htx,clt,HuntMa00,tackles_combined,3,,,,,
