game,2018,16,20181223,201812230nor,pit,"Pittsburgh Steelers",28,nor,"New Orleans Saints",31
player,201812230nor,pit,DaviSe00,fumbles_rec_yds,0,,,,,
player,201812230nor,pit,DaviSe00,fumbles_rec_td,0,,,,,
player,201812230nor,pit,DaviSe00,fumbles_forced,0,,,,,
player,201812230nor,pit,WattT.00,def_int,0,,,,,
player,201812230nor,pit,WattT.00,def_int_yds,0,,,,,
player,201812230nor,pit,WattT.00,def_int_td,0,,,,,
player,201812230nor,pit,WattT.00,def_int_long,0,,,,,
player,201812230nor,pit,WattT.00,pass_defended,1,,,,,
player,201812230nor,pit,WattT.00,sacks,1.0,,,,,
player,201812230nor,pit,WattT.00,tackles_combined,3,,,,,
player,201812230nor,pit,WattT.00,tackles_solo,3,,,,,
player,201812230nor,pit,WattT.00,tackles_assists,0,,,,,
player,201812230nor,pit,WattT.00,tackles_loss,1,,,,,
player,201812230nor,pit,WattT.00,qb_hits,1,,,,,
player,201812230nor,pit,WattT.00,fumbles_rec,0,,,,,
player,201812230nor,pit,WattT.00,fumbles_rec_yds,0,,,,,
player,201812230nor,pit,WattT.00,fumbles_rec_td,0,,,,,
player,201812230nor,pit,WattT.00,fumbles_forced,0,,,,,
player,201812230nor,pit,TuitSt00,def_int,0,,,,,
player,201812230nor,pit,TuitSt00,def_int_yds,0,,,,,
player,201812230nor,pit,TuitSt00,def_int_td,0,,,,,
player,201812230nor,pit,TuitSt00,def_int_long,0,,,,,
player,201812230nor,pit,TuitSt00,pass_defended,0,,,,,
player,201812230nor,pit,TuitSt00,sacks,1.0,,,,,
player,201812230nor,pit,TuitSt00,tackles_combined,2,,,,,
player,201812230nor,pit,TuitSt00,tackles_solo,1,,,,,
player,201812230nor,pit,TuitSt00,tackles_assists,1,,,,,
player,201812230nor,pit,TuitSt00,tackles_loss,1,,,,,
player,201812230nor,pit,TuitSt00,qb_hits,2,,,,,
player,201812230nor,pit,TuitSt00,fumbles_rec,0,,,,,
player,201812230nor,pit,TuitSt00,fumbles_rec_yds,0,,,,,
player,201812230nor,pit,TuitSt00,fumbles_rec_td,0,,,,,
player,201812230nor,pit,TuitSt00,fumbles_forced,0,,,,,
player,201812230nor,pit,HiltMi01,def_int,0,,,,,
player,201812230nor,pit,HiltMi01,def_int_yds,0,,,,,
player,201812230nor,pit,HiltMi01,def_int_td,0,,,,,
player,201812230nor,pit,HiltMi01,def_int_long,0,,,,,
player,201812230nor,pit,HiltMi01,pass_defended,0,,,,,
player,201812230nor,pit,HiltMi01,sacks,0.0,,,,,
player,201812230nor,pit,HiltMi01,tackles_combined,6,,,,,
player,201812230nor,pit,HiltMi01,tackles_solo,6,,,,,
player,201812230nor,pit,HiltMi01,tackles_assists,0,,,,,
player,201812230nor,pit,HiltMi01,tackles_loss,1,,,,,
player,201812230nor,pit,HiltMi01,qb_hits,0,,,,,
player,201812230nor,pit,HiltMi01,fumbles_rec,0,,,,,
player,201812230nor,pit,HiltMi01,fumbles_rec_yds,0,,,,,
player,201812230nor,pit,HiltMi01,fumbles_rec_td,0,,,,,
player,201812230nor,pit,HiltMi01,fumbles_forced,0,,,,,
player,201812230nor,pit,BostJo00,def_int,0,,,,,
player,201812230nor,pit,BostJo00,def_int_yds,0,,,,,
player,201812230nor,pit,BostJo00,def_int_td,0,,,,,
player,201812230nor,pit,BostJo00,def_int_long,0,,,,,
player,201812230nor,pit,BostJo00,pass_defended,0,,,,,
player,201812230nor,pit,BostJo00,sacks,0.0,,,,,
player,201812230nor,pit,BostJo00,tackles_combined,5,,,,,
player,201812230nor,pit,BostJo00,tackles_solo,4,,,,,
player,201812230nor,pit,BostJo00,tackles_assists,1,,,,,
player,201812230nor,pit,BostJo00,tackles_loss,0,,,,,
player,201812230nor,pit,BostJo00,qb_hits,0,,,,,
player,201812230nor,pit,BostJo00,fumbles_rec,0,,,,,
player,201812230nor,pit,BostJo00,fumbles_rec_yds,0,,,,,
player,201812230nor,pit,BostJo00,fumbles_rec_td,0,,,,,
player,201812230nor,pit,BostJo00,fumbles_forced,0,,,,,
player,201812230nor,pit,HadeJo99,def_int,0,,,,,
player,201812230nor,pit,HadeJo99,def_int_yds,0,,,,,
player,201812230nor,pit,HadeJo99,def_int_td,0,,,,,
player,201812230nor,pit,HadeJo99,def_int_long,0,,,,,
player,201812230nor,pit,HadeJo99,pass_defended,0,,,,,
player,201812230nor,pit,HadeJo99,sacks,0.0,,,,,
player,201812230nor,pit,HadeJo99,tackles_combined,5,,,,,
player,201812230nor,pit,HadeJo99,tackles_solo,5,,,,,
player,201812230nor,pit,HadeJo99,tackles_assists,0,,,,,
player,201812230nor,pit,HadeJo99,tackles_loss,0,,,,,
player,201812230nor,pit,HadeJo99,qb_hits,0,,,,,
player,201812230nor,pit,HadeJo99,fumbles_rec,0,,,,,
player,201812230nor,pit,HadeJo99,fumbles_rec_yds,0,,,,,
player,201812230nor,pit,HadeJo99,fumbles_rec_td,0,,,,,
player,201812230nor,pit,HadeJo99,fumbles_forced,1,,,,,
player,201812230nor,pit,WillVi01,def_int,0,,,,,
player,201812230nor,pit,WillVi01,def_int_yds,0,,,,,
player,201812230nor,pit,WillVi01,def_int_td,0,,,,,
player,201812230nor,pit,WillVi01,def_int_long,0,,,,,
player,201812230nor,pit,WillVi01,pass_defended,0,,,,,
player,201812230nor,pit,WillVi01,sacks,0.0,,,,,
player,201812230nor,pit,WillVi01,tackles_combined,5,,,,,
player,201812230nor,pit,WillVi01,tackles_solo,5,,,,,
player,201812230nor,pit,WillVi01,tackles_assists,0,,,,,
player,201812230nor,pit,WillVi01,tackles_loss,1,,,,,
player,201812230nor,pit,WillVi01,qb_hits,0,,,,,
player,201812230nor,pit,WillVi01,fumbles_rec,0,,,,,
player,201812230nor,pit,WillVi01,fumbles_rec_yds,0,,,,,
player,201812230nor,pit,WillVi01,fumbles_rec_td,0,,,,,
player,201812230nor,pit,WillVi01,fumbles_forced,0,,,,,
player,201812230nor,pit,EdmuTe00,def_int,0,,,,,
player,201812230nor,pit,EdmuTe00,def_int_yds,0,,,,,
player,201812230nor,pit,EdmuTe00,def_int_td,0,,,,,
player,201812230nor,pit,EdmuTe00,def_int_long,0,,,,,
player,201812230nor,pit,EdmuTe00,pass_defended,0,,,,,
player,201812230nor,pit,EdmuTe00,sacks,0.0,,,,,
player,201812230nor,pit,EdmuTe00,tackles_combined,4,,,,,
player,201812230nor,pit,EdmuTe00,tackles_solo,4,,,,,
player,201812230nor,pit,EdmuTe00,tackles_assists,0,,,,,
player,201812230nor,pit,EdmuTe00,tackles_loss,0,,,,,
player,201812230nor,pit,EdmuTe00,qb_hits,0,,,,,
player,201812230nor,pit,EdmuTe00,fumbles_rec,0,,,,,
player,201812230nor,pit,EdmuTe00,fumbles_rec_yds,0,,,,,
player,201812230nor,pit,EdmuTe00,fumbles_rec_td,0,,,,,
player,201812230nor,pit,EdmuTe00,fumbles_forced,0,,,,,
player,201812230nor,pit,HeywCa01,def_int,0,,,,,
player,201812230nor,pit,HeywCa01,def_int_yds,0,,,,,
player,201812230nor,pit,HeywCa01,def_int_td,0,,,,,
player,201812230nor,pit,HeywCa01,def_int_long,0,,,,,
player,201812230nor,pit,HeywCa01,pass_defended,1,,,,,
player,201812230nor,pit,HeywCa01,sacks,0.0,,,,,
player,201812230nor,pit,HeywCa01,tackles_combined,3,,,,,
player,201812230nor,pit,HeywCa01,tackles_solo,0,,,,,
player,201812230nor,pit,HeywCa01,tackles_assists,3,,,,,
player,201812230nor,pit,HeywCa01,tackles_loss,0,,,,,
player,201812230nor,pit,HeywCa01,qb_hits,0,,,,,
player,201812230nor,pit,HeywCa01,fumbles_rec,0,,,,,
player,201812230nor,pit,HeywCa01,fumbles_rec_yds,0,,,,,
player,201812230nor,pit,HeywCa01,fumbles_rec_td,0,,,,,
player,201812230nor,pit,HeywCa01,fumbles_forced,0,,,,,
player,201812230nor,pit,SensCo00,def_int,0,,,,,
player,201812230nor,pit,SensCo00,def_int_yds,0,,,,,
player,201812230nor,pit,SensCo00,def_int_td,0,,,,,
player,201812230nor,pit,SensCo00,def_int_long,0,,,,,
player,201812230nor,pit,SensCo00,pass_defended,2,,,,,
player,201812230nor,pit,SensCo00,sacks,0.0,,,,,
player,201812230nor,pit,SensCo00,tackles_combined,3,,,,,
player,201812230nor,pit,SensCo00,tackles_solo,3,,,,,
player,201812230nor,pit,SensCo00,tackles_assists,0,,,,,
player,201812230nor,pit,SensCo00,tackles_loss,0,,,,,
player,201812230nor,pit,SensCo00,qb_hits,0,,,,,
player,201812230nor,pit,SensCo00,fumbles_rec,0,,,,,
player,201812230nor,pit,SensCo00,fumbles_rec_yds,0,,,,,
player,201812230nor,pit,SensCo00,fumbles_rec_td,0,,,,,
player,201812230nor,pit,SensCo00,fumbles_forced,0,,,,,
player,201812230nor,pit,DuprAl00,def_int,0,,,,,
player,201812230nor,pit,DuprAl00,def_int_yds,0,,,,,
player,201812230nor,pit,DuprAl00,def_int_td,0,,,,,
player,201812230nor,pit,DuprAl00,def_int_long,0,,,,,
player,201812230nor,pit,DuprAl00,pass_defended,0,,,,,
player,201812230nor,pit,DuprAl00,sacks,0.0,,,,,
player,201812230nor,pit,DuprAl00,tackles_combined,2,,,,,
player,201812230nor,pit,DuprAl00,tackles_solo,2,,,,,
player,201812230nor,pit,DuprAl00,tackles_assists,0,,,,,
player,201812230nor,pit,DuprAl00,tackles_loss,0,,,,,
player,201812230nor,pit,DuprAl00,qb_hits,1,,,,,
player,201812230nor,pit,DuprAl00,fumbles_rec,0,,,,,
player,201812230nor,pit,DuprAl00,fumbles_rec_yds,0,,,,,
player,201812230nor,pit,DuprAl00,fumbles_rec_td,0,,,,,
player,201812230nor,pit,DuprAl00,fumbles_forced,0,,,,,
player,201812230nor,pit,AluaTy99,def_int,0,,,,,
player,201812230nor,pit,AluaTy99,def_int_yds,0,,,,,
player,201812230nor,pit,AluaTy99,def_int_td,0,,,,,
player,201812230nor,pit,AluaTy99,def_int_long,0,,,,,
player,201812230nor,pit,AluaTy99,pass_defended,0,,,,,
player,201812230nor,pit,AluaTy99,sacks,0.0,,,,,
player,201812230nor,pit,AluaTy99,tackles_combined,1,,,,,
player,201812230nor,pit,AluaTy99,tackles_solo,1,,,,,
player,201812230nor,pit,AluaTy99,tackles_assists,0,,,,,
player,201812230nor,pit,AluaTy99,tackles_loss,0,,,,,
player,201812230nor,pit,AluaTy99,qb_hits,0,,,,,
player,201812230nor,pit,AluaTy99,fumbles_rec,0,,,,,
player,201812230nor,pit,AluaTy99,fumbles_rec_yds,0,,,,,
player,201812230nor,pit,AluaTy99,fumbles_rec_td,0,,,,,
player,201812230nor,pit,AluaTy99,fumbles_forced,0,,,,,
player,201812230nor,pit,BurnMo99,def_int,0,,,,,
player,201812230nor,pit,BurnMo99,def_int_yds,0,,,,,
player,201812230nor,pit,BurnMo99,def_int_td,0,,,,,
player,201812230nor,pit,BurnMo99,def_int_long,0,,,,,
player,201812230nor,pit,BurnMo99,pass_defended,1,,,,,
player,201812230nor,pit,BurnMo99,sacks,0.0,,,,,
player,201812230nor,pit,BurnMo99,tackles_combined,1,,,,,
player,201812230nor,pit,BurnMo99,tackles_solo,1,,,,,
player,201812230nor,pit,BurnMo99,tackles_assists,0,,,,,
player,201812230nor,pit,BurnMo99,tackles_loss,0,,,,,
player,201812230nor,pit,BurnMo99,qb_hits,1,,,,,
player,201812230nor,pit,BurnMo99,fumbles_rec,0,,,,,
player,201812230nor,pit,BurnMo99,fumbles_rec_yds,0,,,,,
player,201812230nor,pit,BurnMo99,fumbles_rec_td,0,,,,,
player,201812230nor,pit,BurnMo99,fumbles_forced,0,,,,,
player,201812230nor,pit,FortL.00,def_int,0,,,,,
player,201812230nor,pit,FortL.00,def_int_yds,0,,,,,
player,201812230nor,pit,FortL.00,def_int_td,0,,,,,
player,201812230nor,pit,FortL.00,def_int_long,0,,,,,
player,201812230nor,pit,FortL.00,pass_defended,0,,,,,
player,201812230nor,pit,FortL.00,sacks,0.0,,,,,
player,201812230nor,pit,FortL.00,tackles_combined,1,,,,,
player,201812230nor,pit,FortL.00,tackles_solo,1,,,,,
player,201812230nor,pit,FortL.00,tackles_assists,0,,,,,
player,201812230nor,pit,FortL.00,tackles_loss,0,,,,,
player,201812230nor,pit,FortL.00,qb_hits,0,,,,,
player,201812230nor,pit,FortL.00,fumbles_rec,0,,,,,
player,201812230nor,pit,FortL.00,fumbles_rec_yds,0,,,,,
player,201812230nor,pit,FortL.00,fumbles_rec_td,0,,,,,
player,201812230nor,pit,FortL.00,fumbles_forced,0,,,,,
player,201812230nor,pit,ChicAn00,def_int,0,,,,,
player,201812230nor,pit,ChicAn00,def_int_yds,0,,,,,
player,201812230nor,pit,ChicAn00,def_int_td,0,,,,,
player,201812230nor,pit,ChicAn00,def_int_long,0,,,,,
player,201812230nor,pit,ChicAn00,pass_defended,1,,,,,
player,201812230nor,pit,ChicAn00,sacks,0.0,,,,,
player,201812230nor,pit,ChicAn00,tackles_combined,0,,,,,
player,201812230nor,pit,ChicAn00,tackles_solo,0,,,,,
player,201812230nor,pit,ChicAn00,tackles_assists,0,,,,,
player,201812230nor,pit,ChicAn00,tackles_loss,0,,,,,
player,201812230nor,pit,ChicAn00,qb_hits,0,,,,,
player,201812230nor,pit,ChicAn00,fumbles_rec,0,,,,,
player,201812230nor,pit,ChicAn00,fumbles_rec_yds,0,,,,,
player,201812230nor,pit,ChicAn00,fumbles_rec_td,0,,,,,
player,201812230nor,pit,ChicAn00,fumbles_forced,0,,,,,
player,201812230nor,nor,AnzaAl00,def_int,0,,,,,
player,201812230nor,nor,AnzaAl00,def_int_yds,0,,,,,
player,201812230nor,nor,AnzaAl00,def_int_td,0,,,,,
player,201812230nor,nor,AnzaAl00,def_int_long,0,,,,,
player,201812230nor,nor,AnzaAl00,pass_defended,0,,,,,
player,201812230nor,nor,AnzaAl00,sacks,1.0,,,,,
player,201812230nor,nor,AnzaAl00,tackles_combined,4,,,,,
player,201812230nor,nor,AnzaAl00,tackles_solo,3,,,,,
player,201812230nor,nor,AnzaAl00,tackles_assists,1,,,,,
player,201812230nor,nor,AnzaAl00,tackles_loss,1,,,,,
player,201812230nor,nor,AnzaAl00,qb_hits,2,,,,,
player,201812230nor,nor,AnzaAl00,fumbles_rec,0,,,,,
player,201812230nor,nor,AnzaAl00,fumbles_rec_yds,0,,,,,
player,201812230nor,nor,AnzaAl00,fumbles_rec_td,0,,,,,
player,201812230nor,nor,AnzaAl00,fumbles_forced,0,,,,,
player,201812230nor,nor,DaviDe00,def_int,0,,,,,
player,201812230nor,nor,DaviDe00,def_int_yds,0,,,,,
player,201812230nor,nor,DaviDe00,def_int_td,0,,,,,
player,201812230nor,nor,DaviDe00,def_int_long,0,,,,,
player,201812230nor,nor,DaviDe00,pass_defended,0,,,,,
player,201812230nor,nor,DaviDe00,sacks,1.0,,,,,
player,201812230nor,nor,DaviDe00,tackles_combined,3,,,,,
player,201812230nor,nor,DaviDe00,tackles_solo,3,,,,,
player,201812230nor,nor,DaviDe00,tackles_assists,0,,,,,
player,201812230nor,nor,DaviDe00,tackles_loss,1,,,,,
player,201812230nor,nor,DaviDe00,qb_hits,1,,,,,
player,201812230nor,nor,DaviDe00,fumbles_rec,1,,,,,
player,201812230nor,nor,DaviDe00,fumbles_rec_yds,0,,,,,
player,201812230nor,nor,DaviDe00,fumbles_rec_td,0,,,,,
player,201812230nor,nor,DaviDe00,fumbles_forced,0,,,,,
player,201812230nor,nor,DaviTy01,def_int,0,,,,,
player,201812230nor,nor,DaviTy01,def_int_yds,0,,,,,
player,201812230nor,nor,DaviTy01,def_int_td,0,,,,,
player,201812230nor,nor,DaviTy01,def_int_long,0,,,,,
player,201812230nor,nor,DaviTy01,pass_defended,0,,,,,
player,201812230nor,nor,DaviTy01,sacks,1.0,,,,,
player,201812230nor,nor,DaviTy01,tackles_combined,2,,,,,
player,201812230nor,nor,DaviTy01,tackles_solo,2,,,,,
player,201812230nor,nor,DaviTy01,tackles_assists,0,,,,,
player,201812230nor,nor,DaviTy01,tackles_loss,1,,,,,
player,201812230nor,nor,DaviTy01,qb_hits,1,,,,,
player,201812230nor,nor,DaviTy01,fumbles_rec,0,,,,,
player,201812230nor,nor,DaviTy01,fumbles_rec_yds,0,,,,,
player,201812230nor,nor,DaviTy01,fumbles_rec_td,0,,,,,
player,201812230nor,nor,DaviTy01,fumbles_forced,0,,,,,
player,201812230nor,nor,BellVo00,def_int,0,,,,,
player,201812230nor,nor,BellVo00,def_int_yds,0,,,,,
player,201812230nor,nor,BellVo00,def_int_td,0,,,,,
player,201812230nor,nor,BellVo00,def_int_long,0,,,,,
player,201812230nor,nor,BellVo00,pass_defended,0,,,,,
player,201812230nor,nor,BellVo00,sacks,0.0,,,,,
player,201812230nor,nor,BellVo00,tackles_combined,10,,,,,
player,201812230nor,nor,BellVo00,tackles_solo,7,,,,,
player,201812230nor,nor,BellVo00,tackles_assists,3,,,,,
player,201812230nor,nor,BellVo00,tackles_loss,0,,,,,
player,201812230nor,nor,BellVo00,qb_hits,0,,,,,
player,201812230nor,nor,BellVo00,fumbles_rec,0,,,,,
player,201812230nor,nor,BellVo00,fumbles_rec_yds,0,,,,,
player,201812230nor,nor,BellVo00,fumbles_rec_td,0,,,,,
player,201812230nor,nor,BellVo00,fumbles_forced,0,,,,,
player,201812230nor,nor,ApplEl00,def_int,0,,,,,
player,201812230nor,nor,ApplEl00,def_int_yds,0,,,,,
player,201812230nor,nor,ApplEl00,def_int_td,0,,,,,
player,201812230nor,nor,ApplEl00,def_int_long,0,,,,,
player,201812230nor,nor,ApplEl00,pass_defended,0,,,,,
player,201812230nor,nor,ApplEl00,sacks,0.0,,,,,
player,201812230nor,nor,ApplEl00,tackles_combined,9,,,,,
player,201812230nor,nor,ApplEl00,tackles_solo,8,,,,,
player,201812230nor,nor,ApplEl00,tackles_assists,1,,,,,
player,201812230nor,nor,ApplEl00,tackles_loss,0,,,,,
player,201812230nor,nor,ApplEl00,qb_hits,0,,,,,
player,201812230nor,nor,ApplEl00,fumbles_rec,0,,,,,
player,201812230nor,nor,ApplEl00,fumbles_rec_yds,0,,,,,
player,201812230nor,nor,ApplEl00,fumbles_rec_td,0,,,,,
player,201812230nor,nor,ApplEl00,fumbles_forced,0,,,,,
player,201812230nor,nor,LattMa01,def_int,0,,,,,
player,201812230nor,nor,LattMa01,def_int_yds,0,,,,,
player,201812230nor,nor,LattMa01,def_int_td,0,,,,,
player,201812230nor,nor,LattMa01,def_int_long,0,,,,,
player,201812230nor,nor,LattMa01,pass_defended,1,,,,,
player,201812230nor,nor,LattMa01,sacks,0.0,,,,,
player,201812230nor,nor,LattMa01,tackles_combined,6,,,,,
player,201812230nor,nor,LattMa01,tackles_solo,6,,,,,
player,201812230nor,nor,LattMa01,tackles_assists,0,,,,,
player,201812230nor,nor,LattMa01,tackles_loss,0,,,,,
player,201812230nor,nor,LattMa01,qb_hits,0,,,,,
player,201812230nor,nor,LattMa01,fumbles_rec,0,,,,,
player,201812230nor,nor,LattMa01,fumbles_rec_yds,0,,,,,
player,201812230nor,nor,LattMa01,fumbles_rec_td,0,,,,,
player,201812230nor,nor,LattMa01,fumbles_forced,0,,,,,
player,201812230nor,nor,WillP.00,def_int,0,,,,,
player,201812230nor,nor,WillP.00,def_int_yds,0,,,,,
player,201812230nor,nor,WillP.00,def_int_td,0,,,,,
player,201812230nor,nor,WillP.00,def_int_long,0,,,,,
player,201812230nor,nor,WillP.00,pass_defended,0,,,,,
player,201812230nor,nor,WillP.00,sacks,0.0,,,,,
player,201812230nor,nor,WillP.00,tackles_combined,5,,,,,
player,201812230nor,nor,WillP.00,tackles_solo,5,,,,,
player,201812230nor,nor,WillP.00,tackles_assists,0,,,,,
player,201812230nor,nor,WillP.00,tackles_loss,1,,,,,
player,201812230nor,nor,WillP.00,qb_hits,0,,,,,
player,201812230nor,nor,WillP.00,fumbles_rec,0,,,,,
player,201812230nor,nor,WillP.00,fumbles_rec_yds,0,,,,,
player,201812230nor,nor,WillP.00,fumbles_rec_td,0,,,,,
player,201812230nor,nor,WillP.00,fumbles_forced,0,,,,,
player,201812230nor,nor,OnyeDa00,def_int,0,,,,,
player,201812230nor,nor,OnyeDa00,def_int_yds,0,,,,,
player,201812230nor,nor,OnyeDa00,def_int_td,0,,,,,
player,201812230nor,nor,OnyeDa00,def_int_long,0,,,,,
player,201812230nor,nor,OnyeDa00,pass_defended,0,,,,,
player,201812230nor,nor,OnyeDa00,sacks,0.0,,,,,
player,201812230nor,nor,OnyeDa00,tackles_combined,3,,,,,
player,201812230nor,nor,OnyeDa00,tackles_solo,2,,,,,
player,201812230nor,nor,OnyeDa00,tackles_assists,1,,,,,
player,201812230nor,nor,OnyeDa00,tackles_loss,0,,,,,
player,201812230nor,nor,OnyeDa00,qb_hits,0,,,,,
player,201812230nor,nor,OnyeDa00,fumbles_rec,0,,,,,
player,201812230nor,nor,OnyeDa00,fumbles_rec_yds,0,,,,,
player,201812230nor,nor,OnyeDa00,fumbles_rec_td,0,,,,,
player,201812230nor,nor,OnyeDa00,fumbles_forced,0,,,,,
player,201812230nor,nor,RankSh00,def_int,0,,,,,
player,201812230nor,nor,RankSh00,def_int_yds,0,,,,,
player,201812230nor,nor,RankSh00,def_int_td,0,,,,,
player,201812230nor,nor,RankSh00,def_int_long,0,,,,,
player,201812230nor,nor,RankSh00,pass_defended,0,,,,,
player,201812230nor,nor,RankSh00,sacks,0.0,,,,,
player,201812230nor,nor,RankSh00,tackles_combined,3,,,,,
player,201812230nor,nor,RankSh00,tackles_solo,2,,,,,
player,201812230nor,nor,RankSh00,tackles_assists,1,,,,,
player,201812230nor,nor,RankSh00,tackles_loss,0,,,,,
player,201812230nor,nor,RankSh00,qb_hits,0,,,,,
player,201812230nor,nor,RankSh00,fumbles_rec,0,,,,,
player,201812230nor,nor,RankSh00,fumbles_rec_yds,0,,,,,
player,201812230nor,nor,RankSh00,fumbles_rec_td,0,,,,,
player,201812230nor,nor,RankSh00,fumbles_forced,1,,,,,
player,201812230nor,nor,BanjCh00,def_int,0,,,,,
player,201812230nor,nor,BanjCh00,def_int_yds,0,,,,,
player,201812230nor,nor,BanjCh00,def_int_td,0,,,,,
player,201812230nor,nor,BanjCh00,def_int_long,0,,,,,
player,201812230nor,nor,BanjCh00,pass_defended,0,,,,,
player,201812230nor,nor,BanjCh00,sacks,0.0,,,,,
player,201812230nor,nor,BanjCh00,tackles_combined,2,,,,,
player,201812230nor,nor,BanjCh00,tackles_solo,1,,,,,
player,201812230nor,nor,BanjCh00,tackles_assists,1,,,,,
player,201812230nor,nor,BanjCh00,tackles_loss,0,,,,,
player,201812230nor,nor,BanjCh00,qb_hits,0,,,,,
player,201812230nor,nor,BanjCh00,fumbles_rec,0,,,,,
player,201812230nor,nor,BanjCh00,fumbles_rec_yds,0,,,,,
player,201812230nor,nor,BanjCh00,fumbles_rec_td,0,,,,,
player,201812230nor,nor,BanjCh00,fumbles_forced,0,,,,,
player,201812230nor,nor,JordCa00,def_int,0,,,,,
player,201812230nor,nor,JordCa00,def_int_yds,0,,,,,
player,201812230nor,nor,JordCa00,def_int_td,0,,,,,
player,201812230nor,nor,JordCa00,def_int_long,0,,,,,
player,201812230nor,nor,JordCa00,pass_defended,1,,,,,
player,201812230nor,nor,JordCa00,sacks,0.0,,,,,
player,201812230nor,nor,JordCa00,tackles_combined,2,,,,,
player,201812230nor,nor,JordCa00,tackles_solo,1,,,,,
player,201812230nor,nor,JordCa00,tackles_assists,1,,,,,
player,201812230nor,nor,JordCa00,tackles_loss,1,,,,,
player,201812230nor,nor,JordCa00,qb_hits,2,,,,,
player,201812230nor,nor,JordCa00,fumbles_rec,0,,,,,
player,201812230nor,nor,JordCa00,fumbles_rec_yds,0,,,,,
player,201812230nor,nor,JordCa00,fumbles_rec_td,0,,,,,
player,201812230nor,nor,JordCa00,fumbles_forced,0,,,,,
player,201812230nor,nor,KleiAJ00,def_int,0,,,,,
player,201812230nor,nor,KleiAJ00,def_int_yds,0,,,,,
player,201812230nor,nor,KleiAJ00,def_int_td,0,,,,,
player,201812230nor,nor,KleiAJ00,def_int_long,0,,,,,
player,201812230nor,nor,KleiAJ00,pass_defended,0,,,,,
player,201812230nor,nor,KleiAJ00,sacks,0.0,,,,,
player,201812230nor,nor,KleiAJ00,tackles_combined,2,,,,,
player,201812230nor,nor,KleiAJ00,tackles_solo,2,,,,,
player,201812230nor,nor,KleiAJ00,tackles_assists,0,,,,,
player,201812230nor,nor,KleiAJ00,tackles_loss,0,,,,,
player,201812230nor,nor,KleiAJ00,qb_hits,0,,,,,
player,201812230nor,nor,KleiAJ00,fumbles_rec,0,,,,,
player,201812230nor,nor,KleiAJ00,fumbles_rec_yds,0,,,,,
player,201812230nor,nor,KleiAJ00,fumbles_rec_td,0,,,,,
player,201812230nor,nor,KleiAJ00,fumbles_forced,0,,,,,
player,201812230nor,nor,OkafAl00,def_int,0,,,,,
player,201812230nor,nor,OkafAl00,def_int_yds,0,,,,,
player,201812230nor,nor,OkafAl00,def_int_td,0,,,,,
player,201812230nor,nor,OkafAl00,def_int_long,0,,,,,
player,201812230nor,nor,OkafAl00,pass_defended,0,,,,,
player,201812230nor,nor,OkafAl00,sacks,0.0,,,,,
player,201812230nor,nor,OkafAl00,tackles_combined,2,,,,,
player,201812230nor,nor,OkafAl00,tackles_solo,2,,,,,
player,201812230nor,nor,OkafAl00,tackles_assists,0,,,,,
player,201812230nor,nor,OkafAl00,tackles_loss,0,,,,,
player,201812230nor,nor,OkafAl00,qb_hits,1,,,,,
player,201812230nor,nor,OkafAl00,fumbles_rec,1,,,,,
player,201812230nor,nor,OkafAl00,fumbles_rec_yds,0,,,,,
player,201812230nor,nor,OkafAl00,fumbles_rec_td,0,,,,,
player,201812230nor,nor,OkafAl00,fumbles_forced,0,,,,,
player,201812230nor,nor,WillMa06,def_int,0,,,,,
player,201812230nor,nor,WillMa06,def_int_yds,0,,,,,
player,201812230nor,nor,WillMa06,def_int_td,0,,,,,
player,201812230nor,nor,WillMa06,def_int_long,0,,,,,
player,201812230nor,nor,WillMa06,pass_defended,0,,,,,
player,201812230nor,nor,WillMa06,sacks,0.0,,,,,
player,201812230nor,nor,WillMa06,tackles_combined,2,,,,,
player,201812230nor,nor,WillMa06,tackles_solo,2,,,,,
player,201812230nor,nor,WillMa06,tackles_assists,0,,,,,
player,201812230nor,nor,WillMa06,tackles_loss,0,,,,,
player,201812230nor,nor,WillMa06,qb_hits,0,,,,,
player,201812230nor,nor,WillMa06,fumbles_rec,0,,,,,
player,201812230nor,nor,WillMa06,fumbles_rec_yds,0,,,,,
player,201812230nor,nor,WillMa06,fumbles_rec_td,0,,,,,
player,201812230nor,nor,WillMa06,fumbles_forced,0,,,,,
player,201812230nor,nor,ColeKu99,def_int,0,,,,,
player,201812230nor,nor,ColeKu99,def_int_yds,0,,,,,
player,201812230nor,nor,ColeKu99,def_int_td,0,,,,,
player,201812230nor,nor,ColeKu99,def_int_long,0,,,,,
player,201812230nor,nor,ColeKu99,pass_defended,0,,,,,
player,201812230nor,nor,ColeKu99,sacks,0.0,,,,,
player,201812230nor,nor,ColeKu99,tackles_combined,1,,,,,
player,201812230nor,nor,ColeKu99,tackles_solo,1,,,,,
player,201812230nor,nor,ColeKu99,tackles_assists,0,,,,,
player,201812230nor,nor,ColeKu99,tackles_loss,1,,,,,
player,201812230nor,nor,ColeKu99,qb_hits,0,,,,,
player,201812230nor,nor,ColeKu99,fumbles_rec,0,,,,,
player,201812230nor,nor,ColeKu99,fumbles_rec_yds,0,,,,,
player,201812230nor,nor,ColeKu99,fumbles_rec_td,0,,,,,
player,201812230nor,nor,ColeKu99,fumbles_forced,1,,,,,
