game,2018,14,20181209,201812090gnb,atl,"Atlanta Falcons",20,gnb,"Green Bay Packers",34
player,201812090gnb,atl,SanuMo00,rush_att,0,,,,,
player,201812090gnb,atl,SanuMo00,rush_yds,0,,,,,
player,201812090gnb,atl,SanuMo00,rush_td,0,,,,,
player,201812090gnb,atl,SanuMo00,rush_long,0,,,,,
player,201812090gnb,atl,SanuMo00,targets,8,,,,,
player,201812090gnb,atl,SanuMo00,rec,6,,,,,
player,201812090gnb,atl,SanuMo00,rec_yds,54,,,,,
player,201812090gnb,atl,SanuMo00,rec_td,0,,,,,
player,201812090gnb,atl,SanuMo00,rec_long,11,,,,,
player,201812090gnb,atl,SanuMo00,fumbles,1,,,,,
player,201812090gnb,atl,SanuMo00,fumbles_lost,0,,,,,
player,201812090gnb,atl,HoopAu00,pass_cmp,0,,,,,
player,201812090gnb,atl,HoopAu00,pass_att,0,,,,,
player,201812090gnb,atl,HoopAu00,pass_yds,0,,,,,
player,201812090gnb,atl,HoopAu00,pass_td,0,,,,,
player,201812090gnb,atl,HoopAu00,pass_int,0,,,,,
player,201812090gnb,atl,HoopAu00,pass_sacked,0,,,,,
player,201812090gnb,atl,HoopAu00,pass_sacked_yds,0,,,,,
player,201812090gnb,atl,HoopAu00,pass_long,0,,,,,
player,201812090gnb,atl,HoopAu00,pass_rating,,,,,,
player,201812090gnb,atl,HoopAu00,rush_att,0,,,,,
player,201812090gnb,atl,HoopAu00,rush_yds,0,,,,,
player,201812090gnb,atl,HoopAu00,rush_td,0,,,,,
player,201812090gnb,atl,HoopAu00,rush_long,0,,,,,
player,201812090gnb,atl,HoopAu00,targets,6,,,,,
player,201812090gnb,atl,HoopAu00,rec,4,,,,,
player,201812090gnb,atl,HoopAu00,rec_yds,37,,,,,
player,201812090gnb,atl,HoopAu00,rec_td,0,,,,,
player,201812090gnb,atl,HoopAu00,rec_long,11,,,,,
player,201812090gnb,atl,HoopAu00,fumbles,0,,,,,
player,201812090gnb,atl,HoopAu00,fumbles_lost,0,,,,,
player,201812090gnb,atl,HardJu00,pass_cmp,0,,,,,
player,201812090gnb,atl,HardJu00,pass_att,0,,,,,
player,201812090gnb,atl,HardJu00,pass_yds,0,,,,,
player,201812090gnb,atl,HardJu00,pass_td,0,,,,,
player,201812090gnb,atl,HardJu00,pass_int,0,,,,,
player,201812090gnb,atl,HardJu00,pass_sacked,0,,,,,
player,201812090gnb,atl,HardJu00,pass_sacked_yds,0,,,,,
player,201812090gnb,atl,HardJu00,pass_long,0,,,,,
player,201812090gnb,atl,HardJu00,pass_rating,,,,,,
player,201812090gnb,atl,HardJu00,rush_att,0,,,,,
player,201812090gnb,atl,HardJu00,rush_yds,0,,,,,
player,201812090gnb,atl,HardJu00,rush_td,0,,,,,
player,201812090gnb,atl,HardJu00,rush_long,0,,,,,
player,201812090gnb,atl,HardJu00,targets,4,,,,,
player,201812090gnb,atl,HardJu00,rec,3,,,,,
player,201812090gnb,atl,HardJu00,rec_yds,30,,,,,
player,201812090gnb,atl,HardJu00,rec_td,1,,,,,
player,201812090gnb,atl,HardJu00,rec_long,19,,,,,
player,201812090gnb,atl,HardJu00,fumbles,0,,,,,
player,201812090gnb,atl,HardJu00,fumbles_lost,0,,,,,
player,201812090gnb,atl,SaubEr00,pass_cmp,0,,,,,
player,201812090gnb,atl,SaubEr00,pass_att,0,,,,,
player,201812090gnb,atl,SaubEr00,pass_yds,0,,,,,
player,201812090gnb,atl,SaubEr00,pass_td,0,,,,,
player,201812090gnb,atl,SaubEr00,pass_int,0,,,,,
player,201812090gnb,atl,SaubEr00,pass_sacked,0,,,,,
player,201812090gnb,atl,SaubEr00,pass_sacked_yds,0,,,,,
player,201812090gnb,atl,SaubEr00,pass_long,0,,,,,
player,201812090gnb,atl,SaubEr00,pass_rating,,,,,,
player,201812090gnb,atl,SaubEr00,rush_att,0,,,,,
player,201812090gnb,atl,SaubEr00,rush_yds,0,,,,,
player,201812090gnb,atl,SaubEr00,rush_td,0,,,,,
player,201812090gnb,atl,SaubEr00,rush_long,0,,,,,
player,201812090gnb,atl,SaubEr00,targets,3,,,,,
player,201812090gnb,atl,SaubEr00,rec,2,,,,,
player,201812090gnb,atl,SaubEr00,rec_yds,15,,,,,
player,201812090gnb,atl,SaubEr00,rec_td,0,,,,,
player,201812090gnb,atl,SaubEr00,rec_long,8,,,,,
player,201812090gnb,atl,SaubEr00,fumbles,0,,,,,
player,201812090gnb,atl,SaubEr00,fumbles_lost,0,,,,,
player,201812090gnb,atl,RidlCa00,pass_cmp,0,,,,,
player,201812090gnb,atl,RidlCa00,pass_att,0,,,,,
player,201812090gnb,atl,RidlCa00,pass_yds,0,,,,,
player,201812090gnb,atl,RidlCa00,pass_td,0,,,,,
player,201812090gnb,atl,RidlCa00,pass_int,0,,,,,
player,201812090gnb,atl,RidlCa00,pass_sacked,0,,,,,
player,201812090gnb,atl,RidlCa00,pass_sacked_yds,0,,,,,
player,201812090gnb,atl,RidlCa00,pass_long,0,,,,,
player,201812090gnb,atl,RidlCa00,pass_rating,,,,,,
player,201812090gnb,atl,RidlCa00,rush_att,0,,,,,
player,201812090gnb,atl,RidlCa00,rush_yds,0,,,,,
player,201812090gnb,atl,RidlCa00,rush_td,0,,,,,
player,201812090gnb,atl,RidlCa00,rush_long,0,,,,,
player,201812090gnb,atl,RidlCa00,targets,4,,,,,
player,201812090gnb,atl,RidlCa00,rec,1,,,,,
player,201812090gnb,atl,RidlCa00,rec_yds,10,,,,,
player,201812090gnb,atl,RidlCa00,rec_td,0,,,,,
player,201812090gnb,atl,RidlCa00,rec_long,10,,,,,
player,201812090gnb,atl,RidlCa00,fumbles,0,,,,,
player,201812090gnb,atl,RidlCa00,fumbles_lost,0,,,,,
player,201812090gnb,atl,HallMa02,pass_cmp,0,,,,,
player,201812090gnb,atl,HallMa02,pass_att,0,,,,,
player,201812090gnb,atl,HallMa02,pass_yds,0,,,,,
player,201812090gnb,atl,HallMa02,pass_td,0,,,,,
player,201812090gnb,atl,HallMa02,pass_int,0,,,,,
player,201812090gnb,atl,HallMa02,pass_sacked,0,,,,,
player,201812090gnb,atl,HallMa02,pass_sacked_yds,0,,,,,
player,201812090gnb,atl,HallMa02,pass_long,0,,,,,
player,201812090gnb,atl,HallMa02,pass_rating,,,,,,
player,201812090gnb,atl,HallMa02,rush_att,1,,,,,
player,201812090gnb,atl,HallMa02,rush_yds,-3,,,,,
player,201812090gnb,atl,HallMa02,rush_td,0,,,,,
player,201812090gnb,atl,HallMa02,rush_long,-3,,,,,
player,201812090gnb,atl,HallMa02,targets,1,,,,,
player,201812090gnb,atl,HallMa02,rec,0,,,,,
player,201812090gnb,atl,HallMa02,rec_yds,0,,,,,
player,201812090gnb,atl,HallMa02,rec_td,0,,,,,
player,201812090gnb,atl,HallMa02,rec_long,0,,,,,
player,201812090gnb,atl,HallMa02,fumbles,0,,,,,
player,201812090gnb,atl,HallMa02,fumbles_lost,0,,,,,
player,201812090gnb,gnb,RodgAa00,pass_cmp,21,,,,,
player,201812090gnb,gnb,RodgAa00,pass_att,32,,,,,
player,201812090gnb,gnb,RodgAa00,pass_yds,196,,,,,
player,201812090gnb,gnb,RodgAa00,pass_td,2,,,,,
player,201812090gnb,gnb,RodgAa00,pass_int,0,,,,,
player,201812090gnb,gnb,RodgAa00,pass_sacked,4,,,,,
player,201812090gnb,gnb,RodgAa00,pass_sacked_yds,34,,,,,
player,201812090gnb,gnb,RodgAa00,pass_long,24,,,,,
player,201812090gnb,gnb,RodgAa00,pass_rating,103.1,,,,,
player,201812090gnb,gnb,RodgAa00,rush_att,3,,,,,
player,201812090gnb,gnb,RodgAa00,rush_yds,44,,,,,
player,201812090gnb,gnb,RodgAa00,rush_td,0,,,,,
player,201812090gnb,gnb,RodgAa00,rush_long,21,,,,,
player,201812090gnb,gnb,RodgAa00,targets,0,,,,,
player,201812090gnb,gnb,RodgAa00,rec,0,,,,,
player,201812090gnb,gnb,RodgAa00,rec_yds,0,,,,,
player,201812090gnb,gnb,RodgAa00,rec_td,0,,,,,
player,201812090gnb,gnb,RodgAa00,rec_long,0,,,,,
player,201812090gnb,gnb,RodgAa00,fumbles,0,,,,,
player,201812090gnb,gnb,RodgAa00,fumbles_lost,0,,,,,
player,201812090gnb,gnb,JoneAa00,pass_cmp,0,,,,,
player,201812090gnb,gnb,JoneAa00,pass_att,0,,,,,
player,201812090gnb,gnb,JoneAa00,pass_yds,0,,,,,
player,201812090gnb,gnb,JoneAa00,pass_td,0,,,,,
player,201812090gnb,gnb,JoneAa00,pass_int,0,,,,,
player,201812090gnb,gnb,JoneAa00,pass_sacked,0,,,,,
player,201812090gnb,gnb,JoneAa00,pass_sacked_yds,0,,,,,
player,201812090gnb,gnb,JoneAa00,pass_long,0,,,,,
player,201812090gnb,gnb,JoneAa00,pass_rating,,,,,,
player,201812090gnb,gnb,JoneAa00,rush_att,17,,,,,
player,201812090gnb,gnb,JoneAa00,rush_yds,78,,,,,
player,201812090gnb,gnb,JoneAa00,rush_td,1,,,,,
player,201812090gnb,gnb,JoneAa00,rush_long,29,,,,,
player,201812090gnb,gnb,JoneAa00,targets,3,,,,,
player,201812090gnb,gnb,JoneAa00,rec,3,,,,,
player,201812090gnb,gnb,JoneAa00,rec_yds,28,,,,,
player,201812090gnb,gnb,JoneAa00,rec_td,0,,,,,
player,201812090gnb,gnb,JoneAa00,rec_long,15,,,,,
player,201812090gnb,gnb,JoneAa00,fumbles,0,,,,,
player,201812090gnb,gnb,JoneAa00,fumbles_lost,0,,,,,
player,201812090gnb,gnb,WillJa06,pass_cmp,0,,,,,
player,201812090gnb,gnb,WillJa06,pass_att,0,,,,,
player,201812090gnb,gnb,WillJa06,pass_yds,0,,,,,
player,201812090gnb,gnb,WillJa06,pass_td,0,,,,,
player,201812090gnb,gnb,WillJa06,pass_int,0,,,,,
player,201812090gnb,gnb,WillJa06,pass_sacked,0,,,,,
player,201812090gnb,gnb,WillJa06,pass_sacked_yds,0,,,,,
player,201812090gnb,gnb,WillJa06,pass_long,0,,,,,
player,201812090gnb,gnb,WillJa06,pass_rating,,,,,,
player,201812090gnb,gnb,WillJa06,rush_att,4,,,,,
player,201812090gnb,gnb,WillJa06,rush_yds,17,,,,,
player,201812090gnb,gnb,WillJa06,rush_td,0,,,,,
player,201812090gnb,gnb,WillJa06,rush_long,9,,,,,
player,201812090gnb,gnb,WillJa06,targets,1,,,,,
player,201812090gnb,gnb,WillJa06,rec,0,,,,,
player,201812090gnb,gnb,WillJa06,rec_yds,0,,,,,
player,201812090gnb,gnb,WillJa06,rec_td,0,,,,,
player,201812090gnb,gnb,WillJa06,rec_long,0,,,,,
player,201812090gnb,gnb,WillJa06,fumbles,0,,,,,
player,201812090gnb,gnb,WillJa06,fumbles_lost,0,,,,,
player,201812090gnb,gnb,AdamDa01,pass_cmp,0,,,,,
player,201812090gnb,gnb,AdamDa01,pass_att,0,,,,,
player,201812090gnb,gnb,AdamDa01,pass_yds,0,,,,,
player,201812090gnb,gnb,AdamDa01,pass_td,0,,,,,
player,201812090gnb,gnb,AdamDa01,pass_int,0,,,,,
player,201812090gnb,gnb,AdamDa01,pass_sacked,0,,,,,
player,201812090gnb,gnb,AdamDa01,pass_sacked_yds,0,,,,,
player,201812090gnb,gnb,AdamDa01,pass_long,0,,,,,
player,201812090gnb,gnb,AdamDa01,pass_rating,,,,,,
player,201812090gnb,gnb,AdamDa01,rush_att,0,,,,,
player,201812090gnb,gnb,AdamDa01,rush_yds,0,,,,,
player,201812090gnb,gnb,AdamDa01,rush_td,0,,,,,
player,201812090gnb,gnb,AdamDa01,rush_long,0,,,,,
player,201812090gnb,gnb,AdamDa01,targets,11,,,,,
player,201812090gnb,gnb,AdamDa01,rec,7,,,,,
player,201812090gnb,gnb,AdamDa01,rec_yds,81,,,,,
player,201812090gnb,gnb,AdamDa01,rec_td,1,,,,,
player,201812090gnb,gnb,AdamDa01,rec_long,22,,,,,
player,201812090gnb,gnb,AdamDa01,fumbles,0,,,,,
player,201812090gnb,gnb,AdamDa01,fumbles_lost,0,,,,,
player,201812090gnb,gnb,CobbRa00,pass_cmp,0,,,,,
player,201812090gnb,gnb,CobbRa00,pass_att,0,,,,,
player,201812090gnb,gnb,CobbRa00,pass_yds,0,,,,,
player,201812090gnb,gnb,CobbRa00,pass_td,0,,,,,
player,201812090gnb,gnb,CobbRa00,pass_int,0,,,,,
player,201812090gnb,gnb,CobbRa00,pass_sacked,0,,,,,
player,201812090gnb,gnb,CobbRa00,pass_sacked_yds,0,,,,,
player,201812090gnb,gnb,CobbRa00,pass_long,0,,,,,
player,201812090gnb,gnb,CobbRa00,pass_rating,,,,,,
player,201812090gnb,gnb,CobbRa00,rush_att,0,,,,,
player,201812090gnb,gnb,CobbRa00,rush_yds,0,,,,,
player,201812090gnb,gnb,CobbRa00,rush_td,0,,,,,
player,201812090gnb,gnb,CobbRa00,rush_long,0,,,,,
player,201812090gnb,gnb,CobbRa00,targets,6,,,,,
player,201812090gnb,gnb,CobbRa00,rec,5,,,,,
player,201812090gnb,gnb,CobbRa00,rec_yds,43,,,,,
player,201812090gnb,gnb,CobbRa00,rec_td,1,,,,,
player,201812090gnb,gnb,CobbRa00,rec_long,24,,,,,
player,201812090gnb,gnb,CobbRa00,fumbles,0,,,,,
player,201812090gnb,gnb,CobbRa00,fumbles_lost,0,,,,,
player,201812090gnb,gnb,ValdMa00,pass_cmp,0,,,,,
player,201812090gnb,gnb,ValdMa00,pass_att,0,,,,,
player,201812090gnb,gnb,ValdMa00,pass_yds,0,,,,,
player,201812090gnb,gnb,ValdMa00,pass_td,0,,,,,
player,201812090gnb,gnb,ValdMa00,pass_int,0,,,,,
player,201812090gnb,gnb,ValdMa00,pass_sacked,0,,,,,
player,201812090gnb,gnb,ValdMa00,pass_sacked_yds,0,,,,,
player,201812090gnb,gnb,ValdMa00,pass_long,0,,,,,
player,201812090gnb,gnb,ValdMa00,pass_rating,,,,,,
player,201812090gnb,gnb,ValdMa00,rush_att,0,,,,,
player,201812090gnb,gnb,ValdMa00,rush_yds,0,,,,,
player,201812090gnb,gnb,ValdMa00,rush_td,0,,,,,
player,201812090gnb,gnb,ValdMa00,rush_long,0,,,,,
player,201812090gnb,gnb,ValdMa00,targets,2,,,,,
player,201812090gnb,gnb,ValdMa00,rec,2,,,,,
player,201812090gnb,gnb,ValdMa00,rec_yds,19,,,,,
player,201812090gnb,gnb,ValdMa00,rec_td,0,,,,,
player,201812090gnb,gnb,ValdMa00,rec_long,14,,,,,
player,201812090gnb,gnb,ValdMa00,fumbles,0,,,,,
player,201812090gnb,gnb,ValdMa00,fumbles_lost,0,,,,,
player,201812090gnb,gnb,GrahJi00,pass_cmp,0,,,,,
player,201812090gnb,gnb,GrahJi00,pass_att,0,,,,,
player,201812090gnb,gnb,GrahJi00,pass_yds,0,,,,,
player,201812090gnb,gnb,GrahJi00,pass_td,0,,,,,
player,201812090gnb,gnb,GrahJi00,pass_int,0,,,,,
player,201812090gnb,gnb,GrahJi00,pass_sacked,0,,,,,
player,201812090gnb,gnb,GrahJi00,pass_sacked_yds,0,,,,,
player,201812090gnb,gnb,GrahJi00,pass_long,0,,,,,
player,201812090gnb,gnb,GrahJi00,pass_rating,,,,,,
player,201812090gnb,gnb,GrahJi00,rush_att,0,,,,,
player,201812090gnb,gnb,GrahJi00,rush_yds,0,,,,,
player,201812090gnb,gnb,GrahJi00,rush_td,0,,,,,
player,201812090gnb,gnb,GrahJi00,rush_long,0,,,,,
player,201812090gnb,gnb,GrahJi00,targets,5,,,,,
player,201812090gnb,gnb,GrahJi00,rec,2,,,,,
player,201812090gnb,gnb,GrahJi00,rec_yds,13,,,,,
player,201812090gnb,gnb,GrahJi00,rec_td,0,,,,,
player,201812090gnb,gnb,GrahJi00,rec_long,8,,,,,
player,201812090gnb,gnb,GrahJi00,fumbles,0,,,,,
player,201812090gnb,gnb,GrahJi00,fumbles_lost,0,,,,,
player,201812090gnb,gnb,St.BEq00,pass_cmp,0,,,,,
player,201812090gnb,gnb,St.BEq00,pass_att,0,,,,,
player,201812090gnb,gnb,St.BEq00,pass_yds,0,,,,,
player,201812090gnb,gnb,St.BEq00,pass_td,0,,,,,
player,201812090gnb,gnb,St.BEq00,pass_int,0,,,,,
player,201812090gnb,gnb,St.BEq00,pass_sacked,0,,,,,
player,201812090gnb,gnb,St.BEq00,pass_sacked_yds,0,,,,,
player,201812090gnb,gnb,St.BEq00,pass_long,0,,,,,
player,201812090gnb,gnb,St.BEq00,pass_rating,,,,,,
player,201812090gnb,gnb,St.BEq00,rush_att,0,,,,,
player,201812090gnb,gnb,St.BEq00,rush_yds,0,,,,,
player,201812090gnb,gnb,St.BEq00,rush_td,0,,,,,
player,201812090gnb,gnb,St.BEq00,rush_long,0,,,,,
player,201812090gnb,gnb,St.BEq00,targets,3,,,,,
player,201812090gnb,gnb,St.BEq00,rec,2,,,,,
player,201812090gnb,gnb,St.BEq00,rec_yds,12,,,,,
player,201812090gnb,gnb,St.BEq00,rec_td,0,,,,,
player,201812090gnb,gnb,St.BEq00,rec_long,8,,,,,
player,201812090gnb,gnb,St.BEq00,fumbles,0,,,,,
player,201812090gnb,gnb,St.BEq00,fumbles_lost,0,,,,,
player,201812090gnb,gnb,KizeDe00,pass_cmp,0,,,,,
player,201812090gnb,gnb,KizeDe00,pass_att,0,,,,,
player,201812090gnb,gnb,KizeDe00,pass_yds,0,,,,,
player,201812090gnb,gnb,KizeDe00,pass_td,0,,,,,
player,201812090gnb,gnb,KizeDe00,pass_int,0,,,,,
player,201812090gnb,gnb,KizeDe00,pass_sacked,0,,,,,
player,201812090gnb,gnb,KizeDe00,pass_sacked_yds,0,,,,,
player,201812090gnb,gnb,KizeDe00,pass_long,0,,,,,
player,201812090gnb,gnb,KizeDe00,pass_rating,,,,,,
player,201812090gnb,gnb,KizeDe00,rush_att,1,,,,,
player,201812090gnb,gnb,KizeDe00,rush_yds,-1,,,,,
player,201812090gnb,gnb,KizeDe00,rush_td,0,,,,,
player,201812090gnb,gnb,KizeDe00,rush_long,-1,,,,,
player,201812090gnb,gnb,KizeDe00,targets,0,,,,,
player,201812090gnb,gnb,KizeDe00,rec,0,,,,,
player,201812090gnb,gnb,KizeDe00,rec_yds,0,,,,,
player,201812090gnb,gnb,KizeDe00,rec_td,0,,,,,
player,201812090gnb,gnb,KizeDe00,rec_long,0,,,,,
player,201812090gnb,gnb,KizeDe00,fumbles,0,,,,,
player,201812090gnb,gnb,KizeDe00,fumbles_lost,0,,,,,
player,201812090gnb,atl,CampDe00,def_int,0,,,,,
player,201812090gnb,atl,CampDe00,def_int_yds,0,,,,,
player,201812090gnb,atl,CampDe00,def_int_td,0,,,,,
player,201812090gnb,atl,CampDe00,def_int_long,0,,,,,
player,201812090gnb,atl,CampDe00,pass_defended,0,,,,,
player,201812090gnb,atl,CampDe00,sacks,1.0,,,,,
player,201812090gnb,atl,CampDe00,tackles_combined,5,,,,,
player,201812090gnb,atl,CampDe00,tackles_solo,3,,,,,
player,201812090gnb,atl,CampDe00,tackles_assists,2,,,,,
player,201812090gnb,atl,CampDe00,tackles_loss,1,,,,,
player,201812090gnb,atl,CampDe00,qb_hits,1,,,,,
player,201812090gnb,atl,CampDe00,fumbles_rec,0,,,,,
