game,2018,14,20181209,201812090tam,nor,"New Orleans Saints",28,tam,"Tampa Bay Buccaneers",14
player,201812090tam,nor,LewiTo00,rush_att,0,,,,,
player,201812090tam,nor,LewiTo00,rush_yds,0,,,,,
player,201812090tam,nor,LewiTo00,rush_td,0,,,,,
player,201812090tam,nor,LewiTo00,rush_long,0,,,,,
player,201812090tam,nor,LewiTo00,targets,1,,,,,
player,201812090tam,nor,LewiTo00,rec,1,,,,,
player,201812090tam,nor,LewiTo00,rec_yds,20,,,,,
player,201812090tam,nor,LewiTo00,rec_td,0,,,,,
player,201812090tam,nor,LewiTo00,rec_long,20,,,,,
player,201812090tam,nor,LewiTo00,fumbles,0,,,,,
player,201812090tam,nor,LewiTo00,fumbles_lost,0,,,,,
player,201812090tam,nor,SmitTr03,pass_cmp,0,,,,,
player,201812090tam,nor,SmitTr03,pass_att,0,,,,,
player,201812090tam,nor,SmitTr03,pass_yds,0,,,,,
player,201812090tam,nor,SmitTr03,pass_td,0,,,,,
player,201812090tam,nor,SmitTr03,pass_int,0,,,,,
player,201812090tam,nor,SmitTr03,pass_sacked,0,,,,,
player,201812090tam,nor,SmitTr03,pass_sacked_yds,0,,,,,
player,201812090tam,nor,SmitTr03,pass_long,0,,,,,
player,201812090tam,nor,SmitTr03,pass_rating,,,,,,
player,201812090tam,nor,SmitTr03,rush_att,0,,,,,
player,201812090tam,nor,SmitTr03,rush_yds,0,,,,,
player,201812090tam,nor,SmitTr03,rush_td,0,,,,,
player,201812090tam,nor,SmitTr03,rush_long,0,,,,,
player,201812090tam,nor,SmitTr03,targets,1,,,,,
player,201812090tam,nor,SmitTr03,rec,0,,,,,
player,201812090tam,nor,SmitTr03,rec_yds,0,,,,,
player,201812090tam,nor,SmitTr03,rec_td,0,,,,,
player,201812090tam,nor,SmitTr03,rec_long,0,,,,,
player,201812090tam,nor,SmitTr03,fumbles,0,,,,,
player,201812090tam,nor,SmitTr03,fumbles_lost,0,,,,,
player,201812090tam,nor,HillJo02,pass_cmp,0,,,,,
player,201812090tam,nor,HillJo02,pass_att,0,,,,,
player,201812090tam,nor,HillJo02,pass_yds,0,,,,,
player,201812090tam,nor,HillJo02,pass_td,0,,,,,
player,201812090tam,nor,HillJo02,pass_int,0,,,,,
player,201812090tam,nor,HillJo02,pass_sacked,0,,,,,
player,201812090tam,nor,HillJo02,pass_sacked_yds,0,,,,,
player,201812090tam,nor,HillJo02,pass_long,0,,,,,
player,201812090tam,nor,HillJo02,pass_rating,,,,,,
player,201812090tam,nor,HillJo02,rush_att,0,,,,,
player,201812090tam,nor,HillJo02,rush_yds,0,,,,,
player,201812090tam,nor,HillJo02,rush_td,0,,,,,
player,201812090tam,nor,HillJo02,rush_long,0,,,,,
player,201812090tam,nor,HillJo02,targets,1,,,,,
player,201812090tam,nor,HillJo02,rec,0,,,,,
player,201812090tam,nor,HillJo02,rec_yds,0,,,,,
player,201812090tam,nor,HillJo02,rec_td,0,,,,,
player,201812090tam,nor,HillJo02,rec_long,0,,,,,
player,201812090tam,nor,HillJo02,fumbles,0,,,,,
player,201812090tam,nor,HillJo02,fumbles_lost,0,,,,,
player,201812090tam,nor,HillTa00,pass_cmp,0,,,,,
player,201812090tam,nor,HillTa00,pass_att,0,,,,,
player,201812090tam,nor,HillTa00,pass_yds,0,,,,,
player,201812090tam,nor,HillTa00,pass_td,0,,,,,
player,201812090tam,nor,HillTa00,pass_int,0,,,,,
player,201812090tam,nor,HillTa00,pass_sacked,0,,,,,
player,201812090tam,nor,HillTa00,pass_sacked_yds,0,,,,,
player,201812090tam,nor,HillTa00,pass_long,0,,,,,
player,201812090tam,nor,HillTa00,pass_rating,,,,,,
player,201812090tam,nor,HillTa00,rush_att,1,,,,,
player,201812090tam,nor,HillTa00,rush_yds,-6,,,,,
player,201812090tam,nor,HillTa00,rush_td,0,,,,,
player,201812090tam,nor,HillTa00,rush_long,-6,,,,,
player,201812090tam,nor,HillTa00,targets,0,,,,,
player,201812090tam,nor,HillTa00,rec,0,,,,,
player,201812090tam,nor,HillTa00,rec_yds,0,,,,,
player,201812090tam,nor,HillTa00,rec_td,0,,,,,
player,201812090tam,nor,HillTa00,rec_long,0,,,,,
player,201812090tam,nor,HillTa00,fumbles,0,,,,,
player,201812090tam,nor,HillTa00,fumbles_lost,0,,,,,
player,201812090tam,tam,WinsJa00,pass_cmp,18,,,,,
player,201812090tam,tam,WinsJa00,pass_att,38,,,,,
player,201812090tam,tam,WinsJa00,pass_yds,213,,,,,
player,201812090tam,tam,WinsJa00,pass_td,2,,,,,
player,201812090tam,tam,WinsJa00,pass_int,1,,,,,
player,201812090tam,tam,WinsJa00,pass_sacked,4,,,,,
player,201812090tam,tam,WinsJa00,pass_sacked_yds,39,,,,,
player,201812090tam,tam,WinsJa00,pass_long,36,,,,,
player,201812090tam,tam,WinsJa00,pass_rating,71.5,,,,,
player,201812090tam,tam,WinsJa00,rush_att,5,,,,,
player,201812090tam,tam,WinsJa00,rush_yds,47,,,,,
player,201812090tam,tam,WinsJa00,rush_td,0,,,,,
player,201812090tam,tam,WinsJa00,rush_long,17,,,,,
player,201812090tam,tam,WinsJa00,targets,0,,,,,
player,201812090tam,tam,WinsJa00,rec,0,,,,,
player,201812090tam,tam,WinsJa00,rec_yds,0,,,,,
player,201812090tam,tam,WinsJa00,rec_td,0,,,,,
player,201812090tam,tam,WinsJa00,rec_long,0,,,,,
player,201812090tam,tam,WinsJa00,fumbles,0,,,,,
player,201812090tam,tam,WinsJa00,fumbles_lost,0,,,,,
player,201812090tam,tam,BarbPe01,pass_cmp,0,,,,,
player,201812090tam,tam,BarbPe01,pass_att,0,,,,,
player,201812090tam,tam,BarbPe01,pass_yds,0,,,,,
player,201812090tam,tam,BarbPe01,pass_td,0,,,,,
player,201812090tam,tam,BarbPe01,pass_int,0,,,,,
player,201812090tam,tam,BarbPe01,pass_sacked,0,,,,,
player,201812090tam,tam,BarbPe01,pass_sacked_yds,0,,,,,
player,201812090tam,tam,BarbPe01,pass_long,0,,,,,
player,201812090tam,tam,BarbPe01,pass_rating,,,,,,
player,201812090tam,tam,BarbPe01,rush_att,14,,,,,
player,201812090tam,tam,BarbPe01,rush_yds,42,,,,,
player,201812090tam,tam,BarbPe01,rush_td,0,,,,,
player,201812090tam,tam,BarbPe01,rush_long,13,,,,,
player,201812090tam,tam,BarbPe01,targets,2,,,,,
player,201812090tam,tam,BarbPe01,rec,1,,,,,
player,201812090tam,tam,BarbPe01,rec_yds,2,,,,,
player,201812090tam,tam,BarbPe01,rec_td,0,,,,,
player,201812090tam,tam,BarbPe01,rec_long,2,,,,,
player,201812090tam,tam,BarbPe01,fumbles,0,,,,,
player,201812090tam,tam,BarbPe01,fumbles_lost,0,,,,,
player,201812090tam,tam,RodgJa00,pass_cmp,0,,,,,
player,201812090tam,tam,RodgJa00,pass_att,0,,,,,
player,201812090tam,tam,RodgJa00,pass_yds,0,,,,,
player,201812090tam,tam,RodgJa00,pass_td,0,,,,,
player,201812090tam,tam,RodgJa00,pass_int,0,,,,,
player,201812090tam,tam,RodgJa00,pass_sacked,0,,,,,
player,201812090tam,tam,RodgJa00,pass_sacked_yds,0,,,,,
player,201812090tam,tam,RodgJa00,pass_long,0,,,,,
player,201812090tam,tam,RodgJa00,pass_rating,,,,,,
player,201812090tam,tam,RodgJa00,rush_att,4,,,,,
player,201812090tam,tam,RodgJa00,rush_yds,16,,,,,
player,201812090tam,tam,RodgJa00,rush_td,0,,,,,
player,201812090tam,tam,RodgJa00,rush_long,9,,,,,
player,201812090tam,tam,RodgJa00,targets,5,,,,,
player,201812090tam,tam,RodgJa00,rec,4,,,,,
player,201812090tam,tam,RodgJa00,rec_yds,38,,,,,
player,201812090tam,tam,RodgJa00,rec_td,0,,,,,
player,201812090tam,tam,RodgJa00,rec_long,16,,,,,
player,201812090tam,tam,RodgJa00,fumbles,0,,,,,
player,201812090tam,tam,RodgJa00,fumbles_lost,0,,,,,
player,201812090tam,tam,EvanMi00,pass_cmp,0,,,,,
player,201812090tam,tam,EvanMi00,pass_att,0,,,,,
player,201812090tam,tam,EvanMi00,pass_yds,0,,,,,
player,201812090tam,tam,EvanMi00,pass_td,0,,,,,
player,201812090tam,tam,EvanMi00,pass_int,0,,,,,
player,201812090tam,tam,EvanMi00,pass_sacked,0,,,,,
player,201812090tam,tam,EvanMi00,pass_sacked_yds,0,,,,,
player,201812090tam,tam,EvanMi00,pass_long,0,,,,,
player,201812090tam,tam,EvanMi00,pass_rating,,,,,,
player,201812090tam,tam,EvanMi00,rush_att,0,,,,,
player,201812090tam,tam,EvanMi00,rush_yds,0,,,,,
player,201812090tam,tam,EvanMi00,rush_td,0,,,,,
player,201812090tam,tam,EvanMi00,rush_long,0,,,,,
player,201812090tam,tam,EvanMi00,targets,6,,,,,
player,201812090tam,tam,EvanMi00,rec,4,,,,,
player,201812090tam,tam,EvanMi00,rec_yds,86,,,,,
player,201812090tam,tam,EvanMi00,rec_td,0,,,,,
player,201812090tam,tam,EvanMi00,rec_long,36,,,,,
player,201812090tam,tam,EvanMi00,fumbles,0,,,,,
player,201812090tam,tam,EvanMi00,fumbles_lost,0,,,,,
player,201812090tam,tam,HumpAd00,pass_cmp,0,,,,,
player,201812090tam,tam,HumpAd00,pass_att,0,,,,,
player,201812090tam,tam,HumpAd00,pass_yds,0,,,,,
player,201812090tam,tam,HumpAd00,pass_td,0,,,,,
player,201812090tam,tam,HumpAd00,pass_int,0,,,,,
player,201812090tam,tam,HumpAd00,pass_sacked,0,,,,,
player,201812090tam,tam,HumpAd00,pass_sacked_yds,0,,,,,
player,201812090tam,tam,HumpAd00,pass_long,0,,,,,
player,201812090tam,tam,HumpAd00,pass_rating,,,,,,
player,201812090tam,tam,HumpAd00,rush_att,0,,,,,
player,201812090tam,tam,HumpAd00,rush_yds,0,,,,,
player,201812090tam,tam,HumpAd00,rush_td,0,,,,,
player,201812090tam,tam,HumpAd00,rush_long,0,,,,,
player,201812090tam,tam,HumpAd00,targets,8,,,,,
player,201812090tam,tam,HumpAd00,rec,4,,,,,
player,201812090tam,tam,HumpAd00,rec_yds,42,,,,,
player,201812090tam,tam,HumpAd00,rec_td,0,,,,,
player,201812090tam,tam,HumpAd00,rec_long,15,,,,,
player,201812090tam,tam,HumpAd00,fumbles,0,,,,,
player,201812090tam,tam,HumpAd00,fumbles_lost,0,,,,,
player,201812090tam,tam,GodwCh00,pass_cmp,0,,,,,
player,201812090tam,tam,GodwCh00,pass_att,0,,,,,
player,201812090tam,tam,GodwCh00,pass_yds,0,,,,,
player,201812090tam,tam,GodwCh00,pass_td,0,,,,,
player,201812090tam,tam,GodwCh00,pass_int,0,,,,,
player,201812090tam,tam,GodwCh00,pass_sacked,0,,,,,
player,201812090tam,tam,GodwCh00,pass_sacked_yds,0,,,,,
player,201812090tam,tam,GodwCh00,pass_long,0,,,,,
player,201812090tam,tam,GodwCh00,pass_rating,,,,,,
player,201812090tam,tam,GodwCh00,rush_att,0,,,,,
player,201812090tam,tam,GodwCh00,rush_yds,0,,,,,
player,201812090tam,tam,GodwCh00,rush_td,0,,,,,
player,201812090tam,tam,GodwCh00,rush_long,0,,,,,
player,201812090tam,tam,GodwCh00,targets,10,,,,,
player,201812090tam,tam,GodwCh00,rec,1,,,,,
player,201812090tam,tam,GodwCh00,rec_yds,13,,,,,
player,201812090tam,tam,GodwCh00,rec_td,0,,,,,
player,201812090tam,tam,GodwCh00,rec_long,13,,,,,
player,201812090tam,tam,GodwCh00,fumbles,1,,,,,
player,201812090tam,tam,GodwCh00,fumbles_lost,0,,,,,
player,201812090tam,tam,BratCa00,pass_cmp,0,,,,,
player,201812090tam,tam,BratCa00,pass_att,0,,,,,
player,201812090tam,tam,BratCa00,pass_yds,0,,,,,
player,201812090tam,tam,BratCa00,pass_td,0,,,,,
player,201812090tam,tam,BratCa00,pass_int,0,,,,,
player,201812090tam,tam,BratCa00,pass_sacked,0,,,,,
player,201812090tam,tam,BratCa00,pass_sacked_yds,0,,,,,
player,201812090tam,tam,BratCa00,pass_long,0,,,,,
player,201812090tam,tam,BratCa00,pass_rating,,,,,,
player,201812090tam,tam,BratCa00,rush_att,0,,,,,
player,201812090tam,tam,BratCa00,rush_yds,0,,,,,
player,201812090tam,tam,BratCa00,rush_td,0,,,,,
player,201812090tam,tam,BratCa00,rush_long,0,,,,,
player,201812090tam,tam,BratCa00,targets,4,,,,,
player,201812090tam,tam,BratCa00,rec,2,,,,,
player,201812090tam,tam,BratCa00,rec_yds,12,,,,,
player,201812090tam,tam,BratCa00,rec_td,2,,,,,
player,201812090tam,tam,BratCa00,rec_long,11,,,,,
player,201812090tam,tam,BratCa00,fumbles,0,,,,,
player,201812090tam,tam,BratCa00,fumbles_lost,0,,,,,
player,201812090tam,tam,AuclAn00,pass_cmp,0,,,,,
player,201812090tam,tam,AuclAn00,pass_att,0,,,,,
player,201812090tam,tam,AuclAn00,pass_yds,0,,,,,
player,201812090tam,tam,AuclAn00,pass_td,0,,,,,
player,201812090tam,tam,AuclAn00,pass_int,0,,,,,
player,201812090tam,tam,AuclAn00,pass_sacked,0,,,,,
player,201812090tam,tam,AuclAn00,pass_sacked_yds,0,,,,,
player,201812090tam,tam,AuclAn00,pass_long,0,,,,,
player,201812090tam,tam,AuclAn00,pass_rating,,,,,,
player,201812090tam,tam,AuclAn00,rush_att,0,,,,,
player,201812090tam,tam,AuclAn00,rush_yds,0,,,,,
player,201812090tam,tam,AuclAn00,rush_td,0,,,,,
player,201812090tam,tam,AuclAn00,rush_long,0,,,,,
player,201812090tam,tam,AuclAn00,targets,1,,,,,
player,201812090tam,tam,AuclAn00,rec,1,,,,,
player,201812090tam,tam,AuclAn00,rec_yds,12,,,,,
player,201812090tam,tam,AuclAn00,rec_td,0,,,,,
player,201812090tam,tam,AuclAn00,rec_long,12,,,,,
player,201812090tam,tam,AuclAn00,fumbles,0,,,,,
player,201812090tam,tam,AuclAn00,fumbles_lost,0,,,,,
player,201812090tam,tam,WilsJe00,pass_cmp,0,,,,,
player,201812090tam,tam,WilsJe00,pass_att,0,,,,,
player,201812090tam,tam,WilsJe00,pass_yds,0,,,,,
player,201812090tam,tam,WilsJe00,pass_td,0,,,,,
player,201812090tam,tam,WilsJe00,pass_int,0,,,,,
player,201812090tam,tam,WilsJe00,pass_sacked,0,,,,,
player,201812090tam,tam,WilsJe00,pass_sacked_yds,0,,,,,
player,201812090tam,tam,WilsJe00,pass_long,0,,,,,
player,201812090tam,tam,WilsJe00,pass_rating,,,,,,
player,201812090tam,tam,WilsJe00,rush_att,0,,,,,
player,201812090tam,tam,WilsJe00,rush_yds,0,,,,,
player,201812090tam,tam,WilsJe00,rush_td,0,,,,,
player,201812090tam,tam,WilsJe00,rush_long,0,,,,,
player,201812090tam,tam,WilsJe00,targets,1,,,,,
player,201812090tam,tam,WilsJe00,rec,1,,,,,
player,201812090tam,tam,WilsJe00,rec_yds,8,,,,,
player,201812090tam,tam,WilsJe00,rec_td,0,,,,,
player,201812090tam,tam,WilsJe00,rec_long,8,,,,,
player,201812090tam,tam,WilsJe00,fumbles,0,,,,,
player,201812090tam,tam,WilsJe00,fumbles_lost,0,,,,,
player,201812090tam,nor,LattMa01,def_int,1,,,,,
player,201812090tam,nor,LattMa01,def_int_yds,0,,,,,
player,201812090tam,nor,LattMa01,def_int_td,0,,,,,
player,201812090tam,nor,LattMa01,def_int_long,0,,,,,
player,201812090tam,nor,LattMa01,pass_defended,2,,,,,
player,201812090tam,nor,LattMa01,sacks,0.0,,,,,
player,201812090tam,nor,LattMa01,tackles_combined,5,,,,,
player,201812090tam,nor,LattMa01,tackles_solo,5,,,,,
player,201812090tam,nor,LattMa01,tackles_assists,0,,,,,
player,201812090tam,nor,LattMa01,tackles_loss,0,,,,,
player,201812090tam,nor,LattMa01,qb_hits,0,,,,,
player,201812090tam,nor,LattMa01,fumbles_rec,0,,,,,
player,201812090tam,nor,LattMa01,fumbles_rec_yds,0,,,,,
player,201812090tam,nor,LattMa01,fumbles_rec_td,0,,,,,
player,201812090tam,nor,LattMa01,fumbles_forced,1,,,,,
player,201812090tam,nor,JordCa00,def_int,0,,,,,
player,201812090tam,nor,JordCa00,def_int_yds,0,,,,,
player,201812090tam,nor,JordCa00,def_int_td,0,,,,,
player,201812090tam,nor,JordCa00,def_int_long,0,,,,,
player,201812090tam,nor,JordCa00,pass_defended,1,,,,,
player,201812090tam,nor,JordCa00,sacks,2.0,,,,,
player,201812090tam,nor,JordCa00,tackles_combined,4,,,,,
player,201812090tam,nor,JordCa00,tackles_solo,4,,,,,
player,201812090tam,nor,JordCa00,tackles_assists,0,,,,,
player,201812090tam,nor,JordCa00,tackles_loss,2,,,,,
player,201812090tam,nor,JordCa00,qb_hits,3,,,,,
player,201812090tam,nor,JordCa00,fumbles_rec,0,,,,,
player,201812090tam,nor,JordCa00,fumbles_rec_yds,0,,,,,
player,201812090tam,nor,JordCa00,fumbles_rec_td,0,,,,,
player,201812090tam,nor,JordCa00,fumbles_forced,0,,,,,
player,201812090tam,nor,KleiAJ00,def_int,0,,,,,
player,201812090tam,nor,KleiAJ00,def_int_yds,0,,,,,
