game,2018,15,20181215,201812150den,cle,"Cleveland Browns",17,den,"Denver Broncos",16
player,201812150den,cle,BoddBr01,fumbles_forced,0,,,,,
player,201812150den,cle,AverGe00,def_int,0,,,,,
player,201812150den,cle,AverGe00,def_int_yds,0,,,,,
player,201812150den,cle,AverGe00,def_int_td,0,,,,,
player,201812150den,cle,AverGe00,def_int_long,0,,,,,
player,201812150den,cle,AverGe00,pass_defended,0,,,,,
player,201812150den,cle,AverGe00,sacks,0.0,,,,,
player,201812150den,cle,AverGe00,tackles_combined,4,,,,,
player,201812150den,cle,AverGe00,tackles_solo,4,,,,,
player,201812150den,cle,AverGe00,tackles_assists,0,,,,,
player,201812150den,cle,AverGe00,tackles_loss,0,,,,,
player,201812150den,cle,AverGe00,qb_hits,2,,,,,
player,201812150den,cle,AverGe00,fumbles_rec,0,,,,,
player,201812150den,cle,AverGe00,fumbles_rec_yds,0,,,,,
player,201812150den,cle,AverGe00,fumbles_rec_td,0,,,,,
player,201812150den,cle,AverGe00,fumbles_forced,0,,,,,
player,201812150den,cle,ColeTr01,def_int,0,,,,,
player,201812150den,cle,ColeTr01,def_int_yds,0,,,,,
player,201812150den,cle,ColeTr01,def_int_td,0,,,,,
player,201812150den,cle,ColeTr01,def_int_long,0,,,,,
player,201812150den,cle,ColeTr01,pass_defended,0,,,,,
player,201812150den,cle,ColeTr01,sacks,0.0,,,,,
player,201812150den,cle,ColeTr01,tackles_combined,4,,,,,
player,201812150den,cle,ColeTr01,tackles_solo,2,,,,,
player,201812150den,cle,ColeTr01,tackles_assists,2,,,,,
player,201812150den,cle,ColeTr01,tackles_loss,1,,,,,
player,201812150den,cle,ColeTr01,qb_hits,0,,,,,
player,201812150den,cle,ColeTr01,fumbles_rec,0,,,,,
player,201812150den,cle,ColeTr01,fumbles_rec_yds,0,,,,,
player,201812150den,cle,ColeTr01,fumbles_rec_td,0,,,,,
player,201812150den,cle,ColeTr01,fumbles_forced,0,,,,,
player,201812150den,cle,OgunLa00,def_int,0,,,,,
player,201812150den,cle,OgunLa00,def_int_yds,0,,,,,
player,201812150den,cle,OgunLa00,def_int_td,0,,,,,
player,201812150den,cle,OgunLa00,def_int_long,0,,,,,
player,201812150den,cle,OgunLa00,pass_defended,0,,,,,
player,201812150den,cle,OgunLa00,sacks,0.0,,,,,
player,201812150den,cle,OgunLa00,tackles_combined,3,,,,,
player,201812150den,cle,OgunLa00,tackles_solo,3,,,,,
player,201812150den,cle,OgunLa00,tackles_assists,0,,,,,
player,201812150den,cle,OgunLa00,tackles_loss,0,,,,,
player,201812150den,cle,OgunLa00,qb_hits,1,,,,,
player,201812150den,cle,OgunLa00,fumbles_rec,0,,,,,
player,201812150den,cle,OgunLa00,fumbles_rec_yds,0,,,,,
player,201812150den,cle,OgunLa00,fumbles_rec_td,0,,,,,
player,201812150den,cle,OgunLa00,fumbles_forced,0,,,,,
player,201812150den,cle,OgbaEm00,def_int,0,,,,,
player,201812150den,cle,OgbaEm00,def_int_yds,0,,,,,
player,201812150den,cle,OgbaEm00,def_int_td,0,,,,,
player,201812150den,cle,OgbaEm00,def_int_long,0,,,,,
player,201812150den,cle,OgbaEm00,pass_defended,0,,,,,
player,201812150den,cle,OgbaEm00,sacks,0.0,,,,,
player,201812150den,cle,OgbaEm00,tackles_combined,2,,,,,
player,201812150den,cle,OgbaEm00,tackles_solo,2,,,,,
player,201812150den,cle,OgbaEm00,tackles_assists,0,,,,,
player,201812150den,cle,OgbaEm00,tackles_loss,0,,,,,
player,201812150den,cle,OgbaEm00,qb_hits,0,,,,,
player,201812150den,cle,OgbaEm00,fumbles_rec,0,,,,,
player,201812150den,cle,OgbaEm00,fumbles_rec_yds,0,,,,,
player,201812150den,cle,OgbaEm00,fumbles_rec_td,0,,,,,
player,201812150den,cle,OgbaEm00,fumbles_forced,0,,,,,
player,201812150den,cle,RandDa00,def_int,0,,,,,
player,201812150den,cle,RandDa00,def_int_yds,0,,,,,
player,201812150den,cle,RandDa00,def_int_td,0,,,,,
player,201812150den,cle,RandDa00,def_int_long,0,,,,,
player,201812150den,cle,RandDa00,pass_defended,0,,,,,
player,201812150den,cle,RandDa00,sacks,0.0,,,,,
player,201812150den,cle,RandDa00,tackles_combined,2,,,,,
player,201812150den,cle,RandDa00,tackles_solo,1,,,,,
player,201812150den,cle,RandDa00,tackles_assists,1,,,,,
player,201812150den,cle,RandDa00,tackles_loss,0,,,,,
player,201812150den,cle,RandDa00,qb_hits,0,,,,,
player,201812150den,cle,RandDa00,fumbles_rec,0,,,,,
player,201812150den,cle,RandDa00,fumbles_rec_yds,0,,,,,
player,201812150den,cle,RandDa00,fumbles_rec_td,0,,,,,
player,201812150den,cle,RandDa00,fumbles_forced,0,,,,,
player,201812150den,cle,ThomTa01,def_int,0,,,,,
player,201812150den,cle,ThomTa01,def_int_yds,0,,,,,
player,201812150den,cle,ThomTa01,def_int_td,0,,,,,
player,201812150den,cle,ThomTa01,def_int_long,0,,,,,
player,201812150den,cle,ThomTa01,pass_defended,0,,,,,
player,201812150den,cle,ThomTa01,sacks,0.0,,,,,
player,201812150den,cle,ThomTa01,tackles_combined,2,,,,,
player,201812150den,cle,ThomTa01,tackles_solo,2,,,,,
player,201812150den,cle,ThomTa01,tackles_assists,0,,,,,
player,201812150den,cle,ThomTa01,tackles_loss,0,,,,,
player,201812150den,cle,ThomTa01,qb_hits,0,,,,,
player,201812150den,cle,ThomTa01,fumbles_rec,0,,,,,
player,201812150den,cle,ThomTa01,fumbles_rec_yds,0,,,,,
player,201812150den,cle,ThomTa01,fumbles_rec_td,0,,,,,
player,201812150den,cle,ThomTa01,fumbles_forced,0,,,,,
player,201812150den,cle,ZettAn00,def_int,0,,,,,
player,201812150den,cle,ZettAn00,def_int_yds,0,,,,,
player,201812150den,cle,ZettAn00,def_int_td,0,,,,,
player,201812150den,cle,ZettAn00,def_int_long,0,,,,,
player,201812150den,cle,ZettAn00,pass_defended,0,,,,,
player,201812150den,cle,ZettAn00,sacks,0.0,,,,,
player,201812150den,cle,ZettAn00,tackles_combined,2,,,,,
player,201812150den,cle,ZettAn00,tackles_solo,1,,,,,
player,201812150den,cle,ZettAn00,tackles_assists,1,,,,,
player,201812150den,cle,ZettAn00,tackles_loss,0,,,,,
player,201812150den,cle,ZettAn00,qb_hits,0,,,,,
player,201812150den,cle,ZettAn00,fumbles_rec,0,,,,,
player,201812150den,cle,ZettAn00,fumbles_rec_yds,0,,,,,
player,201812150den,cle,ZettAn00,fumbles_rec_td,0,,,,,
player,201812150den,cle,ZettAn00,fumbles_forced,0,,,,,
player,201812150den,cle,ArmsRa01,def_int,0,,,,,
player,201812150den,cle,ArmsRa01,def_int_yds,0,,,,,
player,201812150den,cle,ArmsRa01,def_int_td,0,,,,,
player,201812150den,cle,ArmsRa01,def_int_long,0,,,,,
player,201812150den,cle,ArmsRa01,pass_defended,0,,,,,
player,201812150den,cle,ArmsRa01,sacks,0.0,,,,,
player,201812150den,cle,ArmsRa01,tackles_combined,1,,,,,
player,201812150den,cle,ArmsRa01,tackles_solo,1,,,,,
player,201812150den,cle,ArmsRa01,tackles_assists,0,,,,,
player,201812150den,cle,ArmsRa01,tackles_loss,0,,,,,
player,201812150den,cle,ArmsRa01,qb_hits,0,,,,,
player,201812150den,cle,ArmsRa01,fumbles_rec,0,,,,,
player,201812150den,cle,ArmsRa01,fumbles_rec_yds,0,,,,,
player,201812150den,cle,ArmsRa01,fumbles_rec_td,0,,,,,
player,201812150den,cle,ArmsRa01,fumbles_forced,0,,,,,
player,201812150den,cle,GarrMy00,def_int,0,,,,,
player,201812150den,cle,GarrMy00,def_int_yds,0,,,,,
player,201812150den,cle,GarrMy00,def_int_td,0,,,,,
player,201812150den,cle,GarrMy00,def_int_long,0,,,,,
player,201812150den,cle,GarrMy00,pass_defended,0,,,,,
player,201812150den,cle,GarrMy00,sacks,0.0,,,,,
player,201812150den,cle,GarrMy00,tackles_combined,1,,,,,
player,201812150den,cle,GarrMy00,tackles_solo,1,,,,,
player,201812150den,cle,GarrMy00,tackles_assists,0,,,,,
player,201812150den,cle,GarrMy00,tackles_loss,0,,,,,
player,201812150den,cle,GarrMy00,qb_hits,2,,,,,
player,201812150den,cle,GarrMy00,fumbles_rec,0,,,,,
player,201812150den,cle,GarrMy00,fumbles_rec_yds,0,,,,,
player,201812150den,cle,GarrMy00,fumbles_rec_td,0,,,,,
player,201812150den,cle,GarrMy00,fumbles_forced,0,,,,,
player,201812150den,cle,KindDe00,def_int,0,,,,,
player,201812150den,cle,KindDe00,def_int_yds,0,,,,,
player,201812150den,cle,KindDe00,def_int_td,0,,,,,
player,201812150den,cle,KindDe00,def_int_long,0,,,,,
player,201812150den,cle,KindDe00,pass_defended,0,,,,,
player,201812150den,cle,KindDe00,sacks,0.0,,,,,
player,201812150den,cle,KindDe00,tackles_combined,1,,,,,
player,201812150den,cle,KindDe00,tackles_solo,1,,,,,
player,201812150den,cle,KindDe00,tackles_assists,0,,,,,
player,201812150den,cle,KindDe00,tackles_loss,0,,,,,
player,201812150den,cle,KindDe00,qb_hits,0,,,,,
player,201812150den,cle,KindDe00,fumbles_rec,0,,,,,
player,201812150den,cle,KindDe00,fumbles_rec_yds,0,,,,,
player,201812150den,cle,KindDe00,fumbles_rec_td,0,,,,,
player,201812150den,cle,KindDe00,fumbles_forced,0,,,,,
player,201812150den,cle,PricBr00,def_int,0,,,,,
player,201812150den,cle,PricBr00,def_int_yds,0,,,,,
player,201812150den,cle,PricBr00,def_int_td,0,,,,,
player,201812150den,cle,PricBr00,def_int_long,0,,,,,
player,201812150den,cle,PricBr00,pass_defended,0,,,,,
player,201812150den,cle,PricBr00,sacks,0.0,,,,,
player,201812150den,cle,PricBr00,tackles_combined,1,,,,,
player,201812150den,cle,PricBr00,tackles_solo,1,,,,,
player,201812150den,cle,PricBr00,tackles_assists,0,,,,,
player,201812150den,cle,PricBr00,tackles_loss,1,,,,,
player,201812150den,cle,PricBr00,qb_hits,0,,,,,
player,201812150den,cle,PricBr00,fumbles_rec,0,,,,,
player,201812150den,cle,PricBr00,fumbles_rec_yds,0,,,,,
player,201812150den,cle,PricBr00,fumbles_rec_td,0,,,,,
player,201812150den,cle,PricBr00,fumbles_forced,0,,,,,
player,201812150den,cle,SmitCh03,def_int,0,,,,,
player,201812150den,cle,SmitCh03,def_int_yds,0,,,,,
player,201812150den,cle,SmitCh03,def_int_td,0,,,,,
player,201812150den,cle,SmitCh03,def_int_long,0,,,,,
player,201812150den,cle,SmitCh03,pass_defended,1,,,,,
player,201812150den,cle,SmitCh03,sacks,0.0,,,,,
player,201812150den,cle,SmitCh03,tackles_combined,1,,,,,
player,201812150den,cle,SmitCh03,tackles_solo,1,,,,,
player,201812150den,cle,SmitCh03,tackles_assists,0,,,,,
player,201812150den,cle,SmitCh03,tackles_loss,1,,,,,
player,201812150den,cle,SmitCh03,qb_hits,0,,,,,
player,201812150den,cle,SmitCh03,fumbles_rec,0,,,,,
player,201812150den,cle,SmitCh03,fumbles_rec_yds,0,,,,,
player,201812150den,cle,SmitCh03,fumbles_rec_td,0,,,,,
player,201812150den,cle,SmitCh03,fumbles_forced,0,,,,,
player,201812150den,cle,VallTa00,def_int,0,,,,,
player,201812150den,cle,VallTa00,def_int_yds,0,,,,,
player,201812150den,cle,VallTa00,def_int_td,0,,,,,
player,201812150den,cle,VallTa00,def_int_long,0,,,,,
player,201812150den,cle,VallTa00,pass_defended,0,,,,,
player,201812150den,cle,VallTa00,sacks,0.0,,,,,
player,201812150den,cle,VallTa00,tackles_combined,1,,,,,
player,201812150den,cle,VallTa00,tackles_solo,0,,,,,
player,201812150den,cle,VallTa00,tackles_assists,1,,,,,
player,201812150den,cle,VallTa00,tackles_loss,0,,,,,
player,201812150den,cle,VallTa00,qb_hits,0,,,,,
player,201812150den,cle,VallTa00,fumbles_rec,0,,,,,
player,201812150den,cle,VallTa00,fumbles_rec_yds,0,,,,,
player,201812150den,cle,VallTa00,fumbles_rec_td,0,,,,,
player,201812150den,cle,VallTa00,fumbles_forced,0,,,,,
player,201812150den,den,ThomDy01,def_int,1,,,,,
player,201812150den,den,ThomDy01,def_int_yds,0,,,,,
player,201812150den,den,ThomDy01,def_int_td,0,,,,,
player,201812150den,den,ThomDy01,def_int_long,0,,,,,
player,201812150den,den,ThomDy01,pass_defended,1,,,,,
player,201812150den,den,ThomDy01,sacks,0.0,,,,,
player,201812150den,den,ThomDy01,tackles_combined,3,,,,,
player,201812150den,den,ThomDy01,tackles_solo,1,,,,,
player,201812150den,den,ThomDy01,tackles_assists,2,,,,,
player,201812150den,den,ThomDy01,tackles_loss,0,,,,,
player,201812150den,den,ThomDy01,qb_hits,0,,,,,
player,201812150den,den,ThomDy01,fumbles_rec,0,,,,,
player,201812150den,den,ThomDy01,fumbles_rec_yds,0,,,,,
player,201812150den,den,ThomDy01,fumbles_rec_td,0,,,,,
player,201812150den,den,ThomDy01,fumbles_forced,0,,,,,
player,201812150den,den,GotsAd00,def_int,0,,,,,
player,201812150den,den,GotsAd00,def_int_yds,0,,,,,
player,201812150den,den,GotsAd00,def_int_td,0,,,,,
player,201812150den,den,GotsAd00,def_int_long,0,,,,,
player,201812150den,den,GotsAd00,pass_defended,1,,,,,
player,201812150den,den,GotsAd00,sacks,1.0,,,,,
player,201812150den,den,GotsAd00,tackles_combined,6,,,,,
player,201812150den,den,GotsAd00,tackles_solo,5,,,,,
player,201812150den,den,GotsAd00,tackles_assists,1,,,,,
player,201812150den,den,GotsAd00,tackles_loss,1,,,,,
player,201812150den,den,GotsAd00,qb_hits,1,,,,,
player,201812150den,den,GotsAd00,fumbles_rec,0,,,,,
player,201812150den,den,GotsAd00,fumbles_rec_yds,0,,,,,
player,201812150den,den,GotsAd00,fumbles_rec_td,0,,,,,
player,201812150den,den,GotsAd00,fumbles_forced,1,,,,,
player,201812150den,den,MillVo00,def_int,0,,,,,
player,201812150den,den,MillVo00,def_int_yds,0,,,,,
player,201812150den,den,MillVo00,def_int_td,0,,,,,
player,201812150den,den,MillVo00,def_int_long,0,,,,,
player,201812150den,den,MillVo00,pass_defended,0,,,,,
player,201812150den,den,MillVo00,sacks,1.0,,,,,
player,201812150den,den,MillVo00,tackles_combined,2,,,,,
player,201812150den,den,MillVo00,tackles_solo,1,,,,,
player,201812150den,den,MillVo00,tackles_assists,1,,,,,
player,201812150den,den,MillVo00,tackles_loss,1,,,,,
player,201812150den,den,MillVo00,qb_hits,1,,,,,
player,201812150den,den,MillVo00,fumbles_rec,0,,,,,
player,201812150den,den,MillVo00,fumbles_rec_yds,0,,,,,
player,201812150den,den,MillVo00,fumbles_rec_td,0,,,,,
player,201812150den,den,MillVo00,fumbles_forced,0,,,,,
player,201812150den,den,SimmJu00,def_int,0,,,,,
player,201812150den,den,SimmJu00,def_int_yds,0,,,,,
player,201812150den,den,SimmJu00,def_int_td,0,,,,,
player,201812150den,den,SimmJu00,def_int_long,0,,,,,
player,201812150den,den,SimmJu00,pass_defended,0,,,,,
player,201812150den,den,SimmJu00,sacks,0.0,,,,,
player,201812150den,den,SimmJu00,tackles_combined,7,,,,,
player,201812150den,den,SimmJu00,tackles_solo,4,,,,,
player,201812150den,den,SimmJu00,tackles_assists,3,,,,,
player,201812150den,den,SimmJu00,tackles_loss,0,,,,,
player,201812150den,den,SimmJu00,qb_hits,0,,,,,
player,201812150den,den,SimmJu00,fumbles_rec,0,,,,,
player,201812150den,den,SimmJu00,fumbles_rec_yds,0,,,,,
player,201812150den,den,SimmJu00,fumbles_rec_td,0,,,,,
player,201812150den,den,SimmJu00,fumbles_forced,0,,,,,
player,201812150den,den,JeweJo00,def_int,0,,,,,
player,201812150den,den,JeweJo00,def_int_yds,0,,,,,
player,201812150den,den,JeweJo00,def_int_td,0,,,,,
player,201812150den,den,JeweJo00,def_int_long,0,,,,,
player,201812150den,den,JeweJo00,pass_defended,0,,,,,
player,201812150den,den,JeweJo00,sacks,0.0,,,,,
player,201812150den,den,JeweJo00,tackles_combined,5,,,,,
player,201812150den,den,JeweJo00,tackles_solo,1,,,,,
player,201812150den,den,JeweJo00,tackles_assists,4,,,,,
player,201812150den,den,JeweJo00,tackles_loss,0,,,,,
player,201812150den,den,JeweJo00,qb_hits,0,,,,,
player,201812150den,den,JeweJo00,fumbles_rec,0,,,,,
player,201812150den,den,JeweJo00,fumbles_rec_yds,0,,,,,
player,201812150den,den,JeweJo00,fumbles_rec_td,0,,,,,
player,201812150den,den,JeweJo00,fumbles_forced,0,,,,,
player,201812150den,den,RobyBr00,def_int,0,,,,,
player,201812150den,den,RobyBr00,def_int_yds,0,,,,,
player,201812150den,den,RobyBr00,def_int_td,0,,,,,
player,201812150den,den,RobyBr00,def_int_long,0,,,,,
player,201812150den,den,RobyBr00,pass_defended,1,,,,,
player,201812150den,den,RobyBr00,sacks,0.0,,,,,
player,201812150den,den,RobyBr00,tackles_combined,5,,,,,
player,201812150den,den,RobyBr00,tackles_solo,4,,,,,
player,201812150den,den,RobyBr00,tackles_assists,1,,,,,
player,201812150den,den,RobyBr00,tackles_loss,0,,,,,
player,201812150den,den,RobyBr00,qb_hits,0,,,,,
player,201812150den,den,RobyBr00,fumbles_rec,0,,,,,
player,201812150den,den,RobyBr00,fumbles_rec_yds,0,,,,,
player,201812150den,den,RobyBr00,fumbles_rec_td,0,,,,,
player,201812150den,den,RobyBr00,fumbles_forced,0,,,,,
player,201812150den,den,StewDa00,def_int,0,,,,,
player,201812150den,den,StewDa00,def_int_yds,0,,,,,
player,201812150den,den,StewDa00,def_int_td,0,,,,,
player,201812150den,den,StewDa00,def_int_long,0,,,,,
player,201812150den,den,StewDa00,pass_defended,0,,,,,
player,201812150den,den,StewDa00,sacks,0.0,,,,,
player,201812150den,den,StewDa00,tackles_combined,5,,,,,
player,201812150den,den,StewDa00,tackles_solo,2,,,,,
player,201812150den,den,StewDa00,tackles_assists,3,,,,,
player,201812150den,den,StewDa00,tackles_loss,0,,,,,
player,201812150den,den,StewDa00,qb_hits,0,,,,,
player,201812150den,den,StewDa00,fumbles_rec,0,,,,,
player,201812150den,den,StewDa00,fumbles_rec_yds,0,,,,,
player,201812150den,den,StewDa00,fumbles_rec_td,0,,,,,
player,201812150den,den,StewDa00,fumbles_forced,0,,,,,
player,201812150den,den,ChubBr00,def_int,0,,,,,
player,201812150den,den,ChubBr00,def_int_yds,0,,,,,
player,201812150den,den,ChubBr00,def_int_td,0,,,,,
player,201812150den,den,ChubBr00,def_int_long,0,,,,,
player,201812150den,den,ChubBr00,pass_defended,0,,,,,
player,201812150den,den,ChubBr00,sacks,0.0,,,,,
player,201812150den,den,ChubBr00,tackles_combined,4,,,,,
player,201812150den,den,ChubBr00,tackles_solo,2,,,,,
player,201812150den,den,ChubBr00,tackles_assists,2,,,,,
player,201812150den,den,ChubBr00,tackles_loss,0,,,,,
player,201812150den,den,ChubBr00,qb_hits,1,,,,,
player,201812150den,den,ChubBr00,fumbles_rec,0,,,,,
player,201812150den,den,ChubBr00,fumbles_rec_yds,0,,,,,
player,201812150den,den,ChubBr00,fumbles_rec_td,0,,,,,
player,201812150den,den,ChubBr00,fumbles_forced,0,,,,,
player,201812150den,den,DaviTo01,def_int,0,,,,,
player,201812150den,den,DaviTo01,def_int_yds,0,,,,,
player,201812150den,den,DaviTo01,def_int_td,0,,,,,
player,201812150den,den,DaviTo01,def_int_long,0,,,,,
player,201812150den,den,DaviTo01,pass_defended,0,,,,,
player,201812150den,den,DaviTo01,sacks,0.0,,,,,
player,201812150den,den,DaviTo01,tackles_combined,4,,,,,
player,201812150den,den,DaviTo01,tackles_solo,1,,,,,
player,201812150den,den,DaviTo01,tackles_assists,3,,,,,
player,201812150den,den,DaviTo01,tackles_loss,1,,,,,
player,201812150den,den,DaviTo01,qb_hits,0,,,,,
player,201812150den,den,DaviTo01,fumbles_rec,0,,,,,
player,201812150den,den,DaviTo01,fumbles_rec_yds,0,,,,,
player,201812150den,den,DaviTo01,fumbles_rec_td,0,,,,,
player,201812150den,den,DaviTo01,fumbles_forced,0,,,,,
player,201812150den,den,MarsBr01,def_int,0,,,,,
player,201812150den,den,MarsBr01,def_int_yds,0,,,,,
player,201812150den,den,MarsBr01,def_int_td,0,,,,,
player,201812150den,den,MarsBr01,def_int_long,0,,,,,
player,201812150den,den,MarsBr01,pass_defended,0,,,,,
player,201812150den,den,MarsBr01,sacks,0.0,,,,,
player,201812150den,den,MarsBr01,tackles_combined,4,,,,,
player,201812150den,den,MarsBr01,tackles_solo,1,,,,,
player,201812150den,den,MarsBr01,tackles_assists,3,,,,,
player,201812150den,den,MarsBr01,tackles_loss,0,,,,,
player,201812150den,den,MarsBr01,qb_hits,0,,,,,
player,201812150den,den,MarsBr01,fumbles_rec,0,,,,,
player,201812150den,den,MarsBr01,fumbles_rec_yds,0,,,,,
player,201812150den,den,MarsBr01,fumbles_rec_td,0,,,,,
player,201812150den,den,MarsBr01,fumbles_forced,0,,,,,
player,201812150den,den,ParkWi01,def_int,0,,,,,
player,201812150den,den,ParkWi01,def_int_yds,0,,,,,
player,201812150den,den,ParkWi01,def_int_td,0,,,,,
player,201812150den,den,ParkWi01,def_int_long,0,,,,,
player,201812150den,den,ParkWi01,pass_defended,1,,,,,
player,201812150den,den,ParkWi01,sacks,0.0,,,,,
player,201812150den,den,ParkWi01,tackles_combined,4,,,,,
player,201812150den,den,ParkWi01,tackles_solo,3,,,,,
player,201812150den,den,ParkWi01,tackles_assists,1,,,,,
player,201812150den,den,ParkWi01,tackles_loss,0,,,,,
player,201812150den,den,ParkWi01,qb_hits,0,,,,,
player,201812150den,den,ParkWi01,fumbles_rec,0,,,,,
player,201812150den,den,ParkWi01,fumbles_rec_yds,0,,,,,
player,201812150den,den,ParkWi01,fumbles_rec_td,0,,,,,
player,201812150den,den,ParkWi01,fumbles_forced,0,,,,,
player,201812150den,den,PekoDo20,def_int,0,,,,,
player,201812150den,den,PekoDo20,def_int_yds,0,,,,,
player,201812150den,den,PekoDo20,def_int_td,0,,,,,
player,201812150den,den,PekoDo20,def_int_long,0,,,,,
player,201812150den,den,PekoDo20,pass_defended,0,,,,,
player,201812150den,den,PekoDo20,sacks,0.0,,,,,
player,201812150den,den,PekoDo20,tackles_combined,4,,,,,
player,201812150den,den,PekoDo20,tackles_solo,1,,,,,
player,201812150den,den,PekoDo20,tackles_assists,3,,,,,
player,201812150den,den,PekoDo20,tackles_loss,0,,,,,
player,201812150den,den,PekoDo20,qb_hits,0,,,,,
player,201812150den,den,PekoDo20,fumbles_rec,0,,,,,
player,201812150den,den,PekoDo20,fumbles_rec_yds,0,,,,,
player,201812150den,den,PekoDo20,fumbles_rec_td,0,,,,,
player,201812150den,den,PekoDo20,fumbles_forced,0,,,,,
player,201812150den,den,HarrSh00,def_int,0,,,,,
player,201812150den,den,HarrSh00,def_int_yds,0,,,,,
player,201812150den,den,HarrSh00,def_int_td,0,,,,,
player,201812150den,den,HarrSh00,def_int_long,0,,,,,
player,201812150den,den,HarrSh00,pass_defended,0,,,,,
player,201812150den,den,HarrSh00,sacks,0.0,,,,,
player,201812150den,den,HarrSh00,tackles_combined,2,,,,,
player,201812150den,den,HarrSh00,tackles_solo,2,,,,,
player,201812150den,den,HarrSh00,tackles_assists,0,,,,,
player,201812150den,den,HarrSh00,tackles_loss,0,,,,,
player,201812150den,den,HarrSh00,qb_hits,0,,,,,
player,201812150den,den,HarrSh00,fumbles_rec,0,,,,,
player,201812150den,den,HarrSh00,fumbles_rec_yds,0,,,,,
player,201812150den,den,HarrSh00,fumbles_rec_td,0,,,,,
player,201812150den,den,HarrSh00,fumbles_forced,0,,,,,
player,201812150den,den,HollJe01,def_int,0,,,,,
player,201812150den,den,HollJe01,def_int_yds,0,,,,,
player,201812150den,den,HollJe01,def_int_td,0,,,,,
player,201812150den,den,HollJe01,def_int_long,0,,,,,
player,201812150den,den,HollJe01,pass_defended,0,,,,,
player,201812150den,den,HollJe01,sacks,0.0,,,,,
player,201812150den,den,HollJe01,tackles_combined,2,,,,,
player,201812150den,den,HollJe01,tackles_solo,1,,,,,
player,201812150den,den,HollJe01,tackles_assists,1,,,,,
player,201812150den,den,HollJe01,tackles_loss,0,,,,,
player,201812150den,den,HollJe01,qb_hits,0,,,,,
player,201812150den,den,HollJe01,fumbles_rec,0,,,,,
player,201812150den,den,HollJe01,fumbles_rec_yds,0,,,,,
player,201812150den,den,HollJe01,fumbles_rec_td,0,,,,,
player,201812150den,den,HollJe01,fumbles_forced,0,,,,,
player,201812150den,den,JoneJo05,def_int,0,,,,,
player,201812150den,den,JoneJo05,def_int_yds,0,,,,,
player,201812150den,den,JoneJo05,def_int_td,0,,,,,
player,201812150den,den,JoneJo05,def_int_long,0,,,,,
player,201812150den,den,JoneJo05,pass_defended,0,,,,,
player,201812150den,den,JoneJo05,sacks,0.0,,,,,
player,201812150den,den,JoneJo05,tackles_combined,2,,,,,
player,201812150den,den,JoneJo05,tackles_solo,1,,,,,
player,201812150den,den,JoneJo05,tackles_assists,1,,,,,
player,201812150den,den,JoneJo05,tackles_loss,0,,,,,
player,201812150den,den,JoneJo05,qb_hits,0,,,,,
player,201812150den,den,JoneJo05,fumbles_rec,0,,,,,
player,201812150den,den,JoneJo05,fumbles_rec_yds,0,,,,,
player,201812150den,den,JoneJo05,fumbles_rec_td,0,,,,,
player,201812150den,den,JoneJo05,fumbles_forced,0,,,,,
player,201812150den,den,KerrZa00,def_int,0,,,,,
player,201812150den,den,KerrZa00,def_int_yds,0,,,,,
player,201812150den,den,KerrZa00,def_int_td,0,,,,,
player,201812150den,den,KerrZa00,def_int_long,0,,,,,
player,201812150den,den,KerrZa00,pass_defended,1,,,,,
player,201812150den,den,KerrZa00,sacks,0.0,,,,,
player,201812150den,den,KerrZa00,tackles_combined,2,,,,,
player,201812150den,den,KerrZa00,tackles_solo,1,,,,,
player,201812150den,den,KerrZa00,tackles_assists,1,,,,,
player,201812150den,den,KerrZa00,tackles_loss,0,,,,,
player,201812150den,den,KerrZa00,qb_hits,0,,,,,
player,201812150den,den,KerrZa00,fumbles_rec,0,,,,,
player,201812150den,den,KerrZa00,fumbles_rec_yds,0,,,,,
player,201812150den,den,KerrZa00,fumbles_rec_td,0,,,,,
player,201812150den,den,KerrZa00,fumbles_forced,0,,,,,
player,201812150den,den,BrocTr00,def_int,0,,,,,
player,201812150den,den,BrocTr00,def_int_yds,0,,,,,
player,201812150den,den,BrocTr00,def_int_td,0,,,,,
player,201812150den,den,BrocTr00,def_int_long,0,,,,,
player,201812150den,den,BrocTr00,pass_defended,1,,,,,
player,201812150den,den,BrocTr00,sacks,0.0,,,,,
player,201812150den,den,BrocTr00,tackles_combined,1,,,,,
player,201812150den,den,BrocTr00,tackles_solo,1,,,,,
player,201812150den,den,BrocTr00,tackles_assists,0,,,,,
player,201812150den,den,BrocTr00,tackles_loss,0,,,,,
player,201812150den,den,BrocTr00,qb_hits,0,,,,,
player,201812150den,den,BrocTr00,fumbles_rec,0,,,,,
player,201812150den,den,BrocTr00,fumbles_rec_yds,0,,,,,
player,201812150den,den,BrocTr00,fumbles_rec_td,0,,,,,
player,201812150den,den,BrocTr00,fumbles_forced,0,,,,,
player,201812150den,den,CracRi00,def_int,0,,,,,
player,201812150den,den,CracRi00,def_int_yds,0,,,,,
player,201812150den,den,CracRi00,def_int_td,0,,,,,
player,201812150den,den,CracRi00,def_int_long,0,,,,,
player,201812150den,den,CracRi00,pass_defended,0,,,,,
player,201812150den,den,CracRi00,sacks,0.0,,,,,
player,201812150den,den,CracRi00,tackles_combined,1,,,,,
player,201812150den,den,CracRi00,tackles_solo,0,,,,,
player,201812150den,den,CracRi00,tackles_assists,1,,,,,
player,201812150den,den,CracRi00,tackles_loss,0,,,,,
