game,2018,7,20181021,201810210chi,nwe,"New England Patriots",38,chi,"Chicago Bears",31
player,201810210chi,nwe,JoneJo03,tackles_solo,2,,,,,
player,201810210chi,nwe,JoneJo03,tackles_assists,0,,,,,
player,201810210chi,nwe,JoneJo03,tackles_loss,0,,,,,
player,201810210chi,nwe,JoneJo03,qb_hits,1,,,,,
player,201810210chi,nwe,JoneJo03,fumbles_rec,0,,,,,
player,201810210chi,nwe,JoneJo03,fumbles_rec_yds,0,,,,,
player,201810210chi,nwe,JoneJo03,fumbles_rec_td,0,,,,,
player,201810210chi,nwe,JoneJo03,fumbles_forced,0,,,,,
player,201810210chi,nwe,JackJ.00,def_int,1,,,,,
player,201810210chi,nwe,JackJ.00,def_int_yds,0,,,,,
player,201810210chi,nwe,JackJ.00,def_int_td,0,,,,,
player,201810210chi,nwe,JackJ.00,def_int_long,0,,,,,
player,201810210chi,nwe,JackJ.00,pass_defended,1,,,,,
player,201810210chi,nwe,JackJ.00,sacks,0.0,,,,,
player,201810210chi,nwe,JackJ.00,tackles_combined,1,,,,,
player,201810210chi,nwe,JackJ.00,tackles_solo,1,,,,,
player,201810210chi,nwe,JackJ.00,tackles_assists,0,,,,,
player,201810210chi,nwe,JackJ.00,tackles_loss,0,,,,,
player,201810210chi,nwe,JackJ.00,qb_hits,0,,,,,
player,201810210chi,nwe,JackJ.00,fumbles_rec,0,,,,,
player,201810210chi,nwe,JackJ.00,fumbles_rec_yds,0,,,,,
player,201810210chi,nwe,JackJ.00,fumbles_rec_td,0,,,,,
player,201810210chi,nwe,JackJ.00,fumbles_forced,0,,,,,
player,201810210chi,nwe,ClayAd00,def_int,0,,,,,
player,201810210chi,nwe,ClayAd00,def_int_yds,0,,,,,
player,201810210chi,nwe,ClayAd00,def_int_td,0,,,,,
player,201810210chi,nwe,ClayAd00,def_int_long,0,,,,,
player,201810210chi,nwe,ClayAd00,pass_defended,0,,,,,
player,201810210chi,nwe,ClayAd00,sacks,1.0,,,,,
player,201810210chi,nwe,ClayAd00,tackles_combined,2,,,,,
player,201810210chi,nwe,ClayAd00,tackles_solo,2,,,,,
player,201810210chi,nwe,ClayAd00,tackles_assists,0,,,,,
player,201810210chi,nwe,ClayAd00,tackles_loss,1,,,,,
player,201810210chi,nwe,ClayAd00,qb_hits,1,,,,,
player,201810210chi,nwe,ClayAd00,fumbles_rec,0,,,,,
player,201810210chi,nwe,ClayAd00,fumbles_rec_yds,0,,,,,
player,201810210chi,nwe,ClayAd00,fumbles_rec_td,0,,,,,
player,201810210chi,nwe,ClayAd00,fumbles_forced,0,,,,,
player,201810210chi,nwe,WiseDe00,def_int,0,,,,,
player,201810210chi,nwe,WiseDe00,def_int_yds,0,,,,,
player,201810210chi,nwe,WiseDe00,def_int_td,0,,,,,
player,201810210chi,nwe,WiseDe00,def_int_long,0,,,,,
player,201810210chi,nwe,WiseDe00,pass_defended,0,,,,,
player,201810210chi,nwe,WiseDe00,sacks,1.0,,,,,
player,201810210chi,nwe,WiseDe00,tackles_combined,2,,,,,
player,201810210chi,nwe,WiseDe00,tackles_solo,2,,,,,
player,201810210chi,nwe,WiseDe00,tackles_assists,0,,,,,
player,201810210chi,nwe,WiseDe00,tackles_loss,1,,,,,
player,201810210chi,nwe,WiseDe00,qb_hits,1,,,,,
player,201810210chi,nwe,WiseDe00,fumbles_rec,0,,,,,
player,201810210chi,nwe,WiseDe00,fumbles_rec_yds,0,,,,,
player,201810210chi,nwe,WiseDe00,fumbles_rec_td,0,,,,,
player,201810210chi,nwe,WiseDe00,fumbles_forced,0,,,,,
player,201810210chi,nwe,ChunPa99,def_int,0,,,,,
player,201810210chi,nwe,ChunPa99,def_int_yds,0,,,,,
player,201810210chi,nwe,ChunPa99,def_int_td,0,,,,,
player,201810210chi,nwe,ChunPa99,def_int_long,0,,,,,
player,201810210chi,nwe,ChunPa99,pass_defended,1,,,,,
player,201810210chi,nwe,ChunPa99,sacks,0.0,,,,,
player,201810210chi,nwe,ChunPa99,tackles_combined,7,,,,,
player,201810210chi,nwe,ChunPa99,tackles_solo,7,,,,,
player,201810210chi,nwe,ChunPa99,tackles_assists,0,,,,,
player,201810210chi,nwe,ChunPa99,tackles_loss,0,,,,,
player,201810210chi,nwe,ChunPa99,qb_hits,1,,,,,
player,201810210chi,nwe,ChunPa99,fumbles_rec,0,,,,,
player,201810210chi,nwe,ChunPa99,fumbles_rec_yds,0,,,,,
player,201810210chi,nwe,ChunPa99,fumbles_rec_td,0,,,,,
player,201810210chi,nwe,ChunPa99,fumbles_forced,0,,,,,
player,201810210chi,nwe,VanNKy00,def_int,0,,,,,
player,201810210chi,nwe,VanNKy00,def_int_yds,0,,,,,
player,201810210chi,nwe,VanNKy00,def_int_td,0,,,,,
player,201810210chi,nwe,VanNKy00,def_int_long,0,,,,,
player,201810210chi,nwe,VanNKy00,pass_defended,0,,,,,
player,201810210chi,nwe,VanNKy00,sacks,0.0,,,,,
player,201810210chi,nwe,VanNKy00,tackles_combined,6,,,,,
player,201810210chi,nwe,VanNKy00,tackles_solo,6,,,,,
player,201810210chi,nwe,VanNKy00,tackles_assists,0,,,,,
player,201810210chi,nwe,VanNKy00,tackles_loss,1,,,,,
player,201810210chi,nwe,VanNKy00,qb_hits,0,,,,,
player,201810210chi,nwe,VanNKy00,fumbles_rec,0,,,,,
player,201810210chi,nwe,VanNKy00,fumbles_rec_yds,0,,,,,
player,201810210chi,nwe,VanNKy00,fumbles_rec_td,0,,,,,
player,201810210chi,nwe,VanNKy00,fumbles_forced,0,,,,,
player,201810210chi,nwe,HighDo01,def_int,0,,,,,
player,201810210chi,nwe,HighDo01,def_int_yds,0,,,,,
player,201810210chi,nwe,HighDo01,def_int_td,0,,,,,
player,201810210chi,nwe,HighDo01,def_int_long,0,,,,,
player,201810210chi,nwe,HighDo01,pass_defended,0,,,,,
player,201810210chi,nwe,HighDo01,sacks,0.0,,,,,
player,201810210chi,nwe,HighDo01,tackles_combined,4,,,,,
player,201810210chi,nwe,HighDo01,tackles_solo,4,,,,,
player,201810210chi,nwe,HighDo01,tackles_assists,0,,,,,
player,201810210chi,nwe,HighDo01,tackles_loss,0,,,,,
player,201810210chi,nwe,HighDo01,qb_hits,0,,,,,
player,201810210chi,nwe,HighDo01,fumbles_rec,0,,,,,
player,201810210chi,nwe,HighDo01,fumbles_rec_yds,0,,,,,
player,201810210chi,nwe,HighDo01,fumbles_rec_td,0,,,,,
player,201810210chi,nwe,HighDo01,fumbles_forced,0,,,,,
player,201810210chi,nwe,McCoDe99,def_int,0,,,,,
player,201810210chi,nwe,McCoDe99,def_int_yds,0,,,,,
player,201810210chi,nwe,McCoDe99,def_int_td,0,,,,,
player,201810210chi,nwe,McCoDe99,def_int_long,0,,,,,
player,201810210chi,nwe,McCoDe99,pass_defended,0,,,,,
player,201810210chi,nwe,McCoDe99,sacks,0.0,,,,,
player,201810210chi,nwe,McCoDe99,tackles_combined,4,,,,,
player,201810210chi,nwe,McCoDe99,tackles_solo,4,,,,,
player,201810210chi,nwe,McCoDe99,tackles_assists,0,,,,,
player,201810210chi,nwe,McCoDe99,tackles_loss,0,,,,,
player,201810210chi,nwe,McCoDe99,qb_hits,0,,,,,
player,201810210chi,nwe,McCoDe99,fumbles_rec,0,,,,,
player,201810210chi,nwe,McCoDe99,fumbles_rec_yds,0,,,,,
player,201810210chi,nwe,McCoDe99,fumbles_rec_td,0,,,,,
player,201810210chi,nwe,McCoDe99,fumbles_forced,0,,,,,
player,201810210chi,nwe,BrowMa01,def_int,0,,,,,
player,201810210chi,nwe,BrowMa01,def_int_yds,0,,,,,
player,201810210chi,nwe,BrowMa01,def_int_td,0,,,,,
player,201810210chi,nwe,BrowMa01,def_int_long,0,,,,,
player,201810210chi,nwe,BrowMa01,pass_defended,0,,,,,
player,201810210chi,nwe,BrowMa01,sacks,0.0,,,,,
player,201810210chi,nwe,BrowMa01,tackles_combined,3,,,,,
player,201810210chi,nwe,BrowMa01,tackles_solo,3,,,,,
player,201810210chi,nwe,BrowMa01,tackles_assists,0,,,,,
player,201810210chi,nwe,BrowMa01,tackles_loss,0,,,,,
player,201810210chi,nwe,BrowMa01,qb_hits,0,,,,,
player,201810210chi,nwe,BrowMa01,fumbles_rec,0,,,,,
player,201810210chi,nwe,BrowMa01,fumbles_rec_yds,0,,,,,
player,201810210chi,nwe,BrowMa01,fumbles_rec_td,0,,,,,
player,201810210chi,nwe,BrowMa01,fumbles_forced,0,,,,,
player,201810210chi,nwe,GuyxLa00,def_int,0,,,,,
player,201810210chi,nwe,GuyxLa00,def_int_yds,0,,,,,
player,201810210chi,nwe,GuyxLa00,def_int_td,0,,,,,
player,201810210chi,nwe,GuyxLa00,def_int_long,0,,,,,
player,201810210chi,nwe,GuyxLa00,pass_defended,0,,,,,
player,201810210chi,nwe,GuyxLa00,sacks,0.0,,,,,
player,201810210chi,nwe,GuyxLa00,tackles_combined,3,,,,,
player,201810210chi,nwe,GuyxLa00,tackles_solo,3,,,,,
player,201810210chi,nwe,GuyxLa00,tackles_assists,0,,,,,
player,201810210chi,nwe,GuyxLa00,tackles_loss,0,,,,,
player,201810210chi,nwe,GuyxLa00,qb_hits,0,,,,,
player,201810210chi,nwe,GuyxLa00,fumbles_rec,0,,,,,
player,201810210chi,nwe,GuyxLa00,fumbles_rec_yds,0,,,,,
player,201810210chi,nwe,GuyxLa00,fumbles_rec_td,0,,,,,
player,201810210chi,nwe,GuyxLa00,fumbles_forced,0,,,,,
player,201810210chi,nwe,CrosKe00,def_int,0,,,,,
player,201810210chi,nwe,CrosKe00,def_int_yds,0,,,,,
player,201810210chi,nwe,CrosKe00,def_int_td,0,,,,,
player,201810210chi,nwe,CrosKe00,def_int_long,0,,,,,
player,201810210chi,nwe,CrosKe00,pass_defended,0,,,,,
player,201810210chi,nwe,CrosKe00,sacks,0.0,,,,,
player,201810210chi,nwe,CrosKe00,tackles_combined,2,,,,,
player,201810210chi,nwe,CrosKe00,tackles_solo,2,,,,,
player,201810210chi,nwe,CrosKe00,tackles_assists,0,,,,,
player,201810210chi,nwe,CrosKe00,tackles_loss,0,,,,,
player,201810210chi,nwe,CrosKe00,qb_hits,0,,,,,
player,201810210chi,nwe,CrosKe00,fumbles_rec,0,,,,,
player,201810210chi,nwe,CrosKe00,fumbles_rec_yds,0,,,,,
player,201810210chi,nwe,CrosKe00,fumbles_rec_td,0,,,,,
player,201810210chi,nwe,CrosKe00,fumbles_forced,0,,,,,
player,201810210chi,nwe,FlowTr00,def_int,0,,,,,
player,201810210chi,nwe,FlowTr00,def_int_yds,0,,,,,
player,201810210chi,nwe,FlowTr00,def_int_td,0,,,,,
player,201810210chi,nwe,FlowTr00,def_int_long,0,,,,,
player,201810210chi,nwe,FlowTr00,pass_defended,1,,,,,
player,201810210chi,nwe,FlowTr00,sacks,0.0,,,,,
player,201810210chi,nwe,FlowTr00,tackles_combined,2,,,,,
player,201810210chi,nwe,FlowTr00,tackles_solo,1,,,,,
player,201810210chi,nwe,FlowTr00,tackles_assists,1,,,,,
player,201810210chi,nwe,FlowTr00,tackles_loss,0,,,,,
player,201810210chi,nwe,FlowTr00,qb_hits,0,,,,,
player,201810210chi,nwe,FlowTr00,fumbles_rec,0,,,,,
player,201810210chi,nwe,FlowTr00,fumbles_rec_yds,0,,,,,
player,201810210chi,nwe,FlowTr00,fumbles_rec_td,0,,,,,
player,201810210chi,nwe,FlowTr00,fumbles_forced,0,,,,,
player,201810210chi,nwe,KingBr02,def_int,0,,,,,
player,201810210chi,nwe,KingBr02,def_int_yds,0,,,,,
player,201810210chi,nwe,KingBr02,def_int_td,0,,,,,
player,201810210chi,nwe,KingBr02,def_int_long,0,,,,,
player,201810210chi,nwe,KingBr02,pass_defended,0,,,,,
player,201810210chi,nwe,KingBr02,sacks,0.0,,,,,
player,201810210chi,nwe,KingBr02,tackles_combined,2,,,,,
player,201810210chi,nwe,KingBr02,tackles_solo,1,,,,,
player,201810210chi,nwe,KingBr02,tackles_assists,1,,,,,
player,201810210chi,nwe,KingBr02,tackles_loss,0,,,,,
player,201810210chi,nwe,KingBr02,qb_hits,0,,,,,
player,201810210chi,nwe,KingBr02,fumbles_rec,0,,,,,
player,201810210chi,nwe,KingBr02,fumbles_rec_yds,0,,,,,
player,201810210chi,nwe,KingBr02,fumbles_rec_td,0,,,,,
player,201810210chi,nwe,KingBr02,fumbles_forced,0,,,,,
player,201810210chi,nwe,McCoJa99,def_int,0,,,,,
player,201810210chi,nwe,McCoJa99,def_int_yds,0,,,,,
player,201810210chi,nwe,McCoJa99,def_int_td,0,,,,,
player,201810210chi,nwe,McCoJa99,def_int_long,0,,,,,
player,201810210chi,nwe,McCoJa99,pass_defended,0,,,,,
player,201810210chi,nwe,McCoJa99,sacks,0.0,,,,,
player,201810210chi,nwe,McCoJa99,tackles_combined,2,,,,,
player,201810210chi,nwe,McCoJa99,tackles_solo,2,,,,,
player,201810210chi,nwe,McCoJa99,tackles_assists,0,,,,,
player,201810210chi,nwe,McCoJa99,tackles_loss,0,,,,,
player,201810210chi,nwe,McCoJa99,qb_hits,0,,,,,
player,201810210chi,nwe,McCoJa99,fumbles_rec,0,,,,,
player,201810210chi,nwe,McCoJa99,fumbles_rec_yds,0,,,,,
player,201810210chi,nwe,McCoJa99,fumbles_rec_td,0,,,,,
player,201810210chi,nwe,McCoJa99,fumbles_forced,0,,,,,
player,201810210chi,nwe,RobeEl00,def_int,0,,,,,
player,201810210chi,nwe,RobeEl00,def_int_yds,0,,,,,
player,201810210chi,nwe,RobeEl00,def_int_td,0,,,,,
player,201810210chi,nwe,RobeEl00,def_int_long,0,,,,,
player,201810210chi,nwe,RobeEl00,pass_defended,1,,,,,
player,201810210chi,nwe,RobeEl00,sacks,0.0,,,,,
player,201810210chi,nwe,RobeEl00,tackles_combined,2,,,,,
player,201810210chi,nwe,RobeEl00,tackles_solo,1,,,,,
player,201810210chi,nwe,RobeEl00,tackles_assists,1,,,,,
player,201810210chi,nwe,RobeEl00,tackles_loss,0,,,,,
player,201810210chi,nwe,RobeEl00,qb_hits,1,,,,,
player,201810210chi,nwe,RobeEl00,fumbles_rec,0,,,,,
player,201810210chi,nwe,RobeEl00,fumbles_rec_yds,0,,,,,
player,201810210chi,nwe,RobeEl00,fumbles_rec_td,0,,,,,
player,201810210chi,nwe,RobeEl00,fumbles_forced,0,,,,,
player,201810210chi,nwe,RoweEr00,def_int,0,,,,,
player,201810210chi,nwe,RoweEr00,def_int_yds,0,,,,,
player,201810210chi,nwe,RoweEr00,def_int_td,0,,,,,
player,201810210chi,nwe,RoweEr00,def_int_long,0,,,,,
player,201810210chi,nwe,RoweEr00,pass_defended,0,,,,,
player,201810210chi,nwe,RoweEr00,sacks,0.0,,,,,
player,201810210chi,nwe,RoweEr00,tackles_combined,2,,,,,
player,201810210chi,nwe,RoweEr00,tackles_solo,2,,,,,
player,201810210chi,nwe,RoweEr00,tackles_assists,0,,,,,
player,201810210chi,nwe,RoweEr00,tackles_loss,0,,,,,
player,201810210chi,nwe,RoweEr00,qb_hits,0,,,,,
player,201810210chi,nwe,RoweEr00,fumbles_rec,0,,,,,
player,201810210chi,nwe,RoweEr00,fumbles_rec_yds,0,,,,,
player,201810210chi,nwe,RoweEr00,fumbles_rec_td,0,,,,,
player,201810210chi,nwe,RoweEr00,fumbles_forced,0,,,,,
player,201810210chi,nwe,EbneNa00,def_int,0,,,,,
player,201810210chi,nwe,EbneNa00,def_int_yds,0,,,,,
player,201810210chi,nwe,EbneNa00,def_int_td,0,,,,,
player,201810210chi,nwe,EbneNa00,def_int_long,0,,,,,
player,201810210chi,nwe,EbneNa00,pass_defended,0,,,,,
player,201810210chi,nwe,EbneNa00,sacks,0.0,,,,,
player,201810210chi,nwe,EbneNa00,tackles_combined,1,,,,,
player,201810210chi,nwe,EbneNa00,tackles_solo,0,,,,,
player,201810210chi,nwe,EbneNa00,tackles_assists,1,,,,,
player,201810210chi,nwe,EbneNa00,tackles_loss,0,,,,,
player,201810210chi,nwe,EbneNa00,qb_hits,0,,,,,
player,201810210chi,nwe,EbneNa00,fumbles_rec,0,,,,,
player,201810210chi,nwe,EbneNa00,fumbles_rec_yds,0,,,,,
player,201810210chi,nwe,EbneNa00,fumbles_rec_td,0,,,,,
player,201810210chi,nwe,EbneNa00,fumbles_forced,0,,,,,
player,201810210chi,nwe,GilmSt00,def_int,0,,,,,
player,201810210chi,nwe,GilmSt00,def_int_yds,0,,,,,
player,201810210chi,nwe,GilmSt00,def_int_td,0,,,,,
player,201810210chi,nwe,GilmSt00,def_int_long,0,,,,,
player,201810210chi,nwe,GilmSt00,pass_defended,1,,,,,
player,201810210chi,nwe,GilmSt00,sacks,0.0,,,,,
player,201810210chi,nwe,GilmSt00,tackles_combined,1,,,,,
player,201810210chi,nwe,GilmSt00,tackles_solo,1,,,,,
player,201810210chi,nwe,GilmSt00,tackles_assists,0,,,,,
player,201810210chi,nwe,GilmSt00,tackles_loss,0,,,,,
player,201810210chi,nwe,GilmSt00,qb_hits,0,,,,,
player,201810210chi,nwe,GilmSt00,fumbles_rec,0,,,,,
player,201810210chi,nwe,GilmSt00,fumbles_rec_yds,0,,,,,
player,201810210chi,nwe,GilmSt00,fumbles_rec_td,0,,,,,
player,201810210chi,nwe,GilmSt00,fumbles_forced,0,,,,,
player,201810210chi,nwe,GrigNi01,def_int,0,,,,,
player,201810210chi,nwe,GrigNi01,def_int_yds,0,,,,,
player,201810210chi,nwe,GrigNi01,def_int_td,0,,,,,
player,201810210chi,nwe,GrigNi01,def_int_long,0,,,,,
player,201810210chi,nwe,GrigNi01,pass_defended,0,,,,,
player,201810210chi,nwe,GrigNi01,sacks,0.0,,,,,
player,201810210chi,nwe,GrigNi01,tackles_combined,1,,,,,
player,201810210chi,nwe,GrigNi01,tackles_solo,1,,,,,
player,201810210chi,nwe,GrigNi01,tackles_assists,0,,,,,
player,201810210chi,nwe,GrigNi01,tackles_loss,0,,,,,
player,201810210chi,nwe,GrigNi01,qb_hits,0,,,,,
player,201810210chi,nwe,GrigNi01,fumbles_rec,0,,,,,
player,201810210chi,nwe,GrigNi01,fumbles_rec_yds,0,,,,,
player,201810210chi,nwe,GrigNi01,fumbles_rec_td,0,,,,,
player,201810210chi,nwe,GrigNi01,fumbles_forced,0,,,,,
player,201810210chi,nwe,HarmDu00,def_int,0,,,,,
player,201810210chi,nwe,HarmDu00,def_int_yds,0,,,,,
player,201810210chi,nwe,HarmDu00,def_int_td,0,,,,,
player,201810210chi,nwe,HarmDu00,def_int_long,0,,,,,
player,201810210chi,nwe,HarmDu00,pass_defended,0,,,,,
player,201810210chi,nwe,HarmDu00,sacks,0.0,,,,,
player,201810210chi,nwe,HarmDu00,tackles_combined,1,,,,,
player,201810210chi,nwe,HarmDu00,tackles_solo,1,,,,,
player,201810210chi,nwe,HarmDu00,tackles_assists,0,,,,,
player,201810210chi,nwe,HarmDu00,tackles_loss,0,,,,,
player,201810210chi,nwe,HarmDu00,qb_hits,0,,,,,
player,201810210chi,nwe,HarmDu00,fumbles_rec,0,,,,,
player,201810210chi,nwe,HarmDu00,fumbles_rec_yds,0,,,,,
player,201810210chi,nwe,HarmDu00,fumbles_rec_td,0,,,,,
player,201810210chi,nwe,HarmDu00,fumbles_forced,0,,,,,
player,201810210chi,nwe,HogaCh00,def_int,0,,,,,
player,201810210chi,nwe,HogaCh00,def_int_yds,0,,,,,
player,201810210chi,nwe,HogaCh00,def_int_td,0,,,,,
player,201810210chi,nwe,HogaCh00,def_int_long,0,,,,,
player,201810210chi,nwe,HogaCh00,pass_defended,0,,,,,
player,201810210chi,nwe,HogaCh00,sacks,0.0,,,,,
player,201810210chi,nwe,HogaCh00,tackles_combined,1,,,,,
player,201810210chi,nwe,HogaCh00,tackles_solo,1,,,,,
player,201810210chi,nwe,HogaCh00,tackles_assists,0,,,,,
player,201810210chi,nwe,HogaCh00,tackles_loss,0,,,,,
player,201810210chi,nwe,HogaCh00,qb_hits,0,,,,,
player,201810210chi,nwe,HogaCh00,fumbles_rec,0,,,,,
player,201810210chi,nwe,HogaCh00,fumbles_rec_yds,0,,,,,
player,201810210chi,nwe,HogaCh00,fumbles_rec_td,0,,,,,
player,201810210chi,nwe,HogaCh00,fumbles_forced,0,,,,,
player,201810210chi,nwe,RiveDe00,def_int,0,,,,,
player,201810210chi,nwe,RiveDe00,def_int_yds,0,,,,,
player,201810210chi,nwe,RiveDe00,def_int_td,0,,,,,
player,201810210chi,nwe,RiveDe00,def_int_long,0,,,,,
player,201810210chi,nwe,RiveDe00,pass_defended,0,,,,,
player,201810210chi,nwe,RiveDe00,sacks,0.0,,,,,
player,201810210chi,nwe,RiveDe00,tackles_combined,1,,,,,
player,201810210chi,nwe,RiveDe00,tackles_solo,1,,,,,
player,201810210chi,nwe,RiveDe00,tackles_assists,0,,,,,
player,201810210chi,nwe,RiveDe00,tackles_loss,0,,,,,
player,201810210chi,nwe,RiveDe00,qb_hits,0,,,,,
player,201810210chi,nwe,RiveDe00,fumbles_rec,0,,,,,
player,201810210chi,nwe,RiveDe00,fumbles_rec_yds,0,,,,,
player,201810210chi,nwe,RiveDe00,fumbles_rec_td,0,,,,,
player,201810210chi,nwe,RiveDe00,fumbles_forced,0,,,,,
player,201810210chi,nwe,ShelDa01,def_int,0,,,,,
player,201810210chi,nwe,ShelDa01,def_int_yds,0,,,,,
player,201810210chi,nwe,ShelDa01,def_int_td,0,,,,,
player,201810210chi,nwe,ShelDa01,def_int_long,0,,,,,
player,201810210chi,nwe,ShelDa01,pass_defended,0,,,,,
player,201810210chi,nwe,ShelDa01,sacks,0.0,,,,,
player,201810210chi,nwe,ShelDa01,tackles_combined,1,,,,,
player,201810210chi,nwe,ShelDa01,tackles_solo,1,,,,,
player,201810210chi,nwe,ShelDa01,tackles_assists,0,,,,,
player,201810210chi,nwe,ShelDa01,tackles_loss,0,,,,,
player,201810210chi,nwe,ShelDa01,qb_hits,0,,,,,
player,201810210chi,nwe,ShelDa01,fumbles_rec,0,,,,,
player,201810210chi,nwe,ShelDa01,fumbles_rec_yds,0,,,,,
player,201810210chi,nwe,ShelDa01,fumbles_rec_td,0,,,,,
player,201810210chi,nwe,ShelDa01,fumbles_forced,0,,,,,
player,201810210chi,nwe,SlatMa00,def_int,0,,,,,
player,201810210chi,nwe,SlatMa00,def_int_yds,0,,,,,
player,201810210chi,nwe,SlatMa00,def_int_td,0,,,,,
player,201810210chi,nwe,SlatMa00,def_int_long,0,,,,,
player,201810210chi,nwe,SlatMa00,pass_defended,0,,,,,
player,201810210chi,nwe,SlatMa00,sacks,0.0,,,,,
player,201810210chi,nwe,SlatMa00,tackles_combined,1,,,,,
player,201810210chi,nwe,SlatMa00,tackles_solo,1,,,,,
player,201810210chi,nwe,SlatMa00,tackles_assists,0,,,,,
player,201810210chi,nwe,SlatMa00,tackles_loss,0,,,,,
player,201810210chi,nwe,SlatMa00,qb_hits,0,,,,,
player,201810210chi,nwe,SlatMa00,fumbles_rec,0,,,,,
player,201810210chi,nwe,SlatMa00,fumbles_rec_yds,0,,,,,
player,201810210chi,nwe,SlatMa00,fumbles_rec_td,0,,,,,
player,201810210chi,nwe,SlatMa00,fumbles_forced,0,,,,,
player,201810210chi,nwe,EdelJu00,def_int,0,,,,,
player,201810210chi,nwe,EdelJu00,def_int_yds,0,,,,,
player,201810210chi,nwe,EdelJu00,def_int_td,0,,,,,
player,201810210chi,nwe,EdelJu00,def_int_long,0,,,,,
player,201810210chi,nwe,EdelJu00,pass_defended,0,,,,,
player,201810210chi,nwe,EdelJu00,sacks,0.0,,,,,
player,201810210chi,nwe,EdelJu00,tackles_combined,0,,,,,
player,201810210chi,nwe,EdelJu00,tackles_solo,0,,,,,
player,201810210chi,nwe,EdelJu00,tackles_assists,0,,,,,
player,201810210chi,nwe,EdelJu00,tackles_loss,0,,,,,
player,201810210chi,nwe,EdelJu00,qb_hits,0,,,,,
player,201810210chi,nwe,EdelJu00,fumbles_rec,1,,,,,
player,201810210chi,nwe,EdelJu00,fumbles_rec_yds,0,,,,,
player,201810210chi,nwe,EdelJu00,fumbles_rec_td,0,,,,,
player,201810210chi,nwe,EdelJu00,fumbles_forced,0,,,,,
player,201810210chi,chi,FullKy00,def_int,1,,,,,
player,201810210chi,chi,FullKy00,def_int_yds,3,,,,,
player,201810210chi,chi,FullKy00,def_int_td,0,,,,,
player,201810210chi,chi,FullKy00,def_int_long,3,,,,,
player,201810210chi,chi,FullKy00,pass_defended,2,,,,,
player,201810210chi,chi,FullKy00,sacks,0.0,,,,,
player,201810210chi,chi,FullKy00,tackles_combined,5,,,,,
player,201810210chi,chi,FullKy00,tackles_solo,5,,,,,
player,201810210chi,chi,FullKy00,tackles_assists,0,,,,,
player,201810210chi,chi,FullKy00,tackles_loss,0,,,,,
player,201810210chi,chi,FullKy00,qb_hits,0,,,,,
player,201810210chi,chi,FullKy00,fumbles_rec,0,,,,,
player,201810210chi,chi,FullKy00,fumbles_rec_yds,0,,,,,
player,201810210chi,chi,FullKy00,fumbles_rec_td,0,,,,,
player,201810210chi,chi,FullKy00,fumbles_forced,0,,,,,
player,201810210chi,chi,SmitRo07,def_int,0,,,,,
player,201810210chi,chi,SmitRo07,def_int_yds,0,,,,,
player,201810210chi,chi,SmitRo07,def_int_td,0,,,,,
player,201810210chi,chi,SmitRo07,def_int_long,0,,,,,
player,201810210chi,chi,SmitRo07,pass_defended,0,,,,,
player,201810210chi,chi,SmitRo07,sacks,1.0,,,,,
player,201810210chi,chi,SmitRo07,tackles_combined,5,,,,,
player,201810210chi,chi,SmitRo07,tackles_solo,4,,,,,
player,201810210chi,chi,SmitRo07,tackles_assists,1,,,,,
player,201810210chi,chi,SmitRo07,tackles_loss,1,,,,,
player,201810210chi,chi,SmitRo07,qb_hits,1,,,,,
player,201810210chi,chi,SmitRo07,fumbles_rec,0,,,,,
player,201810210chi,chi,SmitRo07,fumbles_rec_yds,0,,,,,
player,201810210chi,chi,SmitRo07,fumbles_rec_td,0,,,,,
player,201810210chi,chi,SmitRo07,fumbles_forced,0,,,,,
player,201810210chi,chi,TrevDa00,def_int,0,,,,,
player,201810210chi,chi,TrevDa00,def_int_yds,0,,,,,
player,201810210chi,chi,TrevDa00,def_int_td,0,,,,,
player,201810210chi,chi,TrevDa00,def_int_long,0,,,,,
player,201810210chi,chi,TrevDa00,pass_defended,0,,,,,
player,201810210chi,chi,TrevDa00,sacks,0.0,,,,,
player,201810210chi,chi,TrevDa00,tackles_combined,10,,,,,
player,201810210chi,chi,TrevDa00,tackles_solo,10,,,,,
player,201810210chi,chi,TrevDa00,tackles_assists,0,,,,,
player,201810210chi,chi,TrevDa00,tackles_loss,0,,,,,
player,201810210chi,chi,TrevDa00,qb_hits,0,,,,,
player,201810210chi,chi,TrevDa00,fumbles_rec,0,,,,,
player,201810210chi,chi,TrevDa00,fumbles_rec_yds,0,,,,,
player,201810210chi,chi,TrevDa00,fumbles_rec_td,0,,,,,
player,201810210chi,chi,TrevDa00,fumbles_forced,0,,,,,
player,201810210chi,chi,JackEd01,def_int,0,,,,,
player,201810210chi,chi,JackEd01,def_int_yds,0,,,,,
player,201810210chi,chi,JackEd01,def_int_td,0,,,,,
player,201810210chi,chi,JackEd01,def_int_long,0,,,,,
player,201810210chi,chi,JackEd01,pass_defended,0,,,,,
player,201810210chi,chi,JackEd01,sacks,0.0,,,,,
player,201810210chi,chi,JackEd01,tackles_combined,5,,,,,
player,201810210chi,chi,JackEd01,tackles_solo,4,,,,,
player,201810210chi,chi,JackEd01,tackles_assists,1,,,,,
player,201810210chi,chi,JackEd01,tackles_loss,0,,,,,
player,201810210chi,chi,JackEd01,qb_hits,0,,,,,
player,201810210chi,chi,JackEd01,fumbles_rec,0,,,,,
