game,2018,9,20181105,201811050dal,oti,"Tennessee Titans",28,dal,"Dallas Cowboys",14
player,201811050dal,oti,DaviCo03,pass_td,0,,,,,
player,201811050dal,oti,DaviCo03,pass_int,0,,,,,
player,201811050dal,oti,DaviCo03,pass_sacked,0,,,,,
player,201811050dal,oti,DaviCo03,pass_sacked_yds,0,,,,,
player,201811050dal,oti,DaviCo03,pass_long,0,,,,,
player,201811050dal,oti,DaviCo03,pass_rating,,,,,,
player,201811050dal,oti,DaviCo03,rush_att,1,,,,,
player,201811050dal,oti,DaviCo03,rush_yds,4,,,,,
player,201811050dal,oti,DaviCo03,rush_td,0,,,,,
player,201811050dal,oti,DaviCo03,rush_long,4,,,,,
player,201811050dal,oti,DaviCo03,targets,10,,,,,
player,201811050dal,oti,DaviCo03,rec,6,,,,,
player,201811050dal,oti,DaviCo03,rec_yds,56,,,,,
player,201811050dal,oti,DaviCo03,rec_td,0,,,,,
player,201811050dal,oti,DaviCo03,rec_long,17,,,,,
player,201811050dal,oti,DaviCo03,fumbles,0,,,,,
player,201811050dal,oti,DaviCo03,fumbles_lost,0,,,,,
player,201811050dal,oti,JennDa00,pass_cmp,0,,,,,
player,201811050dal,oti,JennDa00,pass_att,0,,,,,
player,201811050dal,oti,JennDa00,pass_yds,0,,,,,
player,201811050dal,oti,JennDa00,pass_td,0,,,,,
player,201811050dal,oti,JennDa00,pass_int,0,,,,,
player,201811050dal,oti,JennDa00,pass_sacked,0,,,,,
player,201811050dal,oti,JennDa00,pass_sacked_yds,0,,,,,
player,201811050dal,oti,JennDa00,pass_long,0,,,,,
player,201811050dal,oti,JennDa00,pass_rating,,,,,,
player,201811050dal,oti,JennDa00,rush_att,0,,,,,
player,201811050dal,oti,JennDa00,rush_yds,0,,,,,
player,201811050dal,oti,JennDa00,rush_td,0,,,,,
player,201811050dal,oti,JennDa00,rush_long,0,,,,,
player,201811050dal,oti,JennDa00,targets,1,,,,,
player,201811050dal,oti,JennDa00,rec,1,,,,,
player,201811050dal,oti,JennDa00,rec_yds,36,,,,,
player,201811050dal,oti,JennDa00,rec_td,0,,,,,
player,201811050dal,oti,JennDa00,rec_long,36,,,,,
player,201811050dal,oti,JennDa00,fumbles,0,,,,,
player,201811050dal,oti,JennDa00,fumbles_lost,0,,,,,
player,201811050dal,oti,SmitJo01,pass_cmp,0,,,,,
player,201811050dal,oti,SmitJo01,pass_att,0,,,,,
player,201811050dal,oti,SmitJo01,pass_yds,0,,,,,
player,201811050dal,oti,SmitJo01,pass_td,0,,,,,
player,201811050dal,oti,SmitJo01,pass_int,0,,,,,
player,201811050dal,oti,SmitJo01,pass_sacked,0,,,,,
player,201811050dal,oti,SmitJo01,pass_sacked_yds,0,,,,,
player,201811050dal,oti,SmitJo01,pass_long,0,,,,,
player,201811050dal,oti,SmitJo01,pass_rating,,,,,,
player,201811050dal,oti,SmitJo01,rush_att,0,,,,,
player,201811050dal,oti,SmitJo01,rush_yds,0,,,,,
player,201811050dal,oti,SmitJo01,rush_td,0,,,,,
player,201811050dal,oti,SmitJo01,rush_long,0,,,,,
player,201811050dal,oti,SmitJo01,targets,2,,,,,
player,201811050dal,oti,SmitJo01,rec,2,,,,,
player,201811050dal,oti,SmitJo01,rec_yds,33,,,,,
player,201811050dal,oti,SmitJo01,rec_td,1,,,,,
player,201811050dal,oti,SmitJo01,rec_long,26,,,,,
player,201811050dal,oti,SmitJo01,fumbles,0,,,,,
player,201811050dal,oti,SmitJo01,fumbles_lost,0,,,,,
player,201811050dal,oti,TaylTa00,pass_cmp,0,,,,,
player,201811050dal,oti,TaylTa00,pass_att,0,,,,,
player,201811050dal,oti,TaylTa00,pass_yds,0,,,,,
player,201811050dal,oti,TaylTa00,pass_td,0,,,,,
player,201811050dal,oti,TaylTa00,pass_int,0,,,,,
player,201811050dal,oti,TaylTa00,pass_sacked,0,,,,,
player,201811050dal,oti,TaylTa00,pass_sacked_yds,0,,,,,
player,201811050dal,oti,TaylTa00,pass_long,0,,,,,
player,201811050dal,oti,TaylTa00,pass_rating,,,,,,
player,201811050dal,oti,TaylTa00,rush_att,0,,,,,
player,201811050dal,oti,TaylTa00,rush_yds,0,,,,,
player,201811050dal,oti,TaylTa00,rush_td,0,,,,,
player,201811050dal,oti,TaylTa00,rush_long,0,,,,,
player,201811050dal,oti,TaylTa00,targets,2,,,,,
player,201811050dal,oti,TaylTa00,rec,2,,,,,
player,201811050dal,oti,TaylTa00,rec_yds,24,,,,,
player,201811050dal,oti,TaylTa00,rec_td,0,,,,,
player,201811050dal,oti,TaylTa00,rec_long,16,,,,,
player,201811050dal,oti,TaylTa00,fumbles,0,,,,,
player,201811050dal,oti,TaylTa00,fumbles_lost,0,,,,,
player,201811050dal,oti,BatsCa00,pass_cmp,0,,,,,
player,201811050dal,oti,BatsCa00,pass_att,0,,,,,
player,201811050dal,oti,BatsCa00,pass_yds,0,,,,,
player,201811050dal,oti,BatsCa00,pass_td,0,,,,,
player,201811050dal,oti,BatsCa00,pass_int,0,,,,,
player,201811050dal,oti,BatsCa00,pass_sacked,0,,,,,
player,201811050dal,oti,BatsCa00,pass_sacked_yds,0,,,,,
player,201811050dal,oti,BatsCa00,pass_long,0,,,,,
player,201811050dal,oti,BatsCa00,pass_rating,,,,,,
player,201811050dal,oti,BatsCa00,rush_att,0,,,,,
player,201811050dal,oti,BatsCa00,rush_yds,0,,,,,
player,201811050dal,oti,BatsCa00,rush_td,0,,,,,
player,201811050dal,oti,BatsCa00,rush_long,0,,,,,
player,201811050dal,oti,BatsCa00,targets,3,,,,,
player,201811050dal,oti,BatsCa00,rec,2,,,,,
player,201811050dal,oti,BatsCa00,rec_yds,21,,,,,
player,201811050dal,oti,BatsCa00,rec_td,0,,,,,
player,201811050dal,oti,BatsCa00,rec_long,12,,,,,
player,201811050dal,oti,BatsCa00,fumbles,0,,,,,
player,201811050dal,oti,BatsCa00,fumbles_lost,0,,,,,
player,201811050dal,oti,StocLu00,pass_cmp,0,,,,,
player,201811050dal,oti,StocLu00,pass_att,0,,,,,
player,201811050dal,oti,StocLu00,pass_yds,0,,,,,
player,201811050dal,oti,StocLu00,pass_td,0,,,,,
player,201811050dal,oti,StocLu00,pass_int,0,,,,,
player,201811050dal,oti,StocLu00,pass_sacked,0,,,,,
player,201811050dal,oti,StocLu00,pass_sacked_yds,0,,,,,
player,201811050dal,oti,StocLu00,pass_long,0,,,,,
player,201811050dal,oti,StocLu00,pass_rating,,,,,,
player,201811050dal,oti,StocLu00,rush_att,0,,,,,
player,201811050dal,oti,StocLu00,rush_yds,0,,,,,
player,201811050dal,oti,StocLu00,rush_td,0,,,,,
player,201811050dal,oti,StocLu00,rush_long,0,,,,,
player,201811050dal,oti,StocLu00,targets,2,,,,,
player,201811050dal,oti,StocLu00,rec,1,,,,,
player,201811050dal,oti,StocLu00,rec_yds,5,,,,,
player,201811050dal,oti,StocLu00,rec_td,0,,,,,
player,201811050dal,oti,StocLu00,rec_long,5,,,,,
player,201811050dal,oti,StocLu00,fumbles,0,,,,,
player,201811050dal,oti,StocLu00,fumbles_lost,0,,,,,
player,201811050dal,oti,SharTa00,pass_cmp,0,,,,,
player,201811050dal,oti,SharTa00,pass_att,0,,,,,
player,201811050dal,oti,SharTa00,pass_yds,0,,,,,
player,201811050dal,oti,SharTa00,pass_td,0,,,,,
player,201811050dal,oti,SharTa00,pass_int,0,,,,,
player,201811050dal,oti,SharTa00,pass_sacked,0,,,,,
player,201811050dal,oti,SharTa00,pass_sacked_yds,0,,,,,
player,201811050dal,oti,SharTa00,pass_long,0,,,,,
player,201811050dal,oti,SharTa00,pass_rating,,,,,,
player,201811050dal,oti,SharTa00,rush_att,0,,,,,
player,201811050dal,oti,SharTa00,rush_yds,0,,,,,
player,201811050dal,oti,SharTa00,rush_td,0,,,,,
player,201811050dal,oti,SharTa00,rush_long,0,,,,,
player,201811050dal,oti,SharTa00,targets,1,,,,,
player,201811050dal,oti,SharTa00,rec,1,,,,,
player,201811050dal,oti,SharTa00,rec_yds,0,,,,,
player,201811050dal,oti,SharTa00,rec_td,0,,,,,
player,201811050dal,oti,SharTa00,rec_long,0,,,,,
player,201811050dal,oti,SharTa00,fumbles,0,,,,,
player,201811050dal,oti,SharTa00,fumbles_lost,0,,,,,
player,201811050dal,dal,PresDa01,pass_cmp,21,,,,,
player,201811050dal,dal,PresDa01,pass_att,31,,,,,
player,201811050dal,dal,PresDa01,pass_yds,243,,,,,
player,201811050dal,dal,PresDa01,pass_td,2,,,,,
player,201811050dal,dal,PresDa01,pass_int,1,,,,,
player,201811050dal,dal,PresDa01,pass_sacked,5,,,,,
player,201811050dal,dal,PresDa01,pass_sacked_yds,18,,,,,
player,201811050dal,dal,PresDa01,pass_long,37,,,,,
player,201811050dal,dal,PresDa01,pass_rating,99.3,,,,,
player,201811050dal,dal,PresDa01,rush_att,2,,,,,
player,201811050dal,dal,PresDa01,rush_yds,11,,,,,
player,201811050dal,dal,PresDa01,rush_td,0,,,,,
player,201811050dal,dal,PresDa01,rush_long,6,,,,,
player,201811050dal,dal,PresDa01,targets,1,,,,,
player,201811050dal,dal,PresDa01,rec,0,,,,,
player,201811050dal,dal,PresDa01,rec_yds,0,,,,,
player,201811050dal,dal,PresDa01,rec_td,0,,,,,
player,201811050dal,dal,PresDa01,rec_long,0,,,,,
player,201811050dal,dal,PresDa01,fumbles,1,,,,,
player,201811050dal,dal,PresDa01,fumbles_lost,1,,,,,
player,201811050dal,dal,BeasCo00,pass_cmp,0,,,,,
player,201811050dal,dal,BeasCo00,pass_att,1,,,,,
player,201811050dal,dal,BeasCo00,pass_yds,0,,,,,
player,201811050dal,dal,BeasCo00,pass_td,0,,,,,
player,201811050dal,dal,BeasCo00,pass_int,0,,,,,
player,201811050dal,dal,BeasCo00,pass_sacked,0,,,,,
player,201811050dal,dal,BeasCo00,pass_sacked_yds,0,,,,,
player,201811050dal,dal,BeasCo00,pass_long,0,,,,,
player,201811050dal,dal,BeasCo00,pass_rating,39.6,,,,,
player,201811050dal,dal,BeasCo00,rush_att,0,,,,,
player,201811050dal,dal,BeasCo00,rush_yds,0,,,,,
player,201811050dal,dal,BeasCo00,rush_td,0,,,,,
player,201811050dal,dal,BeasCo00,rush_long,0,,,,,
player,201811050dal,dal,BeasCo00,targets,4,,,,,
player,201811050dal,dal,BeasCo00,rec,3,,,,,
player,201811050dal,dal,BeasCo00,rec_yds,16,,,,,
player,201811050dal,dal,BeasCo00,rec_td,0,,,,,
player,201811050dal,dal,BeasCo00,rec_long,6,,,,,
player,201811050dal,dal,BeasCo00,fumbles,0,,,,,
player,201811050dal,dal,BeasCo00,fumbles_lost,0,,,,,
player,201811050dal,dal,ElliEz00,pass_cmp,0,,,,,
player,201811050dal,dal,ElliEz00,pass_att,0,,,,,
player,201811050dal,dal,ElliEz00,pass_yds,0,,,,,
player,201811050dal,dal,ElliEz00,pass_td,0,,,,,
player,201811050dal,dal,ElliEz00,pass_int,0,,,,,
player,201811050dal,dal,ElliEz00,pass_sacked,0,,,,,
player,201811050dal,dal,ElliEz00,pass_sacked_yds,0,,,,,
player,201811050dal,dal,ElliEz00,pass_long,0,,,,,
player,201811050dal,dal,ElliEz00,pass_rating,,,,,,
player,201811050dal,dal,ElliEz00,rush_att,17,,,,,
player,201811050dal,dal,ElliEz00,rush_yds,61,,,,,
player,201811050dal,dal,ElliEz00,rush_td,0,,,,,
player,201811050dal,dal,ElliEz00,rush_long,17,,,,,
player,201811050dal,dal,ElliEz00,targets,5,,,,,
player,201811050dal,dal,ElliEz00,rec,4,,,,,
player,201811050dal,dal,ElliEz00,rec_yds,51,,,,,
player,201811050dal,dal,ElliEz00,rec_td,0,,,,,
player,201811050dal,dal,ElliEz00,rec_long,37,,,,,
player,201811050dal,dal,ElliEz00,fumbles,0,,,,,
player,201811050dal,dal,ElliEz00,fumbles_lost,0,,,,,
player,201811050dal,dal,CoopAm00,pass_cmp,0,,,,,
player,201811050dal,dal,CoopAm00,pass_att,0,,,,,
player,201811050dal,dal,CoopAm00,pass_yds,0,,,,,
player,201811050dal,dal,CoopAm00,pass_td,0,,,,,
player,201811050dal,dal,CoopAm00,pass_int,0,,,,,
player,201811050dal,dal,CoopAm00,pass_sacked,0,,,,,
player,201811050dal,dal,CoopAm00,pass_sacked_yds,0,,,,,
player,201811050dal,dal,CoopAm00,pass_long,0,,,,,
player,201811050dal,dal,CoopAm00,pass_rating,,,,,,
player,201811050dal,dal,CoopAm00,rush_att,0,,,,,
player,201811050dal,dal,CoopAm00,rush_yds,0,,,,,
player,201811050dal,dal,CoopAm00,rush_td,0,,,,,
player,201811050dal,dal,CoopAm00,rush_long,0,,,,,
player,201811050dal,dal,CoopAm00,targets,8,,,,,
player,201811050dal,dal,CoopAm00,rec,5,,,,,
player,201811050dal,dal,CoopAm00,rec_yds,58,,,,,
player,201811050dal,dal,CoopAm00,rec_td,1,,,,,
player,201811050dal,dal,CoopAm00,rec_long,19,,,,,
player,201811050dal,dal,CoopAm00,fumbles,0,,,,,
player,201811050dal,dal,CoopAm00,fumbles_lost,0,,,,,
player,201811050dal,dal,GallMi00,pass_cmp,0,,,,,
player,201811050dal,dal,GallMi00,pass_att,0,,,,,
player,201811050dal,dal,GallMi00,pass_yds,0,,,,,
player,201811050dal,dal,GallMi00,pass_td,0,,,,,
player,201811050dal,dal,GallMi00,pass_int,0,,,,,
player,201811050dal,dal,GallMi00,pass_sacked,0,,,,,
player,201811050dal,dal,GallMi00,pass_sacked_yds,0,,,,,
player,201811050dal,dal,GallMi00,pass_long,0,,,,,
player,201811050dal,dal,GallMi00,pass_rating,,,,,,
player,201811050dal,dal,GallMi00,rush_att,0,,,,,
player,201811050dal,dal,GallMi00,rush_yds,0,,,,,
player,201811050dal,dal,GallMi00,rush_td,0,,,,,
player,201811050dal,dal,GallMi00,rush_long,0,,,,,
player,201811050dal,dal,GallMi00,targets,6,,,,,
player,201811050dal,dal,GallMi00,rec,3,,,,,
player,201811050dal,dal,GallMi00,rec_yds,51,,,,,
player,201811050dal,dal,GallMi00,rec_td,0,,,,,
player,201811050dal,dal,GallMi00,rec_long,21,,,,,
player,201811050dal,dal,GallMi00,fumbles,0,,,,,
player,201811050dal,dal,GallMi00,fumbles_lost,0,,,,,
player,201811050dal,dal,HurnAl01,pass_cmp,0,,,,,
player,201811050dal,dal,HurnAl01,pass_att,0,,,,,
player,201811050dal,dal,HurnAl01,pass_yds,0,,,,,
player,201811050dal,dal,HurnAl01,pass_td,0,,,,,
player,201811050dal,dal,HurnAl01,pass_int,0,,,,,
player,201811050dal,dal,HurnAl01,pass_sacked,0,,,,,
player,201811050dal,dal,HurnAl01,pass_sacked_yds,0,,,,,
player,201811050dal,dal,HurnAl01,pass_long,0,,,,,
player,201811050dal,dal,HurnAl01,pass_rating,,,,,,
player,201811050dal,dal,HurnAl01,rush_att,0,,,,,
player,201811050dal,dal,HurnAl01,rush_yds,0,,,,,
player,201811050dal,dal,HurnAl01,rush_td,0,,,,,
player,201811050dal,dal,HurnAl01,rush_long,0,,,,,
player,201811050dal,dal,HurnAl01,targets,1,,,,,
player,201811050dal,dal,HurnAl01,rec,1,,,,,
player,201811050dal,dal,HurnAl01,rec_yds,23,,,,,
player,201811050dal,dal,HurnAl01,rec_td,1,,,,,
player,201811050dal,dal,HurnAl01,rec_long,23,,,,,
player,201811050dal,dal,HurnAl01,fumbles,0,,,,,
player,201811050dal,dal,HurnAl01,fumbles_lost,0,,,,,
player,201811050dal,dal,ThomDe04,pass_cmp,0,,,,,
player,201811050dal,dal,ThomDe04,pass_att,0,,,,,
player,201811050dal,dal,ThomDe04,pass_yds,0,,,,,
player,201811050dal,dal,ThomDe04,pass_td,0,,,,,
player,201811050dal,dal,ThomDe04,pass_int,0,,,,,
player,201811050dal,dal,ThomDe04,pass_sacked,0,,,,,
player,201811050dal,dal,ThomDe04,pass_sacked_yds,0,,,,,
player,201811050dal,dal,ThomDe04,pass_long,0,,,,,
player,201811050dal,dal,ThomDe04,pass_rating,,,,,,
player,201811050dal,dal,ThomDe04,rush_att,0,,,,,
player,201811050dal,dal,ThomDe04,rush_yds,0,,,,,
player,201811050dal,dal,ThomDe04,rush_td,0,,,,,
player,201811050dal,dal,ThomDe04,rush_long,0,,,,,
player,201811050dal,dal,ThomDe04,targets,2,,,,,
player,201811050dal,dal,ThomDe04,rec,2,,,,,
player,201811050dal,dal,ThomDe04,rec_yds,21,,,,,
player,201811050dal,dal,ThomDe04,rec_td,0,,,,,
player,201811050dal,dal,ThomDe04,rec_long,15,,,,,
player,201811050dal,dal,ThomDe04,fumbles,0,,,,,
player,201811050dal,dal,ThomDe04,fumbles_lost,0,,,,,
player,201811050dal,dal,JarwBl00,pass_cmp,0,,,,,
player,201811050dal,dal,JarwBl00,pass_att,0,,,,,
player,201811050dal,dal,JarwBl00,pass_yds,0,,,,,
player,201811050dal,dal,JarwBl00,pass_td,0,,,,,
player,201811050dal,dal,JarwBl00,pass_int,0,,,,,
player,201811050dal,dal,JarwBl00,pass_sacked,0,,,,,
player,201811050dal,dal,JarwBl00,pass_sacked_yds,0,,,,,
player,201811050dal,dal,JarwBl00,pass_long,0,,,,,
player,201811050dal,dal,JarwBl00,pass_rating,,,,,,
player,201811050dal,dal,JarwBl00,rush_att,0,,,,,
player,201811050dal,dal,JarwBl00,rush_yds,0,,,,,
player,201811050dal,dal,JarwBl00,rush_td,0,,,,,
player,201811050dal,dal,JarwBl00,rush_long,0,,,,,
player,201811050dal,dal,JarwBl00,targets,2,,,,,
player,201811050dal,dal,JarwBl00,rec,2,,,,,
player,201811050dal,dal,JarwBl00,rec_yds,15,,,,,
player,201811050dal,dal,JarwBl00,rec_td,0,,,,,
player,201811050dal,dal,JarwBl00,rec_long,10,,,,,
player,201811050dal,dal,JarwBl00,fumbles,0,,,,,
player,201811050dal,dal,JarwBl00,fumbles_lost,0,,,,,
player,201811050dal,dal,SmitRo06,pass_cmp,0,,,,,
player,201811050dal,dal,SmitRo06,pass_att,0,,,,,
player,201811050dal,dal,SmitRo06,pass_yds,0,,,,,
player,201811050dal,dal,SmitRo06,pass_td,0,,,,,
player,201811050dal,dal,SmitRo06,pass_int,0,,,,,
player,201811050dal,dal,SmitRo06,pass_sacked,0,,,,,
player,201811050dal,dal,SmitRo06,pass_sacked_yds,0,,,,,
player,201811050dal,dal,SmitRo06,pass_long,0,,,,,
player,201811050dal,dal,SmitRo06,pass_rating,,,,,,
player,201811050dal,dal,SmitRo06,rush_att,0,,,,,
player,201811050dal,dal,SmitRo06,rush_yds,0,,,,,
player,201811050dal,dal,SmitRo06,rush_td,0,,,,,
player,201811050dal,dal,SmitRo06,rush_long,0,,,,,
player,201811050dal,dal,SmitRo06,targets,2,,,,,
player,201811050dal,dal,SmitRo06,rec,1,,,,,
player,201811050dal,dal,SmitRo06,rec_yds,8,,,,,
player,201811050dal,dal,SmitRo06,rec_td,0,,,,,
player,201811050dal,dal,SmitRo06,rec_long,8,,,,,
player,201811050dal,dal,SmitRo06,fumbles,0,,,,,
player,201811050dal,dal,SmitRo06,fumbles_lost,0,,,,,
player,201811050dal,oti,ByarKe01,def_int,1,,,,,
player,201811050dal,oti,ByarKe01,def_int_yds,0,,,,,
player,201811050dal,oti,ByarKe01,def_int_td,0,,,,,
player,201811050dal,oti,ByarKe01,def_int_long,0,,,,,
player,201811050dal,oti,ByarKe01,pass_defended,1,,,,,
player,201811050dal,oti,ByarKe01,sacks,0.0,,,,,
player,201811050dal,oti,ByarKe01,tackles_combined,5,,,,,
player,201811050dal,oti,ByarKe01,tackles_solo,3,,,,,
player,201811050dal,oti,ByarKe01,tackles_assists,2,,,,,
player,201811050dal,oti,ByarKe01,tackles_loss,1,,,,,
player,201811050dal,oti,ByarKe01,qb_hits,0,,,,,
player,201811050dal,oti,ByarKe01,fumbles_rec,0,,,,,
player,201811050dal,oti,ByarKe01,fumbles_rec_yds,0,,,,,
player,201811050dal,oti,ByarKe01,fumbles_rec_td,0,,,,,
player,201811050dal,oti,ByarKe01,fumbles_forced,0,,,,,
player,201811050dal,oti,WoodWe20,def_int,0,,,,,
player,201811050dal,oti,WoodWe20,def_int_yds,0,,,,,
player,201811050dal,oti,WoodWe20,def_int_td,0,,,,,
player,201811050dal,oti,WoodWe20,def_int_long,0,,,,,
player,201811050dal,oti,WoodWe20,pass_defended,0,,,,,
player,201811050dal,oti,WoodWe20,sacks,1.0,,,,,
player,201811050dal,oti,WoodWe20,tackles_combined,10,,,,,
player,201811050dal,oti,WoodWe20,tackles_solo,5,,,,,
player,201811050dal,oti,WoodWe20,tackles_assists,5,,,,,
player,201811050dal,oti,WoodWe20,tackles_loss,0,,,,,
player,201811050dal,oti,WoodWe20,qb_hits,1,,,,,
player,201811050dal,oti,WoodWe20,fumbles_rec,1,,,,,
player,201811050dal,oti,WoodWe20,fumbles_rec_yds,0,,,,,
player,201811050dal,oti,WoodWe20,fumbles_rec_td,0,,,,,
player,201811050dal,oti,WoodWe20,fumbles_forced,0,,,,,
player,201811050dal,oti,BrowJa06,def_int,0,,,,,
player,201811050dal,oti,BrowJa06,def_int_yds,0,,,,,
player,201811050dal,oti,BrowJa06,def_int_td,0,,,,,
player,201811050dal,oti,BrowJa06,def_int_long,0,,,,,
player,201811050dal,oti,BrowJa06,pass_defended,0,,,,,
player,201811050dal,oti,BrowJa06,sacks,1.0,,,,,
player,201811050dal,oti,BrowJa06,tackles_combined,4,,,,,
player,201811050dal,oti,BrowJa06,tackles_solo,3,,,,,
player,201811050dal,oti,BrowJa06,tackles_assists,1,,,,,
player,201811050dal,oti,BrowJa06,tackles_loss,1,,,,,
player,201811050dal,oti,BrowJa06,qb_hits,1,,,,,
player,201811050dal,oti,BrowJa06,fumbles_rec,0,,,,,
player,201811050dal,oti,BrowJa06,fumbles_rec_yds,0,,,,,
player,201811050dal,oti,BrowJa06,fumbles_rec_td,0,,,,,
player,201811050dal,oti,BrowJa06,fumbles_forced,1,,,,,
player,201811050dal,oti,LandHa00,def_int,0,,,,,
player,201811050dal,oti,LandHa00,def_int_yds,0,,,,,
player,201811050dal,oti,LandHa00,def_int_td,0,,,,,
player,201811050dal,oti,LandHa00,def_int_long,0,,,,,
player,201811050dal,oti,LandHa00,pass_defended,0,,,,,
player,201811050dal,oti,LandHa00,sacks,1.0,,,,,
player,201811050dal,oti,LandHa00,tackles_combined,4,,,,,
