game,2018,7,20181021,201810210phi,car,"Carolina Panthers",21,phi,"Philadelphia Eagles",17
player,201810210phi,car,MoorD.00,rush_td,0,,,,,
player,201810210phi,car,MoorD.00,rush_long,0,,,,,
player,201810210phi,car,MoorD.00,targets,5,,,,,
player,201810210phi,car,MoorD.00,rec,3,,,,,
player,201810210phi,car,MoorD.00,rec_yds,29,,,,,
player,201810210phi,car,MoorD.00,rec_td,0,,,,,
player,201810210phi,car,MoorD.00,rec_long,16,,,,,
player,201810210phi,car,MoorD.00,fumbles,0,,,,,
player,201810210phi,car,MoorD.00,fumbles_lost,0,,,,,
player,201810210phi,car,ByrdDa00,pass_cmp,0,,,,,
player,201810210phi,car,ByrdDa00,pass_att,0,,,,,
player,201810210phi,car,ByrdDa00,pass_yds,0,,,,,
player,201810210phi,car,ByrdDa00,pass_td,0,,,,,
player,201810210phi,car,ByrdDa00,pass_int,0,,,,,
player,201810210phi,car,ByrdDa00,pass_sacked,0,,,,,
player,201810210phi,car,ByrdDa00,pass_sacked_yds,0,,,,,
player,201810210phi,car,ByrdDa00,pass_long,0,,,,,
player,201810210phi,car,ByrdDa00,pass_rating,,,,,,
player,201810210phi,car,ByrdDa00,rush_att,0,,,,,
player,201810210phi,car,ByrdDa00,rush_yds,0,,,,,
player,201810210phi,car,ByrdDa00,rush_td,0,,,,,
player,201810210phi,car,ByrdDa00,rush_long,0,,,,,
player,201810210phi,car,ByrdDa00,targets,1,,,,,
player,201810210phi,car,ByrdDa00,rec,1,,,,,
player,201810210phi,car,ByrdDa00,rec_yds,8,,,,,
player,201810210phi,car,ByrdDa00,rec_td,0,,,,,
player,201810210phi,car,ByrdDa00,rec_long,8,,,,,
player,201810210phi,car,ByrdDa00,fumbles,0,,,,,
player,201810210phi,car,ByrdDa00,fumbles_lost,0,,,,,
player,201810210phi,car,OlseGr00,pass_cmp,0,,,,,
player,201810210phi,car,OlseGr00,pass_att,0,,,,,
player,201810210phi,car,OlseGr00,pass_yds,0,,,,,
player,201810210phi,car,OlseGr00,pass_td,0,,,,,
player,201810210phi,car,OlseGr00,pass_int,0,,,,,
player,201810210phi,car,OlseGr00,pass_sacked,0,,,,,
player,201810210phi,car,OlseGr00,pass_sacked_yds,0,,,,,
player,201810210phi,car,OlseGr00,pass_long,0,,,,,
player,201810210phi,car,OlseGr00,pass_rating,,,,,,
player,201810210phi,car,OlseGr00,rush_att,0,,,,,
player,201810210phi,car,OlseGr00,rush_yds,0,,,,,
player,201810210phi,car,OlseGr00,rush_td,0,,,,,
player,201810210phi,car,OlseGr00,rush_long,0,,,,,
player,201810210phi,car,OlseGr00,targets,5,,,,,
player,201810210phi,car,OlseGr00,rec,2,,,,,
player,201810210phi,car,OlseGr00,rec_yds,5,,,,,
player,201810210phi,car,OlseGr00,rec_td,1,,,,,
player,201810210phi,car,OlseGr00,rec_long,4,,,,,
player,201810210phi,car,OlseGr00,fumbles,0,,,,,
player,201810210phi,car,OlseGr00,fumbles_lost,0,,,,,
player,201810210phi,phi,WentCa00,pass_cmp,30,,,,,
player,201810210phi,phi,WentCa00,pass_att,37,,,,,
player,201810210phi,phi,WentCa00,pass_yds,310,,,,,
player,201810210phi,phi,WentCa00,pass_td,2,,,,,
player,201810210phi,phi,WentCa00,pass_int,0,,,,,
player,201810210phi,phi,WentCa00,pass_sacked,4,,,,,
player,201810210phi,phi,WentCa00,pass_sacked_yds,26,,,,,
player,201810210phi,phi,WentCa00,pass_long,29,,,,,
player,201810210phi,phi,WentCa00,pass_rating,119.6,,,,,
player,201810210phi,phi,WentCa00,rush_att,3,,,,,
player,201810210phi,phi,WentCa00,rush_yds,3,,,,,
player,201810210phi,phi,WentCa00,rush_td,0,,,,,
player,201810210phi,phi,WentCa00,rush_long,2,,,,,
player,201810210phi,phi,WentCa00,targets,0,,,,,
player,201810210phi,phi,WentCa00,rec,0,,,,,
player,201810210phi,phi,WentCa00,rec_yds,0,,,,,
player,201810210phi,phi,WentCa00,rec_td,0,,,,,
player,201810210phi,phi,WentCa00,rec_long,0,,,,,
player,201810210phi,phi,WentCa00,fumbles,2,,,,,
player,201810210phi,phi,WentCa00,fumbles_lost,1,,,,,
player,201810210phi,phi,SmalWe00,pass_cmp,0,,,,,
player,201810210phi,phi,SmalWe00,pass_att,0,,,,,
player,201810210phi,phi,SmalWe00,pass_yds,0,,,,,
player,201810210phi,phi,SmalWe00,pass_td,0,,,,,
player,201810210phi,phi,SmalWe00,pass_int,0,,,,,
player,201810210phi,phi,SmalWe00,pass_sacked,0,,,,,
player,201810210phi,phi,SmalWe00,pass_sacked_yds,0,,,,,
player,201810210phi,phi,SmalWe00,pass_long,0,,,,,
player,201810210phi,phi,SmalWe00,pass_rating,,,,,,
player,201810210phi,phi,SmalWe00,rush_att,9,,,,,
player,201810210phi,phi,SmalWe00,rush_yds,32,,,,,
player,201810210phi,phi,SmalWe00,rush_td,0,,,,,
player,201810210phi,phi,SmalWe00,rush_long,10,,,,,
player,201810210phi,phi,SmalWe00,targets,2,,,,,
player,201810210phi,phi,SmalWe00,rec,2,,,,,
player,201810210phi,phi,SmalWe00,rec_yds,5,,,,,
player,201810210phi,phi,SmalWe00,rec_td,0,,,,,
player,201810210phi,phi,SmalWe00,rec_long,7,,,,,
player,201810210phi,phi,SmalWe00,fumbles,0,,,,,
player,201810210phi,phi,SmalWe00,fumbles_lost,0,,,,,
player,201810210phi,phi,AdamJo03,pass_cmp,0,,,,,
player,201810210phi,phi,AdamJo03,pass_att,0,,,,,
player,201810210phi,phi,AdamJo03,pass_yds,0,,,,,
player,201810210phi,phi,AdamJo03,pass_td,0,,,,,
player,201810210phi,phi,AdamJo03,pass_int,0,,,,,
player,201810210phi,phi,AdamJo03,pass_sacked,0,,,,,
player,201810210phi,phi,AdamJo03,pass_sacked_yds,0,,,,,
player,201810210phi,phi,AdamJo03,pass_long,0,,,,,
player,201810210phi,phi,AdamJo03,pass_rating,,,,,,
player,201810210phi,phi,AdamJo03,rush_att,4,,,,,
player,201810210phi,phi,AdamJo03,rush_yds,17,,,,,
player,201810210phi,phi,AdamJo03,rush_td,0,,,,,
player,201810210phi,phi,AdamJo03,rush_long,9,,,,,
player,201810210phi,phi,AdamJo03,targets,0,,,,,
player,201810210phi,phi,AdamJo03,rec,0,,,,,
player,201810210phi,phi,AdamJo03,rec_yds,0,,,,,
player,201810210phi,phi,AdamJo03,rec_td,0,,,,,
player,201810210phi,phi,AdamJo03,rec_long,0,,,,,
player,201810210phi,phi,AdamJo03,fumbles,0,,,,,
player,201810210phi,phi,AdamJo03,fumbles_lost,0,,,,,
player,201810210phi,phi,ClemCo00,pass_cmp,0,,,,,
player,201810210phi,phi,ClemCo00,pass_att,0,,,,,
player,201810210phi,phi,ClemCo00,pass_yds,0,,,,,
player,201810210phi,phi,ClemCo00,pass_td,0,,,,,
player,201810210phi,phi,ClemCo00,pass_int,0,,,,,
player,201810210phi,phi,ClemCo00,pass_sacked,0,,,,,
player,201810210phi,phi,ClemCo00,pass_sacked_yds,0,,,,,
player,201810210phi,phi,ClemCo00,pass_long,0,,,,,
player,201810210phi,phi,ClemCo00,pass_rating,,,,,,
player,201810210phi,phi,ClemCo00,rush_att,8,,,,,
player,201810210phi,phi,ClemCo00,rush_yds,6,,,,,
player,201810210phi,phi,ClemCo00,rush_td,0,,,,,
player,201810210phi,phi,ClemCo00,rush_long,4,,,,,
player,201810210phi,phi,ClemCo00,targets,2,,,,,
player,201810210phi,phi,ClemCo00,rec,2,,,,,
player,201810210phi,phi,ClemCo00,rec_yds,16,,,,,
player,201810210phi,phi,ClemCo00,rec_td,0,,,,,
player,201810210phi,phi,ClemCo00,rec_long,11,,,,,
player,201810210phi,phi,ClemCo00,fumbles,1,,,,,
player,201810210phi,phi,ClemCo00,fumbles_lost,0,,,,,
player,201810210phi,phi,ErtzZa00,pass_cmp,0,,,,,
player,201810210phi,phi,ErtzZa00,pass_att,0,,,,,
player,201810210phi,phi,ErtzZa00,pass_yds,0,,,,,
player,201810210phi,phi,ErtzZa00,pass_td,0,,,,,
player,201810210phi,phi,ErtzZa00,pass_int,0,,,,,
player,201810210phi,phi,ErtzZa00,pass_sacked,0,,,,,
player,201810210phi,phi,ErtzZa00,pass_sacked_yds,0,,,,,
player,201810210phi,phi,ErtzZa00,pass_long,0,,,,,
player,201810210phi,phi,ErtzZa00,pass_rating,,,,,,
player,201810210phi,phi,ErtzZa00,rush_att,0,,,,,
player,201810210phi,phi,ErtzZa00,rush_yds,0,,,,,
player,201810210phi,phi,ErtzZa00,rush_td,0,,,,,
player,201810210phi,phi,ErtzZa00,rush_long,0,,,,,
player,201810210phi,phi,ErtzZa00,targets,11,,,,,
player,201810210phi,phi,ErtzZa00,rec,9,,,,,
player,201810210phi,phi,ErtzZa00,rec_yds,138,,,,,
player,201810210phi,phi,ErtzZa00,rec_td,0,,,,,
player,201810210phi,phi,ErtzZa00,rec_long,27,,,,,
player,201810210phi,phi,ErtzZa00,fumbles,0,,,,,
player,201810210phi,phi,ErtzZa00,fumbles_lost,0,,,,,
player,201810210phi,phi,JeffAl00,pass_cmp,0,,,,,
player,201810210phi,phi,JeffAl00,pass_att,0,,,,,
player,201810210phi,phi,JeffAl00,pass_yds,0,,,,,
player,201810210phi,phi,JeffAl00,pass_td,0,,,,,
player,201810210phi,phi,JeffAl00,pass_int,0,,,,,
player,201810210phi,phi,JeffAl00,pass_sacked,0,,,,,
player,201810210phi,phi,JeffAl00,pass_sacked_yds,0,,,,,
player,201810210phi,phi,JeffAl00,pass_long,0,,,,,
player,201810210phi,phi,JeffAl00,pass_rating,,,,,,
player,201810210phi,phi,JeffAl00,rush_att,0,,,,,
player,201810210phi,phi,JeffAl00,rush_yds,0,,,,,
player,201810210phi,phi,JeffAl00,rush_td,0,,,,,
player,201810210phi,phi,JeffAl00,rush_long,0,,,,,
player,201810210phi,phi,JeffAl00,targets,10,,,,,
player,201810210phi,phi,JeffAl00,rec,7,,,,,
player,201810210phi,phi,JeffAl00,rec_yds,88,,,,,
player,201810210phi,phi,JeffAl00,rec_td,1,,,,,
player,201810210phi,phi,JeffAl00,rec_long,29,,,,,
player,201810210phi,phi,JeffAl00,fumbles,0,,,,,
player,201810210phi,phi,JeffAl00,fumbles_lost,0,,,,,
player,201810210phi,phi,GoedDa00,pass_cmp,0,,,,,
player,201810210phi,phi,GoedDa00,pass_att,0,,,,,
player,201810210phi,phi,GoedDa00,pass_yds,0,,,,,
player,201810210phi,phi,GoedDa00,pass_td,0,,,,,
player,201810210phi,phi,GoedDa00,pass_int,0,,,,,
player,201810210phi,phi,GoedDa00,pass_sacked,0,,,,,
player,201810210phi,phi,GoedDa00,pass_sacked_yds,0,,,,,
player,201810210phi,phi,GoedDa00,pass_long,0,,,,,
player,201810210phi,phi,GoedDa00,pass_rating,,,,,,
player,201810210phi,phi,GoedDa00,rush_att,0,,,,,
player,201810210phi,phi,GoedDa00,rush_yds,0,,,,,
player,201810210phi,phi,GoedDa00,rush_td,0,,,,,
player,201810210phi,phi,GoedDa00,rush_long,0,,,,,
player,201810210phi,phi,GoedDa00,targets,5,,,,,
player,201810210phi,phi,GoedDa00,rec,4,,,,,
player,201810210phi,phi,GoedDa00,rec_yds,43,,,,,
player,201810210phi,phi,GoedDa00,rec_td,1,,,,,
player,201810210phi,phi,GoedDa00,rec_long,21,,,,,
player,201810210phi,phi,GoedDa00,fumbles,0,,,,,
player,201810210phi,phi,GoedDa00,fumbles_lost,0,,,,,
player,201810210phi,phi,AghoNe00,pass_cmp,0,,,,,
player,201810210phi,phi,AghoNe00,pass_att,0,,,,,
player,201810210phi,phi,AghoNe00,pass_yds,0,,,,,
player,201810210phi,phi,AghoNe00,pass_td,0,,,,,
player,201810210phi,phi,AghoNe00,pass_int,0,,,,,
player,201810210phi,phi,AghoNe00,pass_sacked,0,,,,,
player,201810210phi,phi,AghoNe00,pass_sacked_yds,0,,,,,
player,201810210phi,phi,AghoNe00,pass_long,0,,,,,
player,201810210phi,phi,AghoNe00,pass_rating,,,,,,
player,201810210phi,phi,AghoNe00,rush_att,0,,,,,
player,201810210phi,phi,AghoNe00,rush_yds,0,,,,,
player,201810210phi,phi,AghoNe00,rush_td,0,,,,,
player,201810210phi,phi,AghoNe00,rush_long,0,,,,,
player,201810210phi,phi,AghoNe00,targets,7,,,,,
player,201810210phi,phi,AghoNe00,rec,6,,,,,
player,201810210phi,phi,AghoNe00,rec_yds,20,,,,,
player,201810210phi,phi,AghoNe00,rec_td,0,,,,,
player,201810210phi,phi,AghoNe00,rec_long,13,,,,,
player,201810210phi,phi,AghoNe00,fumbles,0,,,,,
player,201810210phi,phi,AghoNe00,fumbles_lost,0,,,,,
player,201810210phi,car,KuecLu00,def_int,0,,,,,
player,201810210phi,car,KuecLu00,def_int_yds,0,,,,,
player,201810210phi,car,KuecLu00,def_int_td,0,,,,,
player,201810210phi,car,KuecLu00,def_int_long,0,,,,,
player,201810210phi,car,KuecLu00,pass_defended,0,,,,,
player,201810210phi,car,KuecLu00,sacks,1.0,,,,,
player,201810210phi,car,KuecLu00,tackles_combined,13,,,,,
player,201810210phi,car,KuecLu00,tackles_solo,11,,,,,
player,201810210phi,car,KuecLu00,tackles_assists,2,,,,,
player,201810210phi,car,KuecLu00,tackles_loss,4,,,,,
player,201810210phi,car,KuecLu00,qb_hits,1,,,,,
player,201810210phi,car,KuecLu00,fumbles_rec,0,,,,,
player,201810210phi,car,KuecLu00,fumbles_rec_yds,0,,,,,
player,201810210phi,car,KuecLu00,fumbles_rec_td,0,,,,,
player,201810210phi,car,KuecLu00,fumbles_forced,0,,,,,
player,201810210phi,car,AddiMa00,def_int,0,,,,,
player,201810210phi,car,AddiMa00,def_int_yds,0,,,,,
player,201810210phi,car,AddiMa00,def_int_td,0,,,,,
player,201810210phi,car,AddiMa00,def_int_long,0,,,,,
player,201810210phi,car,AddiMa00,pass_defended,0,,,,,
player,201810210phi,car,AddiMa00,sacks,1.0,,,,,
player,201810210phi,car,AddiMa00,tackles_combined,2,,,,,
player,201810210phi,car,AddiMa00,tackles_solo,2,,,,,
player,201810210phi,car,AddiMa00,tackles_assists,0,,,,,
player,201810210phi,car,AddiMa00,tackles_loss,2,,,,,
player,201810210phi,car,AddiMa00,qb_hits,1,,,,,
player,201810210phi,car,AddiMa00,fumbles_rec,0,,,,,
player,201810210phi,car,AddiMa00,fumbles_rec_yds,0,,,,,
player,201810210phi,car,AddiMa00,fumbles_rec_td,0,,,,,
player,201810210phi,car,AddiMa00,fumbles_forced,0,,,,,
player,201810210phi,car,PeppJu99,def_int,0,,,,,
player,201810210phi,car,PeppJu99,def_int_yds,0,,,,,
player,201810210phi,car,PeppJu99,def_int_td,0,,,,,
player,201810210phi,car,PeppJu99,def_int_long,0,,,,,
player,201810210phi,car,PeppJu99,pass_defended,0,,,,,
player,201810210phi,car,PeppJu99,sacks,1.0,,,,,
player,201810210phi,car,PeppJu99,tackles_combined,1,,,,,
player,201810210phi,car,PeppJu99,tackles_solo,1,,,,,
player,201810210phi,car,PeppJu99,tackles_assists,0,,,,,
player,201810210phi,car,PeppJu99,tackles_loss,0,,,,,
player,201810210phi,car,PeppJu99,qb_hits,0,,,,,
player,201810210phi,car,PeppJu99,fumbles_rec,0,,,,,
player,201810210phi,car,PeppJu99,fumbles_rec_yds,0,,,,,
player,201810210phi,car,PeppJu99,fumbles_rec_td,0,,,,,
player,201810210phi,car,PeppJu99,fumbles_forced,1,,,,,
player,201810210phi,car,ReidEr00,def_int,0,,,,,
player,201810210phi,car,ReidEr00,def_int_yds,0,,,,,
player,201810210phi,car,ReidEr00,def_int_td,0,,,,,
player,201810210phi,car,ReidEr00,def_int_long,0,,,,,
player,201810210phi,car,ReidEr00,pass_defended,0,,,,,
player,201810210phi,car,ReidEr00,sacks,0.0,,,,,
player,201810210phi,car,ReidEr00,tackles_combined,9,,,,,
player,201810210phi,car,ReidEr00,tackles_solo,6,,,,,
player,201810210phi,car,ReidEr00,tackles_assists,3,,,,,
player,201810210phi,car,ReidEr00,tackles_loss,0,,,,,
player,201810210phi,car,ReidEr00,qb_hits,0,,,,,
player,201810210phi,car,ReidEr00,fumbles_rec,0,,,,,
player,201810210phi,car,ReidEr00,fumbles_rec_yds,0,,,,,
player,201810210phi,car,ReidEr00,fumbles_rec_td,0,,,,,
player,201810210phi,car,ReidEr00,fumbles_forced,0,,,,,
player,201810210phi,car,ThomSh01,def_int,0,,,,,
player,201810210phi,car,ThomSh01,def_int_yds,0,,,,,
player,201810210phi,car,ThomSh01,def_int_td,0,,,,,
player,201810210phi,car,ThomSh01,def_int_long,0,,,,,
player,201810210phi,car,ThomSh01,pass_defended,0,,,,,
player,201810210phi,car,ThomSh01,sacks,0.0,,,,,
player,201810210phi,car,ThomSh01,tackles_combined,9,,,,,
player,201810210phi,car,ThomSh01,tackles_solo,6,,,,,
player,201810210phi,car,ThomSh01,tackles_assists,3,,,,,
player,201810210phi,car,ThomSh01,tackles_loss,0,,,,,
player,201810210phi,car,ThomSh01,qb_hits,0,,,,,
player,201810210phi,car,ThomSh01,fumbles_rec,0,,,,,
player,201810210phi,car,ThomSh01,fumbles_rec_yds,0,,,,,
player,201810210phi,car,ThomSh01,fumbles_rec_td,0,,,,,
player,201810210phi,car,ThomSh01,fumbles_forced,0,,,,,
player,201810210phi,car,AdamMi21,def_int,0,,,,,
player,201810210phi,car,AdamMi21,def_int_yds,0,,,,,
player,201810210phi,car,AdamMi21,def_int_td,0,,,,,
player,201810210phi,car,AdamMi21,def_int_long,0,,,,,
player,201810210phi,car,AdamMi21,pass_defended,2,,,,,
player,201810210phi,car,AdamMi21,sacks,0.0,,,,,
player,201810210phi,car,AdamMi21,tackles_combined,6,,,,,
player,201810210phi,car,AdamMi21,tackles_solo,3,,,,,
player,201810210phi,car,AdamMi21,tackles_assists,3,,,,,
player,201810210phi,car,AdamMi21,tackles_loss,0,,,,,
player,201810210phi,car,AdamMi21,qb_hits,0,,,,,
player,201810210phi,car,AdamMi21,fumbles_rec,0,,,,,
player,201810210phi,car,AdamMi21,fumbles_rec_yds,0,,,,,
player,201810210phi,car,AdamMi21,fumbles_rec_td,0,,,,,
player,201810210phi,car,AdamMi21,fumbles_forced,0,,,,,
player,201810210phi,car,DaviTh20,def_int,0,,,,,
player,201810210phi,car,DaviTh20,def_int_yds,0,,,,,
player,201810210phi,car,DaviTh20,def_int_td,0,,,,,
player,201810210phi,car,DaviTh20,def_int_long,0,,,,,
player,201810210phi,car,DaviTh20,pass_defended,0,,,,,
