game,2018,12,20181125,201811250phi,nyg,"New York Giants",22,phi,"Philadelphia Eagles",25
player,201811250phi,nyg,ElliRh00,pass_sacked,0,,,,,
player,201811250phi,nyg,ElliRh00,pass_sacked_yds,0,,,,,
player,201811250phi,nyg,ElliRh00,pass_long,0,,,,,
player,201811250phi,nyg,ElliRh00,pass_rating,,,,,,
player,201811250phi,nyg,ElliRh00,rush_att,0,,,,,
player,201811250phi,nyg,ElliRh00,rush_yds,0,,,,,
player,201811250phi,nyg,ElliRh00,rush_td,0,,,,,
player,201811250phi,nyg,ElliRh00,rush_long,0,,,,,
player,201811250phi,nyg,ElliRh00,targets,6,,,,,
player,201811250phi,nyg,ElliRh00,rec,4,,,,,
player,201811250phi,nyg,ElliRh00,rec_yds,77,,,,,
player,201811250phi,nyg,ElliRh00,rec_td,0,,,,,
player,201811250phi,nyg,ElliRh00,rec_long,29,,,,,
player,201811250phi,nyg,ElliRh00,fumbles,0,,,,,
player,201811250phi,nyg,ElliRh00,fumbles_lost,0,,,,,
player,201811250phi,nyg,ShepSt00,pass_cmp,0,,,,,
player,201811250phi,nyg,ShepSt00,pass_att,0,,,,,
player,201811250phi,nyg,ShepSt00,pass_yds,0,,,,,
player,201811250phi,nyg,ShepSt00,pass_td,0,,,,,
player,201811250phi,nyg,ShepSt00,pass_int,0,,,,,
player,201811250phi,nyg,ShepSt00,pass_sacked,0,,,,,
player,201811250phi,nyg,ShepSt00,pass_sacked_yds,0,,,,,
player,201811250phi,nyg,ShepSt00,pass_long,0,,,,,
player,201811250phi,nyg,ShepSt00,pass_rating,,,,,,
player,201811250phi,nyg,ShepSt00,rush_att,0,,,,,
player,201811250phi,nyg,ShepSt00,rush_yds,0,,,,,
player,201811250phi,nyg,ShepSt00,rush_td,0,,,,,
player,201811250phi,nyg,ShepSt00,rush_long,0,,,,,
player,201811250phi,nyg,ShepSt00,targets,6,,,,,
player,201811250phi,nyg,ShepSt00,rec,4,,,,,
player,201811250phi,nyg,ShepSt00,rec_yds,37,,,,,
player,201811250phi,nyg,ShepSt00,rec_td,0,,,,,
player,201811250phi,nyg,ShepSt00,rec_long,18,,,,,
player,201811250phi,nyg,ShepSt00,fumbles,0,,,,,
player,201811250phi,nyg,ShepSt00,fumbles_lost,0,,,,,
player,201811250phi,nyg,ShepRu00,pass_cmp,0,,,,,
player,201811250phi,nyg,ShepRu00,pass_att,0,,,,,
player,201811250phi,nyg,ShepRu00,pass_yds,0,,,,,
player,201811250phi,nyg,ShepRu00,pass_td,0,,,,,
player,201811250phi,nyg,ShepRu00,pass_int,0,,,,,
player,201811250phi,nyg,ShepRu00,pass_sacked,0,,,,,
player,201811250phi,nyg,ShepRu00,pass_sacked_yds,0,,,,,
player,201811250phi,nyg,ShepRu00,pass_long,0,,,,,
player,201811250phi,nyg,ShepRu00,pass_rating,,,,,,
player,201811250phi,nyg,ShepRu00,rush_att,0,,,,,
player,201811250phi,nyg,ShepRu00,rush_yds,0,,,,,
player,201811250phi,nyg,ShepRu00,rush_td,0,,,,,
player,201811250phi,nyg,ShepRu00,rush_long,0,,,,,
player,201811250phi,nyg,ShepRu00,targets,1,,,,,
player,201811250phi,nyg,ShepRu00,rec,1,,,,,
player,201811250phi,nyg,ShepRu00,rec_yds,29,,,,,
player,201811250phi,nyg,ShepRu00,rec_td,0,,,,,
player,201811250phi,nyg,ShepRu00,rec_long,29,,,,,
player,201811250phi,nyg,ShepRu00,fumbles,0,,,,,
player,201811250phi,nyg,ShepRu00,fumbles_lost,0,,,,,
player,201811250phi,nyg,FowlBe00,pass_cmp,0,,,,,
player,201811250phi,nyg,FowlBe00,pass_att,0,,,,,
player,201811250phi,nyg,FowlBe00,pass_yds,0,,,,,
player,201811250phi,nyg,FowlBe00,pass_td,0,,,,,
player,201811250phi,nyg,FowlBe00,pass_int,0,,,,,
player,201811250phi,nyg,FowlBe00,pass_sacked,0,,,,,
player,201811250phi,nyg,FowlBe00,pass_sacked_yds,0,,,,,
player,201811250phi,nyg,FowlBe00,pass_long,0,,,,,
player,201811250phi,nyg,FowlBe00,pass_rating,,,,,,
player,201811250phi,nyg,FowlBe00,rush_att,0,,,,,
player,201811250phi,nyg,FowlBe00,rush_yds,0,,,,,
player,201811250phi,nyg,FowlBe00,rush_td,0,,,,,
player,201811250phi,nyg,FowlBe00,rush_long,0,,,,,
player,201811250phi,nyg,FowlBe00,targets,3,,,,,
player,201811250phi,nyg,FowlBe00,rec,2,,,,,
player,201811250phi,nyg,FowlBe00,rec_yds,23,,,,,
player,201811250phi,nyg,FowlBe00,rec_td,0,,,,,
player,201811250phi,nyg,FowlBe00,rec_long,13,,,,,
player,201811250phi,nyg,FowlBe00,fumbles,1,,,,,
player,201811250phi,nyg,FowlBe00,fumbles_lost,0,,,,,
player,201811250phi,nyg,PennEl00,pass_cmp,0,,,,,
player,201811250phi,nyg,PennEl00,pass_att,0,,,,,
player,201811250phi,nyg,PennEl00,pass_yds,0,,,,,
player,201811250phi,nyg,PennEl00,pass_td,0,,,,,
player,201811250phi,nyg,PennEl00,pass_int,0,,,,,
player,201811250phi,nyg,PennEl00,pass_sacked,0,,,,,
player,201811250phi,nyg,PennEl00,pass_sacked_yds,0,,,,,
player,201811250phi,nyg,PennEl00,pass_long,0,,,,,
player,201811250phi,nyg,PennEl00,pass_rating,,,,,,
player,201811250phi,nyg,PennEl00,rush_att,0,,,,,
player,201811250phi,nyg,PennEl00,rush_yds,0,,,,,
player,201811250phi,nyg,PennEl00,rush_td,0,,,,,
player,201811250phi,nyg,PennEl00,rush_long,0,,,,,
player,201811250phi,nyg,PennEl00,targets,1,,,,,
player,201811250phi,nyg,PennEl00,rec,1,,,,,
player,201811250phi,nyg,PennEl00,rec_yds,7,,,,,
player,201811250phi,nyg,PennEl00,rec_td,0,,,,,
player,201811250phi,nyg,PennEl00,rec_long,7,,,,,
player,201811250phi,nyg,PennEl00,fumbles,0,,,,,
player,201811250phi,nyg,PennEl00,fumbles_lost,0,,,,,
player,201811250phi,nyg,ColeCo00,pass_cmp,0,,,,,
player,201811250phi,nyg,ColeCo00,pass_att,0,,,,,
player,201811250phi,nyg,ColeCo00,pass_yds,0,,,,,
player,201811250phi,nyg,ColeCo00,pass_td,0,,,,,
player,201811250phi,nyg,ColeCo00,pass_int,0,,,,,
player,201811250phi,nyg,ColeCo00,pass_sacked,0,,,,,
player,201811250phi,nyg,ColeCo00,pass_sacked_yds,0,,,,,
player,201811250phi,nyg,ColeCo00,pass_long,0,,,,,
player,201811250phi,nyg,ColeCo00,pass_rating,,,,,,
player,201811250phi,nyg,ColeCo00,rush_att,0,,,,,
player,201811250phi,nyg,ColeCo00,rush_yds,0,,,,,
player,201811250phi,nyg,ColeCo00,rush_td,0,,,,,
player,201811250phi,nyg,ColeCo00,rush_long,0,,,,,
player,201811250phi,nyg,ColeCo00,targets,1,,,,,
player,201811250phi,nyg,ColeCo00,rec,0,,,,,
player,201811250phi,nyg,ColeCo00,rec_yds,0,,,,,
player,201811250phi,nyg,ColeCo00,rec_td,0,,,,,
player,201811250phi,nyg,ColeCo00,rec_long,0,,,,,
player,201811250phi,nyg,ColeCo00,fumbles,0,,,,,
player,201811250phi,nyg,ColeCo00,fumbles_lost,0,,,,,
player,201811250phi,phi,WentCa00,pass_cmp,20,,,,,
player,201811250phi,phi,WentCa00,pass_att,28,,,,,
player,201811250phi,phi,WentCa00,pass_yds,236,,,,,
player,201811250phi,phi,WentCa00,pass_td,1,,,,,
player,201811250phi,phi,WentCa00,pass_int,0,,,,,
player,201811250phi,phi,WentCa00,pass_sacked,3,,,,,
player,201811250phi,phi,WentCa00,pass_sacked_yds,22,,,,,
player,201811250phi,phi,WentCa00,pass_long,24,,,,,
player,201811250phi,phi,WentCa00,pass_rating,108.6,,,,,
player,201811250phi,phi,WentCa00,rush_att,2,,,,,
player,201811250phi,phi,WentCa00,rush_yds,-2,,,,,
player,201811250phi,phi,WentCa00,rush_td,0,,,,,
player,201811250phi,phi,WentCa00,rush_long,-1,,,,,
player,201811250phi,phi,WentCa00,targets,0,,,,,
player,201811250phi,phi,WentCa00,rec,0,,,,,
player,201811250phi,phi,WentCa00,rec_yds,0,,,,,
player,201811250phi,phi,WentCa00,rec_td,0,,,,,
player,201811250phi,phi,WentCa00,rec_long,0,,,,,
player,201811250phi,phi,WentCa00,fumbles,0,,,,,
player,201811250phi,phi,WentCa00,fumbles_lost,0,,,,,
player,201811250phi,phi,AdamJo03,pass_cmp,0,,,,,
player,201811250phi,phi,AdamJo03,pass_att,0,,,,,
player,201811250phi,phi,AdamJo03,pass_yds,0,,,,,
player,201811250phi,phi,AdamJo03,pass_td,0,,,,,
player,201811250phi,phi,AdamJo03,pass_int,0,,,,,
player,201811250phi,phi,AdamJo03,pass_sacked,0,,,,,
player,201811250phi,phi,AdamJo03,pass_sacked_yds,0,,,,,
player,201811250phi,phi,AdamJo03,pass_long,0,,,,,
player,201811250phi,phi,AdamJo03,pass_rating,,,,,,
player,201811250phi,phi,AdamJo03,rush_att,22,,,,,
player,201811250phi,phi,AdamJo03,rush_yds,84,,,,,
player,201811250phi,phi,AdamJo03,rush_td,1,,,,,
player,201811250phi,phi,AdamJo03,rush_long,19,,,,,
player,201811250phi,phi,AdamJo03,targets,1,,,,,
player,201811250phi,phi,AdamJo03,rec,0,,,,,
player,201811250phi,phi,AdamJo03,rec_yds,0,,,,,
player,201811250phi,phi,AdamJo03,rec_td,0,,,,,
player,201811250phi,phi,AdamJo03,rec_long,0,,,,,
player,201811250phi,phi,AdamJo03,fumbles,0,,,,,
player,201811250phi,phi,AdamJo03,fumbles_lost,0,,,,,
player,201811250phi,phi,ClemCo00,pass_cmp,0,,,,,
player,201811250phi,phi,ClemCo00,pass_att,0,,,,,
player,201811250phi,phi,ClemCo00,pass_yds,0,,,,,
player,201811250phi,phi,ClemCo00,pass_td,0,,,,,
player,201811250phi,phi,ClemCo00,pass_int,0,,,,,
player,201811250phi,phi,ClemCo00,pass_sacked,0,,,,,
player,201811250phi,phi,ClemCo00,pass_sacked_yds,0,,,,,
player,201811250phi,phi,ClemCo00,pass_long,0,,,,,
player,201811250phi,phi,ClemCo00,pass_rating,,,,,,
player,201811250phi,phi,ClemCo00,rush_att,5,,,,,
player,201811250phi,phi,ClemCo00,rush_yds,45,,,,,
player,201811250phi,phi,ClemCo00,rush_td,0,,,,,
player,201811250phi,phi,ClemCo00,rush_long,32,,,,,
player,201811250phi,phi,ClemCo00,targets,2,,,,,
player,201811250phi,phi,ClemCo00,rec,2,,,,,
player,201811250phi,phi,ClemCo00,rec_yds,31,,,,,
player,201811250phi,phi,ClemCo00,rec_td,0,,,,,
player,201811250phi,phi,ClemCo00,rec_long,23,,,,,
player,201811250phi,phi,ClemCo00,fumbles,0,,,,,
player,201811250phi,phi,ClemCo00,fumbles_lost,0,,,,,
player,201811250phi,phi,ErtzZa00,pass_cmp,0,,,,,
player,201811250phi,phi,ErtzZa00,pass_att,0,,,,,
player,201811250phi,phi,ErtzZa00,pass_yds,0,,,,,
player,201811250phi,phi,ErtzZa00,pass_td,0,,,,,
player,201811250phi,phi,ErtzZa00,pass_int,0,,,,,
player,201811250phi,phi,ErtzZa00,pass_sacked,0,,,,,
player,201811250phi,phi,ErtzZa00,pass_sacked_yds,0,,,,,
player,201811250phi,phi,ErtzZa00,pass_long,0,,,,,
player,201811250phi,phi,ErtzZa00,pass_rating,,,,,,
player,201811250phi,phi,ErtzZa00,rush_att,0,,,,,
player,201811250phi,phi,ErtzZa00,rush_yds,0,,,,,
player,201811250phi,phi,ErtzZa00,rush_td,0,,,,,
player,201811250phi,phi,ErtzZa00,rush_long,0,,,,,
player,201811250phi,phi,ErtzZa00,targets,8,,,,,
player,201811250phi,phi,ErtzZa00,rec,7,,,,,
player,201811250phi,phi,ErtzZa00,rec_yds,91,,,,,
player,201811250phi,phi,ErtzZa00,rec_td,1,,,,,
player,201811250phi,phi,ErtzZa00,rec_long,24,,,,,
player,201811250phi,phi,ErtzZa00,fumbles,0,,,,,
player,201811250phi,phi,ErtzZa00,fumbles_lost,0,,,,,
player,201811250phi,phi,JeffAl00,pass_cmp,0,,,,,
player,201811250phi,phi,JeffAl00,pass_att,0,,,,,
player,201811250phi,phi,JeffAl00,pass_yds,0,,,,,
player,201811250phi,phi,JeffAl00,pass_td,0,,,,,
player,201811250phi,phi,JeffAl00,pass_int,0,,,,,
player,201811250phi,phi,JeffAl00,pass_sacked,0,,,,,
player,201811250phi,phi,JeffAl00,pass_sacked_yds,0,,,,,
player,201811250phi,phi,JeffAl00,pass_long,0,,,,,
player,201811250phi,phi,JeffAl00,pass_rating,,,,,,
player,201811250phi,phi,JeffAl00,rush_att,0,,,,,
player,201811250phi,phi,JeffAl00,rush_yds,0,,,,,
player,201811250phi,phi,JeffAl00,rush_td,0,,,,,
player,201811250phi,phi,JeffAl00,rush_long,0,,,,,
player,201811250phi,phi,JeffAl00,targets,3,,,,,
player,201811250phi,phi,JeffAl00,rec,3,,,,,
player,201811250phi,phi,JeffAl00,rec_yds,39,,,,,
player,201811250phi,phi,JeffAl00,rec_td,0,,,,,
player,201811250phi,phi,JeffAl00,rec_long,21,,,,,
player,201811250phi,phi,JeffAl00,fumbles,0,,,,,
player,201811250phi,phi,JeffAl00,fumbles_lost,0,,,,,
player,201811250phi,phi,GoedDa00,pass_cmp,0,,,,,
player,201811250phi,phi,GoedDa00,pass_att,0,,,,,
player,201811250phi,phi,GoedDa00,pass_yds,0,,,,,
player,201811250phi,phi,GoedDa00,pass_td,0,,,,,
player,201811250phi,phi,GoedDa00,pass_int,0,,,,,
player,201811250phi,phi,GoedDa00,pass_sacked,0,,,,,
player,201811250phi,phi,GoedDa00,pass_sacked_yds,0,,,,,
player,201811250phi,phi,GoedDa00,pass_long,0,,,,,
player,201811250phi,phi,GoedDa00,pass_rating,,,,,,
player,201811250phi,phi,GoedDa00,rush_att,0,,,,,
player,201811250phi,phi,GoedDa00,rush_yds,0,,,,,
player,201811250phi,phi,GoedDa00,rush_td,0,,,,,
player,201811250phi,phi,GoedDa00,rush_long,0,,,,,
player,201811250phi,phi,GoedDa00,targets,4,,,,,
player,201811250phi,phi,GoedDa00,rec,3,,,,,
player,201811250phi,phi,GoedDa00,rec_yds,33,,,,,
player,201811250phi,phi,GoedDa00,rec_td,0,,,,,
player,201811250phi,phi,GoedDa00,rec_long,16,,,,,
player,201811250phi,phi,GoedDa00,fumbles,0,,,,,
player,201811250phi,phi,GoedDa00,fumbles_lost,0,,,,,
player,201811250phi,phi,TateGo00,pass_cmp,0,,,,,
player,201811250phi,phi,TateGo00,pass_att,0,,,,,
player,201811250phi,phi,TateGo00,pass_yds,0,,,,,
player,201811250phi,phi,TateGo00,pass_td,0,,,,,
player,201811250phi,phi,TateGo00,pass_int,0,,,,,
player,201811250phi,phi,TateGo00,pass_sacked,0,,,,,
player,201811250phi,phi,TateGo00,pass_sacked_yds,0,,,,,
player,201811250phi,phi,TateGo00,pass_long,0,,,,,
player,201811250phi,phi,TateGo00,pass_rating,,,,,,
player,201811250phi,phi,TateGo00,rush_att,0,,,,,
player,201811250phi,phi,TateGo00,rush_yds,0,,,,,
player,201811250phi,phi,TateGo00,rush_td,0,,,,,
player,201811250phi,phi,TateGo00,rush_long,0,,,,,
player,201811250phi,phi,TateGo00,targets,8,,,,,
player,201811250phi,phi,TateGo00,rec,4,,,,,
player,201811250phi,phi,TateGo00,rec_yds,30,,,,,
player,201811250phi,phi,TateGo00,rec_td,0,,,,,
player,201811250phi,phi,TateGo00,rec_long,12,,,,,
player,201811250phi,phi,TateGo00,fumbles,1,,,,,
player,201811250phi,phi,TateGo00,fumbles_lost,0,,,,,
player,201811250phi,phi,AghoNe00,pass_cmp,0,,,,,
player,201811250phi,phi,AghoNe00,pass_att,0,,,,,
player,201811250phi,phi,AghoNe00,pass_yds,0,,,,,
player,201811250phi,phi,AghoNe00,pass_td,0,,,,,
player,201811250phi,phi,AghoNe00,pass_int,0,,,,,
player,201811250phi,phi,AghoNe00,pass_sacked,0,,,,,
player,201811250phi,phi,AghoNe00,pass_sacked_yds,0,,,,,
player,201811250phi,phi,AghoNe00,pass_long,0,,,,,
player,201811250phi,phi,AghoNe00,pass_rating,,,,,,
player,201811250phi,phi,AghoNe00,rush_att,0,,,,,
player,201811250phi,phi,AghoNe00,rush_yds,0,,,,,
player,201811250phi,phi,AghoNe00,rush_td,0,,,,,
player,201811250phi,phi,AghoNe00,rush_long,0,,,,,
player,201811250phi,phi,AghoNe00,targets,1,,,,,
player,201811250phi,phi,AghoNe00,rec,1,,,,,
player,201811250phi,phi,AghoNe00,rec_yds,12,,,,,
player,201811250phi,phi,AghoNe00,rec_td,0,,,,,
player,201811250phi,phi,AghoNe00,rec_long,12,,,,,
player,201811250phi,phi,AghoNe00,fumbles,0,,,,,
player,201811250phi,phi,AghoNe00,fumbles_lost,0,,,,,
player,201811250phi,phi,MattJo00,pass_cmp,0,,,,,
player,201811250phi,phi,MattJo00,pass_att,0,,,,,
player,201811250phi,phi,MattJo00,pass_yds,0,,,,,
player,201811250phi,phi,MattJo00,pass_td,0,,,,,
player,201811250phi,phi,MattJo00,pass_int,0,,,,,
player,201811250phi,phi,MattJo00,pass_sacked,0,,,,,
player,201811250phi,phi,MattJo00,pass_sacked_yds,0,,,,,
player,201811250phi,phi,MattJo00,pass_long,0,,,,,
player,201811250phi,phi,MattJo00,pass_rating,,,,,,
player,201811250phi,phi,MattJo00,rush_att,0,,,,,
player,201811250phi,phi,MattJo00,rush_yds,0,,,,,
player,201811250phi,phi,MattJo00,rush_td,0,,,,,
player,201811250phi,phi,MattJo00,rush_long,0,,,,,
player,201811250phi,phi,MattJo00,targets,1,,,,,
player,201811250phi,phi,MattJo00,rec,0,,,,,
player,201811250phi,phi,MattJo00,rec_yds,0,,,,,
player,201811250phi,phi,MattJo00,rec_td,0,,,,,
player,201811250phi,phi,MattJo00,rec_long,0,,,,,
player,201811250phi,phi,MattJo00,fumbles,0,,,,,
player,201811250phi,phi,MattJo00,fumbles_lost,0,,,,,
player,201811250phi,nyg,OgleAl00,def_int,0,,,,,
player,201811250phi,nyg,OgleAl00,def_int_yds,0,,,,,
player,201811250phi,nyg,OgleAl00,def_int_td,0,,,,,
player,201811250phi,nyg,OgleAl00,def_int_long,0,,,,,
player,201811250phi,nyg,OgleAl00,pass_defended,1,,,,,
player,201811250phi,nyg,OgleAl00,sacks,1.0,,,,,
player,201811250phi,nyg,OgleAl00,tackles_combined,4,,,,,
player,201811250phi,nyg,OgleAl00,tackles_solo,2,,,,,
player,201811250phi,nyg,OgleAl00,tackles_assists,2,,,,,
player,201811250phi,nyg,OgleAl00,tackles_loss,1,,,,,
player,201811250phi,nyg,OgleAl00,qb_hits,1,,,,,
player,201811250phi,nyg,OgleAl00,fumbles_rec,0,,,,,
player,201811250phi,nyg,OgleAl00,fumbles_rec_yds,0,,,,,
player,201811250phi,nyg,OgleAl00,fumbles_rec_td,0,,,,,
player,201811250phi,nyg,OgleAl00,fumbles_forced,0,,,,,
player,201811250phi,nyg,DaviTa00,def_int,0,,,,,
player,201811250phi,nyg,DaviTa00,def_int_yds,0,,,,,
player,201811250phi,nyg,DaviTa00,def_int_td,0,,,,,
player,201811250phi,nyg,DaviTa00,def_int_long,0,,,,,
player,201811250phi,nyg,DaviTa00,pass_defended,0,,,,,
player,201811250phi,nyg,DaviTa00,sacks,1.0,,,,,
player,201811250phi,nyg,DaviTa00,tackles_combined,3,,,,,
player,201811250phi,nyg,DaviTa00,tackles_solo,3,,,,,
player,201811250phi,nyg,DaviTa00,tackles_assists,0,,,,,
player,201811250phi,nyg,DaviTa00,tackles_loss,1,,,,,
player,201811250phi,nyg,DaviTa00,qb_hits,1,,,,,
player,201811250phi,nyg,DaviTa00,fumbles_rec,0,,,,,
player,201811250phi,nyg,DaviTa00,fumbles_rec_yds,0,,,,,
player,201811250phi,nyg,DaviTa00,fumbles_rec_td,0,,,,,
player,201811250phi,nyg,DaviTa00,fumbles_forced,0,,,,,
player,201811250phi,nyg,EdwaMa01,def_int,0,,,,,
player,201811250phi,nyg,EdwaMa01,def_int_yds,0,,,,,
player,201811250phi,nyg,EdwaMa01,def_int_td,0,,,,,
player,201811250phi,nyg,EdwaMa01,def_int_long,0,,,,,
player,201811250phi,nyg,EdwaMa01,pass_defended,0,,,,,
player,201811250phi,nyg,EdwaMa01,sacks,1.0,,,,,
player,201811250phi,nyg,EdwaMa01,tackles_combined,1,,,,,
player,201811250phi,nyg,EdwaMa01,tackles_solo,1,,,,,
player,201811250phi,nyg,EdwaMa01,tackles_assists,0,,,,,
player,201811250phi,nyg,EdwaMa01,tackles_loss,1,,,,,
player,201811250phi,nyg,EdwaMa01,qb_hits,1,,,,,
player,201811250phi,nyg,EdwaMa01,fumbles_rec,0,,,,,
player,201811250phi,nyg,EdwaMa01,fumbles_rec_yds,0,,,,,
