game,2018,5,20181007,201810070det,gnb,"Green Bay Packers",23,det,"Detroit Lions",31
team,201810070det,gnb,First Downs,30,,,,,,
team,201810070det,det,First Downs,18,,,,,,
team,201810070det,gnb,Rush-Yds-TDs,20-98-0,,,,,,
team,201810070det,det,Rush-Yds-TDs,28-94-2,,,,,,
team,201810070det,gnb,Cmp-Att-Yd-TD-INT,32-52-442-3-0,,,,,,
team,201810070det,det,Cmp-Att-Yd-TD-INT,14-26-183-2-0,,,,,,
team,201810070det,gnb,Sacked-Yards,4-19,,,,,,
team,201810070det,det,Sacked-Yards,3-13,,,,,,
team,201810070det,gnb,Net Pass Yards,423,,,,,,
team,201810070det,det,Net Pass Yards,170,,,,,,
team,201810070det,gnb,Total Yards,521,,,,,,
team,201810070det,det,Total Yards,264,,,,,,
team,201810070det,gnb,Fumbles-Lost,3-3,,,,,,
team,201810070det,det,Fumbles-Lost,0-0,,,,,,
team,201810070det,gnb,Turnovers,3,,,,,,
team,201810070det,det,Turnovers,0,,,,,,
team,201810070det,gnb,Penalties-Yards,12-112,,,,,,
team,201810070det,det,Penalties-Yards,8-71,,,,,,
team,201810070det,gnb,Third Down Conv.,3-10,,,,,,
team,201810070det,det,Third Down Conv.,5-13,,,,,,
team,201810070det,gnb,Fourth Down Conv.,2-2,,,,,,
team,201810070det,det,Fourth Down Conv.,0-0,,,,,,
team,201810070det,gnb,Time of Possession,33:20,,,,,,
team,201810070det,det,Time of Possession,26:40,,,,,,
player,201810070det,gnb,RodgAa00,pass_cmp,32,,,,,
player,201810070det,gnb,RodgAa00,pass_att,52,,,,,
player,201810070det,gnb,RodgAa00,pass_yds,442,,,,,
player,201810070det,gnb,RodgAa00,pass_td,3,,,,,
player,201810070det,gnb,RodgAa00,pass_int,0,,,,,
player,201810070det,gnb,RodgAa00,pass_sacked,4,,,,,
player,201810070det,gnb,RodgAa00,pass_sacked_yds,19,,,,,
player,201810070det,gnb,RodgAa00,pass_long,54,,,,,
player,201810070det,gnb,RodgAa00,pass_rating,108.0,,,,,
player,201810070det,gnb,RodgAa00,rush_att,3,,,,,
player,201810070det,gnb,RodgAa00,rush_yds,10,,,,,
player,201810070det,gnb,RodgAa00,rush_td,0,,,,,
player,201810070det,gnb,RodgAa00,rush_long,6,,,,,
player,201810070det,gnb,RodgAa00,targets,0,,,,,
player,201810070det,gnb,RodgAa00,rec,0,,,,,
player,201810070det,gnb,RodgAa00,rec_yds,0,,,,,
player,201810070det,gnb,RodgAa00,rec_td,0,,,,,
player,201810070det,gnb,RodgAa00,rec_long,0,,,,,
player,201810070det,gnb,RodgAa00,fumbles,2,,,,,
player,201810070det,gnb,RodgAa00,fumbles_lost,2,,,,,
player,201810070det,gnb,JoneAa00,pass_cmp,0,,,,,
player,201810070det,gnb,JoneAa00,pass_att,0,,,,,
player,201810070det,gnb,JoneAa00,pass_yds,0,,,,,
player,201810070det,gnb,JoneAa00,pass_td,0,,,,,
player,201810070det,gnb,JoneAa00,pass_int,0,,,,,
player,201810070det,gnb,JoneAa00,pass_sacked,0,,,,,
player,201810070det,gnb,JoneAa00,pass_sacked_yds,0,,,,,
player,201810070det,gnb,JoneAa00,pass_long,0,,,,,
player,201810070det,gnb,JoneAa00,pass_rating,,,,,,
player,201810070det,gnb,JoneAa00,rush_att,7,,,,,
player,201810070det,gnb,JoneAa00,rush_yds,40,,,,,
player,201810070det,gnb,JoneAa00,rush_td,0,,,,,
player,201810070det,gnb,JoneAa00,rush_long,18,,,,,
player,201810070det,gnb,JoneAa00,targets,3,,,,,
player,201810070det,gnb,JoneAa00,rec,2,,,,,
player,201810070det,gnb,JoneAa00,rec_yds,19,,,,,
player,201810070det,gnb,JoneAa00,rec_td,0,,,,,
player,201810070det,gnb,JoneAa00,rec_long,12,,,,,
player,201810070det,gnb,JoneAa00,fumbles,0,,,,,
player,201810070det,gnb,JoneAa00,fumbles_lost,0,,,,,
player,201810070det,gnb,WillJa06,pass_cmp,0,,,,,
player,201810070det,gnb,WillJa06,pass_att,0,,,,,
player,201810070det,gnb,WillJa06,pass_yds,0,,,,,
player,201810070det,gnb,WillJa06,pass_td,0,,,,,
player,201810070det,gnb,WillJa06,pass_int,0,,,,,
player,201810070det,gnb,WillJa06,pass_sacked,0,,,,,
player,201810070det,gnb,WillJa06,pass_sacked_yds,0,,,,,
player,201810070det,gnb,WillJa06,pass_long,0,,,,,
player,201810070det,gnb,WillJa06,pass_rating,,,,,,
player,201810070det,gnb,WillJa06,rush_att,6,,,,,
player,201810070det,gnb,WillJa06,rush_yds,33,,,,,
player,201810070det,gnb,WillJa06,rush_td,0,,,,,
player,201810070det,gnb,WillJa06,rush_long,11,,,,,
player,201810070det,gnb,WillJa06,targets,4,,,,,
player,201810070det,gnb,WillJa06,rec,2,,,,,
player,201810070det,gnb,WillJa06,rec_yds,19,,,,,
player,201810070det,gnb,WillJa06,rec_td,0,,,,,
player,201810070det,gnb,WillJa06,rec_long,12,,,,,
player,201810070det,gnb,WillJa06,fumbles,0,,,,,
player,201810070det,gnb,WillJa06,fumbles_lost,0,,,,,
player,201810070det,gnb,MontTy01,pass_cmp,0,,,,,
player,201810070det,gnb,MontTy01,pass_att,0,,,,,
player,201810070det,gnb,MontTy01,pass_yds,0,,,,,
player,201810070det,gnb,MontTy01,pass_td,0,,,,,
player,201810070det,gnb,MontTy01,pass_int,0,,,,,
player,201810070det,gnb,MontTy01,pass_sacked,0,,,,,
player,201810070det,gnb,MontTy01,pass_sacked_yds,0,,,,,
player,201810070det,gnb,MontTy01,pass_long,0,,,,,
player,201810070det,gnb,MontTy01,pass_rating,,,,,,
player,201810070det,gnb,MontTy01,rush_att,4,,,,,
player,201810070det,gnb,MontTy01,rush_yds,15,,,,,
player,201810070det,gnb,MontTy01,rush_td,0,,,,,
player,201810070det,gnb,MontTy01,rush_long,10,,,,,
player,201810070det,gnb,MontTy01,targets,3,,,,,
player,201810070det,gnb,MontTy01,rec,1,,,,,
player,201810070det,gnb,MontTy01,rec_yds,23,,,,,
player,201810070det,gnb,MontTy01,rec_td,0,,,,,
player,201810070det,gnb,MontTy01,rec_long,23,,,,,
player,201810070det,gnb,MontTy01,fumbles,0,,,,,
player,201810070det,gnb,MontTy01,fumbles_lost,0,,,,,
player,201810070det,gnb,AdamDa01,pass_cmp,0,,,,,
player,201810070det,gnb,AdamDa01,pass_att,0,,,,,
player,201810070det,gnb,AdamDa01,pass_yds,0,,,,,
player,201810070det,gnb,AdamDa01,pass_td,0,,,,,
player,201810070det,gnb,AdamDa01,pass_int,0,,,,,
player,201810070det,gnb,AdamDa01,pass_sacked,0,,,,,
player,201810070det,gnb,AdamDa01,pass_sacked_yds,0,,,,,
player,201810070det,gnb,AdamDa01,pass_long,0,,,,,
player,201810070det,gnb,AdamDa01,pass_rating,,,,,,
player,201810070det,gnb,AdamDa01,rush_att,0,,,,,
player,201810070det,gnb,AdamDa01,rush_yds,0,,,,,
player,201810070det,gnb,AdamDa01,rush_td,0,,,,,
player,201810070det,gnb,AdamDa01,rush_long,0,,,,,
player,201810070det,gnb,AdamDa01,targets,12,,,,,
player,201810070det,gnb,AdamDa01,rec,9,,,,,
player,201810070det,gnb,AdamDa01,rec_yds,140,,,,,
player,201810070det,gnb,AdamDa01,rec_td,1,,,,,
player,201810070det,gnb,AdamDa01,rec_long,30,,,,,
player,201810070det,gnb,AdamDa01,fumbles,0,,,,,
player,201810070det,gnb,AdamDa01,fumbles_lost,0,,,,,
player,201810070det,gnb,St.BEq00,pass_cmp,0,,,,,
player,201810070det,gnb,St.BEq00,pass_att,0,,,,,
player,201810070det,gnb,St.BEq00,pass_yds,0,,,,,
player,201810070det,gnb,St.BEq00,pass_td,0,,,,,
player,201810070det,gnb,St.BEq00,pass_int,0,,,,,
